Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000144290,SLC4A10,13,-3.7433,138,-0.0578,378,1.68950,195,0.83643,55,-1.5647
ENSG00000115271,GCA,89,1.22585,39,-0.3261,69,0.58835,37,-0.5891,24,-1.1797
ENSG00000182263,FIGN,10,-0.9562,49,1.67392,11,-0.7758,16,-0.2699,19,0.06349
ENSG00000082438,COBLL1,6,-1.3958,30,1.08730,0,-8.0268,9,-1.1579,39,1.95253
ENSG00000153253,SCN3A,19,-2.3855,225,1.63953,243,1.79609,77,-0.2967,29,-1.8006
ENSG00000136531,SCN2A,56,-3.2054,546,0.38979,1427,2.16275,483,0.29545,138,-1.8630
ENSG00000178662,CSRNP3,26,-2.5634,127,-0.0724,233,0.93419,164,0.54871,129,-0.0454
ENSG00000123607,TTC21B,20,0.01109,24,0.26685,24,0.29459,22,0.19147,13,-0.7594
ENSG00000144285,SCN1A,16,-3.1031,98,-0.2761,42,-1.5617,209,1.91527,79,-0.6681
ENSG00000172318,B3GALT1,2,-2.8513,12,-0.3122,24,0.84841,18,0.50598,17,0.26779
ENSG00000198648,STK39,165,0.26157,130,-0.1440,98,-0.5832,157,0.23152,121,-0.2880
ENSG00000172292,CERS6,24,-2.3010,51,-1.0371,162,0.80557,148,1.14807,70,-0.6025
ENSG00000081479,LRP2,119,4.27155,38,0.46365,5,-2.4181,0,-7.7929,2,-4.0039
ENSG00000138399,FASTKD1,19,-0.3722,51,1.30461,16,-0.5996,22,-0.1243,21,-0.2375
ENSG00000138398,PPIG,412,0.30142,516,0.63879,593,0.87593,295,-0.3906,193,-1.0086
ENSG00000154479,CCDC173,48,0.10685,82,1.00340,34,-0.4361,20,-1.5715,78,1.08541
ENSG00000213160,KLHL23,22,-1.0105,54,0.44095,68,0.82499,43,0.09523,37,-0.2058
ENSG00000138385,SSB,222,-0.0886,211,-0.1545,417,0.97405,240,0.07337,148,-0.7750
ENSG00000138382,METTL5,40,-0.2108,17,-1.5086,26,-0.8287,67,1.13873,29,-0.7283
ENSG00000144357,UBR3,92,-0.3535,149,0.46043,151,0.48169,117,0.09619,86,-0.4651
ENSG00000128683,GAD1,8,-4.1422,53,-1.2120,27,-2.2047,179,1.27110,174,0.77781
ENSG00000115806,GORASP2,43,0.04627,16,-1.4081,58,0.52642,52,0.54979,25,-0.8370
ENSG00000198586,TLK1,61,-0.9327,144,0.50321,162,0.70112,115,0.22359,83,-0.4200
ENSG00000123600,METTL8,40,0.72773,43,0.75755,53,1.09939,16,-1.0649,15,-0.9424
ENSG00000115827,DCAF17,19,0.73221,11,-0.1731,19,0.59425,9,-0.6965,12,-0.1707
ENSG00000071967,CYBRD1,44,1.27497,30,0.39695,19,-0.2981,6,-2.4318,35,0.79532
ENSG00000077380,DYNC1I2,869,1.86951,356,-0.0372,492,0.49136,176,-1.4689,174,-1.2399
ENSG00000115840,SLC25A12,17,-2.1747,70,0.11385,59,-0.1628,103,1.38450,37,-0.9468
ENSG00000128708,HAT1,25,0.80466,13,-0.3592,12,-0.4587,11,-0.8219,22,0.54810
ENSG00000144355,DLX1,1,-3.5624,17,0.11411,13,-0.3123,18,0.26023,28,1.08040
ENSG00000091409,ITGA6,53,1.62777,45,1.01906,10,-1.3311,4,-3.0450,32,0.51581
ENSG00000091428,RAPGEF4,180,-0.1959,119,-0.8178,115,-0.8659,159,-0.5242,390,1.33868
ENSG00000091436,MAP3K20,26,0.43045,48,1.45082,11,-0.9015,9,-1.6249,29,0.64561
ENSG00000172845,SP3,37,0.24855,35,0.12973,77,1.46645,20,-1.0631,30,-0.1314
ENSG00000138430,OLA1,50,-1.4791,46,-1.5039,144,0.24993,182,1.10498,107,-0.2456
ENSG00000138433,CIR1,162,0.32743,154,0.20008,198,0.61596,126,-0.1751,89,-0.7264
ENSG00000144306,SCRN3,26,0.34394,31,0.60819,11,-1.0318,19,-0.2032,21,-0.0360
ENSG00000163328,GPR155,70,-1.1352,252,1.01137,322,1.45778,124,-0.2338,82,-0.8856
ENSG00000115935,WIPF1,192,3.15474,55,-0.0191,47,-0.2603,3,-4.7826,28,-1.1289
ENSG00000128656,CHN1,149,-3.3286,842,-0.5960,1565,0.39267,1873,1.22625,1049,-0.2813
ENSG00000115966,ATF2,36,-0.9093,33,-0.9507,61,-0.0188,84,0.84526,57,-0.1454
ENSG00000154518,ATP5MC3,104,-1.6496,47,-2.7066,98,-1.6220,474,1.61448,287,0.03070
ENSG00000144320,LNPK,52,-0.1787,61,0.08554,60,0.06019,72,0.55892,33,-0.9537
ENSG00000224189,HAGLR,44,4.60814,4,-1.1969,7,-0.5952,0,-8.3420,1,-3.3384
ENSG00000128654,MTX2,34,-1.0608,50,-0.3611,72,0.20610,94,1.12695,34,-1.0621
ENSG00000170144,HNRNPA3,227,-0.2048,277,0.13594,301,0.27391,269,0.13842,218,-0.2744
ENSG00000116044,NFE2L2,257,1.79356,204,1.03085,108,-0.0310,26,-2.6327,86,-0.4406
ENSG00000018510,AGPS,47,0.87034,38,0.37359,41,0.50310,21,-0.7775,21,-0.5664
ENSG00000079156,OSBPL6,20,-2.0115,158,1.41215,70,0.01780,82,0.44581,47,-0.6627
ENSG00000180228,PRKRA,49,-0.1339,43,-0.3494,43,-0.3371,70,0.73729,34,-0.7810
ENSG00000116095,PLEKHA3,43,-0.6594,67,0.07932,99,0.72638,57,-0.2426,77,0.35766
ENSG00000155657,TTN,72,2.25820,90,2.20076,2,-3.4955,4,-3.3822,6,-2.3280
ENSG00000187231,SESTD1,180,1.30017,107,0.20632,108,0.21142,59,-0.9877,66,-0.6219
ENSG00000144331,ZNF385B,1,-4.8216,13,-1.5022,73,1.23440,44,0.61292,42,0.34812
ENSG00000163510,CWC22,69,0.18908,122,1.12485,123,1.14698,43,-0.7914,33,-1.0518
ENSG00000170035,UBE2E3,67,-0.4989,44,-1.0688,50,-0.8770,123,0.88844,84,-0.0924
ENSG00000138434,ITPRID2,132,1.21777,130,0.99224,47,-0.6614,41,-1.1716,56,-0.4214
ENSG00000115252,PDE1A,59,-0.5084,75,-0.1051,192,1.50187,82,0.05318,43,-1.0362
ENSG00000077232,DNAJC10,59,-0.2550,121,0.94748,106,0.73196,64,-0.1410,40,-0.9054
ENSG00000061676,NCKAP1,90,-1.7068,219,-0.2409,365,0.58732,345,0.81873,203,-0.3982
ENSG00000170396,ZNF804A,0,-5.4495,32,0.39414,40,0.80985,37,1.18265,12,-1.1420
ENSG00000065548,ZC3H15,231,-0.3883,296,0.04808,394,0.51156,345,0.46346,174,-0.8623
ENSG00000138448,ITGAV,134,1.16174,105,0.55668,81,0.12959,34,-1.5687,78,0.07948
ENSG00000144369,FAM171B,70,-1.6317,257,0.50218,571,1.96102,142,-0.6260,175,-0.1320
ENSG00000144366,GULP1,5,-2.1321,30,0.62932,21,0.06694,32,1.35387,6,-1.8475
ENSG00000204262,COL5A2,3,-2.9816,17,-0.4575,0,-5.7784,48,2.94917,6,-2.1005
ENSG00000115368,WDR75,36,0.44225,52,1.02259,34,0.30475,25,-0.2370,11,-1.5173
ENSG00000138381,ASNSD1,34,-0.3765,20,-1.1311,56,0.44526,51,0.49176,37,-0.2371
ENSG00000128699,ORMDL1,54,0.09219,61,0.29468,49,-0.0629,60,0.41056,26,-1.1119
ENSG00000064933,PMS1,30,0.07628,53,0.99674,38,0.42927,23,-0.4950,23,-0.4067
ENSG00000187699,C2orf88,54,2.87106,17,0.02023,16,-0.0217,2,-3.3854,7,-1.2756
ENSG00000198130,HIBCH,68,1.08054,68,0.91761,44,0.19353,18,-1.5011,35,-0.2140
ENSG00000151689,INPP1,114,1.61027,48,-0.1230,60,0.23433,34,-0.9295,26,-1.1749
ENSG00000151690,MFSD6,182,0.07901,114,-0.6550,249,0.58764,204,0.40878,98,-0.9785
ENSG00000138386,NAB1,48,0.30224,46,0.19078,55,0.48948,37,-0.2333,32,-0.4467
ENSG00000115419,GLS,29,-2.9968,168,-0.2089,185,-0.0495,312,1.49240,127,-0.7081
ENSG00000115415,STAT1,35,-0.4365,41,-0.1670,49,0.11725,55,0.51452,36,-0.4066
ENSG00000138378,STAT4,1,-4.0820,4,-2.1169,20,0.07348,37,2.15841,10,-1.0565
ENSG00000128641,MYO1B,3,-2.7295,11,-0.7653,1,-3.7790,33,1.89391,16,-0.1696
ENSG00000144339,TMEFF2,115,0.31518,121,0.36459,248,1.62725,76,-0.5509,33,-1.7470
ENSG00000196950,SLC39A10,48,-2.5194,154,-0.6437,288,0.34836,365,1.34714,161,-0.6332
ENSG00000118997,DNAH7,2,-3.2023,60,2.47090,6,-1.3222,13,-0.4100,17,0.13781
ENSG00000138411,HECW2,66,0.58882,53,0.16765,91,1.07103,36,-0.6496,31,-0.7642
ENSG00000119041,GTF3C3,32,0.40358,30,0.22264,38,0.64212,22,-0.3541,19,-0.5464
ENSG00000197121,PGAP1,19,-1.1826,54,0.58509,77,1.18752,37,-0.0598,31,-0.3300
ENSG00000065413,ANKRD44,58,1.68989,51,1.10983,32,0.36262,6,-2.6798,18,-0.6084
ENSG00000115524,SF3B1,212,0.59657,201,0.42653,186,0.29428,137,-0.2846,94,-0.8457
ENSG00000115520,COQ10B,23,-0.5775,14,-1.2606,31,-0.0424,37,0.41368,39,0.37210
ENSG00000144381,HSPD1,270,0.21427,216,-0.1679,219,-0.1453,249,0.08841,215,-0.1965
ENSG00000115541,HSPE1,206,0.17993,74,-1.4198,85,-1.2186,227,0.50250,195,0.07234
ENSG00000115540,MOB4,25,-1.2645,31,-0.8668,56,0.07307,77,0.99355,46,-0.2537
ENSG00000162944,RFTN2,122,2.58967,31,-0.3957,22,-0.9565,10,-2.5538,33,-0.3369
ENSG00000115896,PLCL1,208,2.14417,62,-0.3848,40,-1.0337,46,-1.1066,43,-1.0349
ENSG00000119042,SATB2,13,-2.3686,45,-0.3340,145,1.63338,65,0.37640,43,-0.4738
ENSG00000225953,SATB2-AS1,5,-2.3004,13,-0.7298,27,0.42519,32,1.27266,15,-0.5935
ENSG00000178074,C2orf69,74,0.07058,35,-1.0810,136,1.08975,73,0.07424,49,-0.6371
ENSG00000162971,TYW5,21,0.40243,37,1.32327,28,0.81800,9,-1.2621,13,-0.4711
ENSG00000162972,MAIP1,10,-0.7834,4,-1.9781,8,-0.9527,23,1.09940,16,0.02907
ENSG00000196141,SPATS2L,93,-0.0319,66,-0.5745,60,-0.7025,125,0.73663,68,-0.5724
ENSG00000082153,BZW1,124,-0.0769,66,-1.0441,212,0.81069,152,0.40631,81,-0.8062
ENSG00000013441,CLK1,231,1.40245,265,1.41343,139,0.29240,49,-1.6990,48,-1.4544
ENSG00000240344,PPIL3,17,-0.1273,14,-0.4381,10,-0.8639,25,0.78270,13,-0.5458
ENSG00000196290,NIF3L1,15,-0.2962,5,-1.7903,20,0.11010,27,1.07702,10,-1.0432
ENSG00000115942,ORC2,24,0.41709,21,0.16384,31,0.77059,15,-0.5661,16,-0.2955
ENSG00000155744,FAM126B,26,-1.8806,144,0.92798,117,0.57618,109,0.77045,36,-1.3787
ENSG00000119013,NDUFB3,73,-0.8719,31,-2.0389,40,-1.6851,171,0.96465,154,0.45076
ENSG00000003402,CFLAR,103,1.43505,147,1.86136,54,0.10898,9,-3.0832,33,-0.7536
ENSG00000115993,TRAK2,121,0.77363,108,0.47332,92,0.20579,59,-0.7012,66,-0.3650
ENSG00000082146,STRADB,29,0.86814,26,0.57490,12,-0.6930,16,-0.2745,11,-0.8069
ENSG00000155755,TMEM237,30,-0.1938,36,0.09896,39,0.21209,38,0.26202,26,-0.4358
ENSG00000003393,ALS2,16,-1.1274,53,0.88324,54,0.92023,34,0.27420,16,-1.0589
ENSG00000116030,SUMO1,61,-1.0303,23,-2.3685,72,-0.6807,169,1.18433,113,0.02395
ENSG00000055044,NOP58,86,0.05133,135,0.78786,132,0.75234,84,0.00201,31,-1.6184
ENSG00000204217,BMPR2,55,-2.0112,154,-0.3382,312,0.81569,248,0.70604,168,-0.2243
ENSG00000138439,FAM117B,8,-0.9078,15,0.07143,24,0.77834,19,0.62287,8,-0.9981
ENSG00000163596,ICA1L,32,-1.1165,129,1.25172,80,0.43620,64,0.11566,42,-0.6512
ENSG00000138442,WDR12,20,-0.7888,25,-0.4130,60,1.01506,38,0.38947,24,-0.5364
ENSG00000138380,CARF,30,0.58494,48,1.32946,25,0.22048,12,-1.1536,18,-0.3518
ENSG00000144426,NBEAL1,27,0.99714,41,1.58304,21,0.37920,5,-2.1746,13,-0.3664
ENSG00000138443,ABI2,173,-0.9070,327,0.16630,579,1.13276,315,0.16001,219,-0.5172
ENSG00000173166,RAPH1,5,-2.7507,38,0.34252,48,0.74829,43,0.98996,17,-0.9627
ENSG00000116117,PARD3B,24,1.18834,37,1.80821,3,-2.1223,1,-3.5538,18,0.62545
ENSG00000114933,INO80D,35,0.87928,28,0.38259,38,0.89485,16,-0.6550,10,-1.3413
ENSG00000023228,NDUFS1,150,-0.4998,150,-0.4555,241,0.30451,234,0.40353,185,-0.1340
ENSG00000114942,EEF1B2,313,0.23044,132,-1.1440,122,-1.2627,287,0.09441,366,0.53035
ENSG00000204186,ZDBF2,16,-1.9133,89,0.85311,92,0.90146,53,-0.0106,53,0.00443
ENSG00000114948,ADAM23,15,-2.8449,62,-0.5842,108,0.28182,153,1.64006,47,-1.1182
ENSG00000118246,FASTKD2,25,-0.7287,69,0.96542,70,0.97012,40,0.09177,18,-1.2266
ENSG00000118263,KLF7,61,0.59603,79,0.95616,76,0.88053,26,-1.1058,31,-0.5940
ENSG00000118260,CREB1,47,0.13971,75,0.88679,51,0.24196,36,-0.4396,37,-0.3088
ENSG00000144401,METTL21A,22,0.37746,27,0.64484,3,-2.3398,17,-0.1776,19,0.12743
ENSG00000163249,CCNYL1,13,-0.3360,16,0.02626,18,0.18864,18,0.35651,12,-0.3908
ENSG00000178385,PLEKHM3,26,-0.8028,37,-0.1520,69,0.84858,44,0.16144,39,-0.0929
ENSG00000188674,C2orf80,7,-3.1357,11,-2.3085,38,-0.4520,88,1.79357,45,-0.2142
ENSG00000138413,IDH1,33,1.21738,13,-0.4560,11,-0.6957,13,-0.6007,17,-0.1116
ENSG00000115020,PIKFYVE,34,0.03187,58,0.91249,57,0.85585,28,-0.4441,21,-0.7787
ENSG00000078018,MAP2,412,-2.2388,1232,-0.4514,1698,0.05545,1449,-0.2872,3426,1.52096
ENSG00000144406,UNC80,15,-3.4828,257,1.00112,195,0.52802,175,0.55600,115,-0.3590
ENSG00000197713,RPE,24,-0.0897,39,0.68334,29,0.21490,25,-0.0780,20,-0.4242
ENSG00000144445,KANSL1L,20,0.81606,15,0.26949,24,1.03571,5,-1.6403,14,0.12779
ENSG00000115365,LANCL1,285,0.75366,108,-0.8937,166,-0.2322,183,-0.1094,171,-0.2004
ENSG00000178568,ERBB4,51,-0.5442,103,0.63470,21,-1.8374,67,-0.0976,102,0.72569
ENSG00000144451,SPAG16,83,0.84584,52,-0.0243,64,0.30761,29,-1.2578,67,0.43486
ENSG00000138376,BARD1,31,1.52157,27,0.98180,13,-0.1876,5,-1.8871,12,-0.3857
ENSG00000138363,ATIC,54,0.18964,29,-0.7927,56,0.23029,59,0.52222,27,-0.9665
ENSG00000115414,FN1,14,-0.5413,29,0.65529,3,-2.4982,11,-1.1018,44,1.69994
ENSG00000079246,XRCC5,146,0.16781,90,-0.6203,178,0.46769,141,0.14319,104,-0.4345
ENSG00000260804,LINC01963,20,-1.6518,34,-0.7005,76,0.56001,76,0.94701,43,-0.4015
ENSG00000138375,SMARCAL1,13,-0.3817,20,0.30895,18,0.11455,19,0.28245,13,-0.3616
ENSG00000197756,RPL37A,2051,0.35061,1074,-0.7172,1140,-0.6256,1188,-0.7777,2951,1.09305
ENSG00000115457,IGFBP2,1,-4.4456,15,-1.0603,24,-0.3234,51,1.74566,24,-0.3332
ENSG00000115461,IGFBP5,434,2.91608,226,0.88736,89,-0.6245,24,-3.0727,23,-2.7745
ENSG00000079308,TNS1,55,1.60513,59,1.42538,16,-0.6613,3,-3.3887,27,0.11172
ENSG00000163466,ARPC2,134,-0.7159,154,-0.4404,204,-0.0020,265,0.70480,175,-0.2713
ENSG00000127837,AAMP,54,-0.3016,64,-0.0038,64,0.01278,82,0.66673,37,-0.9209
ENSG00000127838,PNKD,82,-0.6903,58,-1.1642,61,-1.0869,160,0.70848,152,0.39589
ENSG00000135926,TMBIM1,68,2.26466,23,-0.1438,20,-0.3251,4,-3.1454,26,0.10031
ENSG00000144579,CTDSP1,34,1.35195,36,1.19937,2,-2.9782,5,-2.2110,23,0.54593
ENSG00000135913,USP37,30,0.86372,37,1.10429,32,0.86523,9,-1.4455,12,-0.7485
ENSG00000144580,CNOT9,27,0.10733,18,-0.5578,38,0.62790,22,-0.3139,29,0.19093
ENSG00000074582,BCS1L,15,0.01750,10,-0.5419,11,-0.4548,16,0.18510,16,0.18250
ENSG00000163481,RNF25,12,-0.4790,20,0.34905,8,-1.0921,22,0.79899,11,-0.6505
ENSG00000135929,CYP27A1,85,2.85817,19,-0.4657,12,-1.2216,6,-2.6494,18,-0.6244
ENSG00000171450,CDK5R2,13,-2.7658,40,-0.9424,94,0.39692,123,1.56067,44,-0.8834
ENSG00000115649,CNPPD1,36,1.04933,25,0.32088,18,-0.2481,16,-0.5133,14,-0.7017
ENSG00000144567,RETREG2,69,-1.3973,108,-0.6237,151,-0.1011,246,1.24083,113,-0.6134
ENSG00000158552,ZFAND2B,24,-0.4054,43,0.55787,8,-1.9732,38,0.55041,27,-0.1962
ENSG00000115657,ABCB6,19,-0.9242,32,-0.0562,52,0.77196,41,0.57974,21,-0.7619
ENSG00000198925,ATG9A,49,-0.5431,65,-0.0375,50,-0.4536,85,0.63953,57,-0.2735
ENSG00000163516,ANKZF1,21,0.20449,34,0.99181,35,1.04235,12,-0.8628,13,-0.6080
ENSG00000115661,STK16,8,-1.0831,6,-1.3543,14,-0.1468,23,1.18798,12,-0.4074
ENSG00000127824,TUBA4A,39,-3.5127,162,-1.2739,534,0.59893,649,1.80692,168,-1.3264
ENSG00000135924,DNAJB2,224,1.02703,156,0.26201,164,0.34563,95,-0.7246,89,-0.6955
ENSG00000054356,PTPRN,8,-4.6502,67,-1.5097,247,0.52330,311,1.76905,108,-0.8677
ENSG00000123992,DNPEP,13,-0.0755,18,0.41965,14,0.06569,8,-1.1623,24,1.07626
ENSG00000072195,SPEG,6,-1.5666,7,-1.3027,24,0.63707,15,-0.2032,30,1.20130
ENSG00000144591,GMPPA,12,-0.1774,16,0.29368,10,-0.4058,15,0.25132,12,-0.1948
ENSG00000123989,CHPF,32,-0.7605,61,0.30027,36,-0.5126,67,0.74949,38,-0.4988
ENSG00000124006,OBSL1,22,-0.7355,38,0.18302,11,-1.6821,44,0.62989,37,0.14177
ENSG00000114923,SLC4A3,4,-3.1597,37,0.28846,17,-0.8784,47,1.23341,28,-0.1317
ENSG00000116106,EPHA4,2,-5.5890,43,-1.4371,71,-0.6934,222,2.58517,50,-1.3185
ENSG00000163082,SGPP2,2,-3.1684,21,0.32534,7,-1.4140,29,1.50957,13,-0.4383
ENSG00000116120,FARSB,26,-1.3774,46,-0.4263,59,-0.0124,93,1.30406,34,-0.9506
ENSG00000123983,ACSL3,146,-0.6900,229,0.08087,229,0.07998,275,0.60948,165,-0.4875
ENSG00000171951,SCG2,42,-2.8604,140,-0.9211,618,1.54330,351,0.91588,138,-1.0225
ENSG00000085449,WDFY1,41,0.46982,22,-0.5936,54,0.87596,26,-0.4855,29,-0.1653
ENSG00000135900,MRPL44,21,-0.5261,16,-0.8773,42,0.60069,40,0.85544,15,-1.1051
ENSG00000135919,SERPINE2,133,-0.4914,143,-0.3357,74,-1.3506,212,0.46220,219,0.39658
ENSG00000036257,CUL3,60,-0.7039,75,-0.3109,73,-0.3459,117,0.68268,85,-0.1161
ENSG00000135905,DOCK10,190,3.29547,41,-0.3991,40,-0.4330,5,-3.9007,24,-1.2859
ENSG00000168958,MFF,103,0.07742,59,-0.8104,62,-0.7299,120,0.51304,89,-0.1742
ENSG00000173744,AGFG1,81,0.27389,55,-0.3635,73,0.06539,74,0.15323,55,-0.4084
ENSG00000153820,SPHKAP,8,-1.8460,26,0.12262,22,-0.1261,32,0.72603,26,0.09064
ENSG00000153823,PID1,13,-1.3911,14,-1.1742,28,-0.0964,33,0.22335,51,1.00593
ENSG00000187957,DNER,254,0.93198,98,-0.7358,80,-1.0558,125,-0.5161,194,0.38276
ENSG00000153827,TRIP12,130,0.14312,132,0.15011,150,0.35751,118,-0.0404,94,-0.4358
ENSG00000163053,SLC16A14,4,-2.5547,10,-1.0332,42,1.25134,27,0.84228,15,-0.4573
ENSG00000135899,SP110,51,2.12087,50,1.66056,14,-0.4261,1,-4.2429,10,-1.0351
ENSG00000067066,SP100,18,0.55370,42,2.05277,17,0.41360,4,-2.3092,11,-0.3026
ENSG00000135932,CAB39,84,-0.7900,59,-1.2594,75,-0.8879,197,1.10910,122,-0.1599
ENSG00000135916,ITM2C,275,-0.4391,320,-0.1593,242,-0.5931,371,0.11759,470,0.53206
ENSG00000204128,C2orf72,38,0.07860,87,1.47143,25,-0.5977,25,-0.8365,40,0.13480
ENSG00000173692,PSMD1,155,-0.6837,217,-0.0982,371,0.77945,299,0.68450,108,-1.2709
ENSG00000135931,ARMC9,5,-1.7597,16,0.18754,12,-0.3156,24,1.45312,6,-1.3218
ENSG00000115053,NCL,986,0.70642,1000,0.63351,919,0.49155,478,-0.7687,499,-0.5381
ENSG00000187514,PTMA,4478,1.99192,1847,0.04512,1844,0.04294,680,-1.9001,1295,-0.5681
ENSG00000156973,PDE6D,29,0.66065,5,-1.9702,12,-0.7522,21,0.03626,23,0.18441
ENSG00000144524,COPS7B,26,0.04762,30,0.31770,42,0.86019,23,-0.1992,17,-0.6451
ENSG00000144535,DIS3L2,15,-0.1309,54,2.11765,11,-0.5655,13,-0.5257,8,-1.1309
ENSG00000135930,EIF4E2,30,-0.7446,37,-0.3256,61,0.46398,52,0.31276,47,0.02569
ENSG00000115468,EFHD1,423,3.17550,92,-0.4405,67,-0.9295,16,-3.5475,74,-0.8455
ENSG00000204120,GIGYF2,138,0.53658,146,0.55168,148,0.57833,80,-0.5778,74,-0.5858
ENSG00000182600,SNORC,237,1.08911,100,-0.4883,74,-0.9543,56,-1.7420,245,1.16365
ENSG00000066248,NGEF,23,-3.3691,112,-0.8853,348,0.93703,314,1.36707,111,-0.9882
ENSG00000085978,ATG16L1,14,-0.9871,21,-0.2268,47,1.06631,33,0.77672,9,-1.5362
ENSG00000077044,DGKD,18,0.28550,25,0.78439,15,0.01195,12,-0.5708,15,-0.0428
ENSG00000085982,USP40,56,1.37900,91,2.07324,14,-1.0811,8,-2.3759,17,-0.8252
ENSG00000188042,ARL4C,14,-3.0028,84,-0.1634,99,0.10864,124,0.77808,111,0.32992
ENSG00000130147,SH3BP4,32,2.70918,10,0.00830,5,-1.0172,2,-2.5301,6,-0.8273
ENSG00000157985,AGAP1,232,0.85886,220,0.64156,178,0.28510,75,-1.3897,162,0.15925
ENSG00000132321,IQCA1,79,0.51805,158,1.69284,34,-0.8781,27,-1.5431,68,0.24797
ENSG00000198612,COPS8,49,-1.0589,30,-1.7106,78,-0.2362,140,1.26242,72,-0.4080
ENSG00000124831,LRRFIP1,40,-1.0738,117,0.71409,78,0.04941,97,0.65888,46,-0.8240
ENSG00000132329,RAMP1,72,-0.1683,65,-0.3018,4,-4.1516,86,0.22448,115,0.71712
ENSG00000184182,UBE2F,31,-0.4217,19,-1.0853,19,-1.0951,50,0.61863,47,0.31869
ENSG00000132323,ILKAP,35,-0.0928,41,0.13236,38,0.03247,39,0.12518,33,-0.2023
ENSG00000144485,HES6,51,0.38021,23,-0.8682,10,-2.1059,35,-0.3853,69,1.00460
ENSG00000132326,PER2,12,-1.1391,22,-0.1430,35,0.58383,29,0.43169,23,-0.0880
ENSG00000204104,TRAF3IP1,38,-0.4227,79,0.83035,47,-0.0187,42,-0.3190,55,0.26269
ENSG00000065802,ASB1,29,0.17847,28,0.07922,14,-0.9206,26,-0.0144,29,0.18560
ENSG00000068024,HDAC4,26,-0.3186,32,0.07385,64,1.22405,22,-0.7576,37,0.33266
ENSG00000130414,NDUFA10,95,-0.7226,156,0.11761,157,0.12771,180,0.55772,114,-0.4213
ENSG00000172428,COPS9,272,-0.7538,129,-1.8101,174,-1.3624,488,0.37274,706,1.01380
ENSG00000063660,GPC1,24,-1.5644,94,0.69921,63,0.04186,69,0.30919,66,0.12504
ENSG00000188542,DUSP28,10,-0.3772,13,0.09456,2,-2.4389,16,0.53037,14,0.19004
ENSG00000142327,RNPEPL1,20,0.68117,21,0.66739,13,-0.1157,8,-1.1038,17,0.28995
ENSG00000130294,KIF1A,285,-0.3600,375,0.10999,333,-0.0801,342,-0.0543,427,0.36688
ENSG00000122085,MTERF4,37,0.23264,35,0.10786,42,0.40906,35,0.17567,17,-1.0475
ENSG00000115685,PPP1R7,55,-1.5733,62,-1.2689,74,-1.0089,231,1.46410,127,-0.2042
ENSG00000115677,HDLBP,158,-0.0935,121,-0.5042,128,-0.4205,200,0.46226,152,-0.1669
ENSG00000168385,SEPTIN2,399,1.68613,172,-0.0617,152,-0.2586,63,-2.0187,207,0.27068
ENSG00000006607,FARP2,29,1.60323,27,1.20573,11,-0.2467,5,-1.9313,8,-0.7435
ENSG00000115694,STK25,61,-0.8094,75,-0.4358,87,-0.1972,125,0.63371,100,0.02202
ENSG00000176720,BOK,204,3.06189,76,0.39065,33,-0.9181,8,-3.4173,24,-1.4760
ENSG00000176946,THAP4,22,-0.7823,19,-0.9526,25,-0.5245,51,1.03063,30,-0.2827
ENSG00000168397,ATG4B,26,-0.6633,34,-0.1852,16,-1.3008,55,1.04925,29,-0.4830
ENSG00000168393,DTYMK,21,1.20892,4,-1.5167,2,-2.2729,12,0.02724,10,-0.2941
ENSG00000168395,ING5,35,0.13560,54,0.83325,31,-0.0563,31,-0.1049,23,-0.6179
ENSG00000134121,CHL1,55,-2.2812,181,-0.3710,262,0.21977,361,1.36449,143,-0.8006
ENSG00000144619,CNTN4,2,-4.2638,28,-0.3903,66,1.00809,55,1.22368,21,-0.9097
ENSG00000072756,TRNT1,18,-0.0003,20,0.18788,30,0.86935,15,-0.2873,14,-0.3322
ENSG00000113851,CRBN,98,0.02033,82,-0.2614,115,0.26624,114,0.41168,60,-0.8071
ENSG00000175928,LRRN1,13,-0.3127,13,-0.2064,8,-0.9406,19,0.63573,14,-0.1770
ENSG00000150995,ITPR1,14,-4.3904,207,-0.3255,415,0.81406,346,0.83855,253,-0.0043
ENSG00000134107,BHLHE40,11,-2.3928,59,0.32198,39,-0.3112,69,1.01069,43,-0.2154
ENSG00000134108,ARL8B,114,-0.5185,118,-0.4231,131,-0.2509,207,0.80239,117,-0.4812
ENSG00000227110,LMCD1-AS1,37,1.79176,51,2.08219,10,-0.6699,0,-4.8177,10,-0.7722
ENSG00000196220,SRGAP3,29,-1.3850,88,0.45875,79,0.28170,85,0.67044,48,-0.5440
ENSG00000206573,THUMPD3-AS1,34,0.30627,68,1.47201,27,-0.0874,21,-0.6541,19,-0.6673
ENSG00000134077,THUMPD3,44,0.15881,54,0.46085,22,-0.9174,33,-0.4210,53,0.49998
ENSG00000168137,SETD5,85,0.22208,146,1.10288,113,0.65748,57,-0.6291,49,-0.7269
ENSG00000156959,LHFPL4,5,-2.5321,31,0.18050,36,0.38468,43,1.24775,15,-1.0584
ENSG00000163719,MTMR14,14,-0.1247,18,0.32181,14,-0.1072,14,-0.0641,16,0.07682
