Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000173545,ZNF622,32,0.27671,3,-3.2669,16,-0.7745,41,0.68025,22,-0.3590,39,0.68607,10,-1.4792,36,0.52786
ENSG00000154153,RETREG1,68,-0.4253,3,-4.7817,40,-1.2340,114,0.38088,45,-1.1337,153,1.00233,43,-1.1334,162,1.13184
ENSG00000145555,MYO10,560,1.76554,103,-1.0310,524,1.63759,47,-2.1851,283,0.63233,92,-1.2792,148,-0.4763,37,-2.6740
ENSG00000176788,BASP1,323,-1.9018,692,-0.7598,635,-0.8898,1497,0.45477,621,-0.9976,1790,0.86672,1252,0.16567,1596,0.63882
ENSG00000215196,BASP1-AS1,46,1.01422,3,-3.1510,8,-1.6471,22,-0.2140,22,-0.2096,24,-0.0713,56,1.35414,23,-0.1058
ENSG00000145526,CDH18,4,-3.5861,40,-0.2197,13,-1.8715,32,-0.5650,30,-0.7416,70,0.77201,54,0.23393,83,1.11623
ENSG00000286961,AC091938.1,0,-6.7504,22,0.02794,22,0.08105,46,1.26978,12,-0.9582,20,-0.0788,14,-0.6321,33,0.80404
ENSG00000040731,CDH10,4,-3.0473,3,-3.4270,31,0.05483,20,-0.6400,16,-1.0350,36,0.32265,36,0.29624,67,1.58350
ENSG00000113360,DROSHA,45,0.16782,14,-1.5402,63,0.71875,21,-0.9607,29,-0.5469,58,0.67588,38,-0.0799,43,0.12563
ENSG00000133401,PDZD2,53,-1.0316,381,2.33086,111,0.12147,50,-1.1172,82,-0.3888,40,-1.5482,64,-0.7409,116,0.20843
ENSG00000113384,GOLPH3,18,-1.2931,31,-0.4913,56,0.44754,12,-1.8269,28,-0.6737,62,0.69687,44,0.07353,62,0.69560
ENSG00000150712,MTMR12,20,-0.4912,3,-3.2837,24,-0.1703,15,-0.9136,17,-0.7628,43,0.86405,21,-0.3854,48,1.05920
ENSG00000056097,ZFR,264,-0.1090,309,0.13836,330,0.24750,241,-0.2494,275,-0.0524,315,0.19032,281,-0.0119,254,-0.1871
ENSG00000113387,SUB1,127,-1.2071,260,-0.1119,243,-0.2207,258,-0.1277,177,-0.7664,386,0.59481,232,-0.2920,413,0.72454
ENSG00000113407,TARS,53,0.14907,72,0.62984,97,1.13990,13,-1.9818,26,-1.0188,61,0.42188,33,-0.6095,45,-0.1057
ENSG00000113456,RAD1,7,-1.9849,17,-0.6437,24,-0.1815,30,0.21205,34,0.45488,30,0.19250,14,-1.0121,36,0.56282
ENSG00000113460,BRIX1,39,0.31547,3,-3.5062,34,0.11317,29,-0.1272,21,-0.6803,59,1.16711,30,-0.0968,28,-0.2339
ENSG00000168724,DNAJC21,204,0.67789,379,1.78261,97,-0.5028,96,-0.5214,59,-1.3599,167,0.39050,69,-1.0124,90,-0.6699
ENSG00000152582,SPEF2,46,0.67070,12,-1.4488,21,-0.5432,17,-0.8728,13,-1.3344,67,1.56284,22,-0.4889,28,-0.1431
ENSG00000164187,LMBRD2,43,-1.7555,65,-1.1363,121,-0.1762,102,-0.4428,74,-1.0011,223,0.94044,110,-0.3294,228,0.98358
ENSG00000152620,NADK2,38,-0.1619,58,0.50963,76,0.96328,33,-0.3707,42,-0.0123,35,-0.3229,14,-1.6674,45,0.13782
ENSG00000164188,RANBP3L,5,-2.2874,3,-3.1184,132,3.19248,10,-1.3666,41,0.92365,16,-0.7271,0,-6.9431,5,-2.4947
ENSG00000079215,SLC1A3,309,-1.2827,309,-1.2840,3294,2.85464,240,-1.6599,994,0.61209,252,-1.6932,633,-0.1887,283,-1.5143
ENSG00000285967,NIPBL-DT,27,-0.2525,57,0.93680,20,-0.7108,19,-0.7637,26,-0.3475,44,0.60358,27,-0.2817,30,-0.1016
ENSG00000164190,NIPBL,311,0.95376,195,0.18328,193,0.16053,130,-0.4597,175,0.00653,258,0.72876,55,-1.7383,83,-1.2268
ENSG00000197603,CPLANE1,277,1.81802,18,-2.5287,68,-0.5509,57,-0.8099,72,-0.5011,145,0.75386,88,-0.1322,59,-0.8096
ENSG00000082068,WDR70,136,1.37077,179,1.88956,19,-1.6880,16,-1.9359,29,-1.2086,82,0.57065,31,-0.9929,28,-1.2600
ENSG00000113594,LIFR,86,-0.3374,119,0.17485,341,2.03176,33,-1.7592,131,0.38066,88,-0.3282,56,-0.9938,49,-1.2823
ENSG00000164327,RICTOR,68,0.72837,41,-0.1007,24,-0.9062,38,-0.1934,19,-1.3059,72,0.94576,35,-0.3424,44,0.04195
ENSG00000113638,TTC33,19,-1.4621,5,-3.3122,24,-1.1854,39,-0.4130,40,-0.4101,83,0.89305,68,0.44676,82,0.86187
ENSG00000145592,RPL37,1763,0.66188,1166,-0.0101,1457,0.34812,1794,0.69102,1618,0.59045,602,-1.1114,950,-0.3309,668,-0.9442
ENSG00000182836,PLCXD3,55,0.28205,25,-0.9371,27,-0.8401,56,0.29883,35,-0.4574,79,1.02611,34,-0.4703,41,-0.2081
ENSG00000083720,OXCT1,40,-1.3909,103,0.07188,60,-0.7793,82,-0.2928,48,-1.1930,116,0.29090,91,-0.1269,191,1.28569
ENSG00000205765,C5orf51,14,-0.5837,12,-0.8943,21,-0.0104,21,0.02226,14,-0.7051,33,0.83790,9,-1.2752,30,0.66067
ENSG00000250722,SELENOP,164,1.64181,15,-2.0928,120,1.07694,11,-2.5607,120,1.25279,20,-1.7969,38,-0.7652,29,-1.2308
ENSG00000172262,ZNF131,27,-0.4828,38,0.05257,35,-0.0627,26,-0.5258,23,-0.8046,67,1.15072,43,0.24123,28,-0.4732
ENSG00000112972,HMGCS1,79,-0.5397,29,-2.0359,111,-0.0108,85,-0.4316,105,-0.1202,106,-0.1008,53,-1.1489,228,1.38954
ENSG00000172239,PAIP1,40,-0.6922,4,-3.9615,74,0.24701,80,0.37363,34,-1.0403,95,0.73968,49,-0.4099,97,0.78153
ENSG00000248092,NNT-AS1,80,-0.2308,282,1.93651,72,-0.3977,64,-0.5618,62,-0.6585,112,0.35427,53,-0.8487,57,-0.7966
ENSG00000112992,NNT,49,-0.9243,73,-0.3293,101,0.17378,92,0.02842,61,-0.6573,117,0.47473,118,0.42495,101,0.21017
ENSG00000251141,MRPS30-DT,15,-0.9458,7,-2.0162,30,0.13739,43,0.71589,12,-1.3729,46,0.96063,23,-0.2844,35,0.42303
ENSG00000112996,MRPS30,38,0.07416,3,-3.6089,19,-0.9330,27,-0.4618,15,-1.4545,54,0.76018,46,0.38409,63,1.05096
ENSG00000164588,HCN1,1,-5.4069,147,1.24342,33,-1.1397,38,-0.9350,37,-1.0426,64,-0.1490,30,-1.2935,157,1.64231
ENSG00000151883,PARP8,5,-2.1476,3,-2.9577,5,-2.2226,11,-0.9848,35,0.87238,30,0.57602,19,-0.2212,34,0.80111
ENSG00000164172,MOCS2,58,-0.5409,10,-3.1297,114,0.52466,124,0.66487,64,-0.4284,91,0.17572,59,-0.5284,116,0.61994
ENSG00000164258,NDUFS4,23,-1.4350,166,1.78193,73,0.33630,51,-0.2217,57,-0.0430,38,-0.7356,29,-1.0620,57,-0.0521
ENSG00000067248,DHX29,125,0.94526,53,-0.4532,57,-0.3188,22,-1.7470,44,-0.7769,132,1.20885,65,-0.1203,50,-0.5864
ENSG00000039123,MTREX,98,0.52235,146,1.19659,46,-0.6602,24,-1.6233,44,-0.8001,107,0.76892,46,-0.6851,59,-0.3257
ENSG00000067113,PLPP1,16,-1.0051,68,1.31923,71,1.39755,7,-2.1706,21,-0.6569,15,-1.1424,15,-1.0394,44,0.66997
ENSG00000134352,IL6ST,180,0.08630,115,-0.6165,317,1.01648,147,-0.2332,265,0.81766,151,-0.2176,112,-0.6512,88,-1.0924
ENSG00000062194,GPBP1,134,-0.3519,158,-0.0991,198,0.26511,100,-0.7982,128,-0.4680,242,0.67599,206,0.32630,155,-0.1335
ENSG00000249436,AC008780.1,23,-0.7166,10,-1.9302,38,0.01418,50,0.46853,29,-0.4359,42,0.21246,37,-0.0201,55,0.72163
ENSG00000145632,PLK2,14,-2.7757,59,-0.6243,40,-1.1953,108,0.32730,22,-2.2183,105,0.31358,129,0.61208,183,1.44402
ENSG00000152932,RAB3C,29,-2.8004,234,0.32036,93,-1.1185,251,0.43264,90,-1.2455,238,0.39420,221,0.22537,312,0.91646
ENSG00000113448,PDE4D,19,-1.3182,57,0.37090,29,-0.6728,32,-0.5427,43,-0.0590,67,0.74605,24,-0.9440,56,0.40166
ENSG00000152931,PART1,15,-2.6738,7,-3.7800,64,-0.5125,77,-0.2126,34,-1.5722,173,1.29810,71,-0.3448,164,1.19051
ENSG00000164182,NDUFAF2,37,-0.8180,13,-2.3265,85,0.50147,134,1.26230,75,0.32658,57,-0.1574,33,-0.9977,61,-0.0420
ENSG00000188725,SMIM15,36,0.03402,79,1.35595,29,-0.2729,40,0.20912,51,0.67583,19,-1.0040,11,-1.7060,25,-0.5499
ENSG00000130449,ZSWIM6,65,0.67972,3,-3.9073,60,0.55083,21,-1.0331,56,0.49593,51,0.32391,30,-0.5171,37,-0.2288
ENSG00000068796,KIF2A,177,1.23568,13,-2.7354,76,-0.1576,67,-0.3631,81,-0.0650,135,0.89010,14,-2.6374,73,-0.2498
ENSG00000164197,RNF180,24,0.00588,14,-0.7985,45,0.98852,18,-0.4620,9,-1.5101,43,1.07687,11,-1.1789,25,0.05263
ENSG00000186479,RGS7BP,22,-1.5995,74,0.24116,35,-0.9049,72,0.18450,45,-0.5752,147,1.67950,22,-1.5871,46,-0.5499
ENSG00000153006,SREK1IP1,57,-0.3952,163,1.32526,84,0.21468,14,-2.4564,78,0.10267,77,0.07821,61,-0.3042,60,-0.3381
ENSG00000153015,CWC27,184,1.25150,57,-0.6419,96,0.15837,108,0.34446,53,-0.8179,138,0.85960,17,-2.4200,56,-0.7492
ENSG00000113595,TRIM23,14,-2.4761,29,-1.4368,65,-0.2106,51,-0.6022,46,-0.8042,138,1.16923,49,-0.6521,124,0.94366
ENSG00000113597,TRAPPC13,19,-0.2218,3,-2.9831,27,0.34336,7,-1.6838,20,-0.1270,24,0.15592,15,-0.5618,41,1.17929
ENSG00000197860,SGTB,79,-0.8483,86,-0.7099,75,-0.9287,175,0.39649,109,-0.3838,177,0.47225,149,0.14138,183,0.53087
ENSG00000123213,NLN,15,-1.3219,10,-1.8593,17,-1.1680,51,0.56387,30,-0.2785,66,1.17834,9,-2.0609,49,0.58843
ENSG00000112851,ERBIN,443,2.68372,33,-1.7103,57,-0.9140,102,-0.0102,98,-0.0753,96,-0.1097,15,-2.8467,45,-1.3576
ENSG00000153914,SREK1,446,1.74824,148,-0.1283,78,-1.1116,71,-1.2548,98,-0.8338,183,0.22424,330,1.19511,68,-1.4132
ENSG00000069020,MAST4,59,-0.7614,80,-0.2957,156,0.77792,46,-1.1423,108,0.20049,126,0.48072,73,-0.4281,90,-0.1179
ENSG00000145675,PIK3R1,271,-0.6801,297,-0.5382,326,-0.3985,310,-0.4724,205,-1.1877,835,1.34692,188,-1.2363,574,0.57233
ENSG00000134056,MRPS36,19,-1.1782,40,-0.0624,83,1.12392,60,0.56044,35,-0.3066,20,-1.1861,32,-0.4146,58,0.59849
ENSG00000085231,AK6,14,-1.2498,10,-1.7498,73,1.34476,34,0.08634,16,-1.1081,28,-0.2316,59,0.97128,39,0.30783
ENSG00000273841,TAF9,15,-1.8531,14,-1.9442,31,-0.8085,83,0.76588,44,-0.2842,54,0.07252,66,0.38766,83,0.87091
ENSG00000152942,RAD17,13,-1.2436,83,1.70059,12,-1.4340,12,-1.3375,25,-0.3638,24,-0.4096,54,0.93566,32,0.07132
ENSG00000145734,BDP1,1302,1.77900,170,-1.5308,264,-0.8712,314,-0.6048,378,-0.3520,891,1.27437,115,-2.1134,196,-1.4128
ENSG00000164326,CARTPT,1,-5.8583,69,-0.3791,22,-2.0745,27,-1.7676,21,-2.2482,12,-3.0973,10,-3.2537,388,4.12342
ENSG00000131711,MAP1B,4941,-0.3033,3377,-0.8889,2641,-1.2602,5165,-0.2340,2608,-1.3708,12831,1.52037,5121,-0.2474,6896,0.25186
ENSG00000113048,MRPS27,18,-0.7313,3,-3.4084,35,0.26745,36,0.30634,20,-0.6937,27,-0.1560,35,0.23335,54,1.10965
ENSG00000083312,TNPO1,58,-0.1064,60,-0.0395,70,0.19165,25,-1.3500,70,0.22507,74,0.32206,41,-0.6523,69,0.19394
ENSG00000157107,FCHO2,43,0.96312,13,-0.9098,27,0.20073,15,-0.6611,10,-1.3090,46,1.28201,11,-1.1713,19,-0.3538
ENSG00000145741,BTF3,60,-1.1590,210,0.80585,191,0.64204,185,0.59411,100,-0.4280,78,-0.8373,128,-0.0086,141,0.16454
ENSG00000171617,ENC1,102,-3.2893,1146,0.35906,453,-1.0849,521,-0.8751,368,-1.4958,1023,0.19734,718,-0.3816,2178,1.77561
ENSG00000049860,HEXB,5,-2.0402,3,-2.8454,25,0.33889,22,0.11177,18,-0.1715,19,-0.1185,32,0.75133,30,0.76382
ENSG00000164346,NSA2,190,-0.0014,220,0.23023,209,0.15050,184,-0.0534,172,-0.1797,249,0.48533,186,-0.0335,132,-0.6230
ENSG00000198780,FAM169A,39,-1.0463,32,-1.3690,70,-0.1620,89,0.20450,49,-0.7866,132,0.99271,46,-0.8185,110,0.63670
ENSG00000113161,HMGCR,10,-2.7482,7,-3.1324,26,-1.3530,55,-0.2167,34,-1.0217,72,0.20841,81,0.39231,154,1.81133
ENSG00000113163,CERT1,99,-0.0755,6,-4.1887,61,-0.8304,139,0.46436,70,-0.6740,198,1.23567,51,-1.0832,128,0.36520
ENSG00000122008,POLK,93,0.94463,75,0.57508,39,-0.4473,31,-0.7961,46,-0.2263,65,0.38944,52,-0.0107,32,-0.8350
ENSG00000164252,AGGF1,95,-0.3174,132,0.19281,117,0.00386,115,-0.0192,90,-0.4431,194,0.95610,49,-1.3120,104,-0.2037
ENSG00000113231,PDE8B,56,-1.0557,175,0.72056,87,-0.3969,69,-0.7604,128,0.23914,120,0.12556,133,0.27021,108,-0.0594
ENSG00000171530,TBCA,197,-0.4257,560,1.28963,306,0.26921,241,-0.1111,206,-0.3911,310,0.32503,149,-0.8508,180,-0.6140
ENSG00000132842,AP3B1,155,2.60540,3,-3.7130,26,-0.5243,23,-0.6850,25,-0.6746,50,0.55243,8,-2.2508,20,-0.9689
ENSG00000085365,SCAMP1,48,-1.5882,111,-0.3219,120,-0.1974,144,0.08784,72,-1.0524,169,0.39187,115,-0.2687,239,1.07109
ENSG00000152409,JMY,64,-0.3375,198,1.53936,79,-0.0149,62,-0.3967,72,-0.1724,95,0.31164,22,-1.9109,59,-0.5220
ENSG00000152413,HOMER1,33,-2.5079,192,0.14544,85,-1.1184,132,-0.4405,96,-1.0114,316,1.12759,149,-0.2616,258,0.71552
ENSG00000164309,CMYA5,80,1.48407,24,-0.4596,51,0.71720,16,-1.1073,23,-0.5674,51,0.81353,14,-1.2888,14,-1.4034
ENSG00000177034,MTX3,28,-0.3778,3,-3.6756,53,0.64127,40,0.16405,21,-0.9139,49,0.56796,37,0.05237,47,0.48989
ENSG00000039319,ZFYVE16,191,2.22938,51,-0.0921,84,0.70463,20,-1.5032,21,-1.5318,64,0.31254,38,-0.5389,20,-1.5900
ENSG00000249042,AC008771.1,24,-0.3338,42,0.57864,25,-0.2402,38,0.41569,17,-0.8630,31,0.07886,16,-0.8861,41,0.58889
ENSG00000228716,DHFR,41,0.65291,3,-3.2811,40,0.60479,38,0.52543,20,-0.5083,36,0.49123,23,-0.2389,22,-0.3915
ENSG00000113318,MSH3,104,1.09487,15,-1.8685,69,0.39324,39,-0.4738,36,-0.6737,98,1.15469,22,-1.3246,36,-0.6715
ENSG00000113319,RASGRF2,26,-1.4105,66,-0.0148,37,-0.9000,47,-0.5537,24,-1.6441,59,-0.2235,70,0.07640,162,1.80672
ENSG00000145687,SSBP2,9,-2.8186,97,0.71381,66,0.07330,38,-0.7693,66,0.08892,68,0.13385,78,0.34658,67,0.11978
ENSG00000186468,RPS23,923,0.45875,723,0.06523,962,0.52762,1323,1.06690,825,0.31159,287,-1.4520,609,-0.2064,436,-0.7854
ENSG00000174695,TMEM167A,51,-0.5101,147,1.19460,54,-0.4305,74,0.06146,34,-1.2293,65,-0.1634,105,0.62279,78,0.16084
ENSG00000038427,VCAN,337,2.47071,5,-4.2120,100,0.24626,33,-1.4302,145,0.99575,61,-0.5767,33,-1.4667,11,-3.1433
ENSG00000164176,EDIL3,151,0.57436,106,0.00560,75,-0.5363,91,-0.2233,66,-0.7887,105,-0.0105,137,0.42010,129,0.36944
ENSG00000127184,COX7C,303,-0.9683,490,-0.2308,845,0.64615,1174,1.21053,607,0.11877,220,-1.5468,707,0.35268,535,-0.1044
ENSG00000145715,RASA1,49,0.10454,28,-0.7683,49,0.13308,25,-0.9258,22,-1.1934,58,0.43600,30,-0.6385,80,1.07298
ENSG00000134480,CCNH,13,-1.0515,3,-3.2525,29,0.11550,20,-0.4186,25,-0.0854,30,0.22965,42,0.71737,38,0.62438
ENSG00000247828,TMEM161B-AS1,196,0.82950,50,-1.3036,149,0.37212,63,-0.9525,86,-0.5379,187,0.86688,141,0.28395,75,-0.7491
ENSG00000245526,LINC00461,74,-0.2743,32,-1.5197,148,0.83934,88,-0.0110,137,0.81798,91,0.05664,44,-1.0662,64,-0.5335
ENSG00000081189,MEF2C,147,-2.4390,593,-0.3462,450,-0.7716,780,0.08628,252,-1.7486,1306,1.08974,627,-0.2595,1210,0.92987
ENSG00000153140,CETN3,128,1.63116,40,-0.3173,83,0.86944,31,-0.7188,43,-0.2274,54,0.18593,16,-1.6356,23,-1.2590
ENSG00000164199,ADGRV1,114,0.92981,8,-3.0588,236,2.31120,5,-3.5778,109,1.00128,19,-1.9724,45,-0.5578,22,-1.7233
ENSG00000113369,ARRDC3,23,-0.3859,39,0.44856,27,-0.1659,30,0.01563,11,-1.6475,21,-0.5848,99,2.09435,23,-0.4410
ENSG00000237187,NR2F1-AS1,35,-1.2711,68,-0.2693,82,0.01038,117,0.58755,70,-0.2549,113,0.60545,86,0.09866,69,-0.2759
ENSG00000175745,NR2F1,221,-0.0382,102,-1.2254,224,-0.0186,212,-0.1068,209,-0.1364,259,0.23754,399,0.93068,199,-0.2272
ENSG00000113391,FAM172A,58,-0.1432,170,1.68220,54,-0.2620,51,-0.3513,38,-0.8350,81,0.44682,49,-0.4067,38,-0.8321
ENSG00000133302,SLF1,73,0.84444,18,-1.3521,28,-0.6589,39,-0.1511,31,-0.5765,63,0.69242,18,-1.3015,56,0.46718
ENSG00000175471,MCTP1,42,-0.5273,114,1.08264,22,-1.5217,38,-0.6834,53,-0.1877,97,0.93130,16,-1.9440,59,0.00020
ENSG00000198677,TTC37,83,0.25284,29,-1.3652,38,-0.9427,51,-0.5075,38,-1.0386,124,1.07644,70,-0.0208,91,0.46363
ENSG00000164292,RHOBTB3,394,1.02785,210,-0.0089,544,1.60984,121,-0.8658,317,0.75203,120,-0.9475,59,-1.9328,61,-1.9835
ENSG00000173221,GLRX,3,-2.8179,4,-2.5003,29,0.38021,57,1.51040,5,-2.2871,20,-0.2259,17,-0.4726,46,1.34814
ENSG00000118985,ELL2,84,0.63645,16,-1.8583,29,-1.0170,62,0.15185,25,-1.3297,84,0.74621,24,-1.3101,93,0.94768
ENSG00000175426,PCSK1,10,-2.4470,19,-1.5410,8,-2.6767,60,0.23886,18,-1.7270,88,1.01216,20,-1.4633,120,1.70680
ENSG00000153113,CAST,172,0.71160,74,-0.6328,100,-0.1674,104,-0.1056,107,-0.0641,147,0.51484,73,-0.6400,95,-0.2733
ENSG00000113441,LNPEP,45,-0.9535,112,0.46010,59,-0.5482,31,-1.5267,71,-0.2856,114,0.55740,76,-0.1524,115,0.57915
ENSG00000174136,RGMB,10,-1.6565,3,-3.4304,39,0.40733,20,-0.5978,15,-1.1367,42,0.59570,24,-0.3500,61,1.37144
ENSG00000153922,CHD1,136,1.57377,27,-1.0336,43,-0.3408,22,-1.3198,37,-0.6206,98,1.14157,42,-0.3898,25,-1.2367
ENSG00000174132,FAM174A,7,-2.5389,28,-0.4372,28,-0.4281,49,0.41098,10,-2.0144,58,0.81470,53,0.56433,55,0.70404
ENSG00000145730,PAM,11,-3.1852,248,1.60840,34,-1.5862,69,-0.5197,39,-1.4863,97,0.01920,173,0.96248,126,0.48831
ENSG00000145725,PPIP5K2,49,-0.1547,169,1.97971,51,-0.0835,21,-1.4583,16,-1.8864,62,0.23650,33,-0.7626,57,0.11081
ENSG00000181751,C5orf30,14,-1.3613,8,-2.0673,30,-0.1795,29,-0.2377,45,0.50622,21,-0.7962,22,-0.6729,69,1.38688
ENSG00000184349,EFNA5,23,-0.9749,15,-1.6015,23,-0.9206,31,-0.5003,32,-0.4734,69,0.90713,43,0.00041,66,0.81039
ENSG00000145743,FBXL17,27,-2.1799,12,-3.3173,71,-0.7450,138,0.29322,141,0.36184,126,0.16510,143,0.34956,170,0.72318
ENSG00000151422,FER,96,0.98043,3,-4.1186,72,0.50523,49,-0.1148,37,-0.5951,94,1.09157,44,-0.2925,28,-1.0728
ENSG00000198961,PJA2,138,-1.8849,182,-1.4746,387,-0.3271,456,-0.0676,260,-1.0115,685,0.67239,383,-0.3424,902,1.23900
ENSG00000112893,MAN2A1,89,2.30058,3,-3.1190,6,-2.1137,11,-1.1406,22,-0.1888,34,0.63097,4,-2.5464,21,-0.2593
ENSG00000164209,SLC25A46,20,-2.2579,194,1.30303,75,-0.2577,72,-0.3300,48,-1.0253,89,0.01490,60,-0.5961,140,0.85635
ENSG00000152495,CAMK4,28,-2.0914,114,0.02813,88,-0.3669,80,-0.5181,46,-1.4408,146,0.48253,126,0.19377,205,1.16180
ENSG00000164211,STARD4,7,-1.5034,3,-2.7517,14,-0.4624,9,-1.0563,12,-0.7933,26,0.59135,11,-0.7546,44,1.68841
ENSG00000134986,NREP,34,-1.6315,17,-2.6169,90,-0.1662,226,1.35968,69,-0.6188,108,0.13420,102,0.03126,139,0.59611
ENSG00000224032,EPB41L4A-AS1,55,-0.0519,44,-0.4050,40,-0.5472,115,1.15085,59,0.04416,36,-0.7649,97,0.85541,44,-0.4397
ENSG00000134982,APC,1019,0.57174,146,-2.3975,1044,0.61240,756,0.08741,847,0.30165,1232,1.03504,180,-2.0897,285,-1.5079
ENSG00000153037,SRP19,101,0.35662,73,-0.1571,70,-0.2264,72,-0.1755,73,-0.1876,91,0.21826,97,0.29300,74,-0.1560
ENSG00000129625,REEP5,66,-2.1796,311,0.16534,227,-0.3325,213,-0.4311,176,-0.7867,282,0.00961,357,0.38632,498,1.09852
ENSG00000172795,DCP2,25,-0.7114,20,-1.0488,29,-0.4935,46,0.23775,41,0.03431,44,0.18151,36,-0.1709,56,0.63293
ENSG00000047188,YTHDC2,50,0.65808,4,-2.9866,14,-1.2612,12,-1.4842,18,-0.9739,73,1.55643,11,-1.5985,46,0.56817
ENSG00000152503,TRIM36,13,-1.8082,106,1.44475,35,-0.3991,49,0.13183,23,-1.1200,36,-0.3846,27,-0.7829,73,0.91923
ENSG00000164219,PGGT1B,24,-0.4259,39,0.36146,61,1.10671,21,-0.6217,27,-0.2062,42,0.56735,12,-1.4234,23,-0.5285
ENSG00000164221,CCDC112,115,1.18065,6,-3.2052,39,-0.5795,18,-1.6922,46,-0.3297,92,0.93082,41,-0.4759,61,0.14131
ENSG00000145780,FEM1C,7,-2.5214,149,2.24654,72,0.89129,14,-1.6113,33,-0.4173,29,-0.6148,1,-5.1841,46,0.17689
ENSG00000134970,TMED7,40,-0.3610,3,-4.1689,68,0.46833,24,-1.1140,77,0.76990,50,-0.0094,36,-0.5306,66,0.47637
ENSG00000129596,CDO1,24,-0.5702,37,0.10097,26,-0.4568,21,-0.7885,36,0.04535,20,-0.9193,63,0.94636,51,0.69186
ENSG00000145782,ATG12,60,0.21424,25,-1.1204,54,0.04698,66,0.36687,32,-0.8186,72,0.59411,37,-0.5292,62,0.31284
ENSG00000177879,AP3S1,48,-0.9560,163,0.98837,69,-0.3969,96,0.11402,57,-0.7390,80,-0.1904,57,-0.6978,137,0.79748
ENSG00000092421,SEMA6A,73,1.58930,7,-2.1214,33,0.25781,26,-0.1320,37,0.48853,6,-2.3816,35,0.34236,26,-0.1723
ENSG00000172869,DMXL1,44,0.52152,3,-3.1956,62,1.10341,17,-0.9355,26,-0.3305,38,0.35407,7,-2.1143,42,0.53188
ENSG00000133835,HSD17B4,71,0.09628,109,0.80066,96,0.59240,53,-0.3466,49,-0.5294,51,-0.4686,45,-0.5992,80,0.32234
ENSG00000151304,SRFBP1,47,1.03596,6,-2.1362,24,-0.0279,12,-1.0760,30,0.31507,44,1.06487,1,-3.8834,18,-0.5430
ENSG00000205302,SNX2,37,-0.4287,51,0.06654,71,0.59020,27,-0.8937,22,-1.3193,73,0.74639,70,0.57121,46,-0.1028
ENSG00000064652,SNX24,6,-2.2315,34,0.40255,40,0.68849,20,-0.4244,20,-0.4411,18,-0.6253,64,1.49486,24,-0.1400
ENSG00000168944,CEP120,54,1.19229,3,-3.0971,14,-0.9032,20,-0.4000,6,-2.3390,45,1.02651,67,1.58004,14,-1.0424
ENSG00000151292,CSNK1G3,73,0.30317,57,-0.0729,51,-0.2560,36,-0.7766,41,-0.6259,116,1.26475,35,-0.8256,47,-0.4069
ENSG00000168916,ZNF608,105,1.63154,81,1.16161,42,0.08519,24,-0.7706,32,-0.3787,37,-0.1270,15,-1.4767,17,-1.3609
ENSG00000155324,GRAMD2B,150,1.04398,39,-1.0698,187,1.43938,8,-3.4110,169,1.49946,39,-1.1834,35,-1.2596,20,-2.2095
ENSG00000164904,ALDH7A1,124,0.31852,257,1.57032,192,1.04557,90,-0.1838,115,0.21700,53,-1.0892,80,-0.3715,20,-2.5506
ENSG00000164902,PHAX,94,-0.3166,48,-1.3202,123,0.11391,100,-0.2177,78,-0.6540,190,0.95773,73,-0.6982,143,0.40261
ENSG00000164241,C5orf63,129,1.72576,43,-0.1443,27,-0.8133,42,-0.1750,59,0.42407,64,0.56165,4,-3.3776,12,-2.1691
ENSG00000145794,MEGF10,56,1.09753,3,-3.3640,108,2.34328,31,0.12080,36,0.39228,11,-1.5873,15,-0.9584,5,-2.5811
ENSG00000205279,CTXN3,1,-4.3966,128,2.76806,45,0.72766,14,-1.0778,5,-2.6257,5,-2.6296,3,-3.2131,51,1.10036
ENSG00000245937,LINC01184,49,0.55214,6,-2.4698,30,-0.2056,65,1.01439,17,-1.1903,36,0.06918,46,0.44621,40,0.24827
ENSG00000064651,SLC12A2,138,1.43113,4,-3.7680,36,-0.7621,48,-0.3271,47,-0.3946,55,-0.1059,91,0.70639,63,0.12254
ENSG00000169567,HINT1,91,-1.8789,235,-0.4449,292,-0.1075,592,1.05227,276,-0.2193,134,-1.3972,525,0.84669,444,0.64510
ENSG00000186687,LYRM7,112,-0.1864,110,-0.2171,131,0.06703,131,0.06271,144,0.23240,135,0.12041,71,-0.8837,137,0.14840
ENSG00000158985,CDC42SE2,95,-0.7029,113,-0.4339,105,-0.5489,234,0.73229,80,-1.0421,172,0.25759,152,0.03128,219,0.71104
ENSG00000158987,RAPGEF6,67,1.44376,5,-2.6021,12,-1.3144,13,-1.1851,30,0.10911,47,0.96779,33,0.28177,13,-1.2681
ENSG00000217128,FNIP1,38,0.39475,3,-3.3993,35,0.28442,19,-0.6378,23,-0.4410,44,0.73920,24,-0.3506,36,0.35655
