Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000114850,SSR3,110,0.56505,88,0.21738,126,0.78846,62,-0.3695,40,-0.9851,59,-0.4799,76,-0.0107,132,0.86372,64,-0.3187
ENSG00000163659,TIPARP,0,-5.3977,20,0.49020,12,-0.3036,19,0.47933,18,0.36096,5,-1.6742,18,0.28644,33,1.32103,17,0.27756
ENSG00000163660,CCNL1,291,2.28631,155,1.13148,87,0.19031,87,0.19813,35,-1.1991,51,-0.7433,28,-1.5014,34,-1.2280,23,-1.8745
ENSG00000174891,RSRC1,263,0.91412,202,0.48521,126,-0.2575,136,-0.1467,257,0.87783,167,0.22651,75,-1.0484,121,-0.3181,57,-1.5206
ENSG00000178053,MLF1,0,-5.7976,3,-2.4495,19,0.07395,21,0.21056,10,-0.8808,17,-0.1142,26,0.57251,42,1.34495,22,0.30804
ENSG00000168827,GFM1,23,-0.7860,42,0.08920,61,0.69819,47,0.29164,20,-1.0001,40,0.03875,23,-0.8185,42,0.09151,43,0.16255
ENSG00000118855,MFSD1,44,1.29832,10,-0.9339,44,1.29697,11,-0.9051,3,-2.5379,18,-0.1105,21,0.14627,27,0.47992,14,-0.5642
ENSG00000180044,C3orf80,0,-6.7967,0,-9.1296,18,-1.0475,45,0.33014,26,-0.5016,69,1.32708,37,0.03091,17,-1.1124,42,0.20934
ENSG00000068885,IFT80,27,-0.6034,37,-0.1217,57,0.56592,45,0.20676,21,-0.9355,52,0.53391,34,-0.2398,32,-0.3448,31,-0.3941
ENSG00000113810,SMC4,60,1.25276,45,0.76990,67,1.43274,14,-1.0506,31,0.17457,28,0.04968,16,-0.8591,17,-0.7649,5,-2.4600
ENSG00000186432,KPNA4,119,0.37666,55,-0.8117,51,-0.9160,102,0.14149,141,0.65199,93,-0.0213,80,-0.2509,87,-0.1099,102,0.13711
ENSG00000163590,PPM1L,35,-1.6731,32,-1.8112,70,-0.6359,98,-0.1257,143,0.47065,183,1.14289,51,-1.1041,89,-0.2746,106,-0.0001
ENSG00000169255,B3GALNT1,0,-6.9589,20,-1.0961,47,0.19560,48,0.26556,15,-1.5023,55,0.57680,25,-0.7432,37,-0.1435,65,0.79685
ENSG00000169251,NMD3,44,0.46681,26,-0.3578,59,0.94752,36,0.19120,19,-0.7902,26,-0.4164,16,-1.0372,49,0.64116,30,-0.1384
ENSG00000196542,SPTSSB,0,-5.8319,0,-5.9720,0,-6.9649,64,2.59142,6,-1.6848,9,-1.1659,17,-0.1578,2,-2.8322,30,0.87004
ENSG00000121871,SLITRK3,18,-0.2463,4,-2.3621,27,0.41064,37,1.01379,32,0.67069,24,0.24983,9,-1.2521,6,-1.7164,15,-0.5339
ENSG00000244128,LINC01322,0,-7.4310,68,0.24695,15,-1.9770,123,1.40880,75,0.39962,40,-0.6639,150,1.56897,35,-0.7696,22,-1.5067
ENSG00000114209,PDCD10,13,-1.4152,17,-1.0665,68,1.08307,21,-0.8119,32,-0.1292,48,0.62133,16,-1.1653,47,0.48860,36,0.07211
ENSG00000163536,SERPINI1,20,-4.3513,50,-3.0728,218,-0.9086,566,0.64027,286,-0.4958,535,0.60151,250,-0.6999,167,-1.3017,699,1.04429
ENSG00000173905,GOLIM4,458,0.88393,520,1.09847,185,-0.5492,132,-1.1233,406,0.68649,176,-0.7177,349,0.43881,476,0.94991,123,-1.2349
ENSG00000008952,SEC62,1353,0.46039,1690,0.82319,1053,0.06344,844,-0.3044,1229,0.30737,978,-0.0623,806,-0.3521,944,-0.1077,726,-0.5501
ENSG00000173889,PHC3,48,0.54589,27,-0.3586,44,0.43394,34,0.01391,36,0.09541,39,0.25896,26,-0.4102,42,0.35035,16,-1.2015
ENSG00000163558,PRKCI,15,-2.0060,18,-1.6844,41,-0.5249,60,0.09159,107,1.00765,94,1.01963,28,-1.0665,54,-0.0893,39,-0.6357
ENSG00000136603,SKIL,111,0.53268,53,-0.6093,78,-0.0216,65,-0.3251,121,0.67416,112,0.68194,41,-0.9818,52,-0.6417,54,-0.6389
ENSG00000013297,CLDN11,0,-8.2637,417,2.44286,819,4.24458,4,-4.6831,5,-4.4595,2,-5.4766,25,-2.1216,14,-2.9156,18,-2.6393
ENSG00000013293,SLC7A14,15,-1.9783,27,-1.0567,89,0.76297,67,0.33894,60,0.11315,84,0.84098,38,-0.5570,17,-1.7437,43,-0.4178
ENSG00000163577,EIF5A2,8,-1.2945,16,-0.2453,13,-0.5605,25,0.53091,5,-1.7754,23,0.39354,12,-0.5863,10,-0.9247,29,0.78734
ENSG00000154310,TNIK,41,-1.8834,140,-0.0323,144,0.01456,136,-0.0822,234,0.79290,101,-0.6146,188,0.43532,353,1.49184,90,-0.7557
ENSG00000144959,NCEH1,14,-2.4583,5,-3.8617,54,-0.5179,133,1.00095,52,-0.5988,123,0.96775,53,-0.5600,43,-0.8863,69,-0.1714
ENSG00000169760,NLGN1,20,-1.2539,23,-1.0528,81,0.86565,44,-0.1212,47,-0.0155,80,1.09866,15,-1.7341,41,-0.2194,29,-0.8091
ENSG00000177565,TBL1XR1,187,0.36048,88,-0.7966,71,-1.1267,153,0.04459,185,0.34644,204,0.62004,114,-0.4086,121,-0.3147,125,-0.2872
ENSG00000172667,ZMAT3,73,-1.1913,59,-1.5061,151,-0.0986,158,-0.0300,194,0.29308,219,0.61089,111,-0.5739,157,-0.0345,186,0.25047
ENSG00000121879,PIK3CA,54,-0.2055,26,-1.2621,40,-0.6615,79,0.43993,51,-0.2699,94,0.85465,42,-0.5628,49,-0.3353,47,-0.4228
ENSG00000121864,ZNF639,84,1.81326,23,-0.3310,3,-3.0478,21,-0.4993,10,-1.4894,28,-0.0092,21,-0.4414,29,0.06691,35,0.37549
ENSG00000171109,MFN1,16,-0.4724,15,-0.5630,37,0.76160,34,0.69169,9,-1.2799,20,-0.2129,19,-0.2521,34,0.62061,18,-0.3961
ENSG00000114450,GNB4,108,2.10632,22,-0.4979,119,2.30529,35,0.21544,6,-2.3516,1,-4.7014,27,-0.2126,10,-1.6488,19,-0.8138
ENSG00000136522,MRPL47,0,-6.4730,20,-0.5623,27,-0.1395,20,-0.5817,51,0.88757,28,-0.1051,30,0.02672,44,0.65175,42,0.64445
ENSG00000136521,NDUFB5,34,-1.5164,54,-0.8423,53,-0.8648,76,-0.3574,110,0.25675,104,0.20337,83,-0.1812,132,0.54571,143,0.75699
ENSG00000114757,PEX5L,16,-3.9331,190,-0.3283,255,0.13320,291,0.37420,249,0.09522,350,0.81156,161,-0.5814,96,-1.3499,224,-0.0795
ENSG00000163728,TTC14,185,0.39777,126,-0.2062,225,0.71063,274,1.18511,60,-1.3144,139,-0.0647,62,-1.2640,135,-0.0967,56,-1.5087
ENSG00000114416,FXR1,127,-0.2702,202,0.45372,173,0.20660,142,-0.1045,136,-0.1704,180,0.33286,91,-0.7807,189,0.34626,113,-0.4799
ENSG00000205981,DNAJC19,16,-1.6105,15,-1.7594,12,-2.0669,48,0.00071,89,0.97950,62,0.46428,33,-0.5831,60,0.34483,61,0.40235
ENSG00000242808,SOX2-OT,10,-4.8611,899,1.88229,1765,3.36277,88,-1.9025,160,-0.9251,79,-2.1789,157,-0.9576,193,-0.6427,111,-1.5572
ENSG00000181449,SOX2,19,-3.6886,707,1.83049,237,-0.0054,179,-0.4725,137,-0.8476,107,-1.3613,169,-0.5282,894,2.28599,123,-1.0634
ENSG00000043093,DCUN1D1,0,-7.2110,56,0.21431,51,0.06398,52,0.08722,45,-0.1451,60,0.39712,29,-0.7949,73,0.61497,50,0.03458
ENSG00000078070,MCCC1,10,-0.7898,17,-0.0469,12,-0.5468,21,0.29323,6,-1.6209,18,0.02817,15,-0.2417,47,1.60010,13,-0.4839
ENSG00000053524,MCF2L2,0,-6.5198,30,-0.0285,23,-0.4315,29,-0.0733,50,0.79068,26,-0.3054,79,1.58147,35,0.21540,21,-0.5736
ENSG00000114796,KLHL24,62,-0.3343,98,0.38040,159,1.16353,69,-0.1801,47,-0.7478,69,-0.2159,79,0.03069,84,0.12935,65,-0.2828
ENSG00000163872,YEATS2,28,-0.6369,16,-1.4692,44,0.04423,57,0.46888,26,-0.7666,56,0.48458,53,0.30780,26,-0.7963,44,0.04659
ENSG00000180834,MAP6D1,0,-7.0271,105,1.44929,165,2.30925,18,-1.3474,38,-0.1998,34,-0.4150,9,-2.3056,21,-1.0915,42,-0.0490
ENSG00000175193,PARL,62,0.98005,21,-0.6980,8,-2.0868,31,-0.1418,12,-1.4824,31,-0.1549,36,0.12952,49,0.61725,46,0.55796
ENSG00000114770,ABCC5,26,-1.4008,30,-1.1526,53,-0.3202,129,1.25751,36,-0.8948,73,0.20338,45,-0.5615,39,-0.7770,71,0.15406
ENSG00000145191,EIF2B5,16,-1.2174,27,-0.4407,50,0.54483,41,0.22031,35,-0.0087,42,0.32348,29,-0.3338,38,0.09711,30,-0.2694
ENSG00000161202,DVL3,50,0.47678,36,-0.0317,65,0.90837,35,-0.1040,17,-1.1416,29,-0.4211,42,0.19939,57,0.69060,28,-0.4782
ENSG00000161203,AP2M1,196,-0.7641,93,-1.8769,232,-0.5091,368,0.22158,298,-0.1286,368,0.24625,258,-0.3464,242,-0.4451,522,0.86167
ENSG00000161204,ABCF3,14,-0.6932,4,-2.3123,31,0.53583,25,0.21263,14,-0.6757,24,0.14943,17,-0.3384,12,-0.8496,35,0.85430
ENSG00000145198,VWA5B2,0,-5.6301,15,-0.1511,24,0.58703,32,1.24636,2,-2.6213,7,-1.3957,32,1.08918,3,-2.2365,25,0.73424
ENSG00000163888,CAMK2N2,0,-6.3655,13,-1.4365,21,-0.7450,22,-0.6988,50,0.57902,33,-0.0796,62,0.94771,38,0.16593,59,0.98941
ENSG00000175166,PSMD2,94,-0.4685,56,-1.2427,96,-0.4359,122,-0.0692,148,0.23644,149,0.30514,126,-0.0118,136,0.10463,153,0.32060
ENSG00000114867,EIF4G1,277,1.40081,155,0.42821,55,-1.1549,120,0.02885,99,-0.2678,123,0.08518,119,0.01936,107,-0.1515,55,-1.2187
ENSG00000175182,FAM131A,90,-0.8026,52,-1.6252,104,-0.5846,216,0.61541,106,-0.5654,191,0.43747,108,-0.5315,61,-1.3880,228,0.71638
ENSG00000163882,POLR2H,16,-1.1615,17,-1.1356,27,-0.4239,62,1.00272,16,-1.1725,33,-0.1320,47,0.45187,40,0.20596,37,0.08238
ENSG00000090539,CHRD,6,-1.6464,0,-5.4899,0,-6.9977,39,1.32468,10,-0.9341,25,0.54969,20,0.06814,16,-0.2854,21,0.14498
ENSG00000177383,MAGEF1,1,-4.4704,12,-1.8013,24,-0.7292,36,-0.1373,53,0.45644,61,0.86380,21,-0.9770,56,0.55741,46,0.24789
ENSG00000156931,VPS8,14,-1.0616,21,-0.5047,26,-0.1515,42,0.64696,17,-0.7958,27,-0.1579,23,-0.3451,42,0.58167,35,0.31616
ENSG00000187068,C3orf70,28,0.05615,33,0.32071,15,-0.8690,25,-0.1323,2,-3.3448,18,-0.6724,34,0.37310,70,1.57051,31,0.24946
ENSG00000073803,MAP3K13,53,-0.9173,61,-0.7202,99,0.03353,89,-0.1414,122,0.36172,107,0.17479,76,-0.3855,130,0.45472,112,0.24552
ENSG00000163900,TMEM41A,11,-0.8772,26,0.34185,55,1.58074,19,-0.1386,7,-1.4890,18,-0.2565,6,-1.8533,28,0.47110,22,0.11128
ENSG00000163904,SENP2,16,-1.9844,54,-0.1707,78,0.39113,46,-0.4547,114,1.00882,79,0.52063,54,-0.1885,41,-0.6166,52,-0.2750
ENSG00000136527,TRA2B,391,2.00782,140,0.25362,131,0.14893,139,0.25987,93,-0.3926,61,-1.1514,74,-0.7326,77,-0.6692,92,-0.4283
ENSG00000244405,ETV5,17,-2.3142,36,-1.1944,81,0.02870,112,0.60310,55,-0.5612,111,0.65785,81,0.03781,62,-0.3716,72,-0.1643
ENSG00000058866,DGKG,35,-0.1904,35,-0.1982,77,1.04482,43,0.13303,45,0.18348,40,0.00179,12,-1.7535,34,-0.2353,37,-0.1166
ENSG00000090520,DNAJB11,3,-2.6871,25,0.16316,53,1.39862,24,0.10939,7,-1.6847,20,-0.2348,24,0.09258,23,0.01651,25,0.17205
ENSG00000156976,EIF4A2,273,-1.2640,135,-2.3017,482,-0.4062,683,0.14676,787,0.35997,846,0.59236,315,-1.0513,352,-0.8846,950,0.74229
ENSG00000073849,ST6GAL1,21,-0.1648,0,-6.5496,67,1.70813,29,0.33379,20,-0.2165,10,-1.3768,27,0.22787,16,-0.5841,34,0.61178
ENSG00000113916,BCL6,70,0.41283,44,-0.2848,36,-0.6004,42,-0.4157,26,-1.0832,57,0.13135,35,-0.6503,107,1.12230,61,0.22167
ENSG00000145012,LPP,2000,5.13445,42,-2.3808,38,-2.5081,42,-2.4654,72,-1.5845,57,-2.1153,37,-2.5574,128,-0.7300,52,-2.1637
ENSG00000152492,CCDC50,226,1.91519,96,0.45250,98,0.46933,51,-0.5655,68,-0.0972,43,-0.9086,59,-0.3166,71,-0.0279,46,-0.7540
ENSG00000114279,FGF12,64,-1.9754,47,-2.4271,102,-1.2931,200,-0.2882,493,1.18314,448,1.35284,115,-1.1077,205,-0.2351,163,-0.6286
ENSG00000127249,ATP13A4,0,-6.3995,11,-1.3770,27,-0.0530,33,0.31023,4,-2.6463,10,-1.6769,21,-0.4503,136,2.82441,33,0.29164
ENSG00000198836,OPA1,64,-1.0963,63,-1.1013,137,0.06884,147,0.20090,143,0.13957,192,0.76767,81,-0.7405,69,-0.9641,137,0.08025
ENSG00000114315,HES1,112,1.14127,53,-0.0569,51,-0.1347,36,-0.7077,63,0.21128,26,-1.3000,85,0.66767,139,1.51309,34,-0.8058
ENSG00000133657,ATP13A3,180,2.15435,30,-0.7846,36,-0.5316,45,-0.2099,62,0.30248,49,-0.0752,25,-1.0650,28,-0.9099,32,-0.7540
ENSG00000041802,LSG1,81,1.70497,23,-0.3386,21,-0.5057,32,0.18781,17,-0.7978,22,-0.4521,25,-0.2363,34,0.24192,22,-0.4681
ENSG00000114331,ACAP2,76,0.22795,76,0.21398,112,0.84931,94,0.62278,28,-1.2806,78,0.31935,23,-1.5577,71,0.11835,24,-1.5713
ENSG00000184203,PPP1R2,36,-0.6977,29,-1.0092,34,-0.7775,63,0.16643,25,-1.2489,89,0.88361,34,-0.8066,55,-0.0551,69,0.32636
ENSG00000189058,APOD,1626,2.31673,674,0.73250,1626,2.31744,117,-2.0429,91,-2.3073,90,-2.5406,243,-0.8571,204,-1.1216,284,-0.6657
ENSG00000176945,MUC20,19,0.10524,16,-0.1576,4,-2.0414,38,1.43261,4,-2.0992,14,-0.4271,17,-0.0250,21,0.25681,15,-0.2651
ENSG00000061938,TNK2,20,-2.0151,38,-1.0410,52,-0.5912,98,0.44820,53,-0.5596,43,-0.9937,136,0.93229,92,0.30229,136,1.05999
ENSG00000072274,TFRC,35,0.04183,16,-1.0872,13,-1.4315,30,-0.1903,25,-0.4821,24,-0.6425,42,0.30584,64,1.00261,58,0.96441
ENSG00000161217,PCYT1A,84,0.93564,52,0.16851,28,-0.7948,59,0.39571,19,-1.3526,43,-0.1699,66,0.54120,48,0.05097,33,-0.5823
ENSG00000213123,TCTEX1D2,0,-5.8071,2,-2.8053,17,-0.0680,12,-0.6186,23,0.34089,22,0.34004,10,-0.9478,28,0.64071,34,1.09777
ENSG00000163960,UBXN7,69,-0.1595,100,0.43952,172,1.33151,84,0.17724,81,0.10736,61,-0.4062,65,-0.2393,53,-0.5407,48,-0.7417
ENSG00000163961,RNF168,190,1.24627,119,0.46191,44,-1.0593,88,-0.0013,156,0.90742,72,-0.3685,90,0.03388,56,-0.6992,51,-0.9023
ENSG00000174013,FBXO45,21,-1.2493,33,-0.6063,38,-0.3996,60,0.34221,30,-0.7582,78,0.95550,41,-0.2833,39,-0.3289,40,-0.3289
ENSG00000163964,PIGX,41,-0.8580,62,-0.2278,88,0.31168,69,-0.0646,92,0.37771,87,0.35385,54,-0.4430,82,0.19426,60,-0.3069
ENSG00000180370,PAK2,90,0.23868,122,0.72260,110,0.54757,52,-0.6570,80,0.05479,78,0.01932,57,-0.4668,74,-0.0777,68,-0.2233
ENSG00000119231,SENP5,129,0.77477,53,-0.6332,111,0.52370,87,0.14653,54,-0.6021,101,0.46581,78,-0.0230,49,-0.7489,42,-1.0316
ENSG00000114503,NCBP2,37,-0.6991,38,-0.6626,43,-0.4964,49,-0.3202,74,0.35261,81,0.61207,65,0.14295,72,0.30331,50,-0.2802
ENSG00000270170,NCBP2AS2,2,-3.2104,6,-1.7293,7,-1.5195,18,-0.2991,24,0.20879,29,0.61708,11,-1.0115,35,0.79245,33,0.80250
ENSG00000228109,MELTF-AS1,29,1.06744,5,-1.4445,1,-3.1370,24,0.89420,3,-2.2486,10,-0.6268,23,0.73701,22,0.66168,13,-0.1436
ENSG00000075711,DLG1,90,-0.7941,330,1.27883,306,1.14681,150,-0.0048,121,-0.3435,145,-0.0670,132,-0.2003,56,-1.4879,94,-0.7752
ENSG00000161267,BDH1,5,-2.6471,15,-1.0469,10,-1.5921,39,0.43793,24,-0.3401,54,1.21857,13,-1.2800,25,-0.3025,30,0.00419
ENSG00000145016,RUBCN,61,0.28371,29,-0.8312,65,0.38342,70,0.57728,28,-0.8699,60,0.32183,47,-0.0988,50,-0.0188,28,-0.9284
ENSG00000122068,FYTTD1,89,0.79540,49,-0.1508,39,-0.4844,35,-0.6838,75,0.52661,74,0.62258,31,-0.8389,47,-0.2212,39,-0.5337
ENSG00000186001,LRCH3,33,-0.1305,91,1.54870,35,-0.0280,47,0.48427,32,-0.1787,31,-0.2685,24,-0.6065,38,0.11285,12,-1.7170
ENSG00000182899,RPL35A,235,-1.0255,334,-0.4940,351,-0.4142,182,-1.4802,783,0.85656,377,-0.3589,587,0.38634,786,0.86285,700,0.75069
ENSG00000131127,ZNF141,25,0.59413,13,-0.4400,11,-0.7033,27,0.82017,7,-1.3834,15,-0.1968,8,-1.0766,18,0.04543,20,0.30185
ENSG00000182903,ZNF721,45,-0.3560,43,-0.4058,103,0.96967,69,0.36759,35,-0.7149,63,0.20822,37,-0.6554,54,-0.0715,44,-0.4154
ENSG00000174227,PIGG,8,-1.1372,5,-1.7106,50,1.73757,26,0.69800,12,-0.5378,19,0.16706,6,-1.5384,22,0.34905,7,-1.4268
ENSG00000273238,TMEM271,30,-0.7970,19,-1.4593,44,-0.2120,39,-0.4278,65,0.39790,66,0.53166,73,0.59385,64,0.37787,42,-0.3114
ENSG00000169020,ATP5ME,91,-2.2069,561,0.54993,516,0.41582,212,-1.0180,503,0.37404,322,-0.3797,388,-0.0329,593,0.63984,557,0.59980
ENSG00000185619,PCGF3,55,0.61223,27,-0.5090,9,-2.0825,41,0.13458,44,0.22754,48,0.46458,22,-0.8166,29,-0.3843,39,0.05798
ENSG00000168993,CPLX1,17,-2.8343,9,-3.6387,38,-1.6324,165,0.66360,88,-0.3845,97,-0.2814,220,1.07136,97,-0.2418,191,0.94442
ENSG00000178950,GAK,40,-0.4701,39,-0.4919,114,1.19263,72,0.48491,37,-0.6020,52,-0.0882,56,0.04941,40,-0.4669,41,-0.4691
ENSG00000127419,TMEM175,8,-1.3455,4,-2.3486,58,1.73670,17,-0.2422,6,-1.6944,22,0.14902,20,0.01576,19,-0.0877,23,0.23655
ENSG00000145214,DGKQ,0,-5.3109,8,-0.7096,8,-0.6770,20,0.72855,8,-0.6806,10,-0.4220,19,0.57371,13,0.03217,21,0.85226
ENSG00000127418,FGFRL1,0,-6.0907,28,0.32546,36,0.76300,19,-0.3055,0,-5.0180,3,-3.1977,25,0.19938,61,1.64472,48,1.39722
ENSG00000159692,CTBP1,68,-1.2616,84,-0.9478,126,-0.3360,152,-0.0571,149,-0.0741,175,0.20677,171,0.13267,122,-0.3812,245,0.79589
ENSG00000090316,MAEA,52,0.28564,19,-1.2155,11,-2.0472,51,0.27686,24,-0.8756,56,0.48406,28,-0.6929,45,0.03721,58,0.51337
ENSG00000163950,SLBP,18,-2.0487,42,-0.8344,95,0.41645,99,0.54779,39,-0.9394,99,0.61789,36,-1.0581,37,-1.0253,90,0.37532
ENSG00000168936,TMEM129,0,-4.2658,28,0.87927,20,0.33965,11,-0.6623,7,-1.1702,15,-0.1077,26,0.73270,15,-0.0871,23,0.60362
ENSG00000068078,FGFR3,10,-4.0627,191,0.29257,98,-0.7378,134,-0.2763,19,-3.1110,47,-2.0204,165,0.06195,481,1.86717,343,1.45552
ENSG00000168924,LETM1,30,-0.8466,64,0.31885,50,-0.0836,59,0.18344,40,-0.4094,47,-0.2215,49,-0.1008,47,-0.1574,73,0.56702
ENSG00000109685,NSD2,70,-0.3860,70,-0.3921,36,-1.3940,137,0.75207,114,0.37551,111,0.40292,62,-0.5661,64,-0.5111,73,-0.3467
ENSG00000185049,NELFA,24,0.04492,13,-0.8929,8,-1.6158,22,-0.0917,21,-0.1536,28,0.37849,24,0.02273,23,-0.0446,31,0.48276
ENSG00000243449,C4orf48,23,-3.4825,402,0.82950,448,1.00948,152,-0.7493,283,0.26133,169,-0.6257,246,0.03976,212,-0.1890,345,0.64799
ENSG00000185818,NAT8L,126,-0.9565,210,-0.1844,160,-0.6028,270,0.22623,186,-0.3708,210,-0.2174,355,0.64782,288,0.31052,290,0.35158
ENSG00000123933,MXD4,163,1.92583,36,-0.5407,47,-0.1606,45,-0.2333,38,-0.4914,33,-0.8175,83,0.74735,84,0.77056,18,-1.6885
ENSG00000159733,ZFYVE28,0,-6.1768,16,-0.6086,25,0.09636,51,1.41001,15,-0.6741,31,0.49001,21,-0.1884,17,-0.5088,11,-1.2740
ENSG00000063978,RNF4,14,-1.5166,5,-2.8553,72,1.03420,68,1.05602,21,-0.9046,34,-0.2226,19,-1.0298,28,-0.4770,49,0.43560
ENSG00000125386,FAM193A,100,1.02729,73,0.50140,54,0.02427,55,0.06617,43,-0.3031,53,0.01867,46,-0.2063,52,-0.0394,25,-1.2169
ENSG00000087266,SH3BP2,29,0.81199,17,0.01370,4,-2.1929,26,0.75840,5,-1.8756,5,-2.0744,23,0.47426,31,0.95622,23,0.54809
ENSG00000087274,ADD1,317,0.35892,244,-0.0493,218,-0.2270,266,0.08792,198,-0.3754,256,0.02400,234,-0.1150,272,0.11681,249,-0.0196
ENSG00000109736,MFSD10,76,1.49892,33,0.13538,22,-0.5117,46,0.72372,4,-3.0316,19,-0.8215,27,-0.1576,21,-0.5580,32,0.07871
ENSG00000087269,NOP14,133,1.84368,78,0.89930,18,-1.3078,54,0.32805,63,0.55481,30,-0.6717,23,-0.9645,19,-1.2506,21,-1.1751
ENSG00000125388,GRK4,1,-4.1237,36,0.49548,22,-0.2957,38,0.61704,38,0.57905,23,-0.2720,29,0.11919,37,0.50754,19,-0.5589
ENSG00000197386,HTT,59,-0.3642,41,-0.9145,37,-1.0916,93,0.35860,86,0.20096,84,0.20806,93,0.33566,77,0.04099,74,-0.0286
ENSG00000159788,RGS12,99,0.14458,26,-1.8401,52,-0.8584,59,-0.6925,184,1.14303,127,0.67156,62,-0.5740,190,1.20363,32,-1.6424
ENSG00000163956,LRPAP1,15,-2.5718,45,-0.9590,77,-0.1423,74,-0.2262,78,-0.1180,106,0.43788,49,-0.8275,105,0.33508,132,0.79729
ENSG00000132406,TMEM128,8,-1.2190,29,0.74081,45,1.47486,20,0.17702,1,-4.1998,10,-1.0577,12,-0.6375,34,1.03813,18,0.03663
ENSG00000145220,LYAR,31,0.40787,75,1.89742,19,-0.3385,24,-0.0361,11,-1.1558,25,0.03516,22,-0.1173,20,-0.2779,7,-1.9727
ENSG00000168824,NSG1,0,-7.6049,11,-2.7850,39,-1.0344,105,0.55795,72,-0.1001,121,0.93077,54,-0.5367,74,-0.0625,86,0.20433
ENSG00000168818,STX18,18,-0.2181,12,-0.7584,20,-0.0193,18,-0.1878,21,0.05795,25,0.42644,5,-2.1395,40,1.07599,18,-0.1904
ENSG00000163132,MSX1,209,3.38063,30,-0.2247,13,-1.4419,16,-1.2250,1,-4.8896,4,-3.2763,35,0.05543,102,1.81435,6,-2.6757
ENSG00000072832,CRMP1,4,-4.9178,67,-1.1000,120,-0.2125,168,0.34777,116,-0.2713,172,0.42962,93,-0.6059,135,-0.0276,202,0.67499
ENSG00000181215,C4orf50,1,-4.4529,10,-1.2777,5,-2.3053,44,1.18381,11,-1.1080,22,-0.1200,47,1.12613,13,-0.9025,31,0.49490
ENSG00000152969,JAKMIP1,0,-6.7053,10,-1.8851,4,-3.2126,57,0.89306,31,-0.1749,43,0.44154,29,-0.2487,34,-0.0078,48,0.59541
ENSG00000109501,WFS1,63,-0.2792,76,0.01641,48,-0.6877,67,-0.2049,16,-2.3195,59,-0.4424,63,-0.2661,208,1.68130,98,0.45585
ENSG00000074211,PPP2R2C,60,-1.9453,124,-0.8698,136,-0.7317,208,-0.0824,271,0.33650,290,0.55066,228,0.06085,174,-0.3528,283,0.45183
ENSG00000013288,MAN2B2,52,1.03294,15,-0.9268,13,-1.1495,44,0.82916,16,-0.8327,19,-0.6177,16,-0.7839,26,-0.0545,36,0.48889
ENSG00000179010,MRFAP1,116,-1.8644,254,-0.6923,485,0.30816,340,-0.2669,337,-0.2605,424,0.11583,288,-0.5033,540,0.47957,606,0.74696
ENSG00000170846,AC093323.1,15,-1.2406,33,-0.0859,55,0.72276,22,-0.7479,43,0.34002,44,0.44415,20,-0.8256,31,-0.1995,40,0.23944
ENSG00000178988,MRFAP1L1,51,-1.3688,51,-1.3568,124,-0.0242,111,-0.2085,138,0.14122,176,0.66865,88,-0.5552,120,-0.0729,156,0.38058
ENSG00000186222,BLOC1S4,0,-5.6391,15,-0.0794,2,-3.1440,17,0.07039,26,0.75389,17,0.13355,9,-0.8052,9,-0.8771,32,1.20834
ENSG00000170871,KIAA0232,82,-0.9684,188,0.31516,115,-0.4474,163,0.09924,200,0.40937,230,0.80118,100,-0.6632,116,-0.4424,94,-0.8112
ENSG00000132405,TBC1D14,39,-0.3404,48,-0.0258,60,0.32447,59,0.34499,29,-0.7998,56,0.25843,62,0.38705,44,-0.1427,32,-0.6744
ENSG00000173011,TADA2B,50,0.75778,26,-0.2771,8,-1.8969,46,0.68734,10,-1.7168,40,0.50441,22,-0.5428,33,0.09910,21,-0.6399
ENSG00000109519,GRPEL1,0,-6.7019,17,-1.0803,34,-0.0124,52,0.72003,35,0.04150,41,0.31330,21,-0.7756,23,-0.6168,46,0.51301
ENSG00000184985,SORCS2,6,-1.5647,17,-0.1329,20,0.13133,22,0.25706,4,-2.2189,11,-0.8889,15,-0.3198,56,1.82341,23,0.39076
ENSG00000196526,AFAP1,44,0.42040,10,-1.7884,34,0.02973,36,0.11354,59,0.89523,39,0.29381,20,-0.7826,35,0.06870,22,-0.6523
ENSG00000163995,ABLIM2,0,-7.0793,1,-5.0398,12,-1.8874,43,-0.0826,65,0.57895,86,1.37618,40,-0.1704,44,-0.0441,40,-0.2072
ENSG00000288075,AC108519.1,57,1.25989,72,1.67031,20,-0.4046,63,1.67967,20,-0.4289,11,-1.4407,5,-2.3899,3,-3.1881,2,-3.6590
ENSG00000071127,WDR1,271,2.61863,45,-0.4619,40,-0.6662,23,-1.5231,32,-0.9638,46,-0.5300,33,-0.9478,64,0.07310,64,0.06727
ENSG00000178163,ZNF518B,21,-0.4321,13,-1.1456,24,-0.2457,32,0.23651,13,-1.1493,42,0.82462,20,-0.4677,15,-0.9477,33,0.29149
