Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000114978,MOB1A,11,-1.0830,23,0.14384,20,-0.2068,41,1.04661,27,0.35539
ENSG00000204843,DCTN1,215,-0.0753,213,-0.1036,258,0.35766,130,-0.8367,209,-0.1163
ENSG00000005448,WDR54,22,-0.2925,21,-0.3973,37,0.97466,10,-1.3905,12,-1.1189
ENSG00000114993,RTKN,3,-2.2200,12,-0.3061,3,-2.8035,16,0.24125,96,3.78772
ENSG00000115274,INO80B,43,0.38924,30,-0.2614,36,0.08750,24,-0.5781,36,0.04907
ENSG00000239779,WBP1,26,-0.9884,67,0.71430,38,-0.4793,70,0.62678,53,0.17377
ENSG00000115275,MOGS,14,0.16262,8,-0.8196,16,0.59520,11,-0.2417,10,-0.3213
ENSG00000115289,PCGF1,11,-0.5389,23,0.80707,16,0.11664,11,-0.5549,3,-2.4913
ENSG00000115307,AUP1,36,-0.3209,27,-0.8154,55,0.63018,54,0.33447,39,-0.1685
ENSG00000115317,HTRA2,24,-0.2623,27,-0.0698,34,0.48758,30,0.09704,9,-1.7089
ENSG00000135622,SEMA4F,19,-0.3079,20,-0.2105,32,0.95324,10,-1.2705,5,-2.1123
ENSG00000115350,POLE4,36,-0.6397,79,0.84705,46,-0.2874,39,-0.4675,51,-0.0541
ENSG00000115364,MRPL19,31,-0.2825,23,-0.8595,43,0.34676,64,0.86410,38,0.04276
ENSG00000005436,GCFC2,17,0.10695,13,-0.3635,16,0.07618,14,-0.2306,22,0.52309
ENSG00000176204,LRRTM4,51,0.43469,23,-1.0040,57,0.99708,18,-1.1711,8,-2.2994
ENSG00000066032,CTNNA2,169,-0.0793,132,-0.5323,220,0.58446,200,0.19479,89,-1.0476
ENSG00000162951,LRRTM1,25,0.31941,12,-0.9151,27,0.75664,16,-0.4156,9,-1.1480
ENSG00000163541,SUCLG1,89,-0.0825,59,-0.8322,120,0.67918,74,-0.3660,95,0.01291
ENSG00000186854,TRABD2A,8,-0.9195,12,-0.4083,23,1.42147,4,-1.7361,3,-2.1314
ENSG00000034510,TMSB10,1008,-0.9048,2056,0.33001,2350,0.84773,568,-1.7011,387,-2.2656
ENSG00000176407,KCMF1,48,-0.6878,107,0.79537,78,0.18450,37,-1.0113,28,-1.4652
ENSG00000152291,TGOLN2,273,0.31285,212,-0.1454,229,-0.0024,142,-0.7349,278,0.31142
ENSG00000042445,RETSAT,22,-0.0395,20,-0.2254,21,-0.2117,42,0.98577,22,-0.0406
ENSG00000168906,MAT2A,89,-0.0401,77,-0.3151,83,-0.2127,155,0.86459,112,0.32921
ENSG00000115486,GGCX,24,0.35095,14,-0.5461,20,0.00865,25,0.38545,20,0.06128
ENSG00000168894,RNF181,20,-1.3589,34,-0.5312,66,1.06674,46,0.00276,31,-0.5788
ENSG00000168883,USP39,24,0.22564,20,-0.1348,23,0.15639,17,-0.3071,17,-0.3656
ENSG00000115525,ST3GAL5,105,-0.0182,103,-0.0612,116,0.23281,63,-0.7988,111,0.06715
ENSG00000068654,POLR1A,23,0.46811,15,-0.3236,16,-0.2459,20,0.18619,22,0.34196
ENSG00000132300,PTCD3,75,0.18523,49,-0.5750,67,-0.0299,70,0.05699,109,0.76548
ENSG00000132305,IMMT,87,-0.3427,83,-0.4563,143,0.82355,68,-0.7046,73,-0.5846
ENSG00000132313,MRPL35,35,-0.6835,50,-0.1160,69,0.67537,34,-0.6954,44,-0.3170
ENSG00000068615,REEP1,128,0.34462,109,0.06301,124,0.43184,31,-1.8260,29,-1.9187
ENSG00000115548,KDM3A,31,-0.2887,16,-1.4561,46,0.63184,52,0.55426,47,0.41130
ENSG00000115561,CHMP3,369,0.37818,322,0.15367,285,-0.1024,252,-0.2595,190,-0.6969
ENSG00000239305,RNF103,39,-0.3394,50,0.07549,50,0.09826,35,-0.4822,63,0.43063
ENSG00000153561,RMND5A,63,-0.2869,99,0.56781,63,-0.3951,60,-0.3446,99,0.43850
ENSG00000222041,CYTOR,19,0.65548,9,-0.6450,15,0.41556,9,-0.5480,6,-1.1904
ENSG00000172086,KRCC1,37,0.34210,17,-1.0589,17,-1.2386,65,1.22696,94,1.88982
ENSG00000144115,THNSL2,13,-0.4575,13,-0.5478,15,-0.2719,32,1.00111,34,1.08379
ENSG00000172005,MAL,23,-1.6962,52,-0.4904,11,-3.1860,91,0.47673,462,3.83683
ENSG00000144029,MRPS5,127,0.59019,56,-0.8745,94,0.06935,91,-0.0016,113,0.33865
ENSG00000144026,ZNF514,22,0.45960,16,-0.0454,12,-0.7794,16,-0.0122,33,1.10549
ENSG00000115041,KCNIP3,31,-0.1959,47,0.62984,36,0.12316,18,-0.9661,12,-1.6030
ENSG00000115042,FAHD2A,30,0.19060,17,-0.8053,30,0.26318,37,0.52795,24,-0.1336
ENSG00000232931,LINC00342,196,2.55617,12,-2.6460,19,-2.1788,53,-0.2112,145,1.45822
ENSG00000174501,ANKRD36C,443,2.03603,32,-2.6702,51,-2.2366,160,-0.0333,563,2.14254
ENSG00000158050,DUSP2,4,-1.5909,15,0.30187,19,1.09375,4,-1.6079,2,-2.7146
ENSG00000084090,STARD7,121,-0.5227,185,0.22176,179,0.20628,164,-0.0152,126,-0.4211
ENSG00000135956,TMEM127,63,0.53448,33,-0.6425,59,0.64435,26,-0.8876,14,-1.8212
ENSG00000144021,CIAO1,149,0.22762,113,-0.2688,141,0.19042,110,-0.2692,117,-0.1787
ENSG00000144028,SNRNP200,42,-0.7147,59,-0.1801,75,0.34360,95,0.58709,54,-0.3071
ENSG00000114982,KANSL3,29,0.03401,24,-0.2769,31,0.27459,27,-0.0568,24,-0.2640
ENSG00000213337,ANKRD39,9,-1.7078,29,0.07438,39,0.97199,4,-2.6574,28,0.02722
ENSG00000168758,SEMA4C,19,-0.2109,30,0.65790,14,-0.9857,21,-0.0327,42,1.08119
ENSG00000144199,FAHD2B,16,-0.5228,10,-1.4222,33,1.16999,18,-0.3482,22,0.01429
ENSG00000135976,ANKRD36,283,2.43966,31,-1.7987,36,-1.8150,65,-0.4968,177,1.09818
ENSG00000230606,AC092683.1,227,3.40784,11,-2.6237,22,-1.7976,12,-2.2968,53,-0.0578
ENSG00000196912,ANKRD36B,143,2.61201,14,-1.8657,16,-1.9417,26,-0.7818,83,1.05750
ENSG00000135940,COX5B,204,-1.7322,663,0.20059,842,0.98787,393,-0.6512,182,-1.8059
ENSG00000115073,ACTR1B,67,-0.4282,99,0.26181,104,0.47733,47,-0.9250,42,-1.0969
ENSG00000075568,TMEM131,100,1.17133,29,-1.0788,48,-0.2755,45,-0.2818,73,0.47919
ENSG00000040933,INPP4A,72,-0.1767,99,0.41243,88,0.23216,57,-0.5210,25,-1.7370
ENSG00000183513,COA5,50,-0.3076,54,-0.2112,73,0.52680,55,-0.1237,38,-0.6957
ENSG00000115446,UNC50,19,-0.8112,24,-0.4576,39,0.66680,36,0.23821,27,-0.1832
ENSG00000071073,MGAT4A,67,0.98176,46,0.33247,30,-0.6125,18,-1.1986,30,-0.3941
ENSG00000196872,KIAA1211L,152,0.34587,112,-0.2068,159,0.64998,48,-1.4462,18,-2.8482
ENSG00000135951,TSGA10,41,1.13910,18,-0.3870,10,-1.6117,19,-0.2569,62,1.72397
ENSG00000158411,MITD1,25,0.39456,9,-1.3213,16,-0.4603,42,1.18729,39,1.07656
ENSG00000185414,MRPL30,36,-0.2457,38,-0.1707,50,0.51774,48,0.22436,12,-1.7911
ENSG00000115514,TXNDC9,14,-0.6463,13,-0.9320,33,1.31002,17,-0.3958,9,-1.3591
ENSG00000158417,EIF5B,561,0.74817,265,-0.6156,243,-0.9284,443,0.28033,881,1.43726
ENSG00000135945,REV1,78,0.87852,42,-0.2634,39,-0.5065,50,0.05136,54,0.17618
ENSG00000144218,AFF3,93,0.64382,89,0.64230,55,-0.3836,22,-1.5997,28,-1.2518
ENSG00000170500,LONRF2,241,0.20224,237,0.19805,243,0.32171,84,-1.4262,82,-1.4617
ENSG00000115526,CHST10,20,-0.5959,17,-0.9081,40,0.91713,33,0.17616,23,-0.3891
ENSG00000115539,PDCL3,10,-1.2162,14,-0.7678,29,0.73180,17,-0.4204,41,0.96625
ENSG00000170485,NPAS2,58,0.39203,63,0.62862,42,-0.2376,22,-1.0930,19,-1.3736
ENSG00000071082,RPL31,540,-1.2154,1641,0.76222,1080,-0.1228,1440,0.37823,787,-0.5691
ENSG00000158435,CNOT11,10,-0.5719,13,-0.1725,17,0.50204,15,0.14367,10,-0.5355
ENSG00000163162,RNF149,38,0.65424,16,-0.8968,26,0.00351,27,0.02369,34,0.39696
ENSG00000175874,CREG2,1089,1.08911,534,-0.2430,656,0.19299,120,-2.4359,114,-2.5078
ENSG00000071054,MAP4K4,277,0.11138,219,-0.3196,94,-2.0145,340,0.42421,1103,2.58274
ENSG00000233639,PANTR1,7,-2.1557,25,-0.2175,33,0.37624,56,1.10673,31,0.11150
ENSG00000198914,POU3F3,72,-0.4839,65,-0.6958,70,-0.7011,254,1.63604,206,1.25884
ENSG00000135972,MRPS9,29,-0.1936,21,-0.7706,42,0.73889,26,-0.3373,30,-0.1288
ENSG00000135966,TGFBRAP1,26,0.20489,25,0.11938,23,-0.0669,18,-0.3720,21,-0.1490
ENSG00000135974,C2orf49,40,-0.1968,30,-0.7183,45,-0.0346,82,0.95976,67,0.61033
ENSG00000115641,FHL2,21,-0.3019,23,-0.1471,37,1.13090,1,-4.2737,4,-2.6429
ENSG00000071051,NCK2,39,-0.5338,73,0.59744,63,0.40609,24,-1.2385,13,-2.1541
ENSG00000115652,UXS1,49,0.66239,26,-0.4668,36,0.16562,24,-0.5671,26,-0.4442
ENSG00000144057,ST6GAL2,30,0.51270,31,0.61767,16,-0.7810,24,0.09595,15,-0.5770
ENSG00000135968,GCC2,1092,0.86910,568,-0.3352,681,0.00300,351,-1.0129,515,-0.4311
ENSG00000169756,LIMS1,30,0.26340,20,-0.4262,9,-2.0715,96,2.28508,48,1.01671
ENSG00000153201,RANBP2,189,0.35207,120,-0.4693,181,0.41178,86,-0.8979,128,-0.2985
ENSG00000172985,SH3RF3,16,0.32967,15,0.21680,11,-0.3805,21,0.74363,5,-1.3900
ENSG00000186522,SEPTIN10,8,-1.0993,11,-0.6655,1,-4.0739,56,2.12220,83,2.97436
ENSG00000175701,MTLN,21,-1.9709,78,0.13096,108,1.20693,34,-1.1485,19,-2.0027
ENSG00000175772,LINC01106,28,0.38439,28,0.45588,24,0.20168,2,-3.3957,5,-2.1795
ENSG00000153107,ANAPC1,25,-0.4852,31,-0.1649,43,0.66382,24,-0.5091,22,-0.6463
ENSG00000144152,FBLN7,12,-0.5975,8,-1.2354,30,1.72806,11,-0.7219,0,-4.4766
ENSG00000144161,ZC3H8,81,0.87343,30,-0.9063,46,-0.2124,71,0.54577,50,-0.0193
ENSG00000188177,ZC3H6,165,0.50107,96,-0.4723,87,-0.8016,172,0.51521,269,1.27186
ENSG00000114999,TTL,118,0.36047,73,-0.5009,103,0.19504,73,-0.4113,105,0.14277
ENSG00000125611,CHCHD5,8,-1.6582,24,0.18963,24,0.20922,42,1.01521,15,-0.5765
ENSG00000144136,SLC20A1,78,0.13677,63,-0.2571,94,0.75011,24,-1.6192,23,-1.7019
ENSG00000144134,RABL2A,20,0.65071,10,-0.6425,16,0.39683,8,-0.7442,8,-0.8206
ENSG00000115084,SLC35F5,37,0.69820,14,-1.0202,20,-0.5439,44,0.91964,42,0.82010
ENSG00000115091,ACTR3,93,-0.2401,118,0.19339,122,0.34211,44,-1.3614,90,-0.2753
ENSG00000175497,DPP10,115,0.35578,86,-0.1673,91,-0.0814,98,0.06093,88,-0.1097
ENSG00000235026,DPP10-AS1,20,0.01583,23,0.33675,25,0.63477,0,-5.9847,2,-3.4489
ENSG00000088205,DDX18,105,0.13444,58,-0.9138,100,0.06507,113,0.23843,170,0.90108
ENSG00000125633,CCDC93,46,1.05577,19,-0.5880,18,-0.7319,39,0.65457,31,0.27195
ENSG00000125629,INSIG2,23,-0.4136,37,0.39568,35,0.37099,15,-1.0416,15,-1.0471
ENSG00000155368,DBI,67,-1.3966,130,-0.3671,118,-0.6583,568,2.23076,215,0.49240
ENSG00000163075,CFAP221,16,0.20065,7,-1.1269,20,0.87694,15,0.10774,4,-1.8836
ENSG00000088179,PTPN4,110,0.54668,69,-0.2990,86,0.15774,58,-0.5138,55,-0.5776
ENSG00000115109,EPB41L5,32,1.44784,12,-0.3645,7,-1.3879,28,1.03393,12,-0.2723
ENSG00000144118,RALB,90,-0.3208,142,0.52379,118,0.18773,69,-0.6992,47,-1.2675
ENSG00000074054,CLASP1,104,0.59750,48,-0.7641,83,0.30032,67,-0.1495,53,-0.5127
ENSG00000236859,NIFK-AS1,15,0.08909,8,-1.0247,8,-1.2715,25,0.86278,56,2.32950
ENSG00000155438,NIFK,40,0.30881,24,-0.5648,31,-0.1602,47,0.55378,44,0.44112
ENSG00000211460,TSN,63,-0.3696,68,-0.2726,90,0.35535,83,0.09217,79,0.01031
ENSG00000155052,CNTNAP5,26,1.18982,4,-2.0847,17,0.67965,4,-1.7419,8,-0.6777
ENSG00000136717,BIN1,94,-0.5762,128,-0.0661,109,-0.4561,92,-0.5574,382,1.79363
ENSG00000163161,ERCC3,12,-1.0498,17,-0.5432,33,0.94754,13,-0.8421,28,0.25856
ENSG00000169967,MAP3K2,75,0.79325,34,-0.6191,37,-0.6026,51,0.07773,92,1.03298
ENSG00000163166,IWS1,89,0.38433,33,-1.3311,56,-0.5496,82,0.22238,217,1.89108
ENSG00000136709,WDR33,67,0.50898,46,-0.1618,48,-0.1176,64,0.38495,27,-0.9217
ENSG00000144231,POLR2D,38,-0.2012,43,-0.0025,36,-0.4055,64,0.63750,66,0.69012
ENSG00000136715,SAP130,16,-0.3637,13,-0.7112,25,0.65104,18,-0.1731,22,0.17438
ENSG00000136731,UGGT1,52,0.64083,40,0.21487,30,-0.4356,13,-1.5217,47,0.39909
ENSG00000136720,HS6ST1,40,-1.3378,66,-0.5873,138,1.25819,80,-0.1995,44,-1.0901
ENSG00000136699,SMPD4,38,0.30156,34,0.13393,29,-0.1856,28,-0.1884,29,-0.1694
ENSG00000152082,MZT2B,160,-1.2739,413,0.33038,430,0.55644,335,-0.0693,152,-1.2736
ENSG00000136710,CCDC115,34,-0.4316,48,0.15029,55,0.60071,16,-1.5070,26,-0.7924
ENSG00000136718,IMP4,33,-0.9457,69,0.34296,65,0.28762,62,0.09312,38,-0.6543
ENSG00000072135,PTPN18,24,0.16878,18,-0.2829,18,-0.4089,47,1.27409,18,-0.2424
ENSG00000178171,AMER3,28,0.48955,27,0.44770,21,-0.0162,10,-1.1732,4,-2.5252
ENSG00000136002,ARHGEF4,132,-0.2070,183,0.39875,143,-0.1067,201,0.47587,64,-1.2841
ENSG00000152102,FAM168B,159,-0.2472,245,0.57465,184,-0.0060,131,-0.5323,109,-0.8110
ENSG00000115762,PLEKHB2,223,-0.3752,329,0.33534,325,0.41418,139,-1.0633,137,-1.0880
ENSG00000173272,MZT2A,99,-0.8950,187,0.18289,212,0.59094,158,-0.1137,66,-1.4316
ENSG00000287151,C2orf27A,20,0.48981,11,-0.6494,18,0.39439,8,-1.0337,15,-0.0893
ENSG00000150551,LYPD1,12,-0.3427,11,-0.5538,8,-1.2470,61,2.42467,22,0.57685
ENSG00000176771,NCKAP5,30,0.27909,8,-1.9637,6,-2.6159,33,0.40205,162,3.54245
ENSG00000152127,MGAT5,57,0.03392,61,0.18698,54,-0.0887,46,-0.3043,57,0.02374
ENSG00000152128,TMEM163,16,-0.5258,14,-0.7111,34,1.40868,5,-2.0696,8,-1.4168
ENSG00000082258,CCNT2,83,1.09439,31,-0.7018,41,-0.2888,33,-0.5270,57,0.32720
ENSG00000115839,RAB3GAP1,158,0.62267,114,0.03292,114,0.04915,33,-1.8586,82,-0.4891
ENSG00000048991,R3HDM1,405,0.89917,187,-0.5193,286,0.37084,64,-2.0423,113,-1.2062
ENSG00000144224,UBXN4,253,0.61359,132,-0.5616,128,-0.7574,211,0.25438,404,1.33534
ENSG00000076003,MCM6,17,0.17666,11,-0.5974,20,0.71523,13,-0.2373,4,-1.9015
ENSG00000115866,DARS,72,-0.1297,69,-0.2191,70,-0.2462,151,1.07648,81,0.05169
ENSG00000150540,HNMT,19,0.22010,13,-0.4924,14,-0.4815,46,1.66359,11,-0.5766
ENSG00000144228,SPOPL,23,0.37443,21,0.24066,15,-0.4681,6,-1.5897,32,0.86091
ENSG00000168702,LRP1B,157,1.80704,68,0.14014,24,-1.8970,60,-0.0748,60,-0.0787
ENSG00000121964,GTDC1,132,0.06089,149,0.30985,127,-0.0108,69,-0.9477,115,-0.1618
ENSG00000169554,ZEB2,531,0.43728,358,-0.2785,120,-2.3771,399,-0.0620,1846,2.69383
ENSG00000121989,ACVR2A,50,1.40757,19,-0.3790,21,-0.3313,6,-1.8973,18,-0.4259
ENSG00000115947,ORC4,67,-0.0311,55,-0.4010,90,0.74824,47,-0.5912,26,-1.4394
ENSG00000204406,MBD5,64,1.12034,20,-0.9817,29,-0.4064,21,-0.7525,64,0.96994
ENSG00000135999,EPC2,56,0.47893,31,-0.5782,43,0.02193,29,-0.6057,63,0.62236
ENSG00000168280,KIF5C,1143,0.30182,1157,0.36373,798,-0.4376,654,-0.5998,1158,0.29220
ENSG00000168288,MMADHC,20,-1.1135,36,-0.1705,56,0.97610,33,-0.2710,15,-1.4309
ENSG00000115963,RND3,9,-0.9142,28,1.14099,18,0.25163,3,-2.5907,1,-3.9261
ENSG00000080345,RIF1,292,0.75595,94,-1.2498,178,-0.1836,172,-0.1749,379,1.10929
ENSG00000162980,ARL5A,71,-0.2013,67,-0.3346,75,-0.1547,143,0.93521,100,0.34977
ENSG00000182389,CACNB4,337,0.97115,197,-0.0215,194,-0.0635,73,-1.5157,82,-1.3545
ENSG00000115145,STAM2,29,0.15925,26,-0.0718,25,-0.1768,38,0.55553,23,-0.2374
ENSG00000157827,FMNL2,254,0.40485,113,-1.0349,76,-1.9376,277,0.50228,923,2.75007
ENSG00000196504,PRPF40A,166,0.61980,58,-1.2479,89,-0.6314,178,0.66827,283,1.45966
ENSG00000144278,GALNT13,10,-0.7991,13,-0.3269,16,0.08868,11,-0.5505,38,1.43073
ENSG00000162989,KCNJ3,196,0.24203,173,0.02796,205,0.49089,57,-1.6515,53,-1.7683
ENSG00000153234,NR4A2,110,2.22324,56,0.81169,4,-3.8940,28,-0.4452,18,-1.1429
ENSG00000115159,GPD2,57,0.60022,67,1.05874,15,-1.9566,77,1.05003,21,-0.9923
ENSG00000136541,ERMN,143,-0.9104,112,-1.3894,20,-4.3567,189,-0.4230,2075,4.63924
ENSG00000123612,ACVR1C,2,-3.5403,4,-2.5443,37,2.27417,24,0.29052,13,-0.6871
ENSG00000153237,CCDC148,41,1.55894,18,0.01761,8,-1.6381,22,0.29090,20,0.12487
ENSG00000144283,PKP4,191,-0.0947,195,-0.0655,94,-1.5635,236,0.24830,748,2.29562
ENSG00000123636,BAZ2B,400,0.55982,246,-0.3237,120,-1.7882,435,0.63374,940,2.00251
ENSG00000136536,MARCH7,51,0.31472,42,-0.0322,43,-0.0215,35,-0.3331,38,-0.1728
ENSG00000153250,RBMS1,48,0.87329,22,-0.5565,29,-0.0080,28,-0.1008,19,-0.6812
ENSG00000136560,TANK,24,-0.1439,23,-0.2474,30,0.38760,24,-0.0988,21,-0.3587
ENSG00000115233,PSMD14,72,-0.4787,85,-0.2264,123,0.65703,90,-0.1116,52,-0.9333
ENSG00000136535,TBR1,191,0.61414,212,0.94347,110,-0.4776,15,-3.2181,42,-1.7527
ENSG00000144290,SLC4A10,351,0.99191,185,-0.1919,224,0.22398,24,-3.1671,60,-1.8435
ENSG00000115271,GCA,30,-0.6039,35,-0.3883,52,0.51565,17,-1.4010,73,0.86692
ENSG00000182263,FIGN,36,0.78457,19,-0.4023,24,0.07447,15,-0.6486,16,-0.5551
ENSG00000082438,COBLL1,19,-0.4570,29,0.20394,23,-0.2222,63,1.48021,4,-2.7518
ENSG00000153253,SCN3A,261,1.52836,83,-0.6461,107,-0.2425,49,-1.3523,68,-0.8593
ENSG00000136531,SCN2A,1454,1.79609,368,-0.8551,532,-0.2522,153,-2.0398,269,-1.2020
ENSG00000178662,CSRNP3,274,0.72421,187,0.03648,189,0.07065,59,-1.7220,91,-1.0721
ENSG00000123607,TTC21B,43,1.01079,21,-0.2790,24,-0.1066,1,-3.7992,28,0.15528
ENSG00000144285,SCN1A,131,-0.5248,131,-0.5831,283,1.41130,41,-2.2103,46,-2.0464
ENSG00000172318,B3GALT1,14,-0.1552,15,-0.0225,16,0.12716,19,0.35785,10,-0.5599
ENSG00000198648,STK39,114,-0.3682,144,0.03347,156,0.23505,70,-1.0679,193,0.48942
ENSG00000172292,CERS6,174,0.47321,149,0.21966,147,0.24020,32,-2.1502,40,-1.8026
ENSG00000081479,LRP2,7,-1.4645,6,-1.8905,2,-3.4849,4,-2.1290,179,5.19948
ENSG00000138399,FASTKD1,40,0.85567,29,0.30594,22,-0.3079,12,-1.0339,10,-1.3674
ENSG00000138398,PPIG,591,0.68926,293,-0.5880,350,-0.3378,393,-0.0427,642,0.74813
ENSG00000154479,CCDC173,57,0.39487,40,-0.2338,23,-1.3572,123,1.67344,70,0.69285
ENSG00000213160,KLHL23,81,0.79817,35,-0.7021,55,0.12841,49,-0.0738,33,-0.6725
ENSG00000138385,SSB,267,0.30305,147,-0.7750,265,0.43169,178,-0.3691,223,-0.0137
ENSG00000138382,METTL5,30,-0.8662,51,0.04514,70,0.92439,15,-1.7757,26,-0.9864
ENSG00000144357,UBR3,165,0.66927,79,-0.6602,124,0.21014,36,-1.7185,144,0.37089
ENSG00000128683,GAD1,47,-1.7287,178,0.48685,191,0.89583,59,-1.3149,31,-2.2463
ENSG00000115806,GORASP2,34,-0.2929,29,-0.6163,54,0.78741,23,-0.8247,39,-0.0622
ENSG00000198586,TLK1,177,0.80943,90,-0.4272,114,0.00794,90,-0.3663,79,-0.5638
ENSG00000123600,METTL8,39,0.96198,18,-0.4477,14,-1.0094,16,-0.5575,57,1.48782
ENSG00000115827,DCAF17,13,-0.1331,18,0.45265,12,-0.4062,16,0.13702,16,0.14575
ENSG00000071967,CYBRD1,8,-1.4477,11,-0.9974,7,-1.8987,126,3.67819,21,0.12205
ENSG00000077380,DYNC1I2,335,0.32293,170,-0.8890,203,-0.7152,293,0.07566,861,1.92594
ENSG00000115840,SLC25A12,71,0.03126,52,-0.5342,97,0.94590,18,-2.0377,35,-1.0374
ENSG00000128708,HAT1,7,-1.0178,10,-0.6138,16,0.27652,27,1.02289,19,0.46461
ENSG00000144355,DLX1,13,-0.9931,36,0.82552,25,0.05769,25,0.03573,7,-1.7862
ENSG00000091409,ITGA6,16,-1.0430,37,0.36314,8,-2.4434,141,2.72834,45,0.57697
ENSG00000152256,PDK1,15,0.10234,14,-0.0044,18,0.50760,2,-2.9825,10,-0.5461
ENSG00000091428,RAPGEF4,144,-1.0609,477,1.20431,219,-0.5181,207,-0.4391,271,-0.0160
ENSG00000091436,MAP3K20,29,-0.1588,29,-0.1316,21,-0.8591,102,1.99903,25,-0.3698
ENSG00000172845,SP3,49,0.55288,31,-0.2466,33,-0.2159,42,0.23220,33,-0.1332
ENSG00000138430,OLA1,102,-0.5622,136,-0.0978,195,0.88449,63,-1.2547,65,-1.2106
ENSG00000138433,CIR1,153,0.13979,110,-0.4589,139,-0.0284,147,0.06403,212,0.65983
ENSG00000144306,SCRN3,16,-0.4264,19,-0.1980,21,0.06988,26,0.34303,28,0.49307
ENSG00000163328,GPR155,313,1.26232,129,-0.4101,138,-0.3517,109,-0.5937,115,-0.5214
ENSG00000115935,WIPF1,8,-1.7125,19,-0.3304,4,-3.2106,31,0.46481,156,3.74798
ENSG00000128656,CHN1,1977,0.24859,2013,0.31568,1930,0.30332,480,-1.9293,473,-1.9497
ENSG00000115966,ATF2,49,-0.7060,87,0.30344,95,0.64055,19,-2.0357,45,-0.7649
ENSG00000154518,ATP5MC3,108,-1.6718,297,-0.0521,473,1.35109,124,-1.3719,66,-2.3050
ENSG00000144320,LNPK,76,0.28507,40,-0.8769,79,0.51320,69,0.08489,45,-0.5707
ENSG00000128654,MTX2,57,-0.4964,90,0.30137,96,0.59522,20,-2.0430,41,-0.9797
ENSG00000170144,HNRNPA3,281,-0.0629,291,0.00127,307,0.13279,228,-0.3794,296,0.02420
ENSG00000116044,NFE2L2,81,0.00139,42,-1.1563,37,-1.6038,232,1.77163,270,2.06774
ENSG00000018510,AGPS,24,-0.2812,25,-0.2724,28,-0.0683,40,0.49881,43,0.63027
ENSG00000079156,OSBPL6,134,0.78501,89,0.05426,77,-0.2941,63,-0.5047,61,-0.5548
ENSG00000180228,PRKRA,31,-0.7563,36,-0.5841,69,0.92066,45,-0.1497,36,-0.4687
ENSG00000116095,PLEKHA3,81,0.18635,81,0.19507,75,0.07664,45,-0.7243,49,-0.5988
ENSG00000155657,TTN,25,0.31976,3,-2.8902,9,-1.6722,29,0.52664,116,3.21840
ENSG00000187231,SESTD1,105,0.33139,55,-0.8200,74,-0.3774,89,0.04243,208,1.45714
ENSG00000144331,ZNF385B,50,0.25983,40,-0.1453,55,0.65804,14,-1.6753,9,-2.3382
ENSG00000163510,CWC22,121,1.17824,35,-1.0705,55,-0.3799,60,-0.1017,92,0.57070
ENSG00000170035,UBE2E3,40,-1.5315,108,0.06125,146,0.96110,56,-0.9430,63,-0.7760
ENSG00000138434,ITPRID2,68,0.21789,48,-0.4294,39,-0.9470,94,0.72325,154,1.56572
ENSG00000115252,PDE1A,117,0.54687,102,0.31892,73,-0.3893,19,-2.2719,113,0.42586
ENSG00000077232,DNAJC10,151,1.28438,54,-0.6206,65,-0.3650,60,-0.3735,66,-0.2298
ENSG00000061676,NCKAP1,327,0.08356,317,0.02774,377,0.50433,126,-1.3863,129,-1.3417
ENSG00000170396,ZNF804A,32,0.11258,22,-0.5735,42,0.96868,13,-1.3006,7,-2.1082
ENSG00000065548,ZC3H15,397,0.41620,223,-0.6273,373,0.45635,172,-0.9215,268,-0.2484
ENSG00000138448,ITGAV,39,-0.7928,44,-0.6443,45,-0.7640,165,1.60677,158,1.52896
ENSG00000144369,FAM171B,299,0.89438,165,-0.1998,151,-0.4540,248,0.47979,108,-0.8247
ENSG00000144366,GULP1,30,0.36479,11,-1.3285,36,1.10754,11,-1.1945,10,-1.3837
ENSG00000204262,COL5A2,3,-2.9876,9,-1.7186,50,2.72394,14,-0.8316,2,-3.2142
ENSG00000115368,WDR75,34,0.16910,19,-0.8738,33,0.14034,31,0.00522,52,0.82145
ENSG00000138381,ASNSD1,31,-0.7216,52,0.16918,58,0.54038,29,-0.7552,33,-0.5468
ENSG00000128699,ORMDL1,41,-0.1654,32,-0.6319,60,0.80332,32,-0.5407,31,-0.5633
ENSG00000064933,PMS1,45,0.82018,18,-0.8156,28,-0.0736,27,-0.0968,33,0.24298
ENSG00000198130,HIBCH,34,0.21364,21,-0.6918,22,-0.7148,58,1.02745,67,1.28268
ENSG00000151689,INPP1,40,-0.0005,29,-0.6152,33,-0.4672,36,-0.1591,116,1.78638
ENSG00000151690,MFSD6,224,0.51192,139,-0.3540,181,0.18696,62,-1.5201,186,0.15753
ENSG00000138386,NAB1,50,0.26925,41,-0.0828,37,-0.3227,47,0.15054,58,0.46095
ENSG00000115419,GLS,252,0.10569,240,0.01638,303,0.66410,48,-2.3907,65,-1.9615
ENSG00000115415,STAT1,45,-0.3323,50,-0.1996,64,0.38119,50,-0.1622,54,-0.0468
