Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000204120,GIGYF2,328,0.90878,459,1.48767,126,-0.5959,249,0.45692,151,-0.3233,135,-0.4972,168,-0.1914,170,-0.1441,120,-0.6719,90,-1.1794
ENSG00000182600,SNORC,81,-0.2165,247,1.60325,83,-0.1856,47,-1.0580,37,-1.3944,58,-0.7336,41,-1.4202,161,0.86880,264,1.72236,59,-0.7543
ENSG00000066248,NGEF,51,-1.3752,17,-2.9685,85,-0.6189,97,-0.4092,93,-0.4699,118,-0.1074,238,1.34904,66,-0.9901,86,-0.5913,159,0.39929
ENSG00000085978,ATG16L1,22,-0.1352,1,-4.1275,39,0.80841,35,0.62912,38,0.74324,9,-1.3580,30,0.47982,16,-0.5423,6,-1.8954,24,0.04878
ENSG00000077044,DGKD,25,0.39365,34,0.90481,10,-0.8935,29,0.66463,7,-1.4884,21,0.16807,15,-0.4559,35,0.94383,23,0.27979,10,-1.0102
ENSG00000085982,USP40,48,0.56928,95,1.72619,95,1.74125,40,0.28887,34,0.05083,9,-1.8818,9,-2.0699,11,-1.6807,34,0.04780,19,-0.8673
ENSG00000188042,ARL4C,42,-1.2494,20,-2.3464,30,-1.7310,81,-0.2634,51,-0.9472,257,1.64025,141,0.77769,70,-0.4757,144,0.65233,63,-0.6945
ENSG00000157985,AGAP1,112,-0.7000,312,0.91314,306,0.87848,133,-0.4373,78,-1.2509,287,0.77278,159,-0.1963,182,0.03969,187,0.08668,113,-0.7334
ENSG00000132321,IQCA1,10,-3.3350,256,1.58669,95,-0.0474,277,1.72948,88,-0.1666,52,-0.9754,57,-0.9583,91,-0.1187,146,0.62669,45,-1.2351
ENSG00000198612,COPS8,21,-2.0320,26,-1.7738,82,-0.0361,79,-0.0983,119,0.55210,68,-0.3165,88,0.08023,61,-0.4960,100,0.27489,136,0.86745
ENSG00000124831,LRRFIP1,675,2.62465,53,-1.6050,66,-1.2758,264,0.87759,130,-0.2471,139,-0.1418,131,-0.2817,58,-1.4602,86,-0.8790,60,-1.4771
ENSG00000132329,RAMP1,204,0.96742,110,-0.0300,48,-1.2760,79,-0.5255,88,-0.3744,111,-0.0125,83,-0.5317,96,-0.2363,273,1.46730,98,-0.2259
ENSG00000184182,UBE2F,14,-1.4301,39,0.12406,45,0.31705,18,-1.0442,50,0.49481,43,0.27538,23,-0.8290,29,-0.3330,36,0.00684,65,1.04902
ENSG00000132323,ILKAP,52,0.64948,33,-0.0565,29,-0.2776,45,0.41832,39,0.20291,27,-0.3503,32,-0.1518,22,-0.6537,34,-0.0258,35,0.04793
ENSG00000144485,HES6,0,-7.0608,70,0.72259,89,1.12321,35,-0.3760,39,-0.2018,18,-1.3698,19,-1.4194,84,1.02938,90,1.14729,47,0.10626
ENSG00000132326,PER2,32,-0.1675,15,-1.3397,35,-0.0201,44,0.32255,18,-1.0014,65,0.95415,54,0.80199,31,-0.2319,22,-0.7489,21,-0.8290
ENSG00000204104,TRAF3IP1,141,0.72110,81,-0.1560,97,0.12807,72,-0.3441,61,-0.5794,157,0.90570,77,-0.2616,128,0.57313,49,-0.9214,72,-0.3597
ENSG00000065802,ASB1,8,-1.6490,42,0.77342,23,-0.1487,19,-0.4215,30,0.21375,43,0.79409,22,-0.2764,22,-0.2730,14,-0.8886,34,0.46360
ENSG00000068024,HDAC4,17,-0.9716,41,0.35468,33,0.04492,41,0.37253,22,-0.5731,19,-0.8294,24,-0.5215,41,0.38170,40,0.32267,47,0.66171
ENSG00000130414,NDUFA10,114,-0.0797,133,0.16252,113,-0.0960,147,0.31317,150,0.35148,71,-0.8035,127,0.10935,78,-0.6697,102,-0.2610,137,0.21725
ENSG00000172428,COPS9,64,-2.5103,174,-1.0271,134,-1.4176,124,-1.5279,158,-1.1787,486,0.55703,337,-0.0258,399,0.24478,711,1.19085,591,0.99467
ENSG00000063660,GPC1,121,0.49217,57,-0.6901,36,-1.3515,138,0.69404,116,0.42038,49,-0.9164,72,-0.3891,106,0.28324,90,0.02160,114,0.42749
ENSG00000142327,RNPEPL1,97,2.58015,34,0.68514,1,-3.7794,4,-2.5141,16,-0.4705,9,-1.3495,8,-1.5626,26,0.27494,20,-0.1619,27,0.34238
ENSG00000130294,KIF1A,121,-2.0569,462,-0.0423,592,0.34765,440,-0.1166,552,0.23870,370,-0.3827,448,-0.1084,756,0.74369,338,-0.5223,597,0.40160
ENSG00000122085,MTERF4,48,0.86046,41,0.59694,34,0.29365,37,0.42673,36,0.41124,18,-0.6185,19,-0.6958,18,-0.6710,29,0.04946,23,-0.3269
ENSG00000115685,PPP1R7,116,0.05404,44,-1.4076,29,-2.0319,86,-0.4039,121,0.11592,104,-0.1072,161,0.72847,84,-0.4343,118,0.08699,134,0.31667
ENSG00000115677,HDLBP,202,0.45820,139,-0.1291,167,0.15872,122,-0.3365,111,-0.4708,145,-0.0688,168,0.19467,153,0.01272,121,-0.3484,152,0.00795
ENSG00000168385,SEPTIN2,205,0.25434,276,0.73483,312,0.93549,113,-0.6604,78,-1.2149,159,-0.1373,100,-0.9682,171,-0.0245,329,1.02580,160,-0.1425
ENSG00000115694,STK25,99,-0.1622,80,-0.4938,142,0.40150,129,0.25091,137,0.34123,83,-0.4394,100,-0.1875,112,0.02112,66,-0.7874,143,0.45518
ENSG00000176720,BOK,0,-7.1627,249,3.00130,292,3.40080,5,-3.3035,8,-2.5611,2,-4.1710,3,-4.0350,22,-1.1734,3,-4.0112,14,-1.9337
ENSG00000176946,THAP4,4,-2.8920,12,-1.3547,11,-1.5154,18,-0.7368,32,0.11312,14,-1.1294,39,0.53972,19,-0.6962,46,0.68768,56,1.17532
ENSG00000168397,ATG4B,32,-0.0902,23,-0.5866,21,-0.7809,39,0.19240,43,0.34588,36,0.08306,34,-0.0470,28,-0.3091,23,-0.6391,51,0.68274
ENSG00000168395,ING5,56,0.35683,51,0.23510,85,1.04988,55,0.35222,38,-0.2327,26,-0.8242,43,-0.0322,36,-0.3214,37,-0.2542,30,-0.6299
ENSG00000180902,D2HGDH,15,-0.1448,22,0.38426,24,0.54138,16,-0.1090,36,1.20332,10,-0.7360,10,-0.9576,16,-0.1319,23,0.50376,15,-0.2434
ENSG00000134121,CHL1,55,-2.0359,80,-1.4887,73,-1.6134,190,-0.1755,224,0.08068,345,0.77025,385,1.24884,106,-1.0689,217,0.02995,163,-0.4458
ENSG00000144619,CNTN4,52,0.02559,4,-3.6579,11,-2.1982,58,0.21383,64,0.37279,81,0.74893,97,1.37397,12,-2.0965,36,-0.5362,26,-1.1005
ENSG00000113851,CRBN,72,-0.3293,69,-0.3833,67,-0.4343,88,-0.0222,100,0.17539,149,0.81939,113,0.46782,60,-0.5979,86,-0.0478,63,-0.5629
ENSG00000175928,LRRN1,0,-5.7729,12,-0.5695,6,-1.6451,24,0.42888,11,-0.7480,6,-1.6067,30,1.02460,20,0.19472,33,0.97008,16,-0.1814
ENSG00000150995,ITPR1,513,0.56702,28,-3.7875,123,-1.6162,312,-0.2199,248,-0.5726,773,1.24912,613,1.11415,226,-0.7139,289,-0.3378,160,-1.3045
ENSG00000134107,BHLHE40,47,-0.4322,11,-2.5333,41,-0.6285,55,-0.1816,117,1.01474,51,-0.3138,79,0.45577,49,-0.3542,85,0.49041,58,-0.1168
ENSG00000134108,ARL8B,59,-1.1975,62,-1.1207,137,0.08820,96,-0.4619,194,0.64030,84,-0.6696,161,0.42014,83,-0.6837,166,0.38705,161,0.37541
ENSG00000196277,GRM7,0,-6.0233,0,-7.5962,3,-2.7903,51,1.41476,28,0.40670,15,-0.5556,26,0.37383,16,-0.4350,13,-0.7405,37,0.99489
ENSG00000196220,SRGAP3,54,-1.0180,104,-0.0106,83,-0.3573,273,1.58429,113,0.12121,108,0.04327,101,-0.0686,70,-0.6239,61,-0.8132,97,-0.1371
ENSG00000206573,THUMPD3-AS1,77,1.18282,47,0.36903,8,-2.1754,71,1.03316,34,-0.1262,45,0.30275,34,-0.1829,14,-1.4329,24,-0.6821,31,-0.3159
ENSG00000134077,THUMPD3,0,-5.1981,30,0.35166,16,-0.5782,29,0.29001,35,0.61083,26,0.10386,30,0.40480,13,-0.9385,29,0.31602,22,-0.1442
ENSG00000168137,SETD5,363,1.46086,173,0.22896,157,0.07502,343,1.35895,135,-0.1600,96,-0.6802,134,-0.2025,92,-0.7400,71,-1.1248,56,-1.5709
ENSG00000156959,LHFPL4,12,-1.5692,7,-2.2435,39,0.21787,47,0.51991,58,0.85803,17,-1.0508,34,0.01247,33,-0.0485,28,-0.2947,49,0.63277
ENSG00000134072,CAMK1,0,-6.7990,8,-2.2743,26,-0.5301,20,-0.8934,33,-0.1770,51,0.50431,55,0.78878,22,-0.7441,44,0.28580,55,0.71206
ENSG00000171148,TADA3,12,-2.5352,56,-0.3373,110,0.73079,69,-0.0025,105,0.66327,82,0.26519,43,-0.8501,91,0.42560,60,-0.2325,94,0.53466
ENSG00000241553,ARPC4,104,-0.0023,70,-0.6060,161,0.69342,97,-0.1155,152,0.59166,57,-0.9198,88,-0.3053,127,0.31010,70,-0.6193,127,0.33825
ENSG00000214021,TTLL3,35,0.90759,39,1.09891,17,-0.2224,42,1.23416,6,-1.6923,3,-2.4592,12,-0.8661,22,0.18248,8,-1.2851,23,0.29055
ENSG00000156990,RPUSD3,20,-0.4561,13,-1.0617,9,-1.5366,34,0.39711,30,0.17763,34,0.41360,32,0.37027,16,-0.7438,39,0.60235,26,-0.0166
ENSG00000171135,JAGN1,12,-0.6359,16,-0.2778,15,-0.3389,17,-0.1650,23,0.30937,9,-1.0553,15,-0.4052,16,-0.2452,46,1.44673,23,0.33118
ENSG00000163703,CRELD1,44,-0.6934,20,-1.8454,102,0.59430,68,-0.0452,99,0.55457,26,-1.4978,91,0.50814,33,-1.1220,65,-0.1174,90,0.43095
ENSG00000163704,PRRT3,19,-1.2089,21,-1.0810,44,0.02417,62,0.56097,77,0.90444,44,0.00791,51,0.29420,41,-0.0869,27,-0.6980,39,-0.1967
ENSG00000125037,EMC3,103,0.75603,31,-1.0787,94,0.61582,45,-0.5313,47,-0.4711,37,-0.8369,74,0.28836,30,-1.1593,70,0.14372,75,0.28378
ENSG00000254999,BRK1,104,-0.2610,40,-1.6883,121,-0.0217,124,0.01331,149,0.30918,107,-0.2080,121,-0.0301,131,0.10089,125,0.03041,166,0.52975
ENSG00000157014,TATDN2,45,0.36742,22,-0.7020,64,0.93618,33,-0.1190,56,0.72354,29,-0.2745,24,-0.6720,43,0.29624,19,-0.9431,38,0.14286
ENSG00000157020,SEC13,17,-0.6387,19,-0.4582,14,-0.9330,17,-0.6374,23,-0.2094,34,0.40931,28,0.11236,15,-0.8496,53,1.12259,33,0.36568
ENSG00000157087,ATP2B2,59,-2.6335,57,-2.6721,133,-1.4359,373,0.13003,563,0.79449,384,0.17523,500,0.75774,305,-0.1815,221,-0.6779,432,0.40102
ENSG00000132164,SLC6A11,6,-1.6949,1,-3.8629,0,-6.9196,65,2.15849,7,-1.3348,6,-1.6075,14,-0.4344,33,0.95573,41,1.32747,17,-0.1004
ENSG00000157103,SLC6A1,55,-1.7210,111,-0.6698,128,-0.4651,278,0.75917,61,-1.5722,141,-0.3125,179,0.06854,160,-0.1177,430,1.50602,171,-0.0109
ENSG00000196639,HRH1,22,0.53402,0,-4.8406,1,-3.5834,24,0.70104,15,-0.0944,3,-2.3742,23,0.74984,3,-2.3985,32,1.12926,17,0.17117
ENSG00000197548,ATG7,14,-0.8043,10,-1.2365,19,-0.3650,46,1.04911,26,0.15178,16,-0.6171,22,-0.1410,16,-0.5807,35,0.59760,31,0.43734
ENSG00000144560,VGLL4,156,1.24773,67,-0.1290,55,-0.4238,94,0.41045,53,-0.4732,75,0.06565,65,-0.1980,55,-0.4131,57,-0.3583,67,-0.1391
ENSG00000157152,SYN2,13,-4.3025,61,-2.1243,257,0.04076,323,0.40411,432,0.87959,165,-0.6351,260,0.07485,214,-0.2414,119,-1.1229,442,1.03980
ENSG00000075975,MKRN2,14,-0.5134,11,-0.8262,0,-7.0229,11,-0.8076,21,0.10449,37,1.03615,25,0.48955,7,-1.5302,25,0.39914,26,0.47971
ENSG00000132155,RAF1,34,0.00951,42,0.32999,37,0.13173,55,0.76694,41,0.28909,12,-1.5623,26,-0.4961,26,-0.3939,46,0.46900,36,0.08456
ENSG00000144712,CAND2,23,0.53881,3,-2.3948,2,-2.6314,12,-0.4782,19,0.27351,11,-0.5803,22,0.61030,12,-0.4179,19,0.29438,21,0.43077
ENSG00000144713,RPL32,427,-1.2274,1324,0.51569,751,-0.3743,352,-1.5135,376,-1.4158,1359,0.55753,659,-0.6650,1503,0.72154,1448,0.66097,1459,0.75298
ENSG00000144711,IQSEC1,144,-0.6827,99,-1.2486,185,-0.2991,250,0.16928,289,0.39907,258,0.21671,185,-0.3537,368,0.78935,193,-0.2386,290,0.44460
ENSG00000163517,HDAC11,30,-1.3166,200,1.69375,268,2.25570,23,-1.7010,58,-0.3395,49,-0.5977,31,-1.4422,59,-0.3014,45,-0.7154,56,-0.4071
ENSG00000163528,CHCHD4,0,-5.8721,17,-0.1853,11,-0.8398,6,-1.7880,8,-1.2959,67,2.12348,19,-0.0408,12,-0.6570,14,-0.4326,29,0.70721
ENSG00000170876,TMEM43,108,2.07902,12,-1.4097,17,-0.9660,49,0.70292,18,-0.8560,5,-2.5857,31,-0.0442,10,-1.7046,31,-0.0322,34,0.12500
ENSG00000154767,XPC,281,2.73961,117,1.08013,39,-0.6474,49,-0.3216,42,-0.5327,15,-2.0844,46,-0.4643,32,-0.9554,30,-1.0499,18,-1.8698
ENSG00000170860,LSM3,22,-1.5360,34,-0.8994,78,0.37987,31,-1.0004,37,-0.7481,126,1.17062,63,0.06772,57,-0.1110,74,0.30035,72,0.29467
ENSG00000154781,CCDC174,144,1.60498,92,0.84494,65,0.26783,57,0.08215,27,-1.0683,78,0.57545,50,-0.1411,29,-0.9492,47,-0.2378,9,-2.8019
ENSG00000225733,FGD5-AS1,81,-0.6430,172,0.53731,135,0.15531,110,-0.1631,90,-0.4767,101,-0.3029,126,0.04673,162,0.43399,129,0.08089,119,-0.0575
ENSG00000177463,NR2C2,24,-1.0408,29,-0.7708,60,0.36585,60,0.36220,37,-0.3866,34,-0.5380,67,0.67916,31,-0.6558,52,0.13316,46,-0.0644
ENSG00000131368,MRPS25,43,-0.0718,23,-1.0106,33,-0.4708,72,0.72793,33,-0.5035,35,-0.3961,58,0.46584,34,-0.4273,46,0.02167,48,0.11434
ENSG00000131381,RBSN,97,0.70176,77,0.32136,49,-0.3797,77,0.32424,44,-0.5268,46,-0.4580,70,0.22287,73,0.24524,47,-0.4530,46,-0.5104
ENSG00000131375,CAPN7,25,0.24471,8,-1.4039,18,-0.2546,27,0.34464,16,-0.4953,18,-0.3092,28,0.46439,7,-1.7267,43,1.09740,18,-0.2683
ENSG00000131370,SH3BP5,47,-1.0160,117,0.37989,181,1.10120,126,0.49515,109,0.27407,72,-0.3823,106,0.27705,49,-0.9467,26,-1.8568,74,-0.3657
ENSG00000206562,METTL6,30,0.60811,33,0.76028,3,-2.6926,22,0.09416,19,-0.1312,1,-3.5572,26,0.51767,14,-0.5158,19,-0.0893,22,0.10210
ENSG00000144597,EAF1,14,-0.9530,18,-0.5427,4,-2.6613,40,0.67633,27,0.04838,40,0.68500,29,0.17083,32,0.32821,24,-0.1298,27,0.05283
ENSG00000206560,ANKRD28,45,-0.2811,57,0.09229,96,0.91268,68,0.36506,39,-0.4833,34,-0.6948,65,0.35568,22,-1.3162,46,-0.2435,49,-0.1480
ENSG00000131386,GALNT15,52,1.21397,122,2.88324,66,1.65016,8,-1.7103,1,-4.1696,3,-3.1172,4,-2.6473,14,-0.8749,25,0.01979,7,-1.9849
ENSG00000154813,DPH3,54,1.33904,25,0.06846,3,-3.0985,5,-2.1739,33,0.49897,25,0.10706,20,-0.2673,23,-0.0524,19,-0.3266,30,0.40307
ENSG00000131378,RFTN1,68,0.40643,5,-3.4025,16,-1.7352,33,-0.7000,85,0.76607,36,-0.5609,92,1.18430,15,-1.8427,27,-0.9986,59,0.21017
ENSG00000154822,PLCL2,14,-1.4231,5,-2.8168,17,-1.1613,42,0.17877,36,-0.0499,28,-0.4523,74,1.45541,23,-0.7299,23,-0.7421,39,0.03995
ENSG00000131374,TBC1D5,41,-0.7792,64,-0.1156,79,0.21277,68,-0.0262,45,-0.6516,62,-0.1528,62,-0.1770,65,-0.0785,102,0.62590,90,0.47431
ENSG00000182568,SATB1,106,-0.6327,64,-1.3847,84,-0.9759,216,0.47700,235,0.61615,208,0.41946,197,0.41383,161,0.01111,79,-1.0653,164,0.05242
ENSG00000183960,KCNH8,0,-6.4324,167,3.27156,176,3.40363,5,-2.4483,1,-4.0274,2,-3.7766,2,-3.9794,10,-1.6003,0,-6.3724,2,-3.9128
ENSG00000144566,RAB5A,108,-0.1415,96,-0.3161,132,0.17761,74,-0.7206,108,-0.1330,84,-0.5236,142,0.35496,98,-0.2809,147,0.34390,131,0.17406
ENSG00000114166,KAT2B,19,-1.9126,94,0.52491,163,1.45368,75,0.17012,17,-2.0074,25,-1.4926,26,-1.5898,56,-0.2915,202,1.84244,73,0.13251
ENSG00000151789,ZNF385D,44,-1.0787,39,-1.2729,59,-0.6353,214,1.42021,66,-0.4871,222,1.48450,80,-0.2177,103,0.20696,64,-0.5192,60,-0.6713
ENSG00000182247,UBE2E2,162,1.12302,27,-1.6235,69,-0.2373,62,-0.4031,95,0.24199,107,0.44256,97,0.35364,32,-1.4118,44,-0.9146,81,-0.0039
ENSG00000170142,UBE2E1,10,-2.2338,48,0.03733,89,1.02560,27,-0.8591,35,-0.4546,38,-0.3242,48,0.03265,26,-0.8965,89,1.02664,53,0.19555
ENSG00000197885,NKIRAS1,0,-6.5261,7,-2.2080,18,-0.7579,52,0.86381,28,-0.1026,19,-0.7013,41,0.58146,24,-0.3580,26,-0.2537,49,0.84163
ENSG00000174748,RPL15,250,-1.2276,435,-0.3945,553,-0.0209,280,-1.0580,309,-0.9135,769,0.50035,531,-0.1010,577,0.04433,774,0.51045,875,0.79654
ENSG00000174738,NR1D2,49,-0.2601,29,-1.0608,59,0.01750,78,0.45506,42,-0.5000,56,-0.0551,91,0.88715,22,-1.4311,70,0.28107,41,-0.5934
ENSG00000151090,THRB,79,-1.3788,22,-3.2036,113,-0.8500,209,0.09382,269,0.49638,234,0.27791,310,0.93112,194,-0.0218,106,-0.9375,199,0.02095
ENSG00000077097,TOP2B,131,-0.1585,113,-0.3849,108,-0.4547,192,0.43970,122,-0.2663,143,-0.0180,184,0.46687,84,-0.8345,231,0.74152,104,-0.5451
ENSG00000179796,LRRC3B,0,-6.3244,5,-2.2630,45,0.84673,46,0.89420,6,-2.2075,12,-1.1386,21,-0.3719,13,-1.0122,68,1.55727,41,0.78414
ENSG00000033867,SLC4A7,249,1.63939,35,-1.4590,7,-3.7867,100,0.11595,51,-0.9193,180,1.07068,111,0.35186,65,-0.5513,96,0.06194,44,-1.1904
ENSG00000163512,AZI2,53,-0.6499,67,-0.2940,36,-1.2447,61,-0.4476,86,0.08684,102,0.35149,81,-0.0177,104,0.38414,85,0.06961,112,0.54674
ENSG00000144642,RBMS3,212,3.01657,7,-2.5820,21,-0.9784,22,-0.9249,8,-2.2801,36,-0.1691,34,-0.2885,32,-0.3519,50,0.35635,15,-1.5063
ENSG00000163527,STT3B,118,0.69111,45,-0.8177,160,1.19392,103,0.47452,65,-0.2515,33,-1.2706,66,-0.2621,27,-1.5875,55,-0.5187,95,0.38175
ENSG00000152642,GPD1L,12,-2.3025,12,-2.3086,46,-0.3458,42,-0.4920,127,1.26918,41,-0.5130,70,0.36525,34,-0.8031,32,-0.8807,98,0.94542
ENSG00000091317,CMTM6,149,2.81238,23,-0.4253,10,-1.6767,43,0.53339,21,-0.6058,18,-0.8227,21,-0.6741,8,-1.9275,34,0.14850,15,-1.1010
ENSG00000144635,DYNC1LI1,18,-1.5208,26,-0.9992,32,-0.6863,43,-0.2269,65,0.39976,53,0.09302,78,0.89306,31,-0.7270,56,0.17491,47,-0.1160
ENSG00000170266,GLB1,10,-0.8043,4,-2.0685,19,0.25088,32,1.07270,20,0.32389,11,-0.6146,13,-0.4764,8,-1.0395,35,1.21538,18,0.18292
ENSG00000170275,CRTAP,166,1.62476,123,1.10598,98,0.72782,35,-0.8792,55,-0.1910,37,-0.7896,26,-1.4591,92,0.61610,46,-0.4485,38,-0.7819
ENSG00000173705,SUSD5,360,4.09608,1,-5.2568,23,-1.0917,23,-1.0987,50,0.08888,7,-2.6657,33,-0.6401,11,-2.1387,5,-3.2744,16,-1.7236
ENSG00000153558,FBXL2,18,-0.7599,1,-4.3002,20,-0.6237,41,0.52473,49,0.78019,32,0.12379,38,0.48306,13,-1.2309,15,-1.0086,41,0.57043
ENSG00000153560,UBP1,64,0.15152,19,-1.6614,86,0.62708,84,0.58446,66,0.20367,64,0.14678,64,0.18123,37,-0.6771,35,-0.7925,54,-0.1212
ENSG00000163539,CLASP2,123,-0.9454,219,-0.0652,525,1.36619,224,-0.0252,222,-0.0405,122,-0.9588,245,0.13556,172,-0.4326,171,-0.4450,226,-0.0154
ENSG00000170248,PDCD6IP,68,0.09783,54,-0.2500,132,1.18498,64,-0.0007,76,0.27016,24,-1.4332,59,-0.1548,37,-0.8059,46,-0.5137,76,0.29405
ENSG00000172995,ARPP21,17,-3.7149,60,-1.8818,144,-0.5722,296,0.55055,233,0.16678,269,0.39406,392,1.33964,131,-0.7178,126,-0.7728,135,-0.7236
ENSG00000168016,TRANK1,61,1.58981,1,-4.2544,15,-0.6787,64,1.67965,36,0.72284,24,0.04394,20,-0.2707,8,-1.5418,16,-0.5390,8,-1.6802
ENSG00000178567,EPM2AIP1,35,-1.6943,67,-0.7232,153,0.56435,157,0.60605,105,-0.0330,72,-0.6037,141,0.54458,99,-0.1264,95,-0.1785,93,-0.2404
ENSG00000076242,MLH1,3,-2.1112,14,-0.1118,21,0.54466,13,-0.2316,17,0.19589,0,-4.0915,15,0.02571,8,-0.9915,20,0.40541,27,1.01903
ENSG00000093167,LRRFIP2,122,0.90994,107,0.68889,94,0.48195,125,0.94663,61,-0.2010,74,0.10693,57,-0.3645,32,-1.1636,43,-0.7232,36,-1.0502
ENSG00000144674,GOLGA4,1341,1.28324,1045,0.86016,613,0.00223,918,0.64633,418,-0.5853,615,0.00758,625,0.03959,342,-0.8910,456,-0.4538,165,-2.0657
ENSG00000144677,CTDSPL,127,1.41949,14,-1.9777,56,0.07394,94,0.89925,31,-0.8255,38,-0.5136,37,-0.6678,58,0.13276,58,0.13315,54,0.01806
ENSG00000060971,ACAA1,0,-7.1650,40,-0.2488,77,0.76153,53,0.17639,52,0.13077,18,-1.4230,31,-0.7653,27,-0.8397,92,1.05371,83,1.01201
ENSG00000172939,OXSR1,109,1.38958,36,-0.3847,55,0.25403,52,0.15848,54,0.24081,26,-0.8744,48,0.05838,33,-0.5187,32,-0.5767,32,-0.6127
ENSG00000114739,ACVR2B,10,-0.8608,45,1.58249,2,-2.9868,21,0.29572,17,0.01620,9,-0.8987,14,-0.4052,43,1.48848,21,0.29978,7,-1.3763
ENSG00000157036,EXOG,41,0.97413,49,1.29127,15,-0.6293,38,0.83775,8,-1.5682,34,0.66656,21,-0.1095,9,-1.2900,10,-1.2465,11,-1.0531
ENSG00000114742,WDR48,40,-0.5604,35,-0.7862,67,0.21393,95,0.77777,59,0.01458,45,-0.3917,62,0.10318,35,-0.7764,89,0.66111,54,-0.1194
ENSG00000114745,GORASP1,23,-0.3205,15,-0.9707,68,1.43472,21,-0.4722,18,-0.6570,13,-1.2037,22,-0.4212,34,0.28444,47,0.80727,31,0.15737
ENSG00000144659,SLC25A38,0,-5.7040,10,-0.7835,11,-0.6668,16,-0.0795,17,-0.0256,9,-1.0137,13,-0.5194,12,-0.4951,23,0.45121,43,1.77016
ENSG00000168028,RPSA,263,-1.0406,546,0.07883,297,-0.8563,292,-0.8830,289,-0.8950,750,0.58351,378,-0.5694,838,0.76552,724,0.52739,809,0.79297
ENSG00000168314,MOBP,32,-4.9075,7256,4.32217,2103,1.40918,166,-2.5185,243,-1.9584,157,-2.6038,62,-4.1888,821,-0.1307,61,-3.9677,289,-1.7910
ENSG00000170011,MYRIP,0,-6.0074,8,-1.4076,17,-0.3563,30,0.53436,29,0.48004,21,0.01841,23,0.13717,28,0.42372,14,-0.5818,30,0.60060
ENSG00000114784,EIF1B,28,-1.8948,23,-2.1478,133,0.47265,71,-0.4950,125,0.37089,74,-0.4419,137,0.66048,89,-0.1596,89,-0.1581,118,0.31530
ENSG00000188846,RPL14,246,-1.0960,239,-1.1369,276,-0.9247,179,-1.5686,221,-1.2545,1082,1.24321,470,-0.1311,650,0.39919,781,0.69617,739,0.67580
ENSG00000172888,ZNF621,47,1.53936,43,1.38816,3,-2.6115,13,-0.4966,10,-0.8224,34,1.01276,6,-1.7118,23,0.34712,29,0.70511,8,-1.3075
ENSG00000168036,CTNNB1,563,1.45901,189,-0.3185,238,0.03889,180,-0.3949,200,-0.2351,128,-0.9131,202,-0.2516,206,-0.1823,212,-0.1420,248,0.11085
ENSG00000182606,TRAK1,83,0.47403,44,-0.5128,47,-0.4203,98,0.74788,50,-0.3194,40,-0.6426,40,-0.7526,62,0.01340,103,0.82865,75,0.35592
ENSG00000187094,CCK,83,-2.7998,47,-3.6269,293,-0.9441,631,0.23250,802,0.61696,811,0.63688,727,0.57167,369,-0.5964,389,-0.5174,733,0.52279
ENSG00000114812,VIPR1,22,-0.0727,3,-3.0722,12,-0.9307,42,0.94517,42,0.91969,34,0.58685,23,-0.0097,23,0.00868,4,-2.5885,26,0.15762
ENSG00000093183,SEC22C,24,-1.2688,82,0.63054,102,0.98382,66,0.26956,40,-0.4737,34,-0.7453,46,-0.3450,42,-0.4087,38,-0.5810,76,0.57105
ENSG00000008324,SS18L2,0,-6.4427,17,-0.7625,12,-1.2675,34,0.24380,42,0.59883,18,-0.6818,44,0.83713,13,-1.2196,19,-0.6268,44,0.73906
ENSG00000114857,NKTR,1079,2.13669,753,1.46739,261,-0.2604,774,1.51511,210,-0.5959,176,-0.8609,152,-1.2253,108,-1.5941,110,-1.5560,46,-2.9576
ENSG00000114853,ZBTB47,172,1.34629,191,1.52787,26,-1.5832,61,-0.3386,61,-0.3283,77,0.02313,41,-1.0472,106,0.53002,45,-0.7902,60,-0.3867
ENSG00000010282,HHATL,0,-6.4705,252,1.97036,255,1.99169,117,0.62982,27,-1.5831,1,-5.5400,14,-2.7803,36,-1.1711,161,1.16555,64,-0.3362
ENSG00000181061,HIGD1A,51,-2.1395,155,-0.5041,195,-0.1536,160,-0.4522,301,0.53423,169,-0.3680,186,-0.2629,207,-0.0600,229,0.09917,384,1.05745
ENSG00000144647,POMGNT2,27,0.13353,5,-2.3097,11,-1.1711,11,-1.2361,15,-0.7761,13,-0.9236,38,0.83102,4,-2.5429,40,0.73413,42,0.93207
ENSG00000163788,SNRK,49,-0.1603,24,-1.2137,25,-1.1500,42,-0.3853,47,-0.2370,66,0.29358,87,0.95545,35,-0.6867,70,0.39478,44,-0.3440
ENSG00000160746,ANO10,106,2.12737,25,-0.3124,26,-0.2630,17,-0.8391,33,0.13535,37,0.29372,24,-0.4168,17,-0.8947,30,0.00155,16,-1.0477
