Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000138376,BARD1,5,-2.3152,8,-1.4279,23,0.27984,45,1.36484,3,-2.4572,69,2.17386,25,0.37915
ENSG00000138363,ATIC,43,0.50642,31,-0.2079,32,-0.1771,18,-0.9985,57,0.78368,24,-0.5661,19,-0.9195
ENSG00000115414,FN1,22,-0.8791,16,-1.1549,4,-3.1206,187,3.29057,34,-0.0106,17,-1.0330,24,-0.5576
ENSG00000079246,XRCC5,193,0.41832,97,-0.7999,210,0.47277,122,-0.4476,126,-0.3893,138,-0.2526,107,-0.6399
ENSG00000260804,LINC01963,45,0.30566,66,0.85006,33,-0.3170,35,-0.1828,39,-0.0202,34,-0.2394,14,-1.5442
ENSG00000138375,SMARCAL1,18,0.63519,7,-0.9039,15,0.18207,8,-0.8588,10,-0.4179,11,-0.3392,12,-0.1520
ENSG00000197756,RPL37A,1191,-0.3161,850,-0.7496,898,-0.7239,1434,0.06512,2364,0.88710,1226,-0.1822,2709,1.12364
ENSG00000115457,IGFBP2,21,-0.1323,60,1.67930,25,0.18643,12,-0.8659,16,-0.4545,16,-0.5290,7,-1.7919
ENSG00000115461,IGFBP5,171,0.51261,11,-3.6929,14,-3.5104,635,2.83679,107,-0.4040,1,-7.2091,55,-1.4027
ENSG00000079308,TNS1,8,-1.2620,5,-1.6601,1,-3.9223,108,3.81442,4,-2.0923,11,-0.6287,17,0.05805
ENSG00000163466,ARPC2,265,0.79910,137,-0.5370,188,-0.0407,150,-0.3948,162,-0.2761,103,-0.9615,135,-0.5603
ENSG00000127837,AAMP,63,0.58848,37,-0.4495,46,-0.1491,44,-0.1831,65,0.43296,27,-0.9470,29,-0.8235
ENSG00000127838,PNKD,111,0.09259,139,0.41966,76,-0.5846,68,-0.6899,189,0.93905,92,-0.2429,91,-0.2577
ENSG00000135926,TMBIM1,12,-0.7984,13,-0.3791,4,-2.1944,48,1.71131,31,0.95894,25,0.58179,18,0.07627
ENSG00000135913,USP37,13,-0.6757,2,-2.9205,25,0.62822,38,1.28332,16,-0.1398,23,0.45521,13,-0.4481
ENSG00000144580,CNOT9,25,0.43637,31,0.66122,16,-0.4477,21,0.03208,16,-0.3618,15,-0.4446,12,-0.8125
ENSG00000163481,RNF25,19,0.76529,19,0.53463,8,-0.8622,12,-0.2721,4,-1.7765,15,0.08351,11,-0.3838
ENSG00000171450,CDK5R2,71,-0.2631,179,1.35289,76,-0.0814,29,-1.5107,76,-0.0672,87,0.14521,70,-0.2056
ENSG00000115649,CNPPD1,16,0.16610,6,-1.4073,11,-0.5157,19,0.35184,24,0.73930,20,0.45512,10,-0.6052
ENSG00000144567,RETREG2,218,0.54132,244,0.54050,169,-0.0579,106,-0.7775,157,-0.1733,89,-1.0418,115,-0.6433
ENSG00000158552,ZFAND2B,25,0.42761,24,0.26767,10,-1.1553,16,-0.3487,39,1.03657,16,-0.3452,11,-0.8881
ENSG00000115657,ABCB6,28,0.42015,23,-0.0178,17,-0.5692,45,1.05335,27,0.20563,14,-0.7898,4,-2.5665
ENSG00000198925,ATG9A,79,1.03324,71,0.45626,29,-1.0211,50,-0.0792,37,-0.5756,32,-0.7770,21,-1.3755
ENSG00000115661,STK16,20,0.55211,10,-0.6918,14,-0.1821,11,-0.5158,22,0.48952,14,-0.1864,9,-0.8438
ENSG00000127824,TUBA4A,424,1.47000,233,-0.1245,243,-0.0631,78,-1.7764,130,-1.0132,78,-1.7743,65,-2.0385
ENSG00000135924,DNAJB2,132,0.45813,116,0.09552,76,-0.6242,114,0.06121,114,0.06314,92,-0.2651,86,-0.3704
ENSG00000054356,PTPRN,177,0.53273,233,0.80785,147,0.06548,65,-1.1946,87,-0.7654,97,-0.5898,78,-0.9237
ENSG00000123992,DNPEP,14,-0.1498,21,0.51007,9,-0.7687,9,-0.7784,35,1.39703,15,0.04808,10,-0.5788
ENSG00000072195,SPEG,17,0.81996,4,-1.6593,10,-0.3609,14,0.17230,12,0.01916,5,-1.3108,12,-0.0589
ENSG00000123989,CHPF,58,0.18844,54,0.02435,41,-0.4379,49,-0.1221,80,0.65640,53,-0.0011,36,-0.6161
ENSG00000124006,OBSL1,35,0.08903,17,-1.0505,28,-0.3432,28,-0.2739,71,1.22304,34,0.01448,26,-0.4217
ENSG00000114923,SLC4A3,37,-0.1865,72,0.92628,35,-0.2386,28,-0.5646,61,0.66869,36,-0.1634,29,-0.5226
ENSG00000116106,EPHA4,198,0.55115,138,-0.2172,279,1.08152,44,-1.9326,58,-1.5224,91,-0.8546,58,-1.5219
ENSG00000163082,SGPP2,23,-0.1712,52,1.19165,33,0.46054,29,0.23171,20,-0.3922,12,-1.0849,6,-2.1302
ENSG00000116120,FARSB,59,0.37286,67,0.44561,54,0.13104,30,-0.8203,58,0.22737,33,-0.6426,22,-1.2428
ENSG00000123983,ACSL3,340,0.72198,241,-0.0880,295,0.26397,170,-0.6290,154,-0.7831,168,-0.6456,119,-1.1741
ENSG00000171951,SCG2,246,0.14554,169,-0.4851,361,0.83315,206,-0.1812,186,-0.3429,164,-0.5352,111,-1.1285
ENSG00000085449,WDFY1,41,0.33675,41,0.22408,39,0.16494,29,-0.2913,25,-0.5468,38,0.11016,15,-1.2716
ENSG00000135900,MRPL44,33,0.09160,43,0.46186,47,0.69309,16,-1.0666,29,-0.1595,22,-0.6013,16,-1.0329
ENSG00000135919,SERPINE2,278,0.57610,66,-1.8261,70,-1.8522,378,0.88924,399,0.98330,209,-0.0793,113,-1.0270
ENSG00000036257,CUL3,124,0.73907,56,-0.7556,96,0.08277,73,-0.3646,83,-0.1573,60,-0.6608,52,-0.8793
ENSG00000135905,DOCK10,18,0.36541,1,-4.1233,1,-3.4253,43,1.72862,33,1.22127,3,-2.2255,16,0.00326
ENSG00000169047,IRS1,13,-0.0146,10,-0.4562,20,0.72816,18,0.42045,10,-0.4533,12,-0.1279,4,-1.6082
ENSG00000168958,MFF,96,0.55878,84,0.14482,51,-0.6855,68,-0.1931,112,0.61324,60,-0.3802,31,-1.3574
ENSG00000173744,AGFG1,78,0.44130,72,0.16483,51,-0.3957,87,0.47265,51,-0.3783,52,-0.3251,36,-0.9086
ENSG00000153820,SPHKAP,10,-1.6365,62,1.61153,46,1.27995,5,-2.3400,7,-1.7467,38,0.73962,18,-0.4364
ENSG00000153823,PID1,18,-0.4754,33,0.63947,16,-0.5885,33,0.64686,37,0.82795,24,0.09486,15,-0.5836
ENSG00000187957,DNER,78,-0.8607,89,-0.4406,135,0.23427,140,0.26371,283,1.46699,144,0.30462,66,-0.8930
ENSG00000153827,TRIP12,144,0.44625,65,-0.9246,145,0.35150,116,-0.0467,66,-0.9155,109,-0.1471,92,-0.4127
ENSG00000163053,SLC16A14,27,0.22761,32,0.40585,31,0.38940,23,-0.0807,22,-0.1443,16,-0.6636,7,-1.7982
ENSG00000135899,SP110,4,-2.1883,12,-0.3674,5,-1.6508,66,2.73939,12,-0.2523,20,0.47311,25,0.82865
ENSG00000135932,CAB39,146,0.44319,194,0.76445,140,0.25278,52,-1.2934,91,-0.4427,56,-1.1734,77,-0.6988
ENSG00000135916,ITM2C,335,-0.0327,266,-0.3834,183,-1.0319,287,-0.2651,736,1.29232,375,0.15842,368,0.12651
ENSG00000204128,C2orf72,24,-0.3763,31,0.12792,16,-0.9749,33,0.20886,55,1.06348,49,0.85404,20,-0.5315
ENSG00000173692,PSMD1,272,0.25281,424,0.90692,289,0.30376,197,-0.3296,138,-0.8804,159,-0.6596,99,-1.3795
ENSG00000135931,ARMC9,17,0.55517,19,0.59233,15,0.22249,10,-0.4505,10,-0.4673,5,-1.5041,5,-1.3804
ENSG00000115053,NCL,645,-0.2098,602,-0.2578,1009,0.65027,895,0.37285,318,-1.2344,683,-0.0607,707,-0.0046
ENSG00000187514,PTMA,1093,-0.0933,710,-0.7360,763,-0.6794,2338,1.19662,1128,-0.0166,1197,0.07851,1263,0.16451
ENSG00000156973,PDE6D,21,0.20462,20,0.08010,11,-0.9629,34,0.90800,30,0.69114,13,-0.6076,10,-1.0386
ENSG00000144524,COPS7B,18,0.03333,13,-0.5183,18,-0.0188,24,0.45057,27,0.63438,15,-0.2436,10,-0.8266
ENSG00000144535,DIS3L2,11,-0.4525,15,0.04337,14,-0.0482,44,1.93896,3,-2.0469,17,0.26355,4,-1.8415
ENSG00000135930,EIF4E2,52,-0.2409,77,0.43683,73,0.39678,39,-0.6279,40,-0.5896,80,0.49822,52,-0.1699
ENSG00000115468,EFHD1,53,0.24378,17,-1.5519,9,-2.5042,98,1.18454,95,1.14362,51,0.10846,32,-0.5900
ENSG00000204120,GIGYF2,100,-0.4107,86,-0.5371,146,0.34648,204,0.85519,64,-0.9831,145,0.28701,139,0.22308
ENSG00000182600,SNORC,53,-1.6470,60,-1.1210,30,-2.2403,369,1.87492,407,2.07583,66,-0.9721,197,0.74343
ENSG00000066248,NGEF,279,1.64170,134,-0.2551,121,-0.4575,42,-2.0058,125,-0.3602,34,-2.3241,46,-1.8731
ENSG00000085978,ATG16L1,21,0.69970,20,0.42512,19,0.33292,9,-0.7454,5,-1.6740,13,-0.2611,3,-2.4569
ENSG00000188042,ARL4C,89,-0.4965,103,-0.1387,163,0.67507,90,-0.3525,150,0.46127,138,0.32765,76,-0.6117
ENSG00000157985,AGAP1,124,-0.1787,76,-0.8714,116,-0.2511,169,0.36893,169,0.36614,125,-0.1185,211,0.73244
ENSG00000132321,IQCA1,59,-0.1934,47,-0.4873,63,-0.0303,82,0.37854,70,0.12291,109,0.85504,39,-0.7785
ENSG00000198612,COPS8,125,0.57136,111,0.18525,88,-0.2004,81,-0.3199,88,-0.1797,79,-0.3592,53,-0.9554
ENSG00000124831,LRRFIP1,92,-0.1585,93,-0.1022,122,0.37262,153,0.70803,65,-0.6459,101,0.02869,65,-0.6555
ENSG00000132329,RAMP1,94,-0.1193,70,-0.5391,45,-1.2938,134,0.48294,237,1.46380,88,-0.1870,96,-0.0473
ENSG00000184182,UBE2F,40,0.26929,48,0.46642,26,-0.5496,22,-0.7520,41,0.22528,32,-0.1899,39,0.11411
ENSG00000132323,ILKAP,26,-0.0882,43,0.73059,29,0.09137,29,0.07497,29,0.11523,18,-0.6159,19,-0.5883
ENSG00000144485,HES6,17,-1.2629,59,0.98087,9,-2.0055,23,-0.5435,58,0.95619,96,1.86992,34,0.08741
ENSG00000132326,PER2,19,-0.1768,19,-0.1135,22,0.12662,32,0.72324,15,-0.4106,28,0.50768,11,-0.9804
ENSG00000204104,TRAF3IP1,33,-0.8828,50,-0.0503,73,0.65027,49,-0.0815,18,-1.5612,69,0.47856,100,1.08845
ENSG00000065802,ASB1,22,0.17320,8,-1.2830,16,-0.3450,21,0.08707,37,0.99996,14,-0.5780,21,0.05846
ENSG00000068024,HDAC4,16,-0.2276,9,-1.0320,19,0.07740,13,-0.5518,23,0.36925,29,0.74918,23,0.35398
ENSG00000130414,NDUFA10,144,0.58717,108,-0.0717,119,0.08250,97,-0.2480,90,-0.3620,76,-0.6278,62,-0.9233
ENSG00000172428,COPS9,482,0.36907,207,-1.0668,293,-0.5814,376,-0.1479,679,0.81236,296,-0.5220,469,0.20313
ENSG00000063660,GPC1,63,-0.0842,113,0.88305,43,-0.7102,67,0.03910,95,0.60313,63,-0.0511,44,-0.6119
ENSG00000130294,KIF1A,311,-0.3657,467,0.38123,424,0.25415,234,-0.7054,306,-0.2926,518,0.55327,433,0.25805
ENSG00000122085,MTERF4,30,0.68061,26,0.19386,13,-0.9218,27,0.26644,22,-0.0271,20,-0.1979,9,-1.3638
ENSG00000115685,PPP1R7,166,0.80937,112,-0.1157,89,-0.5186,71,-0.8214,120,-0.0048,89,-0.4764,92,-0.4180
ENSG00000115677,HDLBP,164,0.25001,118,-0.3513,151,0.04968,146,-0.0099,149,0.01987,98,-0.6328,150,0.03152
ENSG00000168385,SEPTIN2,110,-0.5310,57,-1.3944,62,-1.3415,298,1.24570,294,1.22499,135,-0.0641,203,0.59083
ENSG00000115694,STK25,97,0.14224,121,0.45551,80,-0.2215,77,-0.2620,96,0.08991,74,-0.3251,85,-0.0969
ENSG00000176946,THAP4,46,0.54855,30,-0.2955,33,-0.1872,43,0.26468,50,0.51731,19,-0.9617,10,-1.9758
ENSG00000168397,ATG4B,39,0.50226,52,0.78666,35,0.17829,11,-1.5346,29,-0.1344,23,-0.4967,7,-2.1808
ENSG00000168395,ING5,30,-0.1209,30,-0.0926,35,0.17988,35,0.17013,35,0.14997,22,-0.5514,36,0.21199
ENSG00000180902,D2HGDH,12,-0.4011,37,1.55361,9,-0.7062,16,0.12507,13,-0.1305,13,-0.1752,14,-0.0557
ENSG00000134121,CHL1,382,0.63968,277,-0.1009,433,0.71179,163,-0.9138,151,-1.0329,134,-1.2118,125,-1.3199
ENSG00000144619,CNTN4,81,0.47628,62,-0.1137,97,0.71272,37,-0.9083,18,-1.9622,50,-0.4488,45,-0.6052
ENSG00000072756,TRNT1,19,0.17427,15,-0.2488,22,0.40400,20,0.19191,12,-0.5986,17,-0.0952,10,-0.8355
ENSG00000113851,CRBN,105,0.10909,110,0.14349,113,0.20643,132,0.44105,48,-1.1347,98,-0.0455,70,-0.5552
ENSG00000175928,LRRN1,26,0.78703,16,-0.2135,9,-1.2559,15,-0.3790,26,0.53647,14,-0.4900,15,-0.3139
ENSG00000150995,ITPR1,369,0.65989,209,-0.4686,244,-0.2553,258,-0.1447,231,-0.3179,186,-0.6523,261,-0.1220
ENSG00000134107,BHLHE40,59,-0.3467,80,0.23713,76,0.15942,148,1.26033,63,-0.1466,50,-0.5060,33,-1.1263
ENSG00000134108,ARL8B,163,0.30762,188,0.44615,150,0.08901,82,-0.8543,144,0.01804,115,-0.3443,90,-0.7186
ENSG00000196277,GRM7,18,-0.5847,59,1.51016,44,1.13611,6,-1.9713,5,-2.1626,16,-0.6388,18,-0.4728
ENSG00000196220,SRGAP3,62,-0.2411,72,0.05830,100,0.66868,60,-0.2189,55,-0.3616,87,0.36861,40,-0.8351
ENSG00000206573,THUMPD3-AS1,22,0.33135,13,-0.6123,17,-0.1596,35,1.01235,12,-0.6494,20,0.12012,6,-1.7643
ENSG00000134077,THUMPD3,46,0.17697,27,-0.6762,58,0.57623,26,-0.7761,36,-0.2674,43,0.03334,35,-0.3013
ENSG00000168137,SETD5,51,-1.0496,93,0.12589,137,0.87163,182,1.24551,28,-1.6850,106,0.33727,59,-0.5915
ENSG00000156959,LHFPL4,25,-0.2757,54,1.03299,37,0.48316,18,-0.7364,23,-0.3320,28,-0.0359,17,-0.8261
ENSG00000163719,MTMR14,12,-0.2097,27,1.12261,11,-0.2997,7,-0.8536,10,-0.4371,21,0.70690,11,-0.2813
ENSG00000134072,CAMK1,66,0.63017,47,-0.1250,42,-0.3426,33,-0.6817,82,0.78364,33,-0.6430,17,-1.6051
ENSG00000171148,TADA3,65,-0.2604,99,0.48297,58,-0.4040,52,-0.5354,97,0.45319,106,0.60410,75,0.04814
ENSG00000241553,ARPC4,101,0.20009,152,0.80640,90,-0.0518,69,-0.4582,82,-0.1793,58,-0.7073,73,-0.3743
ENSG00000156990,RPUSD3,33,0.79323,8,-1.6893,23,-0.0518,17,-0.5143,28,0.26367,17,-0.4839,15,-0.7399
ENSG00000171135,JAGN1,21,0.30251,16,-0.1792,7,-1.4712,40,1.28929,23,0.35652,13,-0.5233,11,-0.7452
ENSG00000163703,CRELD1,79,0.93394,87,0.73387,47,-0.2601,30,-0.9489,26,-1.1661,31,-0.9078,22,-1.4020
ENSG00000163704,PRRT3,39,0.27893,39,0.17271,47,0.55029,10,-1.8885,21,-0.7825,39,0.16848,23,-0.6106
ENSG00000125037,EMC3,105,0.70050,54,-0.5923,67,-0.2763,61,-0.4082,105,0.45795,42,-0.9517,53,-0.6157
ENSG00000254999,BRK1,210,0.86826,130,-0.2209,110,-0.5222,91,-0.7735,190,0.38438,77,-1.0181,96,-0.6825
ENSG00000157014,TATDN2,43,0.36510,36,-0.0058,31,-0.2527,36,-0.0278,58,0.74378,13,-1.5256,25,-0.5986
ENSG00000157020,SEC13,40,0.99214,25,-0.1120,18,-0.7086,18,-0.6377,28,0.03613,19,-0.5834,14,-0.9979
ENSG00000157087,ATP2B2,383,0.14694,663,1.00656,500,0.60620,105,-1.8645,174,-1.1187,263,-0.4894,218,-0.7761
ENSG00000132164,SLC6A11,13,-0.2293,4,-1.8204,7,-1.1156,18,0.41141,22,0.67984,34,1.43990,13,-0.1459
ENSG00000157103,SLC6A1,132,-0.6616,88,-1.1153,161,-0.2091,307,0.86225,424,1.43322,236,0.42177,89,-1.0961
ENSG00000196639,HRH1,16,-0.0299,17,0.02228,7,-1.3142,33,1.14896,26,0.74491,14,-0.1923,11,-0.6118
ENSG00000197548,ATG7,24,0.02581,35,0.61078,21,-0.1778,31,0.40825,23,-0.0526,18,-0.3938,15,-0.6550
ENSG00000144560,VGLL4,52,0.38591,49,0.17607,34,-0.4341,52,0.25517,48,0.12447,24,-0.9441,37,-0.2934
ENSG00000157152,SYN2,314,0.29195,470,0.86316,332,0.32350,91,-1.6955,180,-0.6681,272,-0.0320,118,-1.3148
ENSG00000075975,MKRN2,33,1.00864,22,-0.0089,18,-0.3246,14,-0.6564,21,-0.0790,12,-0.8938,6,-1.8569
ENSG00000132155,RAF1,27,-0.1728,38,0.38249,24,-0.3682,56,1.03710,25,-0.2489,35,0.26965,15,-1.0542
ENSG00000144712,CAND2,21,0.84894,11,-0.4509,20,0.49455,5,-1.6658,12,-0.3138,9,-0.7274,4,-2.0107
ENSG00000144713,RPL32,911,-0.0706,479,-1.0409,626,-0.6911,929,-0.0204,1808,1.08222,763,-0.3296,1470,0.72790
ENSG00000144711,IQSEC1,166,-0.4402,345,0.85749,199,-0.0510,142,-0.5718,257,0.36729,249,0.31716,192,-0.0957
ENSG00000163517,HDAC11,54,0.42539,58,0.40924,29,-0.7486,25,-0.8625,56,0.36800,43,-0.0661,38,-0.2384
ENSG00000163528,CHCHD4,25,0.61666,25,0.35810,14,-0.5198,7,-1.5999,26,0.45580,16,-0.2962,12,-0.7172
ENSG00000170876,TMEM43,21,-0.0794,17,-0.3843,19,-0.2436,46,1.22755,24,0.13438,21,-0.0377,10,-1.1751
ENSG00000154767,XPC,27,-0.6075,18,-1.0850,40,0.15206,95,1.60677,13,-1.5647,49,0.47747,39,0.08384
ENSG00000170860,LSM3,109,0.96438,49,-0.6555,40,-1.0551,54,-0.5201,96,0.39543,51,-0.5990,60,-0.3414
ENSG00000154781,CCDC174,42,-0.2347,43,-0.1319,63,0.55600,82,0.92339,15,-1.6729,48,0.05414,30,-0.6645
ENSG00000225733,FGD5-AS1,92,-0.0557,75,-0.3625,59,-0.7863,121,0.40366,136,0.59222,93,-0.0133,125,0.46061
ENSG00000177463,NR2C2,39,0.25062,26,-0.4488,42,0.32347,21,-0.7694,41,0.21993,32,-0.1494,26,-0.4771
ENSG00000131368,MRPS25,56,0.49007,54,0.25778,42,-0.1542,38,-0.2777,53,0.22961,28,-0.7235,21,-1.1450
ENSG00000131381,RBSN,75,0.28870,74,0.18071,49,-0.5037,65,-0.0158,59,-0.1748,66,-0.0129,65,-0.0145
ENSG00000131375,CAPN7,22,0.02048,17,-0.4004,24,0.18898,23,0.09796,23,0.08483,21,-0.0148,18,-0.2434
ENSG00000131370,SH3BP5,108,0.55358,74,-0.2366,101,0.28535,64,-0.4642,28,-1.7168,92,0.10819,55,-0.6967
ENSG00000206562,METTL6,19,0.75649,4,-1.7330,14,-0.0475,5,-1.5499,14,-0.0117,18,0.35014,10,-0.4932
ENSG00000144597,EAF1,23,-0.1386,55,1.29067,29,0.23694,14,-0.8805,22,-0.1750,23,-0.0998,10,-1.4222
ENSG00000206560,ANKRD28,59,0.91860,36,-0.2014,29,-0.5873,42,0.03979,22,-0.9304,41,0.00069,17,-1.3456
ENSG00000131386,GALNT15,21,-0.5865,8,-1.8526,10,-1.6612,127,2.80430,45,0.75967,12,-1.2074,10,-1.4968
ENSG00000154813,DPH3,38,0.42003,10,-1.6821,40,0.37517,20,-0.7467,30,-0.1142,29,-0.1425,31,-0.0357
ENSG00000131378,RFTN1,46,0.58519,33,-0.1434,53,0.67408,18,-1.0466,17,-1.1484,23,-0.7001,18,-1.0416
ENSG00000154822,PLCL2,48,0.67719,45,0.30554,45,0.37763,15,-1.3782,19,-0.9879,27,-0.4532,14,-1.4460
ENSG00000131374,TBC1D5,76,0.04641,71,-0.0857,67,-0.1895,92,0.32586,88,0.25278,50,-0.6272,83,0.16857
ENSG00000182568,SATB1,130,-0.4042,246,0.72540,235,0.74164,73,-1.1786,43,-1.9598,273,0.90273,105,-0.6284
ENSG00000144566,RAB5A,124,0.15377,105,-0.1546,111,-0.0756,92,-0.3683,153,0.44353,106,-0.1455,102,-0.1964
ENSG00000114166,KAT2B,48,-0.4424,24,-1.4029,26,-1.3271,96,0.77015,132,1.33345,95,0.75505,62,0.06665
ENSG00000151789,ZNF385D,50,-0.6160,28,-1.2916,115,1.04346,59,-0.1838,57,-0.2463,124,1.01748,35,-0.9875
ENSG00000182247,UBE2E2,89,0.38387,99,0.42352,116,0.78395,31,-1.3733,27,-1.5536,53,-0.5568,37,-1.1160
ENSG00000170142,UBE2E1,55,0.05890,38,-0.5322,54,0.02231,37,-0.5780,92,0.88431,43,-0.3437,51,-0.0804
ENSG00000197885,NKIRAS1,80,0.98796,42,-0.4025,61,0.20750,22,-1.3396,39,-0.4977,27,-1.0615,26,-1.1077
ENSG00000174748,RPL15,777,0.47925,555,-0.2178,368,-0.9176,422,-0.6408,1128,0.94045,482,-0.4352,575,-0.1621
ENSG00000174738,NR1D2,81,0.71284,57,-0.1084,66,0.14488,42,-0.5789,36,-0.8167,43,-0.5277,35,-0.8397
ENSG00000151090,THRB,184,0.49045,148,-0.0163,192,0.44963,77,-1.0260,80,-0.9750,149,-0.0051,76,-1.0504
ENSG00000077092,RARB,7,-1.5378,17,0.01290,47,2.19613,4,-2.0273,11,-0.5643,23,0.49365,5,-1.7610
ENSG00000077097,TOP2B,200,0.01578,121,-0.7612,273,0.58582,205,0.04806,133,-0.6269,197,-0.0097,181,-0.1412
ENSG00000151092,NGLY1,17,0.06924,15,-0.0727,23,0.61760,10,-0.6761,20,0.34032,17,0.09456,3,-2.5890
ENSG00000179796,LRRC3B,27,0.33076,7,-1.7083,8,-1.6778,51,1.29067,31,0.45261,29,0.36695,14,-0.7522
ENSG00000033867,SLC4A7,73,-0.2830,45,-0.9335,96,0.26600,80,-0.0530,63,-0.4325,88,0.08236,153,1.00542
ENSG00000187118,CMC1,24,0.91073,5,-1.7671,12,-0.6082,15,-0.1591,20,0.26498,5,-1.6636,20,0.24959
ENSG00000163512,AZI2,79,-0.5091,82,-0.3169,134,0.52365,105,0.06326,78,-0.4022,136,0.47772,122,0.30436
ENSG00000144642,RBMS3,14,-1.3129,6,-2.1763,17,-0.8104,119,2.64166,32,0.22272,39,0.52197,20,-0.5344
ENSG00000163527,STT3B,66,0.38203,56,-0.0221,54,-0.0772,47,-0.2925,51,-0.1609,61,0.13115,33,-0.8301
ENSG00000152642,GPD1L,75,0.53154,120,1.14841,64,0.11877,17,-1.8513,31,-1.0032,45,-0.4590,19,-1.7171
ENSG00000091317,CMTM6,10,-0.8924,15,-0.0409,11,-0.6257,56,2.25512,19,0.32056,12,-0.3675,7,-1.1169
ENSG00000144635,DYNC1LI1,85,0.24024,74,-0.0544,107,0.61564,40,-1.0031,58,-0.4183,79,0.04689,37,-1.1054
ENSG00000170266,GLB1,15,-0.0845,24,0.66877,10,-0.7097,11,-0.5181,21,0.50893,29,0.98640,6,-1.3468
ENSG00000170275,CRTAP,41,-0.4963,42,-0.2975,49,-0.0770,75,0.60388,76,0.63682,47,-0.1251,63,0.33439
ENSG00000173705,SUSD5,14,-0.0942,20,0.52255,17,0.26128,32,1.28783,4,-1.9943,8,-0.9075,7,-1.1171
ENSG00000153558,FBXL2,52,0.63225,75,1.03468,50,0.39990,5,-3.1059,15,-1.4497,23,-0.8678,15,-1.4717
ENSG00000153560,UBP1,63,0.39702,68,0.40166,48,-0.1947,50,-0.1085,55,0.04628,35,-0.6494,31,-0.8389
ENSG00000163539,CLASP2,221,0.22358,233,0.23255,254,0.41950,170,-0.2637,147,-0.4886,179,-0.1845,91,-1.2166
ENSG00000170248,PDCD6IP,53,-0.0938,57,0.03537,76,0.57634,81,0.60717,27,-1.0672,47,-0.2449,33,-0.8122
ENSG00000172995,ARPP21,318,0.53008,257,0.00849,367,0.66654,108,-1.3232,80,-1.7725,172,-0.6216,191,-0.4580
ENSG00000168016,TRANK1,10,-0.7943,28,0.94444,29,1.20075,10,-0.6276,0,-4.5423,21,0.51647,10,-0.5854
ENSG00000178567,EPM2AIP1,113,0.23341,91,-0.1825,124,0.34704,86,-0.2684,83,-0.3251,129,0.36681,36,-1.5960
ENSG00000076242,MLH1,18,0.47238,6,-1.3431,14,-0.1031,21,0.59236,14,-0.0521,15,-0.0225,6,-1.2693
ENSG00000093167,LRRFIP2,40,-0.2015,27,-0.7008,55,0.43910,72,0.82378,31,-0.5371,38,-0.2017,40,-0.1305
ENSG00000144674,GOLGA4,429,-0.2632,278,-0.8561,597,0.38098,897,1.01743,276,-0.8721,558,0.22767,403,-0.2883
ENSG00000144677,CTDSPL,25,-0.2263,42,0.69243,16,-0.8309,40,0.63269,41,0.63763,19,-0.5699,27,-0.0213
ENSG00000136059,VILL,11,-0.4284,14,0.04196,7,-1.0713,14,0.03056,39,1.70997,17,0.31089,10,-0.5621
ENSG00000060971,ACAA1,56,0.23213,61,0.29825,32,-0.7774,78,0.70888,62,0.33254,45,-0.1772,22,-1.2434
ENSG00000172939,OXSR1,30,-0.0726,21,-0.5826,37,0.28304,36,0.21004,12,-1.3913,58,1.00011,22,-0.5146
ENSG00000114739,ACVR2B,13,-0.0649,7,-0.8519,24,1.14965,5,-1.5323,8,-0.7713,14,0.09014,11,-0.2207
ENSG00000114742,WDR48,64,0.01845,76,0.28968,70,0.17313,61,-0.0636,50,-0.3744,66,0.05766,49,-0.3899
ENSG00000114745,GORASP1,25,0.22237,40,0.91038,21,-0.1374,21,-0.1119,26,0.17259,13,-0.8372,8,-1.4752
ENSG00000144659,SLC25A38,23,0.42289,15,-0.4038,20,0.07231,10,-1.0529,36,0.99212,11,-0.8920,9,-1.1352
ENSG00000168028,RPSA,528,-0.0049,281,-0.9812,411,-0.4359,437,-0.3000,1045,1.12765,415,-0.3820,712,0.47653
ENSG00000168314,MOBP,336,0.09268,197,-0.7628,113,-1.7072,312,-0.0525,49,-2.8201,993,1.95580,428,0.45550
ENSG00000170011,MYRIP,41,0.04928,53,0.45952,66,0.93051,31,-0.4092,15,-1.4532,28,-0.5286,17,-1.2659
ENSG00000114784,EIF1B,172,0.70035,145,0.17532,141,0.14250,58,-1.2382,124,-0.0742,63,-1.1094,69,-0.9756
ENSG00000168032,ENTPD3,18,0.54889,10,-0.5115,15,0.03106,5,-1.4258,18,0.34257,10,-0.6288,14,-0.1078
ENSG00000188846,RPL14,506,-0.0533,314,-0.7794,422,-0.3559,500,-0.0572,783,0.67033,421,-0.3251,815,0.73835
ENSG00000172888,ZNF621,7,-1.2409,12,-0.2109,12,-0.1703,24,0.94646,21,0.74260,15,0.12764,24,0.90225
ENSG00000168036,CTNNB1,220,0.27617,184,-0.0961,191,-0.0416,168,-0.2427,208,0.09750,200,0.03392,130,-0.6360
