Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000002549,LAP3,27,-0.9964,44,-0.2169,173,2.19055,87,0.87999,18,-1.7183,42,-0.3008,62,0.30757,15,-1.8729,25,-1.0772
ENSG00000118579,MED28,67,0.70424,30,-0.5838,32,-0.4772,4,-3.2871,74,1.02341,42,-0.0543,36,-0.2959,45,0.04969,32,-0.5013
ENSG00000163257,DCAF16,72,0.54497,89,0.89458,163,2.03552,3,-4.2330,12,-2.3346,23,-1.2210,42,-0.3447,33,-0.6770,69,0.45675
ENSG00000185774,KCNIP4,4,-3.5144,2,-4.4446,0,-6.5863,43,-0.0979,106,1.76641,14,-1.7483,54,0.27141,50,0.12441,79,0.90449
ENSG00000286318,AC096576.6,0,-6.9591,0,-8.2034,72,0.73596,2,-4.2175,14,-1.8685,78,0.86550,0,-6.7607,117,1.61359,162,2.27326
ENSG00000109606,DHX15,59,0.26553,78,0.72617,25,-1.0671,54,0.12823,40,-0.4094,48,-0.0824,36,-0.5301,67,0.48284,55,0.13914
ENSG00000168214,RBPJ,752,0.85404,1235,1.76845,1239,1.77408,278,-0.7510,154,-1.7655,210,-1.1817,185,-1.3703,126,-1.9400,163,-1.5598
ENSG00000109689,STIM2,4,-3.3277,67,0.84863,0,-6.3912,51,0.40121,20,-1.1095,40,0.02097,77,1.09046,79,1.13849,40,0.00048
ENSG00000169851,PCDH7,26,-2.9705,31,-2.6982,74,-1.4383,110,-0.8427,249,0.52014,108,-0.8632,319,0.87286,339,0.97396,381,1.18587
ENSG00000047365,ARAP2,40,-1.7211,495,2.55440,130,0.05858,107,-0.2420,62,-1.1725,55,-1.2714,114,-0.1522,88,-0.5578,97,-0.3940
ENSG00000109787,KLF3,36,-0.2812,56,0.42802,129,1.92104,57,0.45496,33,-0.4542,36,-0.3055,27,-0.7285,8,-2.4880,16,-1.4613
ENSG00000109790,KLHL5,63,0.53975,76,0.85560,113,1.56723,48,0.09573,7,-2.8630,41,-0.1700,51,0.18099,21,-1.1448,26,-0.8813
ENSG00000035928,RFC1,39,-2.1641,603,2.41529,148,-0.1425,250,0.72057,35,-2.4506,56,-1.6172,187,0.23281,140,-0.2287,124,-0.4199
ENSG00000163682,RPL9,1180,1.06725,498,-0.3571,462,-0.4744,601,-0.0604,698,0.20271,867,0.53660,619,-0.0148,417,-0.6332,205,-1.7112
ENSG00000163683,SMIM14,9,-3.8417,172,0.63308,97,-0.3042,95,-0.3225,154,0.50713,111,-0.0804,159,0.49841,111,-0.0878,110,-0.1058
ENSG00000078140,UBE2K,16,-3.2859,53,-1.5111,53,-1.5071,46,-1.7154,285,1.42516,95,-0.6244,162,0.21535,254,0.97250,168,0.27758
ENSG00000121892,PDS5A,4,-3.5174,77,0.79429,36,-0.4341,11,-2.2337,66,0.63551,45,-0.0850,31,-0.6402,64,0.49848,72,0.70098
ENSG00000163697,APBB2,208,1.53724,158,1.03085,202,1.47542,40,-1.1569,52,-0.8371,24,-1.8972,54,-0.7036,17,-2.4288,44,-1.0235
ENSG00000154277,UCHL1,248,-1.1385,35,-3.9945,127,-2.1400,182,-1.6023,1291,1.99685,186,-1.5714,746,0.60330,140,-1.9955,921,0.96388
ENSG00000064042,LIMCH1,553,0.30075,948,1.22573,599,0.43129,335,-0.4970,216,-1.2650,221,-1.1368,425,-0.1233,594,0.41735,487,0.09322
ENSG00000109133,TMEM33,103,0.40046,74,-0.1242,117,0.60431,66,-0.3155,114,0.65669,44,-0.9249,47,-0.8226,61,-0.4396,65,-0.3477
ENSG00000014824,SLC30A9,111,0.88205,45,-0.5745,20,-1.8125,17,-2.0217,89,0.57839,16,-2.0713,121,1.02617,45,-0.5896,99,0.69472
ENSG00000124406,ATP8A1,203,0.40425,126,-0.3612,310,1.12378,53,-1.6698,262,0.98248,32,-2.4313,95,-0.8000,89,-0.9006,153,-0.0564
ENSG00000163285,GABRG1,61,-0.7395,36,-1.5106,15,-2.7970,375,2.47173,72,-0.5417,94,-0.0728,143,0.62406,88,-0.1749,24,-2.1096
ENSG00000151834,GABRA2,20,-2.6955,17,-2.9464,47,-1.4799,406,2.15391,84,-0.6504,79,-0.6899,151,0.34150,250,1.20787,86,-0.5558
ENSG00000109158,GABRA4,0,-7.3848,0,-6.7702,5,-3.5827,47,-0.4358,93,0.77313,26,-1.3345,80,0.41327,105,0.87755,170,1.75869
ENSG00000163288,GABRB1,0,-7.1426,14,-1.9529,0,-6.7681,128,1.53048,39,-0.4919,23,-1.2521,82,0.73491,105,1.17694,92,0.93259
ENSG00000260918,AC107398.3,0,-7.7794,17,-2.4068,17,-2.3726,175,1.25050,88,0.10494,77,-0.1243,141,0.87379,63,-0.4435,167,1.16798
ENSG00000075539,FRYL,188,0.54372,419,2.02070,306,1.40586,76,-0.8881,61,-1.3235,45,-1.6602,41,-1.7907,63,-1.1608,84,-0.7362
ENSG00000109180,OCIAD1,152,-0.5262,114,-0.9683,120,-0.8806,251,0.27239,357,1.01929,83,-1.4471,231,0.13590,95,-1.2444,362,0.88583
ENSG00000109184,DCUN1D4,114,0.93130,50,-0.3963,130,1.16871,19,-1.8746,73,0.21868,28,-1.2984,66,0.01983,39,-0.8011,57,-0.1987
ENSG00000163069,SGCB,224,1.68762,85,0.00779,102,0.29900,52,-0.7607,104,0.37922,45,-0.9940,38,-1.2152,21,-2.1336,72,-0.2479
ENSG00000109189,USP46,42,-1.3049,65,-0.6463,17,-2.6147,96,-0.0398,122,0.39055,89,-0.1734,213,1.29543,102,0.04728,120,0.31627
ENSG00000226950,DANCR,50,0.14776,10,-2.2897,62,0.49205,99,1.30648,63,0.62116,49,0.10949,23,-1.0291,15,-1.6894,21,-1.1480
ENSG00000145216,FIP1L1,14,-2.1804,92,0.74682,62,0.09219,49,-0.2907,38,-0.7153,50,-0.2601,84,0.59621,82,0.56059,75,0.40292
ENSG00000134851,TMEM165,387,1.33152,587,2.15480,499,1.81955,68,-1.4788,61,-1.7464,11,-4.1059,54,-1.8053,11,-4.0326,30,-2.6736
ENSG00000134852,CLOCK,8,-3.0499,40,-0.8068,5,-3.6858,119,0.94592,72,0.12665,33,-1.0763,147,1.33557,95,0.57307,78,0.25184
ENSG00000090989,EXOC1,56,-0.7343,108,0.28697,171,1.06671,172,1.07437,49,-1.0482,33,-1.5601,69,-0.4368,101,0.16969,98,0.13120
ENSG00000174780,SRP72,72,-1.1376,205,0.51801,188,0.36823,182,0.32083,81,-1.0325,103,-0.5904,215,0.59349,188,0.36693,181,0.30664
ENSG00000171476,HOPX,23,-2.8328,9,-4.2037,7,-4.4955,225,0.64089,265,1.09000,168,0.15835,188,0.34411,215,0.56189,158,0.06149
ENSG00000084093,REST,151,1.12906,204,1.69024,7,-3.4859,162,1.26353,19,-2.2594,69,-0.1609,36,-1.1647,77,0.00874,25,-1.7318
ENSG00000047315,POLR2B,108,0.76408,72,0.08868,40,-0.8254,87,0.39862,71,0.08513,40,-0.8426,75,0.15911,38,-0.9209,78,0.22687
ENSG00000163453,IGFBP7,4,-4.2634,20,-1.9709,1,-5.3686,351,3.06708,38,-1.0925,132,0.99294,81,0.18670,33,-1.1998,27,-1.5162
ENSG00000150471,ADGRL3,84,0.11934,10,-3.0238,51,-0.6454,128,0.81838,79,0.01585,57,-0.4750,121,0.72460,43,-0.9356,127,0.80811
ENSG00000145241,CENPC,0,-8.2223,159,0.55943,192,0.88309,125,0.17231,29,-2.2040,103,-0.1382,74,-0.6567,251,1.36484,165,0.62257
ENSG00000083896,YTHDC1,89,-2.2183,854,1.36452,294,-0.4179,311,-0.3324,127,-1.8165,598,0.73098,238,-0.7454,667,0.92163,531,0.53112
ENSG00000132467,UTP3,7,-2.5976,34,-0.3361,71,0.85842,3,-3.5752,37,-0.2287,50,0.26681,61,0.60120,81,1.08844,40,-0.0809
ENSG00000018189,RUFY3,279,-0.1426,441,0.59998,387,0.38466,277,-0.1534,357,0.28362,122,-1.4121,334,0.14391,231,-0.4425,271,-0.1930
ENSG00000132463,GRSF1,17,-2.0454,59,-0.2214,37,-0.9420,105,0.71129,98,0.69087,43,-0.7003,113,0.84969,22,-1.7018,86,0.38625
ENSG00000080493,SLC4A4,40,-2.7136,90,-1.5275,3,-6.2780,982,2.59729,74,-1.9534,226,-0.1226,328,0.48224,559,1.41723,64,-2.0400
ENSG00000132466,ANKRD17,117,-1.1259,317,0.44009,215,-0.1839,147,-0.7806,149,-0.8269,257,0.09982,284,0.25652,429,0.95392,355,0.62733
ENSG00000138769,CDKL2,40,0.22749,34,-0.0707,0,-6.2072,9,-1.9627,31,-0.1951,31,-0.2081,58,0.81138,48,0.49481,69,1.11959
ENSG00000138757,G3BP2,188,0.17808,94,-0.9078,88,-1.0131,134,-0.3584,240,0.67331,72,-1.2997,240,0.57679,141,-0.2768,246,0.62276
ENSG00000138768,USO1,30,-1.0533,87,0.60471,111,1.02329,34,-0.8684,39,-0.7340,40,-0.6466,60,-0.0158,86,0.58694,75,0.35016
ENSG00000198301,SDAD1,0,-7.1243,53,0.04496,5,-3.3102,0,-6.7347,60,0.26477,37,-0.5203,109,1.26670,121,1.45275,71,0.51719
ENSG00000138760,SCARB2,545,1.35995,405,0.82881,653,1.70305,191,-0.3961,132,-1.0503,38,-2.8080,168,-0.5982,43,-2.6295,148,-0.7894
ENSG00000138758,SEPTIN11,355,-0.2837,280,-0.6543,186,-1.2771,425,0.00079,242,-0.9585,518,0.32269,585,0.52431,920,1.31501,493,0.24260
ENSG00000118816,CCNI,789,0.02880,622,-0.3501,372,-1.1390,886,0.21587,694,-0.1981,985,0.38970,1588,1.21213,744,-0.0665,380,-1.1073
ENSG00000138767,CNOT6L,38,-0.3232,51,0.14259,71,0.70488,99,1.27319,29,-0.8109,50,0.12212,37,-0.3508,27,-0.8552,34,-0.4855
ENSG00000169288,MRPL1,0,-6.4830,25,-1.3432,1,-5.8759,88,0.65392,45,-0.4751,85,0.59166,157,1.68388,52,-0.2004,95,0.76689
ENSG00000152784,PRDM8,0,-7.0004,3,-4.1193,6,-3.0657,17,-1.5387,109,1.76951,48,0.03935,41,-0.2080,48,0.03384,90,1.08122
ENSG00000138668,HNRNPD,199,-0.0294,198,-0.0401,159,-0.3853,155,-0.4200,194,-0.0785,240,0.27023,247,0.31930,248,0.32856,193,-0.0748
ENSG00000152795,HNRNPDL,598,0.53921,584,0.49974,476,0.16236,371,-0.2344,515,0.33200,245,-0.8803,343,-0.3589,191,-1.2591,465,0.12303
ENSG00000145293,ENOPH1,347,1.45886,108,-0.4918,157,0.09142,76,-1.0242,215,0.71315,61,-1.3599,113,-0.4301,53,-1.5831,135,-0.1501
ENSG00000249242,TMEM150C,59,-0.4679,41,-1.0371,12,-2.7656,101,0.38216,93,0.27773,55,-0.5863,90,0.19042,125,0.74380,128,0.78645
ENSG00000145284,SCD5,1240,1.44087,536,0.00257,482,-0.1645,810,0.68264,557,0.07374,294,-0.9325,413,-0.4082,249,-1.1823,210,-1.4415
ENSG00000138674,SEC31A,88,0.70185,62,0.12397,16,-1.9660,68,0.27369,31,-1.0157,52,-0.1716,98,0.88934,67,0.24682,61,0.09154
ENSG00000163624,CDS1,10,-2.2065,1,-5.1015,26,-0.7763,43,-0.0170,77,1.11498,17,-1.4370,85,1.10099,26,-0.8037,75,0.88653
ENSG00000163625,WDFY3,82,0.13932,110,0.63024,54,-0.5215,105,0.54897,63,-0.2947,41,-0.9310,80,0.09937,90,0.30402,61,-0.3307
ENSG00000109339,MAPK10,80,-2.2493,119,-1.6579,367,0.07161,399,0.20511,359,0.04157,222,-0.7199,424,0.30820,464,0.45622,716,1.20570
ENSG00000163629,PTPN13,29,-0.8703,76,0.68190,32,-0.6895,108,1.29235,13,-2.1742,35,-0.5671,51,0.03010,114,1.38169,32,-0.6912
ENSG00000152583,SPARCL1,883,-2.2537,2964,-0.4248,343,-3.6345,11296,1.88713,2170,-0.9883,1837,-1.1594,9349,1.51544,5022,0.42112,2744,-0.5450
ENSG00000118785,SPP1,2661,2.75752,1232,1.15725,1901,1.99164,75,-3.1735,134,-2.4620,38,-4.1451,15,-5.4388,0,-10.122,9,-6.2487
ENSG00000163644,PPM1K,319,-0.2613,308,-0.3168,259,-0.5887,589,0.74111,337,-0.1944,413,0.15111,444,0.26867,431,0.21841,324,-0.2365
ENSG00000145337,PYURF,186,2.18036,40,-0.4914,41,-0.4697,33,-0.7946,49,-0.2243,32,-0.8523,24,-1.2535,66,0.29392,32,-0.8339
ENSG00000177432,NAP1L5,37,-1.8724,33,-2.0098,28,-2.2447,111,-0.1897,140,0.19379,75,-0.8080,336,1.71514,108,-0.2349,247,1.13746
ENSG00000138640,FAM13A,0,-6.9871,12,-2.0103,0,-6.6207,26,-0.8779,44,-0.1280,25,-0.9417,64,0.50726,136,1.86185,117,1.57895
ENSG00000145335,SNCA,48,-2.2524,90,-1.3089,107,-1.0462,90,-1.3049,502,1.86186,70,-1.6875,294,0.54704,109,-1.0216,293,0.54162
ENSG00000163110,PDLIM5,130,0.42717,79,-0.3711,50,-1.0610,343,2.22897,31,-1.9058,138,0.52985,91,-0.1397,80,-0.3582,25,-2.0749
ENSG00000138698,RAP1GDS1,176,1.32761,82,0.02714,137,0.87823,35,-1.2672,109,0.56818,22,-1.9804,72,-0.1882,13,-2.7648,51,-0.7062
ENSG00000168785,TSPAN5,35,-1.8827,81,-0.6094,59,-1.0961,93,-0.3908,160,0.55278,42,-1.5824,247,1.22608,60,-1.0665,257,1.29782
ENSG00000151247,EIF4E,197,0.82875,65,-0.9382,43,-1.5722,36,-1.8421,126,0.09813,132,0.15724,136,0.20542,151,0.38400,183,0.69826
ENSG00000197894,ADH5,54,0.06130,33,-0.7082,13,-2.0907,126,1.51214,31,-0.8534,57,0.14146,78,0.66373,56,0.12524,40,-0.3958
ENSG00000109270,LAMTOR3,0,-6.6946,15,-1.4604,7,-2.5118,40,0.05959,76,1.38141,35,-0.1415,37,-0.0536,30,-0.3845,68,0.94447
ENSG00000164031,DNAJB14,71,-1.0793,86,-0.7898,76,-0.9927,94,-0.6672,190,0.52997,77,-0.9658,236,0.82327,128,-0.1842,286,1.16045
ENSG00000164032,H2AFZ,152,1.33969,24,-1.6369,9,-2.9598,89,0.40529,75,0.15252,16,-2.1837,115,0.84583,28,-1.3909,108,0.72575
ENSG00000138814,PPP3CA,300,-2.0960,92,-3.8203,356,-1.8416,493,-1.3559,1914,0.93186,836,-0.5504,1648,0.53884,2369,1.16857,1931,0.80868
ENSG00000109332,UBE2D3,217,0.42713,133,-0.3614,165,-0.0144,166,-0.0074,197,0.30406,134,-0.3498,166,-0.0104,130,-0.3872,164,-0.0310
ENSG00000145354,CISD2,120,1.69953,27,-0.7714,38,-0.2642,8,-2.5221,65,0.68794,25,-0.9146,45,-0.0133,27,-0.8064,31,-0.5984
ENSG00000164039,BDH2,143,1.73171,38,-0.5147,50,-0.0890,108,1.20651,36,-0.6711,58,0.15456,38,-0.5097,14,-1.9856,7,-2.9497
ENSG00000164022,AIMP1,14,-2.6010,225,1.80494,88,0.15135,107,0.46736,37,-1.2727,74,-0.1199,82,0.03308,58,-0.5118,79,-0.0251
ENSG00000138801,PAPSS1,190,1.14514,55,-0.8800,185,1.09746,64,-0.6368,130,0.56081,18,-2.5078,87,-0.1555,25,-2.0512,78,-0.3219
ENSG00000109475,RPL34,1612,1.11626,741,-0.1819,316,-1.4889,773,-0.1135,837,0.01543,1292,0.72969,1235,0.65371,366,-1.2693,293,-1.6022
ENSG00000164089,ETNPPL,36,-1.6479,12,-3.2298,3,-4.9579,447,2.68222,56,-1.0806,141,0.45284,130,0.31438,158,0.63949,29,-1.9713
ENSG00000123739,PLA2G12A,113,1.01577,82,0.47111,32,-0.9905,74,0.29641,36,-0.9154,64,0.07522,115,1.05112,32,-1.0272,30,-1.0966
ENSG00000138660,AP1AR,27,-0.9191,31,-0.6873,67,0.52279,15,-1.8180,76,0.84320,27,-0.9164,85,0.91034,11,-2.1899,73,0.66728
ENSG00000174720,LARP7,177,-0.1729,359,0.99605,118,-0.8053,267,0.48945,89,-1.3322,227,0.22223,278,0.55654,224,0.19676,150,-0.4408
ENSG00000145362,ANK2,131,-2.5674,412,-0.8557,182,-2.0840,578,-0.3313,563,-0.4142,416,-0.8407,1913,1.72378,1407,1.14646,960,0.48773
ENSG00000145349,CAMK2D,7,-3.2527,46,-0.5461,60,-0.1329,49,-0.4739,148,1.70580,24,-1.5213,103,0.72868,22,-1.6307,49,-0.4526
ENSG00000269893,SNHG8,23,-1.0006,34,-0.4102,20,-1.1994,109,1.52246,47,0.09474,94,1.26145,50,0.17535,6,-3.0020,16,-1.5773
ENSG00000145390,USP53,10,-2.2583,54,0.26024,23,-1.1016,111,1.48821,24,-1.0747,56,0.31892,46,0.00092,82,0.94960,32,-0.5970
ENSG00000164096,C4orf3,427,0.83719,280,0.13592,224,-0.2241,135,-1.0047,327,0.44557,246,-0.0765,220,-0.2510,197,-0.4238,193,-0.4537
ENSG00000164111,ANXA5,135,0.99664,93,0.36656,133,0.96986,97,0.43370,73,-0.0258,54,-0.5129,45,-0.7807,28,-1.4843,11,-2.8036
ENSG00000138688,KIAA1109,64,-2.1716,335,0.35634,150,-0.9137,328,0.32201,151,-0.9763,158,-0.8312,345,0.40264,655,1.53115,353,0.44131
ENSG00000138685,FGF2,46,-1.2645,28,-1.9917,95,-0.1333,462,2.84917,54,-1.0973,112,0.12656,96,-0.1286,72,-0.5661,17,-2.6721
ENSG00000164066,INTU,29,-0.8743,79,0.70298,20,-1.4267,108,1.26171,16,-1.8552,51,0.00306,48,-0.1083,76,0.65220,68,0.46154
ENSG00000164070,HSPA4L,24,-1.8383,32,-1.4341,180,1.35360,37,-1.2240,79,-0.0443,46,-0.8771,79,-0.0429,54,-0.6462,202,1.56960
ENSG00000138709,LARP1B,35,-1.2875,100,0.33003,31,-1.4783,44,-0.9317,36,-1.3535,126,0.72327,142,0.93225,135,0.84722,126,0.72189
ENSG00000164040,PGRMC2,70,0.10934,41,-0.7246,39,-0.8011,31,-1.1776,131,1.40347,43,-0.6686,64,-0.0348,37,-0.8915,69,0.08516
ENSG00000077684,JADE1,42,-0.5856,51,-0.2723,16,-1.9658,118,1.12598,41,-0.6694,87,0.58407,78,0.41736,42,-0.5643,89,0.62485
ENSG00000151466,SCLT1,0,-7.2350,83,0.66118,54,-0.0380,29,-1.0289,10,-2.6485,67,0.30872,138,1.56138,137,1.54486,27,-1.0953
ENSG00000138650,PCDH10,89,-1.2681,239,0.26369,189,-0.1150,253,0.36010,230,0.22905,96,-1.1518,294,0.60673,215,0.09590,193,-0.0778
ENSG00000151012,SLC7A11,7,-3.4694,36,-1.1310,0,-6.7840,355,3.00574,24,-1.8587,98,0.43756,102,0.50286,66,-0.1916,37,-1.1018
ENSG00000109381,ELF2,3,-4.1065,139,1.84710,75,0.72443,5,-3.3983,13,-2.0620,58,0.29918,69,0.57624,81,0.83458,28,-0.8461
ENSG00000109390,NDUFC1,61,0.07734,43,-0.4651,13,-2.2587,104,0.94588,64,0.16862,64,0.15467,85,0.60380,49,-0.2838,37,-0.6990
ENSG00000164134,NAA15,103,-0.6612,249,0.76102,265,0.86884,54,-1.6353,41,-2.1705,200,0.39042,116,-0.4803,271,0.90320,231,0.63459
ENSG00000145391,SETD7,276,2.54656,87,0.35202,56,-0.3477,37,-0.9852,42,-0.8484,39,-0.9011,8,-3.1691,48,-0.5876,62,-0.1748
ENSG00000153130,SCOC,124,-0.6111,115,-0.7228,199,0.13200,226,0.34155,312,1.04512,91,-1.0772,187,0.03321,50,-1.9878,215,0.26061
ENSG00000170153,RNF150,8,-2.7439,8,-2.7394,134,1.61107,49,-0.1016,62,0.30321,28,-0.9789,58,0.16362,55,0.07363,61,0.23422
ENSG00000109458,GAB1,52,-0.0357,93,0.92811,174,2.10756,98,1.01264,35,-0.7400,18,-1.6443,12,-2.1988,10,-2.4416,6,-3.1250
ENSG00000153147,SMARCA5,87,-1.1732,467,1.58510,100,-0.9689,92,-1.0939,77,-1.4647,191,0.04155,235,0.37328,346,1.03556,192,0.04478
ENSG00000164161,HHIP,673,2.10383,408,1.13658,800,2.49140,29,-2.9374,64,-1.9261,4,-5.6531,19,-3.5287,0,-8.0226,16,-3.8373
ENSG00000164163,ABCE1,159,1.74762,77,0.46029,31,-0.9670,98,0.85663,38,-0.7176,15,-2.0745,50,-0.2368,40,-0.5732,35,-0.7724
ENSG00000164164,OTUD4,3,-3.5388,102,1.56908,48,0.25841,49,0.28620,36,-0.2366,16,-1.4415,46,0.20924,32,-0.3780,40,-0.0159
ENSG00000170365,SMAD1,1,-5.7430,53,-0.1924,50,-0.2908,82,0.51778,52,-0.2437,40,-0.6342,78,0.41819,99,0.83306,92,0.70280
ENSG00000151612,ZNF827,114,0.86097,61,-0.1789,54,-0.3497,136,1.16945,40,-0.9038,53,-0.3907,70,0.05372,37,-0.9337,73,0.12689
ENSG00000170390,DCLK2,74,0.57399,10,-2.4443,33,-0.7134,65,0.37762,76,0.72982,21,-1.4028,39,-0.4474,61,0.27245,63,0.31412
ENSG00000145425,RPS3A,558,1.12607,281,-0.0246,129,-1.2304,240,-0.2752,277,-0.0539,531,1.03778,318,0.17350,160,-0.9007,84,-1.8606
ENSG00000109670,FBXW7,224,-1.4901,227,-1.4741,1154,1.12646,186,-1.7716,520,-0.2263,388,-0.6604,454,-0.4162,972,0.82471,1263,1.29043
ENSG00000109654,TRIM2,279,-0.3906,589,0.83016,328,-0.1354,255,-0.5296,370,0.06569,167,-1.1741,545,0.69643,358,0.00348,309,-0.2313
ENSG00000164114,MAP9,126,-1.1285,89,-1.6391,208,-0.3589,156,-0.7977,275,0.09677,237,-0.1547,402,0.71265,379,0.61403,460,0.94589
ENSG00000061918,GUCY1B1,40,-1.7598,15,-3.1697,107,-0.2910,25,-2.4319,244,1.29376,57,-1.2547,178,0.53963,145,0.20140,225,0.94065
ENSG00000109738,GLRB,0,-7.1174,6,-3.3285,56,-0.1298,34,-0.8816,124,1.45079,26,-1.3087,110,0.98333,9,-2.7624,119,1.11603
ENSG00000120251,GRIA2,54,-3.1860,143,-1.7698,670,0.64317,181,-1.4123,338,-0.5099,283,-0.7370,351,-0.4031,1079,1.49064,1094,1.51603
ENSG00000164125,GASK1B,96,0.75629,8,-2.9478,10,-2.7099,190,2.02422,80,0.52890,35,-0.8452,56,-0.1363,14,-2.1633,36,-0.7880
ENSG00000164124,TMEM144,1043,2.14773,1026,2.11378,793,1.59363,38,-3.1735,99,-1.9027,7,-5.5390,35,-3.2888,3,-6.5502,14,-4.5994
ENSG00000171503,ETFDH,15,-1.8692,69,0.43733,166,2.04564,64,0.32296,14,-2.1233,77,0.63473,15,-1.8464,41,-0.3970,49,-0.0984
ENSG00000052795,FNIP2,55,-1.1157,210,1.01566,94,-0.3082,31,-1.9707,117,0.04333,67,-0.8350,140,0.33018,147,0.40812,164,0.59053
ENSG00000109756,RAPGEF2,38,-1.6899,102,-0.1822,105,-0.1380,55,-1.1286,98,-0.2755,59,-1.0358,206,0.97490,227,1.14446,159,0.53195
ENSG00000145416,MARCH1,22,-1.6535,189,1.87333,88,0.48725,50,-0.4233,56,-0.2592,25,-1.4745,87,0.47180,31,-1.1363,47,-0.5087
ENSG00000170088,TMEM192,106,0.42338,59,-0.5085,64,-0.3880,98,0.28693,56,-0.6520,108,0.44785,66,-0.3466,152,1.03825,53,-0.6715
ENSG00000109466,KLHL2,36,-1.3737,56,-0.7163,121,0.52127,16,-2.5167,154,1.10391,73,-0.2894,83,-0.0939,47,-0.9627,139,0.75466
ENSG00000052802,MSMO1,87,0.78942,63,0.25161,19,-1.6000,189,2.27915,49,-0.1693,22,-1.3420,23,-1.2788,7,-2.9940,29,-0.9346
ENSG00000109472,CPE,992,-0.4956,337,-2.1259,413,-1.8241,4905,2.34530,1299,-0.0812,1224,-0.1668,1453,0.10784,1009,-0.4703,658,-1.1256
ENSG00000196104,SPOCK3,456,2.14431,361,1.66503,265,1.09357,5,-4.7048,79,-0.9562,14,-3.4263,66,-1.1444,29,-2.3749,29,-2.3773
ENSG00000129116,PALLD,51,0.11729,14,-1.8452,2,-4.3510,184,2.50992,16,-1.7163,78,0.81950,54,0.22547,36,-0.4368,20,-1.2724
ENSG00000154447,SH3RF1,69,0.59583,42,-0.1872,38,-0.3629,70,0.63126,54,0.21977,30,-0.6889,68,0.59315,16,-1.6472,35,-0.4930
ENSG00000137601,NEK1,92,0.01183,159,0.91882,99,0.13114,79,-0.2383,30,-1.8377,135,0.63961,165,0.97820,57,-0.7281,69,-0.4395
ENSG00000109572,CLCN3,105,-0.0868,150,0.49031,83,-0.4523,187,0.86459,111,-0.0048,35,-1.7499,175,0.74758,75,-0.6094,78,-0.5539
ENSG00000056050,HPF1,15,-1.6912,50,0.13560,83,0.99423,28,-0.7455,43,-0.0870,29,-0.6770,78,0.88487,52,0.21090,34,-0.4570
ENSG00000198948,MFAP3L,154,1.58337,99,0.79431,25,-1.3596,171,1.79147,22,-1.6904,35,-0.8546,35,-0.8856,43,-0.5396,7,-3.2122
ENSG00000164104,HMGB2,33,-1.6537,77,-0.3441,88,-0.1448,234,1.52604,46,-1.2301,125,0.42602,158,0.81717,91,-0.0843,64,-0.6322
ENSG00000164106,SCRG1,104,0.17478,47,-1.0668,20,-2.3316,194,1.23252,80,-0.2808,99,0.08703,173,1.02236,97,0.06151,42,-1.2276
ENSG00000150625,GPM6A,1170,-0.4794,113,-3.9460,1072,-0.6151,2051,0.41882,2308,0.71603,1439,-0.1543,1516,-0.0720,1718,0.12855,2161,0.50586
ENSG00000129128,SPCS3,25,-1.0464,28,-0.9002,83,0.82285,74,0.62152,72,0.69078,29,-0.8566,57,0.20477,18,-1.5608,44,-0.2148
ENSG00000218336,TENM3,0,-6.8317,3,-3.8980,2,-4.0496,9,-2.2536,124,2.50379,14,-1.6632,49,0.25825,32,-0.4061,62,0.63565
ENSG00000173320,STOX2,454,1.39777,298,0.65233,290,0.60805,98,-1.1100,168,-0.3066,95,-1.1479,166,-0.2916,124,-0.7425,139,-0.5686
ENSG00000151726,ACSL1,39,-0.1839,120,1.74793,131,1.92688,48,0.16645,28,-0.7303,18,-1.3209,16,-1.5373,0,-5.7459,8,-2.5369
ENSG00000151729,SLC25A4,167,0.22690,36,-2.1129,131,-0.1653,103,-0.5451,194,0.53836,121,-0.2978,217,0.65370,107,-0.4879,186,0.39544
ENSG00000164323,CFAP97,92,0.28393,115,0.65784,89,0.24036,54,-0.5468,60,-0.4290,59,-0.4087,125,0.80735,70,-0.1515,44,-0.8674
ENSG00000154556,SORBS2,40,-0.7705,3,-4.6004,73,0.16545,13,-2.4113,73,0.18893,77,0.23794,78,0.27353,68,0.03859,163,1.54276
ENSG00000109536,FRG1,52,-0.9179,139,0.65096,99,0.09984,45,-1.1403,74,-0.4050,71,-0.4280,163,0.91959,123,0.44840,94,0.01738
ENSG00000073578,SDHA,37,-1.4917,99,0.01973,92,-0.0977,186,1.08560,127,0.49962,39,-1.4178,107,0.14255,65,-0.6277,96,-0.0248
ENSG00000249915,PDCD6,78,0.48820,42,-0.5043,9,-2.8046,82,0.56640,87,0.77149,33,-0.8792,67,0.23554,15,-2.0556,80,0.52430
ENSG00000180104,EXOC3,39,-0.5530,47,-0.2583,8,-2.8277,55,0.01170,73,0.54072,47,-0.2521,67,0.31695,39,-0.5372,101,1.01856
