Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000138758,SEPTIN11,290,-0.3532,316,-0.1829,746,1.26377,511,0.60102,217,-0.8416,319,-0.2131
ENSG00000118816,CCNI,761,-0.6381,1108,0.01181,887,-0.3399,756,-0.5890,2284,1.50647,719,-0.8132
ENSG00000138764,CCNG2,17,-0.9721,38,0.39367,34,0.20417,35,0.26629,24,-0.3975,37,0.44663
ENSG00000138767,CNOT6L,27,0.07428,24,-0.0929,46,0.94055,41,0.74562,19,-0.5402,19,-0.6223
ENSG00000169288,MRPL1,112,-0.2001,89,-0.5367,169,0.49071,166,0.46259,106,-0.2924,131,0.08682
ENSG00000152784,PRDM8,6,-3.1625,32,-0.5126,22,-1.0505,18,-1.3920,84,1.31107,63,0.79348
ENSG00000273156,AC124016.2,4,-2.9476,25,-0.3611,49,0.75285,12,-1.4433,56,1.18374,34,0.19954
ENSG00000138668,HNRNPD,164,-0.0790,228,0.47079,211,0.33592,151,-0.2033,144,-0.2987,168,-0.0326
ENSG00000152795,HNRNPDL,451,0.35482,253,-0.6048,408,0.14936,607,0.81104,281,-0.4879,329,-0.2455
ENSG00000145293,ENOPH1,104,0.07209,63,-0.7275,99,-0.0125,50,-1.0755,116,0.26627,117,0.31997
ENSG00000249242,TMEM150C,40,-0.6110,42,-0.4863,41,-0.5099,55,-0.0645,43,-0.5014,89,1.03363
ENSG00000145284,SCD5,458,0.88017,245,-0.2705,209,-0.5207,271,-0.1080,216,-0.5180,277,-0.0936
ENSG00000138674,SEC31A,45,-0.8516,70,-0.0733,79,0.11668,124,0.86068,43,-0.9129,96,0.57815
ENSG00000138663,COPS4,24,-1.6887,31,-1.1834,45,-0.6010,46,-0.5764,94,0.65082,102,1.00218
ENSG00000163319,MRPS18C,38,-1.0102,63,-0.1362,45,-0.6837,56,-0.3198,113,0.95589,75,0.16638
ENSG00000163624,CDS1,2,-4.3930,21,-1.2284,48,0.05318,50,0.10320,63,0.56007,72,1.01230
ENSG00000163625,WDFY3,99,0.58786,46,-0.7087,81,0.17776,170,1.45294,35,-1.2009,53,-0.6014
ENSG00000109339,MAPK10,127,-1.7140,270,-0.4557,389,0.12218,456,0.37994,418,0.26943,467,0.56786
ENSG00000163629,PTPN13,71,1.75990,25,-0.3248,33,0.08200,49,0.76227,11,-1.6266,12,-1.6341
ENSG00000172493,AFF1,35,0.79775,33,0.59908,4,-2.5064,24,0.05652,25,0.14029,16,-0.6526
ENSG00000145332,KLHL8,30,-0.4913,39,-0.0250,42,0.08967,44,0.15925,34,-0.2594,48,0.40282
ENSG00000198189,HSD17B11,22,-0.0529,14,-0.6940,22,-0.0315,5,-2.0801,21,-0.1156,33,0.81817
ENSG00000170502,NUDT9,46,-0.1482,29,-0.8197,47,-0.0892,25,-1.0558,47,-0.0915,70,0.76489
ENSG00000152583,SPARCL1,3476,-0.3022,4484,0.13461,6059,0.63209,3509,-0.2567,2817,-0.6601,4869,0.35538
ENSG00000118785,SPP1,1017,5.43652,17,-3.8064,34,-2.8346,35,-2.7814,18,-3.8747,21,-3.8594
ENSG00000163644,PPM1K,137,-0.5987,232,0.29690,260,0.48335,307,0.76107,187,-0.0649,163,-0.3442
ENSG00000145337,PYURF,48,-0.7962,84,0.12563,60,-0.3961,59,-0.4161,91,0.28947,97,0.49938
ENSG00000138641,HERC3,17,-0.5400,18,-0.3502,36,0.71297,17,-0.4916,13,-0.9241,33,0.81218
ENSG00000177432,NAP1L5,54,-2.5115,131,-1.0564,193,-0.4613,185,-0.5203,374,0.70656,405,1.05456
ENSG00000138640,FAM13A,18,-1.6986,32,-0.7361,52,0.01603,97,1.07535,43,-0.3037,69,0.67827
ENSG00000145335,SNCA,135,-1.8516,171,-1.3737,363,-0.2200,412,-0.0184,530,0.44976,630,0.95399
ENSG00000163104,SMARCAD1,26,0.15573,26,0.12598,38,0.75262,24,0.03007,14,-0.8422,23,-0.0548
ENSG00000163110,PDLIM5,52,1.17051,95,2.13527,35,0.33702,38,0.46018,2,-3.9077,3,-3.3686
ENSG00000138698,RAP1GDS1,108,-0.0388,42,-1.4919,41,-1.5183,59,-0.9798,136,0.39339,158,0.80636
ENSG00000168785,TSPAN5,109,-0.5934,76,-1.0855,200,0.41891,204,0.45236,111,-0.5656,207,0.65124
ENSG00000151247,EIF4E,65,-0.6893,79,-0.3253,59,-0.7890,106,0.12800,138,0.65089,108,0.22507
ENSG00000164024,METAP1,8,-1.9231,13,-0.9663,43,0.86947,29,0.17797,29,0.22005,32,0.50645
ENSG00000197894,ADH5,37,-0.4428,50,0.05248,37,-0.4382,51,0.08504,37,-0.4473,65,0.66846
ENSG00000109270,LAMTOR3,19,-1.8017,44,-0.4180,44,-0.4137,53,-0.1478,82,0.64845,79,0.67720
ENSG00000164031,DNAJB14,80,-1.0775,107,-0.5510,223,0.62981,214,0.56678,124,-0.3492,188,0.46395
ENSG00000164032,H2AFZ,39,-2.5081,131,-0.5552,116,-0.7407,146,-0.3921,290,0.84856,272,0.85556
ENSG00000138814,PPP3CA,213,-2.4241,851,-0.1890,1812,1.06852,1627,0.87947,788,-0.3443,1097,0.28765
ENSG00000254531,AP001816.1,3,-2.8804,18,-0.2250,5,-1.9888,25,0.27870,27,0.43820,34,1.11454
ENSG00000109332,UBE2D3,97,-0.7593,156,0.05019,84,-0.9063,179,0.27187,178,0.30577,180,0.37865
ENSG00000145354,CISD2,38,-0.8949,35,-0.9481,48,-0.4381,59,-0.1374,97,0.80227,76,0.36654
ENSG00000164038,SLC9B2,13,-0.7847,21,0.00383,12,-0.8586,30,0.57172,13,-0.8759,32,0.95428
ENSG00000168772,CXXC4,36,-0.1020,18,-1.1018,84,1.36089,43,0.22521,39,0.06997,27,-0.6288
ENSG00000138777,PPA2,16,-1.3341,30,-0.3053,33,-0.1718,21,-0.8462,47,0.44321,52,0.78998
ENSG00000145348,TBCK,17,-0.4576,22,-0.0542,34,0.66222,53,1.41512,8,-1.7269,23,0.00679
ENSG00000164022,AIMP1,167,1.58953,75,-0.0613,69,-0.1902,78,0.01770,39,-1.1470,47,-0.9348
ENSG00000138801,PAPSS1,78,0.16460,32,-1.2297,61,-0.2429,67,-0.1107,60,-0.3220,93,0.57767
ENSG00000245293,AC096564.1,282,4.53020,8,-3.0534,42,-0.6907,1,-5.7782,11,-2.7608,7,-3.6794
ENSG00000138796,HADH,19,-0.3075,25,0.12671,31,0.46923,27,0.26284,18,-0.4308,24,0.11075
ENSG00000109475,RPL34,2458,0.85625,2425,0.70825,1118,-0.5430,594,-1.5057,2210,0.63835,768,-1.3241
ENSG00000164089,ETNPPL,44,1.56590,62,1.95308,26,0.38688,2,-3.3130,5,-2.1237,5,-2.2683
ENSG00000138802,SEC24B,16,-0.3769,11,-0.9211,13,-0.6870,33,0.78210,20,-0.0608,25,0.42241
ENSG00000123739,PLA2G12A,77,0.18360,64,-0.1272,65,-0.1140,100,0.59070,50,-0.5504,70,0.02913
ENSG00000170522,ELOVL6,36,0.03377,18,-1.0159,26,-0.4739,47,0.43276,27,-0.4789,46,0.56223
ENSG00000138660,AP1AR,27,-0.8565,22,-1.0560,62,0.55114,44,-0.0275,65,0.70979,44,-0.0039
ENSG00000174720,LARP7,408,1.58478,208,0.14361,144,-0.4405,180,-0.0861,90,-1.2464,124,-0.8104
ENSG00000145362,ANK2,502,-1.2802,597,-0.9209,2170,1.18193,1102,0.03594,1185,0.17427,1177,0.18511
ENSG00000145349,CAMK2D,49,-1.0974,32,-1.6524,181,1.09095,91,-0.0462,91,-0.0515,119,0.50609
ENSG00000174607,UGT8,236,5.49177,16,-1.7619,12,-2.1453,6,-3.0216,0,-7.2528,1,-5.3667
ENSG00000228358,LINC02263,1,-4.4389,31,0.10020,29,-0.0063,109,2.37047,22,-0.4800,26,-0.2443
ENSG00000164100,NDST3,1,-4.2054,7,-1.9720,41,0.79394,26,0.04188,21,-0.3122,44,1.38017
ENSG00000269893,SNHG8,154,0.54038,201,0.91951,48,-1.3493,35,-1.8115,152,0.51490,86,-0.5699
ENSG00000172403,SYNPO2,42,-0.4662,26,-1.1408,90,0.80724,130,1.46892,33,-0.8813,51,-0.1309
ENSG00000145390,USP53,68,1.53881,73,1.38019,49,0.67334,20,-0.7326,10,-1.7934,8,-2.4138
ENSG00000164096,C4orf3,305,0.49114,241,0.04205,245,0.07069,162,-0.5785,250,0.11585,196,-0.3593
ENSG00000164111,ANXA5,74,1.68392,67,1.20483,5,-2.6887,36,0.13950,16,-1.1551,13,-1.6016
ENSG00000164112,TMEM155,8,-3.3432,17,-2.1249,33,-1.1351,88,0.41648,102,0.76143,109,1.08476
ENSG00000123737,EXOSC9,34,-0.0911,15,-1.2880,33,-0.1152,72,1.15214,15,-1.4124,47,0.57381
ENSG00000138686,BBS7,24,-1.1304,18,-1.4043,34,-0.5097,64,0.52736,47,0.01872,69,0.90204
ENSG00000138688,KIAA1109,327,0.59153,141,-0.8235,380,0.76599,282,0.26888,163,-0.6602,202,-0.3341
ENSG00000164066,INTU,70,0.74822,68,0.59515,107,1.39646,64,0.50790,9,-2.5255,24,-1.2114
ENSG00000164070,HSPA4L,46,-1.5107,65,-0.8790,232,1.19980,86,-0.4379,122,0.12543,140,0.44810
ENSG00000138709,LARP1B,82,-0.0537,87,0.05125,122,0.58975,179,1.26479,61,-0.5669,58,-0.7394
ENSG00000164040,PGRMC2,53,-0.4175,65,-0.0346,40,-0.8053,48,-0.5144,77,0.26543,85,0.52509
ENSG00000077684,JADE1,28,-0.7920,45,0.03296,35,-0.3716,112,1.60165,35,-0.4156,42,-0.1212
ENSG00000151466,SCLT1,115,0.97130,88,0.37444,96,0.51989,67,-0.0621,65,-0.1251,29,-1.5839
ENSG00000138650,PCDH10,255,0.60298,142,-0.4168,354,1.08855,214,0.23301,98,-1.0719,145,-0.4800
ENSG00000109381,ELF2,87,1.58445,33,-0.3040,57,0.56625,56,0.55009,17,-1.4149,16,-1.6245
ENSG00000109390,NDUFC1,98,-1.1692,252,0.40533,64,-1.7211,147,-0.4524,317,0.92918,223,0.27485
ENSG00000164134,NAA15,142,0.80557,69,-0.4728,104,0.18287,142,0.68947,34,-1.6487,88,-0.1117
ENSG00000145391,SETD7,40,0.33057,32,-0.0789,28,-0.3075,31,-0.1322,37,0.15904,31,-0.1907
ENSG00000153130,SCOC,127,-1.0051,122,-0.9933,166,-0.5187,209,-0.1555,325,0.65011,301,0.58870
ENSG00000109436,TBC1D9,11,-2.4412,30,-0.9032,39,-0.4906,45,-0.2602,91,1.02947,72,0.66051
ENSG00000170153,RNF150,17,-1.6023,26,-0.8284,81,0.95318,85,1.04839,30,-0.6982,56,0.43990
ENSG00000109445,ZNF330,30,0.68770,33,0.79434,10,-1.0614,17,-0.3365,13,-0.7720,20,-0.0538
ENSG00000153147,SMARCA5,508,1.47524,172,-0.5769,433,0.92846,163,-0.6558,113,-1.3075,155,-0.8841
ENSG00000164161,HHIP,193,4.10701,4,-3.4731,12,-2.0358,16,-1.5960,10,-2.4527,11,-2.4445
ENSG00000164163,ABCE1,60,0.29967,42,-0.2820,59,0.23567,70,0.52958,15,-1.9165,62,0.42316
ENSG00000164164,OTUD4,47,0.71489,14,-1.2510,52,0.78641,63,1.09818,11,-1.8012,26,-0.4049
ENSG00000151612,ZNF827,52,0.13006,50,0.05405,81,0.84611,97,1.15684,30,-0.8299,31,-0.8376
ENSG00000170390,DCLK2,35,-0.6152,79,0.76228,42,-0.2806,100,1.17119,28,-0.9843,50,0.03407
ENSG00000145425,RPS3A,858,-0.0125,1356,0.74440,411,-1.1525,476,-0.9292,1350,0.86261,660,-0.5273
ENSG00000059691,GATB,31,-0.7829,34,-0.5592,29,-0.8002,56,0.20515,56,0.24466,66,0.64330
ENSG00000109670,FBXW7,315,-0.9578,306,-0.9194,824,0.65771,882,0.77295,594,0.13062,565,0.04704
ENSG00000109654,TRIM2,735,0.98920,195,-1.2650,471,0.10005,423,-0.0747,282,-0.7777,435,-0.0343
ENSG00000145428,RNF175,2,-4.6874,14,-1.7573,47,0.08651,30,-0.6131,45,0.00124,88,1.71881
ENSG00000171566,PLRG1,31,-0.2718,40,0.14343,37,0.00391,49,0.45359,21,-0.9126,45,0.45211
ENSG00000164114,MAP9,186,-0.9119,190,-0.8058,527,0.83650,327,0.04589,343,0.13915,359,0.25654
ENSG00000164116,GUCY1A1,23,-0.9289,33,-0.3017,24,-0.7948,43,0.14004,39,-0.0386,58,0.85233
ENSG00000061918,GUCY1B1,31,-2.6321,100,-0.7719,139,-0.2678,194,0.26790,193,0.30204,253,1.00300
ENSG00000109738,GLRB,16,-2.9177,43,-1.3264,105,0.03801,57,-0.9138,111,0.13316,190,1.52521
ENSG00000120251,GRIA2,210,-1.5345,341,-0.6892,1103,1.24232,1180,1.36755,218,-1.4781,605,0.28324
ENSG00000164125,GASK1B,29,0.20986,35,0.46322,16,-0.7175,38,0.59779,27,0.06100,20,-0.5307
ENSG00000164124,TMEM144,654,5.16901,30,-2.3576,27,-2.5336,16,-3.3057,12,-3.8937,15,-3.6799
ENSG00000171509,RXFP1,10,-2.0346,0,-5.6614,47,0.37520,60,0.76895,30,-0.3689,62,1.18173
ENSG00000171497,PPID,34,-1.1479,36,-0.9634,71,0.09169,35,-1.0020,66,-0.0325,109,1.16392
ENSG00000052795,FNIP2,80,0.53764,44,-0.4983,98,0.80598,77,0.40924,40,-0.6939,47,-0.4746
ENSG00000109756,RAPGEF2,103,-0.4330,73,-0.9245,159,0.29893,158,0.29706,123,-0.1265,159,0.40325
ENSG00000168843,FSTL5,2,-3.7167,47,0.65868,15,-1.1540,35,0.15837,22,-0.6177,56,1.41968
ENSG00000198498,TMA16,41,0.64327,29,0.00796,33,0.22217,25,-0.2286,19,-0.7108,27,-0.1057
ENSG00000145416,MARCH1,124,1.75228,39,-0.5073,79,0.62751,45,-0.2838,24,-1.3198,27,-1.2896
ENSG00000170088,TMEM192,32,-0.0816,21,-0.6813,75,1.37718,51,0.68508,18,-1.0373,29,-0.2867
ENSG00000109466,KLHL2,73,-0.2966,62,-0.5268,159,1.01839,120,0.53756,49,-0.9682,93,0.15728
ENSG00000052802,MSMO1,60,-0.3267,70,-0.0488,36,-1.1015,88,0.30628,56,-0.4593,100,0.71473
ENSG00000109472,CPE,331,-1.3493,1041,0.55765,733,-0.0175,706,-0.0773,480,-0.7454,1102,0.91037
ENSG00000196104,SPOCK3,255,2.15832,62,-0.6761,67,-0.5734,52,-0.9492,42,-1.3770,63,-0.8150
ENSG00000154447,SH3RF1,45,0.74614,25,-0.2776,4,-2.9932,9,-1.7616,43,0.64477,30,-0.0408
ENSG00000137601,NEK1,173,1.31748,84,-0.0973,140,0.73534,47,-1.0069,56,-0.8134,56,-0.8790
ENSG00000109572,CLCN3,153,0.54054,62,-0.9485,136,0.28196,131,0.22391,86,-0.5021,112,-0.0345
ENSG00000056050,HPF1,65,-0.2196,57,-0.4212,102,0.52381,56,-0.4283,87,0.29013,74,-0.0103
ENSG00000198948,MFAP3L,40,1.07677,32,0.49642,9,-1.4607,16,-0.5499,18,-0.4113,19,-0.3498
ENSG00000164104,HMGB2,78,0.88670,60,0.32341,70,0.57328,23,-1.1266,39,-0.3763,34,-0.6887
ENSG00000164106,SCRG1,129,1.01467,198,1.63435,45,-0.8265,19,-2.1210,65,-0.2892,39,-1.2328
ENSG00000145451,GLRA3,0,-5.6305,9,-1.0285,27,0.65127,16,-0.2182,19,0.04210,31,1.23885
ENSG00000150625,GPM6A,389,-2.2202,1271,-0.2938,2657,0.91983,2167,0.57049,1380,-0.1836,1888,0.45601
ENSG00000150627,WDR17,10,-2.2684,20,-1.1365,48,0.21465,129,1.96807,23,-1.0054,53,0.48305
ENSG00000129128,SPCS3,41,-0.6865,49,-0.3524,34,-0.9190,62,0.00437,67,0.13461,85,0.72333
ENSG00000218336,TENM3,11,-2.3022,25,-0.9786,127,1.72593,104,1.33959,25,-1.0746,48,0.02762
ENSG00000129187,DCTD,7,-2.2604,47,0.81121,23,-0.3141,10,-1.6012,56,1.34781,27,-0.1328
ENSG00000151718,WWC2,43,1.09063,28,0.20142,72,1.86662,28,0.19552,5,-2.5923,8,-1.9759
ENSG00000168556,ING2,19,-0.8297,26,-0.2550,39,0.39175,54,0.94420,27,-0.2330,32,0.08653
ENSG00000168538,TRAPPC11,10,-1.5482,12,-1.1149,38,0.64111,64,1.55595,27,0.04887,24,-0.1903
ENSG00000173320,STOX2,130,0.22464,77,-0.6183,157,0.51120,182,0.76096,86,-0.5027,100,-0.2770
ENSG00000151729,SLC25A4,72,-2.1044,175,-0.6477,192,-0.5023,175,-0.6485,341,0.47409,425,1.11937
ENSG00000164323,CFAP97,118,1.19441,97,0.66761,103,0.76752,31,-1.1410,30,-1.2650,40,-0.9186
ENSG00000109775,UFSP2,38,0.49549,28,-0.0386,21,-0.5065,25,-0.2247,19,-0.7163,34,0.33155
ENSG00000154556,SORBS2,27,-2.2645,116,0.07715,288,1.65084,329,1.91706,47,-1.4369,76,-0.7165
ENSG00000109794,FAM149A,8,-1.6430,30,0.54639,39,1.01096,32,0.66860,20,-0.1157,19,-0.2438
ENSG00000109536,FRG1,192,0.57268,133,-0.1025,249,0.93638,147,0.05882,89,-0.8046,109,-0.5136
ENSG00000164366,CCDC127,32,0.00329,33,0.09053,51,0.78344,53,0.85717,12,-1.5938,30,-0.0745
ENSG00000073578,SDHA,56,-1.2164,61,-0.9921,64,-0.9127,88,-0.4295,153,0.52879,175,0.95005
ENSG00000249915,PDCD6,51,-1.1590,73,-0.5260,46,-1.2048,98,-0.0549,122,0.34070,151,0.90145
ENSG00000180104,EXOC3,35,-0.9040,34,-0.8449,46,-0.4081,56,-0.0814,70,0.30800,82,0.72855
ENSG00000171368,TPPP,511,0.54419,311,-0.3304,346,-0.1588,286,-0.4576,421,0.17589,339,-0.2415
ENSG00000028310,BRD9,107,0.45979,81,-0.0378,65,-0.3791,132,0.76277,55,-0.7065,77,-0.1667
ENSG00000049656,CLPTM1L,38,-0.9819,41,-0.7683,21,-1.7884,112,0.82520,64,-0.1071,100,0.88844
ENSG00000153395,LPCAT1,3,-3.4383,32,-0.0655,50,0.66133,61,1.01918,27,-0.3603,43,0.54792
ENSG00000171421,MRPL36,13,-1.3979,37,0.25769,14,-1.1698,39,0.34066,32,0.04025,44,0.76369
ENSG00000145494,NDUFS6,123,-0.6880,238,0.42108,127,-0.5822,139,-0.4320,275,0.77515,178,-0.0599
ENSG00000164151,ICE1,105,0.71747,36,-1.0549,133,1.01950,105,0.62020,23,-1.8433,63,-0.2636
ENSG00000133398,MED10,36,-1.0642,43,-0.7083,67,-0.0252,63,-0.1209,89,0.49450,86,0.50344
ENSG00000215218,UBE2QL1,25,-2.9672,98,-0.8048,150,-0.1475,171,0.06045,186,0.21873,269,1.15809
ENSG00000145545,SRD5A1,15,-1.0290,18,-0.6622,27,-0.0325,17,-0.6876,47,1.04855,29,0.14739
ENSG00000112941,TENT4A,5,-2.1719,20,-0.1353,9,-1.2346,40,1.02966,32,0.74710,24,0.20076
ENSG00000078295,ADCY2,36,-1.5309,133,0.62630,152,0.85422,137,0.67347,78,-0.2698,86,-0.1086
ENSG00000247516,MIR4458HG,15,-0.7118,33,0.57606,43,1.04154,30,0.44212,30,0.48653,11,-1.2941
ENSG00000112902,SEMA5A,52,0.91561,65,1.17214,29,-0.1502,39,0.29642,12,-1.6380,21,-0.8336
ENSG00000150753,CCT5,50,-1.1160,50,-1.0172,61,-0.7037,78,-0.3413,81,-0.3183,172,1.41340
ENSG00000164237,CMBL,12,-1.6274,73,1.32808,47,0.54515,27,-0.2974,34,0.04525,31,-0.1435
ENSG00000145495,MARCH6,114,-1.2137,171,-0.4913,239,0.03576,337,0.59875,206,-0.2232,318,0.67805
ENSG00000164236,ANKRD33B,8,-1.8161,24,-0.0844,47,1.01248,45,0.93700,20,-0.4462,28,0.16988
ENSG00000169862,CTNND2,314,-0.0064,480,0.69178,453,0.59575,230,-0.4953,301,-0.0828,253,-0.4346
ENSG00000038382,TRIO,23,-1.6394,50,-0.3199,66,0.10808,104,0.86649,63,0.02740,75,0.42678
ENSG00000154122,ANKH,69,-0.7682,106,-0.0212,97,-0.1676,137,0.39278,112,0.06493,125,0.32102
ENSG00000173545,ZNF622,44,0.22158,17,-1.2684,50,0.42563,20,-1.0323,35,-0.1939,48,0.45125
ENSG00000154153,RETREG1,216,0.43230,49,-1.9143,126,-0.4848,160,-0.1100,136,-0.3994,224,0.59448
ENSG00000145555,MYO10,592,2.94810,258,0.59314,140,-0.3903,72,-1.4104,46,-2.1995,16,-3.8985
ENSG00000176788,BASP1,446,-1.9039,820,-0.8625,2516,0.94853,1313,-0.1296,1730,0.36003,1748,0.44282
ENSG00000215196,BASP1-AS1,8,-2.0052,18,-0.6433,47,0.88032,37,0.50201,46,1.01068,21,-0.4866
ENSG00000248455,LINC02217,13,-1.7935,22,-0.9263,50,0.33040,42,0.03878,82,1.40237,35,-0.3275
ENSG00000145526,CDH18,8,-2.6572,46,0.02701,70,0.70348,78,0.89486,27,-0.8775,63,0.73281
ENSG00000286961,AC091938.1,6,-2.1780,54,1.30441,26,0.06205,16,-0.6384,38,0.84026,21,-0.3429
ENSG00000040731,CDH10,6,-2.8022,6,-2.6634,56,0.73660,103,1.85731,23,-0.7085,44,0.46831
ENSG00000113360,DROSHA,41,-0.3996,45,-0.2280,77,0.63384,68,0.42881,43,-0.3203,54,0.06840
ENSG00000133401,PDZD2,28,-1.1871,167,1.87696,109,1.06268,67,0.25404,26,-1.2852,41,-0.6645
ENSG00000113384,GOLPH3,15,-1.2958,38,0.25724,20,-0.7628,23,-0.5168,36,0.20687,47,0.83287
ENSG00000150712,MTMR12,26,-0.0199,15,-0.8903,30,0.19339,40,0.65467,22,-0.2933,28,0.09901
ENSG00000056097,ZFR,346,0.30675,366,0.35920,535,1.00483,232,-0.3684,230,-0.4270,216,-0.5976
ENSG00000113387,SUB1,168,-1.3762,248,-0.6828,361,-0.0970,386,0.00846,446,0.27588,538,0.75931
ENSG00000113407,TARS,58,0.10457,32,-0.8120,70,0.40290,91,0.83589,43,-0.4058,50,-0.1667
ENSG00000242110,AMACR,10,-1.1763,10,-1.0591,14,-0.5559,22,0.07300,20,-0.0326,33,1.09802
ENSG00000113456,RAD1,24,-0.4723,29,-0.1139,28,-0.1652,44,0.54805,39,0.38522,29,-0.1534
ENSG00000113460,BRIX1,74,0.98818,44,-0.0005,44,-0.0163,37,-0.2820,24,-1.0184,41,-0.1692
ENSG00000168724,DNAJC21,213,0.81673,120,-0.2344,159,0.20990,101,-0.5010,108,-0.4401,123,-0.2440
ENSG00000152582,SPEF2,32,-0.1993,22,-0.7617,59,0.82045,102,1.82753,12,-1.7483,29,-0.4124
ENSG00000164187,LMBRD2,53,-1.1471,52,-1.0976,188,0.96899,156,0.64810,65,-0.8141,139,0.62408
ENSG00000152620,NADK2,24,-0.3477,49,0.87161,10,-1.5718,35,0.31794,27,-0.0952,31,0.13176
ENSG00000079215,SLC1A3,116,0.46234,467,3.26522,35,-1.4533,63,-0.5708,24,-2.1333,19,-2.6289
ENSG00000285967,NIPBL-DT,31,0.48595,13,-0.9102,35,0.64836,31,0.42521,26,0.18192,14,-0.9096
ENSG00000164190,NIPBL,348,1.54481,127,-0.4071,314,1.08052,173,0.07569,69,-1.4413,66,-1.6312
ENSG00000197603,CPLANE1,137,0.86238,57,-0.6620,162,1.01818,137,0.73449,52,-0.8757,47,-1.1456
ENSG00000082068,WDR70,113,1.44632,39,-0.5467,82,0.62985,48,-0.2307,17,-1.9266,42,-0.5274
ENSG00000113594,LIFR,70,1.38104,53,0.66774,31,-0.1886,28,-0.3806,17,-1.1721,22,-0.8856
ENSG00000164327,RICTOR,53,0.78918,10,-1.9022,46,0.41897,94,1.71242,16,-1.2897,21,-0.9612
ENSG00000113638,TTC33,21,-1.3696,28,-0.8863,83,0.86822,68,0.53081,38,-0.4509,64,0.59845
ENSG00000145592,RPL37,2190,0.93457,2349,0.91669,695,-1.0386,572,-1.3319,1673,0.39199,734,-1.1413
ENSG00000182836,PLCXD3,34,-0.2112,20,-1.0104,111,1.82730,15,-1.3916,51,0.50432,24,-0.9176
ENSG00000083720,OXCT1,35,-2.1740,83,-0.7400,156,0.23977,107,-0.3528,138,0.05226,216,1.12572
ENSG00000250722,SELENOP,634,4.72561,91,-0.7319,20,-2.9903,28,-2.5032,11,-3.9914,9,-4.3819
ENSG00000172262,ZNF131,30,-0.2431,30,-0.1762,92,1.71793,45,0.46699,16,-1.2564,27,-0.4362
ENSG00000112972,HMGCS1,34,-2.4074,91,-0.7849,84,-0.9085,201,0.46094,131,-0.2573,269,1.41257
ENSG00000172239,PAIP1,58,-0.2814,63,-0.1328,65,-0.0841,56,-0.3210,53,-0.4409,93,0.66935
ENSG00000248092,NNT-AS1,102,0.87321,91,0.55075,68,0.08440,53,-0.3219,51,-0.3968,43,-0.7837
ENSG00000112992,NNT,49,-0.8462,52,-0.6843,66,-0.2942,85,0.10110,110,0.60473,93,0.31800
ENSG00000251141,MRPS30-DT,18,-1.1609,40,0.14060,72,1.11086,43,0.24353,48,0.48550,27,-0.5929
ENSG00000112996,MRPS30,15,-1.7868,15,-1.6316,43,-0.0467,72,0.80009,52,0.30158,60,0.65574
ENSG00000164588,HCN1,4,-3.7892,19,-1.5632,35,-0.6279,38,-0.5272,75,0.65946,93,1.36247
ENSG00000164172,MOCS2,64,-0.9999,124,0.10208,124,0.10810,69,-0.8003,154,0.53337,135,0.32752
ENSG00000164258,NDUFS4,49,-1.0854,92,-0.0223,21,-2.2330,50,-0.9699,162,1.07516,117,0.48057
ENSG00000067248,DHX29,171,1.15964,46,-1.1127,129,0.49283,130,0.51755,30,-1.8850,81,-0.3096
ENSG00000039123,MTREX,103,0.65643,41,-0.8814,90,0.34514,80,0.15057,49,-0.6764,71,-0.0574
ENSG00000067113,PLPP1,42,0.48208,24,-0.4926,25,-0.4024,24,-0.4689,19,-0.8732,43,0.61364
ENSG00000134352,IL6ST,198,1.52749,137,0.60642,70,-0.4610,76,-0.3506,36,-1.6056,65,-0.7266
ENSG00000062194,GPBP1,193,0.39989,137,-0.1984,207,0.46671,193,0.35096,107,-0.6528,140,-0.2179
ENSG00000249436,AC008780.1,42,-0.6391,67,0.17861,153,1.60584,39,-0.6691,56,-0.1180,49,-0.4035
ENSG00000145632,PLK2,20,-2.4184,58,-0.7197,77,-0.2806,74,-0.3311,106,0.27614,151,1.19223
ENSG00000152932,RAB3C,23,-2.9697,81,-0.9957,85,-0.9145,168,0.14085,207,0.55880,248,1.12048
ENSG00000113448,PDE4D,10,-1.8818,22,-0.5629,52,0.82733,78,1.53732,24,-0.4850,32,0.04390
ENSG00000152931,PART1,18,-2.6082,61,-0.6386,115,0.36561,70,-0.4115,66,-0.5709,167,1.49807
ENSG00000164182,NDUFAF2,93,-0.1437,114,0.20438,61,-0.7841,77,-0.4163,145,0.70449,92,-0.1758
ENSG00000188725,SMIM15,33,0.82665,32,0.65278,7,-1.6368,23,0.06988,12,-1.0303,21,-0.0268
ENSG00000130449,ZSWIM6,59,1.28284,32,0.06038,45,0.60272,42,0.46910,11,-1.6216,17,-1.1154
ENSG00000068796,KIF2A,227,1.36280,54,-1.1785,180,0.72182,68,-0.8211,68,-0.8986,89,-0.5242
ENSG00000186479,RGS7BP,29,-1.5349,65,-0.1854,243,2.16579,118,0.79286,41,-0.9718,54,-0.5669
