Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000146122,DAAM2,264,3.31744,63,0.44778,25,-0.9667,3,-4.1218,5,-3.4818,31,-0.6925,43,-0.1555,27,-0.9432
ENSG00000124596,OARD1,33,0.87836,20,0.08075,12,-0.7283,22,0.25741,21,0.16982,18,-0.0749,8,-1.3062,18,-0.0942
ENSG00000214736,TOMM6,28,-1.5148,108,0.53412,38,-1.0974,42,-0.9175,146,1.23386,85,0.17221,27,-1.6057,72,-0.1232
ENSG00000112576,CCND3,42,-0.7726,102,0.62406,34,-1.1007,47,-0.6083,76,0.16712,88,0.42986,78,0.18872,66,-0.0906
ENSG00000048544,MRPS10,29,-0.5659,37,-0.2169,50,0.28082,55,0.42678,47,0.19749,48,0.22041,26,-0.7244,38,-0.1706
ENSG00000024048,UBR2,67,0.83509,40,-0.0150,57,0.57247,47,0.24373,46,0.22884,29,-0.5451,42,0.08843,19,-1.1972
ENSG00000124659,TBCC,3,-2.8423,13,-0.5921,10,-0.9987,23,0.22969,43,1.54304,17,-0.2946,25,0.37995,12,-0.8485
ENSG00000112624,BICRAL,18,0.14178,10,-0.7075,34,1.20161,7,-1.2181,21,0.45839,10,-0.8197,6,-1.3557,21,0.43800
ENSG00000146223,RPL7L1,183,-0.1024,117,-0.7942,317,0.78654,201,0.04163,206,0.09407,193,-0.0264,211,0.12291,162,-0.3235
ENSG00000137161,CNPY3,30,0.14779,30,0.12630,15,-0.9304,30,0.11676,36,0.46716,30,0.16968,35,0.37778,16,-0.9337
ENSG00000112640,PPP2R5D,21,-1.8464,49,-0.5606,49,-0.5746,93,0.44900,99,0.61111,83,0.27952,95,0.47010,54,-0.4621
ENSG00000124733,MEA1,19,-1.8217,69,0.08850,39,-0.7878,55,-0.2622,107,0.94579,75,0.24584,40,-0.7391,64,-0.0191
ENSG00000124702,KLHDC3,45,-2.8095,148,-1.0488,201,-0.5752,289,-0.0138,339,0.26923,421,0.67818,283,-0.0453,361,0.38496
ENSG00000124541,RRP36,19,-0.0958,17,-0.2721,16,-0.3672,26,0.37393,19,-0.0841,25,0.39663,20,0.01029,18,-0.2207
ENSG00000137171,KLC4,17,-0.0467,18,0.05403,15,-0.2804,21,0.28921,22,0.39274,15,-0.2442,27,0.65355,11,-0.8032
ENSG00000112651,MRPL2,20,-1.1600,45,0.09141,22,-1.0008,36,-0.2633,68,0.85236,64,0.73847,18,-1.2675,33,-0.4526
ENSG00000112658,SRF,6,-2.0356,18,-0.5138,4,-2.7582,20,-0.3080,26,0.06963,23,-0.1426,38,0.68012,45,1.12639
ENSG00000112659,CUL9,23,-0.5838,30,-0.2037,26,-0.3827,41,0.31259,44,0.47559,29,-0.2709,42,0.36389,32,-0.1150
ENSG00000112667,DNPH1,13,-2.1505,86,0.66713,37,-0.6568,55,-0.0585,77,0.55246,49,-0.2789,27,-1.1284,79,0.57991
ENSG00000146216,TTBK1,24,-0.5388,36,0.11099,36,0.11080,29,-0.2239,18,-1.0564,46,0.59110,38,0.22038,39,0.25952
ENSG00000171467,ZNF318,68,1.03370,24,-0.6342,52,0.57153,71,1.08800,21,-0.9339,30,-0.3371,35,-0.0552,24,-0.6605
ENSG00000204052,LRRC73,4,-2.9282,10,-1.7099,21,-0.5814,15,-1.0919,55,1.08664,44,0.64012,38,0.31412,28,-0.2066
ENSG00000137207,YIPF3,19,-1.8388,85,0.46459,38,-0.7991,43,-0.6178,77,0.33778,103,0.90224,53,-0.2954,52,-0.3557
ENSG00000096080,MRPS18A,24,-0.6619,34,-0.1217,24,-0.6636,22,-0.8198,49,0.52649,41,0.20767,42,0.19294,39,0.11619
ENSG00000112715,VEGFA,103,0.46992,203,1.66406,64,-0.2834,63,-0.3105,50,-0.7068,102,0.51363,50,-0.6693,28,-1.6222
ENSG00000180992,MRPL14,4,-2.7949,38,0.51428,30,0.10033,8,-1.8492,48,1.02515,30,0.10401,14,-1.0116,28,0.03568
ENSG00000137216,TMEM63B,27,-1.5081,48,-0.6639,54,-0.4726,61,-0.2861,70,-0.0849,140,1.24021,118,0.76376,41,-0.9832
ENSG00000096384,HSP90AB1,2317,-0.1969,1384,-0.9893,3260,0.34796,4404,0.84744,2508,-0.0799,2508,-0.0798,3091,0.26134,2193,-0.3108
ENSG00000178233,TMEM151B,29,-2.6360,140,-0.3032,132,-0.3929,166,-0.0325,135,-0.3850,213,0.41207,218,0.40456,241,0.65227
ENSG00000124608,AARS2,16,-0.3243,22,0.17222,31,0.68009,9,-1.1804,17,-0.2655,22,0.13397,27,0.45035,19,-0.0958
ENSG00000096401,CDC5L,128,0.38227,99,-0.0257,110,0.13645,203,1.15287,84,-0.3108,84,-0.3171,78,-0.4042,78,-0.4400
ENSG00000001561,ENPP4,86,1.09283,27,-0.7543,41,-0.1265,26,-0.7902,63,0.64367,51,0.25846,47,0.10703,15,-1.6830
ENSG00000112796,ENPP5,12,-0.9717,23,-0.0387,20,-0.2469,52,1.27714,21,-0.2255,38,0.87055,9,-1.4023,14,-0.9230
ENSG00000172348,RCAN2,87,-1.4178,107,-1.1032,78,-1.5762,105,-1.1300,305,0.60437,428,1.30309,108,-1.0856,231,0.09321
ENSG00000153291,SLC25A27,22,0.41550,12,-0.5140,17,0.01568,14,-0.2580,24,0.62646,14,-0.3510,21,0.35668,12,-0.5652
ENSG00000069122,ADGRF5,37,-0.1728,38,-0.1498,105,1.55828,9,-2.3238,52,0.41175,14,-1.7278,64,0.68490,36,-0.2308
ENSG00000146072,TNFRSF21,53,0.21695,26,-0.8691,29,-0.7252,26,-0.8725,81,1.08338,52,0.23600,39,-0.2594,33,-0.5665
ENSG00000146085,MMUT,34,-0.5072,59,0.36866,54,0.21501,44,-0.0979,42,-0.2032,60,0.44799,28,-0.7952,47,-0.0024
ENSG00000170915,PAQR8,316,1.08595,222,0.48500,162,-0.0167,78,-1.1488,56,-1.7326,155,-0.0990,223,0.49827,190,0.26487
ENSG00000096092,TMEM14A,27,-1.6894,53,-0.6914,20,-2.1053,65,-0.3795,141,1.00177,148,1.09614,53,-0.6888,59,-0.5842
ENSG00000170899,GSTA4,16,-0.9988,37,0.27105,6,-2.3399,43,0.52197,42,0.56515,46,0.71110,18,-0.8351,23,-0.5412
ENSG00000112144,ICK,57,2.02503,22,0.31000,33,0.98945,16,-0.1678,6,-1.5847,11,-0.7225,8,-1.1240,12,-0.6840
ENSG00000112146,FBXO9,93,-0.2527,73,-0.6391,145,0.44824,150,0.50467,109,-0.0088,109,-0.0106,166,0.67089,72,-0.7188
ENSG00000012660,ELOVL5,46,0.17348,116,1.76794,29,-0.5432,27,-0.6531,27,-0.6927,54,0.47737,23,-0.8820,25,-0.8173
ENSG00000001084,GCLC,62,1.34567,45,0.79005,14,-1.0607,19,-0.5888,31,0.21314,21,-0.4492,14,-1.0056,22,-0.3372
ENSG00000151914,DST,4665,2.62062,945,-0.2580,1795,0.78010,1030,-0.1227,520,-1.2573,578,-1.0919,691,-0.7412,462,-1.4455
ENSG00000151917,BEND6,57,-0.6869,47,-0.9862,91,0.03141,182,1.17612,100,0.19325,100,0.20610,63,-0.5360,71,-0.3869
ENSG00000168116,KIAA1586,25,0.10848,21,-0.1790,39,0.82033,31,0.47260,17,-0.5488,12,-1.1136,26,0.18876,29,0.36299
ENSG00000112200,ZNF451,132,1.23328,35,-0.8793,76,0.29492,70,0.18259,34,-1.0130,80,0.44015,68,0.12799,40,-0.7384
ENSG00000112232,KHDRBS2,16,-0.3663,6,-1.7491,37,0.90758,41,1.10746,25,0.28663,8,-1.5203,21,0.03348,21,0.03916
ENSG00000118482,PHF3,570,1.76557,195,-0.0713,356,0.91400,217,0.10017,156,-0.4594,100,-1.1819,110,-0.9507,142,-0.6182
ENSG00000230910,AL391807.1,27,-0.2821,28,-0.2247,26,-0.3207,66,1.19168,43,0.51213,38,0.28252,26,-0.3055,10,-1.8833
ENSG00000135298,ADGRB3,57,-0.6981,59,-0.6403,73,-0.3245,130,0.61033,142,0.86655,76,-0.2748,119,0.45923,54,-0.8335
ENSG00000168216,LMBRD1,101,0.15205,115,0.36919,73,-0.3547,78,-0.2556,116,0.42614,103,0.21278,80,-0.2142,61,-0.6813
ENSG00000082269,FAM135A,58,0.97599,29,-0.1503,29,-0.1553,76,1.44510,22,-0.6238,33,0.03456,30,-0.1053,10,-1.7976
ENSG00000112305,SMAP1,69,-0.6022,88,-0.2242,121,0.27746,176,0.88842,77,-0.4782,132,0.47391,90,-0.2034,79,-0.4285
ENSG00000112309,B3GAT2,110,2.32741,52,0.93375,25,-0.2720,36,0.32621,10,-1.6699,27,-0.1744,8,-1.8991,10,-1.7581
ENSG00000119900,OGFRL1,157,0.38223,212,0.87786,119,-0.0574,97,-0.3857,120,-0.0484,99,-0.3762,140,0.19031,99,-0.3874
ENSG00000079841,RIMS1,153,-0.4363,78,-1.4504,346,0.87921,334,0.81919,93,-1.2822,238,0.29125,218,0.11933,217,0.12487
ENSG00000185760,KCNQ5,32,-1.5257,48,-0.9479,74,-0.2714,126,0.57418,145,0.92786,94,0.11271,85,-0.0522,64,-0.5444
ENSG00000229852,AC019205.1,22,-0.0939,4,-2.5616,44,1.02972,32,0.48894,17,-0.5573,14,-0.8837,61,1.62026,17,-0.5569
ENSG00000156508,EEF1A1,2023,0.01173,3201,0.76091,1055,-0.9952,797,-1.4174,1963,-0.0398,1889,-0.1073,1135,-0.8841,3087,0.80381
ENSG00000119899,SLC17A5,28,0.44268,17,-0.3717,13,-0.7179,22,0.07500,26,0.36910,22,0.03589,26,0.28472,16,-0.4627
ENSG00000112695,COX7A2,56,-2.1690,337,0.57818,93,-1.4119,84,-1.5786,346,0.71443,234,-0.0104,105,-1.2322,377,0.88489
ENSG00000112697,TMEM30A,85,-0.9803,118,-0.4778,75,-1.1581,150,-0.1076,217,0.55511,251,0.83433,160,-0.0043,120,-0.4930
ENSG00000118407,FILIP1,89,2.77576,3,-2.7699,18,-0.1299,36,0.99058,5,-1.9719,18,-0.1325,6,-1.8066,8,-1.3607
ENSG00000112701,SENP6,182,0.90398,81,-0.4040,144,0.51118,188,0.95906,102,-0.0491,54,-1.0973,72,-0.5839,87,-0.3193
ENSG00000196586,MYO6,565,2.42803,206,0.55424,208,0.56473,107,-0.4916,57,-1.5312,75,-1.0980,128,-0.2114,66,-1.3169
ENSG00000146247,PHIP,437,1.61532,132,-0.3919,300,0.93913,278,0.81273,96,-0.9465,101,-0.8576,109,-0.6869,105,-0.7989
ENSG00000118418,HMGN3,54,-0.5101,161,1.27963,70,-0.0895,50,-0.6217,79,0.10143,70,-0.1079,50,-0.6244,69,-0.1409
ENSG00000135338,LCA5,67,1.43044,33,0.22638,64,1.36533,30,0.08627,13,-1.2577,15,-0.9954,20,-0.5205,20,-0.5516
ENSG00000198478,SH3BGRL2,18,-1.6449,21,-1.4720,36,-0.6567,36,-0.6586,79,0.67009,75,0.56497,55,-0.0044,65,0.30764
ENSG00000118402,ELOVL4,29,-0.6787,13,-1.8207,27,-0.7754,111,1.50480,67,0.69793,46,0.02434,30,-0.6647,32,-0.5882
ENSG00000083123,BCKDHB,23,0.78050,34,1.41958,8,-0.8577,0,-4.2951,10,-0.5916,18,0.38362,15,0.10655,10,-0.5157
ENSG00000005700,IBTK,109,1.43248,38,-0.3197,64,0.50207,25,-0.9364,60,0.45896,31,-0.6962,37,-0.3421,28,-0.8192
ENSG00000083097,DOP1A,45,0.25357,22,-0.8393,36,-0.0893,86,1.34891,53,0.57777,36,-0.1048,13,-1.6239,21,-1.0020
ENSG00000013375,PGM3,32,0.50107,29,0.32247,26,0.14946,37,0.74989,29,0.38196,13,-0.9238,3,-3.1070,23,-0.0158
ENSG00000013392,RWDD2A,9,-0.9862,16,-0.1247,7,-1.2606,6,-1.5533,39,1.60147,16,-0.0814,17,0.02277,12,-0.6192
ENSG00000065833,ME1,9,-1.9211,43,0.45014,24,-0.4922,43,0.44969,41,0.40338,43,0.48259,14,-1.2812,29,-0.1805
ENSG00000065609,SNAP91,46,-2.3570,126,-0.8600,84,-1.4564,280,0.39336,248,0.22258,383,1.06804,198,-0.1560,206,-0.1044
ENSG00000135324,MRAP2,13,-1.2395,7,-2.0574,8,-1.9792,73,1.46996,36,0.31940,48,0.86157,30,-0.0053,16,-1.0174
ENSG00000135315,CEP162,88,2.17570,23,-0.1189,46,0.96686,16,-0.7028,18,-0.6113,11,-1.3368,11,-1.2021,19,-0.5273
ENSG00000135317,SNX14,28,-0.5045,51,0.45421,24,-0.7208,55,0.56305,42,0.14228,59,0.78610,26,-0.6024,19,-1.1340
ENSG00000135316,SYNCRIP,101,0.30434,87,0.07103,112,0.46609,93,0.17848,67,-0.3708,70,-0.2926,102,0.32763,73,-0.2194
ENSG00000203875,SNHG5,135,1.87426,40,-0.2113,33,-0.4997,19,-1.3461,30,-0.7188,38,-0.3023,44,-0.0517,47,0.06571
ENSG00000188994,ZNF292,494,1.21097,158,-0.6403,505,1.24877,400,0.84467,163,-0.6450,188,-0.4077,159,-0.6305,103,-1.3753
ENSG00000111850,SMIM8,35,0.56797,21,-0.2306,33,0.44850,21,-0.2804,30,0.34604,16,-0.6907,23,-0.1134,23,-0.1141
ENSG00000164414,SLC35A1,5,-2.3312,10,-1.2591,14,-0.8302,40,0.80285,40,0.90205,38,0.81086,20,-0.3369,12,-1.1443
ENSG00000135336,ORC3,18,0.01267,26,0.60711,18,0.03719,9,-0.9327,38,1.51673,8,-1.1924,7,-1.3883,11,-0.7152
ENSG00000135334,AKIRIN2,55,-0.5003,74,-0.0330,46,-0.7558,68,-0.1682,112,0.73621,72,-0.0697,97,0.40199,60,-0.3818
ENSG00000118432,CNR1,5,-2.8686,77,1.33843,16,-1.1901,27,-0.3742,65,1.21047,32,-0.1583,14,-1.3952,24,-0.5885
ENSG00000111880,RNGTT,32,0.70673,8,-1.4351,17,-0.3451,27,0.40675,22,0.13092,24,0.25976,32,0.70259,10,-1.2004
ENSG00000146278,PNRC1,119,0.30247,118,0.30164,145,0.62856,105,0.10205,88,-0.1831,75,-0.4635,66,-0.6047,100,0.03518
ENSG00000146281,PM20D2,33,0.84106,19,-0.0869,23,0.25362,18,-0.1247,19,-0.0990,17,-0.2243,14,-0.5457,19,-0.0596
ENSG00000198833,UBE2J1,21,-0.3243,37,0.57529,19,-0.4720,12,-1.0953,22,-0.2851,41,0.82494,27,0.05904,22,-0.2949
ENSG00000025039,RRAGD,41,0.49195,32,0.07970,26,-0.2380,18,-0.8114,51,0.96971,17,-0.8975,29,-0.0659,25,-0.3096
ENSG00000135299,ANKRD6,10,-1.0520,26,0.36607,13,-0.7161,45,1.25416,28,0.49716,24,0.23145,6,-1.8010,13,-0.7560
ENSG00000083099,LYRM2,86,0.00141,104,0.31758,111,0.41064,148,0.90025,80,-0.1144,63,-0.5302,63,-0.4864,72,-0.2956
ENSG00000112159,MDN1,203,1.41722,52,-0.7844,146,0.84026,129,0.64179,76,-0.2300,62,-0.5825,49,-0.8762,51,-0.8856
ENSG00000118412,CASP8AP2,142,0.92346,47,-0.8434,127,0.72318,149,1.00291,61,-0.4925,48,-0.8703,84,0.05698,62,-0.4474
ENSG00000135341,MAP3K7,68,0.78946,39,-0.1009,42,-0.0081,51,0.30682,54,0.46415,36,-0.2709,42,0.01698,19,-1.2627
ENSG00000172461,FUT9,114,0.17507,68,-0.6282,132,0.41387,177,0.90213,102,0.00249,93,-0.1657,55,-0.9572,93,-0.1551
ENSG00000014123,UFL1,174,1.76920,63,0.02552,93,0.65677,44,-0.5209,40,-0.7447,52,-0.2884,35,-0.8697,44,-0.5834
ENSG00000123545,NDUFAF4,9,-2.5790,29,-0.9114,42,-0.3698,50,-0.1034,70,0.49756,103,1.29356,18,-1.6625,45,-0.2878
ENSG00000186231,KLHL32,51,1.97519,16,-0.0508,4,-1.9162,14,-0.2729,16,-0.0654,23,0.62489,5,-1.6112,6,-1.6668
ENSG00000184486,POU3F2,77,0.44370,72,0.33244,97,0.83367,32,-0.9382,44,-0.4817,37,-0.7551,77,0.45561,62,0.10920
ENSG00000146267,FAXC,19,-1.5448,18,-1.6581,38,-0.5311,81,0.65150,78,0.67930,69,0.43428,48,-0.1714,48,-0.2146
ENSG00000132424,PNISR,1150,1.79027,283,-0.5675,615,0.67352,607,0.65020,300,-0.5207,256,-0.7808,340,-0.2799,183,-1.3177
ENSG00000112237,CCNC,8,-1.7525,28,0.18195,20,-0.3604,27,0.10644,38,0.74937,32,0.42812,27,0.09196,14,-0.9781
ENSG00000112249,ASCC3,43,1.01494,26,0.19198,47,1.18071,35,0.68313,23,0.01885,6,-1.9850,13,-0.8620,14,-0.7438
ENSG00000164418,GRIK2,18,-0.8663,20,-0.7457,22,-0.5940,71,1.29098,46,0.62071,43,0.48755,19,-0.8488,16,-1.2005
ENSG00000085382,HACE1,5,-2.1232,14,-0.6173,16,-0.4354,31,0.59991,32,0.70800,25,0.28985,25,0.23336,15,-0.5631
ENSG00000085377,PREP,2,-3.8483,17,-0.6733,12,-1.1857,15,-0.9261,67,1.87471,22,-0.3671,10,-1.4133,31,0.25687
ENSG00000057663,ATG5,12,-0.7276,15,-0.3653,10,-1.0037,27,0.53579,33,0.96072,18,-0.1652,22,0.15397,14,-0.5796
ENSG00000130349,MTRES1,12,-1.2670,28,0.02609,37,0.44001,32,0.18970,26,-0.1429,25,-0.1640,21,-0.4067,38,0.52796
ENSG00000112320,SOBP,132,-0.2978,131,-0.3130,262,0.81185,124,-0.3982,180,0.21100,94,-0.8873,240,0.66568,159,-0.0015
ENSG00000025796,SEC63,234,0.67519,137,-0.1888,263,0.86665,222,0.58484,135,-0.2312,121,-0.4217,104,-0.6191,114,-0.5170
ENSG00000081087,OSTM1,19,-0.7959,31,-0.0660,15,-1.1303,39,0.26813,37,0.23389,46,0.61506,49,0.64116,20,-0.8296
ENSG00000112333,NR2E1,2,-3.1871,49,1.71533,6,-1.4776,4,-2.1481,17,-0.0564,17,-0.0206,14,-0.3358,25,0.63096
ENSG00000112335,SNX3,97,-1.1160,211,0.07251,113,-0.8964,137,-0.5955,309,0.79520,220,0.15874,142,-0.5416,229,0.22646
ENSG00000118689,FOXO3,168,-0.2579,135,-0.5999,241,0.31418,264,0.46394,173,-0.2325,188,-0.0972,238,0.28984,206,0.07005
ENSG00000080546,SESN1,23,-1.3802,24,-1.3245,27,-1.1150,50,-0.1899,104,1.16311,61,0.13608,50,-0.1993,60,0.08933
ENSG00000183137,CEP57L1,47,1.18430,13,-0.8427,43,1.03021,22,-0.0367,22,-0.0385,19,-0.3206,13,-0.7955,15,-0.7020
ENSG00000135535,CD164,39,-0.1468,63,0.60243,25,-0.8469,44,0.02807,53,0.38650,46,0.10665,35,-0.3301,35,-0.3520
ENSG00000135596,MICAL1,11,-1.1499,8,-1.6469,6,-1.9380,35,0.59746,30,0.39396,48,1.37598,20,-0.2712,13,-0.9877
ENSG00000112365,ZBTB24,15,-0.1739,10,-0.7121,32,1.02777,22,0.46480,16,-0.0585,12,-0.5155,22,0.44455,13,-0.4461
ENSG00000155085,AK9,80,1.29634,22,-0.8053,76,1.19101,36,-0.0392,22,-0.8165,27,-0.5386,29,-0.3866,32,-0.2400
ENSG00000112367,FIG4,4,-2.8998,22,-0.5230,16,-1.0593,21,-0.6397,49,0.80253,63,1.33301,29,-0.1498,16,-1.0870
ENSG00000112290,WASF1,50,-2.1403,65,-1.7583,102,-1.0860,160,-0.4081,424,1.41143,280,0.55096,220,0.09351,137,-0.6974
ENSG00000168438,CDC40,103,-0.0214,47,-1.2237,126,0.30759,107,0.04675,170,0.92606,80,-0.4514,96,-0.1232,83,-0.3931
ENSG00000155111,CDK19,171,1.98037,41,-0.4446,40,-0.4936,35,-0.6793,57,0.08119,22,-1.4685,38,-0.5665,59,0.12990
ENSG00000123505,AMD1,176,0.55685,62,-1.0796,96,-0.4128,110,-0.2019,166,0.52144,139,0.18576,99,-0.3649,111,-0.2108
ENSG00000155115,GTF3C6,42,-0.4804,115,1.14683,57,-0.0191,28,-1.0974,49,-0.2941,60,0.06181,25,-1.2602,75,0.47184
ENSG00000197498,RPF2,32,-0.1775,50,0.52709,41,0.22394,39,0.12611,48,0.53499,25,-0.5723,35,-0.0398,25,-0.6034
ENSG00000009413,REV3L,262,1.76083,102,0.13752,201,1.27251,161,0.88681,30,-1.8366,43,-1.2683,91,-0.0388,33,-1.6667
ENSG00000010810,FYN,83,-0.2009,176,1.02086,89,-0.0954,69,-0.4912,84,-0.2080,92,-0.0427,85,-0.1577,93,-0.0351
ENSG00000203778,FAM229B,81,1.08223,59,0.55259,48,0.23151,38,-0.1344,44,0.08265,29,-0.6197,25,-0.8080,32,-0.4741
ENSG00000277443,MARCKS,327,-0.0579,361,0.09954,477,0.54932,623,1.00227,255,-0.4869,279,-0.3397,317,-0.1083,280,-0.3334
ENSG00000196591,HDAC2,131,0.61874,63,-0.5412,77,-0.2329,135,0.67056,116,0.48125,63,-0.5962,79,-0.1853,69,-0.4358
ENSG00000178425,NT5DC1,40,0.75032,31,0.34132,24,-0.0653,17,-0.5846,25,-0.0243,28,0.18055,12,-1.0473,23,-0.1468
ENSG00000187189,TSPYL4,163,-0.9696,106,-1.6179,231,-0.4356,482,0.74101,414,0.55420,366,0.32255,437,0.57869,192,-0.7828
ENSG00000189241,TSPYL1,130,-2.1851,201,-1.5392,235,-1.3092,734,0.46302,873,0.86456,735,0.52739,746,0.48910,398,-0.5528
ENSG00000111832,RWDD1,138,0.52517,102,0.04352,157,0.73428,104,0.06862,91,-0.1537,71,-0.5849,57,-0.8629,107,0.12960
ENSG00000196911,KPNA5,91,-0.1283,84,-0.2691,158,0.75917,192,1.09181,65,-0.7218,95,-0.0705,118,0.28149,64,-0.7411
ENSG00000047932,GOPC,83,-0.0636,41,-1.1468,68,-0.3868,145,0.83896,127,0.70488,90,0.05908,80,-0.1286,52,-0.8614
ENSG00000153989,NUS1,22,-0.8316,44,0.22086,24,-0.7180,39,0.01858,50,0.50043,44,0.22835,19,-1.0581,42,0.18411
ENSG00000196376,SLC35F1,68,0.17019,35,-0.8571,47,-0.4151,89,0.61150,35,-0.9254,120,1.33149,30,-1.0921,45,-0.4972
ENSG00000111860,CEP85L,72,1.09551,24,-0.6681,80,1.28680,41,0.14545,15,-1.4094,35,-0.1200,40,0.12558,25,-0.6549
ENSG00000111875,ASF1A,14,-1.0204,35,0.41537,27,0.02208,12,-1.2075,25,-0.1422,53,1.31800,11,-1.2923,20,-0.4693
ENSG00000111879,FAM184A,63,0.32109,91,0.93425,121,1.42692,57,0.16101,40,-0.4446,40,-0.4222,30,-0.8396,23,-1.3434
ENSG00000146350,TBC1D32,42,1.54093,5,-1.8576,18,0.12028,40,1.43609,15,-0.1682,13,-0.4414,13,-0.3610,5,-1.8314
ENSG00000152661,GJA1,109,-0.7858,766,2.62982,247,0.49352,78,-1.2985,63,-1.7082,139,-0.4627,105,-0.8530,145,-0.3853
ENSG00000025156,HSF2,15,-0.5448,22,0.07240,17,-0.3473,15,-0.5385,35,0.93841,26,0.33335,13,-0.7995,15,-0.5513
ENSG00000111897,SERINC1,359,-0.6662,330,-0.7920,317,-0.8535,551,0.00129,763,0.59928,712,0.46736,548,-0.0060,500,-0.1668
ENSG00000164434,FABP7,9,-3.2708,248,1.84070,40,-1.1512,36,-1.3161,147,1.04208,33,-1.5480,20,-2.1412,111,0.48788
ENSG00000146352,CLVS2,26,-1.9788,52,-0.9579,86,-0.1754,129,0.47131,128,0.52133,107,0.18532,144,0.64454,77,-0.3961
ENSG00000188580,NKAIN2,91,0.99567,16,-1.6647,25,-1.0345,59,0.27046,55,0.19388,65,0.48881,44,-0.1991,35,-0.5920
ENSG00000111907,TPD52L1,18,-1.8388,175,1.80815,76,0.35749,30,-1.0920,51,-0.2903,64,0.08475,14,-2.2091,63,0.07242
ENSG00000111906,HDDC2,95,-0.3718,134,0.17019,69,-0.8513,111,-0.1301,97,-0.3714,139,0.26182,37,-1.8000,203,0.98841
ENSG00000111912,NCOA7,326,0.42572,85,-1.6529,295,0.26132,498,1.14098,203,-0.3626,269,0.12919,195,-0.3926,206,-0.3396
ENSG00000111911,HINT3,151,0.47626,74,-0.6556,81,-0.5097,114,0.02310,96,-0.2708,138,0.37206,139,0.33966,105,-0.1269
ENSG00000066651,TRMT11,28,0.31411,14,-0.7063,24,0.06922,48,1.21645,19,-0.3112,22,-0.0866,29,0.40509,13,-0.9019
ENSG00000118518,RNF146,55,-0.2911,57,-0.2237,58,-0.1848,80,0.31505,60,-0.1639,92,0.60672,58,-0.1911,56,-0.2748
ENSG00000093144,ECHDC1,43,0.28058,56,0.69605,36,-0.0020,41,0.19059,41,0.24049,21,-0.8871,18,-1.0393,39,0.14671
ENSG00000189367,KIAA0408,358,0.08035,110,-1.7171,565,0.82852,616,0.97596,345,0.02515,247,-0.5451,287,-0.2686,312,-0.1542
ENSG00000214338,SOGA3,177,0.35657,29,-2.3695,292,1.19534,227,0.76170,119,-0.3069,116,-0.3456,112,-0.3739,128,-0.1856
ENSG00000152894,PTPRK,68,0.01176,28,-1.3243,46,-0.5905,44,-0.6592,76,0.19658,96,0.63957,107,0.73567,54,-0.3863
ENSG00000198945,L3MBTL3,22,0.37825,3,-2.2789,45,1.61404,25,0.59701,23,0.54738,10,-0.8575,12,-0.5825,7,-1.3140
ENSG00000079819,EPB41L2,475,1.19202,223,-0.0585,414,0.95118,157,-0.6073,231,-0.0071,96,-1.4519,155,-0.6218,237,0.03597
ENSG00000118507,AKAP7,60,0.70943,48,0.32479,62,0.76912,68,0.91495,21,-1.0417,29,-0.5157,27,-0.5541,32,-0.3530
ENSG00000079931,MOXD1,16,-0.1963,40,1.31313,17,-0.1491,19,0.02766,18,0.00483,21,0.28155,5,-1.8162,12,-0.6655
ENSG00000079950,STX7,103,0.26563,73,-0.2746,54,-0.7490,120,0.50357,89,0.02812,96,0.16573,81,-0.1318,81,-0.1371
ENSG00000146409,SLC18B1,28,0.35058,68,1.85627,25,0.11626,13,-0.8637,7,-1.7800,23,-0.0038,23,-0.0182,17,-0.4593
ENSG00000112306,RPS12,987,0.80246,938,0.71726,285,-1.1548,236,-1.4386,376,-0.7992,539,-0.1988,342,-0.8805,1013,0.98019
ENSG00000028839,TBPL1,24,-0.4884,20,-0.7695,35,0.06609,33,-0.0198,63,1.22284,40,0.31147,12,-1.5448,19,-0.9576
ENSG00000118515,SGK1,143,3.04430,20,-0.5659,9,-1.7180,15,-0.9311,7,-2.1846,24,-0.3053,23,-0.3247,21,-0.5423
ENSG00000112339,HBS1L,195,1.46010,60,-0.4750,43,-1.0038,86,0.07755,74,-0.1761,86,0.09076,68,-0.2827,64,-0.4194
ENSG00000135541,AHI1,316,0.80806,72,-1.5028,299,0.71896,524,1.71345,116,-0.8468,135,-0.6073,175,-0.1499,115,-0.8658
ENSG00000171408,PDE7B,27,0.08494,40,0.72213,53,1.17089,5,-2.2448,22,-0.2626,26,-0.0103,19,-0.4531,22,-0.2993
ENSG00000029363,BCLAF1,430,0.81430,235,-0.1667,431,0.81695,394,0.66409,247,-0.1018,148,-0.9470,200,-0.4187,198,-0.4781
ENSG00000135525,MAP7,842,3.22723,75,-1.1493,187,0.27367,63,-1.4057,115,-0.5386,51,-1.8226,77,-1.1066,80,-1.1180
ENSG00000197442,MAP3K5,63,0.14096,85,0.61819,81,0.54886,14,-2.0888,68,0.30637,40,-0.6072,60,0.06428,57,-0.0225
