Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000175772,LINC01106,0,-4.2922,0,-8.9677,0,-6.6704,13,-0.3572,12,-0.4487,21,0.40295,15,-0.1614,2,-2.6452,37,1.48311,29,0.88455,24,0.66762
ENSG00000153107,ANAPC1,0,-4.9887,14,-0.9411,50,0.99442,6,-2.2260,14,-0.9683,24,-0.1966,5,-2.4921,42,0.70393,32,0.30027,41,0.64653,45,0.91131
ENSG00000144161,ZC3H8,0,-5.6732,34,-0.3824,31,-0.5127,28,-0.6692,41,-0.0732,90,1.17238,152,2.13290,5,-3.0972,56,0.43904,21,-1.1147,25,-0.8841
ENSG00000188177,ZC3H6,6,-4.3091,232,0.98945,119,-0.0820,114,-0.1502,78,-0.7262,230,0.97778,358,1.74833,121,-0.0592,90,-0.5441,101,-0.3376,46,-1.6007
ENSG00000114999,TTL,6,-3.7194,91,0.12366,85,0.00393,114,0.47849,47,-0.8839,113,0.46206,73,-0.2203,33,-1.4121,109,0.44688,122,0.58098,97,0.23818
ENSG00000125611,CHCHD5,87,1.37763,32,-0.2522,43,0.21799,44,0.25108,50,0.46895,8,-2.2834,11,-1.8538,41,0.16243,34,-0.1338,45,0.30849,28,-0.4953
ENSG00000144136,SLC20A1,1,-4.7947,35,-0.3437,16,-1.4841,28,-0.7059,12,-1.9641,77,0.89712,39,-0.1900,34,-0.4172,47,0.12302,43,-0.0446,97,1.47511
ENSG00000115084,SLC35F5,0,-4.6647,39,0.96921,85,2.37206,9,-1.3029,29,0.45877,9,-1.2346,23,0.08881,7,-1.6306,20,-0.0921,12,-0.8134,12,-0.9349
ENSG00000115091,ACTR3,128,0.35841,120,0.25810,140,0.50783,71,-0.5544,51,-1.0398,138,0.48777,56,-0.9029,102,0.00175,79,-0.4094,98,-0.0629,129,0.42003
ENSG00000175497,DPP10,14,-2.7187,20,-2.1822,185,1.22272,37,-1.2948,153,0.90541,103,0.26087,31,-1.5382,68,-0.3730,84,-0.0580,142,0.77917,105,0.32826
ENSG00000235026,DPP10-AS1,0,-4.6065,0,-5.2658,1,-3.9379,35,0.85410,4,-2.4587,29,0.54740,13,-0.7300,2,-3.2137,39,1.14746,64,1.88330,21,0.01934
ENSG00000088205,DDX18,142,0.11939,246,1.01095,173,0.44063,49,-1.4889,107,-0.3106,177,0.47812,230,0.89927,113,-0.2285,77,-0.8697,101,-0.4043,107,-0.3460
ENSG00000125633,CCDC93,0,-4.6295,25,0.30291,22,0.10212,7,-1.6108,28,0.44603,28,0.48051,52,1.46876,10,-1.0592,21,0.01349,18,-0.2548,19,-0.1305
ENSG00000125629,INSIG2,0,-5.0672,15,-0.9901,40,0.54756,33,0.22716,20,-0.5333,35,0.32069,35,0.31292,21,-0.4773,26,-0.1610,21,-0.4886,49,0.98682
ENSG00000155368,DBI,396,1.10546,304,0.66457,254,0.37266,178,-0.1866,792,2.38702,60,-1.8080,66,-1.6717,47,-2.1642,130,-0.7166,66,-1.6690,91,-1.2734
ENSG00000088179,PTPN4,34,-1.1556,30,-1.3637,20,-1.9639,75,0.01255,31,-1.3045,118,0.74518,76,0.04487,108,0.59543,83,0.19288,110,0.62899,97,0.47475
ENSG00000144118,RALB,35,-1.8537,25,-2.3711,49,-1.3699,296,1.45224,51,-1.3151,136,0.16703,158,0.40047,199,0.77542,118,-0.0586,106,-0.2218,149,0.34374
ENSG00000074054,CLASP1,0,-5.9531,46,-0.2146,18,-1.5980,23,-1.2194,39,-0.4638,67,0.37866,66,0.35924,30,-0.8646,58,0.16463,125,1.40293,78,0.67828
ENSG00000155438,NIFK,83,1.30043,54,0.59852,53,0.55413,22,-0.7982,21,-0.8385,40,0.10095,47,0.37474,23,-0.7202,27,-0.4997,33,-0.1631,26,-0.5943
ENSG00000211460,TSN,100,0.44700,70,-0.0994,73,-0.0483,52,-0.5677,42,-0.8677,56,-0.4529,68,-0.1569,75,0.00838,90,0.31350,79,0.08445,90,0.31620
ENSG00000136717,BIN1,131,-0.6340,610,1.89014,432,1.26695,105,-0.9672,102,-1.0189,93,-1.1604,104,-0.9806,138,-0.5547,195,-0.0347,173,-0.2160,152,-0.4453
ENSG00000163161,ERCC3,16,-0.7528,21,-0.3567,3,-3.1743,20,-0.3731,18,-0.5594,15,-0.8494,31,0.27213,45,0.84716,29,0.20393,23,-0.2165,45,0.96967
ENSG00000169967,MAP3K2,173,1.62781,113,0.88504,109,0.83045,11,-2.6182,47,-0.4829,60,-0.1140,109,0.83428,30,-1.1725,41,-0.7589,33,-1.0007,37,-0.8854
ENSG00000163166,IWS1,1,-6.2725,229,1.95722,54,-0.4387,25,-1.5867,67,-0.1054,109,0.65994,151,1.20567,42,-0.7977,58,-0.3545,53,-0.4730,43,-0.8231
ENSG00000136709,WDR33,19,-1.4473,55,0.13833,70,0.50615,36,-0.5347,45,-0.2006,60,0.25055,122,1.42845,72,0.55127,37,-0.5229,27,-0.9433,40,-0.3822
ENSG00000144231,POLR2D,0,-5.3625,46,0.43895,14,-1.3690,25,-0.5321,26,-0.4626,54,0.67883,45,0.37781,60,0.86839,34,-0.0675,66,1.02075,26,-0.5018
ENSG00000136715,SAP130,0,-4.6543,14,-0.6174,62,1.78255,19,-0.1588,14,-0.5981,7,-1.6624,25,0.25891,39,0.95390,11,-1.0930,33,0.68461,21,-0.0571
ENSG00000136731,UGGT1,25,-0.4288,43,0.43257,40,0.32467,12,-1.4947,12,-1.4175,48,0.61826,60,0.97557,28,-0.2046,28,-0.2413,27,-0.3078,36,0.16264
ENSG00000136720,HS6ST1,115,0.72191,11,-2.7791,8,-3.1560,89,0.31585,81,0.15517,55,-0.4265,67,-0.1254,13,-2.5324,164,1.52681,20,-1.9279,81,0.17419
ENSG00000136699,SMPD4,0,-5.2564,48,0.60267,44,0.48518,20,-0.7459,24,-0.4819,14,-1.2203,17,-0.9480,64,1.09849,46,0.61277,46,0.55969,26,-0.3733
ENSG00000152082,MZT2B,396,-0.2118,216,-1.1268,243,-0.9528,806,0.92608,414,-0.1415,247,-0.9288,307,-0.6015,721,0.74246,669,0.69080,348,-0.4093,429,-0.0933
ENSG00000136710,CCDC115,2,-4.1778,39,-0.2923,5,-3.2561,50,0.10659,48,0.02314,35,-0.4415,29,-0.7451,101,1.24340,72,0.74924,28,-0.7744,65,0.56664
ENSG00000136718,IMP4,149,1.44388,33,-0.9426,14,-2.1515,102,0.79338,39,-0.7052,38,-0.7542,33,-0.9297,53,-0.2299,85,0.56348,50,-0.3238,61,-0.0334
ENSG00000178171,AMER3,0,-4.3666,0,-9.0418,2,-2.7962,19,0.10493,5,-1.8600,12,-0.5029,10,-0.7823,36,1.18113,33,1.18328,25,0.59399,24,0.58788
ENSG00000136002,ARHGEF4,73,-1.1179,45,-1.8295,88,-0.8459,225,0.60930,239,0.70837,94,-0.7401,77,-1.0504,159,0.06262,217,0.61720,200,0.42268,177,0.25575
ENSG00000152102,FAM168B,21,-2.7841,89,-0.6976,88,-0.7200,147,0.06079,86,-0.7646,119,-0.2602,84,-0.7850,261,0.99196,208,0.68750,170,0.29501,176,0.38325
ENSG00000115762,PLEKHB2,114,-1.2283,153,-0.7858,154,-0.7797,242,-0.0917,106,-1.3338,258,0.01322,206,-0.3351,491,1.04988,286,0.18588,346,0.47646,345,0.51968
ENSG00000173272,MZT2A,202,0.11446,91,-1.1024,97,-1.0098,264,0.53751,169,-0.1600,106,-0.8717,91,-1.1075,262,0.52975,285,0.74509,249,0.44590,170,-0.1696
ENSG00000176771,NCKAP5,0,-4.8445,119,2.81923,28,0.24598,14,-0.8519,47,1.06132,15,-0.7031,38,0.72544,37,0.66767,1,-4.8050,8,-1.6904,4,-2.7546
ENSG00000152127,MGAT5,20,-1.5992,59,0.01557,51,-0.2282,38,-0.6636,36,-0.7315,52,-0.1907,14,-2.1696,141,1.43542,46,-0.3905,149,1.53036,55,-0.0960
ENSG00000152128,TMEM163,0,-4.3448,4,-2.0324,20,0.22997,15,-0.1829,10,-0.7695,22,0.42246,0,-5.8865,2,-3.1231,23,0.52822,12,-0.4957,45,1.85666
ENSG00000082258,CCNT2,61,0.56668,58,0.50117,64,0.64585,12,-1.8964,24,-0.8455,47,0.17721,55,0.42086,26,-0.7620,30,-0.5477,62,0.60642,40,-0.0825
ENSG00000115839,RAB3GAP1,10,-3.2278,62,-0.6010,126,0.50249,69,-0.4300,48,-0.9904,149,0.77812,95,0.05542,96,0.07032,100,0.15245,81,-0.1844,127,0.57726
ENSG00000048991,R3HDM1,72,-1.3870,67,-1.4922,123,-0.5854,198,0.14884,32,-2.5572,444,1.48442,369,1.16429,41,-2.1969,279,0.78095,96,-0.9651,171,-0.0899
ENSG00000144224,UBXN4,73,-1.5040,472,1.42484,311,0.71654,112,-0.8680,222,0.17743,303,0.67567,377,1.03676,102,-1.0136,134,-0.6464,95,-1.1246,122,-0.8025
ENSG00000076003,MCM6,0,-4.5032,8,-1.3155,60,1.91513,4,-2.3373,10,-0.9422,30,0.68561,5,-2.0480,5,-1.7967,17,-0.2132,38,1.11484,27,0.60977
ENSG00000115866,DARS,28,-1.5472,85,0.11237,74,-0.1077,71,-0.1803,142,0.93107,74,-0.1088,121,0.66980,143,0.95008,36,-1.2843,62,-0.3720,80,0.01078
ENSG00000144228,SPOPL,71,1.90597,41,0.93045,3,-2.8169,18,-0.3289,9,-1.3311,15,-0.6522,6,-2.0176,29,0.36404,10,-1.2652,51,1.29465,16,-0.5339
ENSG00000168702,LRP1B,22,-1.5292,22,-1.5512,232,2.28304,19,-1.7602,20,-1.6473,91,0.62794,43,-0.5575,28,-1.1993,17,-2.0230,211,2.09748,39,-0.7523
ENSG00000121964,GTDC1,136,0.48746,71,-0.5267,95,-0.0725,182,0.96966,47,-1.1383,152,0.67134,103,0.05712,71,-0.5269,84,-0.2773,126,0.36835,72,-0.5376
ENSG00000169554,ZEB2,160,-1.2170,1561,2.60970,514,0.58316,184,-1.0035,162,-1.1997,400,0.18370,617,0.88379,300,-0.2642,94,-2.0988,259,-0.4907,141,-1.4845
ENSG00000121989,ACVR2A,0,-4.4520,13,-0.5638,41,1.30422,10,-0.9678,11,-0.7635,25,0.45636,6,-1.6854,11,-0.7642,22,0.28045,28,0.67012,26,0.56460
ENSG00000115947,ORC4,26,-1.3701,30,-1.1713,114,0.91326,28,-1.2425,23,-1.5127,57,-0.1967,47,-0.4952,86,0.46012,85,0.47911,64,-0.0204,97,0.72011
ENSG00000204406,MBD5,0,-5.4019,41,0.19413,68,1.02720,10,-1.9283,10,-1.8868,39,0.11576,79,1.26781,46,0.37823,32,-0.1740,35,-0.0606,38,0.08744
ENSG00000135999,EPC2,3,-3.7329,51,0.34648,33,-0.3328,21,-1.0062,16,-1.3802,77,1.03631,96,1.41450,87,1.23804,28,-0.5937,21,-0.9794,33,-0.3482
ENSG00000168280,KIF5C,71,-3.5130,837,0.14530,606,-0.3567,1322,0.88393,353,-1.1748,1437,1.02271,1070,0.53684,599,-0.3734,743,-0.0448,774,0.02200,682,-0.1904
ENSG00000168288,MMADHC,0,-5.3604,23,-0.6150,22,-0.7105,19,-0.9017,32,-0.1477,28,-0.3157,27,-0.3855,75,1.22997,39,0.17497,30,-0.2121,60,0.96255
ENSG00000080345,RIF1,20,-3.5019,556,1.53316,342,0.70341,65,-1.8307,103,-1.1521,434,1.10140,537,1.46995,137,-0.7208,127,-0.8955,155,-0.5408,127,-0.8908
ENSG00000162980,ARL5A,170,1.19219,69,-0.2653,39,-1.1286,81,-0.0078,101,0.32667,84,0.04644,102,0.34500,65,-0.3556,88,0.12664,99,0.29716,38,-1.2130
ENSG00000182389,CACNB4,68,-1.2399,24,-2.7581,185,0.29146,128,-0.2786,40,-2.0258,342,1.30224,149,-0.0524,284,0.98838,130,-0.2846,192,0.34531,165,0.11514
ENSG00000115145,STAM2,95,1.98311,37,0.35345,24,-0.3157,14,-1.0423,11,-1.4798,31,0.10228,29,0.01812,36,0.34244,17,-0.8843,33,0.21213,17,-0.8414
ENSG00000157827,FMNL2,113,-0.8175,914,2.77528,390,1.14159,68,-1.5760,202,0.06806,164,-0.2511,188,-0.0395,131,-0.5975,43,-2.3598,122,-0.7084,67,-1.6887
ENSG00000196504,PRPF40A,125,0.05023,294,1.46417,166,0.50153,58,-1.1008,109,-0.1517,229,1.03742,291,1.44501,7,-4.0439,56,-1.2342,45,-1.4736,66,-0.9869
ENSG00000162989,KCNJ3,21,-2.9264,10,-3.8899,214,0.55546,64,-1.2961,45,-1.8062,244,0.76968,103,-0.5845,251,0.81795,175,0.25643,268,0.92657,194,0.44183
ENSG00000115159,GPD2,13,-1.3530,18,-0.8901,44,0.43322,33,-0.0154,35,0.05892,16,-1.1334,22,-0.6602,20,-0.7946,23,-0.6010,140,2.48843,24,-0.5567
ENSG00000136541,ERMN,37,-3.3913,3253,4.69472,1039,1.74457,34,-3.5141,60,-2.6987,117,-1.7193,48,-3.0060,36,-3.4329,6,-5.9556,47,-3.0630,36,-3.5618
ENSG00000153237,CCDC148,9,-0.9486,17,-0.0453,54,1.86921,34,1.08330,11,-0.6418,44,1.50517,9,-1.0016,0,-6.1586,7,-1.3603,12,-0.5733,11,-0.7405
ENSG00000144283,PKP4,90,-1.2981,735,2.13046,491,1.38621,177,-0.2708,103,-1.0984,210,-0.0087,179,-0.2566,121,-0.8486,112,-1.0308,231,0.14430,92,-1.3406
ENSG00000123636,BAZ2B,91,-1.5141,651,1.59984,292,0.25870,273,0.15203,264,0.09748,353,0.55999,657,1.61737,233,-0.0994,73,-1.9376,137,-0.9067,64,-2.1384
ENSG00000136536,MARCH7,163,1.96661,53,0.05975,49,-0.0542,13,-2.0178,22,-1.2404,27,-0.9655,49,-0.0547,13,-2.0339,50,-0.0309,62,0.31152,55,0.12981
ENSG00000153250,RBMS1,314,3.87100,14,-1.6526,0,-8.0511,13,-1.7739,20,-1.1749,21,-1.1068,20,-1.1614,73,0.82744,13,-1.8628,25,-0.8442,20,-1.2477
ENSG00000136560,TANK,0,-4.6044,32,0.68098,10,-1.0195,4,-2.3221,19,-0.1407,23,0.15007,38,0.97044,6,-1.8315,15,-0.4594,61,1.80544,22,0.09195
ENSG00000115233,PSMD14,27,-1.9259,112,0.21580,73,-0.4506,57,-0.8214,102,0.06680,120,0.31668,113,0.23008,120,0.31709,89,-0.1615,113,0.22393,129,0.47625
ENSG00000136535,TBR1,2,-5.8961,11,-3.3866,233,1.17765,86,-0.4143,7,-4.1036,99,-0.1991,17,-2.7708,61,-0.9390,76,-0.6373,399,2.16261,198,1.02919
ENSG00000144290,SLC4A10,9,-4.2866,19,-3.3211,203,0.20213,49,-1.9306,36,-2.3977,373,1.19562,280,0.71322,152,-0.2455,192,0.12004,456,1.54968,181,0.02130
ENSG00000115271,GCA,21,-1.0287,107,1.57771,100,1.46347,22,-0.9248,17,-1.2842,21,-1.0140,23,-0.8669,11,-1.9972,29,-0.5470,42,0.03992,55,0.51478
ENSG00000182263,FIGN,0,-4.5199,23,0.28385,10,-0.9976,11,-0.8895,17,-0.1504,35,0.96408,20,0.06925,11,-0.7804,11,-0.9364,47,1.42497,27,0.59287
ENSG00000153253,SCN3A,15,-3.0211,21,-2.5448,353,1.82139,50,-1.2972,61,-1.0214,163,0.49756,279,1.39649,83,-0.5514,110,-0.1280,167,0.54156,66,-0.9464
ENSG00000136531,SCN2A,50,-3.4727,80,-2.7984,1227,1.41295,205,-1.4095,79,-2.8131,1539,1.82350,728,0.53561,177,-1.6294,396,-0.4513,905,0.89243,486,-0.1136
ENSG00000178662,CSRNP3,78,-1.0143,56,-1.4997,180,0.26108,96,-0.7126,37,-2.1077,328,1.25244,151,-0.0142,151,-0.0096,167,0.16215,205,0.47170,181,0.29742
ENSG00000123607,TTC21B,22,-0.3150,19,-0.5610,69,1.48085,8,-1.8626,1,-4.7495,21,-0.4048,48,0.87449,16,-0.8168,25,-0.1625,39,0.52590,34,0.32749
ENSG00000144285,SCN1A,68,-0.8861,30,-2.1034,0,-8.5999,72,-0.7899,38,-1.7294,336,1.70133,180,0.63403,241,1.11682,101,-0.2950,24,-2.4290,191,0.81244
ENSG00000198648,STK39,48,-1.4530,255,1.16201,143,0.21631,134,0.10995,41,-1.6691,188,0.65465,140,0.17933,105,-0.2597,75,-0.8261,103,-0.2912,157,0.39492
ENSG00000172292,CERS6,11,-3.2194,16,-2.7195,79,-0.4041,65,-0.6960,35,-1.6121,198,1.06708,113,0.14975,96,-0.0965,99,-0.0614,211,1.16959,155,0.73335
ENSG00000138398,PPIG,170,-1.2743,573,0.59751,432,0.14641,238,-0.7710,275,-0.5488,899,1.35497,884,1.32670,278,-0.5337,237,-0.8300,325,-0.2949,282,-0.5508
ENSG00000154479,CCDC173,1,-5.0261,30,-0.0472,33,0.14430,51,0.83033,78,1.53267,49,0.74377,77,1.52400,13,-1.2653,20,-0.6598,9,-1.8138,7,-2.1435
ENSG00000213160,KLHL23,5,-3.0269,14,-1.4813,89,1.41140,28,-0.4553,52,0.49716,46,0.30910,53,0.54469,0,-7.2555,52,0.57884,39,0.06032,29,-0.4029
ENSG00000138385,SSB,15,-3.9490,308,0.51419,163,-0.4785,145,-0.6607,136,-0.7558,565,1.54005,378,0.85175,128,-0.8438,175,-0.3994,218,-0.0338,243,0.15287
ENSG00000138382,METTL5,99,0.94578,50,-0.1238,87,0.73442,47,-0.2462,50,-0.1371,54,-0.0300,16,-1.8320,51,-0.1080,68,0.37748,23,-1.2926,49,-0.1747
ENSG00000144357,UBR3,24,-2.2360,132,0.30842,198,0.96974,45,-1.3166,16,-2.8320,170,0.71713,149,0.49990,122,0.19184,94,-0.2399,146,0.47298,109,0.01180
ENSG00000128683,GAD1,1,-7.7855,0,-8.2852,0,-10.488,73,-1.9370,91,-1.6094,26,-3.4439,108,-1.3490,2861,5.90145,91,-1.6970,23,-3.6166,33,-3.1937
ENSG00000115806,GORASP2,5,-2.9599,72,0.91583,56,0.51742,27,-0.6270,17,-1.3275,26,-0.6824,29,-0.5143,20,-1.0616,48,0.28239,72,0.91723,54,0.49253
ENSG00000198586,TLK1,13,-3.0899,77,-0.4869,88,-0.2933,101,-0.0751,52,-1.0986,258,1.45869,246,1.37131,35,-1.6538,86,-0.3518,142,0.45879,99,-0.1265
ENSG00000123600,METTL8,0,-4.6512,42,1.09502,44,1.16367,12,-0.8704,16,-0.4512,33,0.68014,31,0.58850,24,0.20708,13,-0.7214,28,0.40746,10,-1.2402
ENSG00000077380,DYNC1I2,242,-0.6849,1439,2.30680,647,0.85944,128,-1.6331,229,-0.7726,460,0.30642,435,0.21904,252,-0.6276,166,-1.3254,269,-0.5254,244,-0.7206
ENSG00000115840,SLC25A12,21,-1.6779,18,-1.8491,80,0.37077,34,-0.9308,14,-2.2281,46,-0.4743,29,-1.1600,157,1.49061,59,-0.1077,125,1.09694,90,0.61186
ENSG00000091428,RAPGEF4,140,-0.5189,170,-0.2225,101,-1.0148,490,1.50741,116,-0.8106,108,-0.9111,136,-0.5686,341,0.88299,214,0.14933,116,-0.8104,204,0.06571
ENSG00000091436,MAP3K20,1502,5.84477,16,-3.1801,48,-1.6159,11,-3.6573,61,-1.2531,8,-4.1549,93,-0.6152,5,-4.6915,18,-3.1600,12,-3.5316,9,-4.1326
ENSG00000172845,SP3,0,-5.0289,37,0.45106,67,1.43038,25,-0.1726,27,-0.0264,36,0.40321,41,0.62817,0,-5.4971,21,-0.4788,38,0.48966,24,-0.2586
ENSG00000138430,OLA1,24,-2.4095,83,-0.5722,70,-0.8253,98,-0.3114,43,-1.5543,164,0.49149,73,-0.7566,156,0.41900,154,0.43908,215,0.93898,163,0.53417
ENSG00000138433,CIR1,105,-0.4398,206,0.60989,156,0.16791,67,-1.1259,130,-0.1133,286,1.15807,225,0.75418,81,-0.8421,120,-0.2608,144,0.04158,91,-0.7077
ENSG00000144306,SCRN3,0,-4.3299,24,0.53618,1,-3.6282,18,0.10214,17,-0.0185,16,-0.0671,19,0.22133,22,0.38630,17,0.05289,28,0.77449,20,0.26541
ENSG00000163328,GPR155,19,-3.2566,69,-1.3913,427,1.47842,78,-1.2086,77,-1.2387,296,0.84927,286,0.79338,165,-0.0789,141,-0.3570,276,0.73789,144,-0.3214
ENSG00000115935,WIPF1,212,2.30344,294,3.01499,125,1.31673,5,-3.4415,31,-0.8790,16,-1.8803,5,-3.3925,4,-3.8128,5,-3.5276,11,-2.3793,5,-3.4838
ENSG00000128656,CHN1,492,-1.4822,169,-3.0532,1005,-0.4082,1123,-0.2364,176,-2.9939,2071,0.73462,777,-0.7991,418,-1.7246,2080,0.83223,2915,1.31171,1850,0.61288
ENSG00000115966,ATF2,55,-0.0854,34,-0.8185,44,-0.4218,51,-0.1863,33,-0.8511,53,-0.1264,23,-1.4083,104,0.93700,82,0.60770,48,-0.2803,72,0.37671
ENSG00000154518,ATP5MC3,137,-0.8652,97,-1.3763,66,-1.9599,201,-0.2850,122,-1.0370,102,-1.3080,79,-1.6784,497,1.17008,410,0.95427,154,-0.6959,434,1.06710
ENSG00000144320,LNPK,39,-0.3781,37,-0.4683,34,-0.5957,37,-0.4511,18,-1.5470,87,0.86749,86,0.84985,16,-1.6768,41,-0.3349,91,0.94375,63,0.39917
ENSG00000128654,MTX2,4,-3.9044,31,-1.0296,112,0.95963,39,-0.6898,29,-1.1121,30,-1.0602,13,-2.2468,92,0.63451,85,0.56999,66,0.12027,105,0.97810
ENSG00000170144,HNRNPA3,302,0.17369,266,-0.0239,304,0.18618,231,-0.2445,225,-0.2853,224,-0.2872,329,0.31011,428,0.73365,235,-0.2348,260,-0.0605,237,-0.2213
ENSG00000116044,NFE2L2,0,-6.4110,359,2.84224,126,0.85942,41,-0.8962,109,0.62809,75,0.03602,129,0.90345,12,-2.7191,16,-2.3863,26,-1.5607,23,-1.8032
ENSG00000018510,AGPS,22,-0.3236,59,1.27052,43,0.72383,13,-1.0846,14,-0.9305,22,-0.2919,9,-1.5565,6,-2.2463,23,-0.2631,41,0.66966,37,0.56834
ENSG00000079156,OSBPL6,57,0.01151,17,-1.8196,59,0.04797,25,-1.2378,50,-0.2075,77,0.47377,52,-0.1355,139,1.46275,56,-0.0329,47,-0.3008,53,-0.1191
ENSG00000180228,PRKRA,139,1.47982,56,-0.0033,69,0.31944,27,-1.1072,19,-1.6414,39,-0.5521,27,-1.0902,31,-0.9000,84,0.70068,25,-1.2073,66,0.27251
ENSG00000116095,PLEKHA3,32,-0.7882,48,-0.1970,37,-0.6133,87,0.74662,27,-1.0589,57,0.06649,88,0.75159,65,0.27006,46,-0.2712,48,-0.2107,64,0.27861
ENSG00000155657,TTN,2,-3.0715,75,2.17672,9,-1.1719,4,-2.4752,50,1.43185,20,-0.0959,81,2.30891,0,-6.4220,10,-1.2103,0,-7.4530,6,-1.9939
ENSG00000187231,SESTD1,9,-3.2484,193,1.44323,143,0.93543,40,-1.0407,32,-1.3570,110,0.50069,157,1.08242,56,-0.5368,55,-0.6161,58,-0.4819,66,-0.3278
ENSG00000144331,ZNF385B,30,-0.3018,4,-3.2410,6,-2.5065,33,-0.1577,5,-2.9579,40,0.13516,25,-0.5543,99,1.65423,31,-0.2761,65,0.91455,53,0.64800
ENSG00000163510,CWC22,1,-5.2407,118,1.08537,85,0.54642,41,-0.6048,19,-1.7331,172,1.74304,169,1.71055,26,-1.2703,23,-1.5172,38,-0.7108,35,-0.9019
ENSG00000170035,UBE2E3,13,-2.7462,50,-0.7695,80,-0.0580,77,-0.1059,63,-0.4175,43,-1.0109,42,-1.0123,88,0.09873,120,0.65948,64,-0.3935,158,1.18406
ENSG00000138434,ITPRID2,490,3.64760,88,0.28696,32,-1.2679,28,-1.4727,47,-0.6824,28,-1.4535,82,0.17931,2,-4.9025,38,-1.0522,27,-1.4821,27,-1.5943
ENSG00000115252,PDE1A,42,-1.1941,149,0.74376,301,1.97535,29,-1.7513,7,-3.7584,103,0.15546,39,-1.3274,24,-2.0036,33,-1.6433,170,0.96011,142,0.74361
ENSG00000077232,DNAJC10,195,1.57686,62,-0.2842,87,0.23732,17,-2.1818,50,-0.6111,80,0.10470,112,0.62763,78,0.05825,34,-1.2629,97,0.40063,64,-0.2582
ENSG00000061676,NCKAP1,228,-0.2622,77,-1.8865,266,-0.0244,196,-0.4903,130,-1.1168,360,0.45664,228,-0.2591,184,-0.5895,336,0.37918,464,0.86909,352,0.46582
ENSG00000170396,ZNF804A,4,-3.0211,7,-2.1616,2,-3.9500,14,-1.1894,1,-4.1608,45,0.57115,52,0.79848,163,2.96320,44,0.58763,11,-1.4944,10,-1.7193
ENSG00000065548,ZC3H15,151,-1.1410,287,-0.1652,284,-0.1821,176,-0.9059,99,-1.7658,817,1.55714,450,0.54802,230,-0.5015,292,-0.1514,323,0.01934,373,0.27000
ENSG00000138448,ITGAV,138,1.37335,181,1.85658,102,0.85912,18,-1.7609,84,0.54455,33,-0.9044,33,-0.8981,37,-0.7094,45,-0.4504,23,-1.4056,17,-1.9452
ENSG00000144369,FAM171B,79,-1.3509,102,-0.9556,463,1.44938,102,-0.9652,131,-0.5891,238,0.33956,129,-0.6092,91,-1.1321,129,-0.6551,545,1.74557,178,-0.1282
ENSG00000144366,GULP1,39,1.10734,0,-5.8267,0,-6.9195,17,-0.1963,4,-2.1466,18,-0.0998,66,2.02148,0,-6.3344,29,0.69088,0,-6.5124,26,0.50906
ENSG00000204262,COL5A2,0,-4.8051,0,-5.4919,0,-7.1823,7,-1.7015,9,-1.3445,21,-0.2136,27,0.22143,0,-6.5974,35,0.69383,0,-7.6353,86,2.77056
ENSG00000115368,WDR75,0,-5.0225,36,0.40824,74,1.61603,16,-0.8234,27,-0.0287,53,1.06262,30,0.13180,23,-0.2500,13,-1.2416,24,-0.2091,25,-0.1852
ENSG00000138381,ASNSD1,12,-1.6764,40,0.11267,8,-2.1681,20,-0.9028,18,-1.0344,43,0.25094,27,-0.4901,57,0.68741,46,0.36729,75,1.15448,43,0.28125
ENSG00000128699,ORMDL1,33,-0.6267,50,0.01181,82,0.79139,10,-2.4154,38,-0.3964,29,-0.8094,27,-0.8945,105,1.22052,43,-0.2234,78,0.71785,53,0.11094
ENSG00000064933,PMS1,2,-3.1094,31,0.52381,18,-0.3274,16,-0.4690,25,0.23148,40,0.95423,59,1.64151,7,-1.6511,12,-0.9658,15,-0.5312,23,0.11359
ENSG00000198130,HIBCH,61,1.51069,58,1.40185,2,-3.3627,13,-0.9620,52,1.21010,6,-2.1068,21,-0.2272,14,-0.7763,19,-0.4449,8,-1.6354,22,-0.1454
ENSG00000151689,INPP1,36,-0.4004,168,2.19974,113,1.46217,13,-1.8842,44,-0.0818,31,-0.6281,26,-0.9016,19,-1.3134,29,-0.7708,21,-1.1795,37,-0.3625
ENSG00000151690,MFSD6,53,-1.6975,251,0.68883,384,1.40849,46,-1.8862,25,-2.7535,192,0.26266,98,-0.7732,50,-1.7869,121,-0.4920,203,0.35235,285,1.02113
ENSG00000138386,NAB1,57,0.54039,44,0.13242,56,0.52688,42,0.08077,35,-0.2293,43,0.10112,55,0.49986,25,-0.7507,20,-1.1550,63,0.71008,32,-0.3672
ENSG00000115419,GLS,76,-1.4445,19,-3.4119,146,-0.4542,138,-0.5417,51,-2.0128,229,0.23896,98,-1.0578,181,-0.1294,274,0.58679,310,0.72381,379,1.21301
