Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000280776,LINC01202,2,-1.5481,18,2.33676,11,0.99632,0,-6.8326,0,-6.1116,0,-6.9299
ENSG00000113327,GABRG2,438,1.03946,329,0.63508,374,0.90988,55,-2.2305,207,-0.2209,17,-4.1237
ENSG00000113328,CCNG1,18,0.12267,20,0.36777,14,-0.2867,10,-0.7169,11,-0.5438,20,0.38288
ENSG00000170584,NUDCD2,28,-0.7045,31,-0.6318,25,-0.9751,31,-0.5695,55,0.33994,87,1.41190
ENSG00000038274,MAT2B,57,-0.3115,110,0.93334,97,0.66426,35,-1.0439,36,-1.0309,40,-0.9479
ENSG00000145934,TENM2,11,-1.0155,49,1.89746,38,1.18017,1,-4.3596,0,-7.7116,2,-3.3908
ENSG00000113645,WWC1,18,-0.4017,19,-0.3507,21,-0.1657,46,1.11841,19,-0.3105,24,0.00236
ENSG00000113643,RARS,51,0.39409,51,0.43721,56,0.64694,36,-0.1870,15,-1.4739,23,-0.9495
ENSG00000188573,FBLL1,25,-0.4092,64,1.40688,44,0.55438,16,-1.1430,26,-0.3801,6,-2.5617
ENSG00000120137,PANK3,47,0.00659,35,-0.5324,59,0.43249,45,-0.0557,36,-0.3892,53,0.22797
ENSG00000184347,SLIT3,44,2.05236,10,-0.6306,21,0.78191,5,-1.5853,14,-0.0499,1,-3.4424
ENSG00000040275,SPDL1,4,-1.7721,7,-1.1922,14,-0.0517,22,0.66610,18,0.34607,22,0.81724
ENSG00000182132,KCNIP1,22,0.17870,29,0.76977,19,-0.0542,18,-0.1486,19,-0.0343,10,-1.0321
ENSG00000181163,NPM1,245,-0.4242,353,0.18343,349,0.16060,338,0.08778,308,-0.0609,293,-0.1613
ENSG00000072803,FBXW11,82,-0.5627,102,-0.2443,126,0.14625,79,-0.6221,202,0.92221,116,-0.0120
ENSG00000168246,UBTD2,10,-0.6373,22,0.79179,20,0.58465,15,0.04709,11,-0.5104,6,-1.3678
ENSG00000174705,SH3PXD2B,23,0.19519,5,-2.1308,2,-3.2865,37,0.95444,20,-0.0258,45,1.69633
ENSG00000120129,DUSP1,139,1.40314,35,-0.9639,25,-1.4884,139,1.40332,24,-1.4346,66,0.13397
ENSG00000113719,ERGIC1,58,0.85507,30,-0.2789,33,-0.1015,38,0.14321,25,-0.5228,33,-0.0751
ENSG00000037241,RPL26L1,32,-0.7159,58,0.24866,67,0.52997,40,-0.3913,36,-0.5364,50,-0.0402
ENSG00000113732,ATP6V0E1,39,-0.9274,36,-1.1631,35,-1.2341,147,1.23859,101,0.58123,107,0.79577
ENSG00000164463,CREBRF,38,-0.4220,37,-0.5417,71,0.70490,40,-0.3365,35,-0.5580,59,0.33207
ENSG00000113734,BNIP1,9,0.21451,11,0.67104,8,0.18660,5,-0.5702,2,-1.5865,7,-0.2137
ENSG00000145919,BOD1,21,-0.8556,45,0.36675,43,0.29801,24,-0.6404,37,-0.0038,36,-0.0092
ENSG00000113742,CPEB4,298,0.62875,199,-0.0490,217,0.11498,152,-0.4683,206,0.01456,175,-0.2813
ENSG00000170091,NSG2,138,-0.3101,301,1.21305,244,0.73744,65,-1.4676,118,-0.5583,49,-2.0196
ENSG00000164466,SFXN1,60,0.20058,71,0.55056,60,0.24380,22,-1.3439,53,0.01242,40,-0.5039
ENSG00000113749,HRH2,79,1.24685,55,0.74447,36,-0.0861,23,-0.7802,39,0.04506,9,-2.3420
ENSG00000145920,CPLX2,368,0.46169,401,0.72252,400,0.71328,198,-0.5402,218,-0.3882,59,-2.5215
ENSG00000051596,THOC3,16,0.55496,16,0.66343,16,0.63682,9,-0.2519,1,-3.5734,6,-1.0628
ENSG00000122203,KIAA1191,66,-0.4673,99,0.21067,127,0.72576,60,-0.5958,103,0.24847,56,-0.7873
ENSG00000175414,ARL10,25,1.20476,9,-0.4364,22,1.21083,6,-1.0488,6,-1.0890,5,-1.5051
ENSG00000048162,NOP16,2,-2.7414,20,0.81206,11,-0.2324,8,-0.6383,27,1.22434,9,-0.6772
ENSG00000146066,HIGD2A,43,-1.1373,124,0.65309,95,0.13074,93,0.07956,74,-0.3023,76,-0.2917
ENSG00000175416,CLTB,138,-0.0754,206,0.70238,169,0.30582,108,-0.4556,115,-0.3617,93,-0.7711
ENSG00000113194,FAF2,103,1.02867,44,-0.4307,55,-0.0151,76,0.50349,48,-0.2367,39,-0.6387
ENSG00000146083,RNF44,21,-0.3573,36,0.57934,38,0.67707,25,-0.0823,15,-0.8877,15,-0.9420
ENSG00000169258,GPRIN1,48,0.88137,43,0.79163,29,0.01495,16,-0.8538,35,0.35788,7,-2.2917
ENSG00000074317,SNCB,219,-0.1507,418,1.13954,396,1.01485,98,-1.3881,132,-0.9421,43,-2.7847
ENSG00000048140,TSPAN17,9,-0.8878,29,1.16501,18,0.24864,7,-1.2477,14,-0.2148,10,-0.7460
ENSG00000113763,UNC5A,59,0.70909,51,0.52538,50,0.47932,19,-1.0637,60,0.74004,4,-3.4821
ENSG00000087206,UIMC1,48,1.15060,16,-0.7576,16,-0.7107,27,0.17565,28,0.23533,26,0.12536
ENSG00000113761,ZNF346,9,0.03892,11,0.42704,10,0.31476,18,1.17825,2,-1.9854,3,-1.4383
ENSG00000165671,NSD1,66,0.96832,35,-0.1301,40,0.13514,27,-0.5336,16,-1.3348,39,0.07176
ENSG00000169228,RAB24,24,1.24193,12,0.13176,12,0.10222,8,-0.4748,11,-0.0136,5,-1.2689
ENSG00000169230,PRELID1,73,-0.3768,121,0.50744,92,-0.0126,61,-0.6563,90,-0.0513,93,-0.0059
ENSG00000169223,LMAN2,30,0.02845,31,0.04023,25,-0.2973,33,0.13876,32,0.11435,31,0.07264
ENSG00000169220,RGS14,3,-1.3419,19,1.80718,13,0.91208,3,-1.4818,3,-1.5623,0,-3.8121
ENSG00000131187,F12,21,-0.4511,53,1.31276,36,0.47185,13,-1.2400,35,0.35792,3,-3.2595
ENSG00000198055,GRK6,4,-1.6414,21,0.81078,16,0.26965,23,0.82317,10,-0.5126,7,-1.2125
ENSG00000131188,PRR7,46,0.25073,56,0.69214,34,-0.2709,30,-0.4200,61,0.73326,18,-1.2726
ENSG00000113758,DBN1,55,0.36724,58,0.55616,41,-0.1066,46,0.09519,57,0.44253,18,-1.4851
ENSG00000196923,PDLIM7,26,1.00838,19,0.51127,16,0.24720,13,-0.1445,0,-4.2910,9,-0.7121
ENSG00000183258,DDX41,66,0.57015,63,0.58002,47,0.00063,37,-0.3791,47,0.01177,25,-1.0361
ENSG00000146067,FAM193B,16,0.06187,19,0.34816,20,0.42129,18,0.25696,5,-1.7632,12,-0.4228
ENSG00000184840,TMED9,48,0.41078,35,-0.1087,40,0.12618,44,0.26692,34,-0.1391,30,-0.4032
ENSG00000027847,B4GALT7,16,-0.0737,21,0.42069,15,-0.1449,14,-0.2972,28,0.84674,10,-0.8603
ENSG00000170074,FAM153A,29,1.73348,16,0.84228,13,0.41748,0,-4.8691,7,-0.6754,0,-4.2691
ENSG00000204677,FAM153CP,89,2.15994,33,0.34632,25,-0.1869,15,-0.9586,15,-0.8871,6,-2.4170
ENSG00000145916,RMND5B,27,0.64670,23,0.39528,18,-0.0704,17,-0.1544,15,-0.3093,13,-0.6207
ENSG00000145912,NHP2,135,-0.2390,194,0.40438,180,0.26097,127,-0.3415,145,-0.1270,129,-0.3579
ENSG00000197451,HNRNPAB,86,0.33616,61,-0.2426,56,-0.3970,83,0.28436,105,0.67913,60,-0.2657
ENSG00000113240,CLK4,10,-0.9645,21,0.20226,23,0.39354,12,-0.7510,19,-0.0176,21,0.14810
ENSG00000178338,ZNF354B,10,-0.0304,4,-1.3367,11,0.20537,14,0.52842,21,1.26718,7,-0.6118
ENSG00000176783,RUFY1,11,-0.4218,16,0.25609,11,-0.3915,20,0.50400,7,-1.0020,18,0.38756
ENSG00000169045,HNRNPH1,236,0.44977,104,-0.9474,160,-0.2134,141,-0.3914,208,0.24008,252,0.66507
ENSG00000127022,CANX,369,-0.1552,286,-0.6248,366,-0.1910,543,0.48146,394,-0.0493,523,0.48892
ENSG00000161013,MGAT4B,34,0.46050,27,0.12806,31,0.39681,29,0.19856,14,-0.9605,18,-0.6267
ENSG00000161011,SQSTM1,226,-0.1561,232,-0.1307,204,-0.3532,244,-0.0312,355,0.59271,271,0.15869
ENSG00000161010,MRNIP,13,-0.8686,31,0.53136,24,0.05384,16,-0.6348,27,0.21990,23,-0.0751
ENSG00000197226,TBC1D9B,68,-0.1128,56,-0.4680,56,-0.4704,121,0.85440,69,-0.0810,87,0.32978
ENSG00000113269,RNF130,105,-0.0336,57,-1.0808,66,-0.8574,84,-0.4010,161,0.67225,186,1.12178
ENSG00000146090,RASGEF1C,12,-0.3771,10,-0.6619,13,-0.2152,23,0.75201,18,0.27552,17,0.27131
ENSG00000050748,MAPK9,125,-0.1236,170,0.43867,221,1.00281,60,-1.2604,121,-0.1797,63,-1.2863
ENSG00000131459,GFPT2,39,1.29724,14,-0.4308,21,0.27116,19,0.04786,21,0.22323,7,-1.4964
ENSG00000113300,CNOT6,22,0.40043,11,-0.7032,14,-0.4037,16,-0.0903,24,0.57507,21,0.36819
ENSG00000131446,MGAT1,20,-0.4458,33,0.46786,17,-0.7588,45,0.90815,15,-0.8602,27,0.09511
ENSG00000278970,HEIH,21,-0.3066,33,0.48168,25,-0.0537,31,0.35409,21,-0.3139,20,-0.3994
ENSG00000196670,ZFP62,12,0.16017,7,-0.8165,6,-0.9457,5,-1.0437,19,0.83231,19,1.03624
ENSG00000250222,AC008443.5,13,-0.7479,26,0.32868,22,-0.0100,41,1.04566,9,-1.3628,19,-0.2457
ENSG00000146063,TRIM41,19,-0.6342,24,-0.3540,20,-0.6343,33,0.22657,51,0.93884,35,0.34604
ENSG00000204628,RACK1,242,-0.2233,248,-0.2101,208,-0.5181,353,0.39247,323,0.24227,337,0.36603
ENSG00000183718,TRIM52,18,0.47826,18,0.56776,11,-0.3629,7,-1.0428,23,0.86902,8,-0.9435
ENSG00000248275,TRIM52-AS1,27,-0.1998,30,-0.0343,20,-0.7131,30,-0.0362,21,-0.5444,48,0.89970
ENSG00000112679,DUSP22,18,-0.8269,27,-0.1816,25,-0.3462,25,-0.2755,35,0.22867,45,0.77317
ENSG00000112685,EXOC2,26,0.47747,20,0.04235,17,-0.2723,15,-0.4450,17,-0.2181,22,0.23761
ENSG00000124535,WRNIP1,38,0.56418,28,0.11571,32,0.36027,24,-0.1845,6,-2.1556,26,-0.0790
ENSG00000021355,SERPINB1,11,-1.2797,12,-1.2213,6,-2.2489,50,1.12261,44,0.88300,45,1.12484
ENSG00000170542,SERPINB9,9,-0.7182,18,0.40381,11,-0.4994,11,-0.4356,11,-0.3893,21,0.68806
ENSG00000124570,SERPINB6,42,-0.8661,36,-1.1965,27,-1.6306,116,0.79763,85,0.26605,141,1.40858
ENSG00000244041,LINC01011,3,-1.4642,17,1.71879,7,-0.1324,2,-2.0676,5,-0.7069,6,-0.5303
ENSG00000124588,NQO2,32,-0.4837,67,0.86359,50,0.28477,35,-0.3184,25,-0.8377,31,-0.5718
ENSG00000137275,RIPK1,11,-0.2208,17,0.55935,13,0.00885,7,-0.9094,5,-1.5090,16,0.43829
ENSG00000137274,BPHL,10,-0.5998,16,0.09073,21,0.63549,16,0.06144,2,-2.7849,17,0.22174
ENSG00000137267,TUBB2A,904,0.21629,945,0.33699,1187,0.80509,324,-1.3907,1207,0.70445,215,-2.1546
ENSG00000137285,TUBB2B,200,-0.2857,310,0.50225,138,-0.9539,350,0.63367,181,-0.4434,262,0.17386
ENSG00000180822,PSMG4,14,-0.6636,31,0.76519,23,0.19072,12,-0.7946,26,0.36125,14,-0.7120
ENSG00000137266,SLC22A23,46,0.42231,32,-0.1464,27,-0.4368,31,-0.2161,28,-0.3820,46,0.53226
ENSG00000228793,AL033523.1,15,-0.7246,1,-4.3685,3,-3.1803,19,-0.3695,45,1.06908,64,2.32943
ENSG00000168994,PXDC1,11,-0.5090,17,0.19071,6,-1.4977,27,0.92856,14,-0.1155,20,0.48628
ENSG00000145945,FAM50B,11,-0.7046,25,0.67760,17,-0.1390,21,0.22379,19,0.05327,13,-0.5120
ENSG00000112739,PRPF4B,207,1.17960,69,-0.7285,101,-0.0598,61,-0.8400,64,-0.7686,133,0.46979
ENSG00000198721,ECI2,65,0.27472,64,0.29958,39,-0.5738,79,0.62146,32,-0.8366,54,-0.0124
ENSG00000153046,CDYL,26,-0.5565,35,-0.0984,37,-0.0140,56,0.66572,16,-1.2718,46,0.41435
ENSG00000124787,RPP40,3,-1.0877,9,0.70820,14,1.71230,7,0.13555,0,-5.9906,0,-3.8087
ENSG00000214113,LYRM4,33,-0.1220,55,0.85291,47,0.54196,20,-0.9098,12,-1.5940,26,-0.5778
ENSG00000145982,FARS2,19,1.14990,12,0.39648,10,0.07370,10,0.01534,5,-0.9958,4,-1.2502
ENSG00000124785,NRN1,525,0.96871,431,0.73575,456,0.85836,77,-2.0687,215,-0.5130,40,-3.1906
ENSG00000216863,LY86-AS1,10,-0.0795,19,1.18176,21,1.47637,3,-1.6375,1,-3.2231,0,-5.5108
ENSG00000124783,SSR1,95,-0.0768,78,-0.4540,88,-0.2352,105,0.07925,116,0.24481,126,0.44828
ENSG00000124784,RIOK1,21,0.59488,11,-0.4555,16,0.13715,5,-1.5603,26,0.97038,13,-0.2632
ENSG00000168566,SNRNP48,17,0.76754,7,-0.7391,12,0.19791,11,0.00823,9,-0.2978,11,0.04432
ENSG00000239264,TXNDC5,55,1.03477,28,-0.1097,21,-0.6431,23,-0.4228,36,0.30371,29,-0.0768
ENSG00000124802,EEF1E1,30,-0.5730,57,0.55866,52,0.37519,19,-1.2423,31,-0.4958,43,0.01737
ENSG00000124786,SLC35B3,3,-1.4497,8,-0.3349,14,0.70467,7,-0.5025,7,-0.3505,12,0.46968
ENSG00000111845,PAK1IP1,41,0.59095,18,-0.7542,41,0.72184,13,-1.2403,10,-1.5126,36,0.47459
ENSG00000111843,TMEM14C,42,-1.1717,114,0.48432,97,0.16552,74,-0.2941,53,-0.8137,104,0.30051
ENSG00000137210,TMEM14B,100,-0.1607,126,0.24476,114,0.04287,79,-0.5455,95,-0.2446,122,0.18199
ENSG00000197977,ELOVL2,13,-1.1039,25,-0.1118,10,-1.6346,71,1.73720,21,-0.3400,32,0.35507
ENSG00000224531,SMIM13,78,0.11181,96,0.53445,102,0.65504,46,-0.7224,60,-0.3227,38,-1.1124
ENSG00000111859,NEDD9,37,1.81408,11,-0.3557,4,-1.7888,12,-0.1499,2,-2.5826,19,0.68042
ENSG00000205269,TMEM170B,50,0.36971,61,0.86619,47,0.30340,25,-0.7289,13,-1.7171,27,-0.6832
ENSG00000095951,HIVEP1,31,0.39444,22,-0.1562,37,0.79553,26,0.07562,22,-0.2078,12,-1.2199
ENSG00000078401,EDN1,30,0.42342,16,-0.6130,21,-0.2081,46,1.14033,10,-1.3394,25,0.12573
ENSG00000112137,PHACTR1,168,0.17468,192,0.45590,237,0.90016,69,-1.2238,189,0.36895,39,-2.2346
ENSG00000145979,TBC1D7,9,-0.5678,18,0.60732,19,0.70692,4,-1.8220,9,-0.6180,11,-0.2708
ENSG00000145990,GFOD1,127,0.63942,101,0.30400,125,0.73726,41,-1.1631,76,-0.1994,40,-1.3213
ENSG00000124523,SIRT5,9,-0.7472,19,0.54335,24,1.01784,4,-1.7041,2,-2.8017,14,-0.0553
ENSG00000225921,NOL7,97,-0.5381,126,-0.1471,141,0.05302,156,0.21143,119,-0.2230,162,0.32706
ENSG00000010017,RANBP9,44,-0.7000,98,0.67149,116,1.04781,36,-1.0374,30,-1.3006,43,-0.8263
ENSG00000050393,MCUR1,20,-1.1866,48,0.21742,57,0.56781,42,-0.0283,36,-0.2543,38,-0.2194
ENSG00000180537,RNF182,5,-1.7537,21,0.54869,17,0.09532,26,0.77600,0,-5.3519,19,0.27045
ENSG00000112149,CD83,14,-0.8460,44,1.25138,29,0.33211,20,-0.3203,9,-1.4208,14,-0.9349
ENSG00000008083,JARID2,52,0.96151,36,0.40546,21,-0.5750,27,-0.1056,18,-0.7326,25,-0.2406
ENSG00000047579,DTNBP1,18,-0.6315,48,1.13929,33,0.37045,13,-1.1638,9,-1.6675,22,-0.3935
ENSG00000007944,MYLIP,33,0.34911,12,-1.3647,13,-1.1805,31,0.21659,28,0.04777,50,1.27981
ENSG00000137198,GMPR,1,-2.8543,8,-0.0354,3,-1.3952,17,1.12256,1,-2.7702,17,1.43068
ENSG00000124788,ATXN1,142,0.75294,83,-0.1532,123,0.60365,60,-0.6460,85,-0.1045,57,-0.8025
ENSG00000112186,CAP2,202,0.46370,179,0.30402,312,1.53498,37,-2.1788,110,-0.5130,21,-3.1180
ENSG00000137414,FAM8A1,61,0.13333,51,-0.1712,62,0.19685,30,-0.9569,57,0.03420,65,0.27104
ENSG00000124789,NUP153,38,0.74878,22,-0.1749,23,-0.0730,24,0.02098,24,-0.0160,20,-0.3007
ENSG00000137177,KIF13A,52,0.26957,17,-1.5568,20,-1.3579,40,-0.1461,72,0.82602,79,1.20643
ENSG00000187566,NHLRC1,17,0.91949,7,-0.6514,13,0.44907,8,-0.3975,7,-0.4837,9,-0.1430
ENSG00000137364,TPMT,19,-0.7324,54,1.16288,39,0.46739,11,-1.5401,13,-1.2795,23,-0.5158
ENSG00000165097,KDM1B,30,1.42719,8,-0.7530,13,0.02605,16,0.32097,5,-1.3304,11,-0.2318
ENSG00000124795,DEK,158,-0.0064,103,-0.7555,124,-0.4424,176,0.16532,114,-0.5323,264,1.02937
ENSG00000172201,ID4,111,-0.3724,58,-1.4898,42,-1.9850,503,2.40815,89,-0.7189,178,0.46519
ENSG00000112242,E2F3,7,-0.7615,21,1.18485,16,0.67235,4,-1.6069,11,-0.0221,4,-1.8034
ENSG00000124766,SOX4,43,1.08636,24,0.09614,15,-0.7129,25,0.14649,35,0.70758,12,-1.1114
ENSG00000272168,CASC15,15,-0.6271,31,0.66156,35,0.92747,9,-1.4101,16,-0.5051,13,-0.8611
ENSG00000152954,NRSN1,75,-0.4321,139,0.68159,184,1.32019,56,-0.8664,46,-1.1883,30,-1.9598
ENSG00000124532,MRS2,11,-0.9146,29,0.66434,37,1.16507,13,-0.6644,4,-2.4955,13,-0.8014
ENSG00000112294,ALDH5A1,51,-0.3393,94,0.78345,78,0.39406,56,-0.2040,33,-1.0055,43,-0.6844
ENSG00000137261,KIAA0319,7,-1.4372,30,1.00559,29,0.94335,12,-0.6473,5,-1.9346,11,-0.9202
ENSG00000111802,TDP2,27,-0.5847,49,0.39995,60,0.81036,34,-0.2361,10,-2.0230,34,-0.2872
ENSG00000112304,ACOT13,14,-1.3628,46,0.59970,37,0.17760,72,1.30346,11,-1.7134,20,-0.8751
ENSG00000112308,C6orf62,174,0.00423,130,-0.5179,207,0.33041,239,0.52965,58,-1.6907,210,0.35636
ENSG00000112312,GMNN,16,-0.4055,25,0.34403,21,-0.0038,55,1.71631,6,-1.7343,9,-1.3866
ENSG00000111913,RIPOR2,28,0.32213,22,-0.0898,21,-0.1704,12,-0.9887,57,1.56985,12,-1.0559
ENSG00000079691,CARMIL1,55,1.57438,25,0.20539,14,-0.7283,32,0.61459,8,-1.5141,13,-0.9191
ENSG00000187837,HIST1H1C,59,0.04813,30,-1.1189,22,-1.5726,65,0.18661,65,0.18617,113,1.41603
ENSG00000197061,HIST1H4C,78,-0.5758,122,0.17125,151,0.58640,92,-0.3091,65,-0.8553,112,0.00427
ENSG00000180573,HIST1H2AC,23,-0.2377,4,-2.7806,12,-1.3237,26,-0.0956,29,0.10017,67,2.03228
ENSG00000168298,HIST1H1E,51,-0.8063,42,-1.2279,53,-0.8404,133,0.73626,64,-0.4529,166,1.40627
ENSG00000124575,HIST1H1D,5,-0.9644,7,-0.6645,4,-1.2990,19,1.03881,2,-2.1344,21,1.52379
ENSG00000112763,BTN2A1,27,1.01505,18,0.41741,11,-0.4915,8,-0.8458,11,-0.3988,13,-0.1780
ENSG00000228223,HCG11,9,-0.5459,15,0.25019,13,-0.0503,27,1.17539,8,-0.6883,9,-0.5945
ENSG00000182952,HMGN4,22,-0.3937,31,0.13773,32,0.18303,26,-0.1845,30,0.09370,27,-0.0845
ENSG00000146109,ABT1,10,-0.9344,33,1.10655,23,0.33437,8,-1.2392,17,-0.1603,12,-0.7878
ENSG00000181315,ZNF322,2,-1.8340,6,-0.2638,9,0.52732,2,-1.8524,7,0.01579,11,0.82838
ENSG00000269293,ZSCAN16-AS1,28,-1.2055,60,-0.0500,49,-0.4124,56,-0.1680,79,0.40025,88,0.67883
ENSG00000198315,ZKSCAN8,39,1.86697,8,-0.8519,6,-1.2883,7,-0.9677,9,-0.6848,19,0.67471
ENSG00000137338,PGBD1,16,-0.0820,10,-0.8683,16,-0.0667,19,0.22254,26,0.72959,19,0.18960
ENSG00000204713,TRIM27,22,-0.5224,27,-0.2697,34,0.15553,25,-0.3314,55,0.94361,28,-0.1679
ENSG00000204681,GABBR1,275,0.06481,291,0.18696,271,0.05133,291,0.16049,363,0.52698,160,-0.8685
ENSG00000204655,MOG,120,-0.0606,8,-4.1940,31,-2.2616,61,-1.1225,253,1.20865,306,2.05571
ENSG00000206503,HLA-A,109,-0.7727,128,-0.5856,76,-1.4441,364,1.22511,272,0.70662,226,0.45405
ENSG00000066379,ZNRD1,2,-1.8469,11,0.76396,2,-1.8355,11,0.61594,5,-0.6679,11,0.79809
ENSG00000204619,PPP1R11,59,0.07614,69,0.38042,67,0.32952,38,-0.6431,73,0.40512,33,-0.9076
ENSG00000234127,TRIM26,44,0.90920,14,-1.0776,20,-0.4748,29,0.19849,29,0.18917,31,0.37198
ENSG00000231074,HCG18,159,1.46639,41,-0.8929,59,-0.2699,34,-1.0761,115,0.86434,55,-0.4096
ENSG00000241370,RPP21,33,-0.2914,58,0.73439,45,0.22752,36,-0.1678,26,-0.7054,29,-0.5514
ENSG00000204592,HLA-E,291,0.52923,67,-1.8998,36,-2.8508,629,1.97930,70,-1.7117,353,1.04599
ENSG00000204590,GNL1,139,0.45229,112,0.10723,111,0.08165,100,-0.0863,103,-0.0521,83,-0.4444
ENSG00000204576,PRR3,19,1.01771,9,-0.2375,8,-0.3547,10,-0.0330,12,0.18048,9,-0.3091
ENSG00000204574,ABCF1,47,-0.5135,56,-0.2745,81,0.39749,59,-0.1764,68,0.06177,71,0.14417
ENSG00000204569,PPP1R10,13,-0.3459,13,-0.4646,14,-0.2374,28,0.85460,23,0.50228,16,-0.1122
ENSG00000204568,MRPS18B,52,-0.2288,49,-0.3953,44,-0.5493,74,0.32612,56,-0.1198,88,0.74084
ENSG00000137343,ATAT1,41,-0.1929,35,-0.4637,30,-0.7624,42,-0.1591,86,1.04818,58,0.44190
ENSG00000204564,C6orf136,44,0.13810,46,0.23611,60,0.79959,34,-0.2777,29,-0.5400,22,-1.0330
ENSG00000204560,DHX16,16,0.43028,14,0.32875,14,0.25774,4,-1.4625,11,-0.0801,10,-0.3032
ENSG00000146112,PPP1R18,8,-0.2166,9,-0.1958,4,-1.4754,25,1.66849,1,-2.7408,13,0.63501
ENSG00000137337,MDC1,19,0.17021,14,-0.2833,14,-0.3397,18,0.09457,18,0.06137,21,0.36683
ENSG00000196230,TUBB,232,-0.2891,314,0.22830,434,0.89210,184,-0.6505,292,0.07726,149,-1.0719
ENSG00000137312,FLOT1,128,-0.0439,140,0.11601,154,0.30228,144,0.14018,120,-0.1522,102,-0.4525
ENSG00000204580,DDR1,94,-0.5138,30,-2.3621,24,-2.6998,250,1.12358,135,0.06938,289,1.77692
ENSG00000137411,VARS2,4,-1.4165,12,0.29805,8,-0.3812,6,-0.7302,6,-0.7661,18,1.08187
ENSG00000204525,HLA-C,58,-0.5209,68,-0.3258,53,-0.7419,175,1.32728,76,-0.1101,90,0.18964
ENSG00000234745,HLA-B,216,0.09234,116,-0.9803,93,-1.3463,367,0.99391,235,0.22753,302,0.77188
ENSG00000198563,DDX39B,105,0.14914,72,-0.5204,74,-0.4536,106,0.15687,113,0.27084,124,0.48877
ENSG00000213760,ATP6V1G2,202,-0.0630,326,0.87694,350,1.04142,79,-1.5214,118,-0.9032,70,-1.8315
ENSG00000204498,NFKBIL1,16,0.25040,11,-0.2691,10,-0.4330,4,-1.8433,24,0.99664,16,0.37936
ENSG00000204472,AIF1,13,-1.8684,34,-0.5009,14,-1.8809,131,1.91281,28,-0.7668,69,0.84045
ENSG00000204469,PRRC2A,69,0.02931,76,0.22962,61,-0.1893,84,0.35083,70,0.06223,55,-0.3548
ENSG00000204463,BAG6,68,-0.0576,84,0.34288,66,-0.1234,81,0.22016,66,-0.1028,59,-0.3068
ENSG00000204439,C6orf47,1,-2.8641,8,-0.1223,6,-0.7847,17,1.01534,17,1.03856,9,0.03908
ENSG00000204438,GPANK1,25,0.54318,16,-0.1714,10,-1.0580,18,0.00855,12,-0.6406,28,0.83088
ENSG00000204435,CSNK2B,84,-0.5761,109,-0.1769,118,-0.0298,113,-0.1011,193,0.78965,119,-0.0172
ENSG00000240053,LY6G5B,10,0.13438,9,-0.1629,5,-1.1216,4,-1.2567,27,1.82248,9,-0.1596
ENSG00000204427,ABHD16A,24,-0.6046,45,0.50803,47,0.56571,14,-1.4024,45,0.41384,23,-0.6951
ENSG00000213722,DDAH2,22,-0.3589,12,-1.3500,8,-1.9385,101,2.38834,20,-0.5011,33,0.33060
ENSG00000213719,CLIC1,11,-0.9794,9,-1.3315,3,-3.0817,73,2.39617,15,-0.4296,29,0.74629
ENSG00000204394,VARS,21,-0.1395,31,0.53128,22,-0.1138,21,-0.1328,15,-0.6501,23,-0.0114
ENSG00000204392,LSM2,16,-0.7131,25,-0.0802,23,-0.2163,34,0.44240,20,-0.4188,34,0.50378
ENSG00000204389,HSPA1A,98,1.05915,45,-0.2837,32,-0.8452,55,0.07928,58,0.16805,53,0.03340
ENSG00000204388,HSPA1B,33,-0.8325,49,-0.2575,71,0.45550,91,0.81499,73,0.44186,34,-0.8773
ENSG00000204387,SNHG32,95,-0.4154,85,-0.6556,70,-0.9876,183,0.65513,154,0.37132,184,0.79341
ENSG00000204386,NEU1,19,-0.3027,38,0.99332,25,0.17698,24,0.06143,13,-0.9143,13,-1.0173
ENSG00000204371,EHMT2,44,0.52698,41,0.50746,27,-0.3044,36,0.18853,22,-0.5371,24,-0.5147
ENSG00000204356,NELFE,56,-0.5045,56,-0.5639,62,-0.3803,95,0.34600,102,0.46223,101,0.53694
ENSG00000204351,SKIV2L,41,1.32479,17,-0.1441,15,-0.4019,23,0.30811,18,-0.1092,12,-0.8060
ENSG00000204348,DXO,6,-0.5540,10,0.24811,7,-0.4189,15,0.76576,5,-0.7650,10,0.20936
ENSG00000204344,STK19,6,-1.2660,14,0.04816,14,0.04208,19,0.52453,10,-0.4991,16,0.31018
ENSG00000213676,ATF6B,15,0.45349,8,-0.6902,7,-0.7646,17,0.63324,21,0.94434,11,-0.1643
ENSG00000204314,PRRT1,79,0.48979,95,0.96196,82,0.65229,33,-0.8780,33,-0.9181,15,-2.2274
ENSG00000241404,EGFL8,27,1.58285,3,-1.7700,5,-1.2559,9,-0.3381,24,1.31731,11,-0.0532
ENSG00000204310,AGPAT1,64,-0.2861,79,0.05220,71,-0.1500,83,0.12954,117,0.69514,64,-0.3309
ENSG00000204308,RNF5,53,-0.1907,59,-0.0208,47,-0.4335,59,-0.0113,66,0.16882,74,0.39725
ENSG00000204301,NOTCH4,14,0.10889,14,0.09873,10,-0.4414,21,0.70627,2,-2.7493,17,0.48366
