Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000113328,CCNG1,58,1.29581,6,-2.1723,28,0.12076,23,-0.1954,38,0.58986,10,-1.3521,41,0.69841,16,-0.7212,27,0.03763,26,-0.0084,20,-0.4147
ENSG00000170584,NUDCD2,58,0.81550,29,-0.2872,11,-1.6688,41,0.27571,56,0.77908,25,-0.5275,52,0.63655,8,-2.1108,39,0.18240,17,-1.0447,40,0.24280
ENSG00000038274,MAT2B,58,-0.8118,25,-2.0207,65,-0.6347,96,-0.0325,97,-0.0200,68,-0.5564,226,1.38421,74,-0.4293,89,-0.1504,164,0.83345,107,0.14670
ENSG00000145934,TENM2,58,-0.4626,2,-5.3676,96,0.32470,35,-1.2207,45,-0.8510,132,0.84587,45,-0.8365,148,1.04385,116,0.63608,49,-0.6977,105,0.53416
ENSG00000113645,WWC1,58,0.65522,29,-0.4265,52,0.47162,35,-0.1597,82,1.23561,37,-0.0361,38,0.00194,12,-1.6833,30,-0.3987,20,-0.9973,34,-0.2099
ENSG00000113643,RARS,58,-0.0283,56,-0.0720,66,0.17576,30,-0.9988,38,-0.6855,75,0.38244,53,-0.1700,62,0.09022,34,-0.8533,63,0.10356,86,0.67932
ENSG00000188573,FBLL1,58,0.07394,14,-2.0499,54,-0.0214,69,0.35642,28,-1.0286,37,-0.6077,77,0.54064,82,0.63174,37,-0.6014,80,0.59670,62,0.21228
ENSG00000120137,PANK3,58,-0.1943,67,0.03892,75,0.20956,41,-0.7268,43,-0.6553,87,0.45853,53,-0.3202,60,-0.1314,61,-0.1084,76,0.22644,83,0.40838
ENSG00000181163,NPM1,192,-0.4518,287,0.17260,347,0.47998,282,0.14455,236,-0.1362,248,-0.0535,269,0.06835,234,-0.1448,250,-0.0443,249,-0.0492,246,-0.0792
ENSG00000072803,FBXW11,58,-0.9989,98,-0.1991,106,-0.0705,72,-0.6771,93,-0.2739,103,-0.1108,151,0.49207,119,0.11169,111,0.00387,100,-0.1619,161,0.66351
ENSG00000120129,DUSP1,58,-1.3440,96,-0.5883,120,-0.2439,103,-0.4690,225,0.76378,180,0.40449,4,-5.2198,50,-1.5468,790,3.28001,15,-3.2924,19,-3.0480
ENSG00000113719,ERGIC1,58,0.75693,35,-0.0322,67,1.00133,42,0.24115,23,-0.6772,34,-0.1030,13,-1.5663,33,-0.1197,36,0.01696,26,-0.5167,33,-0.1647
ENSG00000037241,RPL26L1,497,3.55833,9,-3.2033,16,-2.3470,53,-0.6372,21,-1.9590,53,-0.6118,39,-1.0938,47,-0.7979,74,-0.1155,31,-1.4375,58,-0.5403
ENSG00000113732,ATP6V0E1,58,0.77465,33,-0.1269,48,0.45800,83,1.39416,81,1.35737,12,-1.5960,21,-0.8298,3,-3.5093,30,-0.2513,31,-0.1974,14,-1.5108
ENSG00000164463,CREBRF,58,-0.6630,122,0.50242,81,-0.1435,35,-1.4153,58,-0.6506,147,0.80766,95,0.10978,172,1.07326,53,-0.7870,95,0.11018,75,-0.2816
ENSG00000145919,BOD1,58,0.58791,15,-1.4897,19,-1.1526,43,0.12271,33,-0.2917,13,-1.7164,33,-0.2908,38,-0.0871,80,1.13158,48,0.29317,50,0.39914
ENSG00000113742,CPEB4,58,-1.5571,314,1.08594,281,0.89718,99,-0.7507,142,-0.2004,320,1.11806,62,-1.4608,148,-0.1357,177,0.14275,71,-1.2429,133,-0.3271
ENSG00000170091,NSG2,58,-2.2146,36,-2.9196,227,-0.1663,285,0.19525,151,-0.7874,198,-0.3756,232,-0.1299,408,0.77542,460,0.97889,209,-0.2921,381,0.75052
ENSG00000164466,SFXN1,58,-0.2701,66,-0.0639,47,-0.5920,63,-0.1445,42,-0.7607,93,0.48410,67,-0.0457,77,0.18552,64,-0.1169,99,0.57574,75,0.15351
ENSG00000113749,HRH2,58,1.11843,0,-7.5328,35,0.31271,26,-0.1898,19,-0.6266,55,1.02507,14,-1.0371,7,-1.9937,55,1.05057,29,0.01609,24,-0.2936
ENSG00000145920,CPLX2,65,-2.5730,153,-1.3213,988,1.68834,582,0.76238,469,0.40973,366,0.01298,330,-0.1500,206,-0.8706,359,-0.0157,423,0.24208,207,-0.9266
ENSG00000051596,THOC3,58,1.30737,1,-4.5930,8,-1.7040,16,-0.7368,31,0.29344,6,-2.2364,15,-0.8052,43,0.81550,55,1.22056,8,-1.6757,35,0.53494
ENSG00000122203,KIAA1191,58,-0.8658,64,-0.7210,63,-0.7294,120,0.26634,120,0.26646,66,-0.6726,137,0.47864,94,-0.1254,145,0.56604,130,0.39140,111,0.15984
ENSG00000175414,ARL10,58,0.92931,18,-0.9263,35,0.12810,16,-1.0467,12,-1.4657,49,0.65656,27,-0.2695,44,0.47417,37,0.19576,32,-0.0034,31,-0.0991
ENSG00000146066,HIGD2A,58,-0.7082,15,-2.6549,103,0.18964,175,1.05422,125,0.49437,21,-2.2166,83,-0.1508,54,-0.8202,163,0.92997,114,0.34999,94,0.04949
ENSG00000175416,CLTB,1039,2.23801,83,-1.8773,110,-1.4602,282,-0.0326,179,-0.7322,132,-1.1971,274,-0.0780,155,-0.9537,368,0.39111,368,0.39011,233,-0.3580
ENSG00000113194,FAF2,58,0.03250,107,1.02939,20,-1.5838,21,-1.4740,54,-0.0814,88,0.70346,24,-1.3024,117,1.18517,47,-0.2859,55,-0.0516,45,-0.3910
ENSG00000146083,RNF44,58,0.27920,29,-0.7572,62,0.39737,51,0.08168,60,0.33880,49,0.02009,61,0.36890,31,-0.6589,54,0.18321,51,0.07961,37,-0.4635
ENSG00000169258,GPRIN1,58,0.87702,19,-0.8562,21,-0.7084,35,0.06317,28,-0.2674,18,-0.9407,24,-0.5365,39,0.22846,74,1.30921,51,0.66405,18,-1.0296
ENSG00000074317,SNCB,612,0.46679,47,-3.3842,354,-0.3982,454,-0.0102,232,-1.0411,350,-0.4137,626,0.50232,613,0.46842,664,0.59785,598,0.42905,467,0.03879
ENSG00000048140,TSPAN17,58,1.36422,0,-6.1931,25,-0.0011,23,-0.1482,9,-1.5005,26,0.04562,26,0.06108,7,-1.7701,33,0.44116,35,0.54030,29,0.26619
ENSG00000113763,UNC5A,58,0.82681,3,-3.4108,29,-0.2612,22,-0.7044,23,-0.6151,24,-0.5266,31,-0.1499,11,-1.6834,80,1.38511,55,0.76082,38,0.18563
ENSG00000087206,UIMC1,58,1.29579,45,0.86201,28,0.13618,21,-0.3054,18,-0.5823,72,1.69955,14,-0.9545,15,-0.8469,21,-0.3630,7,-1.8597,7,-1.9942
ENSG00000165671,NSD1,58,0.04625,79,0.54244,42,-0.4466,20,-1.5211,45,-0.3522,129,1.37673,45,-0.3490,119,1.23719,24,-1.2824,33,-0.7932,39,-0.5857
ENSG00000169230,PRELID1,58,-0.6040,63,-0.4781,65,-0.4199,145,0.84930,89,0.06469,26,-1.7989,104,0.30203,58,-0.6067,115,0.47311,54,-0.6958,125,0.68527
ENSG00000169223,LMAN2,58,0.49522,25,-0.7735,30,-0.5240,60,0.56200,58,0.49045,26,-0.7167,19,-1.1960,44,0.04974,32,-0.4048,31,-0.4531,61,0.67291
ENSG00000169220,RGS14,58,1.35367,5,-2.3544,14,-0.8573,51,1.14973,15,-0.7799,8,-1.7339,27,0.10651,13,-0.9829,31,0.33912,27,0.07922,27,0.11080
ENSG00000131188,PRR7,58,1.13773,7,-2.1183,30,0.08955,45,0.73315,30,0.09602,22,-0.3958,8,-1.8314,16,-0.8665,70,1.47339,18,-0.7198,19,-0.6381
ENSG00000113758,DBN1,58,-0.1556,24,-1.4770,72,0.18372,58,-0.1556,62,-0.0383,112,0.90461,56,-0.1963,41,-0.6894,94,0.62084,55,-0.2259,67,0.08956
ENSG00000183258,DDX41,58,0.05202,34,-0.7709,59,0.09435,59,0.09808,53,-0.0700,45,-0.3470,41,-0.4838,47,-0.2582,70,0.36176,70,0.35067,67,0.31817
ENSG00000146067,FAM193B,58,1.42219,19,-0.4060,10,-1.2726,35,0.58898,18,-0.4902,31,0.37968,8,-1.5438,31,0.40694,26,0.09911,0,-6.1915,28,0.22064
ENSG00000184840,TMED9,58,0.23915,45,-0.1381,26,-0.9566,47,-0.0753,64,0.39822,32,-0.6715,42,-0.2742,29,-0.8212,69,0.52820,67,0.48759,58,0.26561
ENSG00000170074,FAM153A,58,1.03415,6,-2.3745,14,-1.1407,17,-0.8437,11,-1.4712,82,1.64811,4,-2.9333,9,-1.8326,50,0.77656,17,-0.9170,49,0.86632
ENSG00000204677,FAM153CP,58,-0.2800,25,-1.5514,9,-3.0271,36,-0.9757,30,-1.2647,392,3.28223,14,-2.3827,28,-1.3487,105,0.67274,24,-1.6039,55,-0.3945
ENSG00000145916,RMND5B,58,1.26763,18,-0.5916,26,-0.0131,26,-0.0428,27,-0.0001,18,-0.6138,29,0.12957,21,-0.3387,20,-0.4238,13,-1.0492,32,0.29774
ENSG00000145912,NHP2,270,0.79134,79,-1.1296,115,-0.5622,191,0.22365,188,0.20090,77,-1.1602,129,-0.3901,116,-0.5516,279,0.84818,151,-0.1403,195,0.28925
ENSG00000197451,HNRNPAB,58,-0.1239,50,-0.3497,70,0.18112,72,0.22538,78,0.35502,67,0.11099,66,0.09048,74,0.26010,36,-0.8229,65,0.05572,57,-0.1614
ENSG00000113240,CLK4,58,0.61166,24,-0.7192,10,-2.0401,37,-0.0762,25,-0.7000,88,1.32146,3,-3.4908,52,0.43709,64,0.79117,43,0.15790,33,-0.2858
ENSG00000176783,RUFY1,58,1.05681,46,0.68108,22,-0.4999,29,-0.0490,25,-0.2763,50,0.82832,1,-4.8127,40,0.45756,22,-0.4974,20,-0.5936,24,-0.3922
ENSG00000169045,HNRNPH1,58,-1.3325,172,0.33621,60,-1.2642,177,0.38130,153,0.14832,183,0.43727,108,-0.3884,203,0.60673,176,0.38075,111,-0.3458,133,-0.0747
ENSG00000127022,CANX,58,-2.9800,664,0.71492,541,0.38079,263,-0.7404,451,0.09258,506,0.27332,429,0.01060,792,1.01304,270,-0.7033,410,-0.0593,362,-0.2742
ENSG00000161013,MGAT4B,58,1.08647,15,-0.9958,18,-0.7720,40,0.49059,31,0.05437,25,-0.2493,39,0.41934,17,-0.8528,41,0.51512,26,-0.1961,23,-0.4377
ENSG00000161011,SQSTM1,1071,2.51959,149,-0.8547,142,-0.9312,241,-0.1211,237,-0.1464,139,-0.9639,142,-0.9255,173,-0.6259,217,-0.2830,206,-0.3615,202,-0.4270
ENSG00000197226,TBC1D9B,58,0.16452,41,-0.3774,41,-0.3819,54,0.04735,63,0.29132,60,0.23025,46,-0.1888,53,0.02556,80,0.68159,22,-1.3027,54,0.06684
ENSG00000113269,RNF130,58,-0.4862,166,1.21285,71,-0.1637,95,0.29393,91,0.21286,72,-0.1428,43,-0.9440,63,-0.3519,94,0.27233,60,-0.4158,68,-0.2504
ENSG00000050748,MAPK9,461,1.42632,50,-2.0609,174,-0.1809,125,-0.6932,65,-1.6715,121,-0.7335,262,0.46679,189,-0.0504,181,-0.1234,262,0.46782,228,0.26941
ENSG00000131446,MGAT1,58,0.73500,61,0.82243,50,0.51130,43,0.24625,30,-0.2974,58,0.73243,44,0.27991,13,-1.4855,29,-0.3554,6,-2.5085,23,-0.7693
ENSG00000278970,HEIH,58,1.18376,42,0.63448,10,-1.5754,39,0.53067,26,-0.1142,15,-0.8965,22,-0.3703,29,0.06006,29,0.06387,30,0.09803,18,-0.7284
ENSG00000250222,AC008443.5,58,0.79778,23,-0.6528,50,0.55548,55,0.71915,60,0.87337,12,-1.5584,19,-0.8929,25,-0.5147,43,0.31685,28,-0.3352,24,-0.6549
ENSG00000146063,TRIM41,616,4.14434,66,-0.3421,41,-1.0536,40,-1.0995,32,-1.4508,28,-1.6530,47,-0.8624,17,-2.3632,31,-1.5047,28,-1.6289,24,-1.9546
ENSG00000204628,RACK1,58,-2.3048,361,0.47282,297,0.15927,461,0.87710,421,0.72480,115,-1.2971,294,0.14238,239,-0.1825,264,-0.0241,354,0.44335,178,-0.6806
ENSG00000183718,TRIM52,58,1.21869,16,-0.7819,9,-1.6014,11,-1.3558,13,-1.0535,41,0.66303,5,-2.3873,51,1.00774,27,-0.0308,7,-1.9766,44,0.87273
ENSG00000112679,DUSP22,58,0.87219,33,-0.0240,43,0.39688,22,-0.6106,23,-0.5871,19,-0.8921,50,0.65031,31,-0.1189,32,-0.0695,48,0.56705,22,-0.7258
ENSG00000124535,WRNIP1,58,0.24820,44,-0.1698,17,-1.5709,45,-0.1570,39,-0.3573,44,-0.1681,34,-0.5912,50,0.02185,74,0.63978,52,0.09517,68,0.55904
ENSG00000124570,SERPINB6,58,0.58374,115,1.77133,36,-0.1605,62,0.69389,98,1.48874,42,0.06787,29,-0.4895,8,-2.2749,11,-1.9592,3,-3.7822,9,-2.2295
ENSG00000124588,NQO2,558,3.30238,12,-3.0760,38,-1.4239,70,-0.5233,41,-1.3126,71,-0.5004,68,-0.5737,63,-0.6884,80,-0.3078,46,-1.1352,64,-0.7024
ENSG00000137274,BPHL,58,1.34165,4,-2.5503,8,-1.6591,39,0.69630,33,0.39876,17,-0.6121,15,-0.8272,23,-0.1331,15,-0.7996,21,-0.2915,36,0.61001
ENSG00000137267,TUBB2A,694,-0.3119,155,-2.5520,232,-1.9609,436,-1.0182,510,-0.7816,418,-1.0838,1357,0.76019,1066,0.36503,678,-0.3466,1427,0.84485,1597,1.19482
ENSG00000137285,TUBB2B,58,-2.2602,244,-0.0977,252,-0.0495,447,0.87728,1296,2.96111,99,-1.4676,209,-0.3375,105,-1.3749,180,-0.5683,88,-1.6405,71,-2.0577
ENSG00000180822,PSMG4,58,1.19743,5,-2.4621,21,-0.4193,30,0.11963,27,-0.0509,12,-1.2545,10,-1.4651,25,-0.1843,55,1.12655,61,1.28093,14,-1.0547
ENSG00000137266,SLC22A23,58,0.92540,25,-0.3710,20,-0.7243,15,-1.1303,19,-0.8062,24,-0.4635,50,0.68451,34,0.04921,33,0.01979,47,0.59030,32,-0.0115
ENSG00000145945,FAM50B,58,1.31504,18,-0.5754,25,-0.0343,21,-0.2956,25,-0.0387,8,-1.6380,22,-0.2330,40,0.69779,27,0.04460,15,-0.8091,25,-0.0436
ENSG00000112739,PRPF4B,58,-1.7317,334,0.99216,188,0.05031,79,-1.2617,125,-0.5769,408,1.33846,61,-1.6543,249,0.50203,130,-0.5206,220,0.30194,164,-0.1717
ENSG00000198721,ECI2,58,0.53510,81,1.09159,60,0.60016,51,0.33797,86,1.19937,41,-0.0110,21,-1.0169,21,-1.0078,25,-0.7442,12,-1.8837,19,-1.2034
ENSG00000153046,CDYL,58,0.27869,103,1.24508,114,1.41019,14,-1.8307,33,-0.6059,63,0.41548,29,-0.7727,41,-0.2604,25,-0.9934,52,0.10813,25,-1.0988
ENSG00000214113,LYRM4,58,-0.0133,19,-1.6740,42,-0.5182,61,0.06970,45,-0.3959,60,0.04877,65,0.17524,41,-0.5428,40,-0.5824,150,1.57373,60,0.03701
ENSG00000124785,NRN1,140,-1.0932,15,-4.2868,287,-0.0012,245,-0.2480,124,-1.2835,178,-0.7357,528,0.99386,275,-0.0656,272,-0.0842,466,0.78473,456,0.84832
ENSG00000216863,LY86-AS1,58,0.90885,12,-1.4975,14,-1.2787,15,-1.1716,8,-2.0022,34,0.06579,11,-1.5615,31,-0.0856,39,0.28813,78,1.42063,46,0.61587
ENSG00000124783,SSR1,1240,3.74139,147,-0.3768,68,-1.5354,79,-1.3146,127,-0.6087,77,-1.3582,38,-2.3864,155,-0.3046,70,-1.4903,89,-1.1447,82,-1.3401
ENSG00000124784,RIOK1,58,1.08155,25,-0.2559,48,0.75433,21,-0.5018,10,-1.6286,27,-0.1420,18,-0.7319,33,0.15272,17,-0.8512,20,-0.6159,40,0.51517
ENSG00000239264,TXNDC5,58,1.33490,38,0.64123,7,-1.8759,16,-0.6755,29,0.22011,20,-0.3582,41,0.75158,12,-1.1060,30,0.26633,10,-1.3996,22,-0.2479
ENSG00000124802,EEF1E1,58,0.53414,18,-1.2761,17,-1.3452,45,0.13556,37,-0.1471,32,-0.3741,31,-0.4451,16,-1.4577,50,0.30140,64,0.69519,64,0.79077
ENSG00000111845,PAK1IP1,58,0.22576,53,0.08662,50,-0.0085,28,-0.8621,32,-0.7005,45,-0.1727,24,-1.0886,116,1.38829,42,-0.2672,65,0.40905,44,-0.2195
ENSG00000111843,TMEM14C,58,-0.3801,68,-0.1245,46,-0.7199,103,0.52808,107,0.59172,49,-0.6269,83,0.18280,62,-0.2639,83,0.18153,71,-0.0546,78,0.09066
ENSG00000137210,TMEM14B,460,2.29803,69,-0.9051,83,-0.6234,107,-0.2214,101,-0.3141,47,-1.4673,72,-0.8289,84,-0.5943,108,-0.2190,98,-0.3574,128,0.06019
ENSG00000197977,ELOVL2,58,1.32307,18,-0.5341,39,0.66111,18,-0.5134,111,2.60090,17,-0.6005,18,-0.5264,5,-2.3913,8,-1.7484,1,-4.1628,7,-1.9186
ENSG00000224531,SMIM13,58,-0.7448,51,-0.9285,60,-0.6958,92,-0.0273,62,-0.6257,66,-0.5458,100,0.09950,152,0.77577,126,0.46647,117,0.35182,121,0.45075
ENSG00000111859,NEDD9,58,1.13069,52,0.96361,26,-0.1531,19,-0.6369,48,0.81538,59,1.17432,5,-2.4162,5,-2.4179,24,-0.2930,17,-0.8020,16,-0.9753
ENSG00000205269,TMEM170B,58,0.07688,17,-1.7622,52,-0.0996,50,-0.1482,59,0.11568,51,-0.1103,58,0.09186,58,0.08759,76,0.52196,50,-0.1598,65,0.30302
ENSG00000095951,HIVEP1,58,0.68359,27,-0.5198,23,-0.7402,25,-0.6089,24,-0.6818,80,1.22639,55,0.59725,64,0.86164,12,-1.6999,26,-0.5532,29,-0.4483
ENSG00000112137,PHACTR1,58,-1.9171,101,-1.0836,408,1.11915,178,-0.2304,138,-0.6189,210,0.02910,372,0.96030,272,0.44406,109,-0.9704,250,0.30847,188,-0.1594
ENSG00000145979,TBC1D7,58,1.16058,0,-6.9793,8,-1.9185,38,0.46638,8,-1.8897,1,-4.2122,22,-0.4157,37,0.41683,25,-0.1644,59,1.18369,42,0.72356
ENSG00000145990,GFOD1,58,-1.6334,36,-2.3196,223,0.42824,137,-0.3363,103,-0.7732,204,0.28602,205,0.29702,205,0.29525,256,0.65929,183,0.11727,215,0.41970
ENSG00000124523,SIRT5,58,0.75625,26,-0.4841,29,-0.3488,22,-0.7559,27,-0.4497,28,-0.3968,27,-0.4119,53,0.61995,38,0.07850,36,-0.0012,44,0.35565
ENSG00000225921,NOL7,58,-1.1986,227,0.94060,195,0.69155,71,-0.8951,126,-0.0083,142,0.18013,108,-0.2523,211,0.81743,77,-0.7696,119,-0.1015,95,-0.4892
ENSG00000010017,RANBP9,58,-0.3762,37,-1.0297,46,-0.7226,56,-0.4141,57,-0.4009,32,-1.2696,111,0.65292,68,-0.1197,86,0.24683,118,0.76344,107,0.67276
ENSG00000050393,MCUR1,58,-0.0877,66,0.12759,68,0.16260,97,0.74894,55,-0.1552,54,-0.1896,48,-0.3786,43,-0.5484,46,-0.4296,81,0.44713,58,-0.0780
ENSG00000112149,CD83,638,3.73870,17,-2.5566,50,-1.0101,75,-0.3931,51,-0.9885,70,-0.5014,25,-2.0303,37,-1.4392,36,-1.4989,49,-1.0346,56,-0.9033
ENSG00000008083,JARID2,58,0.88246,52,0.70676,23,-0.5858,21,-0.6675,34,0.02628,83,1.50034,40,0.28479,12,-1.5475,33,-0.0295,21,-0.7233,12,-1.5760
ENSG00000047579,DTNBP1,58,0.19830,17,-1.6627,43,-0.2737,59,0.23720,64,0.34924,24,-1.1345,45,-0.1933,40,-0.3745,60,0.26348,132,1.59343,35,-0.6289
ENSG00000124788,ATXN1,58,-1.0346,101,-0.1904,183,0.76632,100,-0.1977,116,0.02656,152,0.46290,175,0.69167,144,0.37131,90,-0.3656,83,-0.4857,82,-0.5506
ENSG00000112186,CAP2,58,-2.0682,43,-2.5044,152,-0.6311,154,-0.6105,88,-1.4473,243,0.09657,202,-0.1890,291,0.38386,296,0.41310,558,1.48907,328,0.65371
ENSG00000137414,FAM8A1,58,0.40729,36,-0.3236,24,-0.9355,42,-0.1112,51,0.19484,42,-0.0997,27,-0.7801,35,-0.3704,63,0.55042,30,-0.5853,64,0.64812
ENSG00000137177,KIF13A,58,0.98665,110,2.16466,38,0.28919,12,-1.4612,31,-0.0261,53,0.83821,1,-4.2817,12,-1.4809,29,-0.0987,4,-2.9982,14,-1.2337
ENSG00000137364,TPMT,58,0.25577,9,-2.5626,49,-0.0163,104,1.22271,47,-0.0686,53,0.11443,46,-0.1107,29,-0.8228,79,0.77196,25,-1.0070,46,-0.1151
ENSG00000124795,DEK,58,-1.8374,515,1.62884,402,1.18586,116,-0.7946,195,-0.0038,187,-0.0685,123,-0.7132,292,0.64805,81,-1.3389,128,-0.6525,123,-0.7684
ENSG00000172201,ID4,58,-0.9340,150,0.55204,119,0.17268,65,-0.7493,616,3.34898,51,-1.1080,60,-0.8828,41,-1.4287,34,-1.7314,30,-1.8860,26,-2.2230
ENSG00000112242,E2F3,58,1.31214,1,-4.4165,17,-0.6774,15,-0.7945,23,-0.1926,52,1.13697,10,-1.4316,16,-0.6809,59,1.35054,9,-1.5154,25,-0.0444
ENSG00000124766,SOX4,58,0.88235,67,1.12353,47,0.54977,33,-0.0083,28,-0.2444,35,0.07241,5,-2.7416,3,-3.3815,63,1.02641,47,0.54350,7,-2.3805
ENSG00000272168,CASC15,58,0.26194,48,-0.0252,41,-0.2847,33,-0.6065,26,-0.9854,54,0.14309,32,-0.6525,72,0.62127,37,-0.4465,113,1.37530,37,-0.4453
ENSG00000152954,NRSN1,58,-1.8808,140,-0.5579,248,0.33176,99,-1.0805,108,-0.9546,127,-0.7135,626,1.94260,308,0.68311,41,-2.3947,304,0.66201,178,-0.2095
ENSG00000124532,MRS2,58,1.46902,12,-0.9758,2,-3.4826,40,0.82619,26,0.11890,17,-0.4609,13,-0.8490,9,-1.4955,49,1.17035,2,-3.6244,28,0.31857
ENSG00000112294,ALDH5A1,58,-0.6092,56,-0.6495,147,0.87224,94,0.14686,97,0.19292,66,-0.4058,100,0.24751,144,0.83459,89,0.06415,51,-0.7966,63,-0.5109
ENSG00000137261,KIAA0319,58,0.60679,23,-0.8383,12,-1.7536,16,-1.3205,44,0.18672,29,-0.4642,74,1.02315,67,0.85749,15,-1.4501,36,-0.1521,49,0.39176
ENSG00000111802,TDP2,58,-0.1187,56,-0.1598,23,-1.5041,58,-0.1167,52,-0.2884,74,0.27380,74,0.26580,83,0.44728,63,0.02484,57,-0.1398,75,0.33172
ENSG00000112304,ACOT13,58,0.17939,26,-1.0239,48,-0.1178,73,0.55125,67,0.41185,32,-0.7491,73,0.56488,51,-0.0222,44,-0.2335,47,-0.1515,50,-0.0524
ENSG00000112308,C6orf62,58,-1.7564,195,0.08717,216,0.24749,144,-0.3914,261,0.55500,145,-0.3715,198,0.10508,248,0.47181,136,-0.4784,173,-0.1023,221,0.31900
ENSG00000111913,RIPOR2,58,0.57144,18,-1.1792,28,-0.5604,18,-1.2422,34,-0.2449,36,-0.1886,38,-0.0789,59,0.61216,34,-0.2815,60,0.63467,50,0.39016
ENSG00000079691,CARMIL1,58,0.93452,15,-1.1285,58,0.93891,4,-3.0441,96,1.84107,61,1.04064,36,0.18177,16,-1.0833,4,-2.8965,4,-2.8586,17,-1.0081
ENSG00000197061,HIST1H4C,58,-0.9905,115,0.05672,191,0.88592,99,-0.1713,71,-0.6722,114,0.04306,90,-0.3218,181,0.79305,71,-0.6763,149,0.47419,94,-0.2745
ENSG00000112763,BTN2A1,58,1.03308,17,-0.9060,14,-1.1753,23,-0.4511,16,-0.9729,26,-0.2308,7,-2.0756,42,0.51809,32,0.05840,44,0.58313,44,0.63531
ENSG00000096654,ZNF184,58,1.39736,16,-0.6203,6,-2.1041,29,0.24626,19,-0.4055,24,-0.0530,2,-3.6216,8,-1.6224,63,1.54756,5,-2.2572,33,0.52526
ENSG00000269293,ZSCAN16-AS1,58,-0.0607,84,0.52457,115,1.05018,128,1.24240,88,0.60199,32,-0.9539,45,-0.4341,33,-0.8944,54,-0.1746,14,-2.1590,35,-0.8722
ENSG00000204713,TRIM27,58,0.76780,38,0.08920,7,-2.4295,35,-0.0461,25,-0.5398,17,-1.1570,19,-0.9245,46,0.39282,17,-1.1156,89,1.51438,39,0.16800
ENSG00000204681,GABBR1,155,-0.7358,154,-0.7505,309,0.33658,268,0.11014,366,0.60869,228,-0.1473,269,0.11382,308,0.32826,317,0.37551,196,-0.3807,217,-0.2463
ENSG00000206503,HLA-A,58,-1.3907,381,1.63011,130,-0.1690,287,1.12677,463,1.99960,86,-0.7964,75,-0.9930,83,-0.8493,90,-0.7311,38,-2.0115,21,-2.9986
ENSG00000204619,PPP1R11,58,-0.0467,17,-1.9035,47,-0.3611,84,0.54540,48,-0.3253,35,-0.7916,88,0.63117,52,-0.2148,74,0.34473,55,-0.1144,78,0.47546
ENSG00000231074,HCG18,294,1.56842,96,-0.2822,103,-0.1766,65,-0.8668,66,-0.8592,215,1.01371,76,-0.6449,183,0.74070,88,-0.4238,59,-1.0140,69,-0.8481
ENSG00000241370,RPP21,58,0.55333,12,-1.7789,11,-1.9288,64,0.72194,49,0.29236,22,-0.9556,37,-0.1600,37,-0.1345,72,0.91622,63,0.70743,32,-0.4154
ENSG00000204592,HLA-E,58,-0.9896,567,3.03400,108,-0.0405,203,0.98571,189,0.86674,125,0.19054,22,-2.3911,9,-3.6047,10,-3.5309,19,-2.5866,8,-4.0078
ENSG00000204590,GNL1,58,-1.3694,117,-0.3078,104,-0.4849,126,-0.1894,103,-0.5017,154,0.12001,233,0.79209,207,0.60183,139,-0.0402,115,-0.3335,177,0.38212
ENSG00000204574,ABCF1,58,-1.0412,151,0.44074,101,-0.1881,49,-1.2923,80,-0.5446,186,0.78274,123,0.12242,170,0.64117,64,-0.8905,75,-0.6469,157,0.56579
ENSG00000204569,PPP1R10,58,-0.0394,81,0.50453,29,-1.1017,50,-0.2544,90,0.66072,86,0.59646,20,-1.6105,45,-0.4165,67,0.18583,62,0.06941,62,0.06544
ENSG00000204568,MRPS18B,58,0.06653,59,0.09412,30,-0.9137,23,-1.3258,62,0.17967,40,-0.4812,85,0.69103,75,0.47823,79,0.56668,50,-0.1679,51,-0.1228
ENSG00000137343,ATAT1,600,3.79716,62,-0.5711,51,-0.8702,33,-1.4996,36,-1.3535,39,-1.2397,61,-0.5929,60,-0.6031,40,-1.2242,44,-1.0926,22,-2.1724
ENSG00000204564,C6orf136,58,0.28161,9,-2.4589,13,-1.9812,34,-0.5434,33,-0.5894,47,-0.0264,72,0.63582,59,0.31473,68,0.54000,29,-0.7756,79,0.89839
ENSG00000196230,TUBB,278,-0.6432,121,-1.8851,194,-1.1868,336,-0.3549,263,-0.7293,235,-0.8963,679,0.76951,496,0.25725,276,-0.6519,547,0.41439,817,1.25247
ENSG00000137312,FLOT1,58,-1.8151,116,-0.7779,129,-0.6152,192,-0.0039,169,-0.1970,112,-0.8313,240,0.34979,209,0.12961,240,0.35462,222,0.22977,310,0.87585
ENSG00000204580,DDR1,58,0.64089,128,2.04891,17,-1.2146,37,-0.0544,150,2.37071,12,-1.7307,11,-1.9151,5,-2.9236,10,-1.9236,8,-2.2666,14,-1.6345
