Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000067533,RRP15,54,0.25414,33,-0.5242,37,-0.4645,49,0.11396,85,1.05329,31,-0.6116,51,0.17382
ENSG00000143353,LYPLAL1,43,0.69131,30,0.10137,19,-0.7381,27,-0.0977,18,-0.7229,14,-1.0997,65,1.43862
ENSG00000136628,EPRS,212,0.65468,162,0.20010,120,-0.3653,158,0.16598,180,0.37958,87,-0.7798,128,-0.1754
ENSG00000162813,BPNT1,22,0.51687,10,-0.6992,20,0.56166,12,-0.4908,13,-0.2747,6,-1.4822,19,0.30809
ENSG00000067704,IARS2,78,0.30858,96,0.65807,56,-0.2952,30,-1.1967,62,-0.0593,82,0.38735,65,0.01785
ENSG00000118873,RAB3GAP2,75,-0.3179,116,0.38676,79,-0.3070,88,-0.0714,157,0.90245,71,-0.4108,82,-0.1875
ENSG00000116141,MARK1,13,-1.9284,80,0.87624,46,-0.0615,60,0.36756,88,1.04915,31,-0.6605,17,-1.5855
ENSG00000162817,C1orf115,18,-3.4256,97,-0.9549,256,0.88093,277,0.74285,235,0.46313,149,-0.2818,56,-1.7710
ENSG00000117791,MARC2,4,-2.1360,19,0.14439,19,0.17459,22,0.38117,18,0.07104,8,-1.2127,29,0.84121
ENSG00000154305,MIA3,105,-0.6449,115,-0.4979,134,-0.3386,316,1.20058,256,0.82172,135,-0.2492,88,-0.9187
ENSG00000186063,AIDA,77,0.30670,40,-0.7192,54,-0.3443,39,-0.7747,89,0.54720,86,0.47805,82,0.40678
ENSG00000162819,BROX,79,0.87356,40,-0.2271,40,-0.3213,40,-0.2448,38,-0.3231,37,-0.3698,66,0.57431
ENSG00000143502,SUSD4,13,-1.9094,91,1.18146,54,0.36229,42,-0.1126,56,0.34420,24,-1.0007,23,-1.0677
ENSG00000162909,CAPN2,70,0.49707,57,0.15312,32,-0.9085,26,-1.0424,12,-2.1805,34,-0.6338,167,2.16404
ENSG00000143514,TP53BP2,52,0.10928,19,-1.4401,27,-1.1183,37,-0.4379,12,-2.0419,57,0.26993,178,2.44526
ENSG00000143756,FBXO28,39,-0.2328,57,0.40086,54,0.42882,39,-0.2288,43,-0.0786,36,-0.3569,28,-0.7596
ENSG00000143753,DEGS1,81,0.48336,57,-0.1062,80,0.64178,47,-0.4021,52,-0.2519,22,-1.5413,47,-0.4030
ENSG00000143748,NVL,34,1.39958,12,-0.2867,8,-1.1754,20,0.47652,6,-1.2603,11,-0.4704,27,0.97566
ENSG00000143771,CNIH4,30,-0.1154,34,0.07315,43,0.61479,36,0.15250,24,-0.4939,22,-0.6366,20,-0.7594
ENSG00000162923,WDR26,57,-0.3337,89,0.40120,77,0.21721,82,0.25763,68,-0.0598,63,-0.1747,40,-0.8776
ENSG00000143786,CNIH3,7,-1.6907,71,2.10237,17,-0.5259,1,-4.4252,38,0.90869,19,-0.2033,12,-0.9216
ENSG00000143815,LBR,51,2.09897,5,-1.6511,4,-2.3293,17,0.07765,10,-0.7294,16,0.03490,33,1.19346
ENSG00000154380,ENAH,261,1.09645,62,-1.2269,77,-1.1210,147,0.10875,141,0.04078,163,0.28268,231,0.87764
ENSG00000143742,SRP9,211,-0.2933,213,-0.2794,287,0.27889,226,-0.1855,156,-0.7618,312,0.34340,301,0.28174
ENSG00000143819,EPHX1,51,0.73572,12,-1.5181,26,-0.4638,17,-0.9781,8,-2.1536,27,-0.3111,102,2.05142
ENSG00000196187,TMEM63A,196,4.77265,5,-2.4652,5,-2.9368,6,-2.1508,2,-3.5770,2,-3.5705,24,-0.2548
ENSG00000143811,PYCR2,69,0.62822,44,-0.1245,54,0.30698,24,-1.0349,21,-1.2697,29,-0.7562,76,0.78639
ENSG00000143751,SDE2,41,1.44115,19,0.08930,8,-1.4125,15,-0.3005,11,-0.6904,21,0.28549,28,0.76147
ENSG00000163041,H3F3A,679,1.36439,136,-1.2781,239,-0.5244,307,-0.0147,167,-0.9667,278,-0.1719,500,0.80717
ENSG00000182827,ACBD3,72,0.09167,57,-0.2932,63,-0.1773,64,-0.0960,103,0.67919,59,-0.2223,71,0.05656
ENSG00000143799,PARP1,317,1.18761,134,-0.2688,120,-0.5669,134,-0.2761,165,0.06424,136,-0.2551,183,0.23275
ENSG00000203685,STUM,19,-1.0495,16,-1.2931,43,0.30516,53,0.56013,28,-0.4505,59,0.74182,34,-0.1646
ENSG00000143772,ITPKB,125,1.75953,10,-2.3259,16,-1.8789,8,-2.6180,18,-1.4700,61,0.44656,147,2.10656
ENSG00000143801,PSEN2,5,-1.4341,32,1.38723,15,0.12260,7,-1.0353,17,0.27034,9,-0.7753,13,-0.1643
ENSG00000163050,COQ8A,24,-0.3490,22,-0.4667,44,0.96084,28,-0.0829,27,-0.1735,13,-1.2227,21,-0.5570
ENSG00000143776,CDC42BPA,445,1.06987,223,-0.1015,111,-1.4379,265,0.17560,457,1.11619,270,0.20512,148,-0.7509
ENSG00000143740,SNAP47,20,-1.5314,45,-0.2791,78,0.89379,62,0.23733,43,-0.3511,43,-0.3753,38,-0.5635
ENSG00000143761,ARF1,107,-1.3730,318,0.34583,354,0.74997,251,-0.0436,213,-0.3093,219,-0.2661,153,-0.8193
ENSG00000143793,C1orf35,34,0.62193,20,-0.2502,21,-0.2003,32,0.52814,27,0.23315,15,-0.6773,18,-0.3910
ENSG00000162910,MRPL55,48,-1.0638,111,0.24162,130,0.73177,103,0.12341,61,-0.7018,69,-0.5259,77,-0.3365
ENSG00000143774,GUK1,257,-1.1356,314,-0.8273,694,0.62894,328,-0.7589,320,-0.7975,963,1.01405,510,-0.0630
ENSG00000198835,GJC2,127,4.98644,13,-0.4581,1,-3.9848,0,-8.0885,3,-2.2844,3,-2.6023,6,-1.5169
ENSG00000168159,RNF187,125,-1.5542,495,0.62741,392,0.32239,380,0.18264,336,-0.0180,358,0.08506,188,-0.9331
ENSG00000116574,RHOU,361,3.92451,22,-1.5810,15,-2.4395,5,-3.6646,15,-2.1092,26,-1.3261,74,0.32220
ENSG00000168118,RAB4A,62,-0.6782,98,0.04143,115,0.41492,67,-0.5532,70,-0.4939,93,-0.0540,126,0.45283
ENSG00000154429,CCSAP,105,-0.3798,106,-0.3654,141,0.13507,202,0.70044,188,0.57792,108,-0.3283,63,-1.1640
ENSG00000069248,NUP133,46,0.39402,38,0.07178,38,0.11931,35,-0.0466,29,-0.3655,22,-0.7372,41,0.18844
ENSG00000135776,ABCB10,11,-0.5109,16,0.04526,17,0.21610,29,1.03705,14,-0.1418,5,-1.7738,14,-0.2263
ENSG00000135801,TAF5L,21,0.53289,24,0.72325,15,-0.0616,12,-0.3619,9,-0.8022,16,0.10023,11,-0.5594
ENSG00000143641,GALNT2,38,-0.0144,36,-0.1024,39,0.07867,36,-0.0811,48,0.37126,32,-0.2764,35,-0.1442
ENSG00000177614,PGBD5,43,-1.5202,106,-0.1180,133,0.35077,160,0.56484,127,0.17223,122,0.10490,69,-0.7859
ENSG00000135775,COG2,33,0.37208,23,-0.2282,32,0.40981,17,-0.6414,28,0.08409,14,-1.0117,27,0.06496
ENSG00000135744,AGT,187,0.02427,14,-3.8260,57,-2.1201,39,-2.3701,17,-3.5168,74,-1.4082,1154,4.19466
ENSG00000119280,C1orf198,193,2.61347,13,-2.0417,23,-1.4035,6,-3.1071,10,-2.3116,27,-0.9494,124,1.62676
ENSG00000143643,TTC13,11,-0.4187,12,-0.2610,16,0.26115,14,-0.0671,18,0.37009,9,-0.6878,16,0.22718
ENSG00000173409,ARV1,26,-0.3263,49,0.71868,37,0.38548,28,-0.1613,25,-0.3591,14,-1.1908,29,-0.1321
ENSG00000143633,C1orf131,31,0.85719,15,-0.3503,13,-0.6526,11,-0.8522,30,0.78072,10,-0.9900,31,0.85128
ENSG00000116906,GNPAT,49,-0.0265,56,0.17157,49,-0.0591,53,0.10033,42,-0.2852,45,-0.1635,59,0.27529
ENSG00000116903,EXOC8,10,-0.6120,30,1.14526,16,0.08665,9,-0.8354,19,0.37499,5,-1.5329,16,0.05062
ENSG00000135766,EGLN1,83,0.06731,59,-0.4733,83,0.07823,80,0.00275,58,-0.5148,88,0.14651,103,0.41454
ENSG00000116918,TSNAX,69,-0.7151,109,0.02100,133,0.47706,125,0.24546,146,0.49781,79,-0.5039,45,-1.3667
ENSG00000116991,SIPA1L2,12,-2.1886,51,0.03618,53,0.12043,40,-0.3674,71,0.56435,67,0.47390,52,0.06017
ENSG00000135778,NTPCR,66,-0.1571,108,0.64770,82,0.25969,43,-0.8120,77,0.08732,69,-0.0902,47,-0.6836
ENSG00000135749,PCNX2,14,-2.4281,124,0.96534,75,0.13509,54,-0.4119,91,0.42628,82,0.25544,42,-0.7968
ENSG00000135750,KCNK1,59,-1.3617,136,-0.0710,192,0.71857,238,0.87058,161,0.20531,77,-0.9525,29,-2.3941
ENSG00000183780,SLC35F3,6,-1.9201,50,1.48980,21,-0.0276,20,-0.0675,24,0.17839,22,0.04036,6,-1.7981
ENSG00000168275,COA6,28,-1.4910,97,0.43524,99,0.66872,62,-0.2838,60,-0.3377,78,0.06901,47,-0.7108
ENSG00000059588,TARBP1,41,-0.2707,24,-1.1109,50,0.05178,135,1.79769,54,0.16318,18,-1.5686,19,-1.4448
ENSG00000168264,IRF2BP2,183,1.18806,82,-0.1668,66,-0.6446,65,-0.5418,78,-0.2605,75,-0.3187,141,0.72420
ENSG00000173726,TOMM20,243,-0.7338,448,0.24280,474,0.46996,436,0.19693,447,0.23878,337,-0.2205,143,-1.5363
ENSG00000054267,ARID4B,515,1.46897,126,-0.8993,103,-1.4578,321,0.61192,330,0.65552,195,-0.2121,208,-0.1095
ENSG00000152904,GGPS1,33,-0.1755,39,0.08011,43,0.32026,28,-0.4774,38,0.02034,35,-0.1036,34,-0.1669
ENSG00000162885,B3GALNT2,10,-0.4014,16,0.30374,10,-0.4180,17,0.45034,18,0.49698,8,-0.7310,17,0.40137
ENSG00000168243,GNG4,5,-2.6967,21,-0.6773,28,-0.3356,45,0.53501,12,-1.4510,63,1.11153,63,1.13242
ENSG00000143669,LYST,62,0.35839,33,-0.6384,33,-0.7901,113,1.41076,69,0.53625,34,-0.6073,38,-0.4369
ENSG00000077585,GPR137B,21,-0.1200,10,-1.2280,17,-0.5452,12,-1.0111,14,-0.7812,13,-0.8983,83,2.42673
ENSG00000086619,ERO1B,17,0.01158,20,0.20179,16,-0.1408,34,1.13057,12,-0.5692,8,-1.1288,16,-0.1107
ENSG00000116977,LGALS8,21,-1.5664,86,0.64743,56,-0.0825,96,0.82437,82,0.55576,41,-0.5598,32,-0.9593
ENSG00000077522,ACTN2,45,-0.6947,62,-0.2033,96,0.75635,66,-0.1030,96,0.51278,49,-0.5678,24,-1.6183
ENSG00000116984,MTR,108,1.73917,33,-0.3407,22,-1.2002,46,0.18858,46,0.21433,22,-0.9250,45,0.17810
ENSG00000198626,RYR2,64,-1.4926,271,0.80878,118,-0.6976,208,0.35421,485,1.91812,103,-0.7708,23,-3.0063
ENSG00000133019,CHRM3,18,-2.6534,58,-0.9628,118,0.22062,252,1.49849,171,0.79010,79,-0.4700,29,-1.9848
ENSG00000155816,FMN2,40,-0.9808,58,-0.3915,62,-0.3694,67,-0.1668,113,0.69073,98,0.44781,108,0.61464
ENSG00000180875,GREM2,4,-1.9776,55,2.24688,6,-1.6606,12,-0.4043,33,1.17303,15,-0.0713,7,-1.3158
ENSG00000182901,RGS7,8,-3.4607,119,0.52775,121,0.79983,94,0.13059,112,0.42792,64,-0.4803,18,-2.3362
ENSG00000091483,FH,41,-0.4198,89,0.84857,57,0.16387,73,0.52514,33,-0.7606,32,-0.7919,40,-0.4605
ENSG00000054277,OPN3,13,-2.4670,94,0.54575,107,1.15509,84,0.35946,50,-0.4861,35,-1.0159,11,-2.7390
ENSG00000203668,CHML,39,-1.2377,71,-0.3133,71,-0.4088,177,1.23850,149,0.91902,91,0.09544,37,-1.3118
ENSG00000180287,PLD5,29,1.05760,10,-0.7008,8,-1.2730,25,0.75144,13,-0.2373,9,-0.8079,30,1.12594
ENSG00000143702,CEP170,384,1.07162,176,-0.2447,119,-1.0581,285,0.54894,344,0.87403,174,-0.2599,124,-0.7913
ENSG00000054282,SDCCAG8,181,0.45210,67,-1.1088,68,-1.3254,123,-0.1750,200,0.62664,286,1.26755,173,0.38194
ENSG00000117020,AKT3,140,-0.6885,234,0.12540,191,-0.2617,215,-0.0120,327,0.68769,339,0.75284,120,-0.9229
ENSG00000179456,ZBTB18,45,-2.3103,164,-0.3490,286,0.79683,220,0.12097,266,0.43177,193,-0.0984,97,-1.1679
ENSG00000035687,ADSS,111,0.38367,135,0.71687,73,-0.3732,74,-0.2656,113,0.41493,94,0.10792,43,-1.1006
ENSG00000203667,COX20,120,-0.1781,67,-1.0713,126,-0.1279,97,-0.5147,103,-0.4228,246,1.03667,194,0.61416
ENSG00000153187,HNRNPU,543,0.68972,258,-0.5263,253,-0.7063,578,0.80046,400,0.17497,307,-0.2548,390,0.13263
ENSG00000185420,SMYD3,6,-2.2566,36,0.37048,37,0.57136,26,-0.1865,25,-0.2308,33,0.21849,22,-0.3928
ENSG00000162852,CNST,18,-2.3292,50,-0.8262,128,1.00248,136,0.79582,78,-0.1308,64,-0.4350,33,-1.4402
ENSG00000143653,SCCPDH,73,0.19724,81,0.36451,90,0.79463,54,-0.2896,39,-0.7773,24,-1.5170,40,-0.7550
ENSG00000153207,AHCTF1,74,0.24324,35,-0.9096,38,-0.9748,118,1.05077,120,1.08640,41,-0.6998,68,0.11209
ENSG00000175137,SH3BP5L,6,-1.3747,15,-0.0037,22,0.86439,18,0.23527,14,-0.1013,12,-0.3840,6,-1.3546
ENSG00000035115,SH3YL1,58,0.65204,35,-0.1820,37,-0.1365,67,0.91043,26,-0.6119,15,-1.4496,40,0.04625
ENSG00000143727,ACP1,44,-1.1334,98,0.11304,133,0.89824,103,0.19591,65,-0.5501,46,-1.0652,69,-0.4401
ENSG00000151353,TMEM18,44,0.26867,45,0.33261,39,0.09685,32,-0.2443,44,0.29135,22,-0.8103,30,-0.3372
ENSG00000186487,MYT1L,61,-2.5924,201,-0.8137,361,0.14595,525,0.73999,630,1.06444,416,0.34284,122,-1.5727
ENSG00000032389,EIPR1,16,-1.5618,45,0.04098,70,1.15143,27,-0.7639,40,-0.1411,33,-0.4541,26,-0.8410
ENSG00000171853,TRAPPC12,44,-0.1353,74,0.73175,53,0.21997,53,0.16367,34,-0.5442,14,-1.8576,53,0.16314
ENSG00000182551,ADI1,78,0.68593,34,-0.6504,44,-0.3223,44,-0.2569,27,-1.0076,49,-0.0845,100,1.12718
ENSG00000171865,RNASEH1,28,-0.4986,33,-0.2297,38,-0.0008,57,0.67617,51,0.47970,36,-0.0994,24,-0.7365
ENSG00000171863,RPS7,498,-0.2332,412,-0.5308,631,0.20513,445,-0.4093,223,-1.4710,964,0.87114,742,0.42086
ENSG00000232044,SILC1,218,3.56697,16,-1.4365,12,-2.1447,13,-1.6695,26,-0.6993,30,-0.4782,24,-0.8312
ENSG00000228203,RNF144A-AS1,3,-2.7161,33,0.82668,31,1.00208,25,0.33871,13,-0.6542,12,-0.7800,4,-2.5035
ENSG00000151692,RNF144A,97,1.08146,51,-0.0247,50,-0.0550,61,0.28580,47,-0.1578,32,-0.7408,25,-1.1340
ENSG00000115738,ID2,121,-0.8893,152,-0.5395,221,0.07947,179,-0.2776,240,0.19908,161,-0.4489,401,1.08026
ENSG00000134313,KIDINS220,250,0.39686,197,0.00447,155,-0.4804,192,-0.0350,310,0.76488,168,-0.2455,184,-0.1050
ENSG00000143797,MBOAT2,147,1.16192,48,-0.6797,54,-0.6620,60,-0.3463,65,-0.2157,67,-0.1661,123,0.83182
ENSG00000151693,ASAP2,61,0.00287,77,0.39057,46,-0.5636,53,-0.2070,73,0.29902,72,0.26757,73,0.29944
ENSG00000119185,ITGB1BP1,83,-1.1472,231,0.47969,240,0.77838,137,-0.3709,125,-0.5136,194,0.18792,67,-1.4695
ENSG00000119203,CPSF3,19,-0.1883,39,1.04397,22,0.05778,18,-0.2148,15,-0.5789,16,-0.4346,18,-0.2548
ENSG00000134330,IAH1,40,-0.2871,42,-0.2247,68,0.80661,39,-0.3388,28,-0.8331,38,-0.3695,44,-0.1670
ENSG00000151694,ADAM17,34,-0.0887,12,-1.6288,30,-0.3579,74,1.21399,42,0.24433,26,-0.4945,46,0.38198
ENSG00000134308,YWHAQ,712,0.82208,356,-0.3299,525,0.41718,484,0.16577,244,-0.9195,286,-0.6698,277,-0.7233
ENSG00000115750,TAF1B,18,-0.1249,11,-0.8286,8,-1.5638,23,0.25284,37,1.09628,35,0.99769,26,0.45715
ENSG00000115756,HPCAL1,35,-2.6510,3,-5.9342,261,0.56802,639,2.09034,21,-3.4029,164,-0.3502,192,-0.1010
ENSG00000115758,ODC1,18,-0.7811,30,-0.0050,43,0.86272,15,-1.0858,23,-0.4246,16,-0.9974,39,0.44563
ENSG00000115761,NOL10,32,0.42422,19,-0.4091,14,-1.0772,52,1.26087,33,0.44973,34,0.51266,11,-1.2155
ENSG00000143870,PDIA6,68,-0.3130,108,0.43712,80,-0.0736,63,-0.4346,68,-0.3206,60,-0.4962,138,0.85792
ENSG00000162975,KCNF1,15,-2.5170,109,0.52333,100,0.52500,45,-0.8921,143,0.99703,70,-0.1875,33,-1.3667
ENSG00000134318,ROCK2,282,-0.5817,302,-0.4764,325,-0.4619,728,0.98875,828,1.22319,351,-0.2378,196,-1.1404
ENSG00000196208,GREB1,16,0.16969,14,-0.0337,9,-0.8433,14,-0.0420,12,-0.2452,11,-0.3628,33,1.47380
ENSG00000169006,NTSR2,21,-0.3791,5,-2.5096,20,-0.5510,7,-1.9272,6,-2.1920,40,0.65608,102,2.49517
ENSG00000134324,LPIN1,89,0.23223,66,-0.2503,61,-0.4976,85,0.15364,97,0.36796,37,-1.1581,141,1.01201
ENSG00000071575,TRIB2,9,-1.6162,39,0.53529,23,-0.3624,20,-0.5099,34,0.33831,34,0.31000,44,0.77396
ENSG00000162981,LRATD1,16,-2.8939,60,-0.9348,190,1.48164,205,1.08116,55,-1.0560,37,-1.6542,34,-1.7709
ENSG00000151779,NBAS,34,-0.5850,45,-0.1549,61,0.49328,55,0.18493,62,0.37090,30,-0.7852,34,-0.5659
ENSG00000079785,DDX1,133,-0.7745,379,0.93803,241,0.22613,219,0.00892,270,0.35560,97,-1.2608,138,-0.7212
ENSG00000197872,FAM49A,48,-1.8961,191,0.24585,203,0.48301,172,0.08020,266,0.81376,143,-0.2186,49,-1.8643
ENSG00000163032,VSNL1,208,-3.2191,2926,0.86859,2419,0.77382,2148,0.33736,1573,-0.1715,1323,-0.4462,310,-2.6351
ENSG00000163029,SMC6,98,1.15077,20,-1.3975,23,-1.4242,73,0.63584,89,0.98221,61,0.32190,38,-0.4357
ENSG00000240857,RDH14,14,-1.1043,43,0.59682,33,0.22780,25,-0.2828,34,0.22612,31,0.07366,21,-0.5278
ENSG00000118965,WDR35,25,0.44810,13,-0.5327,15,-0.4063,19,0.00438,19,0.05295,19,0.03525,27,0.61957
ENSG00000068697,LAPTM4A,59,-0.5035,51,-0.7178,89,0.21353,43,-0.9732,43,-0.9815,51,-0.7368,214,1.72347
ENSG00000055917,PUM2,77,-0.6423,99,-0.2477,115,0.00015,135,0.26098,103,-0.1761,134,0.24807,143,0.35816
ENSG00000143878,RHOB,318,1.12831,136,-0.3094,135,-0.4039,126,-0.4259,118,-0.5325,127,-0.4093,250,0.70041
ENSG00000119778,ATAD2B,46,2.04707,6,-1.4256,4,-2.0948,24,0.78337,17,0.25326,12,-0.2699,14,-0.0240
ENSG00000173960,UBXN2A,54,0.86226,23,-0.5358,16,-1.3396,27,-0.2567,35,0.12873,49,0.70393,54,0.87387
ENSG00000119782,FKBP1B,15,-1.9307,92,0.92768,82,1.10137,24,-1.1893,52,-0.0202,27,-1.0112,18,-1.6422
ENSG00000115128,SF3B6,91,0.25767,60,-0.4155,84,0.15759,71,-0.1479,57,-0.4954,61,-0.4007,110,0.57469
ENSG00000219626,FAM228B,74,0.49000,34,-0.7395,36,-0.8533,65,0.26479,73,0.45348,83,0.68503,60,0.12805
ENSG00000198399,ITSN2,174,0.44992,121,-0.1522,77,-1.0593,148,0.18048,282,1.30507,128,-0.0605,110,-0.2953
ENSG00000084676,NCOA1,136,-0.4485,117,-0.6916,149,-0.3953,267,0.65137,232,0.40907,186,0.04477,241,0.47627
ENSG00000184924,PTRHD1,29,-0.2972,44,0.37193,47,0.65834,17,-1.0874,12,-1.5904,37,0.07951,37,0.05987
ENSG00000138031,ADCY3,20,-1.0904,26,-0.6569,53,0.62607,45,0.19533,40,0.00515,34,-0.2678,38,-0.0944
ENSG00000115137,DNAJC27,24,-0.5014,50,0.67579,33,-0.0219,44,0.45363,57,0.90843,22,-0.6772,4,-3.1645
ENSG00000084710,EFR3B,27,-1.2525,66,0.16858,72,0.42631,52,-0.2179,48,-0.3549,72,0.31320,56,-0.0979
ENSG00000119772,DNMT3A,34,0.73176,15,-0.5328,14,-0.8129,35,0.77717,24,0.19479,22,0.03455,22,0.01197
ENSG00000138101,DTNB,20,-1.5536,58,0.10099,72,0.64162,87,0.77323,51,-0.1212,31,-0.8850,29,-0.9637
ENSG00000143970,ASXL2,64,0.96866,23,-0.6791,21,-1.0143,41,0.20653,56,0.71132,28,-0.3805,49,0.48693
ENSG00000084731,KIF3C,56,-2.3516,367,0.54699,330,0.51697,220,-0.2896,320,0.31837,291,0.16016,129,-1.1191
ENSG00000084733,RAB10,167,0.52702,103,-0.2657,131,0.17480,86,-0.5432,115,-0.0873,90,-0.4777,137,0.20278
ENSG00000157833,GAREM2,13,-0.6998,1,-4.0230,13,-0.9169,8,-1.4149,4,-2.3061,49,1.53951,70,2.26668
ENSG00000084754,HADHA,148,0.96662,50,-0.7899,71,-0.3257,55,-0.6439,47,-0.9100,74,-0.1981,163,1.14340
ENSG00000138029,HADHB,127,0.89383,40,-0.9796,44,-1.0154,33,-1.2428,24,-1.7456,48,-0.6970,267,2.39047
ENSG00000138018,SELENOI,62,-0.0426,86,0.50345,76,0.40642,61,-0.0642,77,0.33197,29,-1.2179,28,-1.2803
ENSG00000171303,KCNK3,0,-4.8879,13,-0.7019,28,0.70281,44,1.24472,19,-0.1626,13,-0.6957,14,-0.6217
ENSG00000213699,SLC35F6,27,0.28616,32,0.59933,19,-0.3802,21,-0.1126,26,0.23990,5,-2.3050,35,0.75347
ENSG00000157851,DPYSL5,119,2.49407,20,-0.6953,20,-0.9160,40,0.38686,21,-0.6324,13,-1.3749,12,-1.4224
ENSG00000084764,MAPRE3,33,-2.2573,191,0.46169,218,1.02073,150,0.06086,132,-0.1396,102,-0.5474,36,-2.1162
ENSG00000119777,TMEM214,22,0.29194,25,0.51838,19,0.09532,11,-0.7834,13,-0.5237,12,-0.6813,24,0.46603
ENSG00000228474,OST4,113,-0.1419,69,-0.9083,163,0.65057,49,-1.4405,41,-1.6846,173,0.55820,177,0.59859
ENSG00000138030,KHK,8,-1.3060,26,0.46140,21,0.21962,31,0.76232,16,-0.3183,16,-0.2870,13,-0.5614
ENSG00000138028,CGREF1,6,-2.9191,69,0.64571,70,0.96978,69,0.64816,24,-1.0107,21,-1.2486,22,-1.1532
ENSG00000138073,PREB,33,0.48731,32,0.44458,28,0.35223,7,-1.7951,15,-0.7499,16,-0.6366,30,0.35147
ENSG00000138074,SLC5A6,7,-1.2757,18,0.21826,15,-0.1420,21,0.50733,17,0.12210,21,0.49659,13,-0.3100
ENSG00000138085,ATRAID,58,0.59714,28,-0.5622,40,-0.0340,37,-0.1542,14,-1.5651,21,-1.0286,86,1.30183
ENSG00000115194,SLC30A3,1,-5.2726,146,1.34723,99,0.96802,47,-0.5719,77,0.23495,27,-1.3812,5,-3.7148
ENSG00000115204,MPV17,26,-0.2946,40,0.35421,35,0.22018,32,0.00806,19,-0.8212,27,-0.2746,37,0.26116
ENSG00000115207,GTF3C2,14,-0.6553,14,-0.6667,22,0.08696,34,0.74913,16,-0.4927,19,-0.1961,30,0.53159
ENSG00000115211,EIF2B4,58,0.86981,26,-0.4398,26,-0.5835,28,-0.3379,57,0.83460,34,-0.0313,30,-0.1986
ENSG00000115234,SNX17,62,-0.4313,119,0.63968,104,0.58177,47,-0.8487,73,-0.1541,50,-0.7435,64,-0.3595
ENSG00000115241,PPM1G,51,-0.2757,58,-0.0731,67,0.20044,53,-0.2151,84,0.52688,50,-0.3238,52,-0.2572
ENSG00000115216,NRBP1,34,-0.9784,122,1.09889,83,0.61347,57,-0.1889,58,-0.1425,20,-1.7666,34,-0.9759
ENSG00000138002,IFT172,12,-0.7928,36,1.00359,16,-0.4599,27,0.50004,18,-0.1028,18,-0.1364,19,-0.0294
ENSG00000115226,FNDC4,18,-2.2220,121,0.72369,92,0.34884,71,-0.1674,67,-0.2475,96,0.32192,59,-0.4618
ENSG00000243943,ZNF512,50,-0.0175,34,-0.5967,56,0.22968,73,0.61561,43,-0.2447,42,-0.2874,43,-0.2507
ENSG00000198522,GPN1,12,-1.1253,39,0.72158,29,0.31590,36,0.54760,18,-0.5137,17,-0.6025,18,-0.5189
ENSG00000119760,SUPT7L,54,-0.0240,73,0.48331,66,0.44092,51,-0.1194,45,-0.3157,20,-1.4955,49,-0.1611
ENSG00000163798,SLC4A1AP,104,-0.2238,123,0.04073,112,-0.1436,182,0.69894,178,0.65723,87,-0.5137,69,-0.8719
ENSG00000243147,MRPL33,140,-0.6194,145,-0.5590,296,0.87001,213,0.05410,100,-1.1300,241,0.25181,131,-0.7184
ENSG00000158019,BABAM2,10,-2.0663,42,0.11589,62,1.15245,42,0.10320,28,-0.5163,18,-1.1950,26,-0.6283
ENSG00000075426,FOSL2,1,-4.0098,24,-0.1310,31,0.32133,62,1.48173,15,-0.8448,19,-0.4744,23,-0.1868
ENSG00000213639,PPP1CB,277,-0.2884,370,0.17530,399,0.41734,317,-0.0733,297,-0.1776,292,-0.2069,238,-0.5302
ENSG00000171103,TRMT61B,15,-0.3134,27,0.60473,17,-0.2410,24,0.41009,18,-0.0404,16,-0.2617,18,-0.0706
ENSG00000163811,WDR43,71,0.93793,29,-0.5470,26,-0.9095,75,1.02068,43,0.08056,27,-0.6308,46,0.17963
ENSG00000115295,CLIP4,62,0.24837,55,0.04834,53,-0.0149,55,0.06272,46,-0.2133,42,-0.3602,59,0.17504
ENSG00000119801,YPEL5,66,-1.3014,184,0.29885,211,0.75470,140,-0.1422,111,-0.5173,154,0.00971,92,-0.7989
ENSG00000213626,LBH,0,-4.4448,24,0.45228,8,-1.3935,29,0.75143,18,0.02407,21,0.24866,45,1.58282
ENSG00000013016,EHD3,32,-1.9505,188,0.80597,156,0.68407,112,-0.0558,127,0.14106,97,-0.2865,23,-2.4466
ENSG00000162961,DPY30,67,0.17433,83,0.51327,67,0.23904,42,-0.5622,33,-0.9406,54,-0.1962,63,0.07440
ENSG00000021574,SPAST,68,0.87368,35,-0.2352,39,-0.0839,50,0.36091,37,-0.1531,29,-0.5433,28,-0.5484
ENSG00000119820,YIPF4,189,0.73836,93,-0.4304,107,-0.2623,141,0.23831,149,0.33031,78,-0.7022,123,0.02287
ENSG00000115760,BIRC6,135,0.70473,64,-0.5049,56,-0.8925,98,0.16879,155,0.94593,75,-0.2714,101,0.21224
ENSG00000119812,FAM98A,94,0.58123,92,0.54997,55,-0.3711,38,-0.8629,96,0.61268,79,0.27991,31,-1.1765
