Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000161267,BDH1,13,-1.0636,17,-0.6253,32,0.40150,33,0.70172,6,-2.0796,39,0.69180
ENSG00000145016,RUBCN,39,-0.3987,52,0.08326,60,0.31468,57,0.37051,35,-0.5493,40,-0.3458
ENSG00000122068,FYTTD1,23,-1.2905,61,0.30773,59,0.26093,62,0.54186,56,0.16318,33,-0.6600
ENSG00000186001,LRCH3,20,-0.6881,58,1.04713,48,0.71893,21,-0.7818,41,0.47367,34,0.17213
ENSG00000114473,IQCG,12,-0.8220,18,-0.1331,26,0.44999,17,-0.3924,36,0.98618,27,0.49151
ENSG00000182899,RPL35A,295,-0.0935,139,-1.2410,447,0.59485,349,0.28645,498,0.77639,41,-3.0504
ENSG00000182903,ZNF721,34,-0.8259,106,1.08480,49,-0.1848,47,-0.3509,46,-0.2945,95,0.88526
ENSG00000273238,TMEM271,28,-0.6584,72,0.92060,49,0.27335,46,0.29515,26,-0.7077,23,-0.8661
ENSG00000169020,ATP5ME,413,-0.0618,165,-1.4697,483,0.19424,557,0.70173,452,0.08714,126,-1.8639
ENSG00000185619,PCGF3,32,-0.3348,33,-0.2301,19,-1.0489,54,0.89290,24,-0.7644,32,-0.3048
ENSG00000168993,CPLX1,226,0.31223,50,-2.0225,115,-0.7816,301,1.35514,23,-3.1802,63,-1.6894
ENSG00000178950,GAK,33,-0.6286,50,0.10097,27,-0.8522,56,0.44578,42,-0.1762,62,0.43915
ENSG00000127419,TMEM175,12,-0.9001,15,-0.4754,43,1.28294,25,0.58082,8,-1.4085,11,-0.9168
ENSG00000127418,FGFRL1,17,-0.6470,10,-1.4333,140,3.39308,9,-2.0396,25,-0.0384,12,-1.1694
ENSG00000159692,CTBP1,158,0.22652,114,-0.3222,121,-0.2260,175,0.60696,53,-1.4680,87,-0.7271
ENSG00000090316,MAEA,30,-0.4970,41,0.00522,38,-0.1132,60,1.10978,10,-2.1015,16,-1.3835
ENSG00000163950,SLBP,52,-0.3860,101,0.72901,50,-0.4150,81,0.56839,22,-1.6704,49,-0.4317
ENSG00000068078,FGFR3,80,-0.7155,24,-2.4555,706,3.65189,42,-2.0426,49,-1.3846,103,-0.2551
ENSG00000168924,LETM1,50,0.04811,75,0.70727,54,0.16356,45,-0.1902,27,-0.9172,51,0.09380
ENSG00000109685,NSD2,103,0.22456,151,0.83131,83,-0.1530,63,-0.7892,114,0.36436,105,0.21875
ENSG00000243449,C4orf48,149,-0.6771,107,-1.1130,213,-0.0590,308,0.92280,274,0.34971,82,-1.5218
ENSG00000185818,NAT8L,256,0.05267,147,-0.8221,326,0.44276,299,0.47309,75,-1.8293,231,-0.1190
ENSG00000123933,MXD4,54,0.41560,45,0.04617,80,1.00790,26,-1.0335,42,-0.0363,53,0.30840
ENSG00000159733,ZFYVE28,27,-0.1383,47,0.76547,26,-0.1965,27,-0.1890,9,-1.6910,49,0.83450
ENSG00000063978,RNF4,25,-0.5725,47,0.50424,51,0.62582,39,0.28507,11,-1.6467,31,-0.1486
ENSG00000125386,FAM193A,37,-0.2430,65,0.67293,51,0.29194,20,-1.5132,71,0.82022,87,1.18810
ENSG00000087266,SH3BP2,28,0.01007,5,-2.6228,90,2.04253,7,-2.4207,37,0.42826,64,1.39693
ENSG00000087274,ADD1,183,-0.4219,296,0.38792,303,0.42274,229,-0.0463,208,-0.1830,244,0.07404
ENSG00000109736,MFSD10,16,-0.4665,12,-0.8868,34,0.77972,22,0.12627,4,-2.3042,40,1.04720
ENSG00000087269,NOP14,42,0.00768,49,0.28044,33,-0.3800,24,-1.1124,48,0.24284,104,1.58273
ENSG00000125388,GRK4,40,0.41803,24,-0.4004,30,-0.0781,20,-0.9423,46,0.61446,55,0.92075
ENSG00000197386,HTT,70,0.13881,74,0.23139,50,-0.4061,71,0.22446,29,-1.2065,69,0.11826
ENSG00000159788,RGS12,42,-0.7405,110,0.85888,187,1.84009,46,-0.7732,8,-3.1385,81,0.35547
ENSG00000163956,LRPAP1,43,-0.9559,74,-0.0416,112,0.63553,102,0.78746,25,-1.6712,55,-0.5083
ENSG00000168824,NSG1,65,-0.6700,33,-1.6155,111,0.23143,153,1.36702,10,-3.4030,68,-0.5367
ENSG00000072832,CRMP1,91,-0.7678,178,0.36513,188,0.45550,177,0.56271,71,-1.0660,97,-0.6063
ENSG00000181215,C4orf50,34,0.38910,54,1.12627,5,-2.5273,26,-0.1308,2,-3.4166,41,0.67320
ENSG00000152969,JAKMIP1,40,-0.2184,72,0.77214,28,-0.7417,60,0.74774,16,-1.5603,16,-1.5380
ENSG00000109501,WFS1,33,-0.7874,54,0.03716,177,2.15431,45,-0.3920,22,-1.3564,33,-0.7559
ENSG00000074211,PPP2R2C,218,0.06067,267,0.38669,155,-0.4803,242,0.34766,127,-0.7938,154,-0.4887
ENSG00000013288,MAN2B2,21,-1.0442,35,-0.1703,44,0.18433,59,1.23341,18,-1.2092,13,-1.6784
ENSG00000179010,MRFAP1,296,-0.4656,312,-0.3389,531,0.51872,502,0.69733,275,-0.5368,147,-1.4907
ENSG00000170846,AC093323.1,32,-0.6495,65,0.53684,30,-0.6798,59,0.58189,42,-0.1607,32,-0.5847
ENSG00000178988,MRFAP1L1,76,-0.6617,106,-0.0803,96,-0.2350,140,0.58404,148,0.44990,56,-1.0609
ENSG00000170871,KIAA0232,117,-0.6354,248,0.62549,135,-0.3599,177,0.11153,201,0.27718,166,-0.0322
ENSG00000132405,TBC1D14,37,-0.1981,52,0.35714,55,0.44128,43,0.10471,19,-1.1602,42,0.00797
ENSG00000173011,TADA2B,20,-0.4732,34,0.41463,26,-0.0481,32,0.50754,5,-2.2984,30,0.19276
ENSG00000109519,GRPEL1,19,-1.0289,51,0.58612,28,-0.3601,50,0.94139,19,-0.9705,19,-0.9858
ENSG00000184985,SORCS2,15,-0.7064,12,-1.0200,93,2.54047,12,-1.3711,26,0.16892,25,0.10321
ENSG00000196526,AFAP1,23,-0.2662,16,-0.7862,59,1.29702,30,0.25690,16,-0.7802,13,-1.1164
ENSG00000163995,ABLIM2,30,-0.7121,49,0.11039,67,0.62412,63,0.84524,3,-3.8711,28,-0.7550
ENSG00000288075,AC108519.1,13,-0.4679,17,-0.0694,13,-0.4501,7,-1.8640,13,-0.4766,81,2.86421
ENSG00000071127,WDR1,42,-0.1235,24,-0.9870,114,1.58661,43,-0.1313,35,-0.4054,24,-0.9528
ENSG00000178163,ZNF518B,25,-0.0611,26,0.00517,36,0.56579,28,0.26573,13,-1.0081,17,-0.6096
ENSG00000157869,RAB28,13,-1.0573,17,-0.5519,34,0.52916,32,0.75449,25,0.03331,12,-0.9987
ENSG00000038219,BOD1L1,398,-0.5400,940,0.91598,325,-0.8019,362,-0.8705,753,0.53651,1162,1.29362
ENSG00000137449,CPEB2,43,-0.1741,54,0.21054,42,-0.2077,47,-0.0100,39,-0.2960,65,0.49784
ENSG00000048342,CC2D2A,14,-0.7485,24,0.16048,26,0.28042,17,-0.6011,18,-0.2690,56,1.59547
ENSG00000118564,FBXL5,42,-0.5518,55,-0.0828,79,0.49498,70,0.47299,54,-0.1207,29,-1.0585
ENSG00000237765,FAM200B,107,0.03711,90,-0.2417,102,-0.0371,109,0.10716,153,0.62236,50,-1.1324
ENSG00000169762,TAPT1,43,-0.0799,59,0.44487,46,0.02802,45,-0.0120,24,-0.9682,56,0.34720
ENSG00000169744,LDB2,82,-0.4561,156,0.62673,70,-0.6474,148,0.91473,13,-3.1017,67,-0.7124
ENSG00000151552,QDPR,117,-0.3636,62,-1.2923,105,-0.5016,179,0.56523,235,0.80664,89,-0.7532
ENSG00000002549,LAP3,23,-1.0751,38,-0.2553,93,1.23266,29,-0.8924,112,1.58898,39,-0.2223
ENSG00000118579,MED28,52,0.54643,44,0.20592,43,0.15213,34,-0.2924,22,-0.8757,39,-0.0086
ENSG00000163257,DCAF16,25,-0.5319,37,0.14763,29,-0.2649,37,0.24132,38,0.16518,36,0.10624
ENSG00000178177,LCORL,10,-1.1197,35,0.98980,26,0.49046,13,-0.8276,30,0.75781,29,0.66525
ENSG00000145147,SLIT2,18,-0.9849,21,-0.6789,13,-1.4314,52,1.30076,7,-2.2164,46,0.53285
ENSG00000163138,PACRGL,11,-1.1319,32,0.51179,32,0.52813,28,0.53529,21,-0.1292,9,-1.4480
ENSG00000185774,KCNIP4,49,-0.8745,84,0.01890,69,-0.2923,130,1.34289,18,-2.2578,37,-1.2533
ENSG00000280650,KCNIP4-IT1,12,-1.6074,129,2.62508,2,-3.8611,23,-0.6458,4,-2.9585,62,1.14303
ENSG00000152990,ADGRA3,25,-0.1064,16,-0.7272,105,2.56006,9,-2.0047,37,0.56831,18,-0.5870
ENSG00000109819,PPARGC1A,24,-0.4747,13,-1.3917,36,0.22463,50,1.36117,1,-4.4066,17,-0.9209
ENSG00000109606,DHX15,32,-0.5489,45,0.00133,56,0.36966,41,-0.1815,65,0.61619,50,0.19302
ENSG00000181982,CCDC149,26,-0.2745,43,0.54008,33,0.10773,25,-0.4274,25,-0.2779,51,0.85486
ENSG00000153012,LGI2,19,-0.2898,10,-1.2123,16,-0.4746,31,0.94496,0,-8.0411,33,0.64402
ENSG00000053900,ANAPC4,18,-0.2620,12,-0.8739,24,0.21294,27,0.72012,12,-0.7853,15,-0.5123
ENSG00000250317,SMIM20,20,-0.5038,19,-0.5587,61,1.35958,29,0.17919,26,-0.0503,8,-1.7928
ENSG00000168214,RBPJ,95,-0.4405,117,-0.0767,128,0.07163,102,-0.4092,230,1.05023,151,0.33977
ENSG00000109689,STIM2,21,-1.1136,96,1.42474,44,0.10535,39,-0.1538,41,-0.0172,36,-0.2347
ENSG00000169851,PCDH7,147,-0.7817,438,1.06396,212,-0.1423,299,0.67824,32,-2.9784,146,-0.7243
ENSG00000047365,ARAP2,58,-1.1110,178,0.74601,106,-0.1055,71,-0.9786,275,1.53115,169,0.66423
ENSG00000065882,TBC1D1,15,-0.8275,36,0.65822,31,0.40042,22,-0.1494,28,0.27793,25,0.08300
ENSG00000109787,KLF3,23,0.20365,20,-0.0109,45,1.33115,15,-0.5967,30,0.62406,1,-4.0874
ENSG00000109790,KLHL5,41,0.06041,30,-0.4000,20,-1.0423,32,-0.4376,87,1.34544,45,0.21631
ENSG00000157796,WDR19,9,-1.3341,19,-0.1111,29,0.50307,25,0.44656,8,-1.4663,35,0.83872
ENSG00000035928,RFC1,64,-1.0803,194,0.77455,92,-0.4287,76,-0.9906,333,1.76555,161,0.46392
ENSG00000163682,RPL9,933,0.22512,425,-1.0315,908,0.15337,917,0.26263,1002,0.31388,384,-1.1849
ENSG00000163683,SMIM14,114,-0.1504,122,-0.0261,114,-0.1316,143,0.36087,110,-0.1839,93,-0.4471
ENSG00000078140,UBE2K,115,-0.3602,218,0.72014,110,-0.3842,171,0.49644,84,-0.8023,83,-0.8189
ENSG00000121892,PDS5A,37,-0.6917,88,0.76080,45,-0.3172,48,-0.2961,76,0.51795,75,0.50854
ENSG00000078177,N4BP2,12,-0.8272,33,0.77320,24,0.25266,12,-1.0348,24,0.27352,48,1.47597
ENSG00000163697,APBB2,28,-0.5824,31,-0.3601,23,-0.8500,49,0.55873,52,0.43468,37,-0.1130
ENSG00000154277,UCHL1,473,-0.8840,801,0.01429,339,-1.3142,1326,1.59360,170,-2.3385,377,-1.1544
ENSG00000064042,LIMCH1,221,-0.5757,494,0.78166,218,-0.5385,217,-0.7652,575,1.04667,482,0.73983
ENSG00000109133,TMEM33,58,-0.6103,99,0.27874,110,0.44747,101,0.49911,47,-0.8792,55,-0.6336
ENSG00000014824,SLC30A9,54,-0.9470,136,0.58182,84,-0.1877,127,0.76986,75,-0.3702,40,-1.3209
ENSG00000124406,ATP8A1,103,-0.5652,192,0.47987,94,-0.6591,197,0.86782,75,-0.9931,77,-0.9657
ENSG00000183783,KCTD8,13,-0.8997,14,-0.7156,13,-0.8210,35,1.25722,7,-1.8022,26,0.21151
ENSG00000151806,GUF1,19,-0.8511,42,0.46532,42,0.47114,33,0.11450,33,0.06390,28,-0.1933
ENSG00000163281,GNPDA2,13,-0.5115,11,-0.7451,17,-0.0892,27,1.09543,7,-1.4124,12,-0.6425
ENSG00000163285,GABRG1,82,0.08844,48,-0.7562,204,1.66500,66,-0.3751,74,-0.0792,25,-1.7000
ENSG00000260878,AC104072.1,20,-0.7655,25,-0.3652,93,1.87728,32,0.02627,2,-4.0360,29,-0.1433
ENSG00000151834,GABRA2,73,-0.6082,129,0.36341,307,1.92006,74,-0.7220,66,-0.6954,89,-0.2402
ENSG00000109158,GABRA4,45,-0.5492,114,1.01746,54,-0.2139,81,0.69761,4,-4.0563,35,-0.8812
ENSG00000163288,GABRB1,64,-0.1430,146,1.26400,96,0.53918,59,-0.3610,32,-1.1677,53,-0.4152
ENSG00000260918,AC107398.3,81,-0.5783,160,0.55399,151,0.46321,137,0.48624,41,-1.5735,73,-0.6858
ENSG00000170448,NFXL1,16,-0.5898,32,0.52608,24,0.02721,14,-1.0640,34,0.60948,54,1.43636
ENSG00000109171,SLAIN2,26,-0.0449,45,0.89010,32,0.29623,19,-0.7024,33,0.34405,26,-0.0017
ENSG00000075539,FRYL,32,-1.0254,90,0.69156,35,-0.7988,39,-0.8618,170,1.85641,73,0.33809
ENSG00000109180,OCIAD1,111,-1.0302,255,0.36003,230,0.19595,277,0.83975,103,-1.0528,119,-0.8422
ENSG00000145247,OCIAD2,28,0.00436,12,-1.2037,29,0.05805,40,1.00455,17,-0.7881,4,-2.6699
ENSG00000109184,DCUN1D4,39,-0.4902,45,-0.1945,52,0.02035,61,0.42593,24,-1.1804,72,0.55018
ENSG00000163069,SGCB,43,-0.4893,45,-0.3735,81,0.57065,65,0.34829,69,0.31914,27,-1.1597
ENSG00000109189,USP46,125,0.11619,145,0.34059,93,-0.3560,121,0.08076,131,0.18639,67,-0.8562
ENSG00000226950,DANCR,24,-0.7902,25,-0.7015,48,0.34509,49,0.59726,44,0.20017,27,-0.5457
ENSG00000145216,FIP1L1,46,-0.6068,127,1.08876,57,-0.2329,47,-0.7517,99,0.66279,98,0.64753
ENSG00000072201,LNX1,35,-0.5603,95,1.11249,39,-0.3439,64,0.71051,7,-2.9148,22,-1.2517
ENSG00000134853,PDGFRA,15,-0.5326,14,-0.5807,62,1.88269,14,-0.8625,25,0.25328,23,0.11814
ENSG00000134851,TMEM165,21,-1.1158,42,0.08476,23,-0.8479,28,-0.8070,122,1.94674,64,0.74772
ENSG00000134852,CLOCK,72,-0.4406,96,0.05301,94,0.01931,113,0.50356,78,-0.2853,65,-0.5523
ENSG00000090989,EXOC1,31,-1.2610,128,1.07978,73,0.13611,68,0.04053,64,-0.0790,70,0.07221
ENSG00000174799,CEP135,12,-0.7545,15,-0.4083,20,0.01463,9,-1.5070,60,1.95884,40,1.18008
ENSG00000157426,AASDH,13,-0.7812,39,0.97414,35,0.80555,15,-0.7251,25,0.27144,27,0.37014
ENSG00000128059,PPAT,12,-0.8122,32,0.81607,19,0.01212,21,0.24662,13,-0.5995,19,0.01654
ENSG00000128050,PAICS,26,-0.3575,37,0.25008,72,1.40031,23,-0.6617,50,0.73345,13,-1.3839
ENSG00000174780,SRP72,85,-0.6161,179,0.64166,150,0.34792,119,-0.0377,114,-0.1016,122,0.00915
ENSG00000171476,HOPX,143,-0.5631,198,0.00444,348,0.93907,258,0.71311,25,-3.1011,88,-1.2575
ENSG00000084093,REST,19,-0.9459,18,-0.9033,47,0.59767,8,-2.5160,142,2.76123,50,0.67976
ENSG00000047315,POLR2B,39,-0.6681,53,-0.1203,57,-0.0041,77,0.78595,38,-0.6549,41,-0.5422
ENSG00000163453,IGFBP7,64,-0.3192,35,-1.2253,150,1.11057,49,-0.9754,204,1.68701,60,-0.4032
ENSG00000150471,ADGRL3,54,-0.6210,115,0.65433,104,0.48678,84,0.21202,61,-0.3702,47,-0.7563
ENSG00000145242,EPHA5,33,-0.4933,128,1.89353,17,-1.4521,46,0.12969,24,-0.9335,18,-1.3693
ENSG00000145241,CENPC,43,-1.0869,128,0.73081,53,-0.6721,32,-1.8450,143,0.91759,284,2.23756
ENSG00000033178,UBA6,19,-1.1245,54,0.63579,42,0.22893,31,-0.3668,60,0.81903,48,0.42740
ENSG00000083896,YTHDC1,221,-0.2834,274,0.09119,168,-0.6756,163,-0.9815,599,1.43408,455,0.93701
ENSG00000132467,UTP3,29,-0.6188,76,0.98988,44,0.10183,34,-0.4768,67,0.76877,37,-0.1745
ENSG00000018189,RUFY3,202,-0.7340,408,0.44893,248,-0.3512,380,0.52978,300,-0.0481,217,-0.5608
ENSG00000132463,GRSF1,63,-0.7365,99,0.02873,93,-0.0783,138,0.96614,42,-1.3125,62,-0.7000
ENSG00000173542,MOB1B,23,-0.4707,46,0.68185,30,-0.0055,35,0.36348,27,-0.2124,14,-1.1706
ENSG00000156136,DCK,24,-0.5256,43,0.41031,24,-0.5110,42,0.64502,17,-1.0112,29,-0.1965
ENSG00000080493,SLC4A4,147,-0.0307,135,-0.1650,602,2.59372,40,-2.4723,100,-0.6269,206,0.51956
ENSG00000132466,ANKRD17,266,0.05290,356,0.52318,158,-0.7700,178,-0.8054,306,0.27282,519,1.17648
ENSG00000169116,PARM1,51,-0.4873,51,-0.4340,59,-0.2019,107,1.36198,0,-7.3643,35,-1.0062
ENSG00000163743,RCHY1,26,-0.5306,16,-1.1782,39,0.16699,53,1.19716,14,-1.4235,17,-1.0640
ENSG00000138769,CDKL2,45,-0.5255,126,1.22827,23,-1.4988,74,0.49861,18,-1.8724,56,-0.1132
ENSG00000138757,G3BP2,204,-0.6481,474,0.77570,242,-0.3168,406,0.86527,87,-1.8665,126,-1.3163
ENSG00000138768,USO1,56,-0.4638,116,0.76118,59,-0.3315,81,0.25744,64,-0.2194,56,-0.4270
ENSG00000198301,SDAD1,59,-0.4038,161,1.30311,45,-0.7874,64,-0.3640,110,0.63859,57,-0.4193
ENSG00000138760,SCARB2,50,-1.0780,81,-0.2455,144,0.68758,110,0.38857,97,0.04185,83,-0.2038
ENSG00000138758,SEPTIN11,332,-0.1561,772,1.28272,234,-0.6882,250,-0.8081,419,0.23282,538,0.64694
ENSG00000118816,CCNI,1608,0.56615,721,-0.7856,1030,-0.2307,1421,0.45521,778,-0.6672,474,-1.4195
ENSG00000138764,CCNG2,36,-0.2458,68,0.83803,57,0.52686,42,0.08358,15,-1.5005,29,-0.5527
ENSG00000138767,CNOT6L,28,-0.0943,45,0.66639,40,0.47149,28,-0.1372,15,-1.0156,29,-0.0428
ENSG00000169288,MRPL1,47,-1.0072,136,0.76211,75,-0.2065,108,0.61059,73,-0.2522,45,-0.9830
ENSG00000138756,BMP2K,15,-1.1285,44,0.58995,57,1.02731,14,-1.5611,57,1.02186,62,1.17968
ENSG00000163291,PAQR3,12,-0.8537,28,0.49053,23,0.18139,27,0.73243,1,-4.1294,21,-0.0046
ENSG00000152784,PRDM8,55,-0.0212,24,-1.3097,39,-0.5394,94,1.59824,0,-6.8384,10,-2.5395
ENSG00000273156,AC124016.2,36,-0.1902,30,-0.4891,44,0.14955,53,0.69072,29,-0.5029,18,-1.1990
ENSG00000138668,HNRNPD,163,-0.0655,206,0.31883,194,0.22349,161,-0.1126,188,0.17034,132,-0.3921
ENSG00000152795,HNRNPDL,179,-0.7423,382,0.53467,259,-0.0944,291,0.13926,286,0.06055,302,0.15172
ENSG00000145293,ENOPH1,82,-0.1868,81,-0.1840,65,-0.5327,112,0.51734,120,0.43697,37,-1.3972
ENSG00000249242,TMEM150C,53,-0.6106,138,1.01530,65,-0.2364,76,0.03039,57,-0.4248,81,0.12712
ENSG00000145284,SCD5,307,-0.1648,294,-0.2152,593,0.94463,331,-0.0390,364,0.12350,177,-0.9998
ENSG00000138674,SEC31A,51,-0.3657,88,0.55313,78,0.34221,66,0.13982,45,-0.5171,49,-0.3862
ENSG00000138663,COPS4,28,-0.8595,36,-0.3977,58,0.37362,71,1.27629,12,-2.0136,14,-1.7987
ENSG00000163319,MRPS18C,38,-0.3645,38,-0.3136,46,-0.0043,63,0.80537,29,-0.7350,25,-0.9353
ENSG00000163624,CDS1,39,-0.6488,32,-0.8858,75,0.45198,86,1.22038,12,-2.3621,25,-1.2609
ENSG00000163625,WDFY3,55,-0.6864,103,0.36301,98,0.28254,79,-0.0990,100,0.31445,96,0.24575
ENSG00000180769,WDFY3-AS2,25,0.07560,19,-0.4130,64,1.65701,18,-0.6782,37,0.66081,2,-3.2597
ENSG00000109339,MAPK10,322,-0.4041,625,0.71066,308,-0.4344,497,0.52579,133,-1.7155,360,-0.1893
ENSG00000163629,PTPN13,18,-1.1459,52,0.58416,55,0.68256,15,-1.6805,96,1.70209,60,0.84795
ENSG00000172493,AFF1,26,0.22588,26,0.20064,34,0.64729,13,-1.1261,43,1.07022,20,-0.1826
ENSG00000145332,KLHL8,38,-0.2387,75,0.91846,35,-0.3020,48,0.26583,26,-0.7480,26,-0.7501
ENSG00000198189,HSD17B11,18,-0.2187,33,0.77052,19,-0.0936,22,0.15080,25,0.27753,5,-2.0866
ENSG00000170502,NUDT9,14,-1.1395,29,0.05382,30,0.07505,39,0.88106,26,-0.1403,13,-1.1658
ENSG00000152583,SPARCL1,2541,-0.8312,6377,0.71850,9453,1.41959,3480,-0.3886,4118,-0.0030,2305,-0.9084
ENSG00000118785,SPP1,39,-1.7463,25,-2.2627,4,-4.7510,11,-3.9172,935,5.42282,39,-1.6120
ENSG00000163644,PPM1K,357,0.07850,339,-0.0165,419,0.32759,346,0.02737,201,-0.8330,364,0.10181
ENSG00000138642,HERC6,21,0.10607,16,-0.3206,8,-1.2618,21,0.22763,20,0.00750,24,0.33779
ENSG00000145337,PYURF,37,-0.6904,53,-0.0425,68,0.35634,75,0.84987,46,-0.2652,7,-3.0147
ENSG00000138641,HERC3,19,-0.7142,37,0.39565,17,-0.8512,44,1.19291,16,-0.8804,6,-2.3393
ENSG00000177432,NAP1L5,211,-0.1534,156,-0.6056,152,-0.6462,338,1.10603,52,-2.2611,161,-0.5584
ENSG00000138640,FAM13A,25,-1.3070,112,1.17529,60,0.11756,63,0.30453,21,-1.4873,61,0.15932
ENSG00000145335,SNCA,284,-0.2756,368,0.16464,110,-1.6954,499,1.17703,140,-1.3293,137,-1.3638
ENSG00000163104,SMARCAD1,11,-1.4563,30,0.11700,26,-0.0747,34,0.51392,29,0.09260,33,0.29426
ENSG00000163110,PDLIM5,59,0.14530,47,-0.2371,159,1.89967,22,-1.7692,89,0.82379,41,-0.4290
ENSG00000138696,BMPR1B,16,-0.9666,19,-0.6585,144,3.17679,6,-2.7012,43,0.66430,22,-0.4149
ENSG00000138698,RAP1GDS1,35,-1.1770,56,-0.3880,54,-0.4297,109,1.20807,71,-0.0169,29,-1.3888
ENSG00000168785,TSPAN5,93,-0.7363,242,0.87898,111,-0.3929,183,0.66837,61,-1.3076,91,-0.6904
ENSG00000151247,EIF4E,128,0.14677,137,0.23436,106,-0.1787,123,0.09599,89,-0.4489,103,-0.2234
ENSG00000164024,METAP1,20,-0.4888,29,0.13591,18,-0.5745,36,0.84228,15,-0.8454,18,-0.6102
ENSG00000197894,ADH5,58,-0.2044,83,0.39413,132,1.18808,61,-0.1623,46,-0.5538,31,-1.1210
ENSG00000109270,LAMTOR3,43,-0.5040,56,-0.0620,63,0.14198,75,0.68597,25,-1.3125,49,-0.2691
ENSG00000164031,DNAJB14,128,-0.4374,231,0.55466,115,-0.5541,211,0.66938,94,-0.8635,100,-0.7662
ENSG00000164032,H2AFZ,58,-0.9156,90,-0.1632,99,-0.0166,153,1.23589,50,-1.0790,33,-1.7094
ENSG00000138814,PPP3CA,1060,-0.2761,2805,1.39678,859,-0.5757,1328,0.17109,326,-2.0384,967,-0.3923
ENSG00000109332,UBE2D3,133,-0.2566,148,-0.0596,185,0.29348,184,0.46438,90,-0.8327,112,-0.4984
ENSG00000145354,CISD2,51,-0.2954,69,0.22352,60,0.00681,72,0.48275,34,-0.8607,45,-0.4430
ENSG00000164038,SLC9B2,14,-0.8396,29,0.34583,31,0.46976,28,0.47900,18,-0.3909,14,-0.7850
ENSG00000164039,BDH2,23,0.17172,10,-1.1601,82,2.47421,12,-1.1128,18,-0.2320,6,-1.8887
ENSG00000168772,CXXC4,50,0.09408,36,-0.4359,22,-1.1694,66,0.89878,19,-1.4200,34,-0.5105
ENSG00000168769,TET2,24,-0.0282,31,0.40377,24,-0.0137,12,-1.4203,52,1.27609,40,0.82397
ENSG00000138777,PPA2,23,-0.3422,23,-0.3060,40,0.55232,37,0.68461,18,-0.6818,8,-1.8124
ENSG00000145348,TBCK,20,-0.2233,33,0.61148,33,0.63755,19,-0.3371,10,-1.2778,32,0.57336
ENSG00000164022,AIMP1,56,-0.4205,66,-0.1277,57,-0.3439,43,-1.0781,163,1.41545,144,1.18074
ENSG00000138801,PAPSS1,34,-1.0313,66,0.07331,36,-0.8623,94,1.14777,39,-0.7192,43,-0.5792
ENSG00000245293,AC096564.1,24,-1.0556,19,-1.3485,0,-5.9375,12,-2.5062,287,3.91067,54,0.27341
ENSG00000138796,HADH,10,-1.0734,21,0.17661,44,1.40674,21,0.28334,11,-0.7534,8,-1.2399
ENSG00000109475,RPL34,938,0.15795,386,-1.2400,1046,0.31737,883,0.06358,1576,1.01437,184,-2.3425
ENSG00000164089,ETNPPL,41,-0.3434,26,-0.9899,215,2.76699,27,-1.2325,32,-0.6682,32,-0.6663
ENSG00000138802,SEC24B,14,-0.8184,25,0.08897,44,1.05413,27,0.30877,18,-0.3666,12,-1.0461
ENSG00000123739,PLA2G12A,48,-0.4730,91,0.60295,74,0.26384,58,-0.1619,79,0.36732,54,-0.2300
ENSG00000170522,ELOVL6,19,-0.3976,38,0.73652,44,0.98518,24,-0.0165,6,-2.0966,20,-0.3260
ENSG00000138660,AP1AR,47,-0.1773,61,0.24910,28,-0.9380,66,0.59027,38,-0.5064,39,-0.4751
ENSG00000174720,LARP7,133,-0.5110,200,0.18903,166,-0.1108,125,-0.7674,431,1.52484,216,0.31361
ENSG00000145362,ANK2,854,-0.2401,1646,0.86361,708,-0.5103,1083,0.25254,562,-0.8653,828,-0.2649
ENSG00000145349,CAMK2D,81,-0.5995,132,0.22994,38,-1.6925,170,1.11430,86,-0.4485,50,-1.2765
ENSG00000228358,LINC02263,9,-1.3935,93,2.63157,12,-0.9513,22,-0.0683,1,-4.3167,13,-0.8846
ENSG00000164100,NDST3,11,-1.0764,24,0.12479,12,-0.8876,38,1.65613,1,-3.9107,10,-1.2568
ENSG00000269893,SNHG8,46,-0.0310,14,-1.8463,79,0.84522,56,0.42626,50,0.10587,13,-1.9624
ENSG00000145388,METTL14,21,-0.6543,57,0.99579,29,-0.1084,27,-0.3247,28,-0.1677,47,0.67565
ENSG00000172403,SYNPO2,33,-0.8359,140,1.66076,11,-2.3554,38,-0.7309,73,0.51518,92,0.90595
ENSG00000145390,USP53,26,-0.5857,50,0.51735,64,0.95133,22,-1.0515,72,1.14446,37,0.04105
ENSG00000164096,C4orf3,203,0.05218,179,-0.1532,124,-0.7298,216,0.22336,301,0.69407,99,-1.0632
ENSG00000164111,ANXA5,43,-0.2668,32,-0.6674,104,1.23619,29,-1.1154,124,1.56143,36,-0.4993
ENSG00000164112,TMEM155,29,-0.9542,64,0.34175,18,-1.6178,88,1.66240,0,-7.1866,25,-1.1366
ENSG00000123737,EXOSC9,15,-1.0922,37,0.44189,22,-0.4180,24,-0.3264,23,-0.3052,73,1.64227
