Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000182004,SNRPE,30,-1.2595,49,-0.5103,86,0.34255,39,-0.8681,77,0.18407,77,0.16772,69,0.01035,106,0.68403,100,0.66632,71,0.03907,23,-1.6227
ENSG00000143850,PLEKHA6,64,0.04231,70,0.16558,67,0.11792,56,-0.1622,78,0.34947,48,-0.4077,51,-0.3200,87,0.51778,74,0.30305,37,-0.8134,44,-0.5397
ENSG00000158615,PPP1R15B,23,-0.2389,23,-0.2446,25,-0.1477,22,-0.3013,43,0.73328,41,0.65483,15,-0.9379,22,-0.3408,26,-0.1015,30,0.13511,31,0.22427
ENSG00000133056,PIK3C2B,3,-2.0165,8,-0.6225,10,-0.3156,5,-1.3061,26,1.21658,7,-0.7529,4,-1.6140,9,-0.5235,9,-0.5483,9,-0.4976,49,2.39852
ENSG00000198625,MDM4,79,0.85552,50,0.12366,31,-0.6188,27,-0.8170,57,0.31449,18,-1.4271,18,-1.3983,14,-1.7808,25,-1.0304,77,0.81647,137,1.82085
ENSG00000170382,LRRN2,31,0.81441,30,0.74684,7,-1.4349,7,-1.3901,12,-0.6891,13,-0.5140,15,-0.3216,28,0.63706,29,0.75324,9,-1.1006,15,-0.3620
ENSG00000163531,NFASC,204,0.75582,108,-0.2516,64,-1.0399,92,-0.4994,207,0.78542,80,-0.7129,65,-1.0302,79,-0.7312,117,-0.1468,60,-1.1540,334,1.62014
ENSG00000184144,CNTN2,107,-0.2171,56,-1.1899,25,-2.3476,143,0.25001,81,-0.6443,25,-2.3438,30,-2.0930,64,-1.0019,89,-0.5394,88,-0.5167,673,3.20770
ENSG00000117222,RBBP5,40,-0.0335,79,1.07618,34,-0.2625,38,-0.1131,45,0.16440,45,0.16921,42,0.06784,53,0.40727,28,-0.6248,22,-0.9064,33,-0.3004
ENSG00000133059,DSTYK,134,0.58833,165,0.93998,45,-1.0927,78,-0.2673,62,-0.6179,89,-0.0648,124,0.46710,75,-0.3350,79,-0.2606,67,-0.4958,113,0.31767
ENSG00000133069,TMCC2,43,-0.2241,26,-0.9984,73,0.61052,48,-0.0690,83,0.82434,25,-1.0210,46,-0.1313,56,0.19144,36,-0.5502,54,0.11766,72,0.59136
ENSG00000117266,CDK18,8,-1.9838,9,-1.8021,10,-1.6612,31,-0.0125,54,0.86249,16,-1.0169,7,-2.2033,8,-2.0746,25,-0.3837,29,-0.1005,155,2.90520
ENSG00000174514,MFSD4A,87,-0.1877,97,-0.0155,68,-0.5655,76,-0.3995,92,-0.1093,121,0.32100,65,-0.6327,226,1.37486,151,0.78239,29,-1.8410,17,-2.6120
ENSG00000158711,ELK4,18,0.11578,23,0.54019,16,-0.0451,15,-0.1015,7,-1.1761,9,-0.9284,26,0.75175,19,0.23541,7,-1.2981,17,0.08406,32,1.04208
ENSG00000069275,NUCKS1,1283,0.24761,1538,0.54073,549,-1.0622,1312,0.28385,763,-0.5641,773,-0.5423,1628,0.63411,653,-0.7997,531,-1.1893,1376,0.35975,2231,1.16534
ENSG00000117280,RAB29,14,-0.7063,18,-0.3318,14,-0.6786,19,-0.2507,38,0.82644,23,0.04859,20,-0.2280,12,-0.8950,12,-1.0110,63,1.69947,26,0.18210
ENSG00000133065,SLC41A1,24,0.25464,15,-0.4901,17,-0.2637,9,-1.2674,13,-0.6839,13,-0.7308,14,-0.5618,24,0.23120,16,-0.4023,53,1.55529,33,0.74713
ENSG00000286619,AC119673.2,82,2.82180,6,-1.5071,10,-0.7761,4,-1.9418,12,-0.5264,13,-0.3581,7,-1.3982,3,-2.3474,5,-1.7988,30,0.88030,27,0.71715
ENSG00000266028,SRGAP2,70,0.55269,47,-0.0964,35,-0.5194,64,0.39130,54,0.11594,38,-0.4037,27,-0.9532,51,0.03773,56,0.21282,41,-0.2813,57,0.22180
ENSG00000266094,RASSF5,23,-0.1589,48,1.04371,15,-0.7430,40,0.74221,44,0.87617,18,-0.5162,11,-1.2230,12,-1.0993,35,0.56386,10,-1.4074,12,-1.0852
ENSG00000162889,MAPKAPK2,4,-2.0849,13,-0.2865,8,-1.0063,12,-0.4108,23,0.61968,5,-1.6487,7,-1.1119,21,0.50458,7,-1.1893,41,1.59235,38,1.47056
ENSG00000123836,PFKFB2,37,-0.1537,16,-1.3795,12,-1.8150,14,-1.5811,35,-0.2277,27,-0.6559,10,-2.0941,11,-1.9771,26,-0.7321,219,3.11426,58,0.55852
ENSG00000180667,YOD1,14,-0.3903,38,1.17130,3,-2.4656,17,-0.1403,17,-0.1130,22,0.30729,16,-0.2190,13,-0.5619,28,0.74142,14,-0.3907,10,-0.8418
ENSG00000196352,CD55,23,0.14383,21,-0.0464,16,-0.4422,2,-3.2545,40,0.99284,9,-1.2298,18,-0.2225,22,0.05889,25,0.24907,19,-0.1974,36,0.85093
ENSG00000117335,CD46,71,0.60494,48,-0.0027,28,-0.8147,38,-0.3868,47,-0.0577,32,-0.6354,33,-0.5910,55,0.20166,47,-0.0450,53,0.15840,81,0.83475
ENSG00000203709,MIR29B2CHG,60,1.86147,9,-1.1232,6,-1.8292,4,-2.1611,32,0.73617,15,-0.4354,6,-1.6764,25,0.34067,22,0.15893,12,-0.7588,26,0.41099
ENSG00000076356,PLXNA2,122,0.78047,165,1.29638,38,-1.0310,70,-0.1067,67,-0.1661,95,0.37273,39,-1.0102,83,0.15773,74,-0.0100,38,-1.0239,34,-1.2046
ENSG00000008118,CAMK1G,37,-0.7831,54,-0.2055,48,-0.3809,48,-0.3864,59,-0.0601,86,0.53583,83,0.47547,98,0.75447,101,0.92105,8,-2.9054,13,-2.3139
ENSG00000196878,LAMB3,6,-1.4862,9,-0.9504,23,0.47069,9,-0.8842,37,1.28019,22,0.40008,35,1.19683,11,-0.5962,23,0.54191,2,-2.7885,1,-3.2969
ENSG00000117597,UTP25,34,0.83960,32,0.71384,17,-0.2640,18,-0.2071,17,-0.2374,24,0.25590,7,-1.5611,11,-0.8745,25,0.37418,19,-0.0788,13,-0.6382
ENSG00000143469,SYT14,65,1.16248,33,0.04665,12,-1.4262,30,-0.1094,30,-0.0879,43,0.48363,32,0.02455,10,-1.7211,25,-0.3923,28,-0.2157,49,0.67521
ENSG00000082497,SERTAD4,13,-0.4753,50,1.65245,9,-1.0921,31,0.82370,12,-0.6678,17,-0.1061,19,0.05839,18,-0.0454,18,-0.0169,8,-1.2480,8,-1.3043
ENSG00000143473,KCNH1,28,-0.3039,17,-1.0470,31,-0.1276,17,-1.0205,66,1.07919,40,0.26629,38,0.19526,37,0.15388,58,1.00037,11,-1.6180,3,-3.2885
ENSG00000117625,RCOR3,76,0.74065,39,-0.3379,25,-1.0010,52,0.13368,70,0.60660,46,-0.0843,43,-0.1664,36,-0.4568,48,0.01014,30,-0.7322,64,0.43933
ENSG00000170385,SLC30A1,14,-0.7479,5,-2.2350,33,0.52713,34,0.59563,29,0.32477,21,-0.1787,16,-0.6105,29,0.30677,25,0.07983,39,0.81708,13,-0.8921
ENSG00000123684,LPGAT1,75,-0.2674,141,0.73999,63,-0.5397,80,-0.1718,91,0.04244,150,0.84811,86,-0.0567,34,-1.4653,78,-0.2101,43,-1.0876,147,0.81045
ENSG00000066027,PPP2R5A,33,-0.5978,42,-0.2120,34,-0.5429,87,0.94876,25,-0.9983,40,-0.3012,40,-0.2763,34,-0.5215,47,-0.0602,93,1.05964,59,0.30048
ENSG00000117691,NENF,86,-0.6779,113,-0.2673,156,0.24296,125,-0.1117,121,-0.1607,66,-1.0895,107,-0.3482,162,0.30219,117,-0.2279,171,0.38898,267,1.12439
ENSG00000117697,NSL1,78,0.61029,108,1.14074,33,-0.7337,52,-0.0493,55,0.05111,44,-0.2955,47,-0.2087,28,-0.9728,23,-1.3536,59,0.14575,92,0.86867
ENSG00000203705,TATDN3,37,0.53188,31,0.26763,20,-0.3894,22,-0.2477,30,0.21817,26,-0.0167,21,-0.3026,26,0.01410,28,0.10991,13,-1.0850,31,0.28541
ENSG00000162769,FLVCR1,29,0.41908,21,-0.0877,16,-0.5338,19,-0.2670,14,-0.6487,42,1.03811,13,-0.7446,14,-0.7017,18,-0.3649,33,0.62671,29,0.43512
ENSG00000174606,ANGEL2,48,0.70884,56,0.98098,27,-0.2032,28,-0.1233,28,-0.1395,16,-0.9937,20,-0.6684,38,0.33339,18,-0.8224,25,-0.3097,45,0.60639
ENSG00000136643,RPS6KC1,30,-0.3372,32,-0.2336,28,-0.4794,35,-0.1091,51,0.47450,37,-0.0236,35,-0.1090,53,0.54945,45,0.32175,24,-0.7119,36,-0.0603
ENSG00000117707,PROX1,16,-0.6073,16,-0.5560,13,-0.9041,31,0.43278,7,-1.7934,0,-5.1568,47,1.13924,7,-1.6727,4,-2.7798,31,0.43740,105,2.68702
ENSG00000143499,SMYD2,19,-2.3108,24,-1.9408,80,-0.1384,64,-0.4791,102,0.23660,225,1.56978,32,-1.5129,20,-2.1966,231,1.95058,14,-2.7347,13,-2.8679
ENSG00000152104,PTPN14,66,1.33791,40,0.49454,25,-0.2637,27,-0.1416,33,0.16974,23,-0.4003,22,-0.4492,20,-0.5822,15,-1.0736,55,1.00345,12,-1.3147
ENSG00000136636,KCTD3,41,0.18539,45,0.32714,19,-1.0044,27,-0.4432,28,-0.3920,22,-0.7782,24,-0.6305,22,-0.7434,30,-0.3091,46,0.37624,102,1.72668
ENSG00000196482,ESRRG,24,0.16013,14,-0.6474,17,-0.4217,26,0.25941,34,0.70509,48,1.29987,26,0.28413,10,-1.1931,26,0.27631,7,-1.5642,4,-2.4325
ENSG00000092978,GPATCH2,65,1.06842,65,1.04843,21,-0.7212,28,-0.3037,29,-0.2315,40,0.25636,32,-0.1034,23,-0.6081,16,-1.1774,30,-0.2073,42,0.32754
ENSG00000067533,RRP15,75,0.76393,88,1.02840,31,-0.6188,62,0.46315,53,0.19927,38,-0.2957,76,0.78575,35,-0.4325,14,-1.9361,26,-0.8702,47,0.00281
ENSG00000143353,LYPLAL1,22,-0.1217,13,-0.8753,24,0.00712,14,-0.8273,32,0.49304,19,-0.2917,22,-0.1334,18,-0.3865,23,-0.0346,49,1.20349,23,-0.0131
ENSG00000136628,EPRS,144,0.19441,161,0.36980,63,-1.0821,66,-0.9981,65,-1.0387,203,0.74492,260,1.16502,42,-1.6908,109,-0.2631,160,0.35900,149,0.24698
ENSG00000162813,BPNT1,35,1.11500,22,0.37990,18,0.02276,7,-1.2465,19,0.10888,4,-1.9225,11,-0.6808,20,0.21289,16,-0.1479,15,-0.2546,26,0.62367
ENSG00000067704,IARS2,53,-0.0636,44,-0.3503,63,0.21024,45,-0.3206,62,0.19119,70,0.37776,45,-0.3070,41,-0.4311,54,-0.0194,63,0.22153,65,0.26481
ENSG00000118873,RAB3GAP2,113,-0.0309,152,0.44403,71,-0.7476,146,0.37726,116,0.00668,167,0.58934,160,0.52629,64,-0.8982,114,-0.0177,78,-0.5981,87,-0.4265
ENSG00000116141,MARK1,95,0.84615,66,0.27153,37,-0.6235,52,-0.1071,75,0.47258,73,0.42976,50,-0.1874,24,-1.2524,76,0.54718,22,-1.4119,24,-1.2790
ENSG00000162817,C1orf115,118,-0.5557,216,0.39106,159,-0.0939,185,0.14039,199,0.25967,145,-0.2316,277,0.79860,292,0.88802,159,-0.1040,72,-1.3026,46,-1.9703
ENSG00000117791,MARC2,14,0.00023,12,-0.2748,8,-0.8658,6,-1.3610,29,1.11755,15,0.04002,6,-1.2760,22,0.67270,20,0.61259,18,0.38511,2,-2.9314
ENSG00000154305,MIA3,174,0.25728,210,0.55826,98,-0.6402,115,-0.3915,65,-1.2430,336,1.35865,284,1.06107,101,-0.5851,86,-0.9045,118,-0.3565,104,-0.5471
ENSG00000186063,AIDA,39,-1.0399,68,-0.1893,67,-0.2095,101,0.42218,83,0.11790,75,-0.0428,81,0.07204,50,-0.6640,62,-0.3794,138,0.94194,100,0.41385
ENSG00000162819,BROX,39,0.00171,28,-0.5373,20,-1.0352,39,0.00935,20,-1.0097,47,0.27007,42,0.10879,28,-0.4898,37,-0.0837,69,0.90802,64,0.77675
ENSG00000143502,SUSD4,60,0.29776,43,-0.2205,44,-0.1699,29,-0.8106,93,1.02112,50,0.01628,35,-0.5414,59,0.26912,78,0.81337,11,-2.2642,16,-1.7150
ENSG00000162909,CAPN2,35,-0.0668,12,-1.6143,26,-0.5205,15,-1.3089,23,-0.7210,26,-0.5271,32,-0.2215,50,0.50516,37,0.04490,110,1.85667,35,-0.0766
ENSG00000143514,TP53BP2,25,-0.7281,22,-0.9287,14,-1.6006,56,0.50851,22,-0.9441,10,-2.0651,26,-0.6842,32,-0.3467,13,-1.7472,188,2.77712,64,0.74213
ENSG00000143756,FBXO28,20,-0.9562,47,0.36634,27,-0.4819,22,-0.8049,56,0.62634,38,0.01350,42,0.19151,48,0.37784,49,0.47530,28,-0.4518,24,-0.6974
ENSG00000143753,DEGS1,48,0.00527,48,-0.0015,25,-0.9689,34,-0.5325,43,-0.1762,42,-0.2119,40,-0.2858,51,0.08699,77,0.85785,38,-0.3836,54,0.18650
ENSG00000143748,NVL,45,1.63267,25,0.65744,9,-0.9184,10,-0.7739,6,-1.4820,11,-0.6276,12,-0.4417,8,-1.1642,8,-1.0690,24,0.53708,34,1.12993
ENSG00000143771,CNIH4,17,-0.7020,23,-0.1859,25,-0.0591,4,-2.5665,27,0.01316,39,0.62734,25,-0.0513,19,-0.5232,43,0.86934,30,0.21470,21,-0.3318
ENSG00000162923,WDR26,97,0.47342,85,0.26039,49,-0.6065,46,-0.6872,73,0.01068,82,0.19339,69,-0.0767,73,0.02284,85,0.28609,60,-0.2866,63,-0.2166
ENSG00000143786,CNIH3,19,-0.5947,37,0.38561,33,0.19971,45,0.72319,36,0.33359,47,0.77359,9,-1.7812,11,-1.4561,49,0.99090,7,-2.1172,4,-2.9096
ENSG00000143815,LBR,23,0.97334,13,0.13185,11,-0.2111,6,-1.0771,5,-1.2538,4,-1.7330,4,-1.6299,10,-0.3195,7,-0.8553,15,0.27263,44,2.13646
ENSG00000154380,ENAH,138,-0.1610,167,0.14475,114,-0.4503,175,0.21412,79,-1.0120,105,-0.5836,161,0.07858,57,-1.4922,71,-1.2495,341,1.32445,355,1.39958
ENSG00000143742,SRP9,152,-0.5670,126,-0.8423,239,0.13913,216,-0.0182,343,0.72660,150,-0.5816,149,-0.5957,251,0.21606,269,0.36651,319,0.60381,141,-0.6742
ENSG00000143819,EPHX1,22,-0.1576,8,-1.5964,13,-0.8849,13,-0.9340,20,-0.3145,4,-2.5921,7,-1.7933,25,0.03629,12,-1.1507,109,2.70647,45,1.00474
ENSG00000196187,TMEM63A,10,-1.2794,10,-1.3189,3,-2.9451,10,-1.2997,14,-0.7662,0,-6.1573,0,-5.7660,7,-1.7500,9,-1.4978,32,0.44341,184,4.19837
ENSG00000143811,PYCR2,18,-1.0482,9,-2.0675,29,-0.3333,27,-0.4007,36,0.00395,29,-0.3088,29,-0.3197,41,0.23469,45,0.40204,66,1.00704,53,0.65188
ENSG00000143751,SDE2,13,-0.4084,22,0.42910,8,-1.0979,16,-0.1207,23,0.49663,10,-0.8277,17,0.01484,10,-0.8086,7,-1.3139,28,0.79781,42,1.47870
ENSG00000163041,H3F3A,135,-0.9467,192,-0.4101,207,-0.2977,275,0.14937,219,-0.2123,146,-0.8256,331,0.44380,310,0.33687,145,-0.9067,509,1.16300,392,0.72143
ENSG00000182827,ACBD3,70,-0.0166,94,0.45183,62,-0.2011,70,-0.0225,52,-0.4695,91,0.39782,99,0.52552,48,-0.5999,41,-0.9139,83,0.25352,100,0.54218
ENSG00000143799,PARP1,150,-0.1070,207,0.40093,87,-0.9397,171,0.09367,62,-1.4544,156,-0.0526,229,0.56257,138,-0.2407,112,-0.6043,215,0.46250,293,0.97080
ENSG00000203685,STUM,59,0.32288,68,0.53668,36,-0.4556,103,1.24242,63,0.43058,7,-2.7790,12,-2.1155,67,0.51759,24,-1.1496,81,0.82303,36,-0.4342
ENSG00000143772,ITPKB,33,-0.5405,14,-1.8009,24,-1.0194,61,0.40519,23,-1.1020,6,-3.0742,15,-1.6503,25,-0.9623,10,-2.3724,185,2.42051,157,2.07381
ENSG00000163050,COQ8A,29,0.02953,33,0.21062,16,-0.8505,73,1.53913,19,-0.5964,17,-0.7990,18,-0.7380,47,0.79195,25,-0.2199,23,-0.3273,19,-0.6503
ENSG00000143776,CDC42BPA,418,0.75920,367,0.54426,128,-1.0873,167,-0.6917,144,-0.9193,390,0.64410,411,0.72883,109,-1.3335,128,-1.1647,186,-0.5241,558,1.25131
ENSG00000143740,SNAP47,18,-1.3337,33,-0.4575,51,0.23489,44,-0.0084,70,0.73863,37,-0.2701,38,-0.2203,61,0.52641,64,0.67685,28,-0.7079,20,-1.1787
ENSG00000081692,JMJD4,17,0.40107,14,0.11738,7,-0.8562,4,-1.8110,29,1.29343,8,-0.6741,4,-1.7504,13,-0.0547,17,0.44839,18,0.47013,10,-0.4888
ENSG00000143761,ARF1,182,-0.3887,191,-0.3165,239,0.03299,181,-0.4014,357,0.67853,248,0.08713,176,-0.4410,341,0.60222,342,0.68589,113,-1.1163,97,-1.3358
ENSG00000143793,C1orf35,47,0.99390,19,-0.4065,21,-0.2883,17,-0.6290,23,-0.1419,17,-0.6397,35,0.51778,44,0.86243,14,-0.9961,25,-0.0180,29,0.22344
ENSG00000162910,MRPL55,54,-0.6254,49,-0.7743,79,-0.0356,53,-0.6518,56,-0.5481,91,0.20080,105,0.42242,137,0.86042,123,0.76998,55,-0.5988,42,-1.0037
ENSG00000143774,GUK1,312,-0.7718,297,-0.8473,1020,1.11933,569,0.15723,596,0.23146,278,-0.9476,526,0.03311,760,0.62466,490,-0.0840,557,0.12276,285,-0.9116
ENSG00000198835,GJC2,4,-1.6209,12,-0.1685,10,-0.3796,14,0.08237,8,-0.7558,1,-3.1829,2,-2.4416,2,-2.4609,8,-0.8022,10,-0.4372,78,3.36615
ENSG00000154370,TRIM11,28,1.01507,19,0.40547,6,-1.3121,8,-0.8877,15,0.07328,12,-0.3458,20,0.45661,12,-0.2629,18,0.33934,9,-0.6412,11,-0.4411
ENSG00000168159,RNF187,325,-0.1361,349,-0.0278,333,-0.0985,382,0.11670,406,0.21323,357,0.00771,267,-0.4396,509,0.57782,463,0.47251,233,-0.6507,172,-1.1104
ENSG00000116574,RHOU,27,-0.7210,27,-0.6714,10,-2.0763,43,0.01000,18,-1.2781,5,-3.2003,8,-2.4056,19,-1.2275,20,-1.1999,79,0.99899,235,3.19767
ENSG00000168118,RAB4A,53,-0.5973,54,-0.5747,92,0.25454,51,-0.6547,109,0.52809,87,0.17560,80,0.03080,68,-0.2144,106,0.53889,80,0.04304,52,-0.6180
ENSG00000154429,CCSAP,153,0.02796,160,0.09671,97,-0.6783,224,0.64487,183,0.31941,186,0.33932,260,0.89006,122,-0.3271,126,-0.2903,77,-1.0121,86,-0.8538
ENSG00000069248,NUP133,27,-0.2111,25,-0.3411,20,-0.7232,38,0.29302,20,-0.7018,43,0.49286,25,-0.3682,36,0.22061,44,0.58871,25,-0.3359,31,-0.0356
ENSG00000135776,ABCB10,16,0.29040,21,0.72952,4,-1.5416,6,-1.2355,14,0.11902,13,-0.0515,15,0.22026,16,0.35672,16,0.31003,8,-0.6833,12,-0.0896
ENSG00000135801,TAF5L,19,0.23233,11,-0.5491,6,-1.5230,37,1.32476,23,0.51553,16,-0.0429,12,-0.4727,21,0.39206,14,-0.2994,9,-0.9452,16,-0.0673
ENSG00000143641,GALNT2,34,-0.0148,33,-0.0961,10,-1.8345,30,-0.2311,40,0.21903,39,0.17341,27,-0.3986,65,1.02187,37,0.09104,27,-0.3651,38,0.15229
ENSG00000177614,PGBD5,149,0.18406,243,0.98222,108,-0.3248,158,0.26918,167,0.35905,115,-0.2243,73,-0.9079,142,0.10720,159,0.31932,67,-1.0426,53,-1.3805
ENSG00000135775,COG2,33,0.50070,18,-0.4995,21,-0.2593,28,0.23411,14,-0.8798,22,-0.1321,31,0.40194,18,-0.4646,29,0.28386,32,0.41023,18,-0.4570
ENSG00000135744,AGT,59,-0.5991,22,-2.0874,5,-4.0899,32,-1.5030,14,-2.6921,4,-4.3638,3,-4.6152,53,-0.7573,7,-3.8434,743,4.71221,100,0.20603
ENSG00000119280,C1orf198,22,-0.8485,13,-1.6678,17,-1.2663,45,0.22277,46,0.23711,5,-2.9517,8,-2.3215,25,-0.6667,14,-1.6717,96,1.48857,166,2.56039
ENSG00000143643,TTC13,10,-0.3262,18,0.54670,4,-1.4789,3,-2.1364,9,-0.5009,12,0.00455,33,1.61694,11,-0.2052,14,0.18991,13,0.03485,8,-0.5808
ENSG00000173409,ARV1,17,-0.8748,28,-0.0873,21,-0.5411,13,-1.2689,45,0.66996,25,-0.2834,31,0.08334,45,0.65523,50,0.93795,25,-0.2805,8,-1.9376
ENSG00000143633,C1orf131,31,0.86364,20,0.21016,17,-0.1017,21,0.24475,16,-0.1396,9,-1.0578,14,-0.3613,14,-0.3093,6,-1.5632,23,0.39397,36,1.11953
ENSG00000116906,GNPAT,57,0.37182,34,-0.4173,25,-0.9023,49,0.15739,52,0.22955,49,0.15693,42,-0.0857,46,0.05637,42,-0.1087,52,0.23652,46,0.04506
ENSG00000116903,EXOC8,16,-0.2424,16,-0.2443,16,-0.2908,31,0.74627,16,-0.2294,34,0.93485,14,-0.5069,22,0.20277,21,0.19245,10,-1.0064,12,-0.7380
ENSG00000135766,EGLN1,51,-0.5599,65,-0.1818,52,-0.5193,84,0.22043,90,0.33309,41,-0.8877,89,0.31106,75,0.03781,72,-0.0176,104,0.56299,81,0.16739
ENSG00000116918,TSNAX,76,-0.2861,121,0.44299,79,-0.2270,70,-0.4132,69,-0.4352,129,0.54703,105,0.21215,102,0.17113,123,0.51951,39,-1.3051,64,-0.5629
ENSG00000116991,SIPA1L2,43,-0.5090,62,0.04306,61,0.00831,96,0.73376,93,0.68993,77,0.37619,77,0.39034,50,-0.3092,54,-0.1859,46,-0.4349,13,-2.2769
ENSG00000135778,NTPCR,23,-1.5498,55,-0.2389,65,0.03202,42,-0.6270,84,0.43056,67,0.08838,78,0.31892,57,-0.1619,88,0.57339,54,-0.2465,63,-0.0078
ENSG00000135749,PCNX2,121,0.60484,79,-0.0700,92,0.15638,86,0.05904,83,-0.0075,99,0.27973,92,0.15938,90,0.12320,89,0.12141,27,-1.6907,49,-0.7987
ENSG00000135750,KCNK1,131,-0.0498,159,0.25668,97,-0.5012,109,-0.3245,111,-0.3078,177,0.43684,105,-0.3885,217,0.76945,208,0.79335,29,-2.2996,65,-1.1018
ENSG00000183780,SLC35F3,28,0.30587,30,0.41613,22,-0.0820,34,0.61106,35,0.68453,20,-0.1650,11,-1.1437,17,-0.4635,32,0.60355,6,-1.8844,8,-1.6144
ENSG00000168275,COA6,40,-0.4143,43,-0.3111,56,0.11151,31,-0.7796,26,-1.0367,78,0.63328,56,0.10107,58,0.16919,90,1.01592,40,-0.3986,17,-1.6544
ENSG00000059588,TARBP1,179,2.09724,65,0.30912,16,-1.7638,6,-3.2362,53,0.01158,30,-0.8714,41,-0.4040,70,0.44499,52,-0.0388,32,-0.7846,41,-0.4036
ENSG00000168264,IRF2BP2,114,0.35787,102,0.17985,69,-0.4368,80,-0.2059,100,0.14493,55,-0.7769,52,-0.8479,61,-0.6069,78,-0.2679,166,0.97022,139,0.67248
ENSG00000173726,TOMM20,417,0.11622,529,0.49946,382,-0.0203,434,0.18055,445,0.22018,391,0.01403,275,-0.5315,408,0.08420,481,0.38354,131,-1.6450,272,-0.5444
ENSG00000054267,ARID4B,422,0.81132,328,0.39984,133,-0.9944,193,-0.4361,118,-1.1814,227,-0.1825,380,0.63628,93,-1.5405,99,-1.5329,291,0.20461,682,1.65384
ENSG00000152904,GGPS1,47,0.29345,26,-0.6416,27,-0.5517,38,-0.0333,44,0.17788,35,-0.1619,46,0.25275,44,0.20675,39,0.02355,51,0.43084,30,-0.3749
ENSG00000162885,B3GALNT2,36,1.45487,7,-1.0964,6,-1.3953,0,-4.1358,26,0.85248,18,0.29908,20,0.46167,13,-0.2398,14,-0.0795,12,-0.3423,13,-0.2554
ENSG00000168243,GNG4,21,-0.5453,15,-1.0815,25,-0.2688,80,1.61170,46,0.67898,17,-0.8376,27,-0.1661,35,0.22596,21,-0.5869,51,0.84638,2,-3.4801
ENSG00000143669,LYST,128,1.64600,68,0.56772,46,-0.0656,11,-2.1941,27,-0.8493,62,0.40355,53,0.15181,35,-0.4609,25,-1.0625,31,-0.6443,62,0.42749
ENSG00000077585,GPR137B,9,-0.7161,10,-0.5223,6,-1.2362,4,-1.7503,12,-0.3450,10,-0.5459,12,-0.3379,16,0.15092,6,-1.3937,75,2.93068,11,-0.5034
ENSG00000086619,ERO1B,23,0.68107,15,0.06036,9,-0.6805,1,-3.5227,23,0.68316,10,-0.5725,19,0.42802,11,-0.3586,20,0.54432,8,-0.8473,16,0.13212
ENSG00000116977,LGALS8,79,0.39284,75,0.30435,44,-0.5386,58,-0.1034,83,0.47601,88,0.56455,48,-0.4043,44,-0.5131,79,0.44064,20,-1.6751,44,-0.5249
ENSG00000077522,ACTN2,134,0.59202,156,0.84129,45,-1.0995,77,-0.2766,81,-0.2080,90,-0.0485,61,-0.6379,103,0.17208,124,0.51916,34,-1.4965,81,-0.2058
ENSG00000116984,MTR,123,1.62098,66,0.57012,16,-1.5869,15,-1.6569,37,-0.3344,36,-0.4083,32,-0.5750,20,-1.2947,33,-0.5799,57,0.32293,90,1.07190
ENSG00000198626,RYR2,544,1.41332,683,1.83425,104,-1.2290,245,0.08677,145,-0.7209,373,0.76490,143,-0.7501,58,-2.0872,169,-0.5287,29,-3.0744,123,-0.9769
ENSG00000133019,CHRM3,194,1.04854,244,1.45163,53,-0.9977,102,0.00804,95,-0.1088,85,-0.2822,145,0.55894,111,0.13530,72,-0.5781,24,-2.1308,25,-2.1107
ENSG00000155816,FMN2,90,0.16368,125,0.69867,65,-0.3322,102,0.35717,71,-0.2160,86,0.09446,99,0.31771,37,-1.2041,68,-0.2954,115,0.55205,47,-0.8245
ENSG00000180875,GREM2,1,-3.2744,12,-0.5443,15,-0.1154,7,-1.3472,32,1.02270,48,1.74931,25,0.64800,1,-3.7334,29,0.99319,0,-7.8019,2,-2.7364
ENSG00000182901,RGS7,77,-0.0853,57,-0.5486,80,-0.0165,44,-0.9347,87,0.11902,142,0.90761,109,0.47289,117,0.59349,107,0.49534,14,-2.5465,30,-1.4950
ENSG00000287516,AL359764.2,14,0.17158,9,-0.4727,16,0.39063,6,-1.0807,16,0.42397,7,-0.9228,13,0.06273,31,1.50215,14,0.22892,8,-0.7355,1,-3.1232
ENSG00000091483,FH,30,-0.4921,15,-1.5084,26,-0.7210,11,-1.9416,38,-0.1458,37,-0.1827,48,0.22460,71,0.84123,75,1.07862,48,0.21647,27,-0.6636
ENSG00000054277,OPN3,36,-0.6417,53,-0.0446,70,0.39240,33,-0.7764,83,0.67894,97,0.93263,39,-0.5093,64,0.25189,81,0.71654,10,-2.4451,6,-3.0936
ENSG00000203668,CHML,162,1.01221,133,0.67411,61,-0.5468,65,-0.4474,86,-0.0197,155,0.93236,127,0.60597,50,-0.8446,65,-0.4806,39,-1.2211,36,-1.3460
