Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000145945,FAM50B,6,-1.5595,23,1.02207,13,-0.4950,23,0.33134,2,-2.8586
ENSG00000112739,PRPF4B,166,0.51998,102,-0.5326,225,1.04195,61,-1.0452,140,0.24317
ENSG00000198721,ECI2,35,0.04003,30,-0.3763,46,0.48829,46,0.49525,31,-0.1480
ENSG00000153046,CDYL,50,0.10595,34,-0.9485,55,0.23243,40,-0.2583,121,1.62621
ENSG00000214113,LYRM4,26,-0.9938,51,0.12322,39,-0.3694,61,0.35132,61,0.34265
ENSG00000124785,NRN1,98,-1.7704,372,0.76702,156,-1.0701,294,-0.0848,325,0.07608
ENSG00000216863,LY86-AS1,0,-5.9251,41,2.00816,13,-1.1640,17,-0.7999,9,-1.6981
ENSG00000124783,SSR1,101,-0.0877,102,-0.1580,160,0.66422,105,-0.0190,89,-0.2887
ENSG00000124784,RIOK1,27,-0.1330,27,-0.2534,56,1.08566,15,-0.9966,31,0.11236
ENSG00000239264,TXNDC5,36,0.39456,28,-0.0171,25,-0.1762,43,0.68441,9,-1.6418
ENSG00000124802,EEF1E1,24,-0.9595,51,0.55314,32,-0.5265,48,0.11251,36,-0.3632
ENSG00000124786,SLC35B3,15,-0.1206,16,-0.0034,21,0.38883,9,-0.7997,20,0.30698
ENSG00000111845,PAK1IP1,48,0.47091,37,0.04436,34,-0.0740,13,-1.5661,46,0.39600
ENSG00000111843,TMEM14C,57,-0.4265,75,0.04333,74,-0.0050,102,0.51270,59,-0.3549
ENSG00000137210,TMEM14B,54,-0.7681,92,0.16795,38,-1.3037,151,0.88838,86,-0.0404
ENSG00000197977,ELOVL2,28,0.04171,12,-2.0494,81,1.88144,73,1.68334,21,-0.3949
ENSG00000224531,SMIM13,63,-0.7919,130,0.96664,61,-0.8451,77,-0.4743,65,-0.7554
ENSG00000111859,NEDD9,13,-0.5475,17,-0.4009,22,0.19510,22,0.20759,33,0.89197
ENSG00000205269,TMEM170B,31,-1.2296,79,0.50923,63,-0.1749,71,0.03352,57,-0.3142
ENSG00000095951,HIVEP1,20,-0.7362,34,0.15331,42,0.41338,29,-0.1810,31,-0.0971
ENSG00000112137,PHACTR1,91,-1.4307,249,0.28265,209,-0.1584,208,-0.1625,309,0.47280
ENSG00000145979,TBC1D7,9,-1.4565,30,1.00145,19,-0.3722,18,-0.4458,13,-0.8938
ENSG00000145990,GFOD1,83,-1.3550,239,0.74380,177,-0.1973,115,-0.8616,194,-0.0461
ENSG00000124523,SIRT5,15,-0.9823,32,0.45108,27,-0.0772,24,-0.2875,27,-0.0679
ENSG00000225921,NOL7,105,0.04124,94,-0.2944,104,0.02115,106,0.05629,146,0.57877
ENSG00000010017,RANBP9,22,-1.9301,96,0.84656,44,-0.9181,68,-0.2325,79,0.00329
ENSG00000050393,MCUR1,52,-0.1664,57,-0.0487,43,-0.4441,68,0.27961,71,0.34535
ENSG00000180537,RNF182,22,-0.2410,17,-1.2163,34,0.43895,67,1.63516,35,0.48115
ENSG00000112149,CD83,9,-2.0791,48,1.56943,10,-1.7993,27,-0.3816,17,-1.1308
ENSG00000008083,JARID2,30,-0.1273,32,-0.0452,44,0.48345,34,0.07566,25,-0.4352
ENSG00000047579,DTNBP1,34,-0.3152,41,-0.0629,23,-0.9372,62,0.63548,53,0.38217
ENSG00000007944,MYLIP,35,0.76658,20,-0.3478,24,0.13935,13,-0.7989,29,0.43969
ENSG00000124788,ATXN1,83,-0.4270,105,-0.1443,99,-0.1554,88,-0.3345,192,0.94491
ENSG00000112186,CAP2,64,-2.1566,348,1.32359,152,-0.8659,134,-1.0532,205,-0.3985
ENSG00000137414,FAM8A1,39,-0.2023,49,0.44977,20,-1.1860,42,-0.0916,44,-0.0168
ENSG00000124789,NUP153,23,-0.1383,28,0.58057,15,-0.7104,25,0.04699,12,-1.0753
ENSG00000137177,KIF13A,72,1.50549,21,-0.9879,33,0.15784,42,0.55317,24,-0.3712
ENSG00000137364,TPMT,21,-1.5004,66,0.52135,29,-1.0808,72,0.35328,61,0.08106
ENSG00000165097,KDM1B,9,-1.0973,20,0.06691,33,0.86072,29,0.63730,4,-2.1573
ENSG00000124795,DEK,250,0.80314,124,-0.6657,202,0.44441,95,-0.7464,243,0.75767
ENSG00000172201,ID4,259,1.38820,31,-2.9522,360,2.03732,241,1.25314,103,-0.1727
ENSG00000112242,E2F3,20,-0.4168,28,0.18562,33,0.32156,22,-0.2966,23,-0.2064
ENSG00000124766,SOX4,34,0.89058,16,-0.7033,47,1.47208,15,-0.4387,7,-1.4796
ENSG00000272168,CASC15,37,-0.2677,48,0.40466,37,-0.2372,23,-0.9766,48,0.16618
ENSG00000152954,NRSN1,89,-1.2015,214,0.38703,114,-0.8305,131,-0.6180,321,0.83335
ENSG00000124532,MRS2,17,-0.8596,31,0.22434,48,0.81400,27,-0.1384,14,-1.0623
ENSG00000112294,ALDH5A1,76,-0.6461,111,-0.0911,145,0.38937,122,0.10340,132,0.22986
ENSG00000137261,KIAA0319,20,-0.8162,40,0.60688,18,-1.0004,41,0.28500,25,-0.4912
ENSG00000111802,TDP2,46,-0.3659,68,0.67963,34,-0.8314,57,-0.0177,33,-0.8823
ENSG00000112304,ACOT13,34,-0.2783,39,-0.1745,57,0.53830,62,0.66213,23,-0.8794
ENSG00000112308,C6orf62,153,-0.4161,190,-0.1695,266,0.46676,215,0.12341,221,0.16181
ENSG00000112312,GMNN,13,-0.5011,12,-1.0751,29,0.75651,33,0.99363,32,0.90409
ENSG00000111913,RIPOR2,22,-1.3065,61,0.65450,45,-0.2259,40,-0.4138,48,-0.1540
ENSG00000079691,CARMIL1,28,-0.3023,29,-0.5383,53,0.72045,50,0.61199,38,0.14400
ENSG00000197061,HIST1H4C,67,-1.1635,120,-0.5283,268,1.06168,85,-0.8017,277,1.12212
ENSG00000112763,BTN2A1,28,0.08786,30,0.40660,40,0.63401,8,-1.7186,13,-1.0997
ENSG00000228223,HCG11,17,-0.2551,18,-0.4191,32,0.78813,22,0.17394,23,0.20820
ENSG00000182952,HMGN4,25,-0.3677,33,0.17744,28,-0.1592,26,-0.2720,37,0.25173
ENSG00000146109,ABT1,5,-1.4724,19,1.01991,9,-0.7715,11,-0.5370,11,-0.4199
ENSG00000096654,ZNF184,0,-6.9834,25,1.56052,16,-0.2125,9,-1.0872,8,-1.1952
ENSG00000269293,ZSCAN16-AS1,75,0.09687,59,-0.5519,35,-1.0823,101,0.59855,137,1.11698
ENSG00000197062,ZSCAN26,16,-0.2460,18,-0.1817,34,0.97340,16,-0.2541,15,-0.3417
ENSG00000235109,ZSCAN31,1,-3.6354,16,0.48053,11,-0.3539,17,0.32181,16,0.19057
ENSG00000204713,TRIM27,17,-1.1469,43,0.67549,26,-0.5255,30,-0.3029,34,-0.1256
ENSG00000204681,GABBR1,189,-0.8334,343,0.23590,280,-0.2224,395,0.32953,301,-0.1106
ENSG00000204655,MOG,188,4.77250,7,-2.8528,0,-5.0001,2,-3.5971,15,-0.7191
ENSG00000206503,HLA-A,244,0.49215,88,-1.8530,527,1.88686,302,0.85292,204,0.19819
ENSG00000204619,PPP1R11,30,-1.0262,59,0.06204,55,-0.0857,66,0.19873,76,0.42890
ENSG00000234127,TRIM26,29,0.81905,17,-0.0354,4,-2.2331,17,0.00613,21,0.27541
ENSG00000231074,HCG18,97,0.24499,70,-0.5589,154,1.02630,27,-1.7157,135,0.79754
ENSG00000241370,RPP21,28,-0.3807,37,0.09413,20,-0.8747,47,0.42582,43,0.27912
ENSG00000204592,HLA-E,205,1.13799,40,-2.3301,360,2.24484,99,-0.0821,139,0.47524
ENSG00000204590,GNL1,76,-0.7547,135,0.31572,115,-0.1229,105,-0.2588,136,0.14569
ENSG00000204574,ABCF1,94,0.16876,86,0.05118,121,0.58335,34,-1.3921,82,-0.0462
ENSG00000204569,PPP1R10,44,0.37868,34,-0.1010,48,0.51901,34,-0.0224,19,-0.9402
ENSG00000204568,MRPS18B,58,0.06657,59,0.22829,50,-0.1777,54,-0.0402,40,-0.5290
ENSG00000137343,ATAT1,45,0.07471,44,0.09912,46,0.10852,44,0.05886,29,-0.6031
ENSG00000204564,C6orf136,19,-1.3409,55,0.77389,29,-0.7212,45,-0.0473,36,-0.3878
ENSG00000204560,DHX16,23,0.41610,16,-0.3226,25,0.56642,14,-0.3936,19,0.09813
ENSG00000196230,TUBB,212,-0.7540,388,0.49418,305,-0.1856,324,-0.0914,260,-0.4336
ENSG00000137312,FLOT1,103,-0.6641,183,0.62474,116,-0.4787,142,-0.1651,114,-0.5111
ENSG00000204580,DDR1,222,1.95713,26,-2.4383,182,1.56387,114,0.72601,58,-0.3669
ENSG00000137411,VARS2,31,0.65377,21,0.06849,24,0.22445,21,0.02947,4,-2.2315
ENSG00000204525,HLA-C,140,0.92964,40,-1.7997,209,1.67036,121,0.68725,89,0.17104
ENSG00000234745,HLA-B,251,1.02901,57,-2.1509,504,2.40135,117,-0.2340,145,0.10134
ENSG00000198563,DDX39B,89,0.11806,82,-0.0492,108,0.43467,93,0.19175,47,-0.8667
ENSG00000213760,ATP6V1G2,101,-1.4784,316,0.76254,152,-0.8616,229,-0.2227,262,-0.0127
ENSG00000204469,PRRC2A,56,-0.5962,75,-0.2925,107,0.42356,106,0.42143,100,0.32000
ENSG00000204463,BAG6,56,-0.5814,84,0.15678,72,-0.1730,112,0.53080,62,-0.4120
ENSG00000204438,GPANK1,28,0.47700,19,-0.2465,24,0.24346,22,0.10454,17,-0.2632
ENSG00000204435,CSNK2B,127,0.26968,111,0.13172,85,-0.3718,120,0.17819,74,-0.5747
ENSG00000204427,ABHD16A,25,-0.9042,54,0.72091,36,-0.3442,32,-0.5314,36,-0.3519
ENSG00000213722,DDAH2,52,0.88060,12,-2.1690,79,1.65023,52,0.90998,45,0.65328
ENSG00000204394,VARS,5,-2.3569,33,0.99694,22,-0.2530,19,-0.5343,19,-0.5044
ENSG00000204392,LSM2,34,0.30270,25,-0.3339,31,0.17873,32,0.21663,31,0.15393
ENSG00000204389,HSPA1A,85,0.39590,52,-0.7330,149,1.37259,81,0.32710,35,-1.0086
ENSG00000204388,HSPA1B,64,-0.0014,67,0.17266,60,-0.0917,61,-0.0684,52,-0.3243
ENSG00000204387,SNHG32,133,1.14314,48,-0.9918,52,-0.4176,100,0.63807,101,0.65352
ENSG00000204386,NEU1,17,-0.9425,38,0.85924,35,0.18888,20,-0.6887,11,-1.5247
ENSG00000204371,EHMT2,53,-0.0821,48,-0.5093,100,0.94894,61,0.13253,60,0.10450
ENSG00000204356,NELFE,74,0.12909,68,-0.0221,86,0.36367,63,-0.1451,54,-0.3742
ENSG00000204351,SKIV2L,14,-0.5001,21,0.41988,19,0.05114,18,-0.1111,12,-0.7189
ENSG00000204344,STK19,17,0.15564,16,0.22735,9,-0.7469,18,0.25554,11,-0.4861
ENSG00000204314,PRRT1,25,-2.3440,151,1.15398,95,-0.3443,82,-0.5633,69,-0.8332
ENSG00000204310,AGPAT1,71,-0.3629,93,0.11806,109,0.31233,89,-0.0234,73,-0.3299
ENSG00000204308,RNF5,53,0.04497,55,0.27971,32,-0.7424,49,-0.0681,48,-0.1065
ENSG00000196126,HLA-DRB1,38,1.20605,12,-1.2558,30,0.82771,26,0.56324,19,0.06955
ENSG00000204256,BRD2,79,-0.1583,82,-0.2392,128,0.61572,76,-0.2185,103,0.25639
ENSG00000204231,RXRB,38,-0.6355,70,0.91016,37,-0.6669,46,-0.3499,28,-1.0926
ENSG00000112473,SLC39A7,35,0.39515,22,-0.6489,47,0.87317,24,-0.2239,35,0.39672
ENSG00000204227,RING1,60,0.15673,54,0.00373,67,0.33555,48,-0.1785,42,-0.4175
ENSG00000223501,VPS52,40,0.21091,35,0.06759,29,-0.2992,47,0.50089,19,-0.9007
ENSG00000231500,RPS18,1697,1.13468,638,-0.9183,600,-0.5762,1452,0.85958,1075,0.35265
ENSG00000227057,WDR46,15,-0.8203,31,0.72485,22,-0.2548,18,-0.5493,19,-0.5078
ENSG00000204220,PFDN6,51,-0.3788,72,0.37492,57,-0.2019,53,-0.3261,59,-0.1448
ENSG00000237441,RGL2,18,0.06460,12,-0.9116,48,1.77782,23,0.45035,7,-1.2524
ENSG00000231925,TAPBP,85,0.02046,81,-0.1482,119,0.56131,106,0.37107,48,-0.8754
ENSG00000204209,DAXX,18,-0.6565,30,0.32682,28,0.02133,20,-0.5093,29,0.11585
ENSG00000112511,PHF1,24,-0.7705,43,0.30695,39,-0.0368,34,-0.2325,42,0.07705
ENSG00000112514,CUTA,172,-0.0864,191,0.20777,147,-0.3281,207,0.21804,137,-0.4444
ENSG00000197283,SYNGAP1,31,-0.9654,65,0.46924,45,-0.3674,65,0.19694,45,-0.3747
ENSG00000137288,UQCC2,48,-0.5362,68,0.04182,69,0.03773,99,0.62353,49,-0.4891
ENSG00000161904,LEMD2,7,-1.0149,15,0.26024,28,1.14376,12,-0.2470,3,-2.2552
ENSG00000137309,HMGA1,29,-0.7782,48,-0.0313,41,-0.2754,60,0.34582,66,0.50955
ENSG00000186577,SMIM29,63,-0.3328,82,0.24235,41,-0.9813,101,0.43854,74,-0.0783
ENSG00000272325,NUDT3,426,-0.0677,412,-0.2664,482,0.13018,353,-0.3672,719,0.79318
ENSG00000124614,RPS10,542,0.73994,276,-0.7090,191,-0.9296,525,0.68618,548,0.75809
ENSG00000124507,PACSIN1,75,-1.7017,250,0.33468,214,-0.1149,287,0.36215,217,-0.0857
ENSG00000196821,ILRUN,45,-0.8478,76,-0.0686,81,0.06078,89,0.20652,106,0.50052
ENSG00000124562,SNRPC,52,-0.3519,68,0.18763,60,-0.1177,88,0.49335,39,-0.7744
ENSG00000064995,TAF11,21,-0.7740,39,0.46965,41,0.29002,16,-1.1762,34,-0.0405
ENSG00000064999,ANKS1A,13,-1.1060,31,0.58156,24,-0.1616,21,-0.3754,24,-0.1704
ENSG00000198755,RPL10A,611,0.45032,404,-0.4560,372,-0.3493,672,0.60884,560,0.30577
ENSG00000096060,FKBP5,62,1.68328,19,-0.6835,42,0.98069,10,-1.2661,7,-1.8407
ENSG00000096063,SRPK1,29,-0.8317,57,0.54690,57,0.21685,38,-0.4260,31,-0.7045
ENSG00000112062,MAPK14,23,-0.9182,47,0.44985,52,0.36329,31,-0.4439,30,-0.5204
ENSG00000156711,MAPK13,4,-1.5686,16,1.04948,7,-0.9217,9,-0.4910,10,-0.3763
ENSG00000096070,BRPF3,34,-0.2829,46,0.50889,18,-1.2187,45,0.17558,31,-0.3874
ENSG00000112078,KCTD20,47,-0.0216,43,-0.3802,60,0.36203,49,0.04040,66,0.53207
ENSG00000112081,SRSF3,111,-0.4270,150,0.10781,169,0.24090,143,-0.0291,133,-0.1397
ENSG00000124772,CPNE5,44,-0.8422,90,0.78380,60,-0.3623,67,-0.1850,39,-1.0127
ENSG00000137168,PPIL1,24,-0.5373,34,0.10008,37,0.15410,43,0.41584,24,-0.4917
ENSG00000198663,C6orf89,109,0.49094,77,-0.1638,106,0.44915,79,-0.0291,50,-0.7354
ENSG00000137409,MTCH1,325,-1.0087,743,0.76700,436,-0.5548,540,-0.2214,446,-0.5218
ENSG00000112130,RNF8,43,-0.0756,54,0.74066,17,-1.4861,31,-0.5961,37,-0.2921
ENSG00000137200,CMTR1,21,-0.3243,27,0.12921,30,0.20822,34,0.40247,14,-0.9222
ENSG00000198937,CCDC167,42,0.99157,21,-0.2450,18,-0.3383,22,-0.0864,19,-0.2600
ENSG00000156639,ZFAND3,66,0.67236,40,-0.3240,40,-0.1439,61,0.54323,32,-0.4807
ENSG00000183826,BTBD9,18,-1.4803,50,0.24307,51,0.15047,53,0.20101,46,-0.0163
ENSG00000124767,GLO1,160,-0.0326,157,-0.1435,191,0.25054,187,0.21484,156,-0.0795
ENSG00000146122,DAAM2,313,3.61462,19,-2.4960,59,0.14560,22,-1.3781,34,-0.7234
ENSG00000156564,LRFN2,1,-3.9535,22,1.71358,12,-0.3447,11,-0.5661,1,-3.2497
ENSG00000124596,OARD1,41,0.45953,30,-0.1138,38,0.33423,26,-0.2778,25,-0.3592
ENSG00000137166,FOXP4,11,-0.5225,15,-0.1351,25,0.78213,10,-0.6451,19,0.35098
ENSG00000214736,TOMM6,74,-0.7409,121,0.04787,104,-0.2203,148,0.34342,143,0.28311
ENSG00000112576,CCND3,79,0.21837,71,0.09994,68,-0.0238,86,0.34729,32,-1.1830
ENSG00000048544,MRPS10,27,-0.7969,51,0.44990,55,0.31269,39,-0.2481,27,-0.7728
ENSG00000024048,UBR2,37,-0.0411,38,-0.0527,49,0.39145,33,-0.2418,38,-0.0281
ENSG00000124659,TBCC,13,-0.9015,28,0.90109,9,-1.4752,18,-0.3451,20,-0.2022
ENSG00000112624,BICRAL,35,0.35537,32,0.53316,20,-0.5380,17,-0.7982,16,-0.8050
ENSG00000146223,RPL7L1,149,-0.2716,185,0.15521,263,0.64586,139,-0.3825,112,-0.7112
ENSG00000137161,CNPY3,44,0.48593,29,-0.3719,30,-0.1038,44,0.48095,33,0.00861
ENSG00000112640,PPP2R5D,21,-1.4500,70,1.10077,41,-0.4780,41,-0.4824,28,-1.0627
ENSG00000124733,MEA1,49,-0.7789,87,0.32767,51,-0.6933,89,0.15871,90,0.17508
ENSG00000124702,KLHDC3,119,-1.0647,282,0.72860,113,-1.1480,243,0.03798,205,-0.2340
ENSG00000124541,RRP36,20,-0.5633,28,0.02331,34,0.31088,30,0.08321,28,-0.0040
ENSG00000137171,KLC4,17,-0.1693,19,-0.0367,20,0.07861,31,0.74353,10,-0.9512
ENSG00000112651,MRPL2,29,-0.5813,41,-0.0268,33,-0.3645,60,0.59551,47,0.18498
ENSG00000112658,SRF,18,-0.3906,23,-0.0377,30,0.37812,27,0.22528,20,-0.2213
ENSG00000112659,CUL9,17,-0.3491,21,0.06397,21,0.04180,35,0.84473,8,-1.4079
ENSG00000112667,DNPH1,49,-0.2933,54,-0.2986,64,0.10662,106,0.96211,49,-0.3029
ENSG00000146216,TTBK1,11,-0.7963,19,0.10868,16,-0.2884,24,0.36829,21,0.19885
ENSG00000171467,ZNF318,25,-0.1254,29,0.25645,31,0.22360,17,-0.7108,24,-0.2154
ENSG00000204052,LRRC73,11,-1.5798,43,1.24699,14,-1.2694,38,0.21605,8,-2.1106
ENSG00000137207,YIPF3,59,-0.4017,80,0.20200,94,0.35031,73,-0.0665,53,-0.5767
ENSG00000124571,XPO5,18,0.00364,18,-0.0705,28,0.71977,16,-0.2349,13,-0.5482
ENSG00000096080,MRPS18A,25,-0.7822,47,0.57159,23,-0.8830,44,0.12211,34,-0.2717
ENSG00000112715,VEGFA,41,-0.4526,47,-0.5288,63,0.22310,131,1.48300,35,-0.7148
ENSG00000180992,MRPL14,25,-0.8163,46,0.39747,27,-0.6950,54,0.42434,34,-0.3013
ENSG00000137216,TMEM63B,14,-1.3974,45,0.92772,26,-0.5375,30,-0.3064,24,-0.6648
ENSG00000112759,SLC29A1,9,-1.5025,29,0.85890,21,-0.1631,13,-0.9378,20,-0.2407
ENSG00000096384,HSP90AB1,1361,-0.5277,2214,0.62550,1700,-0.1790,986,-1.0223,1692,-0.1866
ENSG00000157593,SLC35B2,12,-0.6330,15,-0.4376,27,0.70028,31,0.95347,14,-0.4005
ENSG00000178233,TMEM151B,39,-1.5522,114,0.25479,75,-0.5602,128,0.29427,141,0.45230
ENSG00000124608,AARS2,20,0.42870,14,-0.2412,19,0.37788,7,-1.0918,20,0.48899
ENSG00000096401,CDC5L,77,-0.2671,87,-0.1583,157,0.89797,67,-0.4802,89,-0.0523
ENSG00000001561,ENPP4,96,0.78121,68,0.50829,27,-1.1945,28,-1.1517,39,-0.6798
ENSG00000112796,ENPP5,30,-0.8953,65,0.81187,35,-0.6613,43,-0.3414,39,-0.5051
ENSG00000172348,RCAN2,104,-1.5063,343,0.94369,210,-0.4396,208,-0.4544,191,-0.5837
ENSG00000153291,SLC25A27,30,-0.0551,36,0.46414,18,-0.8338,15,-1.1736,39,0.34372
ENSG00000069122,ADGRF5,28,-0.4491,27,-1.0143,140,2.38838,11,-1.8224,38,0.00562
ENSG00000146072,TNFRSF21,20,-0.9613,47,0.93845,26,-0.6211,28,-0.4881,24,-0.7167
ENSG00000146085,MMUT,39,-0.7884,71,0.34356,58,-0.1681,78,0.29988,48,-0.4823
ENSG00000170915,PAQR8,250,0.95194,98,-1.0603,158,0.18363,205,0.60729,209,0.64363
ENSG00000096092,TMEM14A,69,-0.9924,160,0.85957,88,-0.6308,112,-0.2565,84,-0.7064
ENSG00000170899,GSTA4,40,-1.0261,89,0.49769,77,-0.0311,76,-0.0618,59,-0.4607
ENSG00000112144,ICK,54,2.06008,14,-0.6110,9,-0.9970,13,-0.4102,9,-0.8520
ENSG00000112146,FBXO9,94,-0.9005,202,0.77503,86,-1.0408,139,-0.3034,152,-0.1618
ENSG00000012660,ELOVL5,148,1.33806,41,-1.3401,86,0.39211,155,1.42680,34,-1.0364
ENSG00000001084,GCLC,74,0.88234,39,-0.3675,39,-0.1459,64,0.63103,23,-0.9516
ENSG00000146151,HMGCLL1,16,-0.1967,20,0.29857,11,-0.7259,18,-0.0646,19,0.06518
ENSG00000151914,DST,1546,1.41812,522,-0.7941,1018,0.67657,331,-1.1044,724,0.11319
ENSG00000151917,BEND6,45,-1.0384,98,0.47826,63,-0.5107,63,-0.5118,112,0.39800
ENSG00000168116,KIAA1586,13,-0.8030,25,0.51829,20,-0.1136,11,-0.9817,24,0.17346
ENSG00000112200,ZNF451,78,0.51828,53,-0.2162,80,0.56399,32,-0.8577,57,0.00484
ENSG00000112210,RAB23,28,0.57673,18,-0.2909,30,0.68583,21,0.08510,10,-1.0778
ENSG00000112232,KHDRBS2,16,-0.3445,23,0.49422,13,-0.6558,10,-1.0346,25,0.34211
ENSG00000118482,PHF3,172,0.67702,95,-0.5818,187,0.81378,51,-1.2402,160,0.55455
ENSG00000230910,AL391807.1,33,-0.7133,60,0.51796,47,-0.1824,51,-0.0567,36,-0.5952
ENSG00000135298,ADGRB3,56,-0.9423,116,0.48799,79,-0.4046,88,-0.2448,107,0.06868
ENSG00000168216,LMBRD1,157,0.40430,115,-0.1933,150,0.33254,142,0.24327,80,-0.6673
ENSG00000082269,FAM135A,30,0.00531,27,-0.2382,51,0.88374,27,-0.1271,23,-0.4056
ENSG00000154079,SDHAF4,12,-1.3870,36,0.95428,8,-1.8548,24,-0.3338,30,0.06948
ENSG00000112305,SMAP1,73,-0.7031,126,0.34759,108,-0.1044,85,-0.4753,129,0.18625
ENSG00000112309,B3GAT2,251,2.93913,21,-2.3205,117,1.30452,30,-0.8951,20,-1.5217
ENSG00000119900,OGFRL1,296,1.02090,125,-0.7783,256,0.77022,135,-0.2729,170,0.09293
ENSG00000079841,RIMS1,149,-0.1194,157,-0.1011,112,-0.5767,73,-1.2137,337,1.25062
ENSG00000185760,KCNQ5,15,-3.0322,155,1.36819,77,-0.6646,57,-1.1078,90,-0.4070
ENSG00000135314,KHDC1,10,-0.6411,18,0.68587,9,-0.8226,17,0.12763,9,-0.8220
ENSG00000135297,MTO1,7,-1.4163,20,0.61531,11,-0.7487,22,0.40077,13,-0.4899
ENSG00000156508,EEF1A1,4475,1.08569,1631,-1.0661,2960,0.37878,2871,0.32799,3357,0.58842
ENSG00000119899,SLC17A5,19,-0.2635,26,0.47569,21,-0.1325,16,-0.5515,17,-0.4166
ENSG00000112695,COX7A2,188,-1.1866,437,0.30296,216,-0.9723,549,0.50065,464,0.22341
ENSG00000112697,TMEM30A,202,-0.0653,238,0.49349,163,-0.4044,153,-0.5016,158,-0.4513
ENSG00000118407,FILIP1,57,1.64368,18,-0.5347,38,0.88219,2,-3.3209,11,-1.0005
ENSG00000112701,SENP6,124,0.13109,106,-0.2372,141,0.34252,69,-0.7771,168,0.63533
ENSG00000196586,MYO6,366,1.89831,69,-1.5832,206,0.82563,134,0.11412,127,0.02605
ENSG00000146247,PHIP,197,0.55887,116,-0.5934,266,1.07335,78,-0.9021,161,0.22867
ENSG00000118418,HMGN3,129,0.30733,78,-0.9245,124,0.24135,211,1.14732,133,0.35077
ENSG00000135338,LCA5,22,0.15536,16,-0.7597,35,0.88676,13,-0.6267,37,1.00720
ENSG00000198478,SH3BGRL2,20,-1.8910,86,0.97020,58,-0.2589,44,-0.7041,52,-0.4339
ENSG00000118402,ELOVL4,44,-0.6253,80,0.87392,42,-0.6769,28,-1.3145,60,-0.1364
ENSG00000083123,BCKDHB,44,0.56848,28,-0.2708,38,0.32851,38,0.35308,17,-0.8623
ENSG00000005700,IBTK,70,0.41696,57,0.18057,57,0.08465,27,-1.0657,46,-0.2513
ENSG00000146242,TPBG,6,-2.3834,42,1.98966,4,-2.8106,17,-0.8170,14,-1.1408
ENSG00000083097,DOP1A,22,-1.0863,47,0.21926,52,0.25795,50,0.20658,37,-0.2866
ENSG00000013375,PGM3,46,1.00789,21,-0.5054,21,-0.2321,32,0.40953,22,-0.1935
ENSG00000013392,RWDD2A,21,-0.1777,27,0.68293,17,-0.4547,15,-0.6579,15,-0.7199
ENSG00000065833,ME1,25,-1.2405,60,0.20988,46,-0.3174,103,1.00663,32,-0.8953
ENSG00000065609,SNAP91,88,-1.6440,319,0.97871,148,-0.8522,178,-0.5693,233,-0.1538
ENSG00000203877,RIPPLY2,2,-3.2636,22,1.07912,11,-0.7176,8,-1.0866,20,0.23175
ENSG00000135324,MRAP2,35,-0.1319,51,1.48225,12,-1.7160,13,-1.6167,12,-1.7071
ENSG00000135315,CEP162,37,1.00677,13,-1.1606,53,1.66510,7,-1.6424,25,0.30920
ENSG00000135318,NT5E,11,-0.8763,15,-0.6877,19,0.00681,55,1.79669,16,-0.3189
ENSG00000135317,SNX14,46,-0.4572,69,0.46713,50,-0.3156,64,0.04716,40,-0.6636
ENSG00000135316,SYNCRIP,117,0.29636,93,-0.1650,111,0.20768,85,-0.2026,103,0.09216
ENSG00000203875,SNHG5,216,2.02393,43,-1.3049,74,0.11972,79,0.21688,61,-0.1872
ENSG00000188994,ZNF292,161,0.24351,137,-0.0309,249,0.98032,70,-1.0525,80,-0.8447
ENSG00000111850,SMIM8,25,-0.1689,27,-0.1276,24,-0.2663,36,0.39329,34,0.28924
ENSG00000164414,SLC35A1,15,-1.0936,38,0.89397,16,-0.9569,18,-0.7934,31,0.00257
ENSG00000146282,RARS2,15,-0.1876,17,0.18901,22,0.41477,7,-1.1972,17,0.07672
ENSG00000135336,ORC3,24,-0.2974,30,0.09780,9,-1.6913,46,0.72994,33,0.18374
ENSG00000135334,AKIRIN2,51,-0.3807,76,0.70475,45,-0.5573,68,0.09242,23,-1.5920
ENSG00000118432,CNR1,13,-2.6090,75,-0.0136,130,0.89592,104,0.52806,56,-0.4554
ENSG00000111880,RNGTT,15,-0.7222,30,0.94884,23,-0.0912,15,-0.7271,8,-1.5623
ENSG00000146278,PNRC1,97,0.09738,75,-0.6313,146,0.76873,86,-0.0919,136,0.64711
ENSG00000154548,SRSF12,15,-0.4819,23,0.45787,16,-0.4039,25,0.29659,11,-0.9185
ENSG00000146281,PM20D2,21,0.21326,17,-0.1188,28,0.73568,10,-0.8835,17,-0.1181
ENSG00000198833,UBE2J1,46,0.22833,43,0.22066,50,0.33627,31,-0.4281,20,-1.0951
ENSG00000025039,RRAGD,39,-0.3237,51,0.26722,67,0.57086,44,-0.1339,19,-1.3660
ENSG00000135299,ANKRD6,30,-0.3776,42,0.31256,43,0.20029,44,0.22044,16,-1.3170
ENSG00000083099,LYRM2,103,0.27947,78,-0.3512,87,0.01792,76,-0.1903,130,0.67743
