Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000204628,RACK1,115,-0.9967,211,-0.0733,189,-0.2255,224,0.04501,270,0.39646,216,-0.0166,266,0.31771
ENSG00000183718,TRIM52,23,0.17404,25,0.39609,4,-2.4005,25,0.26614,20,-0.0901,8,-1.4487,34,0.77996
ENSG00000248275,TRIM52-AS1,12,-0.4745,14,-0.2918,5,-1.6754,16,-0.0098,30,1.27258,0,-4.8857,25,0.70499
ENSG00000112679,DUSP22,17,-0.9032,35,0.19052,31,-0.0181,36,0.20284,42,0.51414,8,-1.9938,36,0.19706
ENSG00000112685,EXOC2,14,-0.4836,29,0.92033,29,0.67817,18,-0.1241,8,-1.3433,13,-0.5719,14,-0.4374
ENSG00000124535,WRNIP1,56,0.40712,48,0.21096,26,-0.8237,43,-0.0402,39,-0.1978,45,0.05546,44,0.01526
ENSG00000124570,SERPINB6,18,-1.3296,19,-1.5418,39,-0.2058,45,0.02520,42,-0.0945,97,1.32356,104,1.44782
ENSG00000124588,NQO2,57,0.32794,72,1.02264,7,-2.7637,43,-0.1037,50,0.14582,13,-1.8549,26,-0.9084
ENSG00000137267,TUBB2A,546,-0.1463,1133,1.61197,349,-0.8454,365,-0.7766,517,-0.2604,184,-1.8050,114,-2.5174
ENSG00000137285,TUBB2B,55,-1.8803,103,-1.1439,50,-2.0348,226,0.28250,280,0.73803,620,2.12088,81,-1.3161
ENSG00000180822,PSMG4,12,-0.6414,21,0.32662,5,-1.8206,11,-0.7424,26,0.62735,25,0.50894,14,-0.4330
ENSG00000137266,SLC22A23,25,-0.3937,34,0.11948,14,-1.2528,20,-0.7189,29,-0.1272,41,0.39875,58,1.00700
ENSG00000228793,AL033523.1,3,-2.3966,1,-4.4163,1,-3.5094,9,-0.8933,2,-3.3085,7,-1.1784,136,5.37864
ENSG00000145945,FAM50B,7,-1.1054,23,1.13313,1,-3.7807,8,-0.7861,17,0.32908,9,-0.6114,13,-0.1501
ENSG00000112739,PRPF4B,238,0.64167,141,-0.2591,163,0.02477,133,-0.2973,116,-0.5727,153,-0.0845,266,0.83434
ENSG00000198721,ECI2,19,-0.8145,25,-0.5413,9,-1.9253,19,-0.8316,51,0.85384,78,1.48041,25,-0.3928
ENSG00000153046,CDYL,46,0.16318,24,-0.9948,67,0.79480,68,0.80444,34,-0.3726,36,-0.2370,58,0.55394
ENSG00000214113,LYRM4,35,-0.1799,49,0.43898,30,-0.4219,39,-0.0211,49,0.38801,26,-0.6797,22,-0.8903
ENSG00000145982,FARS2,18,0.60635,15,0.40252,0,-5.2081,3,-2.0042,16,0.54736,18,0.60674,6,-1.0350
ENSG00000124785,NRN1,129,-0.6050,278,0.86204,110,-0.8528,181,-0.0816,269,0.65569,90,-1.1514,20,-3.3380
ENSG00000216863,LY86-AS1,39,0.88497,33,0.82634,8,-1.4706,17,-0.4388,24,0.08430,14,-0.7178,2,-3.3407
ENSG00000124783,SSR1,111,0.26342,91,-0.0734,73,-0.4098,101,0.10472,75,-0.3954,104,0.15850,131,0.53861
ENSG00000124784,RIOK1,53,1.12714,25,-0.1686,36,0.44820,14,-0.9678,22,-0.3526,19,-0.5553,30,0.14247
ENSG00000168566,SNRNP48,35,1.05572,14,-0.4824,21,0.22706,11,-0.7238,7,-1.5228,13,-0.5308,47,1.56991
ENSG00000239264,TXNDC5,23,0.18982,22,0.18458,19,-0.0800,5,-2.0211,26,0.43542,9,-1.2851,29,0.57435
ENSG00000124802,EEF1E1,44,0.20700,50,0.57560,37,-0.0379,25,-0.6845,48,0.42562,5,-3.0146,26,-0.5773
ENSG00000124786,SLC35B3,13,-0.3011,18,0.29645,8,-0.9455,4,-1.8498,18,0.27851,12,-0.3801,27,0.94942
ENSG00000285219,HULC,20,0.76956,11,-0.3248,10,-0.3075,10,-0.3488,8,-0.7269,13,0.10413,24,1.03330
ENSG00000111845,PAK1IP1,57,0.67531,39,0.06664,59,0.72788,22,-0.8038,28,-0.5133,23,-0.7379,43,0.19364
ENSG00000111843,TMEM14C,19,-1.7138,66,0.26986,42,-0.4932,24,-1.3139,86,0.75959,89,0.71657,34,-0.8298
ENSG00000137210,TMEM14B,32,-0.6951,53,0.12890,29,-0.8627,23,-1.1788,82,0.94657,58,0.24076,35,-0.5373
ENSG00000197977,ELOVL2,4,-2.6155,7,-2.2383,11,-1.2988,31,0.23281,32,0.32189,121,2.83354,16,-0.7954
ENSG00000224531,SMIM13,91,-0.2527,144,0.66120,108,0.01626,122,0.21157,112,0.08806,21,-2.4180,70,-0.6668
ENSG00000205269,TMEM170B,20,-1.4273,61,0.39766,30,-0.8285,45,-0.1798,69,0.59240,53,0.08385,36,-0.5147
ENSG00000095951,HIVEP1,54,0.51606,31,-0.4572,90,1.40428,26,-0.6509,23,-0.9312,68,0.88678,18,-1.2270
ENSG00000112137,PHACTR1,223,0.16870,204,0.02690,223,0.16844,245,0.32162,220,0.16426,213,0.09462,54,-1.9903
ENSG00000145979,TBC1D7,26,0.54050,31,1.18866,1,-4.0238,24,0.39188,16,-0.2305,6,-1.6374,4,-2.2669
ENSG00000145990,GFOD1,291,0.64933,253,0.55308,202,0.04309,216,0.15427,169,-0.2596,95,-1.1298,62,-1.7626
ENSG00000124523,SIRT5,18,-0.7599,40,0.63804,28,-0.1191,19,-0.7158,31,0.06444,25,-0.2529,27,-0.1746
ENSG00000225921,NOL7,112,-0.1677,101,-0.4013,142,0.21568,101,-0.3221,125,0.01807,175,0.55533,158,0.38502
ENSG00000010017,RANBP9,55,-0.3045,95,0.76603,35,-1.0054,61,-0.1588,84,0.40744,41,-0.7829,29,-1.2973
ENSG00000050393,MCUR1,35,-0.5938,56,0.19870,33,-0.6637,55,0.10420,73,0.65538,43,-0.2750,32,-0.7275
ENSG00000180537,RNF182,17,-0.1879,14,-0.6481,1,-3.8468,32,0.80338,30,0.84379,35,0.95341,7,-1.4330
ENSG00000112149,CD83,27,0.13728,44,1.36848,4,-2.4882,21,-0.2851,29,0.28096,2,-3.6555,5,-2.3657
ENSG00000008083,JARID2,41,0.47024,30,-0.0732,28,-0.1344,27,-0.1768,18,-0.8853,41,0.45976,44,0.59824
ENSG00000047579,DTNBP1,21,-1.1294,43,-0.0020,25,-0.8245,77,0.95710,62,0.68043,33,-0.4331,23,-0.9778
ENSG00000007944,MYLIP,19,-0.3080,15,-0.7643,14,-0.7644,33,0.59095,23,-0.0134,12,-0.9804,60,1.65784
ENSG00000124788,ATXN1,150,0.46407,115,0.03287,94,-0.2984,145,0.40513,102,-0.1821,92,-0.3276,101,-0.1807
ENSG00000112186,CAP2,374,0.74736,339,0.80545,340,0.58852,145,-0.7682,201,-0.2959,70,-1.8711,27,-3.2575
ENSG00000137414,FAM8A1,31,-0.2456,55,0.91487,31,-0.2830,28,-0.4475,26,-0.5700,33,-0.1580,27,-0.4819
ENSG00000124789,NUP153,22,-0.3381,27,-0.0253,43,0.71216,32,0.20126,25,-0.1616,25,-0.1553,23,-0.3106
ENSG00000137177,KIF13A,28,-0.4539,11,-2.1775,54,0.57332,17,-1.2102,26,-0.6111,60,0.75299,134,2.29183
ENSG00000137364,TPMT,32,0.05015,36,0.27554,25,-0.3774,22,-0.5231,46,0.72647,25,-0.3842,10,-1.6745
ENSG00000165097,KDM1B,15,-0.2121,19,0.20585,33,1.04447,2,-2.7411,11,-0.7925,28,0.71970,17,-0.0310
ENSG00000124795,DEK,194,0.10726,125,-0.7222,216,0.28050,152,-0.2827,133,-0.5447,198,0.14025,417,1.41770
ENSG00000172201,ID4,38,-1.5235,33,-2.0159,26,-2.0869,131,0.38761,67,-0.7357,471,2.90164,135,0.43258
ENSG00000112242,E2F3,43,0.91622,32,0.55456,35,0.53824,28,0.20627,12,-1.1229,8,-1.7357,13,-1.0024
ENSG00000124766,SOX4,27,0.26825,9,-1.5180,17,-0.4644,36,0.78715,22,-0.0468,33,0.61223,40,0.94644
ENSG00000272168,CASC15,64,0.76510,50,0.44315,25,-0.7231,31,-0.4099,42,0.07595,24,-0.8245,26,-0.6723
ENSG00000152954,NRSN1,186,0.27702,173,0.20523,180,0.22192,180,0.22324,204,0.49069,60,-1.4653,35,-2.2733
ENSG00000124532,MRS2,16,-0.3683,27,0.61655,13,-0.7066,10,-1.0406,31,0.74898,8,-1.4685,15,-0.4591
ENSG00000112293,GPLD1,13,0.03127,17,0.64433,8,-0.6224,14,0.18894,11,-0.2750,14,0.19177,4,-1.6894
ENSG00000112294,ALDH5A1,71,-0.4698,90,-0.1202,94,-0.0279,92,-0.0581,147,0.82622,92,-0.0626,43,-1.2390
ENSG00000137261,KIAA0319,32,-0.0683,45,0.68306,22,-0.6494,38,0.19110,35,0.07155,24,-0.5373,13,-1.4654
ENSG00000111802,TDP2,56,-0.0591,80,0.70223,22,-1.4912,25,-1.2668,83,0.66704,47,-0.3505,27,-1.1934
ENSG00000112304,ACOT13,13,-1.3348,37,0.37104,10,-1.7496,29,-0.1221,41,0.53150,44,0.57212,21,-0.5758
ENSG00000112308,C6orf62,155,0.10806,155,0.13122,116,-0.3564,124,-0.2508,134,-0.1454,148,0.02969,177,0.32443
ENSG00000111913,RIPOR2,52,0.44023,48,0.43260,56,0.56700,32,-0.3408,27,-0.6594,43,0.14244,13,-1.6305
ENSG00000079691,CARMIL1,32,0.33637,17,-0.8121,1,-4.2021,28,0.13138,33,0.43459,67,1.63092,15,-0.8594
ENSG00000197061,HIST1H4C,48,-0.8541,67,-0.4420,63,-0.4488,66,-0.3880,178,1.54800,70,-0.2806,35,-1.3191
ENSG00000180573,HIST1H2AC,4,-1.9221,5,-1.7885,25,0.84271,4,-1.9078,10,-0.6448,25,0.87124,54,2.33651
ENSG00000168298,HIST1H1E,12,-0.5216,10,-0.9184,64,2.45660,14,-0.2573,5,-1.9799,12,-0.5305,25,0.64935
ENSG00000112763,BTN2A1,34,0.18726,30,0.00497,43,0.57717,30,-0.0276,25,-0.3471,23,-0.4348,32,0.09809
ENSG00000228223,HCG11,16,-0.1698,20,0.19417,2,-2.8114,29,0.79872,21,0.30960,15,-0.3127,15,-0.2603
ENSG00000182952,HMGN4,18,-0.1452,21,0.18454,3,-2.7069,20,0.05266,33,1.02482,10,-1.0284,14,-0.5119
ENSG00000181315,ZNF322,24,0.28223,17,-0.3454,10,-1.0879,14,-0.5256,15,-0.5514,37,0.99533,37,0.98554
ENSG00000096654,ZNF184,12,-0.1991,24,1.20876,2,-2.6375,22,0.75097,14,-0.0122,1,-3.4986,4,-1.8124
ENSG00000269293,ZSCAN16-AS1,37,-0.6986,41,-0.6446,49,-0.2565,73,0.38821,72,0.42197,106,1.02522,42,-0.4884
ENSG00000198315,ZKSCAN8,11,-0.3813,7,-1.3006,3,-2.1827,19,0.48457,18,0.45724,32,1.34849,20,0.53547
ENSG00000197062,ZSCAN26,10,-0.7000,14,-0.1996,39,1.53831,12,-0.3765,14,-0.2126,8,-1.0250,18,0.18524
ENSG00000137338,PGBD1,26,1.00633,18,0.53775,4,-1.7990,13,-0.1358,7,-1.0574,18,0.42503,10,-0.4722
ENSG00000204713,TRIM27,42,0.45482,44,0.71697,16,-1.0793,26,-0.3008,33,0.04863,9,-1.8874,28,-0.2172
ENSG00000204681,GABBR1,341,0.09954,297,-0.1547,341,0.09945,305,-0.0777,328,0.03837,527,0.82275,146,-1.2217
ENSG00000204655,MOG,8,-2.3189,6,-3.0371,68,1.04904,9,-2.0329,9,-2.1839,18,-1.0875,225,3.83590
ENSG00000206503,HLA-A,49,-1.1388,68,-0.7971,92,-0.1924,94,-0.1577,112,0.15190,284,1.76372,86,-0.2845
ENSG00000204619,PPP1R11,27,-0.4850,59,1.04409,22,-0.8095,20,-0.9484,49,0.51556,7,-2.4293,22,-0.8060
ENSG00000234127,TRIM26,18,0.13262,18,0.22531,6,-1.4569,17,0.02456,15,-0.1130,13,-0.2939,24,0.62555
ENSG00000231074,HCG18,165,0.67122,97,-0.2367,112,0.03412,77,-0.5608,67,-0.8368,151,0.51593,166,0.67739
ENSG00000241370,RPP21,18,-0.8281,39,0.53759,19,-0.7315,22,-0.4733,45,0.75069,8,-1.9715,29,-0.0467
ENSG00000204592,HLA-E,21,-1.2877,20,-1.5932,12,-2.1076,73,0.66422,37,-0.4858,172,2.28601,75,0.71578
ENSG00000204590,GNL1,199,0.43850,177,0.32640,125,-0.3100,163,0.11419,134,-0.2284,115,-0.4460,120,-0.3791
ENSG00000204576,PRR3,35,1.53085,18,0.47425,3,-2.0008,9,-0.6314,10,-0.5022,7,-1.0738,13,-0.1735
ENSG00000204574,ABCF1,167,0.61780,124,0.16823,143,0.36481,56,-1.1107,80,-0.6135,83,-0.5097,163,0.57888
ENSG00000204569,PPP1R10,54,0.45182,49,0.39514,25,-0.7357,34,-0.3104,32,-0.4424,34,-0.2953,51,0.35506
ENSG00000204568,MRPS18B,48,-0.0908,45,-0.2389,34,-0.6392,49,-0.0750,55,0.12997,77,0.66392,58,0.19190
ENSG00000137343,ATAT1,53,0.28298,51,0.28220,54,0.31525,19,-1.3067,34,-0.4593,54,0.31315,44,-0.0208
ENSG00000204564,C6orf136,43,-0.1049,75,1.13077,12,-2.0495,40,-0.2233,49,0.11238,17,-1.5372,27,-0.8110
ENSG00000204560,DHX16,25,0.34406,23,0.27904,31,0.71973,18,-0.1336,11,-0.9480,4,-2.2718,30,0.67221
ENSG00000196230,TUBB,264,-0.4439,646,1.53804,174,-1.0770,162,-1.1929,344,-0.0257,123,-1.6038,144,-1.3706
ENSG00000137312,FLOT1,142,-0.1388,202,0.57229,123,-0.3731,104,-0.6244,182,0.28548,116,-0.4583,100,-0.6878
ENSG00000204580,DDR1,13,-2.2971,19,-2.0467,37,-0.7843,85,0.52142,29,-1.2636,160,1.64618,206,2.17049
ENSG00000137411,VARS2,31,0.43424,19,-0.3842,27,0.18769,11,-1.2102,16,-0.6430,46,1.10253,32,0.47144
ENSG00000204525,HLA-C,13,-1.6214,36,-0.1600,26,-0.6610,46,0.23029,61,0.82724,50,0.38976,29,-0.5054
ENSG00000234745,HLA-B,33,-0.9112,37,-0.9243,38,-0.7055,58,-0.0711,66,0.14854,172,1.82840,61,0.01004
ENSG00000198563,DDX39B,74,0.06436,81,0.27397,38,-0.9621,55,-0.4081,57,-0.3679,85,0.29120,100,0.56765
ENSG00000213760,ATP6V1G2,134,-0.5058,260,0.76075,102,-0.9307,190,0.04325,260,0.64083,79,-1.3068,47,-2.0868
ENSG00000204469,PRRC2A,73,-0.1692,77,-0.1224,72,-0.1821,91,0.17548,102,0.41132,82,0.01719,62,-0.4276
ENSG00000204463,BAG6,34,-1.0995,100,0.81965,27,-1.4593,39,-0.8966,92,0.50881,54,-0.4012,59,-0.2602
ENSG00000204438,GPANK1,28,0.76435,19,0.19373,10,-0.8875,13,-0.4855,14,-0.3741,3,-2.6798,36,1.20021
ENSG00000204435,CSNK2B,92,-0.3224,158,0.75118,82,-0.5085,63,-0.9066,123,0.16031,63,-0.9026,109,-0.0576
ENSG00000204427,ABHD16A,20,-0.6994,52,1.16619,13,-1.3136,16,-1.0871,29,-0.1663,38,0.27996,16,-1.0139
ENSG00000213722,DDAH2,6,-1.6887,8,-1.4090,36,1.08925,26,0.55787,14,-0.4247,40,1.31012,23,0.33533
ENSG00000204394,VARS,17,-0.4156,39,1.33961,8,-1.4474,6,-1.9401,22,-0.0109,13,-0.7813,17,-0.4336
ENSG00000204392,LSM2,9,-1.4975,20,-0.3240,11,-1.0984,31,0.41440,30,0.44085,30,0.34833,36,0.68421
ENSG00000204389,HSPA1A,19,-1.8025,57,-0.2307,21,-1.7058,64,-0.0122,66,0.04981,56,-0.2122,178,1.78108
ENSG00000204388,HSPA1B,41,-0.4478,81,0.87879,19,-1.5798,30,-0.9264,38,-0.6527,27,-1.0892,114,1.22381
ENSG00000204387,SNHG32,12,-2.0354,25,-1.1738,51,0.09521,59,0.33613,68,0.65048,51,0.08691,95,1.14714
ENSG00000204386,NEU1,20,-0.2976,43,1.40547,6,-2.0685,17,-0.5558,25,0.09150,14,-0.8297,4,-2.4329
ENSG00000204371,EHMT2,86,0.27282,79,0.18031,41,-0.8862,71,-0.0276,63,-0.2527,58,-0.3409,106,0.61799
ENSG00000204356,NELFE,62,0.15496,58,0.06602,38,-0.5829,39,-0.5796,52,-0.1172,46,-0.2966,96,0.89949
ENSG00000204351,SKIV2L,16,-0.2137,31,1.25640,3,-2.4872,5,-1.7782,21,0.24136,9,-1.1458,15,-0.3547
ENSG00000204344,STK19,13,-0.2306,15,-0.0068,6,-1.3168,20,0.45366,19,0.50329,18,0.33888,8,-0.9366
ENSG00000204314,PRRT1,89,0.15746,141,1.35572,54,-0.6341,52,-0.6808,63,-0.4346,39,-1.1014,24,-1.8603
ENSG00000204310,AGPAT1,81,-0.0759,118,0.73750,41,-1.1094,90,0.09982,84,-0.0164,61,-0.5015,52,-0.7605
ENSG00000204308,RNF5,9,-1.8105,39,0.43626,20,-0.7281,30,-0.0735,49,0.81915,15,-1.1020,28,-0.1929
ENSG00000204256,BRD2,138,0.56318,72,-0.5915,142,0.60644,113,0.22289,67,-0.6477,99,0.01120,137,0.54813
ENSG00000204231,RXRB,49,0.46327,48,0.60907,13,-1.5699,50,0.50164,29,-0.3849,24,-0.6149,26,-0.5281
ENSG00000112473,SLC39A7,50,0.97969,33,0.37538,5,-2.3723,17,-0.7286,18,-0.7430,22,-0.3371,47,0.86505
ENSG00000204227,RING1,52,0.29356,44,0.03397,39,-0.1568,39,-0.1728,30,-0.6166,58,0.46360,53,0.31940
ENSG00000223501,VPS52,14,-1.1706,33,0.17432,8,-2.0515,21,-0.5465,26,-0.2679,81,1.69528,28,-0.1047
ENSG00000231500,RPS18,282,-1.3262,466,-0.6849,814,0.32878,804,0.30836,880,0.52488,879,0.45503,711,0.10836
ENSG00000227057,WDR46,39,0.73779,32,0.53875,10,-1.3222,10,-1.3116,25,0.02005,26,0.10321,16,-0.6594
ENSG00000204220,PFDN6,43,-0.2323,48,-0.0934,85,0.86167,60,0.28859,58,0.26186,25,-1.0498,29,-0.8525
ENSG00000237441,RGL2,13,0.15450,10,-0.3921,0,-5.8670,7,-0.8736,17,0.60229,18,0.61145,20,0.82489
ENSG00000231925,TAPBP,73,-0.3270,90,-0.0107,65,-0.5159,91,0.00705,91,0.01959,158,0.92156,65,-0.5268
ENSG00000204209,DAXX,43,0.52673,33,0.14506,27,-0.1919,18,-0.8707,25,-0.3438,38,0.31440,34,0.13271
ENSG00000112511,PHF1,24,-0.5023,38,0.30814,18,-0.9487,39,0.26447,38,0.27654,27,-0.3258,31,-0.0895
ENSG00000112514,CUTA,109,-0.6100,210,0.57938,80,-1.0883,95,-0.8289,212,0.50971,130,-0.3382,145,-0.1690
ENSG00000197283,SYNGAP1,77,1.10961,51,0.56435,11,-1.8896,33,-0.2930,23,-0.8955,56,0.55710,18,-1.1569
ENSG00000137288,UQCC2,32,-0.8572,58,0.05508,52,-0.1386,36,-0.6942,92,0.94924,46,-0.3070,39,-0.5569
ENSG00000161904,LEMD2,13,-0.1226,15,0.11781,10,-0.4994,19,0.44955,15,0.09571,9,-0.7539,16,0.19319
ENSG00000137309,HMGA1,32,-0.1291,38,0.23488,44,0.38788,32,-0.1167,45,0.49722,13,-1.4066,17,-1.0308
ENSG00000186577,SMIM29,55,-0.3925,77,0.18103,84,0.27832,72,0.04069,86,0.37550,33,-1.1799,58,-0.3148
ENSG00000272325,NUDT3,452,0.09859,358,-0.3405,520,0.32881,570,0.47948,413,-0.0519,520,0.32803,287,-0.6180
ENSG00000124614,RPS10,74,-1.1431,116,-0.5506,229,0.64734,160,0.05735,215,0.62956,165,0.10787,136,-0.2028
ENSG00000124507,PACSIN1,227,0.14325,221,0.13598,296,0.58393,245,0.27050,213,0.04606,174,-0.2763,42,-2.4159
ENSG00000196821,ILRUN,103,-0.0122,110,0.13419,78,-0.4375,146,0.55494,112,0.13748,98,-0.0948,57,-0.9384
ENSG00000124562,SNRPC,24,-0.5344,44,0.52795,10,-1.7929,25,-0.5185,46,0.55996,23,-0.6201,37,0.10957
ENSG00000064995,TAF11,41,0.22577,31,-0.2403,50,0.55220,16,-1.2229,39,0.20350,31,-0.2189,43,0.33034
ENSG00000064999,ANKS1A,33,0.39179,24,-0.1277,6,-2.2432,36,0.55907,30,0.26012,24,-0.1242,27,0.07079
ENSG00000198755,RPL10A,140,-1.3923,254,-0.5950,518,0.66487,311,-0.1698,533,0.83476,401,0.24022,257,-0.4691
ENSG00000096060,FKBP5,13,-1.0776,16,-0.9210,27,0.06694,20,-0.4283,18,-0.6750,77,1.87529,42,0.77681
ENSG00000096063,SRPK1,76,0.96142,55,0.54487,39,-0.1417,30,-0.5403,35,-0.3444,13,-1.8305,34,-0.3508
ENSG00000112062,MAPK14,51,0.64585,35,0.02956,27,-0.3866,23,-0.5997,35,0.05399,35,0.03755,32,-0.1242
ENSG00000156711,MAPK13,16,0.17791,27,1.63203,4,-1.7119,15,0.09413,10,-0.5239,0,-6.1001,4,-1.8816
ENSG00000096070,BRPF3,59,0.70873,37,-0.0977,58,0.66881,25,-0.6784,40,0.09003,22,-0.8346,29,-0.4240
ENSG00000112078,KCTD20,41,-0.1417,44,-0.0004,52,0.26762,32,-0.5204,51,0.25058,21,-1.1484,63,0.57154
ENSG00000112081,SRSF3,147,0.06770,138,-0.0385,168,0.28036,117,-0.2958,138,-0.0396,126,-0.1799,161,0.21771
ENSG00000124772,CPNE5,173,0.87713,119,0.32372,219,1.29052,89,-0.2075,49,-1.2191,56,-0.9298,28,-1.9573
ENSG00000137168,PPIL1,19,-0.5303,39,0.82979,4,-2.8549,25,-0.1125,42,0.83403,6,-2.3196,15,-0.8567
ENSG00000198663,C6orf89,129,0.54231,102,0.21750,81,-0.2122,86,-0.1186,64,-0.6278,85,-0.1241,107,0.24016
ENSG00000137409,MTCH1,473,0.10651,616,0.73806,400,-0.1616,352,-0.3617,430,-0.0515,259,-0.8405,237,-0.9726
ENSG00000065491,TBC1D22B,20,0.65257,18,0.66623,2,-2.4027,17,0.38922,12,-0.2046,9,-0.6406,7,-0.9582
ENSG00000112130,RNF8,59,0.20828,64,0.45671,42,-0.3197,44,-0.2417,61,0.28891,17,-1.6882,42,-0.3352
ENSG00000137200,CMTR1,26,0.10439,31,0.54380,17,-0.5168,20,-0.2734,22,-0.1821,21,-0.1905,20,-0.2913
ENSG00000198937,CCDC167,7,-1.3568,20,0.18862,15,-0.2880,15,-0.2789,26,0.63955,12,-0.6569,21,0.25178
ENSG00000156639,ZFAND3,24,-0.2270,20,-0.6226,32,0.25518,26,-0.0737,32,0.31113,37,0.47400,31,0.19087
ENSG00000183826,BTBD9,49,0.32065,53,0.62311,37,-0.1520,38,-0.0728,37,-0.1547,30,-0.4497,14,-1.5959
ENSG00000124767,GLO1,77,-0.7717,163,0.56482,66,-1.0069,125,-0.0220,179,0.65668,76,-0.7961,72,-0.8768
ENSG00000146122,DAAM2,21,-1.6003,10,-2.9577,73,0.31398,35,-0.8458,24,-1.5153,98,0.80668,297,3.11014
ENSG00000156564,LRFN2,31,1.19378,26,1.28997,8,-0.9455,12,-0.3056,8,-1.1219,5,-1.5202,1,-3.7344
ENSG00000124596,OARD1,15,-0.9214,30,0.24130,10,-1.5205,23,-0.2571,34,0.41067,33,0.31941,31,0.22290
ENSG00000137166,FOXP4,13,-0.0652,18,0.59623,17,0.39787,12,-0.1956,10,-0.5556,2,-2.4699,17,0.42322
ENSG00000112561,TFEB,7,-1.2793,6,-1.5621,38,1.44699,9,-0.9120,7,-1.2221,21,0.43057,51,2.04378
ENSG00000214736,TOMM6,39,-1.2039,105,0.42254,49,-0.8805,63,-0.4945,139,0.92344,67,-0.3942,51,-0.8118
ENSG00000112576,CCND3,62,-0.1506,71,0.06778,84,0.32303,98,0.57579,59,-0.2643,71,0.06550,40,-0.8385
ENSG00000048544,MRPS10,45,0.03996,55,0.46155,21,-1.1383,44,-0.0138,40,-0.1661,50,0.20129,37,-0.2830
ENSG00000024048,UBR2,48,0.23758,38,-0.1741,49,0.29163,25,-0.7958,32,-0.4640,65,0.74074,49,0.28176
ENSG00000124659,TBCC,17,-0.4886,36,0.94311,32,0.47542,7,-1.8054,28,0.30341,4,-2.5020,13,-0.9262
ENSG00000112624,BICRAL,28,0.10757,26,-0.0447,43,0.77801,32,0.27782,19,-0.5924,23,-0.2271,24,-0.1350
ENSG00000146223,RPL7L1,261,0.55883,180,-0.0666,275,0.64341,155,-0.2875,147,-0.4104,169,-0.1483,164,-0.2000
ENSG00000137161,CNPY3,22,-0.3490,34,0.40597,29,0.03428,11,-1.3616,31,0.17526,19,-0.5740,35,0.35433
ENSG00000124587,PEX6,12,-0.5674,22,0.55444,23,0.45371,15,-0.1906,17,-0.0351,2,-2.7882,19,0.17153
ENSG00000112640,PPP2R5D,53,0.04939,83,1.09877,20,-1.4504,59,0.21172,48,-0.1449,18,-1.5615,23,-1.2536
ENSG00000124733,MEA1,36,-0.7567,55,-0.1467,74,0.36503,55,-0.1035,90,0.80242,43,-0.4833,37,-0.7235
ENSG00000124702,KLHDC3,238,0.00242,303,0.53432,211,-0.1916,195,-0.3101,309,0.49130,143,-0.7957,61,-2.0709
ENSG00000124541,RRP36,14,-0.8444,31,0.48401,30,0.33619,9,-1.4787,37,0.75885,9,-1.5434,17,-0.5267
ENSG00000137171,KLC4,13,-0.1998,19,0.48145,6,-1.3464,14,-0.0658,22,0.67403,7,-1.1637,10,-0.6247
ENSG00000112651,MRPL2,25,-0.6979,54,0.72209,11,-1.8637,45,0.20682,55,0.63948,18,-1.1866,20,-1.0296
ENSG00000112658,SRF,20,0.22107,19,0.18107,3,-2.3697,23,0.38338,27,0.79827,3,-2.5677,16,-0.1804
ENSG00000112659,CUL9,36,0.39627,31,0.16809,10,-1.5003,27,-0.0990,23,-0.3590,53,1.02137,19,-0.5961
ENSG00000112667,DNPH1,11,-1.7176,30,-0.3456,37,0.06860,35,-0.0137,69,1.33348,27,-0.4094,17,-1.1430
ENSG00000146216,TTBK1,37,1.06273,19,-0.0058,17,-0.1544,25,0.42815,15,-0.4209,11,-0.8913,15,-0.3976
ENSG00000171467,ZNF318,79,1.10393,36,-0.2378,54,0.43807,29,-0.5194,18,-1.3408,44,0.11875,58,0.55585
ENSG00000137221,TJAP1,15,0.04649,5,-1.8736,8,-0.9741,7,-1.1247,6,-1.3184,14,-0.0797,75,3.19359
ENSG00000204052,LRRC73,34,0.33788,43,1.00015,22,-0.3438,19,-0.6111,31,0.16816,8,-1.7934,4,-2.7168
ENSG00000137207,YIPF3,48,-0.3825,78,0.52380,37,-0.7781,48,-0.3971,66,0.13706,56,-0.1382,58,-0.0951
ENSG00000124571,XPO5,28,0.77791,21,0.40500,22,0.36748,9,-0.9375,13,-0.5691,16,-0.1786,11,-0.6971
ENSG00000096080,MRPS18A,15,-1.1639,44,0.69294,21,-0.6709,22,-0.6301,41,0.44826,26,-0.3422,25,-0.4267
ENSG00000112715,VEGFA,24,-0.3860,24,-0.5077,2,-3.5274,33,0.12660,25,-0.3861,114,2.37098,14,-1.1801
ENSG00000180992,MRPL14,25,-0.8185,60,0.76877,12,-1.8735,54,0.37965,59,0.59511,15,-1.5348,22,-1.0209
ENSG00000137216,TMEM63B,65,0.32022,81,0.93211,47,-0.1900,40,-0.4457,36,-0.6716,45,-0.2890,24,-1.2337
ENSG00000112759,SLC29A1,27,0.98050,24,1.15771,8,-0.9793,8,-0.8868,13,-0.2456,2,-2.8174,4,-1.7631
