Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000196187,TMEM63A,27,0.39760,1,-3.9784,0,-8.3322,0,-8.5369,0,-6.5705,1,-4.3171,3,-2.8755,2,-3.4148,2,-3.4998,36,0.87767,182,4.73973
ENSG00000143811,PYCR2,29,-0.5831,37,-0.2086,24,-0.8719,39,-0.1301,44,0.06466,37,-0.2199,19,-1.2056,50,0.24699,51,0.28204,42,-0.0385,95,1.31341
ENSG00000163041,H3F3A,327,0.07063,236,-0.4378,305,-0.0402,253,-0.3288,256,-0.3389,128,-1.3571,226,-0.5003,211,-0.6118,179,-0.8574,626,1.13673,750,1.45516
ENSG00000182827,ACBD3,70,0.43542,30,-0.8752,47,-0.2054,70,0.43914,45,-0.2753,28,-0.9912,50,-0.0980,46,-0.2402,53,-0.0053,100,1.02343,55,0.05290
ENSG00000143799,PARP1,180,0.37467,97,-0.5939,70,-1.0806,107,-0.4353,120,-0.2901,79,-0.9037,141,-0.0063,163,0.22061,126,-0.1923,217,0.68341,285,1.13849
ENSG00000203685,STUM,61,0.49320,48,0.12993,59,0.45251,55,0.34861,52,0.26314,25,-0.8941,82,0.98788,33,-0.4512,8,-2.5548,46,0.03937,13,-1.7841
ENSG00000143772,ITPKB,8,-2.0161,17,-0.9447,27,-0.2424,6,-2.4582,12,-1.5542,11,-1.5674,14,-1.2181,14,-1.2598,7,-2.2356,175,3.17620,80,1.52675
ENSG00000143801,PSEN2,4,-1.8255,21,0.47802,10,-0.6396,18,0.21496,21,0.52257,31,1.12041,11,-0.5353,24,0.70498,18,0.23822,4,-1.9950,3,-2.4307
ENSG00000163050,COQ8A,23,-0.4448,25,-0.3470,32,0.03819,41,0.43619,44,0.62045,37,0.26775,25,-0.3627,21,-0.5754,42,0.46981,14,-1.1756,25,-0.3190
ENSG00000143776,CDC42BPA,287,0.79717,84,-1.1194,204,0.24128,110,-0.7176,115,-0.7002,118,-0.6080,191,0.13736,180,0.03788,203,0.22696,215,0.32040,282,0.76401
ENSG00000143740,SNAP47,59,0.13898,49,-0.1495,42,-0.3926,79,0.61335,73,0.54472,46,-0.2454,60,0.16875,61,0.20368,37,-0.5515,42,-0.3729,24,-1.2090
ENSG00000081692,JMJD4,4,-1.7122,16,0.25283,16,0.26737,8,-0.8052,15,0.23735,24,0.94513,20,0.63222,14,0.06861,5,-1.5301,9,-0.5690,14,0.09758
ENSG00000143761,ARF1,279,-0.0374,267,-0.1043,300,0.07556,423,0.63099,346,0.33881,374,0.42811,252,-0.1987,198,-0.5695,305,0.10408,169,-0.8055,169,-0.8072
ENSG00000143793,C1orf35,22,-0.1518,22,-0.1065,11,-1.2012,30,0.36606,33,0.58010,15,-0.6833,28,0.28360,34,0.57477,10,-1.3405,24,-0.0040,24,-0.0029
ENSG00000162910,MRPL55,77,-0.2977,74,-0.3565,60,-0.6620,85,-0.1301,106,0.22216,134,0.57968,113,0.31586,99,0.10178,114,0.32842,72,-0.4038,75,-0.3230
ENSG00000143774,GUK1,421,-0.7311,1161,0.87817,1030,0.67929,529,-0.3793,759,0.20303,765,0.19717,673,-0.0066,509,-0.4414,407,-0.7810,628,-0.1133,466,-0.5759
ENSG00000198835,GJC2,8,-1.1943,4,-2.0888,3,-2.2949,3,-2.3837,1,-3.4073,4,-2.0283,3,-2.4067,0,-5.2531,3,-2.3250,16,-0.0805,158,5.03703
ENSG00000154370,TRIM11,35,1.21784,13,-0.3081,18,0.13041,12,-0.4036,22,0.48571,18,0.15806,18,0.12116,11,-0.6009,9,-0.8188,13,-0.3937,6,-1.5011
ENSG00000181218,HIST3H2A,13,-0.6603,13,-0.6431,42,1.19203,19,-0.0455,26,0.46199,15,-0.3861,27,0.49773,21,0.09877,16,-0.3006,5,-2.0568,15,-0.4098
ENSG00000168159,RNF187,176,-0.7510,377,0.44049,203,-0.5312,434,0.66941,288,0.01420,384,0.46906,298,0.06187,393,0.50654,292,0.02996,167,-0.8254,133,-1.1696
ENSG00000116574,RHOU,73,0.44864,16,-1.8541,7,-3.0398,8,-2.8134,7,-3.0857,11,-2.4128,28,-1.0039,6,-3.1173,21,-1.4543,79,0.58077,395,4.02074
ENSG00000168118,RAB4A,66,-0.5499,97,0.02772,89,-0.0972,102,0.11409,96,0.02541,101,0.09285,120,0.37277,102,0.11442,106,0.17645,83,-0.2135,80,-0.2607
ENSG00000154429,CCSAP,117,-0.1025,96,-0.4043,150,0.28499,205,0.79015,162,0.45211,106,-0.2663,160,0.39145,93,-0.4597,92,-0.4726,90,-0.5084,70,-0.8856
ENSG00000069248,NUP133,22,-0.8841,21,-0.9216,43,0.13390,33,-0.2683,32,-0.3421,55,0.52788,48,0.30437,36,-0.1559,40,0.00808,54,0.50846,57,0.57916
ENSG00000143641,GALNT2,24,-0.6178,19,-0.9657,51,0.53718,40,0.14144,43,0.27459,41,0.16705,57,0.70266,33,-0.1681,28,-0.4181,39,0.08691,21,-0.8189
ENSG00000177614,PGBD5,100,-0.2152,109,-0.0818,135,0.26520,145,0.37870,174,0.76611,149,0.42304,135,0.26805,89,-0.3943,79,-0.5658,52,-1.2021,30,-1.9884
ENSG00000135775,COG2,20,-0.1740,15,-0.6272,38,0.80619,19,-0.2862,22,-0.0955,23,0.03814,13,-0.8619,29,0.36416,24,0.06558,31,0.45668,19,-0.2707
ENSG00000135744,AGT,47,-1.3129,61,-0.9015,21,-2.4623,11,-3.3630,28,-2.1518,4,-4.9049,49,-1.2532,31,-1.9105,4,-4.6313,938,4.70089,107,-0.0553
ENSG00000119280,C1orf198,50,0.05937,16,-1.6316,36,-0.4539,3,-3.8894,4,-3.5486,17,-1.5667,19,-1.4140,4,-3.6605,6,-3.0256,103,1.25967,313,3.69148
ENSG00000173409,ARV1,46,-0.0303,42,-0.1595,37,-0.3773,55,0.24946,43,-0.1546,23,-1.1085,52,0.14865,90,1.05686,55,0.24254,34,-0.4885,44,-0.0890
ENSG00000143633,C1orf131,26,0.46840,7,-1.4554,14,-0.5236,10,-1.0139,14,-0.5526,14,-0.5162,31,0.73835,20,0.03939,9,-1.0740,40,1.19498,33,0.87705
ENSG00000116906,GNPAT,57,0.06049,40,-0.4783,57,0.06590,68,0.34089,53,-0.0358,59,0.11870,53,-0.0339,64,0.24383,41,-0.4349,42,-0.4133,68,0.34135
ENSG00000116903,EXOC8,32,0.65619,11,-0.9089,15,-0.5215,20,-0.1065,29,0.52898,21,0.00800,15,-0.5505,27,0.38339,31,0.61819,13,-0.6896,11,-1.0128
ENSG00000135766,EGLN1,65,-0.3837,75,-0.1596,104,0.35411,60,-0.4937,96,0.25230,64,-0.4051,116,0.53643,70,-0.2515,43,-0.9967,116,0.52997,91,0.14226
ENSG00000116918,TSNAX,136,0.69109,49,-0.8923,58,-0.6592,93,0.07240,120,0.54240,63,-0.5197,77,-0.2225,126,0.56515,109,0.33212,64,-0.5043,47,-0.9587
ENSG00000116991,SIPA1L2,31,-0.5165,58,0.48076,66,0.67709,49,0.19325,37,-0.2528,62,0.58621,30,-0.5652,62,0.57532,53,0.32609,15,-1.5826,17,-1.3757
ENSG00000135778,NTPCR,49,-0.6221,75,0.01055,68,-0.1300,81,0.13343,52,-0.5799,79,0.09745,52,-0.5540,131,0.91566,102,0.50499,67,-0.1500,82,0.14991
ENSG00000135749,PCNX2,51,-0.2412,79,0.43105,56,-0.1026,74,0.33325,63,0.08122,83,0.50537,80,0.44584,54,-0.1692,51,-0.2561,45,-0.4386,22,-1.5033
ENSG00000135750,KCNK1,171,-0.0626,107,-0.7877,131,-0.4695,276,0.70364,297,0.94748,142,-0.3471,232,0.42122,157,-0.1993,173,-0.0418,36,-2.3990,116,-0.6627
ENSG00000183780,SLC35F3,40,0.64597,22,-0.2735,10,-1.4330,35,0.43099,37,0.58197,24,-0.1551,34,0.42630,35,0.43268,35,0.45547,3,-3.0851,5,-2.2871
ENSG00000168275,COA6,121,0.11858,64,-0.8552,123,0.13488,122,0.12105,121,0.13112,138,0.32612,145,0.40288,122,0.12020,156,0.51659,69,-0.7564,49,-1.2738
ENSG00000059588,TARBP1,67,0.76497,29,-0.5774,43,0.05097,69,0.79634,62,0.70512,20,-1.0952,47,0.17316,32,-0.3883,19,-1.1795,28,-0.6214,23,-0.8714
ENSG00000168264,IRF2BP2,96,0.32064,61,-0.3808,75,-0.0515,50,-0.6913,53,-0.6325,63,-0.3281,72,-0.1153,86,0.15908,33,-1.3108,117,0.64267,176,1.34710
ENSG00000173726,TOMM20,426,0.07916,309,-0.4239,377,-0.1127,607,0.64771,508,0.40050,478,0.26157,335,-0.2982,436,0.11548,433,0.10203,220,-0.9395,228,-0.8850
ENSG00000054267,ARID4B,224,0.43428,92,-0.9412,167,-0.0337,106,-0.7321,104,-0.8228,87,-1.0313,197,0.22732,213,0.35541,125,-0.4852,258,0.66627,370,1.27516
ENSG00000152904,GGPS1,40,0.03543,38,-0.0328,36,-0.1250,31,-0.3730,36,-0.1549,46,0.26271,40,0.02167,56,0.55903,46,0.26560,39,-0.0008,26,-0.6270
ENSG00000168243,GNG4,41,0.49560,42,0.51258,76,1.52688,9,-1.7729,23,-0.4357,22,-0.4951,38,0.35500,49,0.77401,20,-0.6121,10,-1.6677,9,-1.7662
ENSG00000143669,LYST,38,0.27137,17,-0.9405,46,0.56942,30,-0.0873,33,0.05414,22,-0.5570,37,0.23003,31,-0.0395,35,0.15894,36,0.20601,24,-0.4254
ENSG00000077585,GPR137B,17,0.14666,27,0.88473,17,0.15573,4,-2.0385,11,-0.4540,9,-0.8388,10,-0.6764,13,-0.2222,4,-1.8878,42,1.69577,18,0.25492
ENSG00000086619,ERO1B,29,0.57708,16,-0.3301,24,0.25753,22,0.13131,28,0.61254,20,0.00380,18,-0.1190,10,-1.0195,9,-1.1423,12,-0.7632,23,0.22906
ENSG00000116977,LGALS8,89,0.48128,38,-0.8566,68,0.04072,69,0.07084,53,-0.3763,109,0.81773,72,0.14611,55,-0.2801,113,0.87247,31,-1.1596,41,-0.7157
ENSG00000077522,ACTN2,207,1.32267,58,-0.7214,120,0.40178,134,0.58898,107,0.24702,51,-0.9101,102,0.15471,75,-0.3203,66,-0.5196,31,-1.6443,55,-0.8086
ENSG00000116984,MTR,45,0.61141,18,-0.7891,31,0.03305,18,-0.8084,24,-0.3800,22,-0.5113,20,-0.6394,24,-0.3889,31,0.01216,44,0.57153,65,1.24624
ENSG00000198626,RYR2,431,2.01334,53,-1.3885,75,-0.8836,115,-0.2379,91,-0.6314,120,-0.1657,278,1.20121,90,-0.6041,162,0.30701,67,-1.0446,28,-2.3519
ENSG00000133019,CHRM3,142,1.15831,63,-0.1756,54,-0.3988,85,0.30706,112,0.85524,53,-0.4349,54,-0.3902,67,-0.0757,49,-0.5609,42,-0.7690,8,-3.2344
ENSG00000155816,FMN2,63,0.04520,48,-0.3648,45,-0.4526,67,0.14248,47,-0.4208,75,0.32243,102,0.82049,49,-0.3333,42,-0.5778,123,1.14827,23,-1.4589
ENSG00000182901,RGS7,116,0.59864,79,-0.0178,64,-0.3321,98,0.33283,113,0.62137,88,0.15609,72,-0.1465,103,0.40574,79,-0.0195,17,-2.2754,14,-2.5643
ENSG00000091483,FH,42,-0.3608,45,-0.2542,45,-0.2362,69,0.42925,58,0.18912,44,-0.2848,46,-0.2047,63,0.27780,86,0.78560,38,-0.5094,37,-0.5270
ENSG00000054277,OPN3,22,-1.5660,46,-0.4554,58,-0.0986,138,1.31034,90,0.66839,81,0.41462,79,0.37472,67,0.11995,56,-0.1523,14,-2.1639,4,-3.9933
ENSG00000203668,CHML,169,1.57826,19,-1.8666,44,-0.6144,69,0.07238,92,0.60241,59,-0.1646,69,0.08305,65,-0.0266,64,-0.0469,37,-0.8599,9,-2.8353
ENSG00000143702,CEP170,293,1.00544,88,-0.8963,111,-0.5487,124,-0.3838,101,-0.7384,57,-1.5558,225,0.56383,176,0.16581,203,0.39482,112,-0.5309,307,1.08261
ENSG00000054282,SDCCAG8,74,-0.9222,246,0.97363,184,0.49244,50,-1.5041,86,-0.7477,69,-1.0206,103,-0.4211,205,0.66501,99,-0.4830,214,0.74015,206,0.67206
ENSG00000117020,AKT3,209,-0.3059,342,0.47252,320,0.36726,164,-0.6753,256,0.01415,289,0.20204,306,0.29379,329,0.40941,211,-0.2919,231,-0.1470,137,-0.9490
ENSG00000179456,ZBTB18,97,-0.6538,162,0.13102,173,0.23946,206,0.51597,259,1.02706,173,0.24221,75,-1.0516,163,0.14680,140,-0.0968,50,-1.6396,28,-2.4758
ENSG00000035687,ADSS,138,0.65937,55,-0.7715,34,-1.5019,73,-0.3428,87,-0.0864,110,0.28964,114,0.34884,102,0.17900,98,0.10624,75,-0.2995,124,0.47787
ENSG00000203667,COX20,80,-0.8267,242,0.91227,216,0.72651,42,-1.7870,110,-0.3738,128,-0.1097,134,-0.0395,153,0.16710,112,-0.3214,201,0.60802,122,-0.1877
ENSG00000153187,HNRNPU,427,0.62085,235,-0.3243,216,-0.4592,266,-0.1364,247,-0.2716,199,-0.5801,320,0.15676,248,-0.2410,206,-0.5282,388,0.46543,478,0.81063
ENSG00000185420,SMYD3,20,-0.5922,36,0.29394,21,-0.5491,47,0.71990,42,0.62665,28,-0.0797,8,-1.9201,34,0.23403,63,1.23032,9,-1.7541,6,-2.4039
ENSG00000162852,CNST,120,0.37838,68,-0.5103,109,0.22682,115,0.30023,180,1.21018,68,-0.5218,79,-0.2786,110,0.23632,54,-0.8616,34,-1.5409,19,-2.3762
ENSG00000143653,SCCPDH,61,-0.3299,50,-0.6255,48,-0.6892,96,0.38275,73,-0.0522,86,0.21692,78,0.04849,65,-0.2369,103,0.50018,50,-0.6276,121,0.75802
ENSG00000153207,AHCTF1,93,1.18370,22,-1.0830,28,-0.7428,37,-0.3068,40,-0.1727,25,-0.9009,83,0.98664,34,-0.4078,23,-1.0146,61,0.49630,52,0.24237
ENSG00000259823,LYPD8,3,-2.5988,18,0.12183,30,0.95955,30,0.93849,24,0.69164,9,-0.9189,21,0.33437,16,-0.0937,23,0.49522,0,-7.2973,2,-3.0230
ENSG00000175137,SH3BP5L,8,-0.7560,15,0.20567,14,0.01390,28,1.17070,22,0.83408,17,0.33681,3,-2.0431,5,-1.3575,9,-0.5257,5,-1.3910,14,0.04060
ENSG00000171163,ZNF692,8,-1.1921,15,-0.3493,29,0.70759,23,0.30696,22,0.27367,19,-0.0061,12,-0.6179,22,0.23005,20,0.08560,16,-0.2130,17,-0.1844
ENSG00000035115,SH3YL1,24,-0.7654,32,-0.3119,45,0.22194,29,-0.4347,64,0.88549,41,0.06888,29,-0.4498,35,-0.1523,25,-0.6831,31,-0.3345,50,0.38966
ENSG00000143727,ACP1,135,0.34692,92,-0.2521,83,-0.4160,124,0.20471,144,0.50038,111,0.02919,120,0.16324,125,0.22473,118,0.13098,55,-1.0334,52,-1.1287
ENSG00000151353,TMEM18,35,0.05435,31,-0.1559,35,0.04599,33,-0.0370,50,0.69582,20,-0.7856,29,-0.2390,25,-0.4780,42,0.31342,26,-0.3833,31,-0.1264
ENSG00000186487,MYT1L,418,0.92339,199,-0.2735,322,0.49174,281,0.27046,304,0.44416,277,0.24658,202,-0.2508,265,0.17668,125,-0.9820,110,-1.1740,36,-2.8218
ENSG00000032389,EIPR1,28,-0.7201,45,0.00141,45,-0.0138,55,0.29810,70,0.77841,49,0.12321,46,0.03261,47,0.06023,40,-0.2094,21,-1.1942,29,-0.7035
ENSG00000171853,TRAPPC12,43,-0.3870,37,-0.6232,54,-0.0541,48,-0.2143,61,0.17088,58,0.07603,52,-0.1094,89,0.76913,58,0.07104,61,0.14597,43,-0.4003
ENSG00000182551,ADI1,46,-0.0628,49,0.04012,31,-0.6464,36,-0.4394,33,-0.6261,27,-0.8719,32,-0.5863,29,-0.7457,38,-0.3654,109,1.36895,109,1.36851
ENSG00000171865,RNASEH1,18,-0.6332,26,-0.0299,49,0.96961,24,-0.1833,27,0.02324,34,0.37618,20,-0.4323,25,-0.1022,15,-0.9087,34,0.37935,22,-0.2714
ENSG00000171863,RPS7,367,-1.1346,1083,0.54711,1420,0.99810,519,-0.6110,683,-0.2041,810,0.08124,700,-0.1492,753,-0.0334,754,-0.0316,731,-0.0805,732,-0.0783
ENSG00000232044,SILC1,29,-0.2840,17,-1.1175,25,-0.5163,12,-1.6314,11,-1.7817,32,-0.1810,16,-1.1674,39,0.15270,20,-0.8742,28,-0.3628,184,3.04621
ENSG00000228203,RNF144A-AS1,0,-4.8624,13,-0.4489,9,-0.9020,35,1.12421,24,0.60441,50,1.76733,9,-0.9841,8,-1.0933,29,0.84416,0,-4.3594,5,-1.9088
ENSG00000151692,RNF144A,22,-1.1854,39,-0.3326,42,-0.1994,73,0.68137,53,0.16016,58,0.30913,39,-0.3320,38,-0.3776,38,-0.3625,31,-0.6750,91,1.03557
ENSG00000115738,ID2,157,-0.6210,157,-0.6252,141,-0.7863,288,0.32555,255,0.14768,145,-0.7434,483,1.18676,226,-0.0609,186,-0.3638,475,1.15562,48,-2.3697
ENSG00000134313,KIDINS220,304,0.74457,99,-1.0117,253,0.44236,182,-0.0841,138,-0.5476,149,-0.3908,300,0.72192,153,-0.3463,195,0.03100,187,-0.0376,200,0.06910
ENSG00000143797,MBOAT2,92,0.60452,55,-0.1985,53,-0.2481,33,-0.9842,50,-0.3894,29,-1.1454,89,0.55367,54,-0.2340,25,-1.3965,130,1.19413,93,0.62748
ENSG00000151693,ASAP2,123,1.28099,41,-0.4755,38,-0.5848,53,-0.0937,44,-0.3994,65,0.23530,88,0.71793,55,-0.0413,50,-0.1887,54,-0.0685,19,-1.6151
ENSG00000119185,ITGB1BP1,108,-0.5748,166,0.08640,194,0.33412,166,0.08083,144,-0.1549,234,0.63843,211,0.47144,134,-0.2476,256,0.78554,48,-1.7870,82,-1.0000
ENSG00000119203,CPSF3,40,0.62869,18,-0.6423,31,0.19344,31,0.20498,18,-0.7074,28,0.03742,45,0.78844,21,-0.4034,35,0.38573,20,-0.4449,23,-0.2842
ENSG00000134330,IAH1,26,-1.0474,43,-0.3333,70,0.43899,60,0.19077,67,0.43154,45,-0.2514,61,0.21780,41,-0.4053,66,0.34971,51,-0.0455,37,-0.5400
ENSG00000151694,ADAM17,24,0.04804,20,-0.1828,27,0.21892,18,-0.4084,29,0.36875,12,-1.0142,10,-1.1727,13,-0.8934,8,-1.6212,63,1.66328,26,0.19319
ENSG00000134308,YWHAQ,454,-0.0714,340,-0.5216,446,-0.1020,525,0.15480,521,0.15988,423,-0.1834,388,-0.3174,412,-0.2234,455,-0.0700,360,-0.4317,862,0.96821
ENSG00000115750,TAF1B,31,1.12277,9,-0.8443,24,0.69415,9,-0.7763,8,-1.0651,9,-0.8290,19,0.34741,19,0.32173,12,-0.3721,20,0.37965,18,0.20588
ENSG00000115756,HPCAL1,277,1.29483,109,-0.2225,124,-0.0308,14,-3.2760,352,2.11056,3,-5.2196,11,-3.5672,15,-3.1857,3,-5.3875,201,0.75084,54,-1.2787
ENSG00000115758,ODC1,39,0.14580,38,0.11519,25,-0.5059,49,0.50474,35,-0.0311,28,-0.3425,37,0.05655,33,-0.1060,31,-0.2068,58,0.78705,17,-1.0852
ENSG00000115761,NOL10,29,0.47737,20,-0.1541,9,-1.2721,18,-0.3095,21,-0.0779,13,-0.7963,23,0.10957,7,-1.6731,27,0.33143,51,1.40570,22,0.02516
ENSG00000143870,PDIA6,155,0.66773,71,-0.5557,68,-0.6203,134,0.42807,88,-0.2629,100,-0.0377,129,0.36643,69,-0.6006,93,-0.1528,131,0.38685,102,-0.0018
ENSG00000162975,KCNF1,192,1.31567,68,-0.3790,63,-0.4839,119,0.51095,46,-1.0234,155,0.94244,132,0.67517,55,-0.7041,58,-0.6231,68,-0.3809,37,-1.3041
ENSG00000134318,ROCK2,630,1.16097,126,-1.3769,312,0.00727,439,0.55351,328,0.09380,157,-1.0462,354,0.20888,363,0.24515,308,-0.0104,263,-0.2564,119,-1.4643
ENSG00000169006,NTSR2,13,-0.4481,19,0.10257,12,-0.5118,4,-2.0604,9,-1.0612,5,-1.8063,13,-0.4418,9,-0.9784,1,-3.9029,90,2.98949,26,0.61736
ENSG00000134324,LPIN1,41,-0.4202,51,-0.0586,45,-0.2472,52,-0.0268,66,0.38281,40,-0.4545,42,-0.3752,57,0.11366,43,-0.3403,93,0.89696,43,-0.3363
ENSG00000071575,TRIB2,19,-0.3064,30,0.33678,20,-0.2734,21,-0.1675,13,-0.9297,51,1.22508,27,0.20311,12,-1.0049,31,0.43347,39,0.80305,8,-1.6011
ENSG00000162981,LRATD1,34,-1.7148,101,-0.0747,137,0.40536,135,0.37447,279,1.95611,53,-1.0559,28,-1.9898,80,-0.4486,123,0.22676,14,-3.0378,12,-3.1797
ENSG00000151779,NBAS,55,0.05723,60,0.18464,55,0.05337,42,-0.3495,56,0.10422,47,-0.1941,55,0.05180,57,0.10930,55,0.04668,51,-0.0741,48,-0.1478
ENSG00000079785,DDX1,292,0.30334,150,-0.7307,199,-0.3028,276,0.21137,216,-0.1894,206,-0.2447,296,0.32281,265,0.14909,531,1.30509,99,-1.3535,149,-0.7465
ENSG00000197872,FAM49A,198,0.24803,104,-0.7453,145,-0.2423,226,0.45890,181,0.12213,188,0.16748,261,0.69690,228,0.47340,200,0.26356,93,-0.9235,25,-2.8286
ENSG00000163032,VSNL1,1584,-0.5007,1439,-0.6472,2068,-0.0869,3364,0.69398,3176,0.67566,2546,0.24142,2311,0.08758,2416,0.15799,3503,0.76103,496,-2.2370,156,-3.9229
ENSG00000163029,SMC6,56,0.51831,22,-0.8967,59,0.59723,39,-0.0665,31,-0.4363,22,-0.9505,42,0.06334,39,-0.0462,19,-1.1231,59,0.59540,66,0.78299
ENSG00000240857,RDH14,36,0.00230,15,-1.3262,41,0.18825,44,0.30658,43,0.29570,48,0.43584,47,0.42294,29,-0.3689,38,0.08401,26,-0.5346,25,-0.5445
ENSG00000118965,WDR35,27,0.88119,11,-0.5986,6,-1.4219,16,0.05915,16,0.06685,3,-2.2429,17,0.14030,14,-0.1595,24,0.67722,18,0.22615,19,0.27638
ENSG00000068697,LAPTM4A,64,-0.1881,55,-0.4161,75,0.05835,67,-0.1005,60,-0.2910,76,0.09812,74,0.03697,58,-0.3377,52,-0.5098,174,1.46534,48,-0.6319
ENSG00000055917,PUM2,115,-0.0072,135,0.23689,106,-0.1394,112,-0.0497,146,0.40234,143,0.32835,118,0.02254,110,-0.0801,87,-0.4440,88,-0.4200,86,-0.4645
ENSG00000143878,RHOB,156,-0.0846,82,-1.0710,148,-0.1626,136,-0.2982,138,-0.2951,189,0.22024,130,-0.3691,104,-0.7043,100,-0.7701,251,0.67684,403,1.49166
ENSG00000119771,KLHL29,2,-2.7941,16,0.28962,13,0.04237,23,0.91927,15,0.19021,23,0.89869,15,0.25338,10,-0.4153,11,-0.2712,11,-0.2618,3,-2.0203
ENSG00000173960,UBXN2A,19,-0.4731,32,0.35088,31,0.33599,7,-1.8821,17,-0.6902,14,-0.8609,15,-0.7495,33,0.41631,12,-1.1433,61,1.45654,46,0.96805
ENSG00000119782,FKBP1B,52,-0.3895,96,0.55572,79,0.25000,76,0.19199,95,0.61959,84,0.35279,58,-0.2408,59,-0.2126,84,0.35396,27,-1.3953,3,-4.2266
ENSG00000115128,SF3B6,87,-0.0783,56,-0.7604,95,0.05972,90,-0.0326,84,-0.1391,75,-0.3075,89,-0.0442,89,-0.0517,95,0.06034,89,-0.0536,166,0.96502
ENSG00000219626,FAM228B,45,0.01571,48,0.13143,36,-0.3379,26,-0.8152,36,-0.3695,36,-0.3276,53,0.27074,36,-0.3478,28,-0.7342,79,0.92419,77,0.87609
ENSG00000198399,ITSN2,176,1.03449,62,-0.6220,80,-0.2448,89,-0.0683,66,-0.5773,70,-0.4498,129,0.51350,99,0.09703,75,-0.3308,118,0.36713,89,-0.0686
ENSG00000084676,NCOA1,209,0.83051,125,0.00509,118,-0.0920,110,-0.1973,167,0.52229,60,-1.1147,95,-0.4236,110,-0.1964,107,-0.2358,161,0.40135,68,-0.9179
ENSG00000184924,PTRHD1,25,-0.9237,76,0.80183,39,-0.2655,53,0.21053,44,-0.0895,52,0.18744,33,-0.5061,59,0.40090,52,0.19490,49,0.09858,27,-0.7987
ENSG00000138031,ADCY3,39,-0.2231,41,-0.1350,59,0.41900,49,0.12859,77,0.98326,32,-0.4966,33,-0.4944,45,-0.0122,36,-0.3460,20,-1.1853,32,-0.5065
ENSG00000115137,DNAJC27,15,-0.9858,27,-0.0880,31,0.15615,25,-0.1886,32,0.23308,39,0.52178,20,-0.4891,47,0.82504,33,0.22894,7,-1.9993,30,0.07922
ENSG00000084710,EFR3B,25,-1.2338,64,0.16912,74,0.38986,53,-0.1355,93,0.87941,90,0.71010,20,-1.5706,82,0.56919,46,-0.3541,28,-1.1076,23,-1.3989
ENSG00000119772,DNMT3A,25,0.54477,11,-0.7354,10,-0.8416,19,0.13193,16,-0.2178,20,0.21095,16,-0.1867,21,0.23216,11,-0.7345,28,0.70915,21,0.26825
ENSG00000138101,DTNB,22,-1.0101,39,-0.1971,26,-0.8206,81,0.99532,79,1.09245,33,-0.4554,49,0.17008,24,-0.9285,40,-0.1264,18,-1.3655,37,-0.2616
ENSG00000143970,ASXL2,22,-0.0383,14,-0.7673,18,-0.3781,14,-0.7719,21,-0.1576,13,-0.8665,23,-0.0225,19,-0.2588,18,-0.3376,59,1.57038,33,0.58582
ENSG00000084731,KIF3C,233,-0.3302,316,0.14915,327,0.20392,399,0.52236,290,0.01374,488,0.85488,348,0.29989,268,-0.1088,268,-0.1086,164,-0.8677,61,-2.3183
ENSG00000084733,RAB10,149,0.13412,98,-0.5259,99,-0.5095,126,-0.1319,134,-0.0470,121,-0.1998,158,0.22254,128,-0.1085,114,-0.2914,213,0.70387,175,0.38239
ENSG00000084754,HADHA,87,0.32325,63,-0.1840,54,-0.4335,31,-1.2461,38,-1.0034,38,-0.9611,48,-0.6177,75,0.08431,48,-0.6060,178,1.52913,154,1.27612
ENSG00000138029,HADHB,49,-0.5181,80,0.24282,44,-0.6591,31,-1.2017,37,-1.0050,29,-1.3022,65,-0.0774,41,-0.7779,19,-1.9084,236,2.14001,153,1.32182
ENSG00000138018,SELENOI,98,0.58152,61,-0.1755,57,-0.2898,81,0.27799,81,0.30353,88,0.41123,83,0.30978,52,-0.4168,68,0.00163,30,-1.2609,38,-0.9003
ENSG00000171303,KCNK3,15,-0.0227,13,-0.1955,21,0.53700,9,-0.7704,36,1.74544,6,-1.2067,3,-2.3661,34,1.33685,4,-1.8704,1,-3.2685,0,-8.8581
ENSG00000213699,SLC35F6,29,0.31852,20,-0.2778,36,0.63821,11,-1.0850,29,0.32793,27,0.20134,15,-0.7293,24,-0.0054,11,-1.1824,21,-0.1929,35,0.59672
ENSG00000157851,DPYSL5,38,0.57427,21,-0.3290,22,-0.3140,14,-0.9625,18,-0.6088,26,-0.0356,13,-1.0381,14,-0.9360,5,-2.4682,18,-0.5709,110,2.51274
ENSG00000084764,MAPRE3,144,0.26311,106,-0.2163,93,-0.4220,151,0.34896,142,0.26997,197,0.77412,103,-0.2543,147,0.29971,111,-0.1416,59,-1.1021,65,-0.9585
