Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000069248,NUP133,26,-0.2996,20,-0.7232,38,0.29302,20,-0.7018,34,0.12661,36,0.22061,44,0.58871,25,-0.3359,31,-0.0356
ENSG00000135776,ABCB10,18,0.58721,4,-1.5416,6,-1.2355,14,0.11902,14,0.09888,16,0.35672,16,0.31003,8,-0.6833,12,-0.0896
ENSG00000135801,TAF5L,15,-0.1249,6,-1.5230,37,1.32476,23,0.51553,14,-0.2664,21,0.39206,14,-0.2994,9,-0.9452,16,-0.0673
ENSG00000143641,GALNT2,33,-0.0604,10,-1.8345,30,-0.2311,40,0.21903,33,-0.0973,65,1.02187,37,0.09104,27,-0.3651,38,0.15229
ENSG00000177614,PGBD5,196,0.70493,108,-0.3248,158,0.26918,167,0.35905,94,-0.5744,142,0.10720,159,0.31932,67,-1.0426,53,-1.3805
ENSG00000135775,COG2,26,0.07874,21,-0.2593,28,0.23411,14,-0.8798,27,0.17147,18,-0.4646,29,0.28386,32,0.41023,18,-0.4570
ENSG00000135744,AGT,40,-1.2501,5,-4.0899,32,-1.5030,14,-2.6921,4,-4.6157,53,-0.7573,7,-3.8434,743,4.71221,100,0.20603
ENSG00000119280,C1orf198,18,-1.2844,17,-1.2663,45,0.22277,46,0.23711,7,-2.7192,25,-0.6667,14,-1.6717,96,1.48857,166,2.56039
ENSG00000143643,TTC13,14,0.18109,4,-1.4789,3,-2.1364,9,-0.5009,23,1.11062,11,-0.2052,14,0.18991,13,0.03485,8,-0.5808
ENSG00000173409,ARV1,22,-0.4715,21,-0.5411,13,-1.2689,45,0.66996,28,-0.0989,45,0.65523,50,0.93795,25,-0.2805,8,-1.9376
ENSG00000143633,C1orf131,25,0.63592,17,-0.1017,21,0.24475,16,-0.1396,11,-0.7250,14,-0.3093,6,-1.5632,23,0.39397,36,1.11953
ENSG00000116906,GNPAT,45,0.02399,25,-0.9023,49,0.15739,52,0.22955,46,0.04385,46,0.05637,42,-0.1087,52,0.23652,46,0.04506
ENSG00000116903,EXOC8,16,-0.2656,16,-0.2908,31,0.74627,16,-0.2294,24,0.39464,22,0.20277,21,0.19245,10,-1.0064,12,-0.7380
ENSG00000135766,EGLN1,58,-0.3916,52,-0.5193,84,0.22043,90,0.33309,65,-0.2012,75,0.03781,72,-0.0176,104,0.56299,81,0.16739
ENSG00000116918,TSNAX,99,0.12815,79,-0.2270,70,-0.4132,69,-0.4352,117,0.43235,102,0.17113,123,0.51951,39,-1.3051,64,-0.5629
ENSG00000116991,SIPA1L2,53,-0.2299,61,0.00831,96,0.73376,93,0.68993,77,0.42786,50,-0.3092,54,-0.1859,46,-0.4349,13,-2.2769
ENSG00000135778,NTPCR,39,-0.8219,65,0.03202,42,-0.6270,84,0.43056,73,0.22985,57,-0.1619,88,0.57339,54,-0.2465,63,-0.0078
ENSG00000135749,PCNX2,100,0.33235,92,0.15638,86,0.05904,83,-0.0075,95,0.24460,90,0.12320,89,0.12141,27,-1.6907,49,-0.7987
ENSG00000135750,KCNK1,145,0.12160,97,-0.5012,109,-0.3245,111,-0.3078,141,0.07997,217,0.76945,208,0.79335,29,-2.2996,65,-1.1018
ENSG00000183780,SLC35F3,29,0.40356,22,-0.0820,34,0.61106,35,0.68453,16,-0.6289,17,-0.4635,32,0.60355,6,-1.8844,8,-1.6144
ENSG00000168275,COA6,41,-0.3936,56,0.11151,31,-0.7796,26,-1.0367,67,0.43147,58,0.16919,90,1.01592,40,-0.3986,17,-1.6544
ENSG00000059588,TARBP1,122,1.62351,16,-1.7638,6,-3.2362,53,0.01158,35,-0.6706,70,0.44499,52,-0.0388,32,-0.7846,41,-0.4036
ENSG00000168264,IRF2BP2,108,0.30119,69,-0.4368,80,-0.2059,100,0.14493,54,-0.8728,61,-0.6069,78,-0.2679,166,0.97022,139,0.67248
ENSG00000173726,TOMM20,473,0.35398,382,-0.0203,434,0.18055,445,0.22018,333,-0.2583,408,0.08420,481,0.38354,131,-1.6450,272,-0.5444
ENSG00000054267,ARID4B,375,0.69572,133,-0.9944,193,-0.4361,118,-1.1814,303,0.30357,93,-1.5405,99,-1.5329,291,0.20461,682,1.65384
ENSG00000152904,GGPS1,36,-0.1213,27,-0.5517,38,-0.0333,44,0.17788,40,0.06362,44,0.20675,39,0.02355,51,0.43084,30,-0.3749
ENSG00000162885,B3GALNT2,22,0.66115,6,-1.3953,0,-4.1358,26,0.85248,19,0.42661,13,-0.2398,14,-0.0795,12,-0.3423,13,-0.2554
ENSG00000168243,GNG4,18,-0.8507,25,-0.2688,80,1.61170,46,0.67898,22,-0.5072,35,0.22596,21,-0.5869,51,0.84638,2,-3.4801
ENSG00000143669,LYST,98,1.36653,46,-0.0656,11,-2.1941,27,-0.8493,57,0.31357,35,-0.4609,25,-1.0625,31,-0.6443,62,0.42749
ENSG00000077585,GPR137B,10,-0.6656,6,-1.2362,4,-1.7503,12,-0.3450,11,-0.4759,16,0.15092,6,-1.3937,75,2.93068,11,-0.5034
ENSG00000086619,ERO1B,19,0.44329,9,-0.6805,1,-3.5227,23,0.68316,15,-0.0008,11,-0.3586,20,0.54432,8,-0.8473,16,0.13212
ENSG00000116977,LGALS8,77,0.38918,44,-0.5386,58,-0.1034,83,0.47601,68,0.16138,44,-0.5131,79,0.44064,20,-1.6751,44,-0.5249
ENSG00000077522,ACTN2,145,0.81727,45,-1.0995,77,-0.2766,81,-0.2080,75,-0.3455,103,0.17208,124,0.51916,34,-1.4965,81,-0.2058
ENSG00000116984,MTR,95,1.34849,16,-1.5869,15,-1.6569,37,-0.3344,34,-0.5304,20,-1.2947,33,-0.5799,57,0.32293,90,1.07190
ENSG00000198626,RYR2,613,1.97251,104,-1.2290,245,0.08677,145,-0.7209,258,0.18347,58,-2.0872,169,-0.5287,29,-3.0744,123,-0.9769
ENSG00000133019,CHRM3,219,1.47563,53,-0.9977,102,0.00804,95,-0.1088,115,0.20800,111,0.13530,72,-0.5781,24,-2.1308,25,-2.1107
ENSG00000155816,FMN2,108,0.50431,65,-0.3322,102,0.35717,71,-0.2160,93,0.23231,37,-1.2041,68,-0.2954,115,0.55205,47,-0.8245
ENSG00000180875,GREM2,6,-1.4550,15,-0.1154,7,-1.3472,32,1.02270,36,1.48421,1,-3.7334,29,0.99319,0,-7.8019,2,-2.7364
ENSG00000182901,RGS7,67,-0.3279,80,-0.0165,44,-0.9347,87,0.11902,125,0.79584,117,0.59349,107,0.49534,14,-2.5465,30,-1.4950
ENSG00000287516,AL359764.2,11,-0.1318,16,0.39063,6,-1.0807,16,0.42397,10,-0.3892,31,1.50215,14,0.22892,8,-0.7355,1,-3.1232
ENSG00000091483,FH,23,-0.9866,26,-0.7210,11,-1.9416,38,-0.1458,43,0.03617,71,0.84123,75,1.07862,48,0.21647,27,-0.6636
ENSG00000054277,OPN3,44,-0.3448,70,0.39240,33,-0.7764,83,0.67894,68,0.39212,64,0.25189,81,0.71654,10,-2.4451,6,-3.0936
ENSG00000203668,CHML,147,0.97101,61,-0.5468,65,-0.4474,86,-0.0197,141,0.88251,50,-0.8446,65,-0.4806,39,-1.2211,36,-1.3460
ENSG00000180287,PLD5,9,-0.7222,11,-0.4000,14,-0.0222,16,0.14641,19,0.52310,12,-0.2757,7,-1.0130,27,1.04204,19,0.48545
ENSG00000143702,CEP170,257,0.39668,113,-0.9177,241,0.24847,143,-0.5620,330,0.86876,74,-1.5463,133,-0.7261,125,-0.7640,331,0.76501
ENSG00000054282,SDCCAG8,188,0.28971,192,0.29142,275,0.88238,92,-0.8400,191,0.32010,39,-2.1228,44,-2.0568,235,0.61741,236,0.62643
ENSG00000117020,AKT3,321,0.44942,288,0.23072,460,0.99893,134,-0.9515,344,0.57875,118,-1.1484,161,-0.7298,176,-0.5375,163,-0.6575
ENSG00000179456,ZBTB18,205,0.05061,170,-0.2521,164,-0.3042,201,0.01092,217,0.14521,251,0.36782,301,0.74365,92,-1.1743,70,-1.5911
ENSG00000035687,ADSS,117,0.40134,92,-0.0296,73,-0.3887,115,0.33555,90,-0.0550,63,-0.5938,106,0.22652,39,-1.3271,110,0.26679
ENSG00000203667,COX20,65,-1.0107,183,0.67537,75,-0.7284,128,0.09308,163,0.54590,86,-0.5237,79,-0.6998,232,1.07186,126,0.06742
ENSG00000153187,HNRNPU,577,0.71455,252,-0.6683,309,-0.3580,284,-0.4888,399,0.04556,308,-0.3624,226,-0.8969,445,0.21266,664,0.86767
ENSG00000203666,EFCAB2,18,0.19396,12,-0.4056,2,-2.8278,13,-0.3438,18,0.22138,17,0.10866,10,-0.6894,38,1.39165,17,0.10090
ENSG00000185420,SMYD3,13,-0.9710,16,-0.5887,18,-0.3898,29,0.32319,39,0.90902,39,0.77825,29,0.37673,10,-1.3414,10,-1.3374
ENSG00000162852,CNST,97,0.43517,56,-0.4706,71,-0.1149,85,0.17918,81,0.10469,138,0.96031,76,0.00644,29,-1.4530,25,-1.6531
ENSG00000143653,SCCPDH,39,-0.6650,54,-0.1170,30,-1.0049,44,-0.4119,57,-0.0353,76,0.42236,91,0.82206,54,-0.0929,64,0.15122
ENSG00000153207,AHCTF1,124,1.27699,37,-0.8246,52,-0.3057,26,-1.3308,76,0.32950,24,-1.4812,24,-1.5276,78,0.33921,92,0.59789
ENSG00000175137,SH3BP5L,19,0.51125,15,0.16634,5,-1.3314,17,0.27573,19,0.54872,16,0.26029,10,-0.4737,5,-1.3867,11,-0.3269
ENSG00000035115,SH3YL1,53,0.38083,25,-0.7975,35,-0.3100,37,-0.1998,26,-0.8074,58,0.48642,40,-0.0899,50,0.25987,66,0.71871
ENSG00000143727,ACP1,43,-1.0280,95,0.27291,65,-0.3187,106,0.43470,74,-0.1491,122,0.66558,124,0.79619,49,-0.7617,45,-0.8868
ENSG00000151353,TMEM18,29,-0.2395,22,-0.6466,26,-0.3621,37,0.16760,42,0.39841,33,-0.0130,31,-0.0994,33,-0.0115,44,0.44682
ENSG00000186487,MYT1L,723,1.18383,323,-0.2740,522,0.48582,360,-0.1070,448,0.26443,274,-0.5289,231,-0.8496,169,-1.2582,173,-1.2257
ENSG00000032389,EIPR1,21,-1.1593,45,0.04982,22,-1.0367,30,-0.5562,55,0.41244,100,1.35870,68,0.80796,18,-1.3274,19,-1.2198
ENSG00000171853,TRAPPC12,26,-0.6364,29,-0.3865,20,-0.9885,58,0.69943,42,0.17680,49,0.42173,48,0.44111,35,-0.1256,29,-0.3837
ENSG00000182551,ADI1,38,-0.0157,34,-0.2161,17,-1.2754,35,-0.1523,31,-0.3747,48,0.35429,27,-0.5816,92,1.43383,45,0.25136
ENSG00000171865,RNASEH1,58,0.66137,32,-0.3539,46,0.21629,42,0.09137,34,-0.2844,29,-0.4800,30,-0.5004,45,0.16455,44,0.13704
ENSG00000234171,RNASEH1-AS1,11,-0.1669,20,0.72764,1,-3.2828,10,-0.3749,13,0.11748,13,0.07188,14,0.27028,12,0.01744,15,0.27472
ENSG00000171863,RPS7,224,-1.1400,966,1.25974,319,-0.5314,387,-0.2336,472,0.08369,564,0.35862,470,0.07520,533,0.26958,297,-0.6429
ENSG00000232044,SILC1,21,-0.7748,11,-1.7002,40,0.25610,28,-0.2904,25,-0.4944,14,-1.3287,19,-0.9123,37,0.11862,146,2.60340
ENSG00000228203,RNF144A-AS1,9,-1.0722,12,-0.5876,19,0.15810,19,0.17107,26,0.70927,26,0.61501,30,1.02442,2,-2.9469,0,-5.7502
ENSG00000151692,RNF144A,52,0.02779,32,-0.7078,62,0.30800,87,0.86922,34,-0.6655,53,0.05251,49,-0.0509,11,-2.2120,95,1.01441
ENSG00000115738,ID2,252,0.16400,125,-0.9294,214,-0.1129,219,-0.0768,188,-0.3386,222,-0.0493,267,0.26724,426,1.00634,134,-0.8271
ENSG00000134313,KIDINS220,302,0.54534,126,-0.8704,255,0.21553,235,0.08669,233,0.07935,129,-0.8399,165,-0.5060,208,-0.1044,318,0.57106
ENSG00000143797,MBOAT2,122,0.91115,39,-0.9744,85,0.21751,60,-0.3378,22,-1.8962,72,-0.0485,40,-1.0074,103,0.51697,164,1.29495
ENSG00000151693,ASAP2,93,0.65072,43,-0.6127,54,-0.2680,73,0.19710,58,-0.1903,44,-0.5864,60,-0.1233,83,0.40447,55,-0.2375
ENSG00000119185,ITGB1BP1,89,-0.7054,177,0.41655,128,-0.0955,174,0.38926,138,0.02859,171,0.36246,221,0.88918,55,-1.3688,31,-2.2041
ENSG00000119203,CPSF3,6,-1.9454,21,0.00176,19,-0.2038,22,0.06627,30,0.64257,24,0.22227,34,0.84955,11,-0.9165,16,-0.4485
ENSG00000134330,IAH1,19,-1.0637,49,0.46506,8,-2.1682,25,-0.5845,44,0.34489,53,0.60533,57,0.82860,31,-0.2572,29,-0.3321
ENSG00000151694,ADAM17,59,0.81035,19,-1.0158,25,-0.6261,50,0.44563,28,-0.4632,54,0.56655,18,-1.1563,53,0.55224,39,0.05334
ENSG00000134308,YWHAQ,236,-0.5913,267,-0.3564,466,0.52345,346,0.04424,269,-0.3790,486,0.59333,391,0.26445,266,-0.3606,409,0.31355
ENSG00000115750,TAF1B,17,-0.0545,22,0.31076,21,0.25922,9,-0.9599,29,0.86256,7,-1.3657,6,-1.6391,37,1.17132,13,-0.4261
ENSG00000115756,HPCAL1,190,0.36421,74,-1.1365,87,-0.8780,90,-0.8388,54,-1.6855,736,2.84147,19,-3.2430,208,0.47056,138,-0.1768
ENSG00000115758,ODC1,20,-0.4971,22,-0.3181,32,0.25965,17,-0.7059,14,-1.0502,49,0.97216,47,1.03201,26,-0.0399,15,-0.9132
ENSG00000115761,NOL10,35,0.46688,11,-1.3083,22,-0.3212,5,-2.3216,40,0.66990,9,-1.5589,15,-0.9534,44,0.76844,54,1.10249
ENSG00000143870,PDIA6,52,-0.5766,76,0.05342,63,-0.2457,96,0.42209,75,0.03190,79,0.11786,98,0.51992,67,-0.1407,50,-0.5844
ENSG00000162975,KCNF1,92,-0.0365,58,-0.7330,126,0.46881,156,0.81157,85,-0.1662,111,0.26617,131,0.58455,26,-1.9469,36,-1.4579
ENSG00000134318,ROCK2,768,1.00845,310,-0.5631,526,0.26023,130,-1.8638,769,1.00903,297,-0.6290,233,-1.0643,255,-0.8624,295,-0.6392
ENSG00000196208,GREB1,12,-0.2929,10,-0.6341,19,0.39009,39,1.58501,10,-0.5892,14,-0.0466,11,-0.4138,20,0.47710,7,-1.0344
ENSG00000169006,NTSR2,23,-0.1445,9,-1.4456,37,0.59361,16,-0.6627,6,-2.0878,34,0.49164,4,-2.6592,103,2.48926,34,0.48176
ENSG00000134324,LPIN1,78,0.15069,30,-1.2946,98,0.50619,86,0.29612,57,-0.3682,68,-0.0894,55,-0.4428,96,0.46170,99,0.52124
ENSG00000071575,TRIB2,44,0.16828,27,-0.5871,35,-0.1865,44,0.17159,45,0.21075,28,-0.5193,47,0.28792,45,0.19416,26,-0.6566
ENSG00000162981,LRATD1,54,-0.6922,66,-0.3301,49,-0.7763,56,-0.5723,97,0.30130,223,1.70148,116,0.64522,26,-1.6856,22,-1.9666
ENSG00000151779,NBAS,64,0.36587,42,-0.3155,34,-0.6417,59,0.20877,57,0.14982,42,-0.3406,61,0.28866,55,0.08664,27,-0.9846
ENSG00000079785,DDX1,136,-0.6060,145,-0.4701,113,-0.8469,120,-0.7599,375,1.22429,192,-0.0277,270,0.57445,117,-0.7906,102,-1.0004
ENSG00000197872,FAM49A,252,0.66483,154,-0.1905,161,-0.1217,166,-0.0722,200,0.24563,156,-0.1765,222,0.43011,38,-2.2898,67,-1.4532
ENSG00000163032,VSNL1,1301,-0.4130,1755,0.08813,1352,-0.3195,1526,-0.1315,1803,0.14457,2256,0.49063,3127,1.19374,272,-2.7142,296,-2.5882
ENSG00000163029,SMC6,112,1.02013,37,-0.8619,99,0.68535,36,-0.8849,64,-0.0200,25,-1.4226,20,-1.8523,65,0.01735,121,1.01329
ENSG00000240857,RDH14,21,-0.2870,22,-0.2352,18,-0.5266,16,-0.7221,34,0.53588,31,0.33396,41,0.85556,5,-2.3080,19,-0.3980
ENSG00000118965,WDR35,18,0.47926,10,-0.5062,5,-1.4219,9,-0.6429,11,-0.4176,11,-0.3008,18,0.42099,24,0.86198,14,-0.0248
ENSG00000068697,LAPTM4A,40,-0.7550,39,-0.7090,53,-0.2454,70,0.16595,49,-0.4234,51,-0.3079,79,0.40384,154,1.48976,50,-0.3453
ENSG00000055917,PUM2,136,0.15489,113,-0.1522,159,0.38753,175,0.53797,96,-0.4447,149,0.28563,110,-0.2116,132,0.08795,84,-0.6125
ENSG00000143878,RHOB,115,-0.3505,105,-0.4665,152,0.10646,152,0.10371,87,-0.8132,116,-0.3199,145,0.03744,229,0.77021,256,0.95618
ENSG00000119778,ATAD2B,32,0.90404,14,-0.5472,14,-0.5226,3,-2.5528,12,-0.7680,3,-2.6594,4,-2.3541,36,0.95755,69,2.14900
ENSG00000173960,UBXN2A,30,-0.0970,22,-0.5544,26,-0.3149,22,-0.5589,53,0.88691,14,-1.2269,9,-1.9366,54,0.82872,63,1.08745
ENSG00000119782,FKBP1B,46,-0.0208,69,0.63317,63,0.48674,33,-0.5026,35,-0.4622,56,0.28143,77,0.92077,9,-2.4604,12,-2.0616
ENSG00000115128,SF3B6,42,-0.7035,65,0.01248,52,-0.3327,49,-0.4397,66,0.04213,82,0.37510,73,0.20304,98,0.66205,68,0.07439
ENSG00000219626,FAM228B,100,0.85021,82,0.41977,70,0.16915,38,-0.7680,49,-0.4180,38,-0.7799,30,-1.1809,69,0.15228,98,0.71495
ENSG00000198399,ITSN2,317,1.25326,105,-0.6862,117,-0.5183,96,-0.8083,187,0.23994,77,-1.1430,93,-0.9288,93,-0.8674,278,0.85862
ENSG00000084676,NCOA1,226,0.49338,107,-0.7194,168,-0.0279,223,0.41863,186,0.14424,139,-0.3227,108,-0.7603,206,0.29230,171,-0.0022
ENSG00000184924,PTRHD1,20,-0.5376,34,0.31576,15,-0.9638,30,0.13226,29,0.09907,48,0.88977,32,0.26841,31,0.18624,11,-1.3839
ENSG00000138031,ADCY3,40,0.22734,36,0.06669,24,-0.5429,27,-0.4148,32,-0.1648,54,0.69448,41,0.29925,20,-0.8195,31,-0.1722
ENSG00000115137,DNAJC27,29,-0.2208,26,-0.3421,34,0.04068,22,-0.6366,49,0.72563,28,-0.2301,39,0.27286,20,-0.7734,32,-0.0587
ENSG00000084710,EFR3B,55,-0.0762,58,0.03243,50,-0.2135,57,-0.0159,58,0.03641,84,0.60601,58,0.03772,70,0.30996,25,-1.2456
ENSG00000119772,DNMT3A,44,0.80741,10,-1.5943,14,-1.0322,22,-0.3606,20,-0.5566,15,-0.9548,21,-0.4987,43,0.67423,64,1.34533
ENSG00000138101,DTNB,39,-0.3798,41,-0.2494,27,-0.9067,46,-0.0802,51,0.08662,100,1.17570,68,0.60497,20,-1.3281,33,-0.6004
ENSG00000143970,ASXL2,78,1.35245,12,-1.7209,18,-1.1403,25,-0.6423,34,-0.1860,15,-1.4142,22,-0.8743,54,0.56845,65,0.85017
ENSG00000084731,KIF3C,254,-0.0365,300,0.22871,385,0.63272,387,0.64448,223,-0.2575,311,0.29031,293,0.21568,112,-1.2787,76,-1.8488
ENSG00000084733,RAB10,85,-0.3171,84,-0.3237,144,0.52829,93,-0.1578,114,0.17450,97,-0.0942,116,0.19999,85,-0.3038,105,0.02485
ENSG00000157833,GAREM2,8,-1.1452,9,-0.9344,21,0.33335,20,0.20823,8,-1.2537,15,-0.2102,4,-2.2897,92,3.09894,9,-0.8996
ENSG00000084754,HADHA,64,-0.2067,33,-1.1677,61,-0.2629,42,-0.8195,59,-0.3334,49,-0.5857,52,-0.5325,206,1.77698,122,0.85101
ENSG00000138029,HADHB,33,-0.8856,40,-0.5411,52,-0.1370,40,-0.5306,28,-1.1629,65,0.19903,36,-0.7783,215,2.31692,79,0.51943
ENSG00000138018,SELENOI,86,0.44169,39,-0.8363,93,0.52844,76,0.19853,59,-0.2072,61,-0.1453,94,0.62099,11,-2.6073,43,-0.6712
ENSG00000171303,KCNK3,15,-0.1489,9,-0.8685,1,-3.3238,29,0.92036,29,1.08838,35,1.22537,12,-0.5371,8,-1.0267,1,-3.8091
ENSG00000213699,SLC35F6,20,-0.2216,11,-1.0239,20,-0.1557,33,0.63616,21,-0.1065,21,-0.0771,29,0.44062,20,-0.1375,23,0.04487
ENSG00000157851,DPYSL5,26,-0.1151,27,-0.0427,34,0.31142,30,0.11260,12,-1.2944,33,0.27698,19,-0.6453,5,-2.5011,91,2.01257
ENSG00000084764,MAPRE3,117,-0.0753,95,-0.3921,84,-0.5863,126,0.04507,126,0.04156,189,0.69004,201,0.90385,35,-1.8771,55,-1.2118
ENSG00000119777,TMEM214,20,0.27683,17,-0.0052,9,-1.0185,18,0.04376,18,0.09728,19,0.16746,17,-0.0335,22,0.37508,11,-0.6307
ENSG00000228474,OST4,24,-2.0476,180,1.18851,44,-1.0529,91,0.07390,75,-0.2530,136,0.71423,95,0.15042,146,0.83915,60,-0.5654
ENSG00000138030,KHK,12,-0.7287,15,-0.3375,16,-0.2865,18,-0.0880,25,0.45185,22,0.20203,33,0.96771,6,-1.6270,13,-0.5670
ENSG00000138028,CGREF1,21,-1.1496,50,0.21702,20,-1.1988,38,-0.2202,57,0.46555,83,1.04065,70,0.85133,25,-0.8253,12,-1.9276
ENSG00000138073,PREB,17,-0.1490,18,-0.0858,20,0.09059,13,-0.5838,15,-0.4144,34,0.89369,25,0.44752,11,-0.8478,20,0.04038
ENSG00000138074,SLC5A6,17,-0.1048,23,0.37516,16,-0.1962,29,0.72941,15,-0.3556,22,0.27610,14,-0.3953,15,-0.2896,21,0.25161
ENSG00000138085,ATRAID,15,-0.9369,17,-0.7133,12,-1.1513,27,-0.0090,23,-0.2406,52,1.06541,32,0.27456,46,0.85732,29,0.11966
ENSG00000115194,SLC30A3,34,-0.8825,64,0.13684,26,-1.2147,83,0.55804,68,0.26737,65,0.14913,127,1.48717,2,-4.4605,4,-3.7813
ENSG00000115204,MPV17,30,-0.0536,24,-0.3845,18,-0.7606,34,0.15928,21,-0.5838,56,0.96953,48,0.81741,12,-1.3775,24,-0.3403
ENSG00000115207,GTF3C2,16,-0.2146,20,0.21421,10,-0.8552,26,0.62497,6,-1.6059,22,0.36173,29,0.87268,16,-0.1195,16,-0.1596
ENSG00000115211,EIF2B4,52,0.53671,35,-0.1177,32,-0.2601,19,-1.0383,35,-0.1516,23,-0.7627,28,-0.5124,52,0.49690,67,0.89687
ENSG00000115234,SNX17,47,-0.6790,46,-0.6721,73,0.04903,70,-0.0247,64,-0.1721,80,0.19386,113,0.86037,86,0.30465,46,-0.6510
ENSG00000115241,PPM1G,83,0.47226,59,-0.1100,37,-0.8178,37,-0.8177,67,0.09095,57,-0.1687,72,0.22788,49,-0.4100,79,0.33373
ENSG00000115216,NRBP1,60,-0.3516,65,-0.2110,45,-0.7782,110,0.63463,92,0.38124,88,0.27581,94,0.41357,49,-0.6290,41,-0.9158
ENSG00000138002,IFT172,23,0.42704,12,-0.5973,9,-1.1086,9,-1.1122,21,0.24579,40,1.26450,17,-0.1563,13,-0.5062,15,-0.3321
ENSG00000115226,FNDC4,39,-1.1529,104,0.43594,63,-0.3439,117,0.62145,106,0.51443,118,0.63586,94,0.29701,49,-0.7342,22,-1.9250
ENSG00000243943,ZNF512,43,-0.2161,26,-0.9680,49,0.01210,56,0.23245,59,0.33784,71,0.60398,58,0.32585,18,-1.4684,42,-0.2108
ENSG00000198522,GPN1,21,0.12058,12,-0.6863,3,-2.4676,8,-1.2832,25,0.43921,32,0.77875,33,0.95147,4,-2.2925,17,-0.2638
ENSG00000119760,SUPT7L,50,0.04247,29,-0.8151,21,-1.2887,55,0.17045,53,0.12880,58,0.26846,79,0.86522,25,-1.0522,38,-0.4056
ENSG00000163798,SLC4A1AP,131,0.25742,107,-0.0791,72,-0.6944,78,-0.5696,162,0.65161,97,-0.2436,113,0.00628,98,-0.2257,91,-0.3372
ENSG00000243147,MRPL33,58,-1.2959,252,1.08382,54,-1.3274,87,-0.6204,210,0.88792,199,0.69155,137,0.09585,81,-0.7278,71,-0.9134
ENSG00000158019,BABAM2,25,-0.4126,18,-0.8688,21,-0.6950,29,-0.1630,34,0.06633,61,1.01309,50,0.77661,21,-0.6717,22,-0.6067
ENSG00000075426,FOSL2,24,-0.3983,33,0.13727,25,-0.3081,48,0.71739,41,0.53092,41,0.47628,31,0.00967,25,-0.3075,2,-3.8134
ENSG00000213639,PPP1CB,234,-0.5560,254,-0.3859,391,0.28691,464,0.56362,331,0.02471,392,0.29278,422,0.45791,195,-0.7923,243,-0.4528
ENSG00000171103,TRMT61B,6,-1.4588,11,-0.4568,5,-1.5277,17,0.21621,13,-0.2897,33,1.26939,26,1.01407,14,-0.0766,10,-0.6010
ENSG00000163811,WDR43,82,1.00114,32,-0.5911,28,-0.7999,19,-1.3719,41,-0.2417,31,-0.6270,28,-0.8551,65,0.49509,91,1.06992
ENSG00000115295,CLIP4,64,0.20148,50,-0.1780,64,0.18808,66,0.25099,44,-0.4260,67,0.25781,50,-0.2218,50,-0.2042,68,0.29004
ENSG00000119801,YPEL5,108,-0.4515,135,-0.0619,159,0.19304,183,0.41849,126,-0.1902,215,0.68338,194,0.57332,87,-0.7366,54,-1.4500
ENSG00000213626,LBH,17,-0.2515,7,-1.4857,10,-1.0936,28,0.53830,34,0.96841,27,0.43660,15,-0.4744,37,0.95987,0,-8.1640
ENSG00000172954,LCLAT1,28,0.97793,19,0.25171,2,-2.9717,14,-0.1955,15,-0.1398,18,0.13411,21,0.45895,2,-2.9942,12,-0.4237
ENSG00000013016,EHD3,108,-0.1466,117,-0.0082,177,0.65105,126,0.09971,93,-0.4031,143,0.30447,196,0.93184,38,-1.7120,21,-2.5865
ENSG00000162959,MEMO1,31,1.11558,10,-0.8472,13,-0.3711,15,-0.1720,11,-0.7494,11,-0.6808,12,-0.6115,18,0.05861,30,0.92267
ENSG00000162961,DPY30,29,-0.9265,59,0.23227,24,-1.1364,58,0.20905,59,0.24070,67,0.42950,76,0.71450,28,-0.8895,49,-0.0755
ENSG00000021574,SPAST,56,0.71813,22,-0.7898,25,-0.5983,40,0.09550,34,-0.1895,37,-0.0245,36,-0.1008,19,-1.0156,57,0.66320
ENSG00000119820,YIPF4,209,0.76336,61,-1.2364,146,0.09872,120,-0.2077,131,-0.0784,127,-0.1254,84,-0.8180,143,0.05865,204,0.62775
ENSG00000115760,BIRC6,139,0.68663,38,-1.3654,56,-0.8067,65,-0.5808,108,0.23048,51,-0.9504,55,-0.9026,128,0.47245,196,1.19295
ENSG00000119812,FAM98A,83,0.19229,41,-0.9064,72,-0.0616,83,0.17178,91,0.34401,29,-1.4086,101,0.53993,45,-0.7617,74,-0.0065
ENSG00000260025,CRIM1-DT,16,-0.8843,43,0.67422,16,-0.8588,45,0.75566,31,0.20088,40,0.55054,36,0.46058,17,-0.7494,7,-1.9355
ENSG00000150938,CRIM1,104,0.11791,68,-0.5564,146,0.64751,178,0.97735,73,-0.4899,41,-1.3071,112,0.25046,120,0.33755,37,-1.4752
ENSG00000171055,FEZ2,143,0.30096,72,-0.7930,69,-0.8602,102,-0.2650,136,0.20908,151,0.35998,103,-0.2641,147,0.31782,141,0.25131
