Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to13,Feature log2 fold change topic 9to13
ENSG00000138411,HECW2,18,-1.4423,47,0.01269,62,0.42922,29,-0.7455,100,1.23296,23,-1.1336,52,0.25197
ENSG00000119041,GTF3C3,12,-1.4585,11,-1.6696,29,-0.1227,56,0.92470,66,1.19874,44,0.58371,27,-0.3168
ENSG00000197121,PGAP1,24,-0.7409,20,-1.0230,21,-0.9387,33,-0.2572,102,1.59468,55,0.61164,35,-0.2465
ENSG00000115524,SF3B1,140,-0.1287,74,-1.1648,175,0.21656,294,1.06699,209,0.50409,110,-0.5338,158,0.09296
ENSG00000115520,COQ10B,28,-0.7443,30,-0.6826,16,-1.5543,20,-1.2140,37,-0.2949,64,0.61984,60,0.71618
ENSG00000144381,HSPD1,259,0.11450,140,-0.8879,230,-0.0686,156,-0.6647,278,0.22972,253,0.08867,283,0.40721
ENSG00000115541,HSPE1,299,0.23897,215,-0.3013,235,-0.1372,124,-1.1103,105,-1.3617,431,0.93534,257,0.00167
ENSG00000115540,MOB4,70,-0.2695,38,-1.2387,42,-1.0443,63,-0.4215,56,-0.6200,106,0.42155,113,0.78853
ENSG00000162944,RFTN2,105,2.02697,23,-0.5041,106,2.04107,59,1.00729,22,-0.5770,12,-1.5327,10,-2.1696
ENSG00000115896,PLCL1,38,-0.2878,21,-1.2444,116,1.49820,10,-2.1850,43,-0.1055,25,-1.0046,61,0.68566
ENSG00000119042,SATB2,32,-0.9245,35,-0.8528,21,-1.5187,8,-2.9870,63,0.09903,55,-0.1125,93,1.27456
ENSG00000178074,C2orf69,58,-0.5139,71,-0.2382,72,-0.1784,79,-0.0467,101,0.33644,66,-0.3496,95,0.37687
ENSG00000162972,MAIP1,14,-0.7487,7,-1.9072,4,-2.6032,23,-0.0147,25,0.13123,34,0.66151,31,0.73462
ENSG00000196141,SPATS2L,112,-0.2948,101,-0.4870,92,-0.6070,174,0.39246,156,0.21902,120,-0.2153,158,0.37261
ENSG00000082153,BZW1,151,0.08294,88,-0.7866,170,0.27621,127,-0.1860,167,0.24689,113,-0.3846,168,0.39670
ENSG00000013441,CLK1,44,-0.8933,46,-0.9025,130,0.78486,184,1.37391,256,1.97590,50,-0.7562,45,-1.1378
ENSG00000196290,NIF3L1,12,-1.0282,10,-1.3941,18,-0.5205,27,0.12022,8,-1.6587,47,1.14064,29,0.36647
ENSG00000155744,FAM126B,30,-1.8805,83,-0.4233,46,-1.2539,88,-0.2976,205,1.05894,116,0.14445,124,0.36492
ENSG00000119013,NDUFB3,161,0.16142,131,-0.1672,105,-0.5034,51,-1.5883,31,-2.3104,217,0.71199,169,0.37051
ENSG00000003402,CFLAR,61,0.26848,36,-0.5750,123,1.44107,246,2.80786,81,0.73630,17,-1.7040,9,-3.0050
ENSG00000115993,TRAK2,58,-0.3309,57,-0.3825,122,0.83427,82,0.19221,70,-0.0569,35,-1.1606,85,0.38739
ENSG00000155755,TMEM237,25,-0.5413,22,-0.7855,29,-0.3366,50,0.52979,13,-1.5108,43,0.34442,43,0.47677
ENSG00000003393,ALS2,13,-1.5648,24,-0.6804,4,-2.9844,63,0.89331,41,0.20373,29,-0.3513,48,0.75857
ENSG00000116030,SUMO1,116,-0.3433,119,-0.3274,87,-0.7762,54,-1.4765,81,-0.8770,283,1.24247,148,0.04568
ENSG00000055044,NOP58,65,-0.5625,61,-0.7110,132,0.54172,132,0.54036,210,1.32287,58,-0.7769,88,-0.1400
ENSG00000204217,BMPR2,135,-0.8675,149,-0.7786,106,-1.2363,273,0.21094,200,-0.2740,202,-0.2831,338,0.93205
ENSG00000163596,ICA1L,58,-0.1594,49,-0.4420,65,0.02068,96,0.64519,88,0.49943,50,-0.3955,65,0.04762
ENSG00000138442,WDR12,34,-0.0758,26,-0.4941,17,-1.0989,8,-2.1984,36,0.00531,60,0.93195,39,0.22653
ENSG00000138443,ABI2,248,-0.4308,295,-0.1812,250,-0.4191,224,-0.5888,358,0.13552,310,-0.0997,396,0.46704
ENSG00000173166,RAPH1,24,-1.3272,42,-0.5224,28,-1.0861,83,0.56157,43,-0.4734,57,-0.0265,76,0.67876
ENSG00000114933,INO80D,17,-0.7586,22,-0.3574,37,0.47567,48,0.89699,67,1.44229,14,-1.0994,23,-0.3584
ENSG00000023228,NDUFS1,185,-0.3755,175,-0.4902,148,-0.7155,194,-0.2972,287,0.31270,237,0.01248,285,0.47267
ENSG00000114942,EEF1B2,298,-0.1155,472,0.68584,419,0.42227,327,0.03050,155,-1.1026,395,0.36117,247,-0.5670
ENSG00000204186,ZDBF2,7,-2.7775,47,-0.0105,18,-1.4789,11,-2.1349,51,0.10901,25,-1.0297,78,1.40405
ENSG00000114948,ADAM23,26,-1.9545,43,-1.2519,16,-2.6021,19,-2.3482,41,-1.2540,79,-0.2975,177,2.01038
ENSG00000118246,FASTKD2,26,-0.7232,28,-0.6521,42,0.00771,63,0.64807,21,-1.0105,49,0.25250,48,0.31658
ENSG00000118263,KLF7,28,-0.6487,23,-1.0380,69,0.72646,42,-0.0583,82,1.00423,19,-1.3412,53,0.46266
ENSG00000118260,CREB1,36,-0.3236,46,0.04433,73,0.75894,71,0.71728,54,0.28144,19,-1.3426,44,-0.0482
ENSG00000144401,METTL21A,21,-0.1757,19,-0.3754,13,-0.8426,14,-0.8089,12,-1.0695,40,0.90998,26,0.24624
ENSG00000178385,PLEKHM3,28,-0.8193,36,-0.4707,13,-1.9023,24,-1.0321,109,1.32953,48,0.00242,57,0.39283
ENSG00000188674,C2orf80,19,-2.3097,81,-0.1770,23,-2.0575,19,-2.3070,22,-2.1169,149,0.90894,126,0.88262
ENSG00000115020,PIKFYVE,40,0.04105,21,-0.9707,24,-0.7046,60,0.68317,51,0.44432,26,-0.6640,47,0.47400
ENSG00000078018,MAP2,1737,-0.2299,2935,0.66764,1741,-0.2266,678,-1.6470,2627,0.42006,1378,-0.6279,2156,0.16240
ENSG00000144406,UNC80,96,-0.9186,171,-0.0523,130,-0.4676,101,-0.8571,419,1.42218,119,-0.6515,193,0.22117
ENSG00000197713,RPE,17,-0.7280,24,-0.1672,20,-0.4753,22,-0.3099,14,-1.0287,29,0.12495,35,0.61173
ENSG00000115365,LANCL1,82,-1.1900,100,-0.9529,266,0.61405,120,-0.6273,165,-0.1420,252,0.58885,202,0.26933
ENSG00000178568,ERBB4,73,-0.6376,57,-1.0872,73,-0.6402,83,-0.4499,215,1.06277,295,1.91004,60,-1.2519
ENSG00000144451,SPAG16,74,0.47269,58,0.08110,90,0.78112,42,-0.4100,71,0.40679,29,-1.0533,53,-0.0853
ENSG00000138363,ATIC,60,0.67803,24,-0.7617,50,0.38769,34,-0.2096,7,-2.4044,62,0.83160,36,-0.1518
ENSG00000115414,FN1,22,-1.6145,33,-1.0824,57,-0.1855,609,4.98787,9,-2.8497,23,-1.6134,5,-4.1931
ENSG00000079246,XRCC5,91,-0.7351,58,-1.4743,199,0.48069,140,-0.0731,135,-0.1378,169,0.24403,178,0.48013
ENSG00000260804,LINC01963,17,-1.0125,26,-0.4142,20,-0.7720,19,-0.8729,37,0.14107,27,-0.3708,48,0.92559
ENSG00000197756,RPL37A,2770,0.51794,3522,1.03207,3097,0.69933,2081,0.06317,1343,-0.6120,1935,-0.0554,1156,-1.1271
ENSG00000115457,IGFBP2,1,-4.8315,14,-1.0426,21,-0.3894,42,0.71097,12,-1.2118,20,-0.4963,41,1.18663
ENSG00000115461,IGFBP5,88,0.13569,54,-0.6427,164,1.16120,354,2.61198,14,-2.5552,55,-0.6308,41,-1.3386
ENSG00000163466,ARPC2,172,-0.6750,293,0.16448,186,-0.5507,174,-0.6533,203,-0.4170,293,0.16230,311,0.38365
ENSG00000127837,AAMP,78,0.11310,48,-0.6877,53,-0.4966,81,0.16804,56,-0.4130,101,0.58275,76,0.10264
ENSG00000127838,PNKD,107,-0.3347,136,0.03720,93,-0.5574,167,0.36037,62,-1.1606,197,0.68929,127,-0.1027
ENSG00000144580,CNOT9,24,-0.3190,29,-0.0571,28,-0.0866,53,0.91359,23,-0.4260,42,0.60707,24,-0.5108
ENSG00000171450,CDK5R2,50,-1.0785,104,0.03117,13,-2.9930,46,-1.2173,119,0.23858,151,0.69849,118,0.34799
ENSG00000144567,RETREG2,102,-0.6371,91,-0.8643,73,-1.1265,120,-0.3918,107,-0.5629,234,0.73735,191,0.53861
ENSG00000158552,ZFAND2B,17,-0.8158,28,-0.1039,24,-0.3390,40,0.48362,16,-0.8962,56,1.18282,24,-0.4836
ENSG00000115657,ABCB6,31,0.57503,24,0.21783,16,-0.3953,7,-1.5963,11,-0.9413,23,0.13623,23,0.21526
ENSG00000198925,ATG9A,62,-0.0342,48,-0.4550,30,-1.1336,70,0.15331,49,-0.4030,74,0.25060,74,0.38337
ENSG00000127824,TUBA4A,88,-1.7600,136,-1.1858,53,-2.4966,99,-1.5847,132,-1.1639,334,0.28718,473,1.52674
ENSG00000135924,DNAJB2,63,-0.6203,112,0.28062,96,0.01224,96,0.02214,88,-0.1134,151,0.82600,73,-0.5660
ENSG00000054356,PTPRN,46,-2.0161,147,-0.3066,41,-2.1880,49,-1.9176,127,-0.5017,231,0.46877,255,0.99959
ENSG00000123989,CHPF,72,0.51660,40,-0.4173,13,-2.0272,28,-0.9356,33,-0.6742,100,1.21842,49,-0.1211
ENSG00000124006,OBSL1,49,0.01592,61,0.40746,25,-0.9753,96,1.12135,37,-0.3783,56,0.27941,36,-0.5939
ENSG00000114923,SLC4A3,39,0.01027,37,-0.0882,2,-4.0961,45,0.21352,54,0.51768,52,0.47911,38,-0.0602
ENSG00000116106,EPHA4,47,-1.7250,64,-1.3526,15,-3.3978,107,-0.5076,76,-1.0209,127,-0.2627,261,1.73046
ENSG00000163082,SGPP2,5,-2.4277,20,-0.5321,8,-1.7140,43,0.71227,8,-1.7381,35,0.46470,36,0.69654
ENSG00000116120,FARSB,33,-0.9566,27,-1.3059,22,-1.5452,21,-1.5865,44,-0.5103,112,1.10089,80,0.67653
ENSG00000123983,ACSL3,253,-0.0310,119,-1.2448,163,-0.7059,209,-0.3273,209,-0.3236,244,-0.0947,359,0.87768
ENSG00000171951,SCG2,72,-2.1188,139,-1.2133,51,-2.6106,80,-1.9574,315,0.10067,674,1.57030,339,0.33802
ENSG00000085449,WDFY1,20,-0.7661,20,-0.7979,20,-0.7282,59,0.93633,74,1.31827,30,-0.1260,31,-0.1625
ENSG00000135900,MRPL44,28,-0.2855,18,-1.0189,24,-0.4939,26,-0.3937,44,0.41178,54,0.81016,35,0.07278
ENSG00000135919,SERPINE2,785,1.86722,171,-0.6805,100,-1.4455,280,0.12160,68,-2.0104,321,0.37386,229,-0.2710
ENSG00000036257,CUL3,59,-0.8391,58,-0.9366,71,-0.5587,100,-0.0297,68,-0.6201,114,0.17587,138,0.78143
ENSG00000135905,DOCK10,17,-0.7353,27,-0.0749,135,2.76711,25,-0.1850,40,0.53307,32,0.20943,6,-2.5981
ENSG00000168958,MFF,101,-0.0221,83,-0.3605,80,-0.3830,95,-0.1164,71,-0.5736,136,0.48647,110,0.16866
ENSG00000173744,AGFG1,36,-1.1784,56,-0.5399,60,-0.4026,131,0.81748,64,-0.3143,79,0.00923,91,0.37974
ENSG00000153820,SPHKAP,17,-0.8974,15,-1.0988,0,-7.1829,11,-1.4850,20,-0.6312,36,0.31162,49,1.34946
ENSG00000153823,PID1,31,-0.4230,42,0.03825,16,-1.4467,20,-1.0684,42,0.03746,37,-0.1823,53,0.67451
ENSG00000187957,DNER,122,-0.4314,105,-0.7005,258,0.74579,133,-0.2975,187,0.22750,386,1.67218,83,-1.3281
ENSG00000153827,TRIP12,96,-0.5243,76,-0.9272,171,0.36965,188,0.52726,132,-0.0335,94,-0.5974,165,0.51040
ENSG00000163053,SLC16A14,9,-1.7777,21,-0.5364,16,-0.9285,82,1.70561,49,0.83212,19,-0.6786,29,-0.0403
ENSG00000135932,CAB39,78,-1.1190,102,-0.7827,62,-1.4775,99,-0.7763,68,-1.3377,182,0.17691,252,1.20080
ENSG00000135916,ITM2C,1232,1.31011,596,0.12936,346,-0.7204,643,0.23684,273,-1.0782,739,0.50811,405,-0.6710
ENSG00000204128,C2orf72,98,1.36083,49,0.23559,9,-2.2111,61,0.58720,35,-0.2838,46,0.13979,32,-0.6313
ENSG00000173692,PSMD1,160,-0.3754,99,-1.1705,191,-0.1089,163,-0.3463,230,0.18650,168,-0.3246,276,0.78349
ENSG00000115053,NCL,535,0.08196,345,-0.6389,977,1.05900,389,-0.4134,751,0.62279,301,-0.8588,532,0.10948
ENSG00000187514,PTMA,1115,-0.1566,1133,-0.1438,4097,2.04189,2242,0.96408,1384,0.18180,880,-0.5594,633,-1.3434
ENSG00000156973,PDE6D,42,0.46566,28,-0.1513,29,-0.1295,66,1.20634,14,-1.1960,49,0.79893,20,-0.9173
ENSG00000135930,EIF4E2,41,-0.4358,52,-0.0648,43,-0.3449,33,-0.7492,53,-0.0375,51,-0.0937,65,0.47230
ENSG00000115468,EFHD1,106,1.02319,52,-0.1244,251,2.64060,157,1.70387,21,-1.4810,25,-1.2671,8,-3.3561
ENSG00000204120,GIGYF2,89,-0.1817,92,-0.1491,142,0.54828,134,0.45336,178,0.92096,57,-0.9290,93,-0.1758
ENSG00000182600,SNORC,484,2.31280,151,0.30376,58,-1.1775,304,1.43398,94,-0.4571,96,-0.4644,43,-2.0525
ENSG00000066248,NGEF,69,-1.5296,174,-0.1375,77,-1.3543,78,-1.3436,95,-1.0468,309,0.88571,234,0.54247
ENSG00000085978,ATG16L1,14,-0.7425,15,-0.7345,18,-0.3985,23,-0.0614,32,0.47997,26,0.19354,27,0.35577
ENSG00000188042,ARL4C,83,-0.8208,123,-0.2323,23,-2.6695,101,-0.5190,254,0.93702,362,1.82600,82,-1.1188
ENSG00000157985,AGAP1,135,0.15810,198,0.87140,229,1.01889,107,-0.2035,129,0.09690,80,-0.6897,85,-0.7551
ENSG00000132321,IQCA1,137,1.37923,37,-0.7781,95,0.75536,55,-0.1058,103,0.88943,19,-1.7562,53,-0.2405
ENSG00000198612,COPS8,117,-0.0513,74,-0.7943,64,-0.9581,118,-0.0281,125,0.05047,139,0.24212,144,0.43263
ENSG00000124831,LRRFIP1,71,-0.6216,48,-1.2641,54,-1.0234,212,1.12416,261,1.48691,85,-0.3609,102,-0.0787
ENSG00000132329,RAMP1,298,1.45944,151,0.35905,22,-2.5723,170,0.51522,86,-0.5487,173,0.61113,74,-1.0411
ENSG00000184182,UBE2F,56,-0.0058,63,0.21178,15,-1.9855,61,0.11963,51,-0.1364,71,0.40211,56,-0.0183
ENSG00000132323,ILKAP,33,-0.2822,26,-0.7202,41,0.03081,72,0.93388,62,0.67699,35,-0.2077,38,-0.1077
ENSG00000144485,HES6,94,1.31989,42,0.00762,50,0.29658,41,-0.0092,47,0.19189,27,-0.7262,34,-0.4226
ENSG00000132326,PER2,21,-1.0715,53,0.38589,16,-1.4435,21,-1.0316,68,0.75035,25,-0.8580,54,0.60237
ENSG00000204104,TRAF3IP1,40,-0.4370,64,0.30521,55,0.03642,66,0.34694,136,1.54805,27,-1.0800,43,-0.4838
ENSG00000065802,ASB1,16,-0.7705,32,0.30680,27,0.03231,17,-0.7154,31,0.24487,44,0.87113,21,-0.5200
ENSG00000068024,HDAC4,16,-0.8865,39,0.54384,28,-0.0128,15,-0.9300,32,0.16978,18,-0.7651,33,0.36990
ENSG00000130414,NDUFA10,102,-0.4681,112,-0.3452,81,-0.8056,116,-0.2671,134,-0.0463,147,0.10351,169,0.50253
ENSG00000172428,COPS9,641,0.45484,693,0.64626,366,-0.4229,407,-0.2602,175,-1.5279,514,0.11295,450,-0.1520
ENSG00000063660,GPC1,101,0.29241,99,0.28580,25,-1.7806,138,0.79806,67,-0.3359,86,0.05169,77,-0.1820
ENSG00000130294,KIF1A,340,-0.0433,463,0.49288,301,-0.2324,218,-0.7205,540,0.69372,270,-0.4273,335,-0.0947
ENSG00000122085,MTERF4,31,-0.2037,25,-0.5593,27,-0.3724,62,0.90955,44,0.34581,53,0.73423,27,-0.5520
ENSG00000115685,PPP1R7,93,-0.6466,132,-0.1276,123,-0.2289,64,-1.2105,26,-2.5166,209,0.68240,172,0.47812
ENSG00000115677,HDLBP,143,-0.0348,134,-0.1456,144,-0.0232,102,-0.5567,100,-0.5844,160,0.15911,164,0.28796
ENSG00000168385,SEPTIN2,559,1.65988,175,-0.2775,432,1.20328,329,0.74992,216,0.07432,125,-0.8139,108,-1.2965
ENSG00000115694,STK25,89,-0.2059,142,0.57757,33,-1.6877,132,0.40662,136,0.45008,117,0.23667,84,-0.4369
ENSG00000176946,THAP4,46,0.23589,39,-0.0545,25,-0.6741,25,-0.7019,34,-0.2239,40,-0.0069,46,0.35037
ENSG00000168397,ATG4B,29,-0.5793,23,-0.9595,28,-0.6254,93,1.30124,56,0.45565,48,0.25459,39,-0.1567
ENSG00000168395,ING5,36,-0.0754,46,0.35598,50,0.46318,60,0.73284,53,0.53228,34,-0.1616,26,-0.7871
ENSG00000224318,CHL1-AS2,49,1.61145,34,1.09268,2,-2.8402,2,-2.9256,2,-2.9059,17,-0.1098,16,-0.2783
ENSG00000134121,CHL1,200,-0.5238,131,-1.2348,88,-1.7515,165,-0.8137,201,-0.5172,286,0.02981,433,1.21813
ENSG00000144619,CNTN4,9,-2.4748,23,-1.2265,18,-1.5110,7,-2.8009,52,0.05154,38,-0.4576,89,1.74238
ENSG00000113851,CRBN,64,-0.9244,58,-1.1439,99,-0.2538,158,0.46680,107,-0.1478,118,0.00885,149,0.61295
ENSG00000175928,LRRN1,45,1.00418,24,0.02706,17,-0.5411,22,-0.1035,9,-1.4427,35,0.66674,20,-0.4053
ENSG00000150995,ITPR1,163,-0.6951,261,0.03040,83,-1.7050,185,-0.5013,371,0.58641,199,-0.4173,322,0.57924
ENSG00000134107,BHLHE40,53,-0.7466,46,-1.0149,13,-2.7466,120,0.52336,25,-1.8664,79,-0.1403,132,1.18504
ENSG00000134108,ARL8B,109,-0.6930,108,-0.7472,71,-1.3297,133,-0.3936,174,0.02375,184,0.12102,231,0.78388
ENSG00000196220,SRGAP3,79,-0.1479,87,0.00786,52,-0.7862,85,-0.0369,195,1.31438,55,-0.7347,87,-0.0030
ENSG00000206573,THUMPD3-AS1,16,-0.9775,39,0.36806,25,-0.3182,33,0.10839,70,1.29833,33,0.10065,23,-0.6065
ENSG00000134077,THUMPD3,24,-0.7230,23,-0.8651,70,0.91310,34,-0.2148,37,-0.0860,46,0.27075,42,0.12827
ENSG00000168137,SETD5,59,-0.5022,90,0.14664,80,-0.0436,115,0.52358,223,1.65048,38,-1.2570,68,-0.4290
ENSG00000156959,LHFPL4,21,-0.5526,40,0.46393,6,-2.3946,20,-0.6748,61,1.09101,33,0.11397,29,-0.1185
ENSG00000134072,CAMK1,71,-0.0692,60,-0.3697,24,-1.6654,26,-1.5782,14,-2.4658,132,1.03391,90,0.47092
ENSG00000171148,TADA3,128,0.47976,106,0.20269,76,-0.3253,125,0.44607,86,-0.1483,106,0.20248,77,-0.4387
ENSG00000241553,ARPC4,77,-0.7260,152,0.35244,55,-1.2403,137,0.15029,75,-0.7732,155,0.38106,131,0.13491
ENSG00000156990,RPUSD3,20,-1.1634,44,0.05735,31,-0.5014,23,-0.9354,30,-0.5285,82,1.19717,40,-0.1592
ENSG00000163703,CRELD1,19,-1.4342,28,-0.9172,5,-3.3895,38,-0.3811,26,-0.9707,70,0.62381,71,0.99438
ENSG00000163704,PRRT3,33,0.26596,25,-0.1961,6,-2.1993,10,-1.5840,40,0.57305,32,0.24156,32,0.32936
ENSG00000125037,EMC3,82,-0.1453,61,-0.6350,34,-1.4665,126,0.52226,52,-0.8551,92,0.03106,115,0.61030
ENSG00000254999,BRK1,129,-0.5427,211,0.23716,83,-1.2073,145,-0.3621,86,-1.1454,277,0.72920,194,0.12779
ENSG00000157014,TATDN2,28,-0.3900,56,0.73808,47,0.39091,31,-0.2469,40,0.11187,27,-0.4847,33,-0.2417
ENSG00000157020,SEC13,31,-0.0523,20,-0.7470,26,-0.2958,53,0.82115,11,-1.5018,58,1.09788,27,-0.3616
ENSG00000157087,ATP2B2,179,-0.9854,351,0.04463,53,-2.7767,143,-1.3178,303,-0.1843,293,-0.2601,495,1.00963
ENSG00000157103,SLC6A1,379,0.69508,154,-0.7576,155,-0.6972,533,1.26751,314,0.39076,526,1.43614,89,-1.9433
ENSG00000197548,ATG7,23,-0.4534,12,-1.4505,37,0.28569,26,-0.2461,35,0.22256,40,0.48900,34,0.27424
ENSG00000144560,VGLL4,44,-0.1171,57,0.28318,17,-1.5559,81,0.84100,23,-1.1347,80,0.91539,37,-0.5573
ENSG00000157152,SYN2,83,-1.8201,217,-0.4049,84,-1.8038,119,-1.2802,339,0.31753,291,0.08480,392,0.93257
ENSG00000075975,MKRN2,22,-0.8032,39,0.02426,27,-0.5285,30,-0.3771,24,-0.6866,59,0.78219,39,0.06925
ENSG00000132155,RAF1,30,-0.1336,20,-0.8230,32,-0.0299,107,2.00689,40,0.32679,22,-0.6396,26,-0.4714
ENSG00000144713,RPL32,1753,0.44459,2635,1.27960,1654,0.35194,1278,-0.0551,665,-1.0505,1383,0.07549,764,-1.1305
ENSG00000144711,IQSEC1,239,0.13014,312,0.61724,145,-0.6415,175,-0.3506,276,0.35820,206,-0.1060,197,-0.2451
ENSG00000163517,HDAC11,85,0.88666,64,0.49150,76,0.71588,37,-0.4041,37,-0.4177,49,0.03496,34,-0.7750
ENSG00000163528,CHCHD4,41,0.90246,31,0.52118,25,0.10518,8,-1.5631,2,-3.1173,23,-0.0413,23,0.02623
ENSG00000170876,TMEM43,31,0.24707,15,-0.9347,29,0.18430,87,2.01041,23,-0.2164,17,-0.7257,22,-0.4139
ENSG00000154767,XPC,39,0.15276,15,-1.2919,90,1.55704,66,1.02305,79,1.32682,17,-1.1178,23,-0.8751
ENSG00000170860,LSM3,97,-0.2715,137,0.29691,99,-0.2328,86,-0.4583,51,-1.2458,175,0.73962,109,-0.1357
ENSG00000154781,CCDC174,42,0.44523,22,-0.5753,62,1.09994,50,0.71948,49,0.68568,18,-0.8706,25,-0.4864
ENSG00000225733,FGD5-AS1,167,0.43263,161,0.41093,165,0.41356,162,0.38383,113,-0.1775,115,-0.1648,98,-0.5576
ENSG00000177463,NR2C2,45,0.03402,49,0.19250,17,-1.4147,51,0.22992,78,0.91421,45,0.04107,39,-0.3001
ENSG00000131368,MRPS25,60,-0.2703,80,0.18302,37,-1.0070,46,-0.6848,47,-0.6263,107,0.71743,73,0.05577
ENSG00000131381,RBSN,53,-0.4384,79,0.18512,54,-0.4269,60,-0.2540,93,0.43602,54,-0.4443,79,0.25907
ENSG00000131370,SH3BP5,37,-1.5371,69,-0.6706,152,0.60526,69,-0.6170,133,0.39824,86,-0.3108,129,0.55530
ENSG00000144597,EAF1,16,-1.0752,22,-0.6016,20,-0.7010,8,-1.9823,36,0.16302,45,0.57991,41,0.60018
ENSG00000206560,ANKRD28,37,-0.6191,33,-0.8486,107,1.05721,60,0.13508,91,0.78223,55,-0.0047,50,-0.2376
ENSG00000154813,DPH3,34,0.12807,33,0.10435,34,0.14281,19,-0.7428,27,-0.2303,37,0.30089,30,-0.0772
ENSG00000131378,RFTN1,10,-2.0212,17,-1.3542,6,-2.8251,35,-0.2468,18,-1.2454,42,0.05670,69,1.52861
ENSG00000154822,PLCL2,11,-2.1159,35,-0.4590,34,-0.4952,35,-0.4363,30,-0.6708,55,0.28141,63,0.79221
ENSG00000131374,TBC1D5,97,0.35116,87,0.19363,93,0.27919,113,0.59365,94,0.30121,49,-0.7534,68,-0.2933
ENSG00000182568,SATB1,88,-1.2388,129,-0.7264,85,-1.2949,93,-1.1702,495,1.49266,156,-0.4166,254,0.61166
ENSG00000144566,RAB5A,165,0.21022,103,-0.5503,166,0.22224,80,-0.9026,156,0.11933,158,0.15993,157,0.20357
ENSG00000114166,KAT2B,193,1.92830,69,0.20102,162,1.60734,50,-0.3138,52,-0.2430,33,-1.0157,27,-1.5818
ENSG00000151789,ZNF385D,37,-1.5657,84,-0.3795,46,-1.2609,26,-2.0521,293,1.70789,232,1.49673,66,-0.9564
ENSG00000182247,UBE2E2,17,-2.1551,59,-0.3958,45,-0.7574,41,-0.8927,58,-0.3741,110,0.69552,94,0.57650
ENSG00000170142,UBE2E1,72,-0.0934,80,0.07949,119,0.71114,115,0.65007,81,0.09169,68,-0.1922,62,-0.4638
ENSG00000197885,NKIRAS1,53,-0.3846,44,-0.7246,27,-1.3987,28,-1.3476,44,-0.6611,75,0.16282,99,1.02226
ENSG00000174748,RPL15,908,-0.0577,1371,0.66555,969,0.04527,814,-0.2264,581,-0.7429,1250,0.49598,746,-0.5112
ENSG00000174738,NR1D2,73,-0.2514,75,-0.2158,76,-0.1782,77,-0.1666,85,-0.0078,91,0.09420,94,0.22679
ENSG00000151090,THRB,61,-1.2522,146,0.07229,69,-1.0819,84,-0.7721,134,-0.0661,135,-0.0526,181,0.66900
ENSG00000077097,TOP2B,150,-0.1445,103,-0.7736,178,0.11753,101,-0.7518,141,-0.2426,199,0.32262,194,0.40398
ENSG00000151092,NGLY1,10,-1.4768,10,-1.6125,17,-0.7342,48,0.89227,39,0.56929,32,0.24830,32,0.36228
ENSG00000179796,LRRC3B,118,2.22354,34,0.08878,40,0.34496,11,-1.6283,24,-0.4182,28,-0.2263,20,-0.9641
ENSG00000033867,SLC4A7,72,-0.1962,82,0.01453,81,-0.0153,71,-0.2250,188,1.36072,22,-2.0653,88,0.19103
ENSG00000187118,CMC1,21,-0.8314,29,-0.3904,23,-0.7106,38,0.04610,7,-2.5039,60,0.84789,43,0.35784
ENSG00000163512,AZI2,79,-0.4981,133,0.34753,161,0.61980,97,-0.1826,103,-0.0890,70,-0.7312,114,0.11187
ENSG00000144642,RBMS3,29,-0.3641,22,-0.8094,41,0.17502,174,2.78758,48,0.44855,48,0.49681,8,-2.7011
ENSG00000163527,STT3B,92,0.60683,42,-0.6655,57,-0.1311,106,0.83891,45,-0.5067,25,-1.4787,76,0.49007
ENSG00000152642,GPD1L,19,-1.5806,42,-0.4408,16,-1.8561,59,0.11335,65,0.27009,36,-0.6757,79,1.00307
ENSG00000144635,DYNC1LI1,39,-1.0808,44,-0.9458,38,-1.1216,39,-1.0814,56,-0.5300,68,-0.2678,128,1.35570
ENSG00000170275,CRTAP,92,0.88987,57,0.11438,88,0.81233,128,1.44303,81,0.67524,33,-0.7645,24,-1.5561
ENSG00000153558,FBXL2,5,-3.1883,24,-0.9942,9,-2.2732,8,-2.4654,9,-2.2885,57,0.44035,76,1.64033
ENSG00000153560,UBP1,27,-1.1740,41,-0.5896,33,-0.8683,103,0.88146,90,0.67146,38,-0.7267,71,0.46810
ENSG00000163539,CLASP2,135,-1.0113,209,-0.3739,268,0.03715,214,-0.3086,253,-0.0512,288,0.16699,307,0.39720
ENSG00000170248,PDCD6IP,39,-1.1042,36,-1.2957,67,-0.2794,145,0.93701,52,-0.6615,77,-0.0852,104,0.65229
ENSG00000172995,ARPP21,66,-1.8756,171,-0.4823,109,-1.1190,136,-0.7899,250,0.14206,199,-0.2346,334,1.03566
ENSG00000178567,EPM2AIP1,53,-1.0842,95,-0.2041,112,0.06891,120,0.17743,214,1.11804,127,0.29371,90,-0.3833
ENSG00000076242,MLH1,40,0.99054,12,-0.9589,22,0.04977,23,0.11468,15,-0.5360,24,0.17690,22,0.00477
