Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000170854,RIOX2,116,2.36190,50,0.75840,22,-0.5872,15,-1.2250,23,-0.5686,15,-1.2563
ENSG00000080822,CLDND1,116,-2.0666,1397,2.01928,1225,2.25771,110,-2.2740,77,-2.8118,79,-2.7617
ENSG00000080819,CPOX,116,1.63200,74,0.82647,64,0.66853,17,-1.6250,23,-1.1004,26,-0.9373
ENSG00000064225,ST3GAL6,116,2.72120,16,-0.7868,12,-1.3523,9,-1.7001,25,-0.1103,23,-0.3084
ENSG00000184220,CMSS1,116,0.63186,64,-0.3193,53,-0.6810,53,-0.6742,86,0.16842,111,0.64941
ENSG00000168386,FILIP1L,116,2.47221,15,-1.0345,2,-3.6479,7,-2.3416,32,0.12002,43,0.68680
ENSG00000036054,TBC1D23,116,2.16085,11,-1.7496,24,-0.6177,22,-0.7949,36,0.07304,28,-0.3729
ENSG00000154174,TOMM70,116,0.45382,78,-0.1820,46,-1.0974,55,-0.7937,146,0.99271,95,0.13892
ENSG00000114354,TFG,116,1.31493,46,-0.2290,48,-0.1716,32,-0.8724,63,0.31690,42,-0.4184
ENSG00000138468,SENP7,116,1.70301,15,-1.6257,65,0.78295,27,-0.8201,23,-1.0676,36,-0.3058
ENSG00000174173,TRMT10C,116,1.49037,22,-1.2169,26,-1.0397,32,-0.7272,52,0.11283,64,0.52116
ENSG00000081154,PCNP,116,-0.0998,87,-0.5538,134,0.15740,145,0.29711,138,0.20347,98,-0.4013
ENSG00000066422,ZBTB11,116,1.18944,75,0.43862,41,-0.5525,38,-0.6727,50,-0.2224,60,0.08232
ENSG00000114391,RPL24,116,-2.5668,493,-0.3900,744,0.30323,1030,0.95469,586,-0.1333,491,-0.4393
ENSG00000182504,CEP97,116,1.20768,111,1.13940,72,0.44106,33,-0.9219,36,-0.7771,29,-1.1401
ENSG00000144815,NXPE3,116,0.22395,191,1.06823,169,1.01406,44,-1.3902,61,-0.8539,76,-0.4789
ENSG00000170017,ALCAM,116,-1.0241,381,0.88372,516,1.77254,131,-0.9104,116,-1.1067,107,-1.2354
ENSG00000242759,LINC00882,116,1.36496,16,-1.7658,47,-0.1825,61,0.29919,28,-1.0450,58,0.19091
ENSG00000243701,DUBR,116,2.46636,12,-1.3555,50,0.99273,5,-2.8234,15,-1.1096,16,-1.0491
ENSG00000114439,BBX,116,-0.7549,218,0.24301,492,2.13385,112,-0.8814,61,-1.8445,107,-0.9544
ENSG00000196776,CD47,116,-0.2844,169,0.32485,102,-0.5346,97,-0.6085,210,0.79899,141,0.02751
ENSG00000114446,IFT57,116,1.16845,21,-1.5271,24,-1.4114,38,-0.7058,76,0.50866,82,0.65075
ENSG00000198919,DZIP3,116,-0.1503,50,-1.4304,110,-0.2589,109,-0.2688,139,0.16046,195,0.82102
ENSG00000177707,NECTIN3,116,2.35819,1,-5.0668,16,-1.1211,20,-0.7567,40,0.44185,23,-0.5219
ENSG00000144827,ABHD10,116,1.41387,33,-0.6384,33,-0.7078,35,-0.6140,70,0.60302,39,-0.4293
ENSG00000144834,TAGLN3,116,-1.0266,148,-0.6522,29,-3.1899,176,-0.4290,559,1.98656,226,0.01177
ENSG00000091972,CD200,116,0.79567,70,-0.0369,26,-1.6233,41,-0.9205,129,1.17359,67,-0.1081
ENSG00000144848,ATG3,116,0.85984,120,0.92260,105,0.79996,36,-1.0886,58,-0.3103,28,-1.4852
ENSG00000138459,SLC35A5,116,1.84764,59,0.63574,39,-0.0515,29,-0.5662,28,-0.6326,18,-1.3473
ENSG00000091986,CCDC80,116,2.21246,0,-8.3118,73,1.59417,29,-0.2846,3,-3.4999,6,-2.6742
ENSG00000163608,NEPRO,116,2.03576,36,-0.0102,29,-0.4322,29,-0.4125,31,-0.3004,19,-1.0999
ENSG00000206530,CFAP44,116,2.41625,7,-2.1940,19,-0.8259,16,-1.1127,15,-1.1910,43,0.62371
ENSG00000176542,USF3,116,1.12983,71,0.30747,64,0.14858,40,-0.6690,34,-0.9429,64,0.13669
ENSG00000121579,NAA50,116,0.99007,56,-0.2051,48,-0.4762,55,-0.2639,78,0.36082,52,-0.3538
ENSG00000114573,ATP6V1A,116,-0.8628,170,-0.2647,39,-2.6036,146,-0.5645,453,1.70482,226,0.21265
ENSG00000163617,CCDC191,116,2.18911,5,-2.6548,54,0.88855,24,-0.6132,9,-2.0892,23,-0.6920
ENSG00000181722,ZBTB20,116,-1.0962,148,-0.7206,594,2.02736,314,0.54493,28,-3.3552,107,-1.3101
ENSG00000172020,GAP43,116,-3.0762,269,-1.8398,141,-2.9402,1148,0.46700,1175,0.51245,1813,1.44898
ENSG00000185565,LSAMP,116,-1.6462,272,-0.3454,241,-0.5937,327,-0.0653,375,0.18777,557,0.96977
ENSG00000113845,TIMMDC1,116,1.53203,38,-0.3292,49,0.05058,40,-0.2977,55,0.26630,16,-1.7380
ENSG00000138495,COX17,116,-0.0989,82,-0.6456,91,-0.5276,161,0.49677,161,0.49507,105,-0.2816
ENSG00000082701,GSK3B,116,0.45975,37,-1.2970,34,-1.5662,78,-0.2088,134,0.82791,114,0.49941
ENSG00000163428,LRRC58,116,0.26062,107,0.13857,166,1.01789,76,-0.4507,51,-1.1001,88,-0.2035
ENSG00000065518,NDUFB4,116,-0.2611,141,0.04582,96,-0.6074,186,0.58377,187,0.59256,85,-0.8078
ENSG00000144840,RABL3,116,2.03401,37,0.01785,25,-0.6236,38,0.08148,28,-0.4696,15,-1.4388
ENSG00000145087,STXBP5L,116,0.35928,22,-2.1960,16,-2.7683,57,-0.8300,151,0.94239,171,1.22207
ENSG00000173230,GOLGB1,116,-2.1536,119,-2.1102,587,0.38625,329,-0.6436,385,-0.3745,965,1.44298
ENSG00000173226,IQCB1,116,2.21457,41,0.30583,17,-1.0973,16,-1.2203,26,-0.4656,31,-0.1469
ENSG00000114023,FAM162A,116,0.40137,101,0.18481,42,-1.2748,96,0.11006,128,0.66374,77,-0.2868
ENSG00000114030,KPNA1,116,0.59348,71,-0.2024,68,-0.2868,53,-0.7202,101,0.41882,87,0.14053
ENSG00000173175,ADCY5,116,1.50260,88,1.00914,47,-0.0247,24,-1.1250,33,-0.6224,33,-0.6433
ENSG00000206527,HACD2,116,0.97159,81,0.35975,78,0.34951,48,-0.5182,43,-0.6832,55,-0.2734
ENSG00000065534,MYLK,116,0.43047,113,0.38728,215,1.90153,66,-0.5015,17,-2.5902,31,-1.7321
ENSG00000175455,CCDC14,116,1.66514,0,-8.5443,58,0.51469,12,-2.0473,24,-0.9888,68,0.82576
ENSG00000160145,KALRN,116,-0.3582,129,-0.1854,26,-2.7499,106,-0.5430,229,0.87450,243,1.00853
ENSG00000163848,ZNF148,116,0.34832,79,-0.2629,81,-0.2459,62,-0.7026,98,0.08440,128,0.59806
ENSG00000114520,SNX4,116,1.36489,19,-1.5280,57,0.16797,22,-1.3931,67,0.47707,46,-0.2264
ENSG00000144909,OSBPL11,116,2.55462,2,-3.7817,34,0.27632,20,-0.6150,16,-0.9591,16,-1.0110
ENSG00000114544,SLC41A3,116,1.35147,27,-1.0374,14,-2.1043,44,-0.2882,79,0.78212,53,0.01990
ENSG00000144908,ALDH1L1,116,1.48888,9,-2.5008,42,-0.2516,108,1.68349,13,-2.1420,17,-1.7206
ENSG00000159685,CHCHD6,116,1.28397,53,-0.0452,20,-1.6465,49,-0.1840,80,0.74366,38,-0.6136
ENSG00000114554,PLXNA1,116,2.01858,40,0.10744,5,-3.0068,19,-1.1365,43,0.28071,40,0.15234
ENSG00000163870,TPRA1,116,2.31262,54,0.85103,19,-0.8757,22,-0.6476,17,-1.0579,18,-0.9777
ENSG00000114631,PODXL2,116,0.32345,120,0.38455,28,-1.9910,78,-0.3352,163,1.07065,86,-0.1642
ENSG00000114626,ABTB1,116,1.29585,49,-0.1514,15,-2.0761,44,-0.3568,81,0.78100,47,-0.2376
ENSG00000074416,MGLL,116,-0.5815,166,-0.0130,62,-1.6317,270,0.92359,161,-0.0709,204,0.36162
ENSG00000058262,SEC61A1,116,1.41514,81,0.76953,45,-0.2051,41,-0.3465,38,-0.4968,30,-0.8863
ENSG00000163902,RPN1,116,0.18728,108,0.08083,109,0.09390,67,-0.7393,144,0.62778,84,-0.3601
ENSG00000075785,RAB7A,116,-0.5932,197,0.24754,168,-0.0110,176,0.07609,217,0.46786,127,-0.4958
ENSG00000177646,ACAD9,116,2.64418,29,0.04285,8,-1.9083,17,-0.8635,29,0.06103,13,-1.2136
ENSG00000240682,ISY1,116,2.17140,25,-0.4802,34,-0.0171,24,-0.6178,21,-0.8316,22,-0.7259
ENSG00000169714,CNBP,116,-0.6519,207,0.26239,186,0.10080,206,0.29564,217,0.39648,107,-0.8401
ENSG00000181789,COPG1,116,1.01224,26,-1.3704,32,-1.1452,33,-1.0690,116,1.22092,63,-0.0044
ENSG00000183624,HMCES,116,1.74132,39,-0.1217,20,-1.2692,36,-0.2948,47,0.18983,32,-0.4875
ENSG00000184897,H1FX,116,-0.0400,170,0.58617,51,-1.4102,128,0.13761,174,0.73290,97,-0.3466
ENSG00000129071,MBD4,116,1.11995,35,-0.8108,74,0.41536,34,-0.9438,47,-0.3878,65,0.17773
ENSG00000163913,IFT122,116,2.32475,20,-0.7092,9,-2.0782,28,-0.2320,36,0.23113,19,-0.8674
ENSG00000004399,PLXND1,116,2.32804,29,-0.1571,21,-0.6851,27,-0.2997,17,-1.0136,22,-0.6464
ENSG00000172765,TMCC1,116,1.33494,47,-0.1711,50,-0.1006,32,-0.8552,41,-0.4393,59,0.21657
ENSG00000196455,PIK3R4,116,2.48071,21,-0.5718,17,-0.9436,16,-0.9919,39,0.50281,9,-1.9852
ENSG00000017260,ATP2C1,116,0.48663,134,0.73161,60,-0.6256,50,-0.9169,117,0.58816,77,-0.1876
ENSG00000114670,NEK11,116,2.54487,5,-2.5665,29,1.05693,7,-2.1327,26,-0.2234,23,-0.4145
ENSG00000198585,NUDT16,116,0.70952,75,-0.0131,101,0.55289,51,-0.6603,60,-0.3923,68,-0.1667
ENSG00000114686,MRPL3,116,1.79430,37,-0.1862,16,-1.5418,34,-0.3352,48,0.25909,33,-0.4127
ENSG00000196353,CPNE4,116,1.99228,11,-1.8068,0,-7.3795,22,-0.9124,73,1.33761,29,-0.4277
ENSG00000138246,DNAJC13,116,1.33317,25,-1.1214,53,0.00361,37,-0.5850,49,-0.1152,53,0.01728
ENSG00000240303,ACAD11,116,2.91552,9,-1.4645,33,0.49039,5,-2.4289,6,-2.2406,19,-0.4941
ENSG00000081307,UBA5,116,1.35406,54,0.05968,24,-1.3094,46,-0.2130,65,0.42171,40,-0.4455
ENSG00000113971,NPHP3,116,1.81260,32,-0.3954,73,1.13247,24,-0.8742,8,-2.6022,26,-0.7710
ENSG00000091527,CDV3,116,-0.2050,96,-0.4914,179,0.57428,104,-0.4085,117,-0.2121,153,0.26961
ENSG00000163781,TOPBP1,116,2.03112,22,-0.8168,24,-0.7383,27,-0.5592,34,-0.1171,30,-0.3324
ENSG00000091513,TF,116,-3.0165,3273,2.47153,2394,2.33585,121,-3.1005,29,-5.1796,51,-4.3565
ENSG00000144867,SRPRB,116,1.30830,56,0.08395,20,-1.6133,40,-0.4844,75,0.63307,46,-0.2640
ENSG00000154917,RAB6B,116,-1.9275,412,0.01013,56,-3.1507,430,0.08848,758,1.23437,539,0.51531
ENSG00000163785,RYK,116,2.43734,3,-3.3862,31,0.05437,26,-0.2502,14,-1.3281,22,-0.5781
ENSG00000114019,AMOTL2,116,0.73737,131,0.94382,159,1.58264,27,-1.6399,25,-1.7662,35,-1.2233
ENSG00000129055,ANAPC13,116,1.22617,54,-0.0635,31,-0.9875,51,-0.1594,67,0.32483,46,-0.3470
ENSG00000182923,CEP63,116,0.82116,29,-1.3335,92,0.50799,43,-0.8308,56,-0.4018,88,0.40775
ENSG00000154928,EPHB1,116,2.06168,0,-6.8068,15,-1.4778,71,1.35264,16,-1.3726,22,-0.8465
ENSG00000073711,PPP2R3A,116,2.23967,17,-0.9916,60,1.14019,24,-0.5677,9,-2.1053,8,-2.2968
ENSG00000174579,MSL2,116,2.41646,14,-1.1913,22,-0.5711,23,-0.4959,20,-0.7107,24,-0.4560
ENSG00000114054,PCCB,116,2.09645,19,-0.9752,42,0.30248,24,-0.6505,32,-0.1982,13,-1.6787
ENSG00000118007,STAG1,116,2.16396,25,-0.4723,33,-0.0815,34,-0.0106,15,-1.3794,20,-0.9321
ENSG00000158092,NCK1,116,2.78405,6,-2.2353,20,-0.4795,18,-0.6835,22,-0.2754,11,-1.4190
ENSG00000114098,ARMC8,116,1.34200,39,-0.4747,22,-1.4553,32,-0.8388,70,0.53247,62,0.29274
ENSG00000158186,MRAS,116,0.23309,41,-1.3591,54,-1.0501,154,0.82123,113,0.22180,102,0.02803
ENSG00000114107,CEP70,116,2.41316,10,-1.6622,23,-0.4890,17,-1.0147,23,-0.4820,28,-0.1761
ENSG00000051382,PIK3CB,116,0.61979,84,0.10124,41,-1.0999,52,-0.7275,107,0.55502,97,0.36386
ENSG00000175110,MRPS22,116,2.42965,9,-1.7929,18,-0.8682,19,-0.7703,36,0.31030,17,-1.0230
ENSG00000184432,COPB2,116,1.67587,28,-0.6904,36,-0.3381,23,-1.1122,52,0.29561,37,-0.2874
ENSG00000114115,RBP1,116,2.18177,37,0.10683,41,0.32870,29,-0.2890,19,-0.9595,6,-2.7739
ENSG00000158258,CLSTN2,116,-0.2192,264,1.15095,10,-4.0172,46,-1.7342,188,0.65957,231,1.08636
ENSG00000114120,SLC25A36,116,0.07804,112,0.02295,94,-0.2798,68,-0.8178,134,0.35873,141,0.45986
ENSG00000177311,ZBTB38,116,-0.1202,132,0.09208,142,0.23055,97,-0.4451,119,-0.0804,143,0.24203
ENSG00000155903,RASA2,116,1.83707,33,-0.3255,22,-0.9855,18,-1.3285,37,-0.1692,51,0.41394
ENSG00000114125,RNF7,116,1.40427,57,0.18851,28,-1.0038,59,0.26638,60,0.29555,21,-1.4557
ENSG00000069849,ATP1B3,116,0.49928,84,-0.0166,23,-2.1108,84,-0.0244,143,1.01730,75,-0.2144
ENSG00000114126,TFDP2,116,1.12028,63,0.08965,58,-0.0525,54,-0.1533,31,-1.1084,65,0.15751
ENSG00000175066,GK5,116,2.14814,18,-0.9640,31,-0.1836,23,-0.7060,19,-1.0319,34,-0.0557
ENSG00000114127,XRN1,116,1.71684,13,-1.8162,58,0.57039,29,-0.6497,22,-1.1151,41,-0.0896
ENSG00000175054,ATR,116,2.10276,14,-1.4456,36,0.03088,12,-1.7140,30,-0.3145,35,-0.0354
ENSG00000144935,TRPC1,116,2.29434,9,-1.9664,22,-0.6637,18,-0.9523,30,-0.1596,30,-0.1296
ENSG00000163714,U2SURP,116,-0.9525,115,-0.9653,368,1.06675,152,-0.5956,140,-0.7239,294,0.59964
ENSG00000175040,CHST2,116,2.30891,8,-2.0672,11,-1.7215,22,-0.6303,48,0.76342,18,-0.9922
ENSG00000181744,DIPK2A,116,1.92424,70,0.96996,39,-0.0028,14,-1.6381,26,-0.6925,22,-0.9208
ENSG00000114698,PLSCR4,116,2.59150,5,-2.5717,26,-0.1910,36,0.43586,4,-2.9941,17,-0.9050
ENSG00000239922,AC092958.1,116,2.28287,79,1.51032,63,1.32242,1,-4.4525,1,-5.0736,0,-5.5613
ENSG00000163754,GYG1,116,1.70186,20,-1.1914,27,-0.8177,34,-0.4344,66,0.79687,22,-1.0919
ENSG00000071794,HLTF,116,0.72268,21,-1.9336,84,0.22700,59,-0.4206,77,0.05570,85,0.23056
ENSG00000018408,WWTR1,116,2.46020,10,-1.6112,52,1.05035,26,-0.2541,3,-3.4389,7,-2.2938
ENSG00000114744,COMMD2,116,1.94783,55,0.57985,35,-0.1391,21,-0.9947,30,-0.4395,20,-1.0853
ENSG00000082996,RNF13,116,-0.2460,324,1.49781,276,1.46146,73,-1.0485,59,-1.3779,48,-1.6845
ENSG00000070087,PFN2,116,-1.6335,345,0.04246,125,-1.6347,347,0.06111,660,1.37154,317,-0.1052
ENSG00000196428,TSC22D2,116,1.10084,30,-1.0570,34,-0.9421,50,-0.3215,81,0.55254,62,0.05991
ENSG00000120742,SERP1,116,0.47262,103,0.27809,79,-0.1679,105,0.36178,80,-0.1291,59,-0.6618
ENSG00000144895,EIF2A,116,1.15807,29,-1.0438,42,-0.5400,46,-0.4189,52,-0.2050,78,0.54823
ENSG00000198843,SELENOT,116,-0.1002,108,-0.2104,118,-0.0804,115,-0.1228,181,0.73239,91,-0.5361
ENSG00000181788,SIAH2,116,2.39928,19,-0.7459,15,-1.1888,15,-1.1784,34,0.15108,24,-0.4716
ENSG00000144893,MED12L,116,2.09339,3,-3.6977,8,-2.3514,25,-0.5929,34,-0.0619,52,0.69252
ENSG00000152601,MBNL1,116,0.23717,89,-0.1851,110,0.16921,61,-0.8401,114,0.24569,112,0.21218
ENSG00000181467,RAP2B,116,2.56630,26,-0.1773,6,-2.4093,15,-1.0337,21,-0.5299,31,0.10824
ENSG00000114790,ARHGEF26,116,1.62296,0,-5.9191,39,-0.2334,100,1.65417,10,-2.4265,18,-1.4649
ENSG00000174953,DHX36,116,-0.3226,73,-1.0403,142,-0.0043,92,-0.7487,148,0.07087,235,0.97923
ENSG00000114805,PLCH1,116,2.24713,0,-5.8915,8,-2.2565,10,-1.9366,51,0.81861,39,0.30345
ENSG00000169359,SLC33A1,116,1.99243,26,-0.5638,31,-0.3345,32,-0.2596,24,-0.7863,30,-0.4061
ENSG00000163655,GMPS,116,1.13614,51,-0.2111,34,-0.9374,43,-0.5483,67,0.24018,67,0.22985
ENSG00000169282,KCNAB1,116,1.37676,11,-2.2553,13,-2.2069,29,-0.9392,84,0.96114,67,0.48534
ENSG00000114850,SSR3,116,0.35141,103,0.16792,113,0.35175,93,-0.0059,67,-0.5594,83,-0.2010
ENSG00000163660,CCNL1,116,1.19197,29,-1.0350,102,1.16018,36,-0.7958,22,-1.5619,52,-0.1515
ENSG00000174891,RSRC1,116,-0.0330,55,-1.1696,146,0.38516,87,-0.5272,110,-0.1288,163,0.60082
ENSG00000178053,MLF1,116,2.71689,5,-2.4951,7,-2.2101,30,0.18614,26,-0.0936,13,-1.2349
ENSG00000168827,GFM1,116,1.69857,23,-0.9585,41,-0.0962,26,-0.8533,48,0.17871,32,-0.5114
ENSG00000118855,MFSD1,116,2.72368,11,-1.3245,25,-0.1646,21,-0.3905,16,-0.8327,9,-1.7626
ENSG00000180044,C3orf80,116,1.58249,28,-0.7931,0,-7.1682,22,-1.2091,93,1.41806,44,-0.0896
ENSG00000068885,IFT80,116,1.29037,65,0.29035,55,0.04376,28,-1.1015,46,-0.2862,50,-0.1173
ENSG00000113810,SMC4,116,2.17761,6,-2.4986,49,0.66655,19,-0.9681,12,-1.6780,30,-0.2237
ENSG00000213186,TRIM59,116,1.24408,115,1.23068,158,2.39436,1,-5.7350,1,-5.8830,2,-4.9507
ENSG00000186432,KPNA4,116,0.41077,98,0.13416,63,-0.6238,83,-0.1350,110,0.36752,87,-0.0573
ENSG00000163590,PPM1L,116,0.07362,85,-0.4063,36,-1.8293,60,-1.0208,196,1.13322,160,0.69691
ENSG00000169255,B3GALNT1,116,1.50490,63,0.43835,9,-2.6719,37,-0.4648,64,0.53938,41,-0.2693
ENSG00000169251,NMD3,116,1.85768,51,0.38188,32,-0.3760,34,-0.3070,35,-0.2293,16,-1.5033
ENSG00000196542,SPTSSB,116,2.37261,2,-3.6701,0,-6.7241,23,-0.5630,44,0.63513,31,-0.0060
ENSG00000244128,LINC01322,116,1.86495,17,-1.2552,18,-1.3014,49,0.37052,25,-0.7810,41,0.03617
ENSG00000114209,PDCD10,116,1.24987,37,-0.6041,57,0.07050,40,-0.5504,60,0.13906,42,-0.4659
ENSG00000163536,SERPINI1,116,-1.7645,402,0.14739,111,-1.9505,208,-0.9679,902,1.95226,354,-0.0643
ENSG00000173905,GOLIM4,116,-0.8555,68,-1.6624,393,1.36309,342,1.04816,28,-3.1186,148,-0.5244
ENSG00000008952,SEC62,116,-3.0109,609,-0.5342,1410,0.97787,834,-0.0435,600,-0.6148,1067,0.41241
ENSG00000173889,PHC3,116,1.88572,23,-0.8412,38,-0.0479,31,-0.3914,28,-0.5934,30,-0.4624
ENSG00000163558,PRKCI,116,1.31109,18,-1.6731,19,-1.6414,37,-0.6350,78,0.71327,66,0.38915
ENSG00000136603,SKIL,116,0.70326,58,-0.4134,79,0.08925,47,-0.8006,64,-0.2789,99,0.51614
ENSG00000013297,CLDN11,116,-1.2990,1112,2.66425,668,1.98206,37,-3.1308,8,-5.3649,17,-4.2617
ENSG00000013293,SLC7A14,116,0.57688,125,0.70408,51,-0.7906,49,-0.8624,86,0.11010,100,0.37564
ENSG00000163584,RPL22L1,116,2.67761,9,-1.6580,21,-0.4938,27,-0.0075,20,-0.5657,7,-2.0737
ENSG00000163577,EIF5A2,116,2.14223,16,-1.1755,9,-2.1182,17,-1.2142,54,0.84965,28,-0.3738
ENSG00000154310,TNIK,116,-0.2398,68,-1.0674,94,-0.6248,242,1.16276,70,-1.0965,176,0.49557
ENSG00000075651,PLD1,116,2.11532,72,1.19112,64,1.18712,13,-1.5855,1,-4.9425,4,-3.2884
ENSG00000144959,NCEH1,116,0.69549,48,-0.7005,4,-4.4720,43,-0.9748,143,1.26779,108,0.66417
ENSG00000169760,NLGN1,116,1.73986,17,-1.3788,27,-0.7841,15,-1.6807,47,0.18913,57,0.54632
ENSG00000177565,TBL1XR1,116,-0.2263,131,-0.0328,101,-0.4853,112,-0.3030,158,0.30512,173,0.48564
ENSG00000172667,ZMAT3,116,-0.4155,121,-0.3474,80,-1.0778,153,0.03069,198,0.51454,204,0.56736
ENSG00000121879,PIK3CA,116,1.06536,27,-1.2410,42,-0.6434,53,-0.2571,65,0.11157,74,0.35929
ENSG00000121864,ZNF639,116,2.11506,50,0.56061,23,-0.7427,22,-0.8079,32,-0.1823,17,-1.1895
ENSG00000171109,MFN1,116,2.23867,27,-0.3299,24,-0.5682,14,-1.4093,34,0.02103,24,-0.5935
ENSG00000114450,GNB4,116,1.43525,100,1.16472,37,-0.4940,35,-0.6206,28,-0.9935,42,-0.3146
ENSG00000136522,MRPL47,116,1.53689,56,0.26637,26,-0.9879,42,-0.2207,55,0.29092,27,-0.9368
ENSG00000136521,NDUFB5,116,-0.0033,156,0.47668,56,-1.2253,151,0.48748,153,0.52083,85,-0.5463
ENSG00000058056,USP13,116,2.59406,19,-0.6092,26,-0.1736,16,-0.9174,21,-0.5380,12,-1.4211
ENSG00000114757,PEX5L,116,-1.1112,361,0.69086,319,0.55853,126,-1.0724,246,0.06845,256,0.13966
ENSG00000163728,TTC14,116,0.24712,29,-1.8462,161,0.93692,44,-1.3675,56,-0.9729,163,0.96865
ENSG00000114416,FXR1,116,-0.5392,178,0.14375,254,0.85487,106,-0.7430,130,-0.3966,179,0.16324
ENSG00000205981,DNAJC19,116,1.23831,66,0.26946,27,-1.1718,46,-0.3166,86,0.83135,27,-1.1817
ENSG00000242808,SOX2-OT,116,-2.3360,1374,1.61890,1661,2.67655,180,-1.8003,44,-3.8998,68,-3.2586
ENSG00000181449,SOX2,116,-0.6970,53,-1.8570,297,0.96619,373,1.48493,27,-2.9816,122,-0.6724
ENSG00000043093,DCUN1D1,116,1.08080,71,0.25941,64,0.09063,36,-0.9006,53,-0.2286,57,-0.1094
ENSG00000078070,MCCC1,116,2.33085,50,0.74800,16,-1.1112,17,-1.0102,26,-0.3534,17,-1.0702
ENSG00000053524,MCF2L2,116,2.33820,6,-2.4361,18,-0.9463,32,-0.0019,8,-2.1429,40,0.43001
ENSG00000114796,KLHL24,116,0.61272,137,0.89716,125,0.87381,46,-0.9215,40,-1.1459,60,-0.4909
ENSG00000163872,YEATS2,116,1.60142,14,-1.8158,34,-0.5276,19,-1.4737,59,0.48950,52,0.23292
ENSG00000180834,MAP6D1,116,0.19396,317,2.00071,190,1.22440,43,-1.4409,33,-1.8277,31,-1.9548
ENSG00000175193,PARL,116,1.66996,51,0.24376,24,-0.9900,28,-0.7493,43,-0.0565,41,-0.1158
ENSG00000114770,ABCC5,116,1.12263,65,0.14835,13,-2.4540,27,-1.3035,84,0.66396,82,0.61032
ENSG00000145191,EIF2B5,116,1.37087,69,0.47682,25,-1.2090,48,-0.1240,51,-0.0185,41,-0.3845
ENSG00000161202,DVL3,116,1.78443,57,0.50684,29,-0.5999,26,-0.7890,31,-0.4866,35,-0.3138
ENSG00000161203,AP2M1,116,-1.7759,360,-0.0429,131,-1.7127,350,-0.0991,764,1.49445,366,-0.0195
ENSG00000161204,ABCF3,116,2.08466,32,-0.1520,16,-1.3376,29,-0.3371,40,0.19115,20,-0.9943
ENSG00000163888,CAMK2N2,116,0.76800,60,-0.2893,15,-2.5415,81,0.19255,98,0.56538,81,0.20848
ENSG00000175166,PSMD2,116,-0.2750,102,-0.4711,82,-0.8750,145,0.08722,188,0.58683,165,0.32832
ENSG00000114867,EIF4G1,116,0.13390,54,-1.0608,113,0.10448,112,0.08822,87,-0.3637,137,0.46295
ENSG00000175182,FAM131A,116,0.33982,87,-0.1259,21,-2.4154,83,-0.2154,157,1.00274,107,0.24543
ENSG00000163882,POLR2H,116,2.06614,20,-0.9430,14,-1.5868,31,-0.2725,43,0.31589,26,-0.5929
ENSG00000090539,CHRD,116,2.71896,0,-7.9354,1,-4.3074,26,-0.0979,29,0.15419,21,-0.4183
ENSG00000177383,MAGEF1,116,1.30772,45,-0.2780,27,-1.1516,39,-0.5581,84,0.87024,37,-0.6143
ENSG00000156931,VPS8,116,2.17376,23,-0.6497,25,-0.5114,18,-1.0648,33,-0.0869,26,-0.4638
ENSG00000187068,C3orf70,116,2.50925,8,-1.8714,30,0.01419,25,-0.2921,18,-0.8406,13,-1.3479
ENSG00000073803,MAP3K13,116,0.41085,87,-0.0586,71,-0.4128,76,-0.2837,98,0.16169,102,0.23947
ENSG00000163900,TMEM41A,116,2.19284,67,1.11838,20,-0.9059,24,-0.6216,25,-0.4975,10,-1.9479
ENSG00000163904,SENP2,116,0.90578,46,-0.5773,57,-0.2819,44,-0.7163,65,-0.0555,88,0.50492
ENSG00000136527,TRA2B,116,0.49153,112,0.43577,94,0.16195,57,-0.6883,76,-0.2066,87,0.02954
ENSG00000244405,ETV5,116,0.82815,64,-0.1355,29,-1.4524,54,-0.4660,94,0.55174,84,0.32305
ENSG00000058866,DGKG,116,1.75968,47,0.19138,13,-1.8785,41,-0.0339,21,-1.1654,53,0.44428
ENSG00000090520,DNAJB11,116,2.06217,14,-1.4716,38,0.09205,19,-1.0775,38,0.07388,21,-0.8758
ENSG00000156976,EIF4A2,116,-2.0823,473,0.06605,170,-1.6214,444,-0.0416,917,1.43505,446,-0.0332
ENSG00000073849,ST6GAL1,116,1.99400,48,0.39478,24,-0.7649,40,0.10646,26,-0.5943,15,-1.4590
ENSG00000157005,SST,116,0.47216,32,-1.5244,1,-5.9901,209,1.88952,111,0.46136,38,-1.3660
ENSG00000113916,BCL6,116,1.67540,6,-2.9826,42,-0.0927,49,0.19287,34,-0.4411,34,-0.4298
ENSG00000145012,LPP,116,1.40354,10,-2.3846,57,0.22682,87,1.06063,11,-2.3494,34,-0.6655
ENSG00000152492,CCDC50,116,1.21571,15,-2.0109,67,0.32605,76,0.55342,26,-1.3054,47,-0.2961
ENSG00000114279,FGF12,116,-1.2983,111,-1.3679,39,-3.0617,227,-0.2928,507,1.27723,456,1.04073
