Feature ID,Feature Name,Feature count topic 1to7,Feature log2 fold change topic 1to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000175161,CADM2,690,0.95687,345,-0.7757,309,-0.9431,384,-0.6665
ENSG00000083937,CHMP2B,81,0.27071,87,0.20564,74,-0.0520,54,-0.5719
ENSG00000163320,CGGBP1,70,0.35998,42,-0.6380,60,-0.1120,57,-0.1903
ENSG00000175105,ZNF654,24,0.16756,21,-0.0913,8,-1.5795,27,0.33573
ENSG00000169379,ARL13B,15,-0.7842,62,1.97511,7,-1.5184,19,-0.0171
ENSG00000178700,DHFR2,14,-0.4286,36,1.41127,18,0.27243,10,-0.7475
ENSG00000269028,MTRNR2L12,4886,-1.3193,10322,0.50666,3314,-1.2651,17569,1.72470
ENSG00000261292,AC110491.1,30,1.84075,2,-3.3902,7,-1.7360,12,-1.0162
ENSG00000113966,ARL6,36,1.69575,11,-1.3842,14,-0.9980,9,-1.6677
ENSG00000080200,CRYBG3,17,-0.8271,68,1.89946,21,-0.0910,18,-0.3794
ENSG00000170854,RIOX2,31,0.88228,18,-0.5374,14,-0.8838,17,-0.6939
ENSG00000080822,CLDND1,121,0.14536,143,0.31822,125,0.10129,85,-0.5357
ENSG00000080819,CPOX,21,0.75521,7,-1.4765,15,-0.2306,14,-0.4525
ENSG00000064225,ST3GAL6,16,0.72257,6,-1.1020,8,-0.7577,12,-0.2562
ENSG00000057019,DCBLD2,14,0.29332,3,-1.9336,6,-1.2000,18,0.59104
ENSG00000184220,CMSS1,133,1.10324,89,-0.2906,46,-1.2959,56,-1.0754
ENSG00000168386,FILIP1L,23,0.10594,63,1.71104,1,-4.2404,12,-1.0835
ENSG00000036054,TBC1D23,36,0.27592,58,0.89960,13,-1.4377,23,-0.6007
ENSG00000114021,NIT2,19,-0.0389,33,0.88196,24,0.37600,10,-1.0091
ENSG00000154174,TOMM70,125,1.24006,47,-1.1268,47,-1.1411,58,-0.8815
ENSG00000206535,LNP1,18,0.57651,11,-0.5052,19,0.29864,8,-0.9731
ENSG00000114354,TFG,50,0.25223,38,-0.3580,57,0.28304,37,-0.4090
ENSG00000138468,SENP7,30,-0.1399,59,1.01142,10,-1.7295,33,0.07161
ENSG00000174173,TRMT10C,75,0.87129,47,-0.4347,33,-0.9639,41,-0.6994
ENSG00000081154,PCNP,142,0.27162,106,-0.3510,115,-0.2318,124,-0.1165
ENSG00000066422,ZBTB11,64,1.02901,23,-1.2405,25,-1.1502,39,-0.5091
ENSG00000114391,RPL24,633,-0.2609,611,-0.1660,912,0.47618,756,0.19210
ENSG00000182504,CEP97,44,0.49829,40,0.04308,23,-0.8069,30,-0.4424
ENSG00000144815,NXPE3,52,0.52822,59,0.40701,25,-0.9187,29,-0.7532
ENSG00000170017,ALCAM,143,-0.2008,238,0.74574,176,0.24859,122,-0.3710
ENSG00000242759,LINC00882,28,-0.6345,44,0.41002,35,0.03681,49,0.65916
ENSG00000243701,DUBR,18,0.88375,11,-0.5429,8,-0.9589,10,-0.6599
ENSG00000114439,BBX,105,-0.5025,305,1.56179,111,-0.1465,91,-0.4902
ENSG00000196776,CD47,167,0.88484,68,-1.1081,106,-0.4316,94,-0.6644
ENSG00000114446,IFT57,73,0.88672,47,-0.3774,44,-0.5037,33,-1.0204
ENSG00000198919,DZIP3,229,0.76076,160,-0.3019,80,-1.3660,149,-0.4511
ENSG00000177707,NECTIN3,54,1.11101,7,-2.5911,44,0.02711,24,-0.9934
ENSG00000240891,PLCXD2,14,-0.0437,0,-5.0368,8,-0.8998,25,1.06101
ENSG00000144827,ABHD10,53,0.95873,24,-0.9457,24,-0.9437,31,-0.5926
ENSG00000144834,TAGLN3,374,1.29439,89,-1.8054,208,-0.5345,155,-1.0560
ENSG00000091972,CD200,109,1.35445,48,-0.8822,33,-1.4513,44,-1.0666
ENSG00000144848,ATG3,56,0.03403,73,0.43034,63,0.18728,42,-0.4825
ENSG00000138459,SLC35A5,28,0.53477,9,-1.5439,38,0.67474,15,-0.8164
ENSG00000091986,CCDC80,7,-2.7261,117,3.29529,26,0.34610,21,0.00832
ENSG00000163608,NEPRO,28,0.45771,27,0.11515,20,-0.3624,17,-0.6516
ENSG00000206530,CFAP44,18,-0.3050,48,1.47120,13,-0.6545,15,-0.4849
ENSG00000072858,SIDT1,19,2.54623,0,-6.1572,3,-2.1194,4,-1.6714
ENSG00000176542,USF3,58,0.19718,87,0.72820,21,-1.4628,47,-0.2711
ENSG00000121579,NAA50,65,0.56076,32,-0.8865,58,0.02266,43,-0.5012
ENSG00000114573,ATP6V1A,274,1.06342,121,-0.9352,147,-0.6358,127,-0.9283
ENSG00000178075,GRAMD1C,7,-1.6777,33,1.44232,21,0.67603,23,0.91277
ENSG00000184307,ZDHHC23,17,1.60384,2,-2.2852,5,-1.4128,7,-0.9690
ENSG00000163617,CCDC191,17,-1.0677,55,1.39450,24,0.00195,32,0.55254
ENSG00000181722,ZBTB20,71,-2.1707,685,2.63555,226,0.53241,188,0.26284
ENSG00000172020,GAP43,1680,0.77186,422,-1.8565,727,-1.0419,1394,-0.0417
ENSG00000185565,LSAMP,357,-0.1947,489,0.42650,407,0.12946,368,-0.0340
ENSG00000113845,TIMMDC1,35,-0.2084,40,0.12485,42,0.20183,39,0.13545
ENSG00000138495,COX17,117,0.15751,109,-0.0526,155,0.51617,78,-0.6280
ENSG00000082701,GSK3B,112,0.75733,44,-1.1994,62,-0.6792,80,-0.3085
ENSG00000163428,LRRC58,64,-0.4484,146,1.15437,79,0.14238,62,-0.2585
ENSG00000163430,FSTL1,6,-2.5042,73,2.49846,46,1.57696,17,-0.0829
ENSG00000065518,NDUFB4,179,0.52405,96,-0.7885,235,0.62496,84,-1.0646
ENSG00000144840,RABL3,27,-0.1678,35,0.32878,35,0.31197,26,-0.1285
ENSG00000145087,STXBP5L,164,1.29510,94,-0.4953,26,-2.3911,73,-0.9380
ENSG00000173230,GOLGB1,759,0.41539,950,0.51750,225,-1.7055,550,-0.3902
ENSG00000173226,IQCB1,22,0.68186,12,-0.6608,13,-0.5507,14,-0.4579
ENSG00000163406,SLC15A2,11,-2.1524,58,1.33888,97,2.35780,25,-0.0493
ENSG00000114023,FAM162A,103,0.26585,84,-0.2251,97,0.01216,80,-0.3130
ENSG00000114030,KPNA1,89,0.38782,110,0.48399,55,-0.5921,53,-0.7173
ENSG00000173193,PARP14,9,-2.1465,104,2.91248,13,-0.7499,28,0.43549
ENSG00000173175,ADCY5,32,-0.2446,36,0.07516,60,0.88934,29,-0.3087
ENSG00000206527,HACD2,54,0.30278,63,0.36654,31,-0.7123,40,-0.3915
ENSG00000065534,MYLK,39,-1.5983,227,2.08583,82,0.28628,86,0.40241
ENSG00000175455,CCDC14,31,-0.6540,115,1.93106,9,-2.1614,36,-0.0617
ENSG00000160145,KALRN,237,1.14266,87,-1.1964,143,-0.4404,99,-1.0793
ENSG00000082781,ITGB5,8,-1.9415,36,1.37425,52,2.04835,16,0.06427
ENSG00000163848,ZNF148,143,0.42272,153,0.25553,52,-1.4003,111,-0.2686
ENSG00000114520,SNX4,45,0.43214,55,0.49267,21,-0.9834,28,-0.6239
ENSG00000144909,OSBPL11,15,-0.5446,33,0.96070,27,0.63610,16,-0.2528
ENSG00000114544,SLC41A3,71,0.33047,42,-0.6842,102,0.70621,41,-0.7941
ENSG00000144908,ALDH1L1,21,-2.0712,60,0.41636,168,2.29753,66,0.65092
ENSG00000159685,CHCHD6,58,0.88772,15,-1.7851,71,0.62633,19,-1.4745
ENSG00000114554,PLXNA1,35,0.97385,8,-1.8381,16,-0.9413,24,-0.3477
ENSG00000163870,TPRA1,15,-0.3397,23,0.56977,8,-1.1089,22,0.55496
ENSG00000114631,PODXL2,81,-0.0853,88,0.09584,93,0.18839,81,-0.0315
ENSG00000114626,ABTB1,43,0.03503,42,-0.0550,49,0.20273,40,-0.1483
ENSG00000074416,MGLL,106,-1.1187,202,0.47126,247,0.80848,235,0.82846
ENSG00000058262,SEC61A1,31,-0.5034,65,0.99383,49,0.53218,30,-0.2754
ENSG00000175792,RUVBL1,23,0.91168,23,0.26453,13,-0.5925,6,-1.7113
ENSG00000163902,RPN1,87,0.13795,106,0.36133,108,0.38687,52,-0.8122
ENSG00000075785,RAB7A,189,0.31120,164,-0.1116,245,0.54011,100,-0.9421
ENSG00000177646,ACAD9,21,0.22871,22,0.18059,26,0.48579,11,-0.9499
ENSG00000240682,ISY1,26,-0.1481,47,0.88398,20,-0.4422,24,-0.1864
ENSG00000273437,AC108673.3,13,-0.0532,13,-0.0670,13,0.00391,14,0.11473
ENSG00000169714,CNBP,199,0.22417,169,-0.1739,280,0.64447,116,-0.8188
ENSG00000181789,COPG1,89,1.19126,37,-1.0093,45,-0.6885,36,-1.0920
ENSG00000183624,HMCES,39,0.59302,12,-1.5436,48,0.54120,21,-0.7805
ENSG00000184897,H1FX,142,0.21596,102,-0.4234,182,0.48841,101,-0.4812
ENSG00000129071,MBD4,66,0.96198,54,-0.0046,26,-1.1022,27,-1.1389
ENSG00000163913,IFT122,29,0.88817,7,-1.7633,19,-0.3489,18,-0.5160
ENSG00000004399,PLXND1,27,0.19770,40,0.69417,22,-0.2604,16,-0.7566
ENSG00000172765,TMCC1,47,0.20042,52,0.23081,47,0.08668,32,-0.5584
ENSG00000196455,PIK3R4,28,0.68753,13,-0.9711,27,0.19563,14,-0.8375
ENSG00000017260,ATP2C1,95,0.42018,59,-0.5895,86,-0.0001,69,-0.3779
ENSG00000114670,NEK11,26,-0.0960,28,0.05945,12,-1.2412,36,0.54011
ENSG00000198585,NUDT16,75,0.30033,72,0.04625,49,-0.5484,61,-0.2292
ENSG00000114686,MRPL3,50,0.79693,26,-0.7374,58,0.49609,15,-1.6226
ENSG00000196353,CPNE4,50,0.91744,23,-0.8983,3,-3.8366,40,-0.0730
ENSG00000138246,DNAJC13,56,0.29059,63,0.29785,29,-0.9021,45,-0.2422
ENSG00000081307,UBA5,51,0.44592,48,0.07194,53,0.23356,24,-1.0785
ENSG00000113971,NPHP3,13,-1.0369,54,1.80701,21,0.20130,18,-0.0435
ENSG00000144868,TMEM108,20,0.21645,8,-1.2532,24,0.39991,18,-0.0886
ENSG00000091527,CDV3,122,0.00843,137,0.18503,109,-0.1803,120,-0.0263
ENSG00000163781,TOPBP1,39,0.99764,26,-0.3050,12,-1.4214,20,-0.8224
ENSG00000091513,TF,146,1.34100,110,-0.0423,59,-1.0156,30,-2.1269
ENSG00000144867,SRPRB,42,0.71417,14,-1.3994,42,0.24150,23,-0.7587
ENSG00000154917,RAB6B,555,0.98959,137,-1.8227,396,-0.2154,292,-0.7504
ENSG00000163785,RYK,16,-0.3297,32,0.93929,8,-1.1833,21,0.30077
ENSG00000114019,AMOTL2,25,0.18390,44,0.99405,10,-1.3380,17,-0.5657
ENSG00000129055,ANAPC13,61,0.36042,37,-0.6439,58,0.06084,47,-0.2943
ENSG00000182923,CEP63,80,0.35044,75,0.02719,30,-1.3907,73,-0.0150
ENSG00000154928,EPHB1,40,-0.4909,44,-0.0741,68,0.64300,57,0.37381
ENSG00000073711,PPP2R3A,23,-0.0518,43,1.02924,12,-0.9711,19,-0.2882
ENSG00000174579,MSL2,17,-0.0099,32,0.96729,15,-0.2561,12,-0.6449
ENSG00000114054,PCCB,28,-0.1939,24,-0.3282,56,1.02987,25,-0.3107
ENSG00000118007,STAG1,21,-0.5911,58,1.39759,22,-0.2193,24,-0.0673
ENSG00000168917,SLC35G2,15,-0.1668,28,0.92393,15,-0.0985,12,-0.3794
ENSG00000158092,NCK1,16,-0.2141,31,0.94123,19,0.14331,13,-0.4720
ENSG00000114098,ARMC8,57,0.72874,21,-1.2949,49,0.01799,33,-0.6334
ENSG00000158186,MRAS,107,0.04191,82,-0.3985,129,0.30528,103,-0.0526
ENSG00000114107,CEP70,29,0.22486,26,-0.0761,26,-0.0772,23,-0.2748
ENSG00000051382,PIK3CB,94,0.89092,43,-0.9139,40,-1.0093,59,-0.4750
ENSG00000175110,MRPS22,28,0.72869,10,-1.3373,27,0.14918,16,-0.7248
ENSG00000184432,COPB2,48,0.29305,46,0.04597,44,-0.0206,33,-0.5130
ENSG00000114115,RBP1,21,-1.0404,28,-0.0863,60,1.18856,43,0.72476
ENSG00000158258,CLSTN2,112,0.81414,37,-1.4304,10,-3.3540,104,0.16832
ENSG00000114120,SLC25A36,107,0.31627,111,0.17977,62,-0.7193,85,-0.2705
ENSG00000155893,PXYLP1,21,0.37534,19,-0.0244,27,0.56757,9,-1.2177
ENSG00000177311,ZBTB38,137,0.33749,162,0.39891,52,-1.3423,109,-0.2551
ENSG00000155903,RASA2,28,0.15436,41,0.65713,9,-1.6413,26,-0.0974
ENSG00000114125,RNF7,53,0.21447,50,-0.0200,61,0.30671,36,-0.5708
ENSG00000069849,ATP1B3,77,0.53642,56,-0.2977,62,-0.1375,46,-0.6497
ENSG00000114126,TFDP2,44,-0.6783,98,0.98885,47,-0.2092,69,0.44663
ENSG00000175066,GK5,19,-0.5075,35,0.72981,10,-1.1740,32,0.68732
ENSG00000114127,XRN1,43,-0.0748,77,0.90442,20,-1.1702,43,-0.0619
ENSG00000175054,ATR,27,0.43062,39,0.73516,24,-0.0598,9,-1.6183
ENSG00000144935,TRPC1,26,0.84991,17,-0.3803,18,-0.3146,11,-1.0827
ENSG00000163714,U2SURP,219,-0.1196,464,1.19453,73,-1.7108,208,-0.1469
ENSG00000175040,CHST2,30,0.83535,2,-3.6493,20,-0.3379,22,-0.2079
ENSG00000181744,DIPK2A,26,0.71797,4,-2.3109,12,-0.8796,22,0.04523
ENSG00000114698,PLSCR4,12,-2.2066,93,1.99880,58,1.10421,43,0.68044
ENSG00000163754,GYG1,32,-0.1828,28,-0.3029,66,1.10078,26,-0.4268
ENSG00000071794,HLTF,80,0.21466,64,-0.2583,59,-0.3946,76,0.00278
ENSG00000018408,WWTR1,6,-2.4424,88,3.02990,12,-0.5904,24,0.54323
ENSG00000114744,COMMD2,22,-0.0535,28,0.36484,28,0.36813,17,-0.4030
ENSG00000082996,RNF13,63,0.08107,70,0.20808,84,0.50109,42,-0.6613
ENSG00000070087,PFN2,433,0.81546,185,-1.0477,344,-0.0951,227,-0.7973
ENSG00000196428,TSC22D2,69,0.79785,30,-1.0160,53,-0.1429,37,-0.7430
ENSG00000120742,SERP1,87,-0.3720,86,-0.1809,182,1.03775,92,-0.0797
ENSG00000144895,EIF2A,79,0.35172,82,0.18654,22,-1.8055,72,-0.0244
ENSG00000198843,SELENOT,133,0.37653,112,-0.1288,147,0.30569,75,-0.8195
ENSG00000181788,SIAH2,26,0.82853,15,-0.5398,21,-0.0755,11,-1.1260
ENSG00000144893,MED12L,47,0.75556,39,-0.0423,17,-1.2911,27,-0.6360
ENSG00000152601,MBNL1,117,0.66326,123,0.31528,46,-1.1993,62,-0.8060
ENSG00000181467,RAP2B,35,1.12223,3,-3.0910,24,-0.2134,18,-0.7470
ENSG00000243069,ARHGEF26-AS1,13,-1.5887,49,1.32172,54,1.50694,26,0.26631
ENSG00000114790,ARHGEF26,18,-2.1880,117,1.74410,93,1.32272,63,0.74598
ENSG00000174953,DHX36,186,0.49463,205,0.33477,89,-0.9548,116,-0.6048
ENSG00000114805,PLCH1,24,-0.4439,8,-1.7529,9,-1.5649,56,1.43815
ENSG00000174928,C3orf33,19,0.33023,27,0.68311,9,-1.0044,12,-0.6156
ENSG00000169359,SLC33A1,21,0.03269,45,1.27445,10,-1.0920,13,-0.7208
ENSG00000163655,GMPS,65,0.45797,52,-0.1965,29,-1.0985,54,-0.1287
ENSG00000169282,KCNAB1,44,0.28906,40,-0.0368,25,-0.7560,39,-0.0778
ENSG00000114850,SSR3,66,-0.2616,79,0.18017,104,0.61442,67,-0.0972
ENSG00000163660,CCNL1,27,-0.8656,134,2.38937,11,-1.6611,26,-0.5017
ENSG00000174891,RSRC1,160,0.08886,200,0.39428,74,-1.1446,163,0.07867
ENSG00000178053,MLF1,23,0.18663,17,-0.3169,28,0.38821,17,-0.3990
ENSG00000168827,GFM1,38,0.13830,37,0.00383,29,-0.3384,36,-0.0439
ENSG00000118855,MFSD1,17,-0.1860,30,0.81950,21,0.23397,14,-0.4642
ENSG00000180044,C3orf80,65,1.91772,6,-2.9408,23,-1.0726,19,-1.4939
ENSG00000068885,IFT80,54,1.35846,26,-0.7159,19,-1.2339,19,-1.2755
ENSG00000113810,SMC4,28,0.19202,40,0.68893,21,-0.3649,18,-0.6700
ENSG00000186432,KPNA4,107,0.41766,86,-0.1992,73,-0.4517,81,-0.3172
ENSG00000163590,PPM1L,189,1.15616,60,-1.4152,65,-1.2864,107,-0.5911
ENSG00000169255,B3GALNT1,52,0.60022,31,-0.6151,52,0.19006,28,-0.8453
ENSG00000169251,NMD3,31,-0.0527,44,0.53705,29,-0.1102,27,-0.2156
ENSG00000196542,SPTSSB,27,1.09461,0,-4.9167,2,-3.4700,24,0.15954
ENSG00000121871,SLITRK3,21,0.74534,9,-1.1117,7,-1.4103,17,-0.0798
ENSG00000244128,LINC01322,42,-1.0759,70,0.26353,26,-1.2182,130,1.57310
ENSG00000169064,ZBBX,20,1.04895,9,-0.8291,1,-3.4925,14,-0.2842
ENSG00000114209,PDCD10,58,0.63272,43,-0.2568,22,-1.2385,42,-0.3166
ENSG00000163536,SERPINI1,674,1.65544,112,-2.2803,208,-1.3654,267,-1.0651
ENSG00000173905,GOLIM4,104,-1.9059,612,1.86345,245,0.25910,353,1.00207
ENSG00000008952,SEC62,812,-0.0790,1110,0.47080,663,-0.3501,829,0.00125
ENSG00000173889,PHC3,21,-0.1571,39,0.94609,13,-0.8312,21,-0.0726
ENSG00000163558,PRKCI,81,1.20327,41,-0.7004,30,-1.1786,35,-1.0234
ENSG00000136603,SKIL,77,0.89094,49,-0.4078,33,-0.9840,41,-0.7411
ENSG00000013297,CLDN11,46,2.33197,17,-0.9460,14,-1.2239,2,-4.2519
ENSG00000013293,SLC7A14,76,0.98287,56,-0.1748,29,-1.1572,34,-1.0001
ENSG00000163584,RPL22L1,16,-0.8043,6,-1.6938,63,1.96866,21,0.06093
ENSG00000163577,EIF5A2,30,0.73772,9,-1.5546,15,-0.7759,23,-0.1472
ENSG00000154310,TNIK,87,-1.0806,253,1.20391,173,0.56261,156,0.43729
ENSG00000144959,NCEH1,127,1.78710,39,-1.3265,30,-1.7129,38,-1.4732
ENSG00000169760,NLGN1,68,1.43430,19,-1.5020,24,-1.2061,28,-1.0178
ENSG00000177565,TBL1XR1,136,0.50340,121,-0.0098,68,-0.8994,98,-0.3775
ENSG00000172667,ZMAT3,182,0.47480,111,-0.6076,139,-0.2608,138,-0.3016
ENSG00000121879,PIK3CA,71,0.34215,56,-0.2419,31,-1.1155,68,0.06515
ENSG00000121864,ZNF639,31,0.39191,12,-1.3018,18,-0.6812,32,0.22076
ENSG00000171109,MFN1,22,0.34024,29,0.60526,11,-0.9321,14,-0.5833
ENSG00000114450,GNB4,19,-0.5996,54,1.50001,8,-1.4734,26,0.24819
ENSG00000136522,MRPL47,46,0.52617,24,-0.8013,45,0.14535,29,-0.5697
ENSG00000136521,NDUFB5,120,0.43398,59,-0.9352,144,0.45139,76,-0.6077
ENSG00000058056,USP13,21,0.41615,21,0.12536,15,-0.4145,14,-0.5510
ENSG00000114757,PEX5L,244,1.61072,60,-1.6974,56,-1.8209,101,-0.9971
ENSG00000163728,TTC14,72,-0.4496,226,1.75663,13,-2.6582,76,-0.1159
ENSG00000114416,FXR1,175,0.20876,201,0.30481,121,-0.4946,142,-0.2807
ENSG00000205981,DNAJC19,59,0.61192,28,-0.9332,57,0.17693,34,-0.6934
ENSG00000242808,SOX2-OT,136,-0.2555,238,0.80341,173,0.27366,119,-0.3429
ENSG00000181449,SOX2,84,-2.2710,649,2.05285,488,1.49901,244,0.34644
ENSG00000043093,DCUN1D1,55,-0.1171,79,0.52298,50,-0.1935,55,-0.0514
ENSG00000078070,MCCC1,17,-0.0899,18,-0.0011,23,0.42235,16,-0.1262
ENSG00000053524,MCF2L2,21,-0.9903,20,-0.5761,11,-1.4895,71,1.78928
ENSG00000114796,KLHL24,44,-0.3396,49,0.01897,54,0.16763,61,0.39940
ENSG00000163872,YEATS2,40,0.66931,24,-0.5522,27,-0.4065,25,-0.5682
ENSG00000180834,MAP6D1,45,1.22656,31,-0.1959,22,-0.7442,11,-1.8090
ENSG00000175193,PARL,37,0.35013,22,-0.6874,33,-0.0643,31,-0.1822
ENSG00000114770,ABCC5,57,0.99648,32,-0.5580,16,-1.6392,33,-0.5990
ENSG00000145191,EIF2B5,41,0.93757,32,-0.1010,19,-0.8487,17,-1.1347
ENSG00000161202,DVL3,23,-0.3942,37,0.60106,45,0.92756,19,-0.4805
ENSG00000161203,AP2M1,455,0.87956,183,-1.1272,386,0.02487,210,-0.9861
ENSG00000161204,ABCF3,31,1.11269,17,-0.6168,11,-1.2125,14,-0.8996
ENSG00000163888,CAMK2N2,47,-0.3336,38,-0.4887,88,0.86161,56,0.15498
ENSG00000175166,PSMD2,145,0.24833,124,-0.1469,158,0.23090,103,-0.4859
ENSG00000114867,EIF4G1,93,0.08660,91,-0.0056,95,0.05555,83,-0.1679
ENSG00000175182,FAM131A,142,1.45534,46,-1.3300,66,-0.7790,47,-1.3708
ENSG00000163882,POLR2H,39,0.54696,20,-0.8105,43,0.38053,21,-0.8167
ENSG00000090539,CHRD,21,0.60180,13,-0.5336,21,0.19156,11,-0.8998
ENSG00000177383,MAGEF1,62,0.65708,45,-0.2651,61,0.21536,25,-1.2556
ENSG00000156931,VPS8,32,0.59539,19,-0.6235,29,0.01753,19,-0.6834
ENSG00000187068,C3orf70,25,-0.5755,33,0.18333,62,1.26620,26,-0.1792
ENSG00000073803,MAP3K13,98,-0.2670,122,0.22707,111,0.08108,120,0.23231
ENSG00000163900,TMEM41A,17,0.23107,15,-0.1019,18,0.17783,12,-0.4419
ENSG00000163904,SENP2,77,0.70021,65,-0.0352,39,-0.8113,43,-0.7407
ENSG00000136527,TRA2B,68,-0.3400,144,1.08522,96,0.39051,53,-0.5879
ENSG00000244405,ETV5,36,-0.0004,18,-1.0429,39,0.11589,44,0.34106
ENSG00000058866,DGKG,27,0.00419,43,0.72759,24,-0.2325,21,-0.4196
ENSG00000090520,DNAJB11,22,0.41349,20,-0.0466,28,0.50082,10,-1.2036
ENSG00000156976,EIF4A2,715,1.04898,216,-1.5107,460,-0.3640,352,-0.8403
ENSG00000073849,ST6GAL1,16,0.11422,8,-0.9008,19,0.30907,16,0.02540
ENSG00000157005,SST,24,0.62813,5,-2.1691,45,1.24649,6,-1.8942
ENSG00000113916,BCL6,24,-0.5115,63,1.33653,25,-0.1777,25,-0.1581
ENSG00000145012,LPP,39,-1.1171,196,2.22031,65,0.23130,40,-0.5656
ENSG00000196083,IL1RAP,14,-0.0354,18,0.39549,11,-0.3366,14,-0.0204
ENSG00000152492,CCDC50,29,-1.4509,121,1.56102,65,0.49323,68,0.64946
ENSG00000114279,FGF12,481,1.32118,177,-1.1609,223,-0.8123,185,-1.1778
ENSG00000180611,MB21D2,21,0.80820,6,-1.6202,21,0.27069,10,-0.8927
ENSG00000127249,ATP13A4,10,-2.3640,77,1.77953,55,1.18600,46,0.98430
ENSG00000198836,OPA1,179,1.23661,58,-1.3590,59,-1.3501,93,-0.7058
ENSG00000114315,HES1,11,-2.8595,185,2.92253,93,1.47764,33,-0.2584
ENSG00000133657,ATP13A3,33,0.23826,56,0.94655,14,-1.2324,21,-0.6515
ENSG00000041802,LSG1,26,0.82531,22,0.06033,8,-1.5295,14,-0.7607
ENSG00000114331,ACAP2,60,-0.2334,129,1.17510,40,-0.7270,56,-0.2153
ENSG00000184203,PPP1R2,82,0.69734,63,-0.1595,43,-0.7568,47,-0.6702
ENSG00000189058,APOD,139,-0.9612,615,2.08094,265,0.55519,104,-0.9804
ENSG00000061938,TNK2,45,-0.5697,52,-0.0395,62,0.23561,78,0.69747
ENSG00000072274,TFRC,49,-0.2800,61,0.23921,57,0.12243,60,0.22246
ENSG00000161217,PCYT1A,37,-0.3967,67,0.77537,29,-0.5672,50,0.34358
ENSG00000213123,TCTEX1D2,38,0.39353,26,-0.4273,56,0.79660,16,-1.2411
ENSG00000163960,UBXN7,54,-0.2470,105,0.97017,35,-0.7788,59,0.03269
ENSG00000163961,RNF168,74,0.03450,62,-0.2698,39,-0.9586,94,0.44777
ENSG00000174013,FBXO45,61,1.04537,22,-1.2197,16,-1.6913,39,-0.3826
ENSG00000163964,PIGX,98,0.76347,38,-1.1886,78,-0.1076,57,-0.6389
ENSG00000174007,CEP19,15,0.01254,10,-0.6114,18,0.22897,17,0.12704
ENSG00000180370,PAK2,63,-0.7151,182,1.43091,74,-0.0734,79,0.02956
ENSG00000119231,SENP5,76,0.56108,44,-0.6604,25,-1.4858,68,0.03260
ENSG00000114503,NCBP2,73,0.18426,55,-0.3717,70,0.01957,65,-0.1090
ENSG00000270170,NCBP2AS2,47,0.90252,29,-0.4226,39,0.01361,15,-1.4966
ENSG00000075711,DLG1,123,0.51098,99,-0.1572,46,-1.3192,100,-0.1652
ENSG00000161267,BDH1,29,0.49431,18,-0.4937,26,0.00305,18,-0.5573
ENSG00000145016,RUBCN,39,0.06482,50,0.44894,48,0.39029,24,-0.7415
ENSG00000122068,FYTTD1,65,0.28088,52,-0.2427,54,-0.1819,54,-0.2122
ENSG00000186001,LRCH3,19,-0.8424,54,1.23995,27,0.10738,30,0.32508
ENSG00000114473,IQCG,16,-0.4072,34,1.01670,20,0.18586,16,-0.2150
ENSG00000182899,RPL35A,429,-0.3622,423,-0.1782,697,0.62605,544,0.24609
ENSG00000185621,LMLN,13,0.13965,7,-0.7470,11,-0.2541,14,0.24058
ENSG00000131127,ZNF141,14,-0.4568,40,1.56597,6,-1.5106,15,-0.0450
ENSG00000182903,ZNF721,75,0.60808,62,-0.0910,39,-0.8245,48,-0.5297
ENSG00000174227,PIGG,17,0.45479,12,-0.3390,20,0.37910,9,-0.9079
ENSG00000273238,TMEM271,52,0.20924,14,-1.8855,86,0.88508,41,-0.3492
ENSG00000169020,ATP5ME,531,0.11141,405,-0.3811,713,0.52069,423,-0.3417
ENSG00000185619,PCGF3,31,0.40078,22,-0.3748,29,0.05610,21,-0.4937
ENSG00000168993,CPLX1,107,0.01816,47,-1.2605,114,0.09673,132,0.37784
ENSG00000178950,GAK,35,-0.0077,34,-0.0654,40,0.20607,33,-0.0748
ENSG00000127419,TMEM175,13,0.12997,4,-1.6523,28,1.25304,8,-0.7078
ENSG00000159692,CTBP1,121,-0.0404,70,-0.8686,147,0.29085,141,0.25176
ENSG00000090316,MAEA,47,0.79884,23,-0.8312,40,0.03090,22,-0.9786
ENSG00000163950,SLBP,93,0.97601,43,-0.8939,57,-0.4476,44,-0.9104
ENSG00000168936,TMEM129,13,-0.3637,21,0.62743,16,0.22834,14,0.03115
ENSG00000068078,FGFR3,51,-2.3441,327,1.60862,400,2.00281,156,0.37641
ENSG00000168924,LETM1,43,0.18042,49,0.28577,19,-1.1781,41,0.02333
ENSG00000109685,NSD2,91,0.05533,97,0.11872,48,-0.9736,103,0.24460
ENSG00000243449,C4orf48,281,0.21629,181,-0.6037,419,0.73577,183,-0.6347
ENSG00000185818,NAT8L,185,-0.1930,181,-0.1211,282,0.59596,193,-0.0213
ENSG00000123933,MXD4,24,-1.2321,62,0.87586,88,1.49092,40,0.15751
ENSG00000159733,ZFYVE28,22,0.25336,28,0.48083,15,-0.4470,15,-0.5316
ENSG00000063978,RNF4,44,0.53142,21,-0.9652,36,-0.1158,32,-0.3311
ENSG00000125386,FAM193A,31,-0.4436,69,1.07035,14,-1.4288,45,0.40982
