Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000131368,MRPS25,49,-0.2206,79,0.73125,24,-1.3087,48,-0.2730,93,0.80797,54,-0.0864,28,-1.1055,36,-0.7145
ENSG00000131381,RBSN,74,-0.0481,77,0.02505,57,-0.4519,69,-0.1619,70,-0.1227,81,0.09193,86,0.20495,93,0.32013
ENSG00000131375,CAPN7,11,-1.1619,27,0.22406,29,0.30047,27,0.18179,12,-1.0433,15,-0.7221,43,0.95203,23,-0.0715
ENSG00000131370,SH3BP5,123,0.17323,110,0.00099,187,0.87435,56,-1.0455,83,-0.4463,78,-0.5422,65,-0.8104,179,0.80271
ENSG00000206562,METTL6,18,0.03796,15,-0.2720,7,-1.3484,9,-0.9818,27,0.70352,15,-0.2856,29,0.79879,25,0.57303
ENSG00000144597,EAF1,36,0.22212,43,0.68875,8,-1.9627,23,-0.4643,49,0.71549,25,-0.3722,19,-0.7513,25,-0.3698
ENSG00000206560,ANKRD28,44,-0.0676,54,0.34918,50,0.13851,39,-0.2567,38,-0.3011,34,-0.4427,31,-0.6263,60,0.44653
ENSG00000131386,GALNT15,8,-2.0261,8,-2.1407,21,-0.5168,14,-1.1473,12,-1.4100,11,-1.4910,83,1.77836,124,2.65032
ENSG00000154813,DPH3,26,-0.1537,35,0.37386,36,0.33317,23,-0.3526,22,-0.4037,31,0.09123,26,-0.2029,23,-0.3944
ENSG00000131378,RFTN1,43,0.50225,55,1.39199,1,-4.3137,23,-0.5000,30,-0.0590,49,0.73048,0,-6.5776,0,-5.1752
ENSG00000154822,PLCL2,44,0.14476,62,0.97416,42,0.06839,27,-0.6460,44,0.11761,28,-0.5853,27,-0.6378,8,-2.4678
ENSG00000131374,TBC1D5,46,-0.5017,56,-0.2444,24,-1.4525,82,0.42445,75,0.27206,69,0.15391,86,0.49712,81,0.41341
ENSG00000182568,SATB1,252,0.35972,241,0.38077,201,-0.0069,261,0.41502,222,0.15594,224,0.16821,74,-1.5311,61,-1.8310
ENSG00000183960,KCNH8,12,-1.1899,3,-3.1566,20,-0.3674,4,-2.8160,0,-5.5429,3,-3.2042,14,-0.8908,194,4.69434
ENSG00000144566,RAB5A,91,-0.4141,133,0.24191,85,-0.5242,95,-0.3576,133,0.17975,147,0.35062,131,0.15812,106,-0.1858
ENSG00000114166,KAT2B,26,-1.4327,26,-1.6535,116,0.90731,69,0.03968,40,-0.8065,56,-0.2773,156,1.44773,127,1.07154
ENSG00000151789,ZNF385D,73,0.18140,70,0.14131,73,0.17004,79,0.31636,100,0.69170,69,0.09524,28,-1.3122,21,-1.6854
ENSG00000182247,UBE2E2,69,0.05167,87,0.58052,68,0.04471,77,0.22551,58,-0.2084,67,0.00622,28,-1.3049,38,-0.8727
ENSG00000170142,UBE2E1,21,-1.2615,43,-0.2463,16,-1.6644,56,0.23026,117,1.50453,44,-0.1581,41,-0.2600,61,0.37531
ENSG00000197885,NKIRAS1,47,-0.1846,81,0.96717,30,-0.8781,41,-0.4121,64,0.29196,69,0.40996,22,-1.3742,16,-1.7723
ENSG00000174748,RPL15,355,-0.9865,616,-0.1694,615,-0.1362,602,-0.1684,1092,0.80950,1091,0.80809,623,-0.1153,471,-0.5550
ENSG00000174738,NR1D2,68,-0.1377,91,0.46680,86,0.24977,77,0.07002,80,0.12946,57,-0.4152,30,-1.3745,65,-0.1898
ENSG00000151090,THRB,224,0.63133,215,0.77177,77,-1.0579,163,0.10993,147,-0.0614,158,0.05700,92,-0.7849,19,-3.1386
ENSG00000077097,TOP2B,167,0.11160,179,0.29558,151,-0.0472,111,-0.5265,181,0.24254,133,-0.2454,116,-0.4594,160,0.04391
ENSG00000151092,NGLY1,13,-0.6272,24,0.49377,19,-0.0065,18,-0.1021,24,0.38424,6,-1.6003,20,0.06541,18,-0.0490
ENSG00000179796,LRRC3B,5,-2.2396,12,-1.3465,27,0.12003,21,-0.2676,30,0.29916,21,-0.2585,103,2.61043,7,-1.7939
ENSG00000033867,SLC4A7,136,0.68629,56,-0.8874,157,0.93860,142,0.75935,38,-1.3190,102,0.21111,107,0.29760,44,-1.0902
ENSG00000187118,CMC1,2,-2.7858,17,0.09375,5,-1.8102,27,0.80147,43,1.66097,21,0.40487,7,-1.2787,7,-1.2263
ENSG00000163512,AZI2,92,-0.0365,89,-0.1139,127,0.48147,70,-0.4779,77,-0.3210,145,0.70732,91,-0.0488,74,-0.3899
ENSG00000144642,RBMS3,17,-0.1850,12,-0.9120,4,-2.1398,19,-0.0365,33,0.83826,28,0.59089,45,1.39043,13,-0.5963
ENSG00000163527,STT3B,106,0.77523,77,0.33766,57,-0.2286,42,-0.7059,39,-0.8163,61,-0.1285,62,-0.0871,61,-0.1294
ENSG00000144645,OSBPL10,20,0.50809,19,0.56287,6,-1.3212,27,0.98359,21,0.53200,11,-0.4394,5,-1.4651,0,-8.3693
ENSG00000152642,GPD1L,36,-0.2532,76,1.41261,18,-1.3135,28,-0.6566,63,0.65202,28,-0.6456,12,-1.9239,12,-1.8563
ENSG00000144635,DYNC1LI1,69,0.13779,91,0.80979,76,0.28148,41,-0.6920,61,-0.0622,72,0.20045,16,-2.0587,27,-1.2930
ENSG00000170266,GLB1,15,-0.2783,21,0.33884,4,-1.9906,8,-1.1275,17,-0.0774,16,-0.1245,43,1.50128,11,-0.7509
ENSG00000170275,CRTAP,37,-0.6136,40,-0.5777,59,0.14523,59,0.12431,62,0.20918,72,0.46470,41,-0.4449,92,0.87733
ENSG00000173705,SUSD5,10,-0.5230,22,0.92502,5,-1.4369,17,0.31023,15,0.05458,21,0.61937,0,-4.5122,9,-0.6774
ENSG00000153558,FBXL2,40,0.22384,69,1.71877,10,-1.8730,18,-0.9818,33,-0.1040,29,-0.2989,2,-3.9452,11,-1.6772
ENSG00000153560,UBP1,65,0.17542,77,0.61371,56,-0.0511,32,-0.9231,62,0.09976,53,-0.1475,57,-0.0211,25,-1.2716
ENSG00000163539,CLASP2,218,-0.1951,277,0.24991,229,-0.1141,191,-0.4016,227,-0.1287,226,-0.1391,154,-0.7358,386,0.74319
ENSG00000170248,PDCD6IP,74,0.17917,88,0.61104,27,-1.3622,51,-0.3982,104,0.73305,34,-1.0446,48,-0.4989,62,-0.1064
ENSG00000172995,ARPP21,277,0.71102,257,0.80943,98,-0.9345,117,-0.6640,180,4.40840,173,-0.0566,102,-0.8867,78,-1.2885
ENSG00000168016,TRANK1,27,1.13396,19,0.74112,14,-0.0029,25,0.97374,4,-1.6262,5,-1.5904,0,-4.1648,4,-1.7883
ENSG00000178567,EPM2AIP1,142,0.64530,109,0.26320,51,-0.9755,86,-0.1832,91,-0.0844,90,-0.1054,84,-0.2036,89,-0.1120
ENSG00000076242,MLH1,7,-1.3213,22,0.36690,14,-0.3670,8,-1.2241,23,0.36076,11,-0.7293,31,0.87345,22,0.29479
ENSG00000093167,LRRFIP2,73,0.61812,41,-0.3858,28,-0.8952,53,0.07781,31,-0.7362,18,-1.5511,52,0.07235,122,1.52531
ENSG00000144674,GOLGA4,681,0.62008,285,-0.9348,628,0.48379,332,-0.5375,184,-1.4329,268,-0.8655,625,0.47625,1095,1.46344
ENSG00000144677,CTDSPL,45,0.39787,36,0.04990,13,-1.5318,46,0.41955,19,-0.9123,33,-0.0801,73,1.22259,14,-1.3474
ENSG00000060971,ACAA1,30,-0.6432,56,0.41574,17,-1.5465,40,-0.2193,65,0.56925,43,-0.1152,39,-0.2733,59,0.39276
ENSG00000172939,OXSR1,36,0.31584,30,0.03870,17,-0.8159,18,-0.7755,29,-0.0564,22,-0.4406,40,0.46452,44,0.63743
ENSG00000114739,ACVR2B,23,0.66492,10,-0.7224,9,-0.7332,25,0.80968,13,-0.1844,8,-0.9779,15,-0.0033,27,0.94403
ENSG00000157036,EXOG,23,1.08920,10,-0.3626,3,-2.1233,10,-0.2889,9,-0.4449,10,-0.2990,9,-0.3904,26,1.29430
ENSG00000114742,WDR48,59,0.03084,56,-0.0526,47,-0.3039,52,-0.1591,58,0.02305,45,-0.3896,103,0.96205,43,-0.4538
ENSG00000114745,GORASP1,28,0.14565,25,-0.0762,13,-1.0408,20,-0.3586,42,0.82108,22,-0.2036,27,0.06654,29,0.21483
ENSG00000144659,SLC25A38,20,0.24906,28,1.19727,0,-4.9949,2,-3.0368,19,0.20376,16,-0.1028,12,-0.5900,16,-0.0832
ENSG00000168028,RPSA,348,-0.8981,474,-0.5231,706,0.21303,665,0.11420,817,0.45209,960,0.72447,677,0.14501,595,-0.0636
ENSG00000168314,MOBP,225,-2.1295,57,-4.4691,2291,1.59648,369,-1.3934,40,-4.6489,206,-2.2609,491,-0.9627,5312,3.65441
ENSG00000170011,MYRIP,67,0.42743,71,0.72463,58,0.20871,36,-0.5564,45,-0.2100,58,0.20415,26,-1.0142,9,-2.5905
ENSG00000114784,EIF1B,120,-0.3565,194,0.55244,99,-0.6536,127,-0.2644,212,0.56349,210,0.54714,79,-1.0062,76,-1.0652
ENSG00000168032,ENTPD3,13,-0.2074,21,0.89827,0,-6.3889,18,0.39927,26,0.98700,12,-0.2859,3,-2.4030,8,-0.9486
ENSG00000188846,RPL14,247,-1.0098,373,-0.4672,503,0.09954,502,0.09565,598,0.38153,1005,1.27958,448,-0.0846,306,-0.6807
ENSG00000172888,ZNF621,12,-0.6633,7,-1.6157,15,-0.2816,25,0.50876,14,-0.3856,10,-0.8480,38,1.25746,44,1.54693
ENSG00000168036,CTNNB1,146,-0.3085,219,0.45686,103,-0.8473,170,-0.0613,248,0.55395,135,-0.4213,117,-0.6504,195,0.15258
ENSG00000182606,TRAK1,56,-0.2214,69,0.15423,41,-0.7040,47,-0.4858,86,0.46538,69,0.10454,90,0.55208,47,-0.4987
ENSG00000187094,CCK,1085,0.32950,1408,1.08895,450,-1.0513,629,-0.5379,1313,0.64766,812,-0.1381,275,-1.7900,66,-3.8731
ENSG00000114812,VIPR1,49,1.29358,22,-0.0781,19,-0.2228,39,0.91333,17,-0.4392,26,0.24407,5,-2.3133,5,-2.2189
ENSG00000093183,SEC22C,57,0.15462,50,-0.0641,43,-0.2759,56,0.11247,40,-0.4169,51,-0.0316,54,0.05812,67,0.41902
ENSG00000008324,SS18L2,24,-0.6275,46,0.54164,8,-2.2089,40,0.18662,61,0.86687,38,0.10605,21,-0.8144,28,-0.3879
ENSG00000114857,NKTR,332,1.16305,101,-0.9475,58,-1.6164,119,-0.5283,52,-1.7788,44,-2.0256,271,0.81072,485,1.88799
ENSG00000114853,ZBTB47,48,-0.2149,33,-0.9507,86,0.74511,82,0.67246,42,-0.4045,43,-0.3814,61,0.17190,85,0.73886
ENSG00000010282,HHATL,25,-1.6598,39,-1.1817,32,-1.2896,76,0.02772,75,0.00925,28,-1.4938,210,1.81966,180,1.51997
ENSG00000181061,HIGD1A,192,-0.4624,326,0.50978,229,-0.1925,228,-0.1944,338,0.44039,323,0.36659,158,-0.7705,133,-1.0236
ENSG00000144647,POMGNT2,16,-1.3117,72,1.50733,3,-3.8089,22,-0.9135,75,1.08439,46,0.26674,1,-4.8979,12,-1.7459
ENSG00000163788,SNRK,44,-0.2811,73,0.70313,19,-1.5955,74,0.53844,84,0.74153,50,-0.0872,14,-1.9839,27,-1.0139
ENSG00000160746,ANO10,29,0.45017,21,-0.0217,13,-0.7677,22,0.01616,15,-0.5361,20,-0.1329,29,0.48448,24,0.17372
ENSG00000011198,ABHD5,20,-0.2233,19,-0.3939,11,-1.1082,24,0.02649,34,0.58300,12,-0.9942,15,-0.7074,61,1.64012
ENSG00000261786,AC006058.1,26,1.31369,26,2.13006,1,-3.0922,3,-2.0940,5,-1.2889,1,-2.8305,0,-6.2621,3,-1.7149
ENSG00000179152,TCAIM,17,-0.3507,20,-0.1290,18,-0.2998,21,-0.0785,30,0.51024,21,-0.0288,26,0.25695,24,0.12738
ENSG00000185219,ZNF445,36,0.61401,23,-0.1521,7,-1.9179,37,0.65859,28,0.21188,14,-0.8139,15,-0.7489,40,0.81032
ENSG00000186448,ZNF197,22,0.07460,17,-0.4223,4,-2.3808,21,0.03592,21,-0.0108,16,-0.3634,45,1.28881,29,0.52022
ENSG00000163807,KIAA1143,57,0.25389,38,-0.4671,47,-0.0394,45,-0.1182,55,0.20788,58,0.29589,47,-0.0446,60,0.36130
ENSG00000169964,TMEM42,15,-0.4923,21,0.00967,14,-0.6111,19,-0.1166,20,-0.0980,25,0.26350,28,0.46845,25,0.29063
ENSG00000163812,ZDHHC3,42,0.48138,40,0.53709,27,-0.2264,20,-0.6637,28,-0.1774,19,-0.7522,19,-0.7387,37,0.24329
ENSG00000075914,EXOSC7,18,-0.2827,25,0.30834,11,-1.0166,20,-0.1277,31,0.55825,28,0.40206,19,-0.1792,14,-0.6239
ENSG00000249992,TMEM158,46,0.69448,35,0.27550,8,-2.0136,21,-0.5613,29,-0.0515,33,0.15155,39,0.41964,22,-0.4936
ENSG00000011376,LARS2,7,-1.1035,11,-0.6756,25,0.82213,9,-0.7640,22,0.61595,17,0.13445,30,1.11798,10,-0.6725
ENSG00000211456,SACM1L,80,0.48000,77,0.56268,54,-0.1597,67,0.19372,59,-0.0239,43,-0.5162,19,-1.7490,43,-0.5102
ENSG00000163818,LZTFL1,36,-0.0191,53,0.81669,10,-1.9498,44,0.28493,39,0.09019,43,0.26163,29,-0.3596,7,-2.3846
ENSG00000163827,LRRC2,28,-0.4322,75,1.89818,0,-6.9811,20,-0.8857,56,0.71747,29,-0.3633,4,-3.1561,1,-4.4627
ENSG00000181585,TMIE,15,0.48637,21,1.47832,0,-5.8530,17,0.70208,6,-0.9336,5,-1.2132,0,-6.2880,7,-0.7017
ENSG00000160801,PTH1R,23,-0.0206,20,-0.2722,4,-2.4521,69,1.90498,32,0.51797,15,-0.7042,6,-2.0160,23,-0.0360
ENSG00000160799,CCDC12,50,0.07476,59,0.46565,37,-0.4133,19,-1.4018,45,-0.0933,50,0.06158,54,0.18073,46,-0.0653
ENSG00000181555,SETD2,179,0.71145,83,-0.6411,186,0.77350,96,-0.2978,39,-1.6784,64,-0.9224,154,0.45970,194,0.84639
ENSG00000088727,KIF9,10,-0.7123,17,0.17182,5,-1.7773,12,-0.4249,24,0.71733,29,1.00296,18,0.23852,8,-1.0601
ENSG00000114648,KLHL18,55,0.83960,43,0.56880,11,-1.6109,22,-0.6030,33,-0.0068,25,-0.4335,30,-0.1401,25,-0.4534
ENSG00000076201,PTPN23,14,-1.0344,39,0.66816,1,-4.1091,34,0.27369,42,0.61626,20,-0.5646,17,-0.8333,41,0.60427
ENSG00000114650,SCAP,44,0.33177,40,0.26557,8,-2.2030,33,-0.1095,64,0.98637,12,-1.6789,35,-0.0286,38,0.12668
ENSG00000163832,ELP6,23,-0.2795,28,0.03914,30,0.12153,34,0.32433,40,0.60902,15,-0.8896,21,-0.4025,28,0.02242
ENSG00000114646,CSPG5,106,-0.3968,124,-0.1994,36,-2.0108,185,0.48679,170,0.35390,96,-0.5584,328,1.50184,75,-0.9334
ENSG00000173473,SMARCC1,89,-0.4043,32,-2.2292,283,1.55086,140,0.31193,21,-2.5594,79,-0.5941,158,0.51808,286,1.56693
ENSG00000132153,DHX30,80,-0.4005,130,0.50195,81,-0.3840,96,-0.1234,151,0.61419,109,0.08422,70,-0.6067,57,-0.9353
ENSG00000047849,MAP4,250,-0.5307,302,-0.2969,435,0.35233,290,-0.3005,235,-0.6239,372,0.09759,436,0.35580,578,0.83049
ENSG00000164050,PLXNB1,25,-1.1605,22,-1.5981,10,-2.4078,69,0.42440,58,0.14345,30,-0.8894,124,1.45958,148,1.79598
ENSG00000232112,TMA7,184,-1.0714,346,-0.1250,286,-0.3988,331,-0.1665,570,0.72352,683,1.03674,352,-0.0705,233,-0.7123
ENSG00000164054,SHISA5,49,-0.2451,54,-0.0987,49,-0.2296,61,0.11218,79,0.52109,63,0.16350,68,0.28733,38,-0.6279
ENSG00000010256,UQCRC1,115,-0.6125,279,1.18997,94,-0.9196,107,-0.7207,254,0.66838,121,-0.5247,68,-1.4073,97,-0.8717
ENSG00000008300,CELSR3,22,0.71025,18,0.42582,14,-0.0153,21,0.62152,11,-0.4739,9,-0.7036,10,-0.5573,4,-1.9675
ENSG00000213672,NCKIPSD,70,0.10539,99,0.96511,39,-0.7815,36,-0.8972,75,0.22728,81,0.34219,31,-1.1630,22,-1.6216
ENSG00000068745,IP6K2,43,-0.5389,75,0.45913,54,-0.1731,28,-1.2074,72,0.26195,56,-0.1291,83,0.50498,46,-0.4214
ENSG00000114302,PRKAR2A,91,0.40542,78,0.18768,88,0.34213,53,-0.4571,58,-0.3153,58,-0.3244,33,-1.1608,96,0.48467
ENSG00000177479,ARIH2,56,0.06933,53,-0.0132,60,0.17204,44,-0.3348,44,-0.3193,47,-0.2144,37,-0.5808,90,0.85131
ENSG00000178467,P4HTM,50,-0.7464,141,1.35636,40,-1.0774,40,-1.0705,99,0.32295,75,-0.1193,52,-0.6905,28,-1.6071
ENSG00000178252,WDR6,41,-0.4323,59,0.22202,51,-0.0617,43,-0.3381,64,0.30035,17,-1.7152,65,0.31206,75,0.54293
ENSG00000178149,DALRD3,15,0.12446,16,0.27204,5,-1.5850,17,0.29685,23,0.75307,20,0.51861,12,-0.3011,2,-2.6530
ENSG00000178057,NDUFAF3,14,-1.5257,46,0.32181,29,-0.4831,21,-0.9580,78,1.12075,54,0.50563,12,-1.7401,49,0.33921
ENSG00000178035,IMPDH2,33,-0.5095,56,0.41983,36,-0.3852,24,-0.9774,68,0.62169,28,-0.7473,52,0.17990,51,0.17557
ENSG00000198218,QRICH1,39,0.26036,46,0.73283,26,-0.3725,30,-0.1512,31,-0.1282,22,-0.6507,18,-0.9121,27,-0.3062
ENSG00000172053,QARS,21,-0.6265,44,0.76785,34,0.13522,22,-0.5151,38,0.29823,13,-1.2942,15,-1.0678,36,0.24289
ENSG00000172046,USP19,21,-0.0752,25,0.28752,43,1.14889,10,-1.1643,21,-0.0779,33,0.70205,6,-1.8211,8,-1.5144
ENSG00000172037,LAMB2,4,-2.3212,8,-1.4235,0,-6.5130,12,-0.6620,29,0.78500,16,-0.1339,77,2.69650,18,0.03694
ENSG00000185909,KLHDC8B,13,-0.3602,17,0.07107,14,-0.2918,12,-0.5507,25,0.65807,13,-0.3359,32,1.09418,5,-1.6426
ENSG00000114316,USP4,38,0.19871,40,0.37434,8,-2.0865,44,0.44809,47,0.56518,21,-0.6687,21,-0.6835,34,0.02269
ENSG00000067560,RHOA,93,-1.0897,154,-0.3847,172,-0.1372,187,-0.0096,236,0.37446,176,-0.1039,264,0.55887,285,0.68812
ENSG00000145022,TCTA,15,-0.5504,24,0.23794,23,0.12213,21,-0.0417,18,-0.3116,31,0.55732,20,-0.1387,16,-0.4738
ENSG00000145029,NICN1,50,0.36387,50,0.49847,27,-0.5864,52,0.44567,42,0.10361,27,-0.6008,30,-0.4143,18,-1.2184
ENSG00000173402,DAG1,32,-0.6709,43,-0.2860,27,-0.9452,71,0.57859,45,-0.1689,36,-0.5022,113,1.38793,45,-0.1706
ENSG00000164061,BSN,234,0.70028,188,0.45610,155,0.02940,237,0.72662,111,-0.5037,168,0.15093,39,-2.0777,17,-3.2511
ENSG00000164062,APEH,33,-0.7969,91,1.18460,34,-0.7695,46,-0.2917,73,0.44375,43,-0.3854,31,-0.8956,20,-1.5727
ENSG00000164068,RNF123,18,0.17562,25,0.92448,17,0.08040,5,-1.8435,27,0.82724,18,0.14079,1,-3.8868,3,-2.2060
ENSG00000176095,IP6K1,79,0.17825,79,0.22436,52,-0.4934,64,-0.1595,83,0.26461,68,-0.0651,72,0.02199,53,-0.4359
ENSG00000164076,CAMKV,306,0.45817,327,0.78104,246,0.09797,195,-0.2723,223,-0.0584,176,-0.4256,136,-0.8234,48,-2.3702
ENSG00000164077,MON1A,23,0.08936,28,0.58032,10,-1.1036,29,0.49003,20,-0.1077,16,-0.4032,21,0.01072,10,-1.1418
ENSG00000004534,RBM6,121,0.67014,49,-0.9185,70,-0.2235,90,0.17280,80,0.00214,39,-1.1110,109,0.49347,147,1.00572
ENSG00000003756,RBM5,113,0.39020,79,-0.2368,41,-1.1921,89,0.00267,63,-0.5314,44,-1.0962,157,0.94276,145,0.80835
ENSG00000114353,GNAI2,105,-0.3663,99,-0.5730,87,-0.6543,96,-0.5004,153,0.23437,99,-0.4609,221,0.84705,268,1.18217
ENSG00000012171,SEMA3B,14,-2.0104,6,-3.4269,90,0.84804,35,-0.6658,8,-2.8698,8,-2.7350,121,1.38022,242,2.86284
ENSG00000243477,NAA80,16,0.30045,20,0.89426,0,-4.0787,5,-1.5214,23,0.89442,16,0.32915,1,-3.3579,12,-0.2024
ENSG00000114383,TUSC2,88,0.17932,97,0.44255,54,-0.6002,70,-0.1919,89,0.19481,119,0.68164,36,-1.1838,41,-1.0028
ENSG00000114388,NPRL2,18,-0.3824,37,1.05343,13,-0.9351,17,-0.4759,32,0.49355,9,-1.4761,18,-0.4236,17,-0.5262
ENSG00000126062,TMEM115,26,-0.0129,36,0.67641,15,-0.8120,19,-0.4714,29,0.15400,11,-1.2615,25,-0.0747,29,0.16596
ENSG00000007402,CACNA2D2,20,0.92380,17,0.84550,9,-0.4009,7,-0.8329,18,0.75171,6,-0.9828,2,-2.2517,2,-2.3807
ENSG00000088543,C3orf18,16,-0.3376,28,0.77517,6,-1.7655,12,-0.7894,23,0.21612,27,0.45975,17,-0.2336,14,-0.5441
ENSG00000088538,DOCK3,183,0.43267,192,0.70267,132,-0.0942,141,0.01600,94,-0.6307,135,-0.0536,69,-1.0863,70,-1.0772
ENSG00000145050,MANF,22,-0.2855,30,0.28449,16,-0.7501,16,-0.7048,29,0.17484,29,0.18885,31,0.29081,27,0.06585
ENSG00000259956,RBM15B,33,0.32567,33,0.38478,32,0.26088,21,-0.3663,20,-0.4702,26,-0.0502,20,-0.4529,20,-0.4360
ENSG00000145041,DCAF1,24,0.25891,28,0.66728,39,1.03293,16,-0.3574,21,0.03396,8,-1.4744,1,-3.6072,13,-0.7245
ENSG00000164080,RAD54L2,25,0.20063,19,-0.2373,13,-0.8215,26,0.29702,11,-0.9975,15,-0.6236,35,0.75923,36,0.80537
ENSG00000164081,TEX264,25,-0.0997,32,0.39840,11,-1.3833,9,-1.6693,48,0.94430,29,0.11636,29,0.14162,21,-0.4005
ENSG00000164082,GRM2,20,0.88545,18,0.99569,0,-6.0661,11,-0.0235,20,0.91108,10,-0.2350,0,-6.3102,0,-3.7459
ENSG00000090097,PCBP4,26,-0.6988,19,-1.3575,43,0.05221,38,-0.1194,30,-0.5126,14,-1.5820,75,0.98343,128,2.00472
ENSG00000248487,ABHD14A,40,-0.3227,69,0.75767,30,-0.7691,42,-0.2497,97,1.12928,26,-0.9705,20,-1.3641,30,-0.7739
ENSG00000162244,RPL29,175,-1.1607,317,-0.3093,395,0.10122,373,0.01096,416,0.18531,523,0.56416,456,0.33655,416,0.18547
ENSG00000164086,DUSP7,21,-0.3931,28,0.13793,15,-0.8686,26,-0.0034,19,-0.5175,37,0.55565,18,-0.5739,43,0.80455
ENSG00000023330,ALAS1,16,-0.7293,40,1.01418,21,-0.3132,14,-0.9338,28,0.13509,26,0.02330,23,-0.1828,9,-1.5406
ENSG00000247596,TWF2,28,-0.3995,55,0.91679,43,0.24355,32,-0.2081,48,0.44235,42,0.23922,1,-5.0794,7,-2.3955
ENSG00000164091,WDR82,257,0.58331,195,0.16889,232,0.41552,137,-0.4346,161,-0.1795,161,-0.1784,122,-0.6141,145,-0.3404
ENSG00000163930,BAP1,85,0.00948,69,-0.4129,50,-0.8232,98,0.23991,109,0.40958,133,0.74045,129,0.68753,37,-1.2764
ENSG00000010322,NISCH,107,-0.0324,143,0.58186,86,-0.3799,107,-0.0320,122,0.17949,97,-0.1856,80,-0.4920,66,-0.7857
ENSG00000168268,NT5DC2,7,-1.2800,19,0.33833,21,0.34879,20,0.32668,28,0.82770,17,0.01073,2,-2.8349,13,-0.3967
ENSG00000168273,SMIM4,9,-0.7723,21,0.72353,7,-1.1611,7,-1.1834,24,0.76260,20,0.46487,12,-0.3200,8,-0.8718
ENSG00000163939,PBRM1,80,0.29204,46,-0.7287,56,-0.2777,70,0.07582,43,-0.6988,32,-1.1558,91,0.50364,160,1.49369
ENSG00000163938,GNL3,59,-0.0865,74,0.35851,104,0.83756,29,-1.1539,41,-0.6478,52,-0.2880,63,0.01796,54,-0.2276
ENSG00000016864,GLT8D1,26,-0.2830,35,0.22996,37,0.29561,19,-0.7418,35,0.21156,24,-0.4241,38,0.31351,27,-0.2087
ENSG00000114902,SPCS1,91,-0.3811,147,0.52115,89,-0.4094,82,-0.5487,189,0.80435,85,-0.4939,83,-0.5214,99,-0.2527
ENSG00000114904,NEK4,14,-0.6554,22,0.10618,15,-0.4998,25,0.26080,21,0.00865,14,-0.6369,44,1.22830,11,-0.9523
ENSG00000163931,TKT,84,-0.1859,125,0.63026,52,-0.9261,90,-0.0759,95,0.00993,73,-0.4005,83,-0.2068,90,-0.0730
ENSG00000272886,DCP1A,28,-0.1055,38,0.51042,12,-1.3113,30,0.02915,27,-0.1383,19,-0.6823,21,-0.5611,47,0.73587
ENSG00000157388,CACNA1D,62,1.93701,24,0.34188,7,-1.5415,22,0.09325,10,-1.0348,2,-3.5179,10,-1.0711,19,-0.0730
ENSG00000016391,CHDH,10,-1.4743,12,-1.4617,3,-3.2520,28,0.10047,31,0.25052,19,-0.5047,87,2.08881,53,1.15726
ENSG00000113812,ACTR8,10,-0.2063,16,0.67115,15,0.43849,7,-0.6504,9,-0.3941,10,-0.1689,3,-2.0792,14,0.24049
ENSG00000113811,SELENOK,51,-0.8502,74,-0.3710,61,-0.5821,120,0.49567,170,1.08887,108,0.31719,81,-0.1529,75,-0.2602
ENSG00000157445,CACNA2D3,36,0.25095,49,1.05397,34,0.15736,21,-0.6288,28,-0.1382,20,-0.6989,13,-1.3255,11,-1.5375
ENSG00000187672,ERC2,394,1.01751,152,-0.6648,525,1.54082,222,0.05210,79,-1.5287,166,-0.4038,184,-0.2415,119,-0.9192
ENSG00000180376,CCDC66,109,1.13312,34,-0.9178,66,0.27498,43,-0.3776,19,-1.6275,25,-1.1868,38,-0.5826,151,1.74623
ENSG00000163946,TASOR,50,-0.0894,47,-0.2230,63,0.29676,39,-0.4859,48,-0.1435,37,-0.5496,41,-0.4065,108,1.20547
ENSG00000163947,ARHGEF3,55,-0.1688,124,1.81999,30,-1.0997,26,-1.3140,60,-0.0428,44,-0.5424,14,-2.2380,15,-2.1370
ENSG00000157500,APPL1,150,0.31873,120,-0.0528,145,0.27217,96,-0.3887,79,-0.6903,112,-0.1427,155,0.37972,132,0.11221
ENSG00000174840,PDE12,38,0.50709,27,-0.0900,28,-0.0162,21,-0.4454,30,0.11995,21,-0.4719,31,0.16773,31,0.14279
ENSG00000168374,ARF4,44,-0.3262,71,0.56649,27,-1.0986,41,-0.4607,83,0.68070,60,0.14770,56,0.03177,23,-1.2877
ENSG00000174839,DENND6A,11,0.16989,15,0.76903,2,-2.1202,13,0.35964,5,-0.9234,3,-1.7232,0,-4.3742,24,1.37641
ENSG00000163681,SLMAP,123,0.28229,90,-0.2636,138,0.47647,97,-0.0894,65,-0.7161,125,0.31827,100,-0.0522,111,0.11819
ENSG00000136068,FLNB,5,-1.2745,9,-0.5560,6,-1.0568,9,-0.3445,5,-1.3420,0,-4.2345,9,-0.4605,58,3.03509
