Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000084731,KIF3C,29,-2.9709,86,-1.2200,228,0.30415,279,1.11816,224,0.27747,175,-0.1178
ENSG00000084733,RAB10,128,0.37681,83,-0.3615,94,-0.1624,108,0.07484,73,-0.5588,107,0.03767
ENSG00000157833,GAREM2,20,0.34784,41,1.57689,0,-4.9285,6,-1.8486,14,-0.2860,44,1.70805
ENSG00000084754,HADHA,132,0.87957,92,0.14587,63,-0.4352,49,-1.1343,98,0.25541,125,0.66169
ENSG00000138029,HADHB,143,1.09941,54,-0.6443,44,-0.9419,43,-1.3098,77,-0.1038,184,1.38167
ENSG00000138018,SELENOI,35,-0.7842,41,-0.5006,86,0.69733,77,0.87525,26,-1.1620,28,-1.0683
ENSG00000171303,KCNK3,1,-3.6748,1,-2.7552,17,0.65288,21,1.89998,5,-1.1523,6,-0.9335
ENSG00000213699,SLC35F6,24,0.13278,25,0.17674,32,0.60811,20,-0.1794,14,-0.6969,21,-0.1028
ENSG00000157851,DPYSL5,127,2.05990,45,-0.1572,76,0.70463,20,-1.7651,29,-0.8217,11,-2.2661
ENSG00000084764,MAPRE3,40,-1.9505,66,-1.1004,150,0.18745,221,1.53238,73,-0.9405,86,-0.6902
ENSG00000119777,TMEM214,19,0.13985,21,0.30483,8,-1.1367,21,0.54793,7,-1.3658,14,-0.3470
ENSG00000084693,AGBL5,9,-0.5904,12,-0.1049,9,-0.5350,14,0.27885,20,0.68405,12,-0.0968
ENSG00000228474,OST4,134,0.49941,18,-2.5693,36,-1.5793,95,-0.1796,157,0.70079,166,0.79006
ENSG00000138030,KHK,8,-1.1294,4,-1.8814,26,0.76532,27,1.41741,4,-2.0565,7,-1.3090
ENSG00000138028,CGREF1,6,-2.6991,26,-0.5270,22,-0.7862,60,1.42917,36,-0.0279,33,-0.1627
ENSG00000138073,PREB,24,0.04800,17,-0.4587,29,0.36979,24,0.14220,23,-0.0018,16,-0.5504
ENSG00000138074,SLC5A6,12,-0.7761,33,0.96157,5,-1.8563,13,-0.7690,50,1.69916,22,0.27654
ENSG00000138085,ATRAID,55,0.92674,23,-0.6039,44,0.42424,24,-0.7234,18,-0.9455,47,0.52443
ENSG00000115194,SLC30A3,0,-5.9111,12,-1.5190,1,-4.5994,65,2.76181,13,-1.3059,29,-0.1316
ENSG00000115204,MPV17,29,-0.1154,40,0.36502,22,-0.5394,34,0.20199,19,-0.7909,38,0.32153
ENSG00000115207,GTF3C2,16,-0.0829,18,0.10613,17,0.03826,18,0.24329,15,-0.1492,11,-0.6143
ENSG00000115211,EIF2B4,40,0.29791,64,1.05750,18,-0.9812,30,-0.2375,26,-0.3977,29,-0.2618
ENSG00000115234,SNX17,51,-0.4716,40,-0.7713,38,-0.8718,102,1.22090,21,-1.7664,59,-0.1888
ENSG00000115241,PPM1G,47,-0.4191,59,-0.0267,97,0.80813,67,0.29219,26,-1.2656,52,-0.2095
ENSG00000115216,NRBP1,36,-0.8966,74,0.33641,36,-0.8007,86,0.97077,42,-0.5543,37,-0.7538
ENSG00000138002,IFT172,16,-0.4104,37,1.01148,22,0.19356,24,0.46517,2,-3.4244,11,-0.8933
ENSG00000115226,FNDC4,23,-1.7810,53,-0.4105,30,-1.2509,89,0.69991,118,0.89503,82,0.28567
ENSG00000243943,ZNF512,30,-0.4610,51,0.42684,51,0.43509,38,-0.0390,39,0.00965,36,-0.1398
ENSG00000198522,GPN1,9,-1.3644,18,-0.2600,15,-0.5570,29,0.84553,8,-1.4922,37,0.91635
ENSG00000119760,SUPT7L,44,-0.2453,59,0.24157,53,0.07761,59,0.37620,31,-0.7751,40,-0.3553
ENSG00000163798,SLC4A1AP,82,-0.5040,133,0.31327,175,0.77445,127,0.38883,56,-1.0403,56,-1.0242
ENSG00000243147,MRPL33,84,-0.6273,25,-2.3414,25,-2.3745,167,0.88719,206,0.88387,116,-0.0663
ENSG00000158019,BABAM2,12,-1.6038,23,-0.5075,31,-0.0712,46,0.97293,39,0.29287,22,-0.5791
ENSG00000075426,FOSL2,1,-4.1600,9,-0.9883,21,0.35370,26,1.22670,10,-0.7947,23,0.54186
ENSG00000213639,PPP1CB,222,-0.3182,193,-0.5017,281,0.09226,314,0.43050,244,-0.1349,237,-0.1827
ENSG00000171103,TRMT61B,14,-0.3353,25,0.62472,19,0.23887,17,0.01051,12,-0.5254,17,-0.0156
ENSG00000163811,WDR43,46,0.48501,79,1.36951,37,0.08176,28,-0.5241,21,-0.7510,12,-1.6648
ENSG00000115295,CLIP4,70,0.56077,38,-0.4930,32,-0.7352,55,0.12710,59,0.20148,31,-0.7936
ENSG00000119801,YPEL5,66,-0.9906,64,-0.9747,113,-0.0815,172,1.03410,97,-0.3339,97,-0.3247
ENSG00000213626,LBH,5,-1.9834,12,-0.6505,1,-3.7622,26,0.99003,41,1.34243,14,-0.4183
ENSG00000013016,EHD3,13,-2.9689,32,-1.5555,74,-0.3017,143,1.37865,85,-0.0839,109,0.30762
ENSG00000162959,MEMO1,18,0.34193,49,2.10395,24,0.74566,6,-1.6416,11,-0.4179,4,-2.0427
ENSG00000162961,DPY30,64,0.42719,8,-2.7093,9,-2.6215,62,0.50085,62,0.33175,54,0.09164
ENSG00000021574,SPAST,59,0.60947,31,-0.5064,52,0.34193,37,-0.3328,43,0.01996,34,-0.3430
ENSG00000119820,YIPF4,144,0.13733,171,0.39734,247,1.02715,107,-0.5100,98,-0.4873,107,-0.3589
ENSG00000115760,BIRC6,132,0.61676,213,1.37427,139,0.62275,54,-1.1658,57,-0.8078,61,-0.6906
ENSG00000152689,RASGRP3,116,3.13508,28,-0.2869,37,0.17151,2,-4.3486,26,-0.4162,3,-3.5156
ENSG00000119812,FAM98A,73,0.02672,71,-0.0187,110,0.69077,81,0.28602,50,-0.5836,20,-1.9108
ENSG00000260025,CRIM1-DT,6,-2.1890,4,-2.4267,13,-0.9191,37,1.42863,28,0.32224,25,0.12599
ENSG00000150938,CRIM1,35,-1.2477,97,0.44548,79,0.12477,90,0.53876,53,-0.4993,74,0.00647
ENSG00000171055,FEZ2,183,0.68235,111,-0.2167,167,0.43503,112,-0.2930,100,-0.3768,82,-0.6858
ENSG00000115808,STRN,158,1.46444,106,0.51320,91,0.27274,40,-1.3378,58,-0.4361,40,-1.0200
ENSG00000008869,HEATR5B,23,-0.4634,32,0.10255,36,0.27437,36,0.44080,27,-0.1841,17,-0.8691
ENSG00000152133,GPATCH11,90,0.46842,66,-0.0948,133,1.07144,56,-0.4973,54,-0.3890,42,-0.7875
ENSG00000055332,EIF2AK2,143,0.28628,158,0.41865,183,0.66761,97,-0.5142,109,-0.1793,97,-0.3647
ENSG00000218739,CEBPZOS,54,0.22186,36,-0.4322,54,0.20267,49,0.08008,41,-0.2375,41,-0.2530
ENSG00000115816,CEBPZ,128,0.60834,119,0.41195,154,0.83575,64,-0.8016,72,-0.3928,69,-0.4528
ENSG00000003509,NDUFAF7,9,-0.8551,30,1.10111,8,-0.9030,22,0.95902,1,-3.1326,8,-0.9880
ENSG00000115828,QPCT,1,-4.2664,6,-1.9000,12,-0.8892,44,2.42509,6,-1.9374,20,-0.1365
ENSG00000163171,CDC42EP3,1,-3.5417,9,-0.9028,23,0.43488,27,1.32514,16,-0.0645,12,-0.5456
ENSG00000119787,ATL2,9,-1.5727,32,0.40612,36,0.59780,31,0.63717,10,-1.2971,24,-0.0342
ENSG00000143889,HNRNPLL,34,-0.1668,28,-0.4720,33,-0.2094,47,0.57770,25,-0.6605,34,-0.1398
ENSG00000115875,SRSF7,60,-0.4219,63,-0.3195,71,-0.1303,99,0.68220,53,-0.5850,64,-0.2954
ENSG00000163214,DHX57,12,-0.6054,27,0.79248,10,-0.7431,22,0.69539,6,-1.4355,13,-0.4206
ENSG00000188010,MORN2,20,-1.0339,18,-1.0955,29,-0.3806,42,0.31543,54,0.62343,60,0.81543
ENSG00000115904,SOS1,46,-0.1396,106,1.28422,70,0.56300,39,-0.5268,37,-0.4421,34,-0.5814
ENSG00000011566,MAP4K3,25,-0.6117,30,-0.2865,67,1.02531,38,0.15034,31,-0.2260,28,-0.3642
ENSG00000231312,MAP4K3-DT,19,-1.5650,100,1.18832,78,0.74252,48,-0.0852,42,-0.2534,46,-0.1310
ENSG00000152154,TMEM178A,37,-1.9862,140,0.19708,283,1.40286,125,0.00846,160,0.41523,87,-0.5592
ENSG00000138050,THUMPD2,30,0.66000,56,1.70130,25,0.30220,14,-0.8682,8,-1.3674,4,-2.2964
ENSG00000183023,SLC8A1,35,-3.0616,200,-0.3054,712,1.89827,267,0.24053,250,0.04465,126,-1.0143
ENSG00000143924,EML4,18,-0.1217,62,2.01716,27,0.49097,13,-0.9283,11,-0.8801,10,-1.0329
ENSG00000115944,COX7A2L,85,-0.9336,73,-1.0842,130,-0.2004,199,0.81041,163,0.15802,143,-0.0486
ENSG00000057935,MTA3,14,-0.9009,31,0.34043,48,1.07362,29,0.35925,9,-1.5752,18,-0.5149
ENSG00000152518,ZFP36L2,99,1.63665,81,0.96601,44,-0.0318,5,-3.7337,13,-1.8105,94,1.23956
ENSG00000115970,THADA,19,0.87011,14,0.21380,19,0.67077,10,-0.4172,6,-0.9369,4,-1.6555
ENSG00000138036,DYNC2LI1,25,-0.7174,76,1.16544,54,0.58117,46,0.53256,4,-3.3582,9,-2.1548
ENSG00000138095,LRPPRC,81,-0.4216,115,0.18195,81,-0.3764,125,0.49829,90,-0.2211,82,-0.3551
ENSG00000138032,PPM1B,106,0.42983,95,0.20207,120,0.58702,73,-0.3090,52,-0.7329,66,-0.3694
ENSG00000138078,PREPL,207,-1.6766,337,-0.8240,612,0.11229,888,1.30486,449,-0.3779,343,-0.7947
ENSG00000171132,PRKCE,28,-2.4200,149,0.25554,305,1.50790,130,0.05825,154,0.30986,85,-0.6215
ENSG00000116016,EPAS1,39,-0.3561,45,-0.1147,10,-2.2916,26,-1.2462,71,0.64214,171,2.30334
ENSG00000250565,ATP6V1E2,15,0.09885,14,-0.0672,16,0.12713,15,0.06760,14,-0.0647,11,-0.4057
ENSG00000119729,RHOQ,124,0.72737,78,-0.1214,56,-0.6401,51,-1.0351,117,0.53553,138,0.81873
ENSG00000151665,PIGF,23,0.44780,19,0.05346,20,0.14255,16,-0.2786,4,-2.1456,28,0.71141
ENSG00000119878,CRIPT,106,0.87767,60,-0.1709,79,0.25145,56,-0.4283,47,-0.5429,51,-0.4247
ENSG00000171150,SOCS5,33,0.11214,24,-0.3706,30,-0.0357,37,0.48071,28,-0.1497,11,-1.5175
ENSG00000180398,MCFD2,51,-0.9809,74,-0.3185,97,0.10073,99,0.22102,90,-0.0188,148,0.81181
ENSG00000143933,CALM2,1614,-0.4269,1183,-0.8659,1959,-0.0787,2658,0.68048,2070,0.00914,1511,-0.4874
ENSG00000095002,MSH2,29,-0.4011,26,-0.4909,48,0.44371,49,0.77029,21,-0.8170,16,-1.2419
ENSG00000184261,KCNK12,7,-1.8500,5,-2.1645,16,-0.4711,35,1.31184,14,-0.6640,33,0.64323
ENSG00000116062,MSH6,60,1.31739,30,-0.0502,46,0.62207,22,-0.7672,17,-0.8998,11,-1.5925
ENSG00000138081,FBXO11,59,-0.7709,84,-0.1577,150,0.78758,107,0.34582,76,-0.3247,75,-0.3426
ENSG00000170802,FOXN2,93,2.37451,39,0.28316,45,0.52999,6,-2.9778,21,-0.7172,12,-1.5407
ENSG00000162869,PPP1R21,65,0.16600,47,-0.3841,80,0.48068,64,0.16815,51,-0.2573,33,-0.9346
ENSG00000179915,NRXN1,115,-2.0964,576,0.52248,753,0.98118,519,0.55906,203,-1.1254,348,-0.2905
ENSG00000115239,ASB3,38,-0.1018,60,0.63608,56,0.53305,36,-0.2624,19,-1.1824,49,0.31439
ENSG00000068912,ERLEC1,121,-0.4346,105,-0.6214,245,0.74368,200,0.66623,94,-0.7882,70,-1.2326
ENSG00000068878,PSME4,63,0.93041,94,1.49459,31,-0.3727,22,-1.1846,38,-0.0641,14,-1.5327
ENSG00000170634,ACYP2,115,0.09870,26,-2.1403,32,-1.8490,129,0.44180,138,0.37944,145,0.46319
ENSG00000115306,SPTBN1,650,-0.2328,1023,0.52791,837,0.19632,615,-0.4214,1027,0.53451,760,0.04100
ENSG00000214595,EML6,4,-2.6091,59,1.46991,25,0.04711,33,0.75528,4,-2.5719,18,-0.4652
ENSG00000115310,RTN4,2458,0.28369,1814,-0.2378,2206,0.07449,2512,0.45181,1116,-0.9901,967,-1.2073
ENSG00000143947,RPS27A,1079,0.17438,539,-0.9335,453,-1.1967,896,-0.2111,1611,0.82231,1462,0.65724
ENSG00000085760,MTIF2,58,0.03815,69,0.29492,51,-0.1862,64,0.27378,43,-0.4288,37,-0.6937
ENSG00000115355,CCDC88A,1816,1.62666,2163,1.65675,829,-0.0084,270,-2.1602,418,-1.0735,212,-2.0873
ENSG00000163001,CFAP36,83,-1.2406,87,-1.0766,185,0.09852,236,0.82750,232,0.46491,127,-0.4952
ENSG00000275052,PPP4R3B,93,0.39961,105,0.53906,57,-0.4228,67,-0.2793,61,-0.3327,76,0.01331
ENSG00000138035,PNPT1,78,1.36407,75,1.05260,32,-0.3458,17,-1.6537,51,0.41050,15,-1.5227
ENSG00000115380,EFEMP1,74,1.34453,83,1.31823,21,-0.9341,6,-3.2900,7,-2.5440,98,1.64026
ENSG00000055813,CCDC85A,4,-3.7088,7,-2.7282,20,-1.1756,70,1.53237,76,0.98066,34,-0.3631
ENSG00000028116,VRK2,74,3.48677,31,0.73655,2,-3.0697,0,-5.7419,13,-0.6048,2,-3.0414
ENSG00000115392,FANCL,52,1.16585,22,-0.4387,55,1.08298,21,-0.6966,7,-2.1484,17,-0.8398
ENSG00000119866,BCL11A,15,-2.8085,91,0.00080,235,1.63408,108,0.42512,61,-0.6253,63,-0.5721
ENSG00000115421,PAPOLG,17,-0.3190,32,0.76962,22,0.11982,20,0.02414,17,-0.2845,16,-0.3841
ENSG00000162929,KIAA1841,24,-0.3777,52,0.93587,26,-0.2031,28,-0.1110,47,0.75591,10,-1.5873
ENSG00000237651,C2orf74,48,-0.2622,30,-0.9492,73,0.41970,59,0.11488,69,0.32413,58,0.03691
ENSG00000115464,USP34,145,0.35857,209,0.92745,153,0.40818,91,-0.6013,77,-0.6909,101,-0.2652
ENSG00000082898,XPO1,101,0.17858,139,0.67898,117,0.39749,82,-0.2520,67,-0.4955,63,-0.5881
ENSG00000170264,FAM161A,54,0.86445,63,1.02858,25,-0.5026,21,-1.0134,26,-0.4059,35,0.06425
ENSG00000115484,CCT4,117,-0.5724,59,-1.5692,138,-0.2675,239,1.07677,116,-0.5358,130,-0.3557
ENSG00000173163,COMMD1,37,0.02952,15,-1.3408,20,-0.9324,52,0.97453,31,-0.2631,17,-1.1454
ENSG00000170340,B3GNT2,7,-1.0110,11,-0.3381,32,1.42630,15,0.28806,15,0.15941,2,-2.4618
ENSG00000115504,EHBP1,60,-0.9662,79,-0.4710,145,0.49910,126,0.41947,129,0.30458,90,-0.2657
ENSG00000143951,WDPCP,35,0.61639,54,1.26904,38,0.67172,17,-0.8709,16,-0.6700,7,-1.8995
ENSG00000014641,MDH1,111,-2.6508,112,-2.4976,250,-1.3089,1129,2.35747,399,-0.5961,335,-0.8661
ENSG00000169764,UGP2,69,-2.3007,172,-0.8017,158,-0.9252,361,0.60800,588,1.21371,366,0.39681
ENSG00000143952,VPS54,19,0.80361,28,1.30963,8,-0.6566,6,-1.2969,16,0.42161,9,-0.5300
ENSG00000197329,PELI1,26,0.53841,27,0.54906,42,1.31935,12,-0.9432,8,-1.3869,15,-0.3833
ENSG00000119862,LGALSL,9,-1.5190,10,-1.3598,52,1.29768,28,0.41104,22,-0.1650,25,0.05778
ENSG00000119844,AFTPH,39,-0.9710,79,0.21327,74,0.11947,87,0.61114,60,-0.2086,50,-0.5004
ENSG00000179833,SERTAD2,33,1.23765,22,0.37999,30,0.87945,8,-1.5656,8,-1.1360,18,0.01807
ENSG00000237638,LINC02245,4,-1.9314,12,-0.2151,0,-4.4425,20,1.09158,16,0.25792,20,0.57334
ENSG00000115902,SLC1A4,23,-1.5751,100,0.84308,42,-0.5538,65,0.20436,38,-0.7077,114,1.05836
ENSG00000011523,CEP68,46,-0.6881,85,0.32683,104,0.67155,80,0.36086,48,-0.5698,43,-0.7466
ENSG00000138069,RAB1A,83,-0.8710,53,-1.4672,136,-0.0204,197,0.98293,117,-0.2661,123,-0.1807
ENSG00000138071,ACTR2,185,-0.8657,178,-0.8499,279,-0.1498,424,0.88986,319,0.06056,226,-0.4801
ENSG00000198369,SPRED2,5,-2.6407,20,-0.6493,20,-0.6189,46,1.20255,16,-0.9837,52,0.87442
ENSG00000143971,ETAA1,22,0.54383,19,0.23031,28,0.91789,10,-0.9776,18,0.22073,12,-0.4231
ENSG00000197223,C1D,47,-0.4429,35,-0.8646,53,-0.2203,77,0.60955,42,-0.5978,78,0.39431
ENSG00000243667,WDR92,15,0.08509,22,0.66929,22,0.70513,13,-0.1444,11,-0.3505,4,-1.8216
ENSG00000115946,PNO1,13,0.24978,16,0.51929,17,0.64843,12,-0.0112,3,-2.0724,7,-0.7672
ENSG00000221823,PPP3R1,15,-2.8479,64,-0.5992,119,0.37020,137,1.05041,72,-0.4238,110,0.24107
ENSG00000119865,CNRIP1,36,-2.0097,114,-0.1218,136,0.16596,172,0.92614,108,-0.2016,112,-0.1486
ENSG00000169604,ANTXR1,38,0.94043,27,0.25188,22,-0.0537,8,-2.0498,21,-0.1381,54,1.44170
ENSG00000198380,GFPT1,26,-0.9566,15,-1.6583,53,0.21188,63,0.80692,66,0.56434,27,-0.8421
ENSG00000169599,NFU1,31,-0.3863,15,-1.4573,22,-0.8451,52,0.81656,50,0.42121,28,-0.5020
ENSG00000115977,AAK1,85,-1.7717,237,-0.0894,248,-0.0141,367,1.09087,224,-0.1733,154,-0.7586
ENSG00000196975,ANXA4,30,1.16738,11,-0.5994,11,-0.5727,12,-0.6478,16,-0.0284,17,0.09142
ENSG00000087338,GMCL1,26,-0.2511,49,0.81036,16,-0.9048,31,0.11882,42,0.56974,13,-1.2101
ENSG00000124380,SNRNP27,141,0.60883,108,0.08340,144,0.56357,74,-0.7072,136,0.45881,56,-0.9278
ENSG00000059728,MXD1,11,-0.0489,26,1.32564,16,0.47728,12,0.05881,0,-5.4680,5,-1.3683
ENSG00000179818,PCBP1-AS1,25,1.01575,43,1.83748,4,-1.8655,6,-1.7349,10,-0.6614,18,0.26682
ENSG00000169564,PCBP1,250,0.12900,166,-0.5333,231,-0.0120,267,0.35040,173,-0.4693,188,-0.3337
ENSG00000115998,C2orf42,15,0.41553,9,-0.3418,9,-0.4257,14,0.39225,9,-0.3456,5,-1.2086
ENSG00000116001,TIA1,85,0.73163,112,1.10847,76,0.44074,44,-0.5994,29,-1.0560,15,-2.0545
ENSG00000116005,PCYOX1,80,-0.4743,123,0.25925,171,0.79948,114,0.19516,69,-0.6584,73,-0.5741
ENSG00000143977,SNRPG,69,0.56153,25,-1.0808,12,-2.1311,50,-0.0357,65,0.39736,68,0.47921
ENSG00000035141,FAM136A,14,-0.8598,6,-1.9418,11,-1.0655,32,0.89479,33,0.55087,25,0.10786
ENSG00000163235,TGFA,44,2.94554,3,-2.2324,21,0.77438,2,-3.2505,10,-0.4670,2,-2.5116
ENSG00000075340,ADD2,15,-3.2440,98,-0.2958,180,0.68623,179,1.19064,86,-0.5048,75,-0.7109
ENSG00000144043,TEX261,27,0.53938,14,-0.6157,23,0.19131,17,-0.3349,15,-0.5107,28,0.49242
ENSG00000124357,NAGK,53,0.51080,39,-0.0540,42,0.04292,42,0.05938,16,-1.3885,35,-0.2156
ENSG00000124383,MPHOSPH10,119,0.61501,130,0.68562,123,0.58812,67,-0.5592,60,-0.5574,40,-1.1822
ENSG00000124374,PAIP2B,267,2.44763,139,0.66922,46,-1.0778,14,-3.3248,104,0.19191,44,-1.1437
ENSG00000075292,ZNF638,460,0.78233,655,1.29100,351,0.22294,195,-0.9628,214,-0.5623,140,-1.2070
ENSG00000135636,DYSF,63,2.62064,11,-0.9538,9,-1.1725,7,-2.0150,25,0.32209,6,-1.8798
ENSG00000003137,CYP26B1,1,-4.2666,10,-0.9107,35,1.12321,22,0.52994,39,1.31058,5,-1.8460
ENSG00000144036,EXOC6B,69,0.45028,77,0.55836,65,0.27748,42,-0.5914,60,0.16044,37,-0.5868
ENSG00000135638,EMX1,0,-5.1708,4,-2.0291,16,-0.0921,33,2.22741,7,-1.2748,12,-0.5417
ENSG00000144040,SFXN5,36,-1.3361,51,-0.7136,18,-2.2508,73,-0.2582,84,0.05594,295,2.35346
ENSG00000135631,RAB11FIP5,7,-2.8685,13,-1.7556,22,-1.0423,71,1.50688,41,-0.0767,58,0.47790
ENSG00000135632,SMYD5,15,-0.3224,12,-0.5855,16,-0.1468,22,0.54191,12,-0.5514,20,0.15704
ENSG00000135617,PRADC1,21,-0.3062,11,-1.2709,8,-1.6054,33,0.75698,16,-0.6425,39,0.73810
ENSG00000135624,CCT7,91,-0.6875,54,-1.4148,125,-0.1304,199,1.09954,96,-0.5357,100,-0.4743
ENSG00000163013,FBXO41,13,-2.3340,36,-0.7139,93,0.82163,66,0.39677,81,0.58534,65,0.22373
ENSG00000116127,ALMS1,32,1.04206,42,1.37510,15,-0.3302,7,-1.7681,16,-0.2369,19,0.08422
ENSG00000144034,TPRKB,21,0.17169,16,-0.3220,12,-0.7248,20,0.08249,19,-0.0157,24,0.33386
ENSG00000144048,DUSP11,10,-0.6474,22,0.67598,2,-2.5543,16,0.24722,15,0.04417,22,0.65048
ENSG00000124356,STAMBP,151,1.89684,55,-0.1973,77,0.33571,32,-1.3251,36,-0.8657,24,-1.4559
ENSG00000114956,DGUOK,39,-0.4453,27,-0.9679,68,0.47916,64,0.60643,49,-0.0364,28,-0.9176
ENSG00000163170,BOLA3,30,-0.9711,19,-1.5540,10,-2.5335,76,0.91453,93,0.89132,56,0.06095
ENSG00000225439,BOLA3-AS1,13,-0.8374,16,-0.4395,17,-0.3295,31,1.00659,24,0.18514,7,-1.5898
ENSG00000114978,MOB1A,34,0.56844,31,0.33481,15,-0.7947,15,-0.9742,29,0.24921,44,0.94701
ENSG00000204843,DCTN1,212,-0.6192,236,-0.3956,280,-0.1243,415,0.86023,276,-0.1498,154,-1.0466
ENSG00000005448,WDR54,15,-1.0118,9,-1.6229,14,-0.9901,50,1.99898,6,-2.1347,13,-1.0751
ENSG00000114993,RTKN,120,3.26869,30,-0.1708,16,-1.1041,2,-4.7701,31,-0.1222,12,-1.4980
ENSG00000115274,INO80B,18,-0.5595,16,-0.6972,28,0.21567,34,0.80663,12,-1.1321,22,-0.1683
ENSG00000239779,WBP1,69,0.46465,43,-0.3366,27,-1.0614,47,-0.3039,72,0.46787,69,0.40462
ENSG00000115275,MOGS,10,-0.5736,24,0.90261,12,-0.1486,14,0.12368,12,-0.2316,12,-0.2416
ENSG00000115289,PCGF1,7,-1.0073,9,-0.5686,15,0.27539,18,0.90937,7,-0.8154,11,-0.2437
ENSG00000115307,AUP1,56,0.11477,74,0.57014,58,0.16648,57,0.22522,14,-1.9934,36,-0.5761
ENSG00000115317,HTRA2,15,-1.1673,16,-1.0170,18,-0.7813,43,0.96460,31,0.02781,37,0.29426
ENSG00000135622,SEMA4F,4,-2.0700,12,-0.5164,30,0.95915,26,1.24066,7,-1.2552,6,-1.4960
ENSG00000115350,POLE4,49,-0.2707,31,-0.9297,38,-0.6538,53,-0.1983,103,0.97359,92,0.78473
ENSG00000115364,MRPL19,50,0.75851,18,-0.9439,26,-0.3973,36,0.16921,11,-1.6761,36,0.12875
ENSG00000005436,GCFC2,22,0.79410,27,0.98892,19,0.38683,9,-1.0109,8,-0.8276,12,-0.3040
ENSG00000176204,LRRTM4,10,-2.0450,39,0.16574,50,0.58879,54,1.25817,8,-2.2377,18,-1.0398
ENSG00000066032,CTNNA2,48,-1.7434,114,-0.3105,66,-1.1480,174,0.59726,153,0.15859,262,1.05999
ENSG00000162951,LRRTM1,1,-3.9154,10,-0.6946,49,2.06625,20,0.70777,8,-0.9004,3,-2.1483
ENSG00000163541,SUCLG1,122,0.21162,72,-0.6510,88,-0.3382,132,0.49445,66,-0.7735,91,-0.2906
ENSG00000034510,TMSB10,431,-2.4656,904,-1.2253,1239,-0.7461,3195,1.42031,2207,0.16348,1948,-0.0373
ENSG00000176407,KCMF1,39,-0.9510,43,-0.7444,43,-0.7348,85,0.55820,125,0.99541,58,-0.2768
ENSG00000152291,TGOLN2,206,-0.1968,212,-0.1271,425,1.02661,247,0.17814,157,-0.5982,105,-1.2150
ENSG00000042445,RETSAT,27,0.62372,15,-0.3220,14,-0.4825,15,-0.4950,12,-0.7136,35,1.00215
ENSG00000042493,CAPG,22,0.87845,25,1.02074,3,-2.0690,5,-1.9103,7,-0.9210,37,1.72980
ENSG00000168906,MAT2A,112,0.50192,164,1.07879,91,0.08964,64,-0.6448,40,-1.1788,83,-0.0483
ENSG00000115486,GGCX,25,-0.0849,47,0.98346,21,-0.2865,25,-0.0578,11,-1.3136,29,0.18940
ENSG00000168899,VAMP5,28,1.02816,13,-0.2795,13,-0.3882,3,-2.9051,21,0.44371,47,1.85844
ENSG00000168894,RNF181,74,0.43107,25,-1.2874,42,-0.5285,62,0.14431,62,0.09075,60,0.04458
ENSG00000168883,USP39,16,-0.4341,30,0.56521,22,0.10333,25,0.42442,12,-0.8616,14,-0.6481
ENSG00000168887,C2orf68,31,1.53186,31,1.26571,16,0.20032,2,-3.0124,2,-2.6914,24,0.81115
ENSG00000115525,ST3GAL5,105,0.06803,84,-0.2846,100,-0.0184,113,0.28449,99,-0.0265,64,-0.7142
ENSG00000068654,POLR1A,12,-0.4809,18,0.14725,21,0.43383,18,0.28331,12,-0.4328,13,-0.2761
ENSG00000132300,PTCD3,87,0.30105,99,0.47946,120,0.79746,51,-0.8174,66,-0.1870,78,0.08050
ENSG00000132305,IMMT,53,-0.9249,81,-0.2105,80,-0.2178,130,0.94850,60,-0.6596,74,-0.3448
ENSG00000132313,MRPL35,41,-0.4652,30,-0.9091,50,-0.1221,69,0.64409,59,0.13862,43,-0.3742
ENSG00000068615,REEP1,14,-2.6461,60,-0.3822,130,0.87021,107,0.92137,56,-0.5034,64,-0.2861
ENSG00000115548,KDM3A,32,0.14441,39,0.44010,22,-0.4479,29,-0.0284,14,-1.1063,40,0.46328
ENSG00000115561,CHMP3,115,-0.9959,255,0.33562,300,0.60900,220,0.15371,165,-0.3601,239,0.22934
ENSG00000239305,RNF103,69,0.55567,58,0.18986,51,-0.0095,54,0.09373,23,-1.2494,30,-0.8240
ENSG00000153561,RMND5A,68,0.41543,26,-1.1476,63,0.23959,55,0.04461,46,-0.2522,51,-0.1082
ENSG00000172086,KRCC1,84,1.53536,71,0.95340,42,0.08169,16,-1.8164,30,-0.4310,25,-0.7429
ENSG00000144115,THNSL2,29,1.27101,2,-2.9443,4,-2.0006,14,-0.2373,17,0.20023,17,0.12406
ENSG00000172005,MAL,737,3.57298,151,-0.4187,159,-0.3403,14,-4.4883,78,-1.4137,49,-2.1003
ENSG00000144029,MRPS5,94,-0.0264,169,0.94425,135,0.56124,91,-0.1252,53,-0.9120,48,-1.0536
ENSG00000144026,ZNF514,20,0.62691,35,1.52199,22,0.66875,10,-0.7588,3,-2.3342,3,-2.1004
ENSG00000115041,KCNIP3,12,-1.5673,20,-0.6635,34,0.16669,37,0.46195,45,0.63109,37,0.29893
