Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000237651,C2orf74,114,-0.3558,92,-0.6780,145,0.02250,160,0.16348,125,-0.2346,143,-0.0104,124,-0.2338,183,0.47321
ENSG00000115464,USP34,141,0.56798,271,1.68335,59,-0.9085,111,0.18670,119,0.33318,85,-0.2313,82,-0.2888,59,-0.9062
ENSG00000082898,XPO1,96,0.17847,113,0.43313,84,-0.0250,79,-0.1286,113,0.48905,90,0.08019,74,-0.2158,60,-0.6239
ENSG00000170264,FAM161A,46,0.25286,56,0.55818,27,-0.6287,82,1.20489,56,0.64585,29,-0.4540,13,-1.5706,29,-0.5441
ENSG00000115484,CCT4,140,-0.2655,101,-0.7563,260,0.91553,128,-0.3980,215,0.45199,98,-0.8069,55,-1.6688,142,-0.2891
ENSG00000173163,COMMD1,51,0.20504,31,-0.5399,47,0.07458,36,-0.3542,49,0.15152,41,-0.1301,36,-0.3248,50,0.19565
ENSG00000170340,B3GNT2,5,-1.9417,21,0.06185,20,0.02499,3,-2.7981,51,1.80170,4,-2.2714,12,-0.6863,17,-0.2730
ENSG00000115504,EHBP1,75,-0.9307,154,0.16410,135,-0.0543,267,1.05160,176,0.40848,86,-0.7348,60,-1.2839,136,-0.0383
ENSG00000143951,WDPCP,22,0.19994,58,1.79804,17,-0.2086,20,0.00437,21,0.14441,11,-0.8891,11,-0.8709,13,-0.7570
ENSG00000014641,MDH1,109,-2.8656,272,-1.5262,1601,1.71665,749,0.01072,479,-0.7245,242,-1.6966,354,-1.1319,728,-0.0405
ENSG00000169764,UGP2,83,-1.9538,150,-1.0890,345,0.22667,407,0.45296,244,-0.3753,250,-0.3113,439,0.57487,375,0.39395
ENSG00000119862,LGALSL,0,-7.8691,33,0.43543,25,0.00954,31,0.30835,38,0.71068,14,-0.8412,0,-7.6915,33,0.50567
ENSG00000119844,AFTPH,21,-1.8007,105,0.62314,78,0.18149,94,0.44511,90,0.41067,41,-0.8373,30,-1.2847,72,0.03307
ENSG00000115902,SLC1A4,21,-1.5330,48,-0.3181,67,0.25920,38,-0.6457,54,-0.1249,201,2.09120,27,-1.1811,39,-0.7184
ENSG00000011523,CEP68,30,-1.2139,103,0.68541,58,-0.2733,72,0.12376,98,0.66650,58,-0.2322,46,-0.5721,64,-0.0740
ENSG00000138069,RAB1A,58,-1.6386,88,-1.0255,239,0.63394,179,0.04567,184,0.10592,121,-0.5512,187,0.11864,178,0.05273
ENSG00000138071,ACTR2,149,-1.0922,248,-0.3223,400,0.52448,239,-0.3808,367,0.31371,200,-0.6558,229,-0.4488,326,0.12266
ENSG00000198369,SPRED2,6,-2.6678,40,0.03798,41,0.10809,42,0.09690,44,0.21531,36,-0.1140,32,-0.2922,46,0.32079
ENSG00000197223,C1D,49,-0.6955,56,-0.4911,81,0.08473,81,0.06730,101,0.45803,55,-0.5262,56,-0.4962,88,0.25113
ENSG00000221823,PPP3R1,17,-2.7026,90,-0.2867,109,0.01737,108,-0.0061,150,0.57026,51,-1.1354,70,-0.6723,148,0.61664
ENSG00000119865,CNRIP1,30,-2.0673,62,-1.0249,161,0.55748,158,0.41605,106,-0.2255,71,-0.8209,153,0.36160,136,0.21648
ENSG00000198380,GFPT1,25,-0.9327,36,-0.4082,61,0.52854,104,1.30629,48,0.06213,34,-0.4635,32,-0.5716,31,-0.6926
ENSG00000169599,NFU1,31,-0.6613,21,-1.2256,67,0.64964,52,0.12672,25,-1.0332,57,0.27429,39,-0.3392,58,0.35412
ENSG00000115977,AAK1,68,-2.0554,291,0.13189,379,0.69139,457,0.85833,295,0.16703,133,-1.0599,112,-1.3207,231,-0.2736
ENSG00000087338,GMCL1,24,-0.1459,34,0.41406,31,0.32235,32,0.29084,11,-1.3123,9,-1.5634,61,1.36410,22,-0.3320
ENSG00000124380,SNRNP27,168,0.47974,160,0.40276,90,-0.5702,140,0.19203,148,0.30447,163,0.43812,111,-0.1750,101,-0.3729
ENSG00000169564,PCBP1,203,-0.2428,221,-0.1095,264,0.20148,280,0.26080,193,-0.3473,182,-0.4073,288,0.30508,245,0.05602
ENSG00000116001,TIA1,62,0.53375,109,1.48114,36,-0.3481,53,0.27717,51,0.24652,20,-1.1725,23,-0.9925,32,-0.5723
ENSG00000116005,PCYOX1,69,-0.6577,142,0.46688,120,0.25000,154,0.59789,144,0.54214,105,-0.0027,45,-1.2802,69,-0.7396
ENSG00000143977,SNRPG,68,0.07638,51,-0.3640,56,-0.2761,39,-0.7877,59,-0.1582,85,0.42625,103,0.73515,70,0.16121
ENSG00000035141,FAM136A,19,-0.7791,9,-1.8109,38,0.28997,19,-0.8101,25,-0.3995,34,0.06563,43,0.43727,44,0.60962
ENSG00000075340,ADD2,12,-3.6777,104,-0.5288,172,0.29319,166,0.18573,255,0.99643,65,-1.2309,131,-0.1868,137,-0.1324
ENSG00000144043,TEX261,23,0.19296,18,-0.1647,15,-0.4551,13,-0.6638,24,0.27895,30,0.63950,26,0.40976,19,-0.0972
ENSG00000124357,NAGK,72,1.07826,52,0.51962,45,0.37241,10,-1.8865,26,-0.5559,43,0.22940,15,-1.3536,34,-0.1636
ENSG00000124383,MPHOSPH10,118,0.32461,126,0.42563,81,-0.3097,187,1.07450,153,0.83526,62,-0.6770,29,-1.7664,59,-0.8548
ENSG00000124374,PAIP2B,240,2.84983,7,-2.8828,18,-1.6866,68,0.52230,31,-0.7556,15,-1.7964,138,1.72751,18,-1.7012
ENSG00000075292,ZNF638,404,0.74422,554,1.27809,180,-0.6074,440,0.88765,368,0.65884,140,-0.9013,110,-1.2644,123,-1.2498
ENSG00000003137,CYP26B1,1,-3.9969,7,-1.4381,25,0.58883,37,1.09804,29,0.76539,3,-2.4486,20,0.14841,13,-0.5816
ENSG00000144036,EXOC6B,97,0.96233,62,0.23207,49,-0.1534,71,0.45805,55,0.05650,43,-0.3289,61,0.22629,33,-0.8118
ENSG00000135638,EMX1,2,-3.5583,9,-1.5607,29,0.10144,27,-0.0318,25,-0.1412,6,-2.1768,45,0.80246,43,0.90768
ENSG00000144040,SFXN5,24,-2.4142,98,-0.3647,41,-1.8490,72,-0.8200,82,-0.6713,425,2.09952,66,-0.9541,213,1.12199
ENSG00000135631,RAB11FIP5,2,-3.9867,13,-1.7823,75,1.14525,37,-0.2287,28,-0.7225,31,-0.5209,35,-0.3083,54,0.43579
ENSG00000135617,PRADC1,23,-0.4011,6,-2.4101,24,-0.3859,26,-0.1966,35,0.29038,32,0.12999,8,-1.8688,50,1.04851
ENSG00000135624,CCT7,105,-0.3582,74,-0.8864,202,0.85478,112,-0.2522,97,-0.5209,78,-0.8097,107,-0.3350,149,0.21970
ENSG00000163013,FBXO41,18,-1.8120,59,-0.0656,59,-0.0925,38,-0.7419,68,0.16127,95,0.67796,67,0.11400,72,0.27774
ENSG00000144034,TPRKB,14,-0.7197,19,-0.2949,26,0.22074,30,0.36251,13,-0.9443,38,0.75141,31,0.42865,22,-0.0704
ENSG00000124356,STAMBP,190,2.31176,44,-0.1996,45,-0.1747,35,-0.5244,46,-0.1324,32,-0.6420,21,-1.3014,32,-0.7736
ENSG00000114956,DGUOK,27,-0.9734,17,-1.6281,67,0.53079,56,0.14496,40,-0.3875,46,-0.1441,54,0.08096,60,0.32499
ENSG00000163170,BOLA3,62,-0.4578,33,-1.3935,101,0.38112,55,-0.6445,52,-0.7665,74,-0.1778,77,-0.1123,124,0.80416
ENSG00000225439,BOLA3-AS1,12,-0.8639,17,-0.2989,26,0.40145,27,0.34768,15,-0.5358,6,-1.8767,49,1.33005,19,-0.2072
ENSG00000114978,MOB1A,48,1.03969,58,1.35557,14,-1.0492,31,0.33897,14,-0.8858,45,0.91283,8,-1.6720,22,-0.2155
ENSG00000204843,DCTN1,174,-0.7901,205,-0.5409,403,0.64238,223,-0.4139,342,0.27733,148,-1.0335,291,-0.0022,285,-0.0426
ENSG00000005448,WDR54,7,-1.9791,5,-2.4353,47,1.27180,36,0.53571,38,0.65786,12,-1.0997,2,-3.3104,19,-0.5754
ENSG00000115274,INO80B,16,-0.9837,31,-0.0207,35,0.21410,20,-0.7131,33,0.07492,34,0.11059,12,-1.3893,41,0.53525
ENSG00000239779,WBP1,69,0.46782,21,-1.3231,40,-0.4470,28,-0.8873,32,-0.7351,62,0.31073,99,1.06104,67,0.51922
ENSG00000115289,PCGF1,2,-2.7634,18,0.20515,18,0.17657,17,0.08231,18,0.22234,5,-1.6075,24,0.62471,18,0.15563
ENSG00000115307,AUP1,78,0.83011,45,-0.0485,56,0.34349,16,-1.5743,43,-0.1474,49,0.07463,37,-0.3582,42,-0.1680
ENSG00000115317,HTRA2,21,-0.5005,10,-1.6378,46,0.89135,11,-1.4361,19,-0.7211,30,0.03498,29,-0.0197,35,0.35242
ENSG00000135622,SEMA4F,7,-1.2085,22,0.38529,31,1.31072,29,0.86269,11,-0.6853,2,-2.8398,0,-5.8905,14,-0.3151
ENSG00000115350,POLE4,91,0.60789,13,-2.3005,65,0.09153,50,-0.3397,45,-0.5088,67,0.13134,71,0.20508,76,0.38927
ENSG00000115364,MRPL19,49,0.46763,33,-0.1568,52,0.71561,39,0.08653,25,-0.6331,30,-0.2985,19,-0.9663,33,-0.2052
ENSG00000176204,LRRTM4,2,-4.5501,58,0.45735,34,-0.4133,4,-3.4823,91,1.40226,21,-1.0780,11,-2.0141,60,0.64789
ENSG00000066032,CTNNA2,45,-2.2331,87,-1.2745,276,0.63049,202,0.00813,210,0.07811,307,0.67451,180,-0.1708,181,-0.1965
ENSG00000162951,LRRTM1,4,-3.0458,10,-1.7118,43,0.58568,40,0.35301,48,0.71053,13,-1.3133,8,-2.0774,38,0.35604
ENSG00000163541,SUCLG1,125,0.18417,76,-0.5885,164,0.78000,86,-0.3889,108,-0.0425,102,-0.1338,72,-0.6621,92,-0.3502
ENSG00000034510,TMSB10,770,-1.7895,1034,-1.3526,3785,0.82527,1845,-0.4797,1993,-0.3897,1217,-1.1091,6022,1.43658,2162,-0.2785
ENSG00000176407,KCMF1,27,-1.4211,50,-0.5060,71,0.05939,93,0.46027,52,-0.4795,70,0.01239,92,0.45643,83,0.35914
ENSG00000152291,TGOLN2,213,0.18753,174,-0.1243,218,0.27645,249,0.44031,286,0.74162,91,-1.1036,115,-0.7596,128,-0.6898
ENSG00000042445,RETSAT,42,0.97847,14,-0.7025,31,0.61701,1,-3.8946,6,-1.9405,46,1.14104,22,-0.0318,21,-0.1424
ENSG00000168906,MAT2A,79,0.21291,114,0.79609,74,0.11795,63,-0.1535,76,0.17203,89,0.39975,14,-2.3977,55,-0.3967
ENSG00000115486,GGCX,11,-1.4514,36,0.32817,41,0.69721,32,0.15528,29,0.03586,54,0.99052,14,-1.0450,15,-1.0628
ENSG00000168899,VAMP5,41,1.15058,27,0.47440,4,-2.6010,0,-5.8034,5,-2.1391,88,2.60569,33,0.82514,16,-0.3862
ENSG00000168894,RNF181,118,0.92716,52,-0.3802,83,0.44172,46,-0.5538,45,-0.6517,57,-0.2441,46,-0.5685,68,0.05144
ENSG00000168883,USP39,33,0.90829,14,-0.4739,19,0.00570,12,-0.7198,22,0.26158,15,-0.3172,4,-2.1929,22,0.29448
ENSG00000115525,ST3GAL5,76,-0.3875,89,-0.1596,111,0.23796,103,0.08026,112,0.21843,40,-1.3724,68,-0.5556,115,0.29428
ENSG00000132300,PTCD3,88,0.60391,91,0.64412,51,-0.2995,30,-1.0363,83,0.56517,86,0.55594,26,-1.2412,47,-0.4296
ENSG00000132305,IMMT,56,-0.9232,80,-0.3859,174,1.08132,120,0.24010,116,0.20465,85,-0.2968,36,-1.5775,70,-0.6973
ENSG00000132313,MRPL35,31,-0.9434,37,-0.6621,76,0.55065,98,0.85371,56,-0.0367,49,-0.2459,44,-0.4118,49,-0.2891
ENSG00000068615,REEP1,17,-2.5027,89,-0.0350,128,0.68829,115,0.37721,114,0.40705,36,-1.3954,57,-0.7014,84,-0.1481
ENSG00000115548,KDM3A,34,0.01827,60,0.90391,33,-0.0668,25,-0.4805,54,0.83185,51,0.64684,4,-3.1794,20,-0.8910
ENSG00000115561,CHMP3,178,-0.6852,314,0.19495,210,-0.5077,251,-0.1581,393,0.61266,236,-0.2501,189,-0.5954,343,0.40742
ENSG00000239305,RNF103,34,-0.2271,22,-0.9060,49,0.41901,29,-0.4775,48,0.34044,39,-0.0336,43,0.14493,34,-0.2501
ENSG00000153561,RMND5A,54,-0.0878,67,0.26011,51,-0.2000,64,0.17881,65,0.22188,58,0.03827,46,-0.3083,56,-0.0354
ENSG00000222041,CYTOR,1,-3.6231,35,1.11907,15,-0.2236,6,-1.4810,14,-0.3618,6,-1.5687,22,0.40440,27,0.88187
ENSG00000172086,KRCC1,110,2.27611,55,1.01027,11,-1.6524,4,-2.9606,20,-0.5980,54,0.99231,11,-1.3836,24,-0.3493
ENSG00000172005,MAL,825,4.59444,11,-3.1134,11,-3.4483,5,-4.2464,51,-0.9847,51,-0.9440,177,1.00480,9,-3.7177
ENSG00000144029,MRPS5,115,0.31500,120,0.37558,99,0.08652,118,0.35741,109,0.25704,66,-0.5488,34,-1.5432,86,-0.1721
ENSG00000115041,KCNIP3,13,-1.5563,18,-1.0862,40,0.10399,73,1.05530,37,-0.0515,40,0.09497,61,0.74739,31,-0.3592
ENSG00000115042,FAHD2A,15,-0.9551,30,0.13267,23,-0.3777,37,0.45536,34,0.33634,20,-0.4641,49,0.90574,25,-0.2073
ENSG00000232931,LINC00342,54,0.47315,308,4.08345,16,-1.5612,31,-0.3794,12,-1.9056,11,-1.8923,4,-3.3359,14,-1.7501
ENSG00000174501,ANKRD36C,226,0.99904,745,3.41625,33,-2.1522,98,-0.3318,72,-0.8456,50,-1.3442,48,-1.3977,56,-1.3272
ENSG00000158050,DUSP2,2,-2.6293,6,-1.2077,24,1.03393,0,-4.1425,22,0.75636,5,-1.4908,0,-6.9383,19,0.52979
ENSG00000084090,STARD7,105,-0.5921,146,-0.0865,144,-0.1201,90,-0.8243,128,-0.3098,153,-0.0111,162,0.08038,219,0.70428
ENSG00000135956,TMEM127,20,-1.5372,84,0.67311,76,0.64357,54,-0.0094,60,0.14829,22,-1.3768,17,-1.7586,56,0.04539
ENSG00000144021,CIAO1,123,0.11984,168,0.62495,136,0.34239,110,-0.0554,132,0.25950,87,-0.4088,16,-2.9035,101,-0.2229
ENSG00000144028,SNRNP200,56,-0.1998,79,0.33741,66,0.05567,56,-0.1896,87,0.54052,80,0.36487,20,-1.6941,55,-0.2617
ENSG00000114982,KANSL3,21,-0.5295,46,0.65469,29,-0.1087,15,-1.0852,30,-0.0074,30,-0.0199,39,0.40411,32,0.11759
ENSG00000213337,ANKRD39,31,-0.2834,37,-0.0324,50,0.53713,22,-0.8249,31,-0.3428,24,-0.6567,27,-0.4886,46,0.37937
ENSG00000144199,FAHD2B,34,0.50586,21,-0.2436,35,0.67607,32,0.39376,19,-0.3975,23,-0.0843,10,-1.2671,19,-0.4692
ENSG00000135976,ANKRD36,111,0.90810,389,3.42071,23,-1.7036,39,-0.7407,28,-1.3097,28,-1.2264,16,-2.0527,38,-0.8945
ENSG00000230606,AC092683.1,26,-0.9191,363,4.04616,21,-1.4213,23,-1.0725,33,-0.6045,18,-1.4476,2,-4.4665,20,-1.4410
ENSG00000196912,ANKRD36B,30,-0.7026,294,3.42496,25,-1.1131,27,-0.8560,46,-0.0407,14,-1.7616,22,-1.1394,21,-1.3927
ENSG00000135940,COX5B,550,-0.6513,385,-1.1864,1023,0.38271,633,-0.4353,550,-0.6967,800,-0.0739,1121,0.45828,1084,0.50170
ENSG00000115073,ACTR1B,28,-1.5889,36,-1.2191,140,1.16837,85,0.09905,56,-0.5995,63,-0.3717,42,-0.9818,85,0.11865
ENSG00000075568,TMEM131,59,0.09841,114,1.17661,38,-0.6339,23,-1.2999,110,1.27668,35,-0.6828,50,-0.1383,33,-0.8903
ENSG00000040933,INPP4A,7,-3.5488,77,0.01522,98,0.49176,69,-0.1466,85,0.17370,37,-1.0908,55,-0.4948,94,0.40917
ENSG00000183513,COA5,64,-0.0446,41,-0.7368,61,-0.1508,70,0.09018,38,-0.9044,75,0.19560,77,0.24304,91,0.63614
ENSG00000115446,UNC50,31,-0.0573,23,-0.5569,40,0.39260,24,-0.4603,28,-0.2474,48,0.61033,9,-1.8491,37,0.26000
ENSG00000071073,MGAT4A,14,-1.4149,64,0.90192,35,-0.0581,23,-0.6795,52,0.61056,10,-1.8393,32,-0.2170,40,0.18923
ENSG00000196872,KIAA1211L,10,-3.6281,103,-0.2549,131,0.14436,37,-1.7777,243,1.28862,59,-1.0837,21,-2.5974,156,0.48919
ENSG00000158411,MITD1,55,1.56336,19,-0.1941,17,-0.4455,21,-0.0495,25,0.30446,31,0.56719,0,-4.8457,17,-0.4187
ENSG00000185414,MRPL30,41,0.08412,16,-1.3249,45,0.27592,65,0.81364,32,-0.3374,30,-0.3977,29,-0.4268,42,0.14254
ENSG00000115514,TXNDC9,21,-0.1593,16,-0.5280,39,1.09016,8,-1.5502,18,-0.3998,14,-0.7523,20,-0.2562,23,-0.0470
ENSG00000158417,EIF5B,601,0.81589,650,0.94701,239,-0.7364,397,0.14950,457,0.40946,344,-0.0757,317,-0.2017,252,-0.6436
ENSG00000135945,REV1,45,0.12987,81,1.07262,25,-0.9207,51,0.31646,78,1.13543,36,-0.2189,5,-3.1656,31,-0.4994
ENSG00000144218,AFF3,20,-1.3607,62,0.33114,43,-0.2784,64,0.36665,93,1.11233,33,-0.6251,30,-0.7820,43,-0.2745
ENSG00000170500,LONRF2,14,-3.5692,206,0.43268,182,0.29105,142,-0.1504,196,0.38494,87,-0.8892,93,-0.7946,185,0.32261
ENSG00000115526,CHST10,16,-0.9203,18,-0.7359,41,0.59400,26,-0.2360,25,-0.2981,45,0.63361,13,-1.2535,33,0.19268
ENSG00000115539,PDCL3,54,0.86330,26,-0.2762,44,0.63381,66,1.18822,13,-1.3425,25,-0.3615,17,-0.9572,21,-0.6792
ENSG00000170485,NPAS2,6,-2.6280,24,-0.6645,22,-0.9235,10,-1.8813,58,0.78221,49,0.41524,40,0.11912,58,0.88716
ENSG00000071082,RPL31,1370,0.27591,671,-0.8250,606,-1.1158,915,-0.3539,730,-0.7485,1539,0.46143,2624,1.35328,1517,0.54534
ENSG00000158435,CNOT11,7,-1.2879,3,-2.2966,22,0.57358,31,0.98788,14,-0.2630,7,-1.2256,6,-1.5896,22,0.56169
ENSG00000163162,RNF149,16,-0.8270,45,0.81986,25,-0.1451,28,0.07367,26,-0.0426,20,-0.4539,17,-0.7179,33,0.35478
ENSG00000175874,CREG2,50,-3.5172,611,0.20850,529,-0.0203,314,-0.8184,1274,1.66604,119,-2.2584,123,-2.2022,535,-0.0001
ENSG00000071054,MAP4K4,860,2.37958,134,-0.7505,96,-1.4111,276,0.37043,152,-0.5933,225,0.04696,411,1.02084,113,-1.1340
ENSG00000233639,PANTR1,33,-0.0637,41,0.26292,23,-0.6733,24,-0.5615,27,-0.3774,41,0.27656,23,-0.6349,54,0.89485
ENSG00000198914,POU3F3,149,0.86563,112,0.40511,33,-1.6470,84,-0.0505,62,-0.5430,200,1.36362,113,0.41605,82,-0.0947
ENSG00000135972,MRPS9,46,0.20280,26,-0.6571,60,0.78789,59,0.59221,34,-0.2880,22,-0.9511,19,-1.1617,35,-0.2395
ENSG00000135966,TGFBRAP1,19,-0.1344,18,-0.2243,24,0.26209,53,1.52579,24,0.25415,10,-1.0523,5,-2.1626,15,-0.5541
ENSG00000135974,C2orf49,91,1.08816,48,0.06817,30,-0.7319,64,0.52268,56,0.35098,58,0.36425,25,-0.8944,36,-0.4388
ENSG00000115641,FHL2,3,-3.4672,24,-0.7163,55,0.73319,14,-1.4644,52,0.52668,10,-1.9175,17,-1.1785,53,0.63308
ENSG00000071051,NCK2,13,-1.7507,30,-0.5502,66,0.86222,71,0.79295,26,-0.8030,25,-0.8384,16,-1.4460,51,0.33370
ENSG00000115652,UXS1,29,-0.2112,43,0.38161,47,0.68226,16,-1.1288,47,0.57633,35,0.07929,12,-1.4667,22,-0.7679
ENSG00000144057,ST6GAL2,8,-1.0497,16,-0.1079,15,-0.1555,38,1.28156,22,0.47024,10,-0.7375,7,-1.2817,17,-0.0312
ENSG00000135968,GCC2,368,-0.7849,762,0.33949,659,0.13198,1176,1.05105,979,0.83671,216,-1.5826,337,-0.9187,398,-0.7721
ENSG00000169756,LIMS1,45,0.80897,55,1.14455,9,-1.8405,19,-0.5561,11,-1.4264,86,1.95171,35,0.40141,21,-0.4524
ENSG00000153201,RANBP2,124,-0.3045,161,0.10023,169,0.21172,129,-0.2427,266,1.02775,71,-1.1423,34,-2.2066,135,-0.2042
ENSG00000175701,MTLN,46,-1.4280,45,-1.4443,166,0.67020,121,0.03101,50,-1.3629,104,-0.1935,102,-0.2215,173,0.76720
ENSG00000153107,ANAPC1,18,-0.7050,14,-1.0878,38,0.59166,48,0.84272,29,0.02077,9,-1.7168,20,-0.5109,29,0.04680
ENSG00000144152,FBLN7,1,-3.4288,18,0.12496,18,0.17894,8,-1.0502,17,0.03936,2,-2.7864,0,-5.8463,32,1.42415
ENSG00000144161,ZC3H8,29,-0.8650,144,1.70137,35,-0.6738,56,0.12570,67,0.44937,50,-0.0540,8,-2.6686,48,-0.1290
ENSG00000188177,ZC3H6,214,0.83353,202,0.73958,66,-1.1427,282,1.30028,142,0.19294,118,-0.1154,87,-0.5790,89,-0.6306
ENSG00000114999,TTL,78,-0.3709,99,0.00513,88,-0.2058,69,-0.5449,145,0.67971,42,-1.2969,119,0.28949,108,0.16000
ENSG00000125611,CHCHD5,18,-1.0267,21,-0.7643,26,-0.5091,6,-2.5592,32,-0.1420,71,1.13307,44,0.34500,51,0.74262
ENSG00000144136,SLC20A1,27,-1.2384,33,-0.9781,85,0.59558,153,1.47036,68,0.15167,26,-1.2947,69,0.14385,38,-0.8749
ENSG00000136682,CBWD2,9,-0.8785,12,-0.4699,22,0.60858,25,0.70102,14,-0.2659,11,-0.6113,9,-0.8168,17,0.06191
ENSG00000115084,SLC35F5,40,1.05668,31,0.65195,16,-0.3924,10,-1.0173,13,-0.7016,23,0.16275,33,0.77086,18,-0.2581
ENSG00000115091,ACTR3,106,-0.0507,71,-0.6641,113,0.06440,173,0.72673,111,0.01571,62,-0.8613,112,0.03293,113,0.05740
ENSG00000175497,DPP10,49,-0.7304,59,-0.4397,101,0.48412,53,-0.6097,117,0.69817,89,0.18611,31,-1.3824,69,-0.2489
ENSG00000235026,DPP10-AS1,0,-5.2898,7,-2.0167,30,0.21411,12,-1.2184,34,0.43374,7,-2.0180,19,-0.5274,48,1.22965
ENSG00000088205,DDX18,185,0.64507,199,0.76816,104,-0.2976,190,0.69154,168,0.54749,132,0.11085,35,-1.8967,70,-0.9900
ENSG00000125633,CCDC93,4,-2.3882,51,1.49802,15,-0.5170,15,-0.4311,23,0.23184,31,0.66500,8,-1.2958,21,0.04854
ENSG00000125629,INSIG2,14,-1.2404,36,0.16677,42,0.52137,10,-1.6425,42,0.47776,22,-0.5291,4,-3.0088,40,0.42072
ENSG00000155368,DBI,541,1.48256,109,-1.0719,124,-1.0080,89,-1.3664,93,-1.3786,706,1.97059,353,0.75284,169,-0.4782
ENSG00000088179,PTPN4,16,-2.4417,90,0.15118,77,-0.1073,152,1.00888,116,0.63477,50,-0.7319,24,-1.8441,87,0.13765
ENSG00000144118,RALB,49,-1.5265,111,-0.2921,137,0.04252,177,0.43273,91,-0.6411,79,-0.8049,165,0.32050,190,0.69448
ENSG00000074054,CLASP1,34,-0.6676,67,0.34514,57,0.11366,58,0.12213,56,0.08582,57,0.10492,53,-0.0101,48,-0.2112
ENSG00000155438,NIFK,47,0.28460,34,-0.2163,27,-0.6603,90,1.34827,53,0.53470,48,0.32993,31,-0.3637,24,-0.8553
ENSG00000211460,TSN,64,-0.0034,50,-0.4068,90,0.65089,66,0.03807,63,-0.0317,50,-0.3887,48,-0.4682,55,-0.2864
ENSG00000155052,CNTNAP5,2,-3.0280,40,1.10972,14,-0.5703,39,1.09080,41,1.31599,13,-0.6659,1,-3.9670,13,-0.7449
ENSG00000136717,BIN1,518,2.10002,88,-0.8270,131,-0.2531,140,-0.1183,112,-0.4969,64,-1.3064,234,0.70055,100,-0.7261
ENSG00000163161,ERCC3,14,-1.2447,29,-0.1323,41,0.49391,40,0.35261,39,0.35473,12,-1.4484,25,-0.3558,31,-0.0656
ENSG00000169967,MAP3K2,97,1.37654,95,1.34977,23,-1.0420,55,0.44178,47,0.19707,33,-0.3337,18,-1.2436,27,-0.7702
ENSG00000163166,IWS1,173,1.15629,125,0.62199,50,-0.9233,127,0.63864,103,0.34595,69,-0.3096,60,-0.5352,63,-0.5183
ENSG00000136709,WDR33,41,-0.1932,69,0.61513,46,-0.0092,59,0.37746,35,-0.4885,40,-0.2328,58,0.33635,43,-0.1277
ENSG00000144231,POLR2D,35,0.18134,40,0.41095,27,-0.2494,43,0.53548,35,0.22260,19,-0.7458,8,-1.9368,35,0.23522
ENSG00000136715,SAP130,7,-1.2124,23,0.49572,21,0.40468,11,-0.6911,24,0.64441,8,-1.0395,21,0.37112,12,-0.5583
ENSG00000136731,UGGT1,39,0.41791,44,0.59504,27,-0.1631,23,-0.4121,47,0.79908,24,-0.3072,26,-0.1924,19,-0.8069
ENSG00000136720,HS6ST1,23,-1.8121,79,0.04869,63,-0.3585,36,-1.1227,114,0.70351,80,0.07792,16,-2.3509,114,0.81606
ENSG00000136699,SMPD4,20,-0.5290,66,1.35819,27,-0.1093,30,0.07663,26,-0.1733,13,-1.2243,23,-0.3668,29,0.05031
ENSG00000152082,MZT2B,361,-0.5387,286,-0.8935,428,-0.3280,401,-0.3783,329,-0.7283,552,0.11597,842,0.79449,759,0.79080
ENSG00000136710,CCDC115,24,-1.0465,34,-0.5505,64,0.52812,59,0.29394,31,-0.7722,36,-0.4796,54,0.16185,59,0.33717
ENSG00000136718,IMP4,40,-0.6071,48,-0.3567,55,-0.1742,55,-0.1382,38,-0.7295,43,-0.5024,70,0.24507,95,0.92161
ENSG00000072135,PTPN18,37,0.92837,35,0.84101,14,-0.6809,12,-0.8678,4,-2.4035,39,0.99027,33,0.72665,21,0.03806
ENSG00000178171,AMER3,0,-7.7402,13,-0.3948,20,0.34084,22,0.45112,27,0.83281,3,-2.5337,0,-7.1648,22,0.53516
ENSG00000136002,ARHGEF4,44,-1.5993,86,-0.5837,130,0.04889,153,0.29929,104,-0.3185,162,0.39471,162,0.39462,146,0.27256
ENSG00000152102,FAM168B,50,-1.5407,119,-0.2456,177,0.46716,149,0.10117,159,0.23336,82,-0.8007,111,-0.3523,150,0.13855
ENSG00000115762,PLEKHB2,128,-1.1004,164,-0.7277,331,0.44415,435,0.80610,261,-0.0169,156,-0.8043,317,0.29293,236,-0.1994
ENSG00000173272,MZT2A,128,-0.3795,78,-1.1245,141,-0.2804,134,-0.3112,111,-0.6522,173,0.08101,197,0.28208,260,0.93975
ENSG00000150551,LYPD1,10,-0.8750,28,0.64196,9,-1.1033,21,0.23762,14,-0.4768,59,1.95768,18,-0.0243,15,-0.3209
ENSG00000152127,MGAT5,27,-0.8323,40,-0.2206,73,0.92995,47,0.02961,48,0.05977,41,-0.1859,23,-1.0674,36,-0.4443
ENSG00000152128,TMEM163,4,-2.1818,3,-2.5591,46,1.81135,30,0.60079,15,-0.5208,5,-1.9582,14,-0.5611,14,-0.6986
