Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000115468,EFHD1,70,0.42963,251,2.64060,157,1.70387,21,-1.4810,13,-2.9937
ENSG00000204120,GIGYF2,91,-0.1805,142,0.54828,134,0.45336,178,0.92096,82,-0.5506
ENSG00000182600,SNORC,262,1.59893,58,-1.1775,304,1.43398,94,-0.4571,58,-1.8277
ENSG00000066248,NGEF,139,-0.5517,77,-1.3543,78,-1.3436,95,-1.0468,256,1.19782
ENSG00000085978,ATG16L1,15,-0.8118,18,-0.3985,23,-0.0614,32,0.47997,27,0.46256
ENSG00000188042,ARL4C,110,-0.4596,23,-2.6695,101,-0.5190,254,0.93702,162,0.45602
ENSG00000157985,AGAP1,177,0.74567,229,1.01889,107,-0.2035,129,0.09690,84,-0.9806
ENSG00000132321,IQCA1,70,0.33125,95,0.75536,55,-0.1058,103,0.88943,43,-0.8250
ENSG00000198612,COPS8,88,-0.5575,64,-0.9581,118,-0.0281,125,0.05047,142,0.57369
ENSG00000124831,LRRFIP1,56,-1.1137,54,-1.0234,212,1.12416,261,1.48691,97,-0.2466
ENSG00000132329,RAMP1,200,1.00333,22,-2.5723,170,0.51522,86,-0.5487,102,-0.5100
ENSG00000184182,UBE2F,61,0.15643,15,-1.9855,61,0.11963,51,-0.1364,60,0.21560
ENSG00000132323,ILKAP,28,-0.6178,41,0.03081,72,0.93388,62,0.67699,37,-0.2044
ENSG00000144485,HES6,59,0.69399,50,0.29658,41,-0.0092,47,0.19189,32,-0.7057
ENSG00000132326,PER2,42,-0.0053,16,-1.4435,21,-1.0316,68,0.75035,45,0.23174
ENSG00000204104,TRAF3IP1,56,0.08528,55,0.03642,66,0.34694,136,1.54805,38,-0.8794
ENSG00000065802,ASB1,27,-0.0047,27,0.03231,17,-0.7154,31,0.24487,28,0.08528
ENSG00000068024,HDAC4,31,0.17237,28,-0.0128,15,-0.9300,32,0.16978,29,0.02893
ENSG00000130414,NDUFA10,109,-0.4309,81,-0.8056,116,-0.2671,134,-0.0463,162,0.56428
ENSG00000172428,COPS9,676,0.67618,366,-0.4229,407,-0.2602,175,-1.5279,468,-0.0820
ENSG00000063660,GPC1,99,0.33148,25,-1.7806,138,0.79806,67,-0.3359,80,-0.1428
ENSG00000130294,KIF1A,422,0.36402,301,-0.2324,218,-0.7205,540,0.69372,317,-0.2899
ENSG00000122085,MTERF4,27,-0.4771,27,-0.3724,62,0.90955,44,0.34581,34,-0.0426
ENSG00000115685,PPP1R7,119,-0.3249,123,-0.2289,64,-1.2105,26,-2.5166,183,0.94060
ENSG00000115677,HDLBP,137,-0.1196,144,-0.0232,102,-0.5567,100,-0.5844,163,0.37199
ENSG00000168385,SEPTIN2,303,0.77276,432,1.20328,329,0.74992,216,0.07432,113,-1.4685
ENSG00000115694,STK25,124,0.38014,33,-1.6877,132,0.40662,136,0.45008,93,-0.2668
ENSG00000176946,THAP4,41,0.06096,25,-0.6741,25,-0.7019,34,-0.2239,44,0.34263
ENSG00000168397,ATG4B,25,-0.9021,28,-0.6254,93,1.30124,56,0.45565,42,-0.0056
ENSG00000168395,ING5,43,0.24337,50,0.46318,60,0.73284,53,0.53228,28,-0.7732
ENSG00000224318,CHL1-AS2,39,1.63518,2,-2.8402,2,-2.9256,2,-2.9059,17,-0.3131
ENSG00000134121,CHL1,154,-1.0507,88,-1.7515,165,-0.8137,201,-0.5172,391,1.35537
ENSG00000144619,CNTN4,19,-1.6570,18,-1.5110,7,-2.8009,52,0.05154,75,1.71893
ENSG00000113851,CRBN,60,-1.1638,99,-0.2538,158,0.46680,107,-0.1478,140,0.62879
ENSG00000175928,LRRN1,31,0.51125,17,-0.5411,22,-0.1035,9,-1.4427,24,0.03563
ENSG00000150995,ITPR1,228,-0.2134,83,-1.7050,185,-0.5013,371,0.58641,287,0.37887
ENSG00000134107,BHLHE40,48,-1.0072,13,-2.7466,120,0.52336,25,-1.8664,117,1.20205
ENSG00000134108,ARL8B,109,-0.8026,71,-1.3297,133,-0.3936,174,0.02375,217,0.88777
ENSG00000196220,SRGAP3,85,-0.0513,52,-0.7862,85,-0.0369,195,1.31438,78,-0.3228
ENSG00000206573,THUMPD3-AS1,31,-0.0008,25,-0.3182,33,0.10839,70,1.29833,26,-0.4876
ENSG00000134077,THUMPD3,24,-0.8961,70,0.91310,34,-0.2148,37,-0.0860,43,0.27742
ENSG00000168137,SETD5,80,-0.0629,80,-0.0436,115,0.52358,223,1.65048,59,-0.8814
ENSG00000156959,LHFPL4,34,0.18460,6,-2.3946,20,-0.6748,61,1.09101,30,-0.0503
ENSG00000134072,CAMK1,63,-0.2908,24,-1.6654,26,-1.5782,14,-2.4658,102,1.25272
ENSG00000171148,TADA3,113,0.35392,76,-0.3253,125,0.44607,86,-0.1483,86,-0.2881
ENSG00000241553,ARPC4,127,0.04506,55,-1.2403,137,0.15029,75,-0.7732,138,0.35310
ENSG00000156990,RPUSD3,36,-0.3088,31,-0.5014,23,-0.9354,30,-0.5285,52,0.69022
ENSG00000163703,CRELD1,25,-1.1686,5,-3.3895,38,-0.3811,26,-0.9707,71,1.54907
ENSG00000163704,PRRT3,28,-0.0222,6,-2.1993,10,-1.5840,40,0.57305,32,0.46426
ENSG00000125037,EMC3,68,-0.5013,34,-1.4665,126,0.52226,52,-0.8551,108,0.63864
ENSG00000254999,BRK1,184,-0.0014,83,-1.2073,145,-0.3621,86,-1.1454,218,0.59132
ENSG00000157014,TATDN2,47,0.46257,47,0.39091,31,-0.2469,40,0.11187,31,-0.4491
ENSG00000157020,SEC13,23,-0.5289,26,-0.2958,53,0.82115,11,-1.5018,36,0.40709
ENSG00000157087,ATP2B2,294,-0.2783,53,-2.7767,143,-1.3178,303,-0.1843,437,0.92526
ENSG00000157103,SLC6A1,229,-0.1230,155,-0.6972,533,1.26751,314,0.39076,214,-0.3983
ENSG00000197548,ATG7,16,-1.1410,37,0.28569,26,-0.2461,35,0.22256,36,0.56885
ENSG00000144560,VGLL4,52,0.17132,17,-1.5559,81,0.84100,23,-1.1347,49,0.08734
ENSG00000157152,SYN2,172,-0.8369,84,-1.8038,119,-1.2802,339,0.31753,363,1.03898
ENSG00000075975,MKRN2,33,-0.2484,27,-0.5285,30,-0.3771,24,-0.6866,45,0.57172
ENSG00000132155,RAF1,23,-0.6150,32,-0.0299,107,2.00689,40,0.32679,25,-0.7164
ENSG00000144713,RPL32,2341,1.20048,1654,0.35194,1278,-0.0551,665,-1.0505,941,-0.9112
ENSG00000144711,IQSEC1,287,0.52592,145,-0.6415,175,-0.3506,276,0.35820,200,-0.2813
ENSG00000163517,HDAC11,71,0.76126,76,0.71588,37,-0.4041,37,-0.4177,38,-0.6611
ENSG00000163528,CHCHD4,34,0.79103,25,0.10518,8,-1.5631,2,-3.1173,23,0.00361
ENSG00000170876,TMEM43,20,-0.4816,29,0.18430,87,2.01041,23,-0.2164,20,-0.6977
ENSG00000154767,XPC,23,-0.7218,90,1.55704,66,1.02305,79,1.32682,21,-1.2346
ENSG00000170860,LSM3,124,0.13007,99,-0.2328,86,-0.4583,51,-1.2458,128,0.33552
ENSG00000154781,CCDC174,29,-0.1688,62,1.09994,50,0.71948,49,0.68568,23,-0.8137
ENSG00000225733,FGD5-AS1,163,0.48545,165,0.41356,162,0.38383,113,-0.1775,103,-0.5842
ENSG00000177463,NR2C2,48,0.15695,17,-1.4147,51,0.22992,78,0.91421,40,-0.2553
ENSG00000131368,MRPS25,73,0.03997,37,-1.0070,46,-0.6848,47,-0.6263,83,0.50815
ENSG00000131381,RBSN,70,-0.0125,54,-0.4269,60,-0.2540,93,0.43602,72,0.04246
ENSG00000131370,SH3BP5,58,-1.0001,152,0.60526,69,-0.6170,133,0.39824,117,0.40220
ENSG00000144597,EAF1,20,-0.8224,20,-0.7010,8,-1.9823,36,0.16302,42,1.00140
ENSG00000206560,ANKRD28,34,-0.8443,107,1.05721,60,0.13508,91,0.78223,51,-0.2232
ENSG00000154813,DPH3,33,0.12858,34,0.14281,19,-0.7428,27,-0.2303,32,0.09641
ENSG00000131378,RFTN1,15,-1.6634,6,-2.8251,35,-0.2468,18,-1.2454,61,1.79838
ENSG00000154822,PLCL2,27,-0.9344,34,-0.4952,35,-0.4363,30,-0.6708,61,1.00518
ENSG00000131374,TBC1D5,91,0.28901,93,0.27919,113,0.59365,94,0.30121,63,-0.5990
ENSG00000182568,SATB1,115,-0.9662,85,-1.2949,93,-1.1702,495,1.49266,226,0.41308
ENSG00000144566,RAB5A,124,-0.2777,166,0.22224,80,-0.9026,156,0.11933,157,0.28688
ENSG00000114166,KAT2B,110,1.23373,162,1.60734,50,-0.3138,52,-0.2430,29,-1.7674
ENSG00000151789,ZNF385D,68,-0.7655,46,-1.2609,26,-2.0521,293,1.70789,114,0.25935
ENSG00000182247,UBE2E2,45,-0.8846,45,-0.7574,41,-0.8927,58,-0.3741,98,1.06852
ENSG00000170142,UBE2E1,77,0.02294,119,0.71114,115,0.65007,81,0.09169,63,-0.5169
ENSG00000197885,NKIRAS1,47,-0.6648,27,-1.3987,28,-1.3476,44,-0.6611,92,1.20145
ENSG00000174748,RPL15,1216,0.50060,969,0.04527,814,-0.2264,581,-0.7429,890,-0.1708
ENSG00000174738,NR1D2,75,-0.2559,76,-0.1782,77,-0.1666,85,-0.0078,93,0.27275
ENSG00000151090,THRB,118,-0.3151,69,-1.0819,84,-0.7721,134,-0.0661,168,0.65541
ENSG00000077097,TOP2B,119,-0.5894,178,0.11753,101,-0.7518,141,-0.2426,195,0.59458
ENSG00000151092,NGLY1,10,-1.6877,17,-0.7342,48,0.89227,39,0.56929,32,0.50292
ENSG00000179796,LRRC3B,62,1.40185,40,0.34496,11,-1.6283,24,-0.4182,22,-0.9461
ENSG00000033867,SLC4A7,79,-0.0641,81,-0.0153,71,-0.2250,188,1.36072,69,-0.4651
ENSG00000187118,CMC1,27,-0.5862,23,-0.7106,38,0.04610,7,-2.5039,48,0.94069
ENSG00000163512,AZI2,115,0.10226,161,0.61980,97,-0.1826,103,-0.0890,101,-0.2117
ENSG00000144642,RBMS3,24,-0.7119,41,0.17502,174,2.78758,48,0.44855,19,-1.5011
ENSG00000163527,STT3B,58,-0.1275,57,-0.1311,106,0.83891,45,-0.5067,61,-0.0565
ENSG00000152642,GPD1L,34,-0.8202,16,-1.8561,59,0.11335,65,0.27009,67,0.72342
ENSG00000144635,DYNC1LI1,43,-1.0816,38,-1.1216,39,-1.0814,56,-0.5300,111,1.33585
ENSG00000170275,CRTAP,68,0.50229,88,0.81233,128,1.44303,81,0.67524,26,-1.6430
ENSG00000153558,FBXL2,17,-1.5540,9,-2.2732,8,-2.4654,9,-2.2885,71,2.38126
ENSG00000153560,UBP1,37,-0.8414,33,-0.8683,103,0.88146,90,0.67146,62,0.14118
ENSG00000163539,CLASP2,184,-0.6261,268,0.03715,214,-0.3086,253,-0.0512,302,0.49005
ENSG00000170248,PDCD6IP,37,-1.3352,67,-0.2794,145,0.93701,52,-0.6615,97,0.61924
ENSG00000172995,ARPP21,136,-0.9137,109,-1.1190,136,-0.7899,250,0.14206,295,0.96917
ENSG00000178567,EPM2AIP1,81,-0.5087,112,0.06891,120,0.17743,214,1.11804,101,-0.1866
ENSG00000076242,MLH1,21,-0.0259,22,0.04977,23,0.11468,15,-0.5360,22,0.10151
ENSG00000093167,LRRFIP2,44,-0.0423,56,0.34212,62,0.50542,62,0.49597,39,-0.4078
ENSG00000144674,GOLGA4,251,-0.6191,810,1.35272,401,0.19246,842,1.42198,258,-0.8578
ENSG00000144677,CTDSPL,42,0.08840,27,-0.6023,97,1.47071,46,0.24331,31,-0.6365
ENSG00000060971,ACAA1,56,0.23247,50,0.00961,59,0.25209,18,-1.4865,50,0.02540
ENSG00000172939,OXSR1,28,-0.2943,32,-0.0541,40,0.30967,54,0.79872,31,-0.1709
ENSG00000114742,WDR48,54,-0.0207,53,-0.0507,66,0.29547,69,0.35495,52,-0.1750
ENSG00000114745,GORASP1,29,0.11226,7,-1.9106,66,1.44874,35,0.40943,22,-0.5208
ENSG00000168329,CX3CR1,33,-0.3378,72,0.93430,244,3.35669,19,-1.1635,13,-2.4653
ENSG00000168028,RPSA,870,0.84500,618,0.11779,593,0.05186,360,-0.7166,468,-0.5754
ENSG00000168314,MOBP,211,-1.3943,4981,5.60798,17,-4.8899,232,-1.0968,48,-4.3330
ENSG00000170011,MYRIP,31,-0.8677,34,-0.6512,43,-0.2816,43,-0.2746,65,0.86390
ENSG00000114784,EIF1B,135,-0.6344,156,-0.3185,134,-0.5554,176,-0.1353,232,0.67843
ENSG00000188846,RPL14,957,0.87652,660,0.09568,619,-0.0048,396,-0.6930,505,-0.5857
ENSG00000168036,CTNNB1,154,-0.5786,162,-0.4185,416,1.08616,205,-0.0579,217,0.06473
ENSG00000182606,TRAK1,77,0.15052,46,-0.6690,111,0.69856,87,0.30955,65,-0.2936
ENSG00000187094,CCK,562,-1.2795,230,-2.4501,369,-1.7556,251,-2.3229,1830,2.11197
ENSG00000093183,SEC22C,49,0.16545,83,1.00365,17,-1.4218,26,-0.8095,44,-0.0518
ENSG00000008324,SS18L2,49,0.28322,13,-1.6939,22,-0.9709,35,-0.2991,47,0.38207
ENSG00000114857,NKTR,79,-0.9239,248,0.99807,403,1.85480,437,2.00721,59,-1.8993
ENSG00000114853,ZBTB47,64,0.56258,31,-0.6890,96,1.10346,108,1.31002,29,-1.3051
ENSG00000010282,HHATL,80,1.40183,23,-0.9133,67,0.75804,19,-1.1383,27,-1.0810
ENSG00000181061,HIGD1A,359,0.31863,284,-0.1076,138,-1.2007,201,-0.6361,322,0.18458
ENSG00000144647,POMGNT2,22,-1.1759,3,-3.6805,45,0.03008,34,-0.3940,60,1.27373
ENSG00000163788,SNRK,52,-0.5364,43,-0.7712,123,0.88127,80,0.19109,74,0.13791
ENSG00000160746,ANO10,16,-0.6514,18,-0.4070,22,-0.1523,22,-0.1423,28,0.61110
ENSG00000011198,ABHD5,30,0.32855,47,0.96368,51,1.12034,42,0.79538,14,-1.3981
ENSG00000163807,KIAA1143,51,-0.4846,113,0.82933,61,-0.1448,39,-0.8142,73,0.23815
ENSG00000169964,TMEM42,16,-0.6350,20,-0.2296,43,1.02108,10,-1.2006,25,0.31520
ENSG00000163812,ZDHHC3,27,-0.5866,27,-0.5031,58,0.71735,36,-0.0547,40,0.26217
ENSG00000075914,EXOSC7,23,0.21449,6,-1.8952,5,-2.1533,7,-1.6182,26,0.83248
ENSG00000249992,TMEM158,36,0.29504,2,-3.8097,10,-1.6551,15,-1.0564,38,0.73932
ENSG00000211456,SACM1L,44,-0.7301,30,-1.2014,92,0.50005,58,-0.2411,80,0.61135
ENSG00000163818,LZTFL1,29,-0.9874,12,-2.1105,25,-1.0845,14,-1.9790,76,1.69896
ENSG00000163827,LRRC2,17,-1.1237,0,-5.4264,4,-3.1542,21,-0.6949,51,1.95375
ENSG00000160799,CCDC12,42,-0.1052,44,-0.0072,29,-0.6486,63,0.56141,45,0.04016
ENSG00000181555,SETD2,52,-1.0022,132,0.54921,139,0.63457,172,0.98479,87,-0.1939
ENSG00000088727,KIF9,36,0.85771,7,-1.8065,13,-0.8440,18,-0.4334,23,-0.0950
ENSG00000114648,KLHL18,19,-0.6984,18,-0.6681,37,0.42808,48,0.83618,30,0.14790
ENSG00000076201,PTPN23,27,-0.1634,22,-0.4767,85,1.75264,29,-0.0304,24,-0.5847
ENSG00000114650,SCAP,28,-0.4394,14,-1.3953,45,0.37406,30,-0.2264,41,0.50956
ENSG00000163832,ELP6,22,-0.6011,13,-1.3409,51,0.77291,17,-0.9032,37,0.58108
ENSG00000114646,CSPG5,205,0.81309,83,-0.7665,126,-0.1364,142,0.05925,116,-0.4666
ENSG00000173473,SMARCC1,87,0.19650,257,2.01204,68,-0.2260,153,1.07723,40,-1.6096
ENSG00000132153,DHX30,70,-0.5888,27,-1.8970,61,-0.7079,105,0.10913,124,0.87050
ENSG00000047849,MAP4,344,0.01730,424,0.34696,242,-0.5245,253,-0.4573,354,0.12133
ENSG00000164050,PLXNB1,77,1.37826,53,0.43411,73,0.96439,31,-0.3771,19,-1.7277
ENSG00000232112,TMA7,770,0.57265,465,-0.3327,492,-0.2453,375,-0.6600,549,-0.1436
ENSG00000164054,SHISA5,74,0.34419,43,-0.5619,95,0.67110,56,-0.1545,56,-0.3149
ENSG00000010256,UQCRC1,162,-0.4072,73,-1.5352,171,-0.2640,134,-0.6316,252,0.80995
ENSG00000213672,NCKIPSD,27,-0.9896,21,-1.2502,52,0.12781,28,-0.8244,63,1.04501
ENSG00000068745,IP6K2,45,-0.5295,50,-0.2733,46,-0.4046,42,-0.5284,72,0.66809
ENSG00000114302,PRKAR2A,52,-0.5193,95,0.48445,120,0.86303,54,-0.3965,69,-0.0412
ENSG00000177479,ARIH2,51,-0.1789,75,0.45497,70,0.35799,121,1.24800,44,-0.6510
ENSG00000178467,P4HTM,48,-1.0776,13,-2.8841,54,-0.7659,58,-0.6603,128,1.50122
ENSG00000178252,WDR6,47,0.27290,17,-1.3166,86,1.19560,50,0.30591,34,-0.5240
ENSG00000178057,NDUFAF3,80,0.02759,70,-0.1883,42,-0.9667,41,-1.0040,91,0.46481
ENSG00000178035,IMPDH2,33,-0.4273,50,0.26812,41,-0.0522,66,0.72354,41,-0.0429
ENSG00000198218,QRICH1,35,0.01901,26,-0.4303,41,0.24174,12,-1.5631,38,0.31177
ENSG00000172053,QARS,30,-0.3254,11,-1.6869,73,1.16662,48,0.47086,34,-0.1041
ENSG00000172046,USP19,27,0.18660,15,-0.7059,23,-0.0906,13,-0.9142,26,0.25482
ENSG00000114316,USP4,47,0.14184,41,-0.0936,46,0.06994,57,0.40858,40,-0.2290
ENSG00000067560,RHOA,252,0.21358,378,0.83043,468,1.18761,115,-1.0243,173,-0.7238
ENSG00000145022,TCTA,32,0.48221,5,-2.2739,16,-0.6833,16,-0.6977,27,0.30001
ENSG00000145029,NICN1,31,-0.3556,22,-0.7844,18,-1.0554,26,-0.5500,47,0.80921
ENSG00000173402,DAG1,57,0.17714,17,-1.6730,121,1.39378,44,-0.2606,46,-0.3576
ENSG00000164061,BSN,154,0.25630,33,-2.0916,118,-0.2037,99,-0.4758,149,0.32069
ENSG00000164062,APEH,45,-0.1457,17,-1.5390,59,0.31717,16,-1.6162,57,0.59691
ENSG00000176095,IP6K1,65,0.46613,13,-2.0143,54,0.10720,75,0.60534,46,-0.2690
ENSG00000164076,CAMKV,158,-0.0667,53,-1.6878,59,-1.5452,80,-1.0928,210,0.91022
ENSG00000004534,RBM6,65,-0.2548,57,-0.4242,207,1.68250,197,1.58978,46,-1.2503
ENSG00000003756,RBM5,60,-0.5098,96,0.28011,175,1.26779,133,0.80984,65,-0.5732
ENSG00000114353,GNAI2,216,0.21657,328,0.84866,615,1.95822,124,-0.6744,113,-1.3311
ENSG00000114383,TUSC2,105,0.16179,27,-1.9039,78,-0.3272,71,-0.4668,109,0.40955
ENSG00000114388,NPRL2,21,-0.1551,2,-3.1025,18,-0.3673,22,-0.0095,27,0.61404
ENSG00000126062,TMEM115,20,-0.4037,2,-3.4029,18,-0.4631,13,-1.0116,33,1.07387
ENSG00000088543,C3orf18,19,-0.2525,14,-0.6438,25,0.15107,25,0.17687,24,0.22797
ENSG00000088538,DOCK3,88,-0.5020,29,-2.0850,47,-1.3594,168,0.57911,143,0.75885
ENSG00000145050,MANF,33,-0.0531,5,-2.7514,31,-0.1627,36,0.06095,39,0.44854
ENSG00000259956,RBM15B,36,1.02342,0,-8.0524,10,-1.1313,23,0.07723,20,-0.2026
ENSG00000164081,TEX264,30,-0.1328,29,-0.1962,21,-0.6903,13,-1.3116,38,0.58128
ENSG00000090097,PCBP4,36,0.20125,80,1.46444,62,1.02327,65,1.09226,16,-1.7249
ENSG00000248487,ABHD14A,56,-0.3602,10,-2.8367,29,-1.2875,35,-1.0002,92,1.18358
ENSG00000162244,RPL29,699,0.59222,589,0.20227,867,0.82496,177,-1.6239,429,-0.5344
ENSG00000164086,DUSP7,34,0.38269,15,-0.9165,49,0.90381,17,-0.7505,26,-0.2542
ENSG00000023330,ALAS1,19,-1.1634,8,-2.2463,43,0.21088,19,-0.9912,52,1.25994
ENSG00000247596,TWF2,34,-0.3588,21,-1.0355,37,-0.1773,29,-0.5617,51,0.66607
ENSG00000164091,WDR82,150,-0.2685,99,-0.8576,215,0.33362,304,0.89831,170,-0.0654
ENSG00000163930,BAP1,151,0.98715,27,-1.8423,88,-0.0807,83,-0.1772,80,-0.4380
ENSG00000010322,NISCH,133,0.25173,53,-1.2044,102,-0.2016,112,-0.0578,121,0.12687
ENSG00000168273,SMIM4,34,0.06568,31,-0.1064,41,0.33728,14,-1.2776,34,0.12976
ENSG00000163939,PBRM1,45,-0.3439,107,1.08288,49,-0.1713,95,0.87941,46,-0.4714
ENSG00000163938,GNL3,38,-1.1369,41,-0.8919,12,-2.7168,95,0.39863,99,1.17967
ENSG00000016864,GLT8D1,23,-0.4849,21,-0.5621,65,1.23852,20,-0.6551,31,0.09904
ENSG00000114902,SPCS1,110,-0.4546,123,-0.2132,199,0.54485,75,-0.9688,159,0.38735
ENSG00000114904,NEK4,16,-0.6273,44,1.06020,42,0.97775,42,1.00020,17,-0.7745
ENSG00000163931,TKT,116,0.05203,85,-0.4299,101,-0.1624,71,-0.7057,122,0.28246
ENSG00000272886,DCP1A,21,-0.7512,44,0.53645,71,1.32068,47,0.61389,27,-0.4798
ENSG00000157388,CACNA1D,21,-0.8516,12,-1.4665,38,0.20987,185,3.10455,20,-1.2916
ENSG00000016391,CHDH,61,1.97221,24,-0.1380,48,0.99363,27,0.09261,8,-2.5616
ENSG00000113811,SELENOK,175,0.52271,124,-0.1206,117,-0.2008,120,-0.1676,122,-0.2745
ENSG00000157445,CACNA2D3,19,-1.2807,13,-1.6762,26,-0.6707,49,0.29812,55,1.15453
ENSG00000187672,ERC2,133,-0.5037,336,1.04685,41,-2.1785,378,1.24793,162,-0.2501
ENSG00000180376,CCDC66,32,-0.7885,135,1.60633,52,0.04103,136,1.63009,34,-1.0173
ENSG00000163946,TASOR,42,-0.3085,76,0.67712,55,0.15827,57,0.21463,47,-0.1406
ENSG00000163947,ARHGEF3,35,-1.3847,5,-3.8442,27,-1.5906,51,-0.6415,118,1.90303
ENSG00000157500,APPL1,91,-0.5786,163,0.40041,129,0.03852,200,0.73141,125,-0.0301
ENSG00000174840,PDE12,14,-1.0626,26,0.00753,51,1.07257,21,-0.2919,28,0.26855
ENSG00000168374,ARF4,60,-0.5832,46,-0.9214,67,-0.3391,36,-1.2844,109,0.97356
ENSG00000163681,SLMAP,70,-0.5906,124,0.38503,127,0.42161,141,0.58737,95,-0.0834
ENSG00000163686,ABHD6,19,-1.1607,52,0.49834,23,-0.7424,62,0.79233,43,0.37947
ENSG00000163684,RPP14,24,-0.2135,21,-0.3707,12,-1.1520,26,-0.0488,31,0.50358
ENSG00000168297,PXK,33,-1.1475,317,2.84276,37,-0.8618,100,0.68809,41,-1.1512
ENSG00000168291,PDHB,59,-0.8567,65,-0.5967,113,0.24983,64,-0.6112,118,0.75886
ENSG00000168301,KCTD6,31,-0.1545,20,-0.7606,47,0.52851,7,-2.3384,39,0.46734
ENSG00000168309,FAM107A,1162,1.59781,575,0.03187,841,0.63818,416,-0.4656,286,-1.6291
ENSG00000144724,PTPRG,36,-0.5342,31,-0.6713,170,2.13324,77,0.72121,35,-0.8667
ENSG00000114405,C3orf14,87,-0.3001,33,-1.7011,35,-1.5896,87,-0.2472,130,0.90877
ENSG00000163618,CADPS,94,-1.0360,42,-2.0957,44,-2.0120,237,0.52152,230,1.18463
ENSG00000163630,SYNPR,89,-0.7930,36,-2.0091,50,-1.5423,202,0.58719,180,0.95259
ENSG00000163634,THOC7,143,-0.1219,113,-0.4638,48,-1.7502,82,-0.9471,188,0.74302
ENSG00000163636,PSMD6,46,-0.5646,38,-0.7958,76,0.28865,36,-0.8574,76,0.66570
ENSG00000163637,PRICKLE2,78,-0.2846,70,-0.4065,104,0.20568,93,0.01897,98,0.22964
ENSG00000151276,MAGI1,87,-0.4017,65,-0.7799,90,-0.2806,246,1.33711,107,-0.0459
ENSG00000144741,SLC25A26,37,0.10503,33,-0.1027,12,-1.5396,29,-0.2674,39,0.31118
ENSG00000144749,LRIG1,146,1.81929,66,0.01413,122,1.01062,32,-1.0742,27,-1.9960
ENSG00000172340,SUCLG2,47,1.07791,40,0.55931,95,2.07556,10,-1.5176,11,-2.0936
ENSG00000183662,TAFA1,13,-1.5987,0,-6.5390,3,-3.3177,2,-4.1494,59,2.88485
ENSG00000144747,TMF1,52,-0.9407,115,0.39709,109,0.32378,158,0.92354,88,-0.0200
ENSG00000144744,UBA3,30,-0.8563,63,0.36958,61,0.31202,65,0.42549,52,0.16214
ENSG00000144746,ARL6IP5,132,-1.4654,369,0.26457,252,-0.3286,227,-0.4873,401,0.95000
ENSG00000114541,FRMD4B,12,-1.5405,229,4.10946,65,1.27694,31,0.07560,3,-4.0019
ENSG00000114861,FOXP1,105,-0.7716,109,-0.6124,323,1.10875,202,0.34309,166,0.07240
ENSG00000163412,EIF4E3,79,0.27498,36,-1.0003,36,-0.9658,44,-0.6679,77,0.38021
ENSG00000170837,GPR27,37,0.27852,42,0.42719,31,-0.0552,23,-0.5175,30,-0.2040
ENSG00000163602,RYBP,36,-1.0210,176,1.62534,55,-0.2699,89,0.47644,61,-0.2330
ENSG00000163605,PPP4R2,50,-0.6100,105,0.62344,56,-0.3545,78,0.15756,75,0.21798
ENSG00000121440,PDZRN3,34,-0.1691,9,-2.0484,62,0.80494,24,-0.6473,41,0.31480
ENSG00000113805,CNTN3,5,-2.3695,6,-2.0417,6,-1.9714,92,2.27812,28,0.46328
ENSG00000185008,ROBO2,45,-1.1381,41,-1.1212,22,-2.0746,149,0.86355,112,0.94604
ENSG00000169855,ROBO1,38,-0.0997,53,0.43998,38,-0.0776,40,-0.0185,39,-0.0461
ENSG00000175161,CADM2,336,-0.9079,475,-0.2611,191,-1.6316,555,-0.0194,726,0.96570
ENSG00000083937,CHMP2B,62,-0.3790,133,0.87727,67,-0.2113,50,-0.6614,80,0.14084
ENSG00000163320,CGGBP1,75,-0.0619,54,-0.5328,66,-0.2432,58,-0.4398,86,0.35450
ENSG00000175105,ZNF654,18,-0.7284,27,-0.0598,35,0.32664,21,-0.4422,32,0.48544
ENSG00000269028,MTRNR2L12,22920,1.15517,19165,0.59264,6658,-1.0462,19228,0.59794,8266,-1.1983
ENSG00000261292,AC110491.1,7,-1.9452,0,-6.1252,20,-0.3667,28,0.15689,37,1.61051
ENSG00000113966,ARL6,28,-0.4460,3,-3.6744,15,-1.2486,10,-1.8064,50,1.40826
ENSG00000170854,RIOX2,22,0.00092,25,0.17808,19,-0.1937,15,-0.5856,23,0.13981
ENSG00000080822,CLDND1,112,-0.8196,1093,3.42582,146,-0.2975,176,-0.0100,80,-1.8669
ENSG00000080819,CPOX,11,-1.0964,52,1.39579,10,-1.1394,39,0.91799,21,-0.0801
ENSG00000184220,CMSS1,68,-0.6139,76,-0.3647,49,-1.0292,74,-0.4125,122,0.84641
ENSG00000036054,TBC1D23,28,-0.4359,43,0.28335,31,-0.2342,35,-0.0251,39,0.27032
ENSG00000114021,NIT2,11,-1.2346,17,-0.4688,15,-0.6361,14,-0.7933,32,1.23728
ENSG00000154174,TOMM70,58,-0.9437,61,-0.7396,52,-0.9752,68,-0.5810,133,1.16972
ENSG00000114354,TFG,68,-0.1222,42,-0.8387,79,0.12558,61,-0.2802,80,0.31377
