Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000091428,RAPGEF4,115,-0.7193,259,0.60999,147,-0.4163,286,0.70939,156,-0.3145,235,0.38879,147,-0.3448
ENSG00000091436,MAP3K20,13,-0.8816,34,0.72945,7,-1.8255,10,-1.1596,7,-2.0330,123,3.11955,17,-0.4546
ENSG00000172845,SP3,41,0.61693,32,0.22323,26,-0.1391,21,-0.4548,23,-0.3358,33,0.27705,29,0.04334
ENSG00000138430,OLA1,280,0.49180,162,-0.4035,218,0.11816,216,0.08017,281,0.63715,93,-1.2064,55,-1.9723
ENSG00000138433,CIR1,165,0.36499,83,-0.7528,111,-0.3164,62,-1.1435,177,0.60409,142,0.12598,176,0.47054
ENSG00000144306,SCRN3,34,0.35685,16,-0.8048,25,-0.1158,29,0.12101,33,0.39971,25,-0.1210,28,0.03479
ENSG00000163328,GPR155,242,1.46545,69,-0.6247,120,0.36559,69,-0.5772,96,-0.0776,64,-0.6877,40,-1.4058
ENSG00000115935,WIPF1,38,0.58173,7,-1.9789,1,-4.4966,3,-3.0539,2,-3.5661,48,0.97844,201,4.21051
ENSG00000128656,CHN1,2768,0.52667,1916,-0.0674,2712,0.63004,2171,0.13599,2035,0.04070,722,-1.5457,173,-3.6354
ENSG00000115966,ATF2,71,-0.3549,86,-0.0677,111,0.42357,117,0.42003,97,0.14997,50,-0.8796,42,-1.1668
ENSG00000154518,ATP5MC3,250,-0.9657,366,-0.4209,531,0.24398,596,0.38264,692,0.80862,207,-1.2468,174,-1.5044
ENSG00000144320,LNPK,73,0.13847,38,-0.9288,86,0.50592,70,0.06364,80,0.34078,35,-0.9883,52,-0.3805
ENSG00000128654,MTX2,99,0.05353,68,-0.5637,140,0.78241,96,-0.0019,109,0.24776,24,-2.0921,49,-1.0330
ENSG00000170144,HNRNPA3,283,0.19144,219,-0.2327,288,0.26889,230,-0.1403,246,-0.0424,247,-0.0232,214,-0.2474
ENSG00000116044,NFE2L2,104,0.10093,65,-0.6924,29,-2.0429,24,-2.1160,66,-0.7162,362,2.28484,271,1.71611
ENSG00000018510,AGPS,61,0.92396,25,-0.5526,32,-0.1356,33,-0.0545,32,-0.1470,27,-0.3934,51,0.63223
ENSG00000079156,OSBPL6,82,0.28417,67,-0.0447,74,0.15641,56,-0.3194,87,0.46813,51,-0.4663,18,-2.0264
ENSG00000180228,PRKRA,58,-0.3064,54,-0.4425,90,0.49775,78,0.15816,81,0.28357,34,-1.1146,52,-0.4553
ENSG00000116095,PLEKHA3,62,0.12171,53,-0.1546,68,0.33333,55,-0.0694,55,-0.0930,60,0.05266,40,-0.5641
ENSG00000187231,SESTD1,109,0.76833,42,-0.7910,56,-0.3460,42,-0.7199,65,-0.0821,71,0.06244,144,1.23309
ENSG00000144331,ZNF385B,48,0.10256,39,-0.2221,34,-0.4939,72,0.76550,73,1.05025,11,-2.0702,5,-3.1877
ENSG00000163510,CWC22,110,1.36486,21,-1.3343,26,-1.0614,34,-0.5460,62,0.50753,57,0.25528,70,0.59947
ENSG00000170035,UBE2E3,77,-0.8180,126,-0.0695,150,0.27256,188,0.57990,154,0.32746,70,-0.9563,70,-0.9642
ENSG00000138434,ITPRID2,41,-0.0583,37,-0.2128,38,-0.1968,27,-0.6837,21,-1.2398,109,1.58312,79,1.02278
ENSG00000115252,PDE1A,231,1.50780,42,-1.2797,66,-0.6223,119,0.39013,136,0.77403,41,-1.2396,38,-1.3736
ENSG00000077232,DNAJC10,114,0.89394,50,-0.4563,54,-0.3660,40,-0.7437,85,0.53153,56,-0.2511,59,-0.1617
ENSG00000061676,NCKAP1,476,0.34426,350,-0.1586,494,0.50970,401,0.06857,420,0.17528,191,-1.0685,95,-2.1051
ENSG00000170396,ZNF804A,25,0.48231,20,0.13880,23,0.45117,6,-1.5834,25,0.61845,4,-2.2999,1,-3.5472
ENSG00000065548,ZC3H15,596,0.87220,163,-1.2405,337,-0.0622,167,-1.1259,533,0.89301,230,-0.6408,250,-0.5132
ENSG00000138448,ITGAV,37,-0.8945,52,-0.4267,57,-0.2744,16,-2.0983,36,-1.0782,215,2.00840,147,1.29978
ENSG00000144369,FAM171B,548,1.50566,139,-0.7838,225,0.02848,70,-1.7456,211,-0.0959,374,0.84327,87,-1.4287
ENSG00000144366,GULP1,5,-2.1767,16,-0.5936,51,1.97401,14,-0.6631,19,-0.3252,8,-1.4746,0,-9.2600
ENSG00000204262,COL5A2,0,-8.4276,36,-0.3542,104,2.05685,31,-0.5336,38,-0.2717,1,-4.6489,2,-4.3878
ENSG00000115368,WDR75,31,0.19690,20,-0.5256,39,0.70294,20,-0.5332,31,0.18512,10,-1.4528,22,-0.3674
ENSG00000138381,ASNSD1,65,0.28986,51,-0.1030,47,-0.2751,41,-0.4400,71,0.54004,45,-0.2940,45,-0.3002
ENSG00000128699,ORMDL1,80,0.29974,53,-0.3794,68,0.05533,75,0.20112,75,0.23883,43,-0.6540,61,-0.1178
ENSG00000064933,PMS1,38,0.46535,20,-0.5714,24,-0.2556,36,0.37623,31,0.19351,27,-0.0349,30,0.09614
ENSG00000187699,C2orf88,12,-0.1564,4,-1.6452,0,-4.3326,0,-6.0207,3,-2.3667,42,1.98273,84,3.58520
ENSG00000198130,HIBCH,42,0.45950,24,-0.4738,19,-0.8799,30,-0.0979,27,-0.2534,54,0.86361,65,1.18104
ENSG00000151689,INPP1,88,0.75500,29,-1.0320,44,-0.4075,27,-1.0718,47,-0.2755,72,0.42683,139,1.55487
ENSG00000151690,MFSD6,381,1.25458,114,-0.7441,169,-0.0932,149,-0.2762,184,0.06403,81,-1.2055,237,0.45555
ENSG00000138386,NAB1,66,0.96046,31,-0.2833,20,-1.0337,47,0.39402,37,0.05129,61,0.81587,29,-0.3370
ENSG00000115419,GLS,217,-0.4371,280,-0.0428,369,0.50443,315,0.14907,377,0.55094,71,-2.0964,44,-2.7930
ENSG00000115415,STAT1,54,-0.3079,71,0.11326,77,0.29470,52,-0.3845,68,0.03554,64,-0.0614,51,-0.4200
ENSG00000138378,STAT4,35,-0.1258,37,-0.0611,66,1.20337,35,-0.1124,34,-0.2054,10,-1.9714,1,-4.6975
ENSG00000128641,MYO1B,3,-3.1413,34,0.37430,54,1.52904,10,-1.4706,22,-0.4384,17,-0.7305,4,-2.8437
ENSG00000144339,TMEFF2,342,1.96836,61,-0.9510,76,-0.6444,102,-0.1016,102,-0.1136,62,-0.8470,138,0.38849
ENSG00000196950,SLC39A10,337,0.10103,202,-0.7466,394,0.44174,300,-0.0834,472,0.83458,100,-1.7420,55,-2.6068
ENSG00000138411,HECW2,86,1.17121,43,0.02742,39,-0.1226,30,-0.5106,33,-0.4277,24,-0.8575,61,0.58479
ENSG00000119041,GTF3C3,57,0.86713,25,-0.4885,35,0.08212,17,-0.9782,34,0.03702,33,-0.0427,37,0.15863
ENSG00000197121,PGAP1,75,1.14033,41,0.19213,41,0.20402,34,-0.1502,25,-0.7267,29,-0.3627,27,-0.5044
ENSG00000115524,SF3B1,212,0.60999,129,-0.1987,115,-0.4220,89,-0.7427,151,0.08106,171,0.25637,210,0.58993
ENSG00000115520,COQ10B,31,-0.7349,51,0.01653,69,0.65276,42,-0.2675,60,0.35134,18,-1.5606,22,-1.2184
ENSG00000144381,HSPD1,339,0.34375,204,-0.4870,230,-0.3237,184,-0.6101,352,0.50926,353,0.41089,248,-0.1535
ENSG00000115541,HSPE1,202,-0.8255,322,-0.1168,343,-0.0136,346,0.00334,419,0.38770,239,-0.5681,424,0.32608
ENSG00000115540,MOB4,69,-0.1313,60,-0.3898,86,0.26578,91,0.29914,103,0.63982,34,-1.1865,21,-1.8873
ENSG00000162944,RFTN2,20,-0.7367,16,-1.1099,4,-3.0882,6,-2.4064,12,-1.6072,103,1.98507,173,3.14440
ENSG00000115896,PLCL1,45,-0.4341,31,-1.0786,54,-0.1824,44,-0.4940,45,-0.5068,45,-0.4523,225,2.30825
ENSG00000119042,SATB2,103,0.66058,54,-0.3908,103,0.86323,48,-0.5474,66,-0.0660,33,-1.0997,19,-1.9011
ENSG00000225953,SATB2-AS1,56,0.87098,31,-0.0597,48,0.77231,16,-1.0760,32,-0.0567,11,-1.6399,8,-2.0642
ENSG00000178074,C2orf69,84,0.68155,49,-0.1772,60,0.18732,47,-0.2425,52,-0.0743,46,-0.2559,42,-0.3927
ENSG00000162971,TYW5,29,1.09022,16,0.09562,11,-0.5694,2,-2.8411,14,-0.1278,20,0.43465,22,0.62043
ENSG00000162972,MAIP1,29,0.12764,13,-1.1803,34,0.53448,15,-0.8169,40,0.85166,15,-0.8158,9,-1.5964
ENSG00000196141,SPATS2L,63,-0.9801,110,-0.1395,153,0.49159,103,-0.2277,129,0.14147,120,0.01225,83,-0.5537
ENSG00000082153,BZW1,210,0.45728,119,-0.4747,159,0.01990,136,-0.2257,182,0.28883,116,-0.4688,165,0.07651
ENSG00000013441,CLK1,101,0.24696,63,-0.5337,63,-0.5612,68,-0.3738,62,-0.5874,132,0.68153,231,1.65520
ENSG00000240344,PPIL3,23,0.45867,12,-0.5977,21,0.42829,11,-0.6236,20,0.31253,12,-0.4943,11,-0.6871
ENSG00000196290,NIF3L1,20,-0.4542,15,-0.9456,38,0.68999,16,-0.7973,39,0.74675,10,-1.4873,17,-0.6662
ENSG00000115942,ORC2,45,1.70707,15,-0.0858,16,-0.0185,11,-0.5566,8,-1.2660,22,0.45540,14,-0.1818
ENSG00000155744,FAM126B,82,0.03327,67,-0.3118,111,0.66054,116,0.59148,84,0.08902,30,-1.4883,16,-2.3568
ENSG00000119013,NDUFB3,113,-1.1117,257,0.16005,224,-0.0848,323,0.51419,328,0.68811,80,-1.6317,126,-0.9474
ENSG00000003402,CFLAR,22,0.17901,13,-0.6459,5,-2.1988,9,-1.0983,4,-2.3325,92,2.81200,55,1.74226
ENSG00000115993,TRAK2,124,0.72914,78,-0.0111,64,-0.3808,61,-0.4000,58,-0.5612,119,0.66101,118,0.65506
ENSG00000082146,STRADB,7,-1.5429,12,-0.7182,22,0.30192,14,-0.4124,22,0.26968,25,0.41493,25,0.46392
ENSG00000155755,TMEM237,42,0.17918,41,0.17752,36,-0.0584,47,0.36858,41,0.18925,28,-0.4163,16,-1.3035
ENSG00000003393,ALS2,36,-0.1859,38,-0.1146,49,0.38273,49,0.28112,48,0.34588,10,-2.0627,24,-0.8260
ENSG00000116030,SUMO1,130,-0.4975,187,0.07325,203,0.24123,163,-0.1469,248,0.65960,60,-1.6575,73,-1.3597
ENSG00000055044,NOP58,142,1.07812,42,-0.9120,70,-0.0862,40,-0.9131,91,0.43029,64,-0.2104,66,-0.1631
ENSG00000204217,BMPR2,343,0.83479,172,-0.2918,215,0.09908,230,0.18853,233,0.25237,148,-0.4974,45,-2.2805
ENSG00000138439,FAM117B,20,-0.2711,33,0.61338,22,-0.1019,33,0.53334,22,-0.0864,11,-1.0723,17,-0.4591
ENSG00000163596,ICA1L,102,1.09314,60,0.22984,53,0.04137,47,-0.1645,43,-0.3443,45,-0.2430,23,-1.2083
ENSG00000138442,WDR12,38,0.15616,35,0.01890,39,0.27119,28,-0.2855,38,0.18132,19,-0.8760,25,-0.4659
ENSG00000138380,CARF,17,0.22861,17,0.25311,10,-0.5562,9,-0.6084,12,-0.2514,21,0.62417,22,0.69807
ENSG00000138443,ABI2,453,0.82473,239,-0.2206,344,0.47422,211,-0.3974,240,-0.2381,244,-0.1696,126,-1.1773
ENSG00000173166,RAPH1,42,0.00959,48,0.23831,71,1.13642,26,-0.7339,35,-0.3269,13,-1.7414,7,-2.6647
ENSG00000114933,INO80D,38,1.01573,15,-0.4572,13,-0.7944,23,0.17859,18,-0.1723,31,0.66427,27,0.42656
ENSG00000023228,NDUFS1,215,0.18391,180,-0.1113,223,0.29584,224,0.24488,197,0.04875,127,-0.6364,117,-0.7611
ENSG00000114942,EEF1B2,276,-0.4820,507,0.52834,325,-0.2805,372,-0.0211,338,-0.2072,410,0.13055,466,0.33538
ENSG00000204186,ZDBF2,114,1.64758,36,-0.2607,37,-0.2716,27,-0.7146,46,0.15235,36,-0.2613,13,-1.7920
ENSG00000114948,ADAM23,158,0.58586,99,-0.1665,129,0.31671,128,0.25203,134,0.39875,30,-1.9562,12,-3.2522
ENSG00000118246,FASTKD2,47,0.43633,25,-0.6152,38,0.11222,34,-0.0937,48,0.59120,25,-0.5681,17,-1.1428
ENSG00000118263,KLF7,21,-0.1383,20,-0.2187,16,-0.6410,18,-0.3006,25,0.21317,36,0.76624,33,0.57920
ENSG00000118260,CREB1,37,0.15134,33,-0.0450,32,-0.0896,37,0.13785,32,-0.0873,28,-0.2779,44,0.41181
ENSG00000144401,METTL21A,30,0.46434,29,0.44887,26,0.28961,16,-0.5089,16,-0.5582,19,-0.2588,19,-0.2864
ENSG00000163249,CCNYL1,19,0.24118,16,-0.0075,19,0.34802,9,-0.8276,19,0.29499,7,-1.3080,12,-0.3930
ENSG00000178385,PLEKHM3,34,-0.2787,34,-0.2847,52,0.52475,53,0.43726,36,-0.2208,38,-0.0881,26,-0.6617
ENSG00000188674,C2orf80,43,-1.2292,99,0.05079,198,1.65483,49,-1.0249,83,-0.2778,12,-3.0127,10,-3.2598
ENSG00000138413,IDH1,12,-0.7469,15,-0.4181,19,-0.0952,19,-0.0128,23,0.27127,33,0.84955,16,-0.2656
ENSG00000115020,PIKFYVE,25,-0.4822,36,0.10204,29,-0.3104,29,-0.2690,36,0.07593,51,0.61527,40,0.25623
ENSG00000078018,MAP2,1557,-0.0664,2954,1.12002,1218,-0.5302,1394,-0.2393,1650,0.02982,1479,-0.1468,551,-1.6417
ENSG00000144406,UNC80,204,0.81868,122,-0.0076,141,0.26911,118,-0.0634,126,0.03901,88,-0.5241,21,-2.6056
ENSG00000197713,RPE,55,0.81317,30,-0.1724,37,0.19884,26,-0.3827,35,0.11730,14,-1.2771,27,-0.3186
ENSG00000115365,LANCL1,243,-0.0783,247,-0.0598,237,-0.1407,286,0.17780,237,-0.1403,150,-0.8147,469,0.99043
ENSG00000178568,ERBB4,17,-1.9609,103,0.92244,37,-0.9393,40,-0.6686,104,1.09430,44,-0.5322,19,-1.8139
ENSG00000144451,SPAG16,70,0.30420,52,-0.1887,40,-0.6841,56,-0.0622,51,-0.2239,69,0.26694,124,1.24490
ENSG00000138363,ATIC,44,-0.0673,39,-0.2792,49,0.13499,31,-0.6209,47,0.03744,50,0.14706,60,0.42170
ENSG00000115414,FN1,1,-3.5924,32,0.96713,7,-1.6765,39,1.19691,3,-2.6509,70,2.27714,20,0.09079
ENSG00000118242,MREG,28,0.68769,16,-0.2734,11,-0.8395,15,-0.2678,31,1.12155,13,-0.5278,5,-1.9250
ENSG00000079246,XRCC5,251,0.63727,106,-0.7722,158,-0.1247,94,-0.8931,205,0.38761,178,0.08487,201,0.27154
ENSG00000260804,LINC01963,58,-0.0031,62,0.11212,54,-0.1285,107,0.99083,64,0.19951,27,-1.1479,25,-1.2758
ENSG00000138375,SMARCAL1,18,0.34529,18,0.32747,17,0.30305,9,-0.6715,12,-0.2803,13,-0.2060,11,-0.4588
ENSG00000197756,RPL37A,1023,-0.9710,2868,0.72468,1541,-0.4129,1854,-0.0584,1494,-0.4678,2666,0.52228,2702,0.54421
ENSG00000115457,IGFBP2,60,-0.1354,51,-0.4076,38,-0.9669,80,0.33366,110,1.12651,76,0.25741,19,-1.8358
ENSG00000115461,IGFBP5,68,-0.0404,19,-2.0749,55,-0.4580,4,-4.1750,9,-3.2774,354,2.99015,186,1.63818
ENSG00000163466,ARPC2,252,-0.0345,271,0.08632,280,0.16165,179,-0.5686,329,0.49067,192,-0.4586,102,-1.4150
ENSG00000127837,AAMP,109,0.43676,84,0.02367,80,-0.0615,97,0.23913,74,-0.2243,77,-0.1112,83,-0.0088
ENSG00000127838,PNKD,69,-1.1215,159,0.19037,143,-0.0044,201,0.54220,150,0.09615,108,-0.4305,140,-0.0279
ENSG00000135926,TMBIM1,20,-0.3775,20,-0.4006,10,-1.5645,2,-3.7480,7,-2.1079,92,2.24176,99,2.38890
ENSG00000144579,CTDSP1,4,-1.8252,15,0.29344,3,-2.1711,12,-0.0712,3,-2.3232,58,2.65610,32,1.48500
ENSG00000135913,USP37,30,1.19177,12,-0.2678,13,-0.2307,2,-2.4491,10,-0.6142,21,0.58141,26,0.95059
ENSG00000144580,CNOT9,44,0.58894,32,0.10084,31,0.05315,34,0.14486,28,-0.1607,20,-0.6701,26,-0.2489
ENSG00000115568,ZNF142,25,0.87556,12,-0.3306,16,0.23547,17,0.31608,11,-0.4359,10,-0.4702,13,-0.1227
ENSG00000074582,BCS1L,32,0.44992,27,0.19004,18,-0.4993,41,0.83889,19,-0.4087,27,0.16645,23,-0.0679
ENSG00000163481,RNF25,7,-1.4030,12,-0.7039,30,1.03266,15,-0.3266,16,-0.2888,24,0.38245,14,-0.4091
ENSG00000135929,CYP27A1,6,-1.8644,7,-1.7971,3,-3.1751,3,-3.0074,4,-2.7416,81,2.20691,145,3.64059
ENSG00000171450,CDK5R2,99,0.20629,87,0.01115,95,0.17951,126,0.59749,98,0.23843,36,-1.3338,26,-1.8080
ENSG00000115649,CNPPD1,32,0.64229,16,-0.4497,15,-0.6056,11,-0.9711,12,-1.0488,46,1.25902,53,1.51765
ENSG00000144567,RETREG2,221,-0.0020,222,0.00195,283,0.48989,303,0.49836,212,-0.0837,101,-1.1937,106,-1.1342
ENSG00000158552,ZFAND2B,21,-0.5695,24,-0.4047,29,-0.0807,37,0.33724,35,0.28848,36,0.25295,29,-0.0391
ENSG00000115657,ABCB6,53,0.62610,29,-0.3519,39,0.14822,42,0.24160,32,-0.2177,46,0.39188,19,-0.9370
ENSG00000198925,ATG9A,84,-0.1369,91,-0.0187,112,0.39833,76,-0.2948,91,-0.0227,82,-0.1785,69,-0.4320
ENSG00000163516,ANKZF1,9,-0.8969,13,-0.4225,18,0.13491,16,-0.1247,15,-0.2544,27,0.75196,26,0.68508
ENSG00000115661,STK16,16,-0.1497,25,0.61151,18,0.01923,22,0.37471,18,0.03127,5,-1.6964,11,-0.7617
ENSG00000127824,TUBA4A,386,0.51756,185,-0.6815,305,0.17542,305,0.14114,388,0.67968,150,-0.9531,55,-2.4429
ENSG00000135924,DNAJB2,120,0.33767,78,-0.3820,71,-0.5666,97,-0.0025,69,-0.6128,111,0.21224,261,1.65651
ENSG00000054356,PTPRN,238,0.34855,180,-0.1023,267,0.69091,238,0.35318,175,-0.1597,100,-0.9932,27,-2.9248
ENSG00000072195,SPEG,37,0.91646,29,0.57898,20,-0.1095,24,0.25806,14,-0.6796,28,0.44334,1,-3.6601
ENSG00000144591,GMPPA,15,0.15252,10,-0.5161,15,0.12146,16,0.23242,15,0.15518,13,-0.1420,13,-0.1421
ENSG00000123989,CHPF,42,-0.4461,65,0.25824,78,0.66347,52,-0.1330,45,-0.4267,45,-0.3644,39,-0.5711
ENSG00000188760,TMEM198,29,0.40778,22,-0.0467,35,0.96490,24,0.14986,13,-0.9194,19,-0.2192,6,-2.0079
ENSG00000124006,OBSL1,23,-0.9198,54,0.42569,43,0.03756,61,0.58525,43,0.02415,41,-0.0483,17,-1.3910
ENSG00000144589,STK11IP,26,0.88535,10,-0.5821,23,0.90419,22,0.64140,5,-1.6225,14,-0.0307,9,-0.7701
ENSG00000114923,SLC4A3,12,-1.9561,58,0.46599,55,0.40269,70,0.71659,46,0.03292,21,-1.1780,17,-1.4652
ENSG00000116106,EPHA4,57,-1.5007,114,-0.4998,307,1.57273,173,0.18268,149,-0.0571,13,-3.5987,6,-4.7088
ENSG00000267034,AC010980.1,11,-0.3950,10,-0.5071,23,0.97040,19,0.46089,16,0.29424,2,-2.5462,0,-8.7891
ENSG00000163082,SGPP2,10,-1.3832,24,-0.0458,34,0.59758,40,0.74697,25,0.01240,21,-0.2343,3,-2.7855
ENSG00000116120,FARSB,101,0.53494,50,-0.5891,78,0.16619,75,0.06052,91,0.47983,47,-0.6505,30,-1.3097
ENSG00000123983,ACSL3,246,-0.0007,165,-0.6663,308,0.44911,258,0.07537,308,0.44994,163,-0.6339,107,-1.2664
ENSG00000171951,SCG2,712,1.59986,194,-0.5792,230,-0.3333,192,-0.5548,403,0.80081,75,-1.9522,26,-3.4761
ENSG00000085449,WDFY1,43,0.51289,26,-0.3193,30,-0.0768,26,-0.2736,34,0.14831,39,0.37949,23,-0.4741
ENSG00000135900,MRPL44,49,0.54699,28,-0.3404,44,0.46531,31,-0.1577,34,-0.0235,27,-0.4192,19,-0.9407
ENSG00000135919,SERPINE2,79,-1.2077,127,-0.5343,398,1.98588,12,-3.9592,39,-2.4639,390,1.32557,49,-1.9230
ENSG00000036257,CUL3,140,0.35921,64,-0.9104,128,0.27762,112,0.00484,144,0.51051,79,-0.5290,62,-0.8890
ENSG00000135905,DOCK10,11,-1.2102,17,-0.5680,5,-2.4830,4,-2.5498,4,-2.6870,53,1.24861,164,3.71935
ENSG00000168958,MFF,90,-0.5197,104,-0.3305,147,0.29280,140,0.15442,136,0.14127,120,-0.0883,112,-0.1914
ENSG00000173744,AGFG1,82,0.14012,63,-0.2919,104,0.66478,75,-0.0005,62,-0.3540,50,-0.6077,68,-0.1376
ENSG00000153820,SPHKAP,48,1.21295,16,-0.5283,14,-0.8167,64,1.72801,23,0.06577,10,-1.2739,5,-2.2537
ENSG00000153823,PID1,35,-0.3232,39,-0.1460,39,-0.1589,85,1.11762,58,0.60212,12,-1.8482,12,-1.8926
ENSG00000187957,DNER,121,-0.5152,182,0.13823,96,-0.9978,149,-0.1854,196,0.29994,130,-0.3984,379,1.34152
ENSG00000153827,TRIP12,165,0.55335,76,-0.7169,128,0.18446,102,-0.2086,116,-0.0094,101,-0.2296,148,0.37458
ENSG00000163053,SLC16A14,38,0.45425,26,-0.1682,41,0.75840,56,1.09991,21,-0.5474,6,-2.3472,3,-2.9989
ENSG00000135932,CAB39,128,-0.5448,148,-0.3483,240,0.55231,245,0.46970,211,0.29116,72,-1.4068,93,-1.0316
ENSG00000135916,ITM2C,435,-0.3574,680,0.38434,620,0.24548,406,-0.4618,468,-0.2921,882,0.77016,219,-1.3969
ENSG00000204128,C2orf72,20,-0.9256,39,0.08343,49,0.57829,38,0.05853,25,-0.6808,62,0.82111,22,-0.7837
ENSG00000173692,PSMD1,344,0.89136,127,-0.7412,205,0.06243,143,-0.5007,238,0.36363,187,-0.0938,123,-0.7401
ENSG00000135931,ARMC9,5,-1.7219,13,-0.3575,26,1.03380,20,0.31147,17,0.09092,10,-0.7378,3,-2.3558
ENSG00000115053,NCL,760,0.98543,223,-1.0212,293,-0.6376,194,-1.1623,435,0.09078,666,0.76351,730,0.91813
ENSG00000187514,PTMA,1262,0.16701,790,-0.6089,435,-1.6519,609,-0.9566,735,-0.7869,2293,1.15363,4371,2.37646
ENSG00000156973,PDE6D,23,-0.1816,28,0.11353,23,-0.2447,18,-0.5561,29,0.23225,41,0.71662,18,-0.5419
ENSG00000144524,COPS7B,14,-0.3863,15,-0.2613,17,-0.0505,24,0.49438,16,-0.1990,15,-0.2343,29,0.81866
ENSG00000135930,EIF4E2,56,-0.0697,74,0.43622,60,0.07788,60,0.04676,54,-0.1516,46,-0.3671,45,-0.3977
ENSG00000115468,EFHD1,59,-0.3111,27,-1.5654,5,-4.1783,14,-2.4357,18,-2.3266,139,1.07393,530,4.11014
ENSG00000204120,GIGYF2,71,0.11377,60,-0.1492,44,-0.7129,50,-0.4351,59,-0.1969,120,0.97328,118,0.94476
ENSG00000182600,SNORC,81,1.00021,51,0.28559,34,-0.4298,8,-2.5159,21,-1.2938,98,1.34433,67,0.70286
ENSG00000066248,NGEF,451,0.40937,321,-0.1394,526,0.86097,263,-0.4367,297,-0.2983,292,-0.2764,64,-2.5324
ENSG00000085978,ATG16L1,24,-0.3593,27,-0.2245,39,0.44903,38,0.34257,32,0.06441,23,-0.4645,19,-0.7495
ENSG00000077044,DGKD,32,1.13536,18,0.23404,6,-1.7019,10,-0.6818,17,0.09462,16,0.05935,28,0.92854
ENSG00000085982,USP40,3,-1.9661,18,0.55381,4,-1.9541,6,-1.0999,10,-0.4849,34,1.54702,37,1.70113
ENSG00000188042,ARL4C,103,0.33143,117,0.60634,84,0.00557,101,0.30170,86,0.04825,39,-1.1401,16,-2.4363
ENSG00000157985,AGAP1,119,0.54408,91,0.13974,56,-0.7482,71,-0.2763,52,-0.8602,123,0.59887,194,1.37535
ENSG00000132321,IQCA1,17,-1.0028,16,-1.2061,35,0.07747,11,-1.6397,23,-0.6266,142,2.57577,24,-0.5297
ENSG00000198612,COPS8,124,-0.2406,147,0.02584,174,0.35894,145,0.00038,167,0.27421,91,-0.7137,64,-1.2530
ENSG00000124831,LRRFIP1,54,-0.3143,63,-0.0797,80,0.36559,60,-0.1574,73,0.19299,76,0.21823,20,-1.8033
ENSG00000132329,RAMP1,11,-3.2693,130,0.43836,133,0.55487,63,-0.7340,70,-0.6716,216,1.24993,56,-0.9125
ENSG00000184182,UBE2F,50,-0.0207,64,0.42706,45,-0.2123,78,0.70358,40,-0.4078,31,-0.7391,61,0.30564
ENSG00000132323,ILKAP,20,-0.7958,31,-0.1320,31,-0.1316,36,0.10038,27,-0.4180,48,0.56166,63,1.02197
ENSG00000144485,HES6,10,-1.7601,38,0.22368,13,-1.6426,62,0.98163,33,-0.0157,55,0.77571,62,0.99325
ENSG00000132326,PER2,19,-0.1699,18,-0.2984,27,0.51288,21,0.00842,23,0.13401,12,-0.7903,15,-0.4722
ENSG00000204104,TRAF3IP1,41,0.47801,52,1.02352,22,-0.5355,28,-0.1192,23,-0.5020,30,-0.0149,22,-0.4777
ENSG00000065802,ASB1,22,-0.2859,32,0.27309,19,-0.6248,28,0.06781,28,0.09117,36,0.42964,33,0.29124
ENSG00000068024,HDAC4,31,-0.1684,39,0.22734,25,-0.5283,45,0.44395,36,0.11466,41,0.28512,30,-0.2126
ENSG00000130414,NDUFA10,165,-0.0756,142,-0.3316,189,0.16840,176,0.02595,216,0.44266,109,-0.7106,128,-0.4646
ENSG00000172428,COPS9,261,-1.2785,956,0.84178,655,0.15982,503,-0.2844,565,-0.1255,479,-0.3614,428,-0.5336
ENSG00000063660,GPC1,67,-0.3070,102,0.38940,105,0.48447,100,0.31731,64,-0.4523,76,-0.1196,30,-1.5033
ENSG00000188542,DUSP28,16,-0.3068,20,0.04139,23,0.23507,31,0.68677,22,0.15333,9,-1.1784,10,-1.0395
ENSG00000142327,RNPEPL1,7,-0.9707,12,-0.1857,12,-0.2859,22,0.72379,8,-0.8846,23,0.85232,28,1.14053
ENSG00000142330,CAPN10,13,-0.0060,20,0.72781,14,0.05972,23,0.87290,7,-1.0307,7,-0.9821,13,0.00024
ENSG00000130294,KIF1A,256,-0.2731,348,0.22577,272,-0.2202,475,0.71005,267,-0.2542,270,-0.1927,354,0.23144
ENSG00000122085,MTERF4,47,0.53188,24,-0.5268,27,-0.3874,37,0.14466,39,0.31540,30,-0.1563,40,0.27244
ENSG00000115685,PPP1R7,99,-0.5847,147,0.03267,189,0.54729,140,-0.0443,153,0.11239,106,-0.4738,66,-1.1980
ENSG00000115677,HDLBP,165,0.30135,132,-0.0595,150,0.17807,122,-0.1799,134,-0.0414,113,-0.2951,125,-0.1345
ENSG00000168385,SEPTIN2,111,-0.2164,88,-0.6205,49,-1.6337,70,-0.9111,95,-0.5361,346,1.67777,394,1.92782
ENSG00000115694,STK25,100,0.04803,97,0.00222,112,0.28300,138,0.55918,84,-0.2669,80,-0.2968,64,-0.6516
