Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000115526,CHST10,20,-0.7793,32,-0.0843,24,-0.5218,50,0.59498,32,-0.1201,43,0.35860,12,-1.5923,46,0.48213,23,-0.6083,43,0.35476,42,0.37988
ENSG00000115539,PDCL3,21,-0.4271,16,-0.8252,46,0.78225,20,-0.5635,40,0.54479,23,-0.3308,16,-0.8363,49,0.88403,35,0.33740,3,-2.9985,35,0.35612
ENSG00000170485,NPAS2,44,0.09601,64,0.69895,50,0.30622,67,0.78231,29,-0.5251,32,-0.3860,30,-0.5046,15,-1.4916,29,-0.5512,47,0.20235,44,0.10960
ENSG00000071082,RPL31,1522,0.89278,1425,0.78266,1479,0.84508,655,-0.4558,726,-0.2956,394,-1.2234,1104,0.36441,390,-1.2416,1142,0.41987,559,-0.6967,569,-0.7234
ENSG00000158435,CNOT11,9,-0.6787,8,-0.9037,8,-0.9630,35,1.39155,6,-1.2425,11,-0.4681,0,-5.0095,30,1.10486,23,0.70050,13,-0.1815,17,0.27484
ENSG00000163162,RNF149,21,-0.4023,32,0.28118,16,-0.7553,76,1.73641,18,-0.6226,22,-0.3168,8,-1.8244,25,-0.1117,28,0.06340,28,0.05361,25,-0.1447
ENSG00000175874,CREG2,126,-2.2656,316,-0.8973,618,0.13711,494,-0.2138,373,-0.6446,1004,0.93101,314,-0.9083,709,0.35826,310,-0.9272,1229,1.27951,651,0.24565
ENSG00000071054,MAP4K4,768,2.22031,106,-1.0725,228,0.09427,262,0.31823,113,-0.9842,255,0.27024,379,0.92293,112,-0.9975,84,-1.4259,115,-0.9567,77,-1.6490
ENSG00000233639,PANTR1,31,-0.0268,83,1.57556,17,-0.9790,35,0.11996,30,-0.0943,24,-0.4475,7,-2.2236,23,-0.4770,35,0.15088,32,-0.0200,34,0.09055
ENSG00000198914,POU3F3,168,1.40785,152,1.23449,56,-0.3784,62,-0.2140,51,-0.5328,97,0.47622,25,-1.5642,38,-0.9671,60,-0.2816,104,0.60239,23,-1.7838
ENSG00000135972,MRPS9,16,-1.3325,24,-0.7232,26,-0.6275,12,-1.7862,50,0.37642,39,-0.0359,47,0.29203,73,0.98849,47,0.27052,42,0.09737,48,0.36025
ENSG00000135966,TGFBRAP1,12,-0.6753,24,0.38256,12,-0.6862,24,0.37885,10,-0.9278,23,0.32917,9,-1.0356,19,0.04466,13,-0.5704,38,1.13262,20,0.14218
ENSG00000135974,C2orf49,58,0.51570,34,-0.3170,45,0.11544,24,-0.8604,70,0.81821,70,0.81312,23,-0.9481,37,-0.1936,34,-0.3218,44,0.07102,33,-0.4187
ENSG00000115641,FHL2,2,-3.6017,11,-1.5107,28,-0.1545,17,-0.9378,12,-1.4269,19,-0.7824,25,-0.3405,21,-0.6310,36,0.20488,43,0.49320,81,1.89889
ENSG00000071051,NCK2,25,-0.8787,44,-0.0370,56,0.32976,15,-1.6760,56,0.33553,47,0.06835,48,0.08528,46,0.01053,76,0.82426,33,-0.5034,49,0.14007
ENSG00000115652,UXS1,23,-0.8001,31,-0.3336,21,-0.9289,31,-0.3307,30,-0.4177,58,0.63166,31,-0.3454,68,0.90019,23,-0.7892,38,-0.0168,56,0.64854
ENSG00000144057,ST6GAL2,20,-0.0759,10,-1.0525,20,-0.0853,38,0.98442,14,-0.5731,30,0.58378,34,0.79190,6,-1.8833,17,-0.3296,13,-0.6884,24,0.21910
ENSG00000135968,GCC2,296,-1.0979,203,-1.6575,702,0.23196,338,-0.8976,1226,1.15627,1398,1.38682,612,0.01537,886,0.60859,241,-1.4029,436,-0.5109,468,-0.4383
ENSG00000169756,LIMS1,55,1.97892,29,0.85320,8,-1.1829,22,0.42650,15,-0.2314,23,0.46410,21,0.35190,12,-0.4969,1,-3.9757,10,-0.7397,4,-2.1688
ENSG00000153201,RANBP2,73,-1.1596,81,-1.0020,176,0.18709,120,-0.4156,147,-0.0958,256,0.79465,84,-0.9545,185,0.26787,138,-0.1978,237,0.66725,190,0.34182
ENSG00000172985,SH3RF3,21,0.61228,29,1.13484,8,-0.7944,34,1.37674,11,-0.3949,8,-0.9071,10,-0.5036,1,-4.0190,7,-1.1469,21,0.57093,12,-0.3499
ENSG00000175701,MTLN,64,-0.8650,105,-0.1153,187,0.80347,42,-1.5044,154,0.48349,43,-1.4805,53,-1.1493,92,-0.3222,247,1.28042,84,-0.4615,145,0.43444
ENSG00000175772,LINC01106,2,-3.2242,6,-1.5236,15,-0.2268,16,-0.0924,10,-0.8354,17,-0.0050,17,-0.0385,27,0.70414,12,-0.4919,35,1.15224,25,0.64628
ENSG00000153107,ANAPC1,18,-0.7397,8,-1.8632,25,-0.2792,40,0.46700,38,0.36893,21,-0.5784,25,-0.2780,28,-0.1161,64,1.22030,24,-0.3643,35,0.25179
ENSG00000144161,ZC3H8,46,-0.4275,44,-0.4993,35,-0.8086,90,0.64297,68,0.19869,95,0.73004,34,-0.8898,59,-0.0371,41,-0.6010,102,0.84028,55,-0.1533
ENSG00000188177,ZC3H6,181,0.70516,74,-0.6972,70,-0.7928,119,0.02272,232,1.12150,243,1.20215,119,0.02232,69,-0.8045,49,-1.3211,131,0.18402,58,-1.1515
ENSG00000114999,TTL,79,-0.3838,92,-0.1558,96,-0.0871,132,0.41271,65,-0.6752,129,0.38606,106,0.06765,106,0.06217,76,-0.4556,120,0.26068,109,0.11991
ENSG00000125611,CHCHD5,21,-0.2303,59,1.48156,22,-0.1418,27,0.15486,21,-0.1836,7,-1.7319,30,0.33323,8,-1.5626,24,0.02387,20,-0.3133,25,0.04895
ENSG00000144136,SLC20A1,35,-0.7559,23,-1.4037,68,0.28200,55,-0.0497,61,0.08911,68,0.26607,25,-1.2680,104,0.96574,79,0.51511,38,-0.6343,66,0.24169
ENSG00000144134,RABL2A,6,-1.3308,10,-0.5564,15,-0.0558,45,1.79205,6,-1.4041,12,-0.4049,13,-0.2897,14,-0.1427,15,0.01816,10,-0.5948,19,0.35069
ENSG00000115084,SLC35F5,37,1.16841,20,0.16337,3,-2.6062,40,1.31258,10,-0.8851,12,-0.5751,16,-0.2002,12,-0.6207,11,-0.8020,31,0.84621,12,-0.6163
ENSG00000115091,ACTR3,85,-0.4155,75,-0.5949,130,0.24863,109,-0.0232,116,0.06458,75,-0.5999,136,0.32469,145,0.42360,115,0.05185,95,-0.2342,125,0.20804
ENSG00000175497,DPP10,112,0.42384,53,-0.7425,32,-1.4967,129,0.65738,64,-0.4598,52,-0.7670,74,-0.2339,66,-0.4027,117,0.49200,125,0.60160,103,0.31983
ENSG00000235026,DPP10-AS1,7,-1.3438,27,0.60757,26,0.53038,15,-0.2838,7,-1.3357,19,0.01689,2,-3.1541,7,-1.3144,36,1.07484,29,0.74470,22,0.33025
ENSG00000088205,DDX18,118,0.12890,73,-0.6242,61,-0.8854,114,0.06998,191,0.90550,152,0.52699,69,-0.7004,92,-0.2686,80,-0.4803,153,0.53813,103,-0.0962
ENSG00000125633,CCDC93,22,0.06364,22,0.09413,10,-1.0532,41,1.10513,23,0.16827,27,0.41671,3,-2.6302,26,0.34592,14,-0.5682,20,-0.0274,20,-0.0637
ENSG00000125629,INSIG2,13,-1.2625,21,-0.5509,25,-0.2695,34,0.20456,29,-0.0188,27,-0.1397,25,-0.2906,34,0.20677,40,0.47972,37,0.32679,36,0.34488
ENSG00000144119,C1QL2,14,-0.4488,40,1.16972,0,-8.9837,11,-0.8144,0,-7.2690,1,-3.9109,0,-8.1640,0,-8.9285,1,-4.2226,157,4.44258,5,-2.1746
ENSG00000155368,DBI,483,1.72813,439,1.55175,127,-0.4899,98,-0.8707,97,-0.8976,39,-2.2409,207,0.27616,70,-1.3753,193,0.16853,115,-0.6323,108,-0.7939
ENSG00000163075,CFAP221,17,-0.1384,16,-0.2370,33,0.97540,24,0.40918,22,0.30459,29,0.73406,4,-1.9924,26,0.58382,9,-1.0665,12,-0.5756,13,-0.5648
ENSG00000088179,PTPN4,49,-0.7106,74,-0.0864,90,0.22790,84,0.11481,81,0.06639,113,0.59340,70,-0.1703,63,-0.3257,44,-0.8620,71,-0.1333,97,0.39806
ENSG00000144118,RALB,76,-0.6412,110,-0.0672,294,1.56409,57,-1.0651,132,0.20910,125,0.12872,119,0.04340,119,0.05304,171,0.63413,59,-1.0195,60,-1.0574
ENSG00000074054,CLASP1,42,-0.6348,53,-0.2802,58,-0.1454,100,0.70877,67,0.07302,61,-0.0625,29,-1.1826,76,0.26364,58,-0.1603,107,0.83356,58,-0.1713
ENSG00000155438,NIFK,21,-0.5018,32,0.18546,20,-0.5474,20,-0.5319,42,0.61363,43,0.61820,22,-0.3931,39,0.47680,20,-0.5279,49,0.85428,18,-0.7514
ENSG00000211460,TSN,57,-0.2065,52,-0.3679,57,-0.2226,57,-0.1993,70,0.10389,48,-0.4728,68,0.06328,62,-0.0914,58,-0.1789,87,0.45088,84,0.45199
ENSG00000136717,BIN1,174,0.56849,74,-0.7655,72,-0.8063,155,0.38429,87,-0.5280,69,-0.8762,194,0.75156,88,-0.5078,128,0.08259,122,0.00265,149,0.36074
ENSG00000163161,ERCC3,11,-1.4885,21,-0.4855,18,-0.6826,42,0.59121,19,-0.6348,24,-0.2743,28,-0.0743,28,-0.0699,49,0.83068,36,0.31755,36,0.39510
ENSG00000169967,MAP3K2,66,0.51261,20,-1.3099,25,-0.9673,63,0.43758,51,0.09123,88,0.98140,41,-0.2386,33,-0.5833,26,-0.9226,58,0.30581,52,0.13211
ENSG00000163166,IWS1,145,0.94735,38,-1.1484,51,-0.6909,111,0.51305,105,0.42222,115,0.57081,92,0.20248,74,-0.1258,31,-1.4211,80,-0.0111,62,-0.4390
ENSG00000136709,WDR33,40,-0.1379,34,-0.4204,32,-0.4983,52,0.24776,65,0.62288,48,0.13944,35,-0.3522,25,-0.8555,40,-0.1679,66,0.64981,46,0.07841
ENSG00000144231,POLR2D,26,-0.0139,20,-0.4234,18,-0.5578,35,0.41027,16,-0.7562,27,0.02710,39,0.61212,28,0.06829,21,-0.3483,31,0.25610,29,0.11964
ENSG00000136715,SAP130,19,0.03746,13,-0.5552,22,0.25141,12,-0.6021,12,-0.6637,18,-0.0173,12,-0.6918,26,0.52445,22,0.28256,20,0.11178,23,0.38968
ENSG00000136731,UGGT1,27,-0.2599,15,-1.1015,21,-0.5987,34,0.12040,34,0.11696,49,0.69888,19,-0.7863,35,0.14308,23,-0.5131,46,0.60477,38,0.33319
ENSG00000136720,HS6ST1,41,-0.9716,126,0.77479,80,0.02886,53,-0.5949,64,-0.3167,73,-0.1051,8,-3.3991,54,-0.5618,89,0.20823,227,1.80249,61,-0.4061
ENSG00000136699,SMPD4,26,-0.2993,33,0.06457,8,-1.9676,118,2.25921,13,-1.3600,34,0.11607,52,0.77673,24,-0.4146,16,-1.0409,21,-0.6300,19,-0.8780
ENSG00000152082,MZT2B,480,0.12817,619,0.53567,702,0.74317,228,-1.0192,368,-0.2898,193,-1.2716,511,0.22753,243,-0.9226,644,0.59921,387,-0.2118,470,0.10371
ENSG00000136710,CCDC115,11,-2.0197,45,0.12420,39,-0.1178,31,-0.4715,54,0.40798,33,-0.3800,31,-0.4657,49,0.27036,62,0.63407,33,-0.3518,57,0.54140
ENSG00000136718,IMP4,65,0.15574,72,0.31424,66,0.17481,54,-0.1132,82,0.53175,29,-1.0466,56,-0.0695,37,-0.6918,70,0.28205,46,-0.3729,63,0.12880
ENSG00000072135,PTPN18,10,-0.8949,28,0.59660,10,-0.9766,50,1.60342,13,-0.5669,15,-0.3408,24,0.34681,11,-0.8559,13,-0.5553,14,-0.4229,20,0.07408
ENSG00000178171,AMER3,3,-2.5399,10,-1.0094,18,-0.1571,17,-0.1834,18,-0.1661,18,-0.1498,15,-0.3537,17,-0.2520,26,0.46165,43,1.28668,25,0.41992
ENSG00000136002,ARHGEF4,174,0.35966,196,0.55614,151,0.13570,174,0.36382,91,-0.6486,87,-0.7143,107,-0.3966,99,-0.5137,139,0.01033,164,0.26894,139,0.01091
ENSG00000152102,FAM168B,76,-0.8508,118,-0.1822,133,0.00294,135,0.02287,126,-0.0881,132,-0.0102,166,0.35270,115,-0.2233,115,-0.2209,181,0.48936,149,0.19629
ENSG00000115762,PLEKHB2,103,-1.3507,179,-0.5171,254,0.02157,204,-0.3175,293,0.25017,257,0.03980,217,-0.2240,360,0.58020,289,0.22881,307,0.32501,270,0.13393
ENSG00000173272,MZT2A,183,-0.0425,324,0.87712,315,0.83168,103,-0.9328,136,-0.5098,64,-1.6367,231,0.32388,100,-0.9737,262,0.52626,198,0.07805,173,-0.1476
ENSG00000150551,LYPD1,25,0.84748,51,2.11141,8,-0.8474,14,-0.1304,7,-1.1055,18,0.29334,35,1.40560,1,-3.3393,5,-1.6778,3,-2.4228,5,-1.5357
ENSG00000176771,NCKAP5,110,2.93113,12,-0.9147,9,-1.3611,48,1.27263,14,-0.7265,38,0.84646,24,0.15576,5,-2.0901,3,-2.9932,0,-6.7653,1,-3.9581
ENSG00000152127,MGAT5,59,0.35823,39,-0.2813,35,-0.4353,56,0.28108,42,-0.1591,22,-1.1754,49,0.06805,77,0.79323,48,0.03737,30,-0.7090,53,0.21554
ENSG00000152128,TMEM163,16,-0.3553,22,0.15270,25,0.33780,8,-1.2686,7,-1.5481,9,-1.1298,5,-1.9124,59,1.83297,15,-0.3865,4,-2.2128,34,0.95893
ENSG00000082258,CCNT2,40,0.07846,9,-2.1148,12,-1.7351,97,1.57345,31,-0.3070,49,0.40548,26,-0.5568,46,0.32499,26,-0.5538,33,-0.1942,42,0.17349
ENSG00000115839,RAB3GAP1,54,-0.9752,53,-1.0124,73,-0.5133,73,-0.5151,141,0.51999,141,0.51627,111,0.12689,144,0.54821,93,-0.1375,103,0.00645,120,0.27606
ENSG00000048991,R3HDM1,77,-1.7561,111,-1.2257,335,0.48637,336,0.48806,201,-0.3195,489,1.11639,108,-1.2577,270,0.13731,189,-0.4147,355,0.57766,248,0.00286
ENSG00000144224,UBXN4,280,0.68647,126,-0.5709,181,-0.0114,246,0.47643,249,0.49371,337,0.99787,94,-1.0168,229,0.35476,79,-1.2763,138,-0.4361,116,-0.7500
ENSG00000076003,MCM6,8,-1.2096,16,-0.1632,21,0.29126,10,-0.8713,12,-0.5626,6,-1.6009,31,0.89567,15,-0.2046,14,-0.3351,20,0.18730,29,0.91438
ENSG00000115866,DARS,95,0.47348,121,0.86182,34,-1.1076,96,0.48461,66,-0.1043,85,0.29918,59,-0.2702,75,0.10357,41,-0.8487,61,-0.2235,57,-0.3595
ENSG00000144228,SPOPL,28,0.86565,11,-0.5924,14,-0.2652,15,-0.1370,23,0.54294,21,0.40613,27,0.77743,10,-0.7002,19,0.19698,8,-1.0214,10,-0.7722
ENSG00000168702,LRP1B,23,-1.1090,27,-0.8777,15,-1.7595,138,1.78377,34,-0.5380,77,0.75352,141,1.81750,25,-0.9951,12,-2.0645,27,-0.8761,29,-0.8272
ENSG00000121964,GTDC1,88,-0.3713,75,-0.6163,167,0.63336,85,-0.4371,141,0.36477,158,0.54662,148,0.43451,113,0.00485,70,-0.7271,110,-0.0408,97,-0.2546
ENSG00000169554,ZEB2,811,1.79561,112,-1.4052,175,-0.7346,338,0.29179,376,0.46338,452,0.76373,376,0.46067,113,-1.3823,98,-1.5935,265,-0.0946,130,-1.2556
ENSG00000121989,ACVR2A,5,-1.9776,8,-1.4210,10,-1.0922,43,1.15344,12,-0.7878,20,-0.0909,47,1.30605,11,-0.9431,31,0.59975,16,-0.4265,25,0.26461
ENSG00000115947,ORC4,23,-1.7328,47,-0.7112,57,-0.4068,87,0.23394,46,-0.7347,66,-0.1935,84,0.18856,90,0.29598,98,0.43520,84,0.18276,106,0.63749
ENSG00000204406,MBD5,29,-0.1720,12,-1.4203,26,-0.3095,53,0.79012,25,-0.4011,56,0.91017,14,-1.1920,23,-0.4888,32,-0.0013,50,0.71504,32,-0.0095
ENSG00000135999,EPC2,24,-0.8103,26,-0.6997,34,-0.3016,62,0.63082,57,0.48351,98,1.40717,33,-0.3816,42,-0.0046,21,-1.0519,42,0.02413,31,-0.5033
ENSG00000168280,KIF5C,951,0.18452,477,-0.8817,1277,0.66096,423,-1.0628,1015,0.28836,1499,0.92897,990,0.24779,834,-0.0240,616,-0.4944,806,-0.0780,635,-0.4843
ENSG00000168288,MMADHC,23,-1.0211,41,-0.1195,22,-1.0537,48,0.12226,41,-0.1116,21,-1.1159,20,-1.2070,39,-0.2061,65,0.58931,43,-0.0387,85,1.21782
ENSG00000080345,RIF1,202,0.21218,69,-1.4320,105,-0.8041,193,0.13695,315,0.94083,348,1.11019,117,-0.6297,201,0.20443,64,-1.5269,249,0.54629,128,-0.5384
ENSG00000162980,ARL5A,55,-0.1936,63,0.00951,63,0.00482,72,0.22358,60,-0.0762,78,0.34394,27,-1.2975,39,-0.7299,50,-0.3645,119,1.03804,64,0.02668
ENSG00000182389,CACNB4,73,-1.2612,82,-1.0755,158,-0.0839,249,0.64578,248,0.64457,243,0.61143,135,-0.3257,166,-0.0036,130,-0.3803,191,0.21735,160,-0.0642
ENSG00000115145,STAM2,18,-0.2166,23,0.17008,12,-0.7892,15,-0.5093,36,0.85572,23,0.16438,10,-1.1150,14,-0.5931,15,-0.5210,44,1.20969,20,-0.0652
ENSG00000157827,FMNL2,405,1.95762,114,-0.1954,46,-1.5608,234,0.96311,101,-0.3878,166,0.39689,191,0.62721,64,-1.0700,44,-1.6251,64,-1.0729,61,-1.2313
ENSG00000196504,PRPF40A,183,0.62042,59,-1.1421,99,-0.3439,150,0.29861,212,0.87120,225,0.97090,111,-0.1709,89,-0.5060,49,-1.4017,124,-0.0008,93,-0.4832
ENSG00000162989,KCNJ3,36,-2.2898,100,-0.7853,119,-0.5108,154,-0.1164,151,-0.1520,179,0.11647,149,-0.1699,212,0.38366,208,0.35526,307,0.99750,190,0.23345
ENSG00000153234,NR4A2,5,-2.3721,6,-2.0916,3,-3.1670,57,1.23593,1,-4.6952,14,-0.9778,200,4.13051,0,-5.1006,2,-3.3788,11,-1.3152,10,-1.4759
ENSG00000115159,GPD2,22,-0.3278,39,0.53115,36,0.41707,46,0.78660,22,-0.3260,13,-1.1295,71,1.54794,6,-2.1117,13,-1.0858,18,-0.6189,23,-0.3274
ENSG00000136541,ERMN,643,3.50955,2,-5.8311,13,-3.0360,87,-0.2958,24,-2.2073,39,-1.5129,416,2.43384,12,-3.1552,3,-5.2340,7,-3.8817,7,-4.0917
ENSG00000123612,ACVR1C,6,-1.6165,28,0.58096,10,-1.0282,7,-1.5329,2,-2.9216,22,0.23035,0,-8.1595,39,1.16657,18,-0.0848,69,2.21289,14,-0.4867
ENSG00000153237,CCDC148,20,0.14453,15,-0.3409,18,-0.0642,13,-0.5350,30,0.79993,34,0.98237,31,0.81831,15,-0.3373,9,-1.1273,15,-0.2875,11,-0.8603
ENSG00000144283,PKP4,541,2.07727,81,-1.0611,116,-0.5232,195,0.28895,110,-0.6068,158,-0.0393,344,1.23337,84,-1.0106,96,-0.8132,75,-1.1757,74,-1.2660
ENSG00000123636,BAZ2B,720,1.92331,171,-0.4797,232,-0.0142,336,0.58062,182,-0.3883,515,1.30649,188,-0.3386,126,-0.9478,54,-2.2051,105,-1.2184,87,-1.5825
ENSG00000136536,MARCH7,33,-0.2490,32,-0.2530,26,-0.5911,59,0.68827,26,-0.5823,44,0.20735,22,-0.8419,29,-0.4262,34,-0.2038,45,0.26037,55,0.64437
ENSG00000153250,RBMS1,31,0.36741,9,-1.4028,13,-0.8833,77,1.95397,21,-0.2248,32,0.43350,6,-1.9303,23,-0.0553,14,-0.7818,39,0.75850,12,-1.0958
ENSG00000136560,TANK,13,-0.7428,12,-0.9281,13,-0.8234,31,0.55236,36,0.77911,22,-0.0154,36,0.80010,14,-0.6442,25,0.22708,19,-0.2100,21,-0.0893
ENSG00000115233,PSMD14,51,-1.0965,63,-0.7623,79,-0.4301,131,0.37139,123,0.26685,85,-0.3145,99,-0.0732,94,-0.1567,140,0.48062,124,0.28031,129,0.37781
ENSG00000136535,TBR1,35,-1.7615,39,-1.5833,98,-0.2205,204,0.96241,61,-0.9405,66,-0.8144,262,1.39915,118,0.07740,94,-0.2781,107,-0.0855,134,0.30041
ENSG00000144290,SLC4A10,30,-2.5567,66,-1.4227,102,-0.7695,232,0.51217,183,0.13199,308,0.98263,107,-0.6935,155,-0.1315,109,-0.6730,325,1.07073,202,0.31809
ENSG00000115271,GCA,24,-0.6134,18,-0.9952,15,-1.2768,62,0.88978,23,-0.6880,17,-1.1527,73,1.15662,37,0.04591,48,0.44927,34,-0.0612,39,0.15762
ENSG00000182263,FIGN,29,0.57772,11,-0.8554,20,-0.0171,30,0.59450,20,-0.0031,22,0.11917,12,-0.8129,44,1.25437,10,-1.0358,6,-1.8681,20,-0.0452
ENSG00000153253,SCN3A,42,-1.5853,69,-0.8329,40,-1.6384,300,1.54303,114,-0.0657,245,1.18105,128,0.11094,84,-0.5349,35,-1.8345,128,0.10997,122,0.04226
ENSG00000136531,SCN2A,117,-2.3743,168,-1.8342,361,-0.6952,545,-0.0577,645,0.20910,1403,1.51840,708,0.35749,596,0.08325,221,-1.4286,794,0.54252,614,0.14345
ENSG00000178662,CSRNP3,65,-1.4925,104,-0.7936,205,0.25553,137,-0.3808,256,0.61585,247,0.55789,139,-0.3550,196,0.18572,177,0.02196,239,0.49925,164,-0.1032
ENSG00000123607,TTC21B,15,-0.8014,17,-0.5692,8,-1.7188,78,1.90752,33,0.44731,31,0.34850,10,-1.3235,18,-0.4649,23,-0.1338,25,0.01964,21,-0.3001
ENSG00000144285,SCN1A,19,-3.1680,58,-1.5153,162,0.03683,71,-1.2313,310,1.09537,223,0.54135,29,-2.5551,611,2.37146,171,0.11477,73,-1.1843,89,-0.9492
ENSG00000172318,B3GALT1,13,-0.3362,17,0.09466,14,-0.2498,8,-1.0331,23,0.58607,15,-0.0572,5,-1.5890,18,0.17566,20,0.37535,24,0.64658,17,0.11301
ENSG00000198648,STK39,111,-0.2848,60,-1.2119,184,0.52083,82,-0.7492,171,0.40063,157,0.26634,161,0.30359,233,0.90777,121,-0.1472,67,-1.0439,124,-0.1169
ENSG00000172292,CERS6,52,-1.3775,72,-0.8902,103,-0.3474,86,-0.6168,160,0.34511,157,0.31971,105,-0.3183,237,0.99741,122,-0.0829,127,-0.0138,161,0.39432
ENSG00000138399,FASTKD1,8,-1.2247,11,-0.8063,13,-0.5594,53,1.74299,22,0.21324,17,-0.1320,10,-0.9851,25,0.44740,19,0.00622,14,-0.4401,17,-0.1904
ENSG00000138398,PPIG,350,-0.2093,214,-0.9627,332,-0.2941,419,0.06875,648,0.77676,841,1.21980,320,-0.3519,492,0.32488,204,-1.0352,463,0.22752,263,-0.7007
ENSG00000213160,KLHL23,44,-0.0761,51,0.14984,26,-0.8837,45,-0.0325,57,0.33542,63,0.48963,28,-0.7710,46,-0.0093,24,-1.0111,94,1.15455,39,-0.3038
ENSG00000138385,SSB,155,-0.8473,156,-0.8375,270,0.00512,164,-0.7635,469,0.90009,410,0.67756,249,-0.1238,384,0.57051,187,-0.5596,274,0.02575,256,-0.0885
ENSG00000138382,METTL5,38,-0.6027,40,-0.5323,50,-0.1867,56,-0.0126,59,0.06045,39,-0.5928,63,0.17096,45,-0.3537,101,0.93701,54,-0.0667,67,0.29408
ENSG00000144357,UBR3,41,-1.3820,51,-1.0370,70,-0.5597,155,0.69062,82,-0.3158,161,0.74563,68,-0.6109,135,0.45640,97,-0.0654,116,0.21539,118,0.27648
ENSG00000128683,GAD1,21,-2.5352,135,0.28066,20,-2.5792,71,-0.7088,722,3.62764,52,-1.1958,12,-3.3494,17,-2.7770,161,0.56447,60,-0.9650,44,-1.5194
ENSG00000115806,GORASP2,23,-0.8630,31,-0.4198,12,-1.7483,63,0.71620,24,-0.7662,15,-1.4821,33,-0.2878,53,0.44013,60,0.63618,52,0.38669,59,0.66762
ENSG00000198586,TLK1,46,-1.3330,87,-0.3982,95,-0.2612,111,-0.0139,141,0.36450,228,1.16304,86,-0.4083,125,0.18014,74,-0.6362,138,0.33456,106,-0.0916
ENSG00000123600,METTL8,37,0.96463,18,-0.1596,17,-0.2862,21,0.08452,27,0.44087,31,0.70462,16,-0.3277,13,-0.5959,11,-0.8443,22,0.11105,14,-0.6079
ENSG00000071967,CYBRD1,31,1.63636,59,2.94607,2,-2.3737,8,-0.6104,7,-0.6600,6,-0.9857,5,-1.3335,1,-2.9944,1,-3.0338,8,-0.5398,5,-1.2010
ENSG00000077380,DYNC1I2,389,0.58577,172,-0.6920,158,-0.8277,253,-0.1050,391,0.59433,433,0.76143,336,0.34615,297,0.15156,182,-0.6086,191,-0.5333,219,-0.3563
ENSG00000115840,SLC25A12,13,-2.4783,40,-0.8039,42,-0.7302,72,0.11113,87,0.39911,24,-1.5285,113,0.83075,113,0.83405,99,0.61502,54,-0.3554,76,0.21388
ENSG00000128708,HAT1,15,-0.0101,22,0.55306,5,-1.7254,19,0.33004,12,-0.3922,8,-1.0076,20,0.45789,7,-1.2005,18,0.26470,15,-0.0341,21,0.60389
ENSG00000144355,DLX1,12,-0.7515,46,1.37607,9,-1.1481,15,-0.4378,84,2.53017,10,-0.9723,0,-4.6673,2,-3.4488,32,0.77622,22,0.12210,3,-2.6738
ENSG00000091409,ITGA6,72,2.70410,40,1.51309,3,-2.1194,14,-0.2132,35,1.28082,13,-0.2770,7,-1.1006,2,-2.7874,1,-3.2927,0,-5.1757,1,-3.9611
ENSG00000091428,RAPGEF4,269,0.62665,185,0.01949,369,1.15598,106,-0.8324,219,0.29441,127,-0.5612,274,0.65242,87,-1.1333,280,0.68828,68,-1.4906,102,-0.9596
ENSG00000091436,MAP3K20,67,1.79410,17,-0.4491,21,-0.1160,49,1.23909,35,0.66302,26,0.20649,6,-1.9258,7,-1.7196,14,-0.7087,22,-0.0600,5,-2.2668
ENSG00000172845,SP3,22,-0.4287,36,0.29912,17,-0.8060,56,1.02483,31,0.09021,28,-0.0694,38,0.38777,16,-0.9501,18,-0.7218,40,0.46207,26,-0.2048
ENSG00000138430,OLA1,45,-1.7249,98,-0.5582,133,-0.0955,115,-0.3111,175,0.34408,122,-0.2203,121,-0.2423,189,0.46490,160,0.19891,113,-0.3425,210,0.72405
ENSG00000138433,CIR1,138,-0.1997,117,-0.4552,97,-0.7330,168,0.11205,236,0.65423,243,0.70765,146,-0.1120,191,0.31078,95,-0.7713,175,0.17752,137,-0.2264
ENSG00000144306,SCRN3,17,-0.1471,7,-1.4143,11,-0.7747,8,-1.3163,40,1.22960,14,-0.4020,34,0.98262,19,0.06891,20,0.14353,5,-1.8968,24,0.41880
ENSG00000163328,GPR155,82,-0.9226,73,-1.1084,88,-0.8302,221,0.61913,171,0.19876,252,0.83043,227,0.66313,144,-0.0689,90,-0.7829,183,0.30814,137,-0.1577
ENSG00000128656,CHN1,379,-2.0885,817,-0.9462,1873,0.34195,1170,-0.3980,1166,-0.4028,1535,0.02469,1625,0.11498,1898,0.36290,1386,-0.1351,1978,0.42987,2152,0.63765
ENSG00000115966,ATF2,31,-1.1220,39,-0.8086,51,-0.3886,61,-0.1165,70,0.09520,48,-0.5001,67,0.03297,66,-0.0005,80,0.31490,81,0.32672,98,0.71396
