Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000145016,RUBCN,108,0.89410,24,-1.4455,107,0.87527,59,-0.0781,43,-0.6147,70,0.22932,51,-0.3125,57,-0.1303,44,-0.5211
ENSG00000122068,FYTTD1,108,0.65554,70,-0.0298,107,0.63807,34,-1.1403,70,-0.0286,65,-0.1903,50,-0.5663,61,-0.2465,95,0.44899
ENSG00000186001,LRCH3,108,1.55455,75,0.91568,100,1.41500,29,-0.5619,17,-1.4462,27,-0.7953,13,-1.7447,15,-1.5091,52,0.33496
ENSG00000182899,RPL35A,108,-2.0894,728,0.84602,172,-1.3985,688,0.75153,782,1.11070,421,-0.0495,434,0.01032,87,-2.4079,137,-1.7347
ENSG00000182903,ZNF721,108,0.91046,91,0.62570,89,0.59806,15,-2.1126,46,-0.4938,41,-0.7110,49,-0.3432,43,-0.5431,126,1.17554
ENSG00000273238,TMEM271,108,1.09223,5,-3.3889,66,0.28208,71,0.39481,76,0.58222,61,0.17967,7,-2.9259,44,-0.3533,26,-1.1261
ENSG00000169020,ATP5ME,108,-2.3940,843,0.74575,183,-1.6218,575,0.12487,859,0.88371,602,0.24691,601,0.19637,338,-0.6987,200,-1.4840
ENSG00000185619,PCGF3,108,1.24379,31,-0.7255,38,-0.4542,42,-0.2930,50,-0.0336,49,-0.0664,73,0.58120,47,-0.1067,22,-1.2445
ENSG00000168993,CPLX1,1387,2.86571,20,-3.9140,44,-2.8106,98,-1.6361,250,-0.2487,336,0.29487,101,-1.5940,177,-0.7605,138,-1.1339
ENSG00000178950,GAK,108,0.96683,22,-1.5204,67,0.18015,61,0.03920,50,-0.3024,78,0.53666,25,-1.2778,34,-0.8426,64,0.11671
ENSG00000159692,CTBP1,108,-0.4265,48,-1.6364,84,-0.8014,155,0.13712,173,0.34762,190,0.58560,157,0.15201,138,-0.0497,100,-0.5361
ENSG00000090316,MAEA,108,1.08672,15,-1.9272,56,0.02254,39,-0.5314,45,-0.3514,72,0.54147,7,-2.9741,86,0.70709,45,-0.3113
ENSG00000163950,SLBP,108,0.68673,43,-0.7554,70,-0.0114,35,-1.0733,73,0.06785,83,0.32763,14,-2.4168,112,0.74592,67,-0.0673
ENSG00000068078,FGFR3,108,0.24871,35,-1.4438,78,-0.2575,434,2.81717,45,-1.1643,56,-0.9038,16,-2.5958,32,-1.6063,146,0.74305
ENSG00000168924,LETM1,108,1.26197,30,-0.7738,68,0.47692,30,-0.7854,44,-0.2297,48,-0.0905,27,-0.9098,66,0.45085,40,-0.3333
ENSG00000109685,NSD2,108,0.45599,73,-0.1670,79,-0.0405,64,-0.3759,90,0.18148,65,-0.4003,28,-1.6168,63,-0.3901,183,1.34275
ENSG00000243449,C4orf48,108,-1.3495,523,1.13316,100,-1.4600,263,0.00960,353,0.53213,359,0.64206,150,-0.8583,127,-1.1107,90,-1.6157
ENSG00000185818,NAT8L,108,-1.2469,51,-2.3532,62,-2.0720,292,0.28252,312,0.43547,335,0.64527,251,0.04373,329,0.47192,210,-0.2356
ENSG00000123933,MXD4,108,1.38370,25,-0.9574,47,-0.0003,101,1.27350,63,0.54168,31,-0.7201,9,-2.3987,12,-2.0020,37,-0.3369
ENSG00000063978,RNF4,108,1.23321,30,-0.7800,27,-0.9680,43,-0.2696,34,-0.6745,62,0.40217,71,0.52528,42,-0.2865,35,-0.5916
ENSG00000125386,FAM193A,108,1.71161,42,0.12116,76,1.09371,28,-0.4840,23,-0.8531,23,-0.9000,10,-2.0375,14,-1.5087,72,0.99295
ENSG00000087274,ADD1,108,-1.0772,218,-0.0008,175,-0.3419,252,0.22698,216,-0.0166,254,0.29759,146,-0.6198,216,-0.0157,310,0.56094
ENSG00000197386,HTT,108,0.58369,19,-2.0567,60,-0.3509,93,0.33587,118,0.83554,63,-0.3237,26,-1.5817,89,0.26638,79,0.08338
ENSG00000159788,RGS12,108,0.66519,23,-1.7216,204,1.78063,166,1.40362,87,0.35542,35,-1.2422,1,-5.4623,10,-2.9390,63,-0.1802
ENSG00000163956,LRPAP1,108,0.06432,66,-0.6988,44,-1.2964,66,-0.7042,99,-0.0725,164,0.96947,111,0.11055,88,-0.2553,70,-0.5957
ENSG00000168824,NSG1,108,-0.2029,14,-3.2183,62,-1.0575,68,-0.9148,91,-0.5030,193,0.95594,175,0.56446,161,0.42751,126,0.03972
ENSG00000072832,CRMP1,108,-0.5359,30,-2.4338,162,0.09679,123,-0.3304,179,0.27716,238,0.93532,50,-1.6716,154,0.01326,132,-0.2227
ENSG00000152969,JAKMIP1,108,0.72740,8,-3.1306,32,-1.1574,32,-1.1706,84,0.35329,96,0.69608,59,-0.2351,97,0.54471,31,-1.2032
ENSG00000109501,WFS1,108,1.24622,32,-0.6938,65,0.39841,163,2.00599,49,-0.0352,39,-0.4925,0,-7.0234,5,-3.2426,18,-1.5625
ENSG00000074211,PPP2R2C,108,-1.1123,92,-1.3502,120,-0.9570,157,-0.5486,297,0.50473,277,0.43056,181,-0.3259,321,0.57912,278,0.34846
ENSG00000013288,MAN2B2,108,1.49758,21,-1.1391,68,0.70846,31,-0.5443,30,-0.6403,56,0.48281,22,-1.0407,34,-0.3764,15,-1.6159
ENSG00000179010,MRFAP1,108,-2.1506,477,0.09234,339,-0.4380,433,-0.0601,572,0.42486,552,0.40870,604,0.46982,317,-0.5450,322,-0.5204
ENSG00000170846,AC093323.1,108,1.15820,16,-1.8077,41,-0.3846,27,-1.0457,47,-0.2079,73,0.64155,64,0.28816,34,-0.6631,35,-0.6480
ENSG00000178988,MRFAP1L1,108,-0.3026,112,-0.2488,64,-1.0831,87,-0.6394,95,-0.5399,158,0.36897,268,1.16960,111,-0.2573,160,0.31623
ENSG00000170871,KIAA0232,108,-0.7110,219,0.38959,209,0.31362,77,-1.2251,111,-0.7275,153,-0.2102,191,0.17001,272,0.74379,300,0.90728
ENSG00000132405,TBC1D14,108,1.30484,44,-0.1725,16,-1.6187,60,0.33518,48,-0.0432,51,0.07646,25,-1.0017,40,-0.2957,44,-0.1582
ENSG00000109519,GRPEL1,108,1.30895,55,0.20091,23,-1.1495,17,-1.5704,42,-0.2569,51,0.07830,24,-1.0604,52,0.10689,69,0.55560
ENSG00000163995,ABLIM2,108,1.02290,4,-3.7387,67,0.23152,30,-0.9647,77,0.51658,64,0.22324,36,-0.7011,30,-0.9857,67,0.23972
ENSG00000071127,WDR1,108,0.95387,57,-0.0844,90,0.65186,84,0.54704,37,-0.8013,83,0.65586,29,-1.1177,25,-1.3238,4,-3.7910
ENSG00000038219,BOD1L1,108,-2.2983,521,0.07170,978,1.10590,230,-1.1833,237,-1.2103,246,-1.2406,1102,1.31465,734,0.62376,1087,1.29160
ENSG00000137449,CPEB2,108,1.05630,118,1.20819,74,0.43999,24,-1.2902,32,-0.9459,50,-0.2218,21,-1.4866,79,0.53420,39,-0.5701
ENSG00000118564,FBXL5,108,0.36136,102,0.27470,95,0.14966,83,-0.0562,65,-0.4725,116,0.61480,20,-2.1670,89,0.04679,56,-0.6511
ENSG00000237765,FAM200B,108,0.05373,167,0.75903,55,-0.9771,80,-0.4013,94,-0.1753,89,-0.2992,279,1.65420,49,-1.1609,58,-0.8905
ENSG00000169762,TAPT1,108,1.15130,70,0.42460,14,-2.0080,42,-0.3772,47,-0.2194,53,0.00052,72,0.47624,53,-0.0054,28,-0.9902
ENSG00000169744,LDB2,108,-0.3896,5,-4.8904,116,-0.2852,38,-1.9634,129,-0.1264,192,0.66312,155,0.17181,299,1.26211,113,-0.3259
ENSG00000151552,QDPR,108,-1.5933,1467,2.84853,73,-2.1752,141,-1.1984,223,-0.5452,294,-0.0900,249,-0.3311,188,-0.7640,148,-1.1249
ENSG00000002549,LAP3,108,1.86176,68,1.04186,32,-0.1873,81,1.33619,13,-1.5550,31,-0.2639,0,-6.5376,5,-2.9460,17,-1.1357
ENSG00000118579,MED28,108,1.20881,59,0.21752,76,0.62427,52,0.02179,55,0.10494,47,-0.1826,9,-2.6191,29,-0.8652,35,-0.5832
ENSG00000163257,DCAF16,108,1.55661,73,0.87027,49,0.21930,15,-1.5278,33,-0.3976,36,-0.2903,12,-1.8732,31,-0.4691,45,0.09317
ENSG00000145147,SLIT2,108,1.36605,21,-1.1848,65,0.52109,9,-2.3716,47,-0.0153,55,0.30269,2,-4.4682,50,0.09261,51,0.12196
ENSG00000185774,KCNIP4,108,0.15573,12,-3.0731,79,-0.3364,24,-2.1183,127,0.46458,139,0.72405,64,-0.6506,137,0.54212,78,-0.3479
ENSG00000109606,DHX15,108,1.10132,72,0.43831,51,-0.1258,30,-0.9231,31,-0.9533,72,0.55427,12,-2.2245,43,-0.3599,64,0.24055
ENSG00000168214,RBPJ,108,-0.5763,440,1.74476,193,0.33353,94,-0.7887,113,-0.5556,95,-0.9018,207,0.44295,142,-0.1541,187,0.28242
ENSG00000109689,STIM2,108,1.33008,45,-0.1144,64,0.46072,38,-0.3809,36,-0.4673,42,-0.2521,11,-2.1229,34,-0.5138,78,0.77580
ENSG00000169851,PCDH7,108,-1.3187,62,-2.1360,308,0.29083,108,-1.3111,192,-0.4917,337,0.55199,286,0.17041,465,0.96761,347,0.48090
ENSG00000047365,ARAP2,108,-0.1543,375,1.96048,156,0.42648,78,-0.6446,37,-1.8665,75,-0.8302,54,-1.1995,115,-0.0522,245,1.17951
ENSG00000109790,KLHL5,108,1.78060,100,1.63477,44,0.25030,40,0.10011,15,-1.4686,29,-0.4465,10,-1.9706,13,-1.5374,17,-1.1821
ENSG00000035928,RFC1,108,-0.3377,405,1.88354,186,0.52541,93,-0.5668,52,-1.5190,59,-1.4155,161,0.29242,131,-0.0362,242,0.95988
ENSG00000163682,RPL9,108,-3.0535,1155,0.52040,477,-0.8616,1116,0.46475,1395,0.95059,794,-0.0929,1098,0.43833,381,-1.1967,500,-0.7891
ENSG00000163683,SMIM14,108,-0.3921,174,0.35938,107,-0.4014,103,-0.4693,97,-0.5947,144,0.07001,236,0.85924,117,-0.2715,195,0.54350
ENSG00000078140,UBE2K,108,-0.4799,85,-0.8502,101,-0.5762,71,-1.1129,135,-0.1429,166,0.24087,173,0.25780,263,0.93961,195,0.45101
ENSG00000121892,PDS5A,108,0.96056,92,0.69893,93,0.71596,24,-1.3426,40,-0.6774,57,-0.0863,25,-1.2989,57,-0.0832,66,0.15295
ENSG00000163697,APBB2,108,1.01638,137,1.42725,38,-0.6549,57,-0.0278,24,-1.3904,51,-0.2362,54,-0.0907,47,-0.3328,51,-0.1788
ENSG00000154277,UCHL1,108,-3.3812,257,-2.1176,607,-0.8372,345,-1.6805,1184,0.22023,2127,1.63780,674,-0.6769,1324,0.37761,467,-1.2311
ENSG00000064042,LIMCH1,108,-1.4946,759,1.62505,335,0.23387,167,-0.8401,201,-0.6032,167,-0.9756,325,0.18910,301,0.06530,564,1.09693
ENSG00000109133,TMEM33,108,0.16550,109,0.18762,55,-0.8708,68,-0.5496,67,-0.6154,128,0.56403,63,-0.6631,117,0.28891,126,0.41302
ENSG00000014824,SLC30A9,108,-0.0843,89,-0.3749,52,-1.1998,66,-0.8311,94,-0.3270,161,0.71083,128,0.18339,117,0.04821,135,0.27064
ENSG00000124406,ATP8A1,108,-0.7196,282,0.79332,112,-0.6650,66,-1.4585,104,-0.8358,309,1.28198,72,-1.3199,131,-0.4223,162,-0.0993
ENSG00000163285,GABRG1,108,0.65484,73,0.03563,41,-0.8396,128,0.93276,36,-1.1068,50,-0.6673,158,1.30602,26,-1.5441,104,0.60032
ENSG00000260878,AC104072.1,108,1.77054,0,-6.1602,12,-1.6844,46,0.29939,18,-1.2221,51,0.59808,14,-1.4781,27,-0.5040,58,0.68753
ENSG00000151834,GABRA2,108,-0.1873,28,-2.2135,170,0.52842,211,0.88849,65,-1.0354,78,-0.8027,246,1.15387,130,0.10664,205,0.84216
ENSG00000109158,GABRA4,108,0.51280,17,-2.3054,109,0.52308,31,-1.3794,55,-0.5921,103,0.54466,55,-0.5465,95,0.30003,107,0.50510
ENSG00000163288,GABRB1,108,0.54765,43,-0.8843,107,0.53859,86,0.18738,60,-0.4120,48,-0.8411,119,0.70469,87,0.19290,105,0.50949
ENSG00000260918,AC107398.3,108,-0.2121,45,-1.5326,134,0.12251,152,0.32521,86,-0.5995,168,0.62641,57,-1.1783,154,0.34553,157,0.38236
ENSG00000075539,FRYL,108,0.38395,381,2.70963,108,0.38751,31,-1.5244,33,-1.5067,40,-1.2905,28,-1.6807,95,0.18086,79,-0.1149
ENSG00000109180,OCIAD1,108,-1.2968,274,0.12671,210,-0.2863,181,-0.5158,218,-0.2516,415,1.06218,134,-0.9686,268,0.09316,175,-0.5656
ENSG00000145247,OCIAD2,108,1.51517,8,-2.4577,1,-4.6331,45,0.06031,68,0.81059,52,0.35522,20,-1.1783,36,-0.3066,11,-2.0471
ENSG00000109184,DCUN1D4,108,0.91221,44,-0.4991,31,-1.0512,35,-0.8761,52,-0.2902,77,0.46236,56,-0.1370,80,0.42600,47,-0.4165
ENSG00000163069,SGCB,108,0.71498,142,1.17637,95,0.51197,58,-0.2611,52,-0.4744,56,-0.3849,45,-0.6602,70,0.01278,39,-0.8872
ENSG00000109189,USP46,108,-0.0562,93,-0.2884,100,-0.1699,76,-0.5875,105,-0.1049,129,0.27221,63,-0.8706,91,-0.3195,215,1.06093
ENSG00000226950,DANCR,108,1.82067,18,-1.0960,7,-2.4037,27,-0.4749,59,0.85330,43,0.28761,6,-2.6585,9,-2.1260,21,-0.8306
ENSG00000145216,FIP1L1,108,0.73822,101,0.62736,78,0.22275,59,-0.2159,52,-0.4573,40,-0.9629,54,-0.3575,70,0.03668,125,0.97895
ENSG00000072201,LNX1,108,0.78707,12,-2.5203,98,0.63195,21,-1.7528,91,0.57570,66,0.00655,48,-0.5011,39,-0.8126,87,0.42837
ENSG00000134851,TMEM165,108,0.93229,276,2.73454,85,0.53801,25,-1.3464,25,-1.4046,43,-0.6034,6,-3.2548,32,-0.9492,14,-2.1910
ENSG00000134852,CLOCK,108,0.00573,57,-0.9778,122,0.19259,83,-0.3966,70,-0.7024,85,-0.4305,216,1.13826,153,0.55885,156,0.59788
ENSG00000090989,EXOC1,108,0.43560,120,0.60141,177,1.25932,53,-0.6778,34,-1.4067,68,-0.3550,61,-0.4678,99,0.30044,96,0.24996
ENSG00000128050,PAICS,108,1.68109,56,0.56079,14,-1.5325,81,1.17063,19,-1.2083,41,0.08917,4,-3.2931,11,-1.8312,38,-0.0608
ENSG00000174780,SRP72,108,-0.4729,219,0.64814,173,0.26366,121,-0.2964,114,-0.4191,139,-0.1057,153,0.06947,177,0.29800,162,0.16099
ENSG00000171476,HOPX,108,-1.2460,25,-3.3642,125,-1.0283,203,-0.2893,559,1.62268,227,-0.1367,236,-0.0520,199,-0.3198,235,-0.0617
ENSG00000047315,POLR2B,108,0.58829,54,-0.5015,52,-0.5531,50,-0.6091,43,-0.9164,109,0.77873,55,-0.4712,88,0.25336,77,0.04772
ENSG00000163453,IGFBP7,108,0.22773,121,0.41488,204,1.28794,405,2.62615,76,-0.3476,35,-1.6802,22,-2.1796,2,-5.6190,3,-4.9213
ENSG00000150471,ADGRL3,108,0.20437,55,-0.8317,80,-0.2570,89,-0.1020,64,-0.6428,121,0.49438,143,0.66125,78,-0.3032,91,-0.0560
ENSG00000145242,EPHA5,108,1.28456,19,-1.4044,41,-0.2857,14,-1.8557,11,-2.3703,71,0.74047,66,0.46201,59,0.28386,51,0.04430
ENSG00000145241,CENPC,108,0.83483,136,1.23321,203,1.96709,30,-1.1769,31,-1.1785,22,-1.7960,75,0.23827,29,-1.2092,62,-0.0629
ENSG00000033178,UBA6,108,1.48745,65,0.61642,110,1.52928,22,-1.0229,30,-0.6487,34,-0.4867,12,-1.9207,29,-0.6286,21,-1.1407
ENSG00000083896,YTHDC1,108,-1.0516,368,0.87242,338,0.73380,181,-0.2617,151,-0.5889,131,-0.8863,235,0.14248,196,-0.1415,454,1.23256
ENSG00000132467,UTP3,108,1.36907,47,-0.0133,34,-0.4964,20,-1.3089,40,-0.2730,33,-0.6167,48,0.03576,61,0.42320,66,0.54057
ENSG00000018189,RUFY3,108,-1.8258,412,0.20885,341,-0.0908,166,-1.1864,274,-0.4622,386,0.12798,439,0.31003,708,1.10176,453,0.36111
ENSG00000132463,GRSF1,1378,3.48194,97,-1.2947,106,-1.1717,110,-1.1099,104,-1.2800,175,-0.4815,114,-1.0599,123,-0.9401,69,-1.8071
ENSG00000173542,MOB1B,108,1.64268,36,-0.1561,60,0.62564,21,-0.9847,31,-0.4482,33,-0.3708,4,-3.4659,38,-0.1103,57,0.55623
ENSG00000156136,DCK,108,1.72342,27,-0.5390,21,-0.9504,17,-1.2068,27,-0.5880,56,0.77308,37,-0.0567,6,-2.5873,24,-0.7349
ENSG00000080493,SLC4A4,108,-0.1897,53,-1.2748,106,-0.2133,358,1.83001,51,-1.3939,34,-2.1509,105,-0.2379,76,-0.7356,454,2.29914
ENSG00000132466,ANKRD17,108,-1.1315,207,-0.1370,345,0.67886,175,-0.4009,181,-0.3807,145,-0.8016,221,-0.0347,429,1.04450,433,1.05887
ENSG00000169116,PARM1,108,0.27408,13,-2.8735,48,-0.9711,35,-1.4251,52,-0.9197,137,0.85392,190,1.21558,96,0.08782,85,-0.1108
ENSG00000163743,RCHY1,108,1.47552,32,-0.5156,33,-0.4489,44,-0.0074,39,-0.2119,43,-0.0586,49,0.17386,43,-0.0561,16,-1.5593
ENSG00000138769,CDKL2,108,0.69843,33,-1.1341,100,0.56898,22,-1.7523,28,-1.4726,67,-0.0847,99,0.55688,120,0.87112,100,0.58039
ENSG00000138757,G3BP2,108,-1.6824,114,-1.5987,275,-0.2727,135,-1.3488,266,-0.3531,477,0.78095,361,0.15309,578,0.92202,396,0.29874
ENSG00000138768,USO1,108,0.41668,121,0.60792,96,0.22471,50,-0.7641,48,-0.8945,91,0.18338,78,-0.0875,69,-0.2933,103,0.34737
ENSG00000198301,SDAD1,108,0.26933,72,-0.3729,100,0.15192,35,-1.4498,69,-0.4579,48,-1.1227,192,1.22906,152,0.82900,150,0.80610
ENSG00000138760,SCARB2,108,-0.4463,351,1.48604,131,-0.1480,133,-0.1244,107,-0.5024,141,-0.0397,82,-0.8594,176,0.31772,110,-0.4203
ENSG00000138758,SEPTIN11,108,-1.6146,233,-0.4569,414,0.44497,268,-0.2420,225,-0.5563,247,-0.4415,357,0.20706,609,1.08754,578,1.00025
ENSG00000118816,CCNI,1138,-0.1393,671,-0.9482,606,-1.1010,974,-0.3806,1446,0.26510,1058,-0.3032,2889,1.40116,1053,-0.2596,1525,0.32421
ENSG00000138764,CCNG2,108,1.27957,45,-0.1350,27,-0.9100,33,-0.6373,50,0.00381,55,0.18890,50,0.02009,22,-1.1891,45,-0.1390
ENSG00000138767,CNOT6L,108,1.35010,64,0.48050,80,0.82722,47,-0.0278,28,-0.8740,28,-0.9177,0,-6.9385,41,-0.2384,90,1.04410
ENSG00000169288,MRPL1,108,0.02935,82,-0.3998,101,-0.0815,54,-1.0203,66,-0.7763,100,-0.1118,182,0.87912,138,0.42068,174,0.79906
ENSG00000152784,PRDM8,108,0.86947,23,-1.5302,20,-1.6878,20,-1.7215,63,0.00324,101,0.99796,38,-0.7789,92,0.60011,26,-1.3380
ENSG00000273156,AC124016.2,108,1.69717,8,-2.3816,19,-1.1289,28,-0.4919,31,-0.3766,53,0.60775,12,-1.8037,16,-1.3320,59,0.63869
ENSG00000138668,HNRNPD,108,-0.9865,184,-0.1695,166,-0.3358,202,-0.0292,216,0.08886,142,-0.6769,517,1.54200,173,-0.2690,259,0.36751
ENSG00000152795,HNRNPDL,108,-1.7466,460,0.47120,644,1.03309,272,-0.3548,341,-0.0068,418,0.39955,239,-0.5566,181,-0.9768,266,-0.3940
ENSG00000145293,ENOPH1,108,0.16443,189,1.08251,16,-2.7006,69,-0.5297,93,-0.0720,128,0.55286,45,-1.1790,128,0.43641,43,-1.2560
ENSG00000249242,TMEM150C,108,0.54057,64,-0.2864,87,0.20142,40,-0.9777,46,-0.8449,57,-0.5420,26,-1.6365,234,1.89696,99,0.40235
ENSG00000145284,SCD5,108,-1.8763,807,1.27181,216,-0.8395,449,0.29297,255,-0.6406,521,0.68204,212,-0.8725,267,-0.5194,350,-0.1001
ENSG00000138674,SEC31A,108,0.42701,109,0.43940,137,0.81572,66,-0.3412,34,-1.4352,83,0.02216,110,0.45809,91,0.15533,51,-0.7366
ENSG00000138663,COPS4,108,0.73642,31,-1.1924,43,-0.6914,54,-0.3600,51,-0.4939,109,0.99977,37,-0.9202,81,0.27143,34,-1.0616
ENSG00000163319,MRPS18C,108,1.05925,58,0.05772,29,-0.9979,37,-0.6326,88,0.82025,56,-0.0041,49,-0.2226,36,-0.6804,12,-2.2333
ENSG00000163624,CDS1,108,0.65979,4,-4.2353,45,-0.7201,30,-1.3294,35,-1.1608,92,0.49498,179,1.53152,85,0.27804,63,-0.2013
ENSG00000163625,WDFY3,108,0.34708,131,0.66349,65,-0.4398,80,-0.1187,49,-0.9486,89,0.05143,102,0.25172,92,0.08797,98,0.19062
ENSG00000109339,MAPK10,108,-2.0666,86,-2.4072,545,0.39603,227,-0.9616,392,-0.1392,492,0.28919,685,0.77012,704,0.81575,485,0.21053
ENSG00000163629,PTPN13,108,1.31402,152,1.93936,102,1.20754,42,-0.2332,14,-1.9310,21,-1.4082,9,-2.4762,19,-1.3711,59,0.29537
ENSG00000145332,KLHL8,108,1.31760,8,-2.6922,57,0.25239,25,-0.9899,31,-0.7465,61,0.45756,65,0.47722,47,-0.0576,27,-0.8908
ENSG00000198189,HSD17B11,108,1.67590,21,-0.9845,59,0.62488,49,0.32658,38,-0.0937,37,-0.1547,26,-0.6637,10,-2.0930,20,-1.0416
ENSG00000170502,NUDT9,108,1.44493,16,-1.5683,15,-1.6516,41,-0.1580,23,-1.0666,53,0.30859,72,0.75923,39,-0.2137,45,-0.0064
ENSG00000152583,SPARCL1,108,-5.3576,3771,-0.1251,3502,-0.2407,6711,0.80305,1400,-1.7228,3545,-0.2663,7782,1.05384,6611,0.77818,7094,0.89639
ENSG00000118785,SPP1,108,-0.6206,1547,5.42682,40,-2.0901,38,-2.1706,31,-2.5543,27,-2.9197,3,-5.8404,39,-2.1207,19,-3.1778
ENSG00000163644,PPM1K,108,-1.2217,204,-0.2561,242,0.01025,226,-0.0994,236,-0.0308,261,0.15810,170,-0.5350,270,0.18461,410,0.86611
ENSG00000145337,PYURF,108,0.46657,139,0.87697,20,-2.0494,85,0.08176,73,-0.1573,90,0.21141,125,0.70952,53,-0.6469,20,-2.0663
ENSG00000138641,HERC3,108,1.37720,28,-0.7896,36,-0.3998,11,-2.1498,30,-0.7188,64,0.63054,56,0.28137,35,-0.4412,36,-0.4234
ENSG00000177432,NAP1L5,108,-1.5249,63,-2.3126,139,-1.1523,71,-2.1421,204,-0.6142,433,0.80058,532,0.95950,459,0.71364,457,0.70514
ENSG00000138640,FAM13A,108,0.46429,26,-1.6874,127,0.73184,27,-1.6681,37,-1.2694,86,0.13271,143,0.92496,125,0.70490,79,-0.0327
ENSG00000145335,SNCA,108,-1.8994,149,-1.4274,170,-1.2287,98,-2.0430,374,-0.0243,684,1.29985,414,0.13889,542,0.57141,271,-0.5229
ENSG00000163110,PDLIM5,108,0.90608,69,0.17073,154,1.52689,217,2.17879,22,-1.6545,26,-1.5034,6,-3.3854,2,-4.5496,63,0.03128
ENSG00000138698,RAP1GDS1,108,-0.1068,166,0.57516,71,-0.7538,49,-1.3128,97,-0.2999,168,0.77226,50,-1.2729,198,0.86802,49,-1.3122
ENSG00000168785,TSPAN5,108,-0.8250,104,-0.8777,178,-0.0612,69,-1.4961,148,-0.3754,208,0.22866,370,1.14067,371,1.14101,98,-0.9735
ENSG00000151247,EIF4E,108,-0.3540,71,-0.9915,102,-0.4373,79,-0.8363,189,0.59406,151,0.21656,139,0.03564,94,-0.5583,202,0.63952
ENSG00000197894,ADH5,108,0.53350,93,0.28892,52,-0.5959,120,0.70682,69,-0.1867,91,0.32198,42,-0.9258,67,-0.2292,34,-1.2592
ENSG00000109270,LAMTOR3,108,0.69648,31,-1.2267,35,-1.0453,42,-0.7725,60,-0.2473,95,0.61729,80,0.20730,92,0.43829,45,-0.6629
ENSG00000164031,DNAJB14,108,-0.9990,102,-1.0827,221,0.09998,61,-1.8391,158,-0.4553,223,0.14231,446,1.26370,322,0.71113,241,0.23767
ENSG00000164032,H2AFZ,108,-0.3800,55,-1.3818,60,-1.2736,83,-0.7864,232,0.96100,211,0.88980,93,-0.6007,93,-0.6060,65,-1.1358
ENSG00000138814,PPP3CA,108,-3.5037,270,-2.1671,1039,-0.1402,454,-1.3983,1369,0.32914,1314,0.28707,965,-0.2547,2069,0.97671,2048,0.95900
ENSG00000109332,UBE2D3,108,-0.8388,197,0.08796,194,0.06001,125,-0.6154,212,0.22623,270,0.76838,169,-0.1513,116,-0.7266,92,-1.0721
ENSG00000145354,CISD2,108,0.58258,80,0.09643,25,-1.6279,40,-0.9625,84,0.19796,92,0.41350,65,-0.2182,97,0.41020,39,-0.9784
ENSG00000168772,CXXC4,108,1.08010,74,0.45374,39,-0.5376,31,-0.8908,11,-2.4402,56,0.00664,142,1.55792,31,-0.9072,52,-0.0915
ENSG00000138777,PPA2,108,1.55634,39,-0.1428,23,-0.9056,31,-0.4998,46,0.13213,53,0.42652,14,-1.6487,18,-1.2655,26,-0.7145
ENSG00000164022,AIMP1,108,0.50591,198,1.54215,106,0.47606,55,-0.5594,34,-1.3368,41,-1.1525,98,0.35589,82,0.06572,105,0.45953
ENSG00000138801,PAPSS1,108,0.48381,184,1.38470,73,-0.1350,48,-0.7869,50,-0.7599,104,0.53166,15,-2.4611,72,-0.1636,44,-0.8905
ENSG00000109475,RPL34,108,-3.5113,2273,1.12842,487,-1.3031,1652,0.59214,1991,1.03381,855,-0.5331,1495,0.42943,447,-1.4286,695,-0.7658
ENSG00000164089,ETNPPL,108,0.68978,142,1.14602,39,-0.9107,272,2.38426,46,-0.7104,36,-1.1843,4,-3.9526,14,-2.3813,65,-0.1275
ENSG00000123739,PLA2G12A,108,0.34176,118,0.48823,104,0.28261,52,-0.7843,42,-1.1710,75,-0.2874,201,1.38682,98,0.18500,54,-0.7272
ENSG00000170522,ELOVL6,108,1.62218,35,-0.2210,41,-0.0049,22,-0.9183,24,-0.8382,34,-0.3538,27,-0.6174,77,1.02994,29,-0.5095
ENSG00000138660,AP1AR,108,1.04765,37,-0.6372,43,-0.4143,20,-1.5563,51,-0.1684,74,0.54703,30,-0.9597,42,-0.4423,73,0.39517
ENSG00000174720,LARP7,108,-0.5920,338,1.24983,245,0.70007,183,0.22475,98,-0.7902,59,-1.6868,251,0.74115,180,0.20234,222,0.53730
ENSG00000145362,ANK2,108,-3.3765,504,-1.1117,858,-0.3007,448,-1.2875,859,-0.3261,952,-0.1698,1843,0.92838,2017,1.08210,2140,1.18471
ENSG00000145349,CAMK2D,108,-0.4175,78,-0.9169,132,-0.1118,31,-2.2707,63,-1.3125,208,0.79924,304,1.26010,213,0.65658,82,-0.8358
ENSG00000174607,UGT8,108,1.28854,376,4.23486,24,-1.0862,15,-1.7360,8,-2.7578,9,-2.7699,4,-3.6546,1,-5.0478,20,-1.3599
