Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000039319,ZFYVE16,316,3.35438,8,-2.9152,33,-0.8099,22,-1.4483,39,-0.5672,89,0.73778,29,-1.1163,22,-1.4317,17,-1.8752
ENSG00000249042,AC008771.1,10,-1.5928,32,0.09369,44,0.59224,44,0.60582,36,0.26578,36,0.29384,18,-0.8390,31,0.03738,31,0.06203
ENSG00000228716,DHFR,81,0.86600,56,0.26530,39,-0.3210,59,0.32471,57,0.27461,50,0.07774,41,-0.2510,27,-0.8493,37,-0.4512
ENSG00000113318,MSH3,86,0.76318,53,-0.0350,39,-0.5175,66,0.31953,22,-1.3862,56,0.06191,67,0.39893,50,-0.1124,43,-0.3657
ENSG00000113319,RASGRF2,24,-2.4126,69,-0.8549,239,1.13249,116,-0.0543,12,-3.4423,100,-0.2853,47,-1.5394,115,-0.0756,278,1.69759
ENSG00000145687,SSBP2,31,-1.2401,56,-0.3452,50,-0.5125,33,-1.1355,62,-0.1620,81,0.24999,80,0.26442,76,0.14545,107,0.79856
ENSG00000152348,ATG10,35,0.97830,8,-1.2898,11,-0.8390,11,-0.7923,38,1.11303,35,0.97071,10,-1.0536,18,-0.0917,17,-0.1757
ENSG00000186468,RPS23,882,0.66045,1067,0.98350,1296,1.32619,716,0.31702,570,-0.0473,159,-1.9823,382,-0.7281,177,-1.8259,415,-0.5911
ENSG00000174695,TMEM167A,60,-0.3032,66,-0.1463,73,-0.0009,71,-0.0401,72,-0.0259,50,-0.5796,80,0.17051,86,0.27130,81,0.19475
ENSG00000038427,VCAN,223,2.61434,154,1.83693,53,-0.0096,12,-2.1569,41,-0.3929,34,-0.6913,14,-2.0539,16,-1.8345,11,-2.5098
ENSG00000164176,EDIL3,926,2.84775,47,-2.1817,93,-1.1765,75,-1.5020,194,-0.0497,86,-1.2894,196,-0.0415,81,-1.3857,156,-0.4301
ENSG00000127184,COX7C,381,-1.2532,1036,0.29442,1115,0.41450,1234,0.58165,699,-0.3295,329,-1.4726,1116,0.47008,565,-0.6573,944,0.16295
ENSG00000145715,RASA1,24,-1.2555,25,-1.1648,17,-1.7382,71,0.42780,63,0.22318,100,0.99108,51,-0.1171,81,0.63402,59,0.12168
ENSG00000134480,CCNH,26,-0.7281,29,-0.5698,44,0.04755,13,-1.7857,54,0.38457,47,0.16009,36,-0.2825,47,0.14447,68,0.86490
ENSG00000164180,TMEM161B,30,0.73296,22,0.22487,7,-1.4422,13,-0.5036,8,-1.3373,39,1.19915,13,-0.5925,24,0.39501,19,0.00187
ENSG00000247828,TMEM161B-AS1,105,0.49123,66,-0.2393,94,0.30719,70,-0.1575,85,0.15194,145,1.03317,73,-0.1056,47,-0.7739,47,-0.8469
ENSG00000245526,LINC00461,62,-0.0507,106,0.81918,75,0.24376,52,-0.3287,95,0.63172,76,0.27770,62,-0.0657,38,-0.8009,39,-0.8365
ENSG00000081189,MEF2C,111,-3.2147,384,-1.3953,649,-0.6016,899,-0.0957,407,-1.3078,696,-0.4945,1588,0.96387,1273,0.46387,1453,0.78317
ENSG00000153140,CETN3,95,1.63432,44,0.32184,27,-0.4358,29,-0.3588,26,-0.5245,58,0.74643,22,-0.8358,21,-0.8310,27,-0.4703
ENSG00000176055,MBLAC2,7,-1.3796,8,-1.1043,12,-0.5997,13,-0.4048,17,-0.0174,32,0.99546,23,0.51971,9,-0.9328,23,0.49811
ENSG00000164199,ADGRV1,32,0.31817,118,2.77976,19,-0.4564,1,-4.1006,24,-0.0965,57,1.30681,3,-3.2159,16,-0.7348,6,-2.2583
ENSG00000113369,ARRDC3,46,1.14974,22,-0.0734,26,0.19029,20,-0.1790,21,-0.1341,26,0.20511,17,-0.5101,10,-1.2216,23,0.03151
ENSG00000237187,NR2F1-AS1,30,-1.3161,78,0.13450,104,0.60861,88,0.32934,56,-0.3794,68,-0.0836,82,0.24561,58,-0.3134,70,-0.0380
ENSG00000175745,NR2F1,113,-0.4871,193,0.36300,194,0.37571,137,-0.1789,186,0.30450,242,0.73660,152,-0.0241,115,-0.4507,104,-0.6617
ENSG00000113391,FAM172A,53,0.09403,50,0.02337,94,1.05336,33,-0.6249,52,0.07821,62,0.35348,40,-0.3594,27,-0.9500,47,-0.0881
ENSG00000133302,SLF1,46,0.41739,20,-0.8723,50,0.54255,39,0.14207,7,-2.3913,97,1.70428,10,-2.0493,23,-0.6496,45,0.41451
ENSG00000175471,MCTP1,29,-1.2108,20,-1.7207,73,0.21370,49,-0.4129,117,0.99863,130,1.17954,39,-0.8138,74,0.24262,65,0.04145
ENSG00000198677,TTC37,90,0.44492,42,-0.7564,38,-0.8911,44,-0.6710,54,-0.3604,134,1.11381,72,0.09663,89,0.42716,57,-0.2950
ENSG00000164292,RHOBTB3,312,1.86420,294,1.74978,73,-0.5804,51,-1.1293,224,1.24476,52,-1.0835,46,-1.3554,16,-2.8147,26,-2.2553
ENSG00000173221,GLRX,14,-1.6289,37,-0.1612,12,-1.8259,56,0.48234,23,-0.9204,23,-0.9209,48,0.28412,48,0.23483,72,1.06907
ENSG00000118985,ELL2,170,0.94760,30,-1.7208,78,-0.3103,104,0.14326,63,-0.6371,101,0.10259,111,0.27286,112,0.26096,83,-0.2358
ENSG00000175426,PCSK1,2,-5.1548,10,-3.1522,6,-3.8588,102,0.25913,110,0.39275,81,-0.0911,167,1.28087,148,0.88343,78,-0.1789
ENSG00000153113,CAST,278,1.18278,137,0.00619,68,-1.0769,146,0.10836,139,0.02860,136,0.00089,132,-0.0591,163,0.28227,85,-0.7967
ENSG00000113441,LNPEP,68,-0.4459,43,-1.1375,43,-1.1338,94,0.04206,120,0.44648,201,1.32321,81,-0.2113,163,0.95485,54,-0.8801
ENSG00000174136,RGMB,16,-1.2233,30,-0.3156,44,0.27139,24,-0.6206,16,-1.2434,44,0.30648,26,-0.5965,64,0.91620,56,0.79530
ENSG00000153922,CHD1,102,1.25770,28,-0.8216,57,0.26344,28,-0.8176,18,-1.4688,78,0.79112,67,0.62059,30,-0.6980,26,-1.0402
ENSG00000174132,FAM174A,26,-0.9188,17,-1.6020,18,-1.4452,51,0.09903,51,0.07922,45,-0.0906,58,0.32710,46,-0.0763,80,0.94532
ENSG00000145730,PAM,27,-1.9649,42,-1.2942,101,0.03328,60,-0.7632,21,-2.3503,74,-0.4565,163,0.94725,91,-0.1251,172,1.05769
ENSG00000145725,PPIP5K2,50,0.02122,24,-1.0606,28,-0.8665,42,-0.2459,4,-3.6940,123,1.54200,77,0.83902,24,-1.0798,46,-0.1223
ENSG00000181751,C5orf30,48,0.37928,14,-1.4344,42,0.19480,32,-0.2524,19,-0.9934,36,-0.0473,31,-0.3232,67,0.93689,46,0.35658
ENSG00000184349,EFNA5,5,-2.9039,25,-0.7519,20,-1.0505,32,-0.3641,43,0.08895,52,0.40943,51,0.41909,47,0.22927,59,0.69997
ENSG00000145743,FBXL17,42,-1.3927,81,-0.4127,79,-0.4476,107,0.03085,114,0.11991,173,0.81230,111,0.09100,118,0.18604,111,0.09211
ENSG00000151422,FER,72,0.79781,55,0.36405,24,-0.8954,68,0.70738,53,0.30982,76,0.89903,31,-0.6010,35,-0.3650,19,-1.3693
ENSG00000198961,PJA2,197,-1.6758,255,-1.2879,360,-0.7695,492,-0.2881,652,0.15663,624,0.08709,856,0.68581,826,0.54151,690,0.28010
ENSG00000112893,MAN2A1,91,1.89612,8,-1.8916,6,-2.2941,14,-1.1094,43,0.56111,60,1.11463,27,-0.1645,27,-0.1915,14,-1.2456
ENSG00000164209,SLC25A46,50,-1.3204,36,-1.8141,73,-0.7540,126,0.08224,121,0.01983,149,0.35870,131,0.16350,190,0.75737,153,0.44740
ENSG00000134987,WDR36,26,0.50285,14,-0.4430,9,-1.1240,9,-1.1067,8,-1.2419,23,0.29259,37,1.26139,13,-0.5555,17,-0.2421
ENSG00000152495,CAMK4,15,-3.2096,76,-0.8414,268,1.18650,62,-1.1616,48,-1.5263,154,0.25317,128,-0.0412,211,0.76923,177,0.54617
ENSG00000164211,STARD4,11,-1.3019,25,-0.0890,18,-0.5764,23,-0.2440,11,-1.2743,23,-0.2192,43,0.88308,46,0.87293,25,-0.1168
ENSG00000134986,NREP,35,-1.9555,89,-0.5694,84,-0.6478,167,0.42678,99,-0.3913,124,-0.0418,257,1.37566,68,-0.9619,112,-0.2299
ENSG00000224032,EPB41L4A-AS1,42,-0.5551,82,0.48833,83,0.50693,105,0.89962,43,-0.5147,48,-0.3588,60,-0.0095,27,-1.2495,57,-0.0905
ENSG00000134982,APC,658,0.08026,707,0.19607,368,-0.8204,991,0.75141,1244,1.14289,566,-0.1570,755,0.33956,304,-1.1123,265,-1.4124
ENSG00000153037,SRP19,116,0.39514,62,-0.5776,99,0.13502,82,-0.1496,91,0.00816,73,-0.3277,86,-0.0817,103,0.21219,98,0.14095
ENSG00000129625,REEP5,159,-1.4574,160,-1.4470,223,-0.9517,260,-0.7191,259,-0.7237,367,-0.1866,596,0.67826,539,0.42854,692,0.97664
ENSG00000172795,DCP2,24,-0.7557,16,-1.3479,36,-0.1367,36,-0.1342,16,-1.3877,63,0.74791,60,0.76565,38,-0.0875,43,0.15714
ENSG00000047188,YTHDC2,25,-0.3906,15,-1.1867,24,-0.4731,30,-0.1203,11,-1.6300,85,1.60852,26,-0.3670,44,0.48121,36,0.18037
ENSG00000152503,TRIM36,19,-1.1480,27,-0.6659,16,-1.4064,45,0.15659,60,0.60431,50,0.30918,21,-1.0728,89,1.27190,52,0.41554
ENSG00000164219,PGGT1B,39,0.65622,31,0.24691,33,0.35442,18,-0.5397,21,-0.3381,48,1.00031,31,0.27234,9,-1.5097,13,-1.0898
ENSG00000164221,CCDC112,138,1.32257,35,-0.8730,74,0.26782,34,-0.9216,80,0.40060,70,0.19655,52,-0.3127,61,-0.0306,44,-0.5700
ENSG00000145780,FEM1C,32,-0.0311,39,0.25636,32,-0.0395,15,-1.2079,58,0.91242,32,-0.0700,10,-1.8243,39,0.26854,48,0.67637
ENSG00000134970,TMED7,121,1.43272,42,-0.3144,54,0.08452,22,-1.2580,22,-1.2977,36,-0.5657,31,-0.8469,69,0.47579,69,0.52727
ENSG00000129596,CDO1,7,-2.2090,48,0.60481,45,0.48773,20,-0.7933,27,-0.3028,20,-0.7702,22,-0.6954,49,0.61545,52,0.84583
ENSG00000145782,ATG12,106,0.71560,47,-0.5647,47,-0.5753,54,-0.3600,77,0.19096,93,0.49002,58,-0.2663,62,-0.1400,73,0.13072
ENSG00000177879,AP3S1,52,-1.0295,67,-0.6596,86,-0.2725,140,0.49735,78,-0.4342,109,0.09532,101,-0.0212,118,0.22226,138,0.53899
ENSG00000092421,SEMA6A,206,3.48743,38,0.10894,5,-2.7491,12,-1.5464,21,-0.7670,14,-1.3657,21,-0.8415,17,-1.0888,15,-1.3899
ENSG00000172869,DMXL1,53,0.55645,25,-0.6411,32,-0.2455,32,-0.2304,17,-1.2092,49,0.44235,38,0.04181,35,-0.0954,46,0.36373
ENSG00000133835,HSD17B4,129,1.14139,73,0.19652,39,-0.7944,30,-1.1633,84,0.42202,58,-0.1605,50,-0.4491,60,-0.1237,69,0.12334
ENSG00000151304,SRFBP1,40,0.79758,16,-0.6097,24,-0.0559,23,-0.0670,18,-0.4368,28,0.23073,32,0.50754,18,-0.4507,18,-0.5289
ENSG00000205302,SNX2,49,-0.3844,44,-0.5736,74,0.25462,36,-0.8444,49,-0.3816,64,0.03320,83,0.49019,61,-0.0415,75,0.30996
ENSG00000064652,SNX24,44,1.01088,22,-0.0861,15,-0.7003,27,0.20215,30,0.38567,26,0.12833,19,-0.3486,25,0.11570,16,-0.6425
ENSG00000168944,CEP120,38,0.95517,14,-0.5884,15,-0.5344,14,-0.5713,8,-1.4543,29,0.53495,27,0.43266,18,-0.2494,20,-0.0420
ENSG00000151292,CSNK1G3,44,-0.2814,36,-0.5803,34,-0.6683,74,0.55786,59,0.17128,64,0.30975,53,0.01828,67,0.38331,47,-0.1884
ENSG00000168916,ZNF608,65,1.73332,40,0.88813,49,1.24444,12,-0.9653,6,-2.0249,26,0.19655,15,-0.6750,10,-1.2783,8,-1.6654
ENSG00000155324,GRAMD2B,95,1.47174,126,2.02881,40,0.01228,8,-2.3563,58,0.63353,43,0.15438,19,-1.2163,10,-2.0966,8,-2.5039
ENSG00000164904,ALDH7A1,184,1.56963,197,1.70571,75,0.04750,35,-1.1073,146,1.15426,47,-0.6775,21,-1.9454,23,-1.7364,25,-1.7358
ENSG00000164902,PHAX,111,-0.0903,92,-0.3872,127,0.11385,108,-0.1328,98,-0.2933,112,-0.0764,154,0.48607,120,0.03190,110,-0.1206
ENSG00000164241,C5orf63,112,2.29310,44,0.57245,22,-0.4937,22,-0.4830,34,0.17148,53,0.89360,13,-1.3206,15,-1.1040,4,-3.1446
ENSG00000145794,MEGF10,107,3.40154,18,-0.0320,14,-0.3910,1,-4.0124,41,1.29259,12,-0.6039,2,-3.1500,4,-2.0943,1,-3.9376
ENSG00000205279,CTXN3,0,-5.9339,13,-1.4145,42,0.42562,71,1.29771,0,-8.2623,0,-5.4166,7,-2.3322,48,0.61916,84,1.98732
ENSG00000245937,LINC01184,66,0.58844,42,-0.1346,18,-1.4344,57,0.34264,29,-0.7181,57,0.35337,59,0.45917,37,-0.3463,40,-0.2215
ENSG00000064651,SLC12A2,686,3.28219,37,-1.8724,47,-1.4971,56,-1.2500,123,-0.0344,79,-0.7157,88,-0.6186,59,-1.1728,63,-1.1593
ENSG00000169567,HINT1,262,-1.3247,398,-0.6896,672,0.12703,954,0.69902,487,-0.3808,322,-1.0118,582,-0.1112,780,0.36691,894,0.67352
ENSG00000186687,LYRM7,116,-0.0017,95,-0.3059,98,-0.2674,110,-0.0810,127,0.14588,134,0.22755,138,0.30850,73,-0.7044,123,0.10791
ENSG00000158985,CDC42SE2,191,0.18561,100,-0.8111,186,0.14737,155,-0.1451,114,-0.6229,182,0.10862,203,0.32272,176,0.05543,179,0.09108
ENSG00000158987,RAPGEF6,68,1.54122,11,-1.3776,18,-0.5857,9,-1.5556,36,0.47158,76,1.76162,14,-1.0306,17,-0.7042,16,-0.8285
ENSG00000217128,FNIP1,89,1.71789,19,-0.7880,25,-0.3873,19,-0.8049,20,-0.7502,59,0.98417,16,-1.1344,43,0.46682,24,-0.4735
ENSG00000164398,ACSL6,38,-2.2621,193,0.20185,71,-1.3407,74,-1.2767,179,0.08198,202,0.27653,205,0.34172,212,0.35126,245,0.67723
ENSG00000113522,RAD50,319,0.46765,106,-1.2381,181,-0.4275,266,0.17368,188,-0.3723,322,0.48226,262,0.16649,253,0.09677,232,-0.0495
ENSG00000131437,KIF3A,455,-0.9293,242,-1.8776,217,-2.0342,716,-0.2323,697,-0.2741,1214,0.61683,1231,0.73133,1345,0.78852,891,0.12636
ENSG00000164402,SEPTIN8,540,1.05665,175,-0.7539,224,-0.3779,177,-0.7367,251,-0.2019,251,-0.2014,381,0.53191,274,-0.0590,240,-0.2987
ENSG00000198944,SOWAHA,33,-1.2939,172,1.34290,302,2.46346,56,-0.4961,6,-3.6824,16,-2.3196,19,-2.1738,50,-0.6557,86,0.19506
ENSG00000164405,UQCRQ,225,-1.3014,530,0.01505,659,0.36480,794,0.67278,397,-0.4369,232,-1.2558,578,0.17334,387,-0.4767,697,0.51686
ENSG00000072364,AFF4,131,0.38938,101,-0.0283,139,0.48825,92,-0.1742,51,-1.0764,135,0.43058,127,0.38087,68,-0.6514,80,-0.4234
ENSG00000155329,ZCCHC10,30,-0.0840,16,-1.0451,25,-0.3825,36,0.18091,29,-0.1485,51,0.74257,50,0.83227,12,-1.4135,26,-0.3467
ENSG00000170606,HSPA4,84,-0.4727,80,-0.5613,76,-0.6304,109,-0.0835,98,-0.2505,127,0.17147,112,-0.0318,212,1.01102,124,0.14598
ENSG00000113583,C5orf15,44,0.70452,20,-0.5109,41,0.61472,9,-1.7672,32,0.20081,26,-0.1157,16,-0.9166,40,0.55270,33,0.27710
ENSG00000213585,VDAC1,80,-1.8520,150,-0.9153,164,-0.7807,251,-0.1195,268,-0.0189,232,-0.2412,305,0.21188,365,0.48096,430,0.86696
ENSG00000113558,SKP1,424,-0.6091,481,-0.4135,638,0.02831,637,0.02461,489,-0.3882,419,-0.6282,697,0.19032,793,0.37752,810,0.46532
ENSG00000113575,PPP2CA,167,-0.6794,138,-0.9711,147,-0.8678,144,-0.8995,270,0.06857,271,0.07462,259,0.00640,399,0.70814,393,0.78416
ENSG00000006837,CDKL3,48,0.97225,32,0.31717,10,-1.4417,32,0.32891,16,-0.7440,25,-0.0632,40,0.75295,24,-0.1438,11,-1.3742
ENSG00000119048,UBE2B,89,-0.8540,98,-0.7118,141,-0.1388,139,-0.1712,200,0.41571,193,0.36062,184,0.31653,146,-0.0866,162,0.08648
ENSG00000237190,CDKN2AIPNL,21,-1.3711,40,-0.4269,50,-0.0690,76,0.57733,38,-0.5115,43,-0.3342,66,0.39027,70,0.46232,55,0.08730
ENSG00000043143,JADE2,12,-1.6853,31,-0.3175,42,0.12322,42,0.15506,26,-0.6183,51,0.45864,45,0.26663,26,-0.5849,51,0.52064
ENSG00000152700,SAR1B,124,1.42084,57,0.11400,38,-0.5350,26,-1.0846,73,0.50092,34,-0.6821,54,0.01018,39,-0.4954,44,-0.3345
ENSG00000164615,CAMLG,63,-1.2813,91,-0.7367,166,0.19991,196,0.47601,129,-0.1920,120,-0.3022,149,0.03884,212,0.60415,165,0.21835
ENSG00000145833,DDX46,184,0.97752,80,-0.3670,101,-0.0078,62,-0.7504,95,-0.1001,124,0.32227,96,-0.0915,113,0.17317,82,-0.3714
ENSG00000181904,C5orf24,79,0.11687,44,-0.7950,98,0.46258,43,-0.8278,83,0.20159,85,0.23105,97,0.49505,57,-0.3917,63,-0.2686
ENSG00000113621,TXNDC15,40,-0.2182,32,-0.5402,23,-1.0528,29,-0.7266,41,-0.1988,72,0.73034,49,0.12453,47,0.02512,62,0.53619
ENSG00000113648,H2AFY,75,-0.4635,79,-0.3760,111,0.15267,100,-0.0098,65,-0.6802,111,0.14792,123,0.34664,98,-0.0461,113,0.19990
ENSG00000145824,CXCL14,3,-6.2547,1180,3.34807,345,0.79175,4,-5.5987,33,-2.8044,97,-1.1989,55,-2.1672,32,-2.8127,266,0.40628
ENSG00000113658,SMAD5,89,1.66543,56,0.83379,33,0.00197,24,-0.5067,39,0.26420,25,-0.4360,24,-0.5731,13,-1.3982,20,-0.8675
ENSG00000152377,SPOCK1,278,0.05398,103,-1.4620,75,-1.9456,207,-0.4095,505,1.03716,363,0.48240,322,0.32099,405,0.66157,191,-0.5867
ENSG00000146021,KLHL3,17,-0.1638,7,-1.3681,11,-0.7670,9,-1.1500,7,-1.4987,43,1.35582,29,0.81787,13,-0.5122,21,0.14436
ENSG00000177733,HNRNPA0,122,-0.2990,102,-0.5771,142,-0.0613,101,-0.5926,141,-0.0740,101,-0.5935,178,0.32823,184,0.34361,190,0.44880
ENSG00000031003,FAM13B,78,0.08866,41,-0.9105,56,-0.4391,77,0.05971,37,-1.0460,121,0.80526,101,0.57145,68,-0.1389,66,-0.1815
ENSG00000112981,NME5,3,-3.2686,17,-0.8526,40,0.46927,19,-0.7255,32,0.09292,19,-0.6706,25,-0.3136,57,1.03718,47,0.81583
ENSG00000112983,BRD8,98,0.60918,47,-0.5661,46,-0.5972,24,-1.5533,55,-0.3026,100,0.64943,73,0.13728,75,0.17458,74,0.17913
ENSG00000094880,CDC23,12,-0.8411,27,0.40964,12,-0.8631,11,-0.8869,16,-0.3770,21,0.06509,24,0.27206,29,0.52214,25,0.37000
ENSG00000120709,FAM53C,45,0.18274,22,-0.8849,51,0.37363,40,-0.0224,46,0.21609,41,0.02745,40,-0.0151,31,-0.3999,43,0.12521
ENSG00000120733,KDM3B,62,0.12216,74,0.39476,77,0.45336,58,0.00157,56,-0.0611,56,-0.0454,56,-0.0520,35,-0.7508,53,-0.1608
ENSG00000132563,REEP2,43,-1.8579,124,-0.2604,110,-0.4449,160,0.14418,71,-1.1204,184,0.36106,188,0.45303,227,0.71407,158,0.13530
ENSG00000120738,EGR1,14,-2.0687,55,0.02058,72,0.44102,28,-1.0045,44,-0.3526,71,0.42942,48,-0.2289,88,0.76655,67,0.35674
ENSG00000120705,ETF1,30,-0.9920,35,-0.7535,39,-0.6233,53,-0.1511,49,-0.2758,66,0.21818,64,0.18498,58,0.01377,89,0.79794
ENSG00000113013,HSPA9,186,-0.6256,212,-0.4284,137,-1.0952,178,-0.6903,207,-0.4587,232,-0.2866,423,0.78170,332,0.28215,365,0.49470
ENSG00000044115,CTNNA1,273,1.84003,98,0.06738,121,0.40564,64,-0.5962,93,-0.0070,55,-0.8202,82,-0.2281,36,-1.4454,64,-0.6569
ENSG00000146006,LRRTM2,34,-0.5153,24,-1.0292,28,-0.7729,46,-0.0201,68,0.59789,59,0.36799,56,0.32412,39,-0.2965,53,0.20709
ENSG00000120725,SIL1,36,0.30892,20,-0.5851,13,-1.1856,16,-0.9380,54,0.96059,16,-0.8963,34,0.24526,37,0.32927,33,0.18407
ENSG00000120727,PAIP2,200,-0.4875,254,-0.1176,210,-0.4141,238,-0.2153,234,-0.2473,185,-0.6089,439,0.88953,234,-0.2454,288,0.08993
ENSG00000170464,DNAJC18,66,-0.4261,74,-0.2460,69,-0.3510,79,-0.1579,93,0.10743,83,-0.0691,99,0.22737,91,0.07918,101,0.27347
ENSG00000131508,UBE2D2,80,-0.5139,70,-0.7249,120,0.11678,100,-0.1701,87,-0.3783,73,-0.6594,160,0.67332,115,0.05180,130,0.27145
ENSG00000171604,CXXC5,259,-0.0425,229,-0.2369,215,-0.3298,203,-0.4259,358,0.48100,281,0.09008,301,0.22219,236,-0.1854,271,0.03009
ENSG00000146005,PSD2,35,-0.2554,101,1.50884,84,1.17734,31,-0.4371,71,0.89019,19,-1.1934,22,-1.0058,28,-0.5864,20,-1.2106
ENSG00000185129,PURA,301,0.46643,159,-0.5445,167,-0.4657,258,0.21833,213,-0.0890,341,0.67466,260,0.25497,206,-0.1426,156,-0.6182
ENSG00000182700,IGIP,89,-0.2307,47,-1.2209,126,0.31478,121,0.25216,133,0.40733,85,-0.3030,142,0.57859,91,-0.2044,81,-0.4229
ENSG00000120306,CYSTM1,33,-1.1321,125,0.96941,73,0.07107,55,-0.3737,110,0.74554,38,-0.9049,55,-0.4057,48,-0.5672,86,0.38367
ENSG00000113068,PFDN1,83,-0.5098,90,-0.3852,122,0.09574,170,0.63052,61,-0.9811,82,-0.5266,115,0.00232,122,0.09251,153,0.51581
ENSG00000131503,ANKHD1,196,1.02494,106,0.01772,88,-0.2810,58,-0.9248,79,-0.4436,154,0.62079,91,-0.2542,119,0.20090,87,-0.3213
ENSG00000213523,SRA1,11,-1.5364,43,0.58869,18,-0.8115,31,0.03550,32,0.08638,23,-0.3840,36,0.30650,45,0.65256,28,-0.1125
ENSG00000113108,APBB3,8,-1.7202,23,-0.1796,6,-2.0423,25,-0.0531,8,-1.6665,31,0.26632,42,0.90672,39,0.65781,30,0.25444
ENSG00000176087,SLC35A4,34,0.70506,23,0.07102,10,-1.1965,11,-1.0310,32,0.60702,20,-0.1288,24,0.14851,18,-0.3293,23,0.06839
ENSG00000131495,NDUFA2,147,-0.5505,202,-0.0568,255,0.31405,197,-0.0968,147,-0.5538,135,-0.6826,251,0.32320,158,-0.4368,281,0.53477
ENSG00000113141,IK,254,0.51125,172,-0.1117,155,-0.2795,192,0.06128,159,-0.2395,143,-0.3979,217,0.28422,161,-0.2138,182,-0.0278
ENSG00000170445,HARS,25,-1.8809,59,-0.6060,64,-0.4621,101,0.24295,85,-0.0204,71,-0.3122,107,0.38230,123,0.56161,105,0.35180
ENSG00000146007,ZMAT2,235,-0.2002,187,-0.5578,310,0.23849,367,0.51082,249,-0.1099,333,0.35219,234,-0.2322,283,0.09135,254,-0.0902
ENSG00000178913,TAF7,167,0.16825,107,-0.5299,115,-0.4110,112,-0.4550,158,0.08137,137,-0.1418,170,0.22696,137,-0.1393,188,0.40917
ENSG00000131504,DIAPH1,18,-0.9150,34,0.04925,49,0.66463,39,0.29380,6,-2.5782,49,0.65741,26,-0.4012,43,0.44712,35,0.10713
ENSG00000171720,HDAC3,10,-1.1874,9,-1.3142,15,-0.5909,25,0.23853,13,-0.7777,43,1.12852,19,-0.2152,30,0.53566,27,0.42421
ENSG00000164620,RELL2,2,-3.7004,20,-0.8389,14,-1.3339,59,0.86141,16,-1.2139,17,-1.0658,31,-0.2061,46,0.42980,73,1.46590
ENSG00000081791,DELE1,32,0.53171,35,0.64628,51,1.30124,6,-2.0015,41,0.94096,20,-0.2199,13,-0.9426,16,-0.5423,14,-0.8721
ENSG00000013561,RNF14,41,-0.3363,36,-0.5477,44,-0.2217,55,0.11278,46,-0.1516,45,-0.2133,53,0.07396,69,0.48645,60,0.27208
ENSG00000113552,GNPDA1,8,-2.0680,10,-1.6414,38,0.29399,34,0.13865,38,0.29412,41,0.40953,26,-0.2940,59,1.02891,32,0.05806
ENSG00000131507,NDFIP1,182,-1.8655,268,-1.2848,366,-0.8185,412,-0.6363,544,-0.2065,738,0.28019,735,0.30606,1024,0.82025,907,0.70653
ENSG00000113578,FGF1,483,3.20110,122,0.46859,41,-1.2229,31,-1.6305,163,0.94931,49,-0.9526,36,-1.4996,20,-2.2988,11,-3.2228
ENSG00000145819,ARHGAP26,60,-1.1961,97,-0.4754,84,-0.6977,154,0.25818,91,-0.5644,191,0.60875,142,0.14715,242,1.01085,119,-0.1658
ENSG00000113580,NR3C1,98,-0.1140,68,-0.6777,118,0.19010,89,-0.2542,154,0.61740,129,0.33189,96,-0.1599,110,0.08107,98,-0.1130
ENSG00000145817,YIPF5,66,-0.0442,49,-0.5081,41,-0.7622,45,-0.6238,46,-0.5987,89,0.44512,90,0.51950,79,0.24047,75,0.17231
ENSG00000183775,KCTD16,24,-3.0159,88,-1.0962,339,1.04787,131,-0.4926,125,-0.5663,288,0.77205,140,-0.4300,246,0.50719,228,0.42889
ENSG00000133706,LARS,146,0.19466,105,-0.3263,160,0.33644,135,0.06328,85,-0.6475,190,0.62292,133,0.04668,103,-0.3620,117,-0.1756
ENSG00000091009,RBM27,130,0.55741,72,-0.3851,88,-0.0674,82,-0.1867,93,0.01844,114,0.34390,97,0.09486,71,-0.4086,84,-0.1562
ENSG00000113649,TCERG1,134,-0.2097,94,-0.7585,114,-0.4577,124,-0.3309,126,-0.3029,292,1.06698,176,0.25250,200,0.42916,123,-0.3678
ENSG00000156475,PPP2R2B,152,-0.4110,99,-1.0647,188,-0.0852,199,0.01202,191,-0.0544,142,-0.5131,265,0.53549,174,-0.2012,250,0.42439
ENSG00000113657,DPYSL3,110,0.88863,105,0.81320,58,-0.1497,21,-1.6382,66,0.04383,60,-0.1005,24,-1.6055,69,0.13569,82,0.46482
ENSG00000176049,JAKMIP2,114,-0.1410,79,-0.7082,93,-0.4519,112,-0.1619,149,0.28702,193,0.71401,153,0.37390,134,0.11758,94,-0.4745
ENSG00000145868,FBXO38,17,-0.0840,3,-2.3569,16,-0.2474,11,-0.8390,28,0.69563,41,1.33375,17,-0.1755,22,0.26650,15,-0.3153
ENSG00000173210,ABLIM3,8,-1.5420,35,0.65960,44,1.05512,22,-0.0280,10,-1.1849,35,0.67744,21,-0.1678,20,-0.2068,18,-0.4000
