Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000070614,NDST1,8,-1.1943,9,-0.7255,28,0.93942,14,-0.2778,18,0.22262,43,1.66516,12,-0.3719
ENSG00000171992,SYNPO,119,0.07090,93,-0.3241,130,0.18830,75,-0.8887,150,0.42429,263,1.35282,124,0.11604
ENSG00000086589,RBM22,40,0.05092,38,-0.0342,38,-0.0420,39,-0.0170,50,0.37924,43,0.14682,25,-0.7033
ENSG00000132912,DCTN4,95,0.57435,53,-0.4273,67,-0.0883,68,-0.1037,57,-0.3170,61,-0.2296,58,-0.3001
ENSG00000211445,GPX3,188,2.37532,26,-1.4986,11,-2.6803,39,-1.2121,26,-1.4983,42,-0.8034,58,-0.3099
ENSG00000145901,TNIP1,33,0.19317,13,-1.1897,28,-0.0961,29,-0.0228,35,0.25638,35,0.24637,29,-0.0254
ENSG00000197043,ANXA6,473,1.53716,229,-0.0341,88,-1.4872,204,-0.3139,76,-1.6859,68,-1.8632,147,-0.7174
ENSG00000198624,CCDC69,11,0.17002,3,-1.5547,9,-0.1732,9,-0.3638,19,0.92665,8,-0.3138,17,0.77461
ENSG00000196743,GM2A,11,-1.0724,14,-0.6504,42,1.08496,16,-0.6152,53,1.50756,37,0.86065,17,-0.3403
ENSG00000123643,SLC36A1,16,0.41198,28,1.20580,6,-1.1621,12,-0.0809,2,-2.8171,2,-2.4193,20,0.69863
ENSG00000113140,SPARC,33,-1.9717,14,-2.9826,22,-2.3357,13,-3.6002,1052,5.13963,142,0.42792,9,-3.6886
ENSG00000177556,ATOX1,177,0.61015,103,-0.3622,88,-0.5906,95,-0.6653,158,0.30859,186,0.56870,146,0.18150
ENSG00000145907,G3BP1,45,0.13677,50,0.27701,41,-0.0222,40,-0.1096,54,0.38405,36,-0.2245,29,-0.5751
ENSG00000155511,GRIA1,103,-0.2609,198,0.81240,94,-0.3679,153,0.63741,60,-1.0469,60,-1.0315,62,-0.9792
ENSG00000055147,FAM114A2,11,-0.0059,11,-0.0847,13,0.18576,11,0.00383,11,0.01356,17,0.61934,5,-1.2345
ENSG00000164576,SAP30L,32,0.20903,20,-0.5304,22,-0.3701,25,-0.2940,31,0.14307,32,0.20264,44,0.68273
ENSG00000155506,LARP1,251,-0.1600,262,-0.0668,330,0.29510,344,0.58294,143,-0.9918,165,-0.7805,185,-0.6072
ENSG00000170271,FAXDC2,11,-1.2446,7,-1.6956,48,1.12959,15,-0.9102,113,2.73800,17,-0.5403,14,-0.7484
ENSG00000155508,CNOT8,44,1.02895,24,-0.1457,16,-0.7806,18,-0.8293,40,0.62809,12,-1.2009,33,0.32768
ENSG00000082516,GEMIN5,12,-0.4185,25,0.80972,21,0.49377,16,0.12395,15,-0.0319,15,-0.0343,5,-1.5085
ENSG00000082515,MRPL22,37,0.88774,22,-0.1273,18,-0.4576,19,-0.4913,18,-0.4636,31,0.38967,16,-0.6098
ENSG00000170624,SGCD,20,0.30863,10,-0.8706,23,0.42506,17,0.03240,13,-0.4366,19,0.11879,12,-0.5470
ENSG00000155868,MED7,17,0.42327,19,0.46097,4,-1.6228,15,0.18427,11,-0.3591,8,-0.8734,12,-0.2829
ENSG00000055163,CYFIP2,435,0.22081,418,0.11853,301,-0.3921,414,0.15351,305,-0.3727,315,-0.3201,328,-0.2579
ENSG00000155858,LSM11,36,0.26169,31,-0.0284,31,-0.0548,40,0.61447,8,-1.9428,4,-2.9462,27,-0.2667
ENSG00000113282,CLINT1,53,-0.5200,66,-0.1217,99,0.52493,89,0.58627,65,-0.1383,31,-1.2519,56,-0.3721
ENSG00000145860,RNF145,155,0.47653,178,0.60791,131,0.11805,125,0.06047,53,-1.2653,60,-1.0665,68,-0.8729
ENSG00000164332,UBLCP1,123,0.48612,111,0.22430,64,-0.6306,111,0.36975,44,-1.1666,42,-1.2416,59,-0.7335
ENSG00000170214,ADRA1B,16,0.59921,15,0.41084,9,-0.4338,12,0.01097,1,-3.3356,11,-0.0533,9,-0.3656
ENSG00000113312,TTC1,222,0.12470,163,-0.3772,201,-0.0525,243,0.38924,91,-1.2442,165,-0.3517,198,-0.0717
ENSG00000170234,PWWP2A,20,-1.2125,65,0.77293,71,0.91960,50,0.54394,42,0.05608,18,-1.1771,17,-1.3096
ENSG00000170231,FABP6,10,-0.7822,12,-0.4456,18,0.17781,21,0.72505,9,-0.8040,1,-3.6720,31,1.05377
ENSG00000164609,SLU7,255,-0.1419,231,-0.2696,294,0.10371,363,0.71393,127,-1.1821,141,-1.0253,209,-0.4254
ENSG00000145864,GABRB2,714,0.15436,733,0.16792,421,-0.6873,905,0.84459,119,-2.5565,293,-1.2315,323,-1.0841
ENSG00000022355,GABRA1,777,0.48970,676,0.17306,301,-1.0631,766,0.60405,134,-2.2615,166,-1.9435,424,-0.5485
ENSG00000280776,LINC01202,23,1.01462,5,-1.3541,1,-3.4551,15,0.22163,0,-7.8310,4,-1.7684,25,0.93844
ENSG00000113327,GABRG2,371,0.54405,311,0.15738,117,-1.3317,351,0.56320,56,-2.4136,95,-1.6418,209,-0.4607
ENSG00000113328,CCNG1,20,0.47018,12,-0.4135,11,-0.4631,15,-0.1294,14,-0.1345,21,0.43527,11,-0.5149
ENSG00000170584,NUDCD2,28,0.16074,24,-0.0987,28,0.15761,17,-0.8190,38,0.61760,36,0.52777,37,0.55991
ENSG00000038274,MAT2B,110,0.56436,57,-0.5692,28,-1.6197,91,0.23752,41,-1.0744,62,-0.4380,100,0.29690
ENSG00000145934,TENM2,76,-0.0280,82,0.09017,56,-0.4971,106,0.84333,17,-2.1980,35,-1.1911,54,-0.5520
ENSG00000113645,WWC1,25,-0.3558,17,-0.9257,40,0.39351,26,-0.3570,46,0.63601,71,1.35133,20,-0.6192
ENSG00000113643,RARS,56,0.16737,81,0.70905,56,0.13423,53,0.07940,37,-0.4962,31,-0.7615,29,-0.8582
ENSG00000188573,FBLL1,60,0.32711,42,-0.2980,31,-0.7578,50,-0.0054,22,-1.2720,51,0.01157,80,0.73146
ENSG00000120137,PANK3,76,0.31426,95,0.62895,64,-0.0012,54,-0.3590,68,0.09681,42,-0.6609,65,0.01726
ENSG00000184347,SLIT3,24,-0.5883,55,0.77098,60,0.91419,42,0.55564,20,-0.7804,8,-2.1395,13,-1.4399
ENSG00000040275,SPDL1,11,-0.8275,16,-0.2109,28,0.67448,25,0.89574,5,-1.8916,8,-1.1070,17,-0.0605
ENSG00000182132,KCNIP1,9,-0.3623,8,-0.4711,9,-0.2520,10,-0.0972,14,0.39544,26,1.37204,6,-0.8674
ENSG00000181163,NPM1,201,-0.2748,160,-0.5849,266,0.20486,262,0.28017,188,-0.3342,258,0.15480,251,0.11290
ENSG00000072803,FBXW11,128,0.20885,91,-0.3601,109,-0.0804,128,0.26713,107,-0.1030,77,-0.6118,83,-0.5029
ENSG00000168246,UBTD2,17,0.42802,11,-0.2635,11,-0.2800,10,-0.7022,15,0.12262,19,0.55220,20,0.62255
ENSG00000120129,DUSP1,42,0.21301,30,-0.3777,37,-0.0210,28,-0.6393,103,1.64105,25,-0.6540,31,-0.3124
ENSG00000113719,ERGIC1,30,-0.0535,38,0.30992,32,0.03979,29,-0.1371,36,0.21266,36,0.23710,26,-0.3013
ENSG00000037241,RPL26L1,59,0.75982,29,-0.4992,30,-0.4288,37,-0.2085,43,0.10296,37,-0.1516,24,-0.7822
ENSG00000113732,ATP6V0E1,16,-0.3317,10,-1.0475,21,0.07732,10,-1.3708,80,2.39346,37,0.98965,12,-0.7629
ENSG00000164463,CREBRF,85,-0.5003,124,0.16812,154,0.50278,139,0.54557,81,-0.4929,61,-0.9171,85,-0.4216
ENSG00000145919,BOD1,50,0.90847,32,-0.0040,21,-0.6088,24,-0.6225,38,0.24225,30,-0.0996,25,-0.3697
ENSG00000113742,CPEB4,112,-0.5795,197,0.38348,195,0.36607,181,0.38946,146,-0.0949,103,-0.6296,129,-0.2820
ENSG00000170091,NSG2,469,1.16406,208,-0.3931,105,-1.4266,249,-0.1735,91,-1.6384,201,-0.4489,238,-0.1899
ENSG00000184845,DRD1,14,-0.2476,21,0.35479,7,-1.1607,26,1.27744,2,-2.5852,1,-3.4535,9,-0.9118
ENSG00000164466,SFXN1,76,0.23914,85,0.38737,68,0.02053,66,-0.0264,50,-0.4499,50,-0.4365,58,-0.2265
ENSG00000113749,HRH2,39,0.81169,42,0.76597,32,0.31916,21,-0.4856,4,-2.5023,27,0.06959,11,-1.2775
ENSG00000145920,CPLX2,258,-0.9221,298,-0.5877,701,0.75910,458,0.11664,555,0.38070,701,0.75923,350,-0.3401
ENSG00000051596,THOC3,34,1.36969,18,-0.0122,7,-1.3568,15,-0.3306,8,-1.1651,12,-0.5467,7,-1.2576
ENSG00000122203,KIAA1191,101,0.46970,56,-0.5515,60,-0.4293,75,-0.1249,51,-0.6761,98,0.32252,89,0.17764
ENSG00000175414,ARL10,40,0.05942,45,0.23547,55,0.52976,42,0.14558,37,-0.0911,18,-1.1957,25,-0.7033
ENSG00000048162,NOP16,18,0.72397,13,-0.0079,6,-1.0476,14,0.27995,0,-4.2145,6,-1.0464,13,0.03534
ENSG00000146066,HIGD2A,72,0.51905,43,-0.3936,43,-0.3835,39,-0.7216,72,0.41774,98,0.90958,50,-0.1626
ENSG00000175416,CLTB,260,0.88768,120,-0.5112,92,-0.9187,139,-0.4174,116,-0.5654,191,0.20696,187,0.17080
ENSG00000113194,FAF2,51,-0.1447,62,0.18646,68,0.34012,64,0.37195,42,-0.4123,26,-1.1308,44,-0.3398
ENSG00000146083,RNF44,48,0.24218,46,0.14191,30,-0.5299,34,-0.4635,53,0.35794,52,0.32302,53,0.35861
ENSG00000169258,GPRIN1,26,0.39797,20,-0.1002,19,-0.1242,19,-0.1743,11,-1.0202,30,0.54266,19,-0.1604
ENSG00000074317,SNCB,534,0.82071,332,-0.1043,170,-1.1238,348,-0.0491,111,-1.7557,318,-0.1707,348,-0.0338
ENSG00000048140,TSPAN17,30,0.42640,34,0.53467,18,-0.4638,18,-0.5902,28,0.23268,17,-0.5015,35,0.56654
ENSG00000113763,UNC5A,47,1.11414,36,0.41761,21,-0.3975,21,-0.5465,3,-3.2328,23,-0.2627,26,-0.0770
ENSG00000087206,UIMC1,8,-1.0954,46,1.76211,20,0.34518,16,-0.0357,15,-0.0517,7,-1.1187,15,-0.1327
ENSG00000113761,ZNF346,10,-0.7847,22,0.56937,26,0.81638,14,-0.2580,20,0.42856,21,0.48546,13,-0.2591
ENSG00000165671,NSD1,44,-0.8966,85,0.22865,115,0.71078,91,0.55763,55,-0.4377,48,-0.6545,62,-0.2646
ENSG00000169228,RAB24,16,1.09256,13,0.51864,6,-0.5889,6,-0.8227,8,-0.2953,7,-0.4471,8,-0.1822
ENSG00000169230,PRELID1,99,0.52418,45,-0.7943,41,-0.9153,65,-0.3502,51,-0.5864,121,0.75644,104,0.50072
ENSG00000169223,LMAN2,42,0.55685,34,0.09276,31,-0.0575,25,-0.5331,39,0.30243,33,0.03040,27,-0.2659
ENSG00000169220,RGS14,24,0.81856,13,-0.3047,21,0.40288,6,-1.8801,14,-0.2096,41,1.53831,18,0.14372
ENSG00000131187,F12,18,0.32948,7,-1.1157,8,-0.9389,22,0.90398,2,-2.6242,10,-0.5847,8,-0.9086
ENSG00000198055,GRK6,20,0.36624,23,0.49656,10,-0.8254,13,-0.5617,21,0.37535,19,0.22029,19,0.20269
ENSG00000131188,PRR7,27,0.45844,22,-0.0029,24,0.17940,16,-0.6127,15,-0.5955,45,1.18502,12,-0.8770
ENSG00000113758,DBN1,66,0.14266,66,0.12478,51,-0.2703,57,-0.1374,51,-0.2775,103,0.83564,37,-0.7513
ENSG00000196923,PDLIM7,28,1.34563,21,0.54785,3,-2.0904,9,-1.0574,17,0.25695,13,-0.1952,9,-0.6551
ENSG00000183258,DDX41,62,0.52661,44,-0.1186,35,-0.4695,38,-0.4644,56,0.25630,59,0.34688,44,-0.1011
ENSG00000146067,FAM193B,18,-0.0221,33,0.98457,16,-0.1605,13,-0.6563,27,0.62345,13,-0.5082,25,0.53788
ENSG00000184840,TMED9,45,0.45882,34,-0.0995,31,-0.2418,35,-0.0484,33,-0.1204,31,-0.2150,26,-0.5132
ENSG00000027847,B4GALT7,31,0.95485,14,-0.4317,14,-0.4767,17,-0.2433,21,0.15154,11,-0.8571,11,-0.8779
ENSG00000170074,FAM153A,14,0.27616,71,3.18514,5,-1.3572,3,-2.3660,4,-1.6527,8,-0.7198,14,0.22503
ENSG00000204677,FAM153CP,26,-0.6785,287,4.05681,33,-0.2217,11,-2.2080,9,-2.0664,15,-1.4020,12,-1.6894
ENSG00000145916,RMND5B,26,0.43842,24,0.21668,18,-0.2712,14,-0.8618,29,0.52467,29,0.49826,25,0.24399
ENSG00000145912,NHP2,178,0.73290,77,-0.7281,76,-0.7376,104,-0.3746,89,-0.4995,211,0.85640,96,-0.3905
ENSG00000197451,HNRNPAB,59,0.15747,46,-0.2456,72,0.44950,56,0.06502,59,0.12498,32,-0.7812,40,-0.4750
ENSG00000113240,CLK4,23,-0.3075,116,2.50380,32,0.21908,13,-1.4770,43,0.69244,8,-1.8199,25,-0.1375
ENSG00000169131,ZNF354A,12,-0.0835,16,0.28780,13,-0.0006,13,-0.0084,17,0.44458,5,-1.2401,15,0.26399
ENSG00000178338,ZNF354B,4,-1.2707,24,1.41954,25,1.50699,9,-0.2883,13,0.46131,8,-0.2707,1,-3.1081
ENSG00000176783,RUFY1,19,-0.4952,24,-0.1160,45,0.90706,28,0.24445,29,0.17925,17,-0.5726,18,-0.5667
ENSG00000169045,HNRNPH1,88,-0.0268,121,0.48613,127,0.56664,77,-0.3231,105,0.25948,90,0.01183,65,-0.4696
ENSG00000127022,CANX,372,-0.2856,318,-0.4793,467,0.11392,534,0.51731,580,0.45762,215,-1.0739,285,-0.6498
ENSG00000161013,MGAT4B,28,0.48708,19,-0.1881,16,-0.4548,15,-0.7866,31,0.55213,24,0.18269,33,0.67276
ENSG00000161011,SQSTM1,191,0.53200,127,-0.2186,122,-0.2721,131,-0.2450,151,0.05905,129,-0.1880,138,-0.0869
ENSG00000161010,MRNIP,19,0.71305,23,0.90702,14,0.11067,8,-0.9156,5,-1.2404,15,0.20090,14,0.10592
ENSG00000197226,TBC1D9B,64,0.63001,48,0.07619,40,-0.2339,33,-0.7272,56,0.30040,47,0.03815,54,0.24778
ENSG00000113269,RNF130,73,0.04020,68,-0.0644,106,0.62825,59,-0.3933,87,0.32627,85,0.28906,62,-0.2173
ENSG00000050748,MAPK9,204,0.42978,154,-0.0939,121,-0.4708,182,0.24898,67,-1.3515,79,-1.1163,188,0.21559
ENSG00000131459,GFPT2,11,0.00965,13,0.23611,6,-0.9132,8,-0.6632,43,2.28988,3,-2.0258,6,-0.8658
ENSG00000113300,CNOT6,9,-0.9928,17,0.15441,23,0.60051,12,-0.6247,33,1.19525,32,1.14017,14,-0.1891
ENSG00000131446,MGAT1,23,-0.1693,25,-0.0139,28,0.11884,24,-0.0927,33,0.39733,24,-0.0683,29,0.21423
ENSG00000278970,HEIH,22,0.18664,7,-1.4608,33,0.75200,13,-0.9048,40,1.10433,34,0.80215,17,-0.2869
ENSG00000196670,ZFP62,8,-0.4578,9,-0.0824,19,1.00436,7,-0.7516,21,1.21217,12,0.21961,11,0.12976
ENSG00000250222,AC008443.5,16,0.02664,10,-0.6895,11,-0.4959,11,-0.7020,31,1.03632,35,1.25748,15,-0.1170
ENSG00000146063,TRIM41,23,-0.4324,28,-0.0660,32,0.14914,23,-0.5563,59,1.12542,41,0.52069,39,0.42982
ENSG00000204628,RACK1,199,-0.1136,161,-0.4225,180,-0.2471,172,-0.4538,310,0.60729,369,0.89432,272,0.39365
ENSG00000183718,TRIM52,15,-0.7775,57,1.46193,23,0.02295,26,0.23681,24,0.07021,12,-0.9227,12,-1.0146
ENSG00000248275,TRIM52-AS1,15,-0.3094,13,-0.5112,15,-0.2782,18,0.03781,22,0.33851,34,1.03401,12,-0.5562
ENSG00000112679,DUSP22,31,0.19570,25,-0.1891,23,-0.2804,24,-0.3014,28,-0.0074,39,0.53407,33,0.26868
ENSG00000112685,EXOC2,23,0.82158,16,0.11638,9,-0.6961,11,-0.6290,25,0.81490,10,-0.6351,11,-0.5137
ENSG00000124535,WRNIP1,57,0.68440,33,-0.2852,40,0.00178,34,-0.3853,29,-0.5085,31,-0.3920,50,0.33325
ENSG00000124570,SERPINB6,17,-0.7019,14,-0.9214,47,0.94835,12,-1.4601,85,1.98435,52,1.10155,27,0.03864
ENSG00000244041,LINC01011,14,0.45533,8,-0.5817,12,0.04582,9,-0.5605,3,-1.9800,30,1.58603,8,-0.4328
ENSG00000124588,NQO2,74,0.83518,104,1.21700,19,-1.3916,37,-0.5802,18,-1.4837,39,-0.3592,47,-0.0695
ENSG00000137274,BPHL,19,0.36909,16,0.02035,9,-0.8523,13,-0.4001,24,0.69821,13,-0.2643,19,0.30439
ENSG00000137267,TUBB2A,1194,0.87118,779,0.00281,303,-1.4282,882,0.30805,288,-1.5031,237,-1.7917,508,-0.6540
ENSG00000137285,TUBB2B,30,-1.8331,28,-1.7615,74,-0.3124,39,-1.6358,445,2.85226,318,2.14010,28,-1.7802
ENSG00000180822,PSMG4,22,0.17910,20,0.01462,25,0.32695,17,-0.3907,29,0.59523,24,0.27330,12,-0.7233
ENSG00000137266,SLC22A23,25,0.06824,29,0.28019,18,-0.4489,28,0.34748,18,-0.4809,14,-0.8668,22,-0.1853
ENSG00000145945,FAM50B,24,0.92204,12,-0.3450,14,-0.0588,10,-0.7286,12,-0.2755,18,0.27294,14,-0.0994
ENSG00000112739,PRPF4B,124,-0.7463,289,0.67583,317,0.82802,210,0.24749,202,0.10453,125,-0.6363,105,-0.8950
ENSG00000198721,ECI2,20,-0.4288,27,0.08442,19,-0.4555,17,-0.8051,65,1.54311,43,0.81915,31,0.28620
ENSG00000153046,CDYL,19,-1.5441,23,-1.1033,72,0.62450,60,0.54815,47,-0.0396,59,0.32523,68,0.54656
ENSG00000214113,LYRM4,65,0.70572,30,-0.6147,21,-1.1315,46,0.00456,27,-0.7944,41,-0.1581,49,0.10993
ENSG00000145982,FARS2,19,1.16460,8,-0.3898,12,0.11724,8,-0.5394,5,-1.0294,7,-0.6972,9,-0.2288
ENSG00000124785,NRN1,296,0.20963,217,-0.3085,157,-0.8040,332,0.56922,72,-1.9572,174,-0.6447,280,0.08240
ENSG00000216863,LY86-AS1,31,0.23832,58,1.24978,12,-1.1565,26,-0.0744,2,-3.4591,30,0.18999,25,-0.1384
ENSG00000124783,SSR1,78,-0.0902,112,0.50177,84,0.05430,72,-0.2769,122,0.64714,91,0.18230,56,-0.5791
ENSG00000124784,RIOK1,23,-0.4787,38,0.34913,44,0.59331,33,0.21416,31,0.04562,18,-0.7999,28,-0.1461
ENSG00000168566,SNRNP48,14,-0.6429,39,1.10785,37,1.01584,19,-0.0752,21,0.09198,10,-0.9690,12,-0.7366
ENSG00000239264,TXNDC5,22,0.70486,16,0.05201,11,-0.4815,13,-0.4601,18,0.22542,20,0.39493,7,-1.1650
ENSG00000124802,EEF1E1,64,1.02101,43,0.16489,11,-1.7986,30,-0.5879,10,-1.9736,54,0.51109,47,0.28412
ENSG00000124786,SLC35B3,13,0.00647,18,0.51982,17,0.39435,11,-0.2762,10,-0.3905,12,-0.0888,15,0.24965
ENSG00000285219,HULC,9,-0.3182,30,1.65462,14,0.36923,8,-0.5000,11,0.00970,12,0.21635,4,-1.4867
ENSG00000111845,PAK1IP1,31,-0.7156,56,0.29103,71,0.66627,65,0.85626,23,-1.0579,12,-2.0012,28,-0.7729
ENSG00000111843,TMEM14C,68,0.44336,39,-0.5023,39,-0.5119,48,-0.2694,66,0.29298,65,0.27569,52,-0.0658
ENSG00000137210,TMEM14B,73,0.50175,42,-0.4552,55,-0.0379,50,-0.2709,44,-0.3572,62,0.15321,60,0.10699
ENSG00000224531,SMIM13,116,0.48814,75,-0.2793,53,-0.8092,100,0.26290,50,-0.8826,60,-0.6106,83,-0.1327
ENSG00000205269,TMEM170B,58,0.43743,40,-0.2464,35,-0.4248,38,-0.4364,57,0.31018,50,0.09824,58,0.34223
ENSG00000095951,HIVEP1,19,-1.1732,61,0.72131,43,0.15004,50,0.68486,52,0.45789,16,-1.2773,20,-0.9984
ENSG00000112137,PHACTR1,160,-0.4681,215,0.05268,172,-0.2895,240,0.35695,146,-0.5408,210,0.01652,275,0.44520
ENSG00000145979,TBC1D7,29,0.70877,18,-0.1329,12,-0.7137,19,-0.0693,7,-1.5244,20,0.01541,19,-0.0844
ENSG00000145990,GFOD1,256,0.26304,241,0.12107,216,-0.0477,250,0.28039,85,-1.4592,181,-0.3246,157,-0.5384
ENSG00000124523,SIRT5,32,0.70829,49,1.25235,17,-0.4388,16,-0.7767,14,-0.7370,19,-0.2754,20,-0.1873
ENSG00000225921,NOL7,61,-0.7485,54,-0.8287,125,0.47113,116,0.56437,94,0.01867,77,-0.2724,93,0.01012
ENSG00000010017,RANBP9,80,0.54683,73,0.28953,27,-1.1973,56,-0.1623,44,-0.4686,48,-0.3538,72,0.27184
ENSG00000050393,MCUR1,53,-0.0230,37,-0.5672,59,0.13226,59,0.22974,31,-0.8591,58,0.10315,60,0.17717
ENSG00000112149,CD83,48,1.11437,30,0.07832,5,-2.5269,27,-0.1350,9,-1.7217,8,-1.8509,37,0.43402
ENSG00000008083,JARID2,15,-0.7290,48,1.20481,37,0.79678,22,-0.0302,28,0.31834,18,-0.3130,6,-1.8556
ENSG00000047579,DTNBP1,54,0.32260,22,-1.0852,17,-1.4734,41,-0.2573,55,0.27809,81,0.91263,53,0.23878
ENSG00000007944,MYLIP,28,0.14181,19,-0.4533,43,0.82874,27,0.07948,32,0.32011,5,-2.3805,19,-0.4551
ENSG00000124788,ATXN1,70,-0.7303,126,0.26862,95,-0.1671,118,0.25673,116,0.13637,126,0.26290,116,0.14243
ENSG00000112183,RBM24,12,0.77612,18,1.28383,4,-1.0822,4,-1.3875,2,-1.6524,6,-0.4801,19,1.38796
ENSG00000112186,CAP2,263,0.17182,280,0.24318,244,0.02560,298,0.54551,42,-2.5853,91,-1.4602,185,-0.4024
ENSG00000137414,FAM8A1,50,0.78531,35,0.05941,21,-0.7047,29,-0.3205,24,-0.4904,37,0.14232,25,-0.4669
ENSG00000124789,NUP153,22,0.13470,26,0.33794,35,0.79970,19,-0.2446,12,-0.8139,15,-0.5041,23,0.14145
ENSG00000137177,KIF13A,13,-0.9893,16,-0.5648,78,2.01598,13,-1.1583,42,0.91217,31,0.45655,32,0.51437
ENSG00000137364,TPMT,49,0.28023,31,-0.4489,32,-0.4048,35,-0.4125,32,-0.4309,75,0.91922,56,0.45213
ENSG00000165097,KDM1B,11,0.05980,11,-0.0385,14,0.41386,7,-0.8600,19,0.85992,20,0.92402,9,-0.3152
ENSG00000124795,DEK,87,-1.3704,138,-0.5269,306,0.72655,246,0.61381,265,0.49704,193,-0.0042,124,-0.6823
ENSG00000172201,ID4,8,-2.8647,7,-2.7692,63,0.39251,28,-1.1507,321,3.58623,65,0.43565,18,-1.5013
ENSG00000112242,E2F3,20,-0.2239,42,0.97141,24,0.12181,25,0.26336,5,-2.2122,16,-0.5041,21,-0.1410
ENSG00000124766,SOX4,7,-2.0692,12,-1.0783,41,0.83125,26,0.17466,50,1.15308,44,0.96282,18,-0.4773
ENSG00000272168,CASC15,37,-0.6867,67,0.34448,53,-0.0216,73,0.79417,22,-1.3172,25,-1.1423,58,0.10987
ENSG00000152954,NRSN1,136,-0.4589,151,-0.2360,129,-0.4758,229,0.68131,49,-1.9260,88,-1.0571,315,0.93836
ENSG00000124532,MRS2,34,1.27256,21,0.17979,7,-1.4398,13,-0.7834,24,0.37427,11,-0.8250,13,-0.5194
ENSG00000112293,GPLD1,17,0.24615,44,1.77635,7,-1.1989,10,-0.8452,9,-0.7793,17,0.15140,18,0.27063
ENSG00000112294,ALDH5A1,92,0.02139,66,-0.4902,79,-0.2109,93,0.06247,83,-0.1422,131,0.58259,79,-0.2065
ENSG00000137261,KIAA0319,31,-0.0447,36,0.22696,15,-1.1318,39,0.49807,30,-0.0576,14,-1.1654,29,-0.1383
ENSG00000111802,TDP2,75,0.58067,39,-0.5422,41,-0.4848,53,-0.1350,44,-0.3598,56,-0.0036,58,0.05218
ENSG00000112304,ACOT13,37,0.56145,28,0.01925,23,-0.2570,22,-0.5056,38,0.48603,27,-0.0609,24,-0.2400
ENSG00000112308,C6orf62,160,-0.2232,212,0.25254,202,0.17340,199,0.23224,185,0.03776,117,-0.6697,158,-0.2052
ENSG00000111913,RIPOR2,29,-0.2011,42,0.36839,49,0.61924,36,0.24570,23,-0.5695,31,-0.1096,13,-1.3365
ENSG00000079691,CARMIL1,10,-1.3027,24,0.22355,35,0.81475,15,-0.6924,66,1.90407,33,0.69422,11,-1.0145
ENSG00000197061,HIST1H4C,78,-0.7433,91,-0.4147,95,-0.3494,153,0.65395,125,0.07975,131,0.15312,102,-0.2325
ENSG00000168298,HIST1H1E,7,-1.7691,14,-0.6817,61,1.70033,27,0.54928,27,0.36321,17,-0.3617,6,-1.9438
ENSG00000112763,BTN2A1,24,-0.0689,32,0.39279,24,-0.0198,30,0.45637,18,-0.4507,13,-0.9313,13,-0.9250
ENSG00000228223,HCG11,14,0.14376,14,0.15269,10,-0.3304,12,-0.1371,16,0.35679,14,0.15882,10,-0.3792
ENSG00000182952,HMGN4,26,0.61772,12,-0.6080,17,-0.1573,16,-0.3195,23,0.30762,19,0.04650,14,-0.4642
ENSG00000146109,ABT1,14,0.34028,12,0.03272,10,-0.2652,10,-0.2084,11,-0.0123,17,0.60042,6,-0.9327
ENSG00000181315,ZNF322,16,-0.2069,21,0.22908,25,0.54944,17,-0.0733,18,0.06538,16,-0.1648,17,-0.0608
ENSG00000096654,ZNF184,25,1.57748,11,-0.0756,9,-0.4126,7,-1.0389,1,-3.0920,18,0.64636,6,-1.1124
ENSG00000269293,ZSCAN16-AS1,39,-0.5538,42,-0.3654,60,0.18220,38,-0.7490,112,1.18848,102,1.03589,74,0.51725
ENSG00000189134,NKAPL,12,0.35807,11,0.12918,14,0.52005,9,-0.2294,1,-2.6683,15,0.63875,7,-0.4770
ENSG00000197062,ZSCAN26,13,0.09221,14,0.20682,17,0.50113,10,-0.4995,10,-0.3523,17,0.50707,15,0.25985
ENSG00000137338,PGBD1,9,-0.2090,31,1.77852,27,1.52880,5,-1.3944,9,-0.2538,8,-0.3709,8,-0.3889
ENSG00000204713,TRIM27,47,0.90731,37,0.34390,35,0.24680,22,-0.6784,18,-0.7985,20,-0.6247,30,-0.0095
ENSG00000204681,GABBR1,292,-0.0497,276,-0.1254,281,-0.1001,259,-0.3273,577,1.05983,361,0.29217,230,-0.4082
ENSG00000204655,MOG,5,-1.9920,11,-0.6506,82,2.79513,11,-0.8351,35,1.16702,2,-2.9789,19,0.16576
ENSG00000206503,HLA-A,55,-1.0372,38,-1.4466,77,-0.3814,59,-1.0612,465,2.75176,206,1.19013,42,-1.2915
ENSG00000204619,PPP1R11,76,0.72255,39,-0.4479,42,-0.3378,47,-0.2465,17,-1.6850,45,-0.2520,78,0.62310
ENSG00000234127,TRIM26,13,0.02909,12,-0.0831,15,0.24308,13,0.00669,13,-0.0510,15,0.17728,9,-0.4725
ENSG00000231074,HCG18,58,-1.1913,224,1.08082,220,1.04977,125,0.19534,95,-0.2922,94,-0.3043,64,-0.8967
