gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
MIR137HG,ENSG00000225206,10.970926902032707,7.927392876744313e-25,6.034922126266626e-24,1.5044258545631328
STAU2,ENSG00000040341,10.966524337299523,8.233962301913971e-25,6.258079994227927e-24,0.4271273154135624
SLC1A6,ENSG00000105143,10.945315088432164,9.884239014095645e-25,7.504182982075765e-24,1.2797952145528022
CDH2,ENSG00000170558,10.943576460212919,1.0033280834636885e-24,7.61320120660802e-24,0.5350167665887477
IFT22,ENSG00000128581,10.93910111691971,1.0427281882455661e-24,7.903585622076073e-24,0.8085166533085779
TMEM203,ENSG00000187713,10.938206764885713,1.0507844029277649e-24,7.960332574374725e-24,0.7844873329162914
SEMA6C,ENSG00000143434,10.933463227390977,1.0945594975573258e-24,8.287463758049158e-24,1.1394660346167946
DUSP2,ENSG00000158050,10.933225543414467,1.096800011272774e-24,8.299931650005176e-24,1.6528718462070286
MT-CO3,ENSG00000198938,10.920694327561813,1.2216130126160588e-24,9.229451393153867e-24,0.6674873448100129
ZNF697,ENSG00000143067,10.907578499282714,1.3673890418460037e-24,1.0314083452715378e-23,1.5992783304845373
LINC01476,ENSG00000265313,10.89359103030392,1.541944483424429e-24,1.16181984069128e-23,1.5522482599797502
LRRC20,ENSG00000172731,10.890287543394885,1.5863031786201643e-24,1.1933132146164712e-23,1.2161077045510145
TFR2,ENSG00000106327,10.88918037944923,1.6014520275823343e-24,1.2040610537664491e-23,1.5890037268817847
LINGO2,ENSG00000174482,10.885568457697934,1.6518793979032673e-24,1.2413074378760197e-23,1.4677743498767217
RASD1,ENSG00000108551,10.883909313654334,1.675569394714149e-24,1.258432747443292e-23,1.2116471603538885
PJA1,ENSG00000181191,10.880482840101045,1.7255684262530718e-24,1.2952883938635437e-23,0.5623626918519813
KCNK4,ENSG00000182450,10.877327467866033,1.7729221403004147e-24,1.3286934453071794e-23,1.5591050405348557
XPR1,ENSG00000143324,10.873449066591492,1.8328997593952793e-24,1.3729067490390042e-23,0.7597068463792969
ARRB1,ENSG00000137486,10.862710631019116,2.009695159724034e-24,1.5037210517913718e-23,0.4397527089301745
SLC16A14,ENSG00000163053,10.86199025378549,2.0221445535264996e-24,1.512226560975917e-23,1.2971011123932654
SLC25A23,ENSG00000125648,10.854865039543922,2.149485760301571e-24,1.6057382400713556e-23,0.4565330669498877
CDK20,ENSG00000156345,10.854752832895445,2.151553579634918e-24,1.6064243794101094e-23,1.1896515014103688
GOT2,ENSG00000125166,10.846959988500577,2.3001097439405767e-24,1.7155087455206745e-23,0.5510515026661089
LIN7A,ENSG00000111052,10.832866919329788,2.5951253887537397e-24,1.9334790809494147e-23,1.1194508449394909
VSTM2A-OT1,ENSG00000224223,10.826332404350179,2.744393527610163e-24,2.042512690916254e-23,1.505285240883926
LIMK1,ENSG00000106683,10.810899700321212,3.1316691530534117e-24,2.3270249735368174e-23,0.885558947755503
CITED2,ENSG00000164442,10.790838943406767,3.717321511085282e-24,2.7563396689888056e-23,1.1772214260672995
KIAA1671,ENSG00000197077,10.789271948396138,3.7674084541446974e-24,2.790517645128799e-23,0.8046197592951225
TM2D3,ENSG00000184277,10.786451306920574,3.859262923205829e-24,2.8570401418245694e-23,0.5918422658773759
VSTM5,ENSG00000214376,10.782782802213577,3.982066005849965e-24,2.944832622421427e-23,1.7235383351201528
F12,ENSG00000131187,10.780356143576352,4.065424849009446e-24,3.0048885835327885e-23,1.5186227037561677
ETV5,ENSG00000244405,10.77941522470503,4.098211263969476e-24,3.0275210801533494e-23,0.8852332527504378
PELI3,ENSG00000174516,10.773857130359213,4.29731540669523e-24,3.1712554086261476e-23,0.7154076222845234
PCDH8,ENSG00000136099,10.77072742305882,4.413629943128265e-24,3.255372333250858e-23,1.457148519259821
ARPC4,ENSG00000241553,10.768959325008108,4.48071847279081e-24,3.3031119247994284e-23,0.41344922118373795
KIAA0319,ENSG00000137261,10.766254180596825,4.58532894122653e-24,3.374889026409858e-23,0.9501463347652481
LRFN5,ENSG00000165379,10.765192694274894,4.6270376236931e-24,3.4037949929662346e-23,1.2555758019548704
KCNJ12,ENSG00000184185,10.764840733725572,4.640950185823307e-24,3.412233600591918e-23,1.5246942086447168
MAP1S,ENSG00000130479,10.755910623745978,5.0081986602663146e-24,3.678381117947571e-23,0.562268038394107
PWWP2B,ENSG00000171813,10.751648538111358,5.193519305631458e-24,3.808489996579795e-23,1.380455314927906
PRRT3,ENSG00000163704,10.751379051488678,5.2054633969641665e-24,3.8152470843926664e-23,0.8269532980455421
SOHLH1,ENSG00000165643,10.740099921004926,5.730632613908778e-24,4.1913685005025113e-23,1.6011404453048432
IGSF9B,ENSG00000080854,10.738327173203395,5.817831646141229e-24,4.252920131700625e-23,1.1695357274339213
MAPK8IP3,ENSG00000138834,10.729410607063981,6.2768299581047945e-24,4.581266439918053e-23,0.47648907820915376
PCDH20,ENSG00000280165,10.727916686761473,6.3571777107757055e-24,4.637488145277246e-23,1.1605076045017468
DAGLB,ENSG00000164535,10.725790881540501,6.473275461496531e-24,4.717256054501408e-23,0.8636023309080798
PITPNM2,ENSG00000090975,10.723876215368504,6.579644621808817e-24,4.7922716455978025e-23,1.2121588705179032
CDO1,ENSG00000129596,10.705129035708973,7.717414512784311e-24,5.612190564265678e-23,0.8689195951359867
GMDS,ENSG00000112699,10.701777335423639,7.940520500236278e-24,5.770266131212071e-23,1.3045202231436657
PVALB,ENSG00000100362,10.700910780610458,7.999238188960798e-24,5.805054629652391e-23,1.6132137718841282
ABCG4,ENSG00000172350,10.700265289257626,8.043256891974192e-24,5.83396998334838e-23,1.633430623286559
RAB6A,ENSG00000175582,10.694620406408026,8.438607654185603e-24,6.11438150246512e-23,0.36406141008540427
CORO1A,ENSG00000102879,10.694162782257582,8.471492053142532e-24,6.135028208641097e-23,1.2252842481104862
PKDCC,ENSG00000162878,10.693703591583512,8.504617031720247e-24,6.155827667133811e-23,1.3810616532028723
SNX32,ENSG00000172803,10.691998191100742,8.628771513012996e-24,6.242460633404898e-23,1.352277869986735
C12orf10,ENSG00000139637,10.69023061626388,8.759353508395405e-24,6.333651525444521e-23,0.629590389997297
DDX41,ENSG00000183258,10.6824330910273,9.35924796239888e-24,6.760424225863005e-23,0.7025181911065914
P2RX5,ENSG00000083454,10.680555365645235,9.509705082609627e-24,6.865555162171217e-23,1.6231485689371068
STIM1,ENSG00000167323,10.67792673718135,9.724376078481726e-24,7.009675319697735e-23,0.986111420560122
CPNE7,ENSG00000178773,10.673775577286843,1.0073235790466757e-23,7.253663917741055e-23,1.2654075796012012
RNFT2,ENSG00000135119,10.67115792476393,1.029958639357569e-23,7.409023109779075e-23,0.9351862479229238
ARHGEF3,ENSG00000163947,10.666061023395292,1.0754922338226362e-23,7.732589995956269e-23,0.9430326742476005
SGIP1,ENSG00000118473,10.662109514847733,1.1121652437952837e-23,7.988043994104151e-23,0.43538819153815655
TAC3,ENSG00000166863,10.653991479852102,1.191451249393181e-23,8.553114593101433e-23,1.7668902636873243
RLIM,ENSG00000131263,10.639311198032168,1.3493547569747126e-23,9.681689650018253e-23,0.39504418748990755
YPEL1,ENSG00000100027,10.635150367538571,1.3977769307199135e-23,1.0018834954190888e-22,0.6408400766354987
SBK1,ENSG00000188322,10.633469020319403,1.417830180550173e-23,1.015215800899066e-22,0.9782435057786332
TMEM132B,ENSG00000139364,10.632397770119702,1.4307557075891218e-23,1.0239463658460398e-22,0.5002391210014911
SATB2-AS1,ENSG00000225953,10.631029895024916,1.4474306158307488e-23,1.0353499343636835e-22,1.2693567532460648
LINC02263,ENSG00000228358,10.620692965621904,1.5798448205390547e-23,1.1289105857195485e-22,1.6513607799774084
PLEKHB2,ENSG00000115762,10.61094965117555,1.7156506174130053e-23,1.2234514632439578e-22,0.36412126513975007
C2CD4C,ENSG00000183186,10.605528100050163,1.7961778114112592e-23,1.279570706936553e-22,1.3578662378925344
IDH3A,ENSG00000166411,10.597076104270386,1.9292705686513365e-23,1.3722857373048208e-22,0.49973074570535214
STXBP5-AS1,ENSG00000233452,10.586887281213583,2.1027984448159918e-23,1.4941949091608092e-22,1.0210847856900176
ERI3,ENSG00000117419,10.580646362635393,2.2166586922793688e-23,1.572702464060342e-22,0.43093680981463756
TAFA1,ENSG00000183662,10.574566510898503,2.333466768457315e-23,1.6538978206251465e-22,1.3394172553934842
APOO,ENSG00000184831,10.570324454769446,2.4185691274795846e-23,1.7124792651865327e-22,0.7076135990656214
SULT1A1,ENSG00000196502,10.568369062299944,2.4588289691565875e-23,1.7392233047521064e-22,0.8484172491372117
MACROD2,ENSG00000172264,10.567737601104602,2.4719719165026453e-23,1.7476353807262252e-22,0.6698272699173451
DPCD,ENSG00000166171,10.558145090476268,2.6804283414893625e-23,1.8892761940996882e-22,0.6943506465581617
CYCS,ENSG00000172115,10.557890799100216,2.6861857565054606e-23,1.8923799555784688e-22,0.4705704247470912
MYL12B,ENSG00000118680,10.557123831987985,2.7036251969117047e-23,1.9037062658556625e-22,0.5695478025695371
COL26A1,ENSG00000160963,10.556867307318434,2.709483172144444e-23,1.9068704077070945e-22,1.5592055470934372
AL021395.1,ENSG00000233508,10.549149342015266,2.8917518239835576e-23,2.0320771867178574e-22,1.4978704725879868
ARHGAP20,ENSG00000137727,10.548036275635704,2.919024488965512e-23,2.0502113207171337e-22,1.234969662096025
ELFN2,ENSG00000166897,10.536554072205242,3.2157199880449626e-23,2.2551991105320844e-22,0.9694889795496007
SLC17A6,ENSG00000091664,10.535382923222578,3.247616662438313e-23,2.276426183094298e-22,1.47273678762684
INPP5J,ENSG00000185133,10.525691348573796,3.523924550173619e-23,2.4688668389862994e-22,1.4986483812638667
LINC00622,ENSG00000260941,10.524899362414859,3.547510485658257e-23,2.484145994892057e-22,1.6527418453743774
MMP24,ENSG00000125966,10.516834822739765,3.796791227400062e-23,2.6556494408853825e-22,1.39874761200653
KLHL29,ENSG00000119771,10.50991082095252,4.0246524159459823e-23,2.81122272951909e-22,1.4774585985471858
CCDC34,ENSG00000109881,10.507229192313936,4.11650735843469e-23,2.8739472202218613e-22,0.858524076253258
FBXO33,ENSG00000165355,10.502119302344928,4.2973428341882444e-23,2.998699989687923e-22,0.5506777787677368
PLEKHO1,ENSG00000023902,10.495894478072275,4.528329086198371e-23,3.15830616955063e-22,0.746406850274151
RASD2,ENSG00000100302,10.488792273763076,4.806970323353708e-23,3.3476344897615734e-22,1.1338764785920585
ISLR2,ENSG00000167178,10.486209925001088,4.912451934657537e-23,3.419389476628904e-22,1.631094334214148
MAPK13,ENSG00000156711,10.474984712863376,5.398344106678198e-23,3.751996796570919e-22,1.4872887630736478
SOWAHA,ENSG00000198944,10.470371794616064,5.611596317732236e-23,3.8963378903598344e-22,0.6809009530627712
LAMTOR3,ENSG00000109270,10.467075707256482,5.769078799773182e-23,3.997739929818035e-22,0.5404114009706742
ATP6V1D,ENSG00000100554,10.46432350100979,5.903933463257337e-23,4.0891614477674824e-22,0.4755750005356614
UBXN11,ENSG00000158062,10.4400043505313,7.240143748038007e-23,5.004722510698675e-22,1.0055118275460058
APBA1,ENSG00000107282,10.437621128209809,7.386249712374221e-23,5.103193881851433e-22,0.6057347228328869
GLOD4,ENSG00000167699,10.426765029859995,8.08973486358811e-23,5.575454841635651e-22,0.4949634227742914
YPEL3,ENSG00000090238,10.42457864789038,8.239268787817997e-23,5.675715123081919e-22,0.44612550862908584
BTBD2,ENSG00000133243,10.424061742160058,8.275021116357141e-23,5.697535475040579e-22,0.537896735091115
DNAJB14,ENSG00000164031,10.420693228808794,8.511812250326034e-23,5.854803140886171e-22,0.3725353168798957
SFXN5,ENSG00000144040,10.416554431196369,8.811984799148245e-23,6.052339633301967e-22,0.6008759879769201
RPRD1A,ENSG00000141425,10.416402136666607,8.823228535195651e-23,6.057085718881612e-22,0.3433546882746956
SCN1A,ENSG00000144285,10.415911915523933,8.859517878921997e-23,6.079012341369306e-22,0.7036108143995508
FNDC5,ENSG00000160097,10.394006685190474,1.0641757645193917e-22,7.28759660004289e-22,0.9389771300562519
VPS53,ENSG00000141252,10.393931790542224,1.0648424704868018e-22,7.288591190006871e-22,0.4200079183760197
ZNF804A,ENSG00000170396,10.389820610701417,1.1020834844023977e-22,7.536115881356317e-22,1.1345324269856354
PRKN,ENSG00000185345,10.388924346713763,1.1103724790694744e-22,7.589083687019092e-22,0.6523292239810017
TOMM70,ENSG00000154174,10.385037972850588,1.1470375405575546e-22,7.832019396371735e-22,0.5010901525112654
SLC45A1,ENSG00000162426,10.381445842766281,1.1819950333051495e-22,8.066769814700232e-22,0.8570530713297897
ACSL4,ENSG00000068366,10.374704341320161,1.2504824896128118e-22,8.53001159459164e-22,0.44606636887250684
LINC01202,ENSG00000280776,10.372989878865909,1.268519608018609e-22,8.640398909003947e-22,1.5935766117150187
STUB1,ENSG00000103266,10.371491298875064,1.284497043900531e-22,8.744965992497671e-22,0.3868967083184227
AC016717.2,ENSG00000273301,10.360069357194739,1.4130253091523406e-22,9.615313897771307e-22,1.4557867936727749
LGI1,ENSG00000108231,10.350525977686056,1.530152430678922e-22,1.038705222127212e-21,0.7557718238671347
GRIP1,ENSG00000155974,10.34695411011028,1.5764283085403946e-22,1.0695989547800532e-21,1.3134436429311744
SCN1B,ENSG00000105711,10.345657742556382,1.5935651927530845e-22,1.0801775314796246e-21,0.6313616498796675
AC027031.2,ENSG00000254615,10.33979288413714,1.6734349802047943e-22,1.1332170890660083e-21,1.0777510469691798
CCDC106,ENSG00000173581,10.33314924521902,1.7687224361632763e-22,1.196819027952891e-21,0.8782166047557975
TMEM127,ENSG00000135956,10.333125718879842,1.7690692650430514e-22,1.196819027952891e-21,0.5098239427434317
TCERG1L,ENSG00000176769,10.329952098748283,1.816479807592606e-22,1.2271115645588136e-21,1.3110843566171437
WRNIP1,ENSG00000124535,10.327356922516751,1.8561852881982563e-22,1.2527234076845498e-21,0.5385946476313039
LINC01018,ENSG00000250056,10.326605635646485,1.8678398327163282e-22,1.259980566692863e-21,1.560562567694099
TMEM233,ENSG00000224982,10.321150914639999,1.9546655585802528e-22,1.3166438801096962e-21,1.4626733208910059
NME5,ENSG00000112981,10.313936563264138,2.0756855488570608e-22,1.3968154509569157e-21,0.9157527896295159
ATP6V1F,ENSG00000128524,10.310806563183245,2.1304787745307566e-22,1.4323088904096385e-21,0.5551227618107282
LRFN2,ENSG00000156564,10.31059625736483,2.1342114358762263e-22,1.4341285211174045e-21,1.5551757803337811
ADGRA1,ENSG00000197177,10.309474851635787,2.154224896208996e-22,1.4468813731049079e-21,1.1002163396723237
NDST3,ENSG00000164100,10.307332780499031,2.192973444364657e-22,1.4721993194949476e-21,1.3463205229776714
MIR600HG,ENSG00000236901,10.303764226963724,2.259069138410621e-22,1.5151156116873919e-21,1.4988661099206169
CHM,ENSG00000188419,10.299894150338263,2.332987363756734e-22,1.5631910059073766e-21,0.5026128896678452
SELENOH,ENSG00000211450,10.297540706772839,2.3791074134500856e-22,1.5925662987448202e-21,0.5699103426938867
MYCBP2,ENSG00000005810,10.288502612572161,2.564797369174682e-22,1.7160446543300398e-21,0.5010530121085655
SIPA1L1,ENSG00000197555,10.284781228505489,2.6453742927104e-22,1.7682638206223464e-21,0.4085560679598741
RGS14,ENSG00000169220,10.283488592355564,2.6739472630882316e-22,1.7865086470451343e-21,1.2783801655127172
RPS6KA3,ENSG00000177189,10.282796544804846,2.6893703329577913e-22,1.795954569696658e-21,0.6049177191658002
ENPP5,ENSG00000112796,10.277070590401365,2.8204164698341445e-22,1.882567382945169e-21,0.8186652631786386
GJB6,ENSG00000121742,10.275910253035454,2.8477352245492453e-22,1.8989883222101525e-21,1.471588556221525
NRXN2,ENSG00000110076,10.273845750712136,2.8969927879899763e-22,1.9309140771452503e-21,0.5816183710172309
FEM1B,ENSG00000169018,10.273531214019405,2.904571327505216e-22,1.9350425855357676e-21,0.39982251747193587
AC107373.2,ENSG00000272157,10.266038693533101,3.091034850444416e-22,2.054369667363842e-21,1.5324489029319912
TMTC1,ENSG00000133687,10.26592971645936,3.0938328297871062e-22,2.0552519706242578e-21,0.8400423783946769
RAPGEFL1,ENSG00000108352,10.263224675511438,3.1640964336147933e-22,2.09893573102202e-21,1.1896767035604445
FOCAD,ENSG00000188352,10.260482281214472,3.2369479793978393e-22,2.14624392353148e-21,1.110254013185263
ABRACL,ENSG00000146386,10.256729693953243,3.339341627761693e-22,2.2120368687784447e-21,1.3732100152549025
CLTC,ENSG00000141367,10.2509246943697,3.504109060441104e-22,2.320082062424695e-21,0.4298475808415283
PREP,ENSG00000085377,10.245375561285602,3.669154079523426e-22,2.428208644389154e-21,1.2309784310598482
MPP7,ENSG00000150054,10.243017327503196,3.7416101935207277e-22,2.4738167301248447e-21,1.489522133555582
STYK1,ENSG00000060140,10.233877006246422,4.0361221251964777e-22,2.6660150729617754e-21,1.544105322360428
PLEKHA2,ENSG00000169499,10.230462084653942,4.1519663126641e-22,2.7399449080314508e-21,0.6009474739189491
WDR82,ENSG00000164091,10.229783973339309,4.1753597709124226e-22,2.754082280228548e-21,0.4187608519151036
GLRX,ENSG00000173221,10.227503979575843,4.254978994697283e-22,2.8039529188535563e-21,1.205039053472702
MAP3K21,ENSG00000143674,10.225671521917405,4.320061267019583e-22,2.8454993557555473e-21,1.6150560596571637
PNMA5,ENSG00000198883,10.224675487626046,4.35585052005704e-22,2.8677212773828188e-21,1.679148106582193
DUSP14,ENSG00000276023,10.218200787494817,4.595783791759643e-22,3.0242594188994596e-21,1.4234849085371883
DOK4,ENSG00000125170,10.215588275498492,4.696271342069088e-22,3.0889310375576302e-21,1.3260903437456733
CACNA2D1,ENSG00000153956,10.215034035619505,4.717868531233285e-22,3.1016767855619766e-21,0.7836842469194618
LDHB,ENSG00000111716,10.20995602757287,4.920392938632823e-22,3.2317825236499515e-21,0.42495312896566517
BEX3,ENSG00000166681,10.198041889803832,5.43008552219913e-22,3.563206823651513e-21,0.33855980007176534
AGPAT2,ENSG00000169692,10.195877354100004,5.528159666534442e-22,3.6258605189653634e-21,1.3332398499022469
CCSER1,ENSG00000184305,10.195319093356385,5.553738261671691e-22,3.640928690590302e-21,1.4509850132700026
CA7,ENSG00000168748,10.190923663636852,5.759278123968819e-22,3.773906720052142e-21,1.5935758529944017
DUSP8,ENSG00000184545,10.190780492117662,5.766098665698583e-22,3.776605485026668e-21,0.8536892573886616
KCTD17,ENSG00000100379,10.190111947722862,5.798053746631102e-22,3.795756309913954e-21,0.7379848420202899
LRP12,ENSG00000147650,10.188695613633937,5.866333742301826e-22,3.838658554126995e-21,0.8318462366756822
FAM189A1,ENSG00000104059,10.185281231029515,6.034237853239585e-22,3.944833604992034e-21,1.2096671339161886
MORN4,ENSG00000171160,10.183826033560985,6.107240268698566e-22,3.990691782870494e-21,0.819900244748565
SMPD3,ENSG00000103056,10.182208218739499,6.189430507178182e-22,4.0425079532163294e-21,1.3644280926290113
PSMA1,ENSG00000129084,10.17356892889149,6.64728671319487e-22,4.3354702002018056e-21,0.5334956724966409
CBX7,ENSG00000100307,10.171024840572798,6.788416010188284e-22,4.423388837967443e-21,0.4718049567869276
