gene,ensembl,t_stat_spd01-spd04,p_value_spd01-spd04,fdr_spd01-spd04,logFC_spd01-spd04
STK3,ENSG00000104375,-8.357178859398319,9.226431200201932e-16,4.174743570256471e-15,-0.8447177074526073
ATXN2,ENSG00000204842,-8.354664937006696,9.396760043532974e-16,4.2490622817360194e-15,-0.3945727499384928
ZNF708,ENSG00000182141,-8.351527108762244,9.613728393353602e-16,4.342956747055698e-15,-0.9302796960858482
TARDBP,ENSG00000120948,-8.339573475197856,1.0486601851531977e-15,4.732684342229979e-15,-0.27782133382760943
SFT2D1,ENSG00000198818,-8.3394959317587,1.0492512524735432e-15,4.733823355656137e-15,-0.5246097438784831
TBC1D5,ENSG00000131374,-8.338928519665428,1.0535863296317105e-15,4.75184773451514e-15,-0.29937044120306044
HDAC2,ENSG00000196591,-8.336431748075853,1.0728732076411539e-15,4.83571390622393e-15,-0.34660551662995687
ACAP2,ENSG00000114331,-8.323402477837144,1.1793270070646475e-15,5.306971531790914e-15,-0.4321436011881339
SFT2D2,ENSG00000213064,-8.31946434091476,1.2135112448919902e-15,5.457286573312532e-15,-0.8723555823296918
SFRP2,ENSG00000145423,-8.318359766444539,1.2232739465537015e-15,5.4976527173572615e-15,-1.36731757033375
PHF21A,ENSG00000135365,-8.317499423928373,1.2309317723603085e-15,5.528513297647825e-15,-0.6725416700662654
RPL10,ENSG00000147403,-8.292597446919808,1.4743345434813804e-15,6.598390622554997e-15,-0.42841713295918105
TMEM125,ENSG00000179178,-8.290712766930142,1.494583393040183e-15,6.684733467047245e-15,-0.9223731224374321
WDR45B,ENSG00000141580,-8.287213556670176,1.5329102679667683e-15,6.851770647704355e-15,-0.38722410226433013
RNH1,ENSG00000023191,-8.283257707929442,1.5774095198225505e-15,7.0439146512970566e-15,-0.5629188027378573
SLC13A3,ENSG00000158296,-8.282010595558816,1.5917011875404222e-15,7.105463908736021e-15,-0.9832112502736514
CHMP2B,ENSG00000083937,-8.2786843716789,1.6304479747446833e-15,7.273785937761391e-15,-0.42118643441612313
MBNL2,ENSG00000139793,-8.275074112441322,1.6735589378075105e-15,7.461350326550424e-15,-0.4327758004863913
TMCC2,ENSG00000133069,-8.263819455803258,1.8153144630787114e-15,8.080461863201004e-15,-0.4512714818594006
CWF19L2,ENSG00000152404,-8.261839212062783,1.8414558570126458e-15,8.189000481535397e-15,-0.4648267911127464
SYPL1,ENSG00000008282,-8.253425026407074,1.9567443885016253e-15,8.693393616683794e-15,-0.9556337918958855
C4orf48,ENSG00000243449,-8.25057992930539,1.9973184766788902e-15,8.870835827308817e-15,-0.41415248230182833
DNAJC3,ENSG00000102580,-8.24970651108006,2.009940337609677e-15,8.924058481185025e-15,-0.436533075067306
TRMT10A,ENSG00000145331,-8.246460594323269,2.057542082633936e-15,9.129608155230007e-15,-1.0970601346306141
AC093827.4,ENSG00000284968,-8.239483689071466,2.1636626973175523e-15,9.5974336783267e-15,-0.8400845322967028
RTKN,ENSG00000114993,-8.230091638697841,2.3151040570195823e-15,1.02594195957396e-14,-0.9115123877993447
NBR1,ENSG00000188554,-8.223274193639753,2.4315474268902806e-15,1.0754980501786536e-14,-0.3571287847371245
ZNF292,ENSG00000188994,-8.221549169523191,2.4619172010032328e-15,1.0883031660942537e-14,-0.5248382010099668
SYNJ2BP,ENSG00000213463,-8.22154137682853,2.4620552416040856e-15,1.0883031660942537e-14,-0.4965333124065374
PRKCQ-AS1,ENSG00000237943,-8.21991286247215,2.4910713689021137e-15,1.1007810472066027e-14,-0.9416851065173208
MAP3K2,ENSG00000169967,-8.21929033454174,2.5022523449703617e-15,1.1053723459434497e-14,-0.4593687660396597
LMCD1-AS1,ENSG00000227110,-8.213016811833583,2.6177335244523272e-15,1.155655763463998e-14,-1.1182280865221355
IL6ST,ENSG00000134352,-8.211587323975982,2.644775093228617e-15,1.1672251808669522e-14,-0.35522160257527524
CETN3,ENSG00000153140,-8.203622524998845,2.8005763608423324e-15,1.2348156402363812e-14,-0.44836878687513426
SORT1,ENSG00000134243,-8.203149562805182,2.8101081540731915e-15,1.2386276149315988e-14,-0.3664253978896843
RPL23A,ENSG00000198242,-8.195588234642026,2.9669203839400005e-15,1.3069410417709184e-14,-0.4144830426079782
DPY19L4,ENSG00000156162,-8.192647994770121,3.030205161043546e-15,1.3343786243196485e-14,-0.7645829889471578
WRN,ENSG00000165392,-8.188516760987971,3.1213839096345203e-15,1.3732320712924672e-14,-0.617815448092708
NNT-AS1,ENSG00000248092,-8.178681000810327,3.3495188732939714e-15,1.4722083425166616e-14,-0.35975421340164626
FNTB,ENSG00000257365,-8.178299580905371,3.3586899192939996e-15,1.4757751965410948e-14,-0.7459427168452848
KCNJ2,ENSG00000123700,-8.17395709315743,3.4648682281991806e-15,1.5214722973779438e-14,-1.2550005189272837
RIOK3,ENSG00000101782,-8.17043684077567,3.553370405471643e-15,1.558865604434311e-14,-0.3514105654145787
TTF2,ENSG00000116830,-8.167773701892955,3.621804581750515e-15,1.5878909234356008e-14,-1.0146123579121444
ARHGAP22,ENSG00000128805,-8.166319221556282,3.6597282137373046e-15,1.604014463574986e-14,-0.9823942088770323
PGPEP1,ENSG00000130517,-8.165311638330383,3.686229366259473e-15,1.6151231301632808e-14,-0.7374393850436913
PPFIBP2,ENSG00000166387,-8.165220530205177,3.68863499139272e-15,1.6156706761108132e-14,-1.0653245344053999
RAB40B,ENSG00000141542,-8.157952928048774,3.885610473925328e-15,1.699285907198195e-14,-0.3486524266851463
EEF1B2,ENSG00000114942,-8.15619309813795,3.934849376402688e-15,1.7197432687298428e-14,-0.379678422295072
AC008505.1,ENSG00000283462,-8.151457669373931,4.070425696503578e-15,1.776220417109913e-14,-1.3652308097202632
CD46,ENSG00000117335,-8.150892583457793,4.086909329708242e-15,1.7823005211024058e-14,-0.41487765237984586
DAZAP2,ENSG00000183283,-8.149219959734443,4.136087471218286e-15,1.8020603050254984e-14,-0.3690735864873851
PGM3,ENSG00000013375,-8.130442229598058,4.7299530560915434e-15,2.054398814946908e-14,-0.4404859688858629
GPIHBP1,ENSG00000277494,-8.128074761467843,4.810567995630872e-15,2.088115182451326e-14,-1.361639235341117
ELF1,ENSG00000120690,-8.123483400243407,4.970796959412782e-15,2.1556571238508362e-14,-1.0021576681630386
CSF1,ENSG00000184371,-8.122480778364677,5.006481594526977e-15,2.169785837107087e-14,-1.1527856297760684
FRG1,ENSG00000109536,-8.119521070957907,5.113304236721182e-15,2.214708810556305e-14,-0.39711838334521943
RBM6,ENSG00000004534,-8.11616115730608,5.237301929340734e-15,2.2677127963567356e-14,-0.44008699364626747
AC018647.1,ENSG00000227544,-8.110166263575252,5.465965062056992e-15,2.3645247190458244e-14,-1.056508908047741
RHOQ,ENSG00000119729,-8.102601374319763,5.768631173975766e-15,2.4931403190680044e-14,-0.3643820751314921
PDZD8,ENSG00000165650,-8.098455603777225,5.9414623145875114e-15,2.5646639521615084e-14,-0.39046952299038384
TJAP1,ENSG00000137221,-8.09573092218642,6.0578255476159086e-15,2.6140854485652223e-14,-0.849758963359613
FOXO4,ENSG00000184481,-8.093966025263004,6.134397526096287e-15,2.6454944221613025e-14,-0.9388463992555618
UBXN2A,ENSG00000173960,-8.086992526586267,6.446414655785157e-15,2.7766267378708516e-14,-0.4862162958946845
TIMP2,ENSG00000035862,-8.086908240465178,6.450280185723815e-15,2.7774358027067704e-14,-0.38339985255802755
RSRC2,ENSG00000111011,-8.076798629108094,6.930925046953978e-15,2.9807242886546383e-14,-0.39554644626651303
SHC4,ENSG00000185634,-8.073457345467023,7.097429619529281e-15,3.047642820035661e-14,-1.0314385330764804
ELF2,ENSG00000109381,-8.067570305845866,7.400462586615439e-15,3.172891581997668e-14,-0.7415998490849818
HIBCH,ENSG00000198130,-8.067129867420604,7.42364103782177e-15,3.181853136634004e-14,-0.4560095333748482
CNDP1,ENSG00000150656,-8.066228659048637,7.471291586701383e-15,3.2003138984776347e-14,-0.840288166601356
FLNB,ENSG00000136068,-8.06326724436335,7.630010926886135e-15,3.266299011488132e-14,-0.9894682022064565
CENPC,ENSG00000145241,-8.063135707916992,7.637137445115254e-15,3.2683487467965683e-14,-0.51905966327248
MATN2,ENSG00000132561,-8.057685005253019,7.938303429245535e-15,3.393078502463756e-14,-0.9862344767180247
SAFB2,ENSG00000130254,-8.05312490150128,8.199249760996349e-15,3.499264546853312e-14,-0.5018650211160596
LCOR,ENSG00000196233,-8.049471934011645,8.414382386457076e-15,3.586697853476992e-14,-0.4562522149301893
ZNF281,ENSG00000162702,-8.044718181479498,8.702709388701595e-15,3.7044631928446566e-14,-0.6800902694435669
ARHGEF2,ENSG00000116584,-8.038439850035576,9.098505548633457e-15,3.8712271553500715e-14,-0.41644515104903057
ARPC5,ENSG00000162704,-8.035694453264234,9.277117447461155e-15,3.9460216239550995e-14,-0.33783241427100386
AQP1,ENSG00000240583,-8.035209428200584,9.309030493846129e-15,3.9583912142527333e-14,-1.1768997897979387
CCND1,ENSG00000110092,-8.034465683673913,9.358177125764294e-15,3.978079126727723e-14,-0.9345509453744132
CREB3L2,ENSG00000182158,-8.033218332039839,9.441177982381337e-15,4.010922330083403e-14,-0.9639485946605602
CHD2,ENSG00000173575,-8.02499128670792,1.0007124238031068e-14,4.2449036562962136e-14,-0.45575288423341576
RSRC1,ENSG00000174891,-8.0175512901532109,1.0547702374494272e-14,4.471496393336562e-14,-0.378795453890711
HBP1,ENSG00000105856,-8.016985459403163,1.0589975247921688e-14,4.4866954846984374e-14,-0.6430135870026445
CDC5L,ENSG00000096401,-7.9997500048696795,1.1960944463456671e-14,5.056809460548515e-14,-0.3624209357217403
DNER,ENSG00000187957,-7.996793858721203,1.2213087745184195e-14,5.1602880113192106e-14,-0.4608655041942811
ZRANB2,ENSG00000132485,-7.995713840366103,1.2306510525667414e-14,5.19818971342561e-14,-0.2859607597697025
CADM4,ENSG00000105767,-7.989232490202672,1.2882162234570237e-14,5.4331316099151546e-14,-0.4030388736371471
BTAF1,ENSG00000095564,-7.985859043921965,1.3192219489455422e-14,5.5622217738798927e-14,-0.5502786347118942
RALGAPA1,ENSG00000174373,-7.981260661753115,1.3626759656037644e-14,5.743703851400427e-14,-0.3981376327556676
FAM221A,ENSG00000188732,-7.969097822583404,1.4845432226238164e-14,6.246074841244155e-14,-0.8112142980592996
MCAM,ENSG00000076706,-7.960826504685631,1.573503714823853e-14,6.61638430267539e-14,-0.743849190209577
TTC14,ENSG00000163728,-7.959855476842275,1.5842865983787135e-14,6.659721439259933e-14,-0.46914923695035604
CCDC66,ENSG00000180376,-7.958326411842639,1.601414331238621e-14,6.729695762995251e-14,-0.6359534564427287
PGAM2,ENSG00000164708,-7.956877686977459,1.617810742938433e-14,6.794513447731514e-14,-1.3191095656950478
PDE11A,ENSG00000128655,-7.953500192569832,1.6566830215957954e-14,6.951503630394606e-14,-1.2101648384434065
PLA2G12A,ENSG00000123739,-7.950947108968936,1.686677615244841e-14,7.073115220005143e-14,-0.34643751147266677
RAB13,ENSG00000143545,-7.948407196350277,1.7170493314057287e-14,7.191848518147399e-14,-0.6135473173769537
ATP11C,ENSG00000101974,-7.938825308950096,1.8365661964545887e-14,7.676341425791204e-14,-0.9261226481225706
PARD3B,ENSG00000116117,-7.935469410976552,1.8803375016058318e-14,7.85459571426919e-14,-1.0025082470561397
CTCF,ENSG00000102974,-7.934341889561704,1.8952737633565542e-14,7.914622465023769e-14,-0.39063400355503397
PABPC4,ENSG00000090621,-7.928706939783889,1.9716932581458352e-14,8.231289327689468e-14,-0.39595111339275135
TMF1,ENSG00000144747,-7.924297947388852,2.033600758812293e-14,8.484668001766991e-14,-0.40656230843180463
AC007566.1,ENSG00000244055,-7.917378419381551,2.134648774725674e-14,8.890341455405467e-14,-0.8895966003585718
KIF1B,ENSG00000054523,-7.911453446040528,2.2251005267033214e-14,9.25602085170605e-14,-0.26676530077860683
ATG3,ENSG00000144848,-7.903614552458106,2.3506069041142422e-14,9.766478210108432e-14,-0.6138451339185176
IVNS1ABP,ENSG00000116679,-7.901779131663358,2.3809884069352577e-14,9.889199635043185e-14,-0.42679774336088894
MBD4,ENSG00000129071,-7.897059987137746,2.4608947887133592e-14,1.0215600374768822e-13,-0.3790972399279342
DNMT1,ENSG00000130816,-7.8950093907574805,2.496435897596893e-14,1.0360060730615134e-13,-0.505334955776334
RNF214,ENSG00000167257,-7.888928595318321,2.6048345431364123e-14,1.0797085530669523e-13,-0.5504166196312559
RNF169,ENSG00000166439,-7.8844843834068215,2.6869846784264834e-14,1.1134297317037343e-13,-0.515139524575571
C1orf122,ENSG00000197982,-7.880279243313564,2.7670679222735878e-14,1.1455956264697256e-13,-0.39537018228133913
RICTOR,ENSG00000164327,-7.879042550946913,2.7910647442368237e-14,1.155188389996982e-13,-0.4161027529335035
RPS27L,ENSG00000185088,-7.877411719908488,2.823023718634381e-14,1.1680699382875295e-13,-0.39355717435937265
SUGT1,ENSG00000165416,-7.874258718049133,2.8858398692044966e-14,1.1937077197949468e-13,-0.28336764202074693
ITGB8,ENSG00000105855,-7.873788241519,2.895330537748831e-14,1.1972791398258997e-13,-0.4826770335000372
MDN1,ENSG00000112159,-7.868787227949394,2.9981369782766597e-14,1.2394250383133059e-13,-0.5490039846489223
CLCN3,ENSG00000109572,-7.865728448039131,3.062783716045753e-14,1.2654013597153854e-13,-0.30223691268627295
SF3B2,ENSG00000087365,-7.861455427084969,3.1554022559633297e-14,1.3025120298759438e-13,-0.27012535883951916
MICALL1,ENSG00000100139,-7.858783465626413,3.2147165149651306e-14,1.3266044502411463e-13,-1.2729599726450305
ARHGAP17,ENSG00000140750,-7.856469622135315,3.266969101390749e-14,1.3477693958128245e-13,-0.9093373634323423
SLC6A9,ENSG00000196517,-7.846243337030066,3.508124222275621e-14,1.4455498895856827e-13,-1.0016045285785453
CCDC146,ENSG00000135205,-7.838528593753771,3.701600061706176e-14,1.5239253037545572e-13,-0.6389073086841117
NUB1,ENSG00000013374,-7.8366438704361885,3.750444714937694e-14,1.543125280561794e-13,-0.411212135709615
DHFR2,ENSG00000178700,-7.834237712000692,3.8137282052527615e-14,1.568240044860778e-13,-0.6615271797781617
IKZF5,ENSG00000095574,-7.832065588222497,3.871760754900279e-14,1.5911673058289092e-13,-0.49906408537625424
CEP290,ENSG00000198707,-7.8236982488454405,4.103568374414224e-14,1.6854415271580253e-13,-0.5152962238841132
ATP11A,ENSG00000068650,-7.8192113991402605,4.233458308545667e-14,1.7382798701099525e-13,-0.8336256262837836
AP1S2,ENSG00000182287,-7.812763335441667,4.42725677925817e-14,1.8167870817290498e-13,-0.42884706482872215
ERCC5,ENSG00000134899,-7.803780052788306,4.711921219321537e-14,1.9307687740386141e-13,-0.4444083279092643
CEBPZ,ENSG00000115816,-7.803452493199683,4.722635350279836e-14,1.9340250304969606e-13,-0.3813901749228652
TAX1BP3,ENSG00000213977,-7.8024099523220265,4.756896030518709e-14,1.9474849390322202e-13,-0.6092612689077992
SYF2,ENSG00000117614,-7.800642385377662,4.8155442418643074e-14,1.9709183563261326e-13,-0.31140656093071684
COL4A5,ENSG00000188153,-7.790382697168763,5.170323232573579e-14,2.1124118041999685e-13,-1.1023484580615932
IFI16,ENSG00000163565,-7.782655932741604,5.454424219552777e-14,2.2252331382571267e-13,-0.8390979546079613
SNHG6,ENSG00000245910,-7.781965182237031,5.4805596390952895e-14,2.2339394014475024e-13,-0.4507740204963575
AC118549.1,ENSG00000036549,-7.7807632568238985,5.5263308681636565e-14,2.2512831986104178e-13,-0.6220459935183644
LRP10,ENSG00000197324,-7.76667271743133,6.091877927677679e-14,2.4802265597189314e-13,-0.5935189314050566
AAMDC,ENSG00000087884,-7.758974312576273,6.424604164615453e-14,2.613407811665605e-13,-0.880137658464756
NBPF14,ENSG00000270629,-7.757272290381267,6.500551523230791e-14,2.641226995354557e-13,-0.8600060581519893
TMCO3,ENSG00000150403,-7.756636081255359,6.529167178597804e-14,2.652082814741689e-13,-0.49821895482891776
DNAH17,ENSG00000187775,-7.751408267650605,6.769060272787628e-14,2.7487261892141977e-13,-1.3919158756858243
RPL13,ENSG00000167526,-7.738863289954563,7.380764930493633e-14,2.9910394732823865e-13,-0.27876163352052075
ADAM10,ENSG00000137845,-7.738665864185101,7.390814888980726e-14,2.9942440493705396e-13,-0.3206385274996659
BTBD16,ENSG00000138152,-7.7375894953627915,7.445845331302232e-14,3.0156644507566297e-13,-1.332730677807548
WDFY2,ENSG00000139668,-7.733027097506493,7.683624897223658e-14,3.1092653499853816e-13,-0.699485576819864
PRIMA1,ENSG00000175785,-7.729252222070496,7.88601109874262e-14,3.189316467798773e-13,-1.331036558010096
GAL3ST1,ENSG00000128242,-7.720504694119285,8.37543279998833e-14,3.383335960850777e-13,-1.030558429730303
MFAP3L,ENSG00000198948,-7.717867356301363,8.5287840796303e-14,3.4422990205311204e-13,-0.46701513605510225
KIAA0232,ENSG00000170871,-7.7157761237686655,8.652347203458651e-14,3.490154599213321e-13,-0.33564056414594834
CCDC191,ENSG00000163617,-7.7147225798908226,8.715264361244457e-14,3.5145196184972235e-13,-0.7867256873181923
ANKFY1,ENSG00000185722,-7.7066558012784405,9.212200105922108e-14,3.711701380238493e-13,-0.47613624616819994
AL160272.1,ENSG00000284977,-7.705770067798401,9.268437952460518e-14,3.7332840709377716e-13,-1.2252992240959402
MAVS,ENSG00000088888,-7.704771287743157,9.33225973845604e-14,3.7579082213886504e-13,-0.5533836487658963
NCOA3,ENSG00000124151,-7.7044388253052976,9.353600007260672e-14,3.7654166849505306e-13,-0.6240423710336769
ALDH7A1,ENSG00000164904,-7.703180551319205,9.434803430725294e-14,3.7970125986538276e-13,-0.4868630164603136
DNM2,ENSG00000079805,-7.7028377670398696,9.457045461406152e-14,3.804868290560558e-13,-0.6336837030832649
JMJD1C,ENSG00000171988,-7.69440538405325,1.0020773247234938e-13,4.0258794963093627e-13,-0.4214278067093291
EIF2B4,ENSG00000115211,-7.693307398141625,1.0096573521367756e-13,4.0551668996596877e-13,-0.468452975590254
DDX52,ENSG00000278053,-7.690450651944523,1.0296451009833816e-13,4.1342572756233053e-13,-0.4833279622676949
SZRD1,ENSG00000055070,-7.68975041965131,1.034603655157022e-13,4.152973948342819e-13,-0.4370279548671654
PSMA3-AS1,ENSG00000257621,-7.6857446670857525,1.063425632018775e-13,4.2649928432500484e-13,-0.3951912563402278
TDRD3,ENSG00000083544,-7.68216383225539,1.0898597075936039e-13,4.3672503248382456e-13,-0.6118659014682226
SHROOM1,ENSG00000164403,-7.679344807699218,1.1111249972824554e-13,4.451187757815099e-13,-0.8204950819972718
SH3D19,ENSG00000109686,-7.6776584871211,1.1240408063600182e-13,4.500348997563441e-13,-0.7804095493690912
KIF27,ENSG00000165115,-7.6765304768082085,1.132762956366329e-13,4.5339713176208995e-13,-0.677022043779619
SEC63,ENSG00000025796,-7.676298590505972,1.1345642318990863e-13,4.539880981750223e-13,-0.3423712934118015
DOHH,ENSG00000129932,-7.6720352530112725,1.1681894442167893e-13,4.6717550391468e-13,-0.7943741552230534
CCDC141,ENSG00000163492,-7.66739717060337,1.2058869467764716e-13,4.819754605403129e-13,-1.4128467228534116
ZMYND11,ENSG00000015171,-7.667044937499851,1.2087983603325473e-13,4.830009914913669e-13,-0.2882079338809609
HNRNPH3,ENSG00000096746,-7.665747410843499,1.2195831041963405e-13,4.870318013529215e-13,-0.3104973395687862
RPLP1,ENSG00000137818,-7.664471321012022,1.2302822049885367e-13,4.911640782383541e-13,-0.35994792651120555
JOSD2,ENSG00000161677,-7.663020654106494,1.2425574623829384e-13,4.959230625849895e-13,-0.46471376480402693
SRSF4,ENSG00000116350,-7.660708306208802,1.262374243454165e-13,5.036884042466133e-13,-0.36940416596890024
STX17,ENSG00000136874,-7.659274409342961,1.2748189306821535e-13,5.085086813397392e-13,-0.40402186686455543
HTATSF1,ENSG00000102241,-7.654983147421244,1.3127898059456714e-13,5.232068182977659e-13,-0.3756632843097272
MED13,ENSG00000108510,-7.654102136726721,1.3207222458797137e-13,5.262182106801813e-13,-0.3684473549155589
SOGA1,ENSG00000149639,-7.650928637359186,1.349689523024941e-13,5.374532895532649e-13,-0.621150426875702
ZNF354C,ENSG00000177932,-7.649346681935328,1.3643624987538712e-13,5.428321846024156e-13,-1.0741659230575915
