Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000114098,ARMC8,28,-1.1103,43,-0.4561,55,-0.0547,44,-0.4035,54,-0.0925,61,0.11864,66,0.21848,80,0.53299,70,0.32801,68,0.26699
ENSG00000158186,MRAS,89,-0.1867,106,0.09345,73,-0.4922,101,0.01611,97,-0.0456,97,-0.0610,118,0.26220,90,-0.1699,131,0.43001,103,0.04020
ENSG00000114107,CEP70,25,0.02151,15,-0.7722,38,0.68114,32,0.37101,15,-0.7366,37,0.70215,21,-0.2606,15,-0.7858,25,-0.0215,15,-0.7495
ENSG00000158234,FAIM,17,0.87966,5,-1.0550,16,0.76079,5,-1.0381,5,-0.9481,9,-0.1731,12,0.37235,11,0.22938,11,0.20326,7,-0.3954
ENSG00000051382,PIK3CB,40,-1.0970,64,-0.3832,93,0.19847,72,-0.2183,116,0.54327,75,-0.1679,102,0.33701,125,0.67189,66,-0.3491,79,-0.0631
ENSG00000175110,MRPS22,16,-0.5676,12,-1.0729,22,-0.1175,6,-2.0283,17,-0.5296,23,-0.0513,29,0.29329,40,0.84488,24,0.01680,50,1.21512
ENSG00000184432,COPB2,32,-0.5069,20,-1.2059,53,0.26436,47,0.06962,42,-0.0819,40,-0.1992,64,0.58251,54,0.29378,43,-0.0456,56,0.36704
ENSG00000114115,RBP1,24,0.34541,28,0.58063,7,-1.6064,10,-0.9839,18,-0.1019,14,-0.5635,3,-2.4432,8,-1.3154,45,1.38148,43,1.30324
ENSG00000163864,NMNAT3,2,-2.0681,1,-3.4123,34,2.00210,10,-0.0312,25,1.38318,5,-1.1070,10,-0.0300,3,-1.9214,13,0.33359,7,-0.5238
ENSG00000158258,CLSTN2,29,-3.0143,55,-2.0796,277,0.39572,199,-0.1304,597,1.74053,250,0.25951,365,0.85338,177,-0.3153,81,-1.4949,101,-1.1742
ENSG00000114120,SLC25A36,69,-0.9008,59,-1.1456,215,0.89701,126,0.01588,208,0.84127,116,-0.1194,136,0.14623,118,-0.0905,108,-0.2179,97,-0.3949
ENSG00000155893,PXYLP1,16,-0.2729,11,-0.9083,22,0.17087,7,-1.4207,13,-0.6011,18,-0.1538,23,0.26246,33,0.85578,25,0.39316,28,0.59248
ENSG00000177311,ZBTB38,69,-0.8041,76,-0.6576,173,0.65431,227,1.11721,85,-0.4886,132,0.23003,113,-0.0353,81,-0.5497,128,0.16229,57,-1.0786
ENSG00000155903,RASA2,23,-0.6537,25,-0.5029,88,1.55994,35,0.01381,33,-0.1083,32,-0.1317,48,0.49461,29,-0.3098,24,-0.6036,16,-1.2073
ENSG00000114125,RNF7,38,-0.4369,64,0.39403,33,-0.6103,23,-1.1448,57,0.21741,43,-0.2672,72,0.58583,45,-0.1616,50,0.00582,80,0.77929
ENSG00000069849,ATP1B3,92,0.04824,56,-0.7224,108,0.29261,56,-0.7200,95,0.08891,102,0.23501,92,0.03868,123,0.51209,70,-0.3827,89,-0.0133
ENSG00000114126,TFDP2,77,0.83090,65,0.54885,55,0.27727,66,0.58008,22,-1.1578,31,-0.6507,46,-0.0165,37,-0.3434,54,0.24862,24,-1.0162
ENSG00000175066,GK5,15,-0.3925,20,0.11122,43,1.34151,19,-0.0302,10,-0.9208,15,-0.3683,16,-0.2446,12,-0.6922,28,0.64163,15,-0.3607
ENSG00000114127,XRN1,30,-0.3565,15,-1.3521,100,1.66129,85,1.35844,19,-1.0027,24,-0.7552,39,0.04223,14,-1.5207,51,0.47647,13,-1.5765
ENSG00000175054,ATR,20,-0.4599,10,-1.4558,81,1.86798,19,-0.5651,21,-0.3805,21,-0.4309,29,0.10942,18,-0.5917,22,-0.3153,36,0.44056
ENSG00000144935,TRPC1,7,-2.0196,20,-0.5003,45,0.74260,20,-0.5457,40,0.57019,27,-0.0710,27,-0.0410,30,0.12237,39,0.52643,27,-0.0893
ENSG00000163714,U2SURP,95,-0.8048,61,-1.4679,379,1.45872,264,0.82142,76,-1.1321,155,-0.0455,189,0.27545,99,-0.7373,190,0.27780,90,-0.8751
ENSG00000175040,CHST2,23,-0.5822,21,-0.7120,24,-0.5250,15,-1.2608,40,0.25203,37,0.13414,42,0.34706,34,-0.0185,47,0.51774,54,0.75511
ENSG00000181744,DIPK2A,12,-1.4118,10,-1.7211,35,0.16237,22,-0.5876,48,0.66304,45,0.61988,39,0.30440,25,-0.3870,35,0.16490,34,0.12416
ENSG00000152952,PLOD2,37,1.08743,6,-1.5721,31,0.82549,26,0.52099,10,-0.9076,12,-0.7927,4,-2.0654,11,-0.7496,46,1.50383,10,-0.8817
ENSG00000114698,PLSCR4,102,2.31555,17,-0.7634,17,-0.7607,25,-0.1439,11,-1.4281,8,-1.9298,4,-2.6748,11,-1.3158,75,1.69561,25,-0.1314
ENSG00000163754,GYG1,59,0.57937,15,-1.4717,31,-0.4547,15,-1.4732,50,0.29810,38,-0.1406,38,-0.1307,80,1.09267,37,-0.1649,52,0.36106
ENSG00000071794,HLTF,66,-0.0559,29,-1.2924,134,1.09734,100,0.59698,45,-0.6470,53,-0.4558,101,0.62055,57,-0.3011,81,0.25719,38,-0.9004
ENSG00000163755,HPS3,11,-0.4000,7,-1.1172,9,-0.6229,9,-0.6264,22,0.71921,16,0.21991,16,0.21214,25,0.89157,9,-0.7374,16,0.14934
ENSG00000018408,WWTR1,81,3.14370,12,-0.3796,12,-0.3769,21,0.52445,4,-1.8866,10,-0.6313,3,-2.4167,1,-3.2081,10,-0.7007,4,-2.0626
ENSG00000114744,COMMD2,14,-0.5901,15,-0.4936,30,0.56450,17,-0.3329,31,0.60471,16,-0.4732,28,0.46061,19,-0.1364,24,0.20787,21,0.00395
ENSG00000082996,RNF13,68,-0.0030,34,-1.0775,55,-0.3283,68,-0.0102,68,0.00606,73,0.12735,75,0.16305,85,0.35115,86,0.36687,64,-0.1005
ENSG00000070087,PFN2,310,-0.7062,420,-0.2369,301,-0.7523,322,-0.6451,720,0.62999,495,0.02574,600,0.33236,570,0.24934,431,-0.1958,703,0.59251
ENSG00000196428,TSC22D2,49,-0.6388,50,-0.6048,101,0.50487,78,0.09789,83,0.18550,67,-0.1604,93,0.37262,86,0.23925,76,0.05515,60,-0.3082
ENSG00000120742,SERP1,113,0.38015,92,0.05122,72,-0.3428,58,-0.6762,87,-0.0444,90,0.01115,73,-0.3219,62,-0.5684,118,0.44103,129,0.59002
ENSG00000144895,EIF2A,31,-0.9137,47,-0.3128,75,0.42789,89,0.72274,57,-0.0159,51,-0.1899,59,0.04676,54,-0.0900,67,0.26331,47,-0.2996
ENSG00000198843,SELENOT,98,-0.4636,116,-0.1921,104,-0.3633,110,-0.2805,112,-0.2468,112,-0.2731,180,0.50563,169,0.40372,161,0.32622,171,0.42122
ENSG00000181788,SIAH2,13,-1.1097,13,-1.0912,25,-0.1034,27,0.02671,21,-0.3821,23,-0.2428,40,0.63682,43,0.77144,28,0.05609,38,0.57130
ENSG00000144893,MED12L,22,-0.8546,27,-0.5244,54,0.52732,62,0.76786,27,-0.5530,17,-1.3295,43,0.16193,49,0.37775,79,1.17856,28,-0.5035
ENSG00000152601,MBNL1,83,-0.4522,97,-0.2166,133,0.28444,137,0.34090,93,-0.2853,100,-0.1772,151,0.48955,121,0.13216,139,0.36434,68,-0.7631
ENSG00000169860,P2RY1,38,1.94275,10,-0.2647,8,-0.6300,20,0.80269,2,-2.6243,3,-2.2924,0,-4.0548,5,-1.4182,38,1.91129,8,-0.6093
ENSG00000181467,RAP2B,17,-0.6291,23,-0.1649,25,-0.0531,16,-0.7143,47,0.95712,12,-1.2184,53,1.16745,14,-0.8959,33,0.40203,32,0.32241
ENSG00000243069,ARHGEF26-AS1,48,1.68937,14,-0.3812,9,-0.9707,19,0.13860,6,-1.6657,5,-2.0303,3,-2.4259,10,-0.8015,52,1.85027,23,0.41196
ENSG00000114790,ARHGEF26,109,2.01929,25,-0.4733,23,-0.5750,43,0.38011,2,-3.6908,12,-1.6666,4,-2.9170,6,-2.6332,120,2.21057,18,-0.9924
ENSG00000174953,DHX36,92,-0.8075,76,-1.0875,257,0.82274,236,0.67991,129,-0.2934,156,0.00321,239,0.69886,135,-0.2178,144,-0.1223,89,-0.8640
ENSG00000114805,PLCH1,13,-1.1385,15,-0.9797,35,0.30879,78,1.71522,25,-0.2239,26,-0.1713,10,-1.5209,29,0.04099,25,-0.1902,31,0.14667
ENSG00000174928,C3orf33,7,-1.1046,8,-1.0075,21,0.49788,18,0.24142,22,0.52885,18,0.29086,19,0.31383,14,-0.1616,10,-0.7140,15,-0.0370
ENSG00000169359,SLC33A1,29,0.36615,18,-0.4234,29,0.33687,26,0.19153,18,-0.3865,20,-0.2223,22,-0.0640,21,-0.1370,33,0.58069,18,-0.4102
ENSG00000163655,GMPS,38,-0.6878,34,-0.8247,76,0.40550,68,0.23785,55,-0.1127,64,0.16299,70,0.27592,52,-0.2014,65,0.15599,60,0.04492
ENSG00000169282,KCNAB1,17,-1.9437,24,-1.4109,59,-0.0523,70,0.21955,128,1.23016,83,0.56046,53,-0.2259,40,-0.6383,36,-0.7900,78,0.38530
ENSG00000114850,SSR3,95,0.42561,75,0.03003,65,-0.1811,95,0.41452,44,-0.7881,62,-0.2755,72,-0.0275,72,-0.0216,64,-0.2123,98,0.47401
ENSG00000163659,TIPARP,17,0.76422,3,-1.9357,10,-0.0354,20,1.07072,8,-0.3455,9,-0.2450,7,-0.6597,2,-1.9824,17,0.80912,12,0.19453
ENSG00000163660,CCNL1,60,0.97155,9,-1.9769,86,1.63620,27,-0.3254,27,-0.3193,26,-0.4179,29,-0.2083,15,-1.2267,34,0.04272,25,-0.4230
ENSG00000174891,RSRC1,62,-0.8928,64,-0.8376,149,0.48871,188,0.86947,87,-0.3730,124,0.21245,98,-0.1801,133,0.29979,123,0.17479,60,-0.9321
ENSG00000178053,MLF1,18,-0.0807,15,-0.3968,15,-0.3130,13,-0.5333,23,0.28633,16,-0.3394,15,-0.3405,25,0.43537,22,0.21098,32,0.81664
ENSG00000168827,GFM1,21,-0.8943,37,-0.0533,38,-0.0115,33,-0.1982,37,-0.0273,34,-0.1997,34,-0.1632,63,0.82100,37,-0.0363,49,0.42242
ENSG00000118855,MFSD1,21,0.57662,10,-0.5418,9,-0.7416,21,0.51815,11,-0.4133,9,-0.8971,8,-0.8501,24,0.74597,20,0.43536,22,0.61103
ENSG00000240207,AC080013.1,3,-2.1111,11,-0.1664,13,0.10235,3,-1.8273,1,-3.0674,6,-1.0152,13,0.10854,29,1.44397,19,0.70910,29,1.39881
ENSG00000180044,C3orf80,13,-2.1236,37,-0.6295,48,-0.2177,36,-0.6806,81,0.61570,38,-0.6476,110,1.12983,93,0.83389,44,-0.3716,73,0.43762
ENSG00000068885,IFT80,16,-1.4239,26,-0.7341,58,0.50571,48,0.19746,54,0.38848,38,-0.1997,64,0.66407,36,-0.2563,38,-0.1812,50,0.26413
ENSG00000113810,SMC4,18,0.13807,8,-1.1609,30,0.96930,39,1.41245,10,-0.7604,14,-0.2805,18,0.12862,5,-1.7142,22,0.45409,4,-1.9581
ENSG00000186432,KPNA4,63,-0.8269,80,-0.4612,122,0.20497,118,0.16009,139,0.42403,90,-0.2927,137,0.40152,103,-0.0547,140,0.43820,93,-0.2137
ENSG00000163590,PPM1L,56,-1.1713,89,-0.4686,128,0.09120,177,0.62032,109,-0.1555,92,-0.4577,188,0.71771,118,-0.0316,158,0.43717,118,-0.0275
ENSG00000169255,B3GALNT1,33,-0.6630,39,-0.4070,37,-0.4589,26,-1.0173,71,0.55822,45,-0.1725,95,1.05650,57,0.19716,53,0.08478,50,0.01221
ENSG00000169251,NMD3,30,-0.0405,21,-0.5603,31,-0.0115,35,0.19215,29,-0.1201,23,-0.5103,27,-0.2279,44,0.57383,47,0.67917,30,-0.0224
ENSG00000196542,SPTSSB,8,-2.1650,17,-1.0852,29,-0.2389,24,-0.5226,45,0.46665,50,0.72648,22,-0.6700,68,1.14692,28,-0.2755,31,-0.1439
ENSG00000121871,SLITRK3,7,-1.5843,14,-0.6215,22,0.10377,24,0.27463,36,0.89726,20,-0.0520,30,0.62744,22,0.15305,18,-0.2317,12,-0.7565
ENSG00000244128,LINC01322,47,0.73002,51,0.85980,51,0.87817,47,0.74284,19,-0.7089,25,-0.2878,13,-1.2498,13,-1.2033,27,-0.1757,10,-1.6656
ENSG00000169064,ZBBX,4,-1.9103,18,0.17460,63,2.39993,18,0.16694,5,-1.5674,6,-1.5718,28,0.89186,12,-0.4138,8,-1.1009,9,-0.8314
ENSG00000114209,PDCD10,30,-0.6541,41,-0.1636,58,0.36456,54,0.26867,29,-0.7192,29,-0.7382,82,0.94742,64,0.52722,44,-0.0512,43,-0.0832
ENSG00000163536,SERPINI1,137,-2.2732,326,-0.9850,439,-0.5329,429,-0.5664,1102,0.95244,557,-0.1794,979,0.75199,727,0.26111,577,-0.1084,962,0.72111
ENSG00000173905,GOLIM4,349,1.73514,137,0.12020,102,-0.3481,242,1.06505,30,-2.1713,85,-0.6856,30,-2.1783,54,-1.2928,230,0.97512,53,-1.3353
ENSG00000085274,MYNN,6,-0.8705,7,-0.5169,7,-0.5904,10,-0.0661,12,0.14721,9,-0.2304,14,0.45596,11,0.01190,22,1.14068,9,-0.1717
ENSG00000008952,SEC62,665,-0.0141,745,0.16791,680,0.02223,947,0.55657,604,-0.1646,701,0.07862,657,-0.0334,484,-0.5088,691,0.04679,503,-0.4499
ENSG00000173889,PHC3,39,0.50034,25,-0.1965,47,0.81932,27,-0.0671,26,-0.1492,18,-0.7184,35,0.32048,18,-0.7073,32,0.16016,28,-0.0558
ENSG00000163558,PRKCI,38,-0.5141,33,-0.7328,78,0.59536,60,0.17538,32,-0.7854,44,-0.3224,84,0.73128,65,0.29881,76,0.55769,35,-0.6700
ENSG00000136603,SKIL,31,-0.9411,52,-0.1312,76,0.48356,108,1.06340,54,-0.0596,39,-0.6056,77,0.49192,37,-0.6655,77,0.48846,31,-0.9052
ENSG00000013297,CLDN11,50,0.11035,2,-4.3833,46,-0.0409,13,-1.9613,12,-1.9775,169,3.05639,7,-2.6878,9,-2.4024,16,-1.6320,23,-1.0735
ENSG00000013293,SLC7A14,33,-1.2542,37,-1.0711,91,0.31979,84,0.18366,104,0.53409,86,0.25462,110,0.62506,77,0.03958,77,0.05474,36,-1.1053
ENSG00000163584,RPL22L1,20,0.18296,30,0.89015,12,-0.5220,9,-1.0406,9,-0.9016,7,-1.4134,15,-0.2614,13,-0.4942,33,1.03712,37,1.21928
ENSG00000163577,EIF5A2,16,-1.1315,20,-0.8085,32,-0.1041,41,0.26743,41,0.28942,53,0.78371,30,-0.2336,45,0.42865,23,-0.6236,25,-0.4959
ENSG00000154310,TNIK,162,0.56913,69,-0.7844,175,0.69163,175,0.69387,131,0.22715,105,-0.1502,61,-0.9651,49,-1.2772,182,0.76062,41,-1.5604
ENSG00000075420,FNDC3B,12,0.09260,2,-2.2071,22,1.02615,10,-0.2591,3,-2.0178,5,-1.2280,8,-0.5967,17,0.64024,35,1.90256,7,-0.7426
ENSG00000144959,NCEH1,29,-2.0643,84,-0.4908,122,0.09046,132,0.21259,81,-0.5483,126,0.15723,172,0.65303,181,0.73581,128,0.16305,86,-0.4498
ENSG00000114346,ECT2,4,-1.3822,6,-0.9235,12,0.12647,24,1.22415,16,0.48243,8,-0.6664,15,0.44499,18,0.75216,9,-0.4058,6,-1.0646
ENSG00000169760,NLGN1,28,-0.7636,23,-1.0679,58,0.35170,56,0.29182,82,0.91941,41,-0.2064,74,0.74573,27,-0.8334,46,-0.0095,35,-0.4329
ENSG00000177565,TBL1XR1,108,-0.4419,113,-0.3812,165,0.21713,189,0.43564,129,-0.1645,137,-0.0797,187,0.42541,132,-0.1393,169,0.26001,115,-0.3525
ENSG00000172667,ZMAT3,137,-0.4833,186,-0.0054,166,-0.1922,202,0.12448,147,-0.3803,232,0.38651,196,0.07395,179,-0.0714,202,0.12502,179,-0.0702
ENSG00000121879,PIK3CA,46,-0.3446,37,-0.6558,103,0.96744,94,0.82166,62,0.13274,31,-0.9941,47,-0.3143,54,-0.0812,70,0.32702,51,-0.1602
ENSG00000121864,ZNF639,26,0.07826,24,-0.0409,20,-0.2939,29,0.25339,33,0.46289,13,-1.0368,30,0.30021,33,0.46080,21,-0.2722,29,0.27662
ENSG00000171109,MFN1,17,-0.5579,12,-1.1127,51,1.22273,18,-0.4434,36,0.63660,19,-0.4081,30,0.30982,17,-0.5223,23,-0.0814,25,0.06594
ENSG00000114450,GNB4,44,0.51507,12,-1.4834,48,0.67406,27,-0.2423,51,0.77061,36,0.24621,27,-0.2509,15,-1.1404,35,0.16918,17,-0.9701
ENSG00000136522,MRPL47,26,-0.6263,32,-0.3138,40,0.05864,26,-0.6180,23,-0.8205,38,-0.0312,64,0.80944,54,0.52211,28,-0.4973,58,0.65641
ENSG00000136521,NDUFB5,96,-0.4151,113,-0.1530,99,-0.3599,107,-0.2477,138,0.16302,92,-0.5225,118,-0.0940,170,0.49542,140,0.17625,210,0.84588
ENSG00000058056,USP13,7,-1.4583,14,-0.4811,24,0.30350,23,0.25435,16,-0.3323,26,0.45597,25,0.38926,18,-0.1100,21,0.12433,16,-0.2917
ENSG00000114757,PEX5L,104,-1.3072,149,-0.7617,318,0.43228,256,0.08404,256,0.08420,319,0.49549,406,0.83718,223,-0.1340,213,-0.2114,111,-1.1991
ENSG00000163728,TTC14,65,-0.4187,27,-1.7346,404,2.93033,75,-0.1836,35,-1.3251,37,-1.3524,73,-0.2200,48,-0.8759,82,-0.0372,46,-0.9327
ENSG00000284862,CCDC39,2,-2.4195,10,-0.3390,37,1.79210,19,0.65438,3,-2.0954,19,0.77857,13,0.03084,12,-0.1091,0,-3.9238,4,-1.5868
ENSG00000114416,FXR1,103,-0.3919,75,-0.8826,211,0.75752,252,1.06132,83,-0.7128,134,0.02112,139,0.07879,108,-0.3220,125,-0.0836,92,-0.5691
ENSG00000205981,DNAJC19,27,-1.0513,49,-0.1601,29,-0.9431,29,-0.9785,62,0.20822,47,-0.2508,60,0.16796,97,0.94461,60,0.14383,91,0.83370
ENSG00000242808,SOX2-OT,231,0.80686,41,-1.8665,164,0.24942,181,0.41000,65,-1.1721,284,1.38341,32,-2.2381,50,-1.5865,117,-0.2881,97,-0.5791
ENSG00000181449,SOX2,388,1.54438,115,-0.4751,139,-0.1816,231,0.63473,21,-2.9520,40,-2.1546,15,-3.4568,52,-1.6720,574,2.32538,99,-0.6987
ENSG00000058063,ATP11B,14,-0.2027,8,-0.9627,22,0.54816,13,-0.3336,22,0.51373,16,-0.0057,15,-0.0896,10,-0.7441,21,0.42155,18,0.20953
ENSG00000043093,DCUN1D1,50,-0.1529,42,-0.4381,71,0.40108,70,0.37093,42,-0.4419,51,-0.1488,54,-0.0395,54,-0.0351,77,0.52320,48,-0.2250
ENSG00000078070,MCCC1,23,0.06644,18,-0.3427,31,0.53288,15,-0.5906,18,-0.3722,17,-0.4783,25,0.18193,22,-0.0440,16,-0.5323,45,1.12654
ENSG00000053524,MCF2L2,18,-0.1666,36,0.96122,36,0.97264,48,1.46978,7,-1.4741,21,0.12182,13,-0.6055,4,-2.1553,12,-0.8223,1,-3.6939
ENSG00000114796,KLHL24,70,0.31261,40,-0.5657,67,0.24227,66,0.21741,53,-0.1253,56,-0.0447,46,-0.3529,49,-0.2595,69,0.28108,61,0.10378
ENSG00000163872,YEATS2,46,0.02643,50,0.16376,67,0.63047,39,-0.2038,41,-0.1349,40,-0.1834,76,0.84790,38,-0.2739,23,-1.0096,34,-0.4205
ENSG00000180834,MAP6D1,25,-0.2797,35,0.25706,35,0.23547,22,-0.4948,13,-1.2591,29,-0.0632,36,0.30813,39,0.41180,33,0.17490,33,0.16864
ENSG00000175193,PARL,38,0.16178,42,0.33463,26,-0.4282,27,-0.3472,46,0.46285,25,-0.5410,29,-0.2415,33,-0.0643,38,0.15259,48,0.53318
ENSG00000114770,ABCC5,32,-1.0577,37,-0.8222,98,0.69061,32,-1.0351,71,0.16916,70,0.17930,96,0.65770,82,0.41328,63,-0.0132,48,-0.4302
ENSG00000145191,EIF2B5,26,-0.4826,22,-0.7357,43,0.29533,41,0.21827,28,-0.3745,36,0.00849,47,0.43059,37,0.07597,16,-1.2240,61,0.85941
ENSG00000161202,DVL3,52,0.93145,24,-0.2640,32,0.14016,13,-1.1703,20,-0.5491,24,-0.3398,23,-0.3739,22,-0.4193,32,0.14208,54,1.00578
ENSG00000161203,AP2M1,221,-1.1345,333,-0.5113,304,-0.6511,209,-1.2201,690,0.65297,472,0.04050,604,0.43203,696,0.66602,382,-0.2953,695,0.66412
ENSG00000161204,ABCF3,13,-0.9348,8,-1.7264,25,-0.0236,8,-1.7358,30,0.28368,27,0.15362,36,0.57575,54,1.28247,23,-0.1186,24,-0.0912
ENSG00000145198,VWA5B2,7,-1.3070,19,0.18666,33,1.09061,7,-1.1878,30,0.94779,18,0.16621,9,-0.9083,14,-0.2453,10,-0.7920,18,0.10449
ENSG00000163888,CAMK2N2,47,-0.0457,59,0.30858,22,-1.2205,40,-0.2864,53,0.13698,57,0.31300,21,-1.2376,54,0.18103,59,0.32164,61,0.38561
ENSG00000175166,PSMD2,99,-0.5862,126,-0.2132,115,-0.3595,122,-0.2647,141,-0.0476,144,-0.0162,188,0.41567,205,0.56154,147,0.02636,162,0.18229
ENSG00000114867,EIF4G1,84,-0.3028,71,-0.5599,108,0.10196,169,0.82922,77,-0.4267,104,0.03543,130,0.40041,101,-0.0125,82,-0.3356,88,-0.2264
ENSG00000175182,FAM131A,66,-0.8652,92,-0.3582,99,-0.2454,84,-0.4957,165,0.56696,83,-0.5712,242,1.22148,126,0.13451,93,-0.3445,142,0.32658
ENSG00000163882,POLR2H,28,-0.1746,30,-0.0489,29,-0.1371,22,-0.5349,51,0.77939,21,-0.6553,43,0.49326,31,-0.0115,26,-0.2810,43,0.48430
ENSG00000090539,CHRD,15,-0.3048,8,-1.1823,22,0.26322,13,-0.4877,28,0.65995,15,-0.3065,27,0.63870,15,-0.3316,13,-0.5596,30,0.80304
ENSG00000177383,MAGEF1,32,-0.7963,38,-0.5168,42,-0.3868,43,-0.3361,70,0.41453,36,-0.6532,82,0.67890,58,0.13269,87,0.77885,66,0.32206
ENSG00000156931,VPS8,23,-0.3543,23,-0.3665,37,0.34182,22,-0.4614,37,0.35432,24,-0.3779,38,0.40941,45,0.69226,30,0.00864,22,-0.4513
ENSG00000187068,C3orf70,67,1.67805,27,0.10347,13,-0.9673,26,0.06225,8,-1.7434,11,-1.3076,16,-0.6515,13,-1.0015,58,1.40806,24,-0.0363
ENSG00000073803,MAP3K13,95,0.08082,91,0.02714,88,-0.0381,99,0.15635,112,0.34593,95,0.10584,72,-0.3445,56,-0.7208,109,0.31402,75,-0.2751
ENSG00000163900,TMEM41A,11,-0.6571,13,-0.4974,20,0.21676,14,-0.3042,11,-0.7044,12,-0.6796,16,-0.1080,22,0.38035,31,0.93641,30,0.87314
ENSG00000163904,SENP2,52,-0.3824,38,-0.8322,71,0.10495,103,0.71342,42,-0.7010,59,-0.1906,101,0.69179,88,0.45597,63,-0.0813,51,-0.3960
ENSG00000136527,TRA2B,79,0.10691,58,-0.3773,91,0.33107,47,-0.6885,72,-0.0406,81,0.15373,82,0.16614,66,-0.1865,91,0.32461,66,-0.1751
ENSG00000244405,ETV5,25,-1.5303,56,-0.3194,61,-0.1664,64,-0.0951,80,0.26029,94,0.57816,72,0.07691,73,0.11668,73,0.11626,58,-0.2447
ENSG00000058866,DGKG,32,0.23544,15,-0.9218,51,0.98252,30,0.13779,11,-1.3290,14,-1.1669,28,0.02696,20,-0.4732,61,1.28364,30,0.09738
ENSG00000090520,DNAJB11,21,-0.0327,8,-1.5370,25,0.20394,15,-0.5535,25,0.24512,19,-0.1936,33,0.69676,22,0.05967,25,0.23917,24,0.19124
ENSG00000156976,EIF4A2,343,-1.0825,493,-0.5271,455,-0.6514,451,-0.6634,994,0.58865,718,0.06805,874,0.37617,810,0.25317,648,-0.1016,1099,0.75613
ENSG00000073849,ST6GAL1,12,-0.5079,11,-0.6758,17,-0.0591,21,0.33746,35,1.14389,13,-0.4608,23,0.48313,8,-1.0998,14,-0.2802,21,0.33978
ENSG00000163923,RPL39L,6,-0.6935,12,0.27783,12,0.24117,4,-1.3619,11,0.12395,8,-0.4573,18,0.85736,7,-0.6744,12,0.27433,15,0.61331
ENSG00000157005,SST,15,-0.8259,6,-2.1307,18,-0.5806,2,-3.5147,10,-1.5002,43,0.87536,21,-0.3286,6,-2.0575,58,1.28517,70,1.62724
ENSG00000113916,BCL6,92,1.10678,37,-0.3812,39,-0.2737,55,0.25521,14,-1.8401,23,-1.1338,10,-2.2472,31,-0.6197,134,1.79761,57,0.30055
ENSG00000145012,LPP,179,2.45263,26,-0.8338,50,0.15239,65,0.56855,15,-1.7109,30,-0.7178,14,-1.7269,15,-1.6387,53,0.23210,25,-0.9342
ENSG00000196083,IL1RAP,8,-0.6962,9,-0.5156,27,1.21118,24,0.99275,10,-0.3458,19,0.68211,10,-0.3978,4,-1.7224,5,-1.2248,6,-1.0604
ENSG00000152492,CCDC50,79,1.10748,22,-0.9097,61,0.67751,91,1.36123,16,-1.3461,32,-0.3723,7,-2.6369,22,-0.8799,47,0.24437,32,-0.3603
ENSG00000223812,AC073365.1,1,-3.0123,9,-0.2395,28,1.66722,11,0.17765,15,0.56185,13,0.37219,9,-0.1586,5,-0.9630,1,-2.6281,8,-0.4530
ENSG00000114279,FGF12,129,-1.5964,255,-0.5681,393,0.10956,534,0.61006,268,-0.4899,416,0.22395,437,0.27968,467,0.38768,388,0.08991,332,-0.1565
ENSG00000180611,MB21D2,9,-0.9805,17,0.03809,14,-0.2820,16,-0.0650,11,-0.6346,15,-0.2570,20,0.23483,25,0.61526,14,-0.2964,31,0.97930
ENSG00000127249,ATP13A4,65,1.39707,13,-1.1672,18,-0.7133,37,0.44450,4,-2.8364,6,-2.2640,4,-2.9403,11,-1.4132,118,2.60017,27,-0.0678
ENSG00000198836,OPA1,70,-1.0624,99,-0.5263,139,-0.0110,162,0.23402,171,0.32921,138,-0.0212,204,0.61553,175,0.35816,131,-0.1000,109,-0.3921
ENSG00000114315,HES1,167,2.19452,23,-1.1073,24,-1.0361,37,-0.3928,16,-1.6672,22,-1.2955,18,-1.4615,16,-1.6218,153,2.01992,29,-0.7593
ENSG00000133657,ATP13A3,42,0.34733,33,-0.0486,52,0.69092,37,0.11710,28,-0.2714,28,-0.3213,40,0.26967,31,-0.1300,37,0.12731,16,-1.0905
ENSG00000041802,LSG1,16,-0.5970,14,-0.7961,36,0.61275,44,0.96828,22,-0.1818,15,-0.7402,27,0.15026,37,0.66028,14,-0.8362,27,0.14301
ENSG00000173950,XXYLT1,7,-0.6168,4,-1.1885,12,0.30741,9,-0.1222,10,-0.0067,13,0.46922,14,0.47749,6,-0.7398,16,0.68670,6,-0.6645
ENSG00000114331,ACAP2,64,0.21706,35,-0.7468,102,0.98219,113,1.16358,25,-1.2372,30,-1.0086,50,-0.1901,40,-0.5418,104,1.01760,23,-1.3292
ENSG00000184203,PPP1R2,46,-0.7185,39,-0.9515,62,-0.2604,69,-0.0751,106,0.60237,57,-0.4119,99,0.49218,88,0.31283,74,0.03158,103,0.55800
