Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000241553,ARPC4,6,-3.9600,58,-0.7372,39,-1.3389,118,0.36933,112,0.28240,161,0.88789,158,0.99862,90,-0.0680,64,-0.6316
ENSG00000214021,TTLL3,6,-1.3713,26,0.78184,42,1.67665,13,-0.2672,22,0.51159,16,0.01992,13,-0.3681,20,0.39613,1,-3.6736
ENSG00000156990,RPUSD3,6,-2.1502,16,-0.8243,8,-1.7512,17,-0.7204,30,0.16839,31,0.22732,56,1.45311,17,-0.6872,29,0.13237
ENSG00000171135,JAGN1,6,-1.5072,28,0.79200,29,0.84443,10,-0.7653,8,-1.0507,31,0.95489,16,-0.0911,15,-0.1578,14,-0.3627
ENSG00000163703,CRELD1,283,2.12546,22,-2.0272,51,-0.7815,36,-1.2986,57,-0.5992,112,0.44997,93,0.18008,71,-0.2768,55,-0.7216
ENSG00000163704,PRRT3,104,1.79818,4,-3.2658,21,-0.8056,25,-0.5892,19,-0.9547,52,0.58188,35,-0.0534,54,0.62414,25,-0.6235
ENSG00000125037,EMC3,185,1.10495,50,-0.9678,53,-0.8856,46,-1.0932,71,-0.4485,138,0.61361,114,0.32731,86,-0.1500,92,-0.0517
ENSG00000254999,BRK1,98,-0.4778,65,-1.0902,53,-1.4137,107,-0.3428,211,0.75271,160,0.29850,240,1.13274,86,-0.6721,101,-0.4672
ENSG00000157014,TATDN2,6,-2.6016,13,-1.5678,23,-0.7157,48,0.43687,42,0.20539,57,0.72008,52,0.64603,44,0.30671,32,-0.2049
ENSG00000157020,SEC13,6,-2.4520,46,0.53406,7,-2.2768,18,-0.9518,58,0.90613,30,-0.1388,50,0.77391,13,-1.3578,42,0.44462
ENSG00000157087,ATP2B2,200,-0.9613,6,-5.9362,188,-1.0520,319,-0.2448,208,-0.9025,570,0.68961,500,0.53728,487,0.43056,561,0.75979
ENSG00000157103,SLC6A1,6,-4.7267,119,-0.4511,442,1.75352,162,0.02601,198,0.35111,75,-1.1482,108,-0.6530,62,-1.4306,234,0.71755
ENSG00000196639,HRH1,6,-1.5295,1,-3.9641,34,1.07052,17,-0.0651,6,-1.4905,27,0.68976,15,-0.2964,33,1.04973,19,0.18208
ENSG00000197548,ATG7,6,-2.0820,19,-0.4636,23,-0.1337,16,-0.6716,34,0.43886,52,1.17944,31,0.36006,29,0.19753,19,-0.4745
ENSG00000144560,VGLL4,6,-2.9062,25,-0.8914,80,0.92941,50,0.14798,27,-0.7720,27,-0.7740,62,0.57570,45,-0.0008,56,0.39170
ENSG00000157152,SYN2,169,-1.0439,11,-4.9584,84,-2.0740,308,-0.1192,270,-0.3249,600,0.97090,587,1.08930,449,0.48618,295,-0.2082
ENSG00000075975,MKRN2,6,-2.1634,17,-0.7184,24,-0.2108,14,-1.0008,38,0.56397,32,0.27934,37,0.55522,16,-0.8059,38,0.63429
ENSG00000132155,RAF1,186,2.46522,49,0.07134,69,0.62251,24,-1.0295,18,-1.4371,32,-0.5878,35,-0.4920,17,-1.5570,26,-0.9723
ENSG00000144712,CAND2,85,2.35707,6,-1.8369,19,-0.2757,9,-1.4002,8,-1.5202,26,0.23464,25,0.17322,17,-0.3802,13,-0.8387
ENSG00000144713,RPL32,868,-0.2153,1387,0.53685,585,-0.8249,1614,0.78996,2501,1.56602,611,-0.7566,852,-0.2692,363,-1.5427,656,-0.7051
ENSG00000144711,IQSEC1,107,-1.0807,94,-1.2831,163,-0.4450,367,0.86818,212,-0.0315,264,0.31776,310,0.66297,193,-0.1774,180,-0.3197
ENSG00000163517,HDAC11,91,0.72006,207,2.23848,53,-0.1417,47,-0.3361,55,-0.0837,38,-0.6559,35,-0.8476,41,-0.5260,19,-1.7816
ENSG00000163528,CHCHD4,6,-1.6388,11,-0.8602,7,-1.4822,32,0.83584,30,0.76042,29,0.68007,20,0.15074,16,-0.2306,18,-0.1044
ENSG00000170876,TMEM43,101,1.93829,27,-0.2759,36,0.14973,9,-1.9383,18,-0.9114,20,-0.7811,48,0.70691,21,-0.6520,16,-1.1702
ENSG00000154767,XPC,6,-2.6974,120,1.93159,62,0.73776,21,-0.9407,28,-0.5368,19,-1.0659,16,-1.4030,47,0.28084,47,0.34663
ENSG00000170860,LSM3,115,0.55611,87,0.10954,27,-1.6749,58,-0.5237,129,0.75867,73,-0.1747,99,0.35560,38,-1.1625,84,0.06663
ENSG00000154781,CCDC174,6,-2.7543,63,0.70061,53,0.42432,42,0.06138,20,-1.1076,31,-0.4386,24,-0.8906,74,0.97221,56,0.57492
ENSG00000225733,FGD5-AS1,6,-3.9077,156,0.89990,102,0.19042,116,0.40609,98,0.13857,52,-0.8448,118,0.48047,54,-0.7815,86,-0.0856
ENSG00000177463,NR2C2,84,0.87614,35,-0.5334,57,0.23594,50,0.02162,44,-0.1692,33,-0.6216,55,0.19059,46,-0.1049,41,-0.3021
ENSG00000131368,MRPS25,6,-3.1847,27,-1.0812,71,0.40840,24,-1.2256,84,0.68423,97,0.93683,71,0.46735,53,-0.0395,49,-0.1903
ENSG00000131381,RBSN,6,-3.5625,76,0.10996,53,-0.4588,69,-0.0440,87,0.32559,56,-0.3676,88,0.38733,84,0.26110,87,0.36444
ENSG00000131375,CAPN7,87,1.68875,34,0.07862,57,0.93010,10,-1.7959,13,-1.3403,18,-0.8936,29,-0.1808,19,-0.8286,29,-0.1549
ENSG00000131370,SH3BP5,93,-0.4300,279,1.37811,55,-1.2251,84,-0.5819,39,-1.7530,120,-0.0332,138,0.21226,123,0.00826,140,0.23223
ENSG00000206562,METTL6,6,-1.4800,24,0.59222,8,-1.0392,18,0.12133,20,0.28696,15,-0.1732,20,0.32522,23,0.46667,15,-0.2171
ENSG00000144597,EAF1,6,-2.1197,14,-0.9654,22,-0.2603,27,0.06588,20,-0.3767,36,0.48823,32,0.35219,43,0.79132,28,0.11462
ENSG00000206560,ANKRD28,84,0.76288,66,0.35937,63,0.28914,30,-0.8428,26,-1.1015,36,-0.5961,51,-0.0608,51,-0.0483,61,0.25108
ENSG00000131386,GALNT15,6,-1.9707,163,4.01169,31,0.40934,13,-0.8549,5,-2.1621,9,-1.3685,6,-2.2015,5,-2.3359,8,-1.7114
ENSG00000154813,DPH3,6,-2.1124,29,0.16510,10,-1.3842,30,0.21844,22,-0.2707,57,1.29728,23,-0.1949,25,-0.0464,30,0.26521
ENSG00000131378,RFTN1,6,-2.7931,0,-10.128,14,-1.6382,28,-0.5892,26,-0.7324,58,0.52812,57,0.58306,56,0.46710,78,1.20165
ENSG00000154822,PLCL2,276,2.31089,20,-2.0139,32,-1.2960,37,-1.0792,31,-1.3338,73,-0.0485,66,-0.2333,75,-0.0030,76,0.01956
ENSG00000131374,TBC1D5,92,0.24843,95,0.30081,94,0.28436,78,-0.0197,82,0.06328,56,-0.5264,53,-0.6579,54,-0.5861,104,0.50989
ENSG00000182568,SATB1,136,-0.4771,31,-2.6859,121,-0.6578,149,-0.3361,163,-0.2005,220,0.27300,175,-0.1002,325,0.92427,271,0.70259
ENSG00000183960,KCNH8,6,-2.1647,223,4.81832,28,0.04710,2,-3.8326,4,-2.8740,4,-2.6294,2,-3.5430,24,-0.2062,1,-4.2652
ENSG00000144566,RAB5A,191,0.63056,104,-0.3507,114,-0.2017,152,0.25230,138,0.09854,123,-0.0793,134,0.05163,80,-0.7457,128,-0.0163
ENSG00000114166,KAT2B,6,-3.0881,159,1.96785,120,1.42517,76,0.64316,77,0.66597,6,-3.0292,22,-1.3610,22,-1.2520,25,-1.1424
ENSG00000151789,ZNF385D,6,-3.7463,8,-3.4390,139,0.88104,77,-0.0800,46,-0.8671,29,-1.5371,62,-0.4600,107,0.44581,177,1.56851
ENSG00000182247,UBE2E2,6,-3.4817,57,-0.2692,53,-0.3787,47,-0.5412,49,-0.4805,71,0.09451,85,0.43559,80,0.27364,102,0.78222
ENSG00000170142,UBE2E1,6,-2.9599,77,0.81081,24,-1.0191,58,0.35160,112,1.47052,36,-0.4232,49,0.06888,24,-1.0472,40,-0.2622
ENSG00000197885,NKIRAS1,6,-3.2302,20,-1.5379,34,-0.7731,43,-0.4076,60,0.09936,122,1.28374,68,0.33540,51,-0.1588,74,0.48334
ENSG00000174748,RPL15,344,-1.0320,615,-0.1382,395,-0.8210,801,0.28322,1414,1.24391,681,0.02394,838,0.40296,289,-1.2949,583,-0.2440
ENSG00000174738,NR1D2,6,-3.5533,61,-0.2397,90,0.38970,60,-0.2658,55,-0.3973,69,-0.0365,63,-0.2080,89,0.36320,111,0.85104
ENSG00000151090,THRB,75,-1.2579,11,-4.0707,107,-0.7159,194,0.21631,162,-0.0774,129,-0.4272,180,0.10395,270,0.75370,280,0.94492
ENSG00000077097,TOP2B,6,-4.9379,221,0.29175,248,0.48152,141,-0.4216,141,-0.4136,155,-0.2718,136,-0.5135,202,0.14609,319,1.04949
ENSG00000151092,NGLY1,6,-1.6839,10,-1.0175,32,0.82341,11,-0.9118,18,-0.1495,38,1.08147,21,0.14943,22,0.20801,17,-0.1874
ENSG00000179796,LRRC3B,6,-1.9621,3,-2.7595,83,2.22139,23,-0.0584,33,0.52867,13,-0.9133,26,0.15338,9,-1.4090,18,-0.4036
ENSG00000033867,SLC4A7,6,-3.5676,11,-2.7261,122,0.87507,166,1.42357,26,-1.5385,33,-1.1728,28,-1.5282,134,1.03837,115,0.89617
ENSG00000187118,CMC1,6,-1.4951,6,-1.4409,10,-0.7462,6,-1.5030,27,0.70845,30,0.90724,21,0.37098,6,-1.4288,27,0.82484
ENSG00000163512,AZI2,6,-3.7192,85,0.10859,64,-0.3266,100,0.37269,82,0.05037,106,0.47346,66,-0.3189,90,0.20169,103,0.47952
ENSG00000144642,RBMS3,86,1.84733,9,-1.6848,102,2.18809,28,-0.0697,11,-1.5173,3,-3.2169,8,-2.0338,12,-1.3261,27,-0.1078
ENSG00000163527,STT3B,6,-3.2977,82,0.53067,58,-0.0176,42,-0.5435,33,-0.9054,79,0.45927,78,0.51057,67,0.20697,63,0.11622
ENSG00000144645,OSBPL10,6,-1.5114,3,-2.3747,5,-1.8575,7,-1.3338,8,-1.0630,17,-0.0097,29,0.97608,23,0.46689,31,1.08612
ENSG00000152642,GPD1L,6,-3.0664,20,-1.3968,17,-1.6646,36,-0.5218,55,0.15131,85,0.84630,85,0.98316,52,0.04927,57,0.21100
ENSG00000091317,CMTM6,6,-1.4432,9,-0.9370,54,2.03245,32,1.05479,22,0.48304,5,-1.6861,10,-0.7478,14,-0.2155,9,-0.9427
ENSG00000144635,DYNC1LI1,177,1.17255,45,-1.0118,39,-1.2398,33,-1.4749,46,-0.9944,161,1.00711,48,-0.9798,78,-0.1695,142,0.91574
ENSG00000182973,CNOT10,6,-1.3657,21,0.45624,15,-0.0488,5,-1.6669,18,0.21198,16,0.04706,22,0.63393,17,0.09977,15,-0.0905
ENSG00000170275,CRTAP,6,-2.9768,85,0.96090,70,0.62283,71,0.65933,66,0.53871,31,-0.6333,31,-0.7153,33,-0.5640,48,0.02793
ENSG00000153558,FBXL2,89,1.15352,4,-3.5277,8,-2.4829,8,-2.4533,41,-0.0971,82,1.02054,47,0.11814,51,0.23370,53,0.34598
ENSG00000153560,UBP1,6,-3.2408,29,-1.0137,69,0.30158,42,-0.4797,42,-0.4774,64,0.18233,81,0.65735,58,0.03617,77,0.54045
ENSG00000163539,CLASP2,425,0.61073,433,0.64004,242,-0.2931,176,-0.7846,193,-0.6413,315,0.12355,294,0.01184,275,-0.0918,281,-0.0664
ENSG00000170248,PDCD6IP,299,1.82370,83,-0.3532,148,0.57442,27,-2.0334,45,-1.2726,121,0.24913,79,-0.4757,84,-0.3400,89,-0.2707
ENSG00000172995,ARPP21,6,-5.1820,36,-2.6816,123,-0.8831,150,-0.5866,144,-0.6455,309,0.56214,247,0.22099,399,0.99477,369,0.99817
ENSG00000168016,TRANK1,213,3.67355,0,-5.5546,31,-0.1267,16,-1.1272,3,-3.2503,18,-0.9619,8,-2.3116,48,0.55261,15,-1.3618
ENSG00000178567,EPM2AIP1,121,-0.1002,145,0.19424,131,0.02763,121,-0.0994,73,-0.8697,110,-0.2516,123,-0.0856,168,0.42420,151,0.28703
ENSG00000076242,MLH1,6,-1.5013,22,0.41209,6,-1.6212,17,-0.0170,26,0.68288,29,0.82243,27,0.85115,8,-1.1929,10,-0.8410
ENSG00000093167,LRRFIP2,6,-2.9786,80,0.85574,88,1.01547,22,-1.1362,38,-0.3578,36,-0.4104,34,-0.5566,59,0.34921,62,0.47473
ENSG00000144674,GOLGA4,129,-1.7051,696,0.93268,790,1.15326,336,-0.2528,165,-1.3324,214,-0.9439,135,-1.7349,794,1.16138,472,0.32378
ENSG00000144677,CTDSPL,88,1.30273,22,-0.9261,80,1.14438,40,-0.0095,23,-0.8554,11,-1.8617,50,0.39448,26,-0.6654,25,-0.7571
ENSG00000060971,ACAA1,6,-2.7863,65,0.73216,39,-0.1029,35,-0.2741,67,0.76270,48,0.24256,55,0.49185,37,-0.1918,25,-0.8134
ENSG00000172939,OXSR1,6,-2.3344,42,0.42931,36,0.18643,8,-2.0694,27,-0.2684,31,-0.0643,34,0.12108,44,0.50699,45,0.61122
ENSG00000114739,ACVR2B,6,-1.2670,26,0.91655,27,0.96804,9,-0.7540,8,-0.8947,19,0.44774,8,-0.9100,19,0.44856,15,0.02911
ENSG00000157036,EXOG,6,-1.1502,14,0.05090,13,-0.0366,12,-0.1439,6,-1.1621,13,-0.0235,10,-0.5165,21,0.73233,21,0.82113
ENSG00000114742,WDR48,6,-3.3556,71,0.22214,102,0.81656,58,-0.1048,32,-1.0109,65,0.07008,62,0.00167,64,0.05749,79,0.44708
ENSG00000114745,GORASP1,6,-2.2681,29,-0.0005,57,1.10887,7,-2.0305,44,0.66788,34,0.24175,31,0.12450,16,-0.8839,32,0.15394
ENSG00000144659,SLC25A38,6,-1.4349,9,-0.9114,14,-0.2216,9,-0.8384,10,-0.7114,30,1.00164,31,1.21217,15,-0.1260,12,-0.5259
ENSG00000168028,RPSA,422,-0.3562,604,0.20892,358,-0.6103,708,0.46874,1106,1.22730,392,-0.4718,614,0.26615,295,-0.9046,356,-0.6729
ENSG00000168314,MOBP,764,-0.0884,6419,4.69888,264,-1.7078,387,-1.1323,250,-1.7851,79,-3.4648,184,-2.3623,198,-2.1268,78,-3.6234
ENSG00000170011,MYRIP,86,1.08572,8,-2.5643,17,-1.4280,40,-0.1873,26,-0.8037,49,0.13826,60,0.54731,62,0.52751,41,-0.1457
ENSG00000114784,EIF1B,90,-0.6847,101,-0.5081,84,-0.8047,129,-0.1320,199,0.55777,251,0.95063,137,-0.0489,113,-0.3394,153,0.14834
ENSG00000168032,ENTPD3,6,-1.2889,0,-4.4450,11,-0.4425,8,-0.8515,10,-0.6240,36,1.45648,18,0.38244,9,-0.6825,23,0.77519
ENSG00000188846,RPL14,307,-0.8763,421,-0.3893,358,-0.6384,930,0.89164,1132,1.23507,434,-0.3428,520,-0.0662,287,-0.9787,515,-0.0817
ENSG00000172888,ZNF621,6,-1.3935,47,1.84605,26,0.77188,19,0.25609,8,-0.9835,8,-1.1007,8,-1.0367,14,-0.1507,15,-0.0841
ENSG00000168036,CTNNB1,6,-4.7788,186,0.19398,174,0.08739,108,-0.6548,196,0.27483,156,-0.0832,203,0.37952,133,-0.3317,223,0.55334
ENSG00000182606,TRAK1,8,-2.9537,27,-1.1933,120,1.19115,46,-0.3588,43,-0.4874,81,0.52007,79,0.54824,46,-0.3568,57,-0.0428
ENSG00000187094,CCK,6,-7.1168,10,-6.4056,391,-1.1648,614,-0.4765,745,-0.1768,1388,0.83556,1656,1.34816,709,-0.2528,994,0.31766
ENSG00000114812,VIPR1,6,-1.6310,0,-8.5887,15,-0.3559,12,-0.6242,12,-0.6365,28,0.64878,43,1.64246,28,0.62337,10,-1.0650
ENSG00000093183,SEC22C,103,0.94582,84,0.61233,55,-0.0830,42,-0.4918,51,-0.1798,44,-0.4357,49,-0.2824,56,-0.0502,51,-0.2147
ENSG00000008324,SS18L2,6,-2.5948,33,-0.1456,23,-0.6766,23,-0.7191,52,0.56900,43,0.24953,50,0.57247,30,-0.2808,45,0.38406
ENSG00000114857,NKTR,80,-1.0461,205,0.42549,598,2.39932,37,-2.1949,47,-1.8406,47,-1.8331,75,-1.2213,398,1.57894,84,-1.0459
ENSG00000114853,ZBTB47,6,-2.7446,55,0.50937,53,0.44141,93,1.39984,26,-0.6937,28,-0.5841,49,0.34607,32,-0.3722,26,-0.7096
ENSG00000010282,HHATL,181,1.40177,248,2.00659,119,0.68029,43,-0.9179,105,0.47504,30,-1.4463,37,-1.2422,26,-1.6837,18,-2.3244
ENSG00000181061,HIGD1A,227,0.40447,149,-0.2584,82,-1.1784,150,-0.2532,290,0.81242,228,0.41634,200,0.23077,112,-0.7051,150,-0.2823
ENSG00000144647,POMGNT2,6,-2.6413,13,-1.5498,12,-1.7348,15,-1.3527,47,0.35006,68,0.95934,62,0.94944,22,-0.8182,53,0.61987
ENSG00000163788,SNRK,6,-3.2011,10,-2.5401,85,0.70154,50,-0.1714,68,0.31977,68,0.32518,49,-0.2234,56,0.01866,84,0.78381
ENSG00000160746,ANO10,89,1.75232,24,-0.4492,25,-0.3732,17,-0.9486,24,-0.4729,28,-0.1908,18,-0.9600,38,0.25773,36,0.18566
ENSG00000011198,ABHD5,6,-1.9482,52,1.32209,21,-0.1411,22,-0.0815,18,-0.4097,9,-1.3308,14,-0.8650,33,0.57451,33,0.65072
ENSG00000261786,AC006058.1,170,3.51321,0,-9.5920,11,-1.4293,1,-4.4327,2,-3.5022,16,-0.8380,24,-0.2657,47,0.80017,9,-1.7912
ENSG00000179152,TCAIM,84,1.74132,35,0.25153,21,-0.5283,25,-0.3039,21,-0.5364,19,-0.7023,19,-0.7488,13,-1.2681,37,0.37921
ENSG00000185219,ZNF445,6,-2.1968,29,0.06596,42,0.67837,30,0.13519,9,-1.7077,33,0.27169,31,0.17618,40,0.58681,27,-0.0345
ENSG00000186448,ZNF197,6,-1.9955,22,-0.1689,51,1.23951,18,-0.4247,27,0.19805,8,-1.5701,18,-0.4639,35,0.57837,30,0.42131
ENSG00000163807,KIAA1143,6,-3.0421,96,1.09367,34,-0.5805,49,-0.0140,39,-0.3642,63,0.38501,43,-0.2486,61,0.32612,55,0.19487
ENSG00000169964,TMEM42,6,-1.5781,32,0.94288,8,-1.1795,18,-0.0024,31,0.85724,29,0.78713,20,0.18636,16,-0.1579,9,-1.1913
ENSG00000163812,ZDHHC3,177,2.43125,17,-1.4933,10,-2.2520,30,-0.6200,33,-0.5206,50,0.16091,44,-0.0703,36,-0.3737,30,-0.6824
ENSG00000075914,EXOSC7,93,2.26208,14,-0.9059,19,-0.4645,11,-1.3288,15,-0.8101,36,0.54746,14,-0.9986,24,-0.0892,21,-0.3120
ENSG00000249992,TMEM158,94,1.79523,3,-3.5005,19,-0.8157,27,-0.2705,16,-1.0442,26,-0.3688,40,0.37381,18,-0.8747,38,0.25734
ENSG00000211456,SACM1L,6,-3.3966,35,-0.9063,39,-0.7326,44,-0.5733,67,0.08263,105,0.81670,90,0.64255,74,0.25469,73,0.26315
ENSG00000163818,LZTFL1,6,-2.6446,9,-2.0638,25,-0.6344,22,-0.8168,26,-0.5698,47,0.36203,67,1.09833,35,-0.0988,54,0.67481
ENSG00000163827,LRRC2,6,-2.4599,1,-5.0709,18,-0.9062,28,-0.2410,14,-1.2734,56,0.85176,12,-1.6768,58,0.90954,80,1.79143
ENSG00000160799,CCDC12,99,0.94517,47,-0.2546,50,-0.1527,57,0.05333,54,-0.0379,48,-0.2144,52,-0.1083,28,-1.0575,61,0.16813
ENSG00000181555,SETD2,6,-4.2500,193,0.85177,221,1.08895,99,-0.2218,37,-1.6902,64,-0.8947,72,-0.7730,191,0.83975,151,0.50322
ENSG00000088727,KIF9,100,2.61595,7,-1.6912,10,-1.2395,22,-0.0745,34,0.57289,22,-0.0699,8,-1.6364,12,-1.0269,17,-0.5397
ENSG00000114648,KLHL18,10,-1.7188,15,-1.1503,17,-1.0010,22,-0.6489,25,-0.4377,41,0.34324,43,0.48910,64,1.08338,41,0.39343
ENSG00000076201,PTPN23,6,-2.3165,39,0.41894,15,-1.0099,26,-0.2330,28,-0.1163,34,0.19180,56,1.17739,27,-0.1576,22,-0.5353
ENSG00000114650,SCAP,6,-2.8016,35,-0.2938,37,-0.1919,32,-0.4227,46,0.13473,52,0.34134,66,0.83009,38,-0.1571,42,0.01778
ENSG00000163832,ELP6,6,-2.0296,19,-0.3698,13,-0.9334,24,-0.0586,21,-0.2757,24,-0.0327,37,0.76862,11,-1.2625,39,0.85652
ENSG00000114646,CSPG5,196,0.57989,49,-1.5644,317,1.41655,138,0.01458,180,0.44207,96,-0.5559,129,-0.0955,70,-1.0168,99,-0.5441
ENSG00000173473,SMARCC1,88,-0.1467,251,1.62894,178,1.01250,143,0.64104,54,-0.8994,20,-2.3817,30,-1.8817,118,0.31864,74,-0.4408
ENSG00000132153,DHX30,186,0.73711,58,-1.0822,75,-0.7112,53,-1.2383,131,0.16278,146,0.33489,168,0.65394,86,-0.4923,114,-0.0602
ENSG00000047849,MAP4,8,-5.1381,524,1.06627,227,-0.3022,293,0.10036,365,0.45892,274,-0.0046,294,0.12209,251,-0.1423,246,-0.1917
ENSG00000164050,PLXNB1,6,-2.8933,141,1.99868,118,1.64377,48,0.11028,88,1.12001,13,-1.8852,23,-1.0874,9,-2.2888,11,-2.2027
ENSG00000232112,TMA7,582,0.59079,323,-0.3514,199,-1.0889,422,0.06691,937,1.41641,325,-0.3415,412,0.03289,189,-1.1715,323,-0.3883
ENSG00000164054,SHISA5,116,1.02023,31,-1.0581,38,-0.7579,74,0.27608,86,0.51534,53,-0.2496,91,0.69280,33,-0.9881,37,-0.8942
ENSG00000010256,UQCRC1,234,0.25208,103,-1.0182,145,-0.5040,130,-0.6674,241,0.30021,407,1.18253,222,0.18568,140,-0.5546,177,-0.2082
ENSG00000213672,NCKIPSD,53,-0.2642,17,-1.9462,37,-0.8349,38,-0.7823,49,-0.3875,143,1.36110,84,0.51276,48,-0.4395,72,0.21463
ENSG00000068745,IP6K2,62,-0.1772,64,-0.1301,47,-0.5867,48,-0.5748,52,-0.4547,66,-0.0648,94,0.55867,60,-0.2190,87,0.41614
ENSG00000114302,PRKAR2A,126,0.86115,82,0.15247,112,0.65355,76,0.03764,42,-0.8851,67,-0.1643,42,-0.9610,106,0.55994,63,-0.2987
ENSG00000177479,ARIH2,225,1.90540,87,0.22965,67,-0.1855,40,-0.9756,61,-0.3263,47,-0.7307,69,-0.1515,45,-0.7875,58,-0.4353
ENSG00000178467,P4HTM,118,0.47378,26,-1.8596,71,-0.3394,47,-0.9623,89,0.01280,156,0.94465,124,0.62992,49,-0.8942,82,-0.1259
ENSG00000178252,WDR6,193,2.18082,46,-0.2905,109,1.10034,19,-1.5915,48,-0.2265,13,-2.1236,57,0.02765,27,-1.0883,22,-1.4964
ENSG00000178149,DALRD3,6,-1.4955,8,-1.1394,6,-1.4473,8,-1.1214,21,0.35715,14,-0.2532,31,1.10405,10,-0.8681,26,0.78478
ENSG00000178057,NDUFAF3,181,1.72567,90,0.49495,22,-1.6372,29,-1.2424,125,1.05107,78,0.27285,58,-0.2180,18,-1.9516,33,-1.1467
ENSG00000178035,IMPDH2,6,-2.8234,52,0.30305,60,0.55296,21,-1.0462,51,0.29928,65,0.68096,59,0.58423,35,-0.3091,30,-0.5752
ENSG00000198218,QRICH1,88,1.37452,12,-1.7023,37,-0.0474,12,-1.7462,26,-0.6068,56,0.58819,42,0.14817,26,-0.6113,42,0.13153
ENSG00000172053,QARS,6,-2.2787,31,0.10411,30,0.01896,23,-0.3790,33,0.20603,49,0.83287,31,0.11997,35,0.27744,26,-0.1998
ENSG00000172046,USP19,6,-1.6539,14,-0.5151,15,-0.3372,7,-1.4922,13,-0.5447,29,0.65836,34,1.07284,16,-0.2296,21,0.15661
ENSG00000172037,LAMB2,6,-1.4258,12,-0.4096,73,2.74111,20,0.32683,29,0.91121,2,-2.6518,8,-1.0900,2,-2.9749,9,-0.9851
ENSG00000114316,USP4,10,-2.1612,22,-0.9578,52,0.35965,42,0.00623,38,-0.1374,56,0.48418,56,0.53189,43,0.06702,41,-0.0162
ENSG00000067560,RHOA,272,0.53717,438,1.35723,131,-0.6164,142,-0.4968,276,0.56380,155,-0.3619,174,-0.2011,110,-0.8878,137,-0.6022
ENSG00000145022,TCTA,6,-1.6337,16,-0.2396,10,-0.8953,30,0.75569,28,0.66810,33,0.92205,25,0.51862,18,-0.0263,7,-1.6083
ENSG00000145029,NICN1,6,-2.5038,14,-1.3096,20,-0.8228,34,-0.0061,35,0.05925,39,0.21932,73,1.51057,25,-0.4948,28,-0.3640
ENSG00000173402,DAG1,177,2.03479,44,-0.3425,59,0.11337,52,-0.0917,42,-0.4344,35,-0.6787,53,-0.0835,18,-1.6734,37,-0.6857
ENSG00000164061,BSN,331,1.11680,4,-5.3876,68,-1.3830,212,0.36818,95,-0.8887,165,-0.0354,267,0.85929,173,0.04219,137,-0.3628
ENSG00000164062,APEH,6,-3.0057,19,-1.3698,32,-0.6430,33,-0.5910,70,0.58672,111,1.38835,75,0.81528,43,-0.1934,34,-0.5925
ENSG00000164068,RNF123,6,-1.6679,9,-1.1221,7,-1.4858,13,-0.6333,14,-0.4391,26,0.48459,38,1.31473,20,0.09120,20,0.04806
ENSG00000176095,IP6K1,336,2.37156,38,-1.3091,41,-1.1996,56,-0.7208,67,-0.4499,50,-0.9038,97,0.15130,72,-0.3414,64,-0.5570
ENSG00000164076,CAMKV,111,-0.8791,6,-5.0901,82,-1.3332,117,-0.8108,203,0.04599,173,-0.2037,408,1.44334,163,-0.2968,247,0.41014
ENSG00000164077,MON1A,6,-1.8011,17,-0.3429,14,-0.6363,20,-0.0657,30,0.58373,28,0.46952,26,0.34299,12,-0.8243,26,0.39443
ENSG00000004534,RBM6,88,0.03325,65,-0.4262,221,1.60460,38,-1.2427,48,-0.8837,63,-0.4901,91,0.09236,142,0.82165,49,-0.9283
ENSG00000003756,RBM5,6,-3.7809,131,0.74920,153,1.01716,37,-1.2338,42,-1.0299,51,-0.7575,97,0.29546,114,0.51669,90,0.14990
ENSG00000114353,GNAI2,150,0.02652,314,1.26163,214,0.60611,191,0.41501,140,-0.0814,96,-0.6609,131,-0.1974,72,-1.0924,90,-0.8251
ENSG00000012171,SEMA3B,89,1.18971,281,3.82290,39,-0.1650,9,-2.2474,16,-1.4754,4,-3.3788,10,-2.3163,5,-2.9868,6,-3.0349
ENSG00000114383,TUSC2,127,0.68112,21,-2.0498,43,-1.0165,67,-0.3385,103,0.34374,125,0.66008,112,0.54700,65,-0.3801,70,-0.3064
ENSG00000114388,NPRL2,6,-1.9342,15,-0.6527,23,-0.0157,9,-1.4092,16,-0.5426,33,0.58136,45,1.27430,17,-0.4685,22,-0.0471
ENSG00000126062,TMEM115,6,-1.7047,14,-0.5018,19,-0.0720,7,-1.4681,23,0.25281,35,0.94111,33,0.93509,16,-0.2833,15,-0.4386
ENSG00000088543,C3orf18,6,-1.7288,12,-0.8250,11,-0.9269,18,-0.1816,26,0.43070,46,1.37525,29,0.68486,16,-0.3052,13,-0.6579
ENSG00000088538,DOCK3,135,0.06696,44,-1.6326,66,-1.0271,113,-0.2132,66,-1.0330,150,0.23914,163,0.41469,166,0.40107,178,0.58818
