Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000171444,MCC,9,-0.8458,1,-3.2528,26,0.80735,9,-0.8489,7,-1.1099,9,-0.9086,14,-0.2425,29,0.94941,47,1.85219
ENSG00000047188,YTHDC2,18,-0.8057,23,-0.4119,14,-1.1539,32,0.12818,49,0.79777,35,0.27261,31,0.07610,31,0.06817,30,-0.0153
ENSG00000080709,KCNN2,14,-0.2332,8,-1.1713,41,1.51369,18,0.13887,42,1.52938,16,-0.0980,3,-2.4841,6,-1.5863,17,0.00901
ENSG00000152503,TRIM36,26,-0.7539,77,0.95980,17,-1.3465,105,1.52296,36,-0.2646,35,-0.3278,37,-0.2455,32,-0.4521,31,-0.4800
ENSG00000164219,PGGT1B,37,0.79703,26,0.23924,50,1.30023,17,-0.3977,23,0.01347,15,-0.6749,12,-1.0437,17,-0.4151,24,0.10822
ENSG00000164221,CCDC112,114,1.62493,58,0.44039,41,-0.1035,36,-0.3128,69,0.73432,27,-0.7984,16,-1.6356,13,-1.7662,65,0.62861
ENSG00000145780,FEM1C,34,-0.3508,29,-0.6075,44,0.01820,39,-0.1398,74,0.87686,38,-0.2258,26,-0.8391,30,-0.5733,97,1.34213
ENSG00000134970,TMED7,145,0.91000,170,1.17813,69,-0.3046,61,-0.4843,70,-0.2739,62,-0.4893,60,-0.5460,63,-0.4422,93,0.18332
ENSG00000129596,CDO1,18,-1.7487,35,-0.7745,65,0.15661,70,0.28202,94,0.76045,77,0.50002,45,-0.4563,54,-0.1279,65,0.15144
ENSG00000145782,ATG12,91,0.60807,44,-0.5548,49,-0.3654,68,0.13108,79,0.37204,75,0.33079,46,-0.5155,59,-0.0852,55,-0.2102
ENSG00000177879,AP3S1,49,-1.1833,82,-0.4173,84,-0.3728,152,0.57077,116,0.12771,110,0.04951,138,0.46309,111,0.06804,85,-0.3597
ENSG00000145781,COMMD10,9,-1.1685,6,-1.7176,20,-0.0214,32,0.73062,20,-0.0493,28,0.57339,23,0.17523,16,-0.3434,19,-0.0947
ENSG00000092421,SEMA6A,234,3.06387,102,1.30742,42,-0.1429,21,-1.2093,10,-2.2795,19,-1.4520,18,-1.5045,15,-1.7290,12,-1.9940
ENSG00000172869,DMXL1,60,0.66588,25,-0.7274,27,-0.5767,53,0.47196,54,0.50558,31,-0.3966,35,-0.1923,36,-0.1240,46,0.24352
ENSG00000133835,HSD17B4,158,0.88092,86,-0.1121,102,0.15422,93,0.01532,62,-0.6243,92,-0.0004,72,-0.4305,103,0.16878,84,-0.1517
ENSG00000151304,SRFBP1,32,0.67292,7,-1.5029,30,0.61339,11,-0.9588,35,0.85035,26,0.38610,13,-0.8107,15,-0.5228,21,0.00978
ENSG00000205302,SNX2,73,0.25880,57,-0.1233,35,-0.8682,72,0.22991,101,0.78456,72,0.25174,40,-0.7387,59,-0.0715,63,0.01136
ENSG00000064652,SNX24,33,0.64869,20,-0.1577,14,-0.7126,25,0.21140,11,-0.9830,19,-0.2865,26,0.28670,26,0.22892,24,0.15991
ENSG00000168944,CEP120,35,0.86344,17,-0.2749,20,-0.0069,24,0.26566,34,0.81935,20,-0.0504,16,-0.3767,9,-1.2646,13,-0.6699
ENSG00000151292,CSNK1G3,34,-0.6430,59,0.20968,66,0.37273,70,0.48137,66,0.39527,49,-0.0914,40,-0.4409,39,-0.4387,58,0.16518
ENSG00000168916,ZNF608,69,2.12686,11,-0.9266,45,1.30749,4,-2.2257,24,0.28295,12,-0.7898,7,-1.6638,8,-1.4409,23,0.20365
ENSG00000155324,GRAMD2B,155,1.23133,147,1.13212,150,1.16864,17,-2.1600,19,-2.0335,25,-1.7154,34,-1.2529,85,0.21471,121,0.79851
ENSG00000164904,ALDH7A1,215,1.27367,117,0.24436,208,1.21062,27,-1.9816,56,-0.8932,60,-0.8533,82,-0.3367,94,-0.1049,101,0.00909
ENSG00000164902,PHAX,105,0.12228,74,-0.4308,108,0.16636,92,-0.0884,129,0.45172,103,0.10209,73,-0.4868,81,-0.2859,129,0.45219
ENSG00000164241,C5orf63,28,0.50117,9,-1.2406,38,1.03666,12,-0.8159,10,-1.1067,20,0.01468,21,0.06002,26,0.38398,18,-0.1976
ENSG00000145794,MEGF10,113,1.65046,100,1.42757,50,0.23998,9,-2.3228,6,-2.9134,14,-1.7645,16,-1.5329,63,0.61967,68,0.76070
ENSG00000164244,PRRC1,28,1.03229,22,0.66915,26,0.91811,11,-0.4323,13,-0.1421,15,0.10486,5,-1.6886,9,-0.6680,10,-0.5148
ENSG00000205279,CTXN3,0,-6.4354,0,-8.7665,14,-1.3441,40,0.27630,44,0.42960,79,1.75568,10,-1.9405,25,-0.4478,67,1.15626
ENSG00000245937,LINC01184,40,0.29737,10,-1.7208,37,0.18781,28,-0.2466,42,0.40265,49,0.74770,26,-0.3633,29,-0.1831,23,-0.5395
ENSG00000064651,SLC12A2,531,2.81402,305,1.64189,59,-1.0539,58,-1.0590,46,-1.4199,60,-1.1099,37,-1.8592,42,-1.5550,48,-1.3592
ENSG00000066583,ISOC1,30,1.02178,31,1.06898,10,-0.7188,13,-0.3247,20,0.30070,6,-1.5171,17,0.07725,5,-1.7282,22,0.52327
ENSG00000169567,HINT1,277,-1.2791,235,-1.5288,318,-1.0730,843,0.44877,573,-0.1697,855,0.53513,817,0.45097,821,0.40601,605,-0.0833
ENSG00000186687,LYRM7,112,0.36502,70,-0.3645,113,0.37908,72,-0.3272,107,0.29452,105,0.29767,67,-0.4746,69,-0.3873,90,0.02299
ENSG00000158985,CDC42SE2,143,-0.1669,214,0.47612,73,-1.2011,194,0.32061,167,0.08115,160,0.00790,189,0.30848,154,-0.0495,107,-0.6179
ENSG00000158987,RAPGEF6,54,1.73258,36,0.98311,9,-1.1440,15,-0.3768,16,-0.2958,12,-0.8436,14,-0.5442,15,-0.4050,18,-0.1482
ENSG00000217128,FNIP1,70,1.13401,44,0.34939,26,-0.4679,32,-0.1220,37,0.09323,35,-0.0013,32,-0.1694,13,-1.4363,30,-0.2666
ENSG00000164398,ACSL6,36,-2.6477,40,-2.4791,257,0.31844,300,0.57449,127,-0.7847,198,-0.1019,141,-0.6782,519,1.52775,357,0.86459
ENSG00000113522,RAD50,205,0.33293,119,-0.5307,208,0.34960,133,-0.3545,266,0.75710,210,0.41981,102,-0.8218,84,-1.0600,196,0.25582
ENSG00000131437,KIF3A,254,-0.6476,314,-0.3218,287,-0.4631,667,0.89972,475,0.33544,558,0.68413,251,-0.7294,314,-0.3246,313,-0.3283
ENSG00000164402,SEPTIN8,646,1.37776,510,0.95955,210,-0.4724,253,-0.1810,196,-0.5805,270,-0.0929,217,-0.4663,146,-1.0327,195,-0.5879
ENSG00000198944,SOWAHA,23,-2.1045,18,-2.4772,253,1.71515,15,-2.7264,258,1.75609,62,-0.6749,33,-1.6602,37,-1.3875,225,1.49927
ENSG00000164403,SHROOM1,61,1.96515,36,1.01928,19,-0.0391,9,-1.1641,11,-0.8375,9,-1.2111,20,0.08431,15,-0.4268,4,-2.3865
ENSG00000164405,UQCRQ,246,-1.1082,229,-1.2155,392,-0.3998,459,-0.1530,346,-0.5925,680,0.54232,601,0.31163,739,0.61574,588,0.24075
ENSG00000072364,AFF4,128,0.27089,130,0.29708,154,0.57593,78,-0.5013,144,0.46697,102,-0.0943,61,-0.9399,56,-1.0132,169,0.73237
ENSG00000155329,ZCCHC10,31,0.11262,5,-2.4288,46,0.75167,33,0.21040,32,0.15115,40,0.60302,19,-0.7059,25,-0.2099,27,-0.1135
ENSG00000170606,HSPA4,130,0.19038,80,-0.5636,73,-0.7127,165,0.57337,142,0.32505,124,0.12738,103,-0.2036,118,0.02866,110,-0.0840
ENSG00000053108,FSTL4,0,-4.3271,4,-1.1980,8,-0.2979,29,1.71707,18,0.93333,9,-0.1363,13,0.34902,5,-1.0115,4,-1.4959
ENSG00000113583,C5orf15,74,1.35538,43,0.44016,25,-0.4013,37,0.18052,32,-0.0111,25,-0.4469,27,-0.3208,14,-1.2707,30,-0.1373
ENSG00000213585,VDAC1,100,-1.3047,185,-0.3660,125,-0.9594,397,0.87244,221,-0.0819,289,0.38919,209,-0.1943,310,0.45755,232,-0.0104
ENSG00000113558,SKP1,572,-0.3441,668,-0.1009,537,-0.4428,824,0.23271,738,0.05601,857,0.33275,705,-0.0195,685,-0.0613,689,-0.0533
ENSG00000113575,PPP2CA,181,-0.5245,235,-0.1204,117,-1.1958,416,0.80606,251,-0.0158,307,0.33939,214,-0.2948,387,0.68602,164,-0.6814
ENSG00000006837,CDKL3,30,0.58018,5,-2.0612,36,0.89435,10,-1.1090,14,-0.6012,24,0.27390,21,0.04345,6,-1.7204,36,0.88706
ENSG00000119048,UBE2B,71,-1.1132,206,0.55350,82,-0.8950,156,0.10330,224,0.68952,145,-0.0123,147,0.01218,166,0.20359,119,-0.3228
ENSG00000237190,CDKN2AIPNL,24,-0.8712,36,-0.2242,19,-1.1702,54,0.42301,47,0.17533,58,0.61481,33,-0.3919,60,0.58591,36,-0.2444
ENSG00000043143,JADE2,35,-0.3008,33,-0.3830,22,-0.9812,49,0.25944,71,0.84289,42,-0.0105,46,0.16674,45,0.12701,31,-0.4626
ENSG00000152700,SAR1B,179,1.43910,160,1.23286,48,-0.7058,45,-0.7969,50,-0.6511,58,-0.4657,61,-0.3759,66,-0.2257,51,-0.6288
ENSG00000113615,SEC24A,16,0.15235,22,0.68227,19,0.41498,16,0.17254,12,-0.2963,17,0.35292,9,-0.7283,10,-0.5427,10,-0.5510
ENSG00000164615,CAMLG,65,-1.1308,80,-0.8153,76,-0.8924,176,0.41248,164,0.29324,162,0.31068,159,0.27600,156,0.21517,139,0.03117
ENSG00000145833,DDX46,86,0.47711,72,0.18290,89,0.53575,66,0.04801,94,0.61206,58,-0.1587,36,-0.9369,37,-0.8547,71,0.16085
ENSG00000181904,C5orf24,100,0.32616,101,0.33966,58,-0.5369,64,-0.3771,122,0.65780,88,0.13225,68,-0.3113,60,-0.4844,80,-0.0234
ENSG00000113621,TXNDC15,54,-0.0367,84,0.69284,30,-0.9375,57,0.06757,52,-0.0829,56,0.02281,54,-0.0325,59,0.10718,49,-0.1750
ENSG00000113648,H2AFY,64,-0.6596,127,0.42290,84,-0.2378,108,0.15511,121,0.34651,88,-0.1826,103,0.09807,89,-0.1375,99,0.01658
ENSG00000145824,CXCL14,5,-5.3390,7,-4.9691,993,2.88784,29,-2.9897,85,-1.3931,238,0.20619,42,-2.5598,172,-0.3294,480,1.37381
ENSG00000145832,SLC25A48,25,1.09077,12,-0.0214,27,1.24206,0,-4.3823,9,-0.4412,11,-0.1820,5,-1.4217,10,-0.2991,22,0.86990
ENSG00000113658,SMAD5,72,0.93955,56,0.51760,60,0.64368,21,-0.9945,36,-0.1624,30,-0.5099,29,-0.5778,43,0.09177,39,-0.0510
ENSG00000152377,SPOCK1,551,1.08785,668,1.43187,102,-1.5704,446,0.72373,81,-1.9044,235,-0.3347,267,-0.1176,200,-0.5525,88,-1.7818
ENSG00000146021,KLHL3,19,-0.2375,14,-0.7075,10,-1.2564,32,0.56622,21,-0.1477,31,0.58207,23,-0.0107,26,0.18941,20,-0.2118
ENSG00000177733,HNRNPA0,97,-0.6766,82,-0.9332,107,-0.5247,170,0.19841,165,0.14483,185,0.36927,159,0.09966,190,0.37443,155,0.04939
ENSG00000031003,FAM13B,55,-0.4449,78,0.10350,46,-0.7186,76,0.07213,100,0.51409,94,0.45668,56,-0.4342,67,-0.1231,79,0.12203
ENSG00000112981,NME5,6,-2.0900,9,-1.6396,31,0.24860,50,1.00501,33,0.31513,35,0.45905,26,-0.0373,20,-0.4499,24,-0.1674
ENSG00000112983,BRD8,64,0.08391,81,0.45905,53,-0.2150,66,0.12333,89,0.61013,64,0.07862,46,-0.4719,46,-0.4514,52,-0.2607
ENSG00000094880,CDC23,30,0.19011,29,0.16890,25,-0.0825,38,0.57267,18,-0.5927,29,0.16359,18,-0.6004,25,-0.1006,31,0.24805
ENSG00000120709,FAM53C,27,-0.7308,92,1.25920,18,-1.3349,40,-0.1331,34,-0.3582,42,-0.0309,57,0.49492,29,-0.6344,37,-0.2346
ENSG00000120733,KDM3B,93,0.57357,92,0.54486,65,-0.0014,45,-0.5619,66,0.00743,59,-0.1741,50,-0.4516,66,0.02088,73,0.16959
ENSG00000132563,REEP2,24,-2.2062,106,-0.0080,74,-0.5576,213,1.14955,99,-0.1109,101,-0.0902,132,0.39614,125,0.26056,61,-0.8531
ENSG00000120738,EGR1,1,-4.4539,24,-0.3781,10,-1.7453,49,0.73420,56,0.94866,44,0.60917,40,0.42435,23,-0.4774,14,-1.2348
ENSG00000120705,ETF1,50,-0.2282,75,0.41924,45,-0.3874,64,0.17088,93,0.77064,56,-0.0444,57,-0.0326,49,-0.2466,33,-0.8674
ENSG00000113013,HSPA9,238,-0.0536,188,-0.4217,208,-0.2677,301,0.32068,193,-0.3796,338,0.58365,170,-0.6252,240,-0.0388,323,0.43500
ENSG00000044115,CTNNA1,371,1.60422,276,1.07005,114,-0.3671,57,-1.4289,76,-0.9894,99,-0.6423,116,-0.3679,144,-0.0046,120,-0.2933
ENSG00000146006,LRRTM2,34,-0.4482,48,0.09508,27,-0.8136,42,-0.1278,82,0.95809,61,0.52577,42,-0.1449,28,-0.7196,34,-0.4576
ENSG00000120725,SIL1,27,0.62763,22,0.27985,16,-0.1581,27,0.62564,15,-0.3384,12,-0.6511,16,-0.1874,11,-0.6873,25,0.48785
ENSG00000120727,PAIP2,271,-0.1166,292,0.00218,243,-0.2867,297,0.03157,249,-0.2446,404,0.60028,238,-0.3523,342,0.25388,229,-0.3793
ENSG00000170464,DNAJC18,87,0.22107,77,0.02746,43,-0.8522,94,0.34882,94,0.35436,86,0.22602,51,-0.6545,81,0.11613,80,0.09546
ENSG00000131508,UBE2D2,94,-0.2557,85,-0.4150,81,-0.4925,153,0.51838,111,-0.0011,121,0.15262,118,0.12071,145,0.43560,71,-0.6829
ENSG00000171604,CXXC5,282,0.54810,282,0.54770,201,0.00329,180,-0.1687,242,0.30172,154,-0.4527,205,0.03910,130,-0.6712,171,-0.2469
ENSG00000146005,PSD2,72,-0.1897,96,0.27503,124,0.69484,37,-1.1992,42,-1.0084,50,-0.8067,64,-0.4005,137,0.86313,154,1.05805
ENSG00000185129,PURA,184,0.59233,109,-0.2437,180,0.55604,66,-1.0107,196,0.69491,133,0.07665,84,-0.7010,75,-0.8225,158,0.34495
ENSG00000182700,IGIP,79,-0.5695,98,-0.2380,63,-0.9148,128,0.18254,148,0.42292,138,0.34675,126,0.18252,106,-0.1184,103,-0.1605
ENSG00000120306,CYSTM1,63,-0.6917,95,-0.0500,111,0.19854,103,0.06921,63,-0.6944,66,-0.6750,99,0.02077,170,0.89628,146,0.63548
ENSG00000113068,PFDN1,65,-0.6829,50,-1.0951,71,-0.5677,129,0.38068,127,0.36158,141,0.59197,90,-0.2036,102,-0.0008,113,0.16583
ENSG00000131503,ANKHD1,153,1.11430,75,-0.0675,146,1.03180,69,-0.1895,53,-0.5972,59,-0.4665,52,-0.6661,62,-0.3558,76,-0.0390
ENSG00000213523,SRA1,25,-0.5450,58,0.79491,17,-1.1298,33,-0.1026,27,-0.4377,30,-0.3134,47,0.48365,63,0.92599,16,-1.1920
ENSG00000113108,APBB3,17,-0.7510,12,-1.3350,13,-1.1767,63,1.31806,25,-0.2362,41,0.63653,35,0.37345,26,-0.1355,7,-2.1604
ENSG00000176087,SLC35A4,41,0.67394,28,0.06365,28,0.07417,41,0.68171,10,-1.5192,25,-0.1232,25,-0.1516,33,0.33203,15,-0.8476
ENSG00000131495,NDUFA2,154,-0.6066,160,-0.5402,183,-0.3390,237,0.07183,129,-0.8709,315,0.59949,238,0.08443,311,0.50851,216,-0.0751
ENSG00000113141,IK,169,0.45914,102,-0.3509,167,0.43577,102,-0.3409,160,0.36975,129,0.01928,81,-0.7591,69,-0.9459,211,0.82468
ENSG00000120314,WDR55,12,0.12142,13,0.36404,8,-0.3958,12,0.14628,14,0.39553,13,0.34962,10,-0.0556,10,-0.1171,2,-2.2866
ENSG00000170445,HARS,34,-1.0721,50,-0.4870,46,-0.6172,120,0.89889,76,0.15652,87,0.42610,72,0.07134,69,-0.0114,45,-0.6506
ENSG00000112855,HARS2,13,-0.1252,26,0.96401,10,-0.5360,16,0.22881,14,0.01351,17,0.29418,8,-0.8983,10,-0.5192,17,0.24269
ENSG00000146007,ZMAT2,153,-0.2209,103,-0.8288,168,-0.0717,152,-0.2268,252,0.58067,203,0.25570,150,-0.2758,153,-0.2174,248,0.55400
ENSG00000081818,PCDHB4,11,-0.2066,17,0.48511,28,1.29472,10,-0.3172,11,-0.2557,9,-0.5342,3,-1.9821,14,0.19821,22,0.92630
ENSG00000120324,PCDHB10,14,0.01303,7,-1.0309,15,0.16385,18,0.47930,26,1.08209,18,0.53027,4,-1.7490,8,-0.7638,15,0.20387
ENSG00000120327,PCDHB14,7,-0.7881,14,0.17724,7,-0.9524,11,-0.2489,27,1.25876,12,-0.0539,11,-0.2591,9,-0.5604,18,0.54607
ENSG00000178913,TAF7,182,0.43582,119,-0.2434,114,-0.3032,158,0.20255,156,0.18098,178,0.45193,76,-0.9991,85,-0.7518,205,0.62667
ENSG00000131504,DIAPH1,9,-1.9682,16,-1.2146,44,0.33884,18,-0.9974,70,1.12066,43,0.34808,33,-0.1258,24,-0.6085,56,0.74978
ENSG00000171720,HDAC3,16,-0.7583,36,0.42987,12,-1.1665,33,0.29004,35,0.42272,33,0.37160,26,-0.1066,31,0.18428,18,-0.6671
ENSG00000164620,RELL2,2,-3.5818,1,-4.2221,17,-0.9181,67,1.25181,10,-1.7345,57,1.13615,30,-0.1046,63,1.14162,12,-1.4872
ENSG00000081791,DELE1,46,1.00369,26,0.08342,33,0.43009,29,0.24854,21,-0.2549,16,-0.6984,17,-0.6411,30,0.31704,21,-0.2215
ENSG00000013561,RNF14,38,-0.6694,70,0.28005,45,-0.4237,69,0.25834,60,0.04280,56,-0.0751,55,-0.1012,76,0.41170,64,0.14814
ENSG00000113552,GNPDA1,20,-0.6430,29,-0.0425,14,-1.1841,47,0.71642,27,-0.1712,26,-0.2452,29,-0.0374,58,1.07382,25,-0.2671
ENSG00000131507,NDFIP1,242,-1.4449,608,-0.0319,317,-1.0395,1119,0.96921,752,0.30632,703,0.22289,599,-0.0615,753,0.30929,434,-0.5589
ENSG00000113578,FGF1,582,3.19455,224,1.17693,87,-0.3628,19,-2.6305,20,-2.5519,17,-2.8915,89,-0.3640,46,-1.3257,22,-2.4346
ENSG00000145819,ARHGAP26,29,-1.8885,68,-0.6403,74,-0.5189,183,0.94059,128,0.35215,123,0.32193,93,-0.1723,105,0.02419,113,0.14474
ENSG00000113580,NR3C1,90,0.14679,129,0.72649,82,-0.0104,72,-0.2056,119,0.59939,73,-0.1945,47,-0.9140,81,-0.0282,90,0.14017
ENSG00000145817,YIPF5,47,-0.2021,51,-0.0646,53,-0.0215,60,0.17244,49,-0.1367,63,0.29787,46,-0.2806,54,0.01715,57,0.10831
ENSG00000183775,KCTD16,18,-3.0259,68,-1.0566,104,-0.4260,110,-0.3418,467,2.17168,134,-0.0340,84,-0.8053,63,-1.1937,234,0.88576
ENSG00000133706,LARS,149,0.51701,81,-0.4443,121,0.16999,112,0.05820,115,0.09384,109,0.01692,71,-0.7078,134,0.34102,118,0.13172
ENSG00000091009,RBM27,80,0.29576,43,-0.6787,95,0.57974,38,-0.8475,125,1.04050,69,0.06198,38,-0.9444,44,-0.6371,92,0.53245
ENSG00000113649,TCERG1,84,-0.1186,52,-0.8574,92,0.03199,95,0.08078,137,0.67097,131,0.67715,59,-0.7065,53,-0.8260,102,0.18676
ENSG00000156475,PPP2R2B,159,-0.1115,162,-0.0831,120,-0.5481,198,0.23410,116,-0.6058,211,0.38450,166,-0.0464,185,0.13008,183,0.11214
ENSG00000113657,DPYSL3,110,0.32045,127,0.55694,124,0.52302,100,0.17203,75,-0.2774,73,-0.3609,61,-0.6626,75,-0.2786,110,0.31826
ENSG00000176049,JAKMIP2,105,0.49117,111,0.58402,68,-0.2017,60,-0.3902,89,0.23195,82,0.11482,40,-1.0832,70,-0.1602,101,0.43924
ENSG00000145868,FBXO38,24,0.17468,25,0.22931,20,-0.1006,21,0.00676,26,0.31372,18,-0.3088,22,0.09134,22,0.05324,16,-0.4332
ENSG00000173210,ABLIM3,13,-0.9336,51,1.27554,26,0.16975,28,0.25316,18,-0.3707,18,-0.4672,27,0.26751,19,-0.3547,14,-0.8117
ENSG00000164284,GRPEL2,6,-1.8288,13,-0.7226,16,-0.3929,32,0.72788,17,-0.2833,29,0.59351,26,0.42149,15,-0.5213,18,-0.1803
ENSG00000145882,PCYOX1L,6,-1.6316,3,-2.6067,7,-1.4347,38,1.20577,23,0.34795,21,0.26934,22,0.34197,21,0.25190,16,-0.2183
ENSG00000113712,CSNK1A1,220,0.45246,226,0.49569,164,-0.0261,199,0.28634,145,-0.2164,148,-0.2068,136,-0.3428,163,-0.0294,144,-0.2230
ENSG00000183111,ARHGEF37,98,2.97356,43,1.27928,13,-0.5800,3,-2.7089,5,-2.0089,11,-1.0114,10,-1.0715,10,-1.0250,4,-2.2204
ENSG00000113716,HMGXB3,17,0.05500,21,0.36069,20,0.26618,16,-0.1082,26,0.67678,19,0.16639,18,0.13316,5,-1.8321,7,-1.2955
ENSG00000182578,CSF1R,14,0.13823,5,-1.4108,31,1.46059,8,-0.6722,17,0.50127,6,-1.1042,14,0.19453,14,0.20850,9,-0.5070
ENSG00000113721,PDGFRB,11,-1.1035,17,-0.4021,51,1.37645,14,-0.6829,11,-1.0029,13,-0.8306,26,0.31818,32,0.60862,27,0.34325
ENSG00000011083,SLC6A7,2,-3.3264,1,-4.3558,8,-1.6915,69,1.74440,35,0.56539,34,0.60421,26,0.11434,20,-0.3237,15,-0.7818
ENSG00000070808,CAMK2A,32,-3.1216,117,-1.2274,385,0.63959,259,-0.0058,479,1.00967,256,-0.0273,244,-0.1078,233,-0.1693,352,0.48913
ENSG00000070814,TCOF1,48,0.61565,22,-0.6001,23,-0.5326,41,0.36074,53,0.78433,34,0.06685,27,-0.3250,29,-0.1756,21,-0.6721
ENSG00000019582,CD74,65,0.62149,86,1.09355,108,1.48980,11,-2.0454,20,-1.2050,15,-1.6868,53,0.30045,45,0.00924,17,-1.4450
ENSG00000164587,RPS14,702,-0.3922,653,-0.5056,975,0.12418,516,-0.8654,729,-0.3328,837,-0.1308,1374,0.78611,798,-0.1926,1124,0.35393
ENSG00000070614,NDST1,49,1.15359,57,1.39817,13,-0.9611,15,-0.7762,13,-0.9142,16,-0.7261,28,0.23337,26,0.08806,9,-1.5341
ENSG00000171992,SYNPO,14,-2.8438,135,0.57695,110,0.24605,100,0.09864,160,0.86908,67,-0.5797,110,0.27976,64,-0.5992,99,0.07754
ENSG00000086589,RBM22,92,0.88904,73,0.49381,39,-0.4684,57,0.09000,72,0.47674,30,-0.9430,39,-0.5471,57,0.08854,61,0.19663
ENSG00000132912,DCTN4,119,0.47773,164,1.01461,54,-0.7548,89,0.00870,89,0.01442,74,-0.3204,68,-0.4390,98,0.16040,76,-0.2379
ENSG00000211445,GPX3,4,-3.5291,0,-9.2724,41,-0.2410,84,0.92731,27,-0.8466,86,1.14760,16,-1.7626,118,1.53357,44,-0.1082
ENSG00000145901,TNIP1,27,-0.1711,22,-0.4805,23,-0.3793,48,0.77525,21,-0.5520,42,0.63063,24,-0.3850,41,0.51502,14,-1.1284
ENSG00000197043,ANXA6,53,-2.3056,215,-0.2158,119,-1.1176,753,1.93861,174,-0.5450,222,-0.1866,268,0.14661,261,0.08710,159,-0.6791
ENSG00000196743,GM2A,82,1.55503,69,1.24563,48,0.62757,14,-1.2851,12,-1.4878,21,-0.7256,18,-0.9425,16,-1.0500,38,0.23624
ENSG00000123643,SLC36A1,3,-2.3517,29,1.13507,2,-2.8832,28,1.08165,8,-0.8584,16,0.22416,19,0.45570,12,-0.2960,7,-1.0719
ENSG00000113140,SPARC,638,1.80891,178,-0.3557,1293,3.46977,36,-2.7353,75,-1.6621,54,-2.2527,42,-2.6433,24,-3.3174,20,-3.5961
ENSG00000177556,ATOX1,191,0.60410,196,0.65149,133,0.02132,74,-0.8799,83,-0.7031,123,-0.1146,136,0.06447,124,-0.0903,124,-0.0872
ENSG00000145907,G3BP1,75,0.30440,75,0.30392,72,0.25087,69,0.18049,40,-0.6759,52,-0.2821,58,-0.1247,62,0.01075,67,0.11651
ENSG00000155511,GRIA1,11,-3.0317,136,0.76108,84,-0.0182,96,0.18868,163,1.07631,94,0.17839,82,-0.0624,39,-1.1999,55,-0.6849
ENSG00000055147,FAM114A2,15,0.00995,9,-0.7901,26,0.88892,16,0.05428,16,0.10440,20,0.46395,9,-0.7877,17,0.20125,9,-0.7889
ENSG00000164576,SAP30L,36,-0.0943,20,-1.0199,22,-0.8504,46,0.27941,28,-0.4754,37,-0.0604,46,0.32211,57,0.62879,47,0.34173
ENSG00000155506,LARP1,153,-0.1552,250,0.63753,136,-0.3424,237,0.54881,166,-0.0253,156,-0.1348,149,-0.2175,174,0.04730,130,-0.4020
ENSG00000170271,FAXDC2,239,2.48647,161,1.68090,50,-0.3010,18,-1.8444,8,-2.9140,22,-1.6468,33,-0.9674,46,-0.4232,30,-1.0821
ENSG00000155508,CNOT8,45,-0.0074,36,-0.3587,31,-0.5899,54,0.30292,51,0.20253,57,0.44260,44,-0.0431,40,-0.1816,35,-0.3775
ENSG00000082516,GEMIN5,29,1.07225,10,-0.6275,16,0.13488,21,0.58188,9,-0.7969,10,-0.6056,13,-0.1670,18,0.32448,13,-0.2417
ENSG00000082515,MRPL22,47,0.39867,37,0.00221,24,-0.6606,40,0.15170,39,0.08113,41,0.19251,31,-0.2999,44,0.28886,29,-0.3434
ENSG00000170624,SGCD,44,1.26244,21,0.07229,23,0.19217,6,-1.7961,12,-0.8389,14,-0.6110,10,-1.2062,16,-0.3346,55,1.65559
ENSG00000155868,MED7,12,-0.6314,26,0.61695,11,-0.7260,23,0.43769,21,0.29464,16,-0.1531,15,-0.2367,18,-0.0111,21,0.23580
ENSG00000055163,CYFIP2,66,-2.3509,356,0.21250,235,-0.4412,401,0.40541,364,0.24625,398,0.44354,324,0.06586,322,0.05049,242,-0.3939
ENSG00000155858,LSM11,5,-2.5600,12,-1.3547,12,-1.2958,48,0.81110,21,-0.4953,34,0.29948,52,1.10605,34,0.26837,14,-1.0777
ENSG00000113282,CLINT1,45,-0.1709,14,-1.9409,51,0.02204,61,0.31224,53,0.09107,66,0.50029,38,-0.4655,40,-0.3745,81,0.75919
ENSG00000145860,RNF145,45,-0.9536,49,-0.8239,78,-0.1029,110,0.44331,171,1.18702,118,0.63221,52,-0.7998,63,-0.4514,64,-0.4196
ENSG00000164332,UBLCP1,41,-0.8784,74,0.02794,39,-0.9816,109,0.64413,94,0.40819,95,0.46310,58,-0.3867,74,0.01236,68,-0.1253
ENSG00000170214,ADRA1B,1,-3.6203,26,1.22639,13,0.06457,13,0.04334,21,0.80639,10,-0.3021,9,-0.5190,7,-0.9062,18,0.55055
ENSG00000113312,TTC1,139,0.16679,110,-0.1988,125,-0.0074,174,0.53003,108,-0.2363,137,0.16033,90,-0.5658,82,-0.6554,186,0.64044
