Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000244405,ETV5,13,-1.9033,40,-0.2854,39,-0.3137,67,0.63206,54,0.21540,54,0.22526,39,-0.2933,49,0.04359
ENSG00000058866,DGKG,21,-0.5510,23,-0.4697,96,2.03178,27,-0.2374,6,-2.4416,12,-1.5337,5,-2.6430,77,1.59164
ENSG00000090520,DNAJB11,32,0.31461,25,-0.0665,18,-0.5171,26,0.02599,20,-0.3772,25,-0.0812,34,0.43608,28,0.11038
ENSG00000156976,EIF4A2,365,-1.5653,607,-0.7975,1116,0.15910,1074,0.11028,976,-0.0562,1441,0.67395,1045,0.05354,968,-0.0689
ENSG00000163918,RFC4,9,-0.2203,5,-1.0824,17,0.70447,12,0.15062,9,-0.3188,10,-0.1523,10,-0.0670,14,0.44289
ENSG00000073849,ST6GAL1,39,0.22001,31,-0.1666,42,0.33000,22,-0.7294,45,0.44623,37,0.15174,39,0.19293,27,-0.3493
ENSG00000163923,RPL39L,11,-0.4536,17,0.16791,15,-0.0512,14,-0.1907,15,-0.0411,20,0.53973,17,0.16362,9,-0.7305
ENSG00000157005,SST,45,-2.0093,185,0.15763,676,2.60108,107,-0.7693,79,-1.1625,91,-1.0272,204,0.32062,90,-0.9646
ENSG00000113916,BCL6,92,1.03025,90,0.99942,33,-0.6063,46,-0.1127,55,0.17782,33,-0.6791,38,-0.4059,26,-0.9778
ENSG00000145012,LPP,112,2.56872,47,0.84683,9,-1.6219,18,-0.7441,20,-0.5309,12,-1.3656,26,-0.1062,5,-2.5979
ENSG00000196083,IL1RAP,8,-0.2488,9,0.05161,7,-0.3410,5,-0.8967,12,0.49762,10,0.23674,16,0.99795,6,-0.6196
ENSG00000152492,CCDC50,86,1.50147,51,0.55993,37,0.06262,22,-0.8378,28,-0.3911,25,-0.6347,26,-0.5197,37,0.07147
ENSG00000223812,AC073365.1,0,-7.6744,4,-1.3215,0,-6.2959,6,-0.7283,21,1.34925,15,0.87110,27,1.77905,1,-2.9798
ENSG00000114279,FGF12,107,-1.7201,228,-0.5831,467,0.56615,422,0.45632,356,0.11994,302,-0.1598,390,0.26719,308,-0.1137
ENSG00000180611,MB21D2,7,-1.5265,16,-0.2667,9,-1.1303,21,0.16924,40,1.21869,29,0.76340,17,-0.1616,3,-2.6990
ENSG00000127252,PLAAT1,4,-1.4028,8,-0.4283,3,-1.6321,14,0.62324,14,0.49697,8,-0.3036,24,1.41401,4,-1.4783
ENSG00000127249,ATP13A4,53,1.32450,77,2.06453,11,-1.1237,11,-1.3128,15,-0.7460,17,-0.5456,10,-1.2603,17,-0.5100
ENSG00000198836,OPA1,82,-0.8642,96,-0.6285,162,0.18933,170,0.31392,172,0.29426,155,0.14213,132,-0.1388,141,-0.0311
ENSG00000114315,HES1,221,1.44864,332,2.26886,94,-0.0207,45,-1.2468,24,-2.0668,33,-1.7361,49,-1.0218,73,-0.4132
ENSG00000133657,ATP13A3,46,0.46188,23,-0.6004,28,-0.3288,52,0.76124,34,-0.0011,26,-0.4789,31,-0.1926,27,-0.3641
ENSG00000041802,LSG1,25,0.38427,16,-0.3383,26,0.40049,15,-0.4223,20,0.01359,23,0.27418,18,-0.1341,16,-0.3053
ENSG00000114331,ACAP2,147,1.62210,83,0.59494,65,0.20418,51,-0.1947,34,-0.8249,32,-0.9719,29,-1.0645,49,-0.2366
ENSG00000184203,PPP1R2,53,-0.7196,68,-0.3371,106,0.36310,89,0.09486,101,0.29636,93,0.18456,91,0.11354,60,-0.5278
ENSG00000189058,APOD,990,2.88964,169,-0.4029,310,0.57266,75,-1.7567,42,-2.4990,77,-1.7202,76,-1.6104,296,0.49372
ENSG00000176945,MUC20,13,0.49138,9,-0.1210,16,0.79306,12,0.42550,11,0.16931,6,-0.6979,7,-0.4872,4,-1.3649
ENSG00000061938,TNK2,54,-0.2501,64,0.02071,66,0.06245,52,-0.3470,60,-0.0959,76,0.32740,80,0.37301,55,-0.2345
ENSG00000072274,TFRC,151,0.27140,273,1.28606,126,-0.0249,105,-0.3484,92,-0.5119,119,-0.1262,92,-0.5231,97,-0.4430
ENSG00000161217,PCYT1A,46,0.97440,25,-0.0213,25,0.00531,22,-0.2623,39,0.70817,23,-0.1892,17,-0.6410,12,-1.0984
ENSG00000213123,TCTEX1D2,30,-1.2728,46,-0.6431,54,-0.3955,82,0.29574,80,0.23666,69,-0.0223,105,0.67550,78,0.19595
ENSG00000163960,UBXN7,69,1.52675,27,-0.0509,46,0.81524,27,-0.0437,25,-0.2152,15,-1.0641,15,-0.9644,15,-0.9644
ENSG00000163961,RNF168,71,0.58358,54,0.13649,41,-0.2850,50,0.00493,45,-0.1403,48,-0.0475,46,-0.1099,42,-0.2658
ENSG00000174013,FBXO45,41,-0.3273,28,-0.9200,55,0.14666,68,0.57537,52,0.06331,56,0.21437,39,-0.4016,38,-0.4379
ENSG00000163964,PIGX,56,-0.4037,58,-0.3663,88,0.30249,82,0.20964,65,-0.1821,76,0.07336,70,-0.0631,76,0.07526
ENSG00000174007,CEP19,6,-1.1797,10,-0.4677,14,0.11680,18,0.58572,15,0.22691,15,0.20762,17,0.34149,5,-1.5724
ENSG00000180370,PAK2,113,1.45424,64,0.46681,65,0.49127,31,-0.7566,31,-0.6857,30,-0.7788,40,-0.2792,45,-0.1015
ENSG00000119231,SENP5,43,-0.4038,51,-0.1401,74,0.47390,54,-0.0367,49,-0.2082,67,0.35227,52,-0.0893,43,-0.4122
ENSG00000114503,NCBP2,68,0.11921,80,0.38327,45,-0.5461,66,0.06713,60,-0.0777,64,0.01563,55,-0.2285,66,0.06080
ENSG00000270170,NCBP2AS2,23,-1.5179,58,-0.1205,49,-0.3803,78,0.40530,74,0.26033,71,0.20599,86,0.50793,41,-0.6808
ENSG00000119227,PIGZ,11,-0.7332,18,-0.0139,22,0.26572,18,-0.0385,17,-0.1117,25,0.55279,15,-0.3111,15,-0.3370
ENSG00000163975,MELTF,5,-1.2564,25,1.06642,11,-0.2864,9,-0.5918,20,0.70872,8,-0.7277,26,1.13809,8,-0.8079
ENSG00000228109,MELTF-AS1,10,-0.2117,16,0.55323,4,-1.6085,14,0.44471,10,-0.1486,12,0.17486,9,-0.2513,10,-0.2277
ENSG00000075711,DLG1,211,0.92545,53,-1.2620,122,0.01957,104,-0.2691,105,-0.2149,125,0.06976,113,-0.1089,145,0.29283
ENSG00000161267,BDH1,16,-1.2951,31,-0.3174,33,-0.2117,51,0.55448,43,0.21233,51,0.57349,29,-0.3931,21,-0.9187
ENSG00000145016,RUBCN,41,-0.2317,53,0.19262,34,-0.5082,45,-0.0830,58,0.32991,61,0.46190,35,-0.4735,40,-0.2638
ENSG00000122068,FYTTD1,81,0.23445,57,-0.3311,73,0.05854,77,0.16908,92,0.43826,65,-0.1404,59,-0.2860,57,-0.3367
ENSG00000186001,LRCH3,44,1.05271,28,0.26300,40,0.89346,20,-0.2590,14,-0.7568,15,-0.7948,14,-0.7684,24,0.03587
ENSG00000114473,IQCG,24,0.50886,24,0.51484,16,-0.0811,8,-1.1691,19,0.16955,16,-0.1005,14,-0.3435,26,0.67529
ENSG00000182899,RPL35A,786,-0.0118,987,0.35854,511,-0.6868,774,-0.0401,470,-0.8158,655,-0.3349,1199,0.68293,1106,0.54761
ENSG00000185621,LMLN,7,-0.5686,12,0.20148,8,-0.5212,11,0.08179,13,0.35771,11,0.00348,15,0.49491,8,-0.4435
ENSG00000131127,ZNF141,27,0.99568,22,0.61951,17,0.21460,15,0.04969,11,-0.5232,10,-0.6427,12,-0.2750,9,-0.8215
ENSG00000182903,ZNF721,56,0.23328,40,-0.2879,49,0.02586,73,0.77161,35,-0.5275,40,-0.3463,48,-0.0212,32,-0.6593
ENSG00000174227,PIGG,27,0.01625,31,0.23030,25,-0.1383,33,0.36148,30,0.15281,30,0.18712,24,-0.1925,7,-1.9080
ENSG00000273238,TMEM271,17,-1.7468,58,0.10273,52,-0.0774,81,0.75105,66,0.30983,55,0.01568,34,-0.7250,46,-0.2740
ENSG00000283183,AC116565.1,1,-2.7181,16,0.54853,8,-0.5344,17,0.72105,15,0.47534,14,0.35249,8,-0.5744,4,-1.6013
ENSG00000169020,ATP5ME,813,0.01716,636,-0.3729,693,-0.2370,607,-0.4932,925,0.22552,725,-0.1858,1123,0.54636,1192,0.64655
ENSG00000215375,MYL5,12,0.27725,13,0.29944,8,-0.3809,10,-0.1023,8,-0.3142,12,0.25278,9,-0.1498,9,-0.1514
ENSG00000185619,PCGF3,14,-1.4068,32,-0.2402,41,0.16734,38,0.07494,36,-0.0404,46,0.41442,49,0.45792,27,-0.4631
ENSG00000168993,CPLX1,41,-2.2203,134,-0.4345,175,-0.0107,118,-0.7012,241,0.50683,242,0.59615,294,0.84215,161,-0.1430
ENSG00000178950,GAK,26,-0.7391,38,-0.1688,62,0.60691,39,-0.1668,51,0.28371,49,0.25888,41,-0.0573,32,-0.4568
ENSG00000127419,TMEM175,34,0.00786,27,-0.3642,24,-0.5260,44,0.48653,28,-0.3035,39,0.27353,28,-0.3139,31,-0.1278
ENSG00000145214,DGKQ,10,-1.3086,14,-0.8071,25,0.10972,25,0.08899,29,0.34749,35,0.73892,18,-0.4365,20,-0.2376
ENSG00000127418,FGFRL1,19,1.01289,36,2.26815,3,-1.6885,8,-0.3350,6,-0.7678,5,-1.2342,6,-0.7806,5,-1.0351
ENSG00000159692,CTBP1,62,-1.1341,135,0.06243,109,-0.2718,150,0.26103,120,-0.1190,156,0.34612,148,0.21005,110,-0.2545
ENSG00000090316,MAEA,34,-1.0610,31,-1.2092,79,0.24769,64,-0.1039,98,0.61395,97,0.68035,69,0.02934,44,-0.6741
ENSG00000163950,SLBP,37,-1.1479,64,-0.3091,61,-0.3740,108,0.60805,93,0.29190,98,0.42942,55,-0.5551,57,-0.4932
ENSG00000168936,TMEM129,20,0.03666,23,0.22361,26,0.41633,18,-0.1306,17,-0.2252,22,0.18952,21,0.11984,10,-1.0348
ENSG00000068078,FGFR3,142,0.63636,291,1.96044,60,-0.7346,54,-0.9898,111,0.23161,54,-0.9908,107,0.17828,36,-1.5074
ENSG00000168924,LETM1,36,-0.1949,38,-0.0927,52,0.40574,45,0.17898,37,-0.1618,44,0.16301,33,-0.3452,32,-0.3775
ENSG00000109685,NSD2,47,-0.3430,61,0.06754,76,0.41185,74,0.41045,57,-0.0490,50,-0.2728,56,-0.0859,43,-0.4799
ENSG00000185049,NELFA,20,0.37961,21,0.48392,8,-1.0586,19,0.40721,16,0.03749,17,0.14464,9,-0.8198,9,-0.7623
ENSG00000243449,C4orf48,482,0.36659,316,-0.3107,322,-0.2830,378,-0.0295,397,0.05251,346,-0.1871,411,0.10639,469,0.32044
ENSG00000185818,NAT8L,110,-0.8784,201,0.06427,157,-0.3264,216,0.20676,307,0.76297,182,-0.1028,227,0.25761,133,-0.5870
ENSG00000214367,HAUS3,19,0.93582,13,0.29290,11,0.05436,12,0.25470,9,-0.3257,8,-0.5432,5,-1.0972,10,-0.0910
ENSG00000123933,MXD4,35,0.07433,73,1.29389,28,-0.2724,29,-0.2424,33,-0.0347,25,-0.5265,31,-0.1204,28,-0.2771
ENSG00000159733,ZFYVE28,9,-1.4278,24,-0.0658,30,0.29937,29,0.27019,30,0.29863,32,0.47793,19,-0.4443,14,-0.8399
ENSG00000063978,RNF4,23,-1.0886,37,-0.3938,53,0.18559,50,0.10001,61,0.40592,58,0.38116,30,-0.6963,53,0.16457
ENSG00000125386,FAM193A,35,0.78390,38,0.94214,17,-0.3663,18,-0.2978,17,-0.4122,19,-0.1927,18,-0.3091,16,-0.4278
ENSG00000087266,SH3BP2,15,0.30435,27,1.37452,6,-1.0022,5,-1.3073,20,0.81848,9,-0.5298,16,0.43979,8,-0.5848
ENSG00000087274,ADD1,189,-0.1713,238,0.19969,209,-0.0145,209,-0.0093,245,0.24177,217,0.05137,194,-0.1329,179,-0.2568
ENSG00000109736,MFSD10,24,-0.3948,32,0.06791,23,-0.4597,28,-0.1582,42,0.51133,43,0.65010,31,0.00939,12,-1.3817
ENSG00000249673,NOP14-AS1,10,-0.1972,6,-1.1040,12,0.00373,11,-0.1239,15,0.35948,15,0.37804,11,-0.1707,14,0.23759
ENSG00000087269,NOP14,21,0.77333,19,0.65733,9,-0.5540,13,0.02566,10,-0.4432,8,-0.8232,15,0.21807,13,0.06733
ENSG00000125388,GRK4,13,-0.9118,25,0.11112,40,0.90041,16,-0.6403,16,-0.5586,12,-1.1227,40,0.93651,41,0.96862
ENSG00000197386,HTT,32,-0.9574,63,0.07969,62,0.05838,63,0.08851,75,0.36287,67,0.19102,63,0.08467,45,-0.4621
ENSG00000188981,MSANTD1,4,-1.2671,10,-0.0129,6,-0.6444,19,1.32203,7,-0.5835,10,-0.0247,8,-0.2543,5,-0.9560
ENSG00000159788,RGS12,27,-0.9070,164,2.18963,25,-1.0102,80,0.97970,23,-1.1295,19,-1.4933,17,-1.5992,29,-0.8013
ENSG00000163956,LRPAP1,115,-0.8797,150,-0.4647,163,-0.3347,263,0.49100,257,0.39263,218,0.13709,252,0.35701,121,-0.7982
ENSG00000132406,TMEM128,49,1.10131,25,-0.0351,28,0.16027,19,-0.5000,16,-0.6903,26,0.03857,18,-0.5142,27,0.12520
ENSG00000145220,LYAR,20,1.33924,11,0.31118,13,0.57744,7,-0.3359,4,-1.0909,5,-0.9657,1,-2.5401,15,0.88299
ENSG00000168824,NSG1,23,-2.6053,103,-0.3544,75,-0.8443,140,0.14625,271,1.25447,151,0.28323,191,0.64197,47,-1.5505
ENSG00000168818,STX18,32,0.14670,26,-0.1736,24,-0.3014,37,0.42343,26,-0.1963,29,-0.0559,28,-0.0974,27,-0.1566
ENSG00000163132,MSX1,21,1.01157,89,4.90424,1,-3.0393,1,-3.8444,0,-7.8763,0,-4.0472,0,-8.4035,0,-5.8346
ENSG00000072832,CRMP1,72,-1.3293,164,-0.0526,190,0.18221,211,0.40044,215,0.37996,207,0.36265,143,-0.2688,79,-1.1777
ENSG00000181215,C4orf50,0,-4.6966,15,-0.3648,22,0.22277,24,0.42736,16,-0.2529,21,0.21023,14,-0.4238,31,0.81800
ENSG00000152969,JAKMIP1,21,-1.6246,38,-0.7168,89,0.61871,67,0.16731,85,0.53464,64,0.07861,46,-0.4232,69,0.19629
ENSG00000109501,WFS1,73,1.12088,81,1.31778,40,0.10841,26,-0.6139,22,-0.7960,20,-1.0337,40,0.11397,24,-0.6815
ENSG00000074211,PPP2R2C,114,-0.7677,139,-0.4592,175,-0.0986,211,0.23181,332,0.96901,188,0.02223,170,-0.1377,130,-0.5586
ENSG00000013288,MAN2B2,26,-0.7991,31,-0.5366,48,0.13016,38,-0.2392,53,0.31520,69,0.86754,42,-0.0622,24,-0.9400
ENSG00000179010,MRFAP1,531,0.06060,455,-0.1835,458,-0.1728,520,0.03183,448,-0.2074,536,0.08644,634,0.35166,470,-0.1323
ENSG00000251580,LINC02482,6,-0.7398,11,0.22279,11,0.17582,12,0.41181,7,-0.4036,7,-0.4228,13,0.42715,9,-0.0472
ENSG00000170846,AC093323.1,27,-0.9646,40,-0.3547,87,0.90367,57,0.22787,37,-0.4800,58,0.27644,36,-0.5107,45,-0.1843
ENSG00000178988,MRFAP1L1,142,0.16230,122,-0.0799,128,-0.0055,138,0.12411,87,-0.6099,143,0.19720,125,-0.0505,120,-0.1160
ENSG00000186222,BLOC1S4,13,-0.1777,16,0.11089,14,-0.1311,22,0.73737,12,-0.3684,15,-0.0144,15,-0.0176,6,-1.3932
ENSG00000170871,KIAA0232,127,0.17371,86,-0.4479,194,0.87232,114,-0.0073,122,0.10653,117,0.04868,81,-0.5448,71,-0.7486
ENSG00000132405,TBC1D14,37,-0.2626,39,-0.1555,36,-0.2689,57,0.52134,52,0.29039,40,-0.1416,41,-0.0656,33,-0.4407
ENSG00000173011,TADA2B,20,0.02502,18,-0.1651,17,-0.2257,20,-0.0402,23,0.18016,21,0.09741,22,0.13969,19,-0.0983
ENSG00000109519,GRPEL1,34,-0.8029,37,-0.6848,55,-0.0548,60,0.08286,69,0.30436,61,0.10885,72,0.36307,64,0.17500
ENSG00000184985,SORCS2,42,1.16170,15,-0.5088,22,0.06275,19,-0.2011,16,-0.4089,24,0.20839,19,-0.1268,11,-1.0132
ENSG00000196526,AFAP1,12,-0.7604,23,0.26553,8,-1.2982,30,0.80712,18,-0.1340,18,-0.1332,30,0.72111,8,-1.3888
ENSG00000163995,ABLIM2,13,-1.9429,44,-0.0872,30,-0.7033,79,1.02222,72,0.71407,39,-0.3241,39,-0.2601,33,-0.5385
ENSG00000251615,AC104825.1,9,-0.3012,9,-0.2588,9,-0.2173,9,-0.2778,13,0.34433,12,0.29731,9,-0.3015,14,0.46272
ENSG00000071127,WDR1,88,0.59541,80,0.44498,65,0.09605,48,-0.4150,59,-0.0500,65,0.12417,42,-0.5913,49,-0.3323
ENSG00000178163,ZNF518B,21,0.12955,18,-0.1906,17,-0.2095,18,-0.1777,22,0.18891,26,0.49045,12,-0.7139,19,-0.0253
ENSG00000002587,HS3ST1,3,-1.8676,16,0.72417,10,-0.1096,10,-0.0565,14,0.46878,12,0.19303,15,0.54691,3,-1.7034
ENSG00000157869,RAB28,39,0.55113,23,-0.2645,27,-0.0327,26,-0.1444,25,-0.1888,34,0.36055,25,-0.1642,20,-0.5426
ENSG00000038219,BOD1L1,281,1.05023,145,-0.0567,315,1.25255,124,-0.3414,135,-0.1659,102,-0.6594,74,-1.1001,99,-0.6467
ENSG00000137449,CPEB2,59,0.45290,31,-0.5904,57,0.39774,46,0.06358,45,-0.0111,45,-0.0051,28,-0.7162,46,0.03724
ENSG00000048342,CC2D2A,25,0.78355,40,1.62908,12,-0.4235,14,-0.1123,15,-0.0122,9,-0.9355,8,-0.8850,7,-1.1478
ENSG00000118564,FBXL5,119,0.32671,87,-0.1729,89,-0.1305,114,0.29197,82,-0.2676,97,-0.0021,66,-0.6041,106,0.14039
ENSG00000237765,FAM200B,124,0.16900,123,0.16072,103,-0.1273,107,-0.0691,87,-0.3847,104,-0.1310,105,-0.0921,151,0.49039
ENSG00000169762,TAPT1,46,-0.0241,34,-0.4871,45,-0.0759,56,0.33729,35,-0.4690,55,0.28426,47,0.00485,40,-0.2646
ENSG00000169744,LDB2,15,-3.0208,45,-1.4479,65,-0.9074,184,0.88421,186,0.76844,158,0.57871,107,-0.1336,61,-0.9976
ENSG00000151552,QDPR,931,1.52289,136,-1.5980,520,0.49396,163,-1.4299,230,-0.8021,302,-0.4251,316,-0.3104,782,1.19915
ENSG00000002549,LAP3,89,1.37649,54,0.49898,31,-0.3922,33,-0.2953,24,-0.7385,34,-0.2670,26,-0.6611,37,-0.1160
ENSG00000118579,MED28,50,0.17329,53,0.24610,34,-0.4260,44,-0.0344,42,-0.1207,53,0.29811,38,-0.2905,40,-0.1941
ENSG00000047662,FAM184B,6,-0.5551,11,0.31388,7,-0.5129,18,1.32375,14,0.67152,4,-1.1417,8,-0.2466,1,-3.0305
ENSG00000163257,DCAF16,37,1.07626,15,-0.3712,22,0.16825,26,0.54998,15,-0.4476,14,-0.5877,15,-0.3665,10,-0.9372
ENSG00000178177,LCORL,34,0.76522,15,-0.5424,22,0.02463,25,0.30802,28,0.42020,14,-0.7628,27,0.38989,10,-1.1578
ENSG00000145147,SLIT2,7,-2.1812,16,-0.9445,6,-2.2294,46,0.86117,53,0.99607,40,0.56130,31,0.09495,8,-1.8915
ENSG00000163138,PACRGL,22,-0.3849,22,-0.3942,29,0.08526,37,0.51528,25,-0.1675,30,0.13660,19,-0.5670,28,-0.0070
ENSG00000185774,KCNIP4,10,-3.6318,71,-0.8071,26,-2.3101,240,1.42714,148,0.34848,144,0.35235,130,0.13836,39,-1.7198
ENSG00000152990,ADGRA3,74,1.83661,72,1.79941,26,0.04118,12,-1.2792,7,-1.9947,9,-1.6961,10,-1.3581,26,0.01164
ENSG00000109819,PPARGC1A,9,-1.4151,26,0.13546,25,0.09081,20,-0.3233,32,0.45345,26,0.17600,39,0.79101,15,-0.6682
ENSG00000109606,DHX15,73,0.10913,46,-0.6151,71,0.07223,73,0.13046,74,0.13160,81,0.31260,46,-0.6100,63,-0.1228
ENSG00000181982,CCDC149,12,-0.5308,23,0.40556,23,0.45897,14,-0.4023,14,-0.3167,18,0.05656,24,0.51849,14,-0.2924
ENSG00000153012,LGI2,7,-1.5552,8,-1.3835,7,-1.6129,22,0.08692,30,0.60703,16,-0.4297,68,2.10538,11,-0.9863
ENSG00000053900,ANAPC4,24,-0.2041,23,-0.2581,19,-0.5131,31,0.25711,32,0.24773,38,0.60705,25,-0.1545,11,-1.3538
ENSG00000091490,SEL1L3,11,-0.5304,23,0.67512,25,0.80452,9,-0.7958,12,-0.3523,12,-0.3208,9,-0.7588,28,0.99245
ENSG00000250317,SMIM20,34,-0.4434,55,0.29539,43,-0.1098,51,0.20160,41,-0.1811,40,-0.2294,46,0.00279,56,0.33105
ENSG00000168214,RBPJ,248,1.80151,73,-0.2975,98,0.16050,65,-0.5228,57,-0.6936,65,-0.5247,60,-0.6106,88,-0.0147
ENSG00000109689,STIM2,39,0.15233,38,0.08874,49,0.50976,40,0.21813,25,-0.5494,38,0.14297,23,-0.6427,24,-0.5796
ENSG00000169851,PCDH7,46,-2.0307,154,-0.2160,254,0.59465,301,1.05124,133,-0.4448,173,-0.0311,72,-1.3745,155,-0.2010
ENSG00000047365,ARAP2,177,1.45279,65,-0.2496,144,1.07968,72,-0.0970,26,-1.6266,46,-0.8466,36,-1.1267,73,-0.0573
ENSG00000174145,NWD2,0,-6.5655,8,-1.4856,7,-1.7294,36,0.86535,36,0.74515,41,1.13502,16,-0.5408,7,-1.7067
ENSG00000181826,RELL1,29,1.76389,16,0.68910,6,-0.8722,8,-0.4558,6,-0.7173,6,-0.8061,6,-0.7085,11,0.16324
ENSG00000065882,TBC1D1,29,0.28107,25,0.06189,35,0.62857,23,-0.1112,28,0.22308,22,-0.1581,12,-1.0269,22,-0.1153
ENSG00000109787,KLF3,60,1.50043,26,0.08406,29,0.23698,13,-1.0083,16,-0.7199,12,-1.2456,24,-0.0800,44,0.93731
ENSG00000109790,KLHL5,72,0.99696,31,-0.3891,100,1.58680,11,-1.9793,19,-1.1083,22,-0.9523,33,-0.2986,73,1.02249
ENSG00000157796,WDR19,20,-0.1092,15,-0.5581,29,0.44115,21,-0.0499,22,-0.0081,31,0.64403,15,-0.5349,13,-0.8201
ENSG00000035928,RFC1,243,1.73998,71,-0.3715,169,1.06101,71,-0.3961,48,-0.9493,45,-1.1547,53,-0.8157,78,-0.2097
ENSG00000163682,RPL9,1354,0.15836,1587,0.41896,839,-0.5981,1039,-0.2943,1267,0.05141,910,-0.5208,1547,0.37630,1779,0.60932
ENSG00000121897,LIAS,19,0.11906,14,-0.3864,21,0.24457,16,-0.1996,16,-0.2084,17,-0.1128,17,-0.0288,26,0.61202
ENSG00000109814,UGDH,17,0.83645,13,0.43818,10,-0.0377,6,-0.9290,12,0.28192,7,-0.6579,10,0.04156,14,0.44588
ENSG00000163683,SMIM14,119,0.30490,96,-0.0529,133,0.48803,81,-0.3546,102,0.04442,92,-0.1193,66,-0.6265,126,0.39086
ENSG00000078140,UBE2K,110,-0.3055,84,-0.7265,149,0.17597,149,0.19194,172,0.40537,134,0.00493,136,0.02700,121,-0.1609
ENSG00000121892,PDS5A,58,0.10589,39,-0.5277,56,0.03200,72,0.51495,64,0.25032,47,-0.2747,40,-0.4843,52,-0.0846
ENSG00000163697,APBB2,109,1.29851,51,0.01381,33,-0.6581,45,-0.2216,52,0.04286,40,-0.4115,40,-0.3778,52,0.03920
ENSG00000154277,UCHL1,358,-2.4841,667,-1.5622,1856,0.01465,1739,-0.1006,2421,0.44836,2960,0.92486,1688,-0.1371,2005,0.13884
ENSG00000064042,LIMCH1,359,1.28274,132,-0.3842,197,0.25011,183,0.15146,171,0.02796,103,-0.8341,124,-0.4802,128,-0.4302
ENSG00000109133,TMEM33,83,-0.2084,65,-0.5971,100,0.09476,107,0.21720,107,0.20113,113,0.33295,72,-0.4220,79,-0.2906
ENSG00000014824,SLC30A9,96,-0.7502,106,-0.5914,158,0.02344,173,0.19245,194,0.36324,183,0.30284,144,-0.1225,143,-0.1275
ENSG00000124406,ATP8A1,173,-0.1951,102,-1.0089,282,0.59782,237,0.35323,180,-0.1374,200,0.03510,99,-1.0602,249,0.38812
ENSG00000183783,KCTD8,13,-1.0693,23,-0.2340,49,1.01397,35,0.50094,27,0.05128,19,-0.5918,18,-0.5897,28,0.07131
ENSG00000151806,GUF1,31,0.11552,35,0.35112,35,0.35174,31,0.13906,23,-0.3533,27,-0.0896,21,-0.4969,24,-0.2558
ENSG00000163281,GNPDA2,15,-0.9606,26,-0.1460,27,-0.1139,38,0.49202,34,0.25106,35,0.33552,29,0.02195,12,-1.2883
ENSG00000163285,GABRG1,123,1.01921,127,1.08621,124,1.03141,21,-1.8539,24,-1.5716,45,-0.6874,38,-0.8575,98,0.63731
ENSG00000260878,AC104072.1,19,-1.5532,50,-0.1232,47,-0.2076,82,0.80189,53,-0.0269,60,0.17867,53,-0.0278,34,-0.7377
ENSG00000151834,GABRA2,83,-0.2113,151,0.75457,69,-0.5055,125,0.50182,105,0.16042,80,-0.3026,53,-0.8993,81,-0.2523
ENSG00000109158,GABRA4,9,-3.3116,59,-0.6632,44,-1.1093,159,1.12906,137,0.68873,99,0.18432,72,-0.3366,60,-0.6319
ENSG00000163288,GABRB1,23,-0.0702,39,0.82796,66,1.77148,23,-0.0326,7,-1.8038,17,-0.5758,12,-1.0537,10,-1.3112
ENSG00000260918,AC107398.3,61,-0.8645,150,0.56735,101,-0.0726,141,0.53979,81,-0.4221,125,0.31608,66,-0.7401,66,-0.7322
ENSG00000169019,COMMD8,20,-0.7667,23,-0.5346,20,-0.7547,51,0.86818,40,0.33136,31,-0.0649,43,0.46559,14,-1.2798
ENSG00000170448,NFXL1,21,0.90055,13,0.20111,16,0.50039,12,0.02064,10,-0.2214,11,-0.0901,6,-1.0363,5,-1.1326
ENSG00000109171,SLAIN2,32,0.46320,36,0.65383,24,-0.0006,18,-0.4653,26,0.10399,17,-0.5842,32,0.44823,20,-0.2795
ENSG00000075539,FRYL,169,2.25037,21,-1.2535,95,1.11684,27,-0.9830,19,-1.3849,25,-1.1252,16,-1.7113,62,0.38532
ENSG00000109180,OCIAD1,230,-0.8077,273,-0.5476,389,0.01015,482,0.40983,441,0.21445,444,0.25738,292,-0.4436,386,-0.0013
ENSG00000145247,OCIAD2,16,-2.1639,42,-0.7219,42,-0.7275,74,0.16975,72,0.11232,50,-0.5183,157,1.45162,95,0.56781
ENSG00000109184,DCUN1D4,59,-0.1111,44,-0.5474,74,0.25230,67,0.12109,48,-0.4346,73,0.27547,67,0.09559,57,-0.1498
ENSG00000163069,SGCB,119,0.93845,61,-0.1666,70,0.04630,51,-0.4785,61,-0.1580,67,-0.0315,56,-0.2995,74,0.14508
ENSG00000109189,USP46,80,-0.4250,115,0.15592,106,0.01657,109,0.07963,122,0.25203,111,0.10912,76,-0.4988,106,0.02004
ENSG00000226950,DANCR,45,-0.1347,83,0.87773,31,-0.6893,53,0.15782,40,-0.3267,34,-0.6336,71,0.62113,44,-0.1698
ENSG00000184178,SCFD2,15,-0.1316,12,-0.4928,22,0.44629,21,0.44178,22,0.45602,16,-0.0530,11,-0.6438,9,-0.8802
