Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000174013,FBXO45,14,-1.9963,60,0.17834,30,-0.8952,86,0.75776,34,-0.7684,53,-0.0111,72,0.47536,71,0.44339,68,0.43330
ENSG00000163964,PIGX,52,-0.9403,182,1.05275,63,-0.6532,89,-0.1229,75,-0.4339,124,0.40368,116,0.29786,65,-0.5972,109,0.21637
ENSG00000180370,PAK2,127,1.24708,3,-4.2167,88,0.61331,33,-0.9239,70,0.27091,70,0.23648,69,0.21672,37,-0.7292,47,-0.4222
ENSG00000119231,SENP5,67,0.01784,47,-0.5322,56,-0.2572,31,-1.1674,44,-0.6989,105,0.73909,120,0.95980,28,-1.3047,95,0.64869
ENSG00000114503,NCBP2,57,0.02298,7,-3.0807,73,0.40695,48,-0.2452,69,0.35000,62,0.14131,55,-0.0487,41,-0.5052,71,0.40365
ENSG00000270170,NCBP2AS2,0,-5.4123,32,-0.1978,29,-0.3214,44,0.29962,48,0.52972,13,-1.4752,10,-1.8550,56,0.70104,58,0.87415
ENSG00000075711,DLG1,291,1.69373,22,-2.4029,43,-1.3833,99,-0.1363,61,-0.9492,190,0.92776,156,0.59458,42,-1.4180,110,0.04405
ENSG00000161267,BDH1,10,-2.0238,75,1.01084,40,-0.0282,41,0.01143,35,-0.2487,11,-1.8892,41,0.02019,74,0.98767,42,0.04034
ENSG00000145016,RUBCN,28,-0.9215,62,0.32808,51,0.01345,22,-1.2830,35,-0.6334,61,0.29236,68,0.47325,94,1.02027,51,0.00402
ENSG00000122068,FYTTD1,39,-0.5277,3,-4.0730,69,0.37145,28,-1.0295,79,0.66151,60,0.13005,72,0.43692,59,0.11444,58,0.09995
ENSG00000186001,LRCH3,29,-0.0618,46,0.68977,29,-0.0570,28,-0.1350,26,-0.2294,33,0.14883,63,1.21264,6,-2.2649,22,-0.5120
ENSG00000182899,RPL35A,461,-0.1071,628,0.38994,678,0.51382,855,0.90363,589,0.32181,216,-1.2707,175,-1.5855,516,0.07240,358,-0.5460
ENSG00000182903,ZNF721,71,0.49085,16,-1.7554,70,0.44979,56,0.10635,16,-1.9224,55,0.08088,99,1.03330,55,0.06398,62,0.30239
ENSG00000273238,TMEM271,20,-1.1691,19,-1.2298,33,-0.4353,26,-0.7878,50,0.22141,32,-0.5102,62,0.56625,51,0.22971,70,0.86146
ENSG00000169020,ATP5ME,497,-0.0753,885,0.86875,519,-0.0066,927,0.94825,447,-0.2640,296,-0.8743,222,-1.3111,577,0.16340,456,-0.2299
ENSG00000185619,PCGF3,22,-0.4807,26,-0.2109,15,-1.0343,30,0.01095,29,-0.0672,19,-0.7405,32,0.08540,39,0.41745,45,0.73727
ENSG00000168993,CPLX1,17,-3.0485,75,-0.8736,86,-0.6691,203,0.68933,144,0.14672,144,0.12496,88,-0.6453,223,0.84701,168,0.42643
ENSG00000178950,GAK,32,-1.0443,231,2.26497,32,-1.0547,49,-0.4217,36,-0.9434,59,-0.1396,48,-0.4534,62,-0.0644,61,-0.1014
ENSG00000159692,CTBP1,39,-1.8984,200,0.59450,102,-0.4797,167,0.29897,123,-0.1977,97,-0.5437,147,0.10390,176,0.39211,172,0.39943
ENSG00000090316,MAEA,0,-7.3300,232,2.47316,27,-1.1675,21,-1.5549,34,-0.9278,31,-0.9907,43,-0.4669,51,-0.2256,87,0.72085
ENSG00000163950,SLBP,25,-1.2971,87,0.61834,54,-0.1470,60,0.01960,27,-1.2902,32,-0.9463,95,0.77105,30,-1.0304,107,1.13432
ENSG00000068078,FGFR3,107,-0.5099,113,-0.4179,511,2.18818,21,-2.9103,269,1.14928,26,-2.5906,30,-2.3958,190,0.40472,46,-1.8913
ENSG00000168924,LETM1,25,-0.9127,3,-3.9282,39,-0.2316,47,0.05462,63,0.58349,54,0.27505,33,-0.5097,55,0.28980,60,0.49233
ENSG00000109685,NSD2,103,0.42089,17,-2.2828,69,-0.2113,52,-0.6591,58,-0.5168,157,1.13206,139,0.92668,56,-0.5413,80,0.02601
ENSG00000243449,C4orf48,171,-0.5729,182,-0.4718,227,-0.1265,427,0.90155,214,-0.2416,101,-1.3662,145,-0.8200,369,0.65715,330,0.53102
ENSG00000185818,NAT8L,69,-1.6125,234,0.25545,269,0.48626,159,-0.3554,205,0.05214,139,-0.5601,126,-0.7070,243,0.31930,271,0.56098
ENSG00000123933,MXD4,43,0.09116,3,-3.8327,80,1.12676,22,-0.9426,76,1.24215,16,-1.3613,25,-0.7159,44,0.15145,28,-0.5890
ENSG00000159733,ZFYVE28,12,-1.0675,45,1.03275,29,0.30342,18,-0.4152,7,-1.8224,15,-0.6464,52,1.29532,26,0.15787,24,0.06306
ENSG00000063978,RNF4,25,-0.8006,129,1.92095,26,-0.7499,63,0.65283,19,-1.3204,20,-1.1259,28,-0.6094,49,0.23218,43,0.04878
ENSG00000125386,FAM193A,96,1.33803,3,-3.8877,50,0.25128,32,-0.4782,47,0.17357,74,0.87101,52,0.28488,34,-0.3739,19,-1.2978
ENSG00000087274,ADD1,214,0.08996,86,-1.3031,229,0.19580,151,-0.4578,188,-0.1279,258,0.39332,214,0.08872,226,0.17583,235,0.27167
ENSG00000109736,MFSD10,17,-0.3716,4,-2.4015,18,-0.2429,18,-0.2403,24,0.21381,3,-2.7615,31,0.61588,24,0.15973,36,0.95374
ENSG00000087269,NOP14,75,1.37465,27,-0.3108,36,0.13578,29,-0.1851,27,-0.3468,57,0.88388,36,0.16196,5,-2.7934,22,-0.7008
ENSG00000125388,GRK4,61,1.06122,3,-3.5072,31,-0.0356,20,-0.6947,41,0.44254,81,1.55997,27,-0.2491,2,-3.9232,22,-0.6015
ENSG00000197386,HTT,40,-0.7456,35,-0.9520,52,-0.3664,60,-0.1324,64,-0.0413,71,0.13901,65,-0.0011,88,0.48218,89,0.57563
ENSG00000159788,RGS12,26,-1.5964,174,1.39112,71,-0.1087,4,-4.2326,110,0.69380,49,-0.6762,94,0.34029,98,0.41846,48,-0.7533
ENSG00000163956,LRPAP1,24,-1.9835,5,-4.0711,113,0.35939,61,-0.5977,59,-0.7154,60,-0.6390,112,0.35148,163,0.97750,167,1.19061
ENSG00000168824,NSG1,17,-2.5128,87,-0.1204,47,-1.0446,71,-0.4245,76,-0.3637,72,-0.4190,71,-0.4239,164,0.91809,174,1.19890
ENSG00000072832,CRMP1,31,-2.4954,386,1.45984,113,-0.5638,137,-0.2607,92,-0.9474,108,-0.6385,160,-0.0207,244,0.66211,211,0.47844
ENSG00000181215,C4orf50,50,1.29395,3,-3.0310,3,-2.7943,16,-0.5213,10,-1.2538,41,0.96632,46,1.13114,6,-1.9409,33,0.64514
ENSG00000152969,JAKMIP1,5,-3.0534,16,-1.4660,34,-0.3224,71,0.82699,23,-0.9993,42,0.00020,56,0.44055,41,-0.0370,77,1.14287
ENSG00000109501,WFS1,26,-1.3066,66,0.12198,139,1.36875,10,-2.6640,59,-0.0585,33,-0.9227,29,-1.1099,116,1.05654,67,0.16815
ENSG00000074211,PPP2R2C,154,-0.4105,197,-0.0252,154,-0.4166,265,0.44881,162,-0.3661,243,0.30566,196,-0.0359,151,-0.4455,261,0.47858
ENSG00000013288,MAN2B2,20,-0.9531,60,0.72239,25,-0.6254,18,-1.1429,33,-0.2336,27,-0.5418,46,0.30325,53,0.52452,52,0.55588
ENSG00000179010,MRFAP1,275,-0.6566,423,0.01402,525,0.36226,507,0.30514,264,-0.7800,330,-0.3732,341,-0.3239,610,0.60747,536,0.44549
ENSG00000170846,AC093323.1,18,-1.3575,132,1.85031,31,-0.5596,30,-0.6076,26,-0.8903,31,-0.5692,54,0.29150,24,-0.9526,61,0.53794
ENSG00000178988,MRFAP1L1,81,-0.5870,34,-1.8788,131,0.15984,135,0.20576,109,-0.1484,144,0.31539,112,-0.0912,144,0.31624,152,0.45109
ENSG00000170871,KIAA0232,190,0.34020,257,0.83941,103,-0.6199,101,-0.6592,87,-0.9585,216,0.54618,236,0.69580,114,-0.4623,151,-0.0362
ENSG00000132405,TBC1D14,9,-2.2027,15,-1.5327,42,0.07246,33,-0.2908,51,0.41349,34,-0.2707,54,0.45678,50,0.34447,53,0.47787
ENSG00000173011,TADA2B,16,-1.2181,173,2.95253,29,-0.3199,17,-1.1089,19,-1.0717,34,-0.0750,23,-0.6905,8,-2.2550,28,-0.4157
ENSG00000109519,GRPEL1,8,-2.2803,4,-3.2681,33,-0.2462,58,0.68077,46,0.33817,67,0.92323,45,0.25896,19,-1.0868,47,0.36985
ENSG00000163995,ABLIM2,4,-3.9044,154,1.75631,43,-0.4007,42,-0.4077,34,-0.7999,15,-1.9470,54,-0.0327,57,0.06239,85,0.79495
ENSG00000071127,WDR1,25,-1.2064,168,1.93955,55,-0.0027,18,-1.6283,46,-0.3062,18,-1.6923,24,-1.2717,100,0.98461,52,-0.0990
ENSG00000178163,ZNF518B,26,-0.0907,40,0.60935,28,0.06040,30,0.13210,7,-2.1503,33,0.28696,43,0.73039,25,-0.1017,31,0.21144
ENSG00000038219,BOD1L1,1082,1.48617,265,-0.8181,270,-0.7890,265,-0.8207,202,-1.3190,817,0.98608,858,1.06972,309,-0.5852,336,-0.4961
ENSG00000137449,CPEB2,33,-0.0638,3,-3.3626,38,0.17572,30,-0.2141,30,-0.2013,28,-0.2877,48,0.53754,29,-0.2549,53,0.81056
ENSG00000118564,FBXL5,48,-0.4479,40,-0.7312,118,0.99209,35,-0.9214,36,-0.9608,43,-0.6137,89,0.50928,93,0.58266,85,0.50823
ENSG00000237765,FAM200B,96,0.12295,60,-0.6192,104,0.25024,143,0.76761,73,-0.3528,76,-0.2507,88,-0.0284,98,0.14917,85,-0.0767
ENSG00000169762,TAPT1,16,-1.5074,67,0.64385,42,-0.1109,41,-0.1365,37,-0.3181,9,-2.3288,45,0.00316,95,1.25453,51,0.24306
ENSG00000169744,LDB2,12,-3.0217,32,-1.6329,58,-0.7153,85,-0.1313,46,-1.1491,97,0.07150,175,1.05042,83,-0.1815,193,1.44377
ENSG00000151552,QDPR,568,1.97301,104,-0.8711,124,-0.5981,168,-0.1293,153,-0.3085,152,-0.2891,70,-1.4736,161,-0.1953,178,-0.0406
ENSG00000002549,LAP3,16,-0.9857,3,-3.4926,82,1.60199,8,-1.9401,60,1.21825,25,-0.3686,29,-0.1151,27,-0.2334,19,-0.8575
ENSG00000118579,MED28,53,0.36068,3,-3.8042,43,0.04902,50,0.26437,33,-0.3889,37,-0.2004,41,-0.0593,89,1.23135,41,-0.0645
ENSG00000163257,DCAF16,42,0.72948,3,-3.2608,18,-0.6210,11,-1.3821,45,0.97062,29,0.11263,34,0.35441,8,-1.8433,31,0.24139
ENSG00000145147,SLIT2,21,-0.5642,11,-1.4862,35,0.20506,24,-0.3932,13,-1.3688,36,0.27019,60,1.12151,6,-2.3478,58,1.23397
ENSG00000185774,KCNIP4,19,-1.7817,17,-1.9871,22,-1.5936,86,0.50208,34,-1.0212,24,-1.4800,85,0.47773,47,-0.4623,163,1.98396
ENSG00000280650,KCNIP4-IT1,27,-0.3485,31,-0.1280,0,-5.3906,6,-2.4738,9,-2.0853,13,-1.3857,212,3.70328,35,0.05401,14,-1.4151
ENSG00000152990,ADGRA3,42,0.38090,3,-3.4772,83,1.57793,2,-4.1765,77,1.72672,7,-2.2895,18,-0.9250,35,0.10349,9,-2.0903
ENSG00000109819,PPARGC1A,1,-4.6895,13,-1.3647,35,0.17854,15,-1.1001,35,0.22071,50,0.77759,27,-0.2350,68,1.29657,32,0.03042
ENSG00000109606,DHX15,74,0.73155,33,-0.5402,50,0.07424,29,-0.7622,42,-0.2149,46,-0.0502,44,-0.1050,33,-0.5402,64,0.53965
ENSG00000181982,CCDC149,39,0.17725,101,1.84258,20,-0.8614,23,-0.6110,15,-1.3064,44,0.37808,64,1.00833,17,-1.0741,21,-0.8382
ENSG00000250317,SMIM20,4,-3.2875,56,0.53562,66,0.80100,37,-0.1531,60,0.71807,15,-1.4729,18,-1.2488,49,0.32231,40,-0.0335
ENSG00000168214,RBPJ,224,0.99523,90,-0.4796,160,0.42930,74,-0.7650,96,-0.4108,160,0.43311,131,0.10782,122,-0.0042,96,-0.4190
ENSG00000109689,STIM2,45,-0.0748,59,0.37667,40,-0.2629,35,-0.4412,34,-0.5491,55,0.25032,71,0.67606,77,0.80510,33,-0.5956
ENSG00000169851,PCDH7,53,-2.1704,118,-0.9896,153,-0.5949,124,-0.9126,146,-0.7243,362,0.78099,471,1.23644,277,0.34147,308,0.58069
ENSG00000047365,ARAP2,321,2.18142,12,-3.0835,115,0.34184,16,-2.6395,56,-0.8381,146,0.73016,146,0.72448,18,-2.4169,69,-0.5099
ENSG00000065882,TBC1D1,11,-1.0936,12,-0.9667,34,0.66734,17,-0.4739,14,-0.8273,27,0.28372,30,0.45042,31,0.51400,30,0.48599
ENSG00000109790,KLHL5,57,1.21550,15,-0.8894,21,-0.3703,29,0.09860,33,0.35757,45,0.79316,34,0.37144,11,-1.3369,10,-1.5650
ENSG00000035928,RFC1,221,1.07771,150,0.42139,111,-0.0577,76,-0.6516,72,-0.7927,134,0.24523,212,1.00498,56,-1.1137,82,-0.5836
ENSG00000163682,RPL9,891,0.11006,966,0.24015,1062,0.39278,1544,1.02187,909,0.15756,653,-0.3803,300,-1.5577,699,-0.2741,608,-0.5358
ENSG00000163683,SMIM14,157,0.59836,41,-1.4839,155,0.57585,143,0.44155,70,-0.7298,152,0.54023,97,-0.1659,53,-1.0914,127,0.28373
ENSG00000078140,UBE2K,38,-1.8440,62,-1.1405,95,-0.4907,121,-0.1043,77,-0.8627,226,0.90922,169,0.42782,178,0.51536,191,0.71542
ENSG00000121892,PDS5A,56,0.13917,32,-0.7260,69,0.48248,40,-0.3608,40,-0.4078,35,-0.5889,96,1.03917,15,-1.8149,69,0.54653
ENSG00000163697,APBB2,67,0.72968,3,-3.9010,61,0.57471,41,-0.0324,38,-0.1715,45,0.10222,28,-0.6551,66,0.71407,40,-0.1171
ENSG00000154277,UCHL1,157,-2.4434,983,0.34084,268,-1.6598,754,-0.0832,421,-1.0600,530,-0.6325,928,0.24862,951,0.28750,1665,1.46811
ENSG00000064042,LIMCH1,600,1.34132,130,-1.1240,255,-0.0864,187,-0.5694,187,-0.6236,389,0.59444,428,0.75218,164,-0.7703,219,-0.3553
ENSG00000109133,TMEM33,30,-1.5677,96,0.21688,59,-0.5436,65,-0.4115,82,-0.0333,64,-0.4313,71,-0.2557,116,0.52275,129,0.79857
ENSG00000014824,SLC30A9,12,-2.5953,58,-0.2815,79,0.19458,69,-0.0211,41,-0.9098,73,0.07216,102,0.60407,71,0.03290,112,0.87578
ENSG00000124406,ATP8A1,53,-1.1942,16,-2.9214,51,-1.2575,95,-0.3118,76,-0.7164,145,0.35558,209,0.95944,89,-0.4229,235,1.37491
ENSG00000183783,KCTD8,15,-0.3806,4,-2.4261,16,-0.3067,28,0.56929,11,-0.9187,38,1.06123,40,1.15840,4,-2.4187,25,0.40815
ENSG00000151806,GUF1,19,-0.8897,91,1.67991,35,0.03678,28,-0.2754,31,-0.1453,48,0.54815,41,0.31896,1,-4.4278,23,-0.6194
ENSG00000163285,GABRG1,134,0.31171,118,0.10949,328,1.88724,73,-0.6487,146,0.50992,78,-0.5307,49,-1.2287,49,-1.2533,46,-1.4355
ENSG00000260878,AC104072.1,7,-2.5197,3,-3.7634,97,1.53467,12,-1.7857,50,0.42763,14,-1.5021,24,-0.7707,49,0.36375,62,0.87214
ENSG00000151834,GABRA2,45,-1.5763,87,-0.5934,315,1.53232,41,-1.6985,163,0.44970,122,-0.0653,132,0.05295,83,-0.6567,124,-0.0427
ENSG00000109158,GABRA4,28,-1.7544,171,1.05495,60,-0.6388,30,-1.6801,50,-0.9701,112,0.35508,151,0.83748,59,-0.6545,140,0.82139
ENSG00000163288,GABRB1,50,-0.8448,93,0.09619,183,1.22860,24,-1.9211,83,-0.0877,111,0.38061,141,0.78644,51,-0.8390,70,-0.3677
ENSG00000260918,AC107398.3,60,-1.5399,212,0.41123,215,0.43481,93,-0.8830,148,-0.1824,130,-0.3690,209,0.38814,187,0.20611,202,0.37815
ENSG00000109171,SLAIN2,24,-0.3446,3,-3.3843,52,0.88473,11,-1.4549,26,-0.2418,74,1.52467,39,0.42103,24,-0.3563,25,-0.2845
ENSG00000075539,FRYL,170,2.32480,5,-3.2462,42,-0.1247,18,-1.4215,39,-0.2801,43,-0.1023,51,0.17015,38,-0.3053,30,-0.7060
ENSG00000109180,OCIAD1,68,-1.7367,47,-2.2947,233,0.13208,221,0.04564,162,-0.4766,139,-0.6708,253,0.26758,311,0.60078,381,1.09993
ENSG00000145247,OCIAD2,32,-0.0261,8,-2.0912,24,-0.4339,70,1.28007,40,0.38971,27,-0.3015,22,-0.5550,36,0.16846,28,-0.2436
ENSG00000109184,DCUN1D4,33,-0.6645,48,-0.0876,33,-0.6483,53,0.05773,34,-0.6995,54,0.09852,54,0.09427,88,0.88644,65,0.43359
ENSG00000163069,SGCB,52,-0.2076,53,-0.1547,99,0.84939,55,-0.1181,70,0.30240,59,0.00664,61,0.05428,42,-0.5209,44,-0.5067
ENSG00000109189,USP46,97,-0.2470,14,-3.1107,135,0.27760,125,0.15376,86,-0.4806,154,0.48470,171,0.65743,76,-0.6301,154,0.55059
ENSG00000226950,DANCR,15,-1.2263,3,-3.6376,59,0.85517,45,0.39169,50,0.65490,9,-1.9464,30,-0.2211,49,0.55557,37,0.08019
ENSG00000145216,FIP1L1,99,0.83137,9,-2.7674,68,0.22638,61,0.03712,48,-0.3605,98,0.80995,87,0.61898,29,-1.0745,53,-0.2063
ENSG00000072201,LNX1,8,-2.4817,3,-3.7477,20,-1.2379,29,-0.7212,31,-0.6633,68,0.63307,82,0.95478,29,-0.7199,102,1.58650
ENSG00000134853,PDGFRA,45,0.02771,57,0.41352,32,-0.4900,19,-1.2705,79,1.11117,26,-0.7974,16,-1.5162,79,0.95962,26,-0.8710
ENSG00000134851,TMEM165,123,2.46178,3,-3.4675,38,0.29462,18,-0.8378,3,-3.4626,10,-1.6858,47,0.65115,19,-0.7858,40,0.45214
ENSG00000134852,CLOCK,42,-1.2078,88,-0.0767,62,-0.6034,74,-0.3408,80,-0.2329,183,1.14143,115,0.35743,119,0.41449,84,-0.1585
ENSG00000090989,EXOC1,111,0.63557,153,1.18331,82,0.14607,29,-1.4204,20,-2.1084,51,-0.6093,94,0.36172,82,0.14879,91,0.34925
ENSG00000128050,PAICS,49,0.18192,40,-0.1363,82,1.02313,29,-0.6550,39,-0.1956,21,-1.1138,30,-0.5648,70,0.75839,41,-0.1031
ENSG00000174780,SRP72,103,-0.0943,48,-1.2456,134,0.33276,91,-0.2890,79,-0.5365,146,0.47044,152,0.53342,84,-0.4108,141,0.47069
ENSG00000171476,HOPX,48,-3.0212,617,0.88531,534,0.64055,413,0.21898,243,-0.6632,78,-2.3045,160,-1.2485,494,0.51329,563,0.84014
ENSG00000047315,POLR2B,40,-0.4450,8,-2.8692,43,-0.3425,32,-0.7809,55,0.05793,51,-0.0902,55,0.05243,55,0.05239,97,1.13724
ENSG00000163453,IGFBP7,140,0.35101,437,2.43553,183,0.78914,73,-0.6733,93,-0.3252,13,-3.1830,25,-2.2636,125,0.16379,29,-2.1783
ENSG00000150471,ADGRL3,78,-0.3059,89,-0.0978,110,0.24555,76,-0.3402,44,-1.2574,146,0.70244,163,0.89572,88,-0.1079,101,0.11271
ENSG00000145242,EPHA5,3,-3.7133,77,1.03777,20,-1.0694,15,-1.5242,34,-0.3116,49,0.27245,84,1.19801,33,-0.3388,50,0.37327
ENSG00000145241,CENPC,177,1.85132,3,-4.2482,48,-0.3601,30,-1.0498,50,-0.3131,102,0.85437,133,1.30650,15,-2.1159,28,-1.2477
ENSG00000033178,UBA6,19,-0.7198,17,-0.8988,16,-1.0108,7,-2.0987,34,0.15740,34,0.15028,67,1.25004,48,0.70033,33,0.09051
ENSG00000083896,YTHDC1,671,1.61740,345,0.45933,232,-0.1765,162,-0.7289,156,-0.8503,353,0.49416,256,-0.0244,183,-0.5409,170,-0.7164
ENSG00000132467,UTP3,52,0.66155,12,-1.5683,45,0.42980,20,-0.8131,29,-0.2945,48,0.52001,65,1.04805,5,-2.7842,37,0.11319
ENSG00000018189,RUFY3,221,-0.3717,199,-0.5386,207,-0.4748,381,0.49094,160,-0.9384,375,0.46565,427,0.68363,205,-0.4922,376,0.53452
ENSG00000132463,GRSF1,46,-0.9938,67,-0.4184,83,-0.0916,68,-0.4043,63,-0.5673,82,-0.1113,120,0.49520,138,0.72827,119,0.55188
ENSG00000173542,MOB1B,21,-0.6494,6,-2.3796,19,-0.8261,13,-1.3630,19,-0.8191,32,-0.0027,46,0.57711,41,0.38820,68,1.47736
ENSG00000156136,DCK,9,-1.1386,3,-2.8518,11,-0.8960,10,-1.0218,10,-1.0615,22,0.13211,27,0.47575,27,0.46708,46,1.62357
ENSG00000080493,SLC4A4,144,0.01326,7,-4.4080,643,2.77842,33,-2.2002,197,0.58009,121,-0.2644,108,-0.4375,41,-1.8971,42,-1.9524
ENSG00000132466,ANKRD17,434,1.10362,80,-1.5620,195,-0.2100,148,-0.6335,188,-0.2943,326,0.61825,396,0.94425,134,-0.7820,180,-0.3619
ENSG00000169116,PARM1,2,-4.9875,94,0.48966,35,-1.0297,43,-0.7333,22,-1.8369,112,0.78981,107,0.71052,96,0.52523,114,0.93310
ENSG00000163743,RCHY1,6,-2.3968,3,-3.5182,35,0.13358,80,1.53724,24,-0.4788,20,-0.7302,35,0.11403,33,0.06304,47,0.67801
ENSG00000138769,CDKL2,26,-0.8683,30,-0.6693,5,-3.2565,33,-0.5132,25,-1.0111,94,1.16701,93,1.15983,39,-0.2680,69,0.74299
ENSG00000138757,G3BP2,60,-2.0680,197,-0.2873,151,-0.6973,232,-0.0277,122,-1.0951,370,0.73079,344,0.60992,224,-0.0835,388,0.93622
ENSG00000138768,USO1,93,0.11732,213,1.51373,68,-0.3821,91,0.07562,37,-1.4067,86,-0.0200,120,0.52181,67,-0.3918,71,-0.3330
ENSG00000198301,SDAD1,66,-0.2192,76,-0.0031,68,-0.1865,48,-0.7143,36,-1.2391,133,0.90383,168,1.31955,66,-0.2249,71,-0.1203
ENSG00000138760,SCARB2,93,-0.1698,69,-0.6403,110,0.08923,70,-0.6082,100,-0.0735,86,-0.3032,93,-0.1699,152,0.60793,136,0.48439
ENSG00000138758,SEPTIN11,447,0.44433,308,-0.1522,287,-0.2645,387,0.20910,269,-0.4012,612,0.97139,590,0.90900,109,-1.7271,227,-0.6797
ENSG00000118816,CCNI,640,-0.5050,936,0.09157,798,-0.1611,1617,0.99547,852,-0.0652,1388,0.73468,625,-0.5405,871,-0.0240,573,-0.7343
ENSG00000138764,CCNG2,21,-0.9027,6,-2.7697,60,0.71530,39,0.02446,46,0.34751,23,-0.8070,22,-0.8341,34,-0.1613,62,0.89039
ENSG00000138767,CNOT6L,32,-0.1002,3,-3.6090,38,0.15974,20,-0.8302,45,0.48814,43,0.35499,61,0.93052,21,-0.7498,35,0.03614
ENSG00000169288,MRPL1,81,0.03550,23,-1.8588,110,0.52702,95,0.28869,52,-0.6984,54,-0.6030,127,0.75855,60,-0.4295,109,0.58014
ENSG00000138756,BMP2K,20,-0.6722,4,-3.0637,64,1.18363,22,-0.5038,76,1.82145,14,-1.2117,25,-0.3203,9,-1.8921,16,-1.0573
ENSG00000163291,PAQR3,7,-1.9515,4,-2.6165,45,0.94321,17,-0.6086,14,-0.9354,20,-0.3713,40,0.76610,28,0.15220,44,1.04726
ENSG00000152784,PRDM8,6,-3.0973,3,-4.1508,9,-2.5793,83,0.67389,41,-0.4931,28,-0.9972,52,-0.0633,95,0.90691,120,1.58200
ENSG00000273156,AC124016.2,6,-2.4510,23,-0.5919,47,0.49303,18,-0.9571,40,0.25820,24,-0.5523,47,0.47940,51,0.60927,42,0.33501
ENSG00000138668,HNRNPD,178,-0.2700,489,1.40749,210,-0.0169,204,-0.0578,176,-0.3181,249,0.25822,183,-0.2276,163,-0.4087,151,-0.5811
ENSG00000152795,HNRNPDL,310,0.02878,146,-1.1299,248,-0.3254,236,-0.4027,237,-0.4310,297,-0.0384,437,0.58303,419,0.51412,392,0.45918
ENSG00000145293,ENOPH1,67,-0.6021,177,0.96438,77,-0.3843,136,0.52043,64,-0.7357,53,-0.9379,66,-0.6152,125,0.38667,127,0.45972
ENSG00000249242,TMEM150C,54,-0.5190,44,-0.8402,38,-1.0642,41,-0.9437,92,0.35018,78,0.04412,105,0.53037,58,-0.4034,115,0.77936
ENSG00000145284,SCD5,305,-0.0730,81,-2.0721,557,0.91232,212,-0.6370,375,0.28747,286,-0.1754,278,-0.2166,229,-0.5230,408,0.44411
ENSG00000138674,SEC31A,53,-0.4062,77,0.15890,94,0.48801,48,-0.5781,39,-0.9406,117,0.84828,79,0.21148,79,0.21601,68,-0.0229
ENSG00000138663,COPS4,22,-0.9459,3,-3.8449,43,0.09398,37,-0.1544,19,-1.2058,40,-0.0256,57,0.53895,84,1.21743,61,0.74973
ENSG00000163319,MRPS18C,16,-1.7323,72,0.59992,57,0.23624,71,0.59238,53,0.11845,56,0.18782,53,0.11770,35,-0.5151,39,-0.4147
ENSG00000163624,CDS1,6,-3.3032,52,-0.0868,62,0.20756,33,-0.7603,24,-1.3379,80,0.62337,64,0.24249,99,0.97547,78,0.66283
ENSG00000163625,WDFY3,87,0.39566,17,-2.0666,93,0.50326,52,-0.4123,65,-0.0819,86,0.37508,98,0.58398,32,-1.1568,77,0.21274
ENSG00000180769,WDFY3-AS2,57,0.37807,67,0.64948,86,1.07146,39,-0.2228,74,0.92665,17,-1.4715,21,-1.1356,16,-1.5609,22,-1.1906
ENSG00000109339,MAPK10,151,-1.3572,240,-0.6608,279,-0.4265,332,-0.1579,216,-0.8893,513,0.54155,610,0.83037,493,0.47744,493,0.53908
ENSG00000163629,PTPN13,104,1.55879,3,-3.8703,91,1.32517,10,-2.1065,43,0.06263,49,0.26683,51,0.33166,0,-5.6673,30,-0.5336
ENSG00000172493,AFF1,52,0.34200,208,2.99906,23,-0.9325,10,-2.0933,24,-0.8972,36,-0.2325,20,-1.1397,18,-1.3148,24,-0.9454
ENSG00000145332,KLHL8,21,-1.2021,43,-0.1001,54,0.24830,52,0.18990,28,-0.8447,66,0.59062,57,0.35735,47,0.04947,55,0.31115
ENSG00000198189,HSD17B11,9,-2.0652,125,2.06793,37,-0.0531,40,0.05810,14,-1.6433,26,-0.6172,27,-0.5234,58,0.66655,36,-0.1237
ENSG00000170502,NUDT9,31,-0.4641,105,1.52674,47,0.16168,29,-0.5609,17,-1.5017,35,-0.2865,48,0.21328,33,-0.3627,51,0.34438
ENSG00000152583,SPARCL1,3824,-0.3028,1360,-1.8672,12679,1.72624,1382,-1.8432,5699,0.37340,5648,0.31665,4735,0.03343,2202,-1.1478,3884,-0.3065
ENSG00000163644,PPM1K,180,-0.6064,192,-0.5093,230,-0.2298,253,-0.0831,256,-0.0690,335,0.37045,370,0.53223,279,0.07376,289,0.14303
ENSG00000145337,PYURF,23,-1.6478,108,0.71691,75,0.12769,85,0.32293,70,0.01723,26,-1.5023,52,-0.4364,87,0.35656,83,0.32899
ENSG00000138641,HERC3,7,-1.8371,3,-3.2134,38,0.61858,14,-0.8798,20,-0.4564,15,-0.8512,60,1.38462,16,-0.7140,46,1.08953
