Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000138433,CIR1,167,0.02996,205,0.45200,147,-0.1760,136,-0.2976,134,-0.3219,112,-0.6005
ENSG00000144306,SCRN3,22,0.33591,17,-0.1809,16,-0.2924,13,-0.6323,19,0.02117,22,0.21779
ENSG00000163328,GPR155,168,0.14897,211,0.61498,116,-0.4794,89,-0.8777,153,-0.0429,70,-1.2509
ENSG00000115935,WIPF1,26,1.02729,2,-3.0773,33,1.01590,19,0.12178,7,-1.2907,22,0.36109
ENSG00000128656,CHN1,1917,0.43166,2362,0.84372,462,-1.8920,542,-1.6531,954,-0.8037,902,-0.8890
ENSG00000115966,ATF2,71,0.54269,62,0.17089,22,-1.4461,41,-0.4886,56,-0.0244,36,-0.7144
ENSG00000154518,ATP5MC3,318,0.96753,182,-0.3573,98,-1.2404,266,0.30778,108,-1.0863,121,-0.9229
ENSG00000144320,LNPK,69,0.40278,70,0.38127,53,-0.1541,39,-0.6052,35,-0.7650,26,-1.1973
ENSG00000128654,MTX2,83,0.93152,67,0.28430,25,-1.2592,20,-1.5970,44,-0.4192,14,-2.0669
ENSG00000170144,HNRNPA3,285,0.36866,228,-0.1322,253,0.05633,211,-0.2265,203,-0.2876,193,-0.3689
ENSG00000116044,NFE2L2,73,-0.6853,67,-0.7780,251,1.53381,100,-0.0172,184,0.97615,89,-0.2109
ENSG00000018510,AGPS,29,-2.1447,37,0.45277,35,0.27563,25,-0.2670,22,-0.4355,14,-1.1318
ENSG00000079156,OSBPL6,51,-0.3641,91,0.86590,58,-0.0628,58,-0.0880,52,-0.2550,24,-1.4256
ENSG00000180228,PRKRA,58,0.39146,59,0.39241,39,-0.3516,34,-0.5505,30,-0.7539,26,-0.9520
ENSG00000116095,PLEKHA3,64,0.18786,50,-0.3101,48,-0.3078,70,0.28419,79,0.47230,44,-0.4463
ENSG00000155657,TTN,22,-0.8200,51,0.98127,66,1.17239,0,-5.3545,32,-0.0404,20,-0.7781
ENSG00000187231,SESTD1,90,0.14596,92,0.18220,102,0.29788,45,-0.9755,89,0.08619,56,-0.6394
ENSG00000144331,ZNF385B,25,-0.5265,59,1.32817,9,-1.9313,21,-0.6717,29,-0.1754,23,-0.5231
ENSG00000163510,CWC22,96,0.15361,112,0.47004,83,-0.1194,33,-1.5322,102,0.20399,48,-0.9714
ENSG00000170035,UBE2E3,104,0.35555,103,0.27570,27,-1.8369,72,-0.3497,94,0.07199,69,-0.4028
ENSG00000162992,NEUROD1,50,2.23367,17,-0.7142,4,-2.4586,3,-2.9401,8,-1.6402,6,-2.0661
ENSG00000138434,ITPRID2,39,-0.5326,42,-0.3199,96,1.06632,50,0.00390,46,-0.1233,76,0.67223
ENSG00000115252,PDE1A,72,0.28378,83,0.55716,48,-0.4285,12,-2.4276,81,0.39298,21,-1.6589
ENSG00000077232,DNAJC10,56,-0.1911,81,0.60634,83,0.49978,40,-0.6240,36,-0.8204,43,-0.5336
ENSG00000162998,FRZB,20,0.34583,3,-2.5900,89,3.06175,7,-1.3176,2,-3.1250,3,-2.6453
ENSG00000061676,NCKAP1,371,0.79704,255,-0.1186,142,-0.9987,224,-0.2949,190,-0.5508,173,-0.6959
ENSG00000170396,ZNF804A,57,1.11774,45,0.40326,5,-2.9004,13,-1.6137,9,-2.0618,19,-1.0311
ENSG00000065548,ZC3H15,489,0.38270,581,0.71192,307,-0.4758,110,-2.0180,241,-0.8473,223,-0.9654
ENSG00000138448,ITGAV,79,0.12749,33,-1.4328,73,-0.0345,175,1.44217,92,0.34296,64,-0.2304
ENSG00000144369,FAM171B,319,0.60503,159,-0.8315,174,-0.5639,350,0.54946,333,0.46361,133,-0.9648
ENSG00000144366,GULP1,43,1.49539,22,-0.2170,12,-1.0830,6,-2.0305,2,-3.5433,17,-0.6075
ENSG00000204262,COL5A2,23,-0.5324,59,1.67830,7,-2.0659,14,-1.0912,10,-1.6148,23,-0.3760
ENSG00000115368,WDR75,26,-0.3098,46,0.93886,30,-0.0051,20,-0.6319,21,-0.5179,16,-0.9342
ENSG00000138381,ASNSD1,54,0.41298,53,0.33453,32,-0.5444,32,-0.5074,27,-0.8026,31,-0.5786
ENSG00000128699,ORMDL1,40,0.54372,29,-0.2201,32,-0.0084,44,0.51299,22,-0.6092,9,-1.9514
ENSG00000064933,PMS1,18,-0.5107,38,1.10982,15,-0.6210,12,-0.9325,19,-0.2746,20,-0.2164
ENSG00000198130,HIBCH,17,-0.7544,19,-0.5065,71,1.80736,50,1.15185,15,-0.7679,11,-1.2037
ENSG00000151689,INPP1,38,-0.0512,33,-0.3212,83,1.25767,31,-0.3322,46,0.27693,16,-1.2987
ENSG00000151690,MFSD6,208,1.06109,163,0.32479,29,-2.3655,59,-1.3146,61,-1.2493,58,-1.3198
ENSG00000138386,NAB1,23,-0.5836,27,-0.2242,88,1.82287,13,-1.2272,28,-0.0979,31,0.03957
ENSG00000115419,GLS,196,0.28059,262,0.89627,68,-1.4411,99,-0.8748,110,-0.7049,65,-1.4982
ENSG00000115415,STAT1,63,0.52999,48,-0.0949,63,0.33107,46,-0.1474,26,-1.0412,26,-1.0148
ENSG00000138378,STAT4,35,1.10827,30,0.57970,3,-2.8356,5,-2.1885,9,-1.3687,4,-2.5914
ENSG00000128641,MYO1B,42,0.46382,31,-0.2062,59,0.87402,24,-0.5340,9,-1.9952,26,-0.4102
ENSG00000168497,CAVIN2,15,-0.9517,14,-0.9830,119,2.92954,9,-1.4293,14,-0.8961,25,0.04068
ENSG00000144339,TMEFF2,56,0.45050,61,0.55297,38,-0.2947,38,-0.3211,17,-1.4988,11,-2.0894
ENSG00000196950,SLC39A10,492,0.53592,569,0.78704,137,-1.6089,130,-1.6898,235,-0.8065,165,-1.3343
ENSG00000118997,DNAH7,22,-0.3827,30,0.26518,55,1.24062,5,-2.3304,38,0.57718,12,-1.1140
ENSG00000138411,HECW2,64,0.54514,61,0.35300,25,-1.0799,14,-1.9213,54,0.08523,30,-0.7902
ENSG00000119041,GTF3C3,37,0.30874,37,0.29492,26,-0.3631,16,-1.0729,34,0.07357,20,-0.7068
ENSG00000197121,PGAP1,27,-0.0502,35,0.52669,19,-0.5797,26,-0.0915,31,0.18720,13,-1.1573
ENSG00000115524,SF3B1,142,0.25135,136,0.11967,177,0.52026,64,-1.0716,113,-0.2004,77,-0.7871
ENSG00000115520,COQ10B,43,0.33114,43,0.29601,24,-0.6961,33,-0.1630,32,-0.2238,19,-1.0029
ENSG00000144381,HSPD1,266,0.11364,260,0.04996,251,-0.0169,253,0.00034,256,0.01856,182,-0.5139
ENSG00000115541,HSPE1,166,0.49083,101,-0.5516,88,-0.6738,218,0.77304,105,-0.4075,113,-0.2845
ENSG00000115540,MOB4,72,0.80365,47,-0.2195,13,-2.0292,42,-0.3382,51,-0.0473,41,-0.3751
ENSG00000162944,RFTN2,21,-0.5892,10,-1.7318,56,1.15931,62,1.36045,44,0.75798,28,0.01481
ENSG00000115896,PLCL1,53,0.35093,56,0.41637,26,-0.8462,19,-1.3446,37,-0.3279,40,-0.1911
ENSG00000119042,SATB2,84,0.35148,101,0.71199,22,-1.7983,25,-1.5998,68,-0.0838,41,-0.8747
ENSG00000225953,SATB2-AS1,29,1.57931,12,-0.5786,5,-1.6392,3,-2.4192,11,-0.6032,10,-0.7153
ENSG00000178074,C2orf69,80,0.62610,48,-0.4713,59,-0.0840,62,-0.0021,61,-0.0321,36,-0.8546
ENSG00000196141,SPATS2L,196,0.73889,142,-0.0548,135,-0.1139,72,-1.0807,87,-0.7982,100,-0.5850
ENSG00000082153,BZW1,128,0.21681,126,0.14879,102,-0.2066,107,-0.1402,107,-0.1353,78,-0.6251
ENSG00000013441,CLK1,36,-0.1681,30,-0.4423,96,1.55041,36,-0.0962,40,0.05436,17,-1.2471
ENSG00000240344,PPIL3,14,0.01310,16,0.31234,6,-1.1079,19,0.53732,13,-0.1139,9,-0.6251
ENSG00000196290,NIF3L1,27,0.92881,22,0.37359,5,-1.7999,16,-0.2571,2,-3.1984,7,-1.4179
ENSG00000115942,ORC2,16,-0.1882,20,0.31362,40,1.34646,2,-3.0392,15,-0.1934,10,-0.8397
ENSG00000155744,FAM126B,88,0.25991,91,0.28658,60,-0.4264,66,-0.2834,69,-0.2116,48,-0.7746
ENSG00000119013,NDUFB3,110,0.81548,48,-0.9236,62,-0.3927,129,0.78466,49,-0.7570,52,-0.6493
ENSG00000003402,CFLAR,26,-0.9168,12,-2.0304,174,2.60132,37,-0.1778,57,0.49968,46,0.16516
ENSG00000115993,TRAK2,58,0.17089,62,0.27504,39,-0.4809,40,-0.4608,43,-0.3618,53,-0.0227
ENSG00000155755,TMEM237,49,0.56003,38,-0.0481,35,-0.1735,21,-0.9713,38,-0.0345,25,-0.7085
ENSG00000003393,ALS2,36,0.28916,46,0.82592,16,-0.9984,13,-1.2922,20,-0.6646,15,-1.1439
ENSG00000116030,SUMO1,162,0.77173,118,-0.0151,69,-0.8337,117,-0.0205,57,-1.1184,63,-0.9683
ENSG00000055044,NOP58,104,0.08102,126,0.46821,127,0.37362,45,-1.2380,86,-0.2373,53,-0.9838
ENSG00000204217,BMPR2,264,0.72032,206,0.07225,138,-0.5647,151,-0.4286,128,-0.6842,90,-1.2172
ENSG00000138439,FAM117B,21,0.25922,25,0.58965,2,-3.2904,18,-0.0687,19,0.00174,9,-1.0878
ENSG00000163596,ICA1L,84,0.45763,75,0.14086,57,-0.3003,43,-0.7287,72,0.05494,32,-1.2014
ENSG00000138442,WDR12,37,0.17053,50,0.76966,19,-0.9122,19,-0.8879,21,-0.7617,23,-0.6176
ENSG00000138380,CARF,19,0.45432,15,-0.0800,23,0.62464,9,-0.7861,14,-0.1965,5,-1.6756
ENSG00000144426,NBEAL1,10,-1.2621,12,-0.7596,92,2.92789,7,-1.4314,17,-0.1407,16,-0.2978
ENSG00000138443,ABI2,400,0.62721,290,-0.1272,233,-0.4428,244,-0.3777,220,-0.5358,242,-0.3861
ENSG00000173166,RAPH1,55,0.70413,48,0.28910,18,-1.2500,26,-0.7127,21,-1.0200,27,-0.6785
ENSG00000116117,PARD3B,11,-0.6910,2,-3.0912,57,2.34719,14,-0.1043,22,0.58980,24,0.74190
ENSG00000114933,INO80D,20,-0.0193,27,0.56821,22,0.10311,6,-1.7682,20,-0.0485,15,-0.4443
ENSG00000023228,NDUFS1,248,0.37391,218,0.05549,177,-0.2819,158,-0.4589,185,-0.2155,165,-0.3873
ENSG00000114942,EEF1B2,299,0.27919,191,-0.6202,231,-0.2238,378,0.56989,215,-0.3302,329,0.34346
ENSG00000204186,ZDBF2,88,0.07555,118,0.70648,56,-0.6301,27,-1.7443,87,0.04258,57,-0.6102
ENSG00000114948,ADAM23,101,0.30287,146,1.09789,33,-1.4855,25,-1.9112,41,-1.1954,38,-1.2988
ENSG00000118246,FASTKD2,41,0.28618,44,0.36212,25,-0.5735,34,-0.1269,28,-0.3935,18,-1.0355
ENSG00000118263,KLF7,26,-0.9034,58,0.80028,59,0.60947,26,-0.6863,50,0.34621,30,-0.4714
ENSG00000118260,CREB1,48,-0.0801,59,0.33944,66,0.43307,29,-0.8266,53,0.09438,32,-0.6852
ENSG00000144401,METTL21A,12,-0.3190,13,-0.2128,22,0.71055,9,-0.7415,23,0.79707,15,0.09135
ENSG00000163249,CCNYL1,17,0.20700,22,0.68497,20,0.34665,11,-0.5593,3,-2.2632,5,-1.7095
ENSG00000178385,PLEKHM3,56,0.37313,58,0.38545,20,-1.3213,13,-1.9518,47,-0.0072,48,0.01412
ENSG00000188674,C2orf80,118,1.53080,57,-0.3723,8,-3.2013,55,-0.3551,13,-2.4794,39,-0.8753
ENSG00000138413,IDH1,17,-0.0472,13,-0.4966,32,0.99249,24,0.53091,20,0.24194,7,-1.4214
ENSG00000115020,PIKFYVE,35,-0.0559,42,0.29333,26,-0.5098,38,0.09228,48,0.45230,19,-0.9841
ENSG00000078018,MAP2,2512,0.15948,2054,-0.2562,1367,-0.8373,1635,-0.5623,2535,0.12447,4042,0.89438
ENSG00000144406,UNC80,119,-0.4396,209,0.76007,92,-0.7282,98,-0.6304,183,0.35867,135,-0.1266
ENSG00000197713,RPE,18,-0.0461,18,-0.0093,12,-0.6254,30,0.80848,20,0.12753,13,-0.5510
ENSG00000115365,LANCL1,130,0.90408,83,-0.1769,65,-0.5348,85,-0.1168,43,-1.1463,42,-1.1921
ENSG00000178568,ERBB4,73,-0.2626,84,0.04474,97,0.25855,121,0.62868,77,-0.0978,65,-0.3611
ENSG00000144451,SPAG16,42,-0.7010,49,-0.3580,71,0.29455,66,0.19448,103,0.91212,93,0.74168
ENSG00000138376,BARD1,5,-2.3152,18,-0.1830,45,1.36484,3,-2.4572,69,2.17386,25,0.37915
ENSG00000138363,ATIC,43,0.50642,31,-0.2169,18,-0.9985,57,0.78368,24,-0.5661,19,-0.9195
ENSG00000115414,FN1,22,-0.8791,8,-2.3641,187,3.29057,34,-0.0106,17,-1.0330,24,-0.5576
ENSG00000079246,XRCC5,193,0.41832,172,0.12341,122,-0.4476,126,-0.3893,138,-0.2526,107,-0.6399
ENSG00000260804,LINC01963,45,0.30566,44,0.22075,35,-0.1828,39,-0.0202,34,-0.2394,14,-1.5442
ENSG00000138375,SMARCAL1,18,0.63519,13,-0.1539,8,-0.8588,10,-0.4179,11,-0.3392,12,-0.1520
ENSG00000197756,RPL37A,1191,-0.3161,882,-0.8247,1434,0.06512,2364,0.88710,1226,-0.1822,2709,1.12364
ENSG00000115457,IGFBP2,21,-0.1323,36,1.09295,12,-0.8659,16,-0.4545,16,-0.5290,7,-1.7919
ENSG00000115461,IGFBP5,171,0.51261,13,-3.7674,635,2.83679,107,-0.4040,1,-7.2091,55,-1.4027
ENSG00000079308,TNS1,8,-1.2620,2,-2.9886,108,3.81442,4,-2.0923,11,-0.6287,17,0.05805
ENSG00000163466,ARPC2,265,0.79910,171,-0.2311,150,-0.3948,162,-0.2761,103,-0.9615,135,-0.5603
ENSG00000127837,AAMP,63,0.58848,43,-0.2864,44,-0.1831,65,0.43296,27,-0.9470,29,-0.8235
ENSG00000127838,PNKD,111,0.09259,97,-0.1928,68,-0.6899,189,0.93905,92,-0.2429,91,-0.2577
ENSG00000135926,TMBIM1,12,-0.7984,7,-1.4911,48,1.71131,31,0.95894,25,0.58179,18,0.07627
ENSG00000135913,USP37,13,-0.6757,17,-0.0294,38,1.28332,16,-0.1398,23,0.45521,13,-0.4481
ENSG00000144580,CNOT9,25,0.43637,21,0.02843,21,0.03208,16,-0.3618,15,-0.4446,12,-0.8125
ENSG00000163481,RNF25,19,0.76529,12,-0.2840,12,-0.2721,4,-1.7765,15,0.08351,11,-0.3838
ENSG00000171450,CDK5R2,71,-0.2631,110,0.69054,29,-1.5107,76,-0.0672,87,0.14521,70,-0.2056
ENSG00000115649,CNPPD1,16,0.16610,9,-0.8638,19,0.35184,24,0.73930,20,0.45512,10,-0.6052
ENSG00000144567,RETREG2,218,0.54132,194,0.21252,106,-0.7775,157,-0.1733,89,-1.0418,115,-0.6433
ENSG00000158552,ZFAND2B,25,0.42761,15,-0.6015,16,-0.3487,39,1.03657,16,-0.3452,11,-0.8881
ENSG00000115657,ABCB6,28,0.42015,19,-0.4096,45,1.05335,27,0.20563,14,-0.7898,4,-2.5665
ENSG00000198925,ATG9A,79,1.03324,43,-0.4165,50,-0.0792,37,-0.5756,32,-0.7770,21,-1.3755
ENSG00000115661,STK16,20,0.55211,13,-0.3934,11,-0.5158,22,0.48952,14,-0.1864,9,-0.8438
ENSG00000127824,TUBA4A,424,1.47000,239,-0.0983,78,-1.7764,130,-1.0132,78,-1.7743,65,-2.0385
ENSG00000135924,DNAJB2,132,0.45813,89,-0.3897,114,0.06121,114,0.06314,92,-0.2651,86,-0.3704
ENSG00000054356,PTPRN,177,0.53273,176,0.44296,65,-1.1946,87,-0.7654,97,-0.5898,78,-0.9237
ENSG00000123992,DNPEP,14,-0.1498,13,-0.2476,9,-0.7784,35,1.39703,15,0.04808,10,-0.5788
ENSG00000072195,SPEG,17,0.81996,8,-0.7903,14,0.17230,12,0.01916,5,-1.3108,12,-0.0589
ENSG00000123989,CHPF,58,0.18844,45,-0.3019,49,-0.1221,80,0.65640,53,-0.0011,36,-0.6161
ENSG00000124006,OBSL1,35,0.08903,24,-0.6294,28,-0.2739,71,1.22304,34,0.01448,26,-0.4217
ENSG00000114923,SLC4A3,37,-0.1865,47,0.31552,28,-0.5646,61,0.66869,36,-0.1634,29,-0.5226
ENSG00000116106,EPHA4,198,0.55115,232,0.82444,44,-1.9326,58,-1.5224,91,-0.8546,58,-1.5219
ENSG00000163082,SGPP2,23,-0.1712,39,0.95010,29,0.23171,20,-0.3922,12,-1.0849,6,-2.1302
ENSG00000116120,FARSB,59,0.37286,59,0.29821,30,-0.8203,58,0.22737,33,-0.6426,22,-1.2428
ENSG00000123983,ACSL3,340,0.72198,277,0.16938,170,-0.6290,154,-0.7831,168,-0.6456,119,-1.1741
ENSG00000171951,SCG2,246,0.14554,297,0.52384,206,-0.1812,186,-0.3429,164,-0.5352,111,-1.1285
ENSG00000085449,WDFY1,41,0.33675,39,0.22026,29,-0.2913,25,-0.5468,38,0.11016,15,-1.2716
ENSG00000135900,MRPL44,33,0.09160,45,0.74158,16,-1.0666,29,-0.1595,22,-0.6013,16,-1.0329
ENSG00000135919,SERPINE2,278,0.57610,68,-2.0056,378,0.88924,399,0.98330,209,-0.0793,113,-1.0270
ENSG00000036257,CUL3,124,0.73907,83,-0.1975,73,-0.3646,83,-0.1573,60,-0.6608,52,-0.8793
ENSG00000135905,DOCK10,18,0.36541,1,-3.8139,43,1.72862,33,1.22127,3,-2.2255,16,0.00326
ENSG00000169047,IRS1,13,-0.0146,17,0.43879,18,0.42045,10,-0.4533,12,-0.1279,4,-1.6082
ENSG00000168958,MFF,96,0.55878,62,-0.4029,68,-0.1931,112,0.61324,60,-0.3802,31,-1.3574
ENSG00000173744,AGFG1,78,0.44130,58,-0.2062,87,0.47265,51,-0.3783,52,-0.3251,36,-0.9086
ENSG00000153820,SPHKAP,10,-1.6365,52,1.90766,5,-2.3400,7,-1.7467,38,0.73962,18,-0.4364
ENSG00000153823,PID1,18,-0.4754,21,-0.0676,33,0.64686,37,0.82795,24,0.09486,15,-0.5836
ENSG00000187957,DNER,78,-0.8607,120,0.02267,140,0.26371,283,1.46699,144,0.30462,66,-0.8930
ENSG00000153827,TRIP12,144,0.44625,119,-0.0130,116,-0.0467,66,-0.9155,109,-0.1471,92,-0.4127
ENSG00000163053,SLC16A14,27,0.22761,31,0.47377,23,-0.0807,22,-0.1443,16,-0.6636,7,-1.7982
ENSG00000135899,SP110,4,-2.1883,7,-1.2275,66,2.73939,12,-0.2523,20,0.47311,25,0.82865
ENSG00000135932,CAB39,146,0.44319,158,0.55074,52,-1.2934,91,-0.4427,56,-1.1734,77,-0.6988
ENSG00000135916,ITM2C,335,-0.0327,211,-0.8805,287,-0.2651,736,1.29232,375,0.15842,368,0.12651
ENSG00000204128,C2orf72,24,-0.3763,21,-0.5842,33,0.20886,55,1.06348,49,0.85404,20,-0.5315
ENSG00000173692,PSMD1,272,0.25281,334,0.66670,197,-0.3296,138,-0.8804,159,-0.6596,99,-1.3795
ENSG00000135931,ARMC9,17,0.55517,17,0.43819,10,-0.4505,10,-0.4673,5,-1.5041,5,-1.3804
ENSG00000115053,NCL,645,-0.2098,874,0.43078,895,0.37285,318,-1.2344,683,-0.0607,707,-0.0046
ENSG00000187514,PTMA,1093,-0.0933,745,-0.7874,2338,1.19662,1128,-0.0166,1197,0.07851,1263,0.16451
ENSG00000156973,PDE6D,21,0.20462,14,-0.6036,34,0.90800,30,0.69114,13,-0.6076,10,-1.0386
ENSG00000144524,COPS7B,18,0.03333,16,-0.2075,24,0.45057,27,0.63438,15,-0.2436,10,-0.8266
ENSG00000144535,DIS3L2,11,-0.4525,14,-0.0175,44,1.93896,3,-2.0469,17,0.26355,4,-1.8415
ENSG00000135930,EIF4E2,52,-0.2409,74,0.49379,39,-0.6279,40,-0.5896,80,0.49822,52,-0.1699
ENSG00000115468,EFHD1,53,0.24378,12,-2.3019,98,1.18454,95,1.14362,51,0.10846,32,-0.5900
ENSG00000204120,GIGYF2,100,-0.4107,126,0.08644,204,0.85519,64,-0.9831,145,0.28701,139,0.22308
ENSG00000182600,SNORC,53,-1.6470,40,-1.9428,369,1.87492,407,2.07583,66,-0.9721,197,0.74343
ENSG00000066248,NGEF,279,1.64170,125,-0.4396,42,-2.0058,125,-0.3602,34,-2.3241,46,-1.8731
ENSG00000085978,ATG16L1,21,0.69970,19,0.43919,9,-0.7454,5,-1.6740,13,-0.2611,3,-2.4569
ENSG00000188042,ARL4C,89,-0.4965,143,0.49115,90,-0.3525,150,0.46127,138,0.32765,76,-0.6117
ENSG00000157985,AGAP1,124,-0.1787,103,-0.5036,169,0.36893,169,0.36614,125,-0.1185,211,0.73244
ENSG00000132321,IQCA1,59,-0.1934,58,-0.2063,82,0.37854,70,0.12291,109,0.85504,39,-0.7785
ENSG00000198612,COPS8,125,0.57136,96,-0.0630,81,-0.3199,88,-0.1797,79,-0.3592,53,-0.9554
ENSG00000124831,LRRFIP1,92,-0.1585,112,0.25158,153,0.70803,65,-0.6459,101,0.02869,65,-0.6555
ENSG00000132329,RAMP1,94,-0.1193,54,-1.1160,134,0.48294,237,1.46380,88,-0.1870,96,-0.0473
ENSG00000184182,UBE2F,40,0.26929,33,-0.1454,22,-0.7520,41,0.22528,32,-0.1899,39,0.11411
ENSG00000132323,ILKAP,26,-0.0882,34,0.41772,29,0.07497,29,0.11523,18,-0.6159,19,-0.5883
ENSG00000144485,HES6,17,-1.2629,26,-0.4339,23,-0.5435,58,0.95619,96,1.86992,34,0.08741
ENSG00000132326,PER2,19,-0.1768,21,0.05138,32,0.72324,15,-0.4106,28,0.50768,11,-0.9804
ENSG00000204104,TRAF3IP1,33,-0.8828,66,0.50065,49,-0.0815,18,-1.5612,69,0.47856,100,1.08845
ENSG00000065802,ASB1,22,0.17320,14,-0.6921,21,0.08707,37,0.99996,14,-0.5780,21,0.05846
ENSG00000068024,HDAC4,16,-0.2276,16,-0.2752,13,-0.5518,23,0.36925,29,0.74918,23,0.35398
ENSG00000130414,NDUFA10,144,0.58717,115,0.03353,97,-0.2480,90,-0.3620,76,-0.6278,62,-0.9233
ENSG00000172428,COPS9,482,0.36907,265,-0.8233,376,-0.1479,679,0.81236,296,-0.5220,469,0.20313
ENSG00000063660,GPC1,63,-0.0842,66,0.01858,67,0.03910,95,0.60313,63,-0.0511,44,-0.6119
ENSG00000130294,KIF1A,311,-0.3657,439,0.35889,234,-0.7054,306,-0.2926,518,0.55327,433,0.25805
ENSG00000122085,MTERF4,30,0.68061,17,-0.5171,27,0.26644,22,-0.0271,20,-0.1979,9,-1.3638
ENSG00000115685,PPP1R7,166,0.80937,97,-0.4212,71,-0.8214,120,-0.0048,89,-0.4764,92,-0.4180
ENSG00000115677,HDLBP,164,0.25001,140,-0.0963,146,-0.0099,149,0.01987,98,-0.6328,150,0.03152
ENSG00000168385,SEPTIN2,110,-0.5310,60,-1.4972,298,1.24570,294,1.22499,135,-0.0641,203,0.59083
ENSG00000115694,STK25,97,0.14224,93,0.05722,77,-0.2620,96,0.08991,74,-0.3251,85,-0.0969
ENSG00000176946,THAP4,46,0.54855,32,-0.2587,43,0.26468,50,0.51731,19,-0.9617,10,-1.9758
ENSG00000168397,ATG4B,39,0.50226,41,0.50961,11,-1.5346,29,-0.1344,23,-0.4967,7,-2.1808
ENSG00000168395,ING5,30,-0.1209,33,0.10110,35,0.17013,35,0.14997,22,-0.5514,36,0.21199
ENSG00000180902,D2HGDH,12,-0.4011,18,0.50168,16,0.12507,13,-0.1305,13,-0.1752,14,-0.0557
ENSG00000134121,CHL1,382,0.63968,381,0.53544,163,-0.9138,151,-1.0329,134,-1.2118,125,-1.3199
ENSG00000144619,CNTN4,81,0.47628,86,0.53189,37,-0.9083,18,-1.9622,50,-0.4488,45,-0.6052
ENSG00000072756,TRNT1,19,0.17427,20,0.22582,20,0.19191,12,-0.5986,17,-0.0952,10,-0.8355
ENSG00000113851,CRBN,105,0.10909,112,0.21695,132,0.44105,48,-1.1347,98,-0.0455,70,-0.5552
ENSG00000175928,LRRN1,26,0.78703,11,-0.9292,15,-0.3790,26,0.53647,14,-0.4900,15,-0.3139
ENSG00000150995,ITPR1,369,0.65989,232,-0.3746,258,-0.1447,231,-0.3179,186,-0.6523,261,-0.1220
ENSG00000134107,BHLHE40,59,-0.3467,77,0.22190,148,1.26033,63,-0.1466,50,-0.5060,33,-1.1263
ENSG00000134108,ARL8B,163,0.30762,163,0.26799,82,-0.8543,144,0.01804,115,-0.3443,90,-0.7186
ENSG00000196277,GRM7,18,-0.5847,49,1.70361,6,-1.9713,5,-2.1626,16,-0.6388,18,-0.4728
ENSG00000196220,SRGAP3,62,-0.2411,91,0.55572,60,-0.2189,55,-0.3616,87,0.36861,40,-0.8351
ENSG00000206573,THUMPD3-AS1,22,0.33135,16,-0.3500,35,1.01235,12,-0.6494,20,0.12012,6,-1.7643
ENSG00000134077,THUMPD3,46,0.17697,48,0.24558,26,-0.7761,36,-0.2674,43,0.03334,35,-0.3013
ENSG00000168137,SETD5,51,-1.0496,123,0.75424,182,1.24551,28,-1.6850,106,0.33727,59,-0.5915
ENSG00000156959,LHFPL4,25,-0.2757,43,0.87126,18,-0.7364,23,-0.3320,28,-0.0359,17,-0.8261
ENSG00000163719,MTMR14,12,-0.2097,16,0.40462,7,-0.8536,10,-0.4371,21,0.70690,11,-0.2813
ENSG00000134072,CAMK1,66,0.63017,43,-0.3029,33,-0.6817,82,0.78364,33,-0.6430,17,-1.6051
ENSG00000171148,TADA3,65,-0.2604,71,-0.0462,52,-0.5354,97,0.45319,106,0.60410,75,0.04814
ENSG00000241553,ARPC4,101,0.20009,110,0.36310,69,-0.4582,82,-0.1793,58,-0.7073,73,-0.3743
ENSG00000156990,RPUSD3,33,0.79323,18,-0.5261,17,-0.5143,28,0.26367,17,-0.4839,15,-0.7399
ENSG00000171135,JAGN1,21,0.30251,10,-1.0278,40,1.28929,23,0.35652,13,-0.5233,11,-0.7452
ENSG00000163703,CRELD1,79,0.93394,61,0.18650,30,-0.9489,26,-1.1661,31,-0.9078,22,-1.4020
ENSG00000163704,PRRT3,39,0.27893,44,0.50175,10,-1.8885,21,-0.7825,39,0.16848,23,-0.6106
ENSG00000125037,EMC3,105,0.70050,63,-0.4342,61,-0.4082,105,0.45795,42,-0.9517,53,-0.6157
ENSG00000254999,BRK1,210,0.86826,116,-0.4703,91,-0.7735,190,0.38438,77,-1.0181,96,-0.6825
ENSG00000157014,TATDN2,43,0.36510,33,-0.1871,36,-0.0278,58,0.74378,13,-1.5256,25,-0.5986
ENSG00000157020,SEC13,40,0.99214,20,-0.5457,18,-0.6377,28,0.03613,19,-0.5834,14,-0.9979
ENSG00000157087,ATP2B2,383,0.14694,554,0.94978,105,-1.8645,174,-1.1187,263,-0.4894,218,-0.7761
ENSG00000132164,SLC6A11,13,-0.2293,6,-1.4519,18,0.41141,22,0.67984,34,1.43990,13,-0.1459
ENSG00000157103,SLC6A1,132,-0.6616,136,-0.5371,307,0.86225,424,1.43322,236,0.42177,89,-1.0961
ENSG00000196639,HRH1,16,-0.0299,10,-0.8297,33,1.14896,26,0.74491,14,-0.1923,11,-0.6118
ENSG00000197548,ATG7,24,0.02581,26,0.16973,31,0.40825,23,-0.0526,18,-0.3938,15,-0.6550
