Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000058056,USP13,22,0.20272,13,-0.9290,40,1.08603,18,-0.1696,26,0.38729
ENSG00000114757,PEX5L,327,0.80843,157,-0.8447,225,-0.0841,154,-0.6758,296,0.35407
ENSG00000163728,TTC14,73,-0.9653,36,-2.1736,193,0.80986,197,0.83813,468,2.49412
ENSG00000114416,FXR1,155,0.50212,94,-0.6078,210,0.83661,78,-0.7399,100,-0.3668
ENSG00000205981,DNAJC19,74,0.43510,79,0.58646,30,-1.1229,20,-1.7066,19,-1.7575
ENSG00000242808,SOX2-OT,113,-1.7227,141,-1.3477,1714,3.64080,198,-0.5428,153,-0.9317
ENSG00000181449,SOX2,75,-1.8397,250,0.54600,362,0.97597,337,0.85460,198,-0.0158
ENSG00000058063,ATP11B,20,0.61107,10,-0.8853,15,0.00189,8,-0.9169,27,0.89037
ENSG00000043093,DCUN1D1,53,-0.0771,57,0.08913,71,0.42855,20,-1.5311,71,0.42727
ENSG00000078070,MCCC1,28,0.41778,24,0.06844,23,0.01701,8,-1.6040,17,-0.4393
ENSG00000053524,MCF2L2,10,-1.3765,26,0.43088,22,0.01716,29,0.47567,40,1.03953
ENSG00000114796,KLHL24,54,-0.2212,42,-0.7262,100,0.84421,99,0.82760,73,0.32610
ENSG00000163872,YEATS2,58,0.44875,31,-0.8711,43,-0.1708,35,-0.5035,93,1.09798
ENSG00000180834,MAP6D1,32,-0.9382,34,-0.8210,177,2.17056,54,0.08070,68,0.44483
ENSG00000175193,PARL,50,0.33604,53,0.45904,26,-0.7926,29,-0.6548,12,-1.8649
ENSG00000114770,ABCC5,71,0.29665,38,-0.9803,38,-0.7697,60,-0.0759,153,1.50389
ENSG00000145191,EIF2B5,43,0.57717,33,-0.0566,26,-0.3905,25,-0.4778,17,-1.0088
ENSG00000161202,DVL3,43,0.41652,31,-0.2946,40,0.18384,25,-0.5715,33,-0.1165
ENSG00000161203,AP2M1,664,0.95320,457,-0.0149,116,-2.0919,217,-1.1532,240,-1.0020
ENSG00000161204,ABCF3,41,0.85790,25,-0.3561,15,-0.9550,12,-1.3365,31,0.07773
ENSG00000145198,VWA5B2,17,0.06981,15,-0.1468,5,-1.8339,15,-0.1130,31,1.06228
ENSG00000163888,CAMK2N2,68,0.52578,68,0.52142,7,-2.9187,29,-0.9991,22,-1.3668
ENSG00000175166,PSMD2,165,0.44831,141,0.05873,75,-0.9277,49,-1.5563,160,0.24517
ENSG00000114867,EIF4G1,121,0.30796,77,-0.6518,97,-0.1404,129,0.32226,145,0.51030
ENSG00000175182,FAM131A,165,0.85528,103,-0.2957,13,-3.2934,51,-1.2916,162,0.51064
ENSG00000163882,POLR2H,46,0.49172,39,0.11212,19,-1.0089,23,-0.7144,28,-0.4572
ENSG00000090539,CHRD,36,0.97528,21,-0.3372,5,-2.2218,11,-1.2858,27,0.13768
ENSG00000177383,MAGEF1,58,0.65846,51,0.36311,30,-0.6023,0,-6.5493,19,-1.2898
ENSG00000156931,VPS8,42,0.76441,21,-0.7533,24,-0.3806,5,-2.5274,57,0.99196
ENSG00000187068,C3orf70,26,-0.7189,55,0.97919,36,-0.0673,16,-1.2816,35,-0.0891
ENSG00000073803,MAP3K13,128,0.44086,108,0.02183,102,-0.0692,63,-0.8150,65,-0.7748
ENSG00000163900,TMEM41A,23,0.48976,12,-0.8408,27,0.60588,25,0.45966,12,-0.6487
ENSG00000163904,SENP2,65,0.28105,59,0.06508,57,-0.0186,40,-0.5827,40,-0.5574
ENSG00000136527,TRA2B,90,-0.0949,92,-0.0499,112,0.29115,104,0.16035,89,-0.0834
ENSG00000244405,ETV5,62,0.52825,39,-0.5103,14,-1.8811,54,0.12876,75,0.66561
ENSG00000058866,DGKG,34,-0.6654,44,-0.1597,28,-0.7891,58,0.33209,120,1.58041
ENSG00000090520,DNAJB11,23,-0.2050,25,-0.0614,21,-0.3326,40,0.70936,28,0.16212
ENSG00000156976,EIF4A2,987,0.95626,679,-0.0121,159,-2.2023,265,-1.4479,419,-0.7558
ENSG00000073849,ST6GAL1,28,0.35541,26,0.21030,11,-1.1061,28,0.22613,8,-1.6645
ENSG00000157005,SST,73,0.77067,73,0.75800,0,-8.9587,8,-2.8140,0,-7.1862
ENSG00000113916,BCL6,52,-0.2304,51,-0.2726,54,-0.0903,52,-0.1458,116,1.15928
ENSG00000145012,LPP,37,-0.5343,52,0.19741,65,0.51415,42,-0.1855,60,0.38388
ENSG00000152492,CCDC50,46,-0.0421,45,-0.0792,69,0.62944,40,-0.2549,41,-0.1862
ENSG00000114279,FGF12,426,1.26096,236,-0.2786,44,-2.6911,122,-1.2090,133,-1.0818
ENSG00000127249,ATP13A4,12,-2.0644,63,1.57836,28,-0.3595,8,-2.2715,62,0.89384
ENSG00000198836,OPA1,188,0.90654,120,-0.2183,57,-1.2878,38,-1.8971,128,-0.0525
ENSG00000114315,HES1,13,-1.8705,64,1.62611,25,-0.5552,29,-0.3278,36,-0.0310
ENSG00000133657,ATP13A3,35,-0.0007,28,-0.4210,27,-0.3656,24,-0.5375,77,1.32981
ENSG00000041802,LSG1,34,0.79863,17,-0.7318,22,-0.1989,30,0.30890,15,-0.7762
ENSG00000114331,ACAP2,44,-0.6330,53,-0.2468,85,0.56572,45,-0.4516,138,1.39868
ENSG00000184203,PPP1R2,116,1.09359,64,-0.4007,35,-1.2154,34,-1.2541,56,-0.4788
ENSG00000189058,APOD,182,-1.0592,183,-1.0463,1538,3.05678,175,-0.8708,210,-0.5961
ENSG00000061938,TNK2,66,-0.0577,76,0.27887,42,-0.7455,79,0.24956,55,-0.3319
ENSG00000072274,TFRC,44,0.71793,28,-0.3523,16,-1.1057,15,-1.1588,43,0.43394
ENSG00000161217,PCYT1A,33,-0.3360,31,-0.4455,58,0.64743,72,1.02291,37,-0.0426
ENSG00000213123,TCTEX1D2,40,0.33047,45,0.63975,9,-2.0151,18,-1.0200,15,-1.2717
ENSG00000163960,UBXN7,55,-0.0155,30,-1.2117,118,1.27459,60,0.13757,89,0.78596
ENSG00000163961,RNF168,70,-0.0562,53,-0.6282,83,0.24116,153,1.26898,59,-0.2914
ENSG00000174013,FBXO45,67,0.66303,35,-0.7968,53,0.06523,59,0.23420,44,-0.2510
ENSG00000163964,PIGX,121,0.69813,73,-0.4794,68,-0.4558,42,-1.1935,119,0.42504
ENSG00000174007,CEP19,27,0.97190,13,-0.7176,7,-1.3619,23,0.30169,13,-0.4902
ENSG00000180370,PAK2,68,-0.1926,63,-0.3472,189,1.57748,54,-0.5013,50,-0.6253
ENSG00000119231,SENP5,71,0.08943,48,-0.7249,58,-0.2549,103,0.65541,115,0.83736
ENSG00000114503,NCBP2,54,-0.0075,67,0.53419,48,-0.1816,32,-0.7906,29,-0.9535
ENSG00000270170,NCBP2AS2,51,0.67033,45,0.32618,15,-1.4696,3,-3.7528,27,-0.5452
ENSG00000075711,DLG1,138,0.13850,67,-1.3143,245,1.04432,205,0.74375,161,0.34372
ENSG00000161267,BDH1,41,0.57210,40,0.51506,11,-1.5982,2,-3.9580,19,-0.8434
ENSG00000145016,RUBCN,51,0.22088,32,-0.7640,38,-0.3008,54,0.24991,86,1.00479
ENSG00000122068,FYTTD1,51,0.02557,52,0.06684,61,0.30026,23,-1.2081,60,0.25640
ENSG00000186001,LRCH3,27,-0.6916,24,-0.9237,70,1.02290,85,1.37405,55,0.61031
ENSG00000182899,RPL35A,306,-0.9452,805,1.40122,480,-0.0198,222,-1.2065,205,-1.3259
ENSG00000185621,LMLN,18,0.39219,11,-0.7767,14,-0.1520,5,-1.5986,36,1.38260
ENSG00000182903,ZNF721,69,0.53850,30,-1.1990,64,0.21177,60,0.12219,89,0.76457
ENSG00000174227,PIGG,26,0.39700,15,-0.7761,18,-0.2832,1,-4.0082,59,1.64575
ENSG00000273238,TMEM271,44,0.04100,61,0.88116,2,-4.5037,20,-1.1439,33,-0.4256
ENSG00000169020,ATP5ME,451,-0.4661,814,0.96988,604,0.11943,312,-0.9077,189,-1.6604
ENSG00000185619,PCGF3,49,0.65165,32,-0.3139,18,-1.1507,29,-0.4128,41,0.13704
ENSG00000249592,AC139887.2,7,-1.6202,2,-3.4762,25,0.54404,84,2.89849,47,1.65911
ENSG00000168993,CPLX1,245,1.19660,165,0.11407,3,-5.6423,46,-1.8651,38,-2.1445
ENSG00000178950,GAK,57,0.38705,44,-0.1751,27,-0.8756,32,-0.6485,66,0.50979
ENSG00000127419,TMEM175,30,0.18508,25,-0.2340,13,-1.1985,36,0.39469,37,0.46455
ENSG00000127418,FGFRL1,13,-1.0802,39,1.51729,18,-0.3617,4,-2.5843,19,-0.2403
ENSG00000159692,CTBP1,175,0.52886,143,0.03858,48,-1.6158,115,-0.3180,112,-0.3574
ENSG00000090316,MAEA,64,0.93449,40,-0.2198,23,-1.0162,3,-3.7150,46,0.05578
ENSG00000163950,SLBP,77,0.71154,53,-0.1797,28,-1.1247,47,-0.3325,41,-0.5519
ENSG00000168936,TMEM129,16,-0.0708,20,0.50389,17,0.05912,8,-0.9916,10,-0.7048
ENSG00000068078,FGFR3,47,-1.8975,213,1.37391,78,-0.7886,44,-1.6258,262,1.17290
ENSG00000168924,LETM1,44,0.02879,43,-0.0100,22,-1.0363,53,0.33447,53,0.32389
ENSG00000109685,NSD2,76,0.24580,61,-0.2443,47,-0.5944,69,0.02048,88,0.39874
ENSG00000185049,NELFA,20,0.17500,15,-0.4203,15,-0.3145,17,-0.1502,32,0.83681
ENSG00000243449,C4orf48,262,-0.2615,359,0.47447,449,0.68336,176,-0.7975,135,-1.1948
ENSG00000185818,NAT8L,239,0.36890,228,0.24853,33,-2.7500,111,-0.9379,240,0.25765
ENSG00000123933,MXD4,24,-1.0404,49,0.50137,33,-0.2738,51,0.40804,62,0.72539
ENSG00000159733,ZFYVE28,25,0.36233,16,-0.6388,7,-1.6879,13,-0.7345,53,1.50643
ENSG00000063978,RNF4,69,0.66673,44,-0.3770,26,-1.0455,25,-1.0996,74,0.55376
ENSG00000125386,FAM193A,30,-0.3270,25,-0.6673,56,0.76130,51,0.62696,55,0.74719
ENSG00000087266,SH3BP2,10,-1.3908,34,1.15924,10,-1.0826,0,-6.9464,52,1.44931
ENSG00000087274,ADD1,240,0.02125,242,0.04768,176,-0.4702,238,0.00195,270,0.20390
ENSG00000109736,MFSD10,28,-0.0404,26,-0.1929,6,-2.3739,13,-1.1950,79,1.72738
ENSG00000087269,NOP14,29,0.01278,19,-0.8715,38,0.44126,49,0.86497,39,0.48399
ENSG00000125388,GRK4,18,-0.9068,32,0.37558,25,-0.1520,56,1.15181,23,-0.2752
ENSG00000197386,HTT,75,0.58558,60,0.04383,21,-1.5275,64,0.12366,23,-1.4257
ENSG00000159788,RGS12,39,-0.1716,46,0.18019,36,-0.2684,26,-0.7254,64,0.66348
ENSG00000163956,LRPAP1,126,0.48976,117,0.29245,51,-1.0802,22,-2.2997,89,-0.2404
ENSG00000132406,TMEM128,23,0.15477,25,0.36433,32,0.62191,3,-2.6567,9,-1.3247
ENSG00000145220,LYAR,7,-1.5841,9,-1.2175,34,1.19172,47,1.79279,36,1.31646
ENSG00000168824,NSG1,146,1.43079,80,-0.1974,4,-4.4827,21,-2.1213,32,-1.5022
ENSG00000168818,STX18,22,-0.1191,21,-0.1852,21,-0.1842,25,0.08635,37,0.74934
ENSG00000163132,MSX1,3,-2.7328,27,1.04880,15,-0.2501,13,-0.5214,47,1.63042
ENSG00000072832,CRMP1,199,0.68300,159,0.11269,27,-2.5562,62,-1.3672,142,-0.0951
ENSG00000181215,C4orf50,32,0.90837,19,-0.3360,1,-4.5125,19,-0.2353,21,-0.0474
ENSG00000152969,JAKMIP1,68,0.89029,47,-0.0432,4,-3.4679,26,-0.9137,36,-0.4198
ENSG00000109501,WFS1,40,-0.9072,87,0.82171,30,-1.1445,11,-2.5142,141,1.35331
ENSG00000074211,PPP2R2C,222,0.52303,192,0.16374,94,-0.9917,86,-1.1261,132,-0.4744
ENSG00000013288,MAN2B2,45,0.50609,38,0.07189,16,-1.2587,21,-0.8169,33,-0.1449
ENSG00000179010,MRFAP1,489,0.16308,539,0.40443,489,0.11411,208,-1.2027,200,-1.2668
ENSG00000170846,AC093323.1,39,0.16034,46,0.54204,29,-0.3465,15,-1.2961,17,-1.1167
ENSG00000178988,MRFAP1L1,147,0.68767,111,0.00197,108,-0.0415,49,-1.2634,34,-1.7835
ENSG00000186222,BLOC1S4,19,0.85051,10,-0.6833,13,-0.1158,4,-1.6537,17,0.37476
ENSG00000170871,KIAA0232,138,0.25972,85,-0.7749,192,0.71336,127,0.04287,149,0.29326
ENSG00000132405,TBC1D14,36,-0.0688,39,0.10006,29,-0.4125,34,-0.1734,48,0.39433
ENSG00000173011,TADA2B,29,0.78481,18,-0.3376,26,0.29674,9,-1.2046,9,-1.2063
ENSG00000109519,GRPEL1,52,0.64808,40,0.02561,29,-0.5161,18,-1.2417,24,-0.8118
ENSG00000184985,SORCS2,30,-0.1243,30,-0.1521,58,0.97938,21,-0.6709,33,0.03057
ENSG00000196526,AFAP1,22,-0.0701,21,-0.1906,10,-1.2703,26,0.20107,44,1.04452
ENSG00000163995,ABLIM2,47,0.65689,42,0.33451,2,-4.2004,10,-1.8779,30,-0.2950
ENSG00000071127,WDR1,52,-0.1796,60,0.15129,48,-0.2648,53,-0.0924,71,0.36153
ENSG00000178163,ZNF518B,29,0.21416,21,-0.4810,22,-0.2963,35,0.40591,35,0.42813
ENSG00000157869,RAB28,37,0.33071,27,-0.3847,33,0.03735,21,-0.6654,44,0.51516
ENSG00000038219,BOD1L1,396,-0.3787,182,-1.8083,768,0.79521,1384,1.86028,728,0.70521
ENSG00000137449,CPEB2,53,0.38297,28,-0.9639,67,0.65778,19,-1.2993,85,1.04582
ENSG00000048342,CC2D2A,16,-0.6833,31,0.86952,20,-0.1305,23,0.07124,11,-0.9877
ENSG00000118564,FBXL5,88,0.50663,63,-0.2743,97,0.50725,38,-0.9715,45,-0.6973
ENSG00000237765,FAM200B,84,0.11119,82,0.06568,113,0.55102,60,-0.4532,42,-0.9798
ENSG00000169762,TAPT1,51,0.31761,48,0.14883,54,0.28539,11,-2.0728,32,-0.5393
ENSG00000169744,LDB2,147,1.28653,68,-0.6237,3,-5.0637,33,-1.5660,113,0.32825
ENSG00000151552,QDPR,196,-0.2824,233,0.10510,464,1.22159,176,-0.3697,95,-1.3103
ENSG00000002549,LAP3,26,-1.0414,63,0.85655,39,-0.2235,34,-0.4125,62,0.52006
ENSG00000118579,MED28,45,-0.3587,55,0.08255,29,-0.9191,82,0.71528,72,0.49475
ENSG00000163257,DCAF16,21,-1.2378,27,-0.7864,68,0.89845,81,1.20189,92,1.42760
ENSG00000178177,LCORL,12,-0.6436,9,-1.2337,46,1.68756,37,1.32616,17,0.02935
ENSG00000145147,SLIT2,52,1.76181,21,-0.5834,5,-2.5458,10,-1.5336,4,-2.8066
ENSG00000163138,PACRGL,20,0.04315,23,0.30471,15,-0.4752,7,-1.5862,26,0.39628
ENSG00000185774,KCNIP4,114,0.88135,80,-0.0242,5,-4.0665,31,-1.4364,76,-0.0904
ENSG00000280650,KCNIP4-IT1,23,-0.5068,3,-3.4795,6,-2.3834,17,-0.8113,190,3.85741
ENSG00000152990,ADGRA3,9,-1.9761,41,1.12946,21,-0.3531,13,-1.0579,60,1.31430
ENSG00000109819,PPARGC1A,72,1.54848,30,-0.6962,4,-3.2751,24,-0.8304,23,-0.9216
ENSG00000109606,DHX15,64,0.52149,41,-0.4895,63,0.32826,44,-0.2409,40,-0.3977
ENSG00000181982,CCDC149,24,0.24453,20,-0.1798,13,-0.8201,41,1.03177,9,-1.3538
ENSG00000053900,ANAPC4,24,0.43705,14,-0.7346,16,-0.3549,24,0.29350,28,0.53419
ENSG00000250317,SMIM20,23,-0.7069,53,1.39664,21,-0.6620,17,-1.0078,11,-1.5431
ENSG00000168214,RBPJ,130,-0.2028,85,-1.0537,443,1.96616,167,0.24435,103,-0.5121
ENSG00000109689,STIM2,44,0.59149,23,-0.8564,35,0.03909,4,-3.1057,74,1.25597
ENSG00000169851,PCDH7,318,1.31198,135,-0.7805,30,-2.8078,102,-1.0089,222,0.19000
ENSG00000047365,ARAP2,74,-0.9643,65,-1.1890,365,1.95789,213,0.96868,169,0.57432
ENSG00000181826,RELL1,12,-0.7769,23,0.73253,27,0.69860,10,-0.8110,13,-0.4248
ENSG00000065882,TBC1D1,25,0.46398,17,-0.3191,11,-0.9516,16,-0.3713,28,0.50351
ENSG00000109787,KLF3,23,-0.4345,31,0.15356,48,0.85522,8,-1.8494,42,0.63014
ENSG00000197712,FAM114A1,2,-2.8257,5,-1.8638,58,2.60514,59,2.63309,4,-1.7648
ENSG00000109790,KLHL5,33,-0.6007,36,-0.4377,63,0.55528,101,1.36299,47,0.10152
ENSG00000157796,WDR19,26,0.44594,11,-1.3329,14,-0.6330,30,0.54381,46,1.22622
ENSG00000035928,RFC1,89,-0.7431,65,-1.3152,391,1.94812,206,0.78098,187,0.62578
ENSG00000163682,RPL9,695,-0.7468,1525,1.13651,971,-0.0392,690,-0.5730,411,-1.3590
ENSG00000121897,LIAS,23,0.32287,15,-0.5299,24,0.29887,33,0.80274,9,-1.2054
ENSG00000163683,SMIM14,113,0.15616,93,-0.2653,157,0.64836,103,-0.0384,75,-0.5365
ENSG00000078140,UBE2K,153,0.55747,115,-0.1195,52,-1.2981,89,-0.4907,124,0.03607
ENSG00000121892,PDS5A,59,0.03738,39,-0.8338,61,0.06843,87,0.66019,100,0.88850
ENSG00000163697,APBB2,47,0.04327,26,-1.1187,136,1.84224,29,-0.7375,51,0.16097
ENSG00000154277,UCHL1,1539,1.45382,718,-0.5206,108,-3.2046,328,-1.5714,622,-0.6054
ENSG00000064042,LIMCH1,237,-0.4876,173,-1.0820,723,1.50518,583,1.11667,322,0.12968
ENSG00000109133,TMEM33,100,0.73762,65,-0.2872,84,0.18434,40,-0.9555,34,-1.1868
ENSG00000014824,SLC30A9,125,0.66274,100,0.10100,64,-0.6177,39,-1.3715,49,-1.0308
ENSG00000124406,ATP8A1,211,0.88285,93,-0.9596,203,0.49154,110,-0.4843,115,-0.4132
ENSG00000183783,KCTD8,48,1.41022,18,-0.9258,12,-1.3686,20,-0.5294,20,-0.5553
ENSG00000151806,GUF1,32,0.21265,33,0.27306,20,-0.5820,14,-1.1378,28,-0.0683
ENSG00000163281,GNPDA2,21,-0.0778,24,0.22788,13,-0.8231,8,-1.5629,40,0.94672
ENSG00000163285,GABRG1,67,-0.3471,116,1.01528,48,-0.7520,18,-2.2118,66,-0.2639
ENSG00000260878,AC104072.1,33,0.13754,49,1.23850,3,-3.3763,0,-5.1258,9,-1.8237
ENSG00000151834,GABRA2,100,0.21097,125,0.78543,26,-1.9201,7,-3.7051,73,-0.3587
ENSG00000109158,GABRA4,108,1.51530,49,-0.5389,0,-6.3548,10,-2.7016,56,-0.1804
ENSG00000163288,GABRB1,58,-0.1073,54,-0.2561,33,-0.9663,30,-1.0636,159,1.62258
ENSG00000260918,AC107398.3,125,0.03496,153,0.51283,27,-2.2691,28,-2.2070,191,0.70391
ENSG00000169019,COMMD8,26,1.01776,15,-0.3617,7,-1.3269,8,-1.2092,15,-0.2818
ENSG00000170448,NFXL1,14,-0.2959,9,-1.1975,24,0.54700,26,0.68277,40,1.47175
ENSG00000109171,SLAIN2,25,-0.0504,31,0.46746,19,-0.4620,27,0.12307,10,-1.3738
ENSG00000075539,FRYL,57,-1.1299,33,-2.0742,391,2.42529,210,1.20630,152,0.66118
ENSG00000109180,OCIAD1,361,0.70155,273,0.00717,154,-0.8832,107,-1.4311,199,-0.4926
ENSG00000145247,OCIAD2,42,0.12514,60,1.11194,10,-1.9825,0,-6.6268,16,-1.3485
ENSG00000109184,DCUN1D4,66,0.54691,41,-0.5308,33,-0.7037,61,0.24412,56,0.11715
ENSG00000163069,SGCB,62,-0.0196,64,0.04552,98,0.72054,45,-0.5301,43,-0.5898
ENSG00000109189,USP46,121,0.35718,113,0.18068,103,-0.0267,72,-0.5803,37,-1.5864
ENSG00000226950,DANCR,35,-0.3049,59,0.98661,21,-0.9724,31,-0.4094,15,-1.4976
ENSG00000145216,FIP1L1,62,0.04645,30,-1.3683,73,0.27918,103,0.84509,126,1.20319
ENSG00000072201,LNX1,70,1.02489,43,-0.1803,2,-4.5787,21,-1.2202,42,-0.1661
ENSG00000134853,PDGFRA,14,-1.5481,38,0.36521,77,1.42092,61,1.02689,11,-1.5928
ENSG00000128039,SRD5A3,19,0.73944,12,-0.4129,26,1.00288,3,-2.2139,3,-2.0603
ENSG00000134851,TMEM165,56,-1.2237,47,-1.5205,394,2.40257,236,1.38648,96,-0.1210
ENSG00000134852,CLOCK,89,0.23132,78,-0.0489,57,-0.5217,41,-1.0395,116,0.59455
ENSG00000090989,EXOC1,100,0.48197,47,-1.1055,96,0.24813,64,-0.3872,153,1.02545
ENSG00000157426,AASDH,21,-0.6451,21,-0.6788,54,0.99818,42,0.56835,56,1.07207
ENSG00000128059,PPAT,20,0.02928,13,-0.8690,18,-0.0904,13,-0.6251,53,1.71066
ENSG00000128050,PAICS,38,-0.3909,54,0.37212,48,0.06179,27,-0.8132,62,0.48770
ENSG00000174780,SRP72,156,0.44543,94,-0.6748,159,0.32425,143,0.15132,125,-0.0593
ENSG00000171476,HOPX,229,-0.6770,594,1.90707,22,-3.9316,71,-2.2650,97,-1.7968
ENSG00000084093,REST,8,-2.6512,24,-0.7916,131,2.27773,79,1.30434,57,0.74829
ENSG00000047315,POLR2B,90,0.91255,55,-0.2837,40,-0.6763,19,-1.7907,52,-0.2953
ENSG00000163453,IGFBP7,105,-1.0053,301,1.58223,98,-0.8837,35,-2.3877,147,-0.2591
ENSG00000150471,ADGRL3,120,0.76137,80,-0.2312,26,-1.8179,68,-0.4064,81,-0.1473
ENSG00000145242,EPHA5,59,1.60864,23,-0.7679,0,-5.8865,23,-0.5748,18,-0.9643
ENSG00000145241,CENPC,55,-0.5977,28,-1.7918,135,1.00404,163,1.34053,174,1.45460
ENSG00000033178,UBA6,39,0.00591,24,-0.9766,65,0.84671,53,0.49322,58,0.63675
ENSG00000248049,UBA6-AS1,11,-0.6390,11,-0.5713,16,0.12951,24,0.76354,34,1.41117
ENSG00000083896,YTHDC1,175,-0.8304,144,-1.1957,520,1.13659,837,2.03143,250,-0.0744
ENSG00000132467,UTP3,43,0.53366,30,-0.3419,47,0.48436,17,-1.0684,26,-0.4478
ENSG00000018189,RUFY3,411,0.62106,242,-0.5871,416,0.42427,200,-0.7235,285,-0.1770
ENSG00000132463,GRSF1,146,0.68725,101,-0.1979,68,-0.7440,73,-0.6411,87,-0.3728
ENSG00000173542,MOB1B,24,-0.5031,39,0.58136,20,-0.6059,22,-0.4977,42,0.50065
ENSG00000156136,DCK,46,1.05938,30,-0.0245,25,-0.3325,1,-4.6399,6,-2.3557
ENSG00000080493,SLC4A4,58,-1.3916,176,1.04550,84,-0.5241,77,-0.6725,203,0.88548
ENSG00000163626,COX18,15,-0.1090,16,0.11732,17,0.13835,14,-0.1523,15,-0.0280
ENSG00000132466,ANKRD17,197,-0.0720,126,-0.9786,276,0.49079,422,1.21413,250,0.32800
ENSG00000163738,MTHFD2L,13,-0.2528,13,-0.1828,25,0.85406,7,-1.1734,24,0.76774
ENSG00000169116,PARM1,103,2.26447,29,-1.1096,0,-5.9667,18,-1.5826,13,-2.0420
ENSG00000163743,RCHY1,56,0.72690,47,0.26629,22,-0.9772,13,-1.6909,13,-1.7833
ENSG00000138769,CDKL2,66,0.73669,33,-0.7802,34,-0.5371,34,-0.5765,73,0.64563
ENSG00000138757,G3BP2,364,1.15323,186,-0.5137,102,-1.2836,127,-0.9601,172,-0.4968
ENSG00000138768,USO1,100,0.51343,61,-0.5913,99,0.32807,85,0.07557,61,-0.4341
ENSG00000198301,SDAD1,81,0.49559,42,-0.9249,65,-0.0186,64,-0.0438,104,0.75275
ENSG00000138750,NUP54,24,0.36415,16,-0.5293,30,0.62774,3,-2.6787,33,0.74289
ENSG00000138760,SCARB2,153,0.08366,108,-0.6468,380,1.60781,71,-1.1309,127,-0.2371
ENSG00000189157,FAM47E,17,0.06216,15,-0.2519,20,0.28946,8,-0.9846,27,0.76271
ENSG00000138758,SEPTIN11,308,0.05223,235,-0.5275,213,-0.5375,519,0.89145,408,0.48980
ENSG00000118816,CCNI,1023,0.07234,1331,0.74036,655,-0.6449,394,-1.4144,436,-1.2621
ENSG00000138764,CCNG2,53,0.46234,51,0.35729,15,-1.6136,14,-1.7535,37,-0.2732
ENSG00000138767,CNOT6L,35,0.15735,34,0.05891,35,0.09500,26,-0.3636,25,-0.4318
ENSG00000169288,MRPL1,127,0.60526,85,-0.3385,62,-0.7253,71,-0.5107,110,0.16932
ENSG00000138756,BMP2K,17,-0.9508,36,0.67202,28,0.01522,11,-1.3823,51,0.99864
ENSG00000163291,PAQR3,38,0.84887,23,-0.3575,27,0.03174,2,-3.7267,25,-0.1226
ENSG00000152784,PRDM8,114,1.45085,60,-0.2712,15,-2.2539,3,-4.4418,32,-1.1243
ENSG00000273156,AC124016.2,37,0.24061,41,0.48941,5,-2.7176,21,-0.7527,30,-0.1851
ENSG00000138668,HNRNPD,152,0.01080,172,0.30191,134,-0.1889,115,-0.4263,119,-0.3786
ENSG00000152795,HNRNPDL,420,0.42131,284,-0.4591,388,0.15345,245,-0.5636,424,0.29712
ENSG00000145293,ENOPH1,154,0.52338,117,-0.1362,158,0.38586,55,-1.2555,70,-0.8895
ENSG00000249242,TMEM150C,94,0.84284,52,-0.5573,28,-1.3186,76,0.19396,54,-0.3455
ENSG00000145284,SCD5,373,-0.2865,497,0.37165,687,0.78269,160,-1.4915,350,-0.3070
ENSG00000138674,SEC31A,96,0.73615,62,-0.2962,54,-0.4338,28,-1.4257,71,-0.0167
ENSG00000251022,THAP9-AS1,14,-0.2813,10,-1.0144,16,-0.0221,8,-0.9736,59,2.24503
ENSG00000189308,LIN54,13,-0.4460,19,0.30604,14,-0.2779,22,0.50346,16,-0.0133
ENSG00000138663,COPS4,65,0.46595,63,0.35594,23,-1.2716,8,-2.8714,49,-0.1395
ENSG00000163319,MRPS18C,62,0.28977,67,0.45469,38,-0.5720,22,-1.3970,30,-0.9277
ENSG00000163624,CDS1,94,1.75168,37,-0.7229,2,-4.5397,19,-1.5497,27,-1.0045
ENSG00000163625,WDFY3,71,0.06588,58,-0.3564,105,0.68844,30,-1.2751,105,0.68704
ENSG00000180769,WDFY3-AS2,19,-0.9571,47,1.07288,32,0.05073,13,-1.3314,33,0.06390
ENSG00000109339,MAPK10,514,0.77071,325,-0.3293,103,-1.9664,197,-1.0059,505,0.46573
ENSG00000163629,PTPN13,32,-0.6710,41,-0.1589,89,1.14092,54,0.31227,52,0.24912
ENSG00000172493,AFF1,34,0.30771,31,0.09710,34,0.20858,10,-1.6701,24,-0.3591
ENSG00000145332,KLHL8,57,0.98046,29,-0.6085,21,-0.9117,18,-1.2039,45,0.23590
ENSG00000198189,HSD17B11,32,-0.1276,44,0.62339,21,-0.7162,5,-2.6838,43,0.38812
ENSG00000170502,NUDT9,53,0.90249,33,-0.2706,24,-0.6493,5,-2.9012,36,-0.0346
ENSG00000152583,SPARCL1,5504,0.05119,6558,0.47764,3383,-0.7224,1179,-2.2986,6390,0.27496
ENSG00000118785,SPP1,87,-1.2839,103,-0.9904,969,3.45981,52,-1.7859,63,-1.4840
ENSG00000118762,PKD2,22,-0.3497,15,-1.0143,33,0.38213,60,1.41354,41,0.75334
