Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000088543,C3orf18,0,-6.4154,30,0.39851,9,-1.4950,22,-0.1090,36,0.82351,16,-0.5513,38,0.90516
ENSG00000088538,DOCK3,68,-1.0764,182,0.46381,160,0.28321,71,-1.0223,86,-0.7890,194,0.57387,180,0.51809
ENSG00000145050,MANF,27,0.23694,9,-1.4196,15,-0.7077,21,-0.1212,32,0.63245,14,-0.7140,32,0.60983
ENSG00000259956,RBM15B,9,-1.8755,38,0.31279,29,-0.1221,27,-0.2185,35,0.24460,45,0.62265,31,0.00697
ENSG00000145041,DCAF1,37,0.60937,25,-0.0296,28,0.17057,16,-0.7244,15,-0.9015,35,0.50769,28,0.17268
ENSG00000164080,RAD54L2,40,0.62102,30,0.16972,29,0.11036,22,-0.3139,14,-1.0639,31,0.22586,31,0.22881
ENSG00000164081,TEX264,15,-1.2186,32,-0.1033,17,-1.1465,32,-0.1004,53,0.83853,44,0.40715,39,0.24016
ENSG00000164082,GRM2,0,-7.9582,17,-0.3093,20,-0.0175,4,-2.4399,24,0.30189,20,-0.0136,38,1.19740
ENSG00000090097,PCBP4,104,1.65253,10,-1.9966,28,-0.5891,49,0.32443,41,0.03755,37,-0.1264,30,-0.4710
ENSG00000248487,ABHD14A,21,-1.7523,89,0.44271,30,-1.3369,74,0.13185,90,0.52956,48,-0.5483,103,0.79468
ENSG00000162244,RPL29,455,0.23390,365,-0.1223,138,-1.7231,681,0.91154,623,0.88611,317,-0.3416,299,-0.4810
ENSG00000164086,DUSP7,37,0.49525,14,-0.9526,15,-0.9628,30,0.18576,26,-0.0575,40,0.65238,33,0.35314
ENSG00000023330,ALAS1,17,-0.3815,11,-1.0630,21,-0.0753,19,-0.1989,26,0.34568,10,-1.1995,33,0.80258
ENSG00000247596,TWF2,12,-2.1401,34,-0.6123,28,-0.9602,27,-0.9606,79,0.87580,18,-1.5106,97,1.34112
ENSG00000164091,WDR82,109,-1.1585,237,0.04283,272,0.30293,153,-0.6448,148,-0.7630,389,0.86512,290,0.42346
ENSG00000163930,BAP1,23,-2.2230,67,-0.6599,77,-0.4993,183,0.95943,141,0.59318,141,0.51568,88,-0.2656
ENSG00000010322,NISCH,57,-1.0826,86,-0.4479,94,-0.3465,127,0.16775,154,0.55540,91,-0.3630,144,0.42547
ENSG00000168273,SMIM4,7,-1.5095,6,-1.6551,12,-0.8654,25,0.42488,37,1.30126,22,0.16295,18,-0.1293
ENSG00000163939,PBRM1,159,1.19739,125,0.77328,96,0.37968,61,-0.3988,43,-0.9998,80,0.03842,39,-1.1596
ENSG00000163938,GNL3,88,0.42138,98,0.59985,84,0.39873,31,-1.1950,58,-0.2709,53,-0.3963,62,-0.1613
ENSG00000016864,GLT8D1,23,-0.3207,37,0.46950,25,-0.1736,31,0.14653,28,0.02529,5,-2.5138,38,0.58051
ENSG00000114902,SPCS1,94,-0.2384,99,-0.1582,79,-0.5604,140,0.40835,123,0.21619,67,-0.7575,144,0.51479
ENSG00000114904,NEK4,16,-0.5573,49,1.24006,18,-0.4488,22,-0.0906,28,0.36263,18,-0.3535,17,-0.5097
ENSG00000163931,TKT,72,-0.4561,87,-0.1503,71,-0.5235,108,0.18944,117,0.36790,68,-0.5416,124,0.48067
ENSG00000272886,DCP1A,44,0.07124,19,-1.2370,70,0.99767,32,-0.4384,37,-0.2244,43,0.03929,34,-0.3608
ENSG00000157388,CACNA1D,13,-1.2811,21,-0.5795,73,1.82391,17,-0.8852,22,-0.5862,16,-0.9989,26,-0.3351
ENSG00000016391,CHDH,27,0.06285,15,-0.7898,32,0.41860,41,0.77886,40,0.86850,11,-1.2905,8,-1.7721
ENSG00000113811,SELENOK,95,-0.1081,159,0.74869,49,-1.2213,181,0.96652,130,0.46033,46,-1.2093,87,-0.2650
ENSG00000157445,CACNA2D3,11,-1.8519,42,0.08033,54,0.58363,12,-1.7838,42,0.12206,15,-1.4897,62,0.84076
ENSG00000187672,ERC2,169,-0.2753,166,-0.3014,432,1.59581,116,-0.8557,60,-1.9664,330,0.82088,121,-0.8641
ENSG00000180376,CCDC66,164,1.62053,36,-0.9047,132,1.47492,40,-0.7318,22,-1.7170,38,-0.7971,27,-1.4125
ENSG00000163946,TASOR,174,1.77573,36,-0.8456,81,0.46565,42,-0.6196,41,-0.7166,53,-0.2605,39,-0.8049
ENSG00000163947,ARHGEF3,29,-1.4293,124,0.86268,66,-0.1871,40,-0.9420,69,-0.1082,64,-0.2226,104,0.65425
ENSG00000157500,APPL1,174,0.35245,280,1.16593,183,0.49312,74,-0.9806,96,-0.6580,130,-0.1220,93,-0.7020
ENSG00000174840,PDE12,34,0.28049,43,0.64521,24,-0.3085,16,-0.8891,20,-0.6317,36,0.34315,35,0.38426
ENSG00000168374,ARF4,56,-0.3447,40,-0.8603,46,-0.7085,49,-0.5362,94,0.56920,68,-0.0360,100,0.70602
ENSG00000163681,SLMAP,163,0.73252,179,0.89912,155,0.75139,67,-0.6977,59,-0.9744,57,-0.9381,75,-0.5654
ENSG00000163686,ABHD6,68,1.00290,19,-0.9981,29,-0.4551,20,-0.9233,29,-0.4411,26,-0.5824,62,0.98501
ENSG00000163684,RPP14,14,-1.1385,36,0.25046,37,0.37963,16,-0.9493,25,-0.3488,67,1.34580,23,-0.4905
ENSG00000168297,PXK,634,3.44212,32,-1.9687,93,-0.3826,36,-1.7831,34,-1.9999,52,-1.2410,75,-0.7491
ENSG00000168291,PDHB,72,0.08539,87,0.40914,43,-0.7872,71,0.06588,77,0.23192,32,-1.1557,89,0.49686
ENSG00000168301,KCTD6,31,0.19674,46,0.82223,22,-0.3750,22,-0.3254,29,0.09970,21,-0.4271,27,-0.0717
ENSG00000168309,FAM107A,548,-0.1342,616,0.05268,337,-0.9701,1159,1.12042,819,0.60170,836,0.55370,243,-1.4898
ENSG00000144724,PTPRG,20,-0.9451,67,1.00192,48,0.51729,57,0.72544,25,-0.6358,20,-0.9142,27,-0.4975
ENSG00000114405,C3orf14,58,-0.5625,143,0.91518,67,-0.3643,60,-0.4996,58,-0.6071,118,0.58583,98,0.31638
ENSG00000153266,FEZF2,32,0.61998,4,-2.5378,31,0.63505,20,-0.1765,1,-3.7857,25,0.19937,37,1.01237
ENSG00000163618,CADPS,40,-2.3400,170,-0.1514,301,0.92616,75,-1.4064,136,-0.5495,224,0.29299,242,0.48790
ENSG00000163630,SYNPR,25,-2.8980,242,0.52838,169,-0.0619,135,-0.4142,136,-0.4384,326,1.03957,206,0.29980
ENSG00000163634,THOC7,92,-0.0374,83,-0.2076,89,-0.0994,85,-0.1717,102,0.14069,82,-0.2216,110,0.27707
ENSG00000163635,ATXN7,18,-0.3746,27,0.25295,50,1.60445,9,-1.3444,9,-1.4179,25,0.17221,15,-0.6982
ENSG00000163636,PSMD6,33,-0.3926,41,-0.0605,35,-0.3655,30,-0.5831,66,0.81495,9,-2.3066,58,0.54075
ENSG00000163637,PRICKLE2,46,-1.1549,153,0.75290,98,0.02086,79,-0.3257,81,-0.3020,140,0.61114,95,-0.0243
ENSG00000151276,MAGI1,74,-0.8324,166,0.45110,172,0.59033,96,-0.4285,96,-0.4766,171,0.50364,108,-0.2745
ENSG00000144741,SLC25A26,15,-1.0395,16,-0.9323,21,-0.6350,33,0.13863,44,0.73354,17,-0.8516,44,0.73909
ENSG00000144749,LRIG1,135,1.27429,8,-3.0108,37,-0.8877,180,1.82902,95,0.78129,5,-3.5876,20,-1.8992
ENSG00000172340,SUCLG2,43,1.34523,8,-1.2872,22,0.22456,51,1.66864,17,-0.2084,9,-1.1895,2,-3.2930
ENSG00000183662,TAFA1,0,-8.4110,35,0.32023,13,-1.2303,21,-0.4306,38,0.54670,20,-0.5134,52,1.20536
ENSG00000144747,TMF1,176,0.85612,194,1.02433,137,0.49457,73,-0.5699,56,-1.0484,81,-0.4129,70,-0.7016
ENSG00000144744,UBA3,43,-0.2040,55,0.17789,37,-0.4778,29,-0.7866,49,-0.0079,26,-0.9687,82,1.00964
ENSG00000144746,ARL6IP5,350,0.30387,400,0.52697,268,-0.1415,145,-1.0719,286,-0.0236,184,-0.7086,356,0.37917
ENSG00000114541,FRMD4B,369,4.86308,10,-2.2939,24,-1.1409,5,-3.1566,4,-3.7897,27,-0.9019,6,-3.2250
ENSG00000114861,FOXP1,109,-1.0636,184,-0.2552,364,1.01580,103,-1.1544,137,-0.7782,344,0.76331,211,-0.0440
ENSG00000163412,EIF4E3,50,-0.5336,88,0.35880,48,-0.6716,57,-0.3410,88,0.39593,85,0.29036,78,0.17860
ENSG00000170837,GPR27,17,-0.8976,37,0.29174,20,-0.7541,40,0.42598,42,0.54962,34,0.15598,29,-0.1206
ENSG00000163602,RYBP,140,0.90711,100,0.34301,93,0.25087,43,-0.9647,48,-0.8869,93,0.22539,76,-0.1217
ENSG00000163605,PPP4R2,158,0.71152,140,0.50873,136,0.53045,65,-0.7168,70,-0.6667,106,0.04795,73,-0.5968
ENSG00000121440,PDZRN3,2,-3.9801,63,0.76029,35,-0.2187,37,-0.0924,58,0.71447,20,-1.0730,44,0.19367
ENSG00000113805,CNTN3,8,-1.8102,58,1.21475,26,-0.1353,6,-2.3103,38,0.59167,8,-1.8856,36,0.44647
ENSG00000185008,ROBO2,42,-0.8243,144,1.16533,105,0.71176,46,-0.7104,65,-0.1715,44,-0.7600,52,-0.5697
ENSG00000169855,ROBO1,50,0.58926,71,1.18254,38,0.14740,45,0.41575,33,-0.0772,8,-2.1281,16,-1.2845
ENSG00000175161,CADM2,280,-1.0031,707,0.45741,744,0.62819,366,-0.5919,381,-0.5872,582,0.13879,577,0.14087
ENSG00000083937,CHMP2B,165,1.28992,108,0.55405,89,0.25630,61,-0.3749,48,-0.8208,45,-0.8227,59,-0.4560
ENSG00000163320,CGGBP1,56,-0.6052,71,-0.2451,65,-0.4137,66,-0.3625,83,0.00660,84,0.01197,128,0.82655
ENSG00000175105,ZNF654,22,-0.5154,41,0.49090,40,0.51378,31,0.05046,18,-0.8725,35,0.23598,29,-0.0852
ENSG00000261292,AC110491.1,5,-2.0753,32,0.73127,3,-2.7348,9,-1.1633,56,2.23387,5,-1.9850,17,-0.3145
ENSG00000113966,ARL6,9,-1.3036,26,0.33472,12,-0.9118,5,-2.1326,32,0.77921,4,-2.5247,40,1.24975
ENSG00000080200,CRYBG3,144,3.07398,0,-5.1905,45,0.80829,11,-1.5036,16,-0.9964,6,-2.4377,5,-2.5870
ENSG00000170854,RIOX2,35,0.86754,11,-0.9145,21,0.05890,19,-0.1376,18,-0.1886,14,-0.5623,23,0.23678
ENSG00000080822,CLDND1,1475,3.79080,57,-2.2102,77,-1.8729,115,-1.1561,75,-1.9173,195,-0.3440,141,-0.9209
ENSG00000080819,CPOX,79,1.80580,21,-0.4734,24,-0.2453,8,-1.7835,15,-1.0044,11,-1.3748,41,0.69981
ENSG00000064225,ST3GAL6,8,-1.4844,40,1.06463,20,-0.0912,12,-0.8460,10,-1.1771,22,0.07927,33,0.91476
ENSG00000057019,DCBLD2,17,-0.4169,22,-0.0176,18,-0.3815,7,-1.6337,20,-0.1959,28,0.39427,36,0.92656
ENSG00000184220,CMSS1,56,-0.6669,176,1.20292,94,0.15777,54,-0.7237,79,-0.1547,95,0.16075,67,-0.4365
ENSG00000036054,TBC1D23,61,0.83944,64,0.93313,38,0.07825,26,-0.5350,21,-0.9266,27,-0.4582,34,-0.1104
ENSG00000154174,TOMM70,91,-0.2077,152,0.62982,86,-0.3210,45,-1.2758,93,-0.1894,126,0.32320,131,0.43842
ENSG00000114354,TFG,70,0.54128,34,-0.6026,36,-0.5862,39,-0.3692,54,0.13120,58,0.22849,60,0.34134
ENSG00000138468,SENP7,83,1.42224,30,-0.2962,53,0.73690,35,-0.0370,30,-0.3139,17,-1.1615,14,-1.5041
ENSG00000174173,TRMT10C,31,-0.9164,96,0.88828,57,0.02629,52,-0.1000,45,-0.3892,40,-0.5254,68,0.37637
ENSG00000081154,PCNP,124,-0.0597,151,0.25398,75,-0.9178,130,0.01181,136,0.10493,151,0.25775,154,0.33634
ENSG00000066422,ZBTB11,58,-0.1097,40,-0.6815,90,0.72451,29,-1.1759,53,-0.2532,73,0.26456,65,0.10165
ENSG00000114391,RPL24,750,0.26683,736,0.23672,330,-1.1079,936,0.63486,908,0.67532,550,-0.2315,456,-0.5779
ENSG00000182504,CEP97,110,1.55208,21,-1.1358,56,0.40738,25,-0.8594,24,-1.0586,40,-0.1783,45,0.02544
ENSG00000144815,NXPE3,159,1.38352,51,-0.5088,101,0.68151,30,-1.3297,34,-1.2329,65,-0.1349,66,-0.1272
ENSG00000170017,ALCAM,713,2.45767,283,0.67252,122,-0.7380,107,-0.8792,132,-0.6138,109,-0.8532,79,-1.4309
ENSG00000242759,LINC00882,57,0.33707,64,0.53658,62,0.54555,52,0.20594,34,-0.5030,44,-0.0564,25,-1.0061
ENSG00000243701,DUBR,74,2.20560,7,-1.5754,31,0.69868,3,-2.5790,18,-0.2614,14,-0.6174,8,-1.5589
ENSG00000114439,BBX,654,2.95800,119,-0.2724,140,-0.0080,75,-0.9867,79,-0.9771,52,-1.5171,35,-2.2428
ENSG00000196776,CD47,115,-0.3969,150,0.03106,160,0.15141,97,-0.6487,126,-0.2783,154,0.07311,193,0.49971
ENSG00000114446,IFT57,30,-1.1227,81,0.40266,80,0.43461,39,-0.7561,68,0.13752,40,-0.7104,73,0.25536
ENSG00000198919,DZIP3,161,-0.1399,312,0.95285,249,0.65791,127,-0.5085,115,-0.7239,133,-0.4412,149,-0.2981
ENSG00000177707,NECTIN3,32,-0.2098,59,0.78645,29,-0.3923,31,-0.2725,60,0.96295,9,-2.1409,28,-0.4459
ENSG00000240891,PLCXD2,0,-7.4395,21,0.17646,17,-0.1792,3,-2.6487,7,-1.6810,56,1.88830,31,0.95055
ENSG00000144827,ABHD10,31,-0.4576,23,-0.8713,33,-0.4171,34,-0.2866,34,-0.3455,38,-0.1330,77,1.23398
ENSG00000144834,TAGLN3,24,-4.0275,376,0.06497,222,-0.8323,203,-0.8940,448,0.40211,300,-0.2914,683,1.28157
ENSG00000091972,CD200,34,-1.4059,132,0.70832,71,-0.3387,33,-1.4778,77,-0.2052,119,0.53513,123,0.67869
ENSG00000144848,ATG3,123,1.66572,34,-0.4817,23,-1.1636,36,-0.4080,52,0.17804,31,-0.6460,47,0.01093
ENSG00000138459,SLC35A5,41,0.72626,12,-1.2163,14,-1.0243,37,0.53564,21,-0.4128,15,-0.8696,44,1.01395
ENSG00000163608,NEPRO,42,0.56642,19,-0.6462,23,-0.4412,30,0.05041,46,0.83810,27,-0.1385,19,-0.7023
ENSG00000206530,CFAP44,49,1.09966,30,0.30320,48,1.31111,6,-2.0312,19,-0.5053,14,-0.8868,9,-1.7016
ENSG00000176542,USF3,63,0.02991,100,0.77488,106,1.05018,50,-0.3435,30,-1.2289,49,-0.3728,44,-0.6028
ENSG00000121579,NAA50,51,-0.3655,89,0.52761,56,-0.2570,70,0.12995,77,0.31509,37,-0.8448,66,0.05031
ENSG00000114573,ATP6V1A,64,-2.0161,240,-0.0025,205,-0.2795,161,-0.6285,227,-0.1053,273,0.20350,401,1.00164
ENSG00000184307,ZDHHC23,2,-3.6662,49,1.20743,41,1.05119,4,-2.6019,8,-1.6473,18,-0.4630,33,0.63309
ENSG00000163617,CCDC191,38,0.62722,19,-0.4801,61,1.77614,24,-0.1434,10,-1.5427,19,-0.4761,9,-1.6442
ENSG00000181722,ZBTB20,677,2.12324,67,-1.7355,293,0.65587,343,0.83456,119,-0.9435,89,-1.2971,36,-2.7734
ENSG00000172020,GAP43,138,-3.4180,1315,-0.0394,1838,0.58529,955,-0.5424,1371,0.03033,2201,0.81297,1225,-0.1702
ENSG00000185565,LSAMP,323,-0.4173,408,-0.0462,612,0.71542,404,-0.0632,252,-0.8716,544,0.41818,398,-0.0974
ENSG00000113845,TIMMDC1,50,0.74470,28,-0.2214,19,-0.8759,45,0.54785,34,0.12237,18,-0.9024,36,0.22714
ENSG00000138495,COX17,96,-0.3425,89,-0.4631,48,-1.4889,177,0.64848,173,0.70900,87,-0.4984,150,0.42807
ENSG00000082701,GSK3B,41,-1.3519,98,-0.0234,109,0.17940,93,-0.1069,71,-0.5826,133,0.47396,134,0.55648
ENSG00000163428,LRRC58,157,1.11700,90,0.16844,104,0.46422,50,-0.7471,65,-0.3729,84,0.06023,44,-1.0070
ENSG00000163430,FSTL1,19,-0.1082,6,-1.7791,9,-1.3150,71,2.26424,21,0.09863,12,-0.7888,16,-0.3467
ENSG00000065518,NDUFB4,114,-0.4733,157,0.02149,50,-1.8507,195,0.37250,284,1.21068,56,-1.5638,179,0.26666
ENSG00000144840,RABL3,39,0.19058,64,1.02993,17,-1.1268,28,-0.2997,41,0.32168,29,-0.2450,33,-0.0617
ENSG00000145087,STXBP5L,16,-3.0966,185,0.63206,201,0.90694,34,-1.9958,108,-0.2768,102,-0.3299,152,0.35082
ENSG00000173230,GOLGB1,753,0.45551,937,0.82489,1062,1.24942,228,-1.4104,298,-1.0975,450,-0.3737,304,-1.0636
ENSG00000163406,SLC15A2,16,-0.7425,14,-0.9610,27,0.02299,67,1.61179,35,0.54419,6,-2.2349,18,-0.6497
ENSG00000114023,FAM162A,49,-0.9797,66,-0.5494,65,-0.6292,131,0.55397,120,0.47186,89,-0.0630,113,0.36165
ENSG00000114030,KPNA1,86,0.05036,115,0.51972,96,0.25605,50,-0.8031,55,-0.7068,96,0.22149,93,0.19172
ENSG00000173175,ADCY5,54,0.40078,17,-1.3452,35,-0.3069,55,0.42300,37,-0.2132,68,0.78729,41,-0.0537
ENSG00000206527,HACD2,89,0.40678,65,-0.0953,88,0.44429,61,-0.1940,69,-0.0122,45,-0.6714,59,-0.2753
ENSG00000065534,MYLK,226,1.90961,50,-0.6479,76,-0.0166,92,0.29563,47,-0.8160,75,-0.0210,37,-1.2010
ENSG00000175455,CCDC14,73,1.00206,23,-0.8623,89,1.67907,22,-0.9041,15,-1.5936,22,-0.8717,25,-0.7946
ENSG00000160145,KALRN,39,-2.4918,210,0.05716,254,0.42092,109,-0.9557,235,0.27438,218,0.11924,235,0.27463
ENSG00000163848,ZNF148,154,0.42032,199,0.85008,158,0.52919,76,-0.6946,89,-0.5005,91,-0.4213,88,-0.5305
ENSG00000114520,SNX4,65,0.56403,30,-0.6701,37,-0.3581,27,-0.7919,52,0.25544,38,-0.2800,59,0.46433
ENSG00000144909,OSBPL11,31,0.52593,22,0.01051,37,0.96605,18,-0.3247,18,-0.3169,14,-0.7063,13,-0.8621
ENSG00000114544,SLC41A3,7,-3.3107,103,0.60181,42,-0.8849,77,0.11589,84,0.31124,51,-0.5382,111,0.84639
ENSG00000144908,ALDH1L1,25,-0.7576,11,-2.0210,23,-0.9477,101,1.55170,83,1.43111,15,-1.5034,22,-1.0036
ENSG00000159685,CHCHD6,6,-3.1932,54,0.06332,21,-1.5125,34,-0.6640,110,1.52977,31,-0.8149,68,0.48538
ENSG00000114554,PLXNA1,9,-2.1291,9,-2.1883,29,-0.4914,32,-0.2699,37,-0.0445,63,0.79867,69,1.16372
ENSG00000114631,PODXL2,24,-2.3391,157,0.55277,66,-0.8903,115,0.04635,93,-0.3197,171,0.69937,166,0.75606
ENSG00000114626,ABTB1,8,-2.9756,51,-0.2757,42,-0.6298,55,-0.1636,63,0.05567,81,0.46800,102,0.99925
ENSG00000074416,MGLL,57,-1.8995,107,-0.9464,218,0.19070,265,0.48562,125,-0.7760,449,1.40966,201,0.04143
ENSG00000058262,SEC61A1,31,-0.4023,44,0.17498,14,-1.6780,56,0.56062,51,0.45086,40,0.02676,48,0.34773
ENSG00000163902,RPN1,51,-0.2106,65,0.17905,51,-0.2170,77,0.45060,52,-0.2043,29,-1.0925,77,0.52085
ENSG00000075785,RAB7A,167,0.03407,130,-0.3632,118,-0.5682,194,0.26883,164,0.00098,98,-0.7965,243,0.74836
ENSG00000177646,ACAD9,7,-1.6517,23,0.20116,16,-0.4108,16,-0.3988,28,0.63517,27,0.48368,20,0.02162
ENSG00000240682,ISY1,17,-0.7464,23,-0.2247,38,0.63871,27,-0.0068,27,-0.0094,31,0.21047,21,-0.4091
ENSG00000169714,CNBP,191,-0.0412,237,0.30313,115,-0.9173,240,0.32309,260,0.52394,125,-0.7046,211,0.12997
ENSG00000181789,COPG1,17,-1.4617,60,0.43023,34,-0.5141,25,-0.9459,49,0.13558,9,-2.4264,90,1.36548
ENSG00000183624,HMCES,1,-4.7601,43,-0.1644,27,-0.9462,53,0.17257,70,0.74353,64,0.48883,60,0.41212
ENSG00000184897,H1FX,33,-2.3515,193,0.33253,88,-0.9857,145,-0.1255,217,0.60482,130,-0.2988,231,0.73004
ENSG00000129071,MBD4,100,0.98590,57,0.06966,79,0.68812,28,-1.0147,30,-1.0186,52,-0.0905,47,-0.2712
ENSG00000163913,IFT122,3,-3.2486,33,0.23971,20,-0.5758,12,-1.3174,45,0.88558,30,0.07684,38,0.53054
ENSG00000004399,PLXND1,53,0.80112,14,-1.2732,21,-0.7687,23,-0.5168,38,0.29768,35,0.13600,41,0.41476
ENSG00000172765,TMCC1,44,-0.4439,66,0.20363,77,0.51334,59,0.01952,37,-0.7864,74,0.38490,56,-0.0590
ENSG00000196455,PIK3R4,22,-0.1406,47,1.07928,16,-0.6797,10,-1.3080,22,-0.1722,9,-1.4670,39,0.91349
ENSG00000017260,ATP2C1,91,-0.1202,113,0.23364,74,-0.4911,80,-0.3132,83,-0.2874,99,0.02274,140,0.68841
ENSG00000114670,NEK11,36,0.70945,10,-1.2615,34,0.72824,23,-0.0286,23,-0.0526,17,-0.4623,16,-0.5949
ENSG00000198585,NUDT16,74,0.01305,51,-0.5877,97,0.51804,53,-0.5147,82,0.19634,82,0.17251,59,-0.3858
ENSG00000114686,MRPL3,14,-1.5654,56,0.58837,19,-1.1993,47,0.28764,48,0.37541,31,-0.3696,55,0.63018
ENSG00000196353,CPNE4,3,-3.3572,17,-1.2058,39,0.12659,13,-1.5428,8,-2.3738,61,0.84348,89,1.88412
ENSG00000138246,DNAJC13,44,-0.0026,69,0.71366,65,0.72257,35,-0.3849,26,-0.9243,52,0.25428,31,-0.5932
ENSG00000081307,UBA5,31,-0.6177,60,0.40660,42,-0.1738,41,-0.2075,63,0.56985,30,-0.6791,47,-0.0056
ENSG00000113971,NPHP3,127,2.42378,14,-1.3401,49,0.70237,30,-0.1868,5,-2.9106,15,-1.2303,21,-0.7558
ENSG00000144868,TMEM108,7,-1.7186,15,-0.6606,27,0.23467,28,0.26537,40,1.01519,10,-1.2824,21,-0.2151
ENSG00000091527,CDV3,146,0.01193,174,0.30021,183,0.44256,107,-0.4725,137,-0.0996,155,0.11366,112,-0.4503
ENSG00000163781,TOPBP1,33,0.12408,65,1.25661,41,0.52295,21,-0.6064,18,-0.9056,16,-0.9759,27,-0.2004
ENSG00000091513,TF,2298,5.51132,21,-3.8336,42,-2.9789,67,-2.1429,26,-3.6519,82,-1.8496,72,-2.1770
ENSG00000144867,SRPRB,16,-1.3929,16,-1.4436,43,0.07575,30,-0.4871,53,0.46857,23,-0.8670,66,0.93724
ENSG00000154917,RAB6B,83,-2.7834,464,-0.2046,452,-0.2710,362,-0.5893,562,0.11615,604,0.21998,865,0.96529
ENSG00000163785,RYK,32,0.57671,26,0.20599,42,1.20469,23,0.02097,11,-1.2195,21,-0.1346,10,-1.3645
ENSG00000114019,AMOTL2,169,2.43847,26,-0.8369,41,-0.1323,19,-1.3222,27,-0.8202,37,-0.2931,29,-0.7411
ENSG00000129055,ANAPC13,31,-1.0610,38,-0.7390,37,-0.8662,82,0.46342,56,-0.1817,72,0.24780,104,1.02000
ENSG00000182923,CEP63,136,0.96056,86,0.19548,134,1.10060,48,-0.7320,50,-0.7141,52,-0.5941,37,-1.2213
ENSG00000154928,EPHB1,25,-0.7706,43,0.06484,42,0.01181,45,0.13034,55,0.50473,47,0.18247,31,-0.4892
ENSG00000073711,PPP2R3A,91,2.56242,8,-1.6073,16,-0.5398,23,-0.0051,11,-1.1320,20,-0.1877,15,-0.7313
ENSG00000174579,MSL2,19,-0.1772,23,0.10523,30,0.59161,21,-0.0358,19,-0.2046,18,-0.3046,18,-0.2718
ENSG00000114054,PCCB,55,0.80549,51,0.69151,17,-1.1325,20,-0.7907,47,0.62576,24,-0.5180,29,-0.2655
ENSG00000118007,STAG1,61,1.39314,30,0.17537,25,-0.1026,31,0.24049,18,-0.6813,25,-0.0916,17,-0.7628
ENSG00000114098,ARMC8,35,-0.6749,30,-0.8787,55,0.04707,38,-0.5195,64,0.33074,42,-0.3928,76,0.66253
ENSG00000158186,MRAS,42,-1.5772,101,-0.2514,114,-0.0770,122,0.04587,161,0.56909,145,0.32415,114,-0.0772
ENSG00000114107,CEP70,39,0.51525,31,0.16316,41,0.71272,32,0.19421,22,-0.4408,25,-0.1575,14,-1.1261
ENSG00000051382,PIK3CB,24,-1.7492,100,0.44150,92,0.34198,58,-0.4408,52,-0.6762,105,0.51696,95,0.40073
ENSG00000175110,MRPS22,17,-0.4360,10,-1.1996,22,-0.0266,22,0.01862,29,0.51758,6,-1.9073,32,0.68993
ENSG00000184432,COPB2,59,0.45624,24,-0.9629,42,-0.1042,40,-0.1676,49,0.17641,34,-0.4121,53,0.31912
ENSG00000114115,RBP1,39,-0.6051,27,-1.1658,22,-1.5340,108,1.06450,110,1.31722,50,-0.2161,41,-0.5533
ENSG00000158258,CLSTN2,52,-1.5243,61,-1.2911,280,1.40683,27,-2.4971,4,-5.2064,222,0.75413,237,1.02304
ENSG00000114120,SLC25A36,90,-0.5877,184,0.55014,175,0.52768,119,-0.1644,67,-1.1429,131,-0.0028,154,0.29392
ENSG00000155893,PXYLP1,7,-1.6892,36,0.84103,25,0.25283,13,-0.7643,21,-0.0208,6,-1.7972,30,0.64536
ENSG00000177311,ZBTB38,166,0.28509,167,0.29705,209,0.78392,76,-0.9428,116,-0.3115,97,-0.5659,116,-0.3123
ENSG00000155903,RASA2,49,0.28145,65,0.75926,70,1.06334,12,-1.8572,18,-1.3284,41,0.01338,32,-0.4092
ENSG00000114125,RNF7,41,-0.4612,47,-0.2604,26,-1.2475,79,0.58557,92,0.98021,36,-0.6567,57,0.05469
ENSG00000069849,ATP1B3,32,-1.3895,50,-0.7569,74,-0.1529,62,-0.4177,81,0.01042,103,0.40051,124,0.83349
ENSG00000114126,TFDP2,68,0.33930,92,0.83218,72,0.49845,46,-0.3078,32,-0.9018,72,0.43355,33,-0.8779
ENSG00000175066,GK5,46,0.34176,38,0.02449,59,0.88658,22,-0.7881,31,-0.3343,37,0.00962,24,-0.7120
ENSG00000114127,XRN1,98,1.03251,60,0.20729,92,1.10555,33,-0.7175,25,-1.2122,37,-0.5335,31,-0.8833
ENSG00000175054,ATR,48,0.79132,22,-0.4774,39,0.52957,25,-0.2224,20,-0.6816,12,-1.3254,35,0.30019
ENSG00000144935,TRPC1,32,0.10582,5,-2.6203,33,0.17580,26,-0.1928,28,-0.0942,31,0.06629,41,0.58459
ENSG00000163714,U2SURP,403,0.96434,374,0.83284,393,1.08802,88,-1.4541,127,-0.9834,156,-0.5837,101,-1.3493
ENSG00000175040,CHST2,13,-1.2588,43,0.62748,16,-0.9915,22,-0.4434,23,-0.4143,19,-0.6536,59,1.40279
ENSG00000181744,DIPK2A,58,0.90189,14,-1.3325,39,0.26556,22,-0.6268,23,-0.6236,23,-0.5671,47,0.62489
