Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000197283,SYNGAP1,116,1.84348,8,-2.3547,8,-2.3561,0,-7.3678,64,0.89585,35,-0.1472,42,0.12721,27,-0.5782,31,-0.3602
ENSG00000137288,UQCC2,49,-1.1927,66,-0.7376,100,-0.0921,23,-2.2824,115,0.13308,94,-0.1945,149,0.59872,86,-0.3339,166,0.81226
ENSG00000137309,HMGA1,36,-0.8077,20,-1.6973,47,-0.4160,43,-0.5359,66,0.13651,99,0.77309,99,0.88503,54,-0.1912,52,-0.2684
ENSG00000186577,SMIM29,55,-0.7385,88,-0.0187,66,-0.4626,47,-0.9808,113,0.41155,81,-0.1588,139,0.80811,66,-0.4648,82,-0.1414
ENSG00000272325,NUDT3,427,0.02242,251,-0.7976,542,0.40217,339,-0.3364,358,-0.2754,476,0.19415,533,0.41738,356,-0.2638,440,0.07646
ENSG00000124614,RPS10,161,-1.4522,387,-0.1250,679,0.77763,582,0.52470,326,-0.4271,470,0.17991,582,0.58963,267,-0.6977,335,-0.3810
ENSG00000124507,PACSIN1,160,-0.7726,26,-3.4081,124,-1.1500,84,-1.7298,271,0.04522,395,0.64428,330,0.39674,114,-1.2793,531,1.33241
ENSG00000196821,ILRUN,58,-0.7042,41,-1.2261,110,0.28702,58,-0.7042,85,-0.1282,106,0.23404,123,0.53216,49,-0.9457,130,0.63009
ENSG00000124562,SNRPC,82,0.29552,78,0.21423,56,-0.2873,50,-0.4877,102,0.73902,59,-0.2192,61,-0.1910,54,-0.3600,55,-0.3444
ENSG00000064995,TAF11,38,0.34480,19,-0.7113,27,-0.1787,26,-0.2599,46,0.75433,31,0.02886,29,-0.0786,23,-0.3962,25,-0.3209
ENSG00000198755,RPL10A,414,-0.7852,482,-0.5555,927,0.47215,960,0.52984,526,-0.4560,870,0.36953,968,0.61034,414,-0.7881,610,-0.2105
ENSG00000096063,SRPK1,111,1.82499,33,-0.1931,40,0.08847,23,-0.7215,47,0.39772,35,-0.1190,24,-0.7758,26,-0.5661,21,-0.9451
ENSG00000112078,KCTD20,39,-0.1255,48,0.20857,30,-0.5339,56,0.45000,38,-0.2009,43,0.00848,29,-0.6372,75,0.92176,42,-0.0108
ENSG00000112081,SRSF3,108,-0.4458,127,-0.1967,135,-0.0970,167,0.23539,153,0.11234,217,0.65894,140,-0.0513,194,0.47835,96,-0.6730
ENSG00000124772,CPNE5,129,1.61439,6,-2.9344,60,0.32690,32,-0.6278,53,0.15160,28,-0.8390,49,-0.0113,42,-0.2510,43,-0.2274
ENSG00000137168,PPIL1,25,-0.6233,42,0.15233,5,-3.0412,13,-1.6289,50,0.47792,22,-0.8696,37,-0.0395,42,0.14247,68,1.05594
ENSG00000198663,C6orf89,146,0.83941,118,0.49137,87,0.00619,61,-0.5487,64,-0.5191,52,-0.7935,68,-0.4122,92,0.09107,111,0.43956
ENSG00000137409,MTCH1,412,0.27096,192,-0.9126,192,-0.9106,201,-0.8382,522,0.74022,243,-0.5493,367,0.09695,255,-0.4785,446,0.44667
ENSG00000112130,RNF8,33,-0.1530,50,0.47367,32,-0.2313,22,-0.7733,54,0.69810,14,-1.4605,41,0.17158,36,-0.0236,32,-0.2141
ENSG00000198937,CCDC167,28,-0.4182,28,-0.3995,14,-1.4813,41,0.18832,39,0.09933,43,0.23488,24,-0.6671,18,-1.0487,71,1.23038
ENSG00000156639,ZFAND3,49,-0.4260,80,0.34574,23,-1.5343,54,-0.2794,23,-1.6656,54,-0.2806,68,0.10248,82,0.39130,124,1.23926
ENSG00000183826,BTBD9,39,0.51960,3,-3.1517,5,-2.5567,5,-2.4969,38,0.50122,32,0.20197,50,1.02632,16,-0.8658,33,0.24166
ENSG00000124767,GLO1,122,-0.4521,80,-1.0917,134,-0.3017,128,-0.3734,220,0.53919,180,0.15856,156,-0.0720,241,0.62901,158,-0.0479
ENSG00000146122,DAAM2,74,-0.2704,278,1.96885,69,-0.3841,213,1.46872,1,-5.8056,85,-0.0438,13,-2.8908,41,-1.1526,133,0.74577
ENSG00000124596,OARD1,24,-0.6466,44,0.28503,23,-0.6956,56,0.66054,32,-0.2266,38,0.05574,28,-0.4534,42,0.20051,47,0.43011
ENSG00000214736,TOMM6,86,-0.6408,84,-0.6777,96,-0.4711,82,-0.7057,174,0.51715,153,0.24923,176,0.53084,123,-0.0865,120,-0.1390
ENSG00000112576,CCND3,27,-0.7445,64,0.58469,35,-0.3613,12,-1.9682,51,0.23036,58,0.40327,44,-0.0081,56,0.35766,46,0.05647
ENSG00000048544,MRPS10,61,0.73308,28,-0.4853,32,-0.3003,28,-0.4954,63,0.90101,32,-0.2807,33,-0.2632,42,0.11857,24,-0.7817
ENSG00000024048,UBR2,64,1.22124,77,1.53006,27,-0.2046,30,-0.0196,30,-0.0026,22,-0.4824,5,-2.7978,33,0.12656,21,-0.6079
ENSG00000146223,RPL7L1,200,0.39662,124,-0.3544,126,-0.3338,151,-0.0491,203,0.47427,127,-0.3124,156,0.00245,116,-0.4524,153,-0.0295
ENSG00000137161,CNPY3,11,-1.8830,42,0.12630,15,-1.4478,44,0.20749,50,0.44964,77,1.11825,28,-0.5098,44,0.20930,37,-0.0618
ENSG00000112640,PPP2R5D,50,0.19303,22,-1.0798,10,-2.2471,7,-2.6795,71,0.85866,58,0.40502,26,-0.8895,32,-0.4987,81,1.10205
ENSG00000124733,MEA1,61,-0.6402,15,-2.6510,88,-0.0684,83,-0.1587,110,0.31910,96,0.06860,134,0.68058,105,0.20791,83,-0.1688
ENSG00000124702,KLHDC3,175,-0.3104,56,-2.0108,136,-0.6970,73,-1.6245,306,0.65103,177,-0.2904,318,0.72207,143,-0.6163,276,0.45925
ENSG00000124541,RRP36,27,0.03556,10,-1.3775,22,-0.2495,14,-0.8848,35,0.50232,30,0.21897,40,0.77320,32,0.32617,14,-1.0247
ENSG00000112651,MRPL2,21,-1.4336,3,-4.3399,67,0.30648,43,-0.3832,75,0.53318,38,-0.5889,38,-0.6379,97,0.90848,85,0.78002
ENSG00000112667,DNPH1,37,-1.5043,43,-1.2828,80,-0.3399,54,-0.9218,100,0.01379,90,-0.1565,145,0.68514,83,-0.2739,157,0.83882
ENSG00000146216,TTBK1,41,0.72857,26,0.02780,24,-0.0898,1,-4.2962,22,-0.3005,36,0.51997,27,0.05481,23,-0.2006,31,0.32746
ENSG00000171467,ZNF318,138,2.36014,46,0.39683,61,0.84681,20,-0.8716,24,-0.6941,43,0.27960,6,-2.6041,45,0.37404,8,-2.2486
ENSG00000137207,YIPF3,29,-1.2620,41,-0.7433,30,-1.1973,38,-0.8555,117,1.02495,51,-0.4274,52,-0.4415,102,0.67203,88,0.48365
ENSG00000096080,MRPS18A,9,-1.8116,24,-0.4073,33,0.08459,14,-1.1646,42,0.52111,34,0.14587,36,0.25718,55,0.90522,24,-0.4089
ENSG00000112715,VEGFA,30,0.12362,11,-1.3116,0,-5.8369,14,-1.0507,12,-1.3377,13,-1.1245,20,-0.4822,118,2.58478,40,0.65435
ENSG00000180992,MRPL14,35,-0.7110,16,-1.8450,22,-1.3730,39,-0.5220,76,0.57346,65,0.25723,61,0.16934,71,0.40787,70,0.41618
ENSG00000137216,TMEM63B,35,0.36472,7,-2.0801,27,-0.0619,9,-1.7154,63,1.57880,17,-0.7264,21,-0.4780,29,0.06102,21,-0.4353
ENSG00000096384,HSP90AB1,2528,0.68349,1592,-0.0593,1977,0.28365,1635,-0.0173,2636,0.85596,923,-0.8966,1284,-0.4274,1176,-0.5289,1083,-0.7057
ENSG00000178233,TMEM151B,109,-0.2203,19,-2.8311,100,-0.3528,36,-1.8641,100,-0.3792,197,0.73023,210,0.95806,57,-1.1945,182,0.67347
ENSG00000096401,CDC5L,159,0.63951,204,1.04940,67,-0.7272,156,0.60588,106,-0.0199,38,-1.5539,37,-1.6901,107,0.00312,133,0.38731
ENSG00000001561,ENPP4,27,-0.4036,137,2.37460,8,-2.1765,77,1.27683,39,0.16211,32,-0.1341,4,-3.1338,33,-0.1226,12,-1.7434
ENSG00000172348,RCAN2,170,0.15681,117,-0.4230,78,-1.0428,30,-2.4506,356,1.64208,174,0.19055,132,-0.2581,65,-1.3187,119,-0.4320
ENSG00000153291,SLC25A27,30,0.21483,28,0.09951,20,-0.3784,7,-1.9721,63,1.72254,27,0.02251,19,-0.5657,36,0.47813,2,-3.7926
ENSG00000069122,ADGRF5,21,-1.1669,23,-1.0741,37,-0.3542,28,-0.7636,22,-1.2274,355,4.24209,3,-3.8922,26,-0.8908,8,-2.6265
ENSG00000146072,TNFRSF21,30,0.04784,52,0.92937,23,-0.3369,13,-1.2420,49,0.94712,37,0.40532,17,-0.8585,12,-1.3395,25,-0.2662
ENSG00000146085,MMUT,36,-0.5577,41,-0.3545,57,0.14622,64,0.32262,50,-0.0717,24,-1.1703,33,-0.7413,72,0.51740,82,0.82243
ENSG00000170915,PAQR8,60,-1.4340,232,0.64735,101,-0.6591,126,-0.3156,54,-1.6812,134,-0.2259,146,-0.0985,398,1.58208,203,0.48021
ENSG00000096092,TMEM14A,85,-0.0641,35,-1.4070,81,-0.1407,44,-1.0525,165,1.17686,33,-1.5076,106,0.32845,75,-0.2540,82,-0.1271
ENSG00000170899,GSTA4,78,0.69423,27,-0.9405,13,-2.0237,20,-1.3602,107,1.44917,19,-1.4493,52,0.05704,49,-0.0510,40,-0.3933
ENSG00000112146,FBXO9,169,0.65706,99,-0.2037,133,0.26169,61,-0.9449,157,0.59746,95,-0.2639,133,0.29202,127,0.18904,43,-1.5295
ENSG00000012660,ELOVL5,10,-3.2533,85,-0.1997,48,-1.0704,126,0.42960,34,-1.6529,53,-0.9217,47,-1.1777,356,2.28127,158,0.91131
ENSG00000001084,GCLC,18,-0.7277,69,1.38535,5,-2.4420,61,1.16730,33,0.21113,22,-0.4356,12,-1.3728,47,0.75231,20,-0.6281
ENSG00000151914,DST,1387,0.64006,2878,1.93179,1270,0.49606,1968,1.23298,404,-1.3599,355,-1.4680,371,-1.4915,1119,0.29261,324,-1.7002
ENSG00000151917,BEND6,87,0.06051,88,0.08224,124,0.63689,79,-0.0918,116,0.58558,28,-1.6328,121,0.67534,73,-0.2088,24,-1.9616
ENSG00000112200,ZNF451,109,1.66910,139,2.14149,22,-0.9043,16,-1.3582,24,-0.8355,18,-1.2404,22,-0.9489,51,0.36886,17,-1.3634
ENSG00000118482,PHF3,334,0.89437,411,1.25032,196,0.02720,358,1.01233,133,-0.6173,149,-0.3916,92,-1.1994,170,-0.1911,120,-0.7869
ENSG00000230910,AL391807.1,64,0.63988,63,0.60266,4,-3.4127,0,-7.4846,39,-0.1494,15,-1.5613,21,-1.1797,144,2.06977,53,0.37226
ENSG00000135298,ADGRB3,138,1.43518,34,-0.8213,45,-0.3943,17,-1.8493,109,1.17612,7,-3.0833,44,-0.4605,98,0.85028,26,-1.3055
ENSG00000168216,LMBRD1,124,0.34391,156,0.71932,56,-0.8986,84,-0.2676,99,-0.0182,88,-0.2021,56,-0.9591,154,0.69771,114,0.22742
ENSG00000154079,SDHAF4,21,-0.3653,10,-1.3679,15,-0.8854,18,-0.5945,39,0.70712,25,-0.0637,34,0.47496,35,0.44735,22,-0.2683
ENSG00000112305,SMAP1,93,0.09973,84,-0.0655,90,0.04015,186,1.23643,92,0.08497,43,-1.0777,77,-0.2080,115,0.43645,50,-0.9136
ENSG00000112309,B3GAT2,32,-1.3560,150,1.06243,71,-0.1572,338,2.61498,31,-1.4748,18,-2.1940,13,-2.7615,18,-2.1987,112,0.64617
ENSG00000119900,OGFRL1,226,0.33310,310,0.85193,152,-0.2876,289,0.73201,94,-1.0952,134,-0.4809,96,-1.0581,173,-0.0931,267,0.68161
ENSG00000079841,RIMS1,234,0.15003,79,-1.4976,762,2.22485,374,0.91543,114,-1.0277,82,-1.4554,269,0.42033,182,-0.2442,36,-2.7562
ENSG00000185760,KCNQ5,47,0.32649,6,-2.6182,34,-0.1603,0,-6.8356,132,2.75458,14,-1.4603,28,-0.4901,13,-1.6069,10,-2.0186
ENSG00000156508,EEF1A1,1689,-0.9175,3937,0.39841,3069,0.00129,4148,0.48281,2108,-0.6281,4918,0.76286,3032,-0.0194,1905,-0.7352,3425,0.19361
ENSG00000112695,COX7A2,194,-1.5381,211,-1.4130,511,-0.0672,406,-0.4236,747,0.60841,598,0.18226,848,0.85164,426,-0.3477,429,-0.3667
ENSG00000112697,TMEM30A,162,0.40040,174,0.51666,57,-1.2125,49,-1.4141,188,0.72724,102,-0.3212,102,-0.3505,132,0.07656,126,0.00768
ENSG00000118407,FILIP1,78,1.23112,30,-0.3237,133,2.23406,63,0.87484,16,-1.2995,80,1.28817,4,-3.2430,9,-2.1021,3,-3.6480
ENSG00000112701,SENP6,188,0.50637,274,1.13870,228,0.82716,225,0.80586,97,-0.5720,144,0.08036,64,-1.2299,136,-0.0110,61,-1.2974
ENSG00000196586,MYO6,371,0.77725,491,1.25349,292,0.38515,211,-0.1308,71,-1.8810,239,0.06239,124,-1.0062,371,0.77687,194,-0.2880
ENSG00000146247,PHIP,442,1.74065,305,1.07672,155,-0.0297,202,0.39088,104,-0.6944,134,-0.2514,89,-0.9366,127,-0.3377,71,-1.2993
ENSG00000118418,HMGN3,91,-1.1222,193,0.02872,148,-0.3817,205,0.12221,150,-0.3922,162,-0.2445,175,-0.1403,322,0.85961,252,0.50517
ENSG00000198478,SH3BGRL2,37,0.73578,17,-0.4981,11,-1.0868,0,-6.6241,55,1.67617,34,0.62454,25,0.10634,4,-2.4500,8,-1.6554
ENSG00000118402,ELOVL4,50,1.13583,9,-1.4520,22,-0.1918,0,-6.7245,85,2.66836,0,-7.2543,15,-0.8074,8,-1.7047,5,-2.3912
ENSG00000005700,IBTK,89,0.87385,107,1.18882,38,-0.4682,90,0.90118,50,-0.0343,29,-0.8965,23,-1.2783,48,-0.1066,35,-0.6256
ENSG00000083097,DOP1A,96,1.78582,34,0.02717,35,0.05574,31,-0.1147,46,0.56929,5,-2.6205,9,-2.0457,28,-0.2929,31,-0.1349
ENSG00000013375,PGM3,38,-0.0178,78,1.16568,31,-0.3322,66,0.87429,26,-0.6024,31,-0.3171,7,-2.5449,54,0.54146,47,0.35445
ENSG00000065833,ME1,38,-0.6110,11,-2.4780,32,-0.8982,37,-0.6399,51,-0.1917,40,-0.5290,60,0.08137,169,1.84393,67,0.29610
ENSG00000065609,SNAP91,139,-0.2243,30,-2.4861,137,-0.2424,77,-1.1159,315,1.28410,76,-1.1265,182,0.22654,93,-0.8383,187,0.27364
ENSG00000135315,CEP162,45,0.36476,94,1.61373,73,1.16203,68,1.06087,16,-1.2441,25,-0.5563,13,-1.5373,43,0.30055,10,-1.9925
ENSG00000135318,NT5E,12,-1.4116,32,0.06312,20,-0.6296,28,-0.1163,12,-1.5251,11,-1.5543,17,-0.9685,132,2.60336,38,0.35563
ENSG00000135317,SNX14,98,1.39299,41,-0.0558,32,-0.4356,15,-1.5401,70,0.93258,23,-0.9012,14,-1.7106,82,1.07797,23,-0.9765
ENSG00000135316,SYNCRIP,153,0.83186,108,0.26860,87,-0.0799,161,0.92119,65,-0.5564,88,-0.0617,60,-0.6897,70,-0.4098,89,-0.0515
ENSG00000203875,SNHG5,105,0.21515,160,0.90972,118,0.41059,166,0.96638,38,-1.3992,115,0.35952,88,-0.0683,65,-0.5250,58,-0.7622
ENSG00000188994,ZNF292,541,1.99614,374,1.30886,150,-0.1903,183,0.12751,98,-0.8970,111,-0.6486,47,-2.0200,174,0.04796,103,-0.8287
ENSG00000111850,SMIM8,79,1.53822,15,-1.0868,50,0.75164,10,-1.6298,38,0.35169,25,-0.3428,31,-0.0052,28,-0.1380,14,-1.2794
ENSG00000135336,ORC3,78,1.39489,2,-3.6194,29,-0.2068,58,0.88638,41,0.37662,6,-2.3796,14,-1.4040,37,0.16349,39,0.29341
ENSG00000135334,AKIRIN2,111,0.60439,85,0.17429,13,-2.6521,66,-0.2182,120,0.82277,58,-0.4135,48,-0.7508,68,-0.1680,88,0.25331
ENSG00000118432,CNR1,28,-2.0915,13,-3.1996,11,-3.4477,35,-1.7666,129,0.21531,16,-2.9058,4,-4.9254,2,-5.7750,497,3.73073
ENSG00000146278,PNRC1,85,-0.3821,121,0.16647,76,-0.5514,188,0.87761,82,-0.4702,221,1.15445,70,-0.7279,95,-0.2062,108,-0.0128
ENSG00000198833,UBE2J1,61,0.60426,43,0.07691,42,0.00592,9,-2.1883,36,-0.2145,68,0.79450,21,-1.1066,41,-0.0338,59,0.64398
ENSG00000025039,RRAGD,25,-0.7450,49,0.31371,15,-1.4950,56,0.52768,49,0.35293,24,-0.8070,35,-0.2531,24,-0.7944,61,0.76424
ENSG00000135299,ANKRD6,28,-0.0495,7,-2.0351,15,-1.0320,24,-0.3029,63,1.45806,36,0.34169,8,-1.9816,11,-1.4219,43,0.71704
ENSG00000083099,LYRM2,158,0.57265,117,0.08925,96,-0.2223,93,-0.2623,90,-0.3353,82,-0.4615,83,-0.4801,94,-0.2424,169,0.77098
ENSG00000112159,MDN1,237,1.91573,154,1.13620,169,1.29140,64,-0.2863,43,-0.9732,39,-1.0194,31,-1.4464,75,-0.0462,19,-2.1892
ENSG00000118412,CASP8AP2,149,0.94528,158,1.05275,118,0.55848,168,1.15647,56,-0.6438,51,-0.7373,65,-0.4085,62,-0.4433,23,-2.0204
ENSG00000135341,MAP3K7,70,1.00502,67,0.93751,8,-2.2650,13,-1.5319,39,0.05256,73,1.07084,15,-1.4467,58,0.70494,27,-0.5688
ENSG00000172461,FUT9,233,0.84937,122,-0.1902,149,0.12526,288,1.21172,142,0.05044,43,-1.7595,51,-1.5805,216,0.72777,107,-0.4198
ENSG00000014123,UFL1,57,-0.4060,253,2.12846,48,-0.6516,116,0.73105,52,-0.5854,51,-0.5689,28,-1.5375,129,0.90027,35,-1.1884
ENSG00000123545,NDUFAF4,26,-1.2744,24,-1.3550,68,0.20397,29,-1.0765,122,1.37883,14,-2.1626,76,0.44684,81,0.49859,37,-0.7965
ENSG00000184486,POU3F2,79,0.26944,82,0.32950,35,-0.9692,104,0.71690,43,-0.7210,21,-1.6981,61,-0.1416,158,1.42933,55,-0.3122
ENSG00000146267,FAXC,49,1.01069,2,-3.3552,18,-0.5658,4,-2.6654,69,1.90230,12,-1.1340,24,-0.1918,16,-0.7308,15,-0.9151
ENSG00000132424,PNISR,1876,2.46302,552,0.26297,731,0.71761,353,-0.4365,210,-1.3029,407,-0.2166,156,-1.7606,576,0.32876,193,-1.4319
ENSG00000112237,CCNC,51,1.10048,8,-1.6673,6,-2.1518,14,-0.9316,44,0.95354,10,-1.4310,22,-0.2997,22,-0.2592,35,0.50715
ENSG00000164418,GRIK2,138,1.93164,2,-4.2203,10,-2.2487,0,-7.5440,61,0.57177,33,-0.4628,8,-2.5737,6,-2.8093,102,1.62823
ENSG00000130349,MTRES1,24,-0.5367,39,0.20962,35,0.06350,9,-1.9587,37,0.16045,17,-1.0660,18,-1.0088,29,-0.2457,72,1.43121
ENSG00000112320,SOBP,328,1.06403,131,-0.4137,115,-0.6040,120,-0.5396,145,-0.2725,190,0.17201,193,0.21435,109,-0.6855,189,0.17614
ENSG00000025796,SEC63,181,0.17838,275,0.85724,216,0.46254,213,0.43918,141,-0.2336,109,-0.6143,117,-0.5358,141,-0.2181,145,-0.1905
ENSG00000081087,OSTM1,41,0.39174,35,0.11404,15,-1.1414,19,-0.8006,55,0.97916,48,0.62368,5,-2.9219,26,-0.3562,42,0.47082
ENSG00000112333,NR2E1,6,-2.7365,10,-2.0496,11,-1.8713,14,-1.5012,15,-1.4992,54,0.51215,39,-0.0074,107,1.67906,80,1.34844
ENSG00000112335,SNX3,198,-0.8332,213,-0.7277,202,-0.8037,227,-0.6254,473,0.58713,325,-0.0761,468,0.56929,352,0.05232,345,0.02253
ENSG00000118689,FOXO3,135,0.39163,72,-0.5848,33,-1.7264,118,0.17666,140,0.50721,110,0.06562,85,-0.3649,122,0.23907,112,0.10327
ENSG00000080546,SESN1,57,0.88777,11,-1.6477,16,-1.0450,12,-1.5446,88,1.98182,30,-0.1562,17,-1.0865,27,-0.2937,16,-1.1338
ENSG00000135535,CD164,41,-0.6243,78,0.37689,56,-0.1391,101,0.79612,48,-0.3986,46,-0.4332,27,-1.3187,112,0.98334,75,0.36440
ENSG00000155085,AK9,36,0.10385,75,1.30041,88,1.58144,94,1.71080,21,-0.7888,22,-0.6646,11,-1.7177,21,-0.7615,3,-3.3964
ENSG00000112290,WASF1,185,0.86472,67,-0.7447,70,-0.6652,64,-0.8075,313,2.20731,13,-3.0873,76,-0.5968,51,-1.1596,36,-1.7455
ENSG00000168438,CDC40,189,1.42124,146,0.97738,52,-0.6716,63,-0.3660,129,0.87617,39,-1.1112,39,-1.1657,63,-0.3795,36,-1.2730
ENSG00000155111,CDK19,47,-0.0758,204,2.51804,22,-1.2176,58,0.24043,37,-0.4676,44,-0.1613,25,-1.1224,10,-2.2879,41,-0.3013
ENSG00000123505,AMD1,60,-0.8193,232,1.35416,66,-0.6832,121,0.26752,172,0.95694,77,-0.4390,68,-0.6789,46,-1.2131,73,-0.5674
ENSG00000155115,GTF3C6,83,-0.4943,95,-0.2735,170,0.63965,114,0.00595,101,-0.2022,135,0.26640,130,0.23044,90,-0.3563,108,-0.0842
ENSG00000197498,RPF2,47,0.08736,31,-0.5558,62,0.53548,21,-1.0952,63,0.63626,42,-0.0750,43,-0.0532,32,-0.5176,42,-0.0860
ENSG00000009413,REV3L,294,1.88338,230,1.42964,66,-0.5878,105,0.11830,47,-1.1654,48,-1.0652,53,-0.9974,96,-0.0214,63,-0.7164
ENSG00000010810,FYN,104,-0.4287,144,0.08448,96,-0.5489,108,-0.3643,119,-0.2406,101,-0.4631,100,-0.5196,202,0.62382,224,0.90461
ENSG00000203778,FAM229B,43,-0.7032,94,0.51635,44,-0.6802,98,0.57360,70,0.04366,45,-0.6377,86,0.41330,46,-0.6012,68,-0.0047
ENSG00000277443,MARCKS,582,0.01738,748,0.41795,568,-0.0202,974,0.85142,483,-0.3004,393,-0.5931,372,-0.7265,699,0.30753,617,0.12196
ENSG00000196591,HDAC2,87,-0.0829,253,1.70353,89,-0.0570,127,0.51669,116,0.40450,38,-1.3313,55,-0.8603,55,-0.7886,57,-0.7905
ENSG00000178425,NT5DC1,31,-0.1316,122,2.23005,6,-2.4217,36,0.07865,28,-0.3272,22,-0.6257,10,-1.8975,63,1.00460,25,-0.5283
ENSG00000187189,TSPYL4,270,1.09805,95,-0.5755,106,-0.4029,89,-0.6735,272,1.29304,58,-1.3252,103,-0.4806,88,-0.6844,98,-0.5726
ENSG00000189241,TSPYL1,527,0.91545,105,-1.5980,286,-0.0732,95,-1.7369,663,1.53981,169,-0.8852,281,-0.1104,186,-0.7335,172,-0.9192
ENSG00000111832,RWDD1,98,-0.8203,272,0.78893,241,0.58620,247,0.63058,175,0.08050,153,-0.1410,174,0.07587,147,-0.1959,73,-1.3347
ENSG00000196911,KPNA5,143,1.34730,104,0.79812,54,-0.2424,31,-1.1008,62,-0.0432,36,-0.8520,35,-0.9756,94,0.63498,52,-0.3320
ENSG00000047932,GOPC,127,1.28051,51,-0.1963,52,-0.1775,97,0.81987,81,0.59337,50,-0.2439,19,-1.7565,63,0.11657,29,-1.1209
ENSG00000153989,NUS1,46,0.03661,22,-1.1007,59,0.41457,18,-1.3879,60,0.50087,42,-0.1041,31,-0.6335,59,0.43156,57,0.41406
ENSG00000196376,SLC35F1,169,1.35341,39,-1.0045,94,0.36035,49,-0.6445,70,-0.1105,13,-2.5998,41,-0.9894,108,0.59642,101,0.53979
ENSG00000111860,CEP85L,92,0.79844,118,1.21326,85,0.66445,92,0.78340,17,-1.8946,52,-0.1273,24,-1.3924,125,1.31081,15,-2.0705
ENSG00000111875,ASF1A,22,-0.8956,53,0.42875,4,-3.1397,72,0.94483,34,-0.2982,23,-0.8476,34,-0.2546,80,1.13090,45,0.20791
ENSG00000111879,FAM184A,68,-0.1530,59,-0.3758,102,0.47349,62,-0.3179,51,-0.6368,30,-1.3971,63,-0.3005,201,1.64383,77,0.04079
ENSG00000152661,GJA1,105,-2.3819,371,-0.5018,126,-2.1175,542,0.08586,111,-2.4075,52,-3.4080,239,-1.2437,2624,3.02907,817,0.85278
ENSG00000111897,SERINC1,541,0.00802,644,0.28525,414,-0.4084,586,0.13442,952,1.06433,416,-0.4009,376,-0.6009,259,-1.1220,470,-0.2291
ENSG00000164434,FABP7,143,-1.0948,15,-4.3660,144,-1.0781,246,-0.2651,133,-1.2753,179,-0.7542,161,-0.9775,219,-0.4452,983,2.67528
ENSG00000146352,CLVS2,107,1.41718,12,-2.0246,63,0.51096,23,-1.0560,82,1.09073,11,-2.1377,27,-0.8717,15,-1.6318,49,0.13648
ENSG00000188580,NKAIN2,31,-0.1145,174,3.08421,7,-2.3340,38,0.20402,36,0.16845,32,-0.0394,5,-2.7091,8,-1.9917,11,-1.7028
ENSG00000111907,TPD52L1,31,-1.3897,20,-1.9995,63,-0.3068,68,-0.1826,74,-0.0687,33,-1.2613,79,0.05528,138,0.95317,131,0.98224
ENSG00000111906,HDDC2,110,-0.6548,99,-0.8275,287,0.85944,222,0.43659,120,-0.5780,133,-0.3681,292,1.01587,130,-0.4080,111,-0.7017
ENSG00000111912,NCOA7,286,0.86185,355,1.22933,179,0.09849,195,0.23766,264,0.82516,89,-0.9770,86,-1.1001,44,-2.0071,84,-1.1292
ENSG00000111911,HINT3,83,-0.0184,173,1.18694,95,0.19744,85,0.02669,76,-0.1703,73,-0.2184,59,-0.5767,34,-1.3695,96,0.24302
ENSG00000118518,RNF146,83,0.60994,75,0.45375,51,-0.1678,17,-1.8050,68,0.32197,24,-1.2876,47,-0.2953,52,-0.1140,72,0.44228
ENSG00000093144,ECHDC1,64,-0.1305,91,0.43085,81,0.23429,69,-0.0115,76,0.15981,35,-1.0545,63,-0.1787,80,0.21690,69,-0.0221
ENSG00000189367,KIAA0408,382,1.45986,143,-0.1633,199,0.36043,155,-0.0365,222,0.59998,70,-1.2527,147,-0.1274,55,-1.6004,81,-1.0932
ENSG00000214338,SOGA3,144,1.23007,93,0.49926,209,1.90524,80,0.26188,76,0.19327,23,-1.6096,41,-0.8229,31,-1.2154,1,-5.7247
ENSG00000152894,PTPRK,68,1.01789,73,1.13775,31,-0.2225,12,-1.6218,68,1.17057,58,0.75290,18,-1.1165,16,-1.2494,2,-4.0049
ENSG00000079819,EPB41L2,416,0.40229,629,1.08938,483,0.64611,587,0.97176,148,-1.2768,305,-0.0935,247,-0.4573,326,0.01448,172,-1.0374
ENSG00000118507,AKAP7,75,0.46129,47,-0.2706,69,0.31863,119,1.22107,40,-0.5524,33,-0.8159,47,-0.3077,105,1.01109,26,-1.2229
ENSG00000079950,STX7,107,0.18668,210,1.30544,75,-0.3638,66,-0.5697,102,0.12490,110,0.23619,80,-0.2997,87,-0.1353,61,-0.7376
ENSG00000146409,SLC18B1,34,-0.9010,45,-0.4861,7,-3.1465,80,0.39959,26,-1.3750,28,-1.1804,24,-1.5062,189,1.89707,129,1.40667
ENSG00000112306,RPS12,638,-1.3797,1607,0.03128,2786,0.92667,3149,1.13665,708,-1.3037,2106,0.46403,1769,0.20304,826,-0.9915,1418,-0.1797
