Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000131127,ZNF141,9,-0.8308,9,-0.8504,17,0.09430,3,-2.1596,7,-1.1280,35,1.29718,40,1.56597,6,-1.5106,22,0.49735,9,-0.8225
ENSG00000182903,ZNF721,82,0.34434,64,-0.0440,70,0.09447,31,-1.1338,99,0.65950,112,0.86972,62,-0.0910,39,-0.8245,55,-0.2917,42,-0.7030
ENSG00000174227,PIGG,30,1.09013,6,-1.3592,21,0.51441,12,-0.4089,11,-0.4811,20,0.37614,12,-0.3390,20,0.37910,11,-0.4873,6,-1.2892
ENSG00000273238,TMEM271,53,0.09995,61,0.32409,76,0.78383,46,-0.1354,21,-1.3373,34,-0.5745,14,-1.8855,86,0.88508,29,-0.8369,52,0.07871
ENSG00000169020,ATP5ME,669,0.41628,884,0.88149,514,-0.0089,434,-0.2714,337,-0.6644,363,-0.5489,405,-0.3811,713,0.52069,307,-0.8053,540,0.07103
ENSG00000185619,PCGF3,24,-0.2464,22,-0.4045,44,0.80473,37,0.42996,20,-0.5140,27,-0.0853,22,-0.3748,29,0.05610,24,-0.2177,18,-0.7229
ENSG00000168993,CPLX1,92,-0.2424,71,-0.6321,73,-0.6364,198,1.01572,159,0.64164,85,-0.3552,47,-1.2605,114,0.09673,133,0.35158,131,0.31883
ENSG00000178950,GAK,40,0.21424,12,-1.6383,44,0.42733,50,0.56294,29,-0.2903,25,-0.5087,34,-0.0654,40,0.20607,37,0.10154,30,-0.2547
ENSG00000127419,TMEM175,15,0.22785,3,-1.9060,18,0.58653,14,0.13682,1,-3.1141,24,0.98726,4,-1.6523,28,1.25304,10,-0.4523,7,-0.8767
ENSG00000159692,CTBP1,122,-0.0123,98,-0.3459,124,0.02825,168,0.50996,129,0.08450,83,-0.6114,70,-0.8686,147,0.29085,135,0.15612,147,0.29043
ENSG00000090316,MAEA,63,0.74642,39,-0.0113,55,0.59596,40,0.01190,33,-0.2954,44,0.15932,23,-0.8312,40,0.03090,28,-0.5377,16,-1.3841
ENSG00000163950,SLBP,58,-0.4224,93,0.31805,113,0.72719,98,0.41202,81,0.10519,93,0.32210,43,-0.8939,57,-0.4476,52,-0.5955,36,-1.1313
ENSG00000168936,TMEM129,11,-0.3844,20,0.52903,13,-0.1168,11,-0.4124,10,-0.4524,11,-0.3889,21,0.62743,16,0.22834,18,0.39957,11,-0.4431
ENSG00000068078,FGFR3,70,-0.9086,77,-0.7774,50,-1.5007,52,-1.3521,16,-3.0298,39,-1.7948,327,1.60862,400,2.00281,252,1.14022,60,-1.1444
ENSG00000168924,LETM1,41,0.01476,33,-0.3473,34,-0.2949,68,0.81895,48,0.25304,41,-0.0097,49,0.28577,19,-1.1781,44,0.12408,39,-0.0885
ENSG00000109685,NSD2,54,-0.7990,88,-0.0421,94,0.06566,56,-0.7313,114,0.38308,140,0.72034,97,0.11872,48,-0.9736,93,0.04312,114,0.37790
ENSG00000243449,C4orf48,438,0.81003,339,0.38749,331,0.38938,213,-0.3536,140,-0.9892,174,-0.6615,181,-0.6037,419,0.73577,120,-1.2309,247,-0.1185
ENSG00000185818,NAT8L,113,-0.8448,115,-0.8156,214,0.16513,309,0.74880,176,-0.1588,156,-0.3484,181,-0.1211,282,0.59596,212,0.13631,173,-0.1898
ENSG00000123933,MXD4,9,-1.9881,20,-0.8669,28,-0.4093,43,0.27721,18,-1.0703,21,-0.8239,62,0.87586,88,1.49092,25,-0.5420,54,0.63430
ENSG00000159733,ZFYVE28,19,-0.1582,8,-1.4831,19,-0.1728,19,-0.1160,17,-0.2612,54,1.60324,28,0.48083,15,-0.4470,15,-0.4521,15,-0.5215
ENSG00000063978,RNF4,53,0.49273,36,-0.1256,53,0.54609,54,0.52253,25,-0.6965,34,-0.1891,21,-0.9652,36,-0.1158,44,0.18520,20,-0.9868
ENSG00000125386,FAM193A,29,-0.3130,28,-0.3704,26,-0.5553,35,-0.0119,44,0.32149,33,-0.1297,69,1.07035,14,-1.4288,47,0.44709,42,0.27534
ENSG00000087274,ADD1,227,0.19068,192,-0.0768,230,0.23786,225,0.17744,165,-0.3130,159,-0.3665,189,-0.1023,251,0.35287,213,0.08877,134,-0.6309
ENSG00000109736,MFSD10,25,0.52618,8,-1.1555,23,0.42550,30,0.80555,14,-0.4204,11,-0.7499,20,0.18781,11,-0.7529,26,0.55898,8,-1.2556
ENSG00000087269,NOP14,10,-1.7058,17,-0.9664,26,-0.4185,32,-0.0382,55,0.83577,36,0.14181,60,0.98890,19,-0.8302,53,0.77685,27,-0.3165
ENSG00000125388,GRK4,22,0.07295,25,0.29962,12,-0.8757,18,-0.1817,31,0.64506,14,-0.5381,14,-0.5636,12,-0.8308,33,0.75221,33,0.77099
ENSG00000197386,HTT,44,-0.5047,67,0.13216,66,0.10930,71,0.23045,46,-0.4380,60,-0.0448,68,0.16654,53,-0.2470,64,0.06365,72,0.25586
ENSG00000159788,RGS12,19,-1.5718,53,-0.0005,54,0.02812,8,-2.7469,14,-2.0280,28,-0.9688,126,1.43890,143,1.67827,27,-1.0357,60,0.18972
ENSG00000163956,LRPAP1,150,0.59608,121,0.24384,158,0.78412,121,0.24472,77,-0.4585,103,-0.0078,51,-1.0842,104,0.00676,53,-1.0353,44,-1.3027
ENSG00000132406,TMEM128,26,0.93564,8,-0.9041,11,-0.4528,19,0.39872,11,-0.3701,11,-0.4381,21,0.56668,29,1.11105,9,-0.6727,4,-1.8864
ENSG00000168824,NSG1,172,0.62434,62,-0.9618,198,0.99929,159,0.49907,154,0.44322,102,-0.2153,39,-1.6776,115,-0.0304,42,-1.5659,45,-1.4618
ENSG00000168818,STX18,24,0.11769,12,-1.0020,21,-0.1194,27,0.30430,9,-1.4108,23,0.01286,55,1.50079,12,-0.9014,20,-0.1575,23,0.04067
ENSG00000163132,MSX1,22,-0.1407,0,-5.5863,1,-4.4493,8,-1.5192,0,-6.7746,0,-6.4729,113,2.90396,93,2.43009,5,-2.2955,18,-0.3941
ENSG00000072832,CRMP1,149,-0.0176,159,0.09002,227,0.76299,186,0.34048,139,-0.1288,146,-0.0512,89,-0.8035,128,-0.2511,127,-0.2639,78,-1.0108
ENSG00000181215,C4orf50,24,0.46979,23,0.40848,17,-0.0327,25,0.54025,13,-0.5072,27,0.67343,7,-1.3846,3,-2.5403,18,0.02460,21,0.25111
ENSG00000152969,JAKMIP1,52,-0.3255,58,-0.1556,99,0.81308,117,1.00493,62,-0.0321,38,-0.7761,21,-1.6707,49,-0.4005,55,-0.2254,50,-0.3694
ENSG00000109501,WFS1,33,-0.7266,52,-0.0228,60,0.23805,19,-1.5042,4,-3.6869,35,-0.6295,102,1.09986,121,1.39928,70,0.46277,21,-1.3829
ENSG00000074211,PPP2R2C,142,-0.4224,196,0.08645,209,0.21513,202,0.13558,259,0.53788,177,-0.0785,98,-0.9923,159,-0.2402,206,0.16410,185,-0.0056
ENSG00000013288,MAN2B2,64,0.74930,37,-0.1387,61,0.76111,39,-0.0415,22,-0.9136,48,0.28345,21,-0.9685,50,0.34864,13,-1.6906,27,-0.6438
ENSG00000179010,MRFAP1,761,0.88540,507,0.21372,534,0.33483,456,0.04390,394,-0.1887,360,-0.3278,230,-1.0114,552,0.35070,267,-0.7901,284,-0.6915
ENSG00000170846,AC093323.1,56,0.49646,54,0.45174,67,0.92671,18,-1.2400,30,-0.4637,27,-0.6363,22,-0.9328,60,0.60973,29,-0.5601,20,-1.0950
ENSG00000178988,MRFAP1L1,188,0.65100,161,0.39640,130,0.05787,127,0.01973,144,0.22346,124,-0.0206,84,-0.6187,101,-0.3329,96,-0.4114,95,-0.4284
ENSG00000170871,KIAA0232,131,-0.4810,184,0.05732,198,0.19189,159,-0.1774,254,0.57594,340,1.07007,138,-0.3948,57,-1.7210,188,0.08713,109,-0.7585
ENSG00000132405,TBC1D14,10,-2.0657,47,0.30898,47,0.32580,33,-0.2762,53,0.50560,44,0.18718,23,-0.8365,63,0.78818,31,-0.3640,31,-0.3362
ENSG00000173011,TADA2B,22,-0.1919,21,-0.3013,27,0.14067,26,0.04692,36,0.54659,24,-0.0996,38,0.65043,9,-1.4775,25,-0.0177,22,-0.1821
ENSG00000109519,GRPEL1,58,0.44046,64,0.58593,51,0.24797,60,0.49770,66,0.64480,40,-0.1726,15,-1.6379,37,-0.2753,21,-1.0947,23,-0.9692
ENSG00000184985,SORCS2,10,-0.9668,11,-0.6924,11,-0.7759,29,0.72652,3,-2.3487,3,-2.7368,28,0.71166,38,1.19559,44,1.46430,12,-0.6777
ENSG00000196526,AFAP1,11,-0.9223,17,-0.3037,24,0.24126,16,-0.4100,24,0.21829,27,0.38792,29,0.54348,27,0.38547,18,-0.2221,12,-0.7728
ENSG00000163995,ABLIM2,42,0.08543,50,0.37033,65,0.93381,37,-0.1145,24,-0.7390,35,-0.2017,25,-0.7340,44,0.17969,26,-0.6236,22,-0.8922
ENSG00000071127,WDR1,73,0.67164,23,-1.1478,54,0.19845,35,-0.4870,33,-0.5983,18,-1.4726,87,0.96703,92,1.04899,37,-0.4369,26,-0.9517
ENSG00000178163,ZNF518B,16,-0.5509,20,-0.1454,18,-0.4079,16,-0.4816,17,-0.4501,45,1.15100,35,0.69852,11,-1.1126,32,0.57835,19,-0.2166
ENSG00000157869,RAB28,23,0.74172,10,-0.4894,11,-0.5277,17,0.25587,21,0.59511,7,-1.0727,14,-0.0656,24,0.79920,15,0.02453,7,-1.0642
ENSG00000038219,BOD1L1,524,-0.1659,644,0.15981,639,0.16563,490,-0.2720,872,0.65457,881,0.67182,678,0.24246,205,-1.5929,499,-0.2441,336,-0.8513
ENSG00000137449,CPEB2,36,0.14911,18,-0.9111,36,0.21177,59,0.99520,28,-0.2339,26,-0.3276,35,0.10539,10,-1.6972,34,0.08644,37,0.20881
ENSG00000048342,CC2D2A,14,-0.6295,11,-1.0589,17,-0.4167,10,-1.1290,15,-0.5689,22,0.04826,59,1.70027,19,-0.2163,17,-0.4122,37,0.88378
ENSG00000118564,FBXL5,119,0.84286,59,-0.2922,75,0.10750,50,-0.5456,55,-0.3910,40,-0.8621,65,-0.1292,114,0.77460,94,0.45694,32,-1.2045
ENSG00000237765,FAM200B,101,0.30645,102,0.31218,104,0.39459,50,-0.7899,63,-0.4377,64,-0.4045,74,-0.1799,78,-0.1147,75,-0.1661,103,0.33854
ENSG00000169762,TAPT1,56,0.54921,37,-0.1020,46,0.28167,32,-0.3379,30,-0.4400,54,0.51598,37,-0.0814,44,0.19177,30,-0.3957,20,-0.9922
ENSG00000169744,LDB2,104,-0.3326,194,0.67618,180,0.62546,198,0.70557,149,0.24000,200,0.72798,45,-1.5994,33,-2.0357,64,-1.0731,62,-1.1092
ENSG00000151552,QDPR,653,2.25157,72,-1.4294,101,-0.9934,223,0.30854,112,-0.7663,118,-0.6913,102,-0.9074,188,0.03359,177,-0.0596,174,-0.0851
ENSG00000002549,LAP3,26,-0.4463,23,-0.6187,33,-0.1209,30,-0.2122,19,-0.9596,10,-1.8641,76,1.29203,81,1.39798,37,0.09015,17,-1.1117
ENSG00000118579,MED28,42,0.08811,47,0.28825,34,-0.2713,48,0.30475,41,0.06330,34,-0.2228,33,-0.3014,44,0.18420,40,0.02449,38,-0.0745
ENSG00000163257,DCAF16,7,-1.7337,15,-0.5957,28,0.38153,18,-0.3711,18,-0.3395,43,1.06615,20,-0.1931,25,0.19528,18,-0.3127,27,0.28230
ENSG00000178177,LCORL,23,-0.1332,26,0.03725,20,-0.3618,9,-1.5919,34,0.48087,25,0.00993,64,1.56999,15,-0.7773,23,-0.1370,17,-0.5856
ENSG00000145147,SLIT2,25,-0.8084,41,-0.0181,82,1.31912,30,-0.5309,52,0.35080,77,1.00175,14,-1.6747,17,-1.3266,24,-0.8529,15,-1.5254
ENSG00000163138,PACRGL,26,0.55506,29,0.76446,28,0.80729,5,-1.7605,17,-0.0843,24,0.41925,11,-0.7439,12,-0.5964,10,-0.9531,9,-1.0395
ENSG00000185774,KCNIP4,114,0.07335,186,0.87992,242,1.60872,88,-0.3365,66,-0.7730,112,0.04549,36,-1.6715,58,-0.9591,21,-2.4691,31,-1.8993
ENSG00000280650,KCNIP4-IT1,19,-0.5345,0,-5.4812,9,-1.7072,22,-0.3451,4,-2.8638,193,4.09835,22,-0.3302,0,-7.4182,21,-0.4201,2,-3.6784
ENSG00000152990,ADGRA3,28,-0.0765,9,-1.7112,9,-1.8356,9,-1.7031,5,-2.5581,9,-1.7644,83,1.73273,88,1.85479,51,0.85566,27,-0.1677
ENSG00000109819,PPARGC1A,43,0.53257,12,-1.3861,21,-0.6379,42,0.47987,34,0.14873,36,0.25109,24,-0.4110,33,0.07652,44,0.55997,31,-0.0255
ENSG00000109606,DHX15,75,0.92151,23,-0.9308,50,0.29091,41,-0.0488,27,-0.7126,52,0.32252,32,-0.4532,54,0.39529,42,-0.0237,21,-1.0365
ENSG00000181982,CCDC149,14,-0.7369,18,-0.3714,18,-0.3975,20,-0.1913,18,-0.4026,40,0.90057,14,-0.7184,23,-0.0132,34,0.64522,34,0.65978
ENSG00000153012,LGI2,18,0.20140,16,0.09266,7,-1.2882,9,-0.7858,42,1.66863,26,0.82849,14,-0.1856,15,-0.0767,13,-0.2479,4,-1.9532
ENSG00000053900,ANAPC4,25,0.59143,12,-0.5566,20,0.27372,17,-0.0068,7,-1.2620,30,0.91707,7,-1.4219,12,-0.5254,26,0.67321,12,-0.5061
ENSG00000091490,SEL1L3,4,-1.5932,18,0.46289,9,-0.6030,1,-3.3281,11,-0.3280,14,0.04232,24,0.96596,17,0.40557,32,1.45267,7,-1.0238
ENSG00000250317,SMIM20,35,0.04376,52,0.69260,29,-0.2947,27,-0.3716,14,-1.3317,14,-1.2922,32,-0.0903,88,1.61131,22,-0.6338,31,-0.1169
ENSG00000168214,RBPJ,169,0.67800,97,-0.2112,88,-0.3957,79,-0.5293,109,-0.0296,93,-0.2764,174,0.72967,115,0.05468,116,0.07405,93,-0.2777
ENSG00000109689,STIM2,30,-0.5469,36,-0.2466,46,0.16478,40,-0.0688,38,-0.1779,63,0.64003,62,0.61726,41,-0.0632,32,-0.4421,31,-0.4825
ENSG00000169851,PCDH7,251,0.09217,239,0.01685,388,0.93261,231,-0.0385,279,0.26393,316,0.46718,103,-1.2783,120,-1.0439,195,-0.3024,93,-1.4325
ENSG00000047365,ARAP2,112,-0.0712,113,-0.0683,126,0.11989,58,-1.0876,117,-0.0101,189,0.77669,144,0.32377,64,-0.9370,166,0.56018,78,-0.6322
ENSG00000174145,NWD2,5,-1.5297,21,0.68183,27,1.31746,7,-1.0461,17,0.34312,19,0.50177,1,-3.1477,4,-1.6116,10,-0.4758,12,-0.2186
ENSG00000065882,TBC1D1,15,-0.6150,18,-0.4096,27,0.26603,17,-0.4834,28,0.28832,23,-0.0153,44,1.05474,17,-0.5001,13,-0.8925,26,0.20038
ENSG00000109787,KLF3,33,0.53399,24,0.04305,14,-0.7954,10,-1.3082,18,-0.4106,21,-0.1607,44,1.03085,21,-0.1873,27,0.19495,32,0.48288
ENSG00000109790,KLHL5,31,0.02148,13,-1.2203,10,-1.7594,31,0.02390,36,0.25887,33,0.12788,65,1.27142,35,0.25122,43,0.55509,26,-0.2308
ENSG00000157796,WDR19,26,0.96669,11,-0.3561,13,-0.1575,6,-1.1851,5,-1.5234,15,0.10155,20,0.54509,15,0.10827,30,1.20810,2,-2.9275
ENSG00000035928,RFC1,133,-0.2842,179,0.17815,157,-0.0355,98,-0.7641,141,-0.1967,230,0.58742,291,0.98620,80,-1.0659,174,0.13757,119,-0.4600
ENSG00000163682,RPL9,753,-0.3064,1444,0.74416,819,-0.1929,531,-0.8433,760,-0.2915,496,-0.9473,1146,0.36080,1260,0.51624,652,-0.5304,1386,0.67467
ENSG00000121897,LIAS,14,0.02304,27,1.09999,13,-0.1208,12,-0.1197,6,-1.1413,7,-0.9977,18,0.44007,10,-0.4229,21,0.69671,8,-0.7028
ENSG00000163683,SMIM14,110,0.05577,164,0.70514,98,-0.1382,104,-0.0333,115,0.12482,96,-0.1553,112,0.07644,115,0.12070,88,-0.2902,69,-0.6759
ENSG00000078140,UBE2K,110,-0.3455,179,0.42243,177,0.45223,151,0.15184,149,0.12052,162,0.26158,102,-0.4682,82,-0.8034,110,-0.3502,115,-0.2761
ENSG00000121892,PDS5A,46,-0.1942,51,-0.0302,57,0.15045,33,-0.6912,54,0.04938,63,0.30650,80,0.69247,32,-0.7634,51,-0.0413,50,-0.0676
ENSG00000078177,N4BP2,10,-1.4635,18,-0.6052,24,-0.2064,8,-1.7461,55,1.14485,42,0.67756,31,0.20718,9,-1.6646,53,1.07494,26,-0.0908
ENSG00000163697,APBB2,79,0.92859,35,-0.3703,31,-0.6328,34,-0.4431,43,-0.0814,56,0.35681,53,0.27252,64,0.55739,34,-0.4341,34,-0.4190
ENSG00000154277,UCHL1,1318,0.64856,710,-0.3455,1348,0.78710,1643,1.02270,990,0.18027,976,0.15812,252,-1.9063,449,-1.0451,356,-1.3937,335,-1.4866
ENSG00000064042,LIMCH1,336,0.36845,323,0.30165,270,0.01635,232,-0.2218,261,-0.0386,269,0.01342,354,0.45458,177,-0.6365,255,-0.0719,191,-0.5193
ENSG00000109133,TMEM33,84,0.30599,67,-0.0504,102,0.70276,101,0.60605,65,-0.1105,81,0.24697,19,-1.9446,47,-0.6007,66,-0.0963,31,-1.2399
ENSG00000014824,SLC30A9,157,0.58894,143,0.43760,144,0.50425,52,-1.1236,98,-0.1618,192,0.93202,58,-0.9744,95,-0.2165,49,-1.2075,66,-0.7813
ENSG00000124406,ATP8A1,129,0.30902,104,-0.0410,160,0.75486,155,0.60946,100,-0.0934,116,0.13165,49,-1.1736,54,-1.0488,90,-0.2579,53,-1.0548
ENSG00000183783,KCTD8,27,-0.4222,39,0.12419,61,1.01546,56,0.72819,31,-0.2367,61,0.86704,16,-1.2137,4,-3.1200,21,-0.8438,16,-1.1817
ENSG00000151806,GUF1,26,-0.2574,46,0.65996,24,-0.4293,10,-1.6534,39,0.38795,36,0.23853,29,-0.0953,26,-0.2347,43,0.53613,35,0.18524
ENSG00000163281,GNPDA2,23,0.21161,14,-0.5445,22,0.11836,41,1.15703,19,-0.1402,26,0.41389,10,-0.9982,11,-0.9805,23,0.22524,12,-0.8073
ENSG00000163285,GABRG1,62,-0.4949,86,0.00803,23,-2.0934,38,-1.2355,70,-0.3072,52,-0.7689,111,0.41567,172,1.15112,215,1.55961,89,0.06745
ENSG00000260878,AC104072.1,43,-0.0795,63,0.51049,51,0.18204,36,-0.3862,22,-1.0785,64,0.55266,28,-0.7557,76,0.82858,53,0.24839,15,-1.6726
ENSG00000151834,GABRA2,64,-1.4887,306,0.95656,173,0.01795,74,-1.2764,102,-0.7951,206,0.29624,192,0.18121,206,0.29270,280,0.80088,106,-0.7381
ENSG00000109158,GABRA4,76,-0.1333,104,0.35980,149,1.12976,49,-0.8122,114,0.51760,122,0.62468,20,-2.1084,47,-0.8815,47,-0.8650,33,-1.3944
ENSG00000163288,GABRB1,83,0.26201,87,0.34309,84,0.30561,29,-1.3618,24,-1.6490,89,0.38048,103,0.60483,75,0.09346,80,0.20446,38,-0.9377
ENSG00000260918,AC107398.3,169,0.42087,144,0.16224,182,0.61711,94,-0.5132,68,-0.9882,112,-0.2296,130,-0.0029,168,0.41440,116,-0.1791,65,-1.0673
ENSG00000169019,COMMD8,20,0.11062,17,-0.1124,32,0.96470,19,0.04439,15,-0.3399,9,-1.0604,18,-0.0919,25,0.42698,12,-0.6612,8,-1.2951
ENSG00000170448,NFXL1,17,-0.8020,13,-1.2426,10,-1.7038,19,-0.6072,35,0.33542,64,1.34110,62,1.26961,9,-1.7763,55,1.07606,22,-0.4359
ENSG00000109171,SLAIN2,21,-0.6731,31,-0.1204,31,-0.1022,14,-1.2925,59,0.93067,21,-0.6656,71,1.25352,22,-0.6423,22,-0.6189,41,0.34572
ENSG00000075539,FRYL,133,1.49330,24,-1.2571,32,-0.8893,52,-0.0836,44,-0.3270,58,0.07919,104,1.05939,30,-0.9186,48,-0.2001,45,-0.3100
ENSG00000109180,OCIAD1,323,0.26747,264,-0.0559,450,0.94425,318,0.24411,217,-0.3578,274,0.00340,134,-1.0987,214,-0.3801,233,-0.2507,127,-1.1751
ENSG00000145247,OCIAD2,57,0.66012,54,0.56690,58,0.76065,17,-1.2387,36,-0.1024,36,-0.1081,20,-0.9862,33,-0.2197,18,-1.1276,33,-0.2145
ENSG00000109184,DCUN1D4,59,0.42730,26,-0.8330,37,-0.3211,61,0.49309,65,0.60054,55,0.32991,23,-1.0023,52,0.24022,45,0.00710,32,-0.4985
ENSG00000163069,SGCB,84,0.60414,67,0.23339,47,-0.3572,34,-0.7953,46,-0.3520,48,-0.2735,96,0.82426,60,0.07094,67,0.24524,38,-0.6469
ENSG00000109189,USP46,91,-0.5969,161,0.28717,149,0.19039,129,-0.0613,178,0.44854,191,0.57101,76,-0.8718,75,-0.8892,128,-0.0803,149,0.16204
ENSG00000226950,DANCR,45,0.40092,56,0.74586,27,-0.4794,29,-0.3150,25,-0.5557,22,-0.7108,28,-0.3482,70,1.13360,29,-0.3044,31,-0.2227
ENSG00000184178,SCFD2,14,-0.3441,15,-0.1748,22,0.47731,38,1.30221,20,0.21721,26,0.68684,13,-0.4141,7,-1.2272,7,-1.2896,3,-2.3968
ENSG00000145216,FIP1L1,35,-1.1227,81,0.18587,89,0.37237,23,-1.7078,77,0.10653,118,0.80651,123,0.87084,35,-1.1124,63,-0.2164,61,-0.2666
ENSG00000072201,LNX1,62,-0.1483,128,1.03633,134,1.31091,34,-1.0721,55,-0.3287,96,0.55605,22,-1.6991,31,-1.1882,23,-1.6684,31,-1.1930
ENSG00000134853,PDGFRA,19,-0.4364,20,-0.3890,16,-0.7684,11,-1.2165,34,0.49165,6,-2.1496,23,-0.1397,49,1.09422,38,0.63970,46,0.97561
ENSG00000157404,KIT,12,-0.9019,27,0.31115,15,-0.6878,7,-1.6027,55,1.51348,30,0.45078,25,0.16081,36,0.78755,14,-0.7308,9,-1.3088
ENSG00000128039,SRD5A3,29,0.78569,10,-0.7843,25,0.67227,9,-1.0316,12,-0.5419,19,0.09775,21,0.27407,25,0.58529,11,-0.7011,6,-1.5642
ENSG00000134851,TMEM165,117,2.15390,23,-0.6194,22,-0.7461,15,-1.2760,32,-0.0845,16,-1.1627,64,1.02125,29,-0.2473,22,-0.6885,15,-1.2445
ENSG00000134852,CLOCK,103,0.11692,118,0.32340,78,-0.3547,67,-0.5602,142,0.63375,134,0.53181,98,0.03207,71,-0.4738,107,0.17274,61,-0.7120
ENSG00000090989,EXOC1,94,0.17631,85,0.00902,82,-0.0504,85,0.01572,92,0.13870,159,1.03989,97,0.21643,21,-2.0624,70,-0.2906,61,-0.5056
ENSG00000174799,CEP135,23,0.51888,6,-1.5334,6,-1.6614,13,-0.3830,18,0.08741,11,-0.6186,41,1.47846,7,-1.3317,41,1.48477,13,-0.3570
ENSG00000157426,AASDH,45,1.04290,13,-0.8999,13,-0.9954,35,0.64828,11,-1.0804,8,-1.5294,60,1.58326,27,0.19661,25,0.11744,8,-1.5672
ENSG00000128059,PPAT,16,-0.5079,33,0.63611,26,0.27395,16,-0.4632,17,-0.4120,32,0.61451,29,0.45659,9,-1.3522,21,-0.0466,17,-0.3866
ENSG00000128050,PAICS,25,-0.7592,49,0.26176,41,-0.0190,35,-0.2827,24,-0.8509,49,0.24171,39,-0.0940,78,1.01528,40,-0.0721,38,-0.1551
ENSG00000174780,SRP72,148,0.15231,161,0.28815,139,0.05553,138,0.03506,119,-0.1978,227,0.85404,126,-0.1063,108,-0.3500,114,-0.2557,62,-1.1789
ENSG00000171476,HOPX,303,-0.3003,752,1.19624,666,1.14869,257,-0.5565,212,-0.8487,288,-0.3775,105,-1.8975,422,0.22610,140,-1.4748,222,-0.7789
ENSG00000084093,REST,28,-0.1079,8,-1.8667,9,-1.8264,7,-2.0407,6,-2.2779,5,-2.4616,146,2.99755,23,-0.4112,35,0.27134,48,0.77387
ENSG00000047315,POLR2B,60,-0.1240,72,0.16136,81,0.41013,51,-0.3771,72,0.16576,108,0.83276,30,-1.1781,56,-0.2214,75,0.23574,26,-1.3722
ENSG00000163453,IGFBP7,73,-0.4403,49,-1.0619,29,-1.9425,54,-0.9141,47,-1.1255,17,-2.5890,304,1.98817,240,1.53127,127,0.42684,100,0.04747
ENSG00000150471,ADGRL3,102,0.02027,88,-0.2141,129,0.44928,84,-0.2921,86,-0.2467,156,0.71053,86,-0.2428,93,-0.1218,87,-0.2329,68,-0.6120
ENSG00000145242,EPHA5,37,-0.0548,39,0.01316,57,0.74353,35,-0.1491,41,0.10422,82,1.25421,15,-1.4493,11,-1.9137,34,-0.1758,14,-1.4859
ENSG00000145241,CENPC,36,-0.9959,38,-0.9182,49,-0.5618,26,-1.4874,64,-0.1115,158,1.41018,182,1.67105,15,-2.2792,91,0.46929,44,-0.6808
ENSG00000033178,UBA6,32,-0.0355,7,-2.3007,19,-0.9017,27,-0.2721,35,0.10341,67,1.19347,54,0.84287,29,-0.1801,49,0.66379,20,-0.7711
ENSG00000083896,YTHDC1,182,-0.3802,231,-0.0009,203,-0.2320,177,-0.4181,185,-0.3491,239,0.04857,470,1.17708,166,-0.5194,233,0.00700,259,0.17753
ENSG00000132467,UTP3,43,-0.2234,50,0.00748,68,0.59413,26,-0.9532,81,0.81077,55,0.17711,40,-0.3127,44,-0.1865,36,-0.4858,31,-0.7339
ENSG00000018189,RUFY3,443,0.26867,400,0.10624,500,0.52968,316,-0.2680,469,0.36411,516,0.51792,212,-0.8809,209,-0.8984,316,-0.2663,236,-0.7188
ENSG00000132463,GRSF1,156,0.59080,127,0.25313,150,0.59789,104,-0.0547,107,-0.0112,100,-0.1295,76,-0.5396,90,-0.2924,59,-0.9197,70,-0.6726
ENSG00000173542,MOB1B,41,-0.2973,40,-0.3567,104,1.43740,27,-0.9254,19,-1.4613,81,0.78407,50,0.01703,38,-0.4282,20,-1.3629,25,-1.0477
ENSG00000156136,DCK,30,0.25690,41,0.78315,37,0.70454,18,-0.5143,18,-0.5227,18,-0.4824,9,-1.5591,31,0.32358,28,0.17190,10,-1.3406
ENSG00000080493,SLC4A4,36,-2.3032,266,0.76417,81,-1.1912,60,-1.5481,45,-1.9773,83,-1.0744,362,1.30004,253,0.68178,377,1.37186,186,0.17891
ENSG00000163626,COX18,33,1.36552,11,-0.4742,20,0.59701,15,0.09347,7,-1.1017,14,-0.0623,11,-0.3478,6,-1.2929,13,-0.1711,8,-0.7963
ENSG00000132466,ANKRD17,176,-0.5271,228,-0.1210,292,0.30511,290,0.25906,265,0.11462,332,0.48113,251,0.03272,110,-1.2371,259,0.08302,214,-0.2183
ENSG00000169116,PARM1,45,-0.7612,26,-1.5652,88,0.33040,91,0.34586,190,1.61441,109,0.64239,22,-1.8029,31,-1.3161,86,0.25868,30,-1.3521
ENSG00000163743,RCHY1,53,0.41551,38,-0.0882,44,0.15978,83,1.17520,25,-0.7495,35,-0.2219,22,-0.9126,39,-0.0681,34,-0.2582,28,-0.5619
ENSG00000138769,CDKL2,51,-0.6808,66,-0.2805,124,0.83234,93,0.25611,119,0.66050,113,0.57542,47,-0.8028,36,-1.1995,59,-0.4631,39,-1.0762
