Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000168297,PXK,59,-0.3277,53,-0.8091,186,1.71791,55,-0.4564,70,-0.0607
ENSG00000168291,PDHB,81,0.56958,68,0.50049,38,-0.6710,53,-0.1564,20,-1.6597
ENSG00000168301,KCTD6,30,0.24544,32,0.63164,24,-0.1479,15,-0.8497,12,-1.1678
ENSG00000168309,FAM107A,1293,1.58452,425,-0.6169,350,-0.6892,257,-1.1672,707,0.45939
ENSG00000144724,PTPRG,50,0.21412,28,-1.0658,92,1.30945,46,0.06540,50,0.22454
ENSG00000114405,C3orf14,44,-0.8271,87,0.49730,42,-0.9101,74,0.00336,86,0.23867
ENSG00000163618,CADPS,50,-1.8168,182,0.38396,186,0.24734,172,0.11365,149,-0.1222
ENSG00000163630,SYNPR,98,-0.7896,177,0.29054,136,-0.2648,148,-0.1368,196,0.33000
ENSG00000163634,THOC7,95,-0.2435,109,-0.0190,117,0.09543,126,0.22013,106,-0.0596
ENSG00000163636,PSMD6,51,0.34816,47,0.41430,24,-0.8610,37,-0.1877,30,-0.5223
ENSG00000163637,PRICKLE2,64,-0.5974,88,-0.1374,100,0.12850,139,0.69543,85,-0.1426
ENSG00000151276,MAGI1,41,-1.5811,122,0.23382,173,0.73238,149,0.47404,51,-1.2513
ENSG00000144741,SLC25A26,21,-1.2364,58,0.63011,40,-0.2683,37,-0.3826,50,0.07199
ENSG00000144749,LRIG1,317,3.39395,22,-2.2894,59,-0.1700,23,-1.6081,38,-0.8703
ENSG00000172340,SUCLG2,58,1.90165,11,-1.3632,14,-0.6112,18,-0.2508,30,0.61357
ENSG00000183662,TAFA1,10,-2.0171,61,1.89422,16,-1.3496,20,-1.0198,18,-1.1879
ENSG00000144747,TMF1,62,-0.7607,74,-0.7661,169,0.89594,149,0.66362,127,0.38722
ENSG00000144744,UBA3,44,0.06909,49,0.48454,27,-0.7015,40,-0.0915,29,-0.5750
ENSG00000144746,ARL6IP5,182,-0.5805,289,0.31450,212,-0.3342,337,0.42821,199,-0.4361
ENSG00000114541,FRMD4B,38,1.01564,7,-2.1787,70,2.26772,11,-1.0559,21,-0.0248
ENSG00000114861,FOXP1,79,-1.7207,226,-0.1418,370,0.75462,359,0.70153,191,-0.3579
ENSG00000163412,EIF4E3,53,-0.5208,87,0.54927,54,-0.4929,70,-0.0666,60,-0.3118
ENSG00000170837,GPR27,60,0.62283,50,0.60825,8,-2.4347,31,-0.4401,31,-0.4477
ENSG00000163602,RYBP,60,-0.2516,59,-0.4619,114,0.81587,52,-0.5014,102,0.61607
ENSG00000163605,PPP4R2,56,-0.8198,81,-0.3855,125,0.49078,146,0.75327,98,0.06854
ENSG00000121440,PDZRN3,35,-0.1591,44,0.41501,47,0.34228,41,0.11043,8,-2.2996
ENSG00000113805,CNTN3,4,-3.0063,35,0.37643,41,0.44297,50,0.79475,14,-1.2558
ENSG00000185008,ROBO2,47,-0.7161,67,-0.2544,102,0.56730,120,0.84478,50,-0.6190
ENSG00000169855,ROBO1,41,0.41565,26,-0.5739,55,0.92497,21,-0.6470,36,0.20212
ENSG00000175161,CADM2,263,-1.2582,606,0.11083,620,0.10056,841,0.62252,519,-0.1893
ENSG00000083937,CHMP2B,65,-0.0393,62,-0.2204,66,-0.0230,88,0.45947,69,0.04720
ENSG00000163320,CGGBP1,68,-0.3426,103,0.63905,68,-0.3551,66,-0.3946,62,-0.5076
ENSG00000175105,ZNF654,24,0.14030,21,-0.1404,20,-0.2001,27,0.31291,23,0.02592
ENSG00000169379,ARL13B,20,0.03798,10,-1.4376,54,1.88116,11,-0.8912,29,0.67911
ENSG00000261292,AC110491.1,21,-0.0003,29,1.13121,8,-1.3712,13,-0.6894,9,-1.3022
ENSG00000113966,ARL6,9,-1.5909,38,1.61084,15,-0.7443,11,-1.2989,13,-0.9710
ENSG00000170854,RIOX2,33,0.54195,21,-0.4079,29,0.29168,34,0.56035,14,-0.8130
ENSG00000080822,CLDND1,232,0.70586,140,-0.2494,201,0.45504,70,-1.2284,163,0.10166
ENSG00000080819,CPOX,10,-1.3089,27,0.30828,34,0.55735,25,0.04381,17,-0.5270
ENSG00000057019,DCBLD2,9,-1.2499,21,-0.0336,49,1.50962,12,-0.8141,14,-0.6232
ENSG00000184220,CMSS1,51,-0.9492,85,-0.2565,89,-0.0764,161,0.94338,105,0.19586
ENSG00000168386,FILIP1L,16,-1.2043,22,-1.1050,67,1.17349,67,1.16675,38,0.16101
ENSG00000036054,TBC1D23,23,-0.2745,31,0.41446,36,0.48215,24,-0.2234,10,-1.5129
ENSG00000154174,TOMM70,43,-1.4494,121,0.35255,87,-0.3462,138,0.40867,111,0.05291
ENSG00000206535,LNP1,20,0.02493,18,-0.1575,17,-0.2295,20,0.05047,25,0.44573
ENSG00000114354,TFG,61,0.30113,57,0.31865,41,-0.3725,43,-0.2966,37,-0.4996
ENSG00000138468,SENP7,34,0.16521,22,-0.8102,70,1.45598,31,0.00958,22,-0.5050
ENSG00000174173,TRMT10C,31,-0.9477,53,-0.1494,63,0.18659,75,0.48730,67,0.30748
ENSG00000081154,PCNP,134,0.05119,146,0.33835,97,-0.4833,107,-0.3209,122,-0.1034
ENSG00000066422,ZBTB11,21,-1.5436,64,0.31698,75,0.43745,67,0.26679,41,-0.5338
ENSG00000114391,RPL24,1058,0.80599,666,0.02110,443,-0.6443,391,-0.8389,735,0.17391
ENSG00000182504,CEP97,26,-0.6386,35,-0.2324,62,0.80318,41,0.09418,38,-0.0092
ENSG00000144815,NXPE3,28,-1.3287,60,-0.2056,121,1.08604,59,-0.1488,70,0.12647
ENSG00000170017,ALCAM,183,0.26188,125,-0.5945,280,1.01190,104,-0.6521,186,0.28637
ENSG00000242759,LINC00882,34,-0.4940,42,-0.2719,63,0.48738,36,-0.4180,72,0.72889
ENSG00000114439,BBX,161,0.56293,63,-1.4215,201,0.95859,136,0.27853,175,0.70521
ENSG00000196776,CD47,73,-1.3225,210,0.70315,171,0.01372,148,-0.2188,124,-0.5112
ENSG00000114446,IFT57,40,-0.5961,50,-0.3711,64,0.15484,103,0.99015,55,-0.0760
ENSG00000198919,DZIP3,94,-0.9128,144,-0.3917,224,0.49793,198,0.29199,240,0.62176
ENSG00000177707,NECTIN3,21,-0.8688,47,0.92854,49,0.52941,22,-0.7825,7,-2.5228
ENSG00000240891,PLCXD2,3,-2.8590,24,0.69407,22,0.16215,10,-0.9917,25,0.39172
ENSG00000144827,ABHD10,38,-0.5402,63,0.54242,44,-0.2806,52,-0.0105,37,-0.5621
ENSG00000144834,TAGLN3,85,-2.0507,446,1.19939,173,-0.9744,267,-0.2947,250,-0.3959
ENSG00000091972,CD200,31,-1.7766,126,0.80533,89,-0.1636,115,0.25716,51,-1.0393
ENSG00000144848,ATG3,57,0.46606,42,-0.0684,36,-0.3038,42,-0.0674,43,-0.0219
ENSG00000138459,SLC35A5,39,0.72508,29,0.43034,22,-0.2021,14,-0.8933,10,-1.3501
ENSG00000163608,NEPRO,24,-0.0980,26,0.11304,33,0.44623,27,0.07379,14,-0.9459
ENSG00000206530,CFAP44,15,-0.3232,11,-1.2495,62,2.26615,16,-0.2269,13,-0.6141
ENSG00000072858,SIDT1,6,-1.7589,21,0.21910,27,0.55355,34,0.91033,5,-1.9104
ENSG00000176542,USF3,24,-1.3244,47,-0.4919,88,0.72685,60,0.07357,96,0.88335
ENSG00000121579,NAA50,87,0.48932,74,0.39578,48,-0.4691,50,-0.4171,39,-0.8252
ENSG00000114573,ATP6V1A,132,-1.1650,339,0.66694,195,-0.5577,311,0.19774,215,-0.4063
ENSG00000184307,ZDHHC23,0,-4.6969,28,0.81738,19,-0.2394,32,0.62022,12,-0.9568
ENSG00000163617,CCDC191,33,0.63622,14,-1.1843,41,1.00708,21,-0.1145,31,0.55118
ENSG00000181722,ZBTB20,529,2.03986,48,-2.6886,369,1.28494,116,-0.6879,223,0.37165
ENSG00000172020,GAP43,400,-1.9317,1268,-0.2461,951,-0.6061,1792,0.43223,2873,1.29121
ENSG00000185565,LSAMP,453,0.21418,322,-0.5602,411,0.05006,452,0.20859,584,0.65058
ENSG00000113845,TIMMDC1,76,1.27279,29,-0.6176,22,-0.7910,40,0.14247,40,0.14408
ENSG00000138495,COX17,141,0.32333,138,0.55937,44,-1.5002,72,-0.7704,118,0.02982
ENSG00000082701,GSK3B,46,-1.4088,129,0.35369,112,-0.0408,125,0.13910,119,0.06602
ENSG00000163428,LRRC58,122,0.57344,68,-0.6268,123,0.59371,106,0.33701,70,-0.3400
ENSG00000163430,FSTL1,65,2.54670,12,-0.9559,21,0.29133,6,-1.6934,1,-3.3540
ENSG00000065518,NDUFB4,218,0.85250,152,0.41289,70,-1.0154,71,-0.9795,96,-0.5248
ENSG00000144840,RABL3,44,0.65104,32,0.22085,20,-0.6091,34,0.18075,13,-1.3352
ENSG00000145087,STXBP5L,32,-2.0908,113,-0.2564,161,0.43937,242,1.17033,106,-0.2642
ENSG00000173230,GOLGB1,304,-1.0990,347,-1.3257,1091,1.01334,1318,1.37636,770,0.39278
ENSG00000173226,IQCB1,17,-0.6949,21,-0.4957,29,0.20518,34,0.47090,41,0.78289
ENSG00000163406,SLC15A2,85,3.18548,8,-1.8221,15,-0.3207,2,-2.9971,14,-0.4586
ENSG00000114023,FAM162A,130,0.45380,118,0.56280,37,-1.5152,77,-0.3965,75,-0.4521
ENSG00000114030,KPNA1,54,-0.8464,84,-0.2132,117,0.42118,128,0.56613,94,0.04084
ENSG00000173175,ADCY5,38,0.12523,40,0.31493,37,0.04970,27,-0.4410,25,-0.5876
ENSG00000206527,HACD2,43,-0.5346,68,0.36243,60,-0.0180,65,0.11040,44,-0.5215
ENSG00000065534,MYLK,128,1.29385,36,-1.2803,95,0.73896,28,-1.2568,99,0.80762
ENSG00000175455,CCDC14,36,0.04846,16,-1.7181,131,2.58197,40,0.22878,9,-2.0315
ENSG00000160145,KALRN,79,-1.5407,231,0.27458,225,0.11175,294,0.56482,164,-0.4017
ENSG00000082781,ITGB5,61,2.06350,12,-1.2398,33,0.85962,6,-1.7995,13,-0.6512
ENSG00000163848,ZNF148,74,-0.5711,90,-0.4359,159,0.69072,147,0.54341,108,0.03333
ENSG00000114520,SNX4,32,-0.5897,54,0.44736,39,-0.2958,54,0.23473,33,-0.5616
ENSG00000114544,SLC41A3,67,-0.0362,83,0.60411,37,-0.9863,59,-0.2321,54,-0.3811
ENSG00000144908,ALDH1L1,152,2.72183,23,-1.2535,28,-0.5099,5,-3.0695,35,-0.1881
ENSG00000159685,CHCHD6,36,-0.9571,94,1.32070,19,-1.8956,42,-0.7342,53,-0.3420
ENSG00000114554,PLXNA1,22,-0.8045,48,0.96960,27,-0.4816,30,-0.2872,19,-1.0434
ENSG00000163870,TPRA1,15,-0.4516,23,0.34661,23,0.22038,14,-0.6198,19,-0.0960
ENSG00000114631,PODXL2,76,-0.5806,133,0.63925,71,-0.6952,88,-0.3559,107,-0.0357
ENSG00000114626,ABTB1,29,-1.2867,88,0.98397,39,-0.8337,52,-0.3951,57,-0.2341
ENSG00000074416,MGLL,252,0.31768,195,-0.1843,200,-0.0640,171,-0.3158,262,0.38893
ENSG00000058262,SEC61A1,58,0.47897,47,0.23001,47,0.14426,26,-0.8194,29,-0.6596
ENSG00000175792,RUVBL1,31,0.88048,17,-0.2664,13,-0.5282,28,0.67105,9,-1.1026
ENSG00000163902,RPN1,111,0.07190,108,0.04955,78,-0.4943,114,0.12074,114,0.11945
ENSG00000075785,RAB7A,202,0.32364,181,0.26606,124,-0.4700,122,-0.4969,155,-0.1093
ENSG00000177646,ACAD9,25,0.63700,19,0.36542,22,0.43896,6,-1.4855,6,-1.6184
ENSG00000240682,ISY1,19,-0.7769,28,-0.3581,50,0.77814,50,0.75602,24,-0.4675
ENSG00000169714,CNBP,338,0.93707,215,0.27110,139,-0.5552,111,-0.9092,124,-0.7341
ENSG00000181789,COPG1,41,-0.7689,83,0.68969,38,-0.9139,86,0.42215,40,-0.8333
ENSG00000183624,HMCES,45,-0.1660,61,0.61953,27,-0.9563,35,-0.5972,51,0.01914
ENSG00000184897,H1FX,187,0.20306,183,0.31724,140,-0.2667,159,-0.0634,102,-0.7637
ENSG00000129071,MBD4,40,-0.5185,43,-0.6537,74,0.48057,90,0.83394,67,0.32215
ENSG00000163913,IFT122,21,-0.8971,49,0.95663,47,0.40825,19,-1.0100,12,-1.6618
ENSG00000004399,PLXND1,27,-0.1094,30,0.04400,33,0.18674,20,-0.5726,35,0.28144
ENSG00000172765,TMCC1,41,-0.5017,67,0.55320,46,-0.3318,55,-0.0437,40,-0.5304
ENSG00000196455,PIK3R4,28,0.24060,32,0.86495,15,-0.7652,15,-0.7818,11,-1.2736
ENSG00000017260,ATP2C1,82,-0.2208,118,0.74648,80,-0.2529,60,-0.7040,57,-0.7844
ENSG00000114670,NEK11,39,1.02397,10,-1.7433,35,0.84715,27,0.38433,31,0.65169
ENSG00000198585,NUDT16,73,-0.2959,87,-0.0278,79,-0.1815,101,0.22415,102,0.25582
ENSG00000114686,MRPL3,41,0.31172,36,0.11545,28,-0.3285,36,0.06565,27,-0.4081
ENSG00000196353,CPNE4,10,-2.1904,58,0.91861,21,-1.1457,63,0.59734,27,-0.7706
ENSG00000138246,DNAJC13,24,-0.8553,36,-0.4180,67,0.78194,54,0.40008,48,0.22342
ENSG00000081307,UBA5,43,-0.2111,53,0.21693,59,0.29652,43,-0.2264,37,-0.4522
ENSG00000144868,TMEM108,16,-0.2948,21,0.36710,24,0.38263,21,0.14141,6,-1.8041
ENSG00000091527,CDV3,116,-0.2653,112,-0.5124,144,0.08437,179,0.45479,204,0.68109
ENSG00000163781,TOPBP1,23,-0.2370,29,0.25962,29,0.09570,30,0.19803,16,-0.8425
ENSG00000091513,TF,316,1.01215,112,-1.1025,411,1.52298,38,-2.3434,198,0.19026
ENSG00000144867,SRPRB,43,-0.3647,64,0.52237,39,-0.5393,54,-0.0196,42,-0.4019
ENSG00000154917,RAB6B,210,-1.5961,753,0.86717,342,-0.8518,546,-0.1087,553,-0.0857
ENSG00000163785,RYK,35,0.74199,17,-0.7825,49,1.32495,22,-0.0564,10,-1.2905
ENSG00000114019,AMOTL2,27,-0.5055,33,-0.3126,66,1.01400,29,-0.3859,41,0.18934
ENSG00000129055,ANAPC13,57,-0.0263,73,0.74367,22,-1.4895,44,-0.4692,51,-0.2246
ENSG00000182923,CEP63,56,-0.3998,52,-0.8365,110,0.70948,89,0.34889,116,0.80759
ENSG00000154928,EPHB1,30,-0.2635,34,-0.1254,42,0.29053,31,-0.2073,44,0.37747
ENSG00000174579,MSL2,16,-0.4521,21,0.00907,21,0.00039,21,0.02315,25,0.32829
ENSG00000114054,PCCB,28,0.38352,25,0.37757,22,-0.0354,21,-0.1057,6,-1.8420
ENSG00000118007,STAG1,22,-0.0496,13,-1.2867,60,1.72980,29,0.38921,20,-0.2253
ENSG00000114098,ARMC8,31,-1.0252,75,0.78801,39,-0.6745,54,-0.1478,50,-0.2873
ENSG00000158186,MRAS,135,0.04809,145,0.30488,120,-0.1363,88,-0.6302,125,-0.0787
ENSG00000114107,CEP70,26,-0.0695,22,-0.5338,47,0.93553,31,0.18694,26,-0.1060
ENSG00000051382,PIK3CB,39,-1.3478,105,0.39745,97,0.07947,96,0.06096,87,-0.1006
ENSG00000175110,MRPS22,17,-0.2229,24,0.62210,18,-0.0936,12,-0.7432,14,-0.5646
ENSG00000184432,COPB2,46,0.29960,39,0.00016,41,0.10074,31,-0.3644,36,-0.0986
ENSG00000114115,RBP1,44,0.81570,35,0.82852,19,-0.5794,2,-3.8742,13,-1.1016
ENSG00000158258,CLSTN2,12,-3.6432,133,-0.0706,100,-0.5021,284,1.30508,162,0.28673
ENSG00000114120,SLC25A36,72,-0.8441,132,0.24850,143,0.27074,124,0.02779,106,-0.2207
ENSG00000155893,PXYLP1,20,-0.0399,25,0.57099,14,-0.6236,24,0.24095,8,-1.4094
ENSG00000177311,ZBTB38,80,-0.9277,121,-0.4491,237,0.85823,177,0.35043,170,0.27734
ENSG00000155903,RASA2,12,-1.4924,35,0.20627,59,1.02437,35,0.13450,14,-1.2876
ENSG00000114125,RNF7,68,0.59878,58,0.63941,30,-0.7527,30,-0.7594,22,-1.2373
ENSG00000069849,ATP1B3,83,-0.1792,105,0.38278,97,0.07675,70,-0.4559,72,-0.4152
ENSG00000114126,TFDP2,70,0.35684,39,-0.9461,79,0.54652,79,0.56066,72,0.38251
ENSG00000175066,GK5,20,-0.3549,19,-0.7692,85,2.30392,14,-0.8667,8,-1.6525
ENSG00000114127,XRN1,41,-0.0271,25,-1.1680,110,1.76339,48,0.22782,33,-0.3760
ENSG00000175054,ATR,14,-0.9489,19,-0.8260,77,2.00974,33,0.40520,9,-1.5614
ENSG00000144935,TRPC1,20,-0.5215,31,0.37459,29,0.08635,28,0.01085,19,-0.5765
ENSG00000163714,U2SURP,199,-0.3252,135,-1.3756,536,1.40392,351,0.62005,322,0.46923
ENSG00000175040,CHST2,24,-0.5966,44,0.85536,24,-0.5408,25,-0.4997,24,-0.5575
ENSG00000181744,DIPK2A,13,-1.1735,32,0.35375,36,0.41704,22,-0.3571,27,-0.0819
ENSG00000114698,PLSCR4,103,3.13148,7,-2.3583,15,-0.6982,14,-0.7640,22,-0.0350
ENSG00000163754,GYG1,97,1.61169,34,-0.4063,31,-0.3846,32,-0.3618,21,-0.9839
ENSG00000071794,HLTF,59,-0.1403,48,-0.7142,125,1.17385,71,0.18043,63,-0.0200
ENSG00000163755,HPS3,21,0.43439,18,0.34710,8,-1.0994,15,-0.1026,13,-0.3883
ENSG00000114744,COMMD2,30,0.27101,28,0.30284,28,0.18438,14,-0.9388,18,-0.5014
ENSG00000082996,RNF13,96,0.65467,59,-0.2479,92,0.59096,34,-1.0206,60,-0.1168
ENSG00000070087,PFN2,326,-0.6750,681,1.12726,238,-1.1623,371,-0.4715,312,-0.7457
ENSG00000196428,TSC22D2,34,-1.0219,76,0.52903,50,-0.3971,94,0.64210,33,-1.0762
ENSG00000120742,SERP1,220,1.11330,114,-0.0559,77,-0.6654,61,-1.0119,116,-0.0024
ENSG00000144895,EIF2A,36,-0.8591,57,-0.2448,82,0.44135,98,0.75305,57,-0.1680
ENSG00000198843,SELENOT,138,-0.0960,169,0.45530,101,-0.5863,142,-0.0487,112,-0.4340
ENSG00000181788,SIAH2,16,-0.9214,40,1.09877,23,-0.4165,25,-0.2783,11,-1.5638
ENSG00000144893,MED12L,21,-0.9135,39,0.08734,56,0.66399,43,0.22632,26,-0.5912
ENSG00000152601,MBNL1,64,-0.9047,130,0.44510,113,0.01084,138,0.33919,66,-0.8444
ENSG00000181467,RAP2B,14,-0.9836,35,0.99951,19,-0.4713,20,-0.4047,15,-0.8126
ENSG00000243069,ARHGEF26-AS1,67,2.45384,12,-1.0544,15,-0.2977,6,-1.6223,13,-0.5751
ENSG00000114790,ARHGEF26,129,2.42364,16,-1.8346,34,-0.1471,24,-0.6691,44,0.30978
ENSG00000174953,DHX36,122,-0.5388,121,-0.8626,286,0.88833,253,0.66826,220,0.43117
ENSG00000114805,PLCH1,6,-2.7444,41,0.30517,47,0.39865,45,0.31377,35,-0.1061
ENSG00000169359,SLC33A1,37,0.61177,27,0.14633,25,-0.0731,21,-0.3138,15,-0.8627
ENSG00000163655,GMPS,42,-0.6478,64,0.05827,69,0.14406,92,0.64741,44,-0.5813
ENSG00000169282,KCNAB1,17,-2.2754,93,0.68466,67,-0.1822,66,-0.2060,80,0.10091
ENSG00000114850,SSR3,108,0.43879,86,0.08993,71,-0.2633,81,-0.0486,63,-0.4533
ENSG00000163660,CCNL1,33,-0.2257,22,-1.2481,131,2.36984,33,-0.2294,19,-1.1246
ENSG00000174891,RSRC1,116,-0.1296,93,-0.7661,160,0.41626,187,0.67754,169,0.50051
ENSG00000178053,MLF1,38,0.87424,21,-0.1821,12,-0.9904,28,0.31970,19,-0.2748
ENSG00000168827,GFM1,39,0.12526,35,-0.0611,44,0.31121,40,0.16857,25,-0.5864
ENSG00000118855,MFSD1,41,1.13341,17,-0.5242,29,0.51356,7,-1.7482,24,0.20112
ENSG00000180044,C3orf80,7,-2.8622,72,1.76365,12,-2.1027,38,-0.3369,27,-0.8289
ENSG00000068885,IFT80,36,-0.1731,40,-0.0050,41,0.06288,36,-0.1779,47,0.26438
ENSG00000113810,SMC4,27,0.38370,10,-1.7135,33,0.69764,40,1.09032,32,0.69565
ENSG00000186432,KPNA4,106,-0.1149,125,0.27727,105,-0.1246,122,0.11716,78,-0.6107
ENSG00000163590,PPM1L,71,-1.0200,148,0.25777,128,-0.1026,196,0.62008,100,-0.4925
ENSG00000169255,B3GALNT1,48,-0.2826,68,0.51900,52,-0.1596,58,0.01662,30,-1.0093
ENSG00000169251,NMD3,52,0.77238,28,-0.4305,39,0.30561,34,0.06673,25,-0.4000
ENSG00000196542,SPTSSB,1,-4.3633,43,0.85976,15,-1.2307,50,0.67787,28,-0.2845
ENSG00000121871,SLITRK3,3,-2.9659,24,0.49464,17,-0.3004,37,1.00261,12,-0.9094
ENSG00000244128,LINC01322,58,0.00073,49,-0.4683,71,0.32541,31,-0.9904,110,1.11653
ENSG00000114209,PDCD10,60,0.32416,49,-0.0479,59,0.28217,44,-0.2050,39,-0.3896
ENSG00000163536,SERPINI1,193,-1.5231,717,1.25340,255,-1.0961,484,-0.0838,272,-0.9983
ENSG00000173905,GOLIM4,482,1.79881,64,-2.1985,269,0.67370,117,-0.6955,322,1.00187
ENSG00000008952,SEC62,779,-0.1572,609,-0.8611,1143,0.48517,981,0.22320,1522,0.99667
ENSG00000173889,PHC3,30,-0.0806,33,0.11334,57,1.01903,17,-0.9745,17,-0.9450
ENSG00000163558,PRKCI,38,-1.0560,85,0.39014,82,0.15220,100,0.48627,39,-1.0447
ENSG00000136603,SKIL,39,-1.1345,65,-0.5326,109,0.53291,121,0.71834,107,0.50523
ENSG00000013297,CLDN11,91,0.76011,32,-1.3699,146,1.67071,20,-1.6503,79,0.52046
ENSG00000013293,SLC7A14,28,-1.6161,73,-0.2174,98,0.36274,125,0.77977,89,0.19957
ENSG00000163577,EIF5A2,24,-0.3037,35,0.57128,16,-0.9322,32,0.15080,22,-0.4955
ENSG00000154310,TNIK,249,1.06193,73,-1.4224,211,0.75571,111,-0.3203,218,0.82140
ENSG00000144959,NCEH1,15,-2.8963,122,0.49465,68,-0.6725,172,0.86127,90,-0.2389
ENSG00000169760,NLGN1,32,-0.8189,55,0.08145,53,-0.0091,67,0.36819,56,0.07736
ENSG00000177565,TBL1XR1,118,-0.5311,185,0.35384,165,0.00561,154,-0.1057,140,-0.2628
ENSG00000172667,ZMAT3,155,-0.3662,199,0.05829,156,-0.3613,217,0.17975,235,0.31364
ENSG00000121879,PIK3CA,53,-0.3259,58,-0.3109,79,0.32482,76,0.24863,81,0.35505
ENSG00000121864,ZNF639,30,0.24721,27,0.12152,20,-0.4198,22,-0.2137,26,0.03681
ENSG00000171109,MFN1,25,-0.0804,27,0.13647,46,0.96846,15,-0.8130,13,-1.0709
ENSG00000114450,GNB4,33,0.37322,14,-1.3625,32,0.30319,40,0.71351,47,1.01651
ENSG00000136522,MRPL47,43,0.27304,42,0.40297,10,-1.9347,28,-0.4029,44,0.30350
ENSG00000136521,NDUFB5,148,0.34861,137,0.40388,73,-0.7895,107,-0.1847,85,-0.5559
ENSG00000058056,USP13,18,-0.4470,20,-0.4499,41,0.89742,33,0.54987,19,-0.3729
ENSG00000114757,PEX5L,51,-2.0521,187,-0.0884,193,0.00221,364,1.11541,186,-0.0604
ENSG00000163728,TTC14,62,-0.6258,53,-1.2663,324,2.46711,87,-0.0802,45,-1.1299
ENSG00000114416,FXR1,127,-0.5203,152,-0.3863,206,0.26805,211,0.30998,251,0.60745
ENSG00000205981,DNAJC19,64,0.41489,58,0.47117,23,-1.2306,44,-0.2035,36,-0.5071
ENSG00000242808,SOX2-OT,421,1.35312,94,-1.6759,420,1.34869,85,-1.3092,272,0.55015
ENSG00000181449,SOX2,531,2.24484,53,-2.3537,231,0.58067,70,-1.3442,267,0.83715
ENSG00000058063,ATP11B,6,-1.6490,20,0.02800,32,0.84825,32,0.82380,7,-1.5942
ENSG00000043093,DCUN1D1,61,0.19503,51,-0.1500,60,0.18806,50,-0.1318,56,0.06631
ENSG00000078070,MCCC1,30,0.70278,21,0.25470,12,-0.8123,23,0.25468,7,-1.5514
ENSG00000053524,MCF2L2,22,-0.3895,16,-1.3179,56,1.15981,26,-0.1521,60,1.29475
ENSG00000114796,KLHL24,81,0.53617,43,-0.7962,92,0.75860,71,0.29051,57,-0.0726
ENSG00000163872,YEATS2,23,-0.9517,42,-0.0614,64,0.67349,62,0.62095,26,-0.7927
ENSG00000180834,MAP6D1,30,-0.5336,46,0.20194,48,0.21306,38,-0.1899,41,-0.0416
ENSG00000175193,PARL,38,-0.0944,50,0.71814,36,-0.1588,28,-0.5601,18,-1.2070
ENSG00000114770,ABCC5,17,-2.1636,85,0.71711,80,0.25700,84,0.33522,26,-1.4772
ENSG00000145191,EIF2B5,31,-0.8309,64,0.65547,65,0.37344,38,-0.4920,27,-1.0244
ENSG00000161202,DVL3,42,0.46857,35,0.33863,21,-0.6251,29,-0.1367,19,-0.7807
ENSG00000161203,AP2M1,298,-0.8447,684,1.05201,257,-1.0741,472,-0.1172,291,-0.8857
ENSG00000161204,ABCF3,24,-0.3147,35,0.65658,27,-0.0790,22,-0.4351,16,-0.9149
ENSG00000145198,VWA5B2,7,-1.4532,21,0.30392,33,0.96455,14,-0.5095,13,-0.5527
ENSG00000163888,CAMK2N2,59,-0.5713,117,1.16712,46,-0.9426,44,-1.0386,58,-0.5989
ENSG00000175166,PSMD2,160,-0.1258,167,-0.0926,132,-0.4292,241,0.56429,180,0.06451
ENSG00000114867,EIF4G1,91,-0.3997,86,-0.7540,156,0.49583,168,0.62706,169,0.63576
ENSG00000175182,FAM131A,41,-1.6964,175,1.26812,77,-0.7514,121,-0.0343,50,-1.4245
ENSG00000163882,POLR2H,49,0.60777,39,0.41709,22,-0.6535,31,-0.1375,14,-1.4030
ENSG00000090539,CHRD,11,-0.9502,27,1.05708,20,-0.0200,19,-0.0549,1,-3.6342
ENSG00000177383,MAGEF1,60,0.12208,69,0.66292,41,-0.4823,34,-0.7662,37,-0.6718
ENSG00000156931,VPS8,31,-0.2675,43,0.52205,34,-0.0965,20,-0.9302,34,-0.1109
ENSG00000187068,C3orf70,59,1.66400,23,-0.0700,15,-0.7306,7,-1.7451,15,-0.7088
ENSG00000073803,MAP3K13,118,0.22300,112,0.23289,101,-0.0402,79,-0.4290,82,-0.3799
ENSG00000163900,TMEM41A,20,-0.2454,26,0.32979,30,0.41464,19,-0.3750,14,-0.7890
ENSG00000163904,SENP2,32,-1.2790,66,-0.3014,99,0.49637,104,0.58309,90,0.33239
ENSG00000136527,TRA2B,75,0.00218,78,0.12814,105,0.56420,54,-0.5271,53,-0.5649
ENSG00000244405,ETV5,27,-1.3320,74,0.52350,69,0.17728,63,0.02657,45,-0.5222
ENSG00000058866,DGKG,22,-0.4651,25,-0.5242,58,1.15062,36,0.28291,26,-0.2503
ENSG00000090520,DNAJB11,31,0.28028,31,0.50780,22,-0.2510,18,-0.5645,14,-0.9289
ENSG00000156976,EIF4A2,359,-0.8431,824,1.06768,325,-0.9988,505,-0.3049,384,-0.7386
ENSG00000073849,ST6GAL1,26,0.47389,23,0.39780,14,-0.5347,11,-0.9463,17,-0.2513
