Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000115365,LANCL1,177,1.09252,77,-0.2692,133,0.69353,92,0.01335,79,-0.2503,65,-0.5348,85,-0.1168,43,-1.1463,42,-1.1921
ENSG00000178568,ERBB4,63,-0.4124,117,0.56709,56,-0.6544,14,-2.6427,119,0.68452,97,0.25855,121,0.62868,77,-0.0978,65,-0.3611
ENSG00000144451,SPAG16,50,-0.2438,46,-0.3767,36,-0.8361,26,-1.2174,60,0.03183,71,0.29455,66,0.19448,103,0.91212,93,0.74168
ENSG00000138376,BARD1,10,-0.9728,6,-1.8382,3,-2.9847,8,-1.4279,23,0.27984,45,1.36484,3,-2.4572,69,2.17386,25,0.37915
ENSG00000138363,ATIC,54,0.68617,54,0.69283,33,-0.1146,31,-0.2079,32,-0.1771,18,-0.9985,57,0.78368,24,-0.5661,19,-0.9195
ENSG00000115414,FN1,62,0.98541,4,-2.9071,11,-1.8356,16,-1.1549,4,-3.1206,187,3.29057,34,-0.0106,17,-1.0330,24,-0.5576
ENSG00000079246,XRCC5,112,-0.5779,203,0.36223,229,0.63308,97,-0.7999,210,0.47277,122,-0.4476,126,-0.3893,138,-0.2526,107,-0.6399
ENSG00000260804,LINC01963,48,0.32518,16,-1.3272,57,0.69277,66,0.85006,33,-0.3170,35,-0.1828,39,-0.0202,34,-0.2394,14,-1.5442
ENSG00000138375,SMARCAL1,18,0.43809,9,-0.5479,22,0.85612,7,-0.9039,15,0.18207,8,-0.8588,10,-0.4179,11,-0.3392,12,-0.1520
ENSG00000197756,RPL37A,1004,-0.4934,1457,0.09033,1151,-0.3095,850,-0.7496,898,-0.7239,1434,0.06512,2364,0.88710,1226,-0.1822,2709,1.12364
ENSG00000115457,IGFBP2,45,1.15611,5,-2.2692,17,-0.4476,60,1.67930,25,0.18643,12,-0.8659,16,-0.4545,16,-0.5290,7,-1.7919
ENSG00000115461,IGFBP5,147,0.10147,113,-0.3109,211,0.79024,11,-3.6929,14,-3.5104,635,2.83679,107,-0.4040,1,-7.2091,55,-1.4027
ENSG00000079308,TNS1,25,0.67292,2,-3.1882,4,-2.2696,5,-1.6601,1,-3.9223,108,3.81442,4,-2.0923,11,-0.6287,17,0.05805
ENSG00000163466,ARPC2,242,0.36121,278,0.59394,269,0.61252,137,-0.5370,188,-0.0407,150,-0.3948,162,-0.2761,103,-0.9615,135,-0.5603
ENSG00000127837,AAMP,55,0.15926,69,0.53526,65,0.46803,37,-0.4495,46,-0.1491,44,-0.1831,65,0.43296,27,-0.9470,29,-0.8235
ENSG00000127838,PNKD,106,-0.0141,96,-0.1646,121,0.22877,139,0.41966,76,-0.5846,68,-0.6899,189,0.93905,92,-0.2429,91,-0.2577
ENSG00000135926,TMBIM1,28,0.75522,12,-0.4973,3,-2.5426,13,-0.3791,4,-2.1944,48,1.71131,31,0.95894,25,0.58179,18,0.07627
ENSG00000135913,USP37,10,-0.8446,12,-0.5693,14,-0.3600,2,-2.9205,25,0.62822,38,1.28332,16,-0.1398,23,0.45521,13,-0.4481
ENSG00000144580,CNOT9,28,0.47393,25,0.32416,23,0.19548,31,0.66122,16,-0.4477,21,0.03208,16,-0.3618,15,-0.4446,12,-0.8125
ENSG00000163481,RNF25,16,0.26757,14,0.04020,22,0.89234,19,0.53463,8,-0.8622,12,-0.2721,4,-1.7765,15,0.08351,11,-0.3838
ENSG00000171450,CDK5R2,55,-0.5792,42,-0.9727,93,0.27018,179,1.35289,76,-0.0814,29,-1.5107,76,-0.0672,87,0.14521,70,-0.2056
ENSG00000115649,CNPPD1,10,-0.5818,16,0.11927,19,0.42728,6,-1.4073,11,-0.5157,19,0.35184,24,0.73930,20,0.45512,10,-0.6052
ENSG00000144567,RETREG2,233,0.46350,145,-0.2882,247,0.63953,244,0.54050,169,-0.0579,106,-0.7775,157,-0.1733,89,-1.0418,115,-0.6433
ENSG00000158552,ZFAND2B,16,-0.4152,17,-0.2608,33,0.86261,24,0.26767,10,-1.1553,16,-0.3487,39,1.03657,16,-0.3452,11,-0.8881
ENSG00000115657,ABCB6,38,0.76734,9,-1.4015,32,0.59553,23,-0.0178,17,-0.5692,45,1.05335,27,0.20563,14,-0.7898,4,-2.5665
ENSG00000198925,ATG9A,72,0.48142,62,0.25796,91,1.01390,71,0.45626,29,-1.0211,50,-0.0792,37,-0.5756,32,-0.7770,21,-1.3755
ENSG00000115661,STK16,24,0.63721,20,0.32161,18,0.26018,10,-0.6918,14,-0.1821,11,-0.5158,22,0.48952,14,-0.1864,9,-0.8438
ENSG00000127824,TUBA4A,484,1.08301,249,-0.0153,482,1.26416,233,-0.1245,243,-0.0631,78,-1.7764,130,-1.0132,78,-1.7743,65,-2.0385
ENSG00000135924,DNAJB2,159,0.59825,71,-0.6654,150,0.57714,116,0.09552,76,-0.6242,114,0.06121,114,0.06314,92,-0.2651,86,-0.3704
ENSG00000054356,PTPRN,142,0.00472,114,-0.3494,226,0.86831,233,0.80785,147,0.06548,65,-1.1946,87,-0.7654,97,-0.5898,78,-0.9237
ENSG00000123992,DNPEP,28,1.01861,13,-0.1590,7,-1.1804,21,0.51007,9,-0.7687,9,-0.7784,35,1.39703,15,0.04808,10,-0.5788
ENSG00000072195,SPEG,13,0.04981,14,0.21681,21,0.97671,4,-1.6593,10,-0.3609,14,0.17230,12,0.01916,5,-1.3108,12,-0.0589
ENSG00000123989,CHPF,42,-0.3709,59,0.15602,65,0.36354,54,0.02435,41,-0.4379,49,-0.1221,80,0.65640,53,-0.0011,36,-0.6161
ENSG00000124006,OBSL1,42,0.34122,23,-0.5918,38,0.20015,17,-1.0505,28,-0.3432,28,-0.2739,71,1.22304,34,0.01448,26,-0.4217
ENSG00000114923,SLC4A3,23,-0.8838,30,-0.4443,48,0.29653,72,0.92628,35,-0.2386,28,-0.5646,61,0.66869,36,-0.1634,29,-0.5226
ENSG00000116106,EPHA4,140,-0.1938,176,0.17103,239,0.76507,138,-0.2172,279,1.08152,44,-1.9326,58,-1.5224,91,-0.8546,58,-1.5219
ENSG00000163082,SGPP2,15,-0.8016,15,-0.8307,32,0.41979,52,1.19165,33,0.46054,29,0.23171,20,-0.3922,12,-1.0849,6,-2.1302
ENSG00000116120,FARSB,57,0.18189,35,-0.5692,72,0.66281,67,0.44561,54,0.13104,30,-0.8203,58,0.22737,33,-0.6426,22,-1.2428
ENSG00000123983,ACSL3,276,0.12504,266,0.06899,409,0.89172,241,-0.0880,295,0.26397,170,-0.6290,154,-0.7831,168,-0.6456,119,-1.1741
ENSG00000171951,SCG2,236,0.03411,229,-0.0101,259,0.20637,169,-0.4851,361,0.83315,206,-0.1812,186,-0.3429,164,-0.5352,111,-1.1285
ENSG00000085449,WDFY1,37,0.08249,27,-0.3837,49,0.60209,41,0.22408,39,0.16494,29,-0.2913,25,-0.5468,38,0.11016,15,-1.2716
ENSG00000135900,MRPL44,15,-1.1615,21,-0.6248,49,0.76967,43,0.46186,47,0.69309,16,-1.0666,29,-0.1595,22,-0.6013,16,-1.0329
ENSG00000135919,SERPINE2,95,-1.2911,252,0.21791,383,1.05962,66,-1.8261,70,-1.8522,378,0.88924,399,0.98330,209,-0.0793,113,-1.0270
ENSG00000036257,CUL3,125,0.49219,113,0.33147,128,0.60864,56,-0.7556,96,0.08277,73,-0.3646,83,-0.1573,60,-0.6608,52,-0.8793
ENSG00000135905,DOCK10,59,2.33476,3,-2.4307,6,-1.5510,1,-4.1233,1,-3.4253,43,1.72862,33,1.22127,3,-2.2255,16,0.00326
ENSG00000169047,IRS1,10,-0.4600,11,-0.2766,16,0.32091,10,-0.4562,20,0.72816,18,0.42045,10,-0.4533,12,-0.1279,4,-1.6082
ENSG00000168958,MFF,110,0.58195,101,0.44475,87,0.23251,84,0.14482,51,-0.6855,68,-0.1931,112,0.61324,60,-0.3802,31,-1.3574
ENSG00000173744,AGFG1,74,0.20840,69,0.10393,84,0.47747,72,0.16483,51,-0.3957,87,0.47265,51,-0.3783,52,-0.3251,36,-0.9086
ENSG00000153820,SPHKAP,18,-0.4627,5,-2.2466,8,-1.6304,62,1.61153,46,1.27995,5,-2.3400,7,-1.7467,38,0.73962,18,-0.4364
ENSG00000153823,PID1,17,-0.4165,14,-0.6932,20,-0.1867,33,0.63947,16,-0.5885,33,0.64686,37,0.82795,24,0.09486,15,-0.5836
ENSG00000187957,DNER,113,-0.0786,67,-0.8881,66,-0.9746,89,-0.4406,135,0.23427,140,0.26371,283,1.46699,144,0.30462,66,-0.8930
ENSG00000153827,TRIP12,154,0.40702,202,0.85702,110,-0.1451,65,-0.9246,145,0.35150,116,-0.0467,66,-0.9155,109,-0.1471,92,-0.4127
ENSG00000163053,SLC16A14,22,-0.1957,21,-0.2475,33,0.52966,32,0.40585,31,0.38940,23,-0.0807,22,-0.1443,16,-0.6636,7,-1.7982
ENSG00000135899,SP110,5,-1.5612,2,-2.8541,5,-1.6767,12,-0.3674,5,-1.6508,66,2.73939,12,-0.2523,20,0.47311,25,0.82865
ENSG00000135932,CAB39,170,0.54196,111,-0.1389,152,0.40114,194,0.76445,140,0.25278,52,-1.2934,91,-0.4427,56,-1.1734,77,-0.6988
ENSG00000135916,ITM2C,303,-0.1826,351,0.05256,343,0.01584,266,-0.3834,183,-1.0319,287,-0.2651,736,1.29232,375,0.15842,368,0.12651
ENSG00000204128,C2orf72,37,0.41134,13,-1.1940,23,-0.3736,31,0.12792,16,-0.9749,33,0.20886,55,1.06348,49,0.85404,20,-0.5315
ENSG00000173692,PSMD1,283,0.23700,173,-0.5315,315,0.46662,424,0.90692,289,0.30376,197,-0.3296,138,-0.8804,159,-0.6596,99,-1.3795
ENSG00000135931,ARMC9,13,-0.0523,12,-0.2178,22,0.87312,19,0.59233,15,0.22249,10,-0.4505,10,-0.4673,5,-1.5041,5,-1.3804
ENSG00000115053,NCL,306,-1.2922,855,0.29912,710,0.00077,602,-0.2578,1009,0.65027,895,0.37285,318,-1.2344,683,-0.0607,707,-0.0046
ENSG00000187514,PTMA,1617,0.56711,1086,-0.0758,834,-0.5334,710,-0.7360,763,-0.6794,2338,1.19662,1128,-0.0166,1197,0.07851,1263,0.16451
ENSG00000156973,PDE6D,33,0.85157,27,0.55348,12,-0.7571,20,0.08010,11,-0.9629,34,0.90800,30,0.69114,13,-0.6076,10,-1.0386
ENSG00000144524,COPS7B,16,-0.1600,11,-0.7469,23,0.43170,13,-0.5183,18,-0.0188,24,0.45057,27,0.63438,15,-0.2436,10,-0.8266
ENSG00000144535,DIS3L2,13,-0.1108,6,-1.2690,13,-0.1178,15,0.04337,14,-0.0482,44,1.93896,3,-2.0469,17,0.26355,4,-1.8415
ENSG00000135930,EIF4E2,41,-0.5451,70,0.28686,49,-0.2981,77,0.43683,73,0.39678,39,-0.6279,40,-0.5896,80,0.49822,52,-0.1699
ENSG00000115468,EFHD1,180,2.36462,14,-1.8262,9,-2.5649,17,-1.5519,9,-2.5042,98,1.18454,95,1.14362,51,0.10846,32,-0.5900
ENSG00000204120,GIGYF2,82,-0.6091,114,-0.0877,102,-0.2978,86,-0.5371,146,0.34648,204,0.85519,64,-0.9831,145,0.28701,139,0.22308
ENSG00000182600,SNORC,72,-0.8494,43,-1.6103,48,-1.5617,60,-1.1210,30,-2.2403,369,1.87492,407,2.07583,66,-0.9721,197,0.74343
ENSG00000066248,NGEF,215,0.49955,173,0.14201,363,1.68907,134,-0.2551,121,-0.4575,42,-2.0058,125,-0.3602,34,-2.3241,46,-1.8731
ENSG00000085978,ATG16L1,32,1.16887,8,-1.0340,22,0.59439,20,0.42512,19,0.33292,9,-0.7454,5,-1.6740,13,-0.2611,3,-2.4569
ENSG00000188042,ARL4C,76,-0.6142,113,0.00896,84,-0.5033,103,-0.1387,163,0.67507,90,-0.3525,150,0.46127,138,0.32765,76,-0.6117
ENSG00000157985,AGAP1,144,0.11452,137,0.02483,107,-0.3847,76,-0.8714,116,-0.2511,169,0.36893,169,0.36614,125,-0.1185,211,0.73244
ENSG00000132321,IQCA1,41,-0.6817,58,-0.1563,68,0.09830,47,-0.4873,63,-0.0303,82,0.37854,70,0.12291,109,0.85504,39,-0.7785
ENSG00000198612,COPS8,129,0.43128,99,-0.0056,136,0.58333,111,0.18525,88,-0.2004,81,-0.3199,88,-0.1797,79,-0.3592,53,-0.9554
ENSG00000124831,LRRFIP1,72,-0.4844,118,0.27899,89,-0.1831,93,-0.1022,122,0.37262,153,0.70803,65,-0.6459,101,0.02869,65,-0.6555
ENSG00000132329,RAMP1,66,-0.6395,107,0.12125,102,0.04299,70,-0.5391,45,-1.2938,134,0.48294,237,1.46380,88,-0.1870,96,-0.0473
ENSG00000184182,UBE2F,63,0.92774,41,0.21019,28,-0.3979,48,0.46642,26,-0.5496,22,-0.7520,41,0.22528,32,-0.1899,39,0.11411
ENSG00000132323,ILKAP,27,-0.0153,24,-0.1738,27,-0.0358,43,0.73059,29,0.09137,29,0.07497,29,0.11523,18,-0.6159,19,-0.5883
ENSG00000144485,HES6,38,0.26049,9,-1.8796,10,-1.8284,59,0.98087,9,-2.0055,23,-0.5435,58,0.95619,96,1.86992,34,0.08741
ENSG00000132326,PER2,27,0.46147,16,-0.3151,16,-0.4448,19,-0.1135,22,0.12662,32,0.72324,15,-0.4106,28,0.50768,11,-0.9804
ENSG00000204104,TRAF3IP1,23,-1.2091,36,-0.5675,37,-0.5483,50,-0.0503,73,0.65027,49,-0.0815,18,-1.5612,69,0.47856,100,1.08845
ENSG00000065802,ASB1,26,0.41756,15,-0.4390,23,0.21744,8,-1.2830,16,-0.3450,21,0.08707,37,0.99996,14,-0.5780,21,0.05846
ENSG00000068024,HDAC4,19,0.04497,9,-1.0773,19,0.07052,9,-1.0320,19,0.07740,13,-0.5518,23,0.36925,29,0.74918,23,0.35398
ENSG00000130414,NDUFA10,174,0.69675,98,-0.2206,152,0.53377,108,-0.0717,119,0.08250,97,-0.2480,90,-0.3620,76,-0.6278,62,-0.9233
ENSG00000172428,COPS9,253,-0.7583,909,1.32260,383,-0.1305,207,-1.0668,293,-0.5814,376,-0.1479,679,0.81236,296,-0.5220,469,0.20313
ENSG00000063660,GPC1,77,0.25359,39,-0.7803,68,0.06572,113,0.88305,43,-0.7102,67,0.03910,95,0.60313,63,-0.0511,44,-0.6119
ENSG00000130294,KIF1A,294,-0.3515,361,-0.0322,294,-0.3845,467,0.38123,424,0.25415,234,-0.7054,306,-0.2926,518,0.55327,433,0.25805
ENSG00000122085,MTERF4,40,0.91237,22,-0.0399,29,0.43487,26,0.19386,13,-0.9218,27,0.26644,22,-0.0271,20,-0.1979,9,-1.3638
ENSG00000115685,PPP1R7,164,0.49501,153,0.38192,174,0.67244,112,-0.1157,89,-0.5186,71,-0.8214,120,-0.0048,89,-0.4764,92,-0.4180
ENSG00000115677,HDLBP,156,0.09143,169,0.22485,165,0.20290,118,-0.3513,151,0.04968,146,-0.0099,149,0.01987,98,-0.6328,150,0.03152
ENSG00000168385,SEPTIN2,175,0.34893,136,-0.0566,64,-1.3014,57,-1.3944,62,-1.3415,298,1.24570,294,1.22499,135,-0.0641,203,0.59083
ENSG00000115694,STK25,104,0.22209,103,0.19518,90,-0.0220,121,0.45551,80,-0.2215,77,-0.2620,96,0.08991,74,-0.3251,85,-0.0969
ENSG00000176946,THAP4,62,0.86778,34,-0.1076,43,0.31030,30,-0.2955,33,-0.1872,43,0.26468,50,0.51731,19,-0.9617,10,-1.9758
ENSG00000168397,ATG4B,58,0.96066,27,-0.2830,37,0.24512,52,0.78666,35,0.17829,11,-1.5346,29,-0.1344,23,-0.4967,7,-2.1808
ENSG00000168395,ING5,27,-0.2537,37,0.24163,28,-0.2079,30,-0.0926,35,0.17988,35,0.17013,35,0.14997,22,-0.5514,36,0.21199
ENSG00000180902,D2HGDH,20,0.47662,6,-1.3816,11,-0.4142,37,1.55361,9,-0.7062,16,0.12507,13,-0.1305,13,-0.1752,14,-0.0557
ENSG00000134121,CHL1,169,-0.8628,376,0.38916,492,0.96848,277,-0.1009,433,0.71179,163,-0.9138,151,-1.0329,134,-1.2118,125,-1.3199
ENSG00000144619,CNTN4,48,-0.4848,70,0.09805,102,0.80379,62,-0.1137,97,0.71272,37,-0.9083,18,-1.9622,50,-0.4488,45,-0.6052
ENSG00000072756,TRNT1,24,0.44225,21,0.25195,16,-0.1590,15,-0.2488,22,0.40400,20,0.19191,12,-0.5986,17,-0.0952,10,-0.8355
ENSG00000113851,CRBN,115,0.21117,98,-0.0399,104,0.06778,110,0.14349,113,0.20643,132,0.44105,48,-1.1347,98,-0.0455,70,-0.5552
ENSG00000175928,LRRN1,10,-0.8811,19,0.02826,37,1.29228,16,-0.2135,9,-1.2559,15,-0.3790,26,0.53647,14,-0.4900,15,-0.3139
ENSG00000150995,ITPR1,213,-0.4383,353,0.35707,454,0.89357,209,-0.4686,244,-0.2553,258,-0.1447,231,-0.3179,186,-0.6523,261,-0.1220
ENSG00000134107,BHLHE40,27,-1.4063,54,-0.3793,77,0.19044,80,0.23713,76,0.15942,148,1.26033,63,-0.1466,50,-0.5060,33,-1.1263
ENSG00000134108,ARL8B,144,0.01121,106,-0.4595,200,0.62253,188,0.44615,150,0.08901,82,-0.8543,144,0.01804,115,-0.3443,90,-0.7186
ENSG00000196277,GRM7,3,-2.7437,13,-0.9853,28,0.28526,59,1.51016,44,1.13611,6,-1.9713,5,-2.1626,16,-0.6388,18,-0.4728
ENSG00000196220,SRGAP3,52,-0.4491,45,-0.6599,76,0.15303,72,0.05830,100,0.66868,60,-0.2189,55,-0.3616,87,0.36861,40,-0.8351
ENSG00000206573,THUMPD3-AS1,42,1.29961,11,-0.7670,17,-0.1670,13,-0.6123,17,-0.1596,35,1.01235,12,-0.6494,20,0.12012,6,-1.7643
ENSG00000134077,THUMPD3,54,0.36976,49,0.22907,40,-0.0859,27,-0.6762,58,0.57623,26,-0.7761,36,-0.2674,43,0.03334,35,-0.3013
ENSG00000168137,SETD5,72,-0.2756,38,-1.2484,47,-1.0058,93,0.12589,137,0.87163,182,1.24551,28,-1.6850,106,0.33727,59,-0.5915
ENSG00000156959,LHFPL4,20,-0.5710,16,-0.8744,33,0.22222,54,1.03299,37,0.48316,18,-0.7364,23,-0.3320,28,-0.0359,17,-0.8261
ENSG00000163719,MTMR14,18,0.49485,5,-1.3729,12,-0.1175,27,1.12261,11,-0.2997,7,-0.8536,10,-0.4371,21,0.70690,11,-0.2813
ENSG00000134072,CAMK1,78,0.68740,33,-0.6717,76,0.74643,47,-0.1250,42,-0.3426,33,-0.6817,82,0.78364,33,-0.6430,17,-1.6051
ENSG00000171148,TADA3,99,0.49128,49,-0.6098,55,-0.4702,99,0.48297,58,-0.4040,52,-0.5354,97,0.45319,106,0.60410,75,0.04814
ENSG00000241553,ARPC4,88,-0.0744,71,-0.4190,122,0.50677,152,0.80640,90,-0.0518,69,-0.4582,82,-0.1793,58,-0.7073,73,-0.3743
ENSG00000156990,RPUSD3,40,0.83399,33,0.50892,29,0.35811,8,-1.6893,23,-0.0518,17,-0.5143,28,0.26367,17,-0.4839,15,-0.7399
ENSG00000171135,JAGN1,27,0.61226,9,-0.9868,23,0.44917,16,-0.1792,7,-1.4712,40,1.28929,23,0.35652,13,-0.5233,11,-0.7452
ENSG00000163703,CRELD1,71,0.39310,43,-0.3862,102,1.17924,87,0.73387,47,-0.2601,30,-0.9489,26,-1.1661,31,-0.9078,22,-1.4020
ENSG00000163704,PRRT3,29,-0.2953,32,-0.1087,48,0.57899,39,0.17271,47,0.55029,10,-1.8885,21,-0.7825,39,0.16848,23,-0.6106
ENSG00000125037,EMC3,104,0.44665,77,-0.0443,119,0.75798,54,-0.5923,67,-0.2763,61,-0.4082,105,0.45795,42,-0.9517,53,-0.6157
ENSG00000254999,BRK1,159,0.10369,179,0.28796,250,0.97981,130,-0.2209,110,-0.5222,91,-0.7735,190,0.38438,77,-1.0181,96,-0.6825
ENSG00000157014,TATDN2,40,0.16365,44,0.29323,43,0.29358,36,-0.0058,31,-0.2527,36,-0.0278,58,0.74378,13,-1.5256,25,-0.5986
ENSG00000157020,SEC13,66,1.48311,34,0.32512,30,0.18942,25,-0.1120,18,-0.7086,18,-0.6377,28,0.03613,19,-0.5834,14,-0.9979
ENSG00000157087,ATP2B2,283,-0.3744,266,-0.4714,492,0.57442,663,1.00656,500,0.60620,105,-1.8645,174,-1.1187,263,-0.4894,218,-0.7761
ENSG00000132164,SLC6A11,9,-0.6227,17,0.26555,12,-0.2287,4,-1.8204,7,-1.1156,18,0.41141,22,0.67984,34,1.43990,13,-0.1459
ENSG00000157103,SLC6A1,134,-0.4740,162,-0.1734,116,-0.7493,88,-1.1153,161,-0.2091,307,0.86225,424,1.43322,236,0.42177,89,-1.0961
ENSG00000196639,HRH1,16,-0.0433,21,0.36570,14,-0.2631,17,0.02228,7,-1.3142,33,1.14896,26,0.74491,14,-0.1923,11,-0.6118
ENSG00000197548,ATG7,22,-0.1477,18,-0.4519,28,0.31747,35,0.61078,21,-0.1778,31,0.40825,23,-0.0526,18,-0.3938,15,-0.6550
ENSG00000144560,VGLL4,34,-0.3918,81,0.98562,46,0.09089,49,0.17607,34,-0.4341,52,0.25517,48,0.12447,24,-0.9441,37,-0.2934
ENSG00000157152,SYN2,374,0.48216,138,-1.0746,372,0.53633,470,0.86316,332,0.32350,91,-1.6955,180,-0.6681,272,-0.0320,118,-1.3148
ENSG00000075975,MKRN2,47,1.25392,26,0.23013,29,0.48534,22,-0.0089,18,-0.3246,14,-0.6564,21,-0.0790,12,-0.8938,6,-1.8569
ENSG00000132155,RAF1,37,0.36170,15,-1.0014,28,-0.0676,38,0.38249,24,-0.3682,56,1.03710,25,-0.2489,35,0.26965,15,-1.0542
ENSG00000144712,CAND2,19,0.34121,17,0.16221,25,0.90697,11,-0.4509,20,0.49455,5,-1.6658,12,-0.3138,9,-0.7274,4,-2.0107
ENSG00000144713,RPL32,841,-0.1773,1355,0.59174,725,-0.4469,479,-1.0409,626,-0.6911,929,-0.0204,1808,1.08222,763,-0.3296,1470,0.72790
ENSG00000144711,IQSEC1,187,-0.1370,130,-0.7009,174,-0.2762,345,0.85749,199,-0.0510,142,-0.5718,257,0.36729,249,0.31716,192,-0.0957
ENSG00000163517,HDAC11,116,1.61652,23,-1.0348,38,-0.2990,58,0.40924,29,-0.7486,25,-0.8625,56,0.36800,43,-0.0661,38,-0.2384
ENSG00000163528,CHCHD4,43,1.27998,17,-0.2371,21,0.10974,25,0.35810,14,-0.5198,7,-1.5999,26,0.45580,16,-0.2962,12,-0.7172
ENSG00000170876,TMEM43,16,-0.5092,8,-1.5138,30,0.59653,17,-0.3843,19,-0.2436,46,1.22755,24,0.13438,21,-0.0377,10,-1.1751
ENSG00000154767,XPC,31,-0.2541,17,-1.1476,31,-0.3077,18,-1.0850,40,0.15206,95,1.60677,13,-1.5647,49,0.47747,39,0.08384
ENSG00000170860,LSM3,117,0.72337,141,1.04172,89,0.29947,49,-0.6555,40,-1.0551,54,-0.5201,96,0.39543,51,-0.5990,60,-0.3414
ENSG00000154781,CCDC174,20,-1.2483,62,0.45573,42,-0.1601,43,-0.1319,63,0.55600,82,0.92339,15,-1.6729,48,0.05414,30,-0.6645
ENSG00000225733,FGD5-AS1,94,-0.0079,78,-0.2964,98,0.06857,75,-0.3625,59,-0.7863,121,0.40366,136,0.59222,93,-0.0133,125,0.46061
ENSG00000177463,NR2C2,23,-0.6723,44,0.33392,46,0.45690,26,-0.4488,42,0.32347,21,-0.7694,41,0.21993,32,-0.1494,26,-0.4771
ENSG00000131368,MRPS25,72,0.74831,44,-0.0584,54,0.29128,54,0.25778,42,-0.1542,38,-0.2777,53,0.22961,28,-0.7235,21,-1.1450
ENSG00000131381,RBSN,76,0.21693,50,-0.4478,87,0.49624,74,0.18071,49,-0.5037,65,-0.0158,59,-0.1748,66,-0.0129,65,-0.0145
ENSG00000131375,CAPN7,27,0.35846,12,-0.8771,24,0.18481,17,-0.4004,24,0.18898,23,0.09796,23,0.08483,21,-0.0148,18,-0.2434
ENSG00000131370,SH3BP5,132,0.68743,71,-0.2936,115,0.52275,74,-0.2366,101,0.28535,64,-0.4642,28,-1.7168,92,0.10819,55,-0.6967
ENSG00000206562,METTL6,22,0.70955,20,0.59088,17,0.34176,4,-1.7330,14,-0.0475,5,-1.5499,14,-0.0117,18,0.35014,10,-0.4932
ENSG00000144597,EAF1,32,0.36929,33,0.44411,15,-0.8827,55,1.29067,29,0.23694,14,-0.8805,22,-0.1750,23,-0.0998,10,-1.4222
ENSG00000206560,ANKRD28,94,1.38121,42,0.03914,49,0.33921,36,-0.2014,29,-0.5873,42,0.03979,22,-0.9304,41,0.00069,17,-1.3456
ENSG00000131386,GALNT15,60,1.28284,10,-1.5663,7,-2.1630,8,-1.8526,10,-1.6612,127,2.80430,45,0.75967,12,-1.2074,10,-1.4968
ENSG00000154813,DPH3,46,0.58528,34,0.10028,36,0.22345,10,-1.6821,40,0.37517,20,-0.7467,30,-0.1142,29,-0.1425,31,-0.0357
ENSG00000131378,RFTN1,46,0.37224,35,-0.0689,52,0.66045,33,-0.1434,53,0.67408,18,-1.0466,17,-1.1484,23,-0.7001,18,-1.0416
ENSG00000154822,PLCL2,46,0.35268,45,0.30626,52,0.61696,45,0.30554,45,0.37763,15,-1.3782,19,-0.9879,27,-0.4532,14,-1.4460
ENSG00000131374,TBC1D5,92,0.32848,84,0.19244,64,-0.2548,71,-0.0857,67,-0.1895,92,0.32586,88,0.25278,50,-0.6272,83,0.16857
ENSG00000182568,SATB1,208,0.45226,114,-0.5075,100,-0.7670,246,0.72540,235,0.74164,73,-1.1786,43,-1.9598,273,0.90273,105,-0.6284
ENSG00000144566,RAB5A,132,0.20229,113,-0.0441,126,0.14317,105,-0.1546,111,-0.0756,92,-0.3683,153,0.44353,106,-0.1455,102,-0.1964
ENSG00000114166,KAT2B,37,-0.7479,80,0.47905,38,-0.7390,24,-1.4029,26,-1.3271,96,0.77015,132,1.33345,95,0.75505,62,0.06665
ENSG00000151789,ZNF385D,93,0.53653,52,-0.3719,27,-1.4930,28,-1.2916,115,1.04346,59,-0.1838,57,-0.2463,124,1.01748,35,-0.9875
ENSG00000182247,UBE2E2,65,-0.2490,83,0.14646,104,0.58394,99,0.42352,116,0.78395,31,-1.3733,27,-1.5536,53,-0.5568,37,-1.1160
ENSG00000170142,UBE2E1,75,0.53180,58,0.11757,44,-0.3444,38,-0.5322,54,0.02231,37,-0.5780,92,0.88431,43,-0.3437,51,-0.0804
ENSG00000197885,NKIRAS1,94,0.90300,68,0.35924,78,0.66112,42,-0.4025,61,0.20750,22,-1.3396,39,-0.4977,27,-1.0615,26,-1.1077
ENSG00000174748,RPL15,860,0.48431,799,0.36505,724,0.22842,555,-0.2178,368,-0.9176,422,-0.6408,1128,0.94045,482,-0.4352,575,-0.1621
ENSG00000174738,NR1D2,61,0.01355,83,0.48648,90,0.72804,57,-0.1084,66,0.14488,42,-0.5789,36,-0.8167,43,-0.5277,35,-0.8397
ENSG00000151090,THRB,144,-0.0644,175,0.24544,208,0.60060,148,-0.0163,192,0.44963,77,-1.0260,80,-0.9750,149,-0.0051,76,-1.0504
ENSG00000077092,RARB,7,-1.3302,3,-2.5927,10,-0.8480,17,0.01290,47,2.19613,4,-2.0273,11,-0.5643,23,0.49365,5,-1.7610
