#node	identifier	category	term ID	term description
ALCAM	9606.ENSP00000305988	TISSUES	BTO:0001488	Endocrine gland
ALCAM	9606.ENSP00000305988	TISSUES	BTO:0001489	Whole body
ALCAM	9606.ENSP00000305988	TISSUES	BTO:0001491	Viscus
ALCAM	9606.ENSP00000305988	TISSUES	BTO:0003091	Urogenital system
ALCAM	9606.ENSP00000305988	TISSUES	BTO:0003099	Internal female genital organ
ALCAM	9606.ENSP00000305988	TISSUES	BTO:0004850	Bone marrow cell
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0001772	Immunological synapse
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0005576	Extracellular region
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0005615	Extracellular space
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0005886	Plasma membrane
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0005887	Integral component of plasma membrane
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0005925	Focal adhesion
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0016020	Membrane
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0016021	Integral component of membrane
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0030054	Cell junction
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0030055	Cell-substrate junction
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0030424	Axon
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0031226	Intrinsic component of plasma membrane
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0031982	Vesicle
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0042995	Cell projection
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0043005	Neuron projection
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0043226	Organelle
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0043230	Extracellular organelle
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0065010	Extracellular membrane-bounded organelle
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0070062	Extracellular exosome
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0070161	Anchoring junction
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0071944	Cell periphery
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
ALCAM	9606.ENSP00000305988	COMPARTMENTS	GOCC:1903561	Extracellular vesicle
ALCAM	9606.ENSP00000305988	Monarch	EFO:0003925	Cognition
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004302	Anthropometric measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004323	Mental process
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004324	Body weights and measures
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004339	Body height
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004742	Renal system measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004747	Protein measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004764	Adipose tissue measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004765	Visceral adipose tissue measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004784	Self reported educational attainment
ALCAM	9606.ENSP00000305988	Monarch	EFO:0004875	Mathematical ability
ALCAM	9606.ENSP00000305988	Monarch	EFO:0005208	Glomerular filtration rate
ALCAM	9606.ENSP00000305988	Monarch	EFO:0006848	Mental or behavioural disorder biomarker
ALCAM	9606.ENSP00000305988	Monarch	EFO:0007803	Emotional symptom measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0007937	Blood protein measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0009594	Irritability measurement
ALCAM	9606.ENSP00000305988	Monarch	EFO:0011015	Educational attainment
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0025	Alternative splicing
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0130	Cell adhesion
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0325	Glycoprotein
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0391	Immunity
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0393	Immunoglobulin domain
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0472	Membrane
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0677	Repeat
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0732	Signal
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0812	Transmembrane
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0964	Secreted
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-0966	Cell projection
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-1003	Cell membrane
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-1015	Disulfide bond
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-1064	Adaptive immunity
ALCAM	9606.ENSP00000305988	UniProt Keywords	KW-1133	Transmembrane helix
ALCAM	9606.ENSP00000305988	Pfam	PF08205	CD80-like C2-set immunoglobulin domain 
ALCAM	9606.ENSP00000305988	InterPro	IPR003598	Immunoglobulin subtype 2
ALCAM	9606.ENSP00000305988	InterPro	IPR003599	Immunoglobulin subtype
ALCAM	9606.ENSP00000305988	InterPro	IPR007110	Immunoglobulin-like domain
ALCAM	9606.ENSP00000305988	InterPro	IPR013106	Immunoglobulin V-set domain
ALCAM	9606.ENSP00000305988	InterPro	IPR013162	CD80-like, immunoglobulin C2-set
ALCAM	9606.ENSP00000305988	InterPro	IPR013783	Immunoglobulin-like fold
ALCAM	9606.ENSP00000305988	InterPro	IPR036179	Immunoglobulin-like domain superfamily
ALCAM	9606.ENSP00000305988	SMART	SM00409	Immunoglobulin
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0001523	Retinoid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0001894	Tissue homeostasis
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006040	Amino sugar metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006066	Alcohol metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006081	Cellular aldehyde metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006082	Organic acid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006520	Cellular amino acid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006629	Lipid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006720	Isoprenoid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006721	Terpenoid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0006807	Nitrogen compound metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0008152	Metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0008652	Cellular amino acid biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0009056	Catabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0009058	Biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0009448	Gamma-aminobutyric acid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0009449	Gamma-aminobutyric acid biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0009636	Response to toxic substance
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0009892	Negative regulation of metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0009987	Cellular process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0010033	Response to organic substance
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0010817	Regulation of hormone levels
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0016053	Organic acid biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0016101	Diterpenoid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0019222	Regulation of metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0019752	Carboxylic acid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0030389	Fructosamine metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0030392	Fructosamine catabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0032501	Multicellular organismal process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0032787	Monocarboxylic acid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0034308	Primary alcohol metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0034754	Cellular hormone metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0036438	Maintenance of lens transparency
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0042221	Response to chemical
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0042445	Hormone metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0042572	Retinol metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0042592	Homeostatic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0043436	Oxoacid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0044237	Cellular metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0044238	Primary metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0044249	Cellular biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0044255	Cellular lipid metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0044281	Small molecule metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0044283	Small molecule biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0046348	Amino sugar catabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0046394	Carboxylic acid biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0048519	Negative regulation of biological process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0048871	Multicellular organismal homeostasis
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0050789	Regulation of biological process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0050790	Regulation of catalytic activity
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0050896	Response to stimulus
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0051239	Regulation of multicellular organismal process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0051241	Negative regulation of multicellular organismal process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0051716	Cellular response to stimulus
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0060249	Anatomical structure homeostasis
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0065007	Biological regulation
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0065008	Regulation of biological quality
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0065009	Regulation of molecular function
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0070887	Cellular response to chemical stimulus
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0071704	Organic substance metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0097237	Cellular response to toxic substance
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0098754	Detoxification
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0110095	Cellular detoxification of aldehyde
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0110096	Cellular response to aldehyde
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0120161	Regulation of cold-induced thermogenesis
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0120163	Negative regulation of cold-induced thermogenesis
ALDH1A1	9606.ENSP00000297785	GO Process	GO:0120254	Olefinic compound metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901135	Carbohydrate derivative metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901136	Carbohydrate derivative catabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901564	Organonitrogen compound metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901575	Organic substance catabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901576	Organic substance biosynthetic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901615	Organic hydroxy compound metabolic process
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901700	Response to oxygen-containing compound
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1901701	Cellular response to oxygen-containing compound
ALDH1A1	9606.ENSP00000297785	GO Process	GO:1990748	Cellular detoxification
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0000166	Nucleotide binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0001758	Retinal dehydrogenase activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0003824	Catalytic activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0004029	Aldehyde dehydrogenase (NAD+) activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0004030	Aldehyde dehydrogenase [NAD(P)+] activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0005096	GTPase activator activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0005488	Binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0005497	Androgen binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0008047	Enzyme activator activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0016491	Oxidoreductase activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0016620	Oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0016903	Oxidoreductase activity, acting on the aldehyde or oxo group of donors
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0018479	Benzaldehyde dehydrogenase (NAD+) activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0019115	Benzaldehyde dehydrogenase [NAD(P)+] activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0019145	Aminobutyraldehyde dehydrogenase activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0030234	Enzyme regulator activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0030695	GTPase regulator activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0036094	Small molecule binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0042562	Hormone binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0043878	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0051287	NAD binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0060589	Nucleoside-triphosphatase regulator activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0097159	Organic cyclic compound binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0098772	Molecular function regulator activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:0106373	3-deoxyglucosone dehydrogenase activity
ALDH1A1	9606.ENSP00000297785	GO Function	GO:1901265	Nucleoside phosphate binding
ALDH1A1	9606.ENSP00000297785	GO Function	GO:1901363	Heterocyclic compound binding
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0005576	Extracellular region
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0005615	Extracellular space
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0005622	Intracellular anatomical structure
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0005737	Cytoplasm
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0005829	Cytosol
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0030054	Cell junction
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0030424	Axon
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0031982	Vesicle
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0042995	Cell projection
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0043005	Neuron projection
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0043226	Organelle
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0043227	Membrane-bounded organelle
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0043230	Extracellular organelle
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0045202	Synapse
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0065010	Extracellular membrane-bounded organelle
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0070062	Extracellular exosome
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0110165	Cellular anatomical entity
ALDH1A1	9606.ENSP00000297785	GO Component	GO:0120025	Plasma membrane bounded cell projection
ALDH1A1	9606.ENSP00000297785	GO Component	GO:1903561	Extracellular vesicle
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9385	Steroid hormone biosynthesis, and Oxidation by cytochrome P450
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9386	Steroid hormone biosynthesis, and Oxidation by cytochrome P450
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9387	Steroid hormone biosynthesis, and Oxidation by cytochrome P450
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9388	Steroid hormone biosynthesis, and Arachidonic acid monooxygenase activity
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9389	Retinol metabolism, and CYP2E1 reactions
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9391	Retinol metabolism, and CYP2E1 reactions
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9392	Retinol metabolism, and CYP2E1 reactions
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9393	Retinol metabolism
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9394	Retinoic acid 4-hydroxylase activity, and Arachidonic acid monooxygenase activity
ALDH1A1	9606.ENSP00000297785	STRING clusters	CL:9397	Retinoic acid 4-hydroxylase activity, and Lauric acid metabolic process
ALDH1A1	9606.ENSP00000297785	KEGG	hsa00830	Retinol metabolism
ALDH1A1	9606.ENSP00000297785	KEGG	hsa01100	Metabolic pathways
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-1430728	Metabolism
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-162582	Signal Transduction
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-211859	Biological oxidations
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-211945	Phase I - Functionalization of compounds
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-5362517	Signaling by Retinoic Acid
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-5365859	RA biosynthesis pathway
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-5652084	Fructose metabolism
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-70350	Fructose catabolism
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-71384	Ethanol oxidation
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-71387	Metabolism of carbohydrates
ALDH1A1	9606.ENSP00000297785	Reactome	HSA-9006931	Signaling by Nuclear Receptors
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP1589	Folate-alcohol and cancer pathway hypotheses
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP206	Fatty acid omega-oxidation
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP2855	Dopaminergic neurogenesis
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP3925	Amino acid metabolism
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP3996	Ethanol effects on histone modifications
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP5178	Disorders of fructose metabolism
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP5188	Retinol metabolism
ALDH1A1	9606.ENSP00000297785	WikiPathways	WP716	Vitamin A and carotenoid metabolism
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000042	Animal
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000058	Alimentary canal
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000080	Male reproductive gland
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000081	Reproductive system
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000082	Male reproductive system
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000083	Female reproductive system
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000089	Blood
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000142	Brain
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000202	Sense organ
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000203	Respiratory system
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000227	Central nervous system
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000254	Female reproductive gland
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000269	Colon
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000282	Head
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000345	Digestive gland
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000424	Erythrocyte
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000431	Excretory gland
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000439	Eye
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000511	Gastrointestinal tract
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000522	Gland
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000534	Gonad
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000570	Hematopoietic system
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000574	Hematopoietic cell
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000648	Intestine
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000671	Kidney
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000706	Large intestine
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000723	Lens
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000759	Liver
ALDH1A1	9606.ENSP00000297785	TISSUES	BTO:0000763	Lung
