Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000013297,CLDN11,15,-3.9156,7,-4.4852,5,-5.0488,107,-0.5481,519,4.22944
ENSG00000013293,SLC7A14,29,-1.4205,141,1.53870,108,1.02998,25,-1.3812,59,-0.0327
ENSG00000163577,EIF5A2,16,0.53151,11,-0.2469,31,1.60958,0,-5.2333,6,-1.2797
ENSG00000154310,TNIK,134,-0.1626,101,-0.5703,155,0.12033,267,1.08091,113,-0.4441
ENSG00000075651,PLD1,2,-3.1874,0,-6.7015,5,-1.8014,0,-4.2559,58,4.60194
ENSG00000144959,NCEH1,54,0.13063,61,0.30583,148,1.98952,28,-0.9255,4,-3.9195
ENSG00000169760,NLGN1,27,-0.7242,76,1.16987,73,1.10527,17,-1.2955,31,-0.4127
ENSG00000177565,TBL1XR1,111,-0.2910,146,0.24420,197,0.75748,90,-0.5453,123,-0.0578
ENSG00000172667,ZMAT3,126,0.14574,140,0.27145,192,0.82388,123,0.05540,58,-1.2507
ENSG00000121879,PIK3CA,48,-0.2046,99,1.10441,74,0.57156,37,-0.5661,33,-0.8126
ENSG00000121864,ZNF639,18,-0.6920,41,0.84115,17,-0.6472,58,1.49707,15,-0.8676
ENSG00000171109,MFN1,18,-0.5532,24,0.05558,47,1.20046,19,-0.3536,22,-0.1357
ENSG00000114450,GNB4,22,-0.9609,33,-0.0835,40,0.24329,103,2.03205,18,-1.1303
ENSG00000136522,MRPL47,19,-0.2505,40,1.13222,29,0.54086,12,-0.8267,15,-0.6059
ENSG00000136521,NDUFB5,62,-0.2050,177,1.75037,85,0.38405,33,-1.1345,31,-1.3615
ENSG00000058056,USP13,14,-0.0767,9,-0.7403,18,0.43540,0,-5.7085,22,0.96364
ENSG00000114757,PEX5L,144,-0.4400,147,-0.2986,347,1.18824,46,-2.0705,219,0.43618
ENSG00000163728,TTC14,78,-1.4507,126,-0.4121,211,0.43201,266,0.84154,233,0.74014
ENSG00000114416,FXR1,73,-1.2843,182,0.46592,146,0.09245,160,0.24863,199,0.75660
ENSG00000205981,DNAJC19,25,-0.2045,52,1.13028,44,0.80558,20,-0.5111,14,-1.1772
ENSG00000242808,SOX2-OT,81,-2.9276,177,-1.3413,39,-3.5749,409,-0.0287,1230,3.08537
ENSG00000181449,SOX2,126,-1.8283,338,0.05200,53,-2.7794,1347,2.88627,252,-0.4844
ENSG00000058063,ATP11B,12,-0.4901,14,-0.1337,29,1.11297,17,0.21383,12,-0.3501
ENSG00000043093,DCUN1D1,43,-0.8765,92,0.57556,62,-0.0958,159,1.59646,41,-0.8226
ENSG00000078070,MCCC1,13,-0.4258,38,1.52263,19,0.22854,0,-5.9054,17,0.03431
ENSG00000053524,MCF2L2,45,0.75420,32,-0.0585,42,0.35024,0,-6.1386,30,-0.2384
ENSG00000114796,KLHL24,44,-1.0794,85,0.18167,69,-0.1424,139,1.04609,90,0.34216
ENSG00000163872,YEATS2,35,0.17560,43,0.46553,55,0.89302,0,-6.8881,29,-0.2373
ENSG00000180834,MAP6D1,24,-1.2870,16,-1.6659,20,-1.3064,23,-1.0622,119,2.42089
ENSG00000175193,PARL,32,1.13964,26,0.36774,21,0.00741,0,-6.2466,12,-0.9450
ENSG00000114770,ABCC5,68,0.62891,45,-0.2591,118,1.41996,4,-3.8072,26,-1.2167
ENSG00000145191,EIF2B5,26,-0.3597,74,1.60496,33,0.14046,0,-6.7827,29,-0.0689
ENSG00000161202,DVL3,34,0.59345,43,0.80805,18,-0.6097,0,-6.6048,25,-0.0962
ENSG00000161203,AP2M1,282,0.40015,262,0.14899,436,1.04718,187,-0.3969,91,-1.6576
ENSG00000161204,ABCF3,18,0.64369,19,0.51527,18,0.35639,7,-0.9944,7,-1.2213
ENSG00000145198,VWA5B2,24,0.65331,2,-3.2742,44,1.54270,4,-2.3804,13,-0.6090
ENSG00000163888,CAMK2N2,38,2.05603,14,-0.5228,14,-0.5749,0,-6.1758,8,-1.4881
ENSG00000175166,PSMD2,91,-0.1622,154,0.77767,153,0.76591,87,-0.1836,57,-0.9509
ENSG00000114867,EIF4G1,87,-0.2919,98,-0.0188,98,-0.0213,129,0.43815,104,0.09067
ENSG00000175182,FAM131A,130,0.82857,61,-0.7054,226,1.57348,31,-1.7120,24,-2.2983
ENSG00000163882,POLR2H,27,0.18864,30,0.31889,34,0.53724,24,-0.0698,15,-0.9048
ENSG00000090539,CHRD,34,1.40453,12,-0.7967,32,0.68856,8,-1.5369,6,-2.0131
ENSG00000177383,MAGEF1,33,0.32641,22,-0.4343,39,0.52414,56,1.18222,6,-2.3894
ENSG00000156931,VPS8,30,-0.1564,56,0.94978,43,0.47951,27,-0.3115,21,-0.7599
ENSG00000187068,C3orf70,23,-0.8256,41,0.29040,11,-1.7001,100,1.98875,27,-0.4659
ENSG00000073803,MAP3K13,75,-0.0341,113,0.66509,87,0.20635,91,0.28473,48,-0.8494
ENSG00000163900,TMEM41A,10,-1.0672,17,0.01848,14,-0.3818,45,1.73502,16,-0.1590
ENSG00000163904,SENP2,36,-0.3900,43,-0.0216,82,1.11299,27,-0.7313,43,-0.0210
ENSG00000136527,TRA2B,56,-0.5334,74,0.06607,69,-0.0446,34,-1.1711,113,0.97309
ENSG00000244405,ETV5,51,0.12500,40,-0.3119,111,1.46201,16,-1.7188,34,-0.6295
ENSG00000058866,DGKG,14,-1.7281,39,0.16911,90,1.70021,72,1.26904,19,-1.0932
ENSG00000090520,DNAJB11,14,-0.6454,16,-0.2926,26,0.48566,27,0.53476,22,0.22354
ENSG00000156976,EIF4A2,332,0.16382,438,0.58992,734,1.55719,125,-1.4229,92,-2.0499
ENSG00000073849,ST6GAL1,19,0.39912,2,-2.7017,27,0.88513,22,0.50699,10,-0.8151
ENSG00000113916,BCL6,46,-1.4028,48,-1.0481,38,-1.3988,404,3.01732,61,-0.7782
ENSG00000145012,LPP,50,-0.5580,154,1.56091,23,-1.5872,92,0.58353,50,-0.4860
ENSG00000196083,IL1RAP,11,-0.4703,25,1.08050,24,0.98920,2,-2.4468,12,-0.2466
ENSG00000152492,CCDC50,55,-0.9259,110,0.39700,22,-2.0739,193,1.42790,101,0.30158
ENSG00000114279,FGF12,155,-0.2848,399,1.46317,433,1.63088,47,-2.0526,33,-2.7432
ENSG00000127249,ATP13A4,30,-0.9591,88,1.04705,12,-2.1564,179,2.58444,8,-2.8647
ENSG00000198836,OPA1,87,-0.2569,117,0.30260,190,1.17103,93,-0.0700,59,-0.8865
ENSG00000114315,HES1,58,-1.6547,180,0.46775,25,-2.5714,638,3.30206,36,-2.2237
ENSG00000133657,ATP13A3,40,-0.1984,37,-0.2885,67,0.71466,46,0.08654,40,-0.1558
ENSG00000041802,LSG1,16,-0.9045,32,0.41964,28,0.15922,36,0.60292,28,0.22938
ENSG00000114331,ACAP2,47,-1.5444,141,0.51835,76,-0.4872,256,1.63881,107,0.06957
ENSG00000184203,PPP1R2,45,-0.4553,96,0.93584,87,0.74859,82,0.63871,23,-1.4994
ENSG00000189058,APOD,102,-1.8028,306,0.26054,52,-2.4819,185,-0.5601,622,2.13321
ENSG00000176945,MUC20,18,-0.0574,20,0.10998,19,0.06152,18,-0.0592,18,0.00302
ENSG00000061938,TNK2,103,0.94094,37,-1.0363,83,0.22629,61,-0.2759,43,-0.9077
ENSG00000072274,TFRC,48,0.05992,60,0.39986,48,0.03525,71,0.71578,26,-1.0473
ENSG00000161217,PCYT1A,40,-0.1398,47,0.17275,32,-0.4475,8,-2.5376,66,0.93905
ENSG00000213123,TCTEX1D2,17,0.48421,16,0.26384,19,0.52617,6,-1.3311,9,-0.6729
ENSG00000163960,UBXN7,54,-0.3445,66,0.09785,49,-0.4048,60,-0.0776,83,0.56242
ENSG00000163961,RNF168,55,-0.2915,57,-0.1521,67,0.10403,41,-0.6593,86,0.63497
ENSG00000174013,FBXO45,31,-0.1764,27,-0.3742,44,0.46084,32,-0.0767,36,0.15230
ENSG00000163964,PIGX,55,0.12735,38,-0.5196,70,0.48887,96,1.05517,24,-1.3229
ENSG00000180370,PAK2,43,-1.4876,83,-0.1727,39,-1.3350,234,1.68809,127,0.64384
ENSG00000119231,SENP5,67,0.44787,44,-0.3710,90,0.82747,8,-2.8408,51,-0.1691
ENSG00000114503,NCBP2,43,-0.3403,78,0.75259,62,0.34639,59,0.25406,37,-0.5523
ENSG00000270170,NCBP2AS2,14,0.31333,21,0.90411,24,1.09243,0,-5.5395,6,-1.2173
ENSG00000075711,DLG1,87,-1.3511,127,-0.4920,132,-0.4209,76,-1.2821,389,1.96503
ENSG00000161267,BDH1,23,0.49104,28,0.65582,38,1.21556,2,-2.9463,7,-1.7270
ENSG00000145016,RUBCN,34,-0.5549,53,0.30009,72,0.82208,64,0.60988,32,-0.6045
ENSG00000122068,FYTTD1,31,-1.1099,60,0.20684,67,0.38510,131,1.63292,37,-0.6353
ENSG00000186001,LRCH3,20,-1.2723,26,-0.6032,26,-0.6028,62,0.85194,64,1.14358
ENSG00000114473,IQCG,6,-2.1259,26,0.48356,27,0.56481,19,0.00867,32,1.07507
ENSG00000182899,RPL35A,227,-0.7536,790,1.60823,138,-1.3455,404,0.36310,293,-0.1935
ENSG00000131127,ZNF141,20,-0.7742,65,1.39108,23,-0.3845,0,-6.7592,44,0.80342
ENSG00000182903,ZNF721,42,-0.9186,59,-0.1860,97,0.65726,114,0.94098,66,-0.0122
ENSG00000174227,PIGG,12,-0.5567,26,0.79581,34,1.27883,1,-3.7850,16,-0.0473
ENSG00000273238,TMEM271,34,0.66066,25,-0.0288,53,1.26390,20,-0.4207,4,-3.0562
ENSG00000169020,ATP5ME,255,-0.6267,477,0.56414,207,-0.7998,550,0.81432,368,0.14390
ENSG00000185619,PCGF3,26,0.59005,20,-0.0369,35,0.90335,2,-3.1674,14,-0.6351
ENSG00000249592,AC139887.2,12,-0.4754,7,-1.2697,9,-0.7864,0,-5.8586,36,1.95440
ENSG00000168993,CPLX1,162,1.97653,34,-1.4481,134,0.75663,15,-2.6121,10,-3.4059
ENSG00000178950,GAK,48,0.25494,32,-0.4779,87,1.21004,33,-0.4592,25,-0.9494
ENSG00000127419,TMEM175,26,0.12275,24,-0.0879,37,0.67412,14,-0.8927,23,-0.1640
ENSG00000145214,DGKQ,16,0.88338,12,0.10968,21,1.04398,0,-5.4254,5,-1.4277
ENSG00000127418,FGFRL1,20,-0.7703,38,0.41859,6,-2.4523,125,2.91819,4,-3.2086
ENSG00000159674,SPON2,14,0.79659,18,0.87342,22,1.25133,0,-5.2850,1,-3.7116
ENSG00000159692,CTBP1,124,0.51678,97,-0.0462,176,0.97807,34,-1.6799,62,-0.8699
ENSG00000090316,MAEA,29,0.16962,24,-0.1976,55,1.26209,22,-0.3376,14,-1.1635
ENSG00000163950,SLBP,44,0.19761,33,-0.3147,98,1.59405,40,-0.0106,10,-2.2891
ENSG00000168936,TMEM129,19,0.60213,21,0.55909,14,-0.1640,0,-5.8049,14,-0.1271
ENSG00000068078,FGFR3,205,-0.5803,271,0.01598,75,-1.9772,1128,2.95081,29,-3.5560
ENSG00000168924,LETM1,53,0.53623,27,-0.7091,68,0.79899,15,-1.5689,36,-0.3321
ENSG00000109685,NSD2,78,-0.0849,108,0.48750,117,0.63161,61,-0.4632,63,-0.4447
ENSG00000185049,NELFA,18,0.38166,19,0.36812,22,0.64742,1,-3.3104,12,-0.3392
ENSG00000243449,C4orf48,123,-0.3616,127,-0.2231,101,-0.5865,128,-0.2068,219,0.85185
ENSG00000185818,NAT8L,254,0.76139,178,-0.1002,166,-0.2117,307,0.83128,49,-2.2452
ENSG00000123933,MXD4,49,0.81954,18,-1.0977,25,-0.5653,26,-0.5126,35,-0.0460
ENSG00000159733,ZFYVE28,25,0.79683,13,-0.4849,33,1.01455,0,-6.0762,12,-0.6932
ENSG00000063978,RNF4,24,0.23562,17,-0.3902,35,0.81624,5,-2.1353,22,0.04008
ENSG00000125386,FAM193A,39,-0.4312,75,0.76406,45,-0.1248,5,-3.3624,71,0.80030
ENSG00000087266,SH3BP2,25,0.65486,10,-1.0274,3,-2.7083,45,1.51986,10,-1.0734
ENSG00000087274,ADD1,216,-0.0628,290,0.44367,228,0.03858,226,0.02759,193,-0.2629
ENSG00000109736,MFSD10,27,0.29891,21,-0.2262,40,0.84677,10,-1.3769,20,-0.3269
ENSG00000087269,NOP14,17,-1.1284,32,0.09077,41,0.49803,38,0.36347,40,0.55982
ENSG00000125388,GRK4,24,-0.3959,46,0.80111,27,-0.0788,19,-0.6376,32,0.25277
ENSG00000197386,HTT,79,0.65219,48,-0.3753,101,0.86979,29,-1.1428,36,-0.9437
ENSG00000159788,RGS12,61,0.31292,124,1.52445,34,-0.6855,11,-2.4080,37,-0.6630
ENSG00000163956,LRPAP1,85,0.16475,128,0.80898,105,0.47127,90,0.21292,28,-1.7470
ENSG00000132406,TMEM128,14,-0.2142,27,0.91644,18,0.16607,3,-2.4472,18,0.24432
ENSG00000168824,NSG1,49,1.01361,11,-1.6832,95,1.90320,8,-2.2358,4,-3.3374
ENSG00000168818,STX18,13,-0.9489,39,1.11309,23,0.19268,33,0.77776,15,-0.5095
ENSG00000072832,CRMP1,120,0.55487,105,0.14773,191,1.21300,60,-0.7344,25,-2.2142
ENSG00000181215,C4orf50,21,0.43700,12,-0.5771,61,2.42254,0,-5.9716,2,-3.5100
ENSG00000152969,JAKMIP1,31,0.46853,32,0.39671,66,1.71988,6,-2.1894,3,-3.0883
ENSG00000109501,WFS1,68,-0.3735,66,-0.3291,40,-1.0948,270,2.30970,33,-1.5209
ENSG00000074211,PPP2R2C,183,0.37609,207,0.46828,251,0.80968,96,-0.7832,75,-1.2856
ENSG00000013288,MAN2B2,22,-0.0244,39,0.95987,51,1.47702,5,-2.2330,8,-1.6255
ENSG00000179010,MRFAP1,253,-0.3412,377,0.40953,331,0.19055,304,0.04793,296,0.00201
ENSG00000170846,AC093323.1,13,-0.8350,39,1.20715,30,0.71928,13,-0.6960,18,-0.1676
ENSG00000178988,MRFAP1L1,65,-0.7197,161,0.98618,130,0.60093,52,-0.8958,96,0.09841
ENSG00000170871,KIAA0232,123,-0.6139,164,-0.0039,206,0.37631,201,0.33111,187,0.25733
ENSG00000132405,TBC1D14,46,0.60133,25,-0.5706,28,-0.4022,39,0.11214,30,-0.3753
ENSG00000173011,TADA2B,17,-0.2357,31,0.87443,30,0.78250,4,-2.1790,17,-0.1822
ENSG00000109519,GRPEL1,22,-0.2532,55,1.41435,36,0.63277,8,-1.6464,16,-0.7604
ENSG00000184985,SORCS2,25,0.17074,29,0.32945,21,-0.1891,16,-0.6571,24,0.00212
ENSG00000196526,AFAP1,28,1.00323,27,0.57596,30,0.73583,0,-6.1369,6,-1.8579
ENSG00000163995,ABLIM2,33,0.64314,55,1.38129,41,0.84129,0,-6.5253,4,-3.0113
ENSG00000071127,WDR1,36,-0.2021,86,1.36460,40,0.00046,17,-1.3246,33,-0.3325
ENSG00000178163,ZNF518B,15,-0.1987,13,-0.4524,34,1.19744,10,-0.7944,16,-0.0835
ENSG00000157869,RAB28,16,-0.1076,26,0.76026,23,0.53302,0,-5.5197,18,0.17248
ENSG00000038219,BOD1L1,300,-1.0017,276,-0.9059,599,0.34220,420,-0.2457,855,1.22388
ENSG00000137449,CPEB2,28,-0.6304,16,-1.3459,42,0.15882,56,0.63988,54,0.67825
ENSG00000048342,CC2D2A,11,-1.5037,10,-1.4454,21,-0.2922,84,2.30256,26,0.05824
ENSG00000118564,FBXL5,47,-0.7992,60,-0.2230,104,0.70364,118,0.92608,64,-0.1393
ENSG00000237765,FAM200B,51,-0.7031,72,0.02548,96,0.51690,82,0.25337,81,0.28289
ENSG00000169762,TAPT1,29,-0.5815,48,0.37617,49,0.41214,41,0.11933,41,0.10081
ENSG00000169744,LDB2,86,0.71113,49,-0.4427,203,2.16387,0,-7.6045,4,-4.1582
ENSG00000151552,QDPR,124,-1.5522,137,-1.0893,147,-0.9877,195,-0.5453,669,2.23568
ENSG00000002549,LAP3,15,-1.6705,45,0.40166,18,-1.0730,109,2.08240,35,-0.0613
ENSG00000118579,MED28,32,-0.2907,60,0.87408,44,0.33524,16,-1.2415,37,0.02862
ENSG00000163257,DCAF16,19,-1.0165,45,0.57106,34,0.09728,27,-0.3078,47,0.75591
ENSG00000178177,LCORL,19,-1.1889,81,1.53690,12,-1.6477,26,-0.4569,49,0.75950
ENSG00000145147,SLIT2,35,1.09410,30,0.42345,41,0.98759,0,-6.0313,5,-2.5255
ENSG00000163138,PACRGL,12,-0.6848,36,1.30414,19,0.21696,17,-0.0086,13,-0.4089
ENSG00000185774,KCNIP4,25,-0.2253,55,1.18860,79,1.92555,0,-6.6650,7,-2.3340
ENSG00000280650,KCNIP4-IT1,26,-0.0533,13,-1.1785,111,2.85954,0,-6.6218,6,-2.2909
ENSG00000152990,ADGRA3,38,-0.7887,97,0.97761,11,-2.3891,183,2.31521,17,-1.9270
ENSG00000109819,PPARGC1A,19,-0.2348,32,0.69419,29,0.48528,48,1.44482,2,-3.5370
ENSG00000109606,DHX15,32,-0.4357,41,0.05371,44,0.17349,43,0.14387,45,0.28272
ENSG00000181982,CCDC149,26,0.87111,5,-1.9397,21,0.24329,4,-2.2018,20,0.12144
ENSG00000053900,ANAPC4,15,-0.7314,31,0.59866,18,-0.3280,34,0.75568,23,0.07743
ENSG00000250317,SMIM20,18,-0.4826,56,1.65382,12,-0.9182,39,0.96816,9,-1.5726
ENSG00000168214,RBPJ,75,-1.7285,159,-0.2359,101,-0.9496,204,0.17266,391,1.76382
ENSG00000109689,STIM2,31,-0.6244,45,0.14256,60,0.60380,53,0.40816,41,-0.0318
ENSG00000169851,PCDH7,152,-0.3079,288,0.86386,422,1.59929,159,-0.1492,35,-2.6330
ENSG00000047365,ARAP2,69,-2.1312,116,-0.9908,115,-1.0028,339,0.77079,476,1.87423
ENSG00000174145,NWD2,10,-0.2106,18,0.83071,40,2.47412,0,-5.3464,0,-5.0541
ENSG00000181826,RELL1,23,0.04292,8,-1.6297,3,-2.8551,79,2.36184,12,-1.1434
ENSG00000065882,TBC1D1,25,-0.1863,21,-0.4331,52,1.14516,48,0.98743,10,-1.6131
ENSG00000231160,KLF3-AS1,10,-0.6447,19,0.53410,9,-0.5444,0,-5.6388,25,1.34895
ENSG00000109787,KLF3,20,-0.4954,20,-0.4109,7,-1.9979,41,0.79068,39,0.82795
ENSG00000197712,FAM114A1,10,-1.6042,16,-0.6759,2,-3.5615,30,0.35754,57,2.08878
ENSG00000109790,KLHL5,38,-0.1520,32,-0.4014,25,-0.7533,26,-0.7311,65,0.96621
ENSG00000157796,WDR19,18,-0.3671,14,-0.5898,36,0.90956,46,1.39537,9,-1.4152
ENSG00000035928,RFC1,87,-1.6628,157,-0.4327,123,-0.8176,300,0.64070,402,1.51489
ENSG00000163682,RPL9,427,-0.5360,987,1.02550,253,-1.2182,636,0.24947,611,0.21529
ENSG00000121897,LIAS,11,-0.8860,5,-1.7829,25,0.71974,41,1.63961,14,-0.2699
ENSG00000163683,SMIM14,59,-0.7421,142,0.89406,96,0.20870,62,-0.4985,99,0.31188
ENSG00000078140,UBE2K,103,0.12797,81,-0.3075,174,0.99235,113,0.24050,53,-1.0972
ENSG00000121892,PDS5A,42,-0.9791,61,-0.1944,81,0.27580,139,1.23942,70,0.04581
ENSG00000078177,N4BP2,18,-0.4373,8,-1.5503,18,-0.3821,54,1.57224,22,-0.0038
ENSG00000163697,APBB2,34,-0.9510,49,-0.1908,37,-0.6073,31,-0.9156,109,1.56068
ENSG00000154277,UCHL1,472,0.20285,486,0.19148,1307,2.08245,71,-2.7651,93,-2.5539
ENSG00000064042,LIMCH1,208,-1.1342,204,-0.9215,304,-0.2905,302,-0.3015,737,1.62392
ENSG00000109133,TMEM33,61,-0.3232,91,0.42629,93,0.45114,112,0.77916,44,-0.8668
ENSG00000014824,SLC30A9,50,-0.8476,172,1.47837,90,0.30059,67,-0.1933,61,-0.3744
ENSG00000124406,ATP8A1,117,-0.1179,136,0.17068,181,0.65459,44,-1.6106,136,0.20194
ENSG00000183783,KCTD8,14,-0.5080,35,1.15384,34,1.05253,3,-2.6266,15,-0.3187
ENSG00000151806,GUF1,25,-0.0603,47,1.04490,28,0.16986,3,-2.9206,26,0.00103
ENSG00000163281,GNPDA2,12,-0.5658,16,-0.0334,30,1.04655,38,1.49036,4,-2.0432
ENSG00000163285,GABRG1,115,0.01496,203,0.99450,59,-1.0423,230,1.23584,38,-1.8546
ENSG00000260878,AC104072.1,37,0.59659,74,1.71750,40,0.52618,0,-6.7168,3,-3.3024
ENSG00000151834,GABRA2,80,-0.8845,246,1.21167,90,-0.4969,391,2.19472,9,-4.1223
ENSG00000109158,GABRA4,47,0.33678,76,1.07465,109,1.77924,0,-7.2233,1,-5.4367
ENSG00000163288,GABRB1,53,-0.5676,58,-0.2990,87,0.38057,220,2.18513,15,-2.4588
ENSG00000260918,AC107398.3,97,-0.4678,173,0.60766,159,0.46339,325,1.82370,8,-4.1637
ENSG00000170448,NFXL1,19,-0.5521,36,0.60296,30,0.28982,12,-1.1352,32,0.50803
ENSG00000109171,SLAIN2,32,-0.1677,12,-1.5839,37,0.09513,71,1.26187,30,-0.2512
ENSG00000075539,FRYL,44,-2.0570,69,-1.0076,64,-1.1193,119,-0.1519,331,2.36527
ENSG00000109180,OCIAD1,142,-0.5760,268,0.62675,349,1.10545,247,0.48121,97,-1.1456
ENSG00000145247,OCIAD2,16,0.62641,15,0.33982,12,-0.0401,0,-5.5478,12,-0.0700
ENSG00000109184,DCUN1D4,37,-0.5836,63,0.40391,78,0.78875,61,0.35853,40,-0.3936
ENSG00000163069,SGCB,47,-0.4021,39,-0.5995,46,-0.3174,85,0.69960,70,0.43346
ENSG00000109189,USP46,98,0.11118,106,0.20322,125,0.48419,71,-0.4502,76,-0.3763
ENSG00000226950,DANCR,23,-0.0660,68,1.92776,14,-0.8506,2,-3.7709,19,-0.4171
ENSG00000145216,FIP1L1,43,-0.5949,46,-0.3230,65,0.24171,42,-0.4810,85,0.85328
ENSG00000072201,LNX1,34,0.77979,33,0.47877,61,1.61400,0,-6.4971,2,-3.9770
ENSG00000134853,PDGFRA,38,-0.4010,25,-0.9403,15,-1.6849,84,1.06445,63,0.66459
ENSG00000157404,KIT,23,0.47814,60,2.14436,9,-1.2116,9,-1.1911,3,-2.9753
ENSG00000134851,TMEM165,21,-2.3172,41,-0.9718,31,-1.3862,43,-0.8778,212,2.81221
ENSG00000134852,CLOCK,72,-0.3583,127,0.69019,141,0.87933,103,0.33117,45,-1.1144
ENSG00000090989,EXOC1,43,-1.2873,64,-0.4137,116,0.55926,200,1.58219,77,-0.1392
ENSG00000174799,CEP135,18,-0.5848,14,-0.8471,28,0.24982,46,1.11476,25,0.07017
ENSG00000157426,AASDH,13,-0.8670,47,1.48422,31,0.69093,0,-6.0254,23,0.20326
ENSG00000128059,PPAT,10,-1.7264,55,1.40522,28,0.23610,68,1.84922,8,-1.7855
ENSG00000128050,PAICS,22,-1.2672,83,1.19785,39,-0.1107,100,1.56473,23,-1.0371
ENSG00000174780,SRP72,76,-0.5050,97,0.00722,164,0.91162,66,-0.6157,108,0.22389
ENSG00000171476,HOPX,132,0.45981,215,1.18169,198,1.02462,36,-1.7110,15,-3.1524
ENSG00000084093,REST,21,-1.8431,40,-0.5222,6,-3.1844,107,1.12246,116,1.66319
ENSG00000047315,POLR2B,41,-0.3040,63,0.49443,88,1.10141,37,-0.3771,32,-0.6852
ENSG00000163453,IGFBP7,104,-1.0995,561,2.16828,40,-2.2974,361,1.23648,79,-1.4291
ENSG00000150471,ADGRL3,78,-0.3782,118,0.40755,143,0.74377,172,1.07711,37,-1.5813
ENSG00000145242,EPHA5,23,-0.2978,39,0.61014,96,2.48223,7,-1.9325,1,-4.6592
ENSG00000145241,CENPC,42,-1.5046,93,0.06544,96,0.10570,83,-0.1351,161,1.27834
ENSG00000033178,UBA6,30,-0.9921,50,0.05501,53,0.14490,48,-0.0248,74,0.87562
ENSG00000083896,YTHDC1,186,-0.8195,152,-0.9452,130,-1.1891,160,-0.8672,602,1.84903
ENSG00000132467,UTP3,27,-0.3187,21,-0.6395,48,0.67774,42,0.44787,31,-0.0614
ENSG00000018189,RUFY3,186,-0.8450,367,0.45896,408,0.64319,348,0.37033,276,-0.0216
ENSG00000132463,GRSF1,66,-0.2448,106,0.62144,94,0.41372,63,-0.2462,64,-0.2722
ENSG00000173542,MOB1B,19,-1.2043,41,0.29895,61,0.99947,72,1.30704,22,-0.8008
ENSG00000156136,DCK,19,-0.3779,10,-1.2559,32,0.53891,67,1.98944,8,-1.6862
ENSG00000080493,SLC4A4,160,-0.6981,232,0.07122,49,-2.3374,854,2.68813,82,-1.7063
ENSG00000163626,COX18,9,-0.8435,11,-0.3847,26,1.08247,20,0.66808,13,-0.1295
ENSG00000132466,ANKRD17,176,-0.2182,114,-0.8451,282,0.63010,150,-0.4198,240,0.42068
ENSG00000163738,MTHFD2L,11,-0.9960,23,0.36814,15,-0.2790,33,1.03187,20,0.23430
ENSG00000169116,PARM1,23,0.68175,15,-0.2442,43,1.56619,10,-0.8707,2,-3.3246
ENSG00000163743,RCHY1,27,0.35419,34,0.61090,24,0.05098,12,-1.0485,18,-0.4760
ENSG00000138769,CDKL2,42,-0.2679,65,0.53305,92,1.17611,4,-3.5244,45,-0.0794
ENSG00000138757,G3BP2,131,-0.2902,198,0.47938,368,1.64078,97,-0.6807,68,-1.3627
ENSG00000138768,USO1,46,-0.8574,113,0.83095,101,0.62237,31,-1.2473,87,0.44117
ENSG00000198301,SDAD1,47,-0.7689,76,0.18136,135,1.20320,91,0.49692,50,-0.5554
ENSG00000138750,NUP54,11,-0.5797,29,1.11503,24,0.76144,3,-2.3854,15,0.04328
ENSG00000138760,SCARB2,79,-1.2633,104,-0.5676,122,-0.3115,278,1.09501,223,0.84848
ENSG00000138758,SEPTIN11,321,0.11331,231,-0.4571,443,0.62573,291,-0.0829,260,-0.3030
ENSG00000118816,CCNI,618,0.23991,802,0.61241,405,-0.5215,402,-0.5322,505,-0.1941
ENSG00000138764,CCNG2,36,-0.0656,81,1.38128,36,-0.0537,38,0.04057,17,-1.3548
ENSG00000138767,CNOT6L,42,-0.0099,79,1.08379,25,-0.8190,30,-0.5251,39,-0.1665
ENSG00000169288,MRPL1,42,-0.9823,127,1.10755,123,1.04384,80,0.29639,41,-0.8628
ENSG00000251442,LINC01094,4,-2.9536,2,-3.2705,0,-7.1418,92,2.59327,44,1.29281
ENSG00000138756,BMP2K,26,-1.3423,112,1.38071,25,-1.1338,142,1.87313,27,-1.1214
ENSG00000163291,PAQR3,20,-0.0782,35,0.87177,29,0.54882,0,-6.2712,21,0.04335
ENSG00000152784,PRDM8,38,1.27142,16,-0.6109,44,1.03771,3,-2.7746,7,-2.0255
ENSG00000273156,AC124016.2,19,-0.2861,42,1.17444,31,0.65450,30,0.55604,6,-2.1637
ENSG00000138668,HNRNPD,133,-0.2873,248,0.84527,152,0.01151,203,0.49446,104,-0.6747
ENSG00000152795,HNRNPDL,245,-0.5110,376,0.32487,384,0.35882,178,-0.8811,403,0.53132
ENSG00000145293,ENOPH1,70,-0.3383,93,0.21747,108,0.46856,48,-0.8272,96,0.33614
ENSG00000249242,TMEM150C,51,-0.3903,40,-0.6751,102,0.87195,133,1.36710,31,-1.1918
ENSG00000145284,SCD5,289,-0.8636,551,0.38370,289,-0.6678,999,1.47986,399,-0.1787
ENSG00000138674,SEC31A,38,-0.9786,123,1.22263,85,0.54477,81,0.47476,44,-0.6177
