Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000151883,PARP8,13,-1.0469,37,0.70319,26,0.12619,21,-0.2288,35,0.67035,21,-0.2321,22,-0.1565
ENSG00000152684,PELO,9,-0.6668,12,-0.2668,12,-0.1982,14,0.02136,24,0.99979,9,-0.7214,12,-0.2057
ENSG00000164172,MOCS2,77,-0.2371,62,-0.5683,82,-0.1188,92,0.07171,102,0.24974,90,0.01867,108,0.30842
ENSG00000164258,NDUFS4,60,0.07281,34,-0.7999,29,-1.0369,37,-0.8040,81,0.62619,64,0.16320,113,1.10337
ENSG00000185305,ARL15,12,-0.9720,24,0.17800,11,-0.9452,32,0.92342,23,0.18732,13,-0.7060,17,-0.3679
ENSG00000169271,HSPB3,6,-1.1513,5,-1.2006,1,-2.8061,12,-0.0124,22,1.04486,15,0.26734,22,0.93451
ENSG00000178996,SNX18,25,1.18842,21,0.76320,15,0.21165,5,-1.7079,5,-1.4016,23,0.86504,11,-0.1957
ENSG00000067248,DHX29,40,-0.6304,116,1.14868,102,0.92292,41,-0.6309,70,0.34988,48,-0.2981,27,-1.1631
ENSG00000039123,MTREX,27,-1.1446,87,0.76829,72,0.44847,38,-0.6480,72,0.49907,91,0.83672,35,-0.6623
ENSG00000067113,PLPP1,23,-0.4490,32,0.12944,31,0.08635,23,-0.4802,34,0.22812,37,0.36100,44,0.61987
ENSG00000177058,SLC38A9,4,-1.6267,13,0.28709,10,-0.0520,14,0.58888,10,-0.0484,8,-0.3950,15,0.55341
ENSG00000134352,IL6ST,187,0.57482,103,-0.4310,169,0.34049,107,-0.4533,94,-0.6241,231,0.86416,112,-0.3053
ENSG00000155545,MIER3,5,-1.2109,17,0.62347,22,1.02824,11,-0.0062,11,-0.0194,7,-0.6679,12,0.12949
ENSG00000062194,GPBP1,105,-0.5907,224,0.65956,258,0.89812,122,-0.3832,138,-0.1300,175,0.25800,129,-0.2211
ENSG00000249436,AC008780.1,29,0.05121,26,-0.1003,35,0.37777,14,-1.1790,40,0.63314,39,0.53807,27,-0.0635
ENSG00000145632,PLK2,61,-1.1670,122,-0.0376,110,-0.1898,107,-0.2865,200,0.88445,137,0.14805,157,0.37456
ENSG00000152932,RAB3C,145,-1.0325,224,-0.2911,244,-0.1576,395,0.82241,304,0.21476,151,-0.9006,266,-0.0229
ENSG00000113448,PDE4D,40,-0.2940,77,0.77777,60,0.36443,31,-0.7707,60,0.41736,58,0.32653,34,-0.5084
ENSG00000152931,PART1,48,-1.7549,194,0.48485,135,-0.0996,165,0.28367,236,0.94397,69,-1.1125,115,-0.3446
ENSG00000164182,NDUFAF2,67,0.24109,50,-0.2360,40,-0.5831,52,-0.2235,68,0.27054,51,-0.1992,75,0.39963
ENSG00000188725,SMIM15,25,0.03875,19,-0.3793,30,0.30143,25,0.03945,23,-0.1184,28,0.18965,22,-0.1521
ENSG00000130449,ZSWIM6,32,-0.7992,92,0.96639,66,0.41176,41,-0.4155,42,-0.3325,91,0.94793,42,-0.3082
ENSG00000068796,KIF2A,57,-0.6242,133,0.76788,184,1.33242,65,-0.4529,88,0.11381,73,-0.2025,35,-1.3211
ENSG00000086189,DIMT1,8,-0.7917,13,-0.0155,8,-0.7362,12,-0.0455,12,-0.0443,21,0.83527,20,0.75483
ENSG00000086200,IPO11,10,-1.1531,25,0.33131,12,-0.8090,23,0.30600,31,0.78434,11,-0.8797,22,0.12475
ENSG00000164197,RNF180,24,-0.1105,44,0.87572,43,0.81835,15,-0.9968,27,0.09346,24,-0.1244,26,-0.0073
ENSG00000186479,RGS7BP,36,-0.7208,95,0.89231,124,1.34896,41,-0.5611,61,0.19267,51,-0.1176,19,-1.5950
ENSG00000153006,SREK1IP1,56,0.10740,89,0.84484,61,0.23521,39,-0.5500,54,0.04428,60,0.20630,32,-0.7669
ENSG00000153015,CWC27,64,-0.4119,116,0.57521,147,0.97961,71,-0.2409,74,-0.1619,95,0.24794,44,-0.9334
ENSG00000113593,PPWD1,12,-0.6412,38,1.24406,20,0.12564,17,-0.1542,15,-0.3360,21,0.21638,16,-0.2096
ENSG00000113595,TRIM23,49,-1.2540,128,0.32421,102,-0.0245,125,0.37769,121,0.26721,127,0.31264,74,-0.5270
ENSG00000113597,TRAPPC13,15,-1.1062,36,0.33150,21,-0.4829,28,-0.0618,34,0.25453,32,0.12173,51,0.88518
ENSG00000197860,SGTB,110,-0.5215,148,-0.0234,171,0.21586,150,0.00443,173,0.25346,180,0.29016,133,-0.1900
ENSG00000123213,NLN,32,-0.4005,57,0.55935,50,0.34311,33,-0.3970,51,0.40928,46,0.21177,27,-0.6076
ENSG00000112851,ERBIN,125,0.36868,123,0.30111,170,0.83871,114,0.23004,41,-1.4759,111,0.14454,41,-1.3941
ENSG00000153914,SREK1,89,-0.4297,248,1.28380,136,0.26777,79,-0.6957,113,-0.0254,112,-0.0383,126,0.13898
ENSG00000069020,MAST4,85,-0.3252,151,0.62490,111,0.11707,96,-0.1407,71,-0.6367,201,1.10451,70,-0.5958
ENSG00000145675,PIK3R1,226,-1.2663,727,0.65280,997,1.19573,428,-0.2462,627,0.46280,356,-0.4864,277,-0.8692
ENSG00000145740,SLC30A5,9,-1.4614,26,0.17644,20,-0.1994,25,0.12226,25,0.08913,23,-0.0463,45,1.07839
ENSG00000134056,MRPS36,50,-0.0143,36,-0.5319,23,-1.1747,41,-0.4070,78,0.80594,46,-0.1644,73,0.58411
ENSG00000134058,CDK7,9,-0.7063,19,0.58669,6,-1.1312,9,-0.5974,23,1.05057,14,0.12712,14,0.04645
ENSG00000085231,AK6,21,-0.7917,25,-0.4877,24,-0.5411,30,-0.2827,42,0.38227,43,0.36509,69,1.14449
ENSG00000273841,TAF9,37,-0.9597,54,-0.3238,43,-0.6770,69,0.07345,90,0.54655,69,0.05485,104,0.73312
ENSG00000152942,RAD17,17,-0.6068,32,0.45015,25,0.03512,14,-0.9691,29,0.28354,49,1.15720,28,0.20742
ENSG00000145734,BDP1,239,-0.4341,680,1.32374,700,1.37733,260,-0.3256,221,-0.5656,238,-0.4084,72,-2.1915
ENSG00000131844,MCCC2,19,0.27596,20,0.30101,6,-1.4294,11,-0.7985,12,-0.4740,32,1.06097,28,0.87068
ENSG00000164326,CARTPT,14,0.19982,8,-0.7286,2,-2.2133,0,-5.1164,30,1.72718,23,0.96971,17,0.45160
ENSG00000131711,MAP1B,2342,-1.7259,8867,0.43553,13312,1.12294,8101,0.37059,9008,0.52296,2495,-1.5274,2754,-1.3800
ENSG00000113048,MRPS27,30,-0.5541,39,-0.0815,27,-0.6753,41,-0.0154,58,0.61107,33,-0.3354,57,0.52526
ENSG00000049883,PTCD2,10,-0.4855,21,0.76660,16,0.25447,9,-0.6410,22,0.92235,12,-0.1732,5,-1.2855
ENSG00000083312,TNPO1,53,-0.2864,82,0.44215,68,0.13959,60,-0.0834,68,0.15963,70,0.18922,44,-0.5384
ENSG00000157107,FCHO2,15,-0.7064,60,1.63586,42,0.97025,18,-0.4354,15,-0.6515,24,0.05213,11,-1.1109
ENSG00000145741,BTF3,118,-0.0555,69,-0.8848,76,-0.7364,112,-0.1702,136,0.19690,122,0.00351,231,1.05238
ENSG00000164331,ANKRA2,15,-0.3339,23,0.33630,14,-0.4233,22,0.31920,14,-0.4409,19,0.03523,24,0.39572
ENSG00000214944,ARHGEF28,7,-0.9241,28,1.28510,14,0.10837,13,-0.0140,14,0.22979,12,-0.0909,5,-1.3181
ENSG00000171617,ENC1,715,-0.7643,1075,-0.0702,1005,-0.1767,1008,-0.2113,1961,1.06352,1149,0.03439,759,-0.6130
ENSG00000049860,HEXB,12,-1.2943,31,0.28172,14,-0.9047,19,-0.5354,46,1.09784,20,-0.4110,46,0.92965
ENSG00000164347,GFM2,8,-1.8258,27,0.15417,30,0.32235,24,-0.0119,31,0.45215,23,-0.0699,37,0.68542
ENSG00000164346,NSA2,142,-0.0647,170,0.22835,195,0.44948,126,-0.3046,157,0.11457,134,-0.1524,147,-0.0094
ENSG00000198780,FAM169A,54,-0.8085,115,0.43229,106,0.29783,100,0.25625,75,-0.2727,103,0.25372,85,-0.0549
ENSG00000176928,GCNT4,5,-1.8249,23,0.54163,5,-1.8305,24,0.76456,30,1.09253,8,-1.1597,6,-1.5487
ENSG00000113161,HMGCR,57,-1.0387,107,0.00071,61,-0.8767,140,0.56147,149,0.60207,77,-0.5127,101,-0.0913
ENSG00000113163,CERT1,71,-1.0194,154,0.26389,208,0.76264,147,0.24798,152,0.28019,115,-0.1925,68,-0.9921
ENSG00000122008,POLK,30,-0.4263,95,1.49311,79,1.15468,32,-0.4006,24,-0.7876,28,-0.5167,24,-0.7602
ENSG00000122012,SV2C,12,-0.6507,12,-0.6284,15,-0.3073,15,-0.3796,45,1.84297,8,-1.1797,6,-1.6503
ENSG00000145708,CRHBP,3,-2.0808,5,-1.0199,15,0.51553,15,0.65400,8,-0.6023,2,-2.2397,32,1.80175
ENSG00000164252,AGGF1,69,-0.7326,129,0.30279,202,1.06237,99,-0.1294,116,0.15335,112,0.07851,59,-0.9108
ENSG00000113231,PDE8B,141,0.69887,97,0.02017,84,-0.2194,49,-1.2240,103,0.11221,183,1.06063,62,-0.6695
ENSG00000164253,WDR41,18,-0.7106,31,0.20517,23,-0.2811,34,0.46408,29,0.07928,24,-0.1887,27,-0.0280
ENSG00000171530,TBCA,218,-0.1105,247,0.09488,240,0.05173,243,0.08894,230,-0.0222,245,0.08033,201,-0.2289
ENSG00000132842,AP3B1,33,0.29275,52,1.03759,51,0.99553,23,-0.3694,15,-1.0112,23,-0.2930,15,-0.9340
ENSG00000085365,SCAMP1,88,-1.0656,167,-0.0021,160,-0.0636,209,0.47204,182,0.15613,177,0.09393,163,-0.0367
ENSG00000113273,ARSB,9,-0.2755,7,-0.5004,7,-0.6110,11,0.01858,8,-0.4379,19,0.97072,16,0.67088
ENSG00000152409,JMY,48,-0.4929,78,0.30844,110,0.86626,60,-0.1483,54,-0.3066,95,0.63222,42,-0.6493
ENSG00000152413,HOMER1,127,-0.7949,343,0.84564,283,0.52451,159,-0.4729,287,0.62563,197,-0.0556,118,-0.8498
ENSG00000164329,TENT2,15,-0.2214,23,0.47760,14,-0.3277,17,0.04273,19,0.24986,14,-0.3255,15,-0.1565
ENSG00000164309,CMYA5,26,0.07396,62,1.51008,63,1.52404,10,-1.5125,10,-1.4994,35,0.53865,13,-0.9408
ENSG00000177034,MTX3,40,-0.3991,66,0.42520,42,-0.2748,52,0.04403,56,0.18030,62,0.33905,38,-0.4366
ENSG00000113296,THBS4,17,0.76759,9,-0.3334,15,0.43761,4,-1.5108,10,-0.2180,14,0.34018,18,0.74629
ENSG00000164300,SERINC5,19,0.30951,26,0.80404,11,-0.4900,14,-0.1624,9,-0.8398,18,0.22941,18,0.19327
ENSG00000039319,ZFYVE16,47,-0.4176,141,1.44169,80,0.45759,65,0.17211,23,-1.5589,68,0.20969,34,-0.8605
ENSG00000249042,AC008771.1,23,-0.2937,29,0.13514,27,-0.0123,24,-0.2343,30,0.18960,32,0.29170,31,0.22143
ENSG00000228716,DHFR,27,-0.2961,31,-0.0156,26,-0.3114,35,0.23219,31,-0.0533,44,0.51888,26,-0.3097
ENSG00000113318,MSH3,33,-0.4465,89,1.20038,79,0.99624,38,-0.2230,36,-0.3027,37,-0.2347,15,-1.5739
ENSG00000113319,RASGRF2,89,0.20764,41,-1.0067,62,-0.3834,15,-2.7682,131,0.95219,191,1.48393,92,0.24198
ENSG00000131732,ZCCHC9,12,-0.1653,33,1.48606,16,0.33821,10,-0.5079,11,-0.3571,14,0.04939,8,-0.8298
ENSG00000145687,SSBP2,55,-0.2795,59,-0.1389,46,-0.5182,63,-0.0445,69,0.12489,92,0.56615,76,0.24674
ENSG00000152348,ATG10,13,0.26647,18,0.73424,11,-0.0826,7,-0.8890,13,0.17691,10,-0.1781,14,0.30250
ENSG00000186468,RPS23,778,0.99664,192,-1.3405,213,-1.1892,415,-0.2038,297,-0.7435,459,-0.0039,807,0.92240
ENSG00000174695,TMEM167A,62,-0.2275,49,-0.5711,56,-0.3638,71,-0.0033,85,0.32408,69,-0.0421,100,0.53915
ENSG00000038427,VCAN,102,1.67669,42,-0.0652,83,1.02884,23,-1.1728,9,-2.5347,59,0.46881,13,-1.8587
ENSG00000164176,EDIL3,104,-0.5341,140,-0.0311,155,0.13092,183,0.51566,130,-0.1622,103,-0.5133,156,0.13532
ENSG00000127184,COX7C,629,0.22750,235,-1.3132,229,-1.3561,512,-0.1523,524,-0.0991,490,-0.1950,1298,1.43479
ENSG00000145715,RASA1,52,-0.5107,72,0.02961,72,0.03983,70,-0.0109,94,0.52108,60,-0.2433,68,-0.0456
ENSG00000134480,CCNH,24,-0.9266,45,0.11018,30,-0.5297,36,-0.3036,64,0.79779,41,-0.0103,60,0.59361
ENSG00000164180,TMEM161B,13,-0.7135,48,1.46760,33,0.78234,14,-0.7018,17,-0.2375,25,0.33185,13,-0.6599
ENSG00000247828,TMEM161B-AS1,91,-0.3634,372,2.10215,119,0.09140,63,-1.0413,68,-0.8480,145,0.40767,92,-0.3042
ENSG00000245526,LINC00461,80,0.32108,121,0.97252,100,0.65247,43,-0.8178,43,-0.7293,85,0.39610,53,-0.3461
ENSG00000081189,MEF2C,407,-1.1681,1073,0.42598,1372,0.83559,763,-0.1496,1022,0.38942,801,-0.0439,667,-0.3315
ENSG00000153140,CETN3,36,0.18157,49,0.66103,54,0.82168,24,-0.5514,25,-0.4480,37,0.19880,23,-0.5199
ENSG00000176055,MBLAC2,15,-0.4167,17,-0.1226,12,-0.7014,21,0.21055,20,0.07760,25,0.42785,22,0.21640
ENSG00000113356,POLR3G,10,0.06549,26,1.65051,10,0.02554,9,-0.1736,9,-0.0617,3,-1.4541,2,-2.3110
ENSG00000176018,LYSMD3,10,-0.3363,18,0.68467,6,-0.9133,12,0.00767,15,0.40889,12,0.06888,8,-0.5270
ENSG00000164199,ADGRV1,98,1.23126,64,0.33372,77,0.64615,4,-3.9410,8,-2.8456,177,2.16365,26,-1.0304
ENSG00000113369,ARRDC3,31,0.29011,17,-0.6438,14,-1.0017,37,0.71327,20,-0.4717,27,0.04295,19,-0.4922
ENSG00000237187,NR2F1-AS1,65,-0.2774,102,0.46670,78,0.03752,72,-0.1266,60,-0.3992,101,0.44385,93,0.31977
ENSG00000175745,NR2F1,172,0.05615,161,-0.0489,242,0.60306,157,-0.1136,113,-0.6546,250,0.66008,137,-0.3074
ENSG00000113391,FAM172A,42,-0.0984,66,0.62854,67,0.65597,35,-0.4476,44,-0.0251,51,0.19486,30,-0.6352
ENSG00000133302,SLF1,30,-0.4538,113,1.81658,29,-0.4836,23,-0.9654,51,0.47484,32,-0.3194,26,-0.5994
ENSG00000175471,MCTP1,37,-0.8845,96,0.69094,54,-0.2256,50,-0.4200,110,1.08674,53,-0.2397,39,-0.7224
ENSG00000198677,TTC37,49,-0.7997,201,1.59061,100,0.37405,54,-0.6858,98,0.38813,63,-0.3449,46,-0.8295
ENSG00000164292,RHOBTB3,310,1.14578,143,-0.2772,264,0.70900,109,-0.8345,38,-2.3915,341,1.15060,108,-0.7103
ENSG00000173221,GLRX,29,-0.5422,28,-0.5672,18,-1.2624,39,-0.0805,69,0.99853,22,-0.9377,65,0.76772
ENSG00000118985,ELL2,67,-0.6096,109,0.20904,129,0.48745,108,0.25472,99,0.05855,66,-0.5646,90,-0.0891
ENSG00000175426,PCSK1,36,-1.7394,102,-0.0549,98,-0.1307,141,0.59218,158,0.74084,51,-1.1157,105,-0.0154
ENSG00000153113,CAST,80,-0.4938,196,0.99212,178,0.82405,82,-0.5124,146,0.56860,57,-0.9584,50,-1.1754
ENSG00000164307,ERAP1,10,-0.4960,16,0.23648,16,0.21889,13,-0.1039,16,0.27467,12,-0.1788,16,0.19209
ENSG00000113441,LNPEP,56,-1.0362,143,0.50295,105,0.00787,125,0.35864,134,0.44228,90,-0.2331,59,-0.8743
ENSG00000145721,LIX1,68,1.99749,17,-0.6169,19,-0.5176,6,-2.2827,18,-0.5972,35,0.47349,23,-0.1668
ENSG00000058729,RIOK2,10,-0.4557,18,0.55208,11,-0.2626,10,-0.4114,16,0.41980,17,0.49036,12,-0.1347
ENSG00000174136,RGMB,33,-0.4604,31,-0.5322,30,-0.5967,44,0.01787,56,0.45775,71,0.78900,37,-0.2433
ENSG00000153922,CHD1,35,-0.1306,126,2.12948,50,0.48074,25,-0.7420,25,-0.6645,31,-0.2894,9,-2.1064
ENSG00000174132,FAM174A,26,-1.0087,36,-0.4486,46,-0.0644,47,-0.0779,84,1.03313,48,-0.0294,43,-0.1821
ENSG00000145730,PAM,47,-1.2233,68,-0.5792,62,-0.7286,102,0.05998,152,0.80753,122,0.33661,131,0.45086
ENSG00000145723,GIN1,6,-1.1845,25,1.02116,25,0.99534,10,-0.4833,8,-0.8372,22,0.78138,16,0.26408
ENSG00000145725,PPIP5K2,23,-1.1437,123,1.62675,63,0.46776,40,-0.3258,47,0.01780,46,-0.0404,25,-0.9689
ENSG00000181751,C5orf30,30,-0.6589,34,-0.3794,45,0.04014,32,-0.6090,67,0.78402,61,0.53553,54,0.32473
ENSG00000112874,NUDT12,19,0.12217,21,0.25467,19,0.06318,15,-0.3607,12,-0.6223,30,0.83125,20,0.16531
ENSG00000184349,EFNA5,23,-1.3547,74,0.53570,71,0.47245,50,-0.1112,82,0.81736,44,-0.2884,33,-0.7311
ENSG00000145743,FBXL17,115,-0.0445,121,0.04500,135,0.22296,120,0.04688,107,-0.1648,153,0.42637,80,-0.6079
ENSG00000151422,FER,48,-0.1002,101,1.11450,106,1.20234,44,-0.2870,22,-1.3780,69,0.46069,16,-1.7737
ENSG00000198961,PJA2,353,-1.0493,585,-0.1938,832,0.36698,792,0.36802,849,0.45167,576,-0.2185,510,-0.4087
ENSG00000112893,MAN2A1,23,-1.0385,101,1.44108,26,-0.7604,59,0.70745,32,-0.4655,28,-0.6406,25,-0.7974
ENSG00000186952,TMEM232,11,-0.0878,24,1.23555,20,0.91805,9,-0.4551,9,-0.3937,10,-0.2641,5,-1.2177
ENSG00000164209,SLC25A46,57,-0.9226,96,-0.0691,93,-0.1152,115,0.29180,137,0.57137,85,-0.2474,91,-0.1444
ENSG00000134987,WDR36,9,-1.3304,37,0.85376,15,-0.5261,29,0.57274,25,0.27313,13,-0.7272,18,-0.3212
ENSG00000152495,CAMK4,87,-0.5289,122,0.04473,127,0.10414,62,-1.1801,181,0.77606,228,1.07766,110,-0.1236
ENSG00000164211,STARD4,18,-0.9251,29,-0.1304,23,-0.4542,44,0.68439,35,0.18959,23,-0.4858,34,0.12997
ENSG00000134986,NREP,106,-0.7442,112,-0.6101,125,-0.4412,284,1.22717,85,-1.1097,151,-0.1411,198,0.28789
ENSG00000224032,EPB41L4A-AS1,45,-0.2412,32,-0.7355,25,-1.1259,64,0.42522,45,-0.2437,53,0.04857,88,0.87116
ENSG00000134982,APC,585,-0.0917,663,0.11564,1685,1.72334,640,0.07272,320,-1.0925,501,-0.3278,206,-1.6708
ENSG00000153037,SRP19,62,-0.3094,98,0.45389,93,0.37466,60,-0.3856,83,0.20044,68,-0.1165,83,0.18089
ENSG00000129625,REEP5,171,-1.2401,279,-0.4079,325,-0.1663,348,-0.0743,560,0.81800,252,-0.5620,615,0.87027
ENSG00000172795,DCP2,25,-0.8597,50,0.26957,48,0.17681,51,0.34745,43,0.03711,46,0.11087,35,-0.2896
ENSG00000171444,MCC,21,0.92634,11,-0.3040,25,1.02763,4,-1.8221,2,-2.5322,33,1.54537,14,0.15188
ENSG00000047188,YTHDC2,21,-0.8531,69,1.11661,36,0.04673,28,-0.4073,48,0.55242,32,-0.1422,27,-0.4248
ENSG00000080709,KCNN2,12,-0.1823,18,0.51786,5,-1.3133,5,-1.4816,29,1.49238,15,0.23555,9,-0.5512
ENSG00000152503,TRIM36,20,-1.4188,44,-0.1206,44,-0.1426,53,0.21074,93,1.28918,26,-0.9400,27,-0.8710
ENSG00000164219,PGGT1B,29,0.14952,36,0.49414,45,0.84532,19,-0.6314,17,-0.7700,45,0.87159,18,-0.6064
ENSG00000164221,CCDC112,27,-0.9276,91,1.07102,81,0.86931,32,-0.7276,55,0.26874,54,0.19869,36,-0.4425
ENSG00000145780,FEM1C,32,-0.1303,19,-0.9283,40,0.24317,28,-0.3845,40,0.25918,62,0.95668,30,-0.2076
ENSG00000134970,TMED7,53,-0.0671,41,-0.4688,37,-0.6229,57,0.06333,49,-0.2110,79,0.57941,75,0.50210
ENSG00000129596,CDO1,34,-0.1763,22,-0.8258,12,-1.6541,19,-1.2023,66,1.10339,53,0.56129,66,0.92519
ENSG00000145782,ATG12,42,-0.5899,82,0.51783,56,-0.0938,52,-0.2614,65,0.17104,79,0.46393,66,0.16490
ENSG00000177879,AP3S1,74,-0.5967,75,-0.5304,56,-0.9756,141,0.59370,128,0.33371,116,0.14030,92,-0.2156
ENSG00000145781,COMMD10,12,-0.2019,14,0.05319,8,-0.7183,16,0.33767,18,0.47335,6,-1.1717,13,-0.0699
ENSG00000092421,SEMA6A,33,0.31690,25,-0.1935,35,0.36589,30,0.18034,21,-0.4474,30,0.12995,16,-0.8764
ENSG00000172869,DMXL1,25,-0.5936,54,0.67082,43,0.27671,29,-0.3862,44,0.35384,37,0.03339,35,-0.0285
ENSG00000133835,HSD17B4,56,-0.2852,71,0.12364,66,-0.0040,45,-0.7226,98,0.73038,71,0.12609,75,0.21370
ENSG00000151304,SRFBP1,16,-0.4597,51,1.50385,42,1.14074,15,-0.5500,17,-0.3069,14,-0.6058,9,-1.2090
ENSG00000205302,SNX2,34,-0.6599,64,0.38031,66,0.41658,41,-0.3900,62,0.36173,60,0.27687,51,0.00315
ENSG00000064652,SNX24,22,-0.3008,35,0.43503,36,0.46797,21,-0.4436,28,0.08710,28,0.06377,31,0.22790
ENSG00000168944,CEP120,14,-0.5740,27,0.42549,31,0.64738,17,-0.3580,17,-0.3028,34,0.82234,20,-0.0690
ENSG00000151292,CSNK1G3,42,-0.4197,49,-0.1358,102,1.06453,51,-0.0826,55,0.05094,63,0.26076,27,-1.0686
ENSG00000168916,ZNF608,25,0.45131,33,0.88731,33,0.89050,5,-2.1408,3,-2.6707,63,2.06398,10,-1.0027
ENSG00000155324,GRAMD2B,95,1.21484,56,0.15953,80,0.75252,13,-2.2272,7,-3.0793,145,1.80632,31,-0.7487
ENSG00000164904,ALDH7A1,128,1.44701,39,-0.6997,80,0.43202,28,-1.3971,24,-1.5014,119,1.09040,49,-0.3472
ENSG00000164902,PHAX,90,-0.2051,124,0.32695,170,0.85042,87,-0.2914,94,-0.1246,130,0.40196,59,-0.8198
ENSG00000164241,C5orf63,36,0.99874,25,0.24334,44,1.19287,16,-0.5503,6,-1.8517,27,0.37894,5,-2.0459
ENSG00000145794,MEGF10,39,0.89343,16,-0.6368,27,0.18814,12,-1.2287,3,-2.9648,67,1.73220,35,0.58096
ENSG00000164244,PRRC1,9,-0.3607,20,0.96513,7,-0.5889,4,-1.7027,14,0.43675,29,1.68189,6,-0.9457
ENSG00000205279,CTXN3,41,0.29502,17,-1.1062,18,-0.9867,11,-1.9701,59,0.99214,54,0.70950,61,0.91790
ENSG00000245937,LINC01184,30,-0.3716,59,0.71955,34,-0.1658,40,0.08005,35,-0.1374,31,-0.2921,43,0.19553
ENSG00000064651,SLC12A2,62,-0.5809,155,0.93501,102,0.24404,111,0.49198,64,-0.5327,62,-0.5376,59,-0.6129
ENSG00000066583,ISOC1,5,-1.4754,12,-0.2088,5,-1.4084,24,1.27296,7,-0.9451,23,0.86611,11,-0.2612
ENSG00000198108,CHSY3,1,-2.7585,15,0.52742,8,-0.4803,19,1.24028,10,-0.1292,10,-0.1846,6,-0.7575
ENSG00000169567,HINT1,318,-0.5337,224,-1.0184,170,-1.4342,406,-0.1314,633,0.69707,302,-0.5670,961,1.33168
ENSG00000186687,LYRM7,97,-0.3155,145,0.35153,186,0.76672,131,0.24176,83,-0.5627,136,0.25441,58,-1.0723
ENSG00000158985,CDC42SE2,135,-0.5783,145,-0.4148,222,0.25216,225,0.35600,166,-0.2277,211,0.16796,228,0.29740
ENSG00000158987,RAPGEF6,19,-0.4863,67,1.63234,22,-0.1914,29,0.30442,15,-0.8052,17,-0.6015,15,-0.7879
ENSG00000217128,FNIP1,17,-1.1006,64,1.09976,34,0.05472,28,-0.2587,36,0.19569,43,0.42822,27,-0.2940
ENSG00000164398,ACSL6,217,-0.1616,295,0.34070,318,0.46616,171,-0.6176,226,-0.0914,368,0.70630,239,0.00556
ENSG00000113522,RAD50,140,-0.7048,399,1.03650,463,1.29871,160,-0.5421,225,0.09394,192,-0.1636,79,-1.5101
ENSG00000131437,KIF3A,227,-1.6980,988,0.69433,1269,1.12349,644,-0.0022,908,0.63151,352,-0.9347,280,-1.2820
ENSG00000164402,SEPTIN8,172,-0.5010,230,-0.0066,245,0.09775,245,0.12374,238,0.05565,203,-0.1981,303,0.43674
ENSG00000198944,SOWAHA,186,1.81799,23,-1.8202,35,-1.1786,10,-3.3170,62,-0.3728,168,1.30817,92,0.29999
ENSG00000164403,SHROOM1,14,0.55475,14,0.47242,4,-1.4415,15,0.65782,2,-2.1892,12,0.18091,9,-0.2704
ENSG00000164405,UQCRQ,300,0.05098,134,-1.1949,123,-1.3216,236,-0.4033,376,0.46449,248,-0.2567,641,1.31959
ENSG00000072364,AFF4,90,-0.2360,178,0.88589,159,0.69439,79,-0.5214,95,-0.1472,123,0.27953,72,-0.5601
ENSG00000155329,ZCCHC10,18,-0.7847,34,0.24642,52,0.92781,27,-0.1742,31,0.08797,34,0.24922,23,-0.3417
ENSG00000170606,HSPA4,65,-0.9344,114,0.00642,158,0.53522,99,-0.2650,188,0.95499,90,-0.3568,83,-0.4862
ENSG00000053108,FSTL4,11,-0.9089,24,0.35916,8,-1.2476,21,0.23023,36,1.20204,4,-2.0896,15,-0.3377
ENSG00000113583,C5orf15,12,-1.2102,25,-0.0366,21,-0.3410,29,0.19273,30,0.22799,46,0.90420,25,-0.0842
ENSG00000213585,VDAC1,134,-0.9784,215,-0.1756,135,-0.8968,245,0.03593,389,0.90224,204,-0.2584,313,0.42062
ENSG00000113558,SKP1,373,-0.5420,366,-0.5283,373,-0.4997,476,-0.1463,732,0.65714,515,0.00618,750,0.61560
ENSG00000113575,PPP2CA,143,-1.0633,215,-0.3612,204,-0.4459,331,0.41059,360,0.51835,248,-0.1405,316,0.24574
ENSG00000006837,CDKL3,21,-0.0081,28,0.43816,52,1.49868,16,-0.5191,12,-0.9494,28,0.46468,11,-1.0034
ENSG00000119048,UBE2B,109,-0.5063,161,0.14916,166,0.19918,153,0.08040,157,0.11837,141,-0.0605,155,0.08918
ENSG00000237190,CDKN2AIPNL,32,-0.4946,22,-1.0314,40,-0.1247,53,0.41186,53,0.36596,40,-0.1181,44,0.04104
ENSG00000043143,JADE2,29,-0.4225,32,-0.2412,38,0.02390,40,0.11312,40,0.09067,57,0.67166,29,-0.4059
ENSG00000152700,SAR1B,48,-0.0987,49,-0.0834,47,-0.1510,50,-0.0437,53,0.05237,78,0.66735,38,-0.4503
ENSG00000113615,SEC24A,12,-0.5005,24,0.67760,10,-0.7264,18,0.30022,17,0.10631,17,0.08692,11,-0.5382
ENSG00000164615,CAMLG,84,-0.8423,120,-0.2324,117,-0.2790,165,0.34929,167,0.32447,139,-0.0009,158,0.20443
