"ENSEMBL","spd"
"ENSG00000214376","SpD07-L1/M"
"ENSG00000254343","SpD07-L1/M"
"ENSG00000269439","SpD07-L1/M"
"ENSG00000133059","SpD07-L1/M"
"ENSG00000268038","SpD07-L1/M"
"ENSG00000175768","SpD07-L1/M"
"ENSG00000137491","SpD07-L1/M"
"ENSG00000068976","SpD07-L1/M"
"ENSG00000154265","SpD07-L1/M"
"ENSG00000148362","SpD07-L1/M"
"ENSG00000204767","SpD07-L1/M"
"ENSG00000161921","SpD07-L1/M"
"ENSG00000170537","SpD07-L1/M"
"ENSG00000136161","SpD07-L1/M"
"ENSG00000285367","SpD07-L1/M"
"ENSG00000262223","SpD07-L1/M"
"ENSG00000156140","SpD07-L1/M"
"ENSG00000125459","SpD07-L1/M"
"ENSG00000138641","SpD07-L1/M"
"ENSG00000182810","SpD07-L1/M"
"ENSG00000126581","SpD07-L1/M"
"ENSG00000169193","SpD07-L1/M"
"ENSG00000038382","SpD07-L1/M"
"ENSG00000162604","SpD07-L1/M"
"ENSG00000102606","SpD07-L1/M"
"ENSG00000196338","SpD07-L1/M"
"ENSG00000137822","SpD07-L1/M"
"ENSG00000185339","SpD07-L1/M"
"ENSG00000273382","SpD07-L1/M"
"ENSG00000128606","SpD07-L1/M"
"ENSG00000272841","SpD07-L1/M"
"ENSG00000178301","SpD07-L1/M"
"ENSG00000166024","SpD07-L1/M"
"ENSG00000158023","SpD07-L1/M"
"ENSG00000108691","SpD07-L1/M"
"ENSG00000108443","SpD07-L1/M"
"ENSG00000234171","SpD07-L1/M"
"ENSG00000172766","SpD07-L1/M"
"ENSG00000090104","SpD07-L1/M"
"ENSG00000049883","SpD07-L1/M"
"ENSG00000074266","SpD07-L1/M"
"ENSG00000123080","SpD07-L1/M"
"ENSG00000101945","SpD07-L1/M"
"ENSG00000123595","SpD07-L1/M"
"ENSG00000163638","SpD07-L1/M"
"ENSG00000162595","SpD07-L1/M"
"ENSG00000165899","SpD07-L1/M"
"ENSG00000108592","SpD07-L1/M"
"ENSG00000214046","SpD07-L1/M"
"ENSG00000160305","SpD07-L1/M"
"ENSG00000174227","SpD07-L1/M"
"ENSG00000284642","SpD07-L1/M"
"ENSG00000247626","SpD07-L1/M"
"ENSG00000106823","SpD07-L1/M"
"ENSG00000162174","SpD07-L1/M"
"ENSG00000105559","SpD07-L1/M"
"ENSG00000259577","SpD07-L1/M"
"ENSG00000259865","SpD07-L1/M"
"ENSG00000196876","SpD07-L1/M"
"ENSG00000228474","SpD07-L1/M"
"ENSG00000138095","SpD07-L1/M"
"ENSG00000205220","SpD07-L1/M"
"ENSG00000172014","SpD07-L1/M"
"ENSG00000148444","SpD07-L1/M"
"ENSG00000135636","SpD07-L1/M"
"ENSG00000110060","SpD07-L1/M"
"ENSG00000162618","SpD07-L1/M"
"ENSG00000083290","SpD07-L1/M"
"ENSG00000163513","SpD07-L1/M"
"ENSG00000176273","SpD07-L1/M"
"ENSG00000163596","SpD07-L1/M"
"ENSG00000149483","SpD07-L1/M"
"ENSG00000177370","SpD07-L1/M"
"ENSG00000143369","SpD07-L1/M"
"ENSG00000268205","SpD07-L1/M"
"ENSG00000144535","SpD07-L1/M"
"ENSG00000104774","SpD07-L1/M"
"ENSG00000232300","SpD07-L1/M"
"ENSG00000181026","SpD07-L1/M"
"ENSG00000134824","SpD07-L1/M"
"ENSG00000132603","SpD07-L1/M"
"ENSG00000236859","SpD07-L1/M"
"ENSG00000144596","SpD07-L1/M"
"ENSG00000154188","SpD07-L1/M"
"ENSG00000166477","SpD07-L1/M"
"ENSG00000144040","SpD07-L1/M"
"ENSG00000196151","SpD07-L1/M"
"ENSG00000134779","SpD07-L1/M"
"ENSG00000151726","SpD07-L1/M"
"ENSG00000168906","SpD07-L1/M"
"ENSG00000154928","SpD07-L1/M"
"ENSG00000184602","SpD07-L1/M"
"ENSG00000136002","SpD07-L1/M"
"ENSG00000164796","SpD07-L1/M"
"ENSG00000131370","SpD07-L1/M"
"ENSG00000143793","SpD07-L1/M"
"ENSG00000287380","SpD07-L1/M"
"ENSG00000167565","SpD07-L1/M"
"ENSG00000178057","SpD07-L1/M"
"ENSG00000180155","SpD07-L1/M"
"ENSG00000250072","SpD07-L1/M"
"ENSG00000103066","SpD07-L1/M"
"ENSG00000251192","SpD07-L1/M"
"ENSG00000271824","SpD07-L1/M"
"ENSG00000184060","SpD07-L1/M"
"ENSG00000004700","SpD07-L1/M"
"ENSG00000160072","SpD07-L1/M"
"ENSG00000088876","SpD07-L1/M"
"ENSG00000163864","SpD07-L1/M"
"ENSG00000104907","SpD07-L1/M"
"ENSG00000100227","SpD07-L1/M"
"ENSG00000129657","SpD07-L1/M"
"ENSG00000261342","SpD07-L1/M"
"ENSG00000163328","SpD07-L1/M"
"ENSG00000143553","SpD07-L1/M"
"ENSG00000103152","SpD07-L1/M"
"ENSG00000266916","SpD07-L1/M"
"ENSG00000170340","SpD07-L1/M"
"ENSG00000006634","SpD07-L1/M"
"ENSG00000117479","SpD07-L1/M"
"ENSG00000163453","SpD07-L1/M"
"ENSG00000008083","SpD07-L1/M"
"ENSG00000089057","SpD07-L1/M"
"ENSG00000272479","SpD07-L1/M"
"ENSG00000162924","SpD07-L1/M"
"ENSG00000119965","SpD07-L1/M"
"ENSG00000101412","SpD07-L1/M"
"ENSG00000243943","SpD07-L1/M"
"ENSG00000133619","SpD07-L1/M"
"ENSG00000040199","SpD07-L1/M"
"ENSG00000122958","SpD07-L1/M"
"ENSG00000154258","SpD07-L1/M"
"ENSG00000066468","SpD07-L1/M"
"ENSG00000185774","SpD07-L1/M"
"ENSG00000128536","SpD07-L1/M"
"ENSG00000120594","SpD07-L1/M"
"ENSG00000204231","SpD07-L1/M"
"ENSG00000053371","SpD07-L1/M"
"ENSG00000169035","SpD07-L1/M"
"ENSG00000130734","SpD07-L1/M"
"ENSG00000027001","SpD07-L1/M"
"ENSG00000286602","SpD07-L1/M"
"ENSG00000067992","SpD07-L1/M"
"ENSG00000070413","SpD07-L1/M"
"ENSG00000235954","SpD07-L1/M"
"ENSG00000173848","SpD07-L1/M"
"ENSG00000112394","SpD07-L1/M"
"ENSG00000197329","SpD07-L1/M"
"ENSG00000025293","SpD07-L1/M"
"ENSG00000104691","SpD07-L1/M"
"ENSG00000244968","SpD07-L1/M"
"ENSG00000053254","SpD07-L1/M"
"ENSG00000174516","SpD07-L1/M"
"ENSG00000112852","SpD07-L1/M"
"ENSG00000128298","SpD07-L1/M"
"ENSG00000205559","SpD07-L1/M"
"ENSG00000169925","SpD07-L1/M"
"ENSG00000124207","SpD07-L1/M"
"ENSG00000070882","SpD07-L1/M"
"ENSG00000138663","SpD07-L1/M"
"ENSG00000171443","SpD07-L1/M"
"ENSG00000111554","SpD07-L1/M"
"ENSG00000158089","SpD07-L1/M"
"ENSG00000128973","SpD07-L1/M"
"ENSG00000169629","SpD07-L1/M"
"ENSG00000064932","SpD07-L1/M"
"ENSG00000235173","SpD07-L1/M"
"ENSG00000197296","SpD07-L1/M"
"ENSG00000119655","SpD07-L1/M"
"ENSG00000118898","SpD07-L1/M"
"ENSG00000101417","SpD07-L1/M"
"ENSG00000215126","SpD07-L1/M"
"ENSG00000137720","SpD07-L1/M"
"ENSG00000175110","SpD07-L1/M"
"ENSG00000215424","SpD07-L1/M"
"ENSG00000171488","SpD07-L1/M"
"ENSG00000144504","SpD07-L1/M"
"ENSG00000141741","SpD07-L1/M"
"ENSG00000174851","SpD07-L1/M"
"ENSG00000143924","SpD07-L1/M"
"ENSG00000166860","SpD07-L1/M"
"ENSG00000173875","SpD07-L1/M"
"ENSG00000114859","SpD07-L1/M"
"ENSG00000230487","SpD07-L1/M"
"ENSG00000136878","SpD07-L1/M"
"ENSG00000179603","SpD07-L1/M"
"ENSG00000063761","SpD07-L1/M"
"ENSG00000143353","SpD07-L1/M"
"ENSG00000213186","SpD07-L1/M"
"ENSG00000181991","SpD07-L1/M"
"ENSG00000025800","SpD07-L1/M"
"ENSG00000179104","SpD07-L1/M"
"ENSG00000160862","SpD07-L1/M"
"ENSG00000197857","SpD07-L1/M"
"ENSG00000068354","SpD07-L1/M"
"ENSG00000166206","SpD07-L1/M"
"ENSG00000148606","SpD07-L1/M"
"ENSG00000160282","SpD07-L1/M"
"ENSG00000172889","SpD07-L1/M"
"ENSG00000176148","SpD07-L1/M"
"ENSG00000125827","SpD07-L1/M"
"ENSG00000115282","SpD07-L1/M"
"ENSG00000159259","SpD07-L1/M"
"ENSG00000142961","SpD07-L1/M"
"ENSG00000101191","SpD07-L1/M"
"ENSG00000164713","SpD07-L1/M"
"ENSG00000082293","SpD07-L1/M"
"ENSG00000170222","SpD07-L1/M"
"ENSG00000123243","SpD07-L1/M"
"ENSG00000244242","SpD07-L1/M"
"ENSG00000103356","SpD07-L1/M"
"ENSG00000136247","SpD07-L1/M"
"ENSG00000214530","SpD07-L1/M"
"ENSG00000147852","SpD07-L1/M"
"ENSG00000234771","SpD07-L1/M"
"ENSG00000010282","SpD07-L1/M"
"ENSG00000112308","SpD07-L1/M"
"ENSG00000124784","SpD07-L1/M"
"ENSG00000164576","SpD07-L1/M"
"ENSG00000143224","SpD07-L1/M"
"ENSG00000276462","SpD07-L1/M"
"ENSG00000106799","SpD07-L1/M"
"ENSG00000116791","SpD07-L1/M"
"ENSG00000083544","SpD07-L1/M"
"ENSG00000167840","SpD07-L1/M"
"ENSG00000146670","SpD07-L1/M"
"ENSG00000131043","SpD07-L1/M"
"ENSG00000271270","SpD07-L1/M"
"ENSG00000019144","SpD07-L1/M"
"ENSG00000204520","SpD07-L1/M"
"ENSG00000138449","SpD07-L1/M"
"ENSG00000113742","SpD07-L1/M"
"ENSG00000286671","SpD07-L1/M"
"ENSG00000114520","SpD07-L1/M"
"ENSG00000086717","SpD07-L1/M"
"ENSG00000197568","SpD07-L1/M"
"ENSG00000112902","SpD07-L1/M"
"ENSG00000047315","SpD07-L1/M"
"ENSG00000162419","SpD07-L1/M"
"ENSG00000138386","SpD07-L1/M"
"ENSG00000154330","SpD07-L1/M"
"ENSG00000213918","SpD07-L1/M"
"ENSG00000152595","SpD07-L1/M"
"ENSG00000180543","SpD07-L1/M"
"ENSG00000104142","SpD07-L1/M"
"ENSG00000035141","SpD07-L1/M"
"ENSG00000166224","SpD07-L1/M"
"ENSG00000077463","SpD07-L1/M"
"ENSG00000114993","SpD07-L1/M"
"ENSG00000120333","SpD07-L1/M"
"ENSG00000064989","SpD07-L1/M"
"ENSG00000007341","SpD07-L1/M"
"ENSG00000002016","SpD07-L1/M"
"ENSG00000214413","SpD07-L1/M"
"ENSG00000149970","SpD07-L1/M"
"ENSG00000086730","SpD07-L1/M"
"ENSG00000038295","SpD07-L1/M"
"ENSG00000086300","SpD07-L1/M"
"ENSG00000123064","SpD07-L1/M"
"ENSG00000132432","SpD07-L1/M"
"ENSG00000143322","SpD07-L1/M"
"ENSG00000128016","SpD07-L1/M"
"ENSG00000181817","SpD07-L1/M"
"ENSG00000176907","SpD07-L1/M"
"ENSG00000129757","SpD07-L1/M"
"ENSG00000147036","SpD07-L1/M"
"ENSG00000141219","SpD07-L1/M"
"ENSG00000105426","SpD07-L1/M"
"ENSG00000144868","SpD07-L1/M"
"ENSG00000162600","SpD07-L1/M"
"ENSG00000115129","SpD07-L1/M"
"ENSG00000106991","SpD07-L1/M"
"ENSG00000111181","SpD07-L1/M"
"ENSG00000261451","SpD07-L1/M"
"ENSG00000224897","SpD07-L1/M"
"ENSG00000105619","SpD07-L1/M"
"ENSG00000040487","SpD07-L1/M"
"ENSG00000248485","SpD07-L1/M"
"ENSG00000242265","SpD07-L1/M"
"ENSG00000095015","SpD07-L1/M"
"ENSG00000123552","SpD07-L1/M"
"ENSG00000134321","SpD07-L1/M"
"ENSG00000119943","SpD07-L1/M"
"ENSG00000151353","SpD07-L1/M"
"ENSG00000204147","SpD07-L1/M"
"ENSG00000146826","SpD07-L1/M"
"ENSG00000131016","SpD07-L1/M"
"ENSG00000100592","SpD07-L1/M"
"ENSG00000225706","SpD07-L1/M"
"ENSG00000187051","SpD07-L1/M"
"ENSG00000271576","SpD07-L1/M"
"ENSG00000247157","SpD07-L1/M"
"ENSG00000092068","SpD07-L1/M"
"ENSG00000103365","SpD07-L1/M"
"ENSG00000142599","SpD07-L1/M"
"ENSG00000123836","SpD07-L1/M"
"ENSG00000063244","SpD07-L1/M"
"ENSG00000205670","SpD07-L1/M"
"ENSG00000007062","SpD07-L1/M"
"ENSG00000152154","SpD07-L1/M"
"ENSG00000147789","SpD07-L1/M"
"ENSG00000168826","SpD07-L1/M"
"ENSG00000168944","SpD07-L1/M"
"ENSG00000229980","SpD07-L1/M"
"ENSG00000159714","SpD07-L1/M"
"ENSG00000145451","SpD07-L1/M"
"ENSG00000196767","SpD07-L1/M"
"ENSG00000030582","SpD07-L1/M"
"ENSG00000126970","SpD07-L1/M"
"ENSG00000276045","SpD07-L1/M"
"ENSG00000101844","SpD07-L1/M"
"ENSG00000136935","SpD07-L1/M"
"ENSG00000145526","SpD07-L1/M"
"ENSG00000148824","SpD07-L1/M"
"ENSG00000051009","SpD07-L1/M"
"ENSG00000094631","SpD07-L1/M"
"ENSG00000234745","SpD07-L1/M"
"ENSG00000158623","SpD07-L1/M"
"ENSG00000147533","SpD07-L1/M"
"ENSG00000123901","SpD07-L1/M"
"ENSG00000101134","SpD07-L1/M"
"ENSG00000155959","SpD07-L1/M"
"ENSG00000182544","SpD07-L1/M"
"ENSG00000070759","SpD07-L1/M"
"ENSG00000164106","SpD07-L1/M"
"ENSG00000040633","SpD07-L1/M"
"ENSG00000164180","SpD07-L1/M"
"ENSG00000130520","SpD07-L1/M"
"ENSG00000170430","SpD07-L1/M"
"ENSG00000110497","SpD07-L1/M"
"ENSG00000054690","SpD07-L1/M"
"ENSG00000182934","SpD07-L1/M"
"ENSG00000114503","SpD07-L1/M"
"ENSG00000183098","SpD07-L1/M"
"ENSG00000149305","SpD07-L1/M"
"ENSG00000043462","SpD07-L1/M"
"ENSG00000124444","SpD07-L1/M"
"ENSG00000100577","SpD07-L1/M"
"ENSG00000107175","SpD07-L1/M"
"ENSG00000242252","SpD07-L1/M"
"ENSG00000174749","SpD07-L1/M"
"ENSG00000131778","SpD07-L1/M"
"ENSG00000169403","SpD07-L1/M"
"ENSG00000287135","SpD07-L1/M"
"ENSG00000198873","SpD07-L1/M"
"ENSG00000285517","SpD07-L1/M"
"ENSG00000151687","SpD07-L1/M"
"ENSG00000099203","SpD07-L1/M"
"ENSG00000179021","SpD07-L1/M"
"ENSG00000163406","SpD07-L1/M"
"ENSG00000236819","SpD07-L1/M"
"ENSG00000221829","SpD07-L1/M"
"ENSG00000224281","SpD07-L1/M"
"ENSG00000169683","SpD07-L1/M"
"ENSG00000239672","SpD07-L1/M"
"ENSG00000183807","SpD07-L1/M"
"ENSG00000184787","SpD07-L1/M"
"ENSG00000008282","SpD07-L1/M"
"ENSG00000118308","SpD07-L1/M"
"ENSG00000139767","SpD07-L1/M"
"ENSG00000153071","SpD07-L1/M"
"ENSG00000144550","SpD07-L1/M"
"ENSG00000166387","SpD07-L1/M"
"ENSG00000173548","SpD07-L1/M"
"ENSG00000197180","SpD07-L1/M"
"ENSG00000120860","SpD07-L1/M"
"ENSG00000153406","SpD07-L1/M"
"ENSG00000150054","SpD07-L1/M"
"ENSG00000162613","SpD07-L1/M"
"ENSG00000233828","SpD07-L1/M"
"ENSG00000247796","SpD07-L1/M"
"ENSG00000106070","SpD07-L1/M"
"ENSG00000132294","SpD07-L1/M"
"ENSG00000185634","SpD07-L1/M"
"ENSG00000162729","SpD07-L1/M"
"ENSG00000152558","SpD07-L1/M"
"ENSG00000151276","SpD07-L1/M"
"ENSG00000128683","SpD07-L1/M"
"ENSG00000187955","SpD07-L1/M"
"ENSG00000175984","SpD07-L1/M"
"ENSG00000221988","SpD07-L1/M"
"ENSG00000118971","SpD07-L1/M"
"ENSG00000136940","SpD07-L1/M"
"ENSG00000163812","SpD07-L1/M"
"ENSG00000135763","SpD07-L1/M"
"ENSG00000125753","SpD07-L1/M"
"ENSG00000089289","SpD07-L1/M"
"ENSG00000135318","SpD07-L1/M"
"ENSG00000198680","SpD07-L1/M"
"ENSG00000287677","SpD07-L1/M"
"ENSG00000072071","SpD07-L1/M"
"ENSG00000171587","SpD07-L1/M"
"ENSG00000135540","SpD07-L1/M"
"ENSG00000086827","SpD07-L1/M"
"ENSG00000197217","SpD07-L1/M"
"ENSG00000069509","SpD07-L1/M"
"ENSG00000115935","SpD07-L1/M"
"ENSG00000158411","SpD07-L1/M"
"ENSG00000186020","SpD07-L1/M"
"ENSG00000138593","SpD07-L1/M"
"ENSG00000182132","SpD07-L1/M"
"ENSG00000100445","SpD07-L1/M"
"ENSG00000100243","SpD07-L1/M"
"ENSG00000165661","SpD07-L1/M"
"ENSG00000147687","SpD07-L1/M"
"ENSG00000197019","SpD07-L1/M"
"ENSG00000104324","SpD07-L1/M"
"ENSG00000105197","SpD07-L1/M"
"ENSG00000131409","SpD07-L1/M"
"ENSG00000235092","SpD07-L1/M"
"ENSG00000086598","SpD07-L1/M"
"ENSG00000181315","SpD07-L1/M"
"ENSG00000213123","SpD07-L1/M"
"ENSG00000111653","SpD07-L1/M"
"ENSG00000101546","SpD07-L1/M"
"ENSG00000113356","SpD07-L1/M"
"ENSG00000186792","SpD07-L1/M"
"ENSG00000088930","SpD07-L1/M"
"ENSG00000094914","SpD07-L1/M"
"ENSG00000105327","SpD07-L1/M"
"ENSG00000135316","SpD07-L1/M"
"ENSG00000140044","SpD07-L1/M"
"ENSG00000186866","SpD07-L1/M"
"ENSG00000053372","SpD07-L1/M"
"ENSG00000081985","SpD07-L1/M"
"ENSG00000138061","SpD07-L1/M"
"ENSG00000027697","SpD07-L1/M"
"ENSG00000224795","SpD07-L1/M"
"ENSG00000072864","SpD07-L1/M"
"ENSG00000251369","SpD07-L1/M"
"ENSG00000121281","SpD07-L1/M"
"ENSG00000101470","SpD07-L1/M"
"ENSG00000198369","SpD07-L1/M"
"ENSG00000164221","SpD07-L1/M"
"ENSG00000183337","SpD07-L1/M"
"ENSG00000119632","SpD07-L1/M"
"ENSG00000268516","SpD07-L1/M"
"ENSG00000102931","SpD07-L1/M"
"ENSG00000151327","SpD07-L1/M"
"ENSG00000286388","SpD07-L1/M"
"ENSG00000003137","SpD07-L1/M"
"ENSG00000235823","SpD07-L1/M"
"ENSG00000130165","SpD07-L1/M"
"ENSG00000111231","SpD07-L1/M"
"ENSG00000134444","SpD07-L1/M"
"ENSG00000130958","SpD07-L1/M"
"ENSG00000127837","SpD07-L1/M"
"ENSG00000039139","SpD07-L1/M"
"ENSG00000102904","SpD07-L1/M"
"ENSG00000117318","SpD07-L1/M"
"ENSG00000273033","SpD07-L1/M"
"ENSG00000033170","SpD07-L1/M"
"ENSG00000123643","SpD07-L1/M"
"ENSG00000114315","SpD07-L1/M"
"ENSG00000143515","SpD07-L1/M"
"ENSG00000158815","SpD07-L1/M"
"ENSG00000148090","SpD07-L1/M"
"ENSG00000178149","SpD07-L1/M"
"ENSG00000132854","SpD07-L1/M"
"ENSG00000185813","SpD07-L1/M"
"ENSG00000121481","SpD07-L1/M"
"ENSG00000198919","SpD07-L1/M"
"ENSG00000116906","SpD07-L1/M"
"ENSG00000197265","SpD07-L1/M"
"ENSG00000118705","SpD07-L1/M"
"ENSG00000130717","SpD07-L1/M"
"ENSG00000137492","SpD07-L1/M"
"ENSG00000088179","SpD07-L1/M"
"ENSG00000010327","SpD07-L1/M"
"ENSG00000101439","SpD07-L1/M"
"ENSG00000004468","SpD07-L1/M"
"ENSG00000233184","SpD07-L1/M"
"ENSG00000115641","SpD07-L1/M"
"ENSG00000100678","SpD07-L1/M"
"ENSG00000090905","SpD07-L1/M"
"ENSG00000128513","SpD07-L1/M"
"ENSG00000084731","SpD07-L1/M"
"ENSG00000172748","SpD07-L1/M"
"ENSG00000164068","SpD07-L1/M"
"ENSG00000151135","SpD07-L1/M"
"ENSG00000119729","SpD07-L1/M"
"ENSG00000100416","SpD07-L1/M"
"ENSG00000197496","SpD07-L1/M"
"ENSG00000110274","SpD07-L1/M"
"ENSG00000240849","SpD07-L1/M"
"ENSG00000215014","SpD07-L1/M"
"ENSG00000175866","SpD07-L1/M"
"ENSG00000105137","SpD07-L1/M"
"ENSG00000105655","SpD07-L1/M"
"ENSG00000234377","SpD07-L1/M"
"ENSG00000116194","SpD07-L1/M"
"ENSG00000105926","SpD07-L1/M"
"ENSG00000138617","SpD07-L1/M"
"ENSG00000100628","SpD07-L1/M"
"ENSG00000137161","SpD07-L1/M"
"ENSG00000039650","SpD07-L1/M"
"ENSG00000204852","SpD07-L1/M"
"ENSG00000174231","SpD07-L1/M"
"ENSG00000184221","SpD07-L1/M"
"ENSG00000134882","SpD07-L1/M"
"ENSG00000258655","SpD07-L1/M"
"ENSG00000148925","SpD07-L1/M"
"ENSG00000105894","SpD07-L1/M"
"ENSG00000263004","SpD07-L1/M"
"ENSG00000178662","SpD07-L1/M"
"ENSG00000224905","SpD07-L1/M"
"ENSG00000106459","SpD07-L1/M"
"ENSG00000130779","SpD07-L1/M"
"ENSG00000168490","SpD07-L1/M"
"ENSG00000261824","SpD07-L1/M"
"ENSG00000166770","SpD07-L1/M"
"ENSG00000238142","SpD07-L1/M"
"ENSG00000134343","SpD07-L1/M"
"ENSG00000182141","SpD07-L1/M"
"ENSG00000067064","SpD07-L1/M"
"ENSG00000085982","SpD07-L1/M"
"ENSG00000176542","SpD07-L1/M"
"ENSG00000267053","SpD07-L1/M"
"ENSG00000119900","SpD07-L1/M"
"ENSG00000074370","SpD07-L1/M"
"ENSG00000082269","SpD07-L1/M"
"ENSG00000181072","SpD07-L1/M"
"ENSG00000140307","SpD07-L1/M"
"ENSG00000146243","SpD07-L1/M"
"ENSG00000214652","SpD07-L1/M"
"ENSG00000090520","SpD07-L1/M"
"ENSG00000172175","SpD07-L1/M"
"ENSG00000160410","SpD07-L1/M"
"ENSG00000266412","SpD07-L1/M"
"ENSG00000127191","SpD07-L1/M"
"ENSG00000167491","SpD07-L1/M"
"ENSG00000159086","SpD07-L1/M"
"ENSG00000185862","SpD07-L1/M"
"ENSG00000177058","SpD07-L1/M"
"ENSG00000139323","SpD07-L1/M"
"ENSG00000198924","SpD07-L1/M"
"ENSG00000152689","SpD07-L1/M"
"ENSG00000125650","SpD07-L1/M"
"ENSG00000158552","SpD07-L1/M"
"ENSG00000283886","SpD07-L1/M"
"ENSG00000100360","SpD07-L1/M"
"ENSG00000146122","SpD07-L1/M"
"ENSG00000151773","SpD07-L1/M"
"ENSG00000047365","SpD07-L1/M"
"ENSG00000257093","SpD07-L1/M"
"ENSG00000007402","SpD07-L1/M"
"ENSG00000280383","SpD07-L1/M"
"ENSG00000066044","SpD07-L1/M"
"ENSG00000167771","SpD07-L1/M"
"ENSG00000196169","SpD07-L1/M"
