ID,Description,NES,core_enrichment_symbol,spd
GO:0007008,outer mitochondrial membrane organization,-1.818015966739972,MTCH2/MTX2/SAMM50/TOMM6/HSPA4/TOMM22/HSP90AA1/TOMM7/LOC107986346/TOMM5,SpD05-L5
GO:0045040,protein insertion into mitochondrial outer membrane,-1.818015966739972,MTCH2/MTX2/SAMM50/TOMM6/HSPA4/TOMM22/HSP90AA1/TOMM7/LOC107986346/TOMM5,SpD05-L5
GO:0022404,molting cycle process,1.6149868536023149,IGFBP5/NUMA1/LGR5/HDAC1/ERCC2/ACVR1B/PUM2/APCDD1/SOX9/TGFB2/LGR4/BCL2/FARP2/ZDHHC21/NAGLU/INTU/FZD3/LRP4/SAV1/LRIG1/SMO,SpD05-L5
GO:0022405,hair cycle process,1.6149868536023149,IGFBP5/NUMA1/LGR5/HDAC1/ERCC2/ACVR1B/PUM2/APCDD1/SOX9/TGFB2/LGR4/BCL2/FARP2/ZDHHC21/NAGLU/INTU/FZD3/LRP4/SAV1/LRIG1/SMO,SpD05-L5
GO:0043604,amide biosynthetic process,-1.547898903817032,CERS1/MPC2/VAPA/FH/ACSF3/SMPD1/ACSL6/PDK3/PPCS/PAM/SPTLC1/GCLC/SPTSSB/CERS4/AGMAT/CEBPA/CHAC1/ASL/B3GALT4/ORMDL2/ST8SIA4/PANK1/ACAT1/TECR/BCKDK/PDHA1/ACSL1/ORMDL1/HAGH/SPHK1/ACLY/ARG2/MECR/SLC1A1/ST3GAL5/PPT1/SMPD2/PPCDC/HSD17B12/ACSS2/MLYCD/PDHB/ACACA/B3GALT2/ELOVL1/ASAH1/ACSL3/ACOT7/GBA1/DLD/ABCA8/SLC25A15/SPTLC2/UGT8/CARNS1/FA2H,SpD05-L5
GO:0010976,positive regulation of neuron projection development,1.5056064848248576,RGMA/CBFA2T2/DPYSL3/KAT2B/BAIAP2/DDR1/TUBB2B/FGFR1/PRKD1/FLNA/DDR2/NTRK2/PACSIN1/PTK2B/PUM2/ARHGAP35/NTRK3/IL1RAPL1/PLXNB2/DBN1/ABL2/DISC1/ATP1B2/DAB2IP/LRRC7/APOE/CFLAR/FZD1/RETREG3/ADNP/KIDINS220/IGF1R/DVL1/CAMK1D/TOX/ITGA3/SHOC2/LTK/RAPGEF1/TIAM1/EEF2K/CAPRIN2/TENM3/FES/RAP1A/SLC30A1/P3H1/CUX2/ARSB/MDK/KATNB1,SpD05-L5
GO:0030901,midbrain development,-1.6573713897286573,CCDC14/HSPA5/WNT2/NDRG2/SOS1/RYK/INA/SUDS3/PADI2/OTX1/KDM7A/SIRT2/YWHAE/YWHAH/LDHA/YWHAQ/NR4A2/UCHL5/SYNGR3/DYNLL1/CDC42/NDUFS3/COX6B1/CNP/ATP5PB/CKB/ATP5PF/CALM2/UQCRQ/MAG/PLP1,SpD05-L5
GO:0045727,positive regulation of translation,-1.6046066487265576,EIF2AK4/OTUD6B/SH3BGRL/FASTKD3/KHDRBS1/POLR2G/HABP4/PAIP1/RPS27L/NPM1/RBM3/PTAFR/METTL8/EIF5A/YBX1/MPV17L2/YTHDF3/METTL5/ITGA2/CYP1B1/NGRN/SSB/RMND1/PRMT1/PLD1/SLC35A4/FASTKD2/ELAVL1/ABCF1/PYM1/MTOR/RPL5/GUF1/COA3/YTHDF2/EIF4G1/ZCCHC4/NCK1/EIF4G3/USP16/PRKCH/TRUB2/FXR1/RPL26/EIF4G2/EIF6/C1QBP/TRMT10C/CSDE1/DHX36/UQCC2/PINK1/PKM/PRKDC/DDX3X,SpD05-L5
GO:0030326,embryonic limb morphogenesis,1.6159919699455634,MAP3K20/FBXW4/ZBTB16/HDAC1/FGFR1/WDPCP/NOTCH2/SP9/MBNL1/MSX1/RECK/ZNF358/TGFB2/CHD7/GLI3/TBX3/GJA1/RDH10/TBC1D32/MKS1/PBX2/SKI/INTU/LRP4,SpD05-L5
GO:0035113,embryonic appendage morphogenesis,1.6159919699455634,MAP3K20/FBXW4/ZBTB16/HDAC1/FGFR1/WDPCP/NOTCH2/SP9/MBNL1/MSX1/RECK/ZNF358/TGFB2/CHD7/GLI3/TBX3/GJA1/RDH10/TBC1D32/MKS1/PBX2/SKI/INTU/LRP4,SpD05-L5
GO:0046883,regulation of hormone secretion,1.499427308735764,BAIAP3/IRS2/OPRK1/JAK2/GNA11/RAB11FIP3/ADCY5/SLC8B1/GPER1/FGFR1/SYTL4/RAB11FIP1/PFKL/LRRC8A/PRKD1/CD38/PRKCA/NR1D1/TRPM4/GPR68/P2RY1/PRKACA/PDE8B/BRSK2/GALR1/AGT/ABAT/SYT7/SOX11/GLUD1/KLF7/SERP1/NEUROD1/CHD7/CRY2/ACSL4/RFX3/PRKCE/GJA1/STX1A/EDN1/MYRIP/TFR2/CRHR1/LINC02210-CRHR1/ADRA2C/GPR27/UCN/SIRT3,SpD05-L5
GO:0001502,cartilage condensation,1.8773919884125052,THRA/PKD1/BMPR1B/BMP1/MGP/SOX9,SpD05-L5
GO:0098743,cell aggregation,1.8773919884125052,THRA/PKD1/BMPR1B/BMP1/MGP/SOX9,SpD05-L5
GO:0031396,regulation of protein ubiquitination,-1.5068436955996642,GSK3B/RPL23/HAMP/PEF1/FBXO2/SQSTM1/DNAJA3/HSPA1A/HERPUD1/UBE2S/CHFR/CAMLG/UBE2V2/STUB1/RPS7/CDK5/UBQLN1/SPOPL/BEX2/SPHK1/BEX1/RPL5/TGFBR1/AIMP2/PDCD6/PINX1/EPM2A/DNAJA1/ISG15/CEP63/COMMD1/PRMT3/HSP90AA1/UBE2N/SEPTIN4/PLAA/UBE2V1/PSEN1/FBXW7/UBXN1/GABARAP/PPIA/CUL3/UBB/RBX1/PARK7/SVBP/IVNS1ABP/CENPX/SPRY2/UBE3A/PINK1/SKP1/BEX3/DDX3X/LAPTM5,SpD05-L5
GO:1903715,regulation of aerobic respiration,-1.7969725970290735,SHMT2/COX7A2L/SLC25A33/NOP53/ISCU/DNAJC15/PARK7/UQCC2/PINK1/BNIP3/COX7A1/COX7A2,SpD05-L5
GO:1901873,regulation of post-translational protein modification,-1.478034357676975,MUL1/GCLC/WASHC1/LOC124908094/LOC124908102/HMG20B/HSPA5/UBE2B/CAV1/SAE1/DCUN1D5/FBXO33/UBE2D1/GNL3/CHP1/GSK3B/RPL23/HAMP/PEF1/FBXO2/SQSTM1/DNAJA3/HSPA1A/HERPUD1/UBE2S/CHFR/CAMLG/UBE2V2/STUB1/RPS7/CDK5/UBQLN1/COPS5/SPOPL/COPS6/BEX2/SPHK1/BEX1/RPL5/TGFBR1/AIMP2/PDCD6/PINX1/GPS1/EPM2A/DNAJA1/COPS7A/ISG15/COPS9/CEP63/COMMD1/NOP53/PRMT3/HSP90AA1/UBE2N/SEPTIN4/DCUN1D3/PLAA/UBE2V1/PSEN1/FBXW7/ITCH/UBXN1/GABARAP/COPS4/PPIA/CUL3/UBB/RBX1/PARK7/COPS3/SVBP/IVNS1ABP/EGR1/CENPX/SPRY2/UBE3A/PINK1/SKP1/BEX3/DDX3X/LAPTM5/CAPN3,SpD05-L5
GO:0042303,molting cycle,1.8675702351970889,PUM2/PTGS2/FZD6/PPP1R13L/NUMA1/NOTCH1/KRT17/IGFBP5/BCL2/FGF7/ACVR1B/COL6A1/LHX2/APCDD1/SOX9/PDGFA/RBPJ/SAV1/EGFR,SpD06-L2/3
GO:0042633,hair cycle,1.8675702351970889,PUM2/PTGS2/FZD6/PPP1R13L/NUMA1/NOTCH1/KRT17/IGFBP5/BCL2/FGF7/ACVR1B/COL6A1/LHX2/APCDD1/SOX9/PDGFA/RBPJ/SAV1/EGFR,SpD06-L2/3
GO:0086091,regulation of heart rate by cardiac conduction,2.16865824293367,KCNE4/CAMK2D/SCN4B/CACNB2/BIN1/SCN2B/SCN3B/KCND3/CACNA1D/ACE/JUP/KCNA5/KCNJ3,SpD06-L2/3
GO:0007204,positive regulation of cytosolic calcium ion concentration,1.7006820163329497,P2RX7/ASPH/LPAR3/GALR1/PKD1/OPRM1/ABL2/TMBIM6/JPH3/JPH4/BCL2/BAK1/ADCY5/ADCYAP1R1/EDN1/ITGAV/F2R/SPPL3/TRPV1/CIB2/PTK2B/MCHR1/ADCY8/JPH1/PTGER3/S1PR3/NPTN/CD38,SpD06-L2/3
GO:0002832,negative regulation of response to biotic stimulus,-1.698120578592323,SIGIRR/NLRX1/TGFB1/YWHAZ/MUL1/SUSD4/TRIM38/DTX4/NFKBIL1/SMIM30/AHR/NR1H3/ATG12/ATG5/LILRB1/HAVCR2/LYAR/USP38/YTHDF2/METTL3/NR1H2/FGL2/HLA-B/LGALS9/PCBP2/PRDX2/CARD8/USP15/C1QBP/CEP63/TARBP2/ITCH/ISG15/ARG2/PARP1/ARRB2/BANF1/YTHDF3/DUSP10/RNF26/A2M,SpD06-L2/3
GO:0002443,leukocyte mediated immunity,-1.912786442079762,RNF19B/FADD/VAMP7/MSH6/POMC/BST2/FBXO38/CORO1A/SPON2/STX7/KLHL22/CYRIB/LIG4/TLR4/HLA-DRB1/KIT/ADAM17/PTPRC/IL6R/VAMP8/LGALS9/BTN3A2/FERRY3/TUSC2/VAMP2/AP1G1/SVEP1/IRF7/TNFRSF1B/RAB27A/LYN/LAMP1/ERCC1/KLRC3/UNC93B1/STAT6/HLA-DRA/PTGDS/INPP5D/MLH1/PIK3CD/BCL10/C1QBP/PRDX1/NECTIN2/HCST/CD46/C1QB/FCGR3A/CTSH/CALHM6/TRAF2/MALT1/SYK/HSPA8/C1QC/PTAFR/HLA-B/RSAD2/LAT2/DNASE1/SNX4/MICA/C1QA/FCER1G/FCGR1A/B2M/CD84/TREM2/NCKAP1L/ITGB2/HAVCR2/CD74/C3/TYROBP/LILRB1/CX3CR1/LILRB4,SpD07-L1
GO:0002250,adaptive immune response,-1.8207417273522195,JAG1/TNFSF13B/RAPGEF3/HLA-DQB1/TFEB/LGALS1/HMCES/LIME1/TYK2/ZBTB7B/RNF8/CD4/MAD2L2/TMEM98/NOTCH1/PRR7/PRKAA1/DENND1B/EBAG9/RNF19B/FADD/MSH6/FBXO38/STX7/KLHL22/CYRIB/LIG4/TNFRSF14/TLR4/HLA-DRB1/ADAM17/IRF1/PTPRC/IL6R/BTN3A2/CTSL/ADA/SVEP1/PHB1/HLA-DPB1/DBNL/RAP1GAP2/IRF7/TNFRSF1B/ARG2/RAB27A/RIPK2/LYN/ERCC1/UNC93B1/STAT6/MCOLN1/HLA-DRA/INPP5D/MLH1/PIK3CD/PRDM1/TRBC2/BCL10/ALCAM/CTSS/LAIR1/C1QBP/HLA-DMA/NECTIN2/CD46/C1QB/FCGR3A/CTSH/JUNB/SAMSN1/TRAF2/MALT1/HLA-DPA1/SYK/ADCY7/HSPA8/THEMIS/C1QC/HLA-B/ORAI1/RSAD2/LAT2/SIPA1/MICA/KCNJ8/C1QA/FCER1G/FCGR1A/AKIRIN2/B2M/CD84/TREM2/NCKAP1L/HAVCR2/HLA-DMB/CD74/C3/LILRB1/CX3CR1/LILRB4,SpD07-L1
GO:0002252,immune effector process,-1.7377754607792026,VAV3/PRKAA1/DENND1B/PLPP4/EBAG9/IL13RA1/APPL2/RNF19B/FADD/WNT5A/VAMP7/MSH6/PDP2/POMC/BST2/FBXO38/AXL/CORO1A/SPON2/STX7/KLHL22/TRIL/CYRIB/CYBC1/LIMK1/LIG4/TNFRSF14/TLR4/HLA-DRB1/KIT/ADAM17/PTPRC/IL6R/PLD2/FGL2/VAMP8/IFI35/DOCK10/LGALS9/BTN3A2/FERRY3/PLA2G6/PSEN1/TUSC2/ADA/VAMP2/AP1G1/SVEP1/PHB1/IRF7/TNFRSF1B/RAB27A/RIPK2/DOCK11/LYN/GPRC5B/LAMP1/ERCC1/KLRC3/UNC93B1/STAT6/PLA2G5/HLA-DRA/ATP7A/PTGDS/INPP5D/UBE2J1/MLH1/PIK3CD/LRP1/APBB1IP/BCL10/C1QBP/PRDX1/NECTIN2/PTK2/HCST/PRDX2/CD46/C1QB/FCGR3A/CTSH/JUNB/SELENOK/CALHM6/TRAF2/MALT1/SYK/CUEDC2/HSPA8/C1QC/PTAFR/HLA-B/GRN/RSAD2/TCIM/LAT2/DNASE1/SNX4/MICA/LCP1/C1QA/FCER1G/ANGPT1/FCGR1A/DYSF/B2M/CD84/CD22/TREM2/NCKAP1L/ITGB2/ITM2A/HAVCR2/LAPTM5/HLA-DMB/CD74/C3/TYROBP/A2M/LILRB1/CX3CR1/LILRB4,SpD07-L1
GO:0001910,regulation of leukocyte mediated cytotoxicity,-2.1433797223427145,FADD/POMC/STX7/CYRIB/HLA-DRB1/PTPRC/LGALS9/AP1G1/LAMP1/KLRC3/HLA-DRA/NECTIN2/HSPA8/HLA-B/DNASE1/MICA/B2M/NCKAP1L/HAVCR2/TYROBP/LILRB1/CX3CR1,SpD07-L1
GO:0002703,regulation of leukocyte mediated immunity,-1.874782319307168,FADD/VAMP7/POMC/BST2/FBXO38/STX7/KLHL22/CYRIB/TLR4/HLA-DRB1/KIT/PTPRC/VAMP8/LGALS9/FERRY3/AP1G1/SVEP1/TNFRSF1B/LYN/LAMP1/KLRC3/STAT6/HLA-DRA/MLH1/NECTIN2/CD46/CALHM6/TRAF2/MALT1/SYK/HSPA8/PTAFR/HLA-B/RSAD2/DNASE1/SNX4/MICA/FCGR1A/B2M/CD84/TREM2/NCKAP1L/ITGB2/HAVCR2/C3/TYROBP/LILRB1/CX3CR1/LILRB4,SpD07-L1
GO:0006066,alcohol metabolic process,-1.707241384249822,ARV1/ERLIN1/SGPP2/LIPE/TPK1/INPP5J/LIPA/CYP7B1/FDPS/SEC14L2/STARD4/ACSS1/PRKG1/IDH3A/SREBF2/PRKG2/ACAA2/ACO2/HMGCS1/LBR/ACSS2/PRKAA1/LRAT/APOE/CH25H/QKI/SCARB1/APOC1/DPM1/INPP5B/INPP4B/MSMO1/FDXR/OCRL/CEBPA/IGF1/DHCR24/LPCAT3/ABCG4/DHRS4/ACADVL/CAT/LDLR/HSD17B6/CYP27A1/MOXD1/TPI1/IDH3B/ABCA1/LIMA1/SREBF1/NPC1/TM7SF2/PPIP5K2/PARK7/FGFR1/CYP2R1/RETSAT/IMPA2/NAPEPLD/BMP2/SCP2/AKR1C2/GDPD1/QDPR/DPM3/IDH2/COQ3/LCAT/NFKB1/AKR1B1/LEPR/FECH/MINPP1/LDLRAP1/SQLE/INSIG1/DEGS2/PTS/PLPP2/SCARF1/EPHX2/DHDDS/EDNRB/NAAA/OSBPL1A/DISP3/RDH11/CYP51A1/DPAGT1/SC5D/ASAH1/IDI1/ISYNA1/CYP1B1/AKR1A1/CYB5R3/DAB2/PTAFR/GBA1/EBP/VLDLR/CLCN2/NPC2/AKR1C1/AKR7A2/DHFR/ALDH1A1,SpD07-L1
GO:0002366,leukocyte activation involved in immune response,-1.7457244148841649,VAMP7/MSH6/PDP2/CORO1A/LIG4/TLR4/HLA-DRB1/KIT/PTPRC/IL6R/FGL2/VAMP8/IFI35/DOCK10/LGALS9/FERRY3/PSEN1/ADA/VAMP2/AP1G1/RAB27A/RIPK2/DOCK11/LYN/LAMP1/ERCC1/STAT6/HLA-DRA/ATP7A/PTGDS/MLH1/PIK3CD/APBB1IP/CD46/FCGR3A/JUNB/MALT1/SYK/PTAFR/GRN/LAT2/DNASE1/SNX4/LCP1/FCER1G/DYSF/CD84/TREM2/NCKAP1L/ITGB2/ITM2A/HAVCR2/HLA-DMB/CD74/TYROBP/LILRB1/CX3CR1,SpD07-L1
GO:0002449,lymphocyte mediated immunity,-1.776730187422023,PRKAA1/DENND1B/EBAG9/RNF19B/FADD/VAMP7/MSH6/FBXO38/CORO1A/STX7/KLHL22/CYRIB/LIG4/HLA-DRB1/PTPRC/LGALS9/BTN3A2/AP1G1/SVEP1/IRF7/TNFRSF1B/RAB27A/LAMP1/ERCC1/KLRC3/UNC93B1/STAT6/HLA-DRA/INPP5D/MLH1/BCL10/C1QBP/PRDX1/NECTIN2/HCST/CD46/C1QB/FCGR3A/CTSH/CALHM6/TRAF2/MALT1/HSPA8/C1QC/HLA-B/RSAD2/MICA/C1QA/FCER1G/FCGR1A/B2M/TREM2/NCKAP1L/HAVCR2/CD74/C3/LILRB1/LILRB4,SpD07-L1
GO:0002263,cell activation involved in immune response,-1.7714073949247109,VAMP7/MSH6/PDP2/CORO1A/LIG4/TLR4/HLA-DRB1/KIT/PTPRC/IL6R/FGL2/VAMP8/IFI35/DOCK10/LGALS9/FERRY3/PSEN1/ADA/VAMP2/AP1G1/RAB27A/RIPK2/DOCK11/LYN/LAMP1/ERCC1/STAT6/HLA-DRA/ATP7A/PTGDS/MLH1/PIK3CD/LRP1/APBB1IP/CD46/FCGR3A/JUNB/MALT1/SYK/PTAFR/GRN/TCIM/LAT2/DNASE1/SNX4/LCP1/FCER1G/DYSF/CD84/TREM2/NCKAP1L/ITGB2/ITM2A/HAVCR2/HLA-DMB/CD74/TYROBP/LILRB1/CX3CR1,SpD07-L1
GO:0002698,negative regulation of immune effector process,-1.9689748645753071,CD46/CUEDC2/HLA-B/GRN/MICA/ANGPT1/CD84/CD22/NCKAP1L/HAVCR2/A2M/LILRB1/CX3CR1/LILRB4,SpD07-L1
GO:0001911,negative regulation of leukocyte mediated cytotoxicity,-2.1114200289347687,HLA-B/MICA/NCKAP1L/HAVCR2/LILRB1/CX3CR1,SpD07-L1
GO:0031342,negative regulation of cell killing,-2.1114200289347687,HLA-B/MICA/NCKAP1L/HAVCR2/LILRB1/CX3CR1,SpD07-L1
GO:0002704,negative regulation of leukocyte mediated immunity,-2.0036937794503302,CD46/HLA-B/MICA/CD84/NCKAP1L/HAVCR2/LILRB1/CX3CR1/LILRB4,SpD07-L1
GO:0042742,defense response to bacterium,-1.814803071982044,SPON2/ADGRB1/TNFRSF14/TLR4/ADAM17/NAGK/IL6R/NAIP/RPL39/PLA2G6/TUSC2/COLEC12/ISG15/RNF213/VIP/ARG2/RIPK2/RNF31/OPTN/MMRN2/GBP4/NPY/FAU/NFKB1/RPL30/SHARPIN/CASP4/SYK/STAB1/GBP3/SLC15A2/GRN/RBCK1/MICA/TF/CYBA/FCER1G/FCGR1A/RNASE1/AKIRIN2/B2M/SSC5D/VGF/TREM2/HAVCR2,SpD07-L1
GO:0050778,positive regulation of immune response,-1.5085558107486716,RAB29/BAX/FBXL2/VAV3/PRKAA1/DENND1B/PLPP4/WASHC4/SQSTM1/CAV1/STOML2/APPL2/TBK1/IRAK1/FADD/WNT5A/SLC15A3/FBXO38/GPLD1/NEK7/STX7/KLHL22/TRIL/ZDHHC9/CYRIB/CD2AP/LIMK1/PRKCH/EIF2B4/TLR4/HLA-DRB1/MAPKAPK3/NAGK/IRF1/PSPC1/PTPRC/PLD2/NAIP/IFI35/PPT1/LGALS9/BTN3A2/PLA2G6/RPS3/PSEN1/COLEC12/ADA/KAT5/FLOT1/AP1G1/EIF2B1/RPS6KA3/SVEP1/PHB1/HLA-DPB1/TRIM11/GRAMD4/CMTM3/IRF7/DDX3X/PARK7/RIPK2/IFIH1/SOS1/RNF31/LYN/LAMP1/LAMP2/KLRC3/UNC93B1/STAT6/PLA2G5/HLA-DRA/INPP5D/MLH1/PIK3CD/NFKB1/TRBC2/MATR3/BCL10/HMSD/CTSS/UBE2K/TRIM32/SLC39A10/C1QBP/PCBP2/HLA-DMA/NECTIN2/PTK2/TRIM56/CD46/TRAF3/TMEM126A/C1QB/ZDHHC5/C3AR1/TRAF2/MALT1/HLA-DPA1/SYK/CD38/POLR3G/MNDA/HSPA8/THEMIS/C1QC/SLC15A2/PTAFR/LCP2/HLA-B/RSAD2/PTPRS/LAT2/RBCK1/MICA/KCNJ8/CYBA/ZDHHC4/LYPLAL1/C1QA/PELI1/FCER1G/FCGR1A/STING1/BECN1/SPSB3/AKIRIN2/B2M/CD22/TREM2/NCKAP1L/ITGB2/HAVCR2/LAPTM5/HLA-DMB/CD74/C3/TYROBP/EIF2B2/A2M/LILRB1/LILRB4,SpD07-L1
GO:0002283,neutrophil activation involved in immune response,-2.022381064840889,SYK/PTAFR/DNASE1/FCER1G/ITGB2/TYROBP,SpD07-L1
GO:0032252,secretory granule localization,2.2753117512973104,BAIAP3/KIF1A/KIF5A/RAB3A/PPFIA2/KIF1B/MECP2/TRIM46/UNC13A/SYT4/SYBU/MAP2/CADPS/STXBP1,SpD07-L1
GO:0070663,regulation of leukocyte proliferation,-1.7100097675012085,SOS2/IGFBP2/VAV3/TWSG1/CSF2RA/EFNB1/FADD/BST2/DHPS/MARCHF7/CORO1A/CNN2/TNFRSF14/TLR4/HLA-DRB1/KIT/IGF1/IRF1/PTPRC/PDE5A/LGALS9/RPS3/ADA/SH3RF1/HLA-DPB1/TNFRSF1B/ARG2/RIPK2/SOS1/LYN/STAT6/PLA2G5/CD320/INPP5D/SLC39A10/PNP/PTK2/SLC4A2/CD46/NMB/FCGR3A/SELENOK/HLA-DPA1/SYK/CD38/HES1/MNDA/BID/PELI1/AIF1/TGFBR2/LST1/CSF1R/ST6GAL1/CD22/NCKAP1L/VCAM1/HAVCR2/HLA-DMB/CD74/TYROBP/LILRB1/LILRB4,SpD07-L1
GO:0018279,protein N-linked glycosylation via asparagine,-1.9494718078608049,RPN1/MGAT2/STT3A/DPM1/MGAT1/ALG13/MPDU1/NUDT14/UBE2J1/DAD1/DHDDS/ALG5/DPAGT1/OSTC/DOLPP1/RPN2/FUT8/ALG12/OST4/ST6GAL1,SpD07-L1
GO:0060078,regulation of postsynaptic membrane potential,1.8216900015178856,GRID2/GABRA4/TMEM108/GLRA3/HTR3B/RAB3GAP1/SLC8A3/BAIAP2/PTK2B/MAPK8IP2/ADRB1/GRIA1/GRIA2/TBC1D24/KCTD16/GRM1/PRKAR1B/PPP3CA/AKT1/GABRA3/NLGN2/SHANK3/GRM5/GRIN1/MECP2/SYNE1/GABRG2/ZMYND8/GSK3A/NLGN1,SpD07-L1
GO:0032944,regulation of mononuclear cell proliferation,-1.7265091371825647,SOS2/IGFBP2/VAV3/TWSG1/EFNB1/FADD/DHPS/MARCHF7/CORO1A/CNN2/TNFRSF14/TLR4/HLA-DRB1/IGF1/IRF1/PTPRC/PDE5A/LGALS9/RPS3/ADA/SH3RF1/HLA-DPB1/TNFRSF1B/ARG2/RIPK2/SOS1/LYN/PLA2G5/CD320/INPP5D/SLC39A10/PNP/SLC4A2/CD46/FCGR3A/SELENOK/HLA-DPA1/SYK/CD38/HES1/MNDA/BID/PELI1/AIF1/TGFBR2/LST1/ST6GAL1/CD22/NCKAP1L/VCAM1/HAVCR2/HLA-DMB/CD74/TYROBP/LILRB1/LILRB4,SpD07-L1
GO:0032253,dense core granule localization,2.304329219039002,BAIAP3/KIF1A/KIF5A/RAB3A/PPFIA2/KIF1B/MECP2/TRIM46/UNC13A/SYT4/SYBU/MAP2/CADPS/STXBP1,SpD07-L1
GO:0070661,leukocyte proliferation,-1.6762020451841717,SOS2/IGFBP2/BAX/VAV3/TWSG1/CSF2RA/HELLS/TBK1/EFNB1/FADD/BST2/DHPS/MARCHF7/CORO1A/CNN2/TNFRSF14/TLR4/HLA-DRB1/KIT/IGF1/IRF1/PTPRC/PDE5A/LGALS9/RPS3/ADA/SH3RF1/HLA-DPB1/TNFRSF1B/ARG2/RIPK2/SOS1/LYN/STAT6/PLA2G5/CD320/INPP5D/SLC39A10/PNP/PTK2/SLC4A2/PRDX2/CD46/NMB/FCGR3A/JUNB/SELENOK/MALT1/HLA-DPA1/SYK/CD38/HES1/MNDA/GBA1/BID/PELI1/AIF1/TGFBR2/PSMB10/LST1/CSF1R/ST6GAL1/CD22/DOCK8/TREM2/NCKAP1L/VCAM1/HAVCR2/HLA-DMB/CD74/TYROBP/LILRB1/LILRB4,SpD07-L1
GO:0099175,regulation of postsynapse organization,1.7249924312027172,GRID2/KIF1A/LZTS3/LRRC4B/NCKIPSD/BAIAP2/CHMP2B/SIPA1L1/WASL/PTK2B/EPHA4/CDK5R1/CDKL5/CC2D1A/ASIC2/ASAP1/PAK3/NRXN2/PPFIA2/AKT1/NEDD9/SHANK3/LATS1/DBN1/CAPRIN2/LZTS1/PRNP/SENP1/RAC3/ZMYND8/NLGN1/IL1RAPL1/CDH2/EPHB2/ARHGAP22/DNM3/NF1/MAP1B/GRIN2B/PAFAH1B1/PLPPR4,SpD07-L1
GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,-1.988588674162575,FGL2/LGALS9/APBB1IP/TREM2/HAVCR2/HLA-DMB/TYROBP/LILRB1,SpD07-L1
GO:0031343,positive regulation of cell killing,-1.962070279236002,FADD/POMC/STX7/CYRIB/HLA-DRB1/PTPRC/AP1G1/LAMP1/KLRC3/HLA-DRA/NECTIN2/SYK/HSPA8/HLA-B/MICA/B2M/TYROBP,SpD07-L1
GO:0001912,positive regulation of leukocyte mediated cytotoxicity,-1.941455162939702,FADD/POMC/STX7/CYRIB/HLA-DRB1/PTPRC/AP1G1/LAMP1/KLRC3/HLA-DRA/NECTIN2/HSPA8/HLA-B/MICA/B2M/TYROBP,SpD07-L1
GO:0002281,macrophage activation involved in immune response,-1.9836772953163355,SYK/GRN/DYSF/TREM2/HAVCR2/TYROBP/CX3CR1,SpD07-L1
GO:0050670,regulation of lymphocyte proliferation,-1.68851029121769,SOS2/IGFBP2/VAV3/TWSG1/EFNB1/FADD/DHPS/MARCHF7/CORO1A/TNFRSF14/TLR4/HLA-DRB1/IGF1/IRF1/PTPRC/PDE5A/LGALS9/RPS3/ADA/SH3RF1/HLA-DPB1/TNFRSF1B/ARG2/RIPK2/SOS1/LYN/PLA2G5/CD320/INPP5D/SLC39A10/PNP/SLC4A2/CD46/FCGR3A/SELENOK/HLA-DPA1/SYK/CD38/HES1/MNDA/BID/PELI1/AIF1/TGFBR2/LST1/CD22/NCKAP1L/VCAM1/HAVCR2/HLA-DMB/CD74/TYROBP/LILRB1/LILRB4,SpD07-L1
GO:0001913,T cell mediated cytotoxicity,-1.9633292013385892,EBAG9/FADD/STX7/CYRIB/HLA-DRB1/PTPRC/RAB27A/HLA-DRA/NECTIN2/CTSH/HSPA8/HLA-B/MICA/B2M/NCKAP1L/LILRB1,SpD07-L1
