Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000164039,BDH2,57,0.26172,108,1.30804,127,1.93448,23,-1.2234,18,-1.6521,13,-1.9944,25,-1.0580
ENSG00000168772,CXXC4,28,-0.5636,22,-0.9673,34,-0.2838,48,0.28187,44,0.14066,74,0.96461,35,-0.2787
ENSG00000168769,TET2,36,1.21796,20,0.29632,12,-0.5593,7,-1.4510,13,-0.4625,48,1.76267,11,-0.7419
ENSG00000138777,PPA2,24,-0.8332,13,-1.7368,45,0.10114,74,1.02356,48,0.26235,34,-0.3487,27,-0.7397
ENSG00000145348,TBCK,28,0.11945,19,-0.4451,20,-0.4370,27,0.09022,42,1.02042,31,0.29209,6,-2.2737
ENSG00000164022,AIMP1,94,0.92600,90,0.85391,73,0.57214,39,-0.5207,35,-0.7338,50,-0.0982,36,-0.6247
ENSG00000138801,PAPSS1,69,-0.3669,47,-0.9625,73,-0.3089,91,0.07392,128,0.78644,69,-0.3741,77,-0.2255
ENSG00000245293,AC096564.1,195,4.18238,4,-2.5626,15,-0.8325,4,-2.6406,8,-1.9105,12,-1.0808,16,-0.7325
ENSG00000138796,HADH,20,-0.6942,38,0.33464,65,1.39216,23,-0.4614,37,0.35352,8,-2.0649,9,-1.8392
ENSG00000109475,RPL34,1460,0.44518,2004,0.96933,1280,0.25914,1339,0.34009,651,-0.9489,336,-1.8023,1133,0.04419
ENSG00000198856,OSTC,31,0.50977,18,-0.3668,28,0.34213,30,0.48584,21,-0.1706,12,-0.9704,17,-0.4765
ENSG00000164089,ETNPPL,46,-0.5957,59,-0.2188,227,2.63303,18,-2.1078,32,-1.3228,20,-1.8140,53,-0.4208
ENSG00000138802,SEC24B,37,0.06085,29,-0.3029,64,1.07800,31,-0.2247,36,0.01714,25,-0.5254,19,-1.0141
ENSG00000123739,PLA2G12A,82,0.35966,66,0.03497,92,0.63152,57,-0.2150,58,-0.2011,73,0.17626,42,-0.7109
ENSG00000109534,GAR1,9,-1.0416,18,-0.0682,37,1.27279,12,-0.7259,21,0.23262,4,-2.1200,16,-0.2693
ENSG00000170522,ELOVL6,33,-0.0654,14,-1.3831,35,0.05618,43,0.39515,37,0.13968,53,0.68735,22,-0.6986
ENSG00000138660,AP1AR,28,-0.9100,25,-1.0579,43,-0.2819,58,0.25443,78,0.89585,54,0.11027,32,-0.7547
ENSG00000174720,LARP7,238,1.29226,118,0.12499,131,0.33597,58,-1.0151,76,-0.6603,152,0.54058,95,-0.2364
ENSG00000145362,ANK2,559,-0.4126,459,-0.7155,546,-0.4891,828,0.22271,881,0.37650,944,0.41147,699,-0.0728
ENSG00000145349,CAMK2D,93,-0.1408,38,-1.4735,51,-1.1204,111,0.14746,170,1.09900,84,-0.3053,86,-0.2799
ENSG00000174607,UGT8,279,5.43398,6,-2.3680,12,-1.3632,3,-3.2404,8,-2.1514,1,-4.0821,3,-3.4850
ENSG00000228358,LINC02263,3,-2.2547,2,-2.7812,0,-4.3058,4,-2.1512,51,3.61325,14,-0.1201,3,-2.4694
ENSG00000164100,NDST3,2,-3.3730,16,-0.5084,5,-2.1214,32,0.64775,39,1.21866,25,0.20608,15,-0.5950
ENSG00000269893,SNHG8,114,0.12097,173,0.80460,160,0.76411,113,0.13010,66,-0.8364,23,-2.2846,104,-0.0251
ENSG00000145388,METTL14,27,0.41500,18,-0.2151,19,-0.1488,14,-0.6314,26,0.45789,34,0.79664,12,-0.8214
ENSG00000172403,SYNPO2,63,0.46038,22,-1.1381,32,-0.6561,39,-0.3243,76,0.99025,74,0.70711,20,-1.3836
ENSG00000145390,USP53,40,0.51029,75,1.58530,27,-0.0970,17,-0.8260,20,-0.6952,44,0.68472,20,-0.6377
ENSG00000164096,C4orf3,287,0.55504,261,0.40433,204,0.01208,208,0.04246,180,-0.2237,152,-0.4430,184,-0.1646
ENSG00000164111,ANXA5,139,1.23653,141,1.25905,109,0.93751,40,-0.8220,29,-1.4262,13,-2.4319,55,-0.3044
ENSG00000164112,TMEM155,6,-3.6881,21,-1.9734,32,-1.4435,148,1.19653,108,0.66118,70,-0.1702,79,0.01010
ENSG00000123737,EXOSC9,34,0.38968,7,-1.9703,13,-1.0768,23,-0.1962,45,1.13271,36,0.47692,16,-0.8304
ENSG00000138686,BBS7,18,-1.0481,18,-1.0233,13,-1.6732,56,0.79723,48,0.57229,58,0.74009,29,-0.3584
ENSG00000138688,KIAA1109,289,0.78393,106,-0.7911,124,-0.6035,104,-0.8807,214,0.36951,428,1.46180,106,-0.8612
ENSG00000138685,FGF2,81,0.43189,134,1.28007,176,2.18531,8,-3.1104,20,-1.9060,25,-1.3359,35,-0.9384
ENSG00000151458,ANKRD50,21,-0.3739,27,0.03154,19,-0.5476,27,0.03029,30,0.26282,21,-0.3624,33,0.39072
ENSG00000164066,INTU,75,0.86841,49,0.17321,55,0.40369,20,-1.2210,49,0.22647,67,0.68903,17,-1.4538
ENSG00000164070,HSPA4L,34,-1.4485,43,-1.1102,52,-0.8901,132,0.70807,97,0.15127,159,0.92868,89,-0.0068
ENSG00000164073,MFSD8,23,0.37509,22,0.28483,15,-0.2676,21,0.26929,26,0.74635,15,-0.3147,3,-2.6258
ENSG00000164074,ABHD18,29,1.00294,6,-1.4178,10,-0.7596,12,-0.4630,29,1.37535,7,-1.0666,7,-1.2965
ENSG00000138709,LARP1B,70,0.39742,40,-0.4769,38,-0.6056,31,-0.9178,77,0.70713,100,0.97588,38,-0.6113
ENSG00000164040,PGRMC2,67,-0.3107,85,0.04080,89,0.12704,88,0.11854,99,0.37090,52,-0.7175,67,-0.3585
ENSG00000077684,JADE1,57,0.35462,20,-1.2172,31,-0.6206,53,0.26095,45,-0.0054,74,0.77326,45,-0.0065
ENSG00000151466,SCLT1,84,1.24270,54,0.50814,33,-0.2695,18,-1.2206,18,-1.3429,108,1.69215,34,-0.2505
ENSG00000138650,PCDH10,132,-0.2103,99,-0.6463,143,-0.0973,77,-1.1017,225,0.82930,193,0.38802,137,-0.1667
ENSG00000151012,SLC7A11,63,0.01121,82,0.42459,161,1.89259,34,-0.9847,15,-2.3858,36,-0.8306,68,0.14211
ENSG00000109381,ELF2,65,1.37073,19,-0.5619,24,-0.2758,13,-1.1910,29,0.07490,45,0.74859,23,-0.3336
ENSG00000109390,NDUFC1,94,-0.9243,168,-0.0378,268,0.80338,284,0.91847,135,-0.4515,55,-1.7291,121,-0.5909
ENSG00000164134,NAA15,113,0.88502,58,-0.1757,49,-0.4676,55,-0.2866,76,0.29759,103,0.74152,36,-0.9815
ENSG00000172007,RAB33B,19,0.24183,26,0.71413,18,0.14024,16,-0.0505,20,0.36773,10,-0.7705,8,-1.2146
ENSG00000145391,SETD7,71,0.75502,15,-1.6044,52,0.29326,50,0.21175,52,0.31116,23,-0.9873,31,-0.5990
ENSG00000153130,SCOC,147,-0.7358,129,-0.9314,175,-0.5028,405,0.99557,283,0.35610,165,-0.5618,194,-0.3345
ENSG00000179387,ELMOD2,18,0.13491,18,0.13521,17,0.09155,18,0.16362,17,0.06505,18,0.13710,11,-0.6894
ENSG00000109436,TBC1D9,3,-4.5454,31,-1.2478,62,-0.2285,124,1.04410,91,0.52052,47,-0.6246,60,-0.2697
ENSG00000170153,RNF150,21,-1.2556,14,-1.8888,40,-0.3153,31,-0.7538,82,1.14866,84,0.89636,36,-0.4832
ENSG00000109445,ZNF330,26,0.12275,28,0.23226,28,0.24205,16,-0.6652,13,-1.0924,49,1.13552,30,0.39742
ENSG00000170185,USP38,24,0.19303,30,0.57925,29,0.55684,15,-0.5541,19,-0.1790,27,0.38592,13,-0.7629
ENSG00000109458,GAB1,136,2.33938,46,0.40480,55,0.80259,15,-1.3384,20,-1.0280,14,-1.3407,15,-1.4008
ENSG00000153147,SMARCA5,327,1.28507,136,-0.1518,148,-0.0205,82,-0.9969,146,-0.0521,197,0.43679,121,-0.3657
ENSG00000164161,HHIP,272,4.73019,6,-2.3245,14,-1.3100,4,-2.9369,4,-3.1404,21,-0.6311,16,-1.1396
ENSG00000164163,ABCE1,72,0.49753,43,-0.3050,79,0.72295,41,-0.4225,60,0.22809,41,-0.4079,30,-0.9339
ENSG00000164164,OTUD4,51,0.63010,22,-0.6781,16,-1.2772,18,-1.0795,54,0.91848,67,1.06230,23,-0.6342
ENSG00000170365,SMAD1,54,0.86242,49,0.69079,32,0.00233,15,-1.2185,38,0.36379,34,0.12767,18,-0.9530
ENSG00000151612,ZNF827,42,-0.0048,6,-2.7827,42,-0.0076,30,-0.5759,62,0.78734,64,0.65112,33,-0.4266
ENSG00000164167,LSM6,16,-0.5319,25,0.16647,28,0.41230,29,0.48542,20,-0.2171,16,-0.5251,18,-0.3328
ENSG00000164168,TMEM184C,19,0.06408,9,-1.0413,19,0.04509,21,0.18753,21,0.26763,17,-0.0915,17,-0.1877
ENSG00000071205,ARHGAP10,13,-0.5038,41,1.34800,21,0.23596,6,-1.5755,19,0.15860,16,-0.1295,16,-0.1760
ENSG00000151623,NR3C2,11,-1.2795,36,0.45491,24,-0.2046,25,-0.0769,33,0.41312,37,0.50028,20,-0.4923
ENSG00000170390,DCLK2,83,0.21946,164,1.35947,83,0.24030,41,-0.9112,71,-0.0357,61,-0.2538,48,-0.6695
ENSG00000198589,LRBA,21,0.52695,3,-2.1859,9,-0.8595,12,-0.4227,29,1.47037,10,-0.5626,9,-0.8910
ENSG00000145425,RPS3A,593,0.18451,835,0.74010,648,0.36261,711,0.53243,372,-0.6381,167,-1.7421,452,-0.2642
ENSG00000109686,SH3D19,30,0.98092,19,0.27993,18,0.13708,12,-0.4461,17,0.13056,14,-0.1697,9,-0.8796
ENSG00000059691,GATB,14,-1.5994,43,0.03516,29,-0.5876,73,1.01088,50,0.33548,36,-0.2185,28,-0.6592
ENSG00000109670,FBXW7,232,-1.2534,165,-1.7549,241,-1.2770,586,0.18798,788,0.84206,919,0.90541,492,-0.1170
ENSG00000164144,ARFIP1,28,0.84542,18,0.14666,17,0.10595,11,-0.6167,14,-0.3441,4,-1.8645,24,0.68514
ENSG00000109654,TRIM2,606,1.11107,151,-1.0859,208,-0.6507,261,-0.2773,361,0.31448,325,0.08760,293,-0.0810
ENSG00000145428,RNF175,6,-2.5372,12,-1.5827,7,-2.4947,83,1.69566,39,0.23875,61,0.90417,21,-0.8477
ENSG00000171566,PLRG1,44,0.33696,53,0.63248,27,-0.4588,33,-0.1206,48,0.60137,35,-0.0062,15,-1.3614
ENSG00000164114,MAP9,125,-0.8786,101,-1.1983,132,-0.8558,266,0.31701,231,0.07863,585,1.62760,181,-0.3436
ENSG00000164116,GUCY1A1,47,0.43552,65,0.96429,35,-0.0379,35,-0.0385,35,-0.0563,47,0.42557,13,-1.5907
ENSG00000260244,AC104083.1,16,-0.4278,34,0.81800,10,-1.1135,28,0.56799,24,0.26967,32,0.68176,9,-1.3803
ENSG00000061918,GUCY1B1,38,-2.4259,62,-1.7186,86,-1.3122,286,0.70254,292,0.85309,232,0.28188,187,-0.0592
ENSG00000109738,GLRB,20,-2.5969,56,-1.0729,52,-1.2532,183,0.88894,170,0.85927,118,0.06996,89,-0.3933
ENSG00000120251,GRIA2,213,-1.2272,215,-1.2094,243,-1.1004,341,-0.5577,955,1.59807,750,0.73594,245,-1.0861
ENSG00000164125,GASK1B,57,-0.1454,89,0.55748,133,1.43595,38,-0.8124,49,-0.4723,36,-0.8387,41,-0.6856
ENSG00000164124,TMEM144,802,5.08720,25,-1.8843,25,-1.9847,15,-2.7815,32,-1.7140,21,-2.1584,16,-2.6019
ENSG00000171509,RXFP1,13,-1.5601,19,-1.0454,5,-3.1565,24,-0.7473,88,1.99166,42,0.15250,32,-0.3244
ENSG00000171503,ETFDH,13,-0.5339,6,-1.6268,24,0.41646,18,-0.0258,13,-0.6850,52,1.68927,16,-0.3088
ENSG00000171497,PPID,25,-0.8292,20,-1.1637,31,-0.5843,65,0.72731,55,0.46066,31,-0.5001,45,0.04483
ENSG00000052795,FNIP2,82,0.17947,50,-0.5883,24,-1.8001,74,0.00869,103,0.69274,94,0.38899,75,0.04768
ENSG00000109756,RAPGEF2,75,-0.5710,58,-0.9574,59,-0.9939,114,0.07974,155,0.73706,193,0.93270,82,-0.4612
ENSG00000168843,FSTL5,4,-2.5922,6,-2.1652,65,1.86568,14,-0.9820,29,0.28509,17,-0.6265,16,-0.7346
ENSG00000164128,NPY1R,10,-1.2038,8,-1.5224,3,-2.9441,9,-1.5502,60,2.31941,19,-0.3529,21,-0.1686
ENSG00000198498,TMA16,19,0.27237,3,-2.4085,21,0.45217,14,-0.2411,19,0.29443,26,0.73831,10,-0.8035
ENSG00000145416,MARCH1,97,1.34215,15,-1.5522,16,-1.5549,25,-0.8758,78,1.30064,28,-0.6696,30,-0.6127
ENSG00000170088,TMEM192,32,0.10730,16,-0.9419,26,-0.2563,30,0.02888,30,-0.0083,55,0.98218,27,-0.1628
ENSG00000109466,KLHL2,85,-0.1573,24,-2.0167,56,-0.8569,72,-0.4394,174,1.37273,59,-0.7169,89,-0.0812
ENSG00000052802,MSMO1,77,-1.1886,188,0.16822,295,1.03807,149,-0.2071,152,-0.2009,131,-0.3965,142,-0.2878
ENSG00000109472,CPE,679,-1.1170,1684,0.28449,3303,1.68207,1036,-0.5167,1160,-0.3615,689,-1.0968,843,-0.8518
ENSG00000196104,SPOCK3,321,2.08707,55,-0.8379,121,0.41852,90,-0.0992,65,-0.7040,57,-0.7823,48,-1.1128
ENSG00000129116,PALLD,81,1.42320,76,1.29947,54,0.82999,11,-1.8131,8,-2.4151,39,0.18521,31,-0.1523
ENSG00000145439,CBR4,35,0.50038,19,-0.4697,18,-0.5568,28,0.15312,31,0.38663,22,-0.2349,23,-0.2077
ENSG00000154447,SH3RF1,47,0.84906,13,-1.1273,26,-0.1352,30,0.13578,33,0.36417,15,-0.9069,23,-0.3131
ENSG00000137601,NEK1,93,0.68518,56,-0.1198,70,0.25901,36,-0.8402,43,-0.6300,134,1.31269,51,-0.2942
ENSG00000109572,CLCN3,196,0.64111,106,-0.3265,144,0.16483,125,-0.0806,146,0.20282,138,0.07971,79,-0.8302
ENSG00000056050,HPF1,40,-0.3617,32,-0.7039,38,-0.4705,84,0.93288,54,0.13531,66,0.41318,31,-0.8060
ENSG00000198948,MFAP3L,118,0.62735,118,0.61928,183,1.61314,54,-0.6424,36,-1.3650,53,-0.6359,44,-0.9929
ENSG00000109576,AADAT,9,-0.8827,3,-2.5719,22,0.41079,13,-0.4779,26,0.80738,17,0.00497,15,-0.1769
ENSG00000164104,HMGB2,50,0.33234,38,-0.1202,70,1.01018,31,-0.4655,24,-0.9160,67,0.79450,29,-0.5511
ENSG00000164105,SAP30,17,-0.0423,7,-1.2074,23,0.54527,25,0.67087,13,-0.5292,26,0.65272,10,-0.8337
ENSG00000164106,SCRG1,101,-0.4565,216,0.74651,310,1.61525,150,0.17676,57,-1.5068,46,-1.6454,88,-0.7242
ENSG00000145451,GLRA3,6,-1.9482,1,-3.7471,1,-4.3043,32,0.60379,59,2.37137,5,-2.3270,10,-1.2746
ENSG00000150625,GPM6A,806,-1.3216,1357,-0.5348,1926,0.00943,1595,-0.3113,2984,0.93624,1479,-0.4023,1674,-0.2300
ENSG00000150627,WDR17,13,-1.9739,22,-1.2379,39,-0.4077,31,-0.7797,103,1.65487,46,-0.1459,35,-0.5955
ENSG00000129128,SPCS3,55,-0.3212,44,-0.6359,53,-0.3957,69,0.04723,96,0.73859,68,0.02180,53,-0.3979
ENSG00000218336,TENM3,12,-1.9667,11,-2.0048,14,-1.7691,39,-0.2164,92,1.68780,70,0.74458,27,-0.8030
ENSG00000129187,DCTD,18,-0.7863,47,0.68979,27,-0.2258,49,0.86834,21,-0.6335,11,-1.5100,37,0.32867
ENSG00000151718,WWC2,41,1.30866,7,-1.3440,12,-0.6597,7,-1.4118,28,0.84050,38,1.16783,6,-1.7547
ENSG00000168564,CDKN2AIP,15,0.05087,16,0.15320,18,0.36233,10,-0.6443,17,0.29271,3,-2.2502,17,0.28078
ENSG00000168556,ING2,38,0.97665,23,0.16265,11,-1.0499,24,0.26770,27,0.55961,16,-0.3782,9,-1.2226
ENSG00000168538,TRAPPC11,20,-0.6084,13,-1.2404,26,-0.2636,42,0.60344,39,0.51038,38,0.35305,19,-0.7719
ENSG00000173320,STOX2,135,0.52022,60,-0.7363,76,-0.4282,77,-0.3946,111,0.25421,150,0.68402,93,-0.0751
ENSG00000164305,CASP3,23,0.50123,7,-1.3189,25,0.71703,6,-1.5132,18,0.17014,15,-0.1208,19,0.21146
ENSG00000151726,ACSL1,105,2.13859,6,-2.2486,8,-2.0113,24,-0.3639,42,0.65101,17,-0.8437,22,-0.5281
ENSG00000151729,SLC25A4,100,-1.2674,142,-0.7450,179,-0.4266,417,1.11370,261,0.24974,194,-0.2665,174,-0.4661
ENSG00000164323,CFAP97,107,1.39843,39,-0.2450,61,0.51076,25,-1.0070,41,-0.2241,57,0.34984,27,-0.8914
ENSG00000109762,SNX25,16,-0.4452,21,-0.0367,8,-1.5778,32,0.72670,24,0.25800,36,0.84894,15,-0.5684
ENSG00000109775,UFSP2,31,0.34019,19,-0.4111,28,0.20104,28,0.20030,26,0.10810,17,-0.5367,20,-0.3486
ENSG00000154553,PDLIM3,25,0.31758,45,1.26657,65,2.42708,3,-2.6695,4,-2.6822,10,-1.0260,9,-1.2417
ENSG00000154556,SORBS2,40,-1.0754,26,-1.7091,33,-1.4393,25,-1.8519,179,1.89793,108,0.46752,70,-0.2411
ENSG00000109794,FAM149A,12,-0.7000,23,0.28259,21,0.16041,20,0.07556,26,0.60321,6,-1.7643,15,-0.4402
ENSG00000145476,CYP4V2,33,0.13918,32,0.11014,85,2.11579,9,-1.9503,16,-1.0533,24,-0.3141,18,-0.8548
ENSG00000083857,FAT1,30,0.13113,75,1.66671,69,1.79779,8,-1.9358,2,-3.6101,20,-0.4836,23,-0.3208
ENSG00000109536,FRG1,135,1.00125,44,-0.7522,74,0.04376,68,-0.1111,72,-0.0171,121,0.81824,35,-1.1678
ENSG00000164366,CCDC127,21,-0.3326,12,-1.0810,41,0.86317,25,-0.0301,25,-0.0339,22,-0.2113,22,-0.2670
ENSG00000073578,SDHA,48,-1.3497,90,-0.3995,117,0.00656,204,1.04450,101,-0.2603,76,-0.6449,118,0.02498
ENSG00000249915,PDCD6,65,-0.8464,83,-0.4696,180,0.85281,147,0.47412,112,-0.0140,78,-0.5721,69,-0.8209
ENSG00000180104,EXOC3,35,-0.8432,43,-0.5243,49,-0.3508,74,0.34347,73,0.34568,66,0.12983,61,-0.0033
ENSG00000171368,TPPP,547,0.93397,124,-1.3856,223,-0.5427,319,0.06367,314,0.03891,246,-0.3488,375,0.34949
ENSG00000028310,BRD9,76,0.55787,42,-0.3584,29,-0.9846,50,-0.1340,57,0.13318,85,0.74241,55,0.03525
ENSG00000049656,CLPTM1L,37,-0.8414,35,-0.9450,60,-0.1314,80,0.37949,87,0.60387,34,-0.9856,64,-0.0108
ENSG00000153395,LPCAT1,16,-1.4457,27,-0.7076,61,0.61923,34,-0.4217,52,0.35092,51,0.25414,40,-0.1366
ENSG00000171421,MRPL36,17,-0.6976,20,-0.5163,40,0.68799,51,1.14701,23,-0.3313,4,-2.7527,19,-0.6397
ENSG00000145494,NDUFS6,104,-0.4167,150,0.15097,170,0.38294,179,0.47802,130,-0.1022,55,-1.3712,122,-0.1926
ENSG00000164151,ICE1,95,0.76440,26,-1.2200,36,-0.8087,33,-0.9289,85,0.75889,120,1.16402,35,-0.8278
ENSG00000133398,MED10,33,-0.8040,29,-1.0071,33,-0.8289,59,0.11166,79,0.73022,65,0.24226,58,0.08672
ENSG00000215218,UBE2QL1,29,-2.5070,108,-0.5734,58,-1.5913,185,0.29946,280,1.27921,95,-0.7719,159,0.02574
ENSG00000037474,NSUN2,12,-1.0461,11,-1.2223,22,-0.2031,23,-0.0823,40,1.00298,45,0.96367,9,-1.5889
ENSG00000145545,SRD5A1,14,-1.2271,40,0.36722,21,-0.6528,37,0.27487,25,-0.4344,41,0.38207,47,0.70756
ENSG00000112941,TENT4A,7,-2.2054,31,-0.0364,28,-0.1921,24,-0.4367,50,0.97717,25,-0.3689,30,-0.0751
ENSG00000078295,ADCY2,47,-1.3643,130,0.19499,167,0.67573,90,-0.4239,112,-0.0504,153,0.44935,101,-0.2281
ENSG00000124275,MTRR,17,-0.1921,2,-2.8743,22,0.21615,15,-0.4168,24,0.40071,41,1.21199,13,-0.6124
ENSG00000247516,MIR4458HG,35,0.15379,60,1.00415,29,-0.1748,48,0.71224,21,-0.7303,24,-0.4744,25,-0.4474
ENSG00000112902,SEMA5A,128,2.08492,69,0.97278,44,0.27342,9,-2.2483,19,-1.1578,39,0.05173,27,-0.5648
ENSG00000150753,CCT5,61,-0.5800,60,-0.6103,80,-0.1906,131,0.67961,120,0.59389,56,-0.7117,58,-0.7325
ENSG00000164237,CMBL,11,-1.8215,67,0.94303,34,-0.1596,41,0.16144,39,0.07187,35,-0.1171,35,-0.1280
ENSG00000145495,MARCH6,167,-0.7432,177,-0.6617,220,-0.3565,311,0.24236,367,0.61847,324,0.28061,211,-0.4236
ENSG00000164236,ANKRD33B,8,-2.0129,44,0.54336,19,-0.8136,22,-0.6136,55,1.20977,32,0.00874,23,-0.4977
ENSG00000112977,DAP,30,0.35710,33,0.50434,36,0.72594,16,-0.6635,20,-0.3224,3,-2.7410,28,0.29404
ENSG00000169862,CTNND2,405,0.26708,426,0.35077,339,-0.0127,320,-0.1136,314,-0.1592,284,-0.2914,363,0.10494
ENSG00000038382,TRIO,48,-0.7590,48,-0.7550,73,-0.1464,74,-0.1198,103,0.53442,102,0.39801,74,-0.1044
ENSG00000154122,ANKH,142,0.03989,107,-0.3940,125,-0.1713,186,0.52895,145,0.09188,129,-0.1141,112,-0.3523
ENSG00000173545,ZNF622,31,0.16333,29,0.08676,18,-0.7264,46,0.92998,31,0.23560,15,-0.8800,17,-0.7409
ENSG00000154153,RETREG1,216,1.13056,20,-2.5339,42,-1.5102,116,0.11427,150,0.67489,136,0.36474,80,-0.5138
ENSG00000145555,MYO10,417,1.73934,171,0.21562,352,1.69497,17,-3.3339,34,-2.4333,143,-0.0698,108,-0.5342
ENSG00000176788,BASP1,375,-1.6404,392,-1.5737,601,-1.0021,1425,0.45452,1723,0.93956,1152,0.06703,1055,-0.0791
ENSG00000215196,BASP1-AS1,2,-2.9183,9,-1.0583,14,-0.4887,15,-0.4201,30,0.88348,33,0.83411,20,0.04721
ENSG00000271892,AC026790.1,4,-1.8158,7,-1.0569,6,-1.3557,9,-0.8040,34,1.88206,7,-1.1729,15,0.01014
ENSG00000248455,LINC02217,16,-1.1208,5,-2.6990,22,-0.6852,52,0.81461,40,0.38451,29,-0.1649,39,0.29484
ENSG00000145526,CDH18,18,-1.4522,15,-1.7418,17,-1.6528,72,0.72869,70,0.78123,67,0.52541,44,-0.1499
ENSG00000040731,CDH10,14,-1.7293,18,-1.4141,30,-0.7138,53,0.25087,82,1.27630,60,0.42301,23,-1.1240
ENSG00000113100,CDH9,7,-1.1442,4,-1.8752,11,-0.5690,9,-0.9052,33,1.75567,30,1.07618,2,-2.6617
ENSG00000113361,CDH6,26,0.21072,16,-0.5494,14,-0.7501,7,-1.7743,49,1.73925,25,0.15049,9,-1.4904
ENSG00000113360,DROSHA,30,-0.4404,35,-0.1672,24,-0.8300,44,0.18492,54,0.65835,66,0.82019,22,-0.9653
ENSG00000082213,C5orf22,13,-0.9987,10,-1.3493,28,0.24574,24,-0.0696,31,0.48660,23,-0.0956,26,0.07004
ENSG00000133401,PDZD2,47,-0.0987,46,-0.1191,37,-0.5162,26,-1.0289,106,1.73756,24,-1.1051,19,-1.5104
ENSG00000113384,GOLPH3,51,-0.2113,64,0.13075,78,0.50314,68,0.26240,56,-0.0897,31,-0.9933,49,-0.2952
ENSG00000150712,MTMR12,22,-0.4705,39,0.43308,10,-1.7252,23,-0.4377,47,0.96667,36,0.28617,26,-0.1902
ENSG00000056097,ZFR,279,0.51485,208,0.04861,220,0.14925,165,-0.3485,232,0.26904,157,-0.3917,158,-0.4149
ENSG00000113387,SUB1,167,-0.9310,212,-0.5662,280,-0.1527,362,0.29587,431,0.70522,242,-0.3665,237,-0.4325
ENSG00000113407,TARS,64,0.56012,44,-0.0399,80,1.07046,36,-0.3748,35,-0.4542,48,0.10526,23,-1.0808
ENSG00000242110,AMACR,18,-0.0435,30,0.74691,18,-0.0793,28,0.71602,19,-0.0113,15,-0.3624,7,-1.5114
ENSG00000113456,RAD1,20,-0.4863,8,-1.7716,30,0.12580,31,0.16892,31,0.21464,41,0.59390,25,-0.1709
ENSG00000113460,BRIX1,58,1.26387,18,-0.6190,20,-0.4509,27,0.01825,32,0.35653,8,-1.7044,23,-0.2661
ENSG00000168724,DNAJC21,101,0.35943,84,0.06687,45,-0.9514,85,0.08708,90,0.21473,129,0.74446,62,-0.4391
ENSG00000152582,SPEF2,24,0.12336,7,-1.7272,9,-1.4512,8,-1.5361,43,1.41484,60,1.63685,8,-1.6593
ENSG00000164187,LMBRD2,89,-0.7201,36,-2.0749,115,-0.3485,122,-0.2608,239,1.12823,156,0.14872,115,-0.3613
ENSG00000152620,NADK2,37,-0.6839,78,0.48875,114,1.30403,39,-0.6530,57,-0.0244,25,-1.2371,36,-0.7553
ENSG00000079215,SLC1A3,222,-1.8505,778,0.04669,2903,3.15516,296,-1.5170,162,-2.5554,259,-1.6245,459,-0.8248
ENSG00000285967,NIPBL-DT,30,0.60357,7,-1.5067,22,0.08930,13,-0.7180,29,0.64959,15,-0.5212,20,-0.0612
ENSG00000164190,NIPBL,248,1.59709,65,-0.5869,87,-0.1623,47,-1.1570,78,-0.3698,242,1.55449,44,-1.2516
ENSG00000197603,CPLANE1,116,0.89275,30,-1.2118,22,-1.7647,29,-1.3240,80,0.34762,237,2.18818,39,-0.8886
ENSG00000113569,NUP155,9,-0.9088,22,0.50955,15,-0.1507,16,0.04128,13,-0.4053,29,0.96617,16,-0.0278
ENSG00000082068,WDR70,75,1.39225,8,-2.0404,26,-0.3765,26,-0.3679,31,-0.0557,67,1.17716,20,-0.7739
ENSG00000113594,LIFR,139,1.15750,55,-0.3359,120,1.03599,36,-1.0349,44,-0.7900,77,0.18955,53,-0.4346
ENSG00000164327,RICTOR,85,1.24320,16,-1.3148,11,-1.9895,25,-0.7638,63,0.97635,47,0.25343,33,-0.2911
ENSG00000113638,TTC33,29,-0.8515,42,-0.2681,51,0.01624,53,0.09555,63,0.45588,45,-0.1878,45,-0.1820
ENSG00000132356,PRKAA1,17,-0.5210,16,-0.5997,19,-0.3358,27,0.25662,24,0.00301,43,0.96007,22,-0.1411
ENSG00000145592,RPL37,1497,0.65209,1783,0.94429,1329,0.51164,1114,0.19274,525,-1.1383,250,-2.0909,993,-0.0092
ENSG00000182836,PLCXD3,70,0.81717,2,-4.0542,14,-1.7543,53,0.42227,42,0.00990,92,1.28478,39,-0.1077
ENSG00000083720,OXCT1,41,-1.6072,61,-1.0300,93,-0.4290,195,0.89165,170,0.71707,96,-0.3477,77,-0.7274
ENSG00000205765,C5orf51,27,0.53049,37,1.04976,9,-1.1251,16,-0.3291,12,-0.8430,36,1.01660,22,0.25015
ENSG00000250722,SELENOP,679,3.90888,98,-1.6915,94,-0.0560,29,-1.9420,21,-2.5149,18,-2.4974,33,-1.7091
