Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000138468,SENP7,12,-1.6008,92,1.67503,19,-0.9321,23,-0.6041,21,-0.7931,29,-0.2389,54,0.72761,57,0.80891,21,-0.7317,28,-0.3065
ENSG00000174173,TRMT10C,12,-2.1920,23,-1.1987,86,0.84378,64,0.36129,74,0.68405,60,0.24729,68,0.45383,37,-0.4980,24,-1.1395,40,-0.3742
ENSG00000081154,PCNP,12,-3.3299,60,-0.9554,127,0.19774,115,0.04065,171,0.77744,90,-0.3377,135,0.28954,106,-0.0865,119,0.08851,129,0.22589
ENSG00000066422,ZBTB11,12,-2.2712,52,-0.0679,63,0.24770,74,0.50102,48,-0.2022,95,0.91022,81,0.65419,45,-0.2758,37,-0.6008,41,-0.4482
ENSG00000114391,RPL24,213,-1.2727,172,-1.5948,328,-0.6174,583,0.28423,702,0.67221,329,-0.6166,349,-0.5245,527,0.12104,863,0.93636,602,0.33505
ENSG00000182504,CEP97,12,-2.1133,125,1.59747,53,0.12226,37,-0.4205,23,-1.2236,69,0.56371,59,0.31440,90,1.01677,23,-1.1388,21,-1.2844
ENSG00000144815,NXPE3,192,1.23979,233,1.59646,55,-0.7820,47,-1.0063,55,-0.8333,98,0.12112,40,-1.2412,171,1.03697,36,-1.4303,18,-2.3842
ENSG00000170017,ALCAM,221,0.15401,329,0.80600,26,-3.0261,136,-0.6059,117,-0.9033,138,-0.5871,173,-0.2343,617,1.94842,102,-1.0493,234,0.24213
ENSG00000242759,LINC00882,12,-1.8180,95,1.45442,26,-0.6709,15,-1.4203,33,-0.3241,40,0.00115,107,1.67556,18,-1.1890,37,-0.0926,22,-0.9072
ENSG00000114439,BBX,12,-3.7037,419,1.82372,50,-1.6087,113,-0.3874,40,-2.0602,147,0.02039,119,-0.3153,464,2.02982,92,-0.7134,102,-0.5562
ENSG00000196776,CD47,51,-1.6112,118,-0.3544,163,0.14261,214,0.58679,208,0.61670,139,-0.1017,227,0.68526,80,-0.9498,95,-0.6990,132,-0.1898
ENSG00000114446,IFT57,12,-2.3535,29,-1.0464,125,1.30177,81,0.55403,58,0.00909,76,0.45310,103,0.95675,30,-0.9951,24,-1.3302,36,-0.7237
ENSG00000198919,DZIP3,12,-3.7120,146,0.00458,181,0.34464,141,-0.0568,110,-0.4786,257,0.92590,319,1.30731,101,-0.5812,99,-0.6083,130,-0.1804
ENSG00000177707,NECTIN3,12,-1.6818,8,-2.2997,28,-0.3994,115,2.00039,21,-0.9320,12,-1.6658,107,1.86000,22,-0.7433,20,-0.9032,34,-0.1006
ENSG00000144827,ABHD10,12,-1.8663,32,-0.3686,48,0.24221,41,-0.0105,78,1.22659,36,-0.1892,31,-0.4464,11,-1.9740,31,-0.4455,55,0.46105
ENSG00000144834,TAGLN3,16,-4.2085,43,-2.8220,458,0.76892,461,0.77951,737,1.98721,152,-0.9725,246,-0.2331,58,-2.4119,117,-1.3631,117,-1.3623
ENSG00000091972,CD200,13,-2.5369,40,-0.8925,66,-0.1129,133,1.03125,110,0.80642,94,0.43893,117,0.80217,40,-0.8726,25,-1.5619,35,-1.0743
ENSG00000144848,ATG3,12,-2.0059,52,0.22101,52,0.23249,23,-1.0345,41,-0.1757,27,-0.7956,32,-0.5486,114,1.55448,46,0.01713,59,0.41780
ENSG00000138459,SLC35A5,12,-1.2265,15,-0.8871,30,0.21560,26,-0.0200,29,0.14738,6,-2.0614,30,0.16495,46,0.90364,22,-0.2960,47,0.92196
ENSG00000163608,NEPRO,12,-1.1898,17,-0.6255,14,-0.8843,31,0.27018,34,0.50823,40,0.69723,36,0.52609,38,0.59303,11,-1.2469,17,-0.6205
ENSG00000206530,CFAP44,12,-1.0982,90,2.31285,7,-1.8788,17,-0.5356,4,-2.7470,16,-0.6377,69,1.77804,2,-3.5928,15,-0.7191,32,0.43574
ENSG00000072858,SIDT1,182,3.01388,24,-0.6283,18,-1.1145,18,-1.1072,40,0.17195,16,-1.2791,55,0.64293,3,-3.5981,1,-4.5578,6,-2.5632
ENSG00000176542,USF3,192,1.76020,104,0.66276,25,-1.5513,51,-0.4510,32,-1.2414,68,-0.0198,61,-0.1869,92,0.46580,54,-0.3827,45,-0.6447
ENSG00000121579,NAA50,12,-2.6316,27,-1.4124,58,-0.2900,115,0.82353,91,0.49637,44,-0.7161,93,0.47236,53,-0.4282,87,0.36916,92,0.45435
ENSG00000114573,ATP6V1A,230,-0.1718,45,-2.6134,516,1.15708,327,0.38749,432,0.98260,209,-0.3225,213,-0.2909,122,-1.1410,138,-0.9629,162,-0.7140
ENSG00000184307,ZDHHC23,12,-1.0659,7,-1.7631,42,0.90814,13,-0.9494,37,0.83138,18,-0.4633,66,1.73509,0,-7.4146,17,-0.4883,13,-0.9057
ENSG00000181722,ZBTB20,12,-4.2514,551,1.62614,15,-3.9511,26,-3.1384,29,-3.1170,132,-0.7317,58,-1.9705,520,1.51666,207,-0.0346,755,2.25551
ENSG00000172020,GAP43,753,-0.6116,185,-2.7015,2267,1.18169,1234,0.16228,1263,0.22382,2126,1.06814,1086,-0.0412,350,-1.7647,1090,-0.0359,643,-0.8523
ENSG00000185565,LSAMP,484,0.17138,376,-0.2273,624,0.58648,240,-0.9202,363,-0.3121,691,0.75596,377,-0.2237,206,-1.1484,365,-0.2732,691,0.75723
ENSG00000113845,TIMMDC1,12,-1.5948,30,-0.2221,40,0.25366,61,0.94908,30,-0.1999,15,-1.2214,23,-0.6167,56,0.80968,28,-0.3079,50,0.60882
ENSG00000138495,COX17,200,0.85419,32,-1.9678,94,-0.3596,115,-0.0453,227,1.26501,43,-1.5391,64,-0.9493,88,-0.4557,103,-0.2158,109,-0.1351
ENSG00000082701,GSK3B,201,0.95584,70,-0.7368,154,0.50673,68,-0.7794,101,-0.1819,189,0.84941,118,0.07324,77,-0.5814,61,-0.9313,96,-0.2545
ENSG00000163428,LRRC58,12,-2.7360,140,1.03131,53,-0.5196,59,-0.3519,39,-1.0728,82,0.15705,79,0.08675,168,1.36319,79,0.08518,70,-0.1015
ENSG00000065518,NDUFB4,200,0.47060,9,-4.0483,136,-0.1411,220,0.63160,270,1.14053,24,-2.7196,114,-0.4215,88,-0.8225,138,-0.1234,171,0.21730
ENSG00000144840,RABL3,12,-1.4007,24,-0.3266,15,-1.0851,51,0.85138,33,0.17453,35,0.22889,31,0.07714,46,0.68378,20,-0.6382,30,0.02229
ENSG00000145087,STXBP5L,12,-3.6529,64,-1.2093,356,1.58020,113,-0.3406,134,-0.0841,223,0.75548,366,1.63430,21,-2.8509,67,-1.1225,54,-1.4601
ENSG00000173230,GOLGB1,472,-0.3409,1483,1.57656,615,0.07562,478,-0.3202,208,-1.6895,1063,0.98025,858,0.61665,435,-0.4675,346,-0.8186,286,-1.1082
ENSG00000163406,SLC15A2,12,-1.2736,10,-1.5053,4,-2.6420,10,-1.5492,12,-1.3405,0,-6.6980,18,-0.6518,8,-1.7407,36,0.41651,181,3.84210
ENSG00000114023,FAM162A,189,1.09446,33,-1.6588,132,0.48322,107,0.14980,138,0.64414,30,-1.7916,73,-0.4434,40,-1.3586,96,-0.0209,96,-0.0292
ENSG00000114030,KPNA1,12,-3.0191,125,0.51597,158,0.90851,88,-0.0443,76,-0.3004,83,-0.1313,147,0.78178,88,-0.0486,64,-0.5354,80,-0.1950
ENSG00000173175,ADCY5,12,-1.8300,24,-0.7748,18,-1.2361,38,-0.0732,50,0.38514,35,-0.2273,25,-0.7279,103,1.59125,45,0.18621,42,0.08060
ENSG00000206527,HACD2,12,-2.3817,75,0.39458,22,-1.4658,111,1.05033,33,-0.9697,45,-0.3955,88,0.66873,134,1.38712,54,-0.1381,37,-0.6960
ENSG00000065534,MYLK,12,-2.5598,147,1.32991,25,-1.4765,17,-2.0688,33,-1.1253,55,-0.2934,19,-1.8503,160,1.48509,71,0.11375,156,1.43851
ENSG00000175455,CCDC14,12,-2.1500,231,2.84139,38,-0.4232,7,-2.9216,28,-0.9652,29,-0.8132,101,1.17277,30,-0.7902,33,-0.6259,12,-2.1175
ENSG00000160145,KALRN,12,-4.1743,63,-1.7536,300,0.64716,333,0.82673,225,0.20309,237,0.26615,468,1.42281,70,-1.5987,139,-0.5785,138,-0.5864
ENSG00000163848,ZNF148,12,-3.2881,100,-0.1387,111,0.01924,122,0.17691,93,-0.2796,175,0.76060,184,0.84685,124,0.19859,48,-1.2676,142,0.42192
ENSG00000114520,SNX4,12,-2.0343,31,-0.6050,68,0.61944,48,0.05668,40,-0.2247,55,0.28302,62,0.47897,69,0.65370,28,-0.7647,53,0.23052
ENSG00000114544,SLC41A3,12,-2.2391,11,-2.2839,72,0.48891,93,0.92459,89,0.96834,39,-0.4753,54,0.01455,16,-1.8285,47,-0.2010,63,0.26437
ENSG00000144908,ALDH1L1,12,-1.3941,1,-4.1860,10,-1.5609,12,-1.3897,11,-1.5701,4,-2.9710,2,-3.7782,28,-0.1235,29,-0.0297,208,4.06249
ENSG00000159685,CHCHD6,12,-2.1611,14,-1.8867,79,0.72451,110,1.30821,88,1.05103,29,-0.8574,32,-0.7103,24,-1.1280,44,-0.2029,34,-0.5813
ENSG00000114554,PLXNA1,12,-1.8508,30,-0.4705,63,0.70014,63,0.69415,46,0.21990,37,-0.1259,66,0.78301,10,-2.1125,43,0.10055,32,-0.3900
ENSG00000114631,PODXL2,597,2.81732,36,-1.9489,60,-1.1870,132,0.01446,137,0.08205,81,-0.7407,61,-1.1736,39,-1.8425,77,-0.8224,83,-0.7126
ENSG00000114626,ABTB1,12,-2.0187,21,-1.1690,84,1.00199,49,0.09774,77,0.98824,30,-0.6613,50,0.14869,19,-1.3060,39,-0.2501,44,-0.0486
ENSG00000074416,MGLL,12,-3.9404,81,-1.1503,91,-0.9803,46,-1.9756,249,0.69801,262,0.69244,68,-1.3990,128,-0.4524,284,0.82786,411,1.47828
ENSG00000058262,SEC61A1,12,-1.7074,50,0.49928,15,-1.3635,45,0.32187,48,0.48068,15,-1.3763,17,-1.1746,38,0.04942,43,0.23153,75,1.16221
ENSG00000163902,RPN1,382,2.31012,64,-0.7632,105,0.00819,87,-0.2868,104,-0.0061,21,-2.4234,54,-1.0037,76,-0.5001,57,-0.9338,95,-0.1449
ENSG00000075785,RAB7A,12,-3.9608,83,-1.1270,294,0.86295,217,0.35861,250,0.67648,93,-0.9608,149,-0.2375,185,0.10278,131,-0.4362,243,0.54569
ENSG00000240682,ISY1,12,-1.3159,49,0.89665,33,0.26441,31,0.16082,20,-0.5464,40,0.56875,28,-0.0277,21,-0.4421,23,-0.3365,32,0.21724
ENSG00000169714,CNBP,12,-3.9067,75,-1.2260,147,-0.1986,293,0.92056,273,0.92281,53,-1.7368,124,-0.4679,209,0.35856,154,-0.1339,226,0.48721
ENSG00000181789,COPG1,203,1.86300,14,-2.4027,114,0.81776,73,0.08963,89,0.45316,30,-1.2438,40,-0.8254,37,-0.9468,26,-1.4527,43,-0.7284
ENSG00000183624,HMCES,187,2.33473,1,-4.8506,38,-0.4249,67,0.45037,50,-0.0140,38,-0.4497,26,-1.0085,16,-1.7501,47,-0.1001,34,-0.6081
ENSG00000184897,H1FX,515,2.14961,44,-1.8589,43,-1.9176,233,0.69221,190,0.40736,41,-1.9678,112,-0.4750,50,-1.6995,107,-0.5520,146,-0.0596
ENSG00000129071,MBD4,12,-2.1435,60,0.31115,76,0.68696,41,-0.2986,34,-0.6567,70,0.55899,66,0.46696,82,0.82430,30,-0.7505,40,-0.3293
ENSG00000163913,IFT122,12,-1.2542,9,-1.6268,30,0.15075,35,0.39225,52,1.24715,22,-0.2914,46,0.87301,1,-4.0464,19,-0.5410,20,-0.4899
ENSG00000004399,PLXND1,201,2.58801,37,-0.4163,33,-0.5786,54,0.18305,24,-1.1363,17,-1.6010,29,-0.7901,29,-0.7656,29,-0.7799,54,0.16965
ENSG00000172765,TMCC1,12,-2.1738,53,0.05963,61,0.29720,48,-0.0976,44,-0.2521,81,0.74961,57,0.18976,66,0.42695,53,0.06475,40,-0.3599
ENSG00000196455,PIK3R4,12,-0.9802,6,-1.9893,25,0.13700,23,0.02594,35,0.82859,26,0.19972,26,0.24565,13,-0.8029,19,-0.2387,28,0.32592
ENSG00000017260,ATP2C1,12,-3.1130,79,-0.3239,128,0.44607,119,0.33594,161,0.96145,68,-0.5497,107,0.15802,77,-0.3631,56,-0.8303,97,-0.0003
ENSG00000198585,NUDT16,12,-2.6271,68,-0.0161,76,0.13883,71,0.04406,66,-0.0830,112,0.78447,74,0.10224,105,0.67507,85,0.33243,26,-1.4787
ENSG00000114686,MRPL3,12,-1.6656,12,-1.6813,53,0.63625,64,0.94148,63,1.08207,19,-0.9532,38,0.08750,6,-2.6690,23,-0.6737,41,0.21516
ENSG00000196353,CPNE4,12,-1.4959,0,-7.6706,46,0.57278,29,-0.1344,73,1.67131,60,1.03197,42,0.44352,3,-3.1733,7,-2.2054,5,-2.6038
ENSG00000138246,DNAJC13,12,-2.0389,75,0.78057,66,0.58234,32,-0.5828,29,-0.7697,84,0.96846,76,0.81498,24,-1.0154,39,-0.2626,43,-0.1215
ENSG00000081307,UBA5,13,-2.0464,17,-1.6674,48,-0.0760,58,0.23282,65,0.46041,73,0.60024,87,0.88938,53,0.07598,30,-0.8005,45,-0.1572
ENSG00000113971,NPHP3,12,-1.5190,145,2.75345,14,-1.2811,8,-2.0159,16,-1.1934,33,0.05062,35,0.13671,22,-0.6081,13,-1.3808,43,0.44582
ENSG00000144868,TMEM108,164,2.80733,18,-1.0076,24,-0.6329,25,-0.5369,18,-1.1231,23,-0.6482,43,0.30623,4,-3.2045,21,-0.8279,35,-0.0310
ENSG00000091527,CDV3,12,-3.3127,126,0.19984,90,-0.3210,156,0.54764,95,-0.2680,149,0.47935,89,-0.3517,161,0.60590,117,0.08934,130,0.25028
ENSG00000163781,TOPBP1,189,2.60192,33,-0.4647,28,-0.7449,37,-0.3140,24,-1.0567,42,-0.1197,51,0.19127,28,-0.7146,12,-2.0236,29,-0.6679
ENSG00000091513,TF,145,-1.4732,805,1.25734,2,-7.6590,5,-6.2611,95,-2.2093,15,-4.7428,0,-10.681,2937,4.56713,49,-3.0631,23,-4.1135
ENSG00000144867,SRPRB,287,2.50549,36,-1.0414,64,-0.1679,64,-0.1887,68,-0.0912,44,-0.7476,58,-0.3335,28,-1.4429,40,-0.8844,31,-1.2667
ENSG00000154917,RAB6B,974,0.81251,91,-2.8195,972,0.80867,902,0.68231,793,0.53297,534,-0.1654,518,-0.2133,173,-1.8696,414,-0.5610,356,-0.7914
ENSG00000163785,RYK,12,-1.1234,59,1.44091,5,-2.2883,15,-0.7362,10,-1.4266,16,-0.6823,58,1.42661,28,0.20718,17,-0.6107,42,0.86496
ENSG00000114019,AMOTL2,12,-2.3598,218,2.37464,20,-1.6062,26,-1.2243,26,-1.2741,36,-0.7280,10,-2.6426,196,2.14850,38,-0.6382,26,-1.1841
ENSG00000129055,ANAPC13,202,2.05048,8,-2.9318,63,0.00963,50,-0.3522,78,0.40953,43,-0.5675,31,-1.0517,17,-1.9280,69,0.16641,45,-0.4913
ENSG00000182923,CEP63,94,0.36622,117,0.73656,88,0.27055,64,-0.2308,47,-0.7814,104,0.53710,95,0.39025,67,-0.1648,32,-1.2672,64,-0.2417
ENSG00000154928,EPHB1,12,-1.5630,7,-2.2954,39,0.22877,39,0.24183,13,-1.5444,27,-0.3246,64,1.05838,15,-1.2430,53,0.74637,87,1.62209
ENSG00000118007,STAG1,12,-1.1698,50,1.08176,24,-0.0984,14,-0.8648,11,-1.3773,25,-0.0271,21,-0.2754,50,1.08386,34,0.44156,30,0.25078
ENSG00000114098,ARMC8,12,-2.1144,17,-1.5826,70,0.59469,80,0.81031,72,0.72557,53,0.12037,54,0.15718,38,-0.3828,51,0.07865,16,-1.6493
ENSG00000158186,MRAS,12,-3.2307,39,-1.5191,61,-0.8458,188,0.96175,116,0.17743,132,0.36934,151,0.59414,89,-0.2520,111,0.09590,138,0.44216
ENSG00000114107,CEP70,12,-1.1849,37,0.57824,20,-0.3806,17,-0.6314,24,-0.1583,33,0.38058,36,0.54365,34,0.45096,24,-0.1029,23,-0.1611
ENSG00000051382,PIK3CB,12,-2.8612,51,-0.7267,139,0.87201,90,0.16134,111,0.57108,100,0.33405,107,0.43889,63,-0.4041,61,-0.4495,50,-0.7493
ENSG00000175110,MRPS22,12,-1.0206,9,-1.4025,13,-0.8627,22,-0.0453,33,0.62466,14,-0.7768,31,0.48298,20,-0.2484,15,-0.6464,53,1.37061
ENSG00000184432,COPB2,12,-2.0034,37,-0.2881,97,1.26270,49,0.13217,51,0.21008,15,-1.6968,74,0.80110,42,-0.1253,33,-0.4873,37,-0.3166
ENSG00000114115,RBP1,12,-1.3105,14,-1.1035,0,-5.1330,12,-1.2625,36,0.43816,0,-5.4294,10,-1.5357,87,1.94782,51,0.95764,52,0.99135
ENSG00000158258,CLSTN2,175,0.25601,121,-0.3188,173,0.24454,16,-3.2699,347,1.72440,290,1.10281,60,-1.3759,48,-1.7196,42,-1.9244,17,-3.2399
ENSG00000114120,SLC25A36,12,-3.3758,181,0.72215,167,0.58793,96,-0.2907,139,0.33215,133,0.22268,168,0.60021,66,-0.8736,72,-0.7257,101,-0.2191
ENSG00000155893,PXYLP1,12,-0.9626,7,-1.7528,28,0.34422,42,1.03310,31,0.59734,12,-0.8775,40,0.93667,9,-1.3409,7,-1.6035,26,0.24764
ENSG00000177311,ZBTB38,65,-1.1159,231,0.89915,114,-0.2462,118,-0.1875,106,-0.3936,202,0.66980,195,0.61301,155,0.24032,82,-0.7556,94,-0.5464
ENSG00000155903,RASA2,12,-1.6186,40,0.21415,21,-0.7414,15,-1.3045,37,0.12733,41,0.27404,99,1.78448,31,-0.1925,16,-1.1522,33,-0.0835
ENSG00000114125,RNF7,12,-2.0043,8,-2.6092,60,0.46543,88,1.10646,63,0.60894,16,-1.5826,35,-0.3920,35,-0.4000,62,0.50327,55,0.30896
ENSG00000069849,ATP1B3,715,2.89980,49,-1.7119,193,0.38451,75,-1.0797,140,-0.1389,72,-1.1351,88,-0.8487,45,-1.8551,70,-1.1877,82,-0.9461
ENSG00000114126,TFDP2,12,-2.3628,106,0.99654,48,-0.2894,60,0.05591,22,-1.5464,76,0.44205,83,0.57783,49,-0.2505,92,0.75498,65,0.19454
ENSG00000175066,GK5,12,-1.1733,42,0.80670,14,-0.8663,8,-1.7060,22,-0.2452,9,-1.6282,65,1.56771,43,0.84380,13,-1.0323,31,0.30966
ENSG00000114127,XRN1,12,-2.0921,100,1.21750,32,-0.6389,23,-1.1460,23,-1.2160,54,0.19531,107,1.33738,35,-0.4857,33,-0.5726,87,0.96599
ENSG00000175054,ATR,12,-1.5415,44,0.47969,30,-0.1299,17,-0.9689,37,0.22705,13,-1.4084,83,1.56149,36,0.14865,10,-1.7462,41,0.34535
ENSG00000144935,TRPC1,12,-1.3553,30,0.04070,21,-0.4820,20,-0.5596,30,0.04265,31,0.08858,73,1.55893,5,-2.4427,24,-0.3209,44,0.66226
ENSG00000163714,U2SURP,206,-0.3664,967,2.34549,152,-0.8380,124,-1.1425,125,-1.2101,278,0.10353,438,0.85231,195,-0.4511,87,-1.6716,168,-0.6849
ENSG00000175040,CHST2,12,-1.1655,4,-2.7490,6,-2.0651,51,1.13935,59,1.67696,2,-3.4530,23,-0.1815,18,-0.5531,13,-1.0564,35,0.49667
ENSG00000181744,DIPK2A,12,-1.4213,27,-0.2085,19,-0.6800,31,0.04596,26,-0.2508,24,-0.3406,40,0.43073,79,1.61857,17,-0.8676,32,0.08357
ENSG00000163754,GYG1,12,-1.6628,22,-0.7508,64,0.93207,27,-0.4689,49,0.56296,22,-0.7840,23,-0.6853,13,-1.4725,34,-0.0707,81,1.35227
ENSG00000071794,HLTF,12,-2.7606,106,0.53246,94,0.33722,76,-0.0029,66,-0.2461,87,0.21803,151,1.13485,50,-0.6552,52,-0.5844,77,0.01748
ENSG00000114744,COMMD2,12,-1.1046,26,0.04689,9,-1.5105,36,0.59441,31,0.40255,22,-0.2132,36,0.57170,15,-0.8021,29,0.24956,28,0.15998
ENSG00000082996,RNF13,12,-2.9499,90,0.07226,48,-0.8972,36,-1.3206,92,0.10958,49,-0.8712,75,-0.2111,331,2.40792,33,-1.4601,91,0.08868
ENSG00000070087,PFN2,196,-1.0739,50,-3.0769,565,0.58599,598,0.67919,733,1.20483,225,-0.8664,340,-0.2284,206,-1.0008,348,-0.1942,333,-0.2603
ENSG00000196428,TSC22D2,12,-2.6472,51,-0.4866,76,0.12006,128,0.98964,61,-0.2313,78,0.16234,106,0.66356,57,-0.3117,58,-0.3097,84,0.27902
ENSG00000120742,SERP1,12,-2.8478,25,-1.7412,67,-0.2829,91,0.20132,100,0.39716,28,-1.6232,86,0.10418,103,0.39016,144,0.95640,129,0.76110
ENSG00000144895,EIF2A,132,1.38903,32,-0.8776,42,-0.4928,67,0.23152,58,0.01143,28,-1.1186,72,0.35163,51,-0.1774,33,-0.8463,60,0.07508
ENSG00000198843,SELENOT,12,-3.6269,117,-0.2507,149,0.12972,232,0.84987,193,0.62280,80,-0.8334,126,-0.1386,123,-0.1743,110,-0.3578,179,0.41945
ENSG00000181788,SIAH2,181,2.85083,22,-0.8812,16,-1.2935,30,-0.3944,37,-0.0982,38,-0.0375,22,-0.8899,8,-2.3266,24,-0.7159,13,-1.6584
ENSG00000144893,MED12L,12,-1.7329,40,0.11832,63,0.85079,37,-0.0016,16,-1.3583,54,0.57477,94,1.54639,0,-5.8121,34,-0.1635,46,0.30669
ENSG00000152601,MBNL1,12,-3.2451,92,-0.2425,154,0.57574,159,0.62836,98,-0.1602,159,0.62827,157,0.61039,78,-0.5118,100,-0.1213,78,-0.4985
ENSG00000181467,RAP2B,12,-0.8926,8,-1.4416,13,-0.7083,62,1.83241,20,-0.0616,14,-0.6353,33,0.71357,8,-1.5015,19,-0.1798,24,0.16733
ENSG00000114790,ARHGEF26,12,-1.7983,42,0.11393,9,-2.1889,10,-2.0304,7,-2.5895,30,-0.3996,10,-1.9977,87,1.32054,73,1.00944,144,2.30759
ENSG00000174953,DHX36,12,-3.7570,224,0.64143,257,0.87554,132,-0.2103,97,-0.7434,203,0.48327,273,0.97770,117,-0.4015,76,-1.0511,170,0.18949
ENSG00000114805,PLCH1,133,2.35126,14,-1.4116,44,0.35878,12,-1.5875,29,-0.3195,62,0.91932,26,-0.5010,3,-3.4740,13,-1.4871,23,-0.6351
ENSG00000169359,SLC33A1,12,-1.3602,54,1.00155,29,-0.0013,30,0.03605,16,-0.9495,27,-0.1436,45,0.70821,27,-0.1370,21,-0.5183,44,0.66200
ENSG00000163655,GMPS,12,-2.3250,56,-0.0153,73,0.42047,65,0.24071,51,-0.1568,82,0.60073,77,0.49769,35,-0.7464,35,-0.7221,82,0.60060
ENSG00000169282,KCNAB1,75,0.39189,10,-2.5695,60,0.02896,35,-0.7915,104,1.08699,98,0.82873,67,0.20760,9,-2.7660,38,-0.6657,46,-0.3785
ENSG00000114850,SSR3,12,-2.7844,78,0.01901,88,0.21448,86,0.16464,79,0.04287,77,-0.0092,63,-0.3233,61,-0.3588,96,0.35146,130,0.85058
ENSG00000163660,CCNL1,12,-2.1807,212,2.58946,13,-1.9920,14,-1.9659,39,-0.4568,40,-0.3612,73,0.57215,48,-0.0980,17,-1.6318,54,0.07830
ENSG00000174891,RSRC1,822,2.91787,185,0.10458,164,-0.0918,96,-0.9187,62,-1.6713,204,0.26298,116,-0.6290,85,-1.1036,70,-1.3760,41,-2.1654
ENSG00000168827,GFM1,12,-1.9413,53,0.32278,41,-0.0930,26,-0.8024,60,0.58253,30,-0.5960,63,0.59171,42,-0.0434,40,-0.1158,52,0.27400
ENSG00000180044,C3orf80,540,3.55646,1,-6.2755,84,-0.1089,121,0.47130,70,-0.4304,23,-2.0807,55,-0.7724,0,-6.9959,13,-2.9099,17,-2.4741
ENSG00000068885,IFT80,12,-2.2523,116,1.29109,69,0.40053,43,-0.3485,45,-0.2795,32,-0.7808,62,0.23485,95,0.94466,46,-0.2404,23,-1.3036
ENSG00000186432,KPNA4,129,0.28796,66,-0.7492,117,0.13557,104,-0.0542,124,0.25889,127,0.26028,120,0.17720,59,-0.9296,97,-0.1595,116,0.11253
ENSG00000163590,PPM1L,278,0.88253,59,-1.5459,268,0.81824,193,0.27804,145,-0.1909,218,0.47589,274,0.85756,36,-2.2594,96,-0.8055,71,-1.2569
ENSG00000169255,B3GALNT1,12,-2.0388,10,-2.3070,36,-0.3751,50,0.13702,86,1.19485,55,0.26649,69,0.64013,18,-1.4226,36,-0.4038,51,0.15452
ENSG00000169251,NMD3,169,2.44496,44,0.04166,42,-0.0345,14,-1.7116,31,-0.5366,19,-1.2249,39,-0.1717,18,-1.2969,34,-0.3710,33,-0.4261
ENSG00000196542,SPTSSB,12,-1.4723,2,-3.8128,106,2.12476,19,-0.7946,53,0.96390,41,0.44073,30,-0.0969,0,-5.8482,16,-0.9994,15,-1.1476
ENSG00000244128,LINC01322,12,-2.0497,56,0.29654,9,-2.4467,23,-1.0828,23,-1.1384,137,1.84748,80,0.88254,35,-0.4452,85,0.98616,30,-0.6946
ENSG00000114209,PDCD10,12,-2.0711,50,0.07594,83,0.91040,55,0.23463,55,0.28390,46,-0.0387,79,0.83396,26,-0.8948,34,-0.5044,25,-0.9856
ENSG00000163536,SERPINI1,251,-0.9381,64,-2.9461,657,0.57573,867,1.04476,920,1.35942,243,-0.9879,513,0.17309,124,-1.9928,188,-1.3729,318,-0.5796
ENSG00000173905,GOLIM4,174,-0.1430,285,0.64940,48,-2.0799,63,-1.6852,39,-2.5018,257,0.47918,61,-1.7338,336,0.92677,287,0.66034,511,1.67956
ENSG00000008952,SEC62,695,-0.2968,1416,0.85634,634,-0.4393,617,-0.4820,494,-0.8903,1424,0.86608,725,-0.2300,1283,0.68969,649,-0.4033,803,-0.0703
ENSG00000173889,PHC3,192,2.39309,41,-0.3146,30,-0.7975,15,-1.8234,26,-1.0867,35,-0.5593,70,0.53590,36,-0.4948,23,-1.1658,58,0.23796
ENSG00000163558,PRKCI,212,1.78032,27,-1.5635,95,0.37834,106,0.54941,39,-1.0655,63,-0.2792,139,1.01146,30,-1.3881,32,-1.3117,44,-0.8233
ENSG00000136603,SKIL,192,1.05408,103,0.02348,74,-0.4925,82,-0.3276,58,-0.9214,188,1.01508,190,1.03413,64,-0.6981,48,-1.1494,57,-0.8860
ENSG00000013297,CLDN11,12,-3.4594,240,1.11057,2,-5.5666,0,-10.127,38,-1.8897,3,-5.3341,0,-11.162,987,4.74837,20,-2.6921,10,-3.6246
ENSG00000013293,SLC7A14,12,-2.6124,70,-0.0309,28,-1.4325,96,0.47296,105,0.69121,94,0.42480,113,0.73719,80,0.16546,34,-1.1457,53,-0.4598
ENSG00000163577,EIF5A2,12,-1.3886,5,-2.5232,56,1.04817,20,-0.6312,50,0.96823,43,0.60430,29,-0.0382,22,-0.4903,5,-2.6130,35,0.27372
ENSG00000154310,TNIK,12,-3.6414,253,0.98524,59,-1.3223,28,-2.3929,80,-0.9301,204,0.62060,107,-0.4062,125,-0.1684,221,0.75329,362,1.62584
ENSG00000144959,NCEH1,12,-3.0747,18,-2.4537,158,0.84885,189,1.15568,111,0.30157,140,0.64455,161,0.87226,23,-2.1034,45,-1.1328,66,-0.5424
