Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000022355,GABRA1,200,-1.5589,677,0.48658,536,0.06902,778,0.75580,443,-0.2472,339,-0.6591
ENSG00000280776,LINC01202,4,-1.4355,5,-1.1558,21,1.44693,7,-0.8232,4,-1.4249,22,1.13800
ENSG00000113327,GABRG2,108,-1.3613,275,0.18869,245,-0.0170,405,0.92625,184,-0.4630,227,-0.1368
ENSG00000113328,CCNG1,19,-0.2540,13,-0.8196,26,0.36931,22,0.03371,31,0.56903,22,-0.0112
ENSG00000170584,NUDCD2,35,0.19607,21,-0.6650,29,-0.1469,32,0.04437,39,0.36684,41,0.45427
ENSG00000038274,MAT2B,59,-0.6390,72,-0.2908,104,0.39976,93,0.15415,76,-0.1942,105,0.33156
ENSG00000145934,TENM2,35,-1.2299,119,0.87116,60,-0.4190,87,0.26427,113,0.66695,47,-0.7069
ENSG00000113645,WWC1,47,0.47043,39,0.13361,23,-0.8417,30,-0.3313,77,1.22846,22,-0.7642
ENSG00000113643,RARS,24,-0.8675,54,0.52122,28,-0.7161,65,0.87209,41,0.02110,37,-0.1530
ENSG00000188573,FBLL1,29,-0.9512,34,-0.6806,72,0.70201,43,-0.2997,55,0.08341,84,0.79128
ENSG00000120137,PANK3,49,-0.6420,83,0.24811,74,0.05475,80,0.19782,85,0.26597,60,-0.2865
ENSG00000184347,SLIT3,11,-1.5153,35,0.45011,36,0.55974,36,0.47960,15,-0.8586,15,-0.9205
ENSG00000040275,SPDL1,13,-0.2312,29,1.30523,10,-0.7138,15,0.03728,12,-0.2378,5,-1.4050
ENSG00000182132,KCNIP1,15,-0.2085,7,-1.3002,20,0.41641,6,-1.5503,34,1.19554,30,0.98807
ENSG00000181163,NPM1,186,-0.1437,231,0.23904,169,-0.3404,222,0.17340,280,0.52768,155,-0.4126
ENSG00000072803,FBXW11,88,-0.4573,117,0.03544,111,-0.0590,145,0.42531,109,-0.0783,119,0.05583
ENSG00000168246,UBTD2,15,-0.0804,15,-0.0371,13,-0.2775,17,0.19421,21,0.51799,14,-0.1235
ENSG00000214357,NEURL1B,23,1.27733,7,-0.8014,8,-0.6240,9,-0.4935,12,0.09295,14,0.28237
ENSG00000120129,DUSP1,42,0.92237,19,-0.4822,26,0.07313,16,-0.7161,23,-0.1212,22,-0.1984
ENSG00000113719,ERGIC1,25,-0.3508,37,0.31650,27,-0.2639,38,0.37673,34,0.13637,25,-0.3252
ENSG00000037241,RPL26L1,24,-0.6158,31,-0.2017,29,-0.3413,58,0.94041,21,-0.7468,49,0.55160
ENSG00000113732,ATP6V0E1,41,0.93565,17,-0.6070,11,-1.3595,21,-0.3045,44,0.93504,37,0.62843
ENSG00000164463,CREBRF,60,-0.6307,147,0.97852,91,0.06810,63,-0.5473,115,0.44393,34,-1.4193
ENSG00000145919,BOD1,21,-0.9359,24,-0.6843,43,0.34290,39,0.11490,44,0.28578,60,0.81376
ENSG00000113742,CPEB4,122,-0.3536,233,0.82405,151,0.00670,104,-0.6218,228,0.67665,52,-1.6032
ENSG00000170091,NSG2,125,-1.2647,226,-0.2999,312,0.30836,312,0.26791,338,0.37241,353,0.44238
ENSG00000184845,DRD1,8,-1.5013,11,-1.1165,38,1.20697,25,0.22809,22,0.00584,17,-0.3558
ENSG00000164466,SFXN1,63,-0.3717,78,0.00335,76,-0.0539,96,0.37704,78,0.00165,78,0.00031
ENSG00000113749,HRH2,17,-0.8390,31,0.11876,26,-0.2311,40,0.58388,41,0.56556,24,-0.3191
ENSG00000145920,CPLX2,533,0.81934,343,-0.0045,321,-0.1369,296,-0.2581,273,-0.3598,203,-0.8181
ENSG00000051596,THOC3,10,-1.1715,13,-0.7580,18,-0.2255,39,1.18329,15,-0.5034,35,0.81860
ENSG00000170085,SIMC1,9,-0.0485,9,-0.0195,9,-0.0305,11,0.31845,5,-0.8971,11,0.25853
ENSG00000122203,KIAA1191,80,-0.4166,82,-0.3783,113,0.18791,116,0.22559,87,-0.2594,145,0.56170
ENSG00000175414,ARL10,23,-0.7270,47,0.50991,37,0.06443,38,0.12156,33,-0.1165,31,-0.1929
ENSG00000048162,NOP16,7,-0.5302,6,-0.7073,6,-0.9092,16,0.93438,15,0.66961,16,0.76304
ENSG00000146066,HIGD2A,71,0.29586,23,-1.5698,53,-0.2318,63,0.08901,61,0.02587,126,1.23375
ENSG00000175416,CLTB,119,-0.5174,101,-0.7877,172,0.13311,190,0.29947,175,0.13348,259,0.78013
ENSG00000113194,FAF2,39,-0.5096,75,0.65027,51,-0.0541,47,-0.1961,68,0.42436,34,-0.6405
ENSG00000146083,RNF44,46,-0.2021,42,-0.3625,56,0.14581,52,-0.0100,59,0.19310,65,0.36557
ENSG00000169258,GPRIN1,23,-0.0802,13,-1.0646,24,-0.0112,25,0.05898,31,0.36384,43,0.89830
ENSG00000074317,SNCB,271,-0.6986,309,-0.4812,525,0.51962,444,0.14124,374,-0.1458,509,0.34750
ENSG00000048140,TSPAN17,18,-0.4116,18,-0.4250,22,-0.1077,42,1.13257,12,-1.0452,21,-0.1465
ENSG00000113763,UNC5A,27,-0.4734,27,-0.4926,35,-0.0052,50,0.62519,36,0.03343,41,0.23838
ENSG00000087206,UIMC1,13,-0.3134,35,1.60110,12,-0.4214,13,-0.3256,5,-1.5024,7,-1.1842
ENSG00000113761,ZNF346,14,-0.0343,20,0.56528,12,-0.3277,13,-0.1881,20,0.51798,9,-0.7612
ENSG00000165671,NSD1,29,-1.1921,134,1.62868,55,-0.1574,41,-0.6078,56,-0.0859,25,-1.2979
ENSG00000169228,RAB24,7,-0.4821,5,-1.0555,7,-0.6639,22,1.66288,6,-0.7524,11,0.24116
ENSG00000169230,PRELID1,52,-0.2960,29,-1.2356,57,-0.1548,77,0.37849,56,-0.1542,138,1.33953
ENSG00000169223,LMAN2,19,-0.5548,26,-0.0738,28,0.06047,31,0.25014,24,-0.1989,37,0.50091
ENSG00000169220,RGS14,22,0.08753,10,-1.1093,18,-0.2334,26,0.38491,24,0.23944,33,0.74170
ENSG00000131187,F12,7,-0.7920,9,-0.3926,13,0.27689,16,0.59637,2,-2.2133,20,0.89163
ENSG00000198055,GRK6,13,-0.2071,14,-0.0769,15,0.04441,18,0.37244,13,-0.1293,12,-0.2312
ENSG00000131188,PRR7,15,-0.4560,12,-0.7538,19,-0.0713,23,0.27136,32,0.75372,27,0.51925
ENSG00000113758,DBN1,51,-0.1293,37,-0.6522,51,-0.1340,69,0.42790,85,0.71814,49,-0.1791
ENSG00000196923,PDLIM7,15,-0.2325,15,-0.2677,14,-0.4427,25,0.64806,12,-0.5450,28,0.77881
ENSG00000183258,DDX41,51,0.11068,41,-0.2740,34,-0.6258,63,0.49395,47,-0.0315,68,0.55724
ENSG00000146067,FAM193B,16,-0.3172,28,0.67047,20,0.06161,19,-0.0582,14,-0.4874,13,-0.5576
ENSG00000184840,TMED9,37,-0.1534,27,-0.6759,35,-0.2737,56,0.57769,42,0.04831,59,0.60281
ENSG00000027847,B4GALT7,13,-0.4926,14,-0.3206,18,0.11235,24,0.56862,15,-0.1849,18,0.07613
ENSG00000170074,FAM153A,3,-2.4962,27,1.02435,12,-0.4863,24,0.78334,12,-0.3694,16,0.00409
ENSG00000204677,FAM153CP,24,-1.1202,139,2.34349,24,-1.2027,35,-0.5184,24,-1.0181,29,-0.7597
ENSG00000145916,RMND5B,20,-0.1868,15,-0.5976,22,-0.0548,23,0.03062,28,0.36107,36,0.75678
ENSG00000145912,NHP2,96,-0.2416,58,-1.0719,88,-0.4327,149,0.54267,179,0.79063,166,0.66368
ENSG00000197451,HNRNPAB,44,-0.4356,50,-0.2233,65,0.24754,57,0.00371,56,-0.0396,76,0.44825
ENSG00000113240,CLK4,21,-0.7306,49,0.72236,21,-0.8580,32,-0.0432,46,0.52769,51,0.68861
ENSG00000169131,ZNF354A,13,-0.1731,19,0.48875,16,0.14749,15,0.09245,9,-0.7431,9,-0.7461
ENSG00000178338,ZNF354B,3,-1.8059,21,1.44444,8,-0.3849,4,-1.2493,23,1.37468,5,-0.9607
ENSG00000176783,RUFY1,21,-0.3002,32,0.45583,21,-0.3457,25,0.00440,32,0.37507,24,-0.0407
ENSG00000169045,HNRNPH1,72,-0.2008,99,0.37229,69,-0.2842,78,-0.0553,76,-0.0941,104,0.41041
ENSG00000127022,CANX,318,-0.3100,548,0.67663,362,-0.0960,371,-0.0426,354,-0.1142,268,-0.5450
ENSG00000161013,MGAT4B,34,0.37635,10,-1.6670,30,0.15377,31,0.21323,40,0.55888,25,-0.1418
ENSG00000161011,SQSTM1,112,-0.2174,90,-0.5739,119,-0.1278,129,0.03571,163,0.40992,211,0.83437
ENSG00000161010,MRNIP,16,-0.1020,12,-0.5698,17,-0.0136,20,0.21730,11,-0.6808,32,0.96542
ENSG00000197226,TBC1D9B,61,0.04678,49,-0.3401,49,-0.3890,74,0.38822,50,-0.2716,92,0.69759
ENSG00000113269,RNF130,77,0.12737,64,-0.1838,68,-0.1007,73,0.04511,80,0.18614,73,0.04105
ENSG00000050748,MAPK9,104,-0.9443,176,-0.0733,239,0.55296,204,0.18928,156,-0.2606,178,-0.0516
ENSG00000113300,CNOT6,21,0.17123,24,0.42336,13,-0.6921,14,-0.5151,28,0.61606,24,0.36970
ENSG00000131446,MGAT1,28,0.29354,19,-0.3672,27,0.27563,17,-0.5863,20,-0.2529,31,0.45310
ENSG00000278970,HEIH,18,0.06502,14,-0.3863,17,-0.0677,15,-0.2844,20,0.21414,28,0.75411
ENSG00000196670,ZFP62,14,0.19584,10,-0.3910,11,-0.1870,11,-0.2299,17,0.49872,16,0.46544
ENSG00000165810,BTNL9,8,-0.2916,20,1.39414,2,-2.1348,13,0.57720,5,-0.9589,11,0.16866
ENSG00000250222,AC008443.5,24,0.86954,5,-1.7351,13,-0.3348,11,-0.5901,19,0.39696,29,1.07975
ENSG00000146063,TRIM41,36,0.36095,30,0.05901,27,-0.1270,20,-0.6335,32,0.13025,36,0.31189
ENSG00000204628,RACK1,236,0.47759,97,-1.0338,181,0.00191,168,-0.1341,207,0.21530,240,0.45268
ENSG00000183718,TRIM52,10,-1.0708,36,1.17478,20,0.03933,17,-0.2556,13,-0.6321,16,-0.3119
ENSG00000112679,DUSP22,31,0.20793,19,-0.6120,33,0.35231,28,-0.0014,22,-0.3769,28,0.01724
ENSG00000112685,EXOC2,8,-1.5563,24,0.25841,19,-0.1728,32,0.76199,15,-0.4985,30,0.58348
ENSG00000112699,GMDS,5,-1.1760,9,-0.4082,18,0.90659,12,0.02194,9,-0.4557,13,0.18656
ENSG00000250903,GMDS-DT,9,-0.1527,17,0.95531,8,-0.3324,6,-0.7100,13,0.39612,7,-0.4800
ENSG00000124535,WRNIP1,30,-0.7414,44,-0.1222,48,0.03696,57,0.34933,58,0.34118,53,0.18713
ENSG00000170542,SERPINB9,9,-0.3659,13,0.26947,13,0.25606,12,0.20381,9,-0.3786,7,-0.7226
ENSG00000124570,SERPINB6,54,1.20351,23,-0.4024,20,-0.6405,14,-1.1447,36,0.35306,38,0.43450
ENSG00000124588,NQO2,32,-0.7295,39,-0.3837,46,-0.1373,70,0.63896,45,-0.1474,77,0.72843
ENSG00000137274,BPHL,12,-0.6721,13,-0.5290,20,0.16968,19,0.08360,22,0.28150,30,0.80262
ENSG00000137267,TUBB2A,285,-1.7627,469,-0.9821,1126,0.60866,1428,0.99839,435,-1.0245,1108,0.43813
ENSG00000137285,TUBB2B,376,1.09854,132,-0.7886,59,-2.1775,83,-1.5288,668,2.00627,300,0.56576
ENSG00000180822,PSMG4,19,0.06764,16,-0.1830,12,-0.7383,18,-0.0437,27,0.65239,30,0.82724
ENSG00000137266,SLC22A23,22,-0.7395,24,-0.5909,52,0.90619,31,-0.1437,38,0.16719,27,-0.3482
ENSG00000145945,FAM50B,11,-0.7155,8,-1.3354,19,0.15518,17,-0.0680,23,0.38671,43,1.45156
ENSG00000112739,PRPF4B,94,-0.7954,265,1.08308,139,-0.1522,148,-0.0266,132,-0.1991,91,-0.7841
ENSG00000198721,ECI2,37,0.54552,23,-0.2912,13,-1.3290,27,-0.0518,47,0.87256,43,0.70580
ENSG00000153046,CDYL,64,0.69966,62,0.61875,40,-0.1927,21,-1.2305,60,0.48806,11,-2.0347
ENSG00000214113,LYRM4,42,0.06553,31,-0.4435,37,-0.1675,48,0.29792,29,-0.5147,62,0.70984
ENSG00000145982,FARS2,10,-0.2188,9,-0.4967,9,-0.4346,17,0.65275,15,0.37593,15,0.34408
ENSG00000124785,NRN1,141,-1.0844,204,-0.4888,383,0.73688,292,0.13116,227,-0.2831,335,0.33729
ENSG00000216863,LY86-AS1,8,-1.5960,24,0.14213,21,-0.1640,37,0.92298,17,-0.4399,30,0.43003
ENSG00000124783,SSR1,60,-0.4682,97,0.37671,68,-0.2703,85,0.14200,124,0.73969,52,-0.6352
ENSG00000124784,RIOK1,16,-0.8579,36,0.47922,25,-0.1430,39,0.65968,18,-0.6573,24,-0.1763
ENSG00000168566,SNRNP48,10,-0.7305,27,0.91322,15,-0.1744,17,0.06947,13,-0.3127,13,-0.3268
ENSG00000239264,TXNDC5,14,-0.5912,16,-0.3230,19,-0.0637,21,0.09201,43,1.27655,15,-0.4088
ENSG00000124802,EEF1E1,22,-0.7489,31,-0.1461,30,-0.2578,57,0.96482,22,-0.6704,44,0.38627
ENSG00000124786,SLC35B3,8,-0.7924,17,0.54301,11,-0.2247,13,0.03398,11,-0.1730,19,0.60385
ENSG00000111845,PAK1IP1,25,-0.5797,63,1.06370,25,-0.6395,39,0.13029,40,0.14951,25,-0.5513
ENSG00000111843,TMEM14C,53,-0.3098,42,-0.6711,47,-0.5689,80,0.42473,75,0.27778,130,1.19076
ENSG00000137210,TMEM14B,57,-0.2338,43,-0.7255,67,0.03210,85,0.47542,66,0.00762,85,0.42059
ENSG00000197977,ELOVL2,41,1.07542,18,-0.4154,4,-2.6390,2,-3.3309,93,2.47122,26,0.20162
ENSG00000224531,SMIM13,79,-0.6532,85,-0.5217,162,0.72384,121,0.07394,98,-0.2628,119,0.03945
ENSG00000111859,NEDD9,16,0.21422,15,0.09347,16,0.15937,9,-0.7051,18,0.32623,12,-0.2646
ENSG00000205269,TMEM170B,56,-0.0055,52,-0.1336,43,-0.5055,74,0.50057,64,0.20621,61,0.13161
ENSG00000095951,HIVEP1,20,-1.2273,67,0.89731,59,0.73490,28,-0.6885,37,-0.1754,15,-1.5163
ENSG00000112137,PHACTR1,246,5.13193,279,0.22488,282,0.28021,188,-0.4617,256,0.06894,176,-0.5188
ENSG00000145979,TBC1D7,6,-1.9351,15,-0.5808,29,0.70062,27,0.43796,19,-0.1497,29,0.48784
ENSG00000145990,GFOD1,157,-0.5168,255,0.32804,228,0.14235,250,0.28864,167,-0.3824,164,-0.4101
ENSG00000124523,SIRT5,19,-0.4470,23,-0.0925,20,-0.3512,35,0.66253,30,0.30517,24,-0.0158
ENSG00000225921,NOL7,96,-0.0029,121,0.41660,88,-0.1698,74,-0.4381,91,-0.0726,118,0.33452
ENSG00000010017,RANBP9,50,-0.6920,68,-0.1750,87,0.30186,89,0.30816,54,-0.5162,97,0.41101
ENSG00000050393,MCUR1,47,-0.3347,50,-0.2201,64,0.23112,65,0.22665,53,-0.1033,58,0.03310
ENSG00000180537,RNF182,27,0.56124,16,-0.3443,19,-0.0663,10,-1.0857,30,0.67079,24,0.28028
ENSG00000112149,CD83,10,-1.8878,26,-0.3848,46,0.73192,50,0.76312,20,-0.7396,30,-0.1294
ENSG00000008083,JARID2,26,-0.3854,49,0.73460,28,-0.2767,22,-0.6641,60,0.98566,21,-0.6473
ENSG00000047579,DTNBP1,45,0.50588,21,-0.7785,23,-0.7263,32,-0.1076,54,0.74660,55,0.77378
ENSG00000007944,MYLIP,13,-0.8789,21,-0.1472,35,0.94523,18,-0.4239,26,0.24608,14,-0.7092
ENSG00000124788,ATXN1,110,-0.0931,152,0.49311,131,0.25365,91,-0.4218,93,-0.3432,83,-0.5234
ENSG00000112186,CAP2,108,-1.4682,301,0.23084,309,0.31715,356,0.54221,254,-0.0681,200,-0.4362
ENSG00000137414,FAM8A1,34,-0.5313,41,-0.2050,45,-0.0546,55,0.32171,51,0.14804,63,0.48414
ENSG00000124789,NUP153,15,-0.7300,27,0.18582,19,-0.4216,36,0.75382,28,0.23258,22,-0.1318
ENSG00000137177,KIF13A,27,0.31628,41,1.17352,10,-1.3650,18,-0.3733,33,0.64335,10,-1.2340
ENSG00000137364,TPMT,48,0.15533,31,-0.5956,44,0.00305,47,0.10483,46,0.07700,54,0.33441
ENSG00000165097,KDM1B,17,0.25065,17,0.22480,9,-0.8457,15,0.00819,21,0.54479,17,0.18589
ENSG00000124795,DEK,151,0.08462,213,0.72741,130,-0.1944,106,-0.5250,184,0.39130,69,-1.1272
ENSG00000172201,ID4,179,1.30143,81,-0.2290,26,-2.1151,16,-2.7606,303,2.08700,78,-0.2584
ENSG00000112242,E2F3,17,-0.7801,45,0.93637,24,-0.1956,31,0.21996,27,0.00175,13,-1.1278
ENSG00000124766,SOX4,37,1.02760,25,0.28057,21,-0.0349,4,-2.4107,21,-0.0229,18,-0.2412
ENSG00000272168,CASC15,30,-0.6073,55,0.45593,55,0.54980,31,-0.5494,34,-0.3643,38,-0.1862
ENSG00000152954,NRSN1,145,-0.5826,240,0.29075,312,0.92328,130,-0.7659,165,-0.3387,118,-0.8490
ENSG00000124532,MRS2,18,-0.3163,20,-0.1282,17,-0.4533,34,0.81005,15,-0.6188,30,0.48901
ENSG00000112293,GPLD1,7,-0.6701,16,0.84132,10,-0.0885,12,0.36249,5,-0.8964,6,-0.6794
ENSG00000112294,ALDH5A1,96,0.16873,98,0.22045,79,-0.1859,78,-0.1828,78,-0.1645,97,0.16650
ENSG00000137261,KIAA0319,31,-0.4685,48,0.27757,37,-0.1733,39,-0.0854,54,0.44247,48,0.26179
ENSG00000111802,TDP2,45,-0.5612,58,-0.1024,63,0.04064,74,0.30664,62,-0.0100,77,0.35425
ENSG00000112304,ACOT13,24,-0.4800,16,-1.1519,26,-0.3736,48,0.72912,37,0.21370,62,1.07562
ENSG00000112308,C6orf62,117,-0.1182,152,0.35285,107,-0.2964,127,0.02036,136,0.13066,127,0.02696
ENSG00000112312,GMNN,17,0.57820,14,0.28760,3,-1.9934,10,-0.3868,26,1.20431,16,0.43228
ENSG00000111913,RIPOR2,28,-0.5195,42,0.14203,38,-0.0372,44,0.22109,49,0.39085,34,-0.2102
ENSG00000079691,CARMIL1,41,0.49567,47,0.72604,7,-2.3889,19,-0.8263,90,1.78999,20,-0.7125
ENSG00000197061,HIST1H4C,97,-0.0115,111,0.23313,94,-0.0733,78,-0.3765,156,0.76814,62,-0.7044
ENSG00000168298,HIST1H1E,6,-1.2078,50,3.13686,6,-1.3371,5,-1.6370,7,-0.9452,0,-4.2049
ENSG00000112763,BTN2A1,11,-1.2888,29,0.36191,28,0.36772,31,0.49551,12,-1.0482,22,-0.1301
ENSG00000228223,HCG11,24,0.57828,17,-0.0035,17,0.00501,18,0.08285,11,-0.6702,9,-1.0406
ENSG00000182952,HMGN4,14,-0.7258,17,-0.3666,23,0.16530,27,0.40161,22,-0.0040,29,0.45951
ENSG00000146109,ABT1,13,0.19863,7,-0.8581,8,-0.6733,17,0.67983,7,-0.7052,23,1.10365
ENSG00000181315,ZNF322,9,-0.7400,26,1.04709,14,-0.1123,14,-0.0447,12,-0.3444,10,-0.6461
ENSG00000096654,ZNF184,10,-0.4962,18,0.43659,5,-1.7333,24,1.06127,18,0.45569,14,0.05179
ENSG00000269293,ZSCAN16-AS1,55,0.60161,25,-0.7585,31,-0.4634,29,-0.5038,43,0.14188,80,1.16398
ENSG00000197062,ZSCAN26,13,-0.0703,13,-0.0808,12,-0.2048,13,-0.0730,18,0.41301,17,0.36797
ENSG00000137338,PGBD1,5,-1.3850,22,1.23289,12,0.06198,9,-0.3421,11,-0.0528,7,-0.6460
ENSG00000204713,TRIM27,17,-0.8516,30,0.07617,33,0.24807,35,0.34831,20,-0.5390,34,0.26861
ENSG00000204681,GABBR1,271,0.16034,210,-0.2802,209,-0.3188,269,0.14717,318,0.40241,275,0.16789
ENSG00000204655,MOG,12,-0.5203,16,-0.1210,38,2.05457,1,-3.7707,3,-2.3611,9,-0.8655
ENSG00000206503,HLA-A,151,1.16887,47,-0.9262,61,-0.5544,52,-0.7702,109,0.45197,112,0.48960
ENSG00000204619,PPP1R11,41,-0.4443,28,-1.0659,60,0.25894,58,0.17836,54,0.04291,93,0.92507
ENSG00000234127,TRIM26,15,0.04753,11,-0.4026,14,-0.0051,18,0.37084,11,-0.3399,16,0.16579
ENSG00000231074,HCG18,74,-0.5116,172,1.03141,101,0.01461,77,-0.4541,123,0.33447,29,-1.8762
ENSG00000241370,RPP21,15,-0.9330,12,-1.3396,28,0.05461,27,-0.0162,41,0.69211,64,1.45770
ENSG00000204592,HLA-E,155,2.24802,36,-0.7094,30,-1.0984,17,-1.8691,49,-0.1578,47,-0.2374
ENSG00000204590,GNL1,105,-0.4066,159,0.32376,132,-0.0150,153,0.25982,125,-0.0883,105,-0.3655
ENSG00000204576,PRR3,13,0.17929,14,0.42450,7,-0.7768,14,0.41027,8,-0.4977,12,0.07894
ENSG00000204574,ABCF1,62,-0.7715,131,0.51702,82,-0.3512,144,0.69938,92,-0.1200,73,-0.4790
ENSG00000204569,PPP1R10,36,-0.1203,49,0.45181,23,-0.9300,42,0.15122,69,0.94878,31,-0.3449
ENSG00000204568,MRPS18B,30,-0.4488,37,-0.0896,36,-0.1449,48,0.33953,48,0.32093,45,0.20652
ENSG00000137343,ATAT1,28,-0.3966,25,-0.5503,37,0.10341,35,-0.0052,58,0.80809,41,0.25136
ENSG00000204564,C6orf136,32,-0.7645,32,-0.7254,49,-0.0431,70,0.61178,43,-0.2202,92,0.99777
ENSG00000204560,DHX16,9,-1.0069,20,0.35951,16,-0.0773,22,0.47237,16,-0.0951,17,0.07162
ENSG00000137337,MDC1,9,-0.5358,16,0.47716,13,0.02339,8,-0.6641,18,0.59993,14,0.15647
ENSG00000196230,TUBB,212,-1.0773,283,-0.6065,441,0.17528,613,0.77387,238,-0.8239,672,0.83151
ENSG00000137312,FLOT1,103,-0.7329,105,-0.7068,169,0.11469,217,0.56434,158,-0.0124,238,0.65361
ENSG00000204580,DDR1,78,1.73603,20,-0.7991,20,-0.9165,11,-1.7885,46,0.54221,39,0.27728
ENSG00000137411,VARS2,22,0.60461,15,-0.0332,12,-0.5464,9,-0.8884,30,1.03165,15,-0.0550
ENSG00000204536,CCHCR1,7,-0.5446,9,-0.0579,7,-0.6433,12,0.39829,11,0.24322,18,0.99215
ENSG00000204525,HLA-C,87,0.92895,34,-0.7551,46,-0.2590,28,-1.0323,53,-0.0007,93,0.91753
ENSG00000234745,HLA-B,91,2.00609,18,-1.0429,24,-0.6927,15,-1.3219,29,-0.2969,33,-0.0915
ENSG00000198563,DDX39B,54,-0.3272,58,-0.2088,58,-0.2315,69,0.09578,79,0.31783,103,0.74397
ENSG00000213760,ATP6V1G2,156,-0.6772,135,-0.9116,281,0.38603,295,0.42460,188,-0.3392,360,0.70853
ENSG00000204469,PRRC2A,112,0.57215,71,-0.2377,71,-0.2643,71,-0.2368,95,0.24962,81,-0.0117
ENSG00000204463,BAG6,74,0.04036,46,-0.7398,60,-0.3316,86,0.31463,71,-0.0196,127,0.93650
ENSG00000204438,GPANK1,14,-0.1555,15,-0.0422,14,-0.0890,17,0.26650,13,-0.2032,17,0.22528
ENSG00000204435,CSNK2B,65,-0.5954,72,-0.4237,88,-0.0953,116,0.40323,109,0.25310,139,0.65733
ENSG00000204427,ABHD16A,22,-0.8892,25,-0.6621,46,0.41172,50,0.52890,28,-0.4284,51,0.51400
ENSG00000213722,DDAH2,35,1.81143,8,-0.9430,9,-0.7886,4,-1.9635,21,0.57368,15,0.09288
ENSG00000204394,VARS,15,-0.6495,19,-0.2463,18,-0.3263,36,0.92827,15,-0.5873,31,0.55767
ENSG00000204392,LSM2,15,-0.3802,18,-0.0934,15,-0.4566,16,-0.3196,38,1.12462,29,0.66688
ENSG00000204389,HSPA1A,67,0.12933,37,-0.8651,59,-0.1135,62,0.01026,77,0.34826,98,0.73304
ENSG00000204388,HSPA1B,39,-0.4520,55,0.13116,45,-0.2737,82,0.87655,33,-0.6769,45,-0.2186
ENSG00000204387,SNHG32,54,0.49703,14,-1.7263,42,0.06412,25,-0.8113,48,0.26766,89,1.29327
ENSG00000204386,NEU1,16,-0.7764,14,-1.0273,30,0.25997,40,0.78046,17,-0.6966,42,0.73385
ENSG00000204371,EHMT2,71,0.22949,53,-0.2595,68,0.17628,51,-0.3531,82,0.44417,49,-0.3842
ENSG00000204356,NELFE,44,-0.2651,52,0.00024,50,-0.0783,59,0.23455,48,-0.1187,62,0.28216
ENSG00000204351,SKIV2L,15,-0.2085,14,-0.4077,12,-0.6274,24,0.59301,17,-0.0262,31,0.92357
ENSG00000204344,STK19,11,-0.4812,10,-0.6525,18,0.46536,17,0.22466,20,0.46359,11,-0.4020
ENSG00000213676,ATF6B,11,-0.0724,24,1.30531,7,-0.9247,8,-0.7368,8,-0.5376,16,0.50090
ENSG00000204314,PRRT1,56,-0.8628,79,-0.3009,87,-0.1572,136,0.66606,104,0.15505,131,0.52463
ENSG00000221988,PPT2,4,-1.2914,4,-1.5087,7,-0.5780,12,0.31699,27,1.67485,21,1.18016
ENSG00000204310,AGPAT1,64,-0.3907,46,-0.9232,80,-0.0218,109,0.54609,76,-0.1029,134,0.82259
ENSG00000204308,RNF5,33,-0.1975,21,-0.9229,37,-0.0122,50,0.50554,27,-0.4998,65,0.88447
ENSG00000204304,PBX2,9,-0.4368,9,-0.4413,12,0.09109,11,-0.0141,20,0.87845,12,0.10760
ENSG00000204301,NOTCH4,13,0.52762,6,-0.6467,8,-0.3922,10,0.00562,4,-1.3086,20,1.22663
ENSG00000204256,BRD2,84,-0.1051,107,0.33469,86,-0.0770,86,-0.0542,116,0.42828,51,-0.8457
ENSG00000204231,RXRB,32,-0.7785,39,-0.4182,64,0.49759,49,-0.0404,50,-0.0032,71,0.55583
ENSG00000112473,SLC39A7,21,-0.3873,41,0.87791,24,-0.1259,19,-0.4895,31,0.30773,18,-0.5907
ENSG00000204227,RING1,32,-0.3453,43,0.17456,30,-0.4973,41,0.07231,50,0.38809,58,0.64965
ENSG00000223501,VPS52,16,-0.5949,21,-0.0943,16,-0.6403,33,0.70041,24,0.08643,36,0.75319
ENSG00000231500,RPS18,839,1.08007,156,-1.8073,460,-0.0731,302,-0.7709,505,0.09205,768,0.77742
ENSG00000227057,WDR46,14,-0.5598,26,0.47342,17,-0.3134,22,0.15716,13,-0.6598,32,0.74198
ENSG00000204220,PFDN6,48,-0.4524,64,0.02374,56,-0.2177,82,0.48655,66,0.06330,70,0.15434
ENSG00000237441,RGL2,18,0.91103,9,-0.2454,8,-0.6270,2,-2.5705,15,0.53284,23,1.22624
ENSG00000231925,TAPBP,84,0.56669,37,-0.8381,55,-0.2380,68,0.15968,71,0.22539,66,0.10362
ENSG00000236104,ZBTB22,7,-0.5740,8,-0.3884,9,-0.0568,7,-0.4642,14,0.63081,20,1.20347
ENSG00000204209,DAXX,20,-0.5535,38,0.58192,30,0.13604,21,-0.4859,28,-0.0018,30,0.14112
ENSG00000112511,PHF1,38,0.07572,36,-0.0076,31,-0.2566,31,-0.2303,39,0.14501,52,0.59847
