Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000153395,LPCAT1,41,0.80720,18,-0.7219,23,-0.3983,34,0.24416,5,-2.5872,3,-3.1202,44,0.65743
ENSG00000171421,MRPL36,18,-0.2040,31,0.73881,9,-1.1371,40,1.39132,17,-0.2016,2,-2.9544,4,-2.2262
ENSG00000145494,NDUFS6,117,-0.2261,104,-0.3500,178,0.50134,232,1.10543,91,-0.5557,67,-1.0140,58,-1.2366
ENSG00000164151,ICE1,76,-0.1837,92,0.17998,39,-1.1403,29,-1.6960,99,0.28831,163,1.12293,153,1.01674
ENSG00000133398,MED10,85,1.05927,31,-0.9352,58,0.04032,60,0.10932,31,-0.9274,19,-1.6586,24,-1.2820
ENSG00000215218,UBE2QL1,257,1.62272,91,-0.7404,222,0.67572,89,-0.8331,3,-5.6349,38,-2.0515,51,-1.6120
ENSG00000037474,NSUN2,30,0.92161,15,-0.4809,4,-2.4683,9,-1.3812,17,-0.3259,13,-0.7177,44,1.19025
ENSG00000145545,SRD5A1,39,0.93511,25,-0.0748,44,0.82398,21,-0.4378,8,-1.8206,2,-3.8592,19,-0.5137
ENSG00000112941,TENT4A,30,0.43152,4,-2.7650,34,0.49123,27,0.10012,19,-0.4432,3,-2.8549,42,0.84763
ENSG00000078295,ADCY2,133,0.13866,273,1.29853,100,-0.3488,103,-0.3450,52,-1.3511,61,-1.1028,155,0.34233
ENSG00000124275,MTRR,23,0.47297,18,-0.0631,14,-0.4645,20,0.09442,27,0.53284,3,-2.4297,14,-0.4920
ENSG00000247516,MIR4458HG,13,-0.8255,22,0.13361,32,0.70475,37,1.10682,26,0.37244,11,-0.9672,6,-1.6826
ENSG00000112902,SEMA5A,24,-0.7264,69,1.15655,31,-0.1643,17,-1.1820,53,0.70502,69,1.14928,26,-0.4510
ENSG00000150753,CCT5,109,0.95834,18,-2.1479,56,-0.4628,87,0.26755,50,-0.6231,22,-1.8434,70,-0.1059
ENSG00000164237,CMBL,30,-0.4208,57,0.69868,24,-0.6843,71,1.24616,11,-1.7421,18,-1.0871,34,-0.1348
ENSG00000145495,MARCH6,370,0.87070,137,-1.0117,196,-0.4618,202,-0.4567,222,-0.2679,164,-0.7336,294,0.17304
ENSG00000164236,ANKRD33B,62,0.94532,46,0.10796,45,0.06955,29,-0.6724,1,-5.3468,21,-1.0749,54,0.35960
ENSG00000112977,DAP,22,-0.0533,52,1.39475,18,-0.3586,30,0.53393,13,-0.8739,2,-3.0863,14,-0.7120
ENSG00000169862,CTNND2,279,-0.7085,716,0.99594,528,0.48398,405,0.06020,362,-0.1221,431,0.15252,343,-0.2085
ENSG00000038382,TRIO,110,0.53633,93,0.08693,94,0.10822,53,-0.8578,23,-2.0292,88,-0.0045,126,0.57597
ENSG00000154124,OTULIN,7,-1.3440,21,0.49476,12,-0.2926,10,-0.6155,21,0.52821,23,0.65181,39,1.56888
ENSG00000154122,ANKH,138,0.50204,79,-0.5464,120,0.10649,111,-0.0146,91,-0.3234,61,-0.9287,107,-0.0659
ENSG00000173545,ZNF622,43,0.58766,8,-2.1206,30,-0.1837,42,0.37967,25,-0.4905,40,0.25634,14,-1.3727
ENSG00000154153,RETREG1,252,1.11629,63,-1.4718,141,-0.2452,42,-2.1689,280,0.86067,42,-2.0821,200,0.30894
ENSG00000145555,MYO10,57,-2.5812,559,1.41893,75,-1.7779,127,-1.0681,671,1.76048,716,1.88800,144,-0.7950
ENSG00000176788,BASP1,1709,1.24133,489,-1.2195,1153,0.10278,861,-0.3917,98,-3.5771,737,-0.5969,857,-0.3651
ENSG00000215196,BASP1-AS1,32,0.49629,16,-0.7278,30,0.24631,13,-1.1053,2,-3.5504,39,0.66367,43,0.84065
ENSG00000248455,LINC02217,31,0.17515,16,-0.9368,50,0.88775,43,0.70366,10,-1.5417,19,-0.6477,14,-1.1506
ENSG00000145526,CDH18,104,1.45794,8,-2.9533,28,-1.1804,43,-0.6141,3,-4.3413,46,-0.4566,92,0.63638
ENSG00000040731,CDH10,72,1.35012,9,-2.3147,31,-0.5404,40,-0.1566,1,-5.1872,42,-0.0559,32,-0.4941
ENSG00000113361,CDH6,24,0.55175,41,1.23740,15,-0.3655,12,-0.7580,1,-3.4395,15,-0.3549,18,-0.1331
ENSG00000113360,DROSHA,48,0.48773,39,-0.0114,28,-0.5031,35,-0.2133,24,-0.7745,44,0.18846,35,-0.1893
ENSG00000082213,C5orf22,29,0.48813,28,0.25279,26,0.13557,17,-0.5081,7,-1.8271,20,-0.2688,29,0.31246
ENSG00000133401,PDZD2,50,-0.7803,80,0.14345,30,-1.3364,139,1.22843,44,-0.7747,84,0.20581,90,0.33133
ENSG00000113384,GOLPH3,60,0.64178,44,-0.0527,45,-0.0396,47,0.06091,47,0.02829,9,-2.4135,26,-0.8398
ENSG00000150712,MTMR12,24,-0.0754,28,0.14336,23,-0.1458,26,0.09043,20,-0.3155,19,-0.4362,37,0.59836
ENSG00000056097,ZFR,239,-0.1933,359,0.51382,201,-0.4120,254,-0.0457,301,0.22582,272,0.06182,275,0.07946
ENSG00000113387,SUB1,302,0.25705,150,-0.9124,273,0.01113,434,0.88654,134,-1.0787,148,-0.9295,196,-0.5024
ENSG00000113407,TARS,104,1.00882,31,-1.2694,36,-1.0241,50,-0.5876,58,-0.2917,41,-0.8379,94,0.46272
ENSG00000242110,AMACR,26,0.54138,25,0.25916,12,-0.8317,23,0.16019,8,-1.4100,6,-1.7688,28,0.47699
ENSG00000039560,RAI14,6,-1.8555,41,1.38868,7,-1.4429,4,-2.3535,70,2.44325,44,1.51322,0,-4.4228
ENSG00000113456,RAD1,28,0.18634,10,-1.4049,30,0.21562,36,0.59080,20,-0.3927,21,-0.3388,20,-0.3935
ENSG00000113460,BRIX1,41,0.63216,15,-1.1302,32,0.03103,25,-0.4047,58,0.97077,6,-2.3642,23,-0.4713
ENSG00000168724,DNAJC21,106,0.31132,49,-0.9939,65,-0.5617,64,-0.6293,166,0.95036,140,0.66427,50,-0.9411
ENSG00000152582,SPEF2,30,-0.1980,8,-1.9930,21,-0.6553,8,-2.2218,21,-0.6585,51,0.71720,123,2.34604
ENSG00000164187,LMBRD2,205,0.76071,107,-0.5484,99,-0.6588,99,-0.7214,62,-1.3713,117,-0.4012,264,0.90957
ENSG00000152620,NADK2,51,0.02333,108,1.26972,37,-0.4898,55,0.17432,43,-0.2334,13,-2.0447,38,-0.4250
ENSG00000164188,RANBP3L,20,-0.6180,78,1.77091,16,-0.7877,50,1.14029,9,-1.7381,0,-7.9379,18,-0.6170
ENSG00000079215,SLC1A3,384,-1.3574,2367,1.96623,474,-0.7458,1480,1.28552,238,-1.7765,78,-3.4132,769,0.00829
ENSG00000285967,NIPBL-DT,22,0.07938,24,0.21581,11,-1.0366,21,-0.0040,23,0.11485,27,0.39922,18,-0.2538
ENSG00000164190,NIPBL,114,-0.6655,100,-0.6964,80,-1.0483,57,-1.6349,395,1.56032,358,1.37662,226,0.58257
ENSG00000197603,CPLANE1,69,-0.7686,114,0.21089,58,-0.8478,28,-2.0497,125,0.35259,213,1.25556,260,1.62354
ENSG00000113569,NUP155,21,0.08912,23,0.25187,12,-0.7801,27,0.56761,13,-0.6211,15,-0.3827,17,-0.1921
ENSG00000082068,WDR70,50,-0.1565,7,-2.9128,7,-3.0438,20,-1.5907,97,0.97509,148,1.73609,90,0.85442
ENSG00000113594,LIFR,89,-0.7092,341,1.70963,85,-0.6114,87,-0.6232,188,0.65174,64,-1.0337,172,0.51047
ENSG00000164327,RICTOR,50,0.30031,25,-0.8830,24,-0.9079,22,-1.1132,73,0.80446,75,0.85662,44,-0.0196
ENSG00000113638,TTC33,66,0.88503,15,-1.7434,32,-0.5685,43,-0.1391,22,-1.1708,29,-0.7184,65,0.53620
ENSG00000132356,PRKAA1,24,0.48565,8,-1.2408,20,0.06662,24,0.36446,26,0.43402,12,-0.7165,4,-2.2006
ENSG00000145592,RPL37,631,-1.2960,1876,0.70497,1820,0.65373,1882,0.81594,1733,0.57248,1179,-0.0503,487,-1.4049
ENSG00000182836,PLCXD3,81,1.44071,16,-1.6688,35,-0.4931,25,-1.1089,8,-2.5867,88,0.97330,11,-2.2028
ENSG00000083720,OXCT1,154,0.83300,93,-0.2761,105,-0.0748,146,0.50915,23,-2.3479,40,-1.5484,48,-1.2644
ENSG00000205765,C5orf51,25,0.22428,15,-0.6353,22,-0.0659,11,-1.1930,38,0.80316,9,-1.4204,45,1.12278
ENSG00000198865,CCDC152,5,-1.5693,21,0.88820,10,-0.3296,15,0.31340,36,1.82639,13,0.05324,5,-1.4022
ENSG00000250722,SELENOP,60,-1.7317,174,0.24802,62,-1.3320,116,-0.4275,837,3.38490,40,-1.9965,51,-1.6112
ENSG00000172262,ZNF131,39,0.34355,28,-0.2763,27,-0.3342,24,-0.5626,39,0.25176,26,-0.3834,45,0.46843
ENSG00000177453,NIM1K,21,0.18921,30,0.70352,14,-0.4542,25,0.49726,10,-1.0067,0,-6.0205,23,0.30150
ENSG00000112972,HMGCS1,132,0.40909,227,1.18578,70,-0.7152,128,0.24298,51,-1.1836,60,-0.9528,32,-1.8872
ENSG00000172239,PAIP1,97,0.30946,85,0.00656,53,-0.7090,99,0.27158,74,-0.2142,54,-0.6946,81,-0.0616
ENSG00000248092,NNT-AS1,79,-0.1789,96,0.19125,59,-0.5699,56,-0.7023,118,0.52367,105,0.33424,133,0.71677
ENSG00000112992,NNT,110,0.11595,169,0.79038,91,-0.2201,99,-0.0902,29,-1.9496,100,-0.0722,122,0.24979
ENSG00000251141,MRPS30-DT,43,0.67813,1,-4.2943,16,-1.0322,29,-0.2151,18,-0.8642,6,-2.5687,87,1.66974
ENSG00000112996,MRPS30,61,0.86889,28,-0.6678,43,-0.0393,46,0.09469,27,-0.7139,21,-1.1060,23,-0.9942
ENSG00000272335,AC093297.2,35,1.27018,11,-1.0735,13,-0.7397,22,-0.0037,19,-0.2351,1,-4.1728,13,-0.8268
ENSG00000164588,HCN1,144,1.93440,4,-4.1376,74,-0.0429,61,-0.3814,1,-5.6385,19,-2.0901,41,-0.9490
ENSG00000151883,PARP8,30,0.65203,11,-1.1578,10,-1.2311,24,0.05833,6,-2.0678,19,-0.3050,40,0.89769
ENSG00000164171,ITGA2,5,-1.1498,0,-5.0103,0,-3.5658,1,-2.7573,58,3.65657,18,1.09950,1,-2.4701
ENSG00000164172,MOCS2,107,0.56624,68,-0.3424,66,-0.4041,125,0.70568,40,-1.1393,37,-1.2742,46,-0.9511
ENSG00000164258,NDUFS4,64,-0.0711,45,-0.5696,64,-0.0391,145,1.58616,36,-0.9207,12,-2.4708,20,-1.8064
ENSG00000178996,SNX18,8,-1.3858,42,1.50992,8,-1.1376,18,0.11375,50,1.84369,0,-4.2579,17,0.02347
ENSG00000067248,DHX29,64,-0.3092,42,-0.8693,17,-2.2150,54,-0.5348,175,1.45365,99,0.47946,114,0.71548
ENSG00000039123,MTREX,56,0.09121,25,-1.1712,29,-0.9174,50,-0.1194,76,0.56047,46,-0.2266,90,0.83895
ENSG00000067113,PLPP1,41,0.07250,65,0.81169,30,-0.4245,43,0.12871,55,0.52210,5,-3.0841,32,-0.3381
ENSG00000134352,IL6ST,126,-0.5969,303,0.97369,151,-0.1599,233,0.60308,191,0.21037,114,-0.6003,113,-0.6086
ENSG00000062194,GPBP1,157,0.10289,133,-0.1957,70,-1.1789,122,-0.3574,207,0.51379,197,0.43553,174,0.23385
ENSG00000249436,AC008780.1,39,0.52488,13,-1.3358,13,-1.3783,53,0.98664,4,-2.9054,34,0.12944,19,-0.7493
ENSG00000145632,PLK2,132,1.13339,13,-2.7599,47,-0.9290,127,0.70822,4,-4.3295,37,-1.2746,65,-0.4481
ENSG00000152932,RAB3C,301,1.55195,41,-2.1663,206,0.26757,174,-0.0009,5,-5.1463,24,-2.9814,91,-1.0044
ENSG00000113448,PDE4D,46,0.41926,32,-0.3035,42,0.12675,36,-0.1516,8,-2.4058,15,-1.4430,74,1.06244
ENSG00000152931,PART1,148,1.50017,22,-2.0635,100,0.22139,51,-0.8944,4,-4.4084,60,-0.5753,77,-0.2003
ENSG00000164181,ELOVL7,11,-1.0515,36,1.14230,11,-0.7222,20,0.18244,33,0.98250,31,0.84760,5,-1.8476
ENSG00000164182,NDUFAF2,59,0.04955,45,-0.4026,85,0.62403,89,0.80534,56,-0.0568,15,-2.0180,21,-1.5512
ENSG00000188725,SMIM15,37,0.56926,7,-2.1190,26,-0.2168,35,0.31743,49,0.81168,7,-2.1625,16,-0.8838
ENSG00000130449,ZSWIM6,47,-0.4654,80,0.49992,22,-1.5077,41,-0.6147,114,1.08607,81,0.52180,79,0.47490
ENSG00000068796,KIF2A,91,0.34135,47,-0.7790,49,-0.7281,31,-1.4882,196,1.54316,70,-0.1772,76,-0.0561
ENSG00000086200,IPO11,20,0.13819,6,-1.7087,18,-0.1202,13,-0.5989,15,-0.3993,19,-0.0249,45,1.42844
ENSG00000164197,RNF180,31,0.35582,17,-0.6709,24,-0.1627,24,-0.1883,12,-1.1775,24,-0.1627,44,0.80775
ENSG00000186479,RGS7BP,75,1.09187,40,-0.3362,43,-0.1927,36,-0.5056,3,-3.8076,22,-1.1947,61,0.34532
ENSG00000153006,SREK1IP1,46,-0.7674,44,-0.6538,44,-0.6464,51,-0.4481,90,0.47095,111,0.82819,160,1.46459
ENSG00000153015,CWC27,91,0.17861,73,-0.2179,75,-0.1844,65,-0.4477,135,0.76905,86,0.04260,63,-0.4520
ENSG00000113593,PPWD1,22,0.06440,15,-0.4950,5,-1.9622,20,-0.1047,22,0.07310,16,-0.4425,47,1.31930
ENSG00000113595,TRIM23,109,0.87048,29,-1.5097,58,-0.4478,60,-0.4438,67,-0.2356,45,-0.8334,98,0.37771
ENSG00000113597,TRAPPC13,40,0.93682,13,-1.1027,23,-0.3023,21,-0.4682,20,-0.5047,0,-5.0551,47,0.82896
ENSG00000197860,SGTB,166,0.95529,51,-1.2554,127,0.15843,124,0.13818,23,-2.4365,61,-0.9739,89,-0.3945
ENSG00000123213,NLN,42,0.69045,13,-1.3631,31,-0.0423,34,0.15239,36,0.20635,1,-4.8452,31,-0.0275
ENSG00000112851,ERBIN,71,-1.7751,296,0.81317,128,-0.5315,65,-1.6631,533,1.87756,439,1.50800,172,-0.0684
ENSG00000153914,SREK1,118,-0.6681,56,-1.6239,62,-1.4729,69,-1.3996,208,0.40494,595,2.32404,251,0.71538
ENSG00000069020,MAST4,104,0.32575,99,0.13876,67,-0.4740,64,-0.5865,23,-2.0819,52,-0.8457,212,1.42489
ENSG00000145675,PIK3R1,549,0.98875,206,-0.9302,296,-0.3725,216,-0.9276,245,-0.6669,351,-0.1052,405,0.12166
ENSG00000145740,SLC30A5,23,0.07763,17,-0.4185,27,0.30885,25,0.22826,23,0.03507,17,-0.4209,18,-0.3025
ENSG00000134056,MRPS36,66,0.37884,35,-0.7347,33,-0.7957,122,1.56185,22,-1.4441,4,-3.6715,14,-2.0763
ENSG00000085231,AK6,44,0.50073,24,-0.6106,19,-0.9909,63,1.04964,16,-1.1864,17,-1.1410,17,-1.1530
ENSG00000273841,TAF9,101,0.78896,42,-0.8519,56,-0.4165,105,0.64443,31,-1.3349,24,-1.7139,45,-0.7677
ENSG00000152942,RAD17,31,0.53265,21,-0.2644,16,-0.6227,19,-0.4585,34,0.50100,2,-3.3739,37,0.66540
ENSG00000249437,NAIP,11,-1.2364,19,-0.1155,16,-0.4070,9,-1.3908,70,2.09980,19,-0.1896,45,1.24320
ENSG00000145736,GTF2H2,7,-1.7448,38,1.21710,5,-1.8938,10,-1.0204,24,0.44096,64,2.20113,21,0.24959
ENSG00000145734,BDP1,260,-0.9458,207,-1.0714,351,-0.2596,171,-1.4523,484,0.25130,1297,1.99233,832,1.15960
ENSG00000131844,MCCC2,18,-0.4086,36,0.77081,14,-0.6922,24,0.16726,15,-0.5845,14,-0.7418,43,1.09876
ENSG00000131711,MAP1B,8371,0.93154,2261,-1.4538,5319,-0.1466,1906,-1.8155,3875,-0.6388,8992,0.70360,6462,0.16233
ENSG00000113048,MRPS27,53,0.63627,27,-0.6278,25,-0.7403,46,0.21392,28,-0.6113,17,-1.3159,49,0.26658
ENSG00000083312,TNPO1,65,0.14092,95,0.70712,50,-0.3097,28,-1.3034,88,0.58133,43,-0.5496,82,0.47159
ENSG00000157107,FCHO2,23,-0.4653,24,-0.2922,7,-2.1694,16,-1.0214,43,0.63309,51,0.90404,71,1.49144
ENSG00000145741,BTF3,134,-0.1062,73,-1.0146,124,-0.1962,304,1.53168,128,-0.1541,45,-1.7479,36,-2.0704
ENSG00000164331,ANKRA2,22,0.39795,18,-0.0791,10,-0.9463,10,-1.0157,35,1.02195,18,-0.0390,16,-0.2382
ENSG00000171617,ENC1,1020,1.21263,270,-1.3520,579,-0.1847,658,0.01909,16,-5.4217,240,-1.5269,659,0.01909
ENSG00000049860,HEXB,53,1.26715,19,-0.8765,17,-1.0379,36,0.15179,13,-1.3384,0,-6.1502,31,-0.0979
ENSG00000164347,GFM2,23,0.58850,8,-1.1531,20,0.14343,31,0.98717,13,-0.5430,0,-7.1121,4,-1.9871
ENSG00000164346,NSA2,147,-0.2817,105,-0.7199,191,0.21399,178,0.11509,278,0.83346,173,0.05657,146,-0.2087
ENSG00000198780,FAM169A,111,0.93712,40,-1.0049,81,0.07384,57,-0.5135,47,-0.7701,36,-1.1812,87,0.19187
ENSG00000113161,HMGCR,79,0.98317,62,0.21880,45,-0.2921,52,-0.0431,19,-1.5301,7,-2.8882,39,-0.5099
ENSG00000113163,CERT1,135,0.66645,61,-0.8084,119,0.22629,75,-0.5548,76,-0.4706,89,-0.2345,101,-0.0405
ENSG00000122008,POLK,43,-0.4200,63,0.31815,18,-1.5965,27,-1.0450,112,1.28371,62,0.28386,89,0.88969
ENSG00000164252,AGGF1,107,0.32269,73,-0.3919,65,-0.5546,65,-0.6084,107,0.21920,118,0.37881,105,0.18535
ENSG00000132846,ZBED3,5,-1.7494,17,0.31738,7,-1.0028,10,-0.5260,62,2.76440,14,0.04547,9,-0.5341
ENSG00000250802,ZBED3-AS1,6,-1.7312,28,0.97962,3,-2.3663,4,-1.9983,35,1.37404,51,2.05600,20,0.40868
ENSG00000113231,PDE8B,92,-0.3086,174,0.79482,91,-0.2426,131,0.37226,54,-1.0503,69,-0.6739,153,0.58063
ENSG00000164253,WDR41,31,0.49611,18,-0.4785,14,-0.8358,33,0.47390,20,-0.3602,13,-1.0123,22,-0.2341
ENSG00000171530,TBCA,250,0.10047,208,-0.2240,232,-0.0500,285,0.31194,261,0.13820,131,-0.9283,231,-0.0538
ENSG00000132842,AP3B1,16,-2.0788,91,0.94566,49,-0.0644,27,-1.0545,138,1.69407,83,0.79698,81,0.73783
ENSG00000085365,SCAMP1,221,1.30226,100,-0.4965,122,-0.1871,93,-0.6657,62,-1.2195,60,-1.2605,97,-0.5476
ENSG00000152409,JMY,75,0.24650,21,-1.7437,62,-0.1413,54,-0.3967,87,0.41295,68,0.00977,97,0.58544
ENSG00000152413,HOMER1,188,0.88326,41,-1.7699,94,-0.5466,104,-0.4259,19,-2.9274,104,-0.3840,247,1.01589
ENSG00000164329,TENT2,25,0.65723,8,-1.2648,4,-2.3275,13,-0.6715,27,0.55977,5,-1.9922,40,1.24011
ENSG00000164309,CMYA5,29,-0.3943,51,0.63488,20,-0.8285,17,-1.1678,49,0.57017,24,-0.5459,86,1.54489
ENSG00000177034,MTX3,51,0.59623,31,-0.3992,29,-0.4773,31,-0.4074,26,-0.6330,29,-0.4694,56,0.54828
ENSG00000164300,SERINC5,16,-1.3572,45,0.49636,25,-0.4570,20,-0.8609,131,2.45934,31,-0.0854,28,-0.2792
ENSG00000039319,ZFYVE16,49,-0.9159,108,0.54738,29,-1.4730,27,-1.6906,212,1.73482,138,0.96241,109,0.55442
ENSG00000249042,AC008771.1,33,0.25252,23,-0.4036,31,0.06917,37,0.42917,8,-1.9907,29,-0.0353,28,-0.0879
ENSG00000228716,DHFR,34,-0.2323,26,-0.6216,52,0.49854,28,-0.5068,67,0.90511,47,0.33156,35,-0.1402
ENSG00000113318,MSH3,38,-0.6714,51,-0.0654,37,-0.5529,32,-0.8388,78,0.61913,121,1.37916,79,0.64002
ENSG00000113319,RASGRF2,61,-0.2145,34,-1.0467,27,-1.3673,150,1.60223,42,-0.7254,72,0.08909,22,-1.6685
ENSG00000131732,ZCCHC9,18,-0.3653,12,-0.9232,11,-1.0589,18,-0.3521,27,0.34578,48,1.29772,34,0.68457
ENSG00000145687,SSBP2,72,0.68029,36,-0.6479,25,-1.2245,52,-0.0918,33,-0.7798,64,0.24621,53,-0.0629
ENSG00000152348,ATG10,16,0.34683,2,-2.6284,9,-0.6059,11,-0.3863,14,0.05987,15,0.10350,26,0.98093
ENSG00000186468,RPS23,390,-1.0384,754,0.23434,924,0.56657,1196,1.17206,914,0.54762,499,-0.4178,123,-2.5090
ENSG00000205464,ATP6AP1L,9,-0.9453,2,-2.4214,9,-0.6907,16,0.21610,30,1.23424,31,1.32274,15,0.13232
ENSG00000174695,TMEM167A,73,0.05468,88,0.32929,79,0.16456,68,-0.0823,62,-0.2286,79,0.15465,49,-0.5758
ENSG00000038427,VCAN,25,-2.3904,199,1.26648,30,-1.7161,22,-2.3015,341,2.31362,148,0.75406,163,0.91627
ENSG00000164176,EDIL3,135,-0.5723,54,-1.8098,100,-0.8755,130,-0.5217,839,2.91919,81,-1.2040,71,-1.3930
ENSG00000127184,COX7C,552,-0.4126,485,-0.5010,967,0.59816,1542,1.69939,275,-1.3607,126,-2.5171,208,-1.7767
ENSG00000145715,RASA1,73,1.01781,19,-1.4489,48,-0.0444,34,-0.6272,28,-0.8476,6,-3.0131,81,0.81056
ENSG00000134480,CCNH,55,0.98409,10,-2.0261,17,-1.2329,42,0.18225,39,0.05332,32,-0.2519,13,-1.6068
ENSG00000164180,TMEM161B,27,0.74046,17,-0.2451,16,-0.3899,5,-2.0555,31,0.70293,18,-0.1986,20,0.01861
ENSG00000247828,TMEM161B-AS1,84,-0.9176,72,-0.9276,47,-1.5553,101,-0.4585,233,0.93105,140,0.09248,421,2.02470
ENSG00000245526,LINC00461,42,-1.2878,180,1.32694,47,-0.8367,104,0.44257,74,-0.1547,44,-0.9395,173,1.25646
ENSG00000081189,MEF2C,898,1.47531,96,-2.5748,380,-0.5245,523,-0.0304,59,-3.2785,269,-1.0504,408,-0.4140
ENSG00000153140,CETN3,45,-0.0696,66,0.55254,35,-0.4597,37,-0.4090,97,1.21979,39,-0.2775,22,-1.1444
ENSG00000176055,MBLAC2,18,0.18367,9,-0.8984,20,0.32441,15,-0.1287,10,-0.7543,5,-1.6808,35,1.22154
ENSG00000113356,POLR3G,8,-0.9779,5,-1.2765,7,-0.8492,8,-0.8102,37,1.76180,23,0.90083,23,0.92793
ENSG00000164199,ADGRV1,16,-2.5376,262,2.48754,12,-2.4796,66,0.00420,26,-1.4090,20,-1.8032,210,2.00964
ENSG00000113369,ARRDC3,36,-0.8016,93,0.89692,67,0.34210,55,0.02421,80,0.64581,19,-1.5739,78,0.59858
ENSG00000237187,NR2F1-AS1,97,0.65235,78,0.08490,59,-0.3616,83,0.18845,21,-1.9289,31,-1.3221,76,0.02968
ENSG00000175745,NR2F1,125,-0.3009,238,0.83085,147,0.04615,132,-0.1360,90,-0.7115,128,-0.1803,207,0.60064
ENSG00000113391,FAM172A,45,-0.1416,57,0.27766,33,-0.5660,48,0.01385,68,0.56996,29,-0.7545,63,0.43239
ENSG00000133302,SLF1,37,-0.2523,26,-0.7124,14,-1.5706,17,-1.3901,32,-0.3660,70,0.86404,128,1.97049
ENSG00000175471,MCTP1,87,0.44094,55,-0.4204,62,-0.2492,52,-0.5680,3,-4.5710,88,0.30801,136,1.04782
ENSG00000198677,TTC37,108,0.45849,42,-1.1618,49,-0.9232,57,-0.7427,114,0.39072,82,-0.1303,148,0.82427
ENSG00000164292,RHOBTB3,117,-1.4795,813,2.06021,210,-0.2772,179,-0.5729,521,1.21612,151,-0.7870,238,-0.0856
ENSG00000173221,GLRX,48,0.80099,16,-1.1819,20,-0.8568,66,1.22842,2,-3.7356,0,-8.2725,21,-0.7429
ENSG00000118985,ELL2,91,0.25046,34,-1.3095,55,-0.6142,50,-0.8107,154,1.05453,80,-0.0244,109,0.46487
ENSG00000175426,PCSK1,145,2.34771,11,-2.7130,71,0.01187,37,-1.0682,2,-5.2728,21,-1.7952,17,-2.0981
ENSG00000153113,CAST,127,0.10019,128,0.07957,77,-0.7201,57,-1.2472,261,1.26760,114,-0.1033,138,0.19223
ENSG00000164307,ERAP1,15,0.21635,13,-0.0750,8,-0.8344,13,-0.1220,17,0.28691,1,-3.4246,27,1.07160
ENSG00000113441,LNPEP,102,0.54801,59,-0.4954,60,-0.4778,45,-0.9884,48,-0.8263,108,0.45344,123,0.66730
ENSG00000145721,LIX1,12,-2.2361,231,3.23854,13,-1.7635,29,-0.6672,78,0.98013,16,-1.4424,26,-0.7903
ENSG00000058729,RIOK2,15,0.06465,21,0.55363,9,-0.7300,18,0.33666,13,-0.1877,16,0.14637,6,-1.2046
ENSG00000174136,RGMB,43,0.55280,30,-0.1711,36,0.07622,30,-0.2086,5,-2.8214,20,-0.8039,52,0.67465
ENSG00000153922,CHD1,31,-1.1771,14,-2.0503,24,-1.3367,17,-1.9359,105,1.00455,206,2.27340,119,1.21803
ENSG00000174132,FAM174A,60,1.09024,16,-1.4041,26,-0.6475,38,-0.0600,26,-0.6282,17,-1.3006,35,-0.2167
ENSG00000145730,PAM,140,1.15794,58,-0.6989,70,-0.4021,104,0.24818,16,-2.5609,29,-1.7341,56,-0.7397
ENSG00000145723,GIN1,18,0.37219,8,-0.9207,8,-1.0386,9,-0.8090,28,0.93889,8,-0.8928,26,0.86108
ENSG00000145725,PPIP5K2,62,0.54518,33,-0.6090,29,-0.8039,24,-1.1953,54,0.12876,54,0.14140,78,0.74153
ENSG00000181751,C5orf30,50,0.85236,22,-0.7180,35,-0.0521,35,-0.0147,30,-0.2965,22,-0.7294,13,-1.4867
ENSG00000112874,NUDT12,20,0.06193,27,0.50854,5,-1.9966,22,0.17114,28,0.54200,1,-3.4743,31,0.71778
ENSG00000184349,EFNA5,82,1.66926,28,-0.7714,30,-0.6778,17,-1.6371,7,-2.7815,20,-1.2945,61,0.45534
ENSG00000145743,FBXL17,101,0.25061,108,0.27687,133,0.60992,98,0.13369,34,-1.5019,48,-0.9907,77,-0.2656
ENSG00000151422,FER,31,-0.8766,49,0.02992,51,0.08161,30,-0.8188,74,0.68611,77,0.75811,96,1.12621
ENSG00000198961,PJA2,770,1.29652,296,-0.7512,398,-0.2917,362,-0.4827,215,-1.2352,222,-1.1847,339,-0.5400
ENSG00000112893,MAN2A1,41,-0.2995,11,-2.1699,22,-1.1469,13,-1.9739,169,2.26941,64,0.49254,60,0.38931
ENSG00000164209,SLC25A46,107,1.03157,39,-0.9288,66,-0.1424,71,-0.0334,53,-0.4795,18,-2.0807,47,-0.6518
ENSG00000134987,WDR36,29,0.74149,7,-1.6886,16,-0.4467,10,-1.1553,15,-0.5468,11,-1.0276,50,1.42282
ENSG00000152495,CAMK4,142,0.67719,52,-1.1227,74,-0.5898,172,0.87046,9,-3.7193,69,-0.6914,73,-0.6077
ENSG00000164211,STARD4,29,0.69032,32,0.59972,16,-0.4959,18,-0.3281,11,-1.0798,4,-2.3489,26,0.27049
