Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to13,Feature log2 fold change topic 9to13
ENSG00000084764,MAPRE3,80,-0.9417,40,-1.8345,40,-1.8415,88,-0.6720,284,1.36339,160,0.39412
ENSG00000228474,OST4,223,0.86615,147,0.01154,171,0.25096,72,-1.0752,183,0.39670,94,-0.9255
ENSG00000138028,CGREF1,44,-0.2934,12,-2.1383,45,-0.2117,25,-1.1305,80,0.76237,60,0.36092
ENSG00000138073,PREB,20,0.02337,11,-0.8504,3,-2.5505,28,0.54193,19,-0.0979,24,0.41608
ENSG00000138085,ATRAID,42,0.10380,55,0.50038,112,1.71695,24,-0.7762,35,-0.2027,26,-0.8846
ENSG00000115194,SLC30A3,31,-0.9930,1,-5.8676,10,-2.4375,15,-1.8949,61,0.17621,94,1.63567
ENSG00000115204,MPV17,40,0.08403,22,-0.8481,51,0.47430,18,-1.1364,79,1.35727,25,-0.8579
ENSG00000115211,EIF2B4,41,-0.5262,102,0.99814,60,0.13932,153,1.70174,32,-0.8545,42,-0.5704
ENSG00000115234,SNX17,55,-0.3297,40,-0.7834,61,-0.1400,36,-0.9224,115,0.99734,66,-0.0136
ENSG00000115241,PPM1G,43,-0.5432,53,-0.1683,69,0.24949,86,0.61086,54,-0.1467,63,0.18956
ENSG00000115216,NRBP1,32,-1.4881,40,-0.9961,100,0.40430,66,-0.2492,118,0.75255,93,0.46965
ENSG00000115226,FNDC4,89,0.23866,23,-1.7990,76,-0.0412,40,-1.0317,111,0.61765,78,-0.0100
ENSG00000243943,ZNF512,30,-0.5490,31,-0.4171,60,0.61542,33,-0.2898,64,0.80442,37,-0.1955
ENSG00000198522,GPN1,20,-0.0134,19,-0.1246,17,-0.3027,18,-0.1782,12,-0.8509,25,0.54190
ENSG00000119760,SUPT7L,26,-1.3150,29,-1.0134,86,0.65999,74,0.43265,77,0.55062,62,0.24194
ENSG00000163798,SLC4A1AP,79,-0.6269,115,0.02398,33,-1.8352,161,0.55835,82,-0.5388,152,0.76969
ENSG00000243147,MRPL33,232,0.18581,141,-0.6194,129,-0.7542,112,-0.9664,338,0.84952,197,-0.1559
ENSG00000158019,BABAM2,20,-0.9563,23,-0.5722,20,-0.7777,8,-2.0435,63,1.13418,41,0.45607
ENSG00000075426,FOSL2,20,-0.6034,0,-5.0555,54,1.06330,10,-1.5819,40,0.64264,32,0.30738
ENSG00000213639,PPP1CB,311,-0.1072,264,-0.3389,344,0.06960,265,-0.3371,303,-0.1419,374,0.31006
ENSG00000163811,WDR43,27,-0.5137,47,0.39143,58,0.75044,98,1.63608,14,-1.5148,32,-0.2831
ENSG00000115295,CLIP4,51,-0.1283,38,-0.5351,63,0.23039,56,0.05597,73,0.50387,50,-0.1738
ENSG00000119801,YPEL5,100,-0.7946,84,-0.9598,90,-0.8455,119,-0.4230,228,0.66244,198,0.59244
ENSG00000213626,LBH,16,-1.2279,8,-2.1003,136,2.41445,41,0.28797,39,0.23856,25,-0.6079
ENSG00000013016,EHD3,78,-0.5941,50,-1.1714,63,-0.8238,70,-0.6661,123,0.21580,150,0.84759
ENSG00000162961,DPY30,57,-0.2806,64,-0.0772,31,-1.1359,34,-1.0194,109,0.87994,70,0.10516
ENSG00000021574,SPAST,23,-0.6681,45,0.45322,30,-0.1945,27,-0.3115,34,0.03302,39,0.39516
ENSG00000119820,YIPF4,102,-0.3906,124,-0.0444,165,0.41102,222,0.89739,103,-0.3438,125,-0.0307
ENSG00000115760,BIRC6,43,-1.3607,111,0.23446,92,-0.0521,204,1.23338,63,-0.6776,116,0.48054
ENSG00000119812,FAM98A,40,-0.7848,74,0.25394,52,-0.2972,54,-0.2443,43,-0.6124,86,0.82705
ENSG00000260025,CRIM1-DT,31,0.07494,12,-1.3178,10,-1.5854,37,0.32886,50,0.93190,27,-0.2262
ENSG00000150938,CRIM1,69,-0.3100,60,-0.4553,242,1.82688,118,0.58911,22,-2.0199,77,-0.1184
ENSG00000171055,FEZ2,98,-0.4485,175,0.52036,150,0.27526,91,-0.5060,96,-0.4588,147,0.38361
ENSG00000115808,STRN,41,-0.7146,116,1.03921,80,0.43112,84,0.50439,27,-1.2802,67,0.22934
ENSG00000008869,HEATR5B,20,-1.1379,22,-0.8800,50,0.36750,70,0.93206,43,0.14974,44,0.29852
ENSG00000152133,GPATCH11,47,-0.7704,125,0.86370,55,-0.4261,82,0.18318,54,-0.5077,87,0.44991
ENSG00000055332,EIF2AK2,110,-0.2778,214,0.81207,101,-0.3657,160,0.34080,76,-0.8527,143,0.24977
ENSG00000218739,CEBPZOS,91,0.52887,52,-0.4473,28,-1.3599,49,-0.5437,98,0.60584,61,-0.2912
ENSG00000115816,CEBPZ,58,-0.7591,184,1.15939,87,-0.0489,97,0.12374,60,-0.6626,101,0.28142
ENSG00000163171,CDC42EP3,14,-1.3339,1,-4.8148,22,-0.4902,28,-0.0928,76,1.80554,29,-0.0673
ENSG00000138061,CYP1B1,12,-2.0626,30,-0.5337,433,5.26616,12,-1.8497,5,-3.1852,8,-2.9657
ENSG00000119787,ATL2,44,0.26863,10,-1.9262,49,0.39443,41,0.12565,33,-0.2168,39,0.06745
ENSG00000143889,HNRNPLL,35,-0.4255,43,-0.0493,32,-0.5181,45,-0.0051,50,0.19144,51,0.32605
ENSG00000115875,SRSF7,60,-0.7828,97,0.06586,135,0.57859,55,-0.8118,113,0.32981,104,0.26724
ENSG00000188010,MORN2,72,0.66862,41,-0.3316,14,-1.9433,25,-1.0949,55,0.11268,52,0.04459
ENSG00000115904,SOS1,33,-0.6663,67,0.54864,95,1.11209,54,0.20369,29,-0.8265,49,0.08818
ENSG00000011566,MAP4K3,31,-0.4501,19,-1.0541,31,-0.3832,41,0.05815,27,-0.5875,55,0.87192
ENSG00000231312,MAP4K3-DT,61,-0.1873,60,-0.1745,33,-1.0898,133,1.10851,68,0.03576,65,-0.0551
ENSG00000152154,TMEM178A,84,-0.3117,62,-0.7216,37,-1.4867,176,0.91440,105,0.09711,111,0.27030
ENSG00000183023,SLC8A1,116,-1.2922,145,-0.8046,78,-1.7314,295,0.28464,122,-1.1312,417,1.58422
ENSG00000115944,COX7A2L,132,-0.6399,141,-0.4536,140,-0.4671,171,-0.1551,245,0.45476,224,0.41905
ENSG00000057935,MTA3,49,0.28637,17,-1.3731,68,0.76568,15,-1.5219,42,0.01851,43,0.05175
ENSG00000152518,ZFP36L2,59,0.23429,100,1.04755,257,2.85286,45,-0.2384,26,-1.1383,10,-2.9642
ENSG00000138036,DYNC2LI1,26,-0.8534,10,-2.1047,39,-0.1354,55,0.40465,39,-0.1531,58,0.84094
ENSG00000138095,LRPPRC,75,-0.9219,68,-0.9619,132,0.05553,87,-0.5872,142,0.17927,172,0.78950
ENSG00000138032,PPM1B,72,-0.2504,106,0.38318,90,0.12106,124,0.63468,88,0.09315,73,-0.2758
ENSG00000138078,PREPL,276,-1.4346,324,-1.0338,235,-1.5155,520,-0.3175,604,-0.0913,1035,1.41019
ENSG00000171132,PRKCE,77,-1.0410,45,-1.7183,87,-0.7293,148,0.08659,125,-0.1838,211,1.14922
ENSG00000116016,EPAS1,105,-0.5288,121,-0.2364,1181,4.42503,41,-1.8474,47,-1.7404,16,-3.6972
ENSG00000119729,RHOQ,140,0.70362,184,1.00113,144,0.60570,117,0.26500,53,-1.0051,62,-0.9675
ENSG00000119878,CRIPT,73,0.16235,128,1.04628,46,-0.5680,71,0.09054,63,-0.0880,56,-0.4025
ENSG00000171150,SOCS5,41,-0.0955,35,-0.3175,40,-0.1292,61,0.52155,39,-0.2042,46,0.11806
ENSG00000180398,MCFD2,135,0.27614,84,-0.5075,146,0.35841,134,0.21774,110,-0.0937,105,-0.2296
ENSG00000143933,CALM2,1839,-0.5512,2024,-0.3264,1073,-1.2858,1139,-1.1966,3057,0.35091,3322,0.74374
ENSG00000095002,MSH2,25,-0.9461,27,-0.7561,38,-0.2236,4,-3.3287,54,0.35864,63,0.99300
ENSG00000184261,KCNK12,54,1.24017,13,-1.1904,15,-1.0140,9,-1.7346,42,0.60910,21,-0.7653
ENSG00000116062,MSH6,9,-1.6075,60,1.44714,32,0.43108,36,0.61792,22,-0.1889,24,-0.0695
ENSG00000138081,FBXO11,59,-1.0814,61,-0.9029,108,-0.0337,97,-0.1948,133,0.32162,145,0.70621
ENSG00000162869,PPP1R21,53,-0.5957,45,-0.7564,50,-0.5834,44,-0.7700,80,0.13676,100,0.80220
ENSG00000179915,NRXN1,377,-0.6691,209,-1.4602,332,-0.7699,420,-0.4114,504,-0.1421,805,1.05464
ENSG00000115239,ASB3,48,0.03243,51,0.11028,90,1.02948,56,0.27073,37,-0.3930,40,-0.3807
ENSG00000068912,ERLEC1,70,-1.3617,175,0.19139,73,-1.1319,80,-1.0027,148,-0.0750,235,1.17236
ENSG00000068878,PSME4,21,-0.6093,36,0.31068,90,1.87745,27,-0.1328,10,-1.6329,29,-0.0186
ENSG00000170634,ACYP2,148,0.01528,127,-0.2200,88,-0.7792,72,-1.0690,179,0.34533,163,0.26215
ENSG00000115306,SPTBN1,983,0.37260,977,0.29464,759,-0.1029,719,-0.1855,579,-0.5591,795,-0.0442
ENSG00000214595,EML6,38,0.59222,1,-4.0296,26,-0.0828,55,1.07608,16,-0.9094,27,-0.0720
ENSG00000115310,RTN4,1007,-1.1600,2009,0.03602,725,-1.5106,1251,-0.6932,1796,-0.1510,2986,1.17216
ENSG00000143947,RPS27A,1690,0.74721,1766,0.66443,1245,0.10469,727,-0.7245,1280,0.16317,754,-0.9144
ENSG00000085760,MTIF2,49,-0.2631,83,0.59156,51,-0.1676,60,0.08795,32,-0.9051,66,0.38576
ENSG00000115355,CCDC88A,412,-0.7279,1771,1.75415,644,0.05737,1592,1.56021,226,-1.6150,474,-0.5849
ENSG00000163001,CFAP36,166,-0.4172,125,-0.7841,149,-0.5169,215,0.04796,229,0.16320,253,0.48677
ENSG00000275052,PPP4R3B,81,0.27189,124,0.90142,64,-0.1537,35,-1.0513,68,-0.0661,63,-0.2590
ENSG00000138035,PNPT1,17,-0.9517,59,1.13853,70,1.44734,55,1.02389,30,0.04989,17,-1.1292
ENSG00000115380,EFEMP1,94,2.03301,26,-0.6446,93,1.41247,37,-0.0930,18,-1.2033,7,-3.0301
ENSG00000055813,CCDC85A,51,-0.5557,16,-2.1711,32,-1.1851,66,-0.0761,99,0.62758,87,0.58815
ENSG00000119866,BCL11A,101,-0.2132,53,-1.1504,48,-1.2957,239,1.20920,109,-0.0636,123,0.18671
ENSG00000162929,KIAA1841,15,-1.0789,25,-0.2218,35,0.30444,79,1.66236,19,-0.6568,30,0.11428
ENSG00000237651,C2orf74,123,0.36323,104,0.03342,68,-0.6259,58,-0.8680,103,0.01722,104,0.04889
ENSG00000115464,USP34,90,-0.3201,119,0.15021,100,-0.1152,222,1.17468,64,-0.8515,112,0.09490
ENSG00000082898,XPO1,78,-0.3205,124,0.45508,121,0.41783,104,0.18060,73,-0.4109,96,0.07512
ENSG00000170264,FAM161A,26,-0.6509,57,0.66890,36,-0.0623,80,1.24382,26,-0.5934,36,-0.0507
ENSG00000115484,CCT4,79,-1.1852,139,-0.1935,167,0.09049,73,-1.1717,212,0.52445,201,0.62642
ENSG00000173163,COMMD1,31,-0.2206,35,-0.0146,22,-0.6855,23,-0.6311,50,0.61087,37,0.10155
ENSG00000115504,EHBP1,110,-0.2222,86,-0.5597,79,-0.6909,106,-0.2412,115,-0.1255,157,0.58645
ENSG00000014641,MDH1,266,-1.8036,178,-2.2092,235,-1.8045,221,-1.8930,1175,0.73688,1264,1.41731
ENSG00000169764,UGP2,413,0.46225,218,-0.6172,245,-0.4375,239,-0.4786,241,-0.5010,362,0.25843
ENSG00000119862,LGALSL,20,-0.4944,17,-0.6793,27,0.00839,22,-0.2755,42,0.78883,28,0.05807
ENSG00000119844,AFTPH,47,-0.8257,31,-1.3630,55,-0.5025,80,0.08710,75,-0.0149,106,0.87742
ENSG00000115902,SLC1A4,114,1.01179,7,-3.3285,65,-0.1003,31,-1.1975,61,-0.2154,67,-0.0756
ENSG00000011523,CEP68,23,-1.9011,59,-0.3354,102,0.52209,71,-0.0518,106,0.65094,88,0.44860
ENSG00000138069,RAB1A,123,-0.5636,89,-0.9748,108,-0.6848,130,-0.3961,251,0.71131,198,0.40232
ENSG00000138071,ACTR2,319,-0.3523,328,-0.2533,234,-0.7712,323,-0.2801,306,-0.3898,515,0.74591
ENSG00000198369,SPRED2,45,-0.2083,23,-1.1627,69,0.49970,35,-0.5292,58,0.24180,55,0.21849
ENSG00000197223,C1D,65,-0.2739,92,0.30299,39,-0.9975,57,-0.4308,91,0.31664,84,0.24233
ENSG00000221823,PPP3R1,158,-0.5682,35,-2.6961,111,-1.0182,86,-1.3983,298,0.56291,303,0.89275
ENSG00000119865,CNRIP1,110,-0.1901,45,-1.5037,94,-0.3967,90,-0.4673,161,0.49523,140,0.34695
ENSG00000169604,ANTXR1,36,0.64835,80,1.87523,64,1.45852,14,-0.9077,13,-1.1371,9,-1.9311
ENSG00000198380,GFPT1,28,-1.1659,25,-1.1513,61,0.17123,48,-0.2022,43,-0.4133,82,1.09917
ENSG00000169599,NFU1,53,-0.1316,38,-0.6109,51,-0.1761,25,-1.2476,100,1.01215,54,-0.1371
ENSG00000115977,AAK1,206,-0.6930,74,-2.1171,224,-0.4741,401,0.43474,338,0.17625,393,0.65714
ENSG00000087338,GMCL1,24,-0.7416,24,-0.6215,46,0.34335,64,0.87471,33,-0.1913,41,0.27714
ENSG00000124380,SNRNP27,94,-0.6656,213,0.70310,126,-0.1267,160,0.23920,98,-0.5542,161,0.39353
ENSG00000169564,PCBP1,191,-0.4631,245,-0.0101,282,0.21388,195,-0.3635,328,0.50219,250,0.03941
ENSG00000116001,TIA1,40,-0.5048,29,-0.9235,118,1.28191,130,1.45300,41,-0.4372,43,-0.4712
ENSG00000116005,PCYOX1,65,-1.0647,132,0.16111,185,0.69648,120,0.00381,122,0.03961,135,0.30545
ENSG00000143977,SNRPG,62,-0.1386,73,0.12043,80,0.26762,34,-1.0333,94,0.58027,63,-0.1597
ENSG00000035141,FAM136A,41,0.21918,21,-0.7976,35,-0.0741,40,0.15322,37,0.02048,36,-0.0186
ENSG00000075340,ADD2,121,-0.3241,24,-2.6731,69,-1.1289,177,0.31451,118,-0.3390,203,0.89497
ENSG00000124357,NAGK,41,-0.1046,49,0.20164,74,0.84901,59,0.47865,39,-0.1581,36,-0.4111
ENSG00000124383,MPHOSPH10,30,-1.6751,158,1.06764,62,-0.4098,101,0.34073,72,-0.2108,101,0.53471
ENSG00000124374,PAIP2B,36,-0.1059,286,3.99874,7,-2.5421,28,-0.4841,10,-2.0134,9,-2.5346
ENSG00000075292,ZNF638,134,-0.9558,465,1.13922,196,-0.2480,491,1.23217,112,-1.1690,244,0.13432
ENSG00000144036,EXOC6B,37,-0.5669,93,0.97299,86,0.84731,50,-0.0272,34,-0.6541,50,-0.0192
ENSG00000144040,SFXN5,287,1.28064,36,-2.2008,204,0.41051,192,0.31829,172,0.16203,80,-1.3424
ENSG00000135631,RAB11FIP5,31,-0.5142,6,-2.8788,31,-0.4794,54,0.39122,30,-0.5185,60,0.95395
ENSG00000135617,PRADC1,34,0.09433,30,-0.0831,37,0.21345,10,-1.7222,53,0.90737,26,-0.4263
ENSG00000135624,CCT7,80,-0.7085,98,-0.2987,98,-0.3129,74,-0.7399,219,1.10314,121,0.03383
ENSG00000163013,FBXO41,128,1.06794,36,-1.1530,85,0.16578,77,0.00789,63,-0.3374,57,-0.6194
ENSG00000144034,TPRKB,26,0.02046,29,0.16474,38,0.62146,17,-0.6542,36,0.59082,20,-0.5280
ENSG00000124356,STAMBP,37,-0.2317,143,2.07648,12,-1.8507,27,-0.6682,50,0.28599,31,-0.6661
ENSG00000114956,DGUOK,56,-0.0136,15,-1.9493,67,0.28456,48,-0.2497,90,0.85024,50,-0.2450
ENSG00000163170,BOLA3,116,0.43090,37,-1.3659,41,-1.2323,66,-0.5258,145,0.79159,85,-0.2000
ENSG00000114978,MOB1A,31,0.06992,57,1.02092,66,1.25665,28,-0.1208,15,-1.1071,23,-0.5387
ENSG00000204843,DCTN1,182,-0.3663,132,-0.8069,156,-0.5536,176,-0.3633,248,0.18291,279,0.56316
ENSG00000115274,INO80B,34,-0.1634,25,-0.5973,27,-0.4600,44,0.29749,46,0.39843,38,0.05198
ENSG00000239779,WBP1,94,0.97343,63,0.11388,83,0.56015,41,-0.5376,53,-0.1606,37,-0.9614
ENSG00000115307,AUP1,31,-0.6534,16,-1.5164,125,1.67362,70,0.67401,39,-0.2718,42,-0.1943
ENSG00000115317,HTRA2,29,0.01076,14,-1.1325,40,0.47911,11,-1.4640,31,0.11477,33,0.29148
ENSG00000115350,POLE4,59,-0.1377,97,0.65617,48,-0.4458,53,-0.2878,74,0.25878,61,-0.0932
ENSG00000115364,MRPL19,35,-0.5631,39,-0.3225,37,-0.4047,18,-1.4730,82,0.96417,52,0.20380
ENSG00000176204,LRRTM4,34,-0.5940,1,-5.4218,14,-1.8502,28,-0.7945,70,0.69267,66,0.89030
ENSG00000066032,CTNNA2,195,0.14008,122,-0.6030,91,-1.0444,70,-1.4415,178,-0.0315,226,0.56212
ENSG00000162951,LRRTM1,12,-1.3576,4,-2.7670,5,-2.3249,13,-1.0962,57,1.40491,35,0.70256
ENSG00000163541,SUCLG1,59,-1.0743,141,0.39700,68,-0.7226,71,-0.6638,147,0.51266,134,0.51867
ENSG00000034510,TMSB10,1725,-0.2632,1140,-0.8550,2244,0.18784,904,-1.2025,1899,-0.0807,2525,0.60677
ENSG00000176407,KCMF1,92,0.38085,69,-0.1511,72,-0.0794,75,-0.0262,75,-0.0111,68,-0.2296
ENSG00000152291,TGOLN2,110,-1.0295,206,0.06116,222,0.18225,198,0.00299,188,-0.0869,248,0.57564
ENSG00000042445,RETSAT,40,0.72145,32,0.21777,43,0.68934,27,-0.0075,17,-0.8130,21,-0.6003
ENSG00000168906,MAT2A,104,0.08052,74,-0.4566,180,0.95220,128,0.38975,119,0.31069,73,-0.6799
ENSG00000115486,GGCX,23,-0.2171,25,-0.0680,50,1.02013,14,-0.9214,18,-0.5799,29,0.24823
ENSG00000168899,VAMP5,42,0.86746,30,0.16043,155,3.18408,5,-2.4107,6,-2.1967,5,-2.9151
ENSG00000168894,RNF181,53,-0.3873,65,-0.0154,116,0.90077,38,-0.8347,110,0.92070,52,-0.5310
ENSG00000168883,USP39,26,0.38154,18,-0.2435,25,0.30467,9,-1.2766,22,0.04962,20,-0.1003
ENSG00000115525,ST3GAL5,79,-0.4967,65,-0.7297,71,-0.6004,111,0.08503,180,0.97804,103,-0.0293
ENSG00000132300,PTCD3,60,-0.2480,79,0.22603,74,0.13252,137,1.12377,55,-0.3690,62,-0.2231
ENSG00000132305,IMMT,64,-0.8118,67,-0.6413,89,-0.2089,105,0.05413,113,0.19126,128,0.58887
ENSG00000132313,MRPL35,64,-0.0019,33,-1.0126,49,-0.4170,56,-0.2074,64,-0.0079,76,0.39219
ENSG00000068615,REEP1,57,-0.8939,21,-2.2131,73,-0.4019,132,0.52307,87,-0.1340,132,0.87997
ENSG00000115548,KDM3A,30,-0.3532,20,-0.9051,79,1.22883,41,0.15043,19,-1.0488,42,0.32062
ENSG00000115561,CHMP3,335,0.33362,259,-0.1286,186,-0.6337,227,-0.3343,208,-0.5054,313,0.26163
ENSG00000239305,RNF103,35,-0.6555,38,-0.4384,61,0.29796,79,0.71507,59,0.25369,51,0.03676
ENSG00000153561,RMND5A,67,0.09047,52,-0.3245,37,-0.8360,73,0.22255,77,0.31839,62,-0.0436
ENSG00000172086,KRCC1,30,-0.2325,106,1.90184,73,1.24137,46,0.46461,8,-2.2403,22,-0.8735
ENSG00000172005,MAL,67,0.15244,397,3.52756,49,-0.3458,31,-1.0225,35,-0.9165,11,-3.0298
ENSG00000144029,MRPS5,52,-0.8502,116,0.48541,98,0.21953,141,0.80476,87,0.03096,84,-0.0240
ENSG00000115041,KCNIP3,35,0.23858,9,-1.7489,32,0.07680,16,-0.9531,23,-0.4714,38,0.54179
ENSG00000115042,FAHD2A,36,0.53664,19,-0.5899,44,0.75832,21,-0.3892,30,0.16289,21,-0.6009
ENSG00000232931,LINC00342,47,0.00733,33,-0.5178,110,1.39121,186,2.37951,22,-1.2162,19,-1.7260
ENSG00000174501,ANKRD36C,106,-0.4198,265,1.11250,219,0.79306,571,2.55793,44,-1.7400,54,-1.7448
ENSG00000084090,STARD7,184,0.12147,165,-0.0706,158,-0.1347,136,-0.3671,174,0.01585,177,0.05642
ENSG00000135956,TMEM127,31,-0.9004,4,-3.5608,81,0.69478,75,0.56056,61,0.27056,61,0.36722
ENSG00000144021,CIAO1,72,-0.9781,101,-0.3527,162,0.38643,165,0.42196,114,-0.1704,154,0.49794
ENSG00000144028,SNRNP200,61,-0.2972,42,-0.8024,144,1.13562,43,-0.7654,83,0.25984,70,-0.0411
ENSG00000114982,KANSL3,20,-0.7189,27,-0.1585,69,1.32545,20,-0.6036,22,-0.4995,35,0.31640
ENSG00000213337,ANKRD39,27,-0.3164,24,-0.3949,11,-1.6140,46,0.57996,46,0.63782,32,0.02346
ENSG00000144199,FAHD2B,17,-0.7176,27,0.06787,15,-0.7935,26,-0.0063,56,1.45211,21,-0.4715
ENSG00000135976,ANKRD36,68,-0.6117,97,0.03325,117,0.32186,499,3.00477,47,-1.1336,46,-1.4548
ENSG00000230606,AC092683.1,28,-0.9226,23,-1.0592,56,0.26514,263,3.17003,37,-0.3989,22,-1.4696
ENSG00000196912,ANKRD36B,31,-0.1465,33,-0.0087,42,0.35400,173,2.95267,9,-2.0323,15,-1.5163
ENSG00000135940,COX5B,945,0.18335,513,-0.7888,546,-0.6939,515,-0.7819,1352,0.81464,808,-0.1371
ENSG00000115073,ACTR1B,69,-0.4964,25,-1.9106,88,-0.0447,80,-0.2061,154,0.94540,95,0.10211
ENSG00000075568,TMEM131,36,-0.5392,87,0.91441,81,0.79869,40,-0.3176,27,-0.9493,53,0.19938
ENSG00000040933,INPP4A,76,-0.2331,54,-0.7160,47,-0.9273,88,0.03451,72,-0.3062,112,0.67558
ENSG00000183513,COA5,86,0.28022,65,-0.2109,40,-0.9391,22,-1.8275,116,0.79546,70,-0.1435
ENSG00000115446,UNC50,27,-0.5440,48,0.40229,24,-0.6416,15,-1.3845,43,0.26257,45,0.50156
ENSG00000071073,MGAT4A,34,-0.1593,27,-0.5225,23,-0.7287,58,0.67227,38,0.00496,40,0.17689
ENSG00000196872,KIAA1211L,73,-0.7363,29,-2.0253,53,-1.1145,53,-1.1142,122,0.16207,169,1.16846
ENSG00000158411,MITD1,22,-0.0491,51,1.29979,24,0.09995,42,0.94526,18,-0.3799,15,-0.8149
ENSG00000185414,MRPL30,35,-0.5365,37,-0.3631,44,-0.1103,30,-0.7063,78,0.90141,48,0.05698
ENSG00000115514,TXNDC9,14,-1.1388,16,-0.8322,40,0.58375,13,-1.1573,38,0.55036,35,0.55142
ENSG00000158417,EIF5B,306,-0.1664,730,1.27089,483,0.58028,569,0.84908,174,-1.0648,262,-0.5417
ENSG00000135945,REV1,26,-1.0030,81,0.86921,88,0.99352,100,1.21679,26,-0.9812,43,-0.2226
ENSG00000144218,AFF3,53,-0.0281,58,0.10590,52,-0.0647,81,0.63951,40,-0.4702,54,0.00633
ENSG00000170500,LONRF2,150,-0.3731,52,-1.9050,72,-1.4208,168,-0.1400,180,-0.0391,258,0.90552
ENSG00000115526,CHST10,37,0.13684,10,-1.7675,68,1.09019,11,-1.6666,24,-0.6183,40,0.36474
ENSG00000115539,PDCL3,26,-0.0415,25,-0.1235,18,-0.5819,4,-2.6447,20,-0.4710,37,0.80168
ENSG00000170485,NPAS2,68,0.87534,14,-1.7349,34,-0.4025,34,-0.3891,39,-0.2256,42,-0.1089
ENSG00000071082,RPL31,2055,1.01904,1480,0.25985,960,-0.4135,743,-0.8026,1345,0.11975,853,-0.8179
ENSG00000163162,RNF149,17,-0.9309,24,-0.2692,53,0.96931,70,1.43381,19,-0.6870,28,-0.0659
ENSG00000175874,CREG2,304,-1.0207,156,-1.8857,131,-2.1435,278,-1.0251,381,-0.5909,968,1.78931
ENSG00000071054,MAP4K4,227,0.12681,905,2.54460,201,-0.0861,380,0.93405,57,-2.0684,96,-1.5647
ENSG00000233639,PANTR1,75,1.07649,36,-0.3458,48,0.11507,50,0.17848,53,0.30763,23,-1.3373
ENSG00000198914,POU3F3,171,0.98503,189,0.93308,131,0.34128,140,0.44707,65,-0.7851,54,-1.3472
ENSG00000135972,MRPS9,24,-0.7701,41,0.10527,47,0.32570,26,-0.5780,63,0.89508,36,-0.1020
ENSG00000135966,TGFBRAP1,14,-0.9311,24,0.05486,42,0.95137,30,0.41359,25,0.14341,23,-0.0376
ENSG00000135974,C2orf49,37,-0.3201,85,1.05613,22,-1.0327,72,0.77042,16,-1.5906,50,0.31873
ENSG00000115641,FHL2,9,-1.6221,5,-2.1725,32,0.48139,3,-2.7588,48,1.30492,29,0.48559
ENSG00000071051,NCK2,53,-0.0183,4,-3.7863,48,-0.1660,38,-0.5498,57,0.08929,67,0.56490
ENSG00000115652,UXS1,23,-0.9566,45,0.16959,74,0.97310,34,-0.2618,19,-1.1513,52,0.67338
ENSG00000135968,GCC2,290,-1.0113,540,0.06902,264,-1.0276,835,0.76608,221,-1.3689,754,1.03124
ENSG00000169756,LIMS1,41,0.68237,82,1.72721,61,1.21904,23,-0.3335,7,-2.0674,14,-1.3886
ENSG00000153201,RANBP2,85,-1.0127,121,-0.3527,129,-0.2578,99,-0.6522,125,-0.3232,225,1.06653
ENSG00000175701,MTLN,117,-0.0868,50,-1.3688,66,-0.9363,62,-1.0303,211,0.97373,129,0.11975
ENSG00000153107,ANAPC1,18,-1.0196,3,-3.4743,59,0.91206,23,-0.5724,43,0.43426,41,0.54999
ENSG00000144161,ZC3H8,44,-0.4512,46,-0.3180,66,0.22779,68,0.28281,54,-0.0946,64,0.27696
ENSG00000188177,ZC3H6,106,-0.1083,252,1.32608,109,-0.0424,125,0.16554,77,-0.6106,100,-0.2613
ENSG00000114999,TTL,107,-0.0439,74,-0.6053,90,-0.2955,83,-0.4211,77,-0.5828,140,0.63330
ENSG00000125611,CHCHD5,48,1.14949,23,-0.2600,52,1.01949,16,-0.8305,19,-0.5628,17,-1.0128
ENSG00000144136,SLC20A1,50,-0.3703,21,-1.5568,53,-0.2100,70,0.22523,32,-1.0242,87,0.94467
ENSG00000115084,SLC35F5,18,-0.6680,49,0.93313,47,0.88803,48,0.90775,27,-0.0274,20,-0.6581
ENSG00000115091,ACTR3,122,0.04842,103,-0.2308,113,-0.0796,110,-0.1322,139,0.26514,116,-0.0660
ENSG00000175497,DPP10,59,-0.5614,76,-0.0855,34,-1.3064,65,-0.3331,85,0.08872,105,0.68714
ENSG00000088205,DDX18,67,-0.9516,220,1.02708,138,0.26732,94,-0.3201,110,-0.0926,127,0.21920
ENSG00000125633,CCDC93,23,0.02882,31,0.50539,39,0.89128,30,0.46370,15,-0.6262,18,-0.4256
ENSG00000125629,INSIG2,24,-0.6818,29,-0.3056,25,-0.5281,17,-1.0523,31,-0.1782,50,0.95356
ENSG00000144119,C1QL2,46,1.25553,5,-2.3411,20,-0.3079,9,-1.4445,44,0.98613,13,-1.2428
ENSG00000155368,DBI,503,1.30583,513,1.02333,367,0.47219,151,-0.9020,190,-0.5905,124,-1.5563
ENSG00000088179,PTPN4,66,-0.2317,31,-1.3352,46,-0.7260,68,-0.1538,76,0.02565,95,0.62446
