Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000114450,GNB4,25,-0.8208,75,1.00959,149,2.35358,21,-1.0816,11,-2.0153,32,-0.3648,36,-0.2089
ENSG00000136522,MRPL47,31,-0.7852,22,-1.1986,21,-1.2837,72,0.75130,55,0.21495,70,0.60649,57,0.26391
ENSG00000136521,NDUFB5,70,-1.1318,51,-1.5155,88,-0.7031,192,0.62772,176,0.45377,199,0.60061,163,0.27346
ENSG00000058056,USP13,32,0.91803,30,0.71471,14,-0.5147,21,0.09933,14,-0.5199,6,-1.7772,12,-0.7573
ENSG00000114757,PEX5L,338,0.48101,313,0.29463,402,0.71076,268,0.04928,183,-0.6142,196,-0.4475,120,-1.1954
ENSG00000163728,TTC14,140,0.39544,409,2.34337,179,0.75853,67,-0.8944,39,-1.7503,28,-2.1349,24,-2.3482
ENSG00000114416,FXR1,242,0.81305,186,0.26214,184,0.24228,145,-0.1595,104,-0.7188,123,-0.3915,108,-0.6017
ENSG00000205981,DNAJC19,38,-0.8275,35,-0.8962,25,-1.3571,86,0.60672,93,0.77838,46,-0.4625,80,0.40381
ENSG00000242808,SOX2-OT,1940,3.33185,349,-0.6906,425,-0.3850,79,-3.0571,46,-3.8435,350,-0.6839,165,-1.8191
ENSG00000181449,SOX2,299,1.32340,389,1.58609,114,-0.4841,9,-4.3574,48,-1.9227,83,-0.9643,254,0.81612
ENSG00000058063,ATP11B,23,0.57735,17,0.00082,23,0.47584,18,0.13300,14,-0.3812,13,-0.4135,7,-1.3693
ENSG00000043093,DCUN1D1,65,0.30503,72,0.42755,68,0.34050,59,0.12912,44,-0.3851,27,-1.0750,47,-0.2545
ENSG00000078070,MCCC1,21,-0.4829,29,0.09816,25,-0.1304,32,0.28874,22,-0.3408,33,0.33037,35,0.40747
ENSG00000053524,MCF2L2,12,-0.8202,28,0.51475,14,-0.5069,8,-1.4414,23,0.26649,53,1.67845,18,-0.1923
ENSG00000114796,KLHL24,140,1.49198,84,0.34442,72,0.09910,41,-0.8429,26,-1.5469,64,-0.0877,41,-0.7654
ENSG00000163872,YEATS2,33,-0.3619,56,0.50615,41,0.01010,47,0.27792,45,0.19403,28,-0.5907,31,-0.4233
ENSG00000180834,MAP6D1,213,2.38042,54,-0.5259,42,-0.9139,25,-1.7560,52,-0.6257,55,-0.4852,19,-2.1005
ENSG00000175193,PARL,24,-0.6480,24,-0.6042,28,-0.3491,43,0.35039,35,-0.0480,52,0.60738,47,0.46385
ENSG00000114770,ABCC5,24,-1.2933,68,0.44022,71,0.51059,77,0.74316,58,0.19668,18,-1.6194,45,-0.2187
ENSG00000145191,EIF2B5,33,-0.6062,57,0.29485,22,-1.1464,63,0.53595,67,0.65022,30,-0.6800,37,-0.3831
ENSG00000161202,DVL3,42,0.24533,23,-0.7617,20,-0.9754,35,-0.0830,49,0.54254,33,-0.1881,41,0.14871
ENSG00000161203,AP2M1,197,-1.6701,244,-1.2324,394,-0.4999,972,1.16401,857,0.89042,343,-0.7136,378,-0.5623
ENSG00000161204,ABCF3,19,-0.5260,11,-1.2983,19,-0.4574,44,1.01643,35,0.55405,15,-0.7999,18,-0.5703
ENSG00000145198,VWA5B2,4,-1.8624,25,0.87041,15,0.01950,12,-0.3499,11,-0.4933,30,1.17180,23,0.67418
ENSG00000163888,CAMK2N2,18,-1.8346,26,-1.2016,31,-0.9154,50,-0.2323,101,1.12576,105,1.02090,69,0.30031
ENSG00000175166,PSMD2,71,-1.0688,84,-0.7262,116,-0.2312,208,0.84321,155,0.25945,144,0.11270,130,-0.0504
ENSG00000114867,EIF4G1,75,-0.4603,128,0.43493,99,0.01785,107,0.14979,99,0.02397,69,-0.5489,122,0.35123
ENSG00000175182,FAM131A,18,-2.6949,73,-0.5291,166,0.80600,128,0.42846,180,1.12336,70,-0.5815,56,-0.9270
ENSG00000163882,POLR2H,24,-0.6885,19,-0.9371,16,-1.2533,55,0.80736,39,0.15111,44,0.34187,44,0.31248
ENSG00000090539,CHRD,3,-3.1065,34,0.79000,25,0.26748,25,0.28025,37,1.09184,10,-1.0764,13,-0.7470
ENSG00000182580,EPHB3,5,-1.5687,17,0.39669,13,0.06665,15,0.23981,19,0.68002,3,-2.0399,20,0.66976
ENSG00000177383,MAGEF1,34,-0.7661,31,-0.8439,42,-0.3706,68,0.44874,93,1.09062,31,-0.8097,39,-0.4975
ENSG00000156931,VPS8,30,-0.1945,30,-0.1783,36,0.12550,40,0.32690,42,0.40819,26,-0.4059,19,-0.8520
ENSG00000187068,C3orf70,32,0.53572,27,0.21960,9,-1.4870,6,-2.0506,24,-0.0071,21,-0.2032,57,1.48455
ENSG00000073803,MAP3K13,78,-0.1140,74,-0.1842,85,0.05185,77,-0.1248,83,0.00529,84,0.02405,109,0.44493
ENSG00000163900,TMEM41A,25,0.44002,22,0.20834,22,0.20662,14,-0.4945,28,0.68687,3,-2.7717,13,-0.6611
ENSG00000163904,SENP2,39,-0.6716,55,-0.0818,79,0.51575,59,0.04233,81,0.63870,46,-0.3488,39,-0.6274
ENSG00000136527,TRA2B,88,0.14032,141,0.91279,64,-0.3807,70,-0.2530,70,-0.2721,84,0.05727,68,-0.2805
ENSG00000244405,ETV5,11,-2.7102,53,-0.2450,110,0.97147,69,0.21634,93,0.79462,45,-0.4776,60,-0.0464
ENSG00000058866,DGKG,16,-1.4499,55,0.59055,177,2.91121,16,-1.4380,25,-0.7431,11,-1.9114,29,-0.4664
ENSG00000090520,DNAJB11,34,0.14151,28,-0.2123,32,0.02903,33,0.05405,35,0.16019,27,-0.2394,26,-0.2757
ENSG00000156976,EIF4A2,237,-1.6308,258,-1.3886,701,0.16122,1020,0.92239,825,0.49048,721,0.20713,501,-0.3738
ENSG00000073849,ST6GAL1,22,-0.1801,18,-0.5345,19,-0.4223,26,0.09374,29,0.25362,27,0.12167,31,0.34089
ENSG00000157005,SST,4,-6.3543,0,-10.053,2527,5.73118,21,-4.0871,85,-2.0202,123,-1.3440,80,-1.9877
ENSG00000113916,BCL6,34,0.15823,50,0.74629,25,-0.3583,22,-0.5710,36,0.23380,24,-0.3964,30,-0.0664
ENSG00000145012,LPP,62,0.93455,77,1.17068,12,-1.6807,15,-1.4792,26,-0.6745,28,-0.5061,59,0.69914
ENSG00000196083,IL1RAP,11,-0.0266,13,0.13558,4,-1.4612,20,1.02357,9,-0.3337,12,0.11709,5,-1.2269
ENSG00000152492,CCDC50,76,0.82882,85,0.90696,39,-0.3501,19,-1.5853,24,-1.1923,79,0.78270,51,0.06155
ENSG00000114279,FGF12,60,-2.6778,213,-0.6347,407,0.39357,511,0.90780,413,0.47784,447,0.54864,163,-1.0506
ENSG00000127249,ATP13A4,23,0.02333,78,2.17021,5,-2.1618,5,-2.3466,5,-2.3132,0,-4.8114,80,2.22013
ENSG00000198836,OPA1,67,-1.0330,85,-0.5674,133,0.12687,174,0.65750,155,0.43768,112,-0.1389,105,-0.2442
ENSG00000114315,HES1,55,0.99624,107,2.10537,21,-0.6516,2,-4.1223,1,-4.7016,12,-1.4824,71,1.30849
ENSG00000133657,ATP13A3,30,-0.2348,66,1.10725,52,0.68848,17,-1.1378,37,0.16393,25,-0.4917,29,-0.2449
ENSG00000041802,LSG1,29,-0.0461,50,0.87815,30,0.04117,36,0.38963,21,-0.5913,19,-0.6895,23,-0.3656
ENSG00000114331,ACAP2,85,0.55471,140,1.34659,92,0.60900,39,-0.8171,32,-1.1487,38,-0.7783,50,-0.3584
ENSG00000184203,PPP1R2,33,-1.2429,71,0.01658,78,0.17432,102,0.70904,77,0.16160,64,-0.1337,64,-0.1432
ENSG00000189058,APOD,1080,2.60091,247,-0.5837,310,-0.2305,134,-1.6237,95,-2.1448,242,-0.6155,163,-1.2153
ENSG00000061938,TNK2,46,-0.4528,99,0.82757,64,0.09686,30,-1.1662,78,0.48337,71,0.26248,59,-0.0352
ENSG00000072274,TFRC,20,-1.5239,49,-0.0706,35,-0.5961,100,1.34698,47,-0.1313,45,-0.1869,47,-0.1264
ENSG00000161217,PCYT1A,47,0.43886,49,0.44610,38,0.04456,32,-0.2528,24,-0.7506,45,0.29631,33,-0.1722
ENSG00000213123,TCTEX1D2,16,-1.4428,21,-0.9105,30,-0.3774,50,0.51347,62,0.96274,31,-0.3019,41,0.12205
ENSG00000163960,UBXN7,77,0.88582,80,0.81975,73,0.66379,36,-0.4955,28,-0.9501,28,-0.8382,22,-1.1821
ENSG00000163961,RNF168,58,-0.1433,88,0.55621,93,0.63737,69,0.16732,31,-1.1708,83,0.45866,48,-0.4335
ENSG00000174013,FBXO45,60,0.01652,42,-0.5353,53,-0.1724,70,0.31864,71,0.32779,54,-0.1375,41,-0.5852
ENSG00000163964,PIGX,42,-1.0185,75,-0.0474,121,0.73230,99,0.45246,66,-0.2767,62,-0.3572,102,0.44615
ENSG00000174007,CEP19,3,-2.3469,19,0.41248,36,1.50368,16,0.16778,19,0.47484,2,-2.5626,13,-0.1825
ENSG00000180370,PAK2,173,1.52171,79,-0.0758,93,0.18336,50,-0.8436,36,-1.3629,61,-0.4795,74,-0.1669
ENSG00000119231,SENP5,47,-0.1393,52,0.04258,54,0.09744,60,0.29703,57,0.20225,40,-0.3788,35,-0.5843
ENSG00000114503,NCBP2,48,-0.1496,36,-0.5698,34,-0.6541,49,-0.1188,62,0.32182,65,0.33719,69,0.45496
ENSG00000270170,NCBP2AS2,21,-1.2921,18,-1.4495,28,-0.7747,68,0.69639,83,1.13415,37,-0.3757,40,-0.2436
ENSG00000119227,PIGZ,8,-0.6818,7,-0.9177,10,-0.3779,30,1.77453,10,-0.3926,0,-3.9655,13,0.04459
ENSG00000075711,DLG1,280,1.11691,230,0.60526,199,0.36150,105,-0.7180,88,-1.0066,157,-0.0265,60,-1.4934
ENSG00000161267,BDH1,12,-1.5711,28,-0.2375,18,-0.9001,40,0.39514,58,1.15247,21,-0.6516,35,0.14444
ENSG00000145016,RUBCN,28,-0.7185,83,1.10889,40,-0.1121,39,-0.1636,49,0.24510,29,-0.5964,44,0.03308
ENSG00000122068,FYTTD1,75,0.30295,46,-0.5074,82,0.41400,63,0.00190,61,-0.0753,57,-0.1612,51,-0.3444
ENSG00000186001,LRCH3,60,1.10582,77,1.35429,49,0.56175,13,-1.5999,18,-1.0875,18,-1.0208,19,-0.9417
ENSG00000114473,IQCG,18,0.56142,14,0.00830,15,0.14605,12,-0.2006,15,0.12707,0,-4.5524,17,0.33118
ENSG00000182899,RPL35A,481,-0.0203,231,-1.1552,281,-0.8558,375,-0.4539,529,0.15380,827,0.88227,753,0.72267
ENSG00000185621,LMLN,12,-0.6800,22,0.40590,22,0.39188,33,1.23963,5,-1.8280,14,-0.3215,16,-0.1534
ENSG00000131127,ZNF141,20,0.61871,48,2.09399,3,-2.0299,6,-1.4656,9,-0.7205,6,-1.3957,17,0.28349
ENSG00000182903,ZNF721,46,-0.0703,73,0.67826,76,0.73415,50,0.07741,49,0.02810,18,-1.5214,25,-1.0297
ENSG00000174227,PIGG,21,0.05292,38,1.06012,29,0.60258,15,-0.5353,17,-0.2730,8,-1.4457,21,0.06096
ENSG00000273238,TMEM271,6,-2.9939,12,-1.7349,67,0.88576,37,-0.1262,70,1.13393,34,-0.2287,55,0.54733
ENSG00000133256,PDE6B,34,2.29448,24,1.11031,12,-0.0588,7,-0.8421,1,-3.9396,1,-3.6960,1,-3.1486
ENSG00000169020,ATP5ME,625,0.03889,259,-1.3289,280,-1.2108,713,0.28236,595,-0.0478,1035,0.87389,675,0.15969
ENSG00000185619,PCGF3,24,-0.7615,39,0.05973,33,-0.2050,41,0.18367,50,0.56667,44,0.28559,26,-0.5812
ENSG00000168993,CPLX1,12,-3.9795,46,-1.9142,34,-2.3499,275,1.03294,235,0.70472,337,1.23180,162,-0.0071
ENSG00000178950,GAK,30,-0.7244,65,0.54871,70,0.67195,59,0.46260,40,-0.2325,20,-1.2728,47,0.04311
ENSG00000127419,TMEM175,20,-0.3489,19,-0.4582,38,0.68044,31,0.40902,32,0.43598,9,-1.4962,17,-0.5597
ENSG00000127418,FGFRL1,14,0.06645,36,1.61995,3,-2.1629,3,-2.4102,4,-1.7437,4,-1.6277,52,2.36889
ENSG00000159692,CTBP1,58,-1.2190,128,0.11118,123,0.04759,120,0.00355,154,0.47864,163,0.50638,117,-0.0357
ENSG00000090316,MAEA,27,-0.9411,20,-1.2981,36,-0.4214,79,1.01114,62,0.52801,31,-0.6398,46,-0.0262
ENSG00000163950,SLBP,41,-0.8173,65,-0.0242,76,0.23853,74,0.22472,89,0.56379,59,-0.1595,49,-0.4553
ENSG00000168936,TMEM129,17,0.19815,16,0.01702,7,-1.1725,10,-0.7200,24,0.80785,11,-0.4741,19,0.27919
ENSG00000068078,FGFR3,58,-0.5220,185,1.47790,10,-3.0655,17,-2.4422,41,-1.0808,19,-2.1108,335,2.74873
ENSG00000168924,LETM1,23,-0.7751,45,0.32438,29,-0.3547,32,-0.2533,39,0.12499,31,-0.2862,74,1.16414
ENSG00000109685,NSD2,52,-0.3466,65,0.03604,80,0.36897,59,-0.1246,73,0.24272,71,0.18614,51,-0.3359
ENSG00000185049,NELFA,21,0.53305,26,0.84992,10,-0.6421,7,-1.2201,17,0.15651,12,-0.4187,17,0.14567
ENSG00000243449,C4orf48,560,0.71186,254,-0.6548,305,-0.3699,351,-0.1647,366,-0.0932,389,0.01505,352,-0.1462
ENSG00000185818,NAT8L,70,-1.3771,129,-0.3336,67,-1.3337,191,0.32733,223,0.63274,164,0.04236,269,0.86350
ENSG00000123933,MXD4,39,0.28885,65,1.11232,8,-2.1085,12,-1.6965,25,-0.4650,31,-0.1091,77,1.41762
ENSG00000159733,ZFYVE28,4,-2.3719,23,0.35179,48,1.62370,23,0.37548,13,-0.5299,10,-0.9493,24,0.39888
ENSG00000063978,RNF4,26,-0.5494,33,-0.1225,35,-0.0030,49,0.63199,49,0.63001,21,-0.7626,15,-1.3413
ENSG00000125386,FAM193A,54,1.22160,52,0.96004,24,-0.3290,20,-0.6283,16,-0.9626,19,-0.6562,15,-0.9625
ENSG00000087274,ADD1,179,-0.2408,280,0.51264,199,-0.0464,192,-0.1102,230,0.21118,152,-0.4718,214,0.07432
ENSG00000109736,MFSD10,12,-1.0228,18,-0.2829,39,0.90655,26,0.26382,20,-0.2161,15,-0.6357,36,0.77410
ENSG00000087269,NOP14,24,0.36410,21,0.09607,30,0.66010,24,0.32946,8,-1.5141,22,0.17538,14,-0.5610
ENSG00000125388,GRK4,19,-0.4725,45,0.96366,27,0.13070,17,-0.6818,16,-0.7240,43,0.90030,31,0.33249
ENSG00000197386,HTT,25,-1.3418,84,0.65539,52,-0.1199,54,-0.0625,80,0.65238,39,-0.5555,69,0.33584
ENSG00000159788,RGS12,28,-0.9028,59,0.31145,73,0.65895,10,-2.5215,95,1.34619,10,-2.3275,78,0.77386
ENSG00000163956,LRPAP1,68,-1.1161,66,-1.0781,177,0.48216,165,0.41765,212,0.92553,80,-0.7811,104,-0.3690
ENSG00000132406,TMEM128,33,1.08569,15,-0.3493,12,-0.6232,14,-0.5481,14,-0.4690,24,0.39106,15,-0.3601
ENSG00000145220,LYAR,34,1.51491,17,0.07483,23,0.52908,10,-0.7290,8,-1.0786,4,-2.0153,12,-0.4199
ENSG00000168824,NSG1,9,-3.8366,22,-2.3954,46,-1.2951,245,1.72706,183,1.03304,85,-0.3835,53,-1.1078
ENSG00000168818,STX18,27,0.32424,26,0.22513,12,-0.9717,28,0.38224,18,-0.4075,27,0.29878,15,-0.5963
ENSG00000072832,CRMP1,28,-2.5594,105,-0.4654,213,0.66934,186,0.51257,227,0.91162,74,-1.0095,141,-0.0061
ENSG00000181215,C4orf50,3,-2.6658,10,-0.9758,46,1.44156,26,0.52993,25,0.48138,16,-0.3206,14,-0.5365
ENSG00000152969,JAKMIP1,7,-2.9152,32,-0.6474,44,-0.1376,65,0.55264,66,0.59383,96,1.16147,33,-0.5925
ENSG00000109501,WFS1,27,-0.6455,67,0.86661,23,-0.8610,28,-0.5838,46,0.28613,21,-0.9964,82,1.23023
ENSG00000074211,PPP2R2C,83,-1.1022,163,0.03097,151,-0.0925,155,-0.0543,235,0.72999,181,0.20022,158,-0.0157
ENSG00000013288,MAN2B2,18,-1.3599,34,-0.2789,25,-0.7723,87,1.52966,49,0.32805,19,-1.2026,25,-0.7456
ENSG00000179010,MRFAP1,463,0.08238,202,-1.2150,449,0.02326,494,0.20160,549,0.39966,325,-0.4888,438,-0.0177
ENSG00000170846,AC093323.1,27,-0.7968,40,-0.1570,85,1.09473,37,-0.3008,50,0.24014,49,0.17642,37,-0.2850
ENSG00000178988,MRFAP1L1,102,-0.1962,86,-0.4370,144,0.38082,114,0.00639,126,0.19265,146,0.40480,77,-0.6188
ENSG00000186222,BLOC1S4,13,-0.0417,10,-0.4736,9,-0.5084,15,0.22328,15,0.25594,4,-1.5699,22,0.84276
ENSG00000170871,KIAA0232,178,0.35762,146,-0.0013,185,0.38085,152,0.06049,118,-0.3789,160,0.14399,78,-0.9697
ENSG00000132405,TBC1D14,34,-0.2225,37,-0.1055,40,0.04021,27,-0.6316,53,0.57002,31,-0.3511,54,0.52271
ENSG00000173011,TADA2B,13,-0.7950,28,0.53381,25,0.34558,17,-0.2782,25,0.37655,25,0.35000,14,-0.5228
ENSG00000109519,GRPEL1,30,-0.5973,28,-0.6249,19,-1.2053,70,0.94916,51,0.34327,40,-0.1007,36,-0.2621
ENSG00000184985,SORCS2,24,0.57232,17,-0.0649,5,-1.8007,15,-0.2720,17,-0.0440,7,-1.3281,34,1.10613
ENSG00000196526,AFAP1,8,-1.2966,19,0.12864,15,-0.1868,18,0.05570,25,0.64903,16,-0.1061,23,0.41383
ENSG00000163995,ABLIM2,8,-2.3912,22,-0.8403,31,-0.2784,39,0.08614,82,1.63095,27,-0.5039,35,-0.1093
ENSG00000071127,WDR1,58,0.14738,78,0.59491,50,-0.1102,48,-0.1941,57,0.10500,24,-1.2291,59,0.14830
ENSG00000178163,ZNF518B,24,-0.0206,23,-0.0606,16,-0.6150,18,-0.4701,22,-0.1223,42,0.92953,30,0.34988
ENSG00000157869,RAB28,30,0.44648,21,-0.1427,22,-0.0965,25,0.15263,22,-0.1076,17,-0.4765,19,-0.3424
ENSG00000038219,BOD1L1,444,0.07423,949,1.36493,704,0.83304,349,-0.3525,281,-0.7186,267,-0.7312,194,-1.2192
ENSG00000137449,CPEB2,95,1.46581,38,-0.3113,65,0.56145,24,-1.1076,31,-0.6944,46,-0.0063,14,-1.7913
ENSG00000048342,CC2D2A,18,0.28661,18,0.26688,10,-0.6730,9,-0.8764,12,-0.3316,20,0.45130,25,0.83870
ENSG00000118564,FBXL5,109,0.59459,61,-0.4054,114,0.59573,80,0.02021,64,-0.3727,49,-0.7527,62,-0.3767
ENSG00000237765,FAM200B,113,0.32593,76,-0.3530,110,0.22942,70,-0.5399,94,-0.0216,130,0.51565,80,-0.2636
ENSG00000169762,TAPT1,51,0.28923,62,0.57651,49,0.19776,36,-0.3322,53,0.34104,29,-0.6462,16,-1.4783
ENSG00000169744,LDB2,6,-4.2401,70,-0.6385,77,-0.4930,211,1.41633,175,0.98843,55,-1.0150,67,-0.7180
ENSG00000151552,QDPR,970,1.57642,218,-1.1341,278,-0.7639,344,-0.4855,199,-1.3759,759,0.85306,257,-0.8846
ENSG00000002549,LAP3,58,0.84117,21,-0.8948,39,0.06315,36,-0.0672,30,-0.3498,15,-1.3308,49,0.44436
ENSG00000118579,MED28,45,-0.0244,54,0.24839,36,-0.3943,39,-0.2984,56,0.36550,49,0.11188,41,-0.1965
ENSG00000163257,DCAF16,52,0.93916,53,0.82911,24,-0.4525,21,-0.7477,28,-0.2438,25,-0.3941,17,-0.9567
ENSG00000178177,LCORL,49,1.41351,46,1.06204,32,0.42830,5,-2.3294,14,-0.9648,18,-0.4393,11,-1.2302
ENSG00000145147,SLIT2,8,-2.3380,48,0.52617,5,-2.8888,54,0.86157,48,0.62930,62,0.95736,11,-1.7736
ENSG00000163138,PACRGL,15,-0.3520,23,0.30039,25,0.44867,21,0.16281,18,-0.0889,12,-0.6907,21,0.16518
ENSG00000185774,KCNIP4,7,-3.6982,34,-1.2757,20,-2.0766,144,1.23176,159,1.46822,35,-1.2072,67,-0.2245
ENSG00000280650,KCNIP4-IT1,2,-3.7585,91,2.53302,38,0.83625,34,0.77081,12,-0.9997,0,-8.3800,3,-2.9209
ENSG00000152990,ADGRA3,29,0.74507,34,0.88310,8,-1.3436,3,-2.7900,12,-0.8480,3,-2.6777,64,2.07448
ENSG00000109819,PPARGC1A,6,-2.2307,26,0.08274,8,-1.7297,40,0.87664,29,0.28438,47,1.02400,20,-0.3651
ENSG00000109606,DHX15,64,0.20306,46,-0.3532,47,-0.3052,67,0.29461,66,0.25340,43,-0.4584,43,-0.4561
ENSG00000181982,CCDC149,14,-0.8147,27,0.27172,11,-1.1440,20,-0.2330,26,0.20955,46,1.18577,25,0.12379
ENSG00000153012,LGI2,3,-2.7017,0,-4.7409,2,-2.8706,32,1.40673,24,0.80910,31,1.11470,7,-1.1807
ENSG00000053900,ANAPC4,27,0.02322,33,0.35098,16,-0.7376,36,0.55194,25,-0.1250,30,0.18484,11,-1.2722
ENSG00000250317,SMIM20,29,-0.1022,17,-0.8817,21,-0.5755,37,0.35348,27,-0.2079,22,-0.4923,59,1.09316
ENSG00000168214,RBPJ,386,1.76701,206,0.33105,186,0.17025,87,-1.1114,72,-1.4146,127,-0.4401,69,-1.3639
ENSG00000109689,STIM2,31,-0.5749,82,1.04067,73,0.84253,42,-0.0857,42,-0.0960,26,-0.7890,28,-0.7133
ENSG00000169851,PCDH7,42,-2.5322,202,-0.0199,368,0.97618,321,0.86320,260,0.44054,129,-0.7237,105,-1.0341
ENSG00000047365,ARAP2,291,1.55589,259,1.06147,169,0.34067,58,-1.4401,38,-2.0801,83,-0.7911,88,-0.6944
ENSG00000065882,TBC1D1,15,-0.8418,22,-0.2095,54,1.29742,27,0.10475,26,0.05734,13,-1.0322,26,0.08719
ENSG00000109787,KLF3,60,1.28027,32,0.02580,25,-0.3579,14,-1.2771,15,-1.1932,43,0.48226,36,0.21695
ENSG00000197712,FAM114A1,54,2.93327,25,0.68059,13,-0.2917,0,-5.3530,0,-6.4793,13,-0.3724,3,-2.3458
ENSG00000109790,KLHL5,80,0.90392,53,0.07622,74,0.62910,21,-1.4153,26,-1.1238,79,0.73402,43,-0.2544
ENSG00000157796,WDR19,11,-0.8645,30,0.83059,18,-0.0226,26,0.67263,14,-0.3921,21,0.23473,10,-0.9304
ENSG00000035928,RFC1,342,1.87423,213,0.65513,161,0.19088,59,-1.4550,67,-1.2600,83,-0.8434,34,-2.1811
ENSG00000163682,RPL9,931,-0.2476,538,-1.0688,586,-0.9397,890,-0.3250,1158,0.14346,2092,1.12865,1528,0.58413
ENSG00000121897,LIAS,24,0.31612,35,0.86499,6,-1.8988,19,-0.1584,15,-0.5585,25,0.31486,24,0.23785
ENSG00000163683,SMIM14,177,0.60792,108,-0.2790,160,0.35558,106,-0.3360,96,-0.4982,165,0.41183,91,-0.5338
ENSG00000078140,UBE2K,75,-0.9220,96,-0.4718,158,0.32255,183,0.65895,153,0.30911,83,-0.6873,133,0.05082
ENSG00000121892,PDS5A,74,0.36778,119,1.13246,65,0.11747,53,-0.2231,45,-0.5004,21,-1.6234,55,-0.1458
ENSG00000163697,APBB2,143,1.69817,63,-0.0065,80,0.36870,32,-1.1566,26,-1.4582,58,-0.1491,33,-1.0256
ENSG00000154277,UCHL1,215,-2.5942,432,-1.4184,818,-0.4438,2548,1.82854,1431,0.52276,671,-0.7507,523,-1.1306
ENSG00000064042,LIMCH1,686,1.48586,473,0.57546,440,0.45533,144,-1.3928,189,-0.9584,224,-0.6212,152,-1.2167
ENSG00000109133,TMEM33,77,-0.0776,69,-0.2527,103,0.40051,109,0.57065,74,-0.1572,49,-0.7789,65,-0.3427
ENSG00000014824,SLC30A9,74,-0.7361,76,-0.6360,124,0.13426,172,0.78057,131,0.25196,99,-0.2277,89,-0.4018
ENSG00000124406,ATP8A1,310,1.00411,194,0.07048,306,0.83012,115,-0.8140,161,-0.2533,94,-1.0572,89,-1.1384
ENSG00000183783,KCTD8,12,-1.2079,20,-0.3529,7,-1.9664,33,0.46195,43,1.03891,38,0.65144,13,-1.0607
ENSG00000151806,GUF1,36,0.27764,32,0.05040,25,-0.3374,32,0.04968,24,-0.3945,29,-0.0768,38,0.33256
ENSG00000163281,GNPDA2,16,-0.3649,5,-2.0846,29,0.57927,29,0.62617,21,0.05927,23,0.19985,14,-0.5339
ENSG00000163285,GABRG1,72,0.44756,81,0.60134,75,0.47325,15,-2.0978,27,-1.2397,49,-0.2098,129,1.42103
ENSG00000260878,AC104072.1,5,-2.7267,13,-1.1551,29,0.10951,24,-0.1854,55,1.40173,12,-1.2692,51,1.04941
ENSG00000151834,GABRA2,31,-1.5990,90,0.14630,99,0.29339,63,-0.4607,95,0.25747,67,-0.3241,190,1.41921
ENSG00000109158,GABRA4,2,-4.7607,37,-0.6067,54,-0.0032,88,0.92729,109,1.39787,28,-1.0362,28,-1.0097
ENSG00000163288,GABRB1,36,-0.9058,117,1.09140,123,1.18089,52,-0.2655,58,-0.0941,27,-1.2599,51,-0.2890
ENSG00000260918,AC107398.3,39,-1.5485,161,0.80953,174,0.94291,79,-0.3981,136,0.60319,42,-1.3202,104,0.07788
ENSG00000169019,COMMD8,15,-0.5611,18,-0.2150,8,-1.4379,26,0.46153,28,0.57540,15,-0.4981,26,0.40060
ENSG00000170448,NFXL1,16,-0.2531,45,1.47145,40,1.28281,13,-0.5919,10,-1.0321,7,-1.4146,16,-0.2207
ENSG00000109171,SLAIN2,24,-0.0933,17,-0.6131,35,0.52452,20,-0.3599,26,0.05125,29,0.25280,30,0.28079
ENSG00000075539,FRYL,292,2.24414,179,0.85024,65,-0.7744,49,-1.2983,27,-2.2139,60,-0.9096,33,-1.8118
ENSG00000109180,OCIAD1,243,-0.4195,190,-0.7647,324,0.07584,434,0.64224,439,0.66717,178,-0.8608,166,-0.9665
ENSG00000145247,OCIAD2,10,-2.3946,15,-1.7180,22,-1.1311,60,0.48949,85,1.20721,78,0.86685,36,-0.3654
ENSG00000109184,DCUN1D4,43,-0.4376,64,0.24612,57,0.06819,69,0.42363,51,-0.1217,38,-0.5783,64,0.24269
ENSG00000163069,SGCB,119,1.01681,71,0.00478,49,-0.5734,38,-1.0662,51,-0.5758,96,0.50207,77,0.12452
ENSG00000109189,USP46,76,-0.5075,125,0.34357,91,-0.1765,95,-0.1100,116,0.24947,104,0.04040,119,0.26299
ENSG00000226950,DANCR,33,0.01135,15,-1.2496,18,-0.9517,29,-0.2590,42,0.43940,38,0.22645,53,0.76400
ENSG00000184178,SCFD2,13,-0.1832,6,-1.2309,12,-0.1771,24,1.05777,20,0.68532,3,-1.9845,4,-1.9197
ENSG00000145216,FIP1L1,76,0.38783,107,0.91009,94,0.69872,62,0.01292,36,-0.9226,33,-0.9565,34,-0.9082
ENSG00000072201,LNX1,2,-4.5323,15,-1.7612,64,0.45853,70,0.71107,108,1.68765,14,-1.8174,28,-0.8499
ENSG00000134853,PDGFRA,47,1.23484,47,1.04512,7,-1.8951,5,-2.5693,17,-0.6935,30,0.27562,31,0.31159
ENSG00000128039,SRD5A3,32,0.77981,22,0.01864,23,0.10115,27,0.40645,15,-0.5688,10,-1.1477,11,-1.0433
