Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12to13,Feature log2 fold change topic 12to13
ENSG00000131503,ANKHD1,190,1.07156,256,1.58802,83,-0.2488,59,-0.7763,87,-0.1873,92,-0.0977,97,-0.0063,107,0.13525,103,0.08177,32,-1.6874,84,-0.2374,41,-1.3751
ENSG00000213523,SRA1,18,-0.8210,12,-1.4522,41,0.39849,45,0.55096,29,-0.1469,24,-0.4141,33,0.05551,26,-0.2721,32,0.00529,42,0.45874,34,0.11700,37,0.28830
ENSG00000113108,APBB3,12,-1.3634,12,-1.3640,76,1.54617,47,0.72927,66,1.28200,6,-2.2585,14,-1.1687,31,0.04704,14,-1.1213,21,-0.5284,16,-0.9221,36,0.32865
ENSG00000176087,SLC35A4,21,0.13703,8,-1.2752,17,-0.1629,23,0.25580,20,0.04582,0,-4.9962,9,-1.1384,32,0.77231,45,1.35474,25,0.36503,13,-0.5928,20,0.01432
ENSG00000131495,NDUFA2,129,-0.9334,122,-1.0241,261,0.14554,236,-0.0126,339,0.55981,246,0.05263,161,-0.6025,133,-0.8920,239,0.00178,207,-0.2186,290,0.31042,367,0.76997
ENSG00000113141,IK,283,0.63418,254,0.46022,189,-0.0098,125,-0.6399,171,-0.1688,196,0.04886,347,0.96888,183,-0.0630,174,-0.1388,72,-1.4708,188,-0.0150,145,-0.4537
ENSG00000170445,HARS,36,-1.3288,64,-0.4706,126,0.56963,142,0.76592,105,0.28849,113,0.40292,91,0.05335,90,0.03638,60,-0.5727,39,-1.2241,84,-0.0662,94,0.12857
ENSG00000146007,ZMAT2,199,-0.3135,225,-0.1279,246,0.01438,179,-0.4790,130,-0.9670,325,0.45319,370,0.65954,217,-0.1808,184,-0.4375,171,-0.5506,402,0.79568,264,0.13040
ENSG00000178913,TAF7,147,0.00640,139,-0.0720,217,0.63018,137,-0.1030,143,-0.0336,174,0.27655,185,0.37518,239,0.78423,119,-0.3223,55,-1.4644,99,-0.6018,123,-0.2932
ENSG00000131504,DIAPH1,12,-1.3072,59,1.17528,7,-2.0494,10,-1.5321,9,-1.6779,38,0.43606,79,1.69007,14,-1.0767,24,-0.2769,8,-1.9148,38,0.46742,36,0.41743
ENSG00000171720,HDAC3,14,-0.6199,22,0.07975,16,-0.4137,34,0.80683,22,0.07695,6,-1.7303,31,0.62455,13,-0.6877,16,-0.3705,33,0.72150,15,-0.4693,24,0.22280
ENSG00000164620,RELL2,6,-2.7817,7,-2.5721,104,1.53866,45,0.16836,83,1.14593,92,1.33971,20,-1.0750,10,-2.1209,17,-1.3371,23,-0.8580,43,0.08771,39,-0.0464
ENSG00000081791,DELE1,20,-0.1461,43,1.06967,14,-0.6295,14,-0.6632,26,0.28947,15,-0.5470,19,-0.2286,10,-1.1033,31,0.56106,18,-0.3111,19,-0.2170,27,0.37259
ENSG00000013561,RNF14,35,-0.6038,21,-1.3350,76,0.58303,80,0.66849,88,0.83646,60,0.21231,40,-0.4050,33,-0.6832,43,-0.3038,35,-0.6156,33,-0.6945,68,0.44307
ENSG00000113552,GNPDA1,5,-2.4855,45,0.78742,32,0.24674,32,0.23990,38,0.54236,29,0.08455,40,0.59575,26,-0.0653,23,-0.2151,10,-1.4117,27,0.01896,23,-0.2860
ENSG00000131507,NDFIP1,139,-2.2399,419,-0.6047,826,0.45358,1206,1.07695,861,0.51971,663,0.10469,608,-0.0310,813,0.42867,327,-0.9767,492,-0.3576,397,-0.6847,655,0.09453
ENSG00000113578,FGF1,398,3.14716,31,-1.2559,36,-1.0466,13,-2.5376,16,-2.2611,39,-0.9398,8,-3.1576,30,-1.3175,81,0.19435,211,1.80207,40,-0.8910,15,-2.4089
ENSG00000145819,ARHGAP26,32,-1.9337,206,0.92965,144,0.35045,151,0.42035,58,-1.0342,114,-0.0205,159,0.50510,191,0.80268,60,-1.0007,71,-0.7465,126,0.13074,95,-0.3257
ENSG00000113580,NR3C1,94,-0.1372,217,1.21294,69,-0.6244,78,-0.4375,88,-0.2518,100,-0.0519,157,0.66463,186,0.94819,33,-1.6964,101,-0.0237,65,-0.7045,76,-0.4998
ENSG00000145817,YIPF5,82,0.18621,68,-0.1013,101,0.52036,114,0.71807,118,0.77474,80,0.14441,113,0.70289,68,-0.1035,43,-0.7891,13,-2.5074,44,-0.7602,50,-0.6151
ENSG00000183775,KCTD16,8,-4.4470,287,0.84827,58,-1.5987,214,0.37334,70,-1.3421,79,-1.1533,534,1.94541,215,0.38236,73,-1.2761,31,-2.5294,200,0.26285,213,0.40702
ENSG00000133706,LARS,156,0.23030,181,0.47127,213,0.72885,126,-0.1006,110,-0.3170,151,0.17801,182,0.47769,148,0.15211,114,-0.2611,88,-0.6588,115,-0.2371,83,-0.7898
ENSG00000091009,RBM27,100,0.15153,156,0.87053,84,-0.1211,41,-1.2029,42,-1.1629,166,0.97606,133,0.60757,129,0.56532,97,0.10585,29,-1.7248,92,0.02856,54,-0.8337
ENSG00000113649,TCERG1,63,-1.3835,400,1.55151,292,1.00800,121,-0.3997,119,-0.4180,226,0.58053,244,0.70880,155,-0.0137,75,-1.1137,49,-1.7415,56,-1.5510,117,-0.4833
ENSG00000156475,PPP2R2B,128,-0.7308,147,-0.5290,282,0.48933,270,0.41836,252,0.31004,305,0.61615,218,0.08333,202,-0.0383,112,-0.9410,121,-0.8207,260,0.35884,197,-0.0846
ENSG00000113657,DPYSL3,81,0.49674,64,0.12325,69,0.24823,92,0.70313,11,-2.4108,29,-1.0609,59,0.00794,59,-0.0090,117,1.09888,42,-0.5107,38,-0.6659,53,-0.1859
ENSG00000176049,JAKMIP2,122,-0.0657,146,0.21111,131,0.03902,94,-0.4795,81,-0.7028,233,0.96808,185,0.59075,204,0.74531,101,-0.3592,78,-0.7464,150,0.24965,68,-1.0332
ENSG00000145868,FBXO38,9,-0.8495,37,1.26360,14,-0.2295,20,0.27680,23,0.47253,5,-1.8139,12,-0.5266,29,0.83856,17,0.00199,0,-4.3693,19,0.23425,16,-0.0483
ENSG00000173210,ABLIM3,9,-1.2336,30,0.52008,7,-1.7269,26,0.26724,21,-0.0419,13,-0.8234,27,0.30693,9,-1.2740,24,0.17978,47,1.25325,12,-0.8253,28,0.45765
ENSG00000164284,GRPEL2,6,-1.8129,13,-0.6069,31,0.69506,23,0.19340,51,1.52186,21,0.09523,11,-0.8789,11,-0.8867,13,-0.6613,3,-2.8012,36,0.95561,20,0.03220
ENSG00000145882,PCYOX1L,8,-1.6890,20,-0.3696,54,1.23923,42,0.82781,51,1.14525,30,0.25995,28,0.16475,33,0.39773,12,-1.0597,1,-4.0838,10,-1.3436,19,-0.4828
ENSG00000113712,CSNK1A1,190,0.30608,151,-0.0528,182,0.23771,171,0.13716,185,0.26594,171,0.14014,202,0.40270,165,0.08757,128,-0.3053,133,-0.2532,108,-0.5613,123,-0.4004
ENSG00000113716,HMGXB3,25,0.24716,26,0.27975,18,-0.2937,18,-0.2255,37,0.87254,37,0.87418,21,-0.0280,19,-0.2103,10,-1.0527,14,-0.6359,11,-0.9546,21,-0.0479
ENSG00000182578,CSF1R,104,1.96912,34,0.08416,4,-2.8473,6,-2.4910,11,-1.5744,3,-3.3865,12,-1.4720,12,-1.4080,87,1.63655,76,1.40599,18,-0.8263,25,-0.4085
ENSG00000011083,SLC6A7,2,-3.3242,24,-4.2878,50,1.16365,77,1.94591,36,0.63129,30,0.32616,21,-0.2370,22,-0.1720,1,-4.4332,17,-0.4909,15,-0.6643,9,-1.4878
ENSG00000070808,CAMK2A,12,-4.8373,369,0.12545,221,-0.6662,330,-0.0467,92,-1.9738,156,-1.1890,804,1.41272,308,-0.1561,407,0.28112,163,-1.1177,698,1.16791,432,0.41743
ENSG00000070814,TCOF1,51,-0.1419,82,0.59642,82,0.59348,57,0.00824,66,0.23718,69,0.32354,68,0.29850,74,0.41863,27,-1.1245,9,-2.6614,35,-0.7369,57,0.00568
ENSG00000019582,CD74,588,2.50304,122,-0.2218,8,-4.1849,46,-1.6856,32,-2.2205,10,-3.8008,49,-1.5774,36,-2.0286,382,1.65833,258,0.97514,113,-0.3391,92,-0.6922
ENSG00000164587,RPS14,1550,0.60742,657,-0.7312,613,-0.8381,547,-1.0077,778,-0.4751,781,-0.4698,783,-0.4650,442,-1.3273,1423,0.46849,2093,1.10595,1583,0.64134,1254,0.29434
ENSG00000171992,SYNPO,6,-4.1333,113,0.17992,54,-0.9437,144,0.56230,35,-1.5987,41,-1.3457,144,0.55516,107,0.08591,123,0.30795,109,0.11305,131,0.40803,154,0.74292
ENSG00000086589,RBM22,39,-0.0897,64,0.68793,24,-0.8069,31,-0.4583,55,0.45274,49,0.24753,24,-0.7997,60,0.59418,46,0.15395,30,-0.5153,30,-0.4917,43,0.07407
ENSG00000132912,DCTN4,96,0.45799,52,-0.4966,77,0.09882,79,0.13784,101,0.52890,77,0.09801,37,-1.0205,89,0.33901,49,-0.5808,52,-0.5084,44,-0.7628,92,0.42893
ENSG00000211445,GPX3,5,-3.7313,106,0.78911,249,2.32337,149,1.35905,13,-2.3239,13,-2.3750,58,-0.1751,0,-6.5112,10,-2.7589,6,-3.4964,76,0.24567,78,0.33167
ENSG00000145901,TNIP1,29,0.07706,36,0.42409,38,0.52340,24,-0.1861,27,-0.0172,23,-0.2574,16,-0.8408,21,-0.4290,46,0.81667,8,-1.7952,49,0.92041,20,-0.5311
ENSG00000197043,ANXA6,32,-2.8841,97,-1.2630,848,2.31672,676,1.87359,230,0.05532,79,-1.5534,130,-0.8154,207,-0.1079,75,-1.6331,149,-0.6086,95,-1.2939,134,-0.8291
ENSG00000196743,GM2A,109,2.25431,21,-0.4936,10,-1.6309,15,-1.0317,27,-0.1412,10,-1.6121,24,-0.3276,34,0.23167,69,1.40495,6,-2.2412,23,-0.3510,16,-0.9382
ENSG00000123643,SLC36A1,2,-2.6241,14,-0.2826,27,0.79188,29,0.91682,26,0.74171,19,0.20965,14,-0.2850,18,0.12385,6,-1.3539,9,-0.9228,20,0.32177,14,-0.2196
ENSG00000113140,SPARC,424,2.22074,169,0.59816,20,-2.6344,59,-1.0203,21,-2.5456,16,-2.9226,51,-1.2457,45,-1.4329,559,2.81079,20,-2.6386,25,-2.2902,51,-1.3230
ENSG00000177556,ATOX1,216,0.32969,95,-0.9382,149,-0.2501,172,-0.0252,267,0.67359,99,-0.8651,116,-0.6343,73,-1.3175,206,0.25152,233,0.44876,192,0.14026,230,0.47278
ENSG00000145907,G3BP1,44,-0.1218,61,0.38958,27,-0.8610,67,0.54344,57,0.30007,37,-0.3919,35,-0.4551,70,0.61912,69,0.60144,38,-0.3330,36,-0.4236,37,-0.3887
ENSG00000155511,GRIA1,3,-4.9798,87,-0.1164,64,-0.5884,64,-0.5980,204,1.25778,107,0.20382,97,0.04372,221,1.40244,66,-0.5464,54,-0.8390,59,-0.7169,98,0.07980
ENSG00000164576,SAP30L,37,0.30390,49,0.74408,32,0.07397,18,-0.8276,29,-0.0975,25,-0.2823,12,-1.3596,19,-0.7361,32,0.07654,44,0.57438,38,0.34720,31,0.02655
ENSG00000155506,LARP1,134,-0.5674,255,0.43887,249,0.39760,164,-0.2518,295,0.67104,192,-0.0082,229,0.26736,271,0.53778,126,-0.6552,138,-0.5232,171,-0.1929,145,-0.4819
ENSG00000170271,FAXDC2,179,3.07578,16,-1.1090,8,-2.0481,12,-1.4428,18,-0.8765,13,-1.4150,1,-4.5941,27,-0.2840,71,1.23817,36,0.12115,13,-1.4322,17,-1.0237
ENSG00000155508,CNOT8,26,-0.4570,31,-0.1892,20,-0.8503,50,0.54392,54,0.66104,33,-0.1177,45,0.38244,44,0.34526,24,-0.5974,34,-0.0567,28,-0.3588,35,-0.0062
ENSG00000082515,MRPL22,44,0.08943,22,-0.9391,43,0.04296,47,0.18404,38,-0.1400,29,-0.5650,26,-0.7020,35,-0.2341,27,-0.6730,78,1.02184,52,0.36246,49,0.28814
ENSG00000170624,SGCD,49,1.52831,45,1.37801,9,-1.1276,16,-0.2593,5,-1.8919,4,-2.3465,26,0.48321,6,-1.7066,28,0.61314,4,-2.3779,12,-0.7394,23,0.29768
ENSG00000155868,MED7,8,-1.1537,16,-0.2294,31,0.79746,26,0.54331,25,0.45353,8,-1.2263,16,-0.2399,11,-0.8133,15,-0.2848,13,-0.4928,13,-0.4984,29,0.78922
ENSG00000055163,CYFIP2,68,-2.4106,227,-0.6276,491,0.57727,483,0.54804,415,0.30722,392,0.21475,345,0.01416,482,0.54418,301,-0.1982,240,-0.5415,251,-0.4742,373,0.15248
ENSG00000155858,LSM11,6,-1.8238,21,-0.0949,45,1.17524,15,-0.5215,44,1.11606,62,1.72150,15,-0.5573,9,-1.2567,9,-1.3575,12,-0.9003,18,-0.2957,14,-0.7476
ENSG00000113282,CLINT1,55,-0.1113,57,-0.0532,89,0.66171,51,-0.2048,44,-0.4447,85,0.58223,74,0.36662,74,0.36975,47,-0.3411,46,-0.3815,69,0.26328,36,-0.8005
ENSG00000145860,RNF145,42,-1.2187,142,0.65960,107,0.20957,125,0.46032,85,-0.1446,84,-0.1681,149,0.74466,161,0.87156,22,-2.1796,68,-0.4968,55,-0.8043,88,-0.1002
ENSG00000164332,UBLCP1,52,-0.6901,75,-0.1125,119,0.60958,101,0.34113,147,0.95648,95,0.24856,88,0.13057,76,-0.1039,42,-0.9815,57,-0.5267,63,-0.3779,69,-0.2735
ENSG00000113312,TTC1,182,0.09798,179,0.06490,292,0.85381,140,-0.3125,124,-0.5029,191,0.17177,215,0.35557,145,-0.2624,161,-0.0945,176,0.04215,180,0.07850,122,-0.5687
ENSG00000170234,PWWP2A,109,1.64712,95,1.39683,20,-1.0359,21,-0.9951,40,-0.0229,34,-0.2610,45,0.18474,64,0.72819,28,-0.5270,5,-3.0946,27,-0.6170,18,-1.2862
ENSG00000170231,FABP6,10,-1.2852,0,-8.1589,39,0.81728,18,-0.3534,39,0.84817,13,-0.8095,0,-6.0053,17,-0.4179,8,-1.4568,117,2.90949,35,0.65659,1,-4.0419
ENSG00000164609,SLU7,175,-0.6753,278,0.03602,317,0.24254,230,-0.2530,310,0.20896,494,0.96663,420,0.69862,315,0.23443,139,-1.0217,123,-1.1989,289,0.10125,218,-0.3643
ENSG00000145864,GABRB2,30,-4.5313,613,-0.0884,884,0.48938,826,0.38108,806,0.34176,1752,1.65209,985,0.66485,714,0.15109,160,-2.1009,100,-2.7970,430,-0.6338,568,-0.2233
ENSG00000022355,GABRA1,13,-5.3162,497,-0.0328,976,1.05596,664,0.42297,592,0.24049,1045,1.17248,905,0.92985,620,0.31384,136,-1.9828,148,-1.8536,360,-0.5310,324,-0.7414
ENSG00000113327,GABRG2,0,-8.2845,172,-0.4247,330,0.59661,388,0.86389,345,0.67002,518,1.35474,362,0.75008,181,-0.3479,35,-2.7804,56,-2.0894,141,-0.7246,208,-0.1433
ENSG00000113328,CCNG1,36,0.87997,5,-2.0590,19,-0.1719,24,0.21434,29,0.52203,16,-0.4293,16,-0.4031,22,0.09299,29,0.48473,27,0.42200,12,-0.8421,18,-0.2198
ENSG00000170584,NUDCD2,106,1.60162,23,-0.8500,20,-1.0117,35,-0.1891,46,0.21871,15,-1.5036,27,-0.5974,35,-0.2108,44,0.13675,47,0.24055,31,-0.4010,46,0.24142
ENSG00000038274,MAT2B,24,-1.9731,48,-0.9617,130,0.58695,141,0.72033,117,0.42494,171,1.04037,77,-0.2331,40,-1.2197,61,-0.5929,59,-0.6411,102,0.20103,98,0.15162
ENSG00000145934,TENM2,8,-3.2787,117,0.71734,69,-0.1157,86,0.23402,84,0.19598,118,0.73253,192,1.56809,47,-0.7052,23,-1.7485,4,-4.0458,45,-0.7703,87,0.26183
ENSG00000113645,WWC1,32,-0.2099,21,-0.8207,25,-0.5758,24,-0.6093,11,-1.7827,28,-0.3984,47,0.41044,29,-0.3190,74,1.14932,43,0.26541,48,0.45067,45,0.35114
ENSG00000113643,RARS,23,-1.0289,78,0.88943,63,0.52398,48,0.09245,63,0.52500,29,-0.6677,48,0.10658,74,0.78249,49,0.14367,25,-0.8655,29,-0.6767,28,-0.7719
ENSG00000188573,FBLL1,10,-2.4476,42,-0.3248,36,-0.5855,55,0.09323,103,1.09299,120,1.35121,32,-0.7669,31,-0.7901,24,-1.1415,23,-1.2561,70,0.46030,67,0.42705
ENSG00000120137,PANK3,53,-0.2348,81,0.40662,57,-0.1381,101,0.77008,40,-0.6887,75,0.28327,66,0.08672,77,0.33475,50,-0.3325,23,-1.4920,92,0.61896,47,-0.4477
ENSG00000184347,SLIT3,0,-8.1599,65,1.72031,19,-0.2481,26,0.19407,15,-0.6088,0,-7.8150,16,-0.5508,60,1.56386,2,-3.1703,40,0.86098,10,-1.1643,23,-0.0259
ENSG00000181163,NPM1,316,0.35821,208,-0.2947,238,-0.0854,234,-0.1122,224,-0.1802,242,-0.0634,308,0.31656,221,-0.2045,294,0.24147,233,-0.1197,238,-0.0843,258,0.04410
ENSG00000072803,FBXW11,141,0.53378,104,0.05860,89,-0.1845,102,0.02016,84,-0.2762,86,-0.2377,101,0.01519,126,0.35317,105,0.07273,102,0.03005,86,-0.2383,89,-0.1957
ENSG00000120129,DUSP1,13,-1.6719,265,3.61329,30,-0.4256,35,-0.2088,43,0.11017,20,-1.0124,16,-1.3408,4,-3.2755,28,-0.5347,9,-2.2407,14,-1.5354,21,-1.0311
ENSG00000113719,ERGIC1,11,-1.9380,74,0.95912,34,-0.2893,45,0.15925,44,0.13061,20,-1.0380,55,0.45767,57,0.52075,42,0.06422,29,-0.5218,26,-0.6949,46,0.21516
ENSG00000037241,RPL26L1,36,-0.5393,29,-0.8506,74,0.57501,79,0.67799,58,0.18778,38,-0.4544,60,0.23848,39,-0.4160,35,-0.6044,67,0.41952,49,-0.0711,52,0.01799
ENSG00000113732,ATP6V0E1,80,1.66643,27,-0.0958,10,-1.5581,18,-0.7433,18,-0.7377,6,-2.3903,22,-0.4223,12,-1.3580,70,1.43750,65,1.28782,12,-1.3213,20,-0.6354
ENSG00000164463,CREBRF,149,1.05353,163,1.21388,43,-0.8952,34,-1.2488,61,-0.3695,172,1.30602,104,0.47426,72,-0.1059,51,-0.6464,25,-1.7012,43,-0.8834,44,-0.9145
ENSG00000145919,BOD1,23,-0.8177,13,-1.6462,30,-0.4564,55,0.48665,54,0.47812,53,0.42700,42,0.08912,38,-0.0839,49,0.30543,39,-0.0602,40,-0.0200,43,0.11714
ENSG00000113742,CPEB4,110,-0.1890,262,1.20725,92,-0.4749,74,-0.7990,87,-0.5624,103,-0.2975,204,0.78121,191,0.67821,159,0.38276,60,-1.1047,92,-0.4748,94,-0.4631
ENSG00000170091,NSG2,28,-3.4471,156,-0.9656,269,-0.1360,610,1.18843,419,0.56668,281,-0.0668,447,0.67033,222,-0.4279,135,-1.1780,108,-1.5117,219,-0.4537,460,0.80546
ENSG00000164466,SFXN1,27,-1.5194,85,0.21896,63,-0.2523,105,0.55215,89,0.28738,66,-0.1826,94,0.38207,68,-0.1273,73,-0.0272,66,-0.1817,66,-0.1794,80,0.14021
ENSG00000113749,HRH2,9,-1.9281,51,0.68998,9,-1.8113,39,0.25976,32,-0.0515,33,0.03104,54,0.81278,41,0.37545,19,-0.8298,4,-2.9987,21,-0.6820,56,0.97679
ENSG00000145920,CPLX2,53,-2.9038,332,-0.1719,221,-0.7948,165,-1.2302,252,-0.5970,208,-0.8873,370,-0.0019,636,0.86704,532,0.57264,587,0.73335,542,0.60334,462,0.38205
ENSG00000051596,THOC3,0,-8.5641,10,-1.5564,29,0.00915,56,1.07969,65,1.32514,44,0.65680,33,0.20097,15,-0.9300,14,-1.0343,8,-1.9185,20,-0.5201,40,0.55960
ENSG00000122203,KIAA1191,52,-0.8676,50,-0.9168,86,-0.0941,94,0.04619,109,0.28362,150,0.79022,88,-0.0549,76,-0.2787,72,-0.3562,101,0.15025,88,-0.0613,111,0.33046
ENSG00000175414,ARL10,21,-0.3108,42,0.74679,9,-1.6076,40,0.66383,43,0.77789,7,-1.9022,44,0.81158,44,0.81756,18,-0.6049,21,-0.3337,12,-1.1818,20,-0.4254
ENSG00000048162,NOP16,8,-1.2393,13,-0.5104,29,0.66064,28,0.62099,26,0.51254,5,-1.9306,11,-0.7939,15,-0.3826,10,-0.9678,20,0.05814,19,-0.0194,31,0.87748
ENSG00000146066,HIGD2A,53,-1.2418,35,-1.8445,114,-0.0786,152,0.37502,162,0.47524,166,0.51124,89,-0.4583,69,-0.8562,162,0.46951,91,-0.4311,115,-0.0722,177,0.68622
ENSG00000175416,CLTB,73,-1.7542,100,-1.2768,229,-0.0263,343,0.62041,357,0.68336,270,0.23672,200,-0.2341,153,-0.6409,172,-0.4661,238,0.03845,183,-0.3683,352,0.73848
ENSG00000113194,FAF2,34,-0.5309,73,0.65206,44,-0.1426,29,-0.7418,30,-0.6997,115,1.42016,52,0.13639,59,0.31809,45,-0.1014,38,-0.3664,41,-0.2384,32,-0.6462
ENSG00000146083,RNF44,27,-0.7830,57,0.35459,18,-1.3559,34,-0.4542,44,-0.0469,50,0.15728,24,-0.9405,61,0.46680,55,0.29478,47,0.04305,63,0.52597,55,0.32144
ENSG00000169258,GPRIN1,11,-1.7185,16,-1.1202,12,-1.5329,42,0.28804,27,-0.3683,33,-0.0820,22,-0.6823,61,0.91536,34,-0.0417,37,0.10522,22,-0.6590,66,1.18128
ENSG00000074317,SNCB,34,-3.8129,262,-0.8253,524,0.24506,687,0.68056,709,0.73226,745,0.81281,410,-0.1405,303,-0.6020,199,-1.2342,316,-0.5410,413,-0.1288,614,0.55368
ENSG00000048140,TSPAN17,1,-4.0413,53,1.04376,35,0.39416,37,0.48596,10,-1.4613,6,-2.0953,27,-0.0219,44,0.76002,13,-1.1574,22,-0.3180,29,0.06656,39,0.61803
ENSG00000113763,UNC5A,0,-7.4336,34,-0.2802,26,-0.6787,89,1.27586,34,-0.2899,20,-1.0395,35,-0.2331,84,1.17722,15,-1.5179,39,-0.0539,24,-0.7899,64,0.81073
ENSG00000165671,NSD1,70,0.31345,130,1.34194,59,0.04203,30,-0.9466,41,-0.4884,64,0.18252,111,1.07626,106,0.99350,42,-0.4586,20,-1.5368,37,-0.6721,15,-2.0422
ENSG00000169230,PRELID1,73,-0.5151,33,-1.7123,112,0.14264,129,0.35950,153,0.64224,95,-0.1108,71,-0.5585,65,-0.7021,75,-0.4775,96,-0.0924,113,0.14992,158,0.76993
ENSG00000169223,LMAN2,47,0.10499,35,-0.3360,33,-0.4588,69,0.71671,77,0.89558,30,-0.5717,37,-0.2604,63,0.56013,26,-0.8142,84,1.03885,18,-1.2983,26,-0.8398
ENSG00000169220,RGS14,2,-3.4516,9,-1.1779,3,-2.5580,33,0.77527,12,-0.7767,4,-2.3215,38,1.00195,4,-2.4352,22,0.11669,3,-2.6055,21,0.03033,57,2.00772
ENSG00000131188,PRR7,18,-0.6042,24,-0.2104,11,-1.2784,40,0.58408,18,-0.5907,5,-2.4392,43,0.70674,19,-0.5396,39,0.56882,15,-0.8944,27,-0.0418,48,1.00443
ENSG00000113758,DBN1,4,-3.9843,61,0.04644,48,-0.3112,82,0.52055,41,-0.5711,35,-0.7890,76,0.40307,70,0.27852,79,0.46690,21,-1.5726,47,-0.3488,101,0.97791
ENSG00000183258,DDX41,14,-2.0420,55,-0.0113,84,0.67733,77,0.52682,65,0.26187,34,-0.7314,40,-0.4873,56,0.02737,45,-0.3050,34,-0.7091,49,-0.1712,81,0.67838
ENSG00000146067,FAM193B,15,-0.7337,72,1.73549,14,-0.8480,19,-0.4270,26,0.07559,19,-0.4087,15,-0.7586,16,-0.7165,15,-0.7382,52,1.15326,21,-0.2632,21,-0.3012
ENSG00000184840,TMED9,22,-0.8163,36,-0.0971,60,0.73178,78,1.16234,63,0.81173,19,-1.0241,19,-1.0355,58,0.67475,44,0.22329,10,-2.0051,14,-1.4791,35,-0.1320
ENSG00000027847,B4GALT7,11,-0.6541,11,-0.6153,29,0.87797,29,0.86749,22,0.44098,13,-0.3986,10,-0.7253,19,0.22348,17,0.06600,2,-2.7847,19,0.22173,17,0.01097
ENSG00000170074,FAM153A,0,-8.1764,66,1.83374,6,-1.8072,31,0.52406,17,-0.3741,10,-1.2166,24,0.16144,45,1.14239,5,-2.1813,0,-4.7758,23,0.07930,29,0.48431
ENSG00000204677,FAM153CP,11,-2.0671,295,3.56879,5,-3.2334,38,-0.2714,17,-1.4212,12,-1.8979,30,-0.6367,16,-1.5743,15,-1.6605,7,-2.7953,27,-0.8057,58,0.42997
ENSG00000145916,RMND5B,3,-3.1973,18,-0.5342,24,-0.0979,38,0.60598,23,-0.1264,21,-0.3067,29,0.21333,42,0.79379,36,0.55512,4,-2.6947,16,-0.7045,39,0.74026
ENSG00000145912,NHP2,117,-0.7695,88,-1.1943,191,-0.0248,247,0.37815,212,0.13698,113,-0.8257,190,-0.0365,128,-0.6346,154,-0.3579,128,-0.6400,220,0.19662,368,1.17401
ENSG00000197451,HNRNPAB,50,-0.1522,57,0.05633,41,-0.4445,41,-0.4508,77,0.54246,52,-0.0952,50,-0.1310,59,0.12404,43,-0.3557,48,-0.2106,57,0.06124,69,0.39045
ENSG00000113240,CLK4,38,0.23990,83,1.52801,19,-0.7804,46,0.52669,28,-0.2562,30,-0.1264,16,-1.0585,45,0.51929,16,-1.0211,18,-0.8881,17,-0.9680,34,0.05085
ENSG00000176783,RUFY1,39,0.47220,51,0.89135,31,0.11498,12,-1.3086,13,-1.2406,20,-0.5517,45,0.70373,24,-0.3004,34,0.26732,32,0.17043,29,0.01344,23,-0.3885
ENSG00000169045,HNRNPH1,127,-0.2180,200,0.49342,91,-0.7344,144,-0.0239,139,-0.0822,197,0.46834,171,0.23883,159,0.13010,125,-0.2457,162,0.15640,103,-0.5401,143,-0.0386
ENSG00000127022,CANX,495,0.45287,471,0.37324,445,0.28368,260,-0.5526,444,0.28070,540,0.59306,358,-0.0577,390,0.07393,477,0.39471,209,-0.8773,247,-0.6270,248,-0.6686
ENSG00000161013,MGAT4B,16,-0.9636,35,0.19641,15,-1.0708,49,0.71559,31,0.01222,8,-1.9862,30,-0.0381,49,0.71850,46,0.60205,17,-0.9100,18,-0.8418,45,0.63653
ENSG00000161011,SQSTM1,171,0.07273,103,-0.7069,150,-0.1241,200,0.32586,234,0.57406,152,-0.1109,121,-0.4507,169,0.06138,177,0.13205,178,0.14227,124,-0.4192,168,0.05859
ENSG00000161010,MRNIP,5,-2.0742,29,0.62921,17,-0.1967,22,0.17740,47,1.41705,11,-0.7927,10,-1.0455,18,-0.1483,32,0.76455,11,-0.8985,14,-0.5313,20,0.00763
ENSG00000197226,TBC1D9B,70,0.20575,55,-0.1549,66,0.11822,67,0.13977,85,0.52604,25,-1.3637,47,-0.3951,75,0.31748,67,0.14538,68,0.15511,31,-1.0482,70,0.22670
ENSG00000113269,RNF130,333,2.29901,40,-1.1979,50,-0.8616,57,-0.6719,50,-0.8638,40,-1.1728,49,-0.8919,133,0.66394,93,0.09007,112,0.37862,34,-1.4419,76,-0.2509
ENSG00000050748,MAPK9,67,-1.3916,96,-0.8476,187,0.16849,232,0.51314,241,0.57469,204,0.30449,152,-0.1476,268,0.74610,71,-1.2993,210,0.35612,121,-0.5051,166,-0.0192
