Feature ID,Feature Name,Feature count topic 1to5,Feature log2 fold change topic 1to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000251022,THAP9-AS1,19,0.31871,32,1.04924,5,-1.6748,10,-0.8130,16,-0.0730
ENSG00000138663,COPS4,126,0.74162,85,-0.1908,89,-0.1184,51,-1.0474,83,-0.2709
ENSG00000163319,MRPS18C,78,0.05088,40,-0.9712,70,-0.1299,86,0.20814,81,0.12087
ENSG00000163624,CDS1,97,0.81504,83,0.20207,35,-1.0995,35,-1.2052,66,-0.1751
ENSG00000163625,WDFY3,60,-0.0830,79,0.36533,58,-0.1051,72,0.25668,55,-0.2273
ENSG00000180769,WDFY3-AS2,11,-0.7274,12,-0.2759,17,0.16052,22,0.63417,18,0.36018
ENSG00000109339,MAPK10,464,0.35786,493,0.31520,363,-0.1684,316,-0.4160,348,-0.2809
ENSG00000163629,PTPN13,19,-0.1019,20,-0.0321,33,0.75286,22,0.15674,16,-0.3827
ENSG00000172493,AFF1,18,-0.1272,27,0.57019,7,-1.3905,29,0.75694,15,-0.4190
ENSG00000145332,KLHL8,38,0.19198,48,0.50031,36,0.05395,32,-0.1413,28,-0.4422
ENSG00000198189,HSD17B11,43,0.69453,25,-0.4566,21,-0.7223,34,0.05732,23,-0.6300
ENSG00000170502,NUDT9,60,0.52823,48,-0.0389,47,-0.0559,29,-0.8796,45,-0.1353
ENSG00000152583,SPARCL1,5020,0.97836,3763,0.07938,3332,-0.1118,2236,-0.7823,2089,-0.9632
ENSG00000118785,SPP1,55,-0.2801,47,-0.4206,1,-5.2897,112,1.10776,65,0.09485
ENSG00000118762,PKD2,11,-0.3320,38,1.81583,1,-3.1045,15,0.27911,10,-0.5091
ENSG00000118777,ABCG2,3,-2.3704,3,-1.8207,2,-2.2613,28,1.65419,22,1.28744
ENSG00000163644,PPM1K,174,-0.0835,271,0.65926,162,-0.1628,179,-0.0015,165,-0.1569
ENSG00000138642,HERC6,30,0.61297,25,0.05458,18,-0.4309,9,-1.5818,26,0.11942
ENSG00000145337,PYURF,108,0.33468,54,-0.8568,91,-0.0690,71,-0.5041,105,0.18616
ENSG00000138641,HERC3,36,0.10605,37,0.11192,49,0.57450,19,-0.9703,36,0.10617
ENSG00000177432,NAP1L5,396,0.64886,306,-0.0311,247,-0.3654,197,-0.7698,274,-0.2485
ENSG00000138640,FAM13A,69,0.47054,54,-0.1146,122,1.23098,34,-0.8494,34,-0.9249
ENSG00000185477,GPRIN3,19,0.05462,39,1.19847,3,-2.6100,12,-0.7188,21,0.21135
ENSG00000145335,SNCA,543,0.38408,428,-0.1436,375,-0.3483,439,-0.1127,410,-0.2512
ENSG00000163104,SMARCAD1,33,0.58866,47,0.90503,16,-0.7887,19,-0.5538,18,-0.7361
ENSG00000163110,PDLIM5,6,-2.4030,20,-0.1330,29,0.41674,38,1.00312,37,1.06038
ENSG00000138698,RAP1GDS1,212,1.06743,103,-0.5493,73,-1.0635,86,-0.8888,119,-0.3895
ENSG00000168785,TSPAN5,201,0.63112,174,0.13611,219,0.50578,83,-1.0683,116,-0.5778
ENSG00000151247,EIF4E,127,0.00291,116,-0.1369,139,0.14970,108,-0.2666,138,0.16693
ENSG00000164024,METAP1,39,0.47319,36,0.15534,25,-0.4391,25,-0.4507,29,-0.2436
ENSG00000197894,ADH5,67,0.13096,50,-0.3655,44,-0.5505,58,-0.1642,73,0.26024
ENSG00000109270,LAMTOR3,77,0.35345,50,-0.4413,46,-0.5736,48,-0.5525,76,0.24049
ENSG00000164031,DNAJB14,211,0.43900,242,0.48248,226,0.37500,143,-0.3714,111,-0.8508
ENSG00000164032,H2AFZ,260,0.18943,157,-0.6675,255,0.08799,142,-0.8765,300,0.43488
ENSG00000138814,PPP3CA,794,-0.4120,1513,0.75479,1934,1.17189,955,0.01294,681,-0.6048
ENSG00000254531,AP001816.1,38,0.94467,10,-1.4715,18,-0.6464,14,-1.0464,26,-0.0296
ENSG00000109332,UBE2D3,198,0.08964,198,0.05705,218,0.20587,139,-0.5394,203,0.11978
ENSG00000145354,CISD2,98,0.48424,52,-0.6816,66,-0.3275,63,-0.4328,82,-0.0001
ENSG00000164038,SLC9B2,36,0.69121,49,0.87029,9,-1.6728,16,-0.9607,23,-0.4060
ENSG00000164039,BDH2,3,-2.6792,13,-0.1824,2,-2.6401,22,0.71134,33,1.95893
ENSG00000168772,CXXC4,54,0.50015,55,0.35403,11,-1.9980,33,-0.4925,44,-0.0260
ENSG00000168769,TET2,10,-0.5561,34,1.52982,9,-0.6012,21,0.84579,7,-0.9846
ENSG00000138777,PPA2,74,0.63794,42,-0.5193,53,-0.1548,44,-0.4579,49,-0.3146
ENSG00000145348,TBCK,22,-0.1379,45,1.04238,26,0.14616,19,-0.3837,21,-0.2047
ENSG00000164022,AIMP1,46,-0.0525,49,0.08641,63,0.48478,55,0.28678,36,-0.4592
ENSG00000138801,PAPSS1,105,0.60862,102,0.31332,56,-0.6145,64,-0.4623,65,-0.4664
ENSG00000245293,AC096564.1,12,-0.4206,15,0.06315,5,-1.5390,41,2.15806,3,-2.3014
ENSG00000138796,HADH,22,0.02937,13,-0.7521,18,-0.2662,17,-0.3623,28,0.51245
ENSG00000109475,RPL34,947,-0.7983,715,-0.9821,1084,-0.3476,2570,1.20853,1529,0.23723
ENSG00000198856,OSTC,30,0.52364,16,-0.6841,18,-0.4646,14,-0.8692,28,0.21766
ENSG00000164089,ETNPPL,4,-3.2063,16,-0.6376,7,-1.7461,42,1.05835,53,1.88928
ENSG00000138802,SEC24B,33,0.42119,40,0.55476,29,0.05818,20,-0.5849,21,-0.5143
ENSG00000123739,PLA2G12A,72,0.52644,70,0.25564,33,-0.9088,53,-0.1787,47,-0.4272
ENSG00000109534,GAR1,17,0.15981,8,-0.9410,32,1.13344,13,-0.2786,13,-0.3867
ENSG00000170522,ELOVL6,62,0.85290,41,-0.1661,42,-0.1500,22,-1.1633,37,-0.3791
ENSG00000138660,AP1AR,61,0.34481,57,0.08868,49,-0.1399,38,-0.5492,51,-0.0800
ENSG00000174720,LARP7,92,-0.1275,133,0.50138,94,-0.0525,130,0.52459,72,-0.5388
ENSG00000145362,ANK2,1155,0.44572,1156,0.26897,1350,0.51890,834,-0.2686,587,-0.9115
ENSG00000145349,CAMK2D,186,1.16595,82,-0.6629,24,-2.4867,73,-0.9040,110,-0.2629
ENSG00000164100,NDST3,46,0.18986,47,0.16462,87,1.15786,15,-1.6285,39,-0.1649
ENSG00000269893,SNHG8,97,-0.2002,34,-1.7002,87,-0.2971,121,0.24168,139,0.55852
ENSG00000145388,METTL14,15,-0.4461,35,1.01601,38,1.15976,12,-0.7525,17,-0.1926
ENSG00000172403,SYNPO2,51,0.42296,78,0.92802,22,-1.0402,43,-0.0182,27,-0.8495
ENSG00000145390,USP53,11,-1.0837,17,-0.0683,30,0.79212,38,1.38457,14,-0.5154
ENSG00000164096,C4orf3,163,-0.0873,145,-0.2396,151,-0.1762,193,0.23653,176,0.08580
ENSG00000164111,ANXA5,16,-1.1477,34,0.28346,19,-0.6040,48,0.96943,36,0.48918
ENSG00000164112,TMEM155,92,0.28528,110,0.44639,56,-0.5959,79,-0.0751,69,-0.3429
ENSG00000123737,EXOSC9,30,0.28701,27,0.01963,43,0.73237,20,-0.4704,21,-0.4827
ENSG00000138686,BBS7,62,0.80632,52,0.18197,45,-0.0443,26,-0.9218,32,-0.6557
ENSG00000138688,KIAA1109,220,0.30329,339,0.89535,234,0.28925,175,-0.1903,107,-1.0610
ENSG00000151458,ANKRD50,31,0.61761,13,-0.9870,17,-0.5350,21,-0.2489,23,-0.1569
ENSG00000164066,INTU,18,-1.0249,109,2.29993,42,0.58014,32,0.14005,15,-1.1484
ENSG00000164070,HSPA4L,177,0.89114,159,0.32304,101,-0.3914,78,-0.8428,84,-0.7763
ENSG00000164073,MFSD8,11,-0.5014,27,1.12422,28,1.19790,9,-0.5592,11,-0.3511
ENSG00000138709,LARP1B,53,-0.4655,132,1.15610,105,0.76188,82,0.41252,38,-0.9540
ENSG00000164040,PGRMC2,81,0.09546,71,-0.1534,77,-0.0082,61,-0.3972,86,0.19991
ENSG00000077684,JADE1,47,0.06327,68,0.62333,41,-0.1706,37,-0.3502,44,-0.0823
ENSG00000151466,SCLT1,26,-1.0978,68,0.71217,78,0.94761,98,1.58104,16,-1.6402
ENSG00000138650,PCDH10,157,0.40102,234,0.89522,70,-0.9979,126,-0.1182,92,-0.6937
ENSG00000151012,SLC7A11,2,-3.8112,11,-0.5945,13,-0.4146,40,1.68093,30,1.23838
ENSG00000109381,ELF2,17,-0.6626,55,1.38534,39,0.82190,31,0.48770,13,-1.0376
ENSG00000109390,NDUFC1,274,-0.0201,160,-0.8447,233,-0.2677,240,-0.2426,358,0.52223
ENSG00000164134,NAA15,58,-0.0960,99,0.78302,95,0.72919,64,0.10674,38,-0.8508
ENSG00000145391,SETD7,33,-0.1710,35,-0.0181,19,-0.9298,30,-0.3030,49,0.65629
ENSG00000085871,MGST2,19,0.74433,6,-1.3658,10,-0.5264,17,0.27305,9,-0.7316
ENSG00000153130,SCOC,350,0.42044,258,-0.2247,190,-0.6963,245,-0.3332,297,-0.0080
ENSG00000153132,CLGN,30,1.47937,27,0.60908,13,-0.5162,3,-2.6434,9,-1.2662
ENSG00000109436,TBC1D9,106,0.39011,80,-0.1969,67,-0.4797,51,-0.9351,104,0.27308
ENSG00000170153,RNF150,42,-0.1183,87,1.08927,60,0.46371,23,-1.0416,43,-0.0693
ENSG00000109445,ZNF330,23,0.01651,38,0.79390,8,-1.5713,22,-0.1213,24,0.07145
ENSG00000170185,USP38,13,-0.2687,16,0.14449,18,0.38435,15,0.06297,15,0.05779
ENSG00000109458,GAB1,9,-1.1591,29,0.91945,14,-0.1511,23,0.62188,19,0.36210
ENSG00000153147,SMARCA5,165,0.23466,162,0.11706,290,1.06894,125,-0.3143,93,-0.8631
ENSG00000183090,FREM3,14,-0.4448,0,-5.6730,55,2.02803,0,-6.8859,25,0.89025
ENSG00000164162,ANAPC10,12,-0.0979,4,-1.7494,12,-0.1126,10,-0.3777,19,0.77020
ENSG00000164163,ABCE1,56,0.38626,58,0.28481,36,-0.4688,28,-0.8765,50,0.05789
ENSG00000164164,OTUD4,19,-0.6051,65,1.58031,18,-0.5308,22,-0.1837,26,0.05947
ENSG00000170365,SMAD1,19,-0.1484,32,0.69582,34,0.79849,13,-0.7106,19,-0.1232
ENSG00000151612,ZNF827,23,-0.7445,69,1.22702,56,0.88350,41,0.42189,22,-0.6954
ENSG00000164167,LSM6,25,-0.2031,12,-1.2764,34,0.32076,24,-0.2163,37,0.57693
ENSG00000164168,TMEM184C,26,0.27871,28,0.29750,53,1.34927,18,-0.4254,11,-1.3229
ENSG00000071205,ARHGAP10,17,-0.3130,13,-0.5748,50,1.61883,31,0.86886,7,-1.7246
ENSG00000151623,NR3C2,26,-0.0472,17,-0.6764,40,0.62656,18,-0.6319,32,0.36299
ENSG00000170390,DCLK2,32,-0.8260,66,0.55366,95,1.16552,31,-0.6887,59,0.46634
ENSG00000145425,RPS3A,666,-0.6349,488,-0.9095,696,-0.3678,1375,0.81326,1103,0.45031
ENSG00000109686,SH3D19,13,-0.2055,13,-0.1805,13,-0.0879,21,0.70218,12,-0.2498
ENSG00000059691,GATB,60,0.28779,43,-0.3441,54,0.01086,22,-1.4518,68,0.46637
ENSG00000109670,FBXW7,646,0.35476,799,0.55800,553,-0.0311,550,-0.0421,361,-0.8047
ENSG00000109654,TRIM2,375,0.21970,419,0.31346,341,-0.0121,351,0.03508,264,-0.4915
ENSG00000145428,RNF175,69,0.95305,41,-0.2637,37,-0.4532,23,-1.2460,41,-0.3330
ENSG00000171566,PLRG1,46,0.39569,44,0.16938,52,0.41276,33,-0.3115,28,-0.6416
ENSG00000164114,MAP9,357,0.74359,298,0.13563,330,0.29777,179,-0.7063,169,-0.8631
ENSG00000164116,GUCY1A1,58,0.72082,56,0.35161,31,-0.5644,34,-0.4324,30,-0.7193
ENSG00000260244,AC104083.1,29,0.29120,29,0.18779,9,-1.4680,15,-0.8253,31,0.40720
ENSG00000061918,GUCY1B1,273,0.38379,260,0.14970,232,-0.0281,164,-0.6134,216,-0.1702
ENSG00000109738,GLRB,248,0.72803,168,-0.2005,220,0.22778,82,-1.3654,165,-0.2706
ENSG00000120251,GRIA2,522,0.03789,1031,1.14088,901,0.91204,223,-1.3553,393,-0.4941
ENSG00000164125,GASK1B,18,-0.5621,25,0.06371,0,-5.3096,52,1.49684,21,-0.2067
ENSG00000164124,TMEM144,16,-0.9092,30,0.30949,0,-5.8312,57,1.57868,25,-0.0182
ENSG00000171509,RXFP1,80,1.16306,63,0.25734,1,-5.6872,29,-0.9808,41,-0.4799
ENSG00000171503,ETFDH,11,-0.5002,38,1.58782,1,-3.3430,14,-0.0431,16,0.21099
ENSG00000171497,PPID,86,0.81220,40,-0.7221,76,0.26145,37,-0.8883,50,-0.4549
ENSG00000052795,FNIP2,53,-0.4336,99,0.69275,122,1.04037,60,-0.1306,55,-0.2921
ENSG00000109756,RAPGEF2,151,0.17071,164,0.23942,263,1.01488,89,-0.7597,111,-0.4461
ENSG00000168843,FSTL5,35,0.78525,31,0.24495,3,-3.1875,15,-0.9151,26,-0.0370
ENSG00000164128,NPY1R,18,0.06752,31,0.91857,13,-0.4570,7,-1.3570,21,0.29836
ENSG00000198498,TMA16,22,0.19300,31,0.65130,25,0.30406,15,-0.5124,16,-0.3999
ENSG00000145416,MARCH1,26,-0.4910,38,0.27538,56,0.92287,40,0.41079,26,-0.3540
ENSG00000170088,TMEM192,23,-0.4158,42,0.67824,25,-0.1227,35,0.41810,26,-0.1070
ENSG00000109466,KLHL2,74,-0.3045,141,0.82483,101,0.27510,77,-0.1543,82,-0.0509
ENSG00000052802,MSMO1,152,0.62883,106,-0.1958,31,-2.0521,77,-0.7526,132,0.17971
ENSG00000109472,CPE,988,0.23787,825,-0.1372,891,-0.0163,615,-0.6372,972,0.15030
ENSG00000196104,SPOCK3,63,-0.3061,73,0.02848,59,-0.3068,65,-0.1768,95,0.56441
ENSG00000129116,PALLD,12,-0.8613,22,0.22067,12,-0.6497,32,0.96821,21,0.26502
ENSG00000145439,CBR4,18,-0.2466,29,0.59066,21,0.11198,23,0.22875,18,-0.2036
ENSG00000154447,SH3RF1,38,0.27529,29,-0.2511,19,-0.8999,46,0.51795,27,-0.4486
ENSG00000137601,NEK1,66,0.13705,99,0.74282,71,0.21155,72,0.24499,35,-1.0197
ENSG00000109572,CLCN3,145,0.42435,135,0.14333,127,0.04370,99,-0.3656,98,-0.4214
ENSG00000056050,HPF1,104,0.79998,55,-0.5366,71,-0.1588,53,-0.6421,62,-0.4345
ENSG00000198948,MFAP3L,27,0.18025,25,-0.0027,4,-2.5579,23,-0.1910,31,0.39822
ENSG00000109576,AADAT,19,0.18255,31,0.87699,22,0.28500,7,-1.4236,17,-0.0770
ENSG00000164104,HMGB2,34,-0.0463,42,0.27777,40,0.20923,33,-0.0694,33,-0.1045
ENSG00000164105,SAP30,24,0.53755,10,-0.9602,37,1.01670,7,-1.5803,18,-0.1723
ENSG00000164106,SCRG1,101,-0.1200,32,-1.8100,40,-1.4619,92,-0.2408,170,1.00862
ENSG00000145451,GLRA3,27,-0.5386,8,-2.1050,138,2.47122,6,-2.5256,38,0.22917
ENSG00000150625,GPM6A,1377,-0.1889,1601,0.11351,1855,0.34899,1394,-0.1145,1582,0.11712
ENSG00000150627,WDR17,55,0.35170,101,1.20479,37,-0.4082,27,-0.9696,37,-0.4777
ENSG00000129128,SPCS3,88,0.33703,93,0.27853,78,0.00313,45,-0.8870,76,-0.0364
ENSG00000218336,TENM3,38,0.05785,43,0.24706,59,0.75810,26,-0.6094,33,-0.1827
ENSG00000129187,DCTD,35,-0.1693,39,0.07871,21,-0.8459,31,-0.3270,51,0.61719
ENSG00000151718,WWC2,11,-0.6916,46,1.92679,11,-0.4029,18,0.32509,10,-0.6841
ENSG00000168564,CDKN2AIP,14,0.13906,16,0.20001,14,-0.0074,11,-0.3505,13,-0.0259
ENSG00000168556,ING2,29,-0.0867,22,-0.4639,51,0.86142,25,-0.2957,31,0.03190
ENSG00000182552,RWDD4,17,0.31231,20,0.44469,10,-0.5018,9,-0.8447,15,0.07086
ENSG00000168538,TRAPPC11,41,0.41621,56,0.74081,29,-0.3037,16,-1.2836,33,-0.1130
ENSG00000173320,STOX2,92,-0.0947,98,0.04073,111,0.23543,106,0.19205,88,-0.1499
ENSG00000151726,ACSL1,20,0.03123,27,0.49830,3,-2.4718,20,-0.0046,23,0.23611
ENSG00000151729,SLC25A4,432,0.67773,197,-0.8272,378,0.18145,149,-1.3304,338,0.00660
ENSG00000164323,CFAP97,48,0.03509,55,0.24110,103,1.29104,42,-0.2043,28,-0.9118
ENSG00000109762,SNX25,33,0.70855,25,0.01594,12,-1.0697,19,-0.4352,21,-0.3539
ENSG00000186352,ANKRD37,15,0.14094,4,-1.6226,14,0.06117,10,-0.4944,18,0.49612
ENSG00000109775,UFSP2,35,0.38937,11,-1.4688,18,-0.7848,29,-0.0397,33,0.16347
ENSG00000154556,SORBS2,39,-1.0957,145,1.29252,128,1.08642,83,0.40623,52,-0.4508
ENSG00000109794,FAM149A,12,-1.1583,18,-0.2399,30,0.56990,30,0.63949,28,0.56092
ENSG00000109536,FRG1,89,0.51302,61,-0.2901,123,0.82731,61,-0.3066,43,-0.9412
ENSG00000164366,CCDC127,36,0.55121,33,0.21219,44,0.67175,16,-0.9510,20,-0.6714
ENSG00000073578,SDHA,178,0.62127,88,-0.7338,112,-0.3611,79,-0.9629,150,0.11687
ENSG00000249915,PDCD6,155,0.40431,92,-0.5667,105,-0.3534,80,-0.8405,153,0.28851
ENSG00000180104,EXOC3,82,0.47992,56,-0.3032,45,-0.6478,71,0.06727,55,-0.3770
ENSG00000171368,TPPP,216,-0.2493,264,0.15030,208,-0.2171,239,-0.0042,282,0.32252
ENSG00000028310,BRD9,60,0.20535,61,0.15414,82,0.62308,49,-0.2179,42,-0.5355
ENSG00000049656,CLPTM1L,79,0.52394,60,-0.1269,78,0.29081,32,-1.1322,61,-0.1357
ENSG00000286388,AC026748.3,11,-0.3965,19,0.63454,13,0.00131,10,-0.3609,16,0.40645
ENSG00000153395,LPCAT1,27,0.05553,36,0.47902,30,0.20890,16,-0.7773,28,0.09022
ENSG00000171421,MRPL36,44,0.24241,13,-1.6435,49,0.34354,25,-0.7332,48,0.38259
ENSG00000145494,NDUFS6,178,-0.1783,95,-1.0694,205,0.11250,172,-0.1794,254,0.57578
ENSG00000164151,ICE1,55,0.03648,134,1.49854,45,-0.2873,50,-0.1552,33,-0.9038
ENSG00000133398,MED10,93,0.45756,64,-0.3251,66,-0.2593,68,-0.2311,69,-0.2326
ENSG00000215218,UBE2QL1,224,0.42229,166,-0.2198,138,-0.5004,132,-0.6111,200,0.09371
ENSG00000037474,NSUN2,17,0.04849,38,1.39134,13,-0.3420,11,-0.6132,13,-0.4147
ENSG00000145545,SRD5A1,51,0.42862,53,0.32300,22,-1.0445,35,-0.3333,39,-0.1703
ENSG00000112941,TENT4A,22,-0.3688,49,0.99589,23,-0.2314,22,-0.2821,29,0.20277
ENSG00000078295,ADCY2,92,-0.1665,107,0.13382,139,0.54959,66,-0.6590,114,0.29694
ENSG00000124275,MTRR,17,0.24468,20,0.39428,14,-0.1670,12,-0.4406,14,-0.1456
ENSG00000247516,MIR4458HG,10,-0.5636,10,-0.4098,4,-1.6489,19,0.67459,18,0.62796
ENSG00000112902,SEMA5A,9,-1.6579,38,0.91522,8,-1.5108,43,1.31333,26,0.40460
ENSG00000150756,ATPSCKMT,12,-0.2426,26,1.09771,4,-1.5448,12,-0.1278,14,0.19188
ENSG00000150753,CCT5,153,0.73310,86,-0.4733,132,0.18804,55,-1.2398,105,-0.2091
ENSG00000164237,CMBL,30,-0.1861,19,-0.7865,43,0.47883,36,0.21548,34,0.10095
ENSG00000145495,MARCH6,329,0.43880,333,0.28333,304,0.14139,203,-0.5288,218,-0.4551
ENSG00000164236,ANKRD33B,44,-0.0181,55,0.34865,49,0.16207,32,-0.5610,48,0.15679
ENSG00000112977,DAP,10,-1.2747,24,0.30152,27,0.52927,22,0.23298,29,0.78622
ENSG00000169862,CTNND2,240,-0.3308,225,-0.3221,252,-0.1462,363,0.48727,304,0.18730
ENSG00000038382,TRIO,55,-0.5969,111,0.69855,97,0.47939,71,-0.0142,78,0.17108
ENSG00000154122,ANKH,137,0.03929,125,-0.1293,214,0.73476,106,-0.4125,129,-0.0944
ENSG00000173545,ZNF622,44,0.47122,24,-0.6872,20,-0.9480,36,-0.0277,36,-0.0779
ENSG00000154153,RETREG1,168,0.93778,170,0.53872,42,-1.5945,96,-0.4010,70,-0.9768
ENSG00000145555,MYO10,23,-1.9721,43,-0.6158,94,0.62460,151,1.70175,70,0.17115
ENSG00000176788,BASP1,1811,0.61639,1324,-0.1354,1255,-0.2186,1235,-0.2653,1072,-0.5470
ENSG00000215196,BASP1-AS1,21,-0.5479,55,1.21933,52,1.11313,32,0.34739,13,-1.1585
ENSG00000248455,LINC02217,45,-0.0631,57,0.30517,16,-1.5644,65,0.59177,43,-0.1459
ENSG00000145526,CDH18,67,0.45415,50,-0.1818,107,1.04734,27,-1.2076,43,-0.4756
ENSG00000154162,CDH12,12,-0.9125,37,1.14589,72,2.41851,12,-0.7205,9,-1.2604
ENSG00000286961,AC091938.1,11,-1.1681,2,-3.1309,71,2.15919,9,-1.1857,31,0.87216
ENSG00000040731,CDH10,63,0.75792,62,0.42994,25,-0.9907,23,-1.1570,41,-0.2599
ENSG00000113100,CDH9,16,-0.5343,26,0.37200,50,1.47444,8,-1.4801,24,0.33416
ENSG00000113361,CDH6,16,-0.2323,32,0.99811,1,-3.4894,22,0.43951,17,-0.0246
ENSG00000113360,DROSHA,55,0.50086,45,-0.0333,45,-0.0420,27,-0.8950,44,-0.0978
ENSG00000082213,C5orf22,24,0.02808,31,0.40398,26,0.12430,19,-0.3907,24,-0.0099
ENSG00000133401,PDZD2,15,-2.4507,55,-0.0546,190,2.08054,54,-0.0760,83,0.79706
ENSG00000113384,GOLPH3,52,0.21737,40,-0.2497,46,-0.0353,41,-0.2693,48,0.01135
ENSG00000150712,MTMR12,21,-0.7277,48,0.78895,44,0.63344,22,-0.5157,38,0.47486
ENSG00000056097,ZFR,212,-0.0642,245,0.18778,278,0.38701,251,0.24559,176,-0.3938
ENSG00000113387,SUB1,421,0.05185,332,-0.3357,556,0.48008,343,-0.3118,422,0.04643
ENSG00000113407,TARS,63,0.75846,50,0.07857,57,0.27969,31,-0.6955,30,-0.8515
ENSG00000242110,AMACR,24,0.97742,13,-0.3420,4,-2.0640,14,-0.2407,12,-0.5774
ENSG00000113456,RAD1,26,-0.0805,31,0.24792,31,0.22265,22,-0.2887,28,0.09698
ENSG00000113460,BRIX1,41,0.62884,38,0.23429,52,0.74925,23,-0.5603,16,-1.2016
ENSG00000168724,DNAJC21,90,0.12921,115,0.47427,106,0.34268,84,-0.0254,62,-0.5862
ENSG00000152582,SPEF2,20,-0.3938,79,2.03533,29,0.28489,25,0.10148,9,-1.5856
ENSG00000164187,LMBRD2,133,0.23397,186,0.68096,185,0.67277,98,-0.3711,76,-0.8533
ENSG00000152620,NADK2,28,-0.2045,32,0.09887,19,-0.6818,28,-0.1050,39,0.48551
ENSG00000079215,SLC1A3,14,-3.2336,33,-1.4646,56,-0.6846,137,0.81811,205,2.07023
ENSG00000285967,NIPBL-DT,14,-0.7543,27,0.49931,19,-0.0505,13,-0.6833,32,0.98322
ENSG00000164190,NIPBL,83,-0.2720,186,1.12886,131,0.54711,126,0.53991,44,-1.2901
ENSG00000197603,CPLANE1,51,-0.4737,145,1.40216,84,0.47289,76,0.34614,38,-0.8963
ENSG00000113569,NUP155,20,0.69054,13,-0.2723,19,0.31907,13,-0.2677,9,-0.9153
ENSG00000082068,WDR70,39,0.19598,97,1.66046,34,-0.0940,29,-0.3653,16,-1.3750
ENSG00000113594,LIFR,28,-0.6226,48,0.39044,10,-1.9529,56,0.73055,46,0.39344
ENSG00000164327,RICTOR,33,-0.0760,72,1.22606,32,-0.1126,24,-0.6066,31,-0.1822
ENSG00000113638,TTC33,54,0.37650,55,0.24910,45,-0.0388,40,-0.2575,37,-0.4446
ENSG00000132356,PRKAA1,17,0.00548,24,0.48862,6,-1.4432,18,0.05213,18,0.11459
ENSG00000145592,RPL37,778,-0.9908,700,-0.8645,975,-0.3579,2170,1.06351,1605,0.54390
ENSG00000182836,PLCXD3,36,0.03503,53,0.61878,17,-1.0750,27,-0.4521,41,0.26515
ENSG00000083720,OXCT1,233,0.65728,148,-0.3281,120,-0.6496,107,-0.8796,183,-0.0006
ENSG00000205765,C5orf51,14,-0.0958,15,0.05502,21,0.66083,10,-0.5761,15,0.14380
ENSG00000250722,SELENOP,9,-2.3862,17,-0.9838,2,-3.8520,86,2.00691,49,0.90291
ENSG00000172262,ZNF131,34,0.09671,46,0.55692,44,0.48208,26,-0.3616,26,-0.4003
ENSG00000177453,NIM1K,20,0.02987,13,-0.6928,16,-0.3161,13,-0.7159,28,0.68208
ENSG00000112972,HMGCS1,313,1.11796,158,-0.4742,92,-1.2826,110,-1.0966,179,-0.3339
ENSG00000172239,PAIP1,83,0.07642,73,-0.1550,129,0.74689,55,-0.6390,81,-0.0096
ENSG00000248092,NNT-AS1,48,-0.0731,57,0.19787,81,0.77762,61,0.34409,33,-0.7661
ENSG00000112992,NNT,93,-0.0231,94,0.00017,96,0.02063,99,0.09042,92,-0.0473
ENSG00000251141,MRPS30-DT,33,-0.0233,58,0.86816,52,0.69878,39,0.23361,17,-1.2095
ENSG00000112996,MRPS30,64,0.31352,51,-0.1571,97,0.86824,27,-1.2091,53,-0.1385
ENSG00000272335,AC093297.2,22,-0.1635,39,0.83905,45,1.05036,12,-1.0945,21,-0.1857
ENSG00000164588,HCN1,121,0.58606,98,0.01508,89,-0.1453,68,-0.5897,80,-0.3687
ENSG00000151883,PARP8,29,0.24371,42,0.73174,37,0.50561,17,-0.7616,20,-0.4995
ENSG00000152684,PELO,19,0.56376,11,-0.5124,20,0.40085,8,-1.0194,14,-0.1619
ENSG00000164172,MOCS2,135,0.22094,99,-0.3428,155,0.35429,107,-0.2525,114,-0.1504
ENSG00000164258,NDUFS4,135,0.15629,60,-1.1253,154,0.30704,109,-0.2604,138,0.16901
ENSG00000185305,ARL15,18,0.40913,22,0.57687,4,-1.8064,5,-1.8349,19,0.46684
ENSG00000169271,HSPB3,22,0.30602,25,0.39378,11,-0.9148,6,-1.7544,25,0.51332
ENSG00000067248,DHX29,65,0.40240,90,0.76460,67,0.29048,45,-0.3693,32,-0.9578
ENSG00000039123,MTREX,70,0.52716,49,-0.2507,97,0.84832,27,-1.2216,46,-0.3957
ENSG00000067113,PLPP1,38,0.67391,33,0.16399,9,-1.6954,10,-1.7641,35,0.30743
ENSG00000134352,IL6ST,91,-0.1642,96,-0.0117,64,-0.6285,114,0.28320,107,0.19881
ENSG00000062194,GPBP1,162,0.27122,202,0.52628,175,0.28848,123,-0.2809,105,-0.6026
ENSG00000249436,AC008780.1,37,-0.2112,25,-0.7133,105,1.61019,20,-1.1026,42,0.10182
ENSG00000145632,PLK2,156,0.59346,131,0.07287,196,0.72236,48,-1.5270,99,-0.4268
ENSG00000152932,RAB3C,309,0.65207,219,-0.1675,131,-0.9481,141,-0.9036,248,0.03590
ENSG00000113448,PDE4D,31,-0.2919,55,0.67951,59,0.79983,29,-0.3327,33,-0.1520
