Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000145592,RPL37,613,-0.9759,2659,1.45873,1036,-0.1161,801,-0.5449,901,-0.3862,1771,0.75708,1264,0.20834
ENSG00000182836,PLCXD3,41,-0.3612,20,-1.4322,91,1.08286,86,0.95987,28,-1.0486,5,-3.4099,66,0.41014
ENSG00000083720,OXCT1,103,-0.6133,113,-0.4254,150,0.01838,197,0.51007,218,0.80568,64,-1.2730,47,-1.7426
ENSG00000205765,C5orf51,16,-0.5850,12,-1.0114,32,0.59041,27,0.25265,16,-0.5968,30,0.44002,35,0.65152
ENSG00000198865,CCDC152,16,0.12919,7,-1.1166,3,-2.2603,39,1.92021,5,-1.8177,18,0.33616,22,0.58557
ENSG00000250722,SELENOP,31,-1.8262,35,-1.5350,84,-0.2444,5,-4.4358,28,-2.0882,230,1.43979,574,3.41370
ENSG00000172262,ZNF131,45,0.28070,28,-0.4954,49,0.43701,49,0.43366,24,-0.8174,25,-0.6408,48,0.35333
ENSG00000177453,NIM1K,19,0.03093,12,-0.6343,7,-1.5166,30,0.85818,26,0.64989,15,-0.3184,7,-1.4484
ENSG00000112972,HMGCS1,138,-0.2357,107,-0.6171,136,-0.2701,173,0.14779,225,0.71346,167,0.07816,65,-1.3587
ENSG00000172239,PAIP1,73,-0.2984,56,-0.6800,108,0.38298,86,-0.0157,100,0.28045,63,-0.4948,89,0.04279
ENSG00000248092,NNT-AS1,81,0.23596,40,-0.8820,49,-0.6055,91,0.44321,45,-0.8178,102,0.58825,130,0.99204
ENSG00000112992,NNT,113,0.03375,106,-0.0695,125,0.20821,111,0.00204,127,0.26456,73,-0.6429,73,-0.6478
ENSG00000251141,MRPS30-DT,48,0.27210,34,-0.2947,27,-0.6945,70,0.99585,39,-0.0774,23,-0.8430,26,-0.6985
ENSG00000112996,MRPS30,65,0.23399,53,-0.1260,43,-0.4697,75,0.49536,70,0.41801,28,-1.0987,26,-1.2144
ENSG00000272335,AC093297.2,37,0.48322,14,-1.0359,23,-0.3164,34,0.36732,35,0.47403,10,-1.4879,16,-0.8589
ENSG00000164588,HCN1,69,-0.2901,78,-0.0686,76,-0.1134,110,0.53386,124,0.87270,13,-2.7243,6,-3.7979
ENSG00000151883,PARP8,37,0.65952,12,-1.1108,25,-0.0379,31,0.33831,32,0.41574,1,-3.9458,12,-1.0883
ENSG00000164172,MOCS2,95,-0.1971,146,0.49522,78,-0.5196,144,0.53053,115,0.14609,75,-0.5441,81,-0.4314
ENSG00000164258,NDUFS4,25,-1.8652,110,0.50953,49,-0.8101,111,0.59213,116,0.77095,94,0.24903,37,-1.1533
ENSG00000185305,ARL15,13,-0.5687,16,-0.2372,20,0.18223,13,-0.5172,28,0.88107,17,-0.0879,9,-1.0223
ENSG00000169271,HSPB3,4,-2.1237,22,0.59460,7,-1.1665,25,0.89392,30,1.46286,0,-7.0461,0,-4.8623
ENSG00000178996,SNX18,14,-0.2791,3,-2.2943,13,-0.3742,7,-1.3371,9,-1.1003,47,1.76699,52,1.96863
ENSG00000067248,DHX29,119,0.99784,31,-1.2020,43,-0.7679,78,0.19976,39,-1.0128,43,-0.7169,159,1.37218
ENSG00000039123,MTREX,64,0.07573,45,-0.4636,34,-0.9455,88,0.65371,52,-0.2858,78,0.39589,80,0.42979
ENSG00000067113,PLPP1,23,-0.4606,27,-0.1393,25,-0.2741,24,-0.3456,37,0.42985,46,0.67351,30,-0.0168
ENSG00000177058,SLC38A9,12,-0.1012,5,-1.3167,13,0.06536,10,-0.2817,12,-0.0748,5,-1.3873,33,1.62780
ENSG00000134352,IL6ST,92,-0.5304,86,-0.5921,170,0.53226,97,-0.4471,74,-0.9493,278,1.30022,211,0.82962
ENSG00000155545,MIER3,13,0.08706,7,-0.7861,8,-0.7475,10,-0.3555,13,0.13517,16,0.40090,24,1.04484
ENSG00000062194,GPBP1,219,0.47713,129,-0.4059,113,-0.6566,191,0.23357,139,-0.3414,172,0.03855,244,0.60367
ENSG00000249436,AC008780.1,56,0.33580,55,0.27962,15,-1.7632,77,0.92895,48,0.05559,41,-0.2076,21,-1.2267
ENSG00000145632,PLK2,80,-0.3915,76,-0.4348,66,-0.6944,164,0.89693,161,0.99197,19,-2.4415,9,-3.4571
ENSG00000152932,RAB3C,165,-0.3826,200,-0.0513,255,0.36990,244,0.29121,287,0.67073,52,-2.0883,41,-2.4160
ENSG00000113448,PDE4D,80,0.89680,45,-0.1294,50,0.02333,53,0.11731,47,-0.0922,18,-1.4816,20,-1.3257
ENSG00000152931,PART1,206,0.82461,68,-0.9958,129,-0.0336,198,0.74891,130,-0.0166,16,-3.1067,34,-2.0455
ENSG00000164182,NDUFAF2,50,-0.5657,120,0.86157,52,-0.5125,118,0.94894,63,-0.2130,60,-0.2481,36,-1.0081
ENSG00000188725,SMIM15,28,0.02591,15,-0.9147,27,0.00339,21,-0.4367,25,-0.1152,55,1.15654,28,0.03596
ENSG00000130449,ZSWIM6,50,0.09206,25,-0.9932,42,-0.2279,33,-0.6036,37,-0.4439,50,0.08524,134,1.74589
ENSG00000068796,KIF2A,118,0.42562,62,-0.6269,58,-0.7788,137,0.71344,42,-1.3699,91,-0.0226,206,1.31943
ENSG00000086189,DIMT1,10,-0.3289,5,-1.2950,8,-0.6615,12,-0.1116,17,0.58217,23,0.97669,11,-0.1896
ENSG00000086200,IPO11,23,0.39668,10,-0.9226,12,-0.7632,17,-0.1091,26,0.67969,17,-0.1406,13,-0.5172
ENSG00000164197,RNF180,45,1.01189,13,-1.0125,17,-0.6621,39,0.73416,19,-0.6048,20,-0.4090,20,-0.4161
ENSG00000186479,RGS7BP,138,1.29614,45,-0.6604,66,-0.0797,110,0.83695,30,-1.4654,44,-0.7195,28,-1.3751
ENSG00000153006,SREK1IP1,93,0.78898,32,-0.9716,66,0.15786,43,-0.5460,33,-1.0379,93,0.68673,93,0.69970
ENSG00000153015,CWC27,117,0.40379,82,-0.1981,74,-0.4038,127,0.55027,50,-1.1184,133,0.56722,121,0.40882
ENSG00000113593,PPWD1,25,0.38558,12,-0.7447,12,-0.8539,17,-0.2766,20,0.00805,31,0.72434,28,0.56326
ENSG00000113595,TRIM23,143,0.64815,71,-0.5283,79,-0.3942,109,0.15160,113,0.24987,56,-0.8683,68,-0.5908
ENSG00000113597,TRAPPC13,31,0.02672,22,-0.4853,34,0.17581,26,-0.2760,43,0.69389,11,-1.4857,23,-0.4606
ENSG00000197860,SGTB,177,-0.0632,194,0.08169,181,-0.0249,237,0.44716,219,0.34797,85,-1.1830,81,-1.2562
ENSG00000123213,NLN,55,0.87402,24,-0.5250,24,-0.5662,38,0.16460,30,-0.2412,27,-0.3823,35,0.03217
ENSG00000112851,ERBIN,129,-0.0587,72,-0.9421,147,0.16511,39,-1.9395,45,-1.8613,194,0.59979,572,2.60352
ENSG00000153914,SREK1,197,0.79991,71,-0.8907,93,-0.5209,137,0.12373,73,-0.9917,172,0.48373,210,0.80900
ENSG00000069020,MAST4,97,0.29107,43,-0.9920,63,-0.4476,102,0.38417,75,-0.1747,141,0.86430,54,-0.6482
ENSG00000145675,PIK3R1,657,0.70097,398,-0.1807,304,-0.6430,728,0.89862,348,-0.4620,156,-1.5941,381,-0.2459
ENSG00000145740,SLC30A5,19,-0.3756,11,-1.2262,14,-0.8450,31,0.41152,33,0.62378,34,0.52094,18,-0.4110
ENSG00000134056,MRPS36,24,-1.3533,88,0.70957,51,-0.1883,69,0.35223,74,0.53071,62,0.14730,19,-1.6169
ENSG00000134058,CDK7,11,-0.4384,17,0.28317,8,-0.8823,18,0.47317,22,0.92502,5,-1.5621,6,-1.1578
ENSG00000085231,AK6,29,-0.4118,54,0.59544,21,-0.9449,38,0.05789,56,0.84634,27,-0.4769,20,-0.9124
ENSG00000273841,TAF9,47,-0.8603,91,0.22585,86,0.14087,88,0.17932,121,0.88664,22,-1.8854,32,-1.3677
ENSG00000152942,RAD17,31,0.35295,16,-0.6998,24,-0.0627,28,0.19062,20,-0.4394,27,0.09994,33,0.45632
ENSG00000249437,NAIP,19,0.51732,8,-0.7215,3,-2.3223,5,-1.6270,4,-1.8564,23,0.80802,69,2.90045
ENSG00000145734,BDP1,798,1.39920,327,-0.2536,296,-0.4408,489,0.42407,94,-2.3525,269,-0.5570,575,0.64358
ENSG00000131844,MCCC2,17,0.11694,8,-0.9634,8,-1.0382,9,-0.9281,20,0.48368,37,1.37644,16,0.02184
ENSG00000164326,CARTPT,0,-9.9351,6,-2.6855,0,-6.9247,52,0.40728,125,3.19341,10,-2.0949,0,-7.0078
ENSG00000131711,MAP1B,11745,0.91843,4853,-0.5973,6221,-0.2343,10999,0.78949,4715,-0.7523,2171,-1.8049,6529,-0.1392
ENSG00000113048,MRPS27,37,-0.2148,33,-0.3610,50,0.31009,42,0.01439,52,0.43352,29,-0.5415,25,-0.7602
ENSG00000049883,PTCD2,14,-0.3071,13,-0.4022,29,1.01562,14,-0.3353,15,-0.2203,16,-0.0529,14,-0.3018
ENSG00000083312,TNPO1,111,0.85041,28,-1.3699,66,-0.0826,44,-0.7704,60,-0.2691,90,0.39880,95,0.49386
ENSG00000157107,FCHO2,42,0.86793,14,-0.9732,17,-0.7199,27,0.04698,16,-0.8693,25,-0.0716,55,1.22136
ENSG00000145741,BTF3,53,-1.5081,200,0.61605,80,-0.8808,179,0.48644,185,0.62810,146,0.10747,107,-0.3645
ENSG00000164331,ANKRA2,16,-0.3262,11,-0.8408,15,-0.3617,21,0.13496,16,-0.3647,25,0.41158,43,1.32839
ENSG00000214944,ARHGEF28,22,0.92493,9,-0.6127,5,-1.4748,13,-0.0490,19,0.82057,0,-4.1826,10,-0.4106
ENSG00000171617,ENC1,1136,0.42960,616,-0.5741,693,-0.4270,868,-0.0463,1424,0.99500,228,-2.0625,193,-2.3074
ENSG00000049860,HEXB,30,-0.2747,26,-0.4833,18,-1.1078,48,0.54833,59,1.08227,19,-0.9567,11,-1.6919
ENSG00000164347,GFM2,17,-0.2931,13,-0.7505,10,-1.1862,26,0.37670,36,1.15138,11,-0.9025,12,-0.7982
ENSG00000164346,NSA2,194,0.02729,189,-0.0102,143,-0.4863,306,0.86678,117,-0.8716,244,0.39186,217,0.20838
ENSG00000198780,FAM169A,113,0.54731,55,-0.6404,107,0.44637,96,0.25872,71,-0.2898,48,-0.8270,48,-0.8350
ENSG00000176928,GCNT4,20,0.61675,4,-1.9007,24,0.94257,10,-0.5158,18,0.46104,0,-6.5258,4,-1.7882
ENSG00000113161,HMGCR,98,0.19796,70,-0.3411,102,0.27774,82,-0.1019,119,0.63575,27,-1.7679,28,-1.7118
ENSG00000113163,CERT1,148,0.19127,97,-0.4851,147,0.18727,191,0.65958,102,-0.4873,85,-0.6843,130,-0.0272
ENSG00000122008,POLK,68,0.75230,21,-1.1661,25,-0.9458,55,0.35990,22,-1.2033,34,-0.4168,119,1.63816
ENSG00000145708,CRHBP,61,2.06184,15,-0.5440,19,-0.2170,5,-2.1140,20,-0.2197,3,-2.8828,16,-0.4955
ENSG00000164252,AGGF1,155,0.41864,87,-0.5293,112,-0.1472,188,0.78162,68,-1.0340,107,-0.2104,159,0.41556
ENSG00000113231,PDE8B,133,0.40914,99,-0.0995,128,0.34206,107,0.01799,89,-0.3261,108,0.03569,58,-0.9148
ENSG00000164253,WDR41,30,-0.2742,24,-0.5598,47,0.52609,33,-0.1098,40,0.24076,24,-0.5416,33,-0.0901
ENSG00000171530,TBCA,221,-0.2173,316,0.36425,215,-0.2667,350,0.59797,184,-0.5678,240,-0.0729,333,0.44909
ENSG00000132842,AP3B1,40,0.02092,26,-0.6519,44,0.17655,19,-1.1790,16,-1.5416,75,1.03187,120,1.88682
ENSG00000085365,SCAMP1,168,0.19273,109,-0.5052,191,0.42035,159,0.09117,163,0.15136,81,-0.9607,94,-0.7236
ENSG00000152409,JMY,79,0.36659,38,-0.7909,64,0.01803,86,0.53121,40,-0.8210,59,-0.1106,89,0.53036
ENSG00000152413,HOMER1,312,0.75443,120,-0.8290,226,0.16478,280,0.55408,199,-0.0672,48,-2.1943,69,-1.6541
ENSG00000164329,TENT2,14,-0.3957,14,-0.3657,20,0.15784,18,-0.0630,24,0.53650,2,-2.8311,27,0.59192
ENSG00000164309,CMYA5,38,0.44964,9,-1.7575,16,-1.0233,43,0.66828,12,-1.4879,58,1.07125,58,1.08750
ENSG00000177034,MTX3,61,0.37417,46,-0.1274,55,0.16537,67,0.53839,43,-0.2734,25,-1.0354,30,-0.7766
ENSG00000164300,SERINC5,16,-0.8190,15,-0.8265,26,-0.0290,5,-2.5401,13,-1.2597,49,0.97902,122,2.74172
ENSG00000039319,ZFYVE16,120,0.58404,27,-1.7602,53,-0.8188,31,-1.6648,35,-1.5661,108,0.34101,395,2.73845
ENSG00000249042,AC008771.1,58,0.83921,33,-0.1775,49,0.51281,30,-0.3406,30,-0.3385,15,-1.2938,26,-0.5281
ENSG00000228716,DHFR,43,0.33356,42,0.25642,32,-0.1839,29,-0.3168,26,-0.5671,47,0.45805,50,0.55777
ENSG00000113318,MSH3,94,0.96581,30,-0.9156,43,-0.4445,63,0.22262,28,-1.2078,71,0.39666,82,0.62263
ENSG00000113319,RASGRF2,67,-0.3560,51,-0.7275,28,-1.6900,95,0.26220,150,1.33031,64,-0.3901,39,-1.1205
ENSG00000131732,ZCCHC9,24,0.50399,13,-0.4657,6,-1.7591,24,0.45035,15,-0.3992,35,1.05105,19,0.06070
ENSG00000145687,SSBP2,98,0.66751,40,-0.7959,73,0.13995,46,-0.6520,70,0.08139,78,0.23905,47,-0.5608
ENSG00000152348,ATG10,27,0.80703,11,-0.6471,11,-0.7007,20,0.25057,13,-0.4799,16,-0.1253,24,0.50563
ENSG00000186468,RPS23,227,-1.5153,1329,1.37864,572,-0.0211,450,-0.4260,539,-0.1364,959,0.81682,545,-0.0940
ENSG00000205464,ATP6AP1L,18,0.31817,9,-0.7934,15,0.02762,15,0.02750,7,-1.2175,22,0.61204,30,1.11533
ENSG00000174695,TMEM167A,50,-0.5855,60,-0.2846,75,0.07931,65,-0.1563,97,0.61851,54,-0.4249,73,0.02021
ENSG00000038427,VCAN,45,-0.6979,27,-1.4437,20,-1.9682,19,-2.0263,13,-2.7479,235,2.10407,363,3.07748
ENSG00000164176,EDIL3,78,-1.3674,88,-1.1124,188,0.05227,146,-0.3712,155,-0.3018,109,-0.7852,700,2.36587
ENSG00000127184,COX7C,237,-1.7532,1491,1.22974,526,-0.4976,876,0.38117,994,0.70249,475,-0.6158,253,-1.5627
ENSG00000145715,RASA1,88,0.61337,71,0.20076,69,0.17613,51,-0.3379,70,0.21984,17,-1.9713,36,-0.8541
ENSG00000134480,CCNH,33,-0.4684,27,-0.7599,37,-0.2960,48,0.13373,63,0.71371,53,0.28488,26,-0.8014
ENSG00000164180,TMEM161B,30,0.64316,9,-1.3084,13,-0.7358,31,0.72215,15,-0.6023,22,0.06966,26,0.35504
ENSG00000247828,TMEM161B-AS1,255,1.35651,48,-1.4500,69,-0.9822,116,-0.1334,61,-1.2525,168,0.46696,224,0.94122
ENSG00000245526,LINC00461,125,0.54015,50,-0.9523,66,-0.5708,92,-0.0093,60,-0.7762,209,1.34776,105,0.20013
ENSG00000081189,MEF2C,617,-0.3457,640,-0.2619,588,-0.4262,1683,1.55725,745,-0.0314,229,-1.8114,202,-1.9944
ENSG00000153140,CETN3,66,0.75344,31,-0.5302,16,-1.5991,32,-0.5269,19,-1.4494,96,1.30132,112,1.57398
ENSG00000176055,MBLAC2,18,-0.2456,15,-0.5666,41,1.24295,10,-1.2126,22,0.06189,11,-1.0320,25,0.23103
ENSG00000164199,ADGRV1,51,-0.0540,6,-3.2264,14,-2.0988,21,-1.4919,8,-2.9391,394,4.17748,34,-0.6632
ENSG00000113369,ARRDC3,25,-0.2447,16,-0.8946,39,0.54953,19,-0.7003,28,-0.0744,28,-0.0276,52,0.96368
ENSG00000237187,NR2F1-AS1,113,0.45179,84,-0.0699,66,-0.4827,121,0.58482,87,-0.0022,78,-0.1773,26,-1.8006
ENSG00000175745,NR2F1,222,0.49717,111,-0.6441,182,0.13424,172,0.03463,119,-0.6272,254,0.66040,145,-0.2344
ENSG00000113391,FAM172A,63,0.35555,33,-0.6762,38,-0.5112,65,0.41758,39,-0.5136,49,-0.0717,86,0.83620
ENSG00000133302,SLF1,138,2.11563,28,-0.8389,16,-1.7665,36,-0.5255,42,-0.3087,23,-1.1351,34,-0.5617
ENSG00000175471,MCTP1,164,1.77654,36,-0.9532,65,-0.0416,40,-0.8440,57,-0.2934,30,-1.2068,27,-1.3736
ENSG00000198677,TTC37,134,0.52190,59,-0.8166,61,-0.8208,127,0.42001,90,-0.1963,103,0.05124,125,0.34571
ENSG00000164292,RHOBTB3,138,-0.2354,57,-1.5573,181,0.23410,73,-1.2673,26,-2.9645,552,2.16480,433,1.69271
ENSG00000173221,GLRX,18,-1.2589,65,0.74663,25,-0.7943,47,0.26008,78,1.45195,7,-2.5689,0,-5.6160
ENSG00000118985,ELL2,130,0.47894,62,-0.7243,114,0.24065,90,-0.1757,84,-0.3175,43,-1.2858,169,0.85629
ENSG00000175426,PCSK1,86,-0.5396,97,-0.3104,129,0.13838,167,0.61697,184,0.91863,4,-4.7105,8,-4.0135
ENSG00000153113,CAST,164,0.27442,59,-1.3214,116,-0.3246,191,0.55097,92,-0.7512,156,0.16647,249,0.93320
ENSG00000164307,ERAP1,24,0.96104,21,0.60741,12,-0.2531,6,-1.3558,10,-0.6124,20,0.56105,14,0.02515
ENSG00000113441,LNPEP,188,1.16765,41,-1.3505,127,0.40337,58,-0.9034,81,-0.4128,78,-0.4035,103,0.03575
ENSG00000145721,LIX1,11,-1.2127,6,-1.9318,33,0.61314,3,-3.0795,4,-2.9303,132,3.21004,40,0.85407
ENSG00000058729,RIOK2,15,0.25717,5,-1.3297,11,-0.2127,22,0.96477,10,-0.4532,13,-0.0079,10,-0.3743
ENSG00000174136,RGMB,44,0.30527,28,-0.4450,46,0.40353,31,-0.2797,50,0.60391,13,-1.5496,9,-2.0004
ENSG00000153922,CHD1,87,1.09236,32,-0.6022,23,-1.1875,52,0.12359,19,-1.5731,44,-0.1510,121,1.53490
ENSG00000174132,FAM174A,45,-0.0578,49,0.09200,46,-0.0213,38,-0.3492,67,0.75112,18,-1.4299,32,-0.5585
ENSG00000145730,PAM,91,-0.2754,83,-0.3911,123,0.24515,121,0.22146,157,0.80152,40,-1.4717,17,-2.7391
ENSG00000145723,GIN1,23,0.57951,13,-0.3830,10,-0.8128,23,0.59002,11,-0.6676,10,-0.6875,28,0.89079
ENSG00000145725,PPIP5K2,105,1.04353,27,-1.1797,37,-0.8131,82,0.55262,44,-0.5560,53,-0.1782,58,-0.0386
ENSG00000181751,C5orf30,29,-0.3734,15,-1.3139,38,0.10041,38,0.09925,48,0.58475,22,-0.7378,40,0.17336
ENSG00000112874,NUDT12,15,0.08234,9,-0.6591,5,-1.5900,17,0.37258,14,0.06028,26,0.95611,16,0.20762
ENSG00000184349,EFNA5,97,1.13282,48,-0.1552,46,-0.2213,52,-0.0347,57,0.12566,11,-2.3149,16,-1.8113
ENSG00000145743,FBXL17,137,0.24488,93,-0.3805,182,0.76184,121,0.02804,103,-0.2835,102,-0.2411,49,-1.3647
ENSG00000151422,FER,92,1.12776,45,-0.1790,31,-0.8158,60,0.30235,18,-1.7608,60,0.26957,81,0.75948
ENSG00000198961,PJA2,605,-0.0364,543,-0.2008,632,0.03934,776,0.40533,752,0.39342,244,-1.4133,341,-0.9115
ENSG00000112893,MAN2A1,64,0.37494,16,-1.7039,40,-0.4261,21,-1.4567,35,-0.6932,23,-1.2429,225,2.63892
ENSG00000186952,TMEM232,17,0.47868,19,0.62004,8,-0.8320,19,0.64113,8,-0.9390,13,-0.0067,14,0.11467
ENSG00000164209,SLC25A46,108,0.10820,56,-0.9118,123,0.34116,110,0.14750,118,0.30089,42,-1.3355,82,-0.3356
ENSG00000134987,WDR36,29,0.38887,17,-0.4560,36,0.76863,23,-0.0451,19,-0.4038,19,-0.3266,12,-0.9487
ENSG00000152495,CAMK4,234,0.98808,89,-0.6698,88,-0.7431,173,0.40788,165,0.35910,45,-1.6791,30,-2.2796
ENSG00000164211,STARD4,35,0.09059,24,-0.4639,30,-0.1622,30,-0.1385,47,0.74540,21,-0.6618,17,-0.9687
ENSG00000134986,NREP,120,-0.4687,191,0.28530,271,0.98540,152,-0.0756,169,0.11713,81,-1.0313,43,-1.9679
ENSG00000224032,EPB41L4A-AS1,45,-0.5362,105,0.84191,46,-0.5033,69,0.17980,75,0.35537,45,-0.4958,53,-0.2542
ENSG00000134982,APC,822,0.37218,689,0.05274,1097,0.91879,695,0.07290,181,-2.1938,852,0.39049,685,0.04302
ENSG00000153037,SRP19,73,-0.0739,66,-0.2237,64,-0.2871,94,0.37413,76,-0.0035,49,-0.6767,108,0.55851
ENSG00000129625,REEP5,307,-0.4652,276,-0.5875,310,-0.4483,538,0.51215,644,0.99115,149,-1.5188,181,-1.2277
ENSG00000172795,DCP2,68,0.70112,31,-0.5876,57,0.38134,37,-0.3613,41,-0.1922,34,-0.4828,38,-0.2887
ENSG00000047188,YTHDC2,98,1.30414,20,-1.3759,34,-0.6177,44,-0.1805,47,-0.0627,24,-1.0869,51,0.07291
ENSG00000080709,KCNN2,22,0.43397,8,-1.0501,3,-2.7506,18,0.07743,24,0.62483,37,1.22023,5,-1.6673
ENSG00000152503,TRIM36,79,0.74649,39,-0.4703,56,0.13029,39,-0.5084,64,0.40093,19,-1.5462,30,-0.8340
ENSG00000164219,PGGT1B,59,1.26733,13,-1.2127,14,-1.1902,20,-0.6427,16,-1.0549,54,0.93492,57,1.03273
ENSG00000164221,CCDC112,102,0.94203,29,-1.1537,27,-1.3136,53,-0.2356,36,-0.9240,63,0.04291,168,1.70344
ENSG00000145780,FEM1C,31,0.32254,20,-0.4011,24,-0.1001,27,0.06207,28,0.16681,20,-0.3511,20,-0.3467
ENSG00000134970,TMED7,38,-0.4748,29,-0.8382,46,-0.1613,31,-0.8104,61,0.38175,71,0.54889,92,0.97441
ENSG00000129596,CDO1,39,0.07213,33,-0.2079,29,-0.4239,28,-0.5024,60,0.96468,35,-0.1325,13,-1.5988
ENSG00000145782,ATG12,102,0.52530,38,-1.0642,80,0.08867,71,-0.1172,73,-0.0713,58,-0.4208,90,0.27867
ENSG00000177879,AP3S1,103,-0.0510,100,-0.0910,134,0.41438,79,-0.4823,131,0.42270,72,-0.6019,74,-0.5481
ENSG00000145781,COMMD10,8,-1.3010,17,-0.0136,15,-0.2197,14,-0.3198,32,1.30044,7,-1.3999,15,-0.1968
ENSG00000092421,SEMA6A,34,-0.3632,15,-1.5125,15,-1.5803,18,-1.3606,17,-1.5220,75,0.93757,227,3.15429
ENSG00000172869,DMXL1,41,-0.0516,24,-0.8431,32,-0.4473,47,0.18819,50,0.36850,37,-0.1985,51,0.32521
ENSG00000133835,HSD17B4,48,-0.5281,51,-0.3757,36,-1.0013,57,-0.2517,85,0.50774,73,0.16847,130,1.10782
ENSG00000151304,SRFBP1,39,0.63023,20,-0.4576,20,-0.5483,42,0.75477,10,-1.6887,34,0.34734,44,0.73624
ENSG00000205302,SNX2,77,0.49347,58,-0.0144,35,-0.8324,72,0.38875,60,0.06491,43,-0.4779,48,-0.2849
ENSG00000064652,SNX24,18,-0.7548,21,-0.4737,42,0.65153,30,0.08180,28,-0.0571,18,-0.7238,43,0.63913
ENSG00000168944,CEP120,33,0.57472,24,0.02454,20,-0.2573,31,0.42790,13,-1.0874,20,-0.2663,36,0.64707
ENSG00000151292,CSNK1G3,79,0.57795,40,-0.5650,60,0.09805,69,0.33132,38,-0.7267,60,0.08292,54,-0.0769
ENSG00000168916,ZNF608,16,-0.7787,15,-0.8563,9,-1.7217,35,0.54129,8,-1.9164,58,1.30863,94,2.23870
ENSG00000155324,GRAMD2B,70,0.27208,15,-2.0170,25,-1.4039,16,-2.0579,15,-2.3337,298,2.94149,140,1.40641
ENSG00000164904,ALDH7A1,67,-0.5206,45,-1.0650,72,-0.4028,40,-1.3320,38,-1.5185,349,2.36136,228,1.53392
ENSG00000164902,PHAX,158,0.36115,74,-0.8555,135,0.07935,139,0.13506,92,-0.6151,176,0.49517,156,0.30462
ENSG00000164241,C5orf63,27,0.53829,44,1.31075,12,-0.8094,7,-1.5885,9,-1.3655,26,0.42418,49,1.48497
ENSG00000145794,MEGF10,6,-1.7891,5,-1.8838,23,0.26315,5,-2.1875,8,-1.5632,48,1.41715,95,2.80755
ENSG00000205279,CTXN3,2,-4.0965,46,0.75453,3,-3.3453,43,0.73382,66,2.02154,1,-4.2906,2,-3.7156
ENSG00000245937,LINC01184,49,0.16875,50,0.18640,28,-0.7604,43,-0.0476,44,-0.0307,51,0.19994,61,0.50680
ENSG00000064651,SLC12A2,122,-0.0001,73,-0.7831,105,-0.2601,64,-1.0656,65,-1.1067,127,0.05951,488,2.45255
ENSG00000066583,ISOC1,17,-0.0284,8,-1.1444,36,1.44931,7,-1.4512,11,-0.6889,27,0.75005,14,-0.2458
ENSG00000169567,HINT1,172,-1.7149,716,0.57552,430,-0.2565,553,0.17633,876,1.22543,169,-1.6412,175,-1.5969
ENSG00000186687,LYRM7,179,0.39892,131,-0.1320,153,0.11374,183,0.44230,96,-0.7291,99,-0.5704,168,0.25744
ENSG00000158985,CDC42SE2,170,-0.0333,142,-0.3130,216,0.39118,155,-0.1951,211,0.38779,89,-1.0253,136,-0.3777
ENSG00000158987,RAPGEF6,71,1.10508,18,-1.1851,37,-0.0650,20,-1.1091,19,-1.2197,46,0.25789,90,1.38762
ENSG00000217128,FNIP1,54,0.60455,17,-1.2646,33,-0.2746,30,-0.4044,32,-0.3424,33,-0.2164,82,1.23705
ENSG00000164398,ACSL6,206,0.19122,141,-0.4177,138,-0.4909,227,0.36494,201,0.16947,251,0.49055,77,-1.3228
ENSG00000113522,RAD50,423,0.97300,160,-0.6857,132,-1.0487,384,0.78400,125,-1.2246,229,-0.1349,357,0.57110
ENSG00000131437,KIF3A,1102,0.96850,425,-0.6645,437,-0.6700,1141,1.03829,413,-0.8275,252,-1.4506,559,-0.2428
ENSG00000164402,SEPTIN8,263,-0.1509,177,-0.7468,306,0.11107,303,0.09522,258,-0.1996,274,-0.0766,476,0.81611
ENSG00000198944,SOWAHA,43,-1.0100,85,0.10836,46,-0.9039,54,-0.6540,120,0.85364,191,1.45624,34,-1.3036
ENSG00000164403,SHROOM1,8,-1.3635,12,-0.6637,13,-0.6026,6,-1.7041,11,-1.0439,47,1.47298,85,2.62136
ENSG00000164405,UQCRQ,140,-1.6921,727,0.97072,265,-0.6917,481,0.32185,629,0.95556,304,-0.4303,117,-1.8563
ENSG00000072364,AFF4,164,0.56508,75,-0.7120,125,0.07820,136,0.22668,63,-1.1306,175,0.61067,145,0.30694
ENSG00000155329,ZCCHC10,28,-0.3306,35,0.07044,20,-0.8422,54,0.86411,25,-0.5233,54,0.77071,35,0.04713
ENSG00000170606,HSPA4,95,-0.3074,95,-0.2703,73,-0.7264,184,0.88987,130,0.26781,89,-0.3734,82,-0.4954
ENSG00000053108,FSTL4,13,-0.5845,26,0.53146,14,-0.4422,19,0.05571,33,1.22664,4,-2.3028,2,-3.2518
ENSG00000113583,C5orf15,27,0.01932,17,-0.6911,19,-0.5900,26,-0.0870,38,0.65794,9,-1.6828,43,0.71971
