Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000068885,IFT80,27,-0.6034,37,-0.1217,57,0.56592,35,-0.1837,55,0.49480,21,-0.9355,56,0.54986,50,0.40556,34,-0.2398,32,-0.3448,27,-0.6000,36,-0.1595
ENSG00000113810,SMC4,60,1.25276,45,0.76990,67,1.43274,19,-0.5560,9,-1.5837,31,0.17457,40,0.59834,22,-0.3491,16,-0.8591,17,-0.7649,2,-3.7374,9,-1.6551
ENSG00000186432,KPNA4,119,0.37666,55,-0.8117,51,-0.9160,112,0.27767,92,-0.0332,141,0.65199,81,-0.2296,99,0.08639,80,-0.2509,87,-0.1099,109,0.22992,95,0.01367
ENSG00000163590,PPM1L,35,-1.6731,32,-1.8112,70,-0.6359,98,-0.1215,99,-0.1097,143,0.47065,203,1.05461,173,0.88161,51,-1.1041,89,-0.2746,116,0.14365,96,-0.1572
ENSG00000169255,B3GALNT1,0,-6.9589,20,-1.0961,47,0.19560,49,0.27654,47,0.20568,15,-1.5023,36,-0.2116,65,0.81228,25,-0.7432,37,-0.1435,86,1.19917,43,0.05039
ENSG00000169251,NMD3,44,0.46681,26,-0.3578,59,0.94752,38,0.24872,34,0.09648,19,-0.7902,33,0.02740,22,-0.6282,16,-1.0372,49,0.64116,38,0.26732,21,-0.6445
ENSG00000196542,SPTSSB,0,-5.8319,0,-5.9720,0,-6.9649,24,0.37213,105,3.15181,6,-1.6848,18,-0.0253,5,-2.0433,17,-0.1578,2,-2.8322,27,0.58156,34,0.94856
ENSG00000121871,SLITRK3,18,-0.2463,4,-2.3621,27,0.41064,52,1.48649,22,0.04640,32,0.67069,23,0.11691,25,0.27229,9,-1.2521,6,-1.7164,16,-0.3902,14,-0.6096
ENSG00000244128,LINC01322,0,-7.4310,68,0.24695,15,-1.9770,195,2.05266,52,-0.1764,75,0.39962,56,-0.0409,32,-0.9824,150,1.56897,35,-0.7696,25,-1.2867,20,-1.5804
ENSG00000114209,PDCD10,13,-1.4152,17,-1.0665,68,1.08307,18,-0.9882,24,-0.5591,32,-0.1292,56,0.76703,43,0.38214,16,-1.1653,47,0.48860,26,-0.4405,46,0.45643
ENSG00000163536,SERPINI1,20,-4.3513,50,-3.0728,218,-0.9086,485,0.32730,647,0.79276,286,-0.4958,433,0.14674,586,0.70266,250,-0.6999,167,-1.3017,603,0.67769,796,1.13930
ENSG00000173905,GOLIM4,458,0.88393,520,1.09847,185,-0.5492,175,-0.6312,89,-1.6438,406,0.68649,345,0.42107,92,-1.6744,349,0.43881,476,0.94991,162,-0.7485,84,-1.7334
ENSG00000008952,SEC62,1353,0.46039,1690,0.82319,1053,0.06344,803,-0.3576,885,-0.2084,1229,0.30737,1212,0.28476,861,-0.2700,806,-0.3521,944,-0.1077,693,-0.5833,760,-0.4427
ENSG00000173889,PHC3,48,0.54589,27,-0.3586,44,0.43394,50,0.63181,18,-0.9721,36,0.09541,37,0.13675,40,0.27402,26,-0.4102,42,0.35035,18,-0.9071,13,-1.3948
ENSG00000163558,PRKCI,15,-2.0060,18,-1.6844,41,-0.5249,72,0.37199,48,-0.2627,107,1.00765,68,0.27309,107,1.14451,28,-1.0665,54,-0.0893,44,-0.3927,33,-0.8201
ENSG00000136603,SKIL,111,0.53268,53,-0.6093,78,-0.0216,77,-0.0447,53,-0.6037,121,0.67416,167,1.21040,84,0.10173,41,-0.9818,52,-0.6417,54,-0.5975,54,-0.5930
ENSG00000013297,CLDN11,0,-8.2637,417,2.44286,819,4.24458,2,-5.2288,6,-4.1077,5,-4.4595,0,-8.5944,4,-4.8016,25,-2.1216,14,-2.9156,14,-2.8941,23,-2.2456
ENSG00000013293,SLC7A14,15,-1.9783,27,-1.0567,89,0.76297,80,0.57174,55,-0.0032,60,0.11315,78,0.54319,87,0.80641,38,-0.5570,17,-1.7437,41,-0.4669,45,-0.3112
ENSG00000163577,EIF5A2,8,-1.2945,16,-0.2453,13,-0.5605,12,-0.6680,38,1.17335,5,-1.7754,33,0.90354,18,-0.0678,12,-0.5863,10,-0.9247,32,0.87619,26,0.51150
ENSG00000154310,TNIK,41,-1.8834,140,-0.0323,144,0.01456,191,0.46092,81,-0.8678,234,0.79290,148,0.05573,78,-0.9852,188,0.43532,353,1.49184,114,-0.3508,66,-1.1631
ENSG00000144959,NCEH1,14,-2.4583,5,-3.8617,54,-0.5179,99,0.41036,166,1.26740,52,-0.5988,119,0.71084,124,0.87255,53,-0.5600,43,-0.8863,70,-0.1326,68,-0.1835
ENSG00000169760,NLGN1,20,-1.2539,23,-1.0528,81,0.86565,38,-0.3469,50,0.09508,47,-0.0155,84,0.92590,79,0.90871,15,-1.7341,41,-0.2194,26,-0.9183,32,-0.6096
ENSG00000177565,TBL1XR1,187,0.36048,88,-0.7966,71,-1.1267,176,0.26307,130,-0.2146,185,0.34644,227,0.67002,192,0.44590,114,-0.4086,121,-0.3147,107,-0.5109,144,-0.0515
ENSG00000172667,ZMAT3,73,-1.1913,59,-1.5061,151,-0.0986,112,-0.5589,204,0.37638,194,0.29308,208,0.40566,225,0.58926,111,-0.5739,157,-0.0345,211,0.42329,162,0.00788
ENSG00000121879,PIK3CA,54,-0.2055,26,-1.2621,40,-0.6615,91,0.61906,67,0.14517,51,-0.2699,109,0.91684,86,0.59753,42,-0.5628,49,-0.3353,62,0.01706,33,-0.9386
ENSG00000121864,ZNF639,84,1.81326,23,-0.3310,3,-3.0478,25,-0.1554,16,-0.8446,10,-1.4894,16,-0.8816,34,0.33315,21,-0.4414,29,0.06691,35,0.36592,34,0.31408
ENSG00000171109,MFN1,16,-0.4724,15,-0.5630,37,0.76160,32,0.54674,35,0.68965,9,-1.2799,24,0.08287,18,-0.3544,19,-0.2521,34,0.62061,11,-1.0582,24,0.11754
ENSG00000114450,GNB4,108,2.10632,22,-0.4979,119,2.30529,46,0.59747,25,-0.3259,6,-2.3516,3,-3.4735,0,-5.5178,27,-0.2126,10,-1.6488,28,-0.1440,9,-1.7850
ENSG00000136522,MRPL47,0,-6.4730,20,-0.5623,27,-0.1395,13,-1.1611,28,-0.0944,51,0.88757,16,-0.9292,34,0.23395,30,0.02672,44,0.65175,50,0.86033,34,0.24539
ENSG00000136521,NDUFB5,34,-1.5164,54,-0.8423,53,-0.8648,57,-0.7677,95,0.01402,110,0.25675,92,-0.0293,111,0.28391,83,-0.1812,132,0.54571,141,0.65201,146,0.70035
ENSG00000114757,PEX5L,16,-3.9331,190,-0.3283,255,0.13320,209,-0.1770,372,0.73855,249,0.09522,308,0.43340,372,0.82612,161,-0.5814,96,-1.3499,203,-0.2199,244,0.06204
ENSG00000163728,TTC14,185,0.39777,126,-0.2062,225,0.71063,415,1.77246,133,-0.1272,60,-1.3144,168,0.24068,125,-0.2419,62,-1.2640,135,-0.0967,84,-0.8284,28,-2.4296
ENSG00000114416,FXR1,127,-0.2702,202,0.45372,173,0.20660,153,0.01258,132,-0.2123,136,-0.1704,194,0.39141,173,0.22934,91,-0.7807,189,0.34626,93,-0.7481,134,-0.1904
ENSG00000205981,DNAJC19,16,-1.6105,15,-1.7594,12,-2.0669,35,-0.4782,61,0.37394,89,0.97950,47,-0.0543,69,0.62033,33,-0.5831,60,0.34483,63,0.40271,60,0.32481
ENSG00000242808,SOX2-OT,10,-4.8611,899,1.88229,1765,3.36277,120,-1.3513,56,-2.4767,160,-0.9251,116,-1.4138,60,-2.4684,157,-0.9576,193,-0.6427,117,-1.3948,105,-1.5609
ENSG00000181449,SOX2,19,-3.6886,707,1.83049,237,-0.0054,304,0.38818,54,-2.2244,137,-0.8476,174,-0.4838,74,-1.8404,169,-0.5282,894,2.28599,204,-0.2345,43,-2.5646
ENSG00000043093,DCUN1D1,0,-7.2110,56,0.21431,51,0.06398,49,-0.0015,54,0.15737,45,-0.1451,74,0.64146,54,0.15284,29,-0.7949,73,0.61497,52,0.09612,48,-0.0353
ENSG00000078070,MCCC1,10,-0.7898,17,-0.0469,12,-0.5468,28,0.74327,14,-0.3902,6,-1.6209,5,-1.7416,24,0.54746,15,-0.2417,47,1.60010,13,-0.5011,13,-0.3989
ENSG00000053524,MCF2L2,0,-6.5198,30,-0.0285,23,-0.4315,28,-0.1370,30,-0.0005,50,0.79068,35,0.21421,21,-0.5987,79,1.58147,35,0.21540,23,-0.4144,19,-0.6623
ENSG00000114796,KLHL24,62,-0.3343,98,0.38040,159,1.16353,98,0.37560,41,-0.9732,47,-0.7478,98,0.37099,54,-0.5867,79,0.03069,84,0.12935,92,0.27369,38,-1.0576
ENSG00000163872,YEATS2,28,-0.6369,16,-1.4692,44,0.04423,63,0.58164,51,0.25001,26,-0.7666,29,-0.6156,69,0.82850,53,0.30780,26,-0.7963,39,-0.1652,50,0.22806
ENSG00000180834,MAP6D1,0,-7.0271,105,1.44929,165,2.30925,21,-1.0974,16,-1.4701,38,-0.1998,10,-2.1857,47,0.12731,9,-2.3056,21,-1.0915,16,-1.4474,68,0.70808
ENSG00000175193,PARL,62,0.98005,21,-0.6980,8,-2.0868,26,-0.3542,35,0.06672,12,-1.4824,21,-0.7156,36,0.10925,36,0.12952,49,0.61725,46,0.50756,46,0.49698
ENSG00000114770,ABCC5,26,-1.4008,30,-1.1526,53,-0.3202,135,1.17246,123,1.02345,36,-0.8948,84,0.40010,67,0.04189,45,-0.5615,39,-0.7770,91,0.53257,51,-0.3670
ENSG00000145191,EIF2B5,16,-1.2174,27,-0.4407,50,0.54483,37,0.06796,44,0.32390,35,-0.0087,36,0.00692,45,0.42012,29,-0.3338,38,0.09711,28,-0.3798,33,-0.1272
ENSG00000161202,DVL3,50,0.47678,36,-0.0317,65,0.90837,32,-0.2101,37,0.01150,17,-1.1416,8,-2.3065,40,0.13547,42,0.19939,57,0.69060,24,-0.6607,31,-0.2526
ENSG00000161203,AP2M1,196,-0.7641,93,-1.8769,232,-0.5091,299,-0.1236,437,0.47597,298,-0.1286,169,-0.9920,467,0.65220,258,-0.3464,242,-0.4451,489,0.65931,555,0.86826
ENSG00000161204,ABCF3,14,-0.6932,4,-2.3123,31,0.53583,28,0.39844,21,-0.0383,14,-0.6757,36,0.77344,18,-0.3481,17,-0.3384,12,-0.8496,44,1.13677,26,0.29101
ENSG00000145198,VWA5B2,0,-5.6301,15,-0.1511,24,0.58703,30,0.96456,34,1.20851,2,-2.6213,11,-0.5367,5,-1.8496,32,1.08918,3,-2.2365,33,1.13884,16,0.00502
ENSG00000163888,CAMK2N2,0,-6.3655,13,-1.4365,21,-0.7450,15,-1.2771,30,-0.2034,50,0.57902,53,0.70213,22,-0.6830,62,0.94771,38,0.16593,30,-0.2223,89,1.57197
ENSG00000175166,PSMD2,94,-0.4685,56,-1.2427,96,-0.4359,88,-0.5656,156,0.32295,148,0.23644,140,0.15455,153,0.32535,126,-0.0118,136,0.10463,157,0.33912,148,0.24151
ENSG00000114867,EIF4G1,277,1.40081,155,0.42821,55,-1.1549,136,0.22389,104,-0.1968,99,-0.2678,149,0.36464,111,-0.1060,119,0.01936,107,-0.1515,46,-1.4134,64,-0.9222
ENSG00000175182,FAM131A,90,-0.8026,52,-1.6252,104,-0.5846,185,0.30334,247,0.77254,106,-0.5654,133,-0.2112,220,0.64812,108,-0.5315,61,-1.3880,217,0.56233,239,0.71663
ENSG00000163882,POLR2H,16,-1.1615,17,-1.1356,27,-0.4239,62,0.89943,61,0.87413,16,-1.1725,36,0.02229,31,-0.1969,47,0.45187,40,0.20596,45,0.37113,29,-0.2821
ENSG00000090539,CHRD,6,-1.6464,0,-5.4899,0,-6.9977,50,1.58317,28,0.61392,10,-0.9341,5,-1.9454,36,1.12507,20,0.06814,16,-0.2854,28,0.58981,14,-0.4918
ENSG00000177383,MAGEF1,1,-4.4704,12,-1.8013,24,-0.7292,45,0.19533,28,-0.5246,53,0.45644,26,-0.6071,78,1.24580,21,-0.9770,56,0.55741,53,0.47134,38,-0.0604
ENSG00000156931,VPS8,14,-1.0616,21,-0.5047,26,-0.1515,44,0.67339,39,0.48267,17,-0.7958,25,-0.2012,27,-0.1083,23,-0.3451,42,0.58167,25,-0.2152,45,0.67754
ENSG00000187068,C3orf70,28,0.05615,33,0.32071,15,-0.8690,36,0.43188,14,-0.9547,2,-3.3448,16,-0.8208,20,-0.5080,34,0.37310,70,1.57051,22,-0.2861,40,0.62323
ENSG00000073803,MAP3K13,53,-0.9173,61,-0.7202,99,0.03353,81,-0.2903,98,0.01599,122,0.36172,141,0.58885,89,-0.1404,76,-0.3855,130,0.45472,82,-0.2691,143,0.60728
ENSG00000163900,TMEM41A,11,-0.8772,26,0.34185,55,1.58074,25,0.27554,13,-0.6594,7,-1.4890,9,-1.2553,23,0.14081,6,-1.8533,28,0.47110,27,0.41373,17,-0.2796
ENSG00000163904,SENP2,16,-1.9844,54,-0.1707,78,0.39113,24,-1.3744,68,0.17485,114,1.00882,73,0.28856,83,0.53489,54,-0.1885,41,-0.6166,37,-0.7618,66,0.13404
ENSG00000136527,TRA2B,391,2.00782,140,0.25362,131,0.14893,191,0.74709,87,-0.4882,93,-0.3926,70,-0.8204,57,-1.1876,74,-0.7326,77,-0.6692,116,-0.0392,68,-0.8559
ENSG00000244405,ETV5,17,-2.3142,36,-1.1944,81,0.02870,100,0.36632,123,0.70240,55,-0.5612,84,0.08093,124,0.79851,81,0.03781,62,-0.3716,88,0.16166,56,-0.5365
ENSG00000058866,DGKG,35,-0.1904,35,-0.1982,77,1.04482,54,0.46648,33,-0.3101,45,0.18348,21,-1.0076,50,0.37866,12,-1.7535,34,-0.2353,66,0.78020,9,-2.1511
ENSG00000090520,DNAJB11,3,-2.6871,25,0.16316,53,1.39862,17,-0.4021,31,0.48822,7,-1.6847,16,-0.5494,22,-0.0514,24,0.09258,23,0.01651,30,0.46854,19,-0.2231
ENSG00000156976,EIF4A2,273,-1.2640,135,-2.3017,482,-0.4062,522,-0.2831,843,0.46974,787,0.35997,700,0.17413,919,0.67929,315,-1.0513,352,-0.8846,847,0.47616,1054,0.83402
ENSG00000073849,ST6GAL1,21,-0.1648,0,-6.5496,67,1.70813,26,0.14433,32,0.44831,20,-0.2165,8,-1.5970,12,-1.1291,27,0.22787,16,-0.5841,38,0.75790,29,0.31481
ENSG00000113916,BCL6,70,0.41283,44,-0.2848,36,-0.6004,48,-0.1640,35,-0.6412,26,-1.0832,69,0.38978,52,-0.0556,35,-0.6503,107,1.12230,88,0.79612,34,-0.7086
ENSG00000145012,LPP,2000,5.13445,42,-2.3808,38,-2.5081,47,-2.2007,37,-2.5460,72,-1.5845,53,-2.0259,59,-1.9580,37,-2.5574,128,-0.7300,65,-1.7317,38,-2.4998
ENSG00000152492,CCDC50,226,1.91519,96,0.45250,98,0.46933,64,-0.1880,39,-0.9537,68,-0.0972,65,-0.1684,32,-1.3001,59,-0.3166,71,-0.0279,71,-0.0380,21,-1.8728
ENSG00000114279,FGF12,64,-1.9754,47,-2.4271,102,-1.2931,154,-0.6669,247,0.05597,493,1.18314,463,1.07601,441,1.12817,115,-1.1077,205,-0.2351,136,-0.8535,189,-0.3558
ENSG00000127249,ATP13A4,0,-6.3995,11,-1.3770,27,-0.0530,58,1.17244,9,-1.6516,4,-2.6463,3,-2.9401,13,-1.1643,21,-0.4503,136,2.82441,52,0.99423,14,-1.0124
ENSG00000198836,OPA1,64,-1.0963,63,-1.1013,137,0.06884,116,-0.1872,178,0.48828,143,0.13957,238,0.96394,169,0.44364,81,-0.7405,69,-0.9641,124,-0.0804,150,0.21459
ENSG00000114315,HES1,112,1.14127,53,-0.0569,51,-0.1347,63,0.18693,9,-2.6035,63,0.21128,31,-0.8825,23,-1.3785,85,0.66767,139,1.51309,43,-0.3820,24,-1.2390
ENSG00000133657,ATP13A3,180,2.15435,30,-0.7846,36,-0.5316,51,0.01257,38,-0.4289,62,0.30248,50,-0.0340,48,-0.0844,25,-1.0650,28,-0.9099,50,-0.0406,14,-1.8645
ENSG00000041802,LSG1,81,1.70497,23,-0.3386,21,-0.5057,32,0.15572,33,0.18651,17,-0.7978,35,0.28425,16,-0.9190,25,-0.2363,34,0.24192,28,-0.0520,15,-0.9351
ENSG00000114331,ACAP2,76,0.22795,76,0.21398,112,0.84931,151,1.34809,37,-0.8662,28,-1.2806,103,0.70307,66,-0.0103,23,-1.5577,71,0.11835,22,-1.6675,27,-1.3297
ENSG00000184203,PPP1R2,36,-0.6977,29,-1.0092,34,-0.7775,73,0.38420,53,-0.1165,25,-1.2489,67,0.23227,100,1.00340,34,-0.8066,55,-0.0551,70,0.31145,69,0.28073
ENSG00000189058,APOD,1626,2.31673,674,0.73250,1626,2.31744,131,-1.7726,102,-2.1485,91,-2.3073,78,-2.5350,96,-2.3317,243,-0.8571,204,-1.1216,349,-0.3096,220,-1.0066
ENSG00000176945,MUC20,19,0.10524,16,-0.1576,4,-2.0414,58,2.01684,17,0.00195,4,-2.0992,10,-0.7917,15,-0.2019,17,-0.0250,21,0.25681,22,0.39457,7,-1.3025
ENSG00000061938,TNK2,20,-2.0151,38,-1.0410,52,-0.5912,96,0.36471,101,0.44450,53,-0.5596,28,-1.5091,50,-0.6711,136,0.93229,92,0.30229,164,1.25435,108,0.55453
ENSG00000072274,TFRC,35,0.04183,16,-1.0872,13,-1.4315,36,0.09593,25,-0.4995,25,-0.4821,19,-0.8509,26,-0.4559,42,0.30584,64,1.00261,74,1.24515,43,0.36494
ENSG00000161217,PCYT1A,84,0.93564,52,0.16851,28,-0.7948,61,0.41759,57,0.29689,19,-1.3526,42,-0.1579,43,-0.1472,66,0.54120,48,0.05097,25,-0.9491,41,-0.2168
ENSG00000213123,TCTEX1D2,0,-5.8071,2,-2.8053,17,-0.0680,16,-0.1634,8,-1.1323,23,0.34089,9,-1.0332,28,0.76544,10,-0.9478,28,0.64071,41,1.28509,27,0.58809
ENSG00000163960,UBXN7,69,-0.1595,100,0.43952,172,1.33151,108,0.55648,61,-0.3504,81,0.10736,56,-0.4670,63,-0.3123,65,-0.2393,53,-0.5407,52,-0.5731,44,-0.8216
ENSG00000163961,RNF168,190,1.24627,119,0.46191,44,-1.0593,67,-0.4232,110,0.33661,156,0.90742,112,0.36382,53,-0.8487,90,0.03388,56,-0.6992,63,-0.5307,39,-1.2385
ENSG00000174013,FBXO45,21,-1.2493,33,-0.6063,38,-0.3996,62,0.37872,57,0.23930,30,-0.7582,60,0.31723,87,1.05174,41,-0.2833,39,-0.3289,32,-0.6532,48,-0.0163
ENSG00000163964,PIGX,41,-0.8580,62,-0.2278,88,0.31168,56,-0.3813,82,0.21095,92,0.37771,73,0.01983,93,0.45251,54,-0.4430,82,0.19426,40,-0.9085,80,0.16850
ENSG00000180370,PAK2,90,0.23868,122,0.72260,110,0.54757,68,-0.2123,36,-1.1461,80,0.05479,78,0.01509,78,0.01810,57,-0.4668,74,-0.0777,74,-0.0785,62,-0.3440
ENSG00000119231,SENP5,129,0.77477,53,-0.6332,111,0.52370,90,0.19463,83,0.07061,54,-0.6021,122,0.68746,90,0.21865,78,-0.0230,49,-0.7489,41,-1.0002,43,-0.9381
ENSG00000114503,NCBP2,37,-0.6991,38,-0.6626,43,-0.4964,54,-0.1446,44,-0.4628,74,0.35261,92,0.70211,75,0.41385,65,0.14295,72,0.30331,43,-0.4876,57,-0.0578
ENSG00000270170,NCBP2AS2,2,-3.2104,6,-1.7293,7,-1.5195,12,-0.8746,23,0.16180,24,0.20879,12,-0.8375,38,1.02871,11,-1.0115,35,0.79245,27,0.39159,39,0.99244
ENSG00000228109,MELTF-AS1,29,1.06744,5,-1.4445,1,-3.1370,31,1.17458,18,0.32039,3,-2.2486,1,-3.4101,15,0.01157,23,0.73701,22,0.66168,15,0.08022,11,-0.3754
ENSG00000075711,DLG1,90,-0.7941,330,1.27883,306,1.14681,143,-0.0845,158,0.07212,121,-0.3435,145,-0.0642,146,-0.0565,132,-0.2003,56,-1.4879,87,-0.8463,101,-0.6110
ENSG00000161267,BDH1,5,-2.6471,15,-1.0469,10,-1.5921,40,0.46431,37,0.32481,24,-0.3401,54,0.93030,54,1.05422,13,-1.2800,25,-0.3025,24,-0.3121,36,0.27032
ENSG00000145016,RUBCN,61,0.28371,29,-0.8312,65,0.38342,91,0.94206,50,-0.0316,28,-0.8699,43,-0.2398,68,0.51995,47,-0.0988,50,-0.0188,21,-1.2866,35,-0.5409
ENSG00000122068,FYTTD1,89,0.79540,49,-0.1508,39,-0.4844,36,-0.6190,35,-0.6567,75,0.52661,85,0.73144,68,0.40849,31,-0.8389,47,-0.2212,38,-0.5406,40,-0.4527
ENSG00000186001,LRCH3,33,-0.1305,91,1.54870,35,-0.0280,75,1.21790,18,-0.9849,32,-0.1787,18,-1.0296,37,0.06897,24,-0.6065,38,0.11285,12,-1.5560,11,-1.7095
ENSG00000182899,RPL35A,235,-1.0255,334,-0.4940,351,-0.4142,126,-1.9418,238,-1.0017,783,0.85656,235,-1.0217,448,-0.0414,587,0.38634,786,0.86285,495,0.11566,905,1.09879
ENSG00000131127,ZNF141,25,0.59413,13,-0.4400,11,-0.7033,30,0.90105,24,0.54413,7,-1.3834,10,-0.7769,18,0.07855,8,-1.0766,18,0.04543,24,0.55105,16,-0.0544
ENSG00000182903,ZNF721,45,-0.3560,43,-0.4058,103,0.96967,97,0.86685,42,-0.4344,35,-0.7149,49,-0.2031,69,0.36636,37,-0.6554,54,-0.0715,35,-0.6998,52,-0.1211
ENSG00000174227,PIGG,8,-1.1372,5,-1.7106,50,1.73757,31,0.92387,21,0.26909,12,-0.5378,6,-1.5737,26,0.67293,6,-1.5384,22,0.34905,10,-0.8806,4,-2.0268
ENSG00000273238,TMEM271,30,-0.7970,19,-1.4593,44,-0.2120,33,-0.6557,45,-0.1731,65,0.39790,41,-0.3157,79,0.79441,73,0.59385,64,0.37787,27,-0.9270,56,0.17154
ENSG00000169020,ATP5ME,91,-2.2069,561,0.54993,516,0.41582,161,-1.3630,263,-0.6328,503,0.37404,169,-1.2930,398,0.00698,388,-0.0329,593,0.63984,405,0.03135,709,0.93638
ENSG00000185619,PCGF3,55,0.61223,27,-0.5090,9,-2.0825,32,-0.2413,49,0.42352,44,0.22754,27,-0.5179,58,0.77884,22,-0.8166,29,-0.3843,37,-0.0341,41,0.13605
ENSG00000168993,CPLX1,17,-2.8343,9,-3.6387,38,-1.6324,81,-0.5162,249,1.28249,88,-0.3845,137,0.30085,77,-0.6341,220,1.07136,97,-0.2418,166,0.60510,217,1.04482
ENSG00000178950,GAK,40,-0.4701,39,-0.4919,114,1.19263,83,0.66305,61,0.18012,37,-0.6020,42,-0.3970,57,0.07319,56,0.04941,40,-0.4669,46,-0.2561,36,-0.6366
ENSG00000127419,TMEM175,8,-1.3455,4,-2.3486,58,1.73670,14,-0.5140,21,0.02369,6,-1.6944,9,-1.2670,29,0.60084,20,0.01576,19,-0.0877,31,0.68486,15,-0.4291
ENSG00000145214,DGKQ,0,-5.3109,8,-0.7096,8,-0.6770,15,0.25874,24,0.97628,8,-0.6806,7,-0.8537,12,-0.1730,19,0.57371,13,0.03217,14,0.18116,27,1.20120
ENSG00000127418,FGFRL1,0,-6.0907,28,0.32546,36,0.76300,27,0.29387,10,-1.1766,0,-5.0180,5,-2.2747,2,-3.6041,25,0.19938,61,1.64472,69,1.87179,26,0.24904
ENSG00000159692,CTBP1,68,-1.2616,84,-0.9478,126,-0.3360,132,-0.2687,171,0.13924,149,-0.0741,192,0.31773,166,0.10006,171,0.13267,122,-0.3812,262,0.82032,228,0.59286
ENSG00000090316,MAEA,52,0.28564,19,-1.2155,11,-2.0472,41,-0.1042,62,0.54752,24,-0.8756,69,0.73663,49,0.20887,28,-0.6929,45,0.03721,70,0.74856,47,0.12365
ENSG00000163950,SLBP,18,-2.0487,42,-0.8344,95,0.41645,76,0.06999,122,0.83659,39,-0.9394,67,-0.1251,115,0.83001,36,-1.0581,37,-1.0253,81,0.17788,99,0.48865
ENSG00000168936,TMEM129,0,-4.2658,28,0.87927,20,0.33965,11,-0.5786,10,-0.6570,7,-1.1702,5,-1.7063,20,0.39434,26,0.73270,15,-0.0871,39,1.43846,6,-1.3234
ENSG00000068078,FGFR3,10,-4.0627,191,0.29257,98,-0.7378,232,0.60647,37,-2.1901,19,-3.1110,85,-0.9470,28,-2.6891,165,0.06195,481,1.86717,650,2.46439,36,-2.2089
ENSG00000168924,LETM1,30,-0.8466,64,0.31885,50,-0.0836,71,0.47526,46,-0.2073,40,-0.4094,45,-0.2235,47,-0.1832,49,-0.1008,47,-0.1574,65,0.33491,80,0.67029
ENSG00000109685,NSD2,70,-0.3860,70,-0.3921,36,-1.3940,201,1.31581,73,-0.3189,114,0.37551,154,0.86610,89,-0.0190,62,-0.5661,64,-0.5111,63,-0.5351,82,-0.1312
ENSG00000185049,NELFA,24,0.04492,13,-0.8929,8,-1.6158,24,0.02889,20,-0.2057,21,-0.1536,27,0.21849,29,0.38789,24,0.02273,23,-0.0446,36,0.67143,26,0.16469
ENSG00000243449,C4orf48,23,-3.4825,402,0.82950,448,1.00948,125,-0.9879,178,-0.4557,283,0.26133,115,-1.1123,195,-0.3391,246,0.03976,212,-0.1890,369,0.68823,322,0.46801
ENSG00000185818,NAT8L,126,-0.9565,210,-0.1844,160,-0.6028,196,-0.2934,344,0.59381,186,-0.3708,235,-0.0129,198,-0.2982,355,0.64782,288,0.31052,298,0.36350,281,0.27291
ENSG00000123933,MXD4,163,1.92583,36,-0.5407,47,-0.1606,66,0.37702,24,-1.1456,38,-0.4914,29,-0.8649,34,-0.6833,83,0.74735,84,0.77056,14,-1.9494,21,-1.3211
ENSG00000159733,ZFYVE28,0,-6.1768,16,-0.6086,25,0.09636,51,1.23099,51,1.21570,15,-0.6741,17,-0.5057,37,0.80437,21,-0.1884,17,-0.5088,10,-1.3229,11,-1.0893
ENSG00000063978,RNF4,14,-1.5166,5,-2.8553,72,1.03420,74,1.07689,62,0.77524,21,-0.9046,16,-1.2533,42,0.17937,19,-1.0298,28,-0.4770,55,0.57583,43,0.19130
ENSG00000125386,FAM193A,100,1.02729,73,0.50140,54,0.02427,76,0.56162,34,-0.6511,43,-0.3031,72,0.48173,44,-0.2979,46,-0.2063,52,-0.0394,30,-0.8505,19,-1.5131
ENSG00000087266,SH3BP2,29,0.81199,17,0.01370,4,-2.1929,42,1.44246,11,-0.6461,5,-1.8756,8,-1.0452,3,-2.6751,23,0.47426,31,0.95622,38,1.30791,8,-1.0387
ENSG00000087274,ADD1,317,0.35892,244,-0.0493,218,-0.2270,257,0.02822,274,0.13101,198,-0.3754,284,0.18407,241,-0.0744,234,-0.1150,272,0.11681,292,0.23086,207,-0.3096
ENSG00000109736,MFSD10,76,1.49892,33,0.13538,22,-0.5117,43,0.54261,49,0.74675,4,-3.0316,12,-1.4074,22,-0.4894,27,-0.1576,21,-0.5580,30,-0.0117,33,0.15183
ENSG00000087269,NOP14,133,1.84368,78,0.89930,18,-1.3078,59,0.44715,48,0.13443,63,0.55481,27,-0.7298,32,-0.5475,23,-0.9645,19,-1.2506,17,-1.4235,25,-0.8432
ENSG00000125388,GRK4,1,-4.1237,36,0.49548,22,-0.2957,55,1.18590,20,-0.4187,38,0.57905,35,0.43457,17,-0.7464,29,0.11919,37,0.50754,16,-0.7799,22,-0.2957
