Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000119041,GTF3C3,21,-0.4692,19,-0.6572,27,-0.1222,19,-0.7001,45,1.01299,20,-0.5824,29,0.01671
ENSG00000197121,PGAP1,25,-0.6234,36,-0.0495,18,-1.1164,38,0.01091,41,0.20229,60,0.76770,36,-0.0571
ENSG00000065413,ANKRD44,14,0.53333,3,-1.6543,10,-0.0291,8,-0.3168,8,-0.4512,8,-0.3789,25,1.54348
ENSG00000115524,SF3B1,156,0.18865,95,-0.5982,121,-0.2210,129,-0.1301,149,0.13825,165,0.27073,150,0.11692
ENSG00000115520,COQ10B,23,-1.1805,50,-0.0076,50,-0.0147,61,0.34419,58,0.27814,40,-0.3870,47,-0.1079
ENSG00000144381,HSPD1,279,0.08847,156,-0.8249,290,0.14774,241,-0.1654,321,0.41765,265,0.00470,209,-0.3716
ENSG00000115541,HSPE1,325,-0.1333,277,-0.3841,499,0.56650,378,0.12289,407,0.30408,187,-0.9868,265,-0.4513
ENSG00000115540,MOB4,40,-1.0968,69,-0.2670,64,-0.3875,88,0.11341,104,0.50249,94,0.21160,68,-0.2928
ENSG00000162944,RFTN2,65,2.01774,4,-2.3396,21,0.05807,9,-1.4129,8,-1.6382,10,-1.0839,64,2.00119
ENSG00000115896,PLCL1,18,-1.3412,31,-0.5560,40,-0.1483,52,0.31328,43,-0.0327,33,-0.4381,83,1.06430
ENSG00000119042,SATB2,19,-1.8796,81,0.28276,61,-0.1681,62,-0.1654,74,0.19093,103,0.69645,66,-0.0280
ENSG00000225953,SATB2-AS1,5,-2.5105,28,-0.0629,24,-0.3291,31,0.08348,32,0.21240,56,1.08536,21,-0.5295
ENSG00000178074,C2orf69,48,-0.2709,45,-0.3518,60,0.10580,52,-0.1600,60,0.11728,72,0.38706,57,0.02764
ENSG00000162971,TYW5,13,0.02830,4,-1.6598,22,0.91755,11,-0.1294,11,-0.1802,13,0.11157,15,0.33783
ENSG00000162972,MAIP1,17,-0.6062,25,-0.0474,38,0.66414,24,-0.0833,33,0.53288,18,-0.5261,10,-1.4188
ENSG00000196141,SPATS2L,129,0.06485,95,-0.4167,218,0.93940,155,0.41118,119,-0.0893,58,-1.1717,74,-0.8067
ENSG00000155729,KCTD18,7,-0.4313,10,0.05928,9,-0.2281,11,0.20927,8,-0.4055,10,-0.0040,17,0.83118
ENSG00000082153,BZW1,153,-0.0239,89,-0.8729,161,0.06122,175,0.21674,161,0.07150,166,0.10814,152,-0.0353
ENSG00000013441,CLK1,89,0.22202,90,0.24545,78,0.01849,57,-0.5290,53,-0.7071,111,0.58984,131,0.87056
ENSG00000240344,PPIL3,15,-0.4979,5,-2.0144,22,0.06949,30,0.66647,27,0.52150,10,-1.1345,17,-0.3005
ENSG00000196290,NIF3L1,25,-0.2824,24,-0.3499,36,0.27545,24,-0.3885,37,0.46020,32,0.09460,24,-0.3489
ENSG00000115942,ORC2,23,0.50304,9,-1.0193,22,0.40941,12,-0.6053,18,0.06395,23,0.46618,17,-0.0031
ENSG00000155744,FAM126B,36,-0.9809,61,-0.1890,60,-0.2037,82,0.33136,74,0.17003,80,0.26239,60,-0.2088
ENSG00000119013,NDUFB3,220,-0.3116,297,0.17180,298,0.17492,281,0.09128,343,0.54305,109,-1.3856,159,-0.8093
ENSG00000003402,CFLAR,72,2.16742,14,-0.6601,8,-1.4144,9,-1.3905,11,-1.1363,24,0.18029,43,1.16374
ENSG00000115993,TRAK2,41,-0.4876,59,0.06714,42,-0.4546,47,-0.3091,55,-0.0429,75,0.46653,86,0.69588
ENSG00000082146,STRADB,25,0.56904,19,0.08587,20,0.20312,12,-0.6204,16,-0.2553,20,0.21573,22,0.31245
ENSG00000155755,TMEM237,34,-0.2435,27,-0.5823,49,0.36588,42,0.13514,48,0.41522,28,-0.5064,27,-0.6011
ENSG00000003393,ALS2,17,-1.4219,50,0.25709,39,-0.1691,56,0.48946,48,0.25500,38,-0.2099,29,-0.6246
ENSG00000116030,SUMO1,138,-0.4517,159,-0.2223,249,0.49812,220,0.33266,188,0.05661,155,-0.2673,128,-0.5620
ENSG00000055044,NOP58,52,-0.4846,54,-0.4143,78,0.16991,69,-0.0383,78,0.21571,85,0.31464,62,-0.1880
ENSG00000204217,BMPR2,180,-0.3667,228,0.00447,216,-0.0822,181,-0.4022,273,0.39462,311,0.51040,157,-0.5773
ENSG00000138439,FAM117B,20,-0.3491,23,-0.1684,41,0.77602,23,-0.1661,26,0.07913,21,-0.2855,23,-0.1234
ENSG00000163596,ICA1L,37,-0.6454,56,-0.0214,60,0.11364,64,0.22355,52,-0.1662,74,0.45323,53,-0.1101
ENSG00000138442,WDR12,27,-0.1079,22,-0.4388,20,-0.5847,32,0.14063,33,0.24272,43,0.64100,18,-0.7593
ENSG00000138380,CARF,18,0.30573,18,0.30140,13,-0.1469,15,0.05388,11,-0.6010,20,0.52287,15,0.05678
ENSG00000144426,NBEAL1,29,1.83718,6,-0.8013,6,-0.6755,8,-0.4326,5,-1.1589,14,0.56805,13,0.45409
ENSG00000138443,ABI2,170,-0.6799,226,-0.2395,301,0.21504,243,-0.1386,264,0.00466,439,0.84672,217,-0.3035
ENSG00000173166,RAPH1,25,-0.7977,45,0.09223,59,0.51616,61,0.67292,41,-0.0996,37,-0.2021,16,-1.4863
ENSG00000118257,NRP2,12,0.17948,5,-1.0609,20,0.94739,16,0.70766,11,-0.0306,0,-3.7372,7,-0.6190
ENSG00000114933,INO80D,16,-0.2279,13,-0.5525,15,-0.3086,18,-0.0343,18,-0.0963,28,0.67232,24,0.39898
ENSG00000023228,NDUFS1,127,-0.6996,192,-0.0613,245,0.33338,210,0.09165,217,0.18090,197,-0.0194,161,-0.3380
ENSG00000114942,EEF1B2,507,0.32497,439,0.08974,544,0.44038,396,-0.0858,387,-0.1410,299,-0.5178,409,-0.0240
ENSG00000204186,ZDBF2,18,-1.1875,47,0.27922,42,0.10416,30,-0.4497,43,0.19801,50,0.40164,45,0.23549
ENSG00000114948,ADAM23,18,-2.6670,101,-0.0949,67,-0.7322,146,0.58260,148,0.70880,96,-0.1846,56,-1.0040
ENSG00000118246,FASTKD2,24,-0.5555,35,0.03470,25,-0.4652,41,0.34157,31,-0.1723,53,0.72057,28,-0.3114
ENSG00000118263,KLF7,20,-0.0771,17,-0.3179,13,-0.7145,14,-0.6972,21,0.05908,32,0.71082,34,0.81293
ENSG00000118260,CREB1,49,0.63054,31,-0.1320,30,-0.1549,34,0.02379,30,-0.1807,29,-0.1950,35,0.07754
ENSG00000144401,METTL21A,23,0.07368,27,0.34323,27,0.31210,30,0.58443,19,-0.3108,15,-0.5524,11,-1.0575
ENSG00000163249,CCNYL1,19,0.05165,17,-0.0565,18,-0.0272,19,0.05918,15,-0.3692,17,-0.0937,28,0.68791
ENSG00000178385,PLEKHM3,16,-1.3280,33,-0.2640,29,-0.4485,49,0.41391,45,0.28756,43,0.13237,37,-0.0691
ENSG00000188674,C2orf80,46,-1.2055,98,-0.0395,223,1.35247,136,0.56316,98,-0.0470,45,-1.2453,28,-1.9607
ENSG00000138413,IDH1,30,0.82363,11,-0.6989,17,-0.1059,17,-0.0978,19,0.13239,21,0.22427,9,-0.9566
ENSG00000115020,PIKFYVE,31,0.02958,30,-0.0102,22,-0.4828,23,-0.4862,32,0.10869,40,0.42935,39,0.39491
ENSG00000144407,PTH2R,1,-3.3344,12,0.32754,33,2.08005,12,0.36184,5,-1.2096,13,0.43001,1,-2.6484
ENSG00000078018,MAP2,1284,-0.5338,3220,0.96956,1362,-0.4425,1765,-0.0371,1364,-0.5437,2069,0.22361,2459,0.50848
ENSG00000144406,UNC80,102,-0.2477,124,0.06723,92,-0.4052,99,-0.3199,132,0.22773,168,0.56886,107,-0.1638
ENSG00000197713,RPE,32,0.21926,19,-0.5645,28,0.01688,29,0.11351,24,-0.2643,33,0.27065,33,0.30182
ENSG00000144445,KANSL1L,30,1.66614,11,-0.0547,5,-1.2519,9,-0.4275,6,-1.1157,21,0.97679,11,-0.0521
ENSG00000115365,LANCL1,84,-1.3778,174,-0.2742,193,-0.1116,259,0.42099,191,-0.1605,228,0.16013,296,0.58940
ENSG00000178568,ERBB4,79,0.55281,58,0.03220,128,1.39034,43,-0.4770,36,-0.8584,43,-0.4244,64,0.18773
ENSG00000144451,SPAG16,66,0.34359,64,0.30207,61,0.24014,55,0.08002,43,-0.3978,35,-0.6513,63,0.28719
ENSG00000138376,BARD1,23,0.96816,10,-0.3520,3,-2.0629,17,0.52464,5,-1.6194,11,-0.2750,32,1.54181
ENSG00000138363,ATIC,35,-0.3168,42,-0.0510,36,-0.2843,40,-0.1282,48,0.21327,51,0.26334,44,0.02983
ENSG00000115414,FN1,195,3.27618,14,-1.4937,20,-0.9820,29,-0.4276,12,-1.9881,11,-1.8634,40,0.10168
ENSG00000118242,MREG,5,-1.8682,6,-1.4589,3,-2.4807,7,-1.4911,23,0.66433,62,2.33929,11,-0.6520
ENSG00000163449,TMEM169,4,-1.1676,7,-0.3532,9,-0.1211,9,0.00219,15,0.95329,9,-0.0539,2,-1.8584
ENSG00000079246,XRCC5,177,-0.0674,112,-0.7845,179,-0.0499,162,-0.2343,236,0.53001,177,-0.0737,173,-0.1060
ENSG00000260804,LINC01963,14,-1.7199,61,0.56956,20,-1.1659,45,0.09915,50,0.31983,47,0.16011,46,0.13076
ENSG00000144583,MARCH4,4,-1.3424,7,-0.5733,10,0.00144,18,1.08952,7,-0.6246,11,0.15314,11,0.20758
ENSG00000138375,SMARCAL1,20,0.71152,10,-0.4100,10,-0.4077,13,0.00861,12,-0.1733,17,0.44235,11,-0.2752
ENSG00000197756,RPL37A,3536,0.77250,2740,0.34465,2550,0.22652,2516,0.23305,1442,-0.8213,1389,-0.7323,2588,0.25119
ENSG00000115457,IGFBP2,29,-0.4923,25,-0.7369,8,-2.3023,38,-0.0679,41,0.03988,85,1.27816,53,0.44758
ENSG00000115461,IGFBP5,198,2.85736,8,-2.5821,51,0.25366,12,-2.0490,15,-1.8830,88,1.15909,26,-0.8281
ENSG00000079308,TNS1,62,3.40255,2,-2.2391,2,-2.5228,5,-1.2488,4,-1.6563,10,-0.1234,12,0.15928
ENSG00000163466,ARPC2,188,-0.3807,251,0.07577,311,0.42834,196,-0.3504,267,0.23106,260,0.13274,190,-0.3679
ENSG00000127837,AAMP,64,-0.2311,58,-0.3784,92,0.33467,76,0.04280,69,-0.1464,85,0.21490,85,0.20784
ENSG00000127838,PNKD,151,0.00206,152,0.01142,133,-0.2028,186,0.38346,156,0.06612,93,-0.7519,141,-0.1057
ENSG00000135926,TMBIM1,45,1.87233,12,-0.3372,7,-1.1552,5,-1.6657,6,-1.5493,23,0.64347,36,1.45756
ENSG00000144579,CTDSP1,38,2.64177,7,-0.3400,7,-0.3686,4,-1.2556,2,-2.2999,5,-0.7565,18,1.11542
ENSG00000135913,USP37,25,0.83055,13,-0.1875,8,-0.8629,11,-0.5785,12,-0.4703,23,0.70775,23,0.72627
ENSG00000144580,CNOT9,17,-0.6713,26,-0.0435,31,0.22989,24,-0.1551,25,-0.1127,42,0.74980,26,-0.0394
ENSG00000115568,ZNF142,9,-0.6054,19,0.54270,8,-0.7536,14,0.03632,14,0.02281,17,0.39131,13,-0.0615
ENSG00000074582,BCS1L,12,-0.8822,27,0.36801,19,-0.1621,16,-0.4790,25,0.35836,32,0.64704,15,-0.5070
ENSG00000163481,RNF25,8,-0.9719,17,0.06746,13,-0.2785,16,-0.0325,20,0.45710,12,-0.4392,19,0.23469
ENSG00000135929,CYP27A1,30,1.63136,4,-1.5356,5,-1.3198,3,-2.0285,5,-1.5335,13,0.17243,43,2.37995
ENSG00000171450,CDK5R2,29,-1.3316,71,0.03602,59,-0.2646,89,0.46674,59,-0.3103,96,0.52038,83,0.29128
ENSG00000115649,CNPPD1,11,-0.5103,24,0.69662,11,-0.5191,13,-0.3018,11,-0.6592,24,0.66747,27,0.89290
ENSG00000144567,RETREG2,92,-1.1722,200,0.02200,214,0.13256,210,0.11434,199,0.01770,246,0.35736,203,0.04561
ENSG00000158552,ZFAND2B,26,-0.1125,33,0.29368,28,0.03158,26,-0.0748,25,-0.1675,33,0.28910,27,-0.0424
ENSG00000115657,ABCB6,12,-1.4442,23,-0.4279,30,-0.0416,29,-0.1316,34,0.17773,52,0.86446,33,0.10140
ENSG00000198925,ATG9A,41,-0.9576,91,0.29375,61,-0.3288,79,0.07595,66,-0.2720,103,0.49950,105,0.53256
ENSG00000163516,ANKZF1,6,-1.5631,14,-0.2445,14,-0.3227,19,0.25680,17,-0.0168,19,0.17002,27,0.75335
ENSG00000115661,STK16,19,-0.0027,18,-0.0949,27,0.58938,26,0.57389,14,-0.5245,15,-0.3591,15,-0.3102
ENSG00000127824,TUBA4A,91,-1.7719,249,-0.2327,234,-0.3326,316,0.16318,354,0.44308,413,0.58432,206,-0.5320
ENSG00000135924,DNAJB2,76,-0.3640,86,-0.1881,70,-0.5049,103,0.12972,65,-0.7399,167,0.91438,161,0.85062
ENSG00000054356,PTPRN,73,-1.3833,166,-0.1328,157,-0.2230,229,0.44857,186,0.06222,248,0.52265,142,-0.3724
ENSG00000123992,DNPEP,30,1.87381,10,0.05486,6,-0.7228,7,-0.5628,6,-0.8358,7,-0.5374,14,0.48521
ENSG00000072195,SPEG,16,-0.2677,18,-0.1511,13,-0.5816,15,-0.4195,18,-0.2031,40,1.19463,24,0.34806
ENSG00000144591,GMPPA,10,-0.2242,8,-0.4900,5,-1.1428,13,0.15938,13,0.17504,12,0.07047,17,0.58780
ENSG00000123989,CHPF,41,-0.2190,50,0.11622,56,0.29905,51,0.16147,40,-0.3098,49,0.08465,49,0.06727
ENSG00000188760,TMEM198,8,-1.1174,24,0.55883,23,0.45314,18,0.13473,14,-0.3912,24,0.55535,13,-0.4218
ENSG00000124006,OBSL1,47,0.06974,49,0.11508,55,0.30015,57,0.42264,40,-0.2364,33,-0.5130,35,-0.3965
ENSG00000144589,STK11IP,8,-0.5742,16,0.54019,18,0.75410,9,-0.3317,9,-0.4995,10,-0.1491,17,0.60092
ENSG00000114923,SLC4A3,28,-0.6466,42,-0.0405,46,0.10816,66,0.80532,35,-0.4328,37,-0.2309,42,-0.0361
ENSG00000116106,EPHA4,66,-1.4051,114,-0.5729,252,0.71346,231,0.65367,200,0.43783,96,-0.8321,45,-1.9582
ENSG00000267034,AC010980.1,9,-0.9941,22,0.33717,21,0.25035,22,0.40626,20,0.28222,11,-0.6922,9,-1.0323
ENSG00000163082,SGPP2,20,-0.4525,12,-1.2684,28,0.01709,44,0.89631,35,0.56605,14,-1.0078,6,-2.3291
ENSG00000116120,FARSB,28,-1.5433,53,-0.5733,78,0.03619,89,0.28074,105,0.69634,56,-0.4788,57,-0.4570
ENSG00000123983,ACSL3,171,-0.4568,243,0.10461,253,0.17121,221,-0.0526,257,0.25627,261,0.21956,136,-0.8039
ENSG00000171951,SCG2,228,-0.3243,126,-1.2322,390,0.54395,269,-0.0678,359,0.54641,244,-0.2155,193,-0.5829
ENSG00000085449,WDFY1,24,-0.2626,24,-0.2577,31,0.11317,28,-0.0316,31,0.13608,22,-0.4556,38,0.44366
ENSG00000135900,MRPL44,26,-0.2663,26,-0.2424,31,0.03423,29,-0.1151,35,0.28647,31,0.01208,29,-0.0677
ENSG00000135919,SERPINE2,389,1.62334,162,0.09898,472,2.00898,53,-1.7242,57,-1.7594,149,-0.0309,74,-1.1142
ENSG00000036257,CUL3,98,-0.2704,67,-0.8638,139,0.28224,102,-0.2280,150,0.54860,115,-0.0243,92,-0.3661
ENSG00000135905,DOCK10,37,1.36370,4,-2.1503,18,0.15185,8,-1.1828,4,-2.1632,7,-1.1706,68,2.64357
ENSG00000273301,AC016717.2,19,1.22781,5,-0.8058,11,0.35163,9,0.01556,10,0.23776,3,-1.6313,3,-1.5116
ENSG00000169047,IRS1,10,-0.4543,16,0.20642,18,0.42098,16,0.19851,14,0.00623,17,0.32530,5,-1.5804
ENSG00000168958,MFF,98,-0.2678,124,0.09704,129,0.17211,119,0.03510,119,0.04527,103,-0.1874,115,-0.0229
ENSG00000173744,AGFG1,49,-0.6886,74,-0.0442,84,0.17162,76,0.00530,75,-0.0124,103,0.50134,70,-0.1274
ENSG00000153820,SPHKAP,8,-1.4435,11,-0.8679,7,-1.6483,35,1.08307,26,0.57120,4,-2.2667,22,0.17241
ENSG00000153823,PID1,42,-0.1103,52,0.24117,17,-1.4483,44,-0.0234,56,0.48929,39,-0.2092,41,-0.1548
ENSG00000187957,DNER,233,0.88734,97,-0.5445,173,0.38032,114,-0.3134,123,-0.2161,80,-0.8412,187,0.51454
ENSG00000153827,TRIP12,121,0.02328,117,-0.0300,116,-0.0392,103,-0.2512,127,0.13784,139,0.24308,110,-0.1231
ENSG00000163053,SLC16A14,17,-1.0194,50,0.69132,28,-0.2530,46,0.61878,37,0.23075,20,-0.7496,12,-1.5474
ENSG00000135932,CAB39,101,-0.9965,165,-0.2490,145,-0.4494,257,0.53969,236,0.44360,148,-0.4165,144,-0.4572
ENSG00000135916,ITM2C,568,0.24181,504,0.04887,664,0.49770,510,0.07633,364,-0.5774,575,0.26086,469,-0.0659
ENSG00000204128,C2orf72,37,-0.1337,38,-0.0755,71,0.95256,37,-0.1192,35,-0.2666,35,-0.2087,39,-0.0292
ENSG00000173692,PSMD1,119,-0.8821,135,-0.6780,145,-0.5735,180,-0.2588,312,0.92034,237,0.20485,156,-0.4644
ENSG00000135931,ARMC9,9,-0.9534,12,-0.6168,19,0.13025,22,0.38440,20,0.20878,18,0.05101,16,-0.1813
ENSG00000115053,NCL,422,0.17153,212,-0.9059,330,-0.2220,273,-0.5741,471,0.46985,365,-0.0618,506,0.46990
ENSG00000187514,PTMA,1604,1.02971,810,-0.1082,630,-0.5041,599,-0.6397,619,-0.6525,819,-0.0918,1753,1.18869
ENSG00000156973,PDE6D,47,0.72390,25,-0.2934,25,-0.2785,30,0.00694,31,0.06217,28,-0.0899,22,-0.4865
ENSG00000144524,COPS7B,11,-0.6801,11,-0.6855,15,-0.2748,24,0.56574,12,-0.6204,31,0.93336,22,0.33961
ENSG00000144535,DIS3L2,7,-0.4647,10,0.02559,8,-0.2821,7,-0.5075,8,-0.2517,20,1.23181,11,0.28143
ENSG00000135930,EIF4E2,47,-0.3262,69,0.28923,41,-0.5403,64,0.18205,58,-0.0010,63,0.14456,57,-0.0343
ENSG00000115468,EFHD1,90,1.38051,18,-1.2155,9,-2.2197,21,-1.0440,11,-2.1902,26,-0.6414,179,2.85820
ENSG00000204120,GIGYF2,102,0.77092,47,-0.4936,54,-0.2610,54,-0.3021,55,-0.2944,87,0.49222,77,0.29433
ENSG00000182600,SNORC,300,3.22521,28,-1.1393,44,-0.4304,13,-2.3548,21,-1.7655,61,0.08034,60,0.04085
ENSG00000066248,NGEF,105,-1.5655,328,0.19817,397,0.50997,271,-0.1207,261,-0.2145,517,0.96173,231,-0.3621
ENSG00000085978,ATG16L1,9,-1.7392,32,0.19603,21,-0.4906,26,-0.1642,30,0.10837,54,1.06096,27,-0.0820
ENSG00000077044,DGKD,8,-0.6366,17,0.54284,11,-0.1502,16,0.51578,8,-0.7713,11,-0.1649,18,0.65368
ENSG00000085982,USP40,17,0.84670,6,-0.7436,7,-0.5764,7,-0.4922,6,-0.7757,14,0.54932,21,1.26634
ENSG00000188042,ARL4C,71,-0.2611,150,0.95279,124,0.63118,91,0.13504,66,-0.4897,68,-0.3308,51,-0.7763
ENSG00000157985,AGAP1,112,0.48633,72,-0.2173,33,-1.3874,67,-0.3850,54,-0.7994,115,0.52799,201,1.51467
ENSG00000132321,IQCA1,45,0.73356,14,-1.0796,34,0.25302,26,-0.2169,25,-0.2946,32,0.18021,38,0.42008
ENSG00000198612,COPS8,78,-1.0052,146,-0.0458,124,-0.2965,182,0.36250,176,0.34715,136,-0.1536,121,-0.3429
ENSG00000124831,LRRFIP1,100,0.64537,58,-0.2211,74,0.15209,61,-0.1733,71,0.11233,56,-0.2903,49,-0.4826
ENSG00000132329,RAMP1,198,1.30464,74,-0.3302,151,0.82603,115,0.42638,66,-0.6280,23,-2.0864,41,-1.2443
ENSG00000184182,UBE2F,41,-0.3585,33,-0.6805,45,-0.2089,81,0.89400,51,0.01135,32,-0.7068,43,-0.2561
ENSG00000132323,ILKAP,33,-0.0652,42,0.29615,42,0.28308,33,-0.0956,31,-0.2497,35,-0.0078,39,0.16526
ENSG00000144485,HES6,44,0.40913,40,0.28335,16,-1.1098,44,0.47290,29,-0.2972,16,-1.1664,47,0.55106
ENSG00000132326,PER2,33,0.00038,34,0.03262,38,0.22111,37,0.23839,27,-0.4062,47,0.56693,23,-0.5660
ENSG00000204104,TRAF3IP1,33,0.04394,47,0.64152,38,0.27185,37,0.24514,23,-0.6443,38,0.26102,22,-0.5630
ENSG00000065802,ASB1,23,0.05200,17,-0.3877,21,-0.0244,20,-0.1528,19,-0.3000,30,0.50698,31,0.57227
ENSG00000068024,HDAC4,25,-0.4223,42,0.39558,22,-0.6228,34,0.06488,28,-0.3168,50,0.70674,36,0.18033
ENSG00000130414,NDUFA10,91,-0.6138,128,-0.0783,132,-0.0298,134,-0.0135,151,0.23617,141,0.07700,135,0.00103
ENSG00000172428,COPS9,786,0.35581,672,0.10022,949,0.67052,725,0.25343,550,-0.2760,399,-0.7174,407,-0.6880
ENSG00000063660,GPC1,81,-0.0404,91,0.14844,63,-0.4336,85,0.05575,68,-0.3771,121,0.61854,97,0.25030
ENSG00000188542,DUSP28,15,-0.6239,23,0.09852,26,0.28434,20,-0.1923,30,0.71750,17,-0.4122,8,-1.5206
ENSG00000142327,RNPEPL1,7,-0.6437,8,-0.4146,12,0.07709,7,-0.7251,6,-0.9873,27,1.51818,23,1.18082
ENSG00000142330,CAPN10,16,0.36319,6,-0.9991,10,-0.2865,14,0.18173,9,-0.5101,22,0.94851,14,0.15355
ENSG00000130294,KIF1A,203,-0.5343,361,0.38267,199,-0.5669,336,0.30155,253,-0.2364,334,0.25825,322,0.19520
ENSG00000122085,MTERF4,30,-0.1312,32,-0.0247,30,-0.1312,29,-0.1936,35,0.14438,37,0.19972,33,0.05277
ENSG00000115687,PASK,8,-0.2828,11,0.22680,6,-0.6980,12,0.37315,11,0.29993,9,-0.1389,5,-0.9188
ENSG00000115685,PPP1R7,110,-0.6056,119,-0.4766,174,0.11832,171,0.10026,192,0.37500,151,-0.1119,143,-0.1935
ENSG00000115677,HDLBP,140,0.06341,146,0.13742,119,-0.1956,120,-0.1990,134,0.00199,140,0.07203,154,0.22483
ENSG00000168385,SEPTIN2,294,1.55325,105,-0.1983,98,-0.3069,62,-1.1012,66,-1.1078,146,0.33236,227,1.08201
ENSG00000006607,FARP2,12,0.54831,2,-1.7177,5,-0.8225,6,-0.6493,9,0.04062,13,0.58547,16,1.00280
ENSG00000115694,STK25,82,-0.3313,112,0.16021,92,-0.1572,109,0.13453,98,-0.0719,132,0.42668,84,-0.2979
ENSG00000176720,BOK,5,-1.5911,9,-0.7997,2,-2.9750,8,-0.9764,8,-1.1061,23,0.62849,74,2.96843
ENSG00000176946,THAP4,46,0.38497,21,-0.8054,41,0.21164,40,0.16841,39,0.14491,25,-0.5583,32,-0.1942
ENSG00000168397,ATG4B,32,-0.4092,41,-0.0282,44,0.05404,52,0.37202,38,-0.2340,42,-0.0264,47,0.17157
ENSG00000168393,DTYMK,19,0.95761,10,-0.0227,8,-0.3714,6,-0.7858,10,-0.0798,8,-0.3177,16,0.64272
ENSG00000168395,ING5,20,-0.8664,54,0.72122,39,0.19186,28,-0.3525,22,-0.8554,55,0.77476,55,0.77905
ENSG00000180902,D2HGDH,6,-1.0317,11,-0.1222,10,-0.2964,14,0.31421,12,0.08741,18,0.73225,8,-0.6288
ENSG00000224318,CHL1-AS2,12,-0.0059,15,0.42605,20,0.85399,10,-0.2159,11,-0.0463,7,-0.8432,9,-0.4649
ENSG00000134121,CHL1,150,-1.2231,278,-0.2749,482,0.62113,332,0.01125,404,0.43448,354,0.10907,163,-1.0939
ENSG00000134115,CNTN6,5,-0.8542,1,-3.1831,5,-0.8095,7,-0.4783,17,1.46863,14,0.66229,2,-2.0498
ENSG00000144619,CNTN4,19,-1.4021,33,-0.5446,60,0.39840,50,0.11462,57,0.43228,68,0.60304,17,-1.5194
ENSG00000072756,TRNT1,13,-0.8434,12,-0.9039,29,0.40830,25,0.16926,25,0.18710,24,0.07953,24,0.07382
ENSG00000113851,CRBN,83,-0.5838,79,-0.6504,123,0.04217,117,-0.0418,158,0.59976,107,-0.1803,101,-0.2813
ENSG00000271870,AC024060.2,7,-0.7103,10,-0.0147,10,-0.0644,9,-0.2511,15,0.68184,13,0.35231,3,-1.5709
ENSG00000144455,SUMF1,10,0.06551,7,-0.4596,10,0.12470,13,0.49866,9,-0.2320,10,0.03007,8,-0.3003
ENSG00000175928,LRRN1,19,0.14104,16,-0.1733,45,1.61878,19,0.12576,12,-0.7538,11,-0.6627,11,-0.6959
ENSG00000170364,SETMAR,9,-0.7517,20,0.40158,23,0.61570,17,0.19107,14,-0.1657,14,-0.1118,11,-0.4983
ENSG00000150995,ITPR1,184,-0.4015,268,0.19360,387,0.80434,190,-0.3980,217,-0.1881,357,0.66893,153,-0.6950
ENSG00000134107,BHLHE40,45,-0.7697,56,-0.4369,73,-0.0185,102,0.60466,81,0.20392,67,-0.1539,49,-0.6210
ENSG00000134108,ARL8B,99,-0.9710,118,-0.7008,157,-0.2587,234,0.44207,236,0.54083,141,-0.4212,153,-0.2918
ENSG00000134109,EDEM1,8,-0.8549,14,0.05152,14,-0.0318,16,0.21333,13,-0.1035,12,-0.2073,20,0.58888
ENSG00000196277,GRM7,13,-0.5856,16,-0.3105,31,0.75746,34,1.10052,18,-0.1156,5,-2.0883,6,-1.7116
ENSG00000196220,SRGAP3,32,-1.1798,96,0.52010,64,-0.1353,82,0.30840,75,0.15936,70,0.00458,44,-0.7111
ENSG00000206573,THUMPD3-AS1,21,-0.2703,18,-0.4921,31,0.35604,30,0.33791,23,-0.1990,20,-0.3630,32,0.38154
ENSG00000134077,THUMPD3,55,0.52465,27,-0.6247,43,0.13391,28,-0.5804,42,0.09763,41,0.04217,50,0.37565
ENSG00000168137,SETD5,59,0.83938,22,-0.7245,26,-0.4930,27,-0.4490,34,-0.1057,58,0.80641,34,-0.0708
ENSG00000156959,LHFPL4,11,-1.7489,32,-0.1111,27,-0.4187,44,0.42385,41,0.31990,33,-0.0663,36,0.03783
ENSG00000163719,MTMR14,15,-0.1192,20,0.32032,12,-0.3972,16,0.03151,13,-0.3929,19,0.27775,22,0.54217
ENSG00000144550,CPNE9,3,-2.8078,10,-1.1529,5,-2.1239,27,0.32641,35,1.01688,27,0.33003,19,-0.2349
ENSG00000156983,BRPF1,15,0.82654,8,-0.0948,12,0.50499,7,-0.2724,7,-0.5009,11,0.37271,6,-0.4497
ENSG00000114026,OGG1,17,0.46074,13,0.10297,8,-0.6054,7,-0.9508,11,-0.2689,26,1.19771,14,0.19321
ENSG00000134072,CAMK1,49,-0.9418,92,0.03915,60,-0.6423,84,-0.1150,94,0.10437,150,0.84161,97,0.11470
ENSG00000171148,TADA3,91,0.32483,111,0.65488,78,0.07630,59,-0.3929,67,-0.2095,68,-0.1336,75,0.02787
ENSG00000241553,ARPC4,75,-0.5063,163,0.73306,86,-0.3102,86,-0.3299,102,-0.0405,128,0.33601,111,0.09810
